
[00:00:00.000 --> 00:00:06.340]  今天我們會探討是怎樣能夠成為聖徒
[00:09:42.400 --> 00:09:45.400]  我們要分別出來
[00:09:45.400 --> 00:09:47.400]  然後才能夠聖潔
[00:09:47.400 --> 00:09:49.400]  很簡單舉一個例子
[00:09:49.400 --> 00:09:51.400]  一件物品
[00:09:51.400 --> 00:09:55.400]  如果它分別出來給神的時候
[00:09:55.400 --> 00:09:57.400]  它就稱為什麼呢
[00:09:57.400 --> 00:09:59.400]  就是聖潔
[00:09:59.400 --> 00:10:01.400]  譬如陳設餅
[00:10:01.400 --> 00:10:05.400]  大家都知道當時在會幕裏面
[00:10:05.400 --> 00:10:07.400]  是有陳設餅的
[00:10:07.400 --> 00:10:09.400]  其實都是普通的餅
[00:10:09.400 --> 00:10:11.400]  但是這個餅是特別
[00:10:11.400 --> 00:10:13.400]  它歸向神的時候
[00:10:13.400 --> 00:10:16.400]  不是那個餅有什麼特別聖潔
[00:10:16.400 --> 00:10:18.400]  就是因為它分別了出來
[00:10:18.400 --> 00:10:20.400]  所以這個餅是比較特別的
[00:10:20.400 --> 00:10:22.400]  那個時候
[00:10:22.400 --> 00:10:24.400]  其實那個餅裏面的那個本質
[00:10:24.400 --> 00:10:26.400]  沒有變化
[00:10:26.400 --> 00:10:28.400]  都是麵粉做的
[00:10:28.400 --> 00:10:32.400]  那個祭生牽牛或者羊來獻祭
[00:10:32.400 --> 00:10:34.400]  還沒到祭壇前面
[00:10:34.400 --> 00:10:37.400]  那隻牛和羊都是牛和羊
[00:10:37.400 --> 00:10:39.400]  但是當祭祭的時候
[00:10:39.400 --> 00:10:41.400]  那些祭肉就被稱為什麼呢
[00:10:41.400 --> 00:10:44.400]  聖肉 神聖的肉
[00:10:44.400 --> 00:10:45.400]  就是meat
[00:10:45.400 --> 00:10:47.400]  就是這些一塊塊的肉
[00:10:47.400 --> 00:10:48.400]  那個時候
[00:10:48.400 --> 00:10:50.400]  但是其實它裏面的那個本質
[00:10:50.400 --> 00:10:52.400]  是沒有變化的
[00:10:52.400 --> 00:10:54.400]  所以這個就分別出來
[00:10:54.400 --> 00:10:55.400]  被神來徵用
[00:10:55.400 --> 00:10:57.400]  所以就稱為聖潔了
[00:10:57.400 --> 00:10:58.400]  很簡單
[00:10:58.400 --> 00:10:59.400]  舉一個例子
[00:10:59.400 --> 00:11:01.400]  安息日被稱為聖日
[00:11:01.400 --> 00:11:03.400]  就是現在我們的主日
[00:11:03.400 --> 00:11:05.400]  其實應該被稱為聖日
[00:11:05.400 --> 00:11:06.400]  Holy Day
[00:11:06.400 --> 00:11:08.400]  不是Holiday
[00:11:08.400 --> 00:11:09.400]  請大家搞清楚
[00:11:09.400 --> 00:11:12.400]  就是我們要去親近神
[00:11:12.400 --> 00:11:14.400]  當然不一定只在星期日
[00:11:14.400 --> 00:11:16.400]  如果做外賣店的
[00:11:16.400 --> 00:11:17.400]  做服務性行業的
[00:11:17.400 --> 00:11:19.400]  可能去星期天沒得休息
[00:11:19.400 --> 00:11:22.400]  但是可能有一天他放假了
[00:11:22.400 --> 00:11:24.400]  去抽一部份時間出來
[00:11:24.400 --> 00:11:25.400]  你去敬拜神
[00:11:25.400 --> 00:11:26.400]  上網聽講道
[00:11:26.400 --> 00:11:28.400]  你帶他去親近神
[00:11:28.400 --> 00:11:30.400]  那段時間就是聖日
[00:11:30.400 --> 00:11:33.400]  所以基督徒被稱為聖徒
[00:11:33.400 --> 00:11:34.400]  絕對不是因為我們
[00:11:34.400 --> 00:11:37.400]  有很完美的行為
[00:11:37.400 --> 00:11:39.400]  我們完全沒有犯罪
[00:11:39.400 --> 00:11:40.400]  沒有缺失
[00:11:40.400 --> 00:11:43.400]  而是我們為什麼被稱為聖徒呢
[00:11:43.400 --> 00:11:45.400]  因為我們是屬於神的
[00:11:45.400 --> 00:11:46.400]  我們是被神揀選
[00:11:46.400 --> 00:11:48.400]  被神分別出來
[00:11:48.400 --> 00:11:49.400]  我們單單屬於基督
[00:11:49.400 --> 00:11:51.400]  而且是被聖化的
[00:11:51.400 --> 00:11:53.400]  好 我們看看
[00:11:53.400 --> 00:11:55.400]  約翰福音第十七章十六
[00:11:55.400 --> 00:11:57.400]  到第十八節
[00:11:57.400 --> 00:11:58.400]  其實我想大家看看
[00:11:58.400 --> 00:12:00.400]  我們怎麼做Power Point
[00:12:00.400 --> 00:12:03.400]  如果我們跟給錢書
[00:12:03.400 --> 00:12:05.400]  背景是一樣的
[00:12:05.400 --> 00:12:06.400]  如果我引用其他的經文
[00:12:06.400 --> 00:12:07.400]  有沒有留意到
[00:12:07.400 --> 00:12:09.400]  Power Point是不同的
[00:12:09.400 --> 00:12:12.400]  這些就是一點點的心思
[00:12:12.400 --> 00:12:13.400]  讓大家了解
[00:12:13.400 --> 00:12:14.400]  好 我們看看約翰福音
[00:12:14.400 --> 00:12:16.400]  第十七章十六到第十八節
[00:12:16.400 --> 00:12:18.400]  他們不屬世界
[00:12:18.400 --> 00:12:20.400]  正如我不屬世界一樣
[00:12:20.400 --> 00:12:23.400]  求你用真理使他們成聖
[00:12:23.400 --> 00:12:25.400]  你的道就是真理
[00:12:25.400 --> 00:12:27.400]  你怎樣猜我到世上
[00:12:27.400 --> 00:12:30.400]  我也照樣猜他們到世上
[00:12:30.400 --> 00:12:32.400]  這裡是很清楚講到
[00:12:32.400 --> 00:12:33.400]  主耶穌說我不是屬於這個世界
[00:12:33.400 --> 00:12:35.400]  但是我在這個世界裡面
[00:12:35.400 --> 00:12:37.400]  英文就是In the world
[00:12:37.400 --> 00:12:39.400]  But out of the world
[00:12:39.400 --> 00:12:41.400]  我們基督徒在這個世界裡活著
[00:12:41.400 --> 00:12:43.400]  但是我們不是屬於這個世界
[00:12:43.400 --> 00:12:44.400]  怎樣可以成聖
[00:12:44.400 --> 00:12:46.400]  這是其中一點
[00:12:46.400 --> 00:12:48.400]  就是神的話語成為我們的提醒
[00:12:48.400 --> 00:12:50.400]  讓我們知道什麼準則
[00:12:50.400 --> 00:12:51.400]  使我們可以聖潔
[00:12:51.400 --> 00:12:54.400]  神的話語不只是一個原則
[00:12:54.400 --> 00:12:55.400]  讓我們知道
[00:12:55.400 --> 00:12:58.400]  更加讓我們有這種生命力
[00:12:58.400 --> 00:12:59.400]  當我們讀了聖經的時候
[00:12:59.400 --> 00:13:01.400]  神的道就是真理
[00:13:01.400 --> 00:13:03.400]  所以神就說
[00:13:03.400 --> 00:13:05.400]  主耶穌說要猜我們到世上
[00:13:05.400 --> 00:13:08.400]  讓我們帶他去作鹽作剛
[00:13:08.400 --> 00:13:10.400]  神並不是憑空
[00:13:10.400 --> 00:13:13.400]  丟一些道德標準給我們學校
[00:13:13.400 --> 00:13:15.400]  而是他將自己
[00:13:15.400 --> 00:13:16.400]  主耶穌自己本身
[00:13:16.400 --> 00:13:18.400]  道成肉身來到這個世界
[00:13:18.400 --> 00:13:20.400]  讓我們來學校
[00:13:20.400 --> 00:13:23.400]  所以學習成聖的含義是什麼呢
[00:13:23.400 --> 00:13:25.400]  就是我們要學習基督
[00:13:25.400 --> 00:13:27.400]  跟隨基督
[00:13:27.400 --> 00:13:29.400]  我們第一就看了
[00:13:29.400 --> 00:13:31.400]  聖潔的定義
[00:13:31.400 --> 00:13:33.400]  第二我們就看
[00:13:33.400 --> 00:13:36.400]  成聖的動力在哪裡
[00:13:36.400 --> 00:13:40.400]  第一點就是我們害怕
[00:13:40.400 --> 00:13:43.400]  我們害怕被審判
[00:13:43.400 --> 00:13:45.400]  我們一起來看
[00:13:45.400 --> 00:13:46.400]  彼得前書
[00:13:46.400 --> 00:13:48.400]  第一章的第十七節
[00:13:48.400 --> 00:13:50.400]  第十七節
[00:13:50.400 --> 00:13:52.400]  你們既稱那不偏待人
[00:13:52.400 --> 00:13:55.400]  按各人行為審判人的主為父
[00:13:55.400 --> 00:13:57.400]  就當全敬畏益心
[00:13:57.400 --> 00:13:59.400]  到你們在世寄居的日子
[00:13:59.400 --> 00:14:01.400]  這裡講到神是
[00:14:01.400 --> 00:14:04.400]  絕對不會有任何的偏差的
[00:14:04.400 --> 00:14:06.400]  不會說你疼愛一些
[00:14:06.400 --> 00:14:07.400]  於是就鬆一些
[00:14:07.400 --> 00:14:09.400]  然後特別針對一些人
[00:14:09.400 --> 00:14:11.400]  於是就怎樣
[00:14:11.400 --> 00:14:14.400]  法律上應該是人人平等的
[00:14:14.400 --> 00:14:16.400]  今天神是不會偏待人的
[00:14:16.400 --> 00:14:19.400]  不會刻意針對某一個人
[00:14:19.400 --> 00:14:20.400]  神有自己的標準
[00:14:20.400 --> 00:14:23.400]  是會按各人的行為來審判人
[00:14:23.400 --> 00:14:25.400]  因此我們就要怎樣
[00:14:25.400 --> 00:14:27.400]  全敬畏的心
[00:14:27.400 --> 00:14:30.400]  到你們在世上寄居的日子
[00:14:30.400 --> 00:14:32.400]  敬畏的心
[00:14:32.400 --> 00:14:34.400]  法律法
[00:14:34.400 --> 00:14:35.400]  或者法律
[00:14:35.400 --> 00:14:38.400]  是為了犯罪者而設的
[00:14:38.400 --> 00:14:40.400]  是為了防止動盪
[00:14:40.400 --> 00:14:42.400]  維持和平的工具
[00:14:42.400 --> 00:14:44.400]  這個是很重要
[00:14:44.400 --> 00:14:46.400]  而不是拿來針對某一些人的
[00:14:46.400 --> 00:14:48.400]  我們的神請你記住
[00:14:48.400 --> 00:14:50.400]  絕對不是冷酷無情
[00:14:50.400 --> 00:14:52.400]  可以給每一個人
[00:14:52.400 --> 00:14:55.400]  有足夠的機會去回轉
[00:14:55.400 --> 00:14:59.400]  但是機會不是永遠都存在的
[00:14:59.400 --> 00:15:02.400]  每一年都有一天是會有完結
[00:15:02.400 --> 00:15:03.400]  好了
[00:15:03.400 --> 00:15:07.400]  如果那些人有足夠的機會
[00:15:07.400 --> 00:15:10.400]  去聽到神的教導提醒警戒
[00:15:10.400 --> 00:15:13.400]  但是都不回轉的時候
[00:15:13.400 --> 00:15:15.400]  最後就要面對神的審判
[00:15:15.400 --> 00:15:17.400]  但是不要忽略
[00:15:17.400 --> 00:15:18.400]  救贖我們的主
[00:15:18.400 --> 00:15:20.400]  他是救主
[00:15:20.400 --> 00:15:22.400]  但他也是一個審判的主
[00:15:22.400 --> 00:15:25.400]  我們的神是一位慈愛的天父
[00:15:25.400 --> 00:15:27.400]  第二位榮耀的君王
[00:15:27.400 --> 00:15:30.400]  兩個角色是並存
[00:15:30.400 --> 00:15:32.400]  但是又不會混淆
[00:15:32.400 --> 00:15:33.400]  記住
[00:15:33.400 --> 00:15:34.400]  神是什麼呢
[00:15:34.400 --> 00:15:36.400]  是公義的
[00:15:36.400 --> 00:15:38.400]  但是同樣是慈愛
[00:15:38.400 --> 00:15:40.400]  他以他的慈愛
[00:15:40.400 --> 00:15:43.400]  來彰顯他的公義
[00:15:43.400 --> 00:15:44.400]  是什麼意思呢
[00:15:44.400 --> 00:15:46.400]  就是神愛每一個人
[00:15:46.400 --> 00:15:50.400]  所以他不會有偏差
[00:15:50.400 --> 00:15:52.400]  不會特別偏愛某一個人
[00:15:52.400 --> 00:15:54.400]  他犯了錯就當沒事
[00:15:54.400 --> 00:15:56.400]  而他的慈愛彰顯他的公義
[00:15:56.400 --> 00:15:59.400]  又以他的公義來貫徹他的慈愛
[00:15:59.400 --> 00:16:00.400]  為什麼呢
[00:16:00.400 --> 00:16:01.400]  好了
[00:16:01.400 --> 00:16:03.400]  犯錯的人要受刑罰
[00:16:03.400 --> 00:16:04.400]  受苦的人
[00:16:04.400 --> 00:16:05.400]  被逼迫的人
[00:16:05.400 --> 00:16:07.400]  神就會帶你去賜他
[00:16:07.400 --> 00:16:08.400]  有更大的恩典
[00:16:08.400 --> 00:16:10.400]  和那個的冠冕
[00:16:10.400 --> 00:16:12.400]  兩者是沒有矛盾的
[00:16:12.400 --> 00:16:14.400]  同樣都是神的作為
[00:16:14.400 --> 00:16:17.400]  聖經很清楚告訴我們什麼呢
[00:16:17.400 --> 00:16:20.400]  今天審判是怎麼樣的
[00:16:20.400 --> 00:16:24.400]  我們看看《彼得前書》第4章第17節
[00:16:24.400 --> 00:16:26.400]  因為時候到了
[00:16:26.400 --> 00:16:29.400]  審判要從神的家起手
[00:16:29.400 --> 00:16:30.400]  記住
[00:16:30.400 --> 00:16:33.400]  原來今天神首先是審判我們的
[00:16:33.400 --> 00:16:36.400]  基督徒是先面對神的審判
[00:16:36.400 --> 00:16:39.400]  審判是從神的家起手的
[00:16:39.400 --> 00:16:41.400]  這個是很重要
[00:16:41.400 --> 00:16:45.400]  所以今天我們絕對不可以輕忽
[00:16:45.400 --> 00:16:46.400]  在《彼得前書》裡面
[00:16:46.400 --> 00:16:48.400]  有一句叫輕慢主治
[00:16:48.400 --> 00:16:49.400]  是什麼意思呢
[00:16:49.400 --> 00:16:52.400]  我們看輕了神的刑罰
[00:16:52.400 --> 00:16:54.400]  如果我們這樣體會到
[00:16:54.400 --> 00:16:56.400]  神的嚴厲
[00:16:56.400 --> 00:16:58.400]  神的絕對
[00:16:58.400 --> 00:17:00.400]  審判引來的後果
[00:17:00.400 --> 00:17:02.400]  是我們沒有辦法逃避
[00:17:02.400 --> 00:17:05.400]  我們沒有辦法承擔的
[00:17:05.400 --> 00:17:08.400]  於是我們就不會放縱
[00:17:08.400 --> 00:17:10.400]  你要看到
[00:17:10.400 --> 00:17:11.400]  我在一個國家裡面
[00:17:11.400 --> 00:17:13.400]  可能是很嚴厲的
[00:17:13.400 --> 00:17:17.400]  我們下一年11月就會去伊朗
[00:17:17.400 --> 00:17:19.400]  出了這個表
[00:17:19.400 --> 00:17:20.400]  有的人已經覺得
[00:17:20.400 --> 00:17:23.400]  伊朗很可怕 會不會很動盪
[00:17:23.400 --> 00:17:24.400]  我去過三次
[00:17:24.400 --> 00:17:26.400]  伊朗是很安全的
[00:17:26.400 --> 00:17:27.400]  為什麼呢
[00:17:27.400 --> 00:17:30.400]  原來仍然是在執行宗教法
[00:17:30.400 --> 00:17:34.400]  我們在酒店
[00:17:34.400 --> 00:17:36.400]  吃東西 放下電話出去拿東西
[00:17:36.400 --> 00:17:38.400]  都不用怕被人偷
[00:17:38.400 --> 00:17:39.400]  因為如果你偷東西
[00:17:39.400 --> 00:17:41.400]  被人抓了的話
[00:17:41.400 --> 00:17:43.400]  是斬手的
[00:17:43.400 --> 00:17:45.400]  是把你的手斬下來的
[00:17:45.400 --> 00:17:49.400]  我上一次查聖靈果子
[00:17:49.400 --> 00:17:51.400]  如果還有人參加的時候
[00:17:51.400 --> 00:17:52.400]  你記不記得
[00:17:52.400 --> 00:17:53.400]  說到恩賜
[00:17:53.400 --> 00:17:55.400]  有一個人因為妒忌
[00:17:55.400 --> 00:17:57.400]  那個女孩子說
[00:17:57.400 --> 00:17:58.400]  她不肯嫁給他
[00:17:58.400 --> 00:18:00.400]  他用強水淋在那個女孩子的臉上
