
[00:00:00.000 --> 00:00:03.580]  今日要和大家講的經文
[00:02:23.880 --> 00:02:29.540]  以致是支持了愛因斯坦的黑能源的理論
[00:02:29.540 --> 00:02:33.760]  百分之五的東西我們是看得見的
[00:02:33.760 --> 00:02:36.700]  很多時候我們認為看得見的才是真實
[00:02:36.700 --> 00:02:40.460]  看不見的是虛假、是虛幻
[00:02:40.460 --> 00:02:44.300]  其實大部分百分之九十五的東西都是看不見的
[00:02:44.300 --> 00:02:46.780]  我的人生上半場
[00:02:46.780 --> 00:02:48.780]  當我還沒有做牧師之前
[00:02:48.780 --> 00:02:50.600]  我都是一個科學家
[00:02:50.600 --> 00:02:54.780]  我大部分的研究都是研究用紅外光
[00:02:54.780 --> 00:02:58.940]  怎樣去探測外太空和探測地球
[00:02:58.940 --> 00:03:00.740]  有人可能會問
[00:03:00.740 --> 00:03:09.380]  你又說在UCLA教低溫學和熱學
[00:03:09.380 --> 00:03:15.020]  究竟熱學和探測外太空有什麼連帶的關係
[00:03:15.020 --> 00:03:17.200]  有很大的連帶關係的
[00:03:17.200 --> 00:03:21.160]  原來如果用紅外光來偵測外太空
[00:03:21.160 --> 00:03:23.840]  紅外光的波長
[00:03:23.840 --> 00:03:25.840]  這個波不是打球的波
[00:03:25.840 --> 00:03:27.840]  這個波是微波爐的波
[00:03:27.840 --> 00:03:29.840]  這個波長是很長的
[00:03:29.840 --> 00:03:32.580]  原來我們用什麼能源來探測
[00:03:32.580 --> 00:03:37.440]  如果這個波長和儀器的氣溫是成反比
[00:03:37.440 --> 00:03:41.520]  所以我們要用長的紅外光來探測的話
[00:03:41.520 --> 00:03:43.900]  儀器的氣溫一定要怎樣
[00:03:43.900 --> 00:03:45.900]  一定要很低
[00:03:45.900 --> 00:03:47.900]  所以需要冷卻需要熱學
[00:03:47.900 --> 00:03:52.480]  我不是說冷卻到零度是攝氏零度
[00:03:52.480 --> 00:03:55.480]  是要冷卻到零下二百度
[00:03:55.480 --> 00:03:57.900]  是很冷很冷的
[00:03:57.900 --> 00:04:00.060]  其實熱學是很有趣的
[00:04:00.060 --> 00:04:02.840]  相信我跟大家分享過
[00:04:02.840 --> 00:04:06.260]  在哥羅西書介紹的時候
[00:04:06.260 --> 00:04:09.880]  也有說過熱學有兩條定律
[00:04:09.880 --> 00:04:12.240]  第一和第二條定律
[00:04:12.240 --> 00:04:16.560]  都能夠證實這個世界上是有一位造物主
[00:04:16.560 --> 00:04:20.460]  所以我們今天看到
[00:04:20.460 --> 00:04:23.960]  不是聖經學者在無中生有
[00:04:23.960 --> 00:04:27.340]  真的大部份的東西我們都看不見的
[00:04:27.340 --> 00:04:31.400]  只有小部份是我們能夠看得見摸得到
[00:04:31.400 --> 00:04:34.600]  今天要和大家講的
[00:04:34.600 --> 00:04:37.040]  就是這些看不見摸不到的東西
[00:04:37.040 --> 00:04:39.040]  靈界裡面的東西
[00:04:39.040 --> 00:04:42.040]  其實在聖經裡面
[00:04:42.040 --> 00:04:44.040]  靈界真正的例子
[00:04:44.040 --> 00:04:49.040]  最典型的就是記載在列王旗下第六章
[00:04:49.040 --> 00:04:54.840]  是說到以色列的約蘭王在位的時候
[00:04:54.840 --> 00:04:57.420]  阿蘭國是攻打以色列
[00:04:57.420 --> 00:05:02.040]  阿蘭國的國王是會部署他的軍隊
[00:05:02.040 --> 00:05:04.040]  是會埋伏攻打以色列人
[00:05:04.040 --> 00:05:07.440]  但是他不理會他怎樣部署怎樣埋伏
[00:05:07.440 --> 00:05:10.160]  以色列人都好像先他一步知道他會做什麼
[00:05:11.280 --> 00:05:13.760]  他覺得很奇怪,為什麼會有這樣的事
[00:05:13.760 --> 00:05:15.760]  誰通緒
[00:05:15.760 --> 00:05:17.760]  結果原來是甚麼
[00:05:17.760 --> 00:05:21.200]  是神通知以利沙先知
[00:05:21.200 --> 00:05:23.600]  說阿蘭王將會這樣做
[00:05:23.600 --> 00:05:27.200]  一早就告訴以色列人他們懂得防範
[00:05:27.200 --> 00:05:29.200]  於是阿蘭王很生氣
[00:05:29.200 --> 00:05:31.920]  問這個以利沙先知究竟在哪裡
[00:05:31.920 --> 00:05:34.400]  他旁邊的人就跟他說
[00:05:34.400 --> 00:05:36.400]  在多丹城
[00:05:36.400 --> 00:05:40.080]  於是阿蘭王就派大軍圍繞著多丹城
[00:05:40.080 --> 00:05:42.080]  漏夜圍著他
[00:05:42.080 --> 00:05:46.640]  當以利沙和他的僕人醒了之後
[00:05:46.640 --> 00:05:48.640]  一看不對辦
[00:05:48.640 --> 00:05:50.640]  他的僕人很害怕
[00:05:50.640 --> 00:05:52.640]  他的僕人說主啊
[00:05:52.640 --> 00:05:55.280]  慘了我們應該要怎樣做
[00:05:55.280 --> 00:05:58.560]  以利沙跟他說不用怕
[00:05:58.560 --> 00:06:03.760]  和我們在一起的比他們在一起的更加多
[00:06:03.760 --> 00:06:06.800]  於是以利沙就禱告
[00:06:06.800 --> 00:06:10.320]  在列王紀下六章十七節
[00:06:10.320 --> 00:06:14.160]  禱告求神打開他僕人的眼睛
[00:06:14.160 --> 00:06:18.000]  當他僕人的眼睛一打開看到甚麼
[00:06:18.000 --> 00:06:22.880]  看到整個山上都是火馬火車
[00:06:22.880 --> 00:06:29.200]  原來真是幫助他們的多過敵對他們
[00:06:29.200 --> 00:06:32.000]  其實我們基督徒
[00:06:32.000 --> 00:06:35.440]  我們都有屬靈的眼睛
[00:06:35.440 --> 00:06:40.400]  有很多時是神的兒女才能夠明白才看得見
[00:06:40.400 --> 00:06:44.480]  有很多未信神的人是看不見的
[00:06:44.480 --> 00:06:48.400]  所以我們看到他們就好像盲眼一樣
[00:06:48.400 --> 00:06:50.880]  和今天這個例子很相似
[00:06:50.880 --> 00:06:56.320]  我們今天來到但以利書第十章
[00:06:56.320 --> 00:06:59.600]  以前跟大家說過但以利書的結構
[00:06:59.600 --> 00:07:02.560]  今天來到最後一個意象
[00:07:02.560 --> 00:07:08.320]  最後一個意象包含了第十章、第十一章和第十二章
[00:07:08.320 --> 00:07:11.840]  十章是一個介紹就是今天的經文
[00:07:11.840 --> 00:07:16.640]  十一章是整個意象的本身
[00:07:16.640 --> 00:07:20.480]  十二章是這個意象的總結
[00:07:20.480 --> 00:07:25.920]  這件事發生在古列王第三年
[00:07:25.920 --> 00:07:30.400]  也就是塞魯士第三年的事情
[00:07:32.400 --> 00:07:34.960]  第十章的大綱也很簡單
[00:07:34.960 --> 00:07:38.320]  十章一節我們看到是講述背景
[00:07:38.320 --> 00:07:43.040]  背景已經告訴我們是有大爭戰
[00:07:43.040 --> 00:07:47.280]  怎樣的大爭戰?原來在經文裏面有兩個爭戰
[00:07:47.280 --> 00:07:51.200]  一個爭戰是但以利自己心裏面的爭戰
[00:07:51.200 --> 00:07:53.920]  但以利心裏面的爭鬥
[00:07:53.920 --> 00:07:58.080]  第二個爭戰是真是在靈界裏面的爭戰
[00:07:58.080 --> 00:08:02.720]  而兩個爭戰當中夾住了有尼塞亞
[00:08:02.720 --> 00:08:04.800]  是有耶穌基督的意象
[00:08:04.800 --> 00:08:09.280]  很有趣在舊約能夠有耶穌基督的意象
[00:08:09.280 --> 00:08:11.280]  我們等下大家一起來看看
[00:08:11.280 --> 00:08:16.160]  我們先看看經文的背景
[00:08:16.160 --> 00:08:21.680]  大約書十章一節說波斯王古列第三年
[00:08:21.680 --> 00:08:25.600]  有事遣給稱為伯提沙薩的但以利
[00:08:25.600 --> 00:08:30.080]  我們知道伯提沙薩就是但以利巴比倫的名字
[00:08:30.080 --> 00:08:31.680]  這是是真的
[00:08:31.680 --> 00:08:34.080]  是指著大爭戰
[00:08:34.080 --> 00:08:37.200]  但以利通達這是明白者意象
[00:08:37.200 --> 00:08:41.520]  我們知道在古列王第一年
[00:08:41.520 --> 00:08:46.480]  其實古列王已經容許以色列人回到以色列
[00:08:46.480 --> 00:08:49.680]  還容許他們重建他們的聖殿
[00:08:49.680 --> 00:08:52.160]  這件事發生在古列王的第一年
[00:08:53.280 --> 00:08:56.640]  這亦是但以利夢寐以求
[00:08:56.640 --> 00:08:59.520]  經常見到他禱告希望七十年後
[00:08:59.520 --> 00:09:02.240]  以色列人可以回到自己的地方
[00:09:02.240 --> 00:09:03.600]  在那裏敬拜神
[00:09:03.600 --> 00:09:05.120]  得到安定的生活
[00:09:05.120 --> 00:09:07.120]  這是但以利所希望見到
[00:09:07.120 --> 00:09:10.560]  但很可惜到時間真的到了
[00:09:10.560 --> 00:09:12.560]  可以回去了
[00:09:12.560 --> 00:09:14.560]  有多少人回去了
[00:09:14.560 --> 00:09:18.720]  只有多過四萬二千人
[00:09:18.720 --> 00:09:22.400]  不夠五萬人回到以色列
[00:09:22.400 --> 00:09:26.720]  這件事令到但以利非常非常痛心
[00:09:26.720 --> 00:09:28.720]  他不能夠明白
[00:09:28.720 --> 00:09:31.600]  所以他心裏面有一個鬥爭
[00:09:31.600 --> 00:09:36.000]  我們亦都講過但以利自己都沒有回到以色列
[00:09:36.000 --> 00:09:38.000]  他留在了巴比倫
[00:09:38.000 --> 00:09:43.520]  我們有神學家說他年紀太大了不能回去
[00:09:43.520 --> 00:09:45.920]  但亦都有神學家看到
[00:09:45.920 --> 00:09:50.880]  可能但以利留在巴比倫波斯的原因
[00:09:50.880 --> 00:09:57.280]  就是因為他想勸那些以色列人回到自己的地方
[00:09:57.280 --> 00:09:59.520]  而如果他要留在那裏勸人的話
[00:09:59.520 --> 00:10:02.480]  他自己就不能夠回去
[00:10:02.480 --> 00:10:04.480]  原來他不知道
[00:10:04.480 --> 00:10:09.360]  以色列人是要分開三批回歸回到以色列
[00:10:09.360 --> 00:10:14.080]  就好像他們秘魯亦都是分開三批一樣
[00:10:14.080 --> 00:10:18.800]  他們重建聖殿亦都是受到很大的阻滯
[00:10:18.800 --> 00:10:24.640]  當以色列人回到法國的那個本來的聖殿是怎樣
[00:10:24.640 --> 00:10:28.160]  一片的頹垣敗瓦
[00:10:28.160 --> 00:10:30.160]  一個廢墟一樣
[00:10:30.160 --> 00:10:35.120]  他們用了七個月的時間來清理那個廢墟
[00:10:35.120 --> 00:10:39.520]  用了兩年的時間才剛好可以起到一個根基
[00:10:39.520 --> 00:10:41.520]  當他們在那裏起聖殿的時候
[00:10:41.520 --> 00:10:43.520]  以色列的四章四節
[00:10:43.520 --> 00:10:47.760]  說那地的民就在猶太人建造的時候
[00:10:47.760 --> 00:10:49.760]  使他們的手法軟
[00:10:49.760 --> 00:10:51.760]  擾亂他們
[00:10:51.760 --> 00:10:54.800]  我們見到起聖殿又有阻滯
[00:10:54.800 --> 00:10:57.440]  而且猶太人又繼續犯罪
[00:10:57.440 --> 00:11:00.800]  他們甚至是和外邦人通婚
[00:11:00.800 --> 00:11:02.800]  在那裏以斯拉記九章
[00:11:02.800 --> 00:11:05.280]  和尼西米記十三章
[00:11:05.280 --> 00:11:09.280]  你說但爾利是不是真的心痛
[00:11:09.280 --> 00:11:11.280]  他很傷心
[00:11:11.280 --> 00:11:15.600]  所以我們見到他內心有一個非常大的爭鬥
[00:11:15.600 --> 00:11:20.560]  當他有爭鬥的時候,但爾利書十章二至三節說什麼
[00:11:20.560 --> 00:11:25.040]  當那時我但爾利悲傷了三個七日
[00:11:25.040 --> 00:11:27.040]  美味的沒有吃
[00:11:27.040 --> 00:11:29.040]  酒肉沒有入我的口
[00:11:29.040 --> 00:11:31.520]  也沒有用油抹我的身
[00:11:31.520 --> 00:11:34.320]  直到滿了三個七日
[00:11:34.320 --> 00:11:38.800]  這裏說他是禁食
[00:11:38.800 --> 00:11:41.680]  但不是全部的食物他都禁
[00:11:41.680 --> 00:11:44.480]  因為我們見到是不吃美味的東西
[00:11:44.480 --> 00:11:46.480]  那些美味的東西我們很喜歡吃
[00:11:46.480 --> 00:11:48.480]  他不吃
[00:11:48.480 --> 00:11:50.480]  也不吃基本的酒和肉
[00:11:50.480 --> 00:11:52.480]  那他吃什麼
[00:11:52.480 --> 00:11:54.480]  可以吃麵包
[00:11:54.480 --> 00:11:56.480]  可以吃菊種
[00:11:56.480 --> 00:11:58.480]  來到是充饑
[00:11:58.480 --> 00:12:00.480]  但不吃那些美味的
[00:12:00.480 --> 00:12:02.480]  也不吃基本的酒和肉
[00:12:02.480 --> 00:12:04.480]  他也不用油來抹身
[00:12:04.480 --> 00:12:06.480]  不是說他不用古龍水
[00:12:06.480 --> 00:12:08.480]  不用香水
[00:12:08.480 --> 00:12:12.480]  原來猶太人喜歡在身上抹油
[00:12:12.480 --> 00:12:14.480]  防止太陽曬著
[00:12:14.480 --> 00:12:16.480]  會毀壞皮膚
[00:12:16.480 --> 00:12:18.480]  他們喜歡像我們的sunscreen
[00:12:18.480 --> 00:12:20.480]  這些油也有些香料
[00:12:20.480 --> 00:12:22.480]  幫助他們療癒皮膚
[00:12:22.480 --> 00:12:24.480]  我們這裏見到的
[00:12:24.480 --> 00:12:28.480]  任何對身體好的東西
[00:12:28.480 --> 00:12:30.480]  他都沒有去做
[00:12:30.480 --> 00:12:34.480]  將全部的集中力放在哪裡
[00:12:34.480 --> 00:12:36.480]  不是自己的身上
[00:12:36.480 --> 00:12:40.480]  而是將集中力放在神的身上
[00:12:40.480 --> 00:12:44.480]  這其實就是我們禁食應該做的
[00:12:44.480 --> 00:12:46.480]  不是表示我們虔誠
[00:12:46.480 --> 00:12:50.480]  而是將注意力放在神的身上
[00:12:50.480 --> 00:12:52.480]  很多時候我們有心事
[00:12:52.480 --> 00:12:56.480]  我們心裏煩憂的時候會怎樣
[00:12:56.480 --> 00:13:00.480]  希望找到一個像我們這樣
[00:13:00.480 --> 00:13:02.480]  目睹見得到的人
[00:13:02.480 --> 00:13:04.480]  傾訴訴苦
[00:13:04.480 --> 00:13:06.480]  傾心事
[00:13:06.480 --> 00:13:08.480]  但以你有沒有這樣做
[00:13:08.480 --> 00:13:10.480]  但以你沒有這樣做
[00:13:10.480 --> 00:13:12.480]  他一去就去到源頭
[00:13:12.480 --> 00:13:14.480]  去到大能的那一位
[00:13:14.480 --> 00:13:16.480]  是能夠幫到他的那一位
[00:13:16.480 --> 00:13:18.480]  向神來傾訴
[00:13:18.480 --> 00:13:20.480]  這件事很重要
[00:13:20.480 --> 00:13:22.480]  我們需要像但以利一樣
[00:13:22.480 --> 00:13:24.480]  當但以利真的這樣
[00:13:24.480 --> 00:13:28.480]  禱告禁食了21天之後
[00:13:28.480 --> 00:13:30.480]  神給他見到什麼
[00:13:30.480 --> 00:13:34.480]  見到一個異象
[00:13:34.480 --> 00:13:36.480]  這個異象是耶穌基督
[00:13:36.480 --> 00:13:40.480]  是尼塞亞的異象
[00:13:40.480 --> 00:13:42.480]  很有趣在舊約能夠見到
[00:13:42.480 --> 00:13:44.480]  有耶穌基督的異象
[00:13:44.480 --> 00:13:46.480]  我們怎樣知道是耶穌基督的異象
[00:13:46.480 --> 00:13:52.480]  如果你將經文和啟示第一章的經文比一比
[00:13:52.480 --> 00:13:56.480]  你見到差不多完全是一模一樣
[00:13:56.480 --> 00:13:58.480]  但以利書十章五節
[00:13:58.480 --> 00:14:00.480]  說他是身穿細麻衣
[00:14:00.480 --> 00:14:05.480]  細麻衣是祭司的布料
[00:14:05.480 --> 00:14:07.480]  是代表聖潔
[00:14:07.480 --> 00:14:12.480]  而啟示錄是說耶穌基督身穿長衣
[00:14:12.480 --> 00:14:14.480]  在啟示錄
[00:14:14.480 --> 00:14:16.480]  使徒約翰所見到的
[00:14:16.480 --> 00:14:18.480]  是復活後的耶穌基督
[00:14:18.480 --> 00:14:21.480]  身穿長衣直垂到腳
[00:14:21.480 --> 00:14:23.480]  但以利見到的異象
[00:14:23.480 --> 00:14:25.480]  十章五節說他是腰粗
[00:14:25.480 --> 00:14:27.480]  烏髮精金大
[00:14:27.480 --> 00:14:29.480]  有金的腰帶
[00:14:29.480 --> 00:14:32.480]  在啟示錄第一章十三節
[00:14:32.480 --> 00:14:35.480]  亦都說復活後的耶穌基督
[00:14:35.480 --> 00:14:37.480]  胸肩束著金帶
[00:14:37.480 --> 00:14:40.480]  我們知道金是給王的禮物
[00:14:40.480 --> 00:14:44.480]  當北方的博士來朝見聖嬰的時候
[00:14:44.480 --> 00:14:46.480]  其中一樣的禮物就是金
[00:14:46.480 --> 00:14:51.480]  金是給王的禮物
[00:14:51.480 --> 00:14:53.480]  是代表王的權威
[00:14:53.480 --> 00:14:56.480]  代表耶穌基督是我們的王
[00:14:56.480 --> 00:14:59.480]  還有他的面貌是如閃電
[00:14:59.480 --> 00:15:00.480]  十章六節
[00:15:00.480 --> 00:15:04.480]  我們知道閃電是代表神的能力
[00:15:04.480 --> 00:15:07.480]  記不記得當神頒發十戒
[00:15:07.480 --> 00:15:10.480]  給以色列人在西乃山
[00:15:10.480 --> 00:15:13.480]  出埃及的十九章發生什麼事
[00:15:13.480 --> 00:15:15.480]  行雷閃電
[00:15:15.480 --> 00:15:17.480]  表明神的大能
[00:15:17.480 --> 00:15:20.480]  而我們見到他的眼目如火把
[00:15:20.480 --> 00:15:23.480]  在啟示錄一章十四節
[00:15:23.480 --> 00:15:26.480]  除了形容耶穌基督的頭髮皆白
[00:15:26.480 --> 00:15:28.480]  如白羊毛如雪
[00:15:28.480 --> 00:15:31.480]  說他的眼目如同火焰
[00:15:31.480 --> 00:15:33.480]  眼是用來看東西的
[00:15:33.480 --> 00:15:35.480]  用來察看東西的
[00:15:35.480 --> 00:15:37.480]  當你有火把的時候
[00:15:37.480 --> 00:15:41.480]  沒有東西逃得過耶穌基督的慧眼
[00:15:41.480 --> 00:15:43.480]  這表示他是全知
[00:15:43.480 --> 00:15:45.480]  他什麼都知道
[00:15:45.480 --> 00:15:47.480]  所以我們見到閃電是全能
[00:15:47.480 --> 00:15:50.480]  火具的眼是全知
[00:15:50.480 --> 00:15:52.480]  代表他的神聖
[00:15:52.480 --> 00:15:56.480]  十章六節又說他的身體如水滄浴
[00:15:56.480 --> 00:15:58.480]  這是啟示錄所沒有說的
[00:15:58.480 --> 00:16:01.480]  水滄浴是名貴的寶石
[00:16:01.480 --> 00:16:04.480]  所以代表耶穌基督的榮耀
[00:16:04.480 --> 00:16:09.480]  十章六節又說耶穌基督的手和腳
[00:16:09.480 --> 00:16:14.480]  有光明的銅腳
[00:16:14.480 --> 00:16:18.480]  手和腳如光明的銅
[00:16:18.480 --> 00:16:24.480]  而啟示錄說腳很像在爐中鍛鍊光明的銅
[00:16:24.480 --> 00:16:25.480]  很相似
[00:16:25.480 --> 00:16:28.480]  在聖經裡跟大家說過
[00:16:28.480 --> 00:16:30.480]  是代表審判
[00:16:30.480 --> 00:16:33.480]  代表耶穌基督是公義是公正
[00:16:33.480 --> 00:16:36.480]  最後他的話語
[00:16:36.480 --> 00:16:39.480]  他的聲音是好像大眾的聲音
[00:16:39.480 --> 00:16:44.480]  但以利書十章六節和啟示錄一章十五節
[00:16:44.480 --> 00:16:46.480]  聲音如同種水的聲音
[00:16:46.480 --> 00:16:48.480]  非常相似
[00:16:48.480 --> 00:16:52.480]  這也代表耶穌基督的威嚴
[00:16:52.480 --> 00:16:57.480]  我們見到但以利見到未鍍成肉身的耶穌基督
[00:16:57.480 --> 00:16:59.480]  在啟示錄
[00:16:59.480 --> 00:17:03.480]  使徒約翰見到復活後的耶穌基督
[00:17:03.480 --> 00:17:04.480]  非常相似
[00:17:04.480 --> 00:17:07.480]  所以我們能夠知道真是耶穌基督
[00:17:07.480 --> 00:17:14.480]  為什麼神會讓但以利見到尼塞亞耶穌基督的異象
[00:17:14.480 --> 00:17:19.480]  這和但以利內心的爭鬥有關
[00:17:19.480 --> 00:17:21.480]  但以利內心的爭鬥是什麼
[00:17:21.480 --> 00:17:25.480]  見到猶太人雖然回到自己的地方
[00:17:25.480 --> 00:17:29.480]  仍然未能及時起聖殿來敬拜
[00:17:29.480 --> 00:17:31.480]  他們仍然在罪中
[00:17:31.480 --> 00:17:34.480]  仍然不能得到平安安定
[00:17:34.480 --> 00:17:38.480]  但你記不記得我上兩次和大家說
[00:17:38.480 --> 00:17:40.480]  但以利書第九章
[00:17:40.480 --> 00:17:43.480]  他們要什麼時候才能得到這些東西
[00:17:43.480 --> 00:17:45.480]  記不記得但以利書第九章
[00:17:45.480 --> 00:17:48.480]  最後會止住罪惡
[00:17:48.480 --> 00:17:50.480]  會怎樣
[00:17:50.480 --> 00:17:53.480]  他們可以在自己的聖殿中敬拜
[00:17:53.480 --> 00:17:56.480]  得到真正的安平安日
[00:17:56.480 --> 00:18:00.480]  是要等到耶穌基督再次來臨
[00:18:00.480 --> 00:18:03.480]  要經過七十個七
[00:18:03.480 --> 00:18:09.480]  所以神是讓但以利見到尼塞亞耶穌基督的異象
[00:18:09.480 --> 00:18:12.480]  這是非常合情合理
[00:18:12.480 --> 00:18:15.480]  如果你看但以利書第十章十四節
[00:18:15.480 --> 00:18:20.480]  經文說這異象是關於後來許多的日子的事
[00:18:20.480 --> 00:18:22.480]  但以利所見到的
[00:18:22.480 --> 00:18:25.480]  只是很短暫的那七十年
[00:18:25.480 --> 00:18:27.480]  神說不要
[00:18:27.480 --> 00:18:29.480]  不要只看那七十年
[00:18:29.480 --> 00:18:30.480]  放遠一點
[00:18:30.480 --> 00:18:32.480]  關乎日後很多的日子
[00:18:32.480 --> 00:18:34.480]  七十個七之後
[00:18:34.480 --> 00:18:36.480]  耶穌基督會再次回來
[00:18:36.480 --> 00:18:38.480]  讓他見到耶穌基督的異象
[00:18:41.480 --> 00:18:45.480]  另外有個原因為什麼我說是耶穌基督的異象
[00:18:45.480 --> 00:18:49.480]  是因為見到的人都非常之恐懼
[00:18:49.480 --> 00:18:52.480]  你看到但以利書十章七節
[00:18:52.480 --> 00:18:53.480]  或者異象
[00:18:53.480 --> 00:18:56.480]  唯有我但以利一人看見
[00:18:56.480 --> 00:19:00.480]  同著我的人沒有看見
[00:19:00.480 --> 00:19:02.480]  他們卻大大戰驚
[00:19:02.480 --> 00:19:04.480]  逃跑隱藏
[00:19:04.480 --> 00:19:07.480]  只有但以利一個人見到
[00:19:07.480 --> 00:19:11.480]  其他的人沒有見到但感覺到與神同在
[00:19:11.480 --> 00:19:13.480]  有神的同在
[00:19:13.480 --> 00:19:15.480]  使得他們很戰驚
[00:19:15.480 --> 00:19:18.480]  要找地方來遮頭來逃避
[00:19:18.480 --> 00:19:22.480]  記不記得在《使徒行傳》第九章第七節
[00:19:22.480 --> 00:19:24.480]  講到塑羅
[00:19:24.480 --> 00:19:26.480]  未改名做保羅之前
[00:19:26.480 --> 00:19:29.480]  在大馬色路上有什麼事發生
[00:19:29.480 --> 00:19:31.480]  見到耶穌基督
[00:19:31.480 --> 00:19:33.480]  當時怎麼樣
[00:19:33.480 --> 00:19:37.480]  同行的人站在那裡說不出話來
[00:19:37.480 --> 00:19:40.480]  聽見聲音卻看不見人
[00:19:40.480 --> 00:19:42.480]  一樣的戰驚
[00:19:42.480 --> 00:19:44.480]  旁邊的人看不到
[00:19:44.480 --> 00:19:45.480]  只有塑羅看見
[00:19:45.480 --> 00:19:47.480]  和這裡一樣
[00:19:47.480 --> 00:19:50.480]  只有但以利能看見耶穌基督的異象
[00:19:50.480 --> 00:19:52.480]  另外我們見到
[00:19:52.480 --> 00:19:55.480]  在聖經裡面有很多經文都告訴我們
[00:19:55.480 --> 00:19:59.480]  當有人與神相遇的時候會發生什麼事
[00:19:59.480 --> 00:20:00.480]  以塞瓦先知
[00:20:00.480 --> 00:20:04.480]  在以塞瓦書六章五節見到高高在上的神
[00:20:04.480 --> 00:20:05.480]  坐在寶座上
[00:20:05.480 --> 00:20:08.480]  他說:和哉!我滅亡了
[00:20:08.480 --> 00:20:10.480]  我是一個嘴唇不潔的人
[00:20:10.480 --> 00:20:13.480]  我住在嘴唇不潔的人當中
[00:20:13.480 --> 00:20:14.480]  但以利先知
[00:20:14.480 --> 00:20:16.480]  今次我們見到十章八節
[00:20:16.480 --> 00:20:17.480]  但以利書
[00:20:17.480 --> 00:20:20.480]  見到了耶穌基督的異象之後
[00:20:20.480 --> 00:20:22.480]  他是面貌失色
[00:20:22.480 --> 00:20:25.480]  毫無氣力
[00:20:25.480 --> 00:20:28.480]  另外在哈巴谷書
[00:20:28.480 --> 00:20:31.480]  哈巴谷先知只是聽見耶和華的聲音
[00:20:31.480 --> 00:20:34.480]  身體賤經
[00:20:34.480 --> 00:20:35.480]  嘴唇發抖
[00:20:35.480 --> 00:20:38.480]  骨中核是扭爛
[00:20:38.480 --> 00:20:41.480]  在所納之處是賤經
[00:20:41.480 --> 00:20:43.480]  哈巴谷書三章十六節
[00:20:43.480 --> 00:20:45.480]  你說這些是舊約
[00:20:45.480 --> 00:20:46.480]  新約有沒有?
[00:20:46.480 --> 00:20:47.480]  有
[00:20:47.480 --> 00:20:49.480]  記不記得彼得
[00:20:49.480 --> 00:20:51.480]  當他見到耶穌基督閒言沉寂之後
[00:20:51.480 --> 00:20:53.480]  他說什麼?
[00:20:53.480 --> 00:20:56.480]  他說他跪在耶穌基督的膝前
