
[00:00:00.000 --> 00:00:02.800]  我們再次來到「低頭同心祈禱」
[00:05:22.480 --> 00:05:24.960]  所以上上下下全國
[00:05:24.960 --> 00:05:26.680]  都是這麼歡喜
[00:05:26.680 --> 00:05:27.680]  這麼快樂
[00:05:27.680 --> 00:05:30.400]  大家要來熱烈的慶祝一番
[00:05:30.400 --> 00:05:32.480]  我們知道
[00:05:32.480 --> 00:05:34.520]  在歷史的上邊
[00:05:34.520 --> 00:05:39.640]  以色列先後被巴比倫
[00:05:39.640 --> 00:05:42.600]  波斯這些帝國滅了
[00:05:42.600 --> 00:05:46.560]  所以以色列人就成為了亡國奴
[00:05:47.080 --> 00:05:48.920]  就算是到了耶穌時代
[00:05:48.920 --> 00:05:52.320]  以色列只不過是羅馬帝國的一部分
[00:05:52.320 --> 00:05:54.800]  他們沒辦法來到獨立自主
[00:05:54.800 --> 00:05:56.680]  作為亡國奴
[00:05:56.680 --> 00:05:59.720]  他們日思夜想就是怎樣可以來到復國
[00:05:59.720 --> 00:06:02.800]  怎樣可以再次有一個自主的身份
[00:06:02.800 --> 00:06:06.160]  這個自主的身份是相當重要的
[00:06:06.160 --> 00:06:08.520]  因為是代表著民族的尊嚴
[00:06:08.520 --> 00:06:10.280]  我們看到今天
[00:06:10.280 --> 00:06:12.040]  就算是到了現代
[00:06:12.040 --> 00:06:14.320]  有很多地方都尋求獨立
[00:06:14.320 --> 00:06:16.280]  是因為這種獨立
[00:06:16.440 --> 00:06:18.440]  顯出民族的尊嚴
[00:06:18.440 --> 00:06:21.520]  不需要受外人來管治
[00:06:21.520 --> 00:06:23.920]  所以是非常的重要
[00:06:23.920 --> 00:06:25.720]  但是
[00:06:25.720 --> 00:06:28.120]  以色列人他們就是面對了
[00:06:28.120 --> 00:06:29.040]  很多代
[00:06:29.040 --> 00:06:30.760]  很大很大的羞辱
[00:06:30.760 --> 00:06:33.440]  他們只能夠寄人籬下
[00:06:33.440 --> 00:06:37.360]  他們被其他的帝國來管理著
[00:06:37.360 --> 00:06:39.280]  沒有了一個獨立的身份
[00:06:39.280 --> 00:06:43.240]  所以當我們看以賽亞書這段經文的時候
[00:06:43.440 --> 00:06:47.160]  其實就是給以色列人一個很大的鼓勵和盼望
[00:06:47.160 --> 00:06:48.840]  讓他們知道終有一日
[00:06:48.840 --> 00:06:52.320]  他們的上帝就好像打勝仗的君王一樣
[00:06:52.320 --> 00:06:54.280]  要來解救他們
[00:06:54.280 --> 00:06:56.400]  使他們脫離這個
[00:06:56.400 --> 00:06:59.120]  可以說是亡國奴的身份
[00:06:59.120 --> 00:07:00.960]  脫離這個羞辱
[00:07:00.960 --> 00:07:05.160]  大家將會看到一個很美麗很美麗的圖畫
[00:07:05.160 --> 00:07:07.040]  就是為著國家
[00:07:07.040 --> 00:07:07.920]  民族
[00:07:07.920 --> 00:07:09.600]  有新的開始
[00:07:09.600 --> 00:07:10.880]  一起的雀躍
[00:07:11.840 --> 00:07:13.960]  因為困苦的日子要結束
[00:07:13.960 --> 00:07:16.160]  大家都得到安慰
[00:07:16.160 --> 00:07:20.640]  當這麼好的局面出現的時候
[00:07:20.640 --> 00:07:22.520]  人的表現是什麼呢?
[00:07:22.520 --> 00:07:24.160]  在第八節就說了
[00:07:24.160 --> 00:07:28.120]  守望之人的聲音一直在等著
[00:07:28.120 --> 00:07:30.320]  什麼時候君王會回來
[00:07:30.320 --> 00:07:32.280]  真的看到他回來的時候
[00:07:32.280 --> 00:07:35.000]  就叫大家一起來歡唱
[00:07:35.000 --> 00:07:37.880]  因為這個真的是值得來唱歌
[00:07:37.880 --> 00:07:39.160]  慶祝的時候
[00:07:41.880 --> 00:07:42.600]  以色列人
[00:07:42.600 --> 00:07:44.520]  他們就要去等待這一天
[00:07:44.520 --> 00:07:47.960]  他們知道這個受苦的日子
[00:07:47.960 --> 00:07:49.320]  終會過去
[00:07:49.320 --> 00:07:52.080]  這是一個什麼樣的受苦的日子呢?
[00:07:52.080 --> 00:07:54.040]  就是要教訓他們知道
[00:07:54.040 --> 00:07:56.720]  因為他們離開了上帝
[00:07:56.720 --> 00:07:58.640]  所以受到懲罰
[00:07:58.640 --> 00:08:01.160]  甚至乎國家被滅亡
[00:08:01.160 --> 00:08:03.800]  當這個受罰的日子
[00:08:03.800 --> 00:08:05.520]  也是受苦的日子
[00:08:05.520 --> 00:08:06.880]  滿足了
[00:08:06.880 --> 00:08:10.400]  上帝要顯示他有絕對的能力
[00:08:10.520 --> 00:08:12.600]  來恢復這一群人
[00:08:12.600 --> 00:08:14.320]  他們尊貴的身份
[00:08:14.320 --> 00:08:16.400]  他們再不是亡國奴
[00:08:16.400 --> 00:08:18.600]  他們是上帝的子民
[00:08:18.600 --> 00:08:20.800]  是上帝所揀選的
[00:08:20.800 --> 00:08:23.280]  就是因著這麼好的消息
[00:08:23.280 --> 00:08:26.000]  所以他們要到處跟別人說
[00:08:26.000 --> 00:08:28.640]  告訴每一個在絕望
[00:08:28.640 --> 00:08:30.520]  在受苦裡面的人
[00:08:30.520 --> 00:08:32.480]  知道是有盼望的
[00:08:32.480 --> 00:08:34.360]  是有改變的可能
[00:08:34.360 --> 00:08:38.080]  這種將好的消息傳開
[00:08:38.280 --> 00:08:40.560]  就成為了一個很重要的傳統
[00:08:40.560 --> 00:08:41.760]  這個傳統
[00:08:41.760 --> 00:08:43.560]  就叫做報家音
[00:08:43.560 --> 00:08:45.800]  我想問問大家
[00:08:45.800 --> 00:08:48.160]  昨天有參加過
[00:08:48.160 --> 00:08:50.240]  我們教會或者是其他教會
[00:08:50.240 --> 00:08:53.640]  在外面報家音的朋友或者弟兄姊妹舉手嗎?
[00:08:53.640 --> 00:08:54.800]  有參與過的
[00:08:54.800 --> 00:08:56.360]  也有一群弟兄姊妹
[00:08:56.360 --> 00:08:56.840]  好了
[00:08:56.840 --> 00:08:59.880]  或者你有見到人去報家音的就舉手吧
[00:08:59.880 --> 00:09:01.240]  哇!更多了
[00:09:01.240 --> 00:09:01.760]  好了
[00:09:01.760 --> 00:09:04.520]  那就證明這個傳統還是繼續
[00:09:05.000 --> 00:09:08.760]  究竟這個報家音的傳統是什麼時候開始的呢?
[00:09:08.760 --> 00:09:11.920]  大概在第五世紀
[00:09:11.920 --> 00:09:15.360]  就是耶穌離開了世界之後幾百年了
[00:09:15.360 --> 00:09:19.680]  就開始在民間有一種報家音的風俗
[00:09:19.680 --> 00:09:22.320]  但是那時候還沒有普遍的
[00:09:22.320 --> 00:09:25.360]  一直到了第十五世紀的時候
[00:09:25.360 --> 00:09:28.560]  報家音這個活動可以這麼說
[00:09:28.560 --> 00:09:29.880]  就非常的興盛了
[00:09:29.880 --> 00:09:31.520]  尤其是在德國
[00:09:31.520 --> 00:09:33.280]  奧地利這些地方
[00:09:33.280 --> 00:09:34.320]  非常的興盛
[00:09:34.800 --> 00:09:38.480]  大概在十四世紀的時候
[00:09:38.480 --> 00:09:42.040]  就由羅馬、德國等等
[00:09:42.040 --> 00:09:44.680]  這些地方一直到了英國
[00:09:44.680 --> 00:09:47.680]  就有報家音這個活動
[00:09:47.680 --> 00:09:49.680]  報家音
[00:09:49.680 --> 00:09:53.560]  通常我們說唱聖誕歌
[00:09:53.560 --> 00:09:56.200]  跟唱詩歌是有一點分別的
[00:09:56.200 --> 00:09:57.840]  通常唱詩歌
[00:09:57.840 --> 00:09:59.640]  我們英文叫做 hymns
[00:09:59.640 --> 00:10:03.760]  但是報家音我們唱的叫做 Christmas carol
[00:10:04.200 --> 00:10:06.360]  這個 carol 這個字
[00:10:06.360 --> 00:10:08.840]  是從拉丁文那裡來的
[00:10:08.840 --> 00:10:10.480]  這個字的意思就是
[00:10:10.480 --> 00:10:14.360]  一群人在戶外的地方圍成一個大的圈
[00:10:14.360 --> 00:10:16.520]  一直載歌載舞
[00:10:16.520 --> 00:10:18.520]  這個就叫做 carol
[00:10:18.520 --> 00:10:22.240]  不知道當中有沒有一些姐妹
[00:10:22.240 --> 00:10:24.600]  有些女士的英文名字叫 carol
[00:10:24.600 --> 00:10:27.240]  你看看是不是這個意思
[00:10:27.240 --> 00:10:29.600]  就是你應該看到別人的時候
[00:10:29.600 --> 00:10:30.840]  你一直在旋轉
[00:10:30.840 --> 00:10:31.960]  跳舞、唱歌
[00:10:31.960 --> 00:10:34.920]  就介紹你的名字就是這個意思
[00:10:34.920 --> 00:10:36.760]  那麼
[00:10:36.760 --> 00:10:39.480]  除了這樣來唱歌
[00:10:39.480 --> 00:10:41.080]  有些跳舞之外
[00:10:41.080 --> 00:10:46.520]  早期報家音他們用的聖誕歌
[00:10:46.520 --> 00:10:50.560]  其實很多都是一些民間的歌曲
[00:10:50.560 --> 00:10:53.440]  就將它譜上新的詞
[00:10:53.440 --> 00:10:58.400]  當然是跟聖誕節日是有關的
[00:10:58.840 --> 00:11:03.320]  後來教會當然在聖誕的時候
[00:11:03.320 --> 00:11:06.000]  有一些露天的地方
[00:11:06.000 --> 00:11:07.960]  就上演一些所謂的神劇
[00:11:07.960 --> 00:11:11.240]  又或者像我們剛才那些小朋友那樣做聖經
[00:11:11.240 --> 00:11:17.040]  重演在聖經裡面的一幕一幕的過程
[00:11:17.040 --> 00:11:20.960]  來向所有的百姓
[00:11:20.960 --> 00:11:22.400]  所有的市民
[00:11:22.400 --> 00:11:25.280]  分享聖誕這麼好的消息
[00:11:25.280 --> 00:11:27.240]  那麼
[00:11:27.240 --> 00:11:29.320]  今天我們看到很多人
[00:11:29.320 --> 00:11:31.640]  一起來報家音
[00:11:31.640 --> 00:11:36.720]  通常的情況就像教會的師班
[00:11:36.720 --> 00:11:39.880]  出到街外唱歌一樣
[00:11:39.880 --> 00:11:43.800]  這些師班出到街外唱歌
[00:11:43.800 --> 00:11:45.320]  其實就像什麼呢?
[00:11:45.320 --> 00:11:47.400]  就像當日牧羊人
[00:11:47.400 --> 00:11:51.920]  聽到天使告訴他們一個很重要的信息
[00:11:51.920 --> 00:11:54.360]  就是基督將要降生的時候
[00:11:54.360 --> 00:11:58.040]  就一起來讚美上帝
[00:11:58.040 --> 00:12:02.320]  所以就是那些天使、天君的讚美聲音
[00:12:02.320 --> 00:12:04.400]  就去到這個地上
[00:12:04.400 --> 00:12:08.400]  就由教會的師班去做演繹
[00:12:08.400 --> 00:12:12.680]  在剛剛過去一個星期裡面
[00:12:12.680 --> 00:12:15.640]  教會也有不同的報家音的活動
[00:12:15.640 --> 00:12:18.560]  我們有一些小學生
[00:12:18.560 --> 00:12:20.480]  就去到幼稚園那裡
[00:12:20.480 --> 00:12:23.920]  就跟幼稚園的小朋友來報家音
[00:12:24.640 --> 00:12:26.480]  在昨天
[00:12:26.480 --> 00:12:29.680]  我們弟兄姊妹就兵分幾路
[00:12:29.680 --> 00:12:32.280]  去了不同的地方來報家音
[00:12:32.280 --> 00:12:35.440]  有一群去了老人院
[00:12:35.440 --> 00:12:38.640]  有一些就去了醫院
[00:12:38.640 --> 00:12:42.720]  甚至有一些就去了觀塘碼頭
[00:12:42.720 --> 00:12:44.640]  九龍灣的天橋底
[00:12:44.640 --> 00:12:47.920]  向一些露宿者來報家音
[00:12:47.920 --> 00:12:52.560]  一些是活在孤單
[00:12:53.040 --> 00:12:54.760]  活在傷心的裡面
[00:12:54.760 --> 00:12:55.960]  大家想想
[00:12:55.960 --> 00:13:00.000]  當一個大家都出去慶祝的節日
[00:13:00.000 --> 00:13:01.760]  要睡在醫院裡面
[00:13:01.760 --> 00:13:03.560]  你猜他開不開心呢?
[00:13:03.560 --> 00:13:05.920]  我相信也是很不開心
[00:13:05.920 --> 00:13:08.600]  所以當我跟他們去說聖誕快樂的時候
[00:13:08.600 --> 00:13:10.120]  有時候也想一下
[00:13:10.120 --> 00:13:11.920]  說不說得下呢?
[00:13:11.920 --> 00:13:14.520]  如果他快樂的話,他就不用睡在醫院了
[00:13:14.520 --> 00:13:16.040]  不過我想到了
[00:13:16.040 --> 00:13:18.920]  如果沒有我們去跟他說聖誕快樂
[00:13:18.920 --> 00:13:20.360]  他更加的孤單
[00:13:20.360 --> 00:13:22.160]  因為醫護的人員
[00:13:22.160 --> 00:13:24.160]  可能大部分放假了
[00:13:24.160 --> 00:13:27.880]  去隔離床位的那些可以稍為精神一點的
[00:13:27.880 --> 00:13:31.320]  醫生也給他們放假回家
[00:13:31.320 --> 00:13:34.560]  所以能夠有些人去到醫院
[00:13:34.560 --> 00:13:37.240]  來跟他們唱一些聖誕歌
[00:13:37.240 --> 00:13:39.000]  去問一下他們
[00:13:39.000 --> 00:13:42.080]  我相信在這些不開心的裡面
[00:13:42.080 --> 00:13:44.760]  也有一點點開心的感覺
[00:13:44.760 --> 00:13:48.720]  更加去到一些露宿者當中
[00:13:48.720 --> 00:13:52.880]  大家也知道這兩天的氣溫有多低了
[00:13:52.880 --> 00:13:57.520]  當要去到這些露宿者當中的時候
[00:13:57.520 --> 00:14:00.040]  我相信他們也不會期望
[00:14:00.040 --> 00:14:01.640]  有人會記得他們
[00:14:01.640 --> 00:14:03.240]  或者關心他們
[00:14:03.240 --> 00:14:07.320]  但竟然有一群人不是去了自己狂歡作樂
[00:14:07.320 --> 00:14:09.720]  而是去到他們當中
[00:14:09.720 --> 00:14:14.320]  來跟他們一起分享這個節日的快樂
[00:14:14.320 --> 00:14:19.560]  相信這個對他們來說真是一個很好的消息
[00:14:19.560 --> 00:14:22.960]  昔日
[00:14:22.960 --> 00:14:25.360]  是好像君王打勝仗
[00:14:25.360 --> 00:14:26.840]  回來的時候
[00:14:26.840 --> 00:14:29.000]  大家認為是好的消息
[00:14:29.000 --> 00:14:30.080]  今天
[00:14:30.080 --> 00:14:31.880]  我們就告訴大家
[00:14:31.880 --> 00:14:34.000]  耶穌來到這個世界
[00:14:34.000 --> 00:14:36.000]  是一個更加好的消息
[00:14:36.000 --> 00:14:40.400]  其實不是用我的說話來說服大家
[00:14:40.400 --> 00:14:42.120]  耶穌來到這個世界
[00:14:42.120 --> 00:14:44.120]  為什麼是一個這麼好的消息
[00:14:44.640 --> 00:14:46.640]  而是我們有一群人
[00:14:46.640 --> 00:14:50.680]  他們的人生經歷了很大的轉變
[00:14:50.680 --> 00:14:53.960]  或者是經歷了很多的恩典
[00:14:53.960 --> 00:14:57.000]  是用他們的生命來告訴大家
[00:14:57.000 --> 00:14:58.200]  耶穌來到
[00:14:58.200 --> 00:15:00.560]  為什麼是有這麼好的消息
[00:15:00.560 --> 00:15:02.880]  這一群人就坐在前面
[00:15:02.880 --> 00:15:05.360]  一會兒他們也會站出來
[00:15:05.360 --> 00:15:06.960]  在他們當中
[00:15:06.960 --> 00:15:08.640]  有一些小朋友
[00:15:08.640 --> 00:15:14.200]  這些小朋友生長在一個基督徒的家庭裡面
[00:15:14.200 --> 00:15:17.680]  不一定他們整個家庭都相信耶穌
[00:15:17.680 --> 00:15:22.040]  不過起碼他們的家長相信
[00:15:22.040 --> 00:15:24.040]  以至這一份恩典
[00:15:24.040 --> 00:15:25.920]  都去到小朋友當中
[00:15:25.920 --> 00:15:30.200]  所以這一群小朋友一會兒就會來受洗
[00:15:30.200 --> 00:15:31.600]  在我們裡面
[00:15:31.600 --> 00:15:33.840]  也有一些青年人
[00:15:33.840 --> 00:15:35.120]  成年人
[00:15:35.120 --> 00:15:38.560]  他們有一些從小在教會長大
[00:15:38.560 --> 00:15:40.160]  讀教會的學校
[00:15:40.160 --> 00:15:44.440]  也都在教會的團契主學裡面學習真理
[00:15:44.440 --> 00:15:45.440]  到今天
[00:15:45.440 --> 00:15:46.760]  他們長大了
[00:15:46.760 --> 00:15:48.760]  有自己分辨的能力
[00:15:48.760 --> 00:15:51.720]  他知道這個信仰
[00:15:51.720 --> 00:15:53.240]  他們所信的神
[00:15:53.240 --> 00:15:54.640]  是多麼的真實
[00:15:54.640 --> 00:15:56.080]  多麼的愛他們
[00:15:56.080 --> 00:15:58.560]  所以他們要來做這個決定
[00:15:58.560 --> 00:15:59.680]  受洗
[00:15:59.680 --> 00:16:01.680]  歸入基督的名下
[00:16:01.680 --> 00:16:05.080]  我們當中也有一些是幼稚園
[00:16:05.080 --> 00:16:07.320]  小學的學生家長
[00:16:07.320 --> 00:16:09.720]  因為可能是他們的子女
[00:16:09.720 --> 00:16:11.720]  來到這個學校讀書
[00:16:11.720 --> 00:16:14.080]  有機會接觸了教會
[00:16:14.080 --> 00:16:16.080]  認識了福音
[00:16:16.080 --> 00:16:19.480]  也都經歷了很多的改變和恩典
[00:16:19.480 --> 00:16:21.880]  他們經驗這一種的真實
[00:16:21.880 --> 00:16:24.680]  所以也都要站出來告訴大家
[00:16:24.680 --> 00:16:26.680]  他們要做這個決定
[00:16:26.680 --> 00:16:30.000]  所以是用他們的生命來告訴我們
[00:16:30.000 --> 00:16:32.000]  耶穌基督來到這個世界
[00:16:32.000 --> 00:16:34.000]  是一個多麼好的消息
[00:16:34.000 --> 00:16:36.920]  他們雖然來自不同的背景
[00:16:36.920 --> 00:16:38.920]  有不同的人生的經歷
[00:16:38.920 --> 00:16:40.240]  不過在今天
[00:16:40.240 --> 00:16:42.240]  有一個共同的決定
[00:16:42.240 --> 00:16:43.840]  他們要受洗
[00:16:43.840 --> 00:16:45.840]  成為基督徒
[00:16:45.840 --> 00:16:48.320]  真真正正來到去
[00:16:48.320 --> 00:16:51.000]  自己和讓人感受到
[00:16:51.000 --> 00:16:52.800]  耶穌來到這個世界
[00:16:52.800 --> 00:16:54.800]  是多麼的重要
[00:16:54.800 --> 00:16:58.240]  這位萬眾期待的救主
[00:16:58.240 --> 00:16:59.480]  要來到了
[00:16:59.480 --> 00:17:00.880]  他來到的時候
[00:17:00.880 --> 00:17:03.760]  是要讓那些無權無勢的人知道
[00:17:03.760 --> 00:17:05.600]  他們是不被忽略
[00:17:05.600 --> 00:17:07.360]  他們是被重視
[00:17:07.360 --> 00:17:09.360]  因為耶穌就是在這個
[00:17:09.360 --> 00:17:11.360]  馬槽裏面出生
[00:17:11.360 --> 00:17:14.360]  雖然剛才我們看到一個很搞笑的場面
[00:17:14.360 --> 00:17:16.200]  但是當日耶穌出生
[00:17:16.200 --> 00:17:18.840]  肯定不會在一個有蛇燈
[00:17:18.840 --> 00:17:21.040]  有一個這麼舒服的地方
[00:17:21.040 --> 00:17:23.040]  是一個濕濕的
[00:17:23.040 --> 00:17:26.440]  一個黑漆漆的骯髒的地方
[00:17:26.440 --> 00:17:28.440]  耶穌在那裏降生
[00:17:28.440 --> 00:17:31.200]  是要告訴無權無勢的人聽
[00:17:31.200 --> 00:17:34.200]  上帝的眼睛是看到他們
[00:17:34.200 --> 00:17:36.600]  上帝是聽到他們的苦情
[00:17:36.600 --> 00:17:38.600]  沒有忘記他們
[00:17:38.600 --> 00:17:41.600]  這位萬眾期待的救主來到的時候
[00:17:41.600 --> 00:17:43.600]  有權有勢的人
[00:17:43.600 --> 00:17:46.200]  亦都會有歡喜和改變
[00:17:46.200 --> 00:17:47.480]  為甚麼呢?
[00:17:47.480 --> 00:17:49.480]  因為有權有勢的人
[00:17:49.480 --> 00:17:53.280]  都改變不了其他人對他們的評價
[00:17:53.280 --> 00:17:55.280]  我們今天知道
