
[00:00:00.000 --> 00:00:05.520]  剛纔我們看到很多弟兄姊妹在他們的生命當中
[00:03:03.020 --> 00:03:04.020]  神好
[00:03:04.020 --> 00:03:07.020]  神看自己所創造的
[00:03:07.020 --> 00:03:09.020]  是神好的
[00:03:09.020 --> 00:03:11.020]  所以其實
[00:03:11.020 --> 00:03:14.020]  今天我們來玩一些特別的東西
[00:03:14.020 --> 00:03:15.020]  看行不行
[00:03:15.020 --> 00:03:17.020]  第一堂就不太行
[00:03:17.020 --> 00:03:18.020]  這次看行不行
[00:03:18.020 --> 00:03:19.020]  可不可以switch
[00:03:19.020 --> 00:03:20.020]  ok
[00:03:20.020 --> 00:03:24.020]  好 應該ok
[00:03:24.020 --> 00:03:27.020]  我的圓圈不是很圓
[00:03:27.020 --> 00:03:30.020]  不是很習慣這樣寫東西
[00:03:30.020 --> 00:03:32.020]  吊着一手寫東西
[00:03:32.020 --> 00:03:33.020]  剛纔我講的是什麼
[00:03:33.020 --> 00:03:34.020]  剛纔聖經講了什麼
[00:03:34.020 --> 00:03:38.020]  原來神的創造是很完美的
[00:03:38.020 --> 00:03:40.020]  這個是神完美的創造
[00:03:40.020 --> 00:03:42.020]  我可以這麼說
[00:03:42.020 --> 00:03:52.020]  神完美的設計和創造
[00:03:52.020 --> 00:03:54.020]  ok
[00:03:54.020 --> 00:03:56.020]  當神創造世界的時候
[00:03:56.020 --> 00:03:57.020]  一切都很美好
[00:03:57.020 --> 00:03:59.020]  一切都很和諧合一
[00:03:59.020 --> 00:04:00.020]  裏面的人與事
[00:04:00.020 --> 00:04:02.020]  大家fit in really well
[00:04:02.020 --> 00:04:06.020]  所以我覺得神話是很好的
[00:04:06.020 --> 00:04:10.020]  而在C篇第19篇第一節裏面講到
[00:04:10.020 --> 00:04:12.020]  諸天實說神的榮耀
[00:04:12.020 --> 00:04:14.020]  窮瘡全陽太力受電
[00:04:14.020 --> 00:04:16.020]  剛纔我看到的那些地方
[00:04:16.020 --> 00:04:18.020]  我沒有宇宙的圖片
[00:04:18.020 --> 00:04:20.020]  但是就看神的創造
[00:04:20.020 --> 00:04:21.020]  這個地球這個世界
[00:04:21.020 --> 00:04:23.020]  我們已經讚歎着
[00:04:23.020 --> 00:04:26.020]  好像詩人所講
[00:04:26.020 --> 00:04:30.020]  這個世界真的好美好
[00:04:30.020 --> 00:04:31.020]  問題就是
[00:04:31.020 --> 00:04:33.020]  神的創造原來是這麼美好
[00:04:33.020 --> 00:04:36.020]  人可以和諧地生活在一起
[00:04:36.020 --> 00:04:37.020]  問題就是
[00:04:37.020 --> 00:04:38.020]  人是選擇
[00:04:38.020 --> 00:04:40.020]  如果你是基督徒的話
[00:04:40.020 --> 00:04:42.020]  可能你聽過這個故事
[00:04:42.020 --> 00:04:44.020]  人是選擇
[00:04:44.020 --> 00:04:47.020]  不按照神所設計給我們的生活
[00:04:47.020 --> 00:04:49.020]  去過每日的日子
[00:04:49.020 --> 00:04:50.020]  人是選擇
[00:04:50.020 --> 00:04:52.020]  我們要做我們自己喜歡做的事
[00:04:52.020 --> 00:04:54.020]  我們要走自己所走的路
[00:04:54.020 --> 00:04:56.020]  我們不想有人帶着我們走
[00:04:56.020 --> 00:04:59.020]  我們希望能夠自己作主
[00:04:59.020 --> 00:05:01.020]  由於這樣的緣故的時候
[00:05:01.020 --> 00:05:04.020]  我們和神的關係就破裂了
[00:05:04.020 --> 00:05:05.020]  聖經說
[00:05:05.020 --> 00:05:08.020]  這個就是我們經常在教導裏聽到的
[00:05:08.020 --> 00:05:09.020]  所謂的罪
[00:05:09.020 --> 00:05:10.020]  罪原來就是
[00:05:10.020 --> 00:05:13.020]  人執意孤行自己的道路
[00:05:13.020 --> 00:05:14.020]  不聽神的安排
[00:05:14.020 --> 00:05:15.020]  不聽神的計劃
[00:05:15.020 --> 00:05:16.020]  要走自己的路
[00:05:16.020 --> 00:05:17.020]  做自己的事
[00:05:17.020 --> 00:05:19.020]  希望能夠自己去管理
[00:05:19.020 --> 00:05:21.020]  去解決自己所有的問題
[00:05:21.020 --> 00:05:23.020]  我們要爲自己解決的
[00:05:23.020 --> 00:05:24.020]  但是相反
[00:05:24.020 --> 00:05:25.020]  因爲這樣的緣故
[00:05:25.020 --> 00:05:27.020]  我們和神的關係就導致破裂
[00:05:27.020 --> 00:05:31.020]  這個就是罪的出現
[00:05:31.020 --> 00:05:33.020]  而罪的出現的時候
[00:05:33.020 --> 00:05:36.020]  就帶來這個敗壞的世界
[00:05:36.020 --> 00:05:38.020]  剛纔我們看到
[00:05:38.020 --> 00:05:40.020]  這個敗壞的世界
[00:05:40.020 --> 00:05:43.020]  是充滿了很多的問題
[00:05:43.020 --> 00:05:46.020]  神的創作本來是那麼漂亮那麼好的
[00:05:46.020 --> 00:05:48.020]  但是當人犯罪的時候
[00:05:48.020 --> 00:05:49.020]  而聖經說
[00:05:49.020 --> 00:05:51.020]  世人都犯了罪
[00:05:51.020 --> 00:05:52.020]  規矩了神的榮耀
[00:05:52.020 --> 00:05:53.020]  這是羅馬書三章二十三節
[00:05:53.020 --> 00:05:54.020]  世人都犯了罪
[00:05:54.020 --> 00:05:55.020]  規矩了神的榮耀
[00:05:55.020 --> 00:05:56.020]  個個都犯了罪
[00:05:56.020 --> 00:05:59.020]  因爲我們個個都像阿當和阿娃一樣
[00:05:59.020 --> 00:06:00.020]  想做自己的事
[00:06:00.020 --> 00:06:01.020]  走自己的路
[00:06:01.020 --> 00:06:03.020]  想神利我們
[00:06:03.020 --> 00:06:04.020]  lead us alone
[00:06:04.020 --> 00:06:06.020]  這是很多時候我們心裏
[00:06:06.020 --> 00:06:07.020]  有意無意的
[00:06:07.020 --> 00:06:08.020]  和神說的話
[00:06:08.020 --> 00:06:09.020]  你不要搞我
[00:06:09.020 --> 00:06:10.020]  我不要搞你
[00:06:10.020 --> 00:06:11.020]  大家相安無事
[00:06:11.020 --> 00:06:13.020]  我們以爲這樣是最好的
[00:06:13.020 --> 00:06:15.020]  但是原來我們犯罪得罪了神
[00:06:15.020 --> 00:06:17.020]  我們都不知道
[00:06:17.020 --> 00:06:19.020]  而聖經告訴我們
[00:06:19.020 --> 00:06:23.020]  最帶來的結果是什麼呢
[00:06:23.020 --> 00:06:26.020]  最帶來的結果
[00:06:26.020 --> 00:06:28.020]  就是這個世界的敗壞
[00:06:28.020 --> 00:06:31.020]  應該是寫英文的
[00:06:31.020 --> 00:06:33.020]  我今天早上寫英文
[00:06:33.020 --> 00:06:37.020]  這個是世界的
[00:06:37.020 --> 00:06:38.020]  看到了嗎
[00:06:38.020 --> 00:06:40.020]  都可以的
[00:06:40.020 --> 00:06:45.020]  我第一次試試這樣的做法
[00:06:45.020 --> 00:06:48.020]  這個罪呢
[00:06:48.020 --> 00:06:56.020]  這個就是罪
[00:06:56.020 --> 00:06:59.020]  這是羅馬書裏面所講到的
[00:06:59.020 --> 00:07:03.020]  三章二十三節裏面所講
[00:07:03.020 --> 00:07:07.020]  死了
[00:07:07.020 --> 00:07:08.020]  寫不了算了
[00:07:08.020 --> 00:07:09.020]  不要緊
[00:07:09.020 --> 00:07:10.020]  大家都很清楚了
[00:07:10.020 --> 00:07:11.020]  其實都很清楚了
[00:07:11.020 --> 00:07:13.020]  因爲大部分是基督徒
[00:07:13.020 --> 00:07:15.020]  有沒有迷信主義的朋友
[00:07:15.020 --> 00:07:18.020]  這個希望幫助你容易地去明白
[00:07:18.020 --> 00:07:22.020]  罪是導致人和神分隔開之後
[00:07:22.020 --> 00:07:28.020]  導致很多的問題出現
[00:07:28.020 --> 00:07:31.020]  當神所創造的美麗的東西
[00:07:31.020 --> 00:07:33.020]  被人故意去破壞
[00:07:33.020 --> 00:07:37.020]  當人刻意地離開上帝的時候
[00:07:37.020 --> 00:07:38.020]  我們就發覺
[00:07:38.020 --> 00:07:41.020]  神這個美麗的創造出來的事物
[00:07:41.020 --> 00:07:45.020]  可以變成很可怕 很恐怖
[00:07:45.020 --> 00:07:49.020]  當這個美麗的創造被破壞的時候
[00:07:49.020 --> 00:07:51.020]  其實一切都結束了
[00:07:51.020 --> 00:07:54.020]  我們看看在白俄世界當中
[00:07:54.020 --> 00:07:57.020]  有幾張圖畫 有幾張相片
[00:07:57.020 --> 00:07:58.020]  不知道大家認不認得他們呢
[00:07:58.020 --> 00:08:01.020]  我們看看有幾張相片
[00:08:01.020 --> 00:08:09.020]  Switch back
[00:08:09.020 --> 00:08:10.020]  有幾張相片
[00:08:10.020 --> 00:08:12.020]  對了 這個人帥不帥
[00:08:12.020 --> 00:08:13.020]  都不錯
[00:08:13.020 --> 00:08:15.020]  看上去輪廓很清晰
[00:08:15.020 --> 00:08:18.020]  這個人看上去是不是很磁場
[00:08:18.020 --> 00:08:20.020]  這個人很尊重
[00:08:20.020 --> 00:08:23.020]  其實他是個醫生
[00:08:23.020 --> 00:08:26.020]  這個女生帥不帥
[00:08:26.020 --> 00:08:30.020]  這個女士看上去很冷靜
[00:08:30.020 --> 00:08:34.020]  還有這個很警惕 很醒目
[00:08:34.020 --> 00:08:35.020]  還有這個呢
[00:08:35.020 --> 00:08:39.020]  很敏感 很有知識
[00:08:39.020 --> 00:08:41.020]  不過你見到旁邊有個圖畫
[00:08:41.020 --> 00:08:44.020]  可能你猜到這是什麼人
[00:08:44.020 --> 00:08:50.020]  這個是美國歷史裏面著名的serial killer
[00:08:50.020 --> 00:08:52.020]  那些是連環殺手
[00:08:52.020 --> 00:08:54.020]  如果你有機會逐個查一查
[00:08:54.020 --> 00:08:57.020]  你會發覺他殺人的方式
[00:08:57.020 --> 00:09:00.020]  超乎人的想象
[00:09:00.020 --> 00:09:02.020]  是很殘酷的
[00:09:02.020 --> 00:09:04.020]  當人不是東西
[00:09:04.020 --> 00:09:05.020]  不是三十個
[00:09:05.020 --> 00:09:07.020]  有些是十幾二十個
[00:09:07.020 --> 00:09:08.020]  有些是三十幾十個
[00:09:08.020 --> 00:09:11.020]  所以叫連環殺手
[00:09:11.020 --> 00:09:13.020]  當人離開上帝
[00:09:13.020 --> 00:09:14.020]  看樣子好好的
[00:09:14.020 --> 00:09:16.020]  和你和我有什麼分別呢
[00:09:16.020 --> 00:09:17.020]  沒有分別
[00:09:17.020 --> 00:09:19.020]  有些看上去比你和我更醒目
[00:09:19.020 --> 00:09:22.020]  但是發覺原來人到了一個地步
[00:09:22.020 --> 00:09:23.020]  離開了上帝
[00:09:23.020 --> 00:09:25.020]  可以做出一些令人不仁驚
[00:09:25.020 --> 00:09:29.020]  這麼恐怖的事情
[00:09:29.020 --> 00:09:31.020]  或者你說牧師我們沒那麼壞
[00:09:31.020 --> 00:09:32.020]  起碼我們不是killer
[00:09:32.020 --> 00:09:33.020]  不要說serial killer
[00:09:33.020 --> 00:09:34.020]  我們不是連環殺手
[00:09:34.020 --> 00:09:35.020]  甚至我們不是殺手
[00:09:35.020 --> 00:09:41.020]  甚至我們根本沒想過要殺人
[00:09:41.020 --> 00:09:43.020]  我也是的
[00:09:43.020 --> 00:09:45.020]  不過有沒有想過壞事呢
[00:09:45.020 --> 00:09:47.020]  想什麼壞事我不知道
[00:09:47.020 --> 00:09:49.020]  每個人都有時候想壞事
[00:09:49.020 --> 00:09:51.020]  不過就算不是想壞事
[00:09:51.020 --> 00:09:54.020]  其實當我們靜下來想一想
[00:09:54.020 --> 00:09:57.020]  其實人都是自私的
[00:09:57.020 --> 00:09:58.020]  你再好一個人也好
[00:09:58.020 --> 00:10:00.020]  都有自私的moment
[00:10:00.020 --> 00:10:02.020]  人都是自私的
[00:10:02.020 --> 00:10:04.020]  人很多時候有意無意地
[00:10:04.020 --> 00:10:07.020]  很妒忌別人所有的東西
[00:10:07.020 --> 00:10:08.020]  有時候不知道爲什麼
[00:10:08.020 --> 00:10:10.020]  總之我以爲我不是racist
[00:10:10.020 --> 00:10:12.020]  不過爲什麼看某些人種的時候
[00:10:12.020 --> 00:10:16.020]  好像心裏有些不太看得起他們呢
[00:10:16.020 --> 00:10:18.020]  有沒有這樣的經驗
[00:10:18.020 --> 00:10:20.020]  很多時候不知道爲什麼
[00:10:20.020 --> 00:10:22.020]  我知道不亦爲明天優磊
[00:10:22.020 --> 00:10:23.020]  聖經裏這樣說
[00:10:23.020 --> 00:10:25.020]  但我就時時憂慮
[00:10:25.020 --> 00:10:26.020]  我不想發脾氣
[00:10:26.020 --> 00:10:27.020]  不過不知爲何掩蓋不住
[00:10:27.020 --> 00:10:29.020]  因爲有些事發生的時候
[00:10:29.020 --> 00:10:31.020]  就出來
[00:10:31.020 --> 00:10:33.020]  很多時候生命當中
[00:10:33.020 --> 00:10:38.020]  充滿了一些不愉快的回憶
[00:10:38.020 --> 00:10:40.020]  其實原來你明白聖經的時候
[00:10:40.020 --> 00:10:42.020]  就是因爲人離開上帝
[00:10:42.020 --> 00:10:44.020]  人想自己走自己的路
[00:10:44.020 --> 00:10:47.020]  所帶來的結果
[00:10:47.020 --> 00:10:48.020]  人呢
[00:10:48.020 --> 00:10:51.020]  神所創造按照神的形象
[00:10:51.020 --> 00:10:52.020]  很多時候
[00:10:52.020 --> 00:10:55.020]  當我們遇到這種情況
[00:10:55.020 --> 00:10:57.020]  自己有些reflection
[00:10:57.020 --> 00:10:58.020]  有些反思的時候
[00:10:58.020 --> 00:10:59.020]  不行啊
[00:10:59.020 --> 00:11:02.020]  爲什麼我今天生活過得這樣
[00:11:02.020 --> 00:11:03.020]  爲什麼我做人做成這樣
[00:11:03.020 --> 00:11:05.020]  於是我們想方法去解決問題
[00:11:05.020 --> 00:11:07.020]  我仍然是想方法
[00:11:07.020 --> 00:11:10.020]  希望能夠自己解決自己的問題
[00:11:10.020 --> 00:11:11.020]  用什麼方法呢
[00:11:11.020 --> 00:11:14.020]  通常我們會try很多不同的東西
[00:11:14.020 --> 00:11:15.020]  會試很多不同的東西
[00:11:15.020 --> 00:11:16.020]  走很多不同的路
[00:11:16.020 --> 00:11:17.020]  鎖路梅王
[00:11:17.020 --> 00:11:19.020]  試盡所有的東西
[00:11:19.020 --> 00:11:20.020]  今天我們試到什麼呢
[00:11:20.020 --> 00:11:23.020]  我們看看剛纔的圖畫
[00:11:23.020 --> 00:11:25.020]  有些人讀書的 學生的
[00:11:25.020 --> 00:11:27.020]  可不可以見到我這個
[00:11:27.020 --> 00:11:31.020]  看看行不行
[00:11:31.020 --> 00:11:37.020]  我可以出來嗎
[00:11:37.020 --> 00:11:39.020]  可以了
[00:11:39.020 --> 00:11:40.020]  有些人讀書的
[00:11:40.020 --> 00:11:41.020]  希望能夠讀書厲害
[00:11:41.020 --> 00:11:43.020]  有學業成就
[00:11:43.020 --> 00:11:44.020]  academic achievement
[00:11:44.020 --> 00:11:45.020]  有些人說
[00:11:45.020 --> 00:11:47.020]  我喜歡運動的
[00:11:47.020 --> 00:11:48.020]  我希望能夠在運動裏
[00:11:48.020 --> 00:11:49.020]  參加奧運
[00:11:49.020 --> 00:11:50.020]  拿金牌
[00:11:50.020 --> 00:11:51.020]  或者怎麼樣
[00:11:51.020 --> 00:11:52.020]  光宗耀祖
[00:11:52.020 --> 00:11:53.020]  有些人不是
[00:11:53.020 --> 00:11:55.020]  最實際都是賺錢
[00:11:55.020 --> 00:11:57.020]  有錢 有財富
[00:11:57.020 --> 00:11:58.020]  然後有影響力
[00:11:58.020 --> 00:11:59.020]  有power
[00:11:59.020 --> 00:12:00.020]  這些是最好的
[00:12:00.020 --> 00:12:01.020]  有些人說
[00:12:01.020 --> 00:12:02.020]  今早有了今早
[00:12:02.020 --> 00:12:04.020]  我們最重要是happy
[00:12:04.020 --> 00:12:06.020]  滿足我一切的慾望
[00:12:06.020 --> 00:12:07.020]  有些人說
[00:12:07.020 --> 00:12:08.020]  這麼世俗的
[00:12:08.020 --> 00:12:10.020]  不行 我要爲社會的公義
[00:12:10.020 --> 00:12:11.020]  我要做些什麼
[00:12:11.020 --> 00:12:12.020]  爲社會的公義
[00:12:12.020 --> 00:12:14.020]  我要做些什麼
[00:12:14.020 --> 00:12:15.020]  所以有很多人
[00:12:15.020 --> 00:12:16.020]  用不同的方法
[00:12:16.020 --> 00:12:19.020]  希望能夠去處理
[00:12:19.020 --> 00:12:22.020]  解決自己的問題
[00:12:22.020 --> 00:12:23.020]  行不行呢
[00:12:23.020 --> 00:12:25.020]  人很多時候都會試的
[00:12:25.020 --> 00:12:27.020]  我不知道你有沒有試過
[00:12:27.020 --> 00:12:28.020]  問題就是
[00:12:28.020 --> 00:12:30.020]  原來我們不是不想這樣試
[00:12:30.020 --> 00:12:31.020]  但是聖經說
[00:12:31.020 --> 00:12:33.020]  有一條路
[00:12:33.020 --> 00:12:35.020]  人以爲正
[00:12:35.020 --> 00:12:37.020]  但最終成爲
[00:12:37.020 --> 00:12:38.020]  滅亡的道路
[00:12:38.020 --> 00:12:39.020]  這是真言
[00:12:39.020 --> 00:12:40.020]  告訴我們知道
[00:12:40.020 --> 00:12:41.020]  你記得這封聖經
[00:12:41.020 --> 00:12:42.020]  有一條路
[00:12:42.020 --> 00:12:43.020]  每個人都要說
[00:12:43.020 --> 00:12:44.020]  這條路可以了
[00:12:44.020 --> 00:12:45.020]  我應該這樣
[00:12:45.020 --> 00:12:46.020]  我做就對了
[00:12:46.020 --> 00:12:47.020]  但當你走上去的時候
[00:12:47.020 --> 00:12:48.020]  結果去到什麼
[00:12:48.020 --> 00:12:49.020]  到盡頭的時候
[00:12:49.020 --> 00:12:51.020]  是the way to death
[00:12:51.020 --> 00:12:53.020]  最終成爲一條
[00:12:53.020 --> 00:12:54.020]  滅亡的道路
[00:12:54.020 --> 00:12:55.020]  所以
[00:12:55.020 --> 00:12:57.020]  如果你是honest to自己的時候
[00:12:57.020 --> 00:12:58.020]  你會發覺到一個地步
[00:12:58.020 --> 00:13:01.020]  你想自己解決自己的問題
[00:13:01.020 --> 00:13:02.020]  自己處理自己的事情
[00:13:02.020 --> 00:13:03.020]  原來發覺很多事情
[00:13:03.020 --> 00:13:06.020]  不在你的控制下
[00:13:06.020 --> 00:13:08.020]  You fail
[00:13:08.020 --> 00:13:09.020]  不是一次
[00:13:09.020 --> 00:13:10.020]  不是兩次
[00:13:10.020 --> 00:13:11.020]  是很多次
[00:13:11.020 --> 00:13:13.020]  在那個時間
[00:13:13.020 --> 00:13:15.020]  如果你有sense的話
[00:13:15.020 --> 00:13:16.020]  如果你有意識有感的話
[00:13:16.020 --> 00:13:17.020]  你會發覺原來
[00:13:17.020 --> 00:13:19.020]  人是很有限的
[00:13:19.020 --> 00:13:23.020]  人需要有一個比自己更大的
[00:13:23.020 --> 00:13:24.020]  更厲害的
[00:13:24.020 --> 00:13:26.020]  更有能力的
[00:13:26.020 --> 00:13:27.020]  去幫助我們
[00:13:27.020 --> 00:13:28.020]  人需要有一個福音
[00:13:28.020 --> 00:13:31.020]  需要上帝給我們的一個福音
[00:13:31.020 --> 00:13:35.020]  所以這個第三個圈
[00:13:35.020 --> 00:13:37.020]  就是福音了
[00:13:37.020 --> 00:13:38.020]  原來很難寫的
[00:13:38.020 --> 00:13:39.020]  我發覺
[00:13:39.020 --> 00:13:40.020]  要不
[00:13:40.020 --> 00:13:42.020]  又不是寫不不至
[00:13:42.020 --> 00:13:44.020]  OK
[00:13:44.020 --> 00:13:46.020]  這個福音
[00:13:46.020 --> 00:13:47.020]  是good news
[00:13:47.020 --> 00:13:48.020]  好消息
[00:13:48.020 --> 00:13:49.020]  原來我們不行
[00:13:49.020 --> 00:13:51.020]  我們發覺人那種限制
[00:13:51.020 --> 00:13:52.020]  人很多時候
[00:13:52.020 --> 00:13:53.020]  很多事情想做
[00:13:53.020 --> 00:13:54.020]  是真的做不到
[00:13:54.020 --> 00:13:55.020]  我們需要有一個上帝
[00:13:55.020 --> 00:13:56.020]  我們需要有些東西
[00:13:56.020 --> 00:13:58.020]  是超乎我們能力的東西
[00:13:58.020 --> 00:13:59.020]  去拯救我們
[00:13:59.020 --> 00:14:00.020]  幫助我們
[00:14:00.020 --> 00:14:01.020]  讓我們能夠去面對
[00:14:01.020 --> 00:14:04.020]  和去處理這些問題
[00:14:04.020 --> 00:14:05.020]  有一封聖經
[00:14:05.020 --> 00:14:06.020]  其實大家都很熟悉的
[00:14:06.020 --> 00:14:07.020]  OK
[00:14:07.020 --> 00:14:08.020]  就算是非基督徒
[00:14:08.020 --> 00:14:09.020]  可能你都聽過
[00:14:09.020 --> 00:14:10.020]  起碼第一個四個字
[00:14:10.020 --> 00:14:11.020]  是什麼呢
[00:14:11.020 --> 00:14:12.020]  神愛世人
[00:14:12.020 --> 00:14:14.020]  是吧
[00:14:14.020 --> 00:14:15.020]  有人福音3:6
[00:14:15.020 --> 00:14:16.020]  大家都很熟悉的
[00:14:16.020 --> 00:14:17.020]  神愛世人
[00:14:17.020 --> 00:14:18.020]  甚至將他獨生之次
[00:14:18.020 --> 00:14:19.020]  給他們
[00:14:19.020 --> 00:14:20.020]  叫一切信他的
[00:14:20.020 --> 00:14:21.020]  不至滅亡
[00:14:21.020 --> 00:14:23.020]  反得永生
[00:14:23.020 --> 00:14:26.020]  這個就是福音的內容
[00:14:26.020 --> 00:14:27.020]  耶穌基督
[00:14:27.020 --> 00:14:28.020]  我們說是上帝的兒子
[00:14:28.020 --> 00:14:30.020]  他成爲人的樣式
[00:14:30.020 --> 00:14:31.020]  來到我們當中
[00:14:31.020 --> 00:14:32.020]  使我們能夠
[00:14:32.020 --> 00:14:33.020]  因爲相信他的緣故
[00:14:33.020 --> 00:14:35.020]  被拯救
[00:14:35.020 --> 00:14:38.020]  而耶穌在世上的時候
[00:14:38.020 --> 00:14:39.020]  雖然不是很長的時間
[00:14:39.020 --> 00:14:40.020]  三十多年
[00:14:40.020 --> 00:14:42.020]  出來行走三年多的時間
[00:14:42.020 --> 00:14:43.020]  但是他在世上的時間
[00:14:43.020 --> 00:14:45.020]  是活出上帝設計
[00:14:45.020 --> 00:14:47.020]  他要活的那種生命
[00:14:47.020 --> 00:14:49.020]  給我們一個榜樣
[00:14:49.020 --> 00:14:50.020]  其實人都可以
[00:14:50.020 --> 00:14:51.020]  活出上帝設計
[00:14:51.020 --> 00:14:52.020]  要我們活的
[00:14:52.020 --> 00:14:55.020]  那個人生
[00:14:55.020 --> 00:14:57.020]  所以聖經告訴我們
[00:14:57.020 --> 00:14:59.020]  透過耶穌基督
[00:14:59.020 --> 00:15:00.020]  我們能夠得到
[00:15:00.020 --> 00:15:03.020]  耶穌基督的拯救
[00:15:03.020 --> 00:15:05.020]  和幫助
[00:15:05.020 --> 00:15:07.020]  哥羅西書第二章十四節
[00:15:07.020 --> 00:15:10.020]  耶穌來的時候
[00:15:10.020 --> 00:15:12.020]  是爲了我們的罪
[00:15:12.020 --> 00:15:14.020]  緣故被釘在十字架上
[00:15:14.020 --> 00:15:15.020]  所以我們說
[00:15:15.020 --> 00:15:16.020]  他是爲我們的罪
