
[00:00:00.000 --> 00:00:02.360]  大家好,又來讀聖經
[00:10:45.240 --> 00:10:52.240]  是我們的長老,就是那幫做戲子的那幫,使者那幫
[00:10:52.240 --> 00:10:56.240]  我們的長老,我們的領袖和我們的居民就說
[00:10:56.240 --> 00:11:01.040]  你們手裡拿著路上的食物去迎接以色列人
[00:11:01.040 --> 00:11:03.840]  帶些禮物送給他們,對他們說
[00:11:03.840 --> 00:11:08.640]  我們是要預備做你的僕人的了,現在求你與我們納約
[00:11:08.640 --> 00:11:16.040]  收我們做僕人,收我們幫你劈柴遞水,打水
[00:11:16.040 --> 00:11:21.440]  我們做你的僕人就可以了,不要殺我們就可以了
[00:11:21.440 --> 00:11:24.840]  我們出來是要你來這裡的日子,在家裡面
[00:11:24.840 --> 00:11:29.440]  你看看我們真的很誠意的,很苦心,為什麼呢?
[00:11:29.440 --> 00:11:33.840]  我在家裡面出來的時候,這些餅是新鮮的,熱的,你看看
[00:11:33.840 --> 00:11:38.840]  現在我們走到腳都瘸了,餅乾了,而且長了霉,你看看
[00:11:38.840 --> 00:11:45.440]  餅真的發霉了,這些皮袋,我們出來的時候是新皮袋來的
[00:11:45.440 --> 00:11:50.040]  脹鼓鼓的,現在走到我們這麼久,皮袋破裂
[00:11:50.040 --> 00:11:55.440]  衣服和鞋子都是滲了,軟路穿舊了
[00:11:55.440 --> 00:12:00.640]  唉,很可憐,很辛苦,很有誠意的
[00:12:00.640 --> 00:12:09.040]  第十四節,真的搞事了,以色列人竟然受了
[00:12:09.040 --> 00:12:15.840]  這個就叫做那些騙子,不怕舊,最重要是受
[00:12:15.840 --> 00:12:21.040]  以色列人受了他們的古惑,他們這些食物受了
[00:12:21.040 --> 00:12:27.640]  即是拿著那些發霉的餅,不知道有沒有牛肉乾
[00:12:27.640 --> 00:12:32.840]  唉,這隻我們帶來送給你的,小小禮物,不見得人很收家的
[00:12:32.840 --> 00:12:37.440]  不過都是我們一點心意來的,誠意,誠意,於是送給他們
[00:12:37.440 --> 00:12:43.440]  以色列人的領袖約書等等和領袖同伴竟然收了,信了
[00:12:43.440 --> 00:12:49.040]  就收了,所以下面第十四節的一點是什麼呢?
[00:12:49.040 --> 00:12:57.440]  就是我要講的第一點,並沒有求問耶和華
[00:12:57.440 --> 00:13:03.040]  就想一想,談一談,我們好不好接受他們呢?
[00:13:03.040 --> 00:13:09.040]  唉,這麼有誠意,不過說不出自己從何而來,有疑問
[00:13:09.040 --> 00:13:13.240]  唉,算了,看他們的樣子,出什麼古惑
[00:13:13.240 --> 00:13:19.640]  來做我們僕人也好,無端端有姐姐,有哥哥用也不錯
[00:13:19.640 --> 00:13:24.640]  不如收他吧,算了,算了,那些食物不算什麼
[00:13:24.640 --> 00:13:32.040]  我們一場誠意收吧,自己決定了,並沒有求問耶和華
[00:13:32.040 --> 00:13:36.440]  唉,這裡出事了,第十五節,於是第二點
[00:13:36.440 --> 00:13:44.040]  約書跟我們講和,跟他納約,會眾的首領也向他們起誓
[00:13:44.040 --> 00:13:49.640]  用他們活著,做我們的僕人,那就算你撿回一條命
[00:13:49.640 --> 00:13:56.240]  哇,多厲害啊,不用死,跟我們,做我們僧,做僕人就行了
[00:13:56.240 --> 00:14:00.640]  多厲害啊,行了,那些爛鬼食物放在一邊
[00:14:00.640 --> 00:14:07.440]  總之回去預備,我們什麼時候到你那裡,就行了,不會殺你們
[00:14:07.440 --> 00:14:11.040]  不過挺有趣的,最絕的一點在哪裡呢?
[00:14:11.040 --> 00:14:15.640]  是沒有問人家從何而來,來幾個代表做我們僕人
[00:14:15.640 --> 00:14:21.240]  那成族人在哪裡?沒有說,那行,去到你那裡,做我們僕人
[00:14:21.240 --> 00:14:25.640]  去哪裡?沒有說,好了,他們都走了
[00:14:25.640 --> 00:14:34.040]  以色列人與他們納約之後,過了三天才聽到他們是近鄰
[00:14:34.040 --> 00:14:42.040]  住在以色列人中間的,是近鄰,很近的,原來很近
[00:14:42.040 --> 00:14:49.440]  差不多跟我們一齊,哇,過了幾天才知道,傳回來
[00:14:49.440 --> 00:14:55.840]  哎呀,厲害了,幾個棄子哄到我們就死了
[00:14:55.840 --> 00:15:00.440]  以色列人繼續起行的時候,第三天就到了他們的城一
[00:15:00.440 --> 00:15:07.840]  就是基片,基斐拉比祿,基列耶林,主要是基片
[00:15:07.840 --> 00:15:13.440]  在這些地方,原來走三天就到了,又說極遠,裝模作樣
[00:15:13.440 --> 00:15:20.840]  哇,不是啊,去到了,歡迎,歡迎,不要殺我們,不要殺我們
[00:15:20.840 --> 00:15:23.240]  我們不會打,因為我們都是你的僕人
[00:15:23.240 --> 00:15:29.240]  因為會眾首領已經指著耶和華以色列的神向他們起誓
[00:15:29.240 --> 00:15:34.840]  所以以色列人就骨擊殺他們
[00:15:34.840 --> 00:15:42.640]  傳會眾就向首領發願言,喂,神叫我們進來是要擊殺他們的
[00:15:42.640 --> 00:15:47.040]  為什麼你跟他們納約的,要不殺他們還起了誓
[00:15:47.040 --> 00:15:50.640]  我們發誓不會殺你這樣,納了和約的
[00:15:50.640 --> 00:15:55.840]  搞什麼的,你們怎麼做領袖的,有沒有腦的
[00:15:55.840 --> 00:16:03.440]  哎呀,慘了,眾首領對傳會眾說,真是的,這句我加一句
[00:16:03.440 --> 00:16:10.640]  不好意思,我們已經指著耶和華以色列的神向他們起誓
[00:16:10.640 --> 00:16:15.440]  現象我們不能害他們,因為我們要起了誓,發了誓
[00:16:15.440 --> 00:16:18.640]  在神面前發誓,所以我們不能夠不做
[00:16:18.640 --> 00:16:23.440]  我們要如此待他們,就是不殺他們,用他們活著
[00:16:23.440 --> 00:16:30.840]  第三點要講的就是,免得有憤怒因我們所起的誓會臨到我們
[00:16:30.840 --> 00:16:37.440]  我們是做錯了,就是你們罵我們,我們是對的,我們做錯了
[00:16:37.440 --> 00:16:42.640]  其實當時沒有求問耶和華,我們見到這樣就說好吧
[00:16:42.640 --> 00:16:45.640]  當時都是一片好心的,見他們這樣
[00:16:45.640 --> 00:16:54.240]  但是我們雖然幾十歲人,一時就入世未深,哎呀,擅親了,踩錯腳了這次
[00:16:54.240 --> 00:16:59.840]  但是我們已經向耶和華起誓,要容他們傳活
[00:16:59.840 --> 00:17:07.440]  因此我們不能夠殺他們了,就免得我們破壞自己向神起的誓言
[00:17:07.440 --> 00:17:12.040]  反而招致神的憤怒
[00:17:12.040 --> 00:17:17.040]  於是首領又對會眾講,我們唯有要用他們傳活了
[00:17:17.040 --> 00:17:24.240]  不過他們是答應做我們的傭工的,做我們僕人
[00:17:24.240 --> 00:17:31.040]  於是他們就要為我們全會眾做劈柴挑水的人
[00:17:31.040 --> 00:17:35.840]  正如領袖對他們所說的話,我們給他們生活
[00:17:35.840 --> 00:17:43.640]  不過他們要幫我們做事,做牛做馬,劈柴挑水
[00:17:43.640 --> 00:17:49.240]  約書就召了他們來,對他們說,為什麼欺控我們?
[00:17:49.240 --> 00:17:53.240]  我們來你們甚遠?為什麼這樣講?
[00:17:53.240 --> 00:17:59.040]  其實你們住在我們附近旁邊,現在你們是被詛咒了
[00:17:59.040 --> 00:18:07.440]  你們中間的人必斷不了做勞僕,為我們神的殿堂做劈柴挑水的人
[00:18:07.440 --> 00:18:12.240]  為什麼你欺控我們?約書就叫他們來,為什麼你欺控我們?
[00:18:12.240 --> 00:18:17.440]  又說很遠,其實跟我們一起住的,三天就來到這裡,又說很遠
[00:18:17.440 --> 00:18:22.440]  走到鞋都爛,又說走到皮袋都爛了,為什麼會這樣?
[00:18:22.440 --> 00:18:29.440]  不過,照你所說的,你要永遠不斷做我們劈柴挑水的僕人
[00:18:29.440 --> 00:18:34.240]  特別為我們神的殿堂做服侍
[00:18:34.240 --> 00:18:40.640]  他們就回帝洛書說,因為有人實在告訴你們的僕人
[00:18:40.640 --> 00:18:46.440]  耶和華你們的神曾經吩咐僕人摩西要把全地賜給你們
[00:18:46.440 --> 00:18:51.640]  並且在你們面前滅絕借地的一切居民
[00:18:51.640 --> 00:18:57.040]  所以我們作為這件事的緣故,我們很怕死,很怕喪命
[00:18:57.040 --> 00:19:05.040]  就行了這件事,我們都是想撿回一條命,讓一條生路走走,大哥,不要殺我們
[00:19:05.040 --> 00:19:12.440]  我們都是想活著,我們已經想了,交換就是我們做你一世的奴隸
[00:19:12.440 --> 00:19:19.440]  我們成族人做你的奴隸,你們以後那些劈柴挑水的粗工我們做
[00:19:19.440 --> 00:19:26.240]  那就留我們一條命,好過死,因為我們知道你的神多厲害
[00:19:26.240 --> 00:19:31.240]  而且他又叫你們要殺我們,甚至現在我們在你的手中
[00:19:31.240 --> 00:19:36.240]  你們怎樣待我為善為正,你們就怎樣做
[00:19:36.240 --> 00:19:41.040]  我都沒得說了,因為我們一定不夠你打,你要怎樣做就怎樣做
[00:19:41.040 --> 00:19:46.240]  你認為好就做,我們就想不用死,就是為你打工
[00:19:46.240 --> 00:19:53.640]  於是約書亞就這樣待他們,好了,我就讓你們不被以色列人我們的手所殺
[00:19:53.640 --> 00:19:56.640]  那就沒殺他們,那做什麼呢?
[00:19:56.640 --> 00:20:00.640]  當日約書亞就令他們在耶和華所需要選擇的地方
[00:20:00.640 --> 00:20:07.840]  就是為會眾和耶和華的譚做劈柴挑水的人,直到今天
[00:20:07.840 --> 00:20:13.640]  於是欺騙人等等附近的人,來扮個棄子所代表的百姓
[00:20:13.640 --> 00:20:22.440]  為以色列人打工,做奴隸,點他,特別為神的譚做好功夫
[00:20:22.440 --> 00:20:34.440]  那即是怎樣?即是被人騙了,你騙我我就反口,你騙我的就殺
[00:20:34.440 --> 00:20:40.440]  約書亞說,因為我們是信神的,我們向他們起誓
[00:20:40.440 --> 00:20:44.440]  所以我們要守誓言,講信用守誓言
[00:20:44.440 --> 00:20:51.440]  請大家看詩篇15篇第4節,第4節講什麼呢?
[00:20:51.440 --> 00:20:58.440]  敬畏神的人是眼中藐視匪類,卻尊重敬畏耶和華的人
[00:20:58.440 --> 00:21:12.440]  留意這兩句,他發了誓,雖然自己竟然被騙是吃虧,也不更改
[00:21:12.440 --> 00:21:20.440]  自己吃虧也不更改,無論做生意做人
[00:21:20.440 --> 00:21:30.440]  我插錯腳,答應錯了價錢,就這個價錢,我在一些外面的地方
[00:21:30.440 --> 00:21:36.440]  即不是香港,在一些地方,那些地方很公道
[00:21:36.440 --> 00:21:41.440]  就是在超市裏面,在香港就沒有了
[00:21:41.440 --> 00:21:49.440]  在超市裏面見到這件貨品,放在這裏,寫著標誌多少錢
[00:21:49.440 --> 00:21:56.440]  我就拿這件貨品拿去付錢,很便宜,我就拿這件貨品拿去付錢
[00:21:56.440 --> 00:22:00.440]  現在我們知道,這麼便宜,真的沒有理由
[00:22:00.440 --> 00:22:04.440]  那我快點拍一張相,拿這件貨品去付錢
[00:22:04.440 --> 00:22:08.440]  他一掃過機,就說這件貨品20元
[00:22:08.440 --> 00:22:16.440]  我就說不是,那裏標誌著5元,不是吧,機是說20元
[00:22:16.440 --> 00:22:23.440]  那可能你標誌錯了,不能說擺錯,是真的那件貨品
[00:22:23.440 --> 00:22:28.440]  標誌著,5元而已,我拍了,是喔,那他就快點走去看看
[00:22:28.440 --> 00:22:33.440]  是喔,5元,那他就真的用5元來賣給我的
[00:22:33.440 --> 00:22:38.440]  他用5元來賣給我的,不可以說不行,我擺錯了,標誌錯了
[00:22:38.440 --> 00:22:43.440]  我們同時標誌錯了,不行,20元,你5元,我不賣了
[00:22:43.440 --> 00:22:47.440]  不行的,他一定要賣,這樣的,我們也要
[00:22:47.440 --> 00:22:53.440]  那香港就沒有的,一句標誌錯了,機是20元的
[00:22:53.440 --> 00:22:57.440]  你不給20元,我就不賣給你了,不可以給你了
[00:22:57.440 --> 00:23:01.440]  標誌著5元而已,標錯了都說,哎呀
[00:23:01.440 --> 00:23:06.440]  這裏如果我賣東西標錯價,我都要照那個價格
[00:23:06.440 --> 00:23:14.440]  自己吃虧也不更改,如果我是貴買貴了,哎呀,價錢開得差了
[00:23:14.440 --> 00:23:19.440]  用這個錢給我們買,哎呀,這次虧了,自己吃虧了,行不行
[00:23:19.440 --> 00:23:26.440]  這個就是說,自己吃虧也不更改,這個是敬畏神的人會做的
[00:23:26.440 --> 00:23:31.440]  因此,我在這裏和大家說,回到今天的題目
[00:23:31.440 --> 00:23:36.440]  很長的,今天說了,這個題目是什麽呢?
[00:23:36.440 --> 00:23:47.440]  自己吃虧也不改世,為什麽呢?
[00:23:47.440 --> 00:23:51.440]  因為當我向神納了願,以前就起世了
[00:23:51.440 --> 00:23:54.440]  現在又說不用起世了,新的又說不要起世了
[00:23:54.440 --> 00:23:58.440]  講真說話就可以了,不用用起世來證實你所說的話
[00:23:58.440 --> 00:24:03.440]  是另一個真理來的,如果我承諾過的
[00:24:03.440 --> 00:24:09.440]  就算我吃虧,我都要做的,要履行
[00:24:09.440 --> 00:24:16.440]  這個是一個正直敬畏神的表現,幫助我們做幾件事
[00:24:16.440 --> 00:24:20.440]  第一,不要自高,人家捧一捧就暈了
[00:24:20.440 --> 00:24:26.440]  第二,就是小心凡事求問耶和華
[00:24:26.440 --> 00:24:32.440]  這些人信不信得過呢?求你給我心中的平安
[00:24:32.440 --> 00:24:39.440]  另外,小心考察,這些事是否真的,先證實一下
[00:24:39.440 --> 00:24:44.440]  原來住在我們當中三日路程又說極遠,我就知道了
[00:24:44.440 --> 00:24:50.440]  而且起了世,不可以修改,要跟著承諾來履行的
[00:24:50.440 --> 00:24:55.440]  是聖經教導來的,有祝福的,我們一起祈禱
[00:24:55.440 --> 00:25:00.440]  我們見到約書亞和銀色列的領袖,這次是踏錯腳
[00:25:00.440 --> 00:25:08.440]  被人家的棄子騙到,還發誓要保護他們的性命
[00:25:08.440 --> 00:25:12.440]  但是後來發覺到自己傻了
[00:25:12.440 --> 00:25:16.440]  雖然被百姓罵,不過他們說我們都沒有辦法了
[00:25:16.440 --> 00:25:20.440]  既然在神的名下起世,我們要遵守
[00:25:20.440 --> 00:25:27.440]  我相信這個傻傻的,繼續要遵守,不會反口也是神所寬喜的
[00:25:27.440 --> 00:25:30.440]  而且詩篇也說,發了世,不要更改
[00:25:30.440 --> 00:25:34.440]  幫助我們守著自己的信用與承諾
[00:25:34.440 --> 00:25:38.440]  我們知道這是蒙福的,是敬畏你的人的表現
[00:25:38.440 --> 00:25:44.440]  幫助我們有信心與胸襟,隨聽禱告,奉耶穌基督名求,阿門
