
[00:00:00.000 --> 00:00:05.000]  神聖節祝你平安,我們一起祈禱
[00:07:31.000 --> 00:07:34.000]  我們在互聯網找到這幅圖
[00:07:34.000 --> 00:07:37.000]  這幅圖是一對牛
[00:07:37.000 --> 00:07:43.000]  中間有一個木架掛在牠們的頸上
[00:07:43.000 --> 00:07:45.000]  那個木架就是鴨
[00:07:45.000 --> 00:07:50.000]  我相信寶羅的意思是鼓勵信徒
[00:07:50.000 --> 00:07:55.000]  不要跟非基督徒合作
[00:07:55.000 --> 00:08:00.000]  雖然我們很想樂意跟他們傳福音
[00:08:00.000 --> 00:08:02.000]  但在我們的生活上
[00:08:02.000 --> 00:08:05.000]  或者要有緊密的合作的時候
[00:08:05.000 --> 00:08:09.000]  我們一定要跟非基督徒保持距離
[00:08:09.000 --> 00:08:13.000]  然後寶羅用了五個問題來解釋
[00:08:13.000 --> 00:08:18.000]  為甚麼信徒和非信徒要保持距離
[00:08:18.000 --> 00:08:20.000]  「義」和「不義」
[00:08:20.000 --> 00:08:25.000]  「不義」這個字在原文是有目無法紀的意思
[00:08:25.000 --> 00:08:27.000]  「義」和「不義」
[00:08:27.000 --> 00:08:29.000]  光明和黑暗
[00:08:29.000 --> 00:08:31.000]  基督和魔鬼
[00:08:31.000 --> 00:08:33.000]  上帝的殿和偶像
[00:08:33.000 --> 00:08:36.000]  這些兩極性對比的問題
[00:08:36.000 --> 00:08:40.000]  就是表達出信徒和非信徒的生命
[00:08:40.000 --> 00:08:42.000]  是有本質上的分別
[00:08:42.000 --> 00:08:48.000]  不能夠太過密切地做同一件事
[00:08:48.000 --> 00:08:52.000]  然後在十六至十八節
[00:08:52.000 --> 00:08:55.000]  寶羅用了舊約的先知書
[00:08:55.000 --> 00:09:00.000]  來講明他所講的有聖經的根據
[00:09:00.000 --> 00:09:02.000]  是合乎上帝的心意
[00:09:02.000 --> 00:09:06.000]  當我們信主的時候
[00:09:06.000 --> 00:09:13.000]  其實是和上帝重建了一個失落的關係
[00:09:13.000 --> 00:09:16.000]  按照《創世紀》的記載
[00:09:16.000 --> 00:09:22.000]  人類是上帝按照自己的形象來創造出來的
[00:09:22.000 --> 00:09:24.000]  但是始終犯罪
[00:09:24.000 --> 00:09:28.000]  犯罪之後就被上帝逐出家門
[00:09:28.000 --> 00:09:34.000]  和我們斷絕了正常的父子父女的關係
[00:09:34.000 --> 00:09:41.000]  所以寶羅在五章十八節已經提過
[00:09:41.000 --> 00:09:46.000]  上帝是藉著基督使我們與祂和好
[00:09:46.000 --> 00:09:51.000]  以致我們重新成為上帝的兒女
[00:09:51.000 --> 00:09:55.000]  有正常的關係
[00:09:55.000 --> 00:10:00.000]  正如六章十八節所說
[00:10:00.000 --> 00:10:08.000]  「我要作你們的父,你們要作我的兒女」
[00:10:08.000 --> 00:10:12.000]  我們既然有了上帝兒女的身份
[00:10:12.000 --> 00:10:17.000]  我們就要活得像上帝的兒女
[00:10:17.000 --> 00:10:22.000]  以前有一句罵人的說話
[00:10:22.000 --> 00:10:26.000]  「穿起龍袍都不像太子」
[00:10:26.000 --> 00:10:30.000]  其實現代人也有類似的觀念
[00:10:30.000 --> 00:10:34.000]  我記得有一位澳洲美女叫Mary
[00:10:34.000 --> 00:10:39.000]  她是一位普通人家的女子
[00:10:39.000 --> 00:10:42.000]  她認識了丹麥的王子
[00:10:42.000 --> 00:10:45.000]  她就要嫁入皇室
[00:10:45.000 --> 00:10:47.000]  當她去到丹麥的時候
[00:10:47.000 --> 00:10:50.000]  原來她也要學一些丹麥的語言
[00:10:50.000 --> 00:10:54.000]  和很多皇室的禮儀
[00:10:54.000 --> 00:10:58.000]  我們作為天國之王的兒女
[00:10:58.000 --> 00:11:01.000]  我們也要活出得體的生活
[00:11:01.000 --> 00:11:06.000]  不致讓上帝面目無光
[00:11:06.000 --> 00:11:10.000]  我們要怎樣成聖呢?
[00:11:10.000 --> 00:11:14.000]  七章一節就是最關鍵的指導
[00:11:14.000 --> 00:11:16.000]  所以親愛的
[00:11:16.000 --> 00:11:18.000]  既然我們有這樣的允許
[00:11:18.000 --> 00:11:20.000]  就當潔淨自己
[00:11:20.000 --> 00:11:24.000]  「隨去身體和靈魂一切的污穢」
[00:11:24.000 --> 00:11:29.000]  即是敬畏上帝得以成聖
[00:11:29.000 --> 00:11:35.000]  我們細心地去思考這節經文
[00:11:35.000 --> 00:11:36.000]  一開始她說
[00:11:36.000 --> 00:11:39.000]  既然我們有這樣的允許
[00:11:39.000 --> 00:11:41.000]  是指什麼允許呢?
[00:11:41.000 --> 00:11:45.000]  我相信前面第六章說到
[00:11:45.000 --> 00:11:49.000]  我們和上帝的關係上的允許
[00:11:49.000 --> 00:11:53.000]  全能的上帝要成為我們的上帝
[00:11:53.000 --> 00:11:56.000]  祂會住在我們裡面
[00:11:56.000 --> 00:11:58.000]  也會住在我們當中
[00:11:58.000 --> 00:12:01.000]  而我們也會成為祂的子民
[00:12:01.000 --> 00:12:05.000]  在這個關係裡面
[00:12:05.000 --> 00:12:07.000]  如果我們是上帝的子民
[00:12:07.000 --> 00:12:10.000]  其實上帝對我們是有責任的
[00:12:10.000 --> 00:12:12.000]  簡單來說
[00:12:12.000 --> 00:12:14.000]  上帝要保護我們
[00:12:14.000 --> 00:12:16.000]  引領我們的人生路
[00:12:16.000 --> 00:12:21.000]  也要供應我們生活上的需要
[00:12:21.000 --> 00:12:22.000]  在《求若聖經》裡面
[00:12:22.000 --> 00:12:25.000]  有很多這方面的允許
[00:12:25.000 --> 00:12:26.000]  說到保護
[00:12:26.000 --> 00:12:28.000]  大家可以回家看看
[00:12:28.000 --> 00:12:30.000]  詩篇一百二十一篇
[00:12:30.000 --> 00:12:33.000]  特別提到上帝的保護
[00:12:33.000 --> 00:12:35.000]  有關引領我們的人生路
[00:12:35.000 --> 00:12:38.000]  我們可以讀詩篇二十三篇
[00:12:38.000 --> 00:12:41.000]  至於有關生活上的需要
[00:12:41.000 --> 00:12:43.000]  上帝會供應
[00:12:43.000 --> 00:12:45.000]  主耶穌曾經這樣說過
[00:12:45.000 --> 00:12:47.000]  在《馬太福音》六章二十五節
[00:12:47.000 --> 00:12:48.000]  二十六節
[00:12:48.000 --> 00:12:49.000]  祂說我告訴你們
[00:12:49.000 --> 00:12:51.000]  不要為你們的生命憂慮
[00:12:51.000 --> 00:12:53.000]  吃什麼穿什麼
[00:12:53.000 --> 00:12:55.000]  或者為你們的身體憂慮
[00:12:55.000 --> 00:12:57.000]  穿什麼
[00:12:57.000 --> 00:12:59.000]  你們看一看
[00:12:59.000 --> 00:13:01.000]  那天上的飛鳥
[00:13:01.000 --> 00:13:03.000]  也不種也不收
[00:13:03.000 --> 00:13:06.000]  也不在倉裡存糧
[00:13:06.000 --> 00:13:10.000]  你們的天父尚且養活他們
[00:13:10.000 --> 00:13:15.000]  你們不比飛鳥貴眾多嗎
[00:13:15.000 --> 00:13:19.000]  但是我們也有責任
[00:13:19.000 --> 00:13:22.000]  要活得像上帝的兒女
[00:13:22.000 --> 00:13:25.000]  上帝是公義聖潔的
[00:13:25.000 --> 00:13:28.000]  所以我們也要像上帝
[00:13:28.000 --> 00:13:30.000]  活出公義聖潔
[00:13:30.000 --> 00:13:32.000]  那怎麼做呢
[00:13:32.000 --> 00:13:34.000]  七章一節那裡繼續說
[00:13:34.000 --> 00:13:38.000]  祂說就當潔淨自己
[00:13:38.000 --> 00:13:43.000]  除去身體靈魂一切的污穢
[00:13:43.000 --> 00:13:45.000]  當潔淨自己
[00:13:45.000 --> 00:13:48.000]  就是我們自己要去做的
[00:13:48.000 --> 00:13:50.000]  是我們的責任
[00:13:50.000 --> 00:13:53.000]  不可以由其他人替我們去做
[00:13:53.000 --> 00:13:56.000]  或者說上帝沒有替我去做
[00:13:56.000 --> 00:13:58.000]  聖靈沒有幫我做
[00:13:58.000 --> 00:13:59.000]  不能賴
[00:13:59.000 --> 00:14:01.000]  不可以性賴
[00:14:01.000 --> 00:14:04.000]  是我們自己要去做的
[00:14:04.000 --> 00:14:06.000]  做些什麼呢
[00:14:06.000 --> 00:14:09.000]  要除去身體靈魂一切的污穢
[00:14:09.000 --> 00:14:12.000]  這個可以說是指我們內心的思想
[00:14:12.000 --> 00:14:15.000]  和引發出的外在行為
[00:14:15.000 --> 00:14:18.000]  有關內心的污穢
[00:14:18.000 --> 00:14:21.000]  主耶穌有很好的教導
[00:14:21.000 --> 00:14:26.000]  在馬大福十五章十八至二十節那裡說
[00:14:26.000 --> 00:14:28.000]  然而口裡出來的
[00:14:28.000 --> 00:14:30.000]  是出於心裡
[00:14:30.000 --> 00:14:32.000]  者才奠污人
[00:14:32.000 --> 00:14:35.000]  因為出於心裡的有種種惡念
[00:14:35.000 --> 00:14:37.000]  如兇殺
[00:14:37.000 --> 00:14:38.000]  奸淫
[00:14:38.000 --> 00:14:39.000]  淫亂
[00:14:39.000 --> 00:14:40.000]  偷渡
[00:14:40.000 --> 00:14:41.000]  偽政
[00:14:41.000 --> 00:14:43.000]  毀謗
[00:14:43.000 --> 00:14:46.000]  者才奠污人
[00:14:46.000 --> 00:14:48.000]  但是有些行為
[00:14:48.000 --> 00:14:50.000]  就不是那麼容易
[00:14:50.000 --> 00:14:52.000]  一信了之後
[00:14:52.000 --> 00:14:56.000]  就可以馬上潔淨
[00:14:56.000 --> 00:15:00.000]  我記得曾經聽過一位心理輔導員
[00:15:00.000 --> 00:15:03.000]  提過一個案例
[00:15:03.000 --> 00:15:05.000]  有一位年輕人
[00:15:05.000 --> 00:15:07.000]  去找他
[00:15:07.000 --> 00:15:09.000]  心裡有些問題
[00:15:09.000 --> 00:15:11.000]  要找他去輔導
[00:15:11.000 --> 00:15:14.000]  這位年輕人在香港讀大學的時候
[00:15:14.000 --> 00:15:16.000]  是和幾位男同學
[00:15:16.000 --> 00:15:19.000]  一起租住一個單位
[00:15:19.000 --> 00:15:21.000]  住在學校
[00:15:21.000 --> 00:15:23.000]  住在大學
[00:15:23.000 --> 00:15:26.000]  在那些宿舍裏面
[00:15:26.000 --> 00:15:28.000]  他們自己租的單位裏面
[00:15:28.000 --> 00:15:32.000]  他們會買一些色情雜誌
[00:15:32.000 --> 00:15:35.000]  放在單位裏面給大家看
[00:15:35.000 --> 00:15:37.000]  但是他們都定了一個規矩
[00:15:37.000 --> 00:15:39.000]  不准外借
[00:15:39.000 --> 00:15:45.000]  也不准把那些雜誌帶出單位裏面
[00:15:45.000 --> 00:15:47.000]  那位年輕人
[00:15:47.000 --> 00:15:50.000]  在那幾年的大學生活裏面
[00:15:50.000 --> 00:15:52.000]  都是養成了一些習慣
[00:15:52.000 --> 00:15:54.000]  去看那些雜誌
[00:15:54.000 --> 00:15:57.000]  結果他就上了癮
[00:15:57.000 --> 00:16:00.000]  後來他就信了耶穌
[00:16:00.000 --> 00:16:03.000]  他就受到困擾
[00:16:03.000 --> 00:16:05.000]  他就覺得
[00:16:05.000 --> 00:16:06.000]  真是不好
[00:16:06.000 --> 00:16:07.000]  我就信耶穌
[00:16:07.000 --> 00:16:09.000]  但是我來到教會崇拜的時候
[00:16:09.000 --> 00:16:11.000]  牧師在講道
[00:16:11.000 --> 00:16:14.000]  我的腦海中就出現那些
[00:16:14.000 --> 00:16:21.000]  一些女性的形象
[00:16:21.000 --> 00:16:26.000]  充滿了很多色情的形象
[00:16:26.000 --> 00:16:29.000]  結果他知道這件事不對
[00:16:29.000 --> 00:16:30.000]  知道不妥
[00:16:30.000 --> 00:16:33.000]  所以他就去找心理輔導
[00:16:33.000 --> 00:16:35.000]  他找心理輔導
[00:16:35.000 --> 00:16:37.000]  都需要一段時間
[00:16:37.000 --> 00:16:41.000]  還有朋友跟他一起讀經祈禱
[00:16:41.000 --> 00:16:44.000]  才可以慢慢
[00:16:44.000 --> 00:16:50.000]  解除了這種不聖潔的想像力的習慣
[00:16:50.000 --> 00:16:51.000]  但是從這個個案裏面
[00:16:51.000 --> 00:16:52.000]  我們看到
[00:16:52.000 --> 00:16:55.000]  一個要潔淨自己的人
[00:16:55.000 --> 00:16:58.000]  我們先要留意到
[00:16:58.000 --> 00:17:00.000]  自己的問題
[00:17:00.000 --> 00:17:03.000]  留意到自己有什麼的污穢
[00:17:03.000 --> 00:17:05.000]  然後想辦法
[00:17:05.000 --> 00:17:08.000]  有時候我們甚至是要
[00:17:08.000 --> 00:17:12.000]  找專業的人士去輔導
[00:17:12.000 --> 00:17:13.000]  還有幫助
[00:17:13.000 --> 00:17:15.000]  我們才可以
[00:17:15.000 --> 00:17:17.000]  真是把那些
[00:17:17.000 --> 00:17:19.000]  內心的污穢
[00:17:19.000 --> 00:17:21.000]  去除
[00:17:21.000 --> 00:17:22.000]  好
[00:17:22.000 --> 00:17:24.000]  在七章一節最後一句
[00:17:24.000 --> 00:17:25.000]  還有說
[00:17:25.000 --> 00:17:28.000]  積聚敬畏上帝
[00:17:28.000 --> 00:17:31.000]  得以成聖
[00:17:31.000 --> 00:17:33.000]  我們要怎樣敬畏上帝
[00:17:33.000 --> 00:17:37.000]  才能得以成聖呢
[00:17:37.000 --> 00:17:39.000]  其實我們要時時記住
[00:17:39.000 --> 00:17:42.000]  聖經的教訓
[00:17:42.000 --> 00:17:43.000]  在生活當中
[00:17:43.000 --> 00:17:45.000]  我們實踐出來
[00:17:45.000 --> 00:17:46.000]  那就是敬畏上帝
[00:17:46.000 --> 00:17:49.000]  得以成聖
[00:17:49.000 --> 00:17:52.000]  我舉兩個例子
[00:17:52.000 --> 00:17:53.000]  最近我們都說過
[00:17:53.000 --> 00:17:55.000]  《喪世紀》當中
[00:17:55.000 --> 00:17:57.000]  一些族長的故事
[00:17:57.000 --> 00:17:59.000]  我希望大家還記得
[00:17:59.000 --> 00:18:01.000]  約瑟的故事
[00:18:01.000 --> 00:18:04.000]  當他被兄弟賣到埃及
[00:18:04.000 --> 00:18:05.000]  做奴隸之後
[00:18:05.000 --> 00:18:07.000]  由於上帝幫助他
[00:18:07.000 --> 00:18:10.000]  他就被老闆重用了
[00:18:10.000 --> 00:18:12.000]  當時的約瑟
[00:18:12.000 --> 00:18:14.000]  是又年輕又英俊
[00:18:14.000 --> 00:18:17.000]  我估計大約二十歲左右
[00:18:17.000 --> 00:18:20.000]  他就被老闆娘看中了
[00:18:20.000 --> 00:18:22.000]  還主動勾引他
[00:18:22.000 --> 00:18:25.000]  要跟他發生性關係
[00:18:25.000 --> 00:18:28.000]  但是在那個時刻
[00:18:28.000 --> 00:18:30.000]  約瑟怎樣跟女主人說
[00:18:30.000 --> 00:18:34.000]  他說我怎能行這麼大的惡
[00:18:34.000 --> 00:18:37.000]  得罪上帝呢
[00:18:37.000 --> 00:18:39.000]  他真的敬畏上帝
[00:18:39.000 --> 00:18:42.000]  上帝的話語是指引了他
[00:18:42.000 --> 00:18:46.000]  應該怎樣做出回應
[00:18:46.000 --> 00:18:50.000]  上一段日子的弟兄姐妹
[00:18:50.000 --> 00:18:54.000]  都知道大衛王是上帝揀選
[00:18:54.000 --> 00:18:56.000]  並且讓他接替蘇羅
[00:18:56.000 --> 00:18:59.000]  做以色列人的王
[00:18:59.000 --> 00:19:01.000]  《聖經》裡記載了很多
[00:19:01.000 --> 00:19:04.000]  有關他很正面的事
[00:19:04.000 --> 00:19:07.000]  例如他是能文能武
[00:19:07.000 --> 00:19:10.000]  又寫了很多詩篇
[00:19:10.000 --> 00:19:11.000]  在《聖經》裡
[00:19:11.000 --> 00:19:13.000]  還帶領以色列人
[00:19:13.000 --> 00:19:15.000]  打了很多勝仗
[00:19:15.000 --> 00:19:18.000]  並且他都是很敬畏上帝
[00:19:18.000 --> 00:19:20.000]  記得嗎
[00:19:20.000 --> 00:19:23.000]  當蘇羅追殺的時候
[00:19:23.000 --> 00:19:25.000]  他有兩次機會
[00:19:25.000 --> 00:19:28.000]  其實他可以自己下手
[00:19:28.000 --> 00:19:30.000]  殺了這個蘇羅
[00:19:30.000 --> 00:19:34.000]  但是他由於敬畏上帝
[00:19:34.000 --> 00:19:37.000]  他認定蘇羅無論怎樣都好
[00:19:37.000 --> 00:19:42.000]  他是上帝所鼓勵的一個王
[00:19:42.000 --> 00:19:45.000]  他不肯自己動手
[00:19:45.000 --> 00:19:48.000]  也不肯手下動手
[00:19:48.000 --> 00:19:54.000]  去殺上帝的受稿者
[00:19:54.000 --> 00:20:01.000]  但是當他做了皇帝一段日子以後
[00:20:01.000 --> 00:20:06.000]  他竟然犯了一個非常大的罪
[00:20:06.000 --> 00:20:11.000]  就是強姦和借刀殺人罪
[00:20:11.000 --> 00:20:16.000]  結果上帝就派先知拿丹去指責他
[00:20:16.000 --> 00:20:21.000]  拿丹先知傳達上帝的話對他這樣說
[00:20:21.000 --> 00:20:26.000]  「你為什麼藐視耶和華的命令
[00:20:26.000 --> 00:20:31.000]  做他眼中看為惡的善呢
[00:20:31.000 --> 00:20:34.000]  你用刀擊殺黑人烏尼亞
[00:20:34.000 --> 00:20:37.000]  又取了他的妻子為妻
[00:20:37.000 --> 00:20:41.000]  這亞門人的刀殺死他」
[00:20:41.000 --> 00:20:45.000]  這句話記在撒姆爾記下十二章九節
[00:20:45.000 --> 00:20:49.000]  大興展回:敬畏上帝的人
[00:20:49.000 --> 00:20:52.000]  是不會藐視耶和華的命令
[00:20:52.000 --> 00:20:57.000]  做他眼中看為惡的事
[00:20:57.000 --> 00:21:02.000]  好了,接著去第七章二到十六節的經文
[00:21:02.000 --> 00:21:05.000]  就是保羅勸道哥倫多教會的人
[00:21:05.000 --> 00:21:08.000]  怎樣去實踐他的教導
[00:21:08.000 --> 00:21:10.000]  還記得六章十四節說什麼嗎?
[00:21:10.000 --> 00:21:14.000]  「你們不要和不信的人和父親呃」
[00:21:14.000 --> 00:21:18.000]  哥倫多教會的人和什麼人和父親呃呢?
[00:21:18.000 --> 00:21:21.000]  其實可以說是和猶太教的人
[00:21:21.000 --> 00:21:25.000]  他們受到猶太教的人的創意引導
[00:21:25.000 --> 00:21:29.000]  使他們懷疑甚至批評保羅
[00:21:29.000 --> 00:21:34.000]  但保羅鼓勵他們要接納他和他的團隊
[00:21:34.000 --> 00:21:37.000]  保羅認真進行聖經的教導
[00:21:37.000 --> 00:21:42.000]  將哥倫多人看成是主內的弟兄姊妹
[00:21:42.000 --> 00:21:45.000]  在七章三節他這樣說:
[00:21:45.000 --> 00:21:50.000]  「我情願與你們同生共死」
[00:21:50.000 --> 00:21:52.000]  在這段經文中
[00:21:52.000 --> 00:21:56.000]  保羅也提到他和哥倫多人有些誤會
[00:21:56.000 --> 00:22:02.000]  而保羅也曾經寫了一封頗為嚴厲的信去叱咤他們
[00:22:02.000 --> 00:22:06.000]  而哥倫多教會的人也有悔過
[00:22:06.000 --> 00:22:08.000]  所以保羅很快樂
[00:22:08.000 --> 00:22:14.000]  並且向他的徒弟提多誇獎哥倫多教會的人
[00:22:14.000 --> 00:22:16.000]  保羅處理人際關係
[00:22:16.000 --> 00:22:21.000]  也給我們看到一位成聖的人的榜樣
[00:22:21.000 --> 00:22:26.000]  我們要按著聖經教導去和人相處
[00:22:26.000 --> 00:22:30.000]  有時人與人之間的相處
[00:22:30.000 --> 00:22:33.000]  難免會發生誤會
[00:22:33.000 --> 00:22:36.000]  我們應該和當事人好好溝通
[00:22:36.000 --> 00:22:41.000]  不要在其他人面前說對方的壞話
[00:22:41.000 --> 00:22:43.000]  在這段經文中
[00:22:43.000 --> 00:22:46.000]  我也留意到保羅說他「歡喜快樂」
[00:22:46.000 --> 00:22:48.000]  說了很多次
[00:22:48.000 --> 00:22:52.000]  「歡喜快樂」的原因是他進行了聖經教導
[00:22:52.000 --> 00:22:54.000]  與弟兄姊妹溝通
[00:22:54.000 --> 00:22:56.000]  除去他們中間的誤會
[00:22:56.000 --> 00:23:01.000]  使他和提多得到安慰並且「歡喜快樂」
[00:23:01.000 --> 00:23:05.000]  讓我做一個總結
[00:23:05.000 --> 00:23:08.000]  我們信了主之後
[00:23:08.000 --> 00:23:12.000]  如果我們覺得自己還沒有豐盛的生命
[00:23:12.000 --> 00:23:17.000]  最有可能的原因是我們沒有改變我們的三觀
[00:23:17.000 --> 00:23:20.000]  即世界觀、價值觀和人生觀
[00:23:20.000 --> 00:23:25.000]  我們也沒有去追求活出「成聖」的生活
