
[00:00:00.000 --> 00:00:04.540]  我最近有機會上網拿一些資料的時候
[00:02:54.060 --> 00:02:57.560]  而是沒有足夠的工人出去
[00:02:57.560 --> 00:02:59.040]  為主傳福音
[00:02:59.040 --> 00:03:00.200]  作見證
[00:03:00.200 --> 00:03:02.200]  收主的裝甲
[00:03:02.200 --> 00:03:07.300]  今天主耶穌仍然在等候適當的工人
[00:03:07.300 --> 00:03:10.600]  好像昔日父怎樣猜演耶穌基督出去
[00:03:10.600 --> 00:03:13.600]  耶穌基督今日亦都很想猜我們出去
[00:03:13.600 --> 00:03:15.960]  為祂收祂的裝甲
[00:03:15.960 --> 00:03:19.280]  今天早上我很想跟大家分享一段經文
[00:03:19.280 --> 00:03:24.640]  是記載在《路加福音》十章一至十六節
[00:03:24.640 --> 00:03:27.860]  我很想請大家一起讀這段經文
[00:03:27.860 --> 00:03:30.600]  包括括弧裏面的字
[00:03:30.600 --> 00:03:32.000]  我們一起慢慢讀
[00:03:32.000 --> 00:03:33.540]  一二三起
[00:03:33.540 --> 00:03:37.320]  「這是以後主又設立七十個人
[00:03:37.320 --> 00:03:41.420]  猜演他們兩個兩個的在他前面
[00:03:41.420 --> 00:03:45.820]  往自己所要到的各城各地方去
[00:03:45.820 --> 00:04:11.620]  (教會語)
[00:04:11.620 --> 00:04:41.020]  (教會語)
[00:04:41.020 --> 00:04:54.920]  (教會語)
[00:04:54.920 --> 00:05:22.120]  (教會語)
[00:05:22.120 --> 00:05:45.720]  (教會語)
[00:05:45.720 --> 00:06:02.920]  (教會語)
[00:06:02.920 --> 00:06:04.320]  謝謝
[00:06:04.320 --> 00:06:08.620]  今天如果主耶穌來到城中
[00:06:08.620 --> 00:06:11.120]  要猜演七十個人出去
[00:06:11.120 --> 00:06:13.620]  為祂收取屬靈的裝甲
[00:06:13.620 --> 00:06:17.120]  不知道你會不會是其中一位
[00:06:17.120 --> 00:06:20.020]  樂意被神猜出去呢?
[00:06:20.020 --> 00:06:23.520]  還是我們想做逃兵呢?
[00:06:23.520 --> 00:06:25.520]  不願意被神揀上呢?
[00:06:25.520 --> 00:06:27.220]  我都希望我們不會的
[00:06:27.220 --> 00:06:28.920]  沒有這些人在我們的中間
[00:06:28.920 --> 00:06:33.120]  但是如果你是願意被神揀選猜出去的話
[00:06:33.120 --> 00:06:35.820]  其實都是要符合一些條件的
[00:06:35.820 --> 00:06:37.120]  如果不符合條件
[00:06:37.120 --> 00:06:38.520]  神都不會猜出去
[00:06:38.520 --> 00:06:44.320]  那怎樣才可以進入耶穌基督猜出去的候選名單呢?
[00:06:44.320 --> 00:06:46.920]  最終被神選上呢?
[00:06:46.920 --> 00:06:50.820]  很想大家今天一起去查一查
[00:06:50.820 --> 00:06:52.920]  看看我們是不是已經預備好
[00:06:52.920 --> 00:06:56.220]  我們自己隨時可以被神使用
[00:06:56.220 --> 00:06:58.120]  為主多結果治
[00:06:58.120 --> 00:07:00.920]  從剛才你們讀的經文裡面
[00:07:00.920 --> 00:07:05.920]  我們知道主揀選人是有條件的
[00:07:05.920 --> 00:07:08.320]  第一個條件就很簡單
[00:07:08.320 --> 00:07:12.520]  就是願意做一個跟隨主的門徒
[00:07:12.520 --> 00:07:16.320]  其實當主耶穌要猜選人出去收裝甲的時候
[00:07:16.320 --> 00:07:19.720]  祂真的一定不會隨隨便便的找幾個出去
[00:07:19.720 --> 00:07:21.820]  就是為祂做工的
[00:07:21.820 --> 00:07:24.520]  因為我們經文那裡告訴我們
[00:07:24.520 --> 00:07:26.620]  主猜他們出去做些什麼呢?
[00:07:26.620 --> 00:07:29.520]  就是到各城各地方
[00:07:29.520 --> 00:07:33.320]  醫病、趕鬼和宣傳神國的道
[00:07:33.320 --> 00:07:35.820]  這個正是耶穌基督在地上
[00:07:35.820 --> 00:07:37.920]  祂常常做的工作
[00:07:37.920 --> 00:07:42.020]  所以也只有很認真跟隨主的人
[00:07:42.020 --> 00:07:43.820]  才會接受祂的猜演
[00:07:43.820 --> 00:07:46.020]  效法祂所做的事
[00:07:46.020 --> 00:07:48.020]  因此我很相信
[00:07:48.020 --> 00:07:53.120]  主要打法的人一定是要很認真做祂的門徒
[00:07:53.120 --> 00:07:56.320]  其實去到第十章這個時候
[00:07:56.320 --> 00:08:01.120]  耶穌基督的周圍是很多人已經是跟著祂
[00:08:01.120 --> 00:08:03.620]  因為祂已經開始出名了
[00:08:03.620 --> 00:08:06.920]  在十章之前如果我們看一看《路加福音》
[00:08:06.920 --> 00:08:10.320]  其實耶穌已經在加利利的一帶裡面
[00:08:10.320 --> 00:08:12.420]  去了會堂講道
[00:08:12.420 --> 00:08:14.320]  又醫治了個癱子
[00:08:14.320 --> 00:08:18.620]  又醫治了個寡婦的獨生子
[00:08:18.620 --> 00:08:22.220]  還有艾魯的女兒從死裡復活
[00:08:22.220 --> 00:08:24.320]  祂也平靜了風浪
[00:08:24.320 --> 00:08:27.020]  又醫治了一個被鬼附的人
[00:08:27.020 --> 00:08:30.320]  也行了五餅二魚的神蹟
[00:08:30.320 --> 00:08:33.320]  所以因為耶穌基督的言行
[00:08:33.320 --> 00:08:36.620]  很多人已經被祂所吸引
[00:08:36.620 --> 00:08:38.820]  已經圍著祂了
[00:08:38.820 --> 00:08:43.220]  我相信很多人跟著耶穌
[00:08:43.220 --> 00:08:45.120]  都有很多不同的動機
[00:08:45.120 --> 00:08:47.120]  有些人可能好奇
[00:08:47.120 --> 00:08:50.020]  想看看耶穌行多些神蹟
[00:08:50.020 --> 00:08:53.420]  或者聽多些耶穌一些智慧的說話
[00:08:53.420 --> 00:08:58.820]  有些人可能甚至想在耶穌的身上拿些好處
[00:08:58.820 --> 00:09:01.320]  跟著耶穌可以吃飽肚子
[00:09:01.320 --> 00:09:06.220]  所以跟著祂就不用有討福的問題了
[00:09:06.220 --> 00:09:11.120]  當然當中會有些很敬畏神的人
[00:09:11.120 --> 00:09:13.720]  很希望跟著主耶穌
[00:09:13.720 --> 00:09:17.920]  但我相信當時圍著耶穌的大部分的人
[00:09:17.920 --> 00:09:22.020]  都不知道耶穌基督真正的身份
[00:09:22.020 --> 00:09:26.020]  祂不知道耶穌就快要走十字架的道路
[00:09:26.020 --> 00:09:29.520]  是一個為人類受苦受死的道路
[00:09:29.520 --> 00:09:31.620]  所以可能從來都沒有想過
[00:09:31.620 --> 00:09:33.720]  跟隨主作主的門徒
[00:09:33.720 --> 00:09:35.720]  是要效法祂的生命
[00:09:35.720 --> 00:09:39.620]  是要延續祂在地上傳福音的工作
[00:09:39.620 --> 00:09:43.620]  甚至是要效法祂的死
[00:09:43.620 --> 00:09:47.520]  所以對於一些想跟從耶穌基督的人
[00:09:47.520 --> 00:09:52.920]  耶穌基督真是老實不客氣地提出一些要求
[00:09:52.920 --> 00:09:55.520]  以致那些人想清楚
[00:09:55.520 --> 00:09:59.520]  你跟從我?看你能否做到這幾件事
[00:09:59.520 --> 00:10:03.320]  所以在這段經文之前
[00:10:03.320 --> 00:10:07.020]  《路加福音》九章五十七至六十二節
[00:10:07.020 --> 00:10:09.920]  耶穌基督提出了三個要求
[00:10:09.920 --> 00:10:14.620]  我們要確認了才可以作主的門徒
[00:10:14.620 --> 00:10:18.720]  進入主候選的差派名單
[00:10:18.720 --> 00:10:22.920]  我們自己檢視一下是否合格
[00:10:22.920 --> 00:10:28.020]  第一個要求是什麼呢?
[00:10:28.020 --> 00:10:30.920]  要做一個跟隨主的門徒
[00:10:30.920 --> 00:10:36.220]  第一個要求記載在九章五十七至五十八節
[00:10:36.220 --> 00:10:41.620]  當時有一個人好像很有誠意地說要跟隨耶穌
[00:10:41.620 --> 00:10:45.720]  他說:無論你去哪裡,我都要跟隨你
[00:10:45.720 --> 00:10:47.520]  耶穌如何回應他呢?
[00:10:47.520 --> 00:10:51.720]  他說:狐狸有洞,天空的飛鳥有窩
[00:10:51.720 --> 00:10:55.320]  只是人子沒有枕頭的地方
[00:10:55.320 --> 00:10:58.520]  耶穌告訴他:你跟從我?
[00:10:58.520 --> 00:11:02.420]  你看看,連動物都會有一個家
[00:11:02.420 --> 00:11:08.120]  可以休息,可以養育它幼嫩的下一代的地方
[00:11:08.120 --> 00:11:13.720]  但是我呢,因為要到處去傳福音、傳道
[00:11:13.720 --> 00:11:15.620]  我是居無定所的
[00:11:15.620 --> 00:11:21.620]  我連一個很穩定、可以休息、可以住宿的地方都沒有
[00:11:21.620 --> 00:11:25.220]  所以你要跟從我,你要三思
[00:11:25.220 --> 00:11:27.020]  你要計算一下代價
[00:11:27.020 --> 00:11:29.320]  你有沒有這樣的心理準備
[00:11:29.320 --> 00:11:31.420]  隨時為主作供
[00:11:31.420 --> 00:11:37.220]  不要去建立一個安樂窩做你的人生目標
[00:11:37.220 --> 00:11:39.420]  對於我們香港人來說
[00:11:39.420 --> 00:11:43.420]  住屋是一件很重要、很大件事的
[00:11:43.420 --> 00:11:45.520]  很多現在的年輕人
[00:11:45.520 --> 00:11:47.720]  甚至可能我們以前都是這樣想
[00:11:47.720 --> 00:11:53.720]  我們人生目標就是要買屋,要有物業
[00:11:53.720 --> 00:11:57.520]  所以我們可以花二十年、三十年
[00:11:57.520 --> 00:11:59.020]  或者更長的時間
[00:11:59.020 --> 00:12:04.120]  用盡我們的青春、精力去賺錢
[00:12:04.120 --> 00:12:05.920]  日以繼夜
[00:12:05.920 --> 00:12:08.820]  還要節衣縮食
[00:12:08.820 --> 00:12:13.920]  希望供到一個幾百呎的安樂窩
[00:12:13.920 --> 00:12:18.520]  所以很多人都說這些是「扭爐」
[00:12:18.520 --> 00:12:22.620]  我希望信耶穌的人不是「扭爐」
[00:12:22.620 --> 00:12:24.520]  因為如果是「扭爐」的話
[00:12:24.520 --> 00:12:28.220]  我們真的神不會揀選或者使用我們
[00:12:28.220 --> 00:12:31.020]  因為已經沒有時間也沒有精力
[00:12:31.020 --> 00:12:34.320]  已經用盡去搞定那間屋
[00:12:34.320 --> 00:12:36.820]  就算我們有心想服侍神
[00:12:36.820 --> 00:12:39.220]  都已經是有心無力
[00:12:39.220 --> 00:12:42.520]  我知道不是每一個人都是做「扭爐」的
[00:12:42.520 --> 00:12:44.320]  我最近看到一個消息
[00:12:44.320 --> 00:12:47.620]  都覺得很振奮、很激勵我
[00:12:47.620 --> 00:12:51.220]  就是說在太北裏面有一個宣教士
[00:12:51.220 --> 00:12:56.020]  他的家人在家鄉裏面有一塊小的田
[00:12:56.020 --> 00:12:57.520]  他就賣了它
[00:12:57.520 --> 00:13:00.820]  賣了的錢就奉獻給這個宣教士
[00:13:00.820 --> 00:13:04.320]  買了一個二手的小型貨車
[00:13:04.320 --> 00:13:06.720]  目的就是每一個星期
[00:13:06.720 --> 00:13:08.520]  用這個小型貨車
[00:13:08.520 --> 00:13:12.520]  裝一些像帳篷的東西和一些用品
[00:13:12.520 --> 00:13:15.320]  他就去不同的村落裏面
[00:13:15.320 --> 00:13:19.120]  每週日就搭一個臨時的教會
[00:13:19.120 --> 00:13:22.920]  以致當地的信徒可以有一個地方
[00:13:22.920 --> 00:13:24.820]  可以去敬拜神
[00:13:24.820 --> 00:13:30.920]  我都希望我們都不是看錢看得那麼緊要
[00:13:30.920 --> 00:13:33.420]  或者看那個安樂窩看得那麼緊要
[00:13:33.420 --> 00:13:37.120]  所以如果我們作為主的門徒
[00:13:37.120 --> 00:13:40.920]  千萬不要以建立地上的安樂窩
[00:13:40.920 --> 00:13:42.620]  做我們的人生目標
[00:13:42.620 --> 00:13:45.720]  如果不是我們就可能忘記了
[00:13:45.720 --> 00:13:47.720]  我們只是世上的什麼?
[00:13:47.720 --> 00:13:52.520]  客侶,我們只是寄居在這個世界上
[00:13:52.520 --> 00:13:55.720]  天家才是我們永恆的地方
[00:13:55.720 --> 00:13:57.820]  如果不是的話
[00:13:57.820 --> 00:13:59.820]  我們的目標搞錯了
[00:13:59.820 --> 00:14:02.720]  其實我們有一點可能會像什麼呢?
[00:14:02.720 --> 00:14:06.020]  像哈該年代的猶太人
[00:14:06.020 --> 00:14:11.920]  他們當年只顧著自己弄好自己的房子
[00:14:11.920 --> 00:14:16.220]  然後就沒有理會神家的需要
[00:14:16.220 --> 00:14:21.520]  或者我們會不會看到他們的結果
[00:14:21.520 --> 00:14:24.420]  他們因為擺錯了優先次序
[00:14:24.420 --> 00:14:28.120]  所以他們所期望所得到的富足
[00:14:28.120 --> 00:14:30.720]  平安和喜樂他們得不到
[00:14:30.720 --> 00:14:32.320]  神母祝福他們
[00:14:32.320 --> 00:14:34.320]  神看到他們做的事
[00:14:34.320 --> 00:14:36.320]  可以說是徒勞無功
[00:14:36.320 --> 00:14:37.820]  神母賜福給他們
[00:14:37.820 --> 00:14:43.120]  反而是派先知一位兩位去責備他們
[00:14:43.120 --> 00:14:48.420]  我們都希望神幫助我們校正我們的人生目標
[00:14:48.420 --> 00:14:51.320]  要跟隨神,為主而活
[00:14:51.320 --> 00:14:54.720]  擴展神的角度去努力
[00:14:54.720 --> 00:14:59.520]  而經文裡面的「窩」和「洞」
[00:14:59.520 --> 00:15:02.120]  其實可以引申到另一個意思
[00:15:02.120 --> 00:15:04.120]  就是我們的「安殊區」
[00:15:04.120 --> 00:15:06.120]  我們如果要跟從主
[00:15:06.120 --> 00:15:08.420]  我們就好像耶穌一樣
[00:15:08.420 --> 00:15:11.320]  常常離開我們的「安殊區」
[00:15:11.320 --> 00:15:14.920]  這個「安殊區」可能是我們的家
[00:15:14.920 --> 00:15:16.320]  可能是我們的辦公室
[00:15:16.320 --> 00:15:18.120]  藏在房間裡
[00:15:18.120 --> 00:15:19.820]  也可能是教會
[00:15:19.820 --> 00:15:24.820]  總之一個你覺得很安全、很舒服
[00:15:24.820 --> 00:15:26.420]  沒有什麼挑戰的地方
[00:15:26.420 --> 00:15:28.020]  這個就是你的「安殊區」
[00:15:28.020 --> 00:15:31.420]  我們真的要跟從神的時候
[00:15:31.420 --> 00:15:34.520]  主動離開我們的「安殊區」
[00:15:34.520 --> 00:15:36.720]  向外面多走動
[00:15:36.720 --> 00:15:41.020]  多關心外面未認識耶穌的人
[00:15:41.020 --> 00:15:43.820]  或者去到我們這些社群裡面
[00:15:43.820 --> 00:15:45.020]  他們有需要的
[00:15:45.020 --> 00:15:46.420]  我們多關心他們
[00:15:46.420 --> 00:15:49.220]  以致我們可以將這個福音傳給他們
[00:15:49.220 --> 00:15:53.620]  以致可以為主耶穌收取綱、裝甲
[00:15:53.620 --> 00:15:57.020]  所以要成為一個合神生命的門徒
[00:15:57.020 --> 00:16:00.020]  我們真的要離開這個「安殊區」
[00:16:00.020 --> 00:16:02.120]  為神出去工作
[00:16:02.120 --> 00:16:05.520]  第二個要求是什麼呢?
[00:16:05.520 --> 00:16:11.020]  就是記載在九章五十九和六十節
[00:16:11.020 --> 00:16:12.720]  又有一個人說
[00:16:12.720 --> 00:16:14.620]  「我要跟從耶穌」
[00:16:14.620 --> 00:16:19.220]  「不過主啊 容我先去埋葬我的父親」
[00:16:19.220 --> 00:16:21.020]  耶穌的回應是什麼呢?
[00:16:21.020 --> 00:16:24.420]  「任憑死人埋葬他們的死人」
[00:16:24.420 --> 00:16:29.620]  「你只管去傳揚神國的道」
[00:16:29.620 --> 00:16:31.720]  先埋葬自己的父親
[00:16:31.720 --> 00:16:35.820]  其實應該是一個很合情合理的事情
[00:16:35.820 --> 00:16:38.020]  在猶太教裡面
[00:16:38.020 --> 00:16:41.720]  這是一個很優先要做的事情
[00:16:41.720 --> 00:16:42.920]  對猶太人來說
[00:16:42.920 --> 00:16:44.820]  這是一個神聖的責任
[00:16:44.820 --> 00:16:46.920]  也是愛心的表現
[00:16:46.920 --> 00:16:52.520]  比任何其他宗教的義務更加優先
[00:16:52.520 --> 00:16:55.520]  但是主耶穌告訴他
[00:16:55.520 --> 00:16:58.720]  好像很不人道
[00:16:58.720 --> 00:17:03.220]  但是這正正是耶穌要告訴我們
[00:17:03.220 --> 00:17:06.720]  或是告訴我們要跟從耶穌的人要知道
[00:17:06.720 --> 00:17:11.320]  即使有某些家庭責任的因素
[00:17:11.320 --> 00:17:13.220]  相比之下
[00:17:13.220 --> 00:17:14.720]  做主的門徒
[00:17:14.720 --> 00:17:16.220]  委身給神
[00:17:16.220 --> 00:17:18.920]  去發展神國的事情
[00:17:18.920 --> 00:17:23.420]  這是更加優先和更加緊急的
[00:17:23.420 --> 00:17:24.720]  為什麼呢?
[00:17:24.720 --> 00:17:26.920]  因為傳揚福音
[00:17:26.920 --> 00:17:30.620]  是傳一個賜予人生命的訊息
[00:17:30.620 --> 00:17:34.620]  如果比起關心死人的事情
[00:17:34.620 --> 00:17:38.620]  是否更加的迫切和優先呢?
[00:17:38.620 --> 00:17:43.420]  我不知道大家對於傳講這個訊息
[00:17:43.420 --> 00:17:44.920]  這個福音的訊息
[00:17:44.920 --> 00:17:50.720]  能夠使人從地獄上到天堂的訊息使命
[00:17:50.720 --> 00:17:52.920]  你擺得有多優先
[00:17:52.920 --> 00:17:55.120]  或者有多迫切
[00:17:55.120 --> 00:17:57.720]  我記得大概兩年前
[00:17:57.720 --> 00:17:59.920]  有位姊妹打電話給我
[00:17:59.920 --> 00:18:02.620]  她說她阿婆大約七十歲
[00:18:02.620 --> 00:18:04.020]  入院了
[00:18:04.020 --> 00:18:06.720]  希望我去探望她
[00:18:06.720 --> 00:18:08.920]  把這個福音傳給她
[00:18:08.920 --> 00:18:13.420]  但是當時我有很多重要的事情要做
[00:18:13.420 --> 00:18:18.320]  我在想一兩天後就去探望這個婆婆
[00:18:18.320 --> 00:18:22.920]  因為我好像沒有特別聽到她病重
[00:18:22.920 --> 00:18:25.920]  如果病重就去快一點
[00:18:25.920 --> 00:18:28.720]  我也想盡快去
[00:18:28.720 --> 00:18:31.720]  兩天後我就打電話給這位姊妹
[00:18:31.720 --> 00:18:33.920]  告訴她我可以來了
[00:18:33.920 --> 00:18:35.920]  我可以探望她了
[00:18:35.920 --> 00:18:38.520]  但是她就說不用來了
[00:18:38.520 --> 00:18:41.520]  因為她昨晚已經離開了
[00:18:41.520 --> 00:18:45.120]  聽到這個訊息真的令我非常難過
[00:18:45.120 --> 00:18:47.620]  也有些歉疚
[00:18:47.620 --> 00:18:51.120]  有些責怪自己
[00:18:51.120 --> 00:18:53.720]  為什麼我不去第一時間探望她呢?
[00:18:53.720 --> 00:18:56.120]  這個機會就沒有了
[00:18:56.120 --> 00:18:59.520]  其實我們很多時候都是
[00:18:59.520 --> 00:19:04.320]  把一些應該做的優先次序擺錯了
[00:19:04.320 --> 00:19:07.320]  我們可能花很多時間精力
[00:19:07.320 --> 00:19:10.320]  做一些我們以為重要的事情
[00:19:10.320 --> 00:19:15.520]  但是錯過了跟從主、服侍主的福氣
[00:19:15.520 --> 00:19:18.920]  和得到永恆的獎賞
[00:19:18.920 --> 00:19:21.720]  今晚如果你還記得
[00:19:21.720 --> 00:19:25.120]  這一堂道聽的訊息
[00:19:25.120 --> 00:19:28.320]  睡覺之前安靜一下自己的心
[00:19:28.320 --> 00:19:32.920]  想想我們是不是花了一些時間精力
[00:19:32.920 --> 00:19:35.320]  去做一些我們以為重要的事情
[00:19:35.320 --> 00:19:37.520]  但是其實想深一層
[00:19:37.520 --> 00:19:40.120]  可能是沒有什麼永恆價值的
[00:19:40.120 --> 00:19:42.520]  在神眼中可能沒有什麼大意義的
[00:19:42.520 --> 00:19:45.520]  但是我們就忘記了跟從神
[00:19:45.520 --> 00:19:49.520]  或者忘記了去實踐神交托給我們
[00:19:49.520 --> 00:19:54.120]  傳福音的使命
[00:19:54.120 --> 00:19:56.720]  作為要跟從主的門徒
[00:19:56.720 --> 00:19:59.920]  耶穌還有第三個要求
[00:19:59.920 --> 00:20:04.920]  就是在《路加福音》的九章61至62節
[00:20:04.920 --> 00:20:07.320]  那裡也有另一個人
[00:20:07.320 --> 00:20:09.120]  說想跟從耶穌
[00:20:09.120 --> 00:20:10.720]  但是他就說
[00:20:10.720 --> 00:20:14.720]  「容我先去,辭別我家裡的人」
[00:20:14.720 --> 00:20:17.120]  耶穌就對他說
[00:20:17.120 --> 00:20:24.320]  「手扶著泥向後看的,不配進神的閣」
[00:20:24.320 --> 00:20:27.320]  其實就是回家
[00:20:27.320 --> 00:20:30.920]  先跟家裡的人說一聲Goodbye
[00:20:30.920 --> 00:20:32.920]  然後才跟從耶穌
[00:20:32.920 --> 00:20:35.320]  好像很正常
[00:20:35.320 --> 00:20:38.120]  為什麼好像耶穌那麼無情
[00:20:38.120 --> 00:20:40.320]  連這件事都不給呢?
[00:20:40.320 --> 00:20:42.520]  我相信主耶穌是知道
[00:20:42.520 --> 00:20:46.320]  如果這個人先回去家裡
[00:20:46.320 --> 00:20:48.520]  說了所謂的辭別
[00:20:48.520 --> 00:20:52.720]  其實他就會留戀那裡的舊有生活
[00:20:52.720 --> 00:20:56.520]  他就不會回頭去跟從耶穌
[00:20:56.520 --> 00:20:58.320]  情況是怎樣呢?
[00:20:58.320 --> 00:21:01.120]  就好像羅德的太太
[00:21:01.120 --> 00:21:05.520]  很趕急離開所多瑪城
[00:21:05.520 --> 00:21:07.520]  要放下一切
[00:21:07.520 --> 00:21:11.120]  離開的時候不捨得舊有的東西
[00:21:11.120 --> 00:21:14.120]  所以回頭一看
[00:21:14.120 --> 00:21:15.920]  其實情況可能是這樣
[00:21:15.920 --> 00:21:19.120]  一看了就不想走了
[00:21:19.120 --> 00:21:21.120]  或者就像以色列人一樣
[00:21:21.120 --> 00:21:23.320]  以色列人已經出了埃及
[00:21:23.320 --> 00:21:28.120]  預備進入一個很豐盛的迦南地
[00:21:28.120 --> 00:21:31.120]  但是中間要經過曠野
[00:21:31.120 --> 00:21:33.920]  在曠野裡他們沒有肉食
[00:21:33.920 --> 00:21:35.920]  沒有肉食又怎樣呢?
[00:21:35.920 --> 00:21:41.520]  思念舊時在埃及有肉食的情況
[00:21:41.520 --> 00:21:45.120]  接著他們很想回埃及
[00:21:45.120 --> 00:21:48.120]  一想回埃及就是不想去
[00:21:48.120 --> 00:21:50.320]  就是不想去迦南地
[00:21:50.320 --> 00:21:52.520]  所以要小心
[00:21:52.520 --> 00:21:53.520]  弟兄姊妹
[00:21:53.520 --> 00:21:55.720]  我們不應該去留戀
[00:21:55.720 --> 00:22:00.320]  一些未信主之前的舊有生活模式
[00:22:00.320 --> 00:22:06.120]  特別希望我們願意改變一下
[00:22:06.120 --> 00:22:09.520]  不合神心意的人生價值觀
[00:22:09.520 --> 00:22:11.920]  或者人生的目標
[00:22:11.920 --> 00:22:15.320]  或者我們舊有的生活方式
[00:22:15.320 --> 00:22:17.520]  我們真的要好好預備我們自己
[00:22:17.520 --> 00:22:20.720]  去行主引領的道路
[00:22:20.720 --> 00:22:25.120]  接受舊因所帶給我們的責任和使命
[00:22:25.120 --> 00:22:27.920]  另外這裡用「泥」這個字
[00:22:27.920 --> 00:22:30.520]  和耕種有關
[00:22:30.520 --> 00:22:34.120]  我不知道你有沒有拿過泥耙
[00:22:34.120 --> 00:22:35.920]  我在泰國也有機會
[00:22:35.920 --> 00:22:38.120]  長大了差不多就拿一個小的
[00:22:38.120 --> 00:22:41.720]  如果拿著泥耙爬地
[00:22:41.720 --> 00:22:44.120]  又向後望的時候
[00:22:44.120 --> 00:22:45.720]  會有什麼結果呢?
[00:22:45.720 --> 00:22:47.920]  就會斜了
[00:22:47.920 --> 00:22:51.120]  其實耶穌這裡很想提醒我們
[00:22:51.120 --> 00:22:54.120]  如果我們要作為跟從主的門徒
[00:22:54.120 --> 00:22:57.120]  我們是要很專注前面的
[00:22:57.120 --> 00:23:01.520]  不可以又顧前又顧後面
[00:23:01.520 --> 00:23:04.320]  手扶著泥向後看
[00:23:04.320 --> 00:23:08.120]  我們的工作就會失去方向
[00:23:08.120 --> 00:23:09.520]  或者是歪了
[00:23:09.520 --> 00:23:11.920]  或者就失去那個果效
[00:23:11.920 --> 00:23:17.720]  如果我們留戀這些舊有的生活模式
