
[00:00:00.000 --> 00:00:03.320]  人生其實有很多不同的危機
[00:01:26.800 --> 00:01:28.800]  我們一方面要有危機意識
[00:01:28.800 --> 00:01:31.360]  但是我們也要知道
[00:01:31.360 --> 00:01:34.320]  是甚麼製造這些危機
[00:01:34.320 --> 00:01:36.520]  我們所身處的這個香港
[00:01:36.520 --> 00:01:37.600]  政府都覺得
[00:01:37.600 --> 00:01:40.960]  現在的樓市非常之大的危機
[00:01:40.960 --> 00:01:42.320]  所以昨天就推出了一個
[00:01:42.320 --> 00:01:46.160]  快、狠、準的對應的措施
[00:01:46.160 --> 00:01:49.440]  不過可能住宅
[00:01:49.440 --> 00:01:54.000]  都會有一些價錢上的希望平穩
[00:01:54.000 --> 00:01:56.920]  不過我只是想告訴大家
[00:01:56.920 --> 00:01:59.000]  我們去年進入九龍東塘
[00:01:59.000 --> 00:02:02.960]  當然我們租的地方是一個商業的大廈
[00:02:02.960 --> 00:02:05.920]  原來賣價
[00:02:05.920 --> 00:02:08.240]  去年都要起碼六千元
[00:02:08.240 --> 00:02:09.320]  但是原來
[00:02:09.320 --> 00:02:11.840]  早一年前剛剛建好的時候
[00:02:11.840 --> 00:02:14.120]  有另外一間教會是賣樓花的
[00:02:14.120 --> 00:02:16.000]  它是賣三千元的
[00:02:16.000 --> 00:02:19.160]  過了一年這個商業樓宇
[00:02:19.160 --> 00:02:20.960]  提高了一倍
[00:02:20.960 --> 00:02:23.640]  今年九千元
[00:02:23.640 --> 00:02:26.920]  所以真是非常之誇張的
[00:02:26.920 --> 00:02:29.400]  不只是住宅
[00:02:29.400 --> 00:02:32.120]  不只是豪宅才是可怕的
[00:02:32.120 --> 00:02:33.920]  連這些商業樓都很可怕
[00:02:33.920 --> 00:02:36.640]  那些工廈越來越可怕
[00:02:36.640 --> 00:02:39.600]  我們要求神幫助我們
[00:02:39.600 --> 00:02:42.200]  我們避免一些的危機
[00:02:42.200 --> 00:02:43.760]  但是我剛才說
[00:02:43.760 --> 00:02:46.520]  我們要瞭解甚麼造成那些危機
[00:02:46.520 --> 00:02:48.040]  是更加重要的
[00:02:48.040 --> 00:02:50.200]  我回想我自己成長的過程裡面
[00:02:50.200 --> 00:02:53.960]  也都面對過很多不同次數的危機
[00:02:53.960 --> 00:02:56.800]  其中一個危機是我剛剛出來工作
[00:02:56.800 --> 00:03:00.160]  剛剛大專畢業就想去一間銀行
[00:03:00.160 --> 00:03:05.280]  是我讀的學院是這個銀行附屬的一個機構
[00:03:05.280 --> 00:03:07.800]  就想去這個銀行工作
[00:03:07.800 --> 00:03:09.880]  就沒有死了
[00:03:09.880 --> 00:03:12.320]  因為有關聯
[00:03:12.320 --> 00:03:13.920]  我能夠進去
[00:03:13.920 --> 00:03:16.200]  去到差不多被取錄的時候
[00:03:16.200 --> 00:03:19.280]  就要做一個驗身
[00:03:19.280 --> 00:03:21.760]  其實我一點都不擔心
[00:03:21.760 --> 00:03:23.360]  既然面試都通過了
[00:03:23.360 --> 00:03:25.280]  驗身怎會不合格呢
[00:03:25.280 --> 00:03:28.120]  因為我至少就已經是一個
[00:03:28.120 --> 00:03:31.560]  我覺得是一個短跑的選手
[00:03:31.560 --> 00:03:32.520]  雖然我不是很高
[00:03:32.520 --> 00:03:34.440]  不過我腳瓜囊很粗
[00:03:34.440 --> 00:03:37.160]  因為我是鍛鍊的
[00:03:37.160 --> 00:03:39.640]  以致我都是入選
[00:03:39.640 --> 00:03:45.960]  學校的校際接力的隊伍
[00:03:45.960 --> 00:03:49.000]  拿過冠軍等等
[00:03:49.000 --> 00:03:53.360]  所以不覺得這個驗身會是一個什麼難題
[00:03:53.360 --> 00:03:55.660]  不過誰不知當我驗身的時候
[00:03:55.660 --> 00:03:56.940]  醫生就跟我說
[00:03:56.940 --> 00:03:58.460]  聽我的心跳的時候
[00:03:58.460 --> 00:03:58.460]  嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭
[00:03:58.460 --> 00:04:01.380]  "嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭嘭"
[00:04:01.380 --> 00:04:02.380]  就是少了一下
[00:04:02.380 --> 00:04:05.900]  他就說,好像唱歌"Single Patient"那些
[00:04:05.900 --> 00:04:08.660]  所以其實"Single Patient"也不是很容易唱的
[00:04:08.660 --> 00:04:13.500]  他就說,懷疑我的心血管有閉塞
[00:04:13.500 --> 00:04:18.300]  他說,你最好都去看看專科,不然公司可能不聘請你
[00:04:18.580 --> 00:04:22.500]  原來這樣也可以的,不過是二十多年前的事了
[00:04:22.500 --> 00:04:25.820]  其實到了那一刻,我聽到這個消息
[00:04:25.820 --> 00:04:29.220]  你聘請不聘請我,就不是一個最大的問題了
[00:04:29.220 --> 00:04:33.460]  是突然間當我面對在二十一歲的時候
[00:04:33.460 --> 00:04:35.980]  開始我的工作生涯的時候
[00:04:35.980 --> 00:04:40.020]  我竟然想都沒有想過,原來可能我是有心臟病
[00:04:40.020 --> 00:04:45.420]  所以我記得當我離開診所,我坐天星小輪
[00:04:46.140 --> 00:04:50.060]  我還記得那天的天色是怎樣的,非常漂亮
[00:04:50.060 --> 00:04:54.620]  偉藍的天,一點雲都沒有,陽光普照
[00:04:54.620 --> 00:04:58.500]  但我心靈裏面很灰暗,很沈重
[00:04:58.500 --> 00:05:02.140]  我沒有想過自己會有心臟病
[00:05:02.140 --> 00:05:06.900]  於是,當然我怎樣面對呢?
[00:05:06.900 --> 00:05:09.140]  在這個危機當中,我就想一下
[00:05:09.140 --> 00:05:13.140]  我從小就相信耶穌,所以我其實沒有什麼可以依靠
[00:05:13.140 --> 00:05:18.700]  我就靠耶穌,儘管去看專科醫生看看怎樣
[00:05:18.700 --> 00:05:22.500]  我從未試過看專科醫生,原來專科醫生是這麼貴的
[00:05:22.500 --> 00:05:26.220]  我還記得是八百元,二十多年前的八百元
[00:05:26.220 --> 00:05:30.820]  今天八百元都不少了,那時候我又未懂得賺錢
[00:05:30.820 --> 00:05:33.580]  未見過官才打八百元
[00:05:33.580 --> 00:05:40.380]  做不同的檢驗,做心電圖,運動心電圖
[00:05:40.380 --> 00:05:47.620]  醫生就說,我坐定的時候,真的是單身病患的心跳
[00:05:47.620 --> 00:05:50.220]  但做運動心電圖又沒有事
[00:05:50.220 --> 00:05:53.220]  他想來想去,看來看去,就跟我這樣說
[00:05:53.220 --> 00:05:56.940]  他說,如果沒有發覺有其他的問題
[00:05:56.940 --> 00:05:59.380]  他不能夠說我不正常
[00:05:59.380 --> 00:06:02.780]  心頭大石就放下了
[00:06:02.780 --> 00:06:06.860]  後來我再問不同的醫生,他們都是共同的看法
[00:06:06.860 --> 00:06:08.500]  我就當沒事了
[00:06:09.340 --> 00:06:13.780]  雖然這個危機,最終我覺得是沒事的
[00:06:13.780 --> 00:06:19.780]  但在過程中,回想這是一個很寶貴的經驗
[00:06:19.780 --> 00:06:24.140]  因為當我遇到生命的要脅的時候
[00:06:24.140 --> 00:06:29.500]  我覺得我更加認識自己原來是多麼有限
[00:06:29.500 --> 00:06:32.580]  我更加明白,原來我只可以依靠的是上帝
[00:06:32.580 --> 00:06:34.780]  祂是賜生命給我的神
[00:06:34.780 --> 00:06:38.820]  如果祂說要收回,我們就不能說不
[00:06:38.820 --> 00:06:43.380]  所以在這些危險或危機當中
[00:06:43.380 --> 00:06:46.020]  我覺得對我們都有益
[00:06:46.020 --> 00:06:49.700]  因為在過程中,我們越認識自己更多
[00:06:49.700 --> 00:06:52.460]  我們越認識上帝,也同時間更多
[00:06:52.460 --> 00:06:55.660]  我的信仰就是這樣,在這些種種危機當中
[00:06:55.660 --> 00:06:58.580]  不斷被建立起來
[00:06:58.580 --> 00:07:01.220]  今天,當我們看詩篇第106篇
[00:07:01.220 --> 00:07:06.980]  我們都會看到以色列人從埃及一直到英許之地
[00:07:06.980 --> 00:07:10.100]  甚至到他們被擄的過程中
[00:07:10.100 --> 00:07:12.540]  一個這樣的狀況,一個這樣的歷程
[00:07:12.540 --> 00:07:15.980]  其實他們都面對過很多不同的危機
[00:07:15.980 --> 00:07:19.180]  當然,每一件事我們都可以找回舊約
[00:07:19.180 --> 00:07:21.460]  不同的經文去看究竟發生了什麼事
[00:07:21.460 --> 00:07:23.980]  不過,我看到在這段經文中
[00:07:23.980 --> 00:07:28.340]  可以說有三個很重要顯著的危機
[00:07:28.340 --> 00:07:31.420]  是發覺這些危機一開始已經不簡單
[00:07:31.420 --> 00:07:33.260]  一開始已經很嚴重
[00:07:33.260 --> 00:07:36.780]  但這種嚴重的危機是每況愈下
[00:07:36.780 --> 00:07:38.860]  越來越嚴重,到了一個地步
[00:07:38.860 --> 00:07:42.740]  上帝差不多要將他們完全消滅
[00:07:42.740 --> 00:07:45.620]  是一個很大的危機
[00:07:45.620 --> 00:07:49.180]  但在這個危機當中,他們怎樣看得到
[00:07:49.180 --> 00:07:52.740]  上帝同樣是那位信實的神呢?
[00:07:52.740 --> 00:07:54.780]  我們進入聖經裡面
[00:07:54.780 --> 00:07:57.820]  我們先看第一方面他們遇到的危機
[00:07:57.820 --> 00:08:01.340]  第一個危機記載在詩篇第106篇
[00:08:01.340 --> 00:08:04.660]  第13到23節,我們一起讀一讀
[00:08:04.660 --> 00:08:10.780]  「那時他們才信了他的話,歌唱讚美他
[00:08:10.780 --> 00:08:13.900]  等不多時他們就忘了他的作為
[00:08:13.900 --> 00:08:15.860]  不仰望他的指教
[00:08:15.860 --> 00:08:21.260]  反倒在曠野大喜欲深,在荒地試探神
[00:08:21.260 --> 00:08:24.420]  他將他們所求的賜給他們
[00:08:24.420 --> 00:08:26.940]  卻使他們的心靈軟弱
[00:08:26.940 --> 00:08:31.700]  他們又在營中嫉妒摩西和耶華的聖者阿倫
[00:08:31.700 --> 00:08:37.060]  地裂開,灘下大灘,掩蓋亞比蘭一黨的人
[00:08:37.060 --> 00:08:39.980]  有火在他們的黨中發起
[00:08:39.980 --> 00:08:42.300]  有火焰燒毀了惡人」
[00:08:42.300 --> 00:08:44.300]  下一頁,麻煩你
[00:08:44.300 --> 00:08:47.340]  「他們在荷列山造了牛獨
[00:08:47.340 --> 00:08:49.740]  叩拜諸神的像
[00:08:49.740 --> 00:08:52.300]  如此將他們榮耀的主
[00:08:52.300 --> 00:08:54.780]  換為吃草之牛的像
[00:08:54.780 --> 00:08:57.260]  忘了神,他們的救主
[00:08:57.260 --> 00:08:59.940]  他曾在埃及行大事
[00:08:59.940 --> 00:09:02.140]  在含地行奇事
[00:09:02.140 --> 00:09:04.620]  在紅海行可畏的事
[00:09:04.620 --> 00:09:07.980]  所以他說要滅絕他們」
[00:09:07.980 --> 00:09:10.460]  我們回到前一版的經文
[00:09:10.460 --> 00:09:11.940]  十三節開始
[00:09:11.940 --> 00:09:14.020]  我從這裡開始是因為
[00:09:14.020 --> 00:09:16.980]  這一句好像應該在前面說一些話
[00:09:16.980 --> 00:09:21.180]  這裡說「那時他們才信了他的話」
[00:09:21.180 --> 00:09:23.420]  其實上面那幾節是告訴我們
[00:09:23.420 --> 00:09:26.660]  當時上帝帶領他們離開埃及的時候
[00:09:26.660 --> 00:09:30.140]  上帝因為法老王的硬心
[00:09:30.140 --> 00:09:32.980]  於是用十災
[00:09:32.980 --> 00:09:36.740]  讓他的子民能夠離開埃及
[00:09:36.740 --> 00:09:39.140]  其實每一個災難
[00:09:39.140 --> 00:09:42.740]  都是上帝對應著埃及那些
[00:09:42.740 --> 00:09:46.860]  他們敬拜的偶像神奇
[00:09:46.860 --> 00:09:52.180]  每一個都是對應著埃及人的信仰
[00:09:52.180 --> 00:09:59.220]  包括了蒼蠅、蝗蟲
[00:09:59.220 --> 00:10:00.540]  包括了青蛙等等
[00:10:00.540 --> 00:10:04.700]  都是他們敬拜的神奇
[00:10:04.700 --> 00:10:05.420]  不單止這樣
[00:10:05.420 --> 00:10:09.500]  上帝當他們面對後有追兵
[00:10:09.500 --> 00:10:11.820]  前無去路的紅海的時候
[00:10:11.820 --> 00:10:14.820]  上帝叫紅海分開
[00:10:14.820 --> 00:10:16.300]  這一切的神蹟奇事
[00:10:16.300 --> 00:10:18.900]  在他們面前歷歷在目
[00:10:18.900 --> 00:10:21.500]  但是詩人很幽默地說
[00:10:21.500 --> 00:10:25.380]  那時他們才信了他的話
[00:10:25.380 --> 00:10:26.420]  很奇怪
[00:10:26.420 --> 00:10:29.140]  其實看第一句已經知道
[00:10:29.140 --> 00:10:30.860]  上帝有實力
[00:10:30.860 --> 00:10:33.420]  但是他們看見這一切
[00:10:33.420 --> 00:10:35.180]  他們才信他的話
[00:10:35.180 --> 00:10:38.580]  所以詩人都要幽默地說
[00:10:38.580 --> 00:10:41.340]  他們要看見這麼多事情
[00:10:41.340 --> 00:10:44.540]  才相信他的說話
[00:10:44.540 --> 00:10:46.940]  對於以色列人來說
[00:10:46.940 --> 00:10:48.460]  剛才所說的兩件事
[00:10:48.460 --> 00:10:50.100]  可以說是最代表性
[00:10:50.100 --> 00:10:52.780]  對他們民族上帝所行的奇事
[00:10:52.780 --> 00:10:57.460]  就是出埃及和過紅海這兩件事
[00:10:57.460 --> 00:11:00.460]  但是他們卻好像當作平常
[00:11:00.460 --> 00:11:03.140]  詩篇第95篇更加告訴我們
[00:11:03.140 --> 00:11:06.100]  他們說上帝的雲柱火柱在哪裏
[00:11:06.100 --> 00:11:07.580]  上帝的奇事在哪裏
[00:11:07.580 --> 00:11:08.740]  沒有看過
[00:11:08.740 --> 00:11:10.500]  看過等於沒有看過
[00:11:10.500 --> 00:11:14.140]  他們那種硬心
[00:11:14.140 --> 00:11:15.700]  令他們
[00:11:15.700 --> 00:11:17.660]  這裡所描述他們的情況
[00:11:17.660 --> 00:11:20.740]  他們的第一個危機是甚麼呢
[00:11:20.740 --> 00:11:22.700]  我就說是他們那種
[00:11:22.700 --> 00:11:25.580]  送斷恩情的忘記
[00:11:25.580 --> 00:11:26.660]  在這段經文裏面
[00:11:26.660 --> 00:11:28.820]  兩次出現的那個忘記
[00:11:28.820 --> 00:11:30.660]  這個忘記不是那種
[00:11:30.660 --> 00:11:32.460]  因為年紀大了
[00:11:32.460 --> 00:11:33.980]  開始機器壞了
[00:11:33.980 --> 00:11:36.180]  頭腦忘記那種
[00:11:36.180 --> 00:11:37.380]  沒有記性的那件事
[00:11:37.380 --> 00:11:41.700]  不是在說頭腦的機能上的忘記
[00:11:41.700 --> 00:11:43.220]  而是在說心態
[00:11:43.220 --> 00:11:45.340]  態度上刻意的
[00:11:45.340 --> 00:11:47.940]  送斷恩情
[00:11:47.940 --> 00:11:52.260]  是根本不覺得甚麼有那麼厲害
[00:11:52.260 --> 00:11:53.900]  不放在心裏面
[00:11:53.900 --> 00:11:56.300]  是在說這種的忘記
[00:11:56.300 --> 00:11:58.380]  所以他們第一個面對的危機
[00:11:58.380 --> 00:12:00.780]  促使到我們看下一版
[00:12:00.780 --> 00:12:02.100]  那一節告訴我們
[00:12:02.100 --> 00:12:03.780]  上帝說要滅絕他們
[00:12:03.780 --> 00:12:05.820]  所以是一個很大的危險
[00:12:05.820 --> 00:12:08.420]  上帝從埃及那裏將我們領出來
[00:12:08.420 --> 00:12:09.980]  但是他們因為得罪神
[00:12:09.980 --> 00:12:11.060]  怎樣得罪神呢
[00:12:11.060 --> 00:12:15.380]  他們將神當做一隻牛
[00:12:15.380 --> 00:12:18.060]  因為他們見到摩西上了西乃山
[00:12:18.060 --> 00:12:19.820]  不知道他是生是死
[00:12:19.820 --> 00:12:20.980]  於是他們很害怕
[00:12:20.980 --> 00:12:24.340]  誰繼續帶領他們進入迦南地呢
[00:12:24.340 --> 00:12:26.100]  那個流瀨與墨之地呢
[00:12:26.100 --> 00:12:26.740]  他們不知道
[00:12:26.740 --> 00:12:28.140]  於是他們就叫阿倫
[00:12:28.140 --> 00:12:31.340]  不如你為我們做一隻金牛
[00:12:31.340 --> 00:12:34.540]  這是他們在用埃及裏面的觀念
[00:12:34.540 --> 00:12:38.060]  來套在他們所相信的那位耶和神
[00:12:38.060 --> 00:12:40.060]  他們不是拜祭另外一個神
[00:12:40.060 --> 00:12:42.820]  他們是想敬拜耶和華神
[00:12:42.820 --> 00:12:44.180]  所以你看回聖經
[00:12:44.180 --> 00:12:45.500]  他們做這隻牛
[00:12:45.500 --> 00:12:50.420]  就說這就是領他們出埃及的耶和華
[00:12:50.420 --> 00:12:52.900]  你說多諷刺
[00:12:52.900 --> 00:12:54.660]  聖經也說得很清楚
[00:12:54.660 --> 00:12:59.780]  將榮耀的主換成吃草的牛的象
[00:12:59.780 --> 00:13:01.180]  他們得罪神
[00:13:01.180 --> 00:13:04.260]  他們沒有神的真理的時候
[00:13:04.260 --> 00:13:07.380]  他們自己想做一件好事
[00:13:07.380 --> 00:13:10.740]  去拜祭耶和華
[00:13:10.740 --> 00:13:13.780]  誰不知他們所做的事是得罪上帝
[00:13:13.780 --> 00:13:17.380]  所以他們第一個的危機
[00:13:17.380 --> 00:13:19.060]  是他們會被滅絕
[00:13:19.060 --> 00:13:22.140]  而當時當摩西下來的時候
[00:13:22.140 --> 00:13:24.740]  上帝說:你看看你的子民
[00:13:24.740 --> 00:13:27.500]  看到他們這樣拜祭偶像的時候
[00:13:27.500 --> 00:13:31.220]  當時有起碼三千人被殺
[00:13:31.220 --> 00:13:33.340]  因為他們得罪上帝
[00:13:33.340 --> 00:13:35.580]  神說要滅絕他們
[00:13:35.580 --> 00:13:37.900]  正當在一個這樣這麼大的危機的時候
[00:13:37.900 --> 00:13:38.780]  聖經告訴我們
[00:13:38.780 --> 00:13:39.980]  摩西做了一件事
[00:13:39.980 --> 00:13:42.220]  我們看下面的經文
[00:13:42.220 --> 00:13:43.380]  我們一起讀
[00:13:43.380 --> 00:13:48.380]  若非有他所揀選的摩西站在當中
[00:13:48.380 --> 00:13:51.180]  使他的憤怒轉燒
[00:13:51.180 --> 00:13:53.660]  恐怕他就滅絕他們
[00:13:53.660 --> 00:13:56.020]  神是定義要滅絕他們的
[00:13:56.020 --> 00:13:58.100]  不過聖經說
[00:13:58.100 --> 00:14:01.740]  若不是那個被揀選的摩西
[00:14:01.740 --> 00:14:03.820]  站在破口的中間
[00:14:03.820 --> 00:14:05.300]  這個破口是什麼破口?
[00:14:05.300 --> 00:14:06.820]  是上帝和人
[00:14:06.820 --> 00:14:09.140]  和他的子民的關係破裂
[00:14:09.140 --> 00:14:11.940]  因為罪的緣故破裂
[00:14:11.940 --> 00:14:13.980]  摩西站在這個破口
[00:14:13.980 --> 00:14:16.020]  為以色列人求情
[00:14:16.020 --> 00:14:17.660]  摩西怎樣求情?
[00:14:17.660 --> 00:14:18.740]  摩西跟神說
[00:14:18.740 --> 00:14:24.340]  「倘若你能夠寬恕這班赦免他們的罪」
[00:14:24.340 --> 00:14:25.300]  「不然」
[00:14:25.300 --> 00:14:26.900]  「若果不是」
[00:14:26.900 --> 00:14:30.500]  「而話求你從你的冊子上面」
[00:14:30.500 --> 00:14:33.380]  「塗抹我的名」
[00:14:33.380 --> 00:14:36.740]  摩西將自己擺上枱
[00:14:36.740 --> 00:14:39.460]  摩西知道上帝很愛這班子民
[00:14:39.460 --> 00:14:41.980]  但這班子民得罪上帝
[00:14:41.980 --> 00:14:46.180]  他們不單埋怨沒得吃
[00:14:46.180 --> 00:14:47.780]  埋怨沒水喝
[00:14:47.780 --> 00:14:49.460]  他們不單投訴
[00:14:49.460 --> 00:14:50.700]  但去到一個地步
[00:14:50.700 --> 00:14:53.060]  他們得罪上帝
[00:14:53.060 --> 00:14:55.180]  他們做了這隻金牛毒
[00:14:55.180 --> 00:14:57.860]  當做上帝來拜祭
[00:14:57.860 --> 00:14:58.980]  他們的領袖
[00:14:58.980 --> 00:15:01.420]  因著這班子民的緣故
[00:15:01.420 --> 00:15:04.580]  自己要做私人擔保
[00:15:04.580 --> 00:15:07.300]  「神啊,求禰寬恕他們」
[00:15:07.300 --> 00:15:09.060]  「若果不是」
[00:15:09.060 --> 00:15:11.100]  「不如禰就取我的命」
[00:15:11.100 --> 00:15:13.500]  「禰就塗抹我的名字」
[00:15:13.500 --> 00:15:15.700]  「禰連恤禰的子民」
[00:15:15.700 --> 00:15:18.100]  我覺得這個領袖真是不得了
[00:15:18.100 --> 00:15:22.580]  他願意將自己擺上犧牲
[00:15:22.580 --> 00:15:23.860]  聖經告訴我們
[00:15:23.860 --> 00:15:26.700]  當時上帝怎樣回應他呢?
[00:15:26.700 --> 00:15:29.580]  其實上帝定義
[00:15:29.580 --> 00:15:33.540]  在這個危機當中
[00:15:33.540 --> 00:15:35.060]  既然摩西走出來
[00:15:35.060 --> 00:15:36.140]  為他的百姓
[00:15:36.140 --> 00:15:38.580]  為神的百姓來求情
[00:15:38.580 --> 00:15:40.740]  其實上帝都考驗摩西
[00:15:40.740 --> 00:15:43.940]  我們看下面的部分
[00:15:43.940 --> 00:15:46.100]  在第三十三章十四節
[00:15:46.100 --> 00:15:50.180]  神說「我必親自與你同去」
[00:15:50.180 --> 00:15:53.900]  「也必給你安息」
[00:15:53.900 --> 00:15:55.780]  這個安息對於以色列來說
[00:15:55.780 --> 00:15:57.500]  他們明白
[00:15:57.500 --> 00:15:59.860]  這個安息是指地上的安息
[00:15:59.860 --> 00:16:02.900]  是地上他們得到應許之地
[00:16:02.900 --> 00:16:05.020]  那個流乃與物的艱難地
[00:16:05.020 --> 00:16:06.900]  就是他們在舊約的時候
[00:16:06.900 --> 00:16:09.660]  認知神的安息
[00:16:09.660 --> 00:16:11.340]  所以原來這個安息的觀念
[00:16:11.340 --> 00:16:15.260]  在新約有一個更深的層次的轉變
[00:16:15.260 --> 00:16:17.060]  不過我們今天沒有時間講
[00:16:17.060 --> 00:16:19.220]  但是在以色列來說
[00:16:19.220 --> 00:16:20.780]  這個安息就是那個地
[00:16:20.780 --> 00:16:22.300]  承受那個地圖
[00:16:22.300 --> 00:16:24.340]  就是神為他們預備的安息
[00:16:24.340 --> 00:16:29.780]  神跟摩西說「我必親自與你同去」
[00:16:29.780 --> 00:16:33.420]  但是如果你熟悉舊約的聖經
[00:16:33.420 --> 00:16:35.780]  你知道上帝向阿伯拉罕
[00:16:35.780 --> 00:16:38.300]  以撒亞國納約
[00:16:38.300 --> 00:16:40.620]  要他們得著神所應許的地方
[00:16:40.620 --> 00:16:42.500]  但是這個時候
[00:16:42.500 --> 00:16:45.460]  又說其實是放棄這班人
[00:16:45.460 --> 00:16:50.220]  摩西說「我要與你同去」
[00:16:50.220 --> 00:16:53.220]  「我要使你得到安息」
[00:16:53.220 --> 00:16:56.940]  你說是不是一個很大的考驗
[00:16:56.940 --> 00:17:01.580]  以後不是阿伯拉罕以撒亞國的後裔
[00:17:01.580 --> 00:17:02.900]  是神的子民
[00:17:02.900 --> 00:17:04.380]  是摩西的後裔
[00:17:04.380 --> 00:17:05.220]  是神的子民
[00:17:05.220 --> 00:17:08.020]  所以這一刻是一個很大的危機
[00:17:08.020 --> 00:17:11.340]  這班民族要被扭轉
[00:17:11.340 --> 00:17:13.820]  或者是會被撇棄
[00:17:13.820 --> 00:17:18.860]  並且神要好像立一個新的約
[00:17:18.860 --> 00:17:21.140]  但是摩西其實很認識神
[00:17:21.140 --> 00:17:23.540]  所以他對神的回應這樣說
[00:17:23.540 --> 00:17:24.700]  我們一起讀
[00:17:24.700 --> 00:17:29.660]  摩西說「你若是不親自與我們同去」
[00:17:29.660 --> 00:17:34.140]  「就不要把我們從這裡領上去」
[00:17:34.140 --> 00:17:37.060]  摩西也是阿伯拉罕以撒亞國的後裔
[00:17:37.060 --> 00:17:41.180]  他說「如果你不是親自與我們」
[00:17:41.180 --> 00:17:44.180]  他回應上帝的這句話
[00:17:44.180 --> 00:17:46.460]  他說「不是我,是我們」
[00:17:46.460 --> 00:17:49.180]  「我們這一班人要一起上去」
[00:17:49.180 --> 00:17:51.780]  所以聖經對摩西
[00:17:51.780 --> 00:17:54.340]  或者上帝對摩西的評價
[00:17:54.340 --> 00:17:57.220]  在《出家及記》那裡告訴我們
[00:17:57.220 --> 00:18:02.500]  祂說「神,我按著禰的名字認識禰」
[00:18:02.500 --> 00:18:05.100]  摩西要求神見到他的榮耀
[00:18:05.100 --> 00:18:09.220]  來作為神回心轉意的憑據
[00:18:09.220 --> 00:18:10.860]  因為摩西認識神的心意
[00:18:10.860 --> 00:18:15.300]  所以以色列人才能夠繼續得著上帝的應許
[00:18:15.300 --> 00:18:22.180]  實際上站在這個破口裡向神求情的何止是摩西呢?
[00:18:22.180 --> 00:18:24.420]  今天我們所相信的主耶穌
[00:18:24.420 --> 00:18:28.420]  是否站在我們和上帝的面前
[00:18:28.420 --> 00:18:30.700]  祂為我們求情
[00:18:30.700 --> 00:18:32.740]  祂成為我們的中寶
[00:18:32.740 --> 00:18:35.500]  站在那個破口為我們代求
[00:18:35.500 --> 00:18:39.100]  正如摩西昔日為以色列人代求
[00:18:39.100 --> 00:18:42.700]  以致他們能夠繼續成為神的子民
