
[00:00:00.000 --> 00:00:01.640]  總之今日我揀左一個情緒
[00:01:34.000 --> 00:01:35.120]  佢就係咁講嘅
[00:01:35.120 --> 00:01:36.400]  我自己translate嘅
[00:01:36.400 --> 00:01:37.800]  將英文轉做中文
[00:01:37.800 --> 00:01:42.240]  就係 因挫折真實或想像而來嘅傷害
[00:01:42.240 --> 00:01:44.200]  或感知到的不公正
[00:01:44.200 --> 00:01:47.280]  而產生的緊張和敵意
[00:01:47.280 --> 00:01:50.520]  呢一種呢就係憤怒喇 OK
[00:01:50.520 --> 00:01:52.520]  咁呢我哋又睇下另一個定義喇
[00:01:52.520 --> 00:01:54.600]  呢位呢就叫做Paul Edmund
[00:01:54.600 --> 00:01:57.280]  咁呢係一個好出名嘅心理學家嚟嘅
[00:01:57.280 --> 00:01:59.320]  佢係專門研究情緒嘅
[00:01:59.320 --> 00:02:00.280]  大家如果有睇過呢
[00:02:00.280 --> 00:02:01.680]  迪士尼嘅一套卡通片
[00:02:01.680 --> 00:02:03.440]  叫做咩呀 Inside Out 嘅話呢
[00:02:03.440 --> 00:02:04.360]  就會知道呢
[00:02:04.360 --> 00:02:06.440]  其實佢呢 Paul Edmund 呢
[00:02:06.440 --> 00:02:10.560]  係Inside Out 嘅呢個系列嘅動畫嘅一個心理學顧問嚟嘅
[00:02:10.560 --> 00:02:12.960]  咁呢佢就係專門研究情緒啦
[00:02:12.960 --> 00:02:14.200]  佢點樣定義憤怒呢
[00:02:14.200 --> 00:02:15.360]  佢就話喇
[00:02:15.360 --> 00:02:19.000]  憤怒呢係七種嘅基本情緒之一
[00:02:19.000 --> 00:02:20.400]  因為呢佢就定義咗呢
[00:02:20.400 --> 00:02:22.600]  人呢無論係咩文化嘅人呢
[00:02:22.600 --> 00:02:23.960]  都有七種基本嘅情緒
[00:02:23.960 --> 00:02:24.920]  只要你係人呢
[00:02:24.920 --> 00:02:26.480]  就有呢七種基本情緒
[00:02:26.480 --> 00:02:28.280]  而憤怒係其中一種
[00:02:28.280 --> 00:02:32.360]  咁呢當我哋呢追求目標受阻嘅時候
[00:02:32.360 --> 00:02:34.960]  或者受到不公平嘅待遇嘅時候呢
[00:02:34.960 --> 00:02:36.480]  就會產生憤怒啦
[00:02:36.480 --> 00:02:38.640]  而喺最極端嘅情況底下呢
[00:02:38.640 --> 00:02:41.200]  憤怒呢可能係最危險嘅情緒之一
[00:02:41.200 --> 00:02:43.600]  因為呢佢同暴力呢係有一種關聯嘅
[00:02:43.600 --> 00:02:44.840]  大家都好明啦係咪
[00:02:44.840 --> 00:02:47.120]  你好嬲嘅時候就好想打人啦係咪
[00:02:47.120 --> 00:02:51.080]  咁所以係可能係一個好最危險嘅情緒之一嚟嘅
[00:02:51.080 --> 00:02:53.080]  好咁我哋睇完一啲現代嘅定義啦
[00:02:53.080 --> 00:02:55.160]  咁但係因為呢我哋今日係要睇新藥嘅
[00:02:55.160 --> 00:02:56.680]  我哋唔可以淨係講呢
[00:02:56.680 --> 00:02:58.000]  現代人點樣睇憤怒
[00:02:58.000 --> 00:03:00.600]  我哋要問古代人點睇憤怒呢好冇
[00:03:00.600 --> 00:03:02.680]  咁我哋又睇下古代嘅定義喇喎
[00:03:02.680 --> 00:03:04.880]  呢一位人兄呢叫做亞里斯多圖啦
[00:03:04.880 --> 00:03:05.960]  亞里士多德
[00:03:05.960 --> 00:03:07.080]  係好重要嘅
[00:03:07.080 --> 00:03:09.760]  講情緒呢講古代嘅情緒一定要睇佢嘅著作
[00:03:09.760 --> 00:03:13.200]  因為呢佢喺佢嘅著作呢修辭學裏面呢
[00:03:13.200 --> 00:03:14.560]  定義咗好多情緒
[00:03:14.560 --> 00:03:17.080]  佢分析咗呢各種唔同嘅情緒嘅
[00:03:17.080 --> 00:03:19.000]  咁佢點樣分析
[00:03:19.000 --> 00:03:26.880]  或者點樣定義憤怒呢佢就咁講憤怒呢就係呢因為認知到自己或者自己屋企人或者自己嘅朋友
[00:03:26.880 --> 00:03:29.080]  受到不公平嘅待遇
[00:03:29.080 --> 00:03:31.240]  從而想報復嘅慾望
[00:03:31.240 --> 00:03:32.640]  呢一種就係憤怒啦
[00:03:32.640 --> 00:03:34.440]  咁呢對於亞里士多德嚟講呢
[00:03:34.440 --> 00:03:35.760]  憤怒係點㗎
[00:03:35.760 --> 00:03:37.400]  係認知性㗎喎
[00:03:37.400 --> 00:03:39.160]  係你自己知道自己憤怒喎
[00:03:39.160 --> 00:03:40.680]  同埋你知道自己嬲緊㗎喎
[00:03:40.680 --> 00:03:42.400]  嗱即係我哋平時成日都講呢
[00:03:42.400 --> 00:03:44.440]  現代人可能會講憤怒控制唔到呀
[00:03:44.440 --> 00:03:46.640]  即係係我裏面嘅衝動嚟㗎
[00:03:46.640 --> 00:03:48.440]  但亞里士多德就唔係咁講嘅
[00:03:48.440 --> 00:03:51.000]  亞里士多德承認呢種係一種慾望係一種衝動
[00:03:51.000 --> 00:03:53.520]  但係呢種衝動呢係有認知性嘅
[00:03:53.520 --> 00:03:57.000]  即係當你認知到你覺得喇係你覺得喇
[00:03:57.000 --> 00:04:00.600]  你認知到自己或者自己所重視嘅人呢
[00:04:00.600 --> 00:04:02.840]  受到唔公平嘅對待嘅時候呢
[00:04:02.840 --> 00:04:04.840]  當你認知到呢樣嘢嘅時候
[00:04:04.840 --> 00:04:07.400]  你有一種想報復嘅慾望嘅時候呢
[00:04:07.400 --> 00:04:08.600]  呢一種就係憤怒喇
[00:04:08.600 --> 00:04:11.000]  即係呢個就係亞里士多德嘅定義
[00:04:11.000 --> 00:04:13.680]  咁佢點樣睇我哋點樣處理憤怒呢
[00:04:13.680 --> 00:04:15.320]  嗱亞里士多德好搞笑喎
[00:04:15.320 --> 00:04:16.840]  佢就咁講喎
[00:04:16.840 --> 00:04:18.320]  點樣處理憤怒佢就話
[00:04:18.320 --> 00:04:20.040]  任何人呢都識得嬲喇
[00:04:20.040 --> 00:04:21.200]  呢樣嘢好簡單啫
[00:04:21.200 --> 00:04:22.600]  就好似洗錢一樣
[00:04:22.600 --> 00:04:23.400]  嗱當中嘅女
[00:04:23.400 --> 00:04:24.880]  我哋當中嘅姐妹好明㗎
[00:04:24.880 --> 00:04:26.680]  係咪洗錢好簡單啫
[00:04:26.680 --> 00:04:27.880]  嗱不過呢但係
[00:04:27.880 --> 00:04:29.000]  亞里士多德咁講喎
[00:04:29.000 --> 00:04:29.800]  但係
[00:04:29.800 --> 00:04:31.080]  但係有個Buds喇
[00:04:31.080 --> 00:04:31.920]  好大個Buds
[00:04:31.920 --> 00:04:33.160]  但係
[00:04:33.160 --> 00:04:35.320]  要識得呢對正確嘅人
[00:04:35.320 --> 00:04:36.760]  喺正確嘅時間
[00:04:36.760 --> 00:04:38.520]  出於正確嘅目的
[00:04:38.520 --> 00:04:40.240]  同埋以正確嘅方式去
[00:04:40.240 --> 00:04:40.920]  嬲
[00:04:40.920 --> 00:04:42.400]  同埋洗錢呢
[00:04:42.400 --> 00:04:44.040]  就唔係好多人做得到喎
[00:04:44.040 --> 00:04:45.000]  係喇
[00:04:45.000 --> 00:04:47.000]  亦都唔容易做到喎喎
[00:04:47.000 --> 00:04:47.800]  所以呢
[00:04:47.800 --> 00:04:50.120]  正確地能夠做好呢啲嘅事情呢
[00:04:50.120 --> 00:04:51.320]  係好罕見嘅
[00:04:51.320 --> 00:04:52.480]  係值得讚揚嘅
[00:04:52.480 --> 00:04:53.800]  同埋高尚嘅
[00:04:53.800 --> 00:04:54.280]  係喇
[00:04:54.280 --> 00:04:55.240]  咁呢亞里士多德呢
[00:04:55.240 --> 00:04:56.760]  就將憤怒同埋洗錢呢
[00:04:56.760 --> 00:04:57.400]  姐係
[00:04:57.400 --> 00:04:58.400]  擺埋一齊講喇
[00:04:58.400 --> 00:04:59.800]  大家係咪好明呀
[00:04:59.800 --> 00:05:00.280]  即刻覺得
[00:05:00.280 --> 00:05:01.600]  哇呢個哲學家好落地呀
[00:05:01.600 --> 00:05:01.880]  係咪
[00:05:01.880 --> 00:05:02.400]  其實
[00:05:02.400 --> 00:05:03.680]  哲學家都好落地嘅
[00:05:03.680 --> 00:05:05.400]  姐係呢個古典希臘哲學家好落地
[00:05:05.400 --> 00:05:06.040]  就係將
[00:05:06.040 --> 00:05:06.680]  用
[00:05:06.680 --> 00:05:08.280]  洗錢呢去比喻法嬲
[00:05:08.280 --> 00:05:08.880]  姐係我哋
[00:05:08.880 --> 00:05:09.960]  係人都識洗錢㗎喇
[00:05:09.960 --> 00:05:10.440]  係咪
[00:05:10.440 --> 00:05:11.840]  我哋係人都識嬲喎
[00:05:11.840 --> 00:05:19.440]  但係個問題係咩 唔係你識唔識嬲喎 而係你識唔識點樣嬲 ok 亞里士多德係強調呢
[00:05:19.440 --> 00:05:20.640]  點樣嬲
[00:05:20.640 --> 00:05:22.800]  所以呢對於亞里士多德嚟講呢
[00:05:22.800 --> 00:05:24.080]  憤怒呢係點呀
[00:05:24.080 --> 00:05:25.520]  唔一定係啱
[00:05:25.520 --> 00:05:27.400]  亦都唔一定係錯
[00:05:27.400 --> 00:05:28.320]  係要你
[00:05:28.320 --> 00:05:29.640]  正確地嬲呢
[00:05:29.640 --> 00:05:30.560]  就係啱喇
[00:05:30.560 --> 00:05:32.320]  錯誤地嬲就係錯喇 ok
[00:05:32.320 --> 00:05:33.840]  咁所以對亞里士多德
[00:05:33.840 --> 00:05:36.920]  嚟講呢個重點就係在於你點樣嬲
[00:05:36.920 --> 00:05:39.480]  咁我哋又睇下耶穌嘅時代喇
[00:05:39.480 --> 00:05:42.680]  去到呢希臘羅馬嘅時代呢
[00:05:42.680 --> 00:05:44.280]  佢哋嘅睇法呢
[00:05:44.280 --> 00:05:45.800]  又同亞里士多德唔同咗喇
[00:05:45.800 --> 00:05:48.240]  亞里士多德係古典希臘嘅時代
[00:05:48.240 --> 00:05:50.760]  但係去到耶穌嘅時代呢希臘羅馬嘅時代呢
[00:05:50.760 --> 00:05:52.360]  就有啲嘢唔同咗喇喎
[00:05:52.360 --> 00:05:54.080]  對於嗰時嘅人嚟講呢
[00:05:54.080 --> 00:05:55.360]  就
[00:05:55.360 --> 00:05:57.320]  發嬲呢係唔道德嘅
[00:05:57.320 --> 00:06:00.080]  嗱當時有好多唔同嘅關於憤怒嘅理論
[00:06:00.080 --> 00:06:02.680]  但係呢我哋可以歸納到幾點呢共通點
[00:06:02.680 --> 00:06:04.480]  第一點共通點呢就係呢
[00:06:04.480 --> 00:06:06.320]  當時嘅人嘅文化就覺得
[00:06:06.320 --> 00:06:07.880]  發嬲係唔啱嘅
[00:06:07.880 --> 00:06:09.560]  發嬲係唔道德嘅
[00:06:09.560 --> 00:06:11.840]  咁因為呢發嬲係唔道德呢
[00:06:11.840 --> 00:06:13.840]  所以呢聖人呀聖人係咩呀
[00:06:13.840 --> 00:06:15.280]  道德高尚嘅人呢
[00:06:15.280 --> 00:06:17.480]  係唔會發嬲嘅ok
[00:06:17.480 --> 00:06:19.720]  嗱依點好重要呀同我哋現代唔同嘅
[00:06:19.720 --> 00:06:22.880]  喺耶穌嘅時代呢希臘羅馬嘅時代呢
[00:06:22.880 --> 00:06:25.240]  道德高尚嘅人呢係要點呀
[00:06:25.240 --> 00:06:27.120]  保持心平氣和
[00:06:27.120 --> 00:06:28.800]  不動心呀
[00:06:28.800 --> 00:06:30.960]  apathy呀我哋希臘民教
[00:06:30.960 --> 00:06:34.440]  即係呢你唔會呢受到外來嘅刺激呢影響你嘅心情
[00:06:34.440 --> 00:06:38.440]  所以聖人呢係任何時候都好平靜嘅成日佛祖咁樣嘅ok
[00:06:38.440 --> 00:06:40.520]  係喇即係冇嘢可以刺激到佢嘅
[00:06:40.520 --> 00:06:43.600]  唔會嬲嘅唔會喊嘅唔會唔開心嘅ok
[00:06:43.600 --> 00:06:45.800]  呢個就係聖人喺嗰個時代ok
[00:06:45.800 --> 00:06:48.320]  咁呢所以呢對於嗰時嘅人嚟講呢
[00:06:48.320 --> 00:06:50.120]  嬲係唔道德啦即係
[00:06:50.120 --> 00:06:52.280]  同你做得啱唔啱係有關嘅
[00:06:52.280 --> 00:06:53.960]  你嬲呢就係做錯喇ok
[00:06:53.960 --> 00:06:55.720]  係唔道德嘅同埋聖人係唔會嬲
[00:06:55.720 --> 00:06:57.920]  同埋當時呢聖痕呢好多種呢
[00:06:57.920 --> 00:06:59.880]  各種呀五花百門嘅
[00:06:59.880 --> 00:07:04.960]  自怒嘅理論呀即係你點樣去控制或者你點樣處理憤怒嘅理論
[00:07:04.960 --> 00:07:07.200]  咁呢有好多種嘅今日唔夠時間講
[00:07:07.200 --> 00:07:08.640]  我只係舉兩個例子
[00:07:08.640 --> 00:07:10.440]  第一種例子呢就係呢
[00:07:10.440 --> 00:07:13.680]  當時好流行嘅斯多亞主義
[00:07:13.680 --> 00:07:15.840]  咁呢斯多亞嘅哲學呢就認為呢
[00:07:15.840 --> 00:07:19.800]  人呢應該完全徹底地跟隨憤怒嘅ok
[00:07:19.800 --> 00:07:23.360]  即係人係絕對唔應該嬲嘅最ideal嘅情況ok
[00:07:23.360 --> 00:07:27.680]  要徹底地跟隨佢ok呢個就係斯多亞哲學嘅諗法
[00:07:27.680 --> 00:07:30.520]  咁呢另一種哲學嘅諗法呢就係呢
[00:07:30.520 --> 00:07:34.280]  Patonism即係我哋叫佢Middle Patonism
[00:07:34.280 --> 00:07:36.440]  中期嘅柏拉圖主義
[00:07:36.440 --> 00:07:37.840]  咁呢佢哋呢就認為呢
[00:07:37.840 --> 00:07:41.040]  人呢憤怒呢都係無法避免嘅
[00:07:41.040 --> 00:07:43.760]  因為憤怒係即係你控制唔到呀即係
[00:07:43.760 --> 00:07:46.200]  唔係控制到嘅但係憤怒係一定會有嘅
[00:07:46.200 --> 00:07:48.880]  但係個問題係咩呢你應該要控制佢
[00:07:48.880 --> 00:07:50.840]  即係憤怒點樣都係唔好㗎啦
[00:07:50.840 --> 00:07:54.080]  但係呢但係我哋冇辦法避免一樣唔好嘅嘢
[00:07:54.080 --> 00:07:57.280]  但我哋最最大程度地控制佢ok
[00:07:57.280 --> 00:07:58.640]  呢個呢就係柏拉圖主義
[00:07:58.640 --> 00:08:00.680]  Middle Patonism講嘅嘢
[00:08:00.680 --> 00:08:02.400]  咁呢佢哋兩個嘅分別係咩呢
[00:08:02.400 --> 00:08:04.240]  佢哋兩個都認為憤怒係唔好㗎
[00:08:04.240 --> 00:08:05.520]  呢兩種哲學
[00:08:05.520 --> 00:08:07.120]  但係呢分別就係喺於
[00:08:07.120 --> 00:08:08.560]  斯多亞哲學呢就認為呢
[00:08:08.560 --> 00:08:10.440]  要完全徹底跟隨佢
[00:08:10.440 --> 00:08:12.480]  而柏拉圖哲學呢就認為呢
[00:08:12.480 --> 00:08:14.960]  我哋要控制佢ok㗎可
[00:08:14.960 --> 00:08:16.760]  明白個分別㗎可明啦
[00:08:16.760 --> 00:08:19.400]  咁我哋又睇下聖經點講㗎喎
[00:08:19.400 --> 00:08:22.360]  喺聖經裡面呢基本上呢都反映到
[00:08:22.360 --> 00:08:24.960]  呢兩種流派呀自怒嘅流派
[00:08:24.960 --> 00:08:27.560]  第一種呢就叫做跟隨憤怒嘅流派
[00:08:27.560 --> 00:08:29.680]  咁我就搵咗四段經文嘅
[00:08:29.680 --> 00:08:30.600]  呢四段經文呢
[00:08:30.600 --> 00:08:32.760]  我哋今日會比較睇得多經文
[00:08:32.760 --> 00:08:34.800]  因為今日講新約中嘅憤怒
[00:08:34.800 --> 00:08:36.400]  咁呢呢度呢四段經文呀
[00:08:36.400 --> 00:08:37.520]  馬太福音啦
[00:08:37.520 --> 00:08:38.320]  哥羅西書啦
[00:08:38.320 --> 00:08:40.480]  爾忽所書同埋提摩太前書呢
[00:08:40.480 --> 00:08:43.920]  就反映咗反映咗呢斯多亞哲學嘅
[00:08:43.920 --> 00:08:45.320]  嗰種精神呀就係咩
[00:08:45.320 --> 00:08:46.960]  跟隨憤怒
[00:08:46.960 --> 00:08:48.360]  例如呢
[00:08:48.360 --> 00:08:49.200]  係喇
[00:08:49.200 --> 00:08:51.720]  爾忽所書就話喇一切嘅苦讀啦
[00:08:51.720 --> 00:08:52.880]  怒氣啦憤怒啦
[00:08:52.880 --> 00:08:57.200]  都要從你哋當中咩呀跟隨取掉
[00:08:57.200 --> 00:08:59.120]  要完全徹底嘅拎走嘅
[00:08:59.120 --> 00:09:00.000]  ok
[00:09:00.000 --> 00:09:01.960]  例如哥羅西書就話喇
[00:09:01.960 --> 00:09:04.680]  現在你哋要除掉一切包括啲咩呀
[00:09:04.680 --> 00:09:06.560]  包括憤怒呀怒氣等等等等
[00:09:06.560 --> 00:09:08.200]  咁即係要完全跟隨嘅ok
[00:09:08.200 --> 00:09:09.920]  呢一部分呢打明啦
[00:09:09.920 --> 00:09:13.320]  就係跟隨喺聖經裡面呢
[00:09:13.320 --> 00:09:15.320]  係有跟隨憤怒嘅一部分
[00:09:15.320 --> 00:09:17.920]  但係同一時間呢我哋都搵到啲經文喎
[00:09:17.920 --> 00:09:20.080]  係反映另一種嘅學派嘅
[00:09:20.080 --> 00:09:21.760]  就係頭先講嘅middle patonism
[00:09:21.760 --> 00:09:23.560]  就係點呀控制憤怒
[00:09:23.560 --> 00:09:25.800]  例如爾忽所書啦又係爾忽所書喇
[00:09:25.800 --> 00:09:26.840]  爾忽所書啦
[00:09:26.840 --> 00:09:29.640]  提多書啦同埋雅各書呢三段經文
[00:09:29.640 --> 00:09:32.240]  就講喇我哋應該控制憤怒
[00:09:32.240 --> 00:09:33.960]  舉個例子雅各書
[00:09:33.960 --> 00:09:35.720]  雅各書就冇話你要跟隨憤怒呀
[00:09:35.720 --> 00:09:36.880]  不過佢就話呢
[00:09:36.880 --> 00:09:39.880]  我哋每一個人呢都要敏銳地聽
[00:09:39.880 --> 00:09:41.680]  要唔好輕易咁樣講嘢
[00:09:41.680 --> 00:09:43.200]  同埋唔好輕易憤怒
[00:09:43.200 --> 00:09:44.920]  唔好輕易憤怒即係咩呀
[00:09:44.920 --> 00:09:46.000]  即係你可以憤怒
[00:09:46.000 --> 00:09:47.600]  但係唔好咁易憤怒係咪呀
[00:09:47.600 --> 00:09:49.560]  即係你要控制你嘅憤怒啦
[00:09:49.560 --> 00:09:51.440]  又或者提多書啦
[00:09:51.800 --> 00:09:54.440]  講緊做監督嘅人呢唔好咁易發嬲
[00:09:54.440 --> 00:09:56.880]  即係講緊呢發嬲都係無可避免嘢
[00:09:56.880 --> 00:09:58.560]  不過你唔好咁易發嬲
[00:09:58.560 --> 00:10:01.160]  即係你要控制你嘅怒氣ok
[00:10:01.160 --> 00:10:03.840]  咁所以就比較反映係patonism嘅嗰種
[00:10:03.840 --> 00:10:06.280]  即係控制憤怒嘅精神
[00:10:06.280 --> 00:10:09.360]  好咁呢引咗咁多經文啦
[00:10:09.360 --> 00:10:12.000]  即係簡單嚟講聖經嘅立場就係咩呀
[00:10:12.000 --> 00:10:13.320]  控制憤怒唔好嬲
[00:10:13.320 --> 00:10:16.080]  好咁我哋今日嘅講到就講完喇
[00:10:16.080 --> 00:10:17.840]  係喇好同你隔離嗰個講
[00:10:17.840 --> 00:10:19.200]  你唔好嬲呀
[00:10:19.200 --> 00:10:20.800]  快啲講啦唔講啫
[00:10:20.800 --> 00:10:22.320]  係喇你同你隔離嗰個講
[00:10:22.320 --> 00:10:23.320]  唔準嬲
[00:10:23.320 --> 00:10:25.000]  聖經話你唔好嬲呀
[00:10:25.000 --> 00:10:27.000]  快啲講係喇
[00:10:27.000 --> 00:10:28.600]  唔準嬲
[00:10:28.600 --> 00:10:29.880]  唔好嬲
[00:10:29.880 --> 00:10:31.240]  控制憤怒
[00:10:31.240 --> 00:10:32.480]  ok
[00:10:32.480 --> 00:10:34.120]  係喇咁即係如果係咁嘅話呢
[00:10:34.120 --> 00:10:36.280]  我今日嘅講到就講完喇
[00:10:36.280 --> 00:10:37.400]  我可以落台喇
[00:10:37.400 --> 00:10:40.080]  咁呢我咁樣講得呢就當然唔係喇
[00:10:40.080 --> 00:10:41.640]  我哋就要問一個問題喇
[00:10:41.640 --> 00:10:43.800]  聖經係咪就係咁一面倒呢
[00:10:43.800 --> 00:10:45.680]  淨係叫我哋跟隨憤怒
[00:10:45.680 --> 00:10:48.080]  或者控制憤怒你唔準嬲呢
[00:10:48.080 --> 00:10:49.800]  咁就當然唔係喇
[00:10:49.800 --> 00:10:51.960]  我哋要問一個問題就係
[00:10:51.960 --> 00:10:53.760]  究竟新約裏面呢
[00:10:53.760 --> 00:10:56.920]  有冇一啲正面嘅憤怒嘅呢
[00:10:56.920 --> 00:10:58.040]  咁呢我就揀咗
[00:10:58.040 --> 00:10:59.880]  一啲經文嘢咁樣
[00:10:59.880 --> 00:11:00.800]  咁呢大家都知啦
[00:11:00.800 --> 00:11:02.360]  譬如喺保羅裏面呢
[00:11:02.360 --> 00:11:04.160]  保羅其實都係佳太書
[00:11:04.160 --> 00:11:06.760]  或者哥倫多前書係點呀
[00:11:06.760 --> 00:11:09.160]  好憤怒咁樣鬧爆
[00:11:09.160 --> 00:11:11.000]  即係佳太同埋
[00:11:11.000 --> 00:11:12.360]  即係哥倫多嘅信徒呀嘛
[00:11:12.360 --> 00:11:14.560]  咁所以其實係有正面地用憤怒
[00:11:14.560 --> 00:11:16.400]  不過我今日呢想用一啲更加
[00:11:16.400 --> 00:11:18.440]  explicit 更加明顯嘅例子
[00:11:18.440 --> 00:11:20.120]  係有憤怒呢個字嘅例子
[00:11:20.120 --> 00:11:21.080]  就係邊度呢
[00:11:21.080 --> 00:11:22.240]  就係《馬後福音》喇
[00:11:22.240 --> 00:11:23.880]  《馬後福音》呢其實好明確咁樣
[00:11:23.880 --> 00:11:26.800]  記載咗耶穌有兩次好明確嘅憤怒嘅
[00:11:26.800 --> 00:11:27.320]  OK
[00:11:27.320 --> 00:11:29.320]  咁我哋就去睇下呢啲嘅經文
[00:11:29.320 --> 00:11:30.480]  首先呢就係《馬後福音》嘅
[00:11:30.480 --> 00:11:33.040]  第三章一至六節啦
[00:11:33.040 --> 00:11:33.880]  嗰度就係講到呢
[00:11:33.880 --> 00:11:35.560]  耶穌呢走入會堂嘅時候呢
[00:11:35.560 --> 00:11:36.880]  就見到有一個人呢
[00:11:36.880 --> 00:11:38.480]  隻手枯萎咗
[00:11:38.480 --> 00:11:39.480]  咁呢但係嗰時呢
[00:11:39.480 --> 00:11:40.800]  就有一啲法利賽人呀
[00:11:40.800 --> 00:11:42.600]  民事呢就監視耶穌
[00:11:42.600 --> 00:11:43.520]  就想睇下佢呢
[00:11:43.520 --> 00:11:48.440]  會唔會喺安息日嘅時候呢就醫好個手枯萎嘅人
[00:11:48.440 --> 00:11:49.440]  咁就搵把柄去控告佢啦
[00:11:49.440 --> 00:11:50.680]  然之後耶穌就同佢
[00:11:50.680 --> 00:11:52.840]  同嗰個手枯萎咗嘅人講
[00:11:52.840 --> 00:11:54.520]  你企出嚟站喺中間
[00:11:54.520 --> 00:11:55.920]  然之後同佢哋
[00:11:55.920 --> 00:11:57.960]  同周圍監視佢嘅人講就話
[00:11:57.960 --> 00:12:00.240]  喺安息日做咩嘅嘢係啱呢
[00:12:00.240 --> 00:12:01.840]  係醫好人啱囉
[00:12:01.840 --> 00:12:03.680]  即係做好嘢啱囉
[00:12:03.680 --> 00:12:04.440]  醫好人啱囉
[00:12:04.440 --> 00:12:05.920]  定係害
[00:12:05.920 --> 00:12:07.640]  即係殺人啱呢咁樣
[00:12:07.640 --> 00:12:09.120]  咁呢嗰班監視佢嘅人呢
[00:12:09.120 --> 00:12:10.320]  就唔出聲啦
[00:12:10.320 --> 00:12:11.160]  然之後點呀
[00:12:11.160 --> 00:12:12.200]  聖經就咁講啦
[00:12:12.200 --> 00:12:15.800]  耶穌就憤怒地還視佢哋
[00:12:15.800 --> 00:12:17.720]  咩叫憤怒地還視佢哋呢
[00:12:17.720 --> 00:12:19.160]  用廣東話講比較精勁啲
[00:12:19.160 --> 00:12:21.320]  就係怒啤佢哋
[00:12:21.320 --> 00:12:22.520]  ok 明㗎喎
[00:12:22.520 --> 00:12:23.720]  即係比較精勁呀
[00:12:23.720 --> 00:12:28.160]  耶穌就怒啤住嗰啲監視佢嘅人
[00:12:28.160 --> 00:12:30.040]  並且呢因為佢哋嘅心呢
