
[00:00:00.000 --> 00:00:05.000]  前兩星期有兩位目者與我們分享《羅馬書六章》一至十四節
[00:02:24.200 --> 00:02:26.200]  神都會包底
[00:02:26.200 --> 00:02:27.700]  不是
[00:02:27.700 --> 00:02:28.700]  因為聖經說
[00:02:28.700 --> 00:02:32.700]  「神是萬不以有罪為無罪」
[00:02:32.700 --> 00:02:34.700]  十五至廿三次是一個
[00:02:34.700 --> 00:02:36.700]  很特別的段落
[00:02:36.700 --> 00:02:38.700]  很多很多的對比
[00:02:38.700 --> 00:02:40.700]  會說到從前
[00:02:40.700 --> 00:02:42.700]  會說到現今
[00:02:42.700 --> 00:02:43.700]  他說從前
[00:02:43.700 --> 00:02:45.700]  我們是罪的奴僕
[00:02:45.700 --> 00:02:47.700]  我們將我們的生命獻給
[00:02:47.700 --> 00:02:49.700]  不潔不法去做奴僕
[00:02:49.700 --> 00:02:51.700]  結果是什麼呢?
[00:02:51.700 --> 00:02:53.700]  義至於死
[00:02:53.700 --> 00:02:54.700]  結局就是死
[00:02:54.700 --> 00:02:57.700]  因為罪的功架就是死
[00:02:57.700 --> 00:02:59.700]  現在呢?
[00:02:59.700 --> 00:03:01.700]  現在我們是做順命的奴僕
[00:03:01.700 --> 00:03:02.700]  義的奴僕
[00:03:02.700 --> 00:03:04.700]  是神的奴僕
[00:03:04.700 --> 00:03:06.700]  當我們將我們的生命獻給神
[00:03:06.700 --> 00:03:08.700]  做義的奴僕的時候
[00:03:08.700 --> 00:03:11.700]  結局是成性
[00:03:11.700 --> 00:03:13.700]  結局是永生
[00:03:13.700 --> 00:03:15.700]  因為神的恩賜
[00:03:15.700 --> 00:03:16.700]  在基督裡面
[00:03:16.700 --> 00:03:18.700]  就是永生
[00:03:18.700 --> 00:03:20.700]  似乎一個從前
[00:03:20.700 --> 00:03:21.700]  一個現在
[00:03:21.700 --> 00:03:22.700]  兩個對比
[00:03:22.700 --> 00:03:24.700]  帶出來的什麼訊息呢?
[00:03:24.700 --> 00:03:26.700]  你去選擇吧
[00:03:26.700 --> 00:03:29.700]  你去選擇做罪的奴僕
[00:03:29.700 --> 00:03:31.700]  還是做義的奴僕
[00:03:31.700 --> 00:03:33.700]  今天似乎來了一個
[00:03:33.700 --> 00:03:34.700]  無可避免
[00:03:34.700 --> 00:03:36.700]  不可避免的選擇
[00:03:36.700 --> 00:03:39.700]  我和你都要選擇
[00:03:39.700 --> 00:03:42.700]  不過在做這個選擇之前
[00:03:42.700 --> 00:03:45.700]  我們試試問兩個問題
[00:03:45.700 --> 00:03:47.700]  兩個什麼問題呢?
[00:03:47.700 --> 00:03:49.700]  第一個問題就是
[00:03:49.700 --> 00:03:52.700]  你選擇做哪一個奴隸
[00:03:52.700 --> 00:03:53.700]  奴僕
[00:03:53.700 --> 00:03:56.700]  就是你選擇哪一個做主人
[00:03:56.700 --> 00:03:58.700]  在這段經文
[00:03:58.700 --> 00:03:59.700]  奴僕這個字
[00:03:59.700 --> 00:04:00.700]  當你剛才讀
[00:04:00.700 --> 00:04:02.700]  你會發現出現了很多次
[00:04:02.700 --> 00:04:03.700]  原文是八次
[00:04:03.700 --> 00:04:06.700]  不過中文翻譯有十次
[00:04:06.700 --> 00:04:09.700]  奴僕就是奴隸
[00:04:09.700 --> 00:04:12.700]  我想奴隸對我們來說比較遠
[00:04:12.700 --> 00:04:14.700]  因為奴隸制度已經廢除了很多年
[00:04:14.700 --> 00:04:17.700]  在某些美國
[00:04:17.700 --> 00:04:19.700]  但是在我們的生活中
[00:04:19.700 --> 00:04:20.700]  我們都有
[00:04:20.700 --> 00:04:21.700]  我們有工人
[00:04:21.700 --> 00:04:23.700]  都是一個奴僕
[00:04:23.700 --> 00:04:26.700]  或者我們看一些古裝劇
[00:04:26.700 --> 00:04:27.700]  我們見到宮廷式那些
[00:04:27.700 --> 00:04:29.700]  有些奴婢
[00:04:29.700 --> 00:04:32.700]  奴原來是指男性的
[00:04:32.700 --> 00:04:34.700]  婢是指女性
[00:04:34.700 --> 00:04:35.700]  那奴婢是怎樣的?
[00:04:35.700 --> 00:04:37.700]  她有個主人
[00:04:37.700 --> 00:04:39.700]  她被賣了給主人
[00:04:39.700 --> 00:04:42.700]  她是沒有選擇權的
[00:04:42.700 --> 00:04:44.700]  她不可以選擇住在那裡
[00:04:44.700 --> 00:04:45.700]  做些什麼
[00:04:45.700 --> 00:04:47.700]  她一切都是身不由己
[00:04:47.700 --> 00:04:49.700]  她只聽過主人的話
[00:04:49.700 --> 00:04:51.700]  她沒有選擇
[00:04:51.700 --> 00:04:53.700]  但是這裏
[00:04:53.700 --> 00:04:56.700]  保羅給我們一個選擇性的方案
[00:04:56.700 --> 00:04:58.700]  你可以選
[00:04:58.700 --> 00:04:59.700]  選什麼呢?
[00:04:59.700 --> 00:05:02.700]  就是你選做罪的奴僕
[00:05:02.700 --> 00:05:05.700]  還是做義的奴僕
[00:05:05.700 --> 00:05:07.700]  他多次提奴僕
[00:05:07.700 --> 00:05:08.700]  似乎就是說
[00:05:08.700 --> 00:05:10.700]  其實我們的身份沒有變
[00:05:10.700 --> 00:05:12.700]  都是奴僕
[00:05:12.700 --> 00:05:14.700]  但是可以不同的
[00:05:14.700 --> 00:05:16.700]  就是我們的主人是不同的
[00:05:16.700 --> 00:05:19.700]  我們已經有一個新的主人
[00:05:19.700 --> 00:05:21.700]  以前的主人是什麼呢?
[00:05:21.700 --> 00:05:22.700]  罪
[00:05:22.700 --> 00:05:23.700]  被罪捆綁著
[00:05:23.700 --> 00:05:25.700]  我們新的主人是義
[00:05:25.700 --> 00:05:28.700]  因為耶穌基督成就了這個救恩
[00:05:28.700 --> 00:05:31.700]  我們可以選擇這個新的主人
[00:05:31.700 --> 00:05:33.700]  這個義
[00:05:33.700 --> 00:05:36.700]  義在這段經文都提了很多次
[00:05:36.700 --> 00:05:38.700]  那義是什麼呢?
[00:05:38.700 --> 00:05:41.700]  中國人說仁義道德
[00:05:41.700 --> 00:05:42.700]  不過很有趣
[00:05:42.700 --> 00:05:45.700]  經常都會說其實是滿口的
[00:05:45.700 --> 00:05:47.700]  只有一張嘴
[00:05:47.700 --> 00:05:50.700]  很多時候原來這個義
[00:05:50.700 --> 00:05:51.700]  掛在後面
[00:05:51.700 --> 00:05:54.700]  不是很真實的
[00:05:54.700 --> 00:05:56.700]  昨天吳博士舉三角紙
[00:05:56.700 --> 00:05:57.700]  因為我不太熟悉
[00:05:57.700 --> 00:06:00.700]  所以我不能夠將他所說的說出來
[00:06:00.700 --> 00:06:01.700]  但是他說
[00:06:01.700 --> 00:06:04.700]  人的義是很虛浮的
[00:06:04.700 --> 00:06:05.700]  不實際的
[00:06:05.700 --> 00:06:07.700]  因為是假的
[00:06:07.700 --> 00:06:10.700]  他舉例說什麼叫做義負呢?
[00:06:10.700 --> 00:06:11.700]  就是哎呀
[00:06:11.700 --> 00:06:13.700]  不是真的
[00:06:13.700 --> 00:06:14.700]  我昨天回去想
[00:06:14.700 --> 00:06:15.700]  是的
[00:06:15.700 --> 00:06:18.700]  我現在才明白什麼叫做義肢
[00:06:18.700 --> 00:06:21.700]  是假的
[00:06:21.700 --> 00:06:23.700]  但是我們的信仰
[00:06:23.700 --> 00:06:25.700]  所說的義是什麼呢?
[00:06:25.700 --> 00:06:26.700]  因信稱義
[00:06:26.700 --> 00:06:29.700]  耶穌成就這個救恩這個義
[00:06:29.700 --> 00:06:31.700]  是實在的
[00:06:31.700 --> 00:06:33.700]  因為耶穌基督切切實實
[00:06:33.700 --> 00:06:35.700]  降生成人
[00:06:35.700 --> 00:06:38.700]  切切實實為我們揹上
[00:06:38.700 --> 00:06:39.700]  我們的罪債
[00:06:39.700 --> 00:06:41.700]  走上這個十誡的路
[00:06:41.700 --> 00:06:43.700]  被釘
[00:06:43.700 --> 00:06:45.700]  被唾棄
[00:06:45.700 --> 00:06:47.700]  被埋葬
[00:06:47.700 --> 00:06:48.700]  祂是唯一一個
[00:06:48.700 --> 00:06:50.700]  在宗教裡面的一個神
[00:06:50.700 --> 00:06:54.700]  是願意去承擔人的罪
[00:06:54.700 --> 00:06:56.700]  去承諾這個承諾
[00:06:56.700 --> 00:06:58.700]  祂是要走出來
[00:06:58.700 --> 00:07:00.700]  祂實踐這個承諾
[00:07:00.700 --> 00:07:02.700]  這是什麼呢?
[00:07:02.700 --> 00:07:07.700]  就是說祂將我們從舊的主人那裡
[00:07:07.700 --> 00:07:09.700]  救贖出來
[00:07:09.700 --> 00:07:10.700]  祂的代價
[00:07:10.700 --> 00:07:12.700]  就是祂的生命
[00:07:12.700 --> 00:07:14.700]  祂的血
[00:07:14.700 --> 00:07:16.700]  弟兄姊妹,這是恩典
[00:07:16.700 --> 00:07:18.700]  恩典就是說我們不應該有
[00:07:18.700 --> 00:07:20.700]  但是祂給了
[00:07:20.700 --> 00:07:23.700]  這是恩典
[00:07:23.700 --> 00:07:25.700]  舉一個例子
[00:07:25.700 --> 00:07:27.700]  可能我們在座很多人是打工的
[00:07:27.700 --> 00:07:29.700]  但也有些可能是老闆
[00:07:29.700 --> 00:07:30.700]  你試一下想像
[00:07:30.700 --> 00:07:34.700]  你也是一個打工仔
[00:07:34.700 --> 00:07:35.700]  你跟了一個老闆
[00:07:35.700 --> 00:07:37.700]  很差的
[00:07:37.700 --> 00:07:39.700]  差到沒人有的
[00:07:39.700 --> 00:07:40.700]  很苛刻的
[00:07:40.700 --> 00:07:41.700]  就算你多努力
[00:07:41.700 --> 00:07:42.700]  做得多好
[00:07:42.700 --> 00:07:43.700]  他也不會肯定你
[00:07:43.700 --> 00:07:45.700]  不會讚賞你的
[00:07:45.700 --> 00:07:46.700]  他只會讚賞那些
[00:07:46.700 --> 00:07:47.700]  懂得擦鞋的
[00:07:47.700 --> 00:07:50.700]  阿諛奉承的那些
[00:07:50.700 --> 00:07:53.700]  鑊就自己揹了
[00:07:53.700 --> 00:07:54.700]  但是那些功勞
[00:07:54.700 --> 00:07:56.700]  老闆全拿了
[00:07:56.700 --> 00:07:58.700]  全拿了財
[00:07:58.700 --> 00:07:59.700]  可能也很多
[00:07:59.700 --> 00:08:02.700]  我們也遇到很多這些人
[00:08:02.700 --> 00:08:03.700]  你說沒辦法
[00:08:03.700 --> 00:08:05.700]  因為衛生計
[00:08:05.700 --> 00:08:07.700]  養妻活兒
[00:08:07.700 --> 00:08:09.700]  唯有硬撐
[00:08:09.700 --> 00:08:10.700]  久而久之
[00:08:10.700 --> 00:08:11.700]  你發覺
[00:08:11.700 --> 00:08:13.700]  這是一個遊戲規則
[00:08:13.700 --> 00:08:15.700]  是生存之道
[00:08:15.700 --> 00:08:18.700]  所以可能我們也會學
[00:08:18.700 --> 00:08:20.700]  就擦下面那些
[00:08:20.700 --> 00:08:23.700]  射膊
[00:08:23.700 --> 00:08:26.700]  擦亮他的鞋
[00:08:26.700 --> 00:08:29.700]  我們覺得你做多少都沒用
[00:08:29.700 --> 00:08:32.700]  我們覺得就是這樣
[00:08:32.700 --> 00:08:33.700]  但有一天
[00:08:33.700 --> 00:08:35.700]  有一個人來到你面前
[00:08:35.700 --> 00:08:37.700]  他說他想認識你
[00:08:37.700 --> 00:08:40.700]  這個人通常都知道
[00:08:40.700 --> 00:08:43.700]  是一個供應一個好老闆
[00:08:43.700 --> 00:08:46.700]  不單他會用人為財
[00:08:46.700 --> 00:08:47.700]  他欣賞你的才幹
[00:08:47.700 --> 00:08:49.700]  欣賞你的能力
[00:08:49.700 --> 00:08:52.700]  而且是一個良心企業
[00:08:52.700 --> 00:08:54.700]  不單很福利給你
[00:08:54.700 --> 00:08:58.700]  還有你家庭都很福利
[00:08:58.700 --> 00:09:01.700]  人工也很好
[00:09:01.700 --> 00:09:03.700]  他說想叫你過檔
[00:09:03.700 --> 00:09:06.700]  你來幫我做事
[00:09:06.700 --> 00:09:08.700]  你怎樣選擇
[00:09:08.700 --> 00:09:10.700]  不過你說我也很想
[00:09:10.700 --> 00:09:13.700]  但是我要給半年的代通資金
[00:09:13.700 --> 00:09:16.700]  我沒能力給不到
[00:09:16.700 --> 00:09:17.700]  這個老闆說
[00:09:17.700 --> 00:09:20.700]  我幫你給
[00:09:20.700 --> 00:09:21.700]  不單這樣
[00:09:21.700 --> 00:09:23.700]  你不用還
[00:09:23.700 --> 00:09:24.700]  弟兄姊妹
[00:09:24.700 --> 00:09:26.700]  你怎樣選擇
[00:09:26.700 --> 00:09:29.700]  你怎樣選擇
[00:09:29.700 --> 00:09:30.700]  今天耶穌為我們付的
[00:09:30.700 --> 00:09:34.700]  不單是那半年的代通資金
[00:09:34.700 --> 00:09:35.700]  弟兄姊妹
[00:09:35.700 --> 00:09:36.700]  耶穌為我們付的
[00:09:36.700 --> 00:09:40.700]  是一個很沉重的代價
[00:09:40.700 --> 00:09:42.700]  他的生命
[00:09:42.700 --> 00:09:46.700]  他流的寶血
[00:09:46.700 --> 00:09:48.700]  對你們來說
[00:09:48.700 --> 00:09:51.700]  這個恩典有多重
[00:09:51.700 --> 00:09:54.700]  有多大
[00:09:54.700 --> 00:09:56.700]  本來他說他感謝神
[00:09:56.700 --> 00:09:59.700]  因為我們不再是作罪的奴僕
[00:09:59.700 --> 00:10:02.700]  我們可以選擇成為義的奴僕
[00:10:02.700 --> 00:10:07.700]  可以選擇一個新的主人
[00:10:07.700 --> 00:10:08.700]  感謝神
[00:10:08.700 --> 00:10:10.700]  今天我們也是
[00:10:10.700 --> 00:10:15.700]  我們可以在罪裏得到釋放
[00:10:15.700 --> 00:10:18.700]  今天耶穌只邀請你做這個選擇
[00:10:18.700 --> 00:10:20.700]  做義的奴僕
[00:10:20.700 --> 00:10:23.700]  還是做罪的奴僕
[00:10:23.700 --> 00:10:25.700]  第二個選擇是什麼呢
[00:10:25.700 --> 00:10:29.700]  就是你要選擇怎樣的生活
[00:10:29.700 --> 00:10:33.700]  行為模式是怎樣呢
[00:10:33.700 --> 00:10:35.700]  六章的一至十四節
[00:10:35.700 --> 00:10:36.700]  用了一個浸禮
[00:10:36.700 --> 00:10:38.700]  做一個類比
[00:10:38.700 --> 00:10:43.700]  代表我們從死得生
[00:10:43.700 --> 00:10:45.700]  出死入生
[00:10:45.700 --> 00:10:47.700]  和基督同死同復活
[00:10:47.700 --> 00:10:49.700]  這是一個新的生命
[00:10:49.700 --> 00:10:54.700]  第二段出現了八次奴僕
[00:10:54.700 --> 00:10:56.700]  用了奴僕做類比
[00:10:56.700 --> 00:11:01.700]  讓我們知道我們有一個新的主人
[00:11:01.700 --> 00:11:03.700]  一個新的生命
[00:11:03.700 --> 00:11:05.700]  一個新的主人
[00:11:05.700 --> 00:11:09.700]  帶來我們應該有的新的生活
[00:11:09.700 --> 00:11:12.700]  新的行為模式
[00:11:12.700 --> 00:11:16.700]  或者你說奴僕不適合做類比
[00:11:16.700 --> 00:11:19.700]  羅馬書也說
[00:11:19.700 --> 00:11:21.700]  我們不是一個奴僕的心
[00:11:21.700 --> 00:11:22.700]  一個害怕的心
[00:11:22.700 --> 00:11:24.700]  我們是一個兒子的心
[00:11:24.700 --> 00:11:27.700]  因為聖靈同證我們是神的兒女
[00:11:27.700 --> 00:11:30.700]  但是保羅想用奴僕做類比
[00:11:30.700 --> 00:11:31.700]  是想告訴我們
[00:11:31.700 --> 00:11:33.700]  奴僕應該有的一件事
[00:11:33.700 --> 00:11:37.700]  是對主人一個絕對的馴服
[00:11:37.700 --> 00:11:41.700]  因為主人對奴僕是享有專利權
[00:11:41.700 --> 00:11:42.700]  專用權
[00:11:42.700 --> 00:11:47.700]  但是奴僕對主人是絕對的馴服
[00:11:47.700 --> 00:11:50.700]  所以他第一個詞語他用的
[00:11:50.700 --> 00:11:53.700]  就是馴服
[00:11:53.700 --> 00:11:56.700]  原來奴僕轉生主人的時候
[00:11:56.700 --> 00:11:59.700]  或者他被賣熟的時候
[00:11:59.700 --> 00:12:01.700]  主人會為他改一個什麼名字
[00:12:01.700 --> 00:12:03.700]  一個新的名字
[00:12:03.700 --> 00:12:05.700]  你叫秋香
[00:12:05.700 --> 00:12:07.700]  你叫小熊
[00:12:07.700 --> 00:12:08.700]  這個新的名字代表
[00:12:08.700 --> 00:12:12.700]  他要卑鬱在這個新主人下
[00:12:12.700 --> 00:12:15.700]  他要馴服
[00:12:15.700 --> 00:12:18.700]  這個是保羅同樣帶出來的
[00:12:18.700 --> 00:12:21.700]  原來當我們選擇了新主人的時候
[00:12:21.700 --> 00:12:25.700]  我們同樣都要馴服
[00:12:25.700 --> 00:12:29.700]  你會發現馴服這個原文的字
[00:12:29.700 --> 00:12:31.700]  上帝怎麼看
[00:12:31.700 --> 00:12:33.700]  是不是連在一起用
[00:12:33.700 --> 00:12:35.700]  即是什麼
[00:12:35.700 --> 00:12:37.700]  是相等的
[00:12:37.700 --> 00:12:39.700]  是同等的
[00:12:39.700 --> 00:12:40.700]  我們既是奴僕
[00:12:40.700 --> 00:12:43.700]  我們就要馴服
[00:12:43.700 --> 00:12:46.700]  你去馴服哪個主人
[00:12:46.700 --> 00:12:51.700]  那個就代表你要跟從他
[00:12:51.700 --> 00:12:53.700]  保羅不單這樣說
[00:12:53.700 --> 00:12:55.700]  他說從心裡馴服
[00:12:55.700 --> 00:12:58.700]  傳給你的道理的模範
[00:12:58.700 --> 00:13:00.700]  道理的模範其實是指
[00:13:00.700 --> 00:13:03.700]  信徒一些生活的指引
[00:13:03.700 --> 00:13:05.700]  聖經很清楚的告訴我們
[00:13:05.700 --> 00:13:06.700]  生活的指引
[00:13:06.700 --> 00:13:08.700]  同樣聖靈也會告訴我們
[00:13:08.700 --> 00:13:11.700]  我們應該要怎麼做
[00:13:11.700 --> 00:13:13.700]  他說從心裡
[00:13:13.700 --> 00:13:15.700]  不只是走出來
[00:13:15.700 --> 00:13:18.700]  有時你會發覺我們會不服
[00:13:18.700 --> 00:13:19.700]  做的時候不服
[00:13:19.700 --> 00:13:22.700]  他說要從心裡去馴服
[00:13:22.700 --> 00:13:23.700]  什麼時候才從心裡馴服
[00:13:23.700 --> 00:13:26.700]  什麼時候才會走出來
[00:13:26.700 --> 00:13:29.700]  就是當我們跟自己說
[00:13:29.700 --> 00:13:32.700]  我不想再在那個位置
[00:13:32.700 --> 00:13:36.700]  昨天我有機會跟一班弟兄姊妹
[00:13:36.700 --> 00:13:38.700]  有一個瞞訓的時間
[00:13:38.700 --> 00:13:39.700]  其中一個姐妹分享
[00:13:39.700 --> 00:13:42.700]  她說我不想再在那個位置
[00:13:42.700 --> 00:13:43.700]  整天說謊
[00:13:43.700 --> 00:13:44.700]  我不想
[00:13:44.700 --> 00:13:46.700]  所以她改變過來
[00:13:46.700 --> 00:13:48.700]  她願意馴服
[00:13:48.700 --> 00:13:50.700]  她願意走出
[00:13:50.700 --> 00:13:52.700]  那個道理的模範
[00:13:52.700 --> 00:13:54.700]  那個信徒的指引
[00:13:54.700 --> 00:13:56.700]  因為這個是她能夠塑造
[00:13:56.700 --> 00:13:58.700]  她生命的一個影響力
[00:13:58.700 --> 00:14:02.700]  馴服在聖靈的大能裡
[00:14:02.700 --> 00:14:04.700]  如果當我們說不想
[00:14:04.700 --> 00:14:06.700]  我不想再做這個高雅
[00:14:06.700 --> 00:14:10.700]  高貴高質素的三高的人
[00:14:10.700 --> 00:14:12.700]  大家聽過Pastor Jim說
[00:14:12.700 --> 00:14:13.700]  三高
[00:14:13.700 --> 00:14:15.700]  你要離開這個狀況
[00:14:15.700 --> 00:14:16.700]  你要身體改變
[00:14:16.700 --> 00:14:18.700]  健康改變是怎樣
[00:14:18.700 --> 00:14:21.700]  不要吃一些肥的東西
[00:14:21.700 --> 00:14:23.700]  或者不要吃一些甜的東西
[00:14:23.700 --> 00:14:25.700]  當你覺得我不想再這樣
[00:14:25.700 --> 00:14:26.700]  你會走出來
[00:14:26.700 --> 00:14:27.700]  你才會跟從它
[00:14:27.700 --> 00:14:29.700]  你才從心裡去馴服
[00:14:29.700 --> 00:14:31.700]  這個就是在說
[00:14:31.700 --> 00:14:33.700]  什麼叫馴服
[00:14:33.700 --> 00:14:35.700]  什麼叫從心裡
[00:14:35.700 --> 00:14:36.700]  但是我們要留意
[00:14:36.700 --> 00:14:37.700]  在第十七節
[00:14:37.700 --> 00:14:40.700]  她說所傳給你們的
[00:14:40.700 --> 00:14:42.700]  這個道理的模範
[00:14:42.700 --> 00:14:43.700]  傳給
[00:14:43.700 --> 00:14:45.700]  在新漢語譯本
[00:14:45.700 --> 00:14:48.700]  她用一個被動的詞語
[00:14:48.700 --> 00:14:50.700]  被交托
[00:14:50.700 --> 00:14:53.700]  有個意思就好像一個
[00:14:53.700 --> 00:14:54.700]  一個奴僕
[00:14:54.700 --> 00:14:56.700]  他被交托
[00:14:56.700 --> 00:14:58.700]  一個新的主人
[00:14:58.700 --> 00:15:00.700]  他服侍一個主人
[00:15:00.700 --> 00:15:03.700]  一個主權的移交
[00:15:03.700 --> 00:15:04.700]  所以你再看
[00:15:04.700 --> 00:15:06.700]  Eugene Peterson在The Message
[00:15:06.700 --> 00:15:07.700]  他那裡怎樣說
[00:15:07.700 --> 00:15:08.700]  他說感謝神
[00:15:08.700 --> 00:15:11.700]  他說你開始去傾從一個
[00:15:11.700 --> 00:15:13.700]  New Master
[00:15:13.700 --> 00:15:17.700]  是一個新的主人
[00:15:17.700 --> 00:15:19.700]  弟兄姊妹
[00:15:19.700 --> 00:15:20.700]  當你一旦選擇了
[00:15:20.700 --> 00:15:22.700]  誰是你的主人
[00:15:22.700 --> 00:15:25.700]  你就要從心裡去馴服
[00:15:25.700 --> 00:15:27.700]  馴服
[00:15:27.700 --> 00:15:29.700]  他給我們的教導
[00:15:29.700 --> 00:15:31.700]  什麼叫馴服呢
[00:15:31.700 --> 00:15:33.700]  英文是surrender
[00:15:33.700 --> 00:15:35.700]  投降
[00:15:35.700 --> 00:15:39.700]  投降就是說我不再作主了
[00:15:39.700 --> 00:15:41.700]  我放下我擁有的東西
[00:15:41.700 --> 00:15:42.700]  是不是
[00:15:42.700 --> 00:15:43.700]  放下
[00:15:43.700 --> 00:15:44.700]  所以因此
[00:15:44.700 --> 00:15:45.700]  保羅用了第二個詞語
[00:15:45.700 --> 00:15:47.700]  也是有這個意思
[00:15:47.700 --> 00:15:49.700]  是獻上
[00:15:49.700 --> 00:15:51.700]  獻給
[00:15:51.700 --> 00:15:54.700]  原文是有一個交出來的意思
[00:15:54.700 --> 00:15:56.700]  你交出什麼
[00:15:56.700 --> 00:15:59.700]  交出你的權
[00:15:59.700 --> 00:16:01.700]  服從就是你交出
[00:16:01.700 --> 00:16:03.700]  那個話事權
[00:16:03.700 --> 00:16:08.700]  我聽你說
[00:16:08.700 --> 00:16:09.700]  這條聖經說
[00:16:09.700 --> 00:16:11.700]  究竟我們將自己的生命
[00:16:11.700 --> 00:16:14.700]  交出給不潔不法做奴僕
[00:16:14.700 --> 00:16:15.700]  還是將我們的生命
[00:16:15.700 --> 00:16:18.700]  交出來做義的奴僕
[00:16:18.700 --> 00:16:20.700]  說的是那個行為
[00:16:20.700 --> 00:16:21.700]  我們的生命
[00:16:21.700 --> 00:16:22.700]  那個行為
[00:16:22.700 --> 00:16:23.700]  那個生活
[00:16:23.700 --> 00:16:26.700]  是不是能夠跟蒙召恩去相稱
[00:16:26.700 --> 00:16:28.700]  當我們馴服的時候
