
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹,主內平安
[00:05:30.560 --> 00:05:32.720]  二十四篇第一個圖畫
[00:05:32.720 --> 00:05:34.880]  就是一幅創造的圖畫
[00:05:34.880 --> 00:05:36.880]  OK 它講神
[00:05:36.880 --> 00:05:38.720]  地上面的東西都是屬神的
[00:05:38.720 --> 00:05:41.360]  祂將地建立在海上
[00:05:41.360 --> 00:05:43.040]  建立在江河之上
[00:05:43.040 --> 00:05:43.960]  OK
[00:05:43.960 --> 00:05:45.480]  接著我們看第二幅圖畫
[00:05:45.480 --> 00:05:46.480]  我們又一起讀
[00:05:46.480 --> 00:05:48.280]  準備 一 二 三
[00:05:48.280 --> 00:05:50.840]  誰能登耶和華的山
[00:05:50.840 --> 00:05:53.560]  誰能站在他的聖所
[00:05:53.560 --> 00:05:55.680]  就此手結心稱
[00:05:55.680 --> 00:05:57.840]  意念不向虛妄
[00:05:57.840 --> 00:06:00.960]  起誓不懷鬼詐的印
[00:06:00.960 --> 00:06:03.720]  他必蒙耶和華次福
[00:06:03.720 --> 00:06:07.760]  又蒙救他的上帝使他誠意
[00:06:07.760 --> 00:06:10.880]  這是尋求耶和華的族類
[00:06:10.880 --> 00:06:13.640]  是尋求裡面的牙角
[00:06:13.640 --> 00:06:16.640]  所以第二幅圖畫就不是再創造了
[00:06:16.640 --> 00:06:18.040]  你見到開始問一個問題
[00:06:18.040 --> 00:06:20.400]  誰能登耶和華的山
[00:06:20.400 --> 00:06:22.960]  大概這一幅就是一幅朝聖的圖畫
[00:06:22.960 --> 00:06:26.240]  以色列人過時過節就會去耶路撒冷
[00:06:26.240 --> 00:06:26.880]  他就問了
[00:06:26.880 --> 00:06:29.160]  誰能登耶和華的山
[00:06:29.160 --> 00:06:30.360]  然後回答
[00:06:30.360 --> 00:06:31.240]  然後就說了
[00:06:31.240 --> 00:06:33.600]  是尋求裡面的族類
[00:06:33.600 --> 00:06:35.280]  是牙角
[00:06:35.280 --> 00:06:37.280]  好 去到最後一幅圖畫
[00:06:37.280 --> 00:06:39.000]  因為還有一點長的
[00:06:39.000 --> 00:06:40.000]  我讀給大家聽
[00:06:40.000 --> 00:06:42.760]  他說 眾城門啊 你要抬起頭來
[00:06:42.760 --> 00:06:44.840]  永久的門戶啊 你們要被舉起
[00:06:44.840 --> 00:06:46.440]  榮耀的王將要進來
[00:06:46.440 --> 00:06:48.480]  這榮耀的王是誰呢
[00:06:48.480 --> 00:06:50.880]  就是有力有能的耶和華
[00:06:50.880 --> 00:06:54.320]  在戰場上大有能力的耶和華
[00:06:54.320 --> 00:06:56.080]  眾城門啊 要抬起頭來
[00:06:56.080 --> 00:06:58.520]  永久的門戶啊 你們要高舉
[00:06:58.520 --> 00:07:02.800]  榮耀的王將要進來
[00:07:02.800 --> 00:07:04.920]  這榮耀的王是誰呢
[00:07:04.920 --> 00:07:09.240]  萬鈞之耶和華是榮耀的王
[00:07:09.240 --> 00:07:12.480]  所以第三幅圖畫又不是在說朝聖
[00:07:12.480 --> 00:07:14.920]  就說有個君王要進城
[00:07:14.920 --> 00:07:17.920]  大有能力的萬鈞之耶和華
[00:07:17.920 --> 00:07:20.640]  是一個海船的圖畫
[00:07:20.640 --> 00:07:22.440]  王打贏仗了
[00:07:22.440 --> 00:07:25.800]  現在回到城那裡
[00:07:25.800 --> 00:07:28.920]  當我們大概對詩篇、二十四篇
[00:07:28.920 --> 00:07:30.480]  有這三個印象之後
[00:07:30.480 --> 00:07:32.760]  我們就逐一去看
[00:07:32.760 --> 00:07:35.080]  每一幅圖畫想說些什麼
[00:07:35.080 --> 00:07:38.560]  而今天我們先會看的就是第二幅圖畫
[00:07:38.560 --> 00:07:41.240]  「誰能登耶和華的山」的圖畫
[00:07:41.240 --> 00:07:44.120]  我會用比較長的時間去說
[00:07:44.120 --> 00:07:47.160]  所以大家說如果說第二幅圖畫已經二十分鐘了
[00:07:47.160 --> 00:07:48.200]  那之後會否很快就完結了
[00:07:48.200 --> 00:07:49.280]  不是的
[00:07:49.280 --> 00:07:52.080]  因為最豐富的就是第二個圖畫
[00:07:52.080 --> 00:07:53.600]  我們明白到
[00:07:53.600 --> 00:07:55.480]  很容易就會明白
[00:07:55.480 --> 00:07:58.440]  第一和第三個圖畫是說些什麼
[00:07:58.440 --> 00:08:01.520]  所以今天我們就會由第二幅圖畫
[00:08:01.520 --> 00:08:05.160]  這幅朝聖的圖畫開始說起
[00:08:09.560 --> 00:08:10.480]  我們一開始提過
[00:08:10.480 --> 00:08:15.120]  每一個段落都是描繪出不同的意境、圖畫
[00:08:15.120 --> 00:08:19.120]  目的是要帶出神是誰
[00:08:19.120 --> 00:08:22.160]  第二個段落所呈現的是一幅朝聖的圖畫
[00:08:22.160 --> 00:08:23.520]  而朝聖就是很明顯的
[00:08:23.520 --> 00:08:25.680]  它的目的地就是聖殿
[00:08:25.680 --> 00:08:27.360]  就是耶和華的山
[00:08:27.360 --> 00:08:29.080]  所以詩人一開始問了兩個問題
[00:08:29.080 --> 00:08:30.840]  其實是同一個問題
[00:08:30.840 --> 00:08:32.280]  他說
[00:08:32.280 --> 00:08:34.000]  「誰能登耶和華的山」
[00:08:34.000 --> 00:08:36.280]  「誰能斬得去的繩索」
[00:08:36.280 --> 00:08:39.800]  用不同的方法來表達耶路撒冷
[00:08:39.800 --> 00:08:41.520]  其實是問同一件事
[00:08:41.520 --> 00:08:42.680]  然後就馬上回答
[00:08:42.680 --> 00:08:44.560]  他說「就是守結心清」
[00:08:44.560 --> 00:08:46.000]  「意念不量虛妄」
[00:08:46.000 --> 00:08:49.000]  「喜世不為鬼炸的人」
[00:08:49.000 --> 00:08:51.120]  大概大家都明白是什麼意思
[00:08:51.120 --> 00:08:52.160]  也說了一點點
[00:08:52.160 --> 00:08:55.120]  守結心清的「守」是指無罪的「守」
[00:08:55.120 --> 00:08:58.120]  以及純正的「內心」
[00:08:58.120 --> 00:09:00.640]  意念不量虛妄是指你的意念
[00:09:00.640 --> 00:09:04.440]  你整個人都不會去投靠那些
[00:09:04.440 --> 00:09:05.960]  即是不靠那些
[00:09:05.960 --> 00:09:06.840]  假的東西
[00:09:06.840 --> 00:09:07.880]  虛妄
[00:09:07.880 --> 00:09:09.280]  那些假的東西包括什麼呢
[00:09:09.280 --> 00:09:11.680]  就是那些沒用、根本靠不住的東西
[00:09:11.680 --> 00:09:14.520]  包括假神、偶像
[00:09:14.520 --> 00:09:16.520]  又或者是靠自己
[00:09:16.520 --> 00:09:18.840]  他說「誰能登耶和華的山」
[00:09:18.840 --> 00:09:20.360]  「靠自己行不行」
[00:09:20.360 --> 00:09:22.320]  他說「這些就是虛妄不行」
[00:09:22.320 --> 00:09:24.000]  「靠其他偶像都不行」
[00:09:24.000 --> 00:09:25.680]  「拜多幾個行不行」
[00:09:25.680 --> 00:09:27.960]  「不行的」
[00:09:27.960 --> 00:09:31.680]  最後他說「喜世不為鬼炸的人」
[00:09:31.680 --> 00:09:33.080]  我們都明白
[00:09:33.080 --> 00:09:34.760]  耶和華是聖結的神
[00:09:34.760 --> 00:09:37.000]  祂是我們唯一的依靠
[00:09:37.000 --> 00:09:38.480]  因此無罪
[00:09:38.480 --> 00:09:39.800]  單單依靠著
[00:09:39.800 --> 00:09:40.920]  正直無畏的人
[00:09:40.920 --> 00:09:44.040]  才可以站在這個聖所裡面
[00:09:44.040 --> 00:09:45.840]  然後第五節他就繼續說
[00:09:45.840 --> 00:09:48.040]  他說
[00:09:48.040 --> 00:09:49.920]  這幫人是怎樣的人呢
[00:09:49.920 --> 00:09:51.280]  這幫人原來是他們
[00:09:51.280 --> 00:09:52.800]  特必蒙耶和華次福
[00:09:52.800 --> 00:09:56.400]  又蒙他上帝使他誠意
[00:09:56.400 --> 00:09:59.680]  然後最後私人舉了一個例子
[00:09:59.680 --> 00:10:02.320]  告訴你哪一個就是那些可以登山的人
[00:10:02.320 --> 00:10:03.080]  第六節
[00:10:03.080 --> 00:10:07.200]  他說「這是尋求耶和華的族類」
[00:10:07.200 --> 00:10:11.200]  「是尋求裡面的雅各」
[00:10:11.200 --> 00:10:15.160]  所以當你用三十秒去讀這篇詩
[00:10:15.160 --> 00:10:17.760]  大概你就會有這個印象
[00:10:17.760 --> 00:10:19.520]  已經很厲害了
[00:10:19.520 --> 00:10:22.840]  如果你有這個想法在你的腦袋裡面
[00:10:22.840 --> 00:10:25.280]  頭一節、第三節是問問題
[00:10:25.280 --> 00:10:26.960]  問誰可以站在聖所
[00:10:26.960 --> 00:10:29.880]  然後第四節說條件
[00:10:29.880 --> 00:10:31.640]  第五節就說結果
[00:10:31.640 --> 00:10:33.080]  上了山之後有什麼結果呢
[00:10:33.080 --> 00:10:36.280]  蒙耶和華次福誠意了
[00:10:36.280 --> 00:10:38.320]  最後就是雅各
[00:10:38.320 --> 00:10:42.840]  下一個例子
[00:10:42.840 --> 00:10:45.600]  如果我們在地鐵上面看聖經
[00:10:45.600 --> 00:10:47.080]  去到這個階段
[00:10:47.080 --> 00:10:51.120]  我們就滿意了
[00:10:51.120 --> 00:10:53.000]  但是
[00:10:53.000 --> 00:10:55.960]  如果我們在咖啡店
[00:10:55.960 --> 00:10:59.360]  只是喝了一口咖啡
[00:10:59.360 --> 00:11:02.240]  再慢慢喝一口
[00:11:02.240 --> 00:11:04.800]  聽一段經文
[00:11:04.800 --> 00:11:08.440]  難免你越看的時候
[00:11:08.440 --> 00:11:12.480]  你就越皺眉
[00:11:12.480 --> 00:11:16.480]  第一個令你皺眉的位置是誰呢
[00:11:16.480 --> 00:11:18.040]  就是最後那位先生
[00:11:18.040 --> 00:11:22.080]  雅各
[00:11:22.080 --> 00:11:24.720]  如果雅各是一個例子
[00:11:24.720 --> 00:11:26.800]  就是守結心清意念不兩虛妄
[00:11:26.800 --> 00:11:29.320]  起誓不為鬼詐的人
[00:11:29.320 --> 00:11:31.520]  雅各
[00:11:31.520 --> 00:11:32.960]  不是吧
[00:11:32.960 --> 00:11:35.280]  不要欺負我沒有看過《創世紀》
[00:11:35.280 --> 00:11:37.360]  雅各不是鬼詐
[00:11:37.360 --> 00:11:39.200]  祝福是騙回來的
[00:11:39.200 --> 00:11:42.080]  弟兄姊妹
[00:11:42.080 --> 00:11:44.320]  怎麼會是雅各呢
[00:11:44.320 --> 00:11:46.800]  你開始皺眉了
[00:11:46.800 --> 00:11:47.760]  聖經這麼多人不說
[00:11:47.760 --> 00:11:51.520]  他卻說雅各
[00:11:51.520 --> 00:11:52.400]  第二
[00:11:52.400 --> 00:11:54.360]  你更加皺眉
[00:11:54.360 --> 00:11:55.320]  因為第四節
[00:11:55.320 --> 00:11:58.000]  我們要理解為登椰華山的條件
[00:11:58.000 --> 00:11:59.680]  然後再喝一口咖啡
[00:11:59.680 --> 00:12:02.960]  問自己我是否這樣的人
[00:12:02.960 --> 00:12:05.240]  之前柏森Micheal問過大家
[00:12:05.240 --> 00:12:06.280]  誰覺得自己勁賢
[00:12:06.280 --> 00:12:07.600]  舉手吧
[00:12:07.600 --> 00:12:08.440]  我再問一次
[00:12:08.440 --> 00:12:11.520]  誰覺得自己守結心清意念不兩虛妄
[00:12:11.520 --> 00:12:12.880]  起誓不為鬼詐的人
[00:12:12.880 --> 00:12:13.280]  舉手吧
[00:12:13.280 --> 00:12:15.400]  做齊三樣
[00:12:15.400 --> 00:12:18.560]  我想大概沒有誰可以舉手
[00:12:18.560 --> 00:12:21.440]  誰能做到
[00:12:21.440 --> 00:12:25.320]  雅各那個也不行
[00:12:25.320 --> 00:12:27.200]  所以當你越看這篇詩篇的時候
[00:12:27.200 --> 00:12:28.240]  尤其是看第二幅圖畫
[00:12:28.240 --> 00:12:30.560]  你就會覺得越不對勁
[00:12:30.560 --> 00:12:35.520]  如果我們用這個表格去理解
[00:12:35.520 --> 00:12:36.240]  雅各
[00:12:36.240 --> 00:12:38.200]  如果詩人說
[00:12:38.200 --> 00:12:41.280]  就是尋求你面的大衛
[00:12:41.280 --> 00:12:43.480]  大衛行不行
[00:12:43.480 --> 00:12:44.560]  大衛也不行
[00:12:44.560 --> 00:12:46.560]  大衛邊守結心清
[00:12:46.560 --> 00:12:47.520]  搶人老婆
[00:12:47.520 --> 00:12:51.720]  把人家老公推到前線戰死了
[00:12:51.720 --> 00:12:53.480]  大衛年老的時候身體冷
[00:12:53.480 --> 00:12:54.240]  怎樣做
[00:12:54.240 --> 00:12:55.680]  是否在牢裡取暖
[00:12:55.680 --> 00:12:56.960]  不是
[00:12:56.960 --> 00:13:00.640]  都是抱過年輕的女生
[00:13:00.640 --> 00:13:03.240]  怎樣守結心清
[00:13:03.240 --> 00:13:04.080]  好一點的
[00:13:04.080 --> 00:13:05.800]  扎姆爾比較好
[00:13:05.800 --> 00:13:07.440]  就是尋求你面的扎姆爾
[00:13:07.440 --> 00:13:08.840]  我們覺得比較好
[00:13:08.840 --> 00:13:10.880]  但是偏偏
[00:13:10.880 --> 00:13:14.240]  他就說是雅各
[00:13:14.240 --> 00:13:15.800]  而你看回《創世紀》
[00:13:15.800 --> 00:13:17.680]  二十七章三十四到三十六節
[00:13:17.680 --> 00:13:20.720]  就是他欺騙了父親的祝福
[00:13:20.720 --> 00:13:22.240]  他哥哥知道了
[00:13:22.240 --> 00:13:23.960]  要去殺他的時候
[00:13:23.960 --> 00:13:24.800]  《創世紀》是這樣說
[00:13:24.800 --> 00:13:26.600]  以掃聽了父親的話
[00:13:26.600 --> 00:13:27.400]  被人欺騙了
[00:13:27.400 --> 00:13:28.920]  就大聲哄哄對父親說
[00:13:28.920 --> 00:13:29.480]  我父啊
[00:13:29.480 --> 00:13:30.760]  求你也為我祝福
[00:13:30.760 --> 00:13:31.320]  以撒說
[00:13:31.320 --> 00:13:32.000]  就是他父親
[00:13:32.000 --> 00:13:32.720]  他說
[00:13:32.720 --> 00:13:33.480]  你弟弟
[00:13:33.480 --> 00:13:34.080]  雅各
[00:13:34.080 --> 00:13:36.280]  已經用詭計
[00:13:36.280 --> 00:13:38.360]  來把你的祝福奪去了
[00:13:38.360 --> 00:13:40.040]  以掃說
[00:13:40.040 --> 00:13:41.640]  他明叫雅各
[00:13:41.640 --> 00:13:43.080]  豈不是這樣嗎
[00:13:43.080 --> 00:13:44.680]  他欺騙了我兩次
[00:13:44.680 --> 00:13:47.600]  他才奪去了我長子的名份
[00:13:47.600 --> 00:13:51.560]  看他現在又奪去了我的福份
[00:13:51.560 --> 00:13:52.960]  如果你看《聖經》
[00:13:52.960 --> 00:13:54.760]  他明叫雅各豈不是這樣嗎
[00:13:54.760 --> 00:13:56.800]  他有一顆星
[00:13:56.800 --> 00:13:58.360]  原來雅各的名字
[00:13:58.360 --> 00:14:00.520]  在希伯林文讀出來
[00:14:00.520 --> 00:14:05.280]  那個音非常像欺騙這個字
[00:14:05.280 --> 00:14:07.400]  雅各出了名
[00:14:07.400 --> 00:14:08.640]  是用詭計的
[00:14:08.640 --> 00:14:10.000]  他的名字已經是這樣說
[00:14:10.000 --> 00:14:13.600]  他騙人的
[00:14:13.600 --> 00:14:16.080]  怎會是手結心清
[00:14:16.080 --> 00:14:17.920]  怎會是意念不向虛妄
[00:14:17.920 --> 00:14:19.760]  怎會是喜世不為鬼詐
[00:14:19.760 --> 00:14:21.040]  選都選一個好一點的
[00:14:21.040 --> 00:14:22.560]  寫下去
[00:14:22.560 --> 00:14:23.960]  就算我要寫雅各
[00:14:23.960 --> 00:14:26.200]  我是私人
[00:14:26.200 --> 00:14:29.640]  我都寫尋求裡面的以色列
[00:14:29.640 --> 00:14:31.760]  避開了一個像鬼詐的名字
[00:14:31.760 --> 00:14:32.600]  都不寫以色列
[00:14:32.600 --> 00:14:36.600]  就是寫雅各
[00:14:36.600 --> 00:14:37.120]  所以大英姐妹
[00:14:37.120 --> 00:14:40.360]  當我們去再想清楚一點
[00:14:40.360 --> 00:14:41.520]  其實第二幅圖畫
[00:14:41.520 --> 00:14:44.440]  想跟我們表達些什麼呢
[00:14:44.440 --> 00:14:47.000]  舉一個不可能達到的條件
[00:14:47.000 --> 00:14:49.760]  舉一個根本不符合條件的雅各出來
[00:14:49.760 --> 00:14:55.240]  然後就說他可以登陸三
[00:14:55.240 --> 00:14:57.280]  這裡呢
[00:14:57.280 --> 00:15:00.440]  我們就要明白多一點
[00:15:00.440 --> 00:15:07.080]  為什麼他要這樣做
[00:15:07.080 --> 00:15:09.840]  我們可以參考另一個日本
[00:15:09.840 --> 00:15:11.720]  New American Standard Bible
[00:15:11.720 --> 00:15:12.840]  1995年的版本
[00:15:12.840 --> 00:15:14.240]  英文是這樣翻譯的
[00:15:14.240 --> 00:15:15.680]  第五節
[00:15:15.680 --> 00:15:18.480]  很關鍵的第五節
[00:15:18.480 --> 00:15:20.200]  他說
[00:15:20.200 --> 00:15:23.160]  He shall receive a blessing from the Lord
[00:15:23.160 --> 00:15:28.040]  and righteousness from the God of his salvation
[00:15:28.040 --> 00:15:29.600]  你看他跟中文有個不同
[00:15:29.600 --> 00:15:31.480]  中文他說他必
[00:15:31.480 --> 00:15:34.200]  就孟耶華次福
[00:15:34.200 --> 00:15:36.040]  講到好像是一個結果
[00:15:36.040 --> 00:15:37.800]  上了山的結果
[00:15:37.800 --> 00:15:39.000]  但原來在原文裡面
[00:15:39.000 --> 00:15:42.400]  那個次福那個字呢
[00:15:42.400 --> 00:15:43.800]  原來可以不是這樣翻譯的
[00:15:43.800 --> 00:15:46.000]  不是翻譯成一個結果的
[00:15:46.000 --> 00:15:47.200]  這個NASB就譯做
[00:15:47.200 --> 00:15:48.320]  He shall receive
[00:15:48.320 --> 00:15:51.720]  他應該要先得到
[00:15:51.720 --> 00:15:54.560]  他應該要先得到
[00:15:54.560 --> 00:15:56.640]  如果是這樣的話呢
[00:15:56.640 --> 00:15:59.400]  你看看這個表格就完全不同了
[00:15:59.400 --> 00:16:01.160]  第五節就再不是一個結果
[00:16:01.160 --> 00:16:03.320]  原來第五節跟第四節一樣的
[00:16:03.320 --> 00:16:06.280]  都是在回答那個問題
[00:16:06.280 --> 00:16:09.640]  都是要回答那個問題
[00:16:09.640 --> 00:16:10.600]  他就說
[00:16:10.600 --> 00:16:13.320]  誰可以站在耶和華的山啊
[00:16:13.320 --> 00:16:15.520]  大概第四節的意思就是
[00:16:15.520 --> 00:16:17.880]  沒有人可以站在耶和華的山
[00:16:17.880 --> 00:16:18.640]  那怎麼辦呢
[00:16:18.640 --> 00:16:19.400]  他說
[00:16:19.400 --> 00:16:21.000]  這幫人要站在耶和華的山
[00:16:21.000 --> 00:16:24.440]  他就必須先蒙耶和華的次福
[00:16:24.440 --> 00:16:28.320]  又必須先蒙救他的上帝
[00:16:28.320 --> 00:16:30.520]  使他成為二
[00:16:30.520 --> 00:16:36.360]  這樣他才有資格上耶和華的山
[00:16:36.360 --> 00:16:38.120]  這樣就明白很多了
[00:16:38.120 --> 00:16:39.960]  所以瓦割可以
[00:16:39.960 --> 00:16:41.440]  是不是因為瓦割自己做到
[00:16:41.440 --> 00:16:43.120]  不是
[00:16:43.120 --> 00:16:44.960]  因為瓦割他是做不到的
[00:16:44.960 --> 00:16:48.200]  但是他蒙了耶和華的次福
[00:16:48.200 --> 00:16:50.560]  又蒙了救他的上帝
[00:16:50.560 --> 00:16:52.200]  使他成為二
[00:16:52.200 --> 00:16:54.720]  記不記得他改了名字
[00:16:54.720 --> 00:16:57.280]  有過這個轉變
