
[00:00:00.000 --> 00:00:03.480]  我這裡又選了一首歌的歌詞
[00:02:47.540 --> 00:02:51.740]  我們今天的題目叫做聆聽情感福音
[00:02:51.740 --> 00:02:55.720]  特別是因為我在香港基督徒學生福音團體的工作
[00:02:55.720 --> 00:02:57.720]  接觸很多年青人
[00:02:57.720 --> 00:02:59.720]  還有我自己有三個女兒
[00:02:59.720 --> 00:03:01.720]  都是叫做Gen Z
[00:03:01.720 --> 00:03:06.920]  Gen Z的年青人
[00:03:06.920 --> 00:03:08.920]  她們各有代表性
[00:03:08.920 --> 00:03:10.920]  有機會再說
[00:03:10.920 --> 00:03:14.920]  我們一起禱告求神向我們說話
[00:03:14.920 --> 00:03:16.920]  天父祈求你今天向我們說話
[00:03:16.920 --> 00:03:20.920]  特別是對我們這一代人說話
[00:03:20.920 --> 00:03:23.920]  在香港我們經歷很多事情
[00:03:23.920 --> 00:03:26.920]  我們可能每個人都承載著很多情緒
[00:03:26.920 --> 00:03:28.920]  很多艱難要面對
[00:03:28.920 --> 00:03:31.920]  有時大家你眼望我眼
[00:03:31.920 --> 00:03:33.920]  都不知道怎樣去應對的時候
[00:03:33.920 --> 00:03:35.920]  主日就求你給我們智慧
[00:03:35.920 --> 00:03:38.920]  知道在今天怎樣去做一個門徒
[00:03:38.920 --> 00:03:41.920]  特別是透過我們聆聽的福事
[00:03:41.920 --> 00:03:44.920]  成為你福音的使者
[00:03:44.920 --> 00:03:46.920]  將福音跟人分享
[00:03:46.920 --> 00:03:48.920]  主日就求你先感動我們
[00:03:48.920 --> 00:03:50.920]  先透過你的福音觸碰我們
[00:03:50.920 --> 00:03:52.920]  我禱告奉靠耶穌基督的名字
[00:03:52.920 --> 00:03:54.920]  阿們
[00:03:54.920 --> 00:03:58.920]  今天那段經文
[00:03:58.920 --> 00:04:00.920]  如果你是留心去讀
[00:04:00.920 --> 00:04:02.920]  是很奇怪的
[00:04:02.920 --> 00:04:04.920]  第一件事
[00:04:04.920 --> 00:04:06.920]  其實耶穌知道很多事情
[00:04:06.920 --> 00:04:08.920]  但是他裝模作樣
[00:04:08.920 --> 00:04:10.920]  你明白嗎?
[00:04:10.920 --> 00:04:12.920]  他知道的東西明知故問
[00:04:12.920 --> 00:04:14.920]  這是第一個謎團
[00:04:14.920 --> 00:04:16.920]  第二件事如果你有留意
[00:04:16.920 --> 00:04:18.920]  在教師的時候
[00:04:18.920 --> 00:04:20.920]  他好像一個打球的人
[00:04:20.920 --> 00:04:22.920]  假身
[00:04:22.920 --> 00:04:24.920]  好像看左就打右
[00:04:24.920 --> 00:04:26.920]  閃了
[00:04:26.920 --> 00:04:28.920]  很奇怪
[00:04:28.920 --> 00:04:30.920]  你想留下就留下
[00:04:30.920 --> 00:04:32.920]  為什麼要裝走呢?
[00:04:32.920 --> 00:04:34.920]  還有第三件事
[00:04:34.920 --> 00:04:36.920]  門徒剛好認到他的時候
[00:04:36.920 --> 00:04:38.920]  發生什麼事呢?
[00:04:38.920 --> 00:04:40.920]  他是閃了的
[00:04:40.920 --> 00:04:42.920]  所以你可以想像
[00:04:42.920 --> 00:04:44.920]  那些餅是掉在桌子上
[00:04:44.920 --> 00:04:46.920]  彈來彈去
[00:04:46.920 --> 00:04:48.920]  然後耶穌就不見了
[00:04:48.920 --> 00:04:50.920]  很奇怪
[00:04:50.920 --> 00:04:52.920]  我都在想究竟為什麼呢?
[00:04:52.920 --> 00:04:54.920]  我們看一段經文
[00:04:54.920 --> 00:04:56.920]  這段經文說
[00:04:56.920 --> 00:04:58.920]  同一天門徒中有兩個人
[00:04:58.920 --> 00:05:00.920]  往一個村子去
[00:05:00.920 --> 00:05:02.920]  那個村子名叫二馬五絲
[00:05:02.920 --> 00:05:04.920]  二馬五絲其實不太知道是什麼地方
[00:05:04.920 --> 00:05:06.920]  不過有個意思是溫泉
[00:05:06.920 --> 00:05:08.920]  我們想起溫泉就興奮
[00:05:08.920 --> 00:05:10.920]  你想起哪裡呢?
[00:05:10.920 --> 00:05:12.920]  你鄉下沒錯
[00:05:12.920 --> 00:05:14.920]  可能是日本
[00:05:14.920 --> 00:05:16.920]  或者是台灣
[00:05:16.920 --> 00:05:18.920]  當然有些人喜歡內地
[00:05:18.920 --> 00:05:20.920]  也是鄉下
[00:05:20.920 --> 00:05:22.920]  去到溫泉你會覺得怎樣呢?
[00:05:22.920 --> 00:05:24.920]  輕鬆一下
[00:05:24.920 --> 00:05:26.920]  什麼時候你很想去旅行
[00:05:26.920 --> 00:05:28.920]  很大壓力
[00:05:28.920 --> 00:05:30.920]  香港人現在逢短週末都會離開
[00:05:30.920 --> 00:05:32.920]  所謂有腳和有錢
[00:05:32.920 --> 00:05:34.920]  即是有水腳
[00:05:34.920 --> 00:05:36.920]  就會離開
[00:05:36.920 --> 00:05:38.920]  長假期去旅行
[00:05:38.920 --> 00:05:40.920]  因為其實要休息
[00:05:40.920 --> 00:05:42.920]  這兩個門徒應該都是去休息
[00:05:42.920 --> 00:05:44.920]  發生什麼事呢?
[00:05:44.920 --> 00:05:46.920]  他們一起上耶路撒冷
[00:05:46.920 --> 00:05:48.920]  做什麼呢?
[00:05:48.920 --> 00:05:50.920]  實現他們的理想
[00:05:50.920 --> 00:05:52.920]  他們跟耶穌放下很多東西
[00:05:52.920 --> 00:05:54.920]  家人
[00:05:54.920 --> 00:05:56.920]  去工作
[00:05:56.920 --> 00:05:58.920]  為什麼要跟耶穌呢?
[00:05:58.920 --> 00:06:00.920]  他們覺得要為民族做點事
[00:06:00.920 --> 00:06:02.920]  他們希望
[00:06:02.920 --> 00:06:04.920]  或者為上帝做點事
[00:06:04.920 --> 00:06:06.920]  但去到發生什麼事呢?
[00:06:06.920 --> 00:06:08.920]  去到的是
[00:06:08.920 --> 00:06:10.920]  耶穌被出賣
[00:06:10.920 --> 00:06:12.920]  被捕
[00:06:12.920 --> 00:06:14.920]  被審判
[00:06:14.920 --> 00:06:16.920]  被處決
[00:06:16.920 --> 00:06:18.920]  他們是什麼狀態呢?
[00:06:18.920 --> 00:06:20.920]  很失望
[00:06:20.920 --> 00:06:22.920]  很受傷
[00:06:22.920 --> 00:06:24.920]  我們叫做創傷
[00:06:24.920 --> 00:06:26.920]  整個世界崩塌了
[00:06:26.920 --> 00:06:28.920]  情緒崩潰
[00:06:28.920 --> 00:06:30.920]  可能經歷很多事
[00:06:30.920 --> 00:06:32.920]  我不知道大家有沒有經歷過這些事情
[00:06:32.920 --> 00:06:34.920]  其實每個人
[00:06:34.920 --> 00:06:36.920]  可能都經歷過創傷
[00:06:36.920 --> 00:06:38.920]  或者你沒有
[00:06:38.920 --> 00:06:40.920]  很幸福
[00:06:40.920 --> 00:06:42.920]  我不是祈福黨
[00:06:42.920 --> 00:06:44.920]  你不用擔心
[00:06:44.920 --> 00:06:46.920]  但可能你身邊的人都試過
[00:06:46.920 --> 00:06:48.920]  不知道為什麼
[00:06:48.920 --> 00:06:50.920]  他很崩潰
[00:06:50.920 --> 00:06:52.920]  他的狀態
[00:06:52.920 --> 00:06:54.920]  不知道怎樣陪伴他
[00:06:54.920 --> 00:06:56.920]  又或者你想一下
[00:06:56.920 --> 00:06:58.920]  這裡的門徒
[00:06:58.920 --> 00:07:00.920]  還有一個伴一起走
[00:07:00.920 --> 00:07:02.920]  一起聊
[00:07:02.920 --> 00:07:04.920]  你又想一下
[00:07:04.920 --> 00:07:06.920]  萬一我自己崩潰的時候
[00:07:06.920 --> 00:07:08.920]  你想到誰跟你一起同行
[00:07:08.920 --> 00:07:10.920]  你想到嗎?
[00:07:10.920 --> 00:07:12.920]  希望你想到
[00:07:12.920 --> 00:07:14.920]  同行是很重要
[00:07:14.920 --> 00:07:16.920]  在一些受傷的時候
[00:07:16.920 --> 00:07:18.920]  每個人都總有這些時間
[00:07:18.920 --> 00:07:20.920]  需要人同行
[00:07:20.920 --> 00:07:22.920]  而在同行的過程中
[00:07:22.920 --> 00:07:24.920]  怎樣呢?
[00:07:24.920 --> 00:07:26.920]  耶穌出現了
[00:07:26.920 --> 00:07:28.920]  耶穌出現了
[00:07:28.920 --> 00:07:30.920]  跟他們聊天
[00:07:30.920 --> 00:07:32.920]  但問題是
[00:07:32.920 --> 00:07:34.920]  耶穌出現的時候
[00:07:34.920 --> 00:07:36.920]  他認不認得耶穌?
[00:07:36.920 --> 00:07:38.920]  他不知道為什麼認不認得耶穌
[00:07:38.920 --> 00:07:40.920]  不過就藉這個機會
[00:07:40.920 --> 00:07:42.920]  講一下人是一種很厲害的情緒
[00:07:42.920 --> 00:07:44.920]  或者很大的情緒
[00:07:44.920 --> 00:07:46.920]  看看是什麼狀態
[00:07:46.920 --> 00:07:48.920]  這裡有個圖
[00:07:48.920 --> 00:07:50.920]  是一本講創傷的書
[00:07:50.920 --> 00:07:52.920]  叫做心靈的傷
[00:07:52.920 --> 00:07:54.920]  身體會記住的書
[00:07:54.920 --> 00:07:56.920]  這本書很值得看
[00:07:56.920 --> 00:07:58.920]  一百二十元
[00:07:58.920 --> 00:08:00.920]  折了之後
[00:08:00.920 --> 00:08:02.920]  我覺得香港人應該看看
[00:08:02.920 --> 00:08:04.920]  認識多一點創傷是什麼
[00:08:04.920 --> 00:08:06.920]  這裡說
[00:08:06.920 --> 00:08:08.920]  現在說腦神經科學
[00:08:08.920 --> 00:08:10.920]  講得簡單一點
[00:08:10.920 --> 00:08:12.920]  其實腦就是
[00:08:12.920 --> 00:08:14.920]  有一部分叫情感腦
[00:08:14.920 --> 00:08:16.920]  另外大腦皮層
[00:08:16.920 --> 00:08:18.920]  我們叫理性腦
[00:08:18.920 --> 00:08:20.920]  舉個例子
[00:08:20.920 --> 00:08:22.920]  你聽到的時候
[00:08:22.920 --> 00:08:24.920]  你的理性腦是正常運作的
[00:08:24.920 --> 00:08:26.920]  但你發覺很辛苦
[00:08:26.920 --> 00:08:28.920]  很掙扎
[00:08:28.920 --> 00:08:30.920]  是什麼原因?
[00:08:30.920 --> 00:08:32.920]  是你的腦幹
[00:08:32.920 --> 00:08:34.920]  跟你說很睏
[00:08:34.920 --> 00:08:36.920]  很累
[00:08:36.920 --> 00:08:38.920]  所以你睡著了
[00:08:38.920 --> 00:08:40.920]  跟自己說正常的
[00:08:40.920 --> 00:08:42.920]  OK 抱一下自己
[00:08:42.920 --> 00:08:44.920]  香港人最慘是睡不著
[00:08:44.920 --> 00:08:46.920]  所以回到教會
[00:08:46.920 --> 00:08:48.920]  睡得著是感恩的
[00:08:48.920 --> 00:08:50.920]  很感恩
[00:08:50.920 --> 00:08:52.920]  所以你的腦幹
[00:08:52.920 --> 00:08:54.920]  負責呼吸
[00:08:54.920 --> 00:08:56.920]  肚餓 睡覺
[00:08:56.920 --> 00:08:58.920]  香港人有時候睡不著
[00:08:58.920 --> 00:09:00.920]  所以回到教會睡著也是感恩的
[00:09:00.920 --> 00:09:02.920]  尤其是偏度
[00:09:02.920 --> 00:09:04.920]  弱弱的
[00:09:04.920 --> 00:09:06.920]  我會接受
[00:09:06.920 --> 00:09:08.920]  因為我知道是你的腦幹
[00:09:08.920 --> 00:09:10.920]  發生運作
[00:09:10.920 --> 00:09:12.920]  還有另一樣
[00:09:12.920 --> 00:09:14.920]  上面有一個叫邊緣系統
[00:09:14.920 --> 00:09:16.920]  邊緣系統是什麼?
[00:09:16.920 --> 00:09:18.920]  就是所有哺乳類動物
[00:09:18.920 --> 00:09:20.920]  都有的
[00:09:20.920 --> 00:09:22.920]  哺乳類動物特別的是
[00:09:22.920 --> 00:09:24.920]  我們跟貓貓狗狗
[00:09:24.920 --> 00:09:26.920]  是有情感交流
[00:09:26.920 --> 00:09:28.920]  貓好像很囂張
[00:09:28.920 --> 00:09:30.920]  很高傲
[00:09:30.920 --> 00:09:32.920]  是真的
[00:09:32.920 --> 00:09:34.920]  貓很愛黏著你
[00:09:34.920 --> 00:09:36.920]  還有狗
[00:09:36.920 --> 00:09:38.920]  我們最多打架
[00:09:38.920 --> 00:09:40.920]  狗流浪狗
[00:09:40.920 --> 00:09:42.920]  看著你
[00:09:42.920 --> 00:09:44.920]  吠你
[00:09:44.920 --> 00:09:46.920]  小時候我怕
[00:09:46.920 --> 00:09:48.920]  很怕的時候
[00:09:48.920 --> 00:09:50.920]  狗是看到你怕
[00:09:50.920 --> 00:09:52.920]  於是他們會怎樣?
[00:09:52.920 --> 00:09:54.920]  追你
[00:09:54.920 --> 00:09:56.920]  所以記住
[00:09:56.920 --> 00:09:58.920]  也需要像耶穌一樣有演技
[00:09:58.920 --> 00:10:00.920]  不怕你了
[00:10:00.920 --> 00:10:02.920]  所以你會發覺
[00:10:02.920 --> 00:10:04.920]  人的腦下面叫情感腦
[00:10:04.920 --> 00:10:06.920]  控制你會不會緊張
[00:10:06.920 --> 00:10:08.920]  放鬆
[00:10:08.920 --> 00:10:10.920]  還有你的情緒
[00:10:10.920 --> 00:10:12.920]  上面叫理性腦
[00:10:12.920 --> 00:10:14.920]  有時候人的情感腦
[00:10:14.920 --> 00:10:16.920]  運作得很厲害的時候
[00:10:16.920 --> 00:10:18.920]  就會騎劫了一個人
[00:10:18.920 --> 00:10:20.920]  你聽過了
[00:10:20.920 --> 00:10:22.920]  有張圖
[00:10:22.920 --> 00:10:24.920]  火在眼裡燃燒
[00:10:24.920 --> 00:10:26.920]  接著會做什麼
[00:10:26.920 --> 00:10:28.920]  做錯事
[00:10:28.920 --> 00:10:30.920]  說錯話
[00:10:30.920 --> 00:10:32.920]  不應該說的都說出來
[00:10:32.920 --> 00:10:34.920]  一說就後悔
[00:10:34.920 --> 00:10:36.920]  因為你的口彈了出來
[00:10:36.920 --> 00:10:38.920]  你的理性腦就開始思考
[00:10:38.920 --> 00:10:40.920]  出事了
[00:10:40.920 --> 00:10:42.920]  兩夫婦吵架
[00:10:42.920 --> 00:10:44.920]  離婚了
[00:10:44.920 --> 00:10:46.920]  一是不說
[00:10:46.920 --> 00:10:48.920]  說了這句又怎樣
[00:10:48.920 --> 00:10:50.920]  回不了頭
[00:10:50.920 --> 00:10:52.920]  怎麼辦
[00:10:52.920 --> 00:10:54.920]  很難搞
[00:10:54.920 --> 00:10:56.920]  原來人的情緒會高漲到
[00:10:56.920 --> 00:10:58.920]  騎劫了自己
[00:10:58.920 --> 00:11:00.920]  怎麼辦
[00:11:00.920 --> 00:11:02.920]  原來
[00:11:02.920 --> 00:11:04.920]  被那個人說
[00:11:04.920 --> 00:11:06.920]  說著說著
[00:11:06.920 --> 00:11:08.920]  有個人聽著聽著
[00:11:08.920 --> 00:11:10.920]  那個人的情感腦
[00:11:10.920 --> 00:11:12.920]  就會降溫
[00:11:12.920 --> 00:11:14.920]  說到差不多
[00:11:14.920 --> 00:11:16.920]  他的理性腦會開始運作
[00:11:16.920 --> 00:11:18.920]  你有沒有試過
[00:11:18.920 --> 00:11:20.920]  你的人
[00:11:20.920 --> 00:11:22.920]  很煩的時候
[00:11:22.920 --> 00:11:24.920]  會做錯決定
[00:11:24.920 --> 00:11:26.920]  你找人聊天
[00:11:26.920 --> 00:11:28.920]  抒發情緒
[00:11:28.920 --> 00:11:30.920]  那個人就會清醒
[00:11:30.920 --> 00:11:32.920]  所以說有沒有用
[00:11:32.920 --> 00:11:34.920]  說是有用的
[00:11:34.920 --> 00:11:36.920]  跟自己說
[00:11:36.920 --> 00:11:38.920]  說是有用
[00:11:38.920 --> 00:11:40.920]  這裡我們看到
[00:11:40.920 --> 00:11:42.920]  耶穌裝模作樣
[00:11:42.920 --> 00:11:44.920]  走過去撩他們聊天
[00:11:44.920 --> 00:11:46.920]  那些門徒
[00:11:46.920 --> 00:11:48.920]  他們馬上停下來
[00:11:48.920 --> 00:11:50.920]  接著
[00:11:50.920 --> 00:11:52.920]  聽到耶穌問
[00:11:52.920 --> 00:11:54.920]  你發生什麼事
[00:11:54.920 --> 00:11:56.920]  明知故問
[00:11:56.920 --> 00:11:58.920]  接著有一個
[00:11:58.920 --> 00:12:00.920]  我們叫情緒
[00:12:00.920 --> 00:12:02.920]  整個耶路撒冷的旅客
[00:12:02.920 --> 00:12:04.920]  裡面都只有你
[00:12:04.920 --> 00:12:06.920]  什麼都不知道
[00:12:06.920 --> 00:12:08.920]  是不是很囂張
[00:12:08.920 --> 00:12:10.920]  囂張耶穌
[00:12:10.920 --> 00:12:12.920]  真是大件事
[00:12:12.920 --> 00:12:14.920]  接著耶穌繼續裝模作樣
[00:12:14.920 --> 00:12:16.920]  什麼事呢
[00:12:16.920 --> 00:12:18.920]  邪騷都沉不住氣
[00:12:18.920 --> 00:12:20.920]  什麼事呢
[00:12:20.920 --> 00:12:22.920]  我們發覺
[00:12:22.920 --> 00:12:24.920]  耶穌有時候
[00:12:24.920 --> 00:12:26.920]  都不會像我們這些說教
[00:12:26.920 --> 00:12:28.920]  在說道
[00:12:28.920 --> 00:12:30.920]  有時候耶穌是問一些問題
[00:12:30.920 --> 00:12:32.920]  引發我們去分享
[00:12:32.920 --> 00:12:34.920]  原來耶穌
[00:12:34.920 --> 00:12:36.920]  他不只是答案
[00:12:36.920 --> 00:12:38.920]  耶穌是一個問題
[00:12:38.920 --> 00:12:40.920]  耶穌來到
[00:12:40.920 --> 00:12:42.920]  說話開始
[00:12:42.920 --> 00:12:44.920]  分享我自己真實的狀態
[00:12:44.920 --> 00:12:46.920]  有一個聆聽的空間
[00:12:46.920 --> 00:12:48.920]  走了出來
[00:12:48.920 --> 00:12:50.920]  經文再看到的時候
[00:12:50.920 --> 00:12:52.920]  就是門徒
[00:12:52.920 --> 00:12:54.920]  講了五節的經文
[00:12:54.920 --> 00:12:56.920]  你知道聖經沒有廢話
[00:12:56.920 --> 00:12:58.920]  你們信不信
[00:12:58.920 --> 00:13:00.920]  聖經沒有廢話
[00:13:00.920 --> 00:13:02.920]  不是的很多家譜不知道在做什麼
[00:13:02.920 --> 00:13:04.920]  沒有廢話的聖經
[00:13:04.920 --> 00:13:06.920]  你看到
[00:13:06.920 --> 00:13:08.920]  他們好像
[00:13:08.920 --> 00:13:10.920]  整理
[00:13:10.920 --> 00:13:12.920]  究竟耶穌的事
[00:13:12.920 --> 00:13:14.920]  怎樣發生
[00:13:14.920 --> 00:13:16.920]  不過他們不只是
[00:13:16.920 --> 00:13:18.920]  講耶穌的事
[00:13:18.920 --> 00:13:20.920]  是講我們
[00:13:20.920 --> 00:13:22.920]  是他們有份參與的故事
[00:13:22.920 --> 00:13:24.920]  而且裡面還有情緒
[00:13:24.920 --> 00:13:26.920]  你看不看到
[00:13:26.920 --> 00:13:28.920]  你看看其實可能有失望
[00:13:28.920 --> 00:13:30.920]  另外他有講到明
[00:13:30.920 --> 00:13:32.920]  他們很驚奇
[00:13:32.920 --> 00:13:34.920]  有些婦女就說耶穌復活
[00:13:34.920 --> 00:13:36.920]  他們信不信
[00:13:36.920 --> 00:13:38.920]  他們不太相信
[00:13:38.920 --> 00:13:40.920]  人就是這樣
[00:13:40.920 --> 00:13:42.920]  情緒很混亂的時候
[00:13:42.920 --> 00:13:44.920]  事情放在你面前
[00:13:44.920 --> 00:13:46.920]  你也不相信
[00:13:46.920 --> 00:13:48.920]  所以耶穌的策略就是
[00:13:48.920 --> 00:13:50.920]  假裝不知道
[00:13:50.920 --> 00:13:52.920]  讓他們說 抒發他們的感受
[00:13:52.920 --> 00:13:54.920]  就說 聽
[00:13:54.920 --> 00:13:56.920]  我這裡又講了一點
[00:13:56.920 --> 00:13:58.920]  創傷的理論
[00:13:58.920 --> 00:14:00.920]  辛苦一點
[00:14:00.920 --> 00:14:02.920]  變了像上科學課
[00:14:02.920 --> 00:14:04.920]  但你懂這些科學
[00:14:04.920 --> 00:14:06.920]  你懂得照顧自己
[00:14:06.920 --> 00:14:08.920]  和照顧別人
[00:14:08.920 --> 00:14:10.920]  這裡說原來
[00:14:10.920 --> 00:14:12.920]  我們的腦
[00:14:12.920 --> 00:14:14.920]  譬如這一刻我體驗到
[00:14:14.920 --> 00:14:16.920]  我在播道會
[00:14:16.920 --> 00:14:18.920]  太古城堂的感覺
[00:14:18.920 --> 00:14:20.920]  我眼睛看到有個光頭佬
[00:14:20.920 --> 00:14:22.920]  在上面說話
[00:14:22.920 --> 00:14:24.920]  另外聽到聲音又奇奇怪怪的
[00:14:24.920 --> 00:14:26.920]  聲音在分享
[00:14:26.920 --> 00:14:28.920]  還有
[00:14:28.920 --> 00:14:30.920]  你聞到
[00:14:30.920 --> 00:14:32.920]  這裡的空氣
[00:14:32.920 --> 00:14:34.920]  空氣裡的味道
[00:14:34.920 --> 00:14:36.920]  或者感覺到
[00:14:36.920 --> 00:14:38.920]  冷的冷風吸下去
[00:14:38.920 --> 00:14:40.920]  皮膚又感覺到
[00:14:40.920 --> 00:14:42.920]  冷氣很涼
[00:14:42.920 --> 00:14:44.920]  或者你還是很熱
[00:14:44.920 --> 00:14:46.920]  這些經驗
[00:14:46.920 --> 00:14:48.920]  五感經驗是分開的
[00:14:48.920 --> 00:14:50.920]  就好像你剪片的時候
[00:14:50.920 --> 00:14:52.920]  聲帶和視像
[00:14:52.920 --> 00:14:54.920]  其實是分開的
[00:14:54.920 --> 00:14:56.920]  但你的腦有一個很神奇的地方
[00:14:56.920 --> 00:14:58.920]  他會將這些東西
[00:14:58.920 --> 00:15:00.920]  組合在一起
[00:15:00.920 --> 00:15:02.920]  然後就變成這一刻
[00:15:02.920 --> 00:15:04.920]  你的經驗
[00:15:04.920 --> 00:15:06.920]  正常來說是組合在一起的
[00:15:06.920 --> 00:15:08.920]  還有你有故事
[00:15:08.920 --> 00:15:10.920]  你記得你今天做過什麼
[00:15:10.920 --> 00:15:12.920]  是有故事的
[00:15:12.920 --> 00:15:14.920]  但萬一發生創傷的事件
[00:15:14.920 --> 00:15:16.920]  腦這裡會
[00:15:16.920 --> 00:15:18.920]  輕了機
[00:15:18.920 --> 00:15:20.920]  輕了機之後
[00:15:20.920 --> 00:15:22.920]  變了碎片
[00:15:22.920 --> 00:15:24.920]  所以有時候人們
[00:15:24.920 --> 00:15:26.920]  譬如去撞車
[00:15:26.920 --> 00:15:28.920]  你怎樣?
[00:15:28.920 --> 00:15:30.920]  斷片
[00:15:30.920 --> 00:15:32.920]  有時候有些人不單是這樣
[00:15:32.920 --> 00:15:34.920]  可能是一些校園欺凌
[00:15:34.920 --> 00:15:36.920]  又或者可能
[00:15:36.920 --> 00:15:38.920]  有些人跟他說的
[00:15:38.920 --> 00:15:40.920]  他很受傷
[00:15:40.920 --> 00:15:42.920]  他想不起來
[00:15:42.920 --> 00:15:44.920]  這些東西會變成什麼?
[00:15:44.920 --> 00:15:46.920]  變成碎片在腦裡
[00:15:46.920 --> 00:15:48.920]  飛來飛去
[00:15:48.920 --> 00:15:50.920]  所以我們有特別的
[00:15:50.920 --> 00:15:52.920]  受了傷的人
[00:15:52.920 --> 00:15:54.920]  要去輔導室
[00:15:54.920 --> 00:15:56.920]  見臨床心理學家
[00:15:56.920 --> 00:15:58.920]  講故事
[00:15:58.920 --> 00:16:00.920]  透過講故事
[00:16:00.920 --> 00:16:02.920]  組合在一起
[00:16:02.920 --> 00:16:04.920]  就算故事很奇怪
[00:16:04.920 --> 00:16:06.920]  如果你有看過
[00:16:06.920 --> 00:16:08.920]  少年派的奇幻漂流
[00:16:08.920 --> 00:16:10.920]  有沒有看過?
[00:16:10.920 --> 00:16:12.920]  很奇怪
[00:16:12.920 --> 00:16:14.920]  但因為
[00:16:14.920 --> 00:16:16.920]  作者要講真實的事件
[00:16:16.920 --> 00:16:18.920]  太痛苦了
[00:16:18.920 --> 00:16:20.920]  他唯有講一個
[00:16:20.920 --> 00:16:22.920]  很奇怪的故事
[00:16:22.920 --> 00:16:24.920]  但講了個奇怪故事
[00:16:24.920 --> 00:16:26.920]  他也可以處理他的情緒
[00:16:26.920 --> 00:16:28.920]  得到療癒
[00:16:28.920 --> 00:16:30.920]  重新出來
[00:16:30.920 --> 00:16:32.920]  我們近年
[00:16:32.920 --> 00:16:34.920]  也有
[00:16:34.920 --> 00:16:36.920]  我們的士工
[00:16:36.920 --> 00:16:38.920]  也有一種叫做
[00:16:38.920 --> 00:16:40.920]  我們推一個聆聽運動
[00:16:40.920 --> 00:16:42.920]  我們做了一些叫聆聽卡的東西
[00:16:42.920 --> 00:16:44.920]  是什麼來的呢?
[00:16:44.920 --> 00:16:46.920]  就是其實有些圖像卡
[00:16:46.920 --> 00:16:48.920]  在裡面
