
[00:00:00.000 --> 00:00:04.200]  很開心今天可以跟大家分享訊息
[00:02:52.200 --> 00:02:54.800]  在今天的社會裏面我們去見證祢
[00:02:54.800 --> 00:02:55.800]  主祢多謝祢
[00:02:55.800 --> 00:02:57.200]  聽我們很簡單禱告
[00:02:57.200 --> 00:02:58.600]  奉主明求
[00:02:58.600 --> 00:02:59.400]  阿門
[00:02:59.400 --> 00:03:01.600]  好,今天的經文有少少多
[00:03:01.600 --> 00:03:03.600]  未必很詳細講完的
[00:03:03.600 --> 00:03:05.600]  但是求神讓我講得清楚
[00:03:05.600 --> 00:03:09.400]  今天就是講統一王國時期的三位君王
[00:03:09.400 --> 00:03:11.200]  就是很熟悉的那三位君王
[00:03:11.200 --> 00:03:13.200]  統一王國時期是什麼呢?
[00:03:13.200 --> 00:03:16.200]  即是當以色列人進入迦南地
[00:03:16.200 --> 00:03:18.200]  五十週年你記得就是我們納什維基
[00:03:18.200 --> 00:03:21.200]  當他們過約旦河進入迦南地之後
[00:03:21.200 --> 00:03:25.200]  經歷過士斯時期大約三百年的歷史
[00:03:25.200 --> 00:03:29.200]  之後就有個王去誕生去統一了
[00:03:29.200 --> 00:03:31.200]  那個王是誰呢?
[00:03:31.200 --> 00:03:32.200]  就是蘇羅
[00:03:32.200 --> 00:03:35.800]  所以我們今天就會講統一王國時期的三位君王
[00:03:35.800 --> 00:03:39.200]  包括是蘇羅、大衛和所羅門
[00:03:39.200 --> 00:03:42.200]  他們的經歷、他們的結局都很特別
[00:03:42.200 --> 00:03:46.200]  特別在於作者去編寫他們的時候
[00:03:46.200 --> 00:03:48.200]  有一個很諷刺的味道
[00:03:48.200 --> 00:03:52.200]  他們的結局好像是特意為他們而設
[00:03:52.200 --> 00:03:55.200]  大家稍後留心聽一下就會知道
[00:03:55.200 --> 00:03:56.200]  所以我們逐個來看
[00:03:56.200 --> 00:03:58.200]  第一個就是蘇羅王
[00:03:58.200 --> 00:03:59.200]  都很熟悉吧
[00:03:59.200 --> 00:04:00.200]  我們簡單講一下
[00:04:00.200 --> 00:04:03.200]  蘇羅是屬於汴南敏茲派的
[00:04:03.200 --> 00:04:05.200]  聖經描述他是怎樣呢?
[00:04:05.200 --> 00:04:08.200]  是身材高大、健壯英俊
[00:04:08.200 --> 00:04:10.200]  你有沒有馬上想起誰呢?
[00:04:10.200 --> 00:04:13.200]  和我完全相反
[00:04:13.200 --> 00:04:16.200]  他是身材高大、健壯英俊
[00:04:16.200 --> 00:04:19.200]  身體和意志力都十分之剛強
[00:04:19.200 --> 00:04:21.200]  由於當時老百姓的要求
[00:04:21.200 --> 00:04:25.200]  年紀老邁的先知薩姆爾就順從民意
[00:04:25.200 --> 00:04:28.200]  適應當時時代的要求
[00:04:28.200 --> 00:04:30.200]  就說周圍的國家都有王
[00:04:30.200 --> 00:04:31.200]  我們都要有個王
[00:04:31.200 --> 00:04:33.200]  所以他就挑選了蘇羅
[00:04:33.200 --> 00:04:36.200]  成為當時以色列民的第一個王
[00:04:36.200 --> 00:04:38.200]  就是蘇羅王
[00:04:38.200 --> 00:04:40.200]  蘇羅王有什麼厲害呢?
[00:04:40.200 --> 00:04:42.200]  不知道你記不記得他的事跡
[00:04:42.200 --> 00:04:45.200]  他是一個很厲害的戰士
[00:04:45.200 --> 00:04:48.200]  在當時的時期開始
[00:04:48.200 --> 00:04:50.200]  已經是當時的一個領袖
[00:04:50.200 --> 00:04:52.200]  一個過渡期的領袖
[00:04:52.200 --> 00:04:55.200]  他的貢獻主要是在軍事方面
[00:04:55.200 --> 00:04:57.200]  所以簡單來說
[00:04:57.200 --> 00:04:59.200]  他是一個軍事領袖
[00:04:59.200 --> 00:05:01.200]  他有一個很厲害的地方
[00:05:01.200 --> 00:05:03.200]  他懂得去煉鐵當時的國家
[00:05:03.200 --> 00:05:06.200]  所以他在平原用一些戰車
[00:05:06.200 --> 00:05:09.200]  是完全贏了其他外敵
[00:05:09.200 --> 00:05:12.200]  蘇羅王十五年間主要的戰績
[00:05:12.200 --> 00:05:15.200]  在薩姆爾記上十一至十五章
[00:05:15.200 --> 00:05:17.200]  主要是描述什麼呢?
[00:05:17.200 --> 00:05:18.200]  擊敗阿滿王
[00:05:18.200 --> 00:05:20.200]  擊敗菲利士人
[00:05:20.200 --> 00:05:21.200]  擊敗阿瑪力人
[00:05:21.200 --> 00:05:23.200]  擊敗菲利士人
[00:05:23.200 --> 00:05:24.200]  簡單來說
[00:05:24.200 --> 00:05:27.200]  他所有聖經記載他厲害的事跡
[00:05:27.200 --> 00:05:31.200]  都是圍繞關於他打聖仗的事
[00:05:31.200 --> 00:05:32.200]  所以再說一次
[00:05:32.200 --> 00:05:35.200]  蘇羅王是一個戰士
[00:05:35.200 --> 00:05:36.200]  他用戰鬥
[00:05:36.200 --> 00:05:38.200]  他用戰爭去鞏固國家
[00:05:38.200 --> 00:05:41.200]  去令國家興盛
[00:05:41.200 --> 00:05:43.200]  好 之後又說
[00:05:43.200 --> 00:05:45.200]  蘇羅王有什麼不好呢?
[00:05:45.200 --> 00:05:48.200]  有沒有人記得他一些不好的事跡?
[00:05:48.200 --> 00:05:50.200]  在薩姆爾記上十三章
[00:05:50.200 --> 00:05:51.200]  他這樣說
[00:05:51.200 --> 00:05:54.200]  他說他私自獻祭
[00:05:54.200 --> 00:05:57.200]  蘇羅王在以色列皇帝二年的時候
[00:05:57.200 --> 00:05:59.200]  在吉甲準備打仗
[00:05:59.200 --> 00:06:01.200]  按鎖定的日子
[00:06:01.200 --> 00:06:05.200]  薩姆爾才知道應該會來到吉甲獻祭
[00:06:05.200 --> 00:06:08.200]  但是薩姆爾遲遲都沒有出現
[00:06:08.200 --> 00:06:11.200]  聖經沒有說薩姆爾為什麼可能塞車
[00:06:11.200 --> 00:06:13.200]  可能有事來不了
[00:06:13.200 --> 00:06:16.200]  但是聖經描述蘇羅王的反應是什麼呢?
[00:06:16.200 --> 00:06:18.200]  不耐煩
[00:06:18.200 --> 00:06:19.200]  他不耐煩
[00:06:19.200 --> 00:06:20.200]  很急
[00:06:20.200 --> 00:06:22.200]  很急要去準備打仗
[00:06:22.200 --> 00:06:27.200]  結果他擅自奪去薩姆爾這個祭司的位份的權
[00:06:27.200 --> 00:06:30.200]  他就自行獻祭給耶和華
[00:06:30.200 --> 00:06:33.200]  私自獻祭為什麼這麼嚴重呢?
[00:06:33.200 --> 00:06:37.200]  神是很重視去獻祭的
[00:06:37.200 --> 00:06:38.200]  為什麼這樣說呢?
[00:06:38.200 --> 00:06:42.200]  在聖經有很詳細的技術去描寫
[00:06:42.200 --> 00:06:44.200]  要怎樣獻祭
[00:06:44.200 --> 00:06:46.200]  用什麼動物去獻祭
[00:06:46.200 --> 00:06:48.200]  由哪個哪個的家族獻祭
[00:06:48.200 --> 00:06:51.200]  甚至要在哪裡獻祭
[00:06:51.200 --> 00:06:55.200]  所以你看到聖經是很重視獻祭
[00:06:55.200 --> 00:06:57.200]  而在舊約時代
[00:06:57.200 --> 00:07:01.200]  神為百姓預備赦罪的方法就是獻祭
[00:07:01.200 --> 00:07:04.200]  罪將人和神隔絕
[00:07:04.200 --> 00:07:07.200]  唯有我們獻一個認罪祭
[00:07:07.200 --> 00:07:10.200]  神和人的關係才可以復和
[00:07:10.200 --> 00:07:11.200]  之後又想了
[00:07:11.200 --> 00:07:13.200]  不知道你有沒有想過
[00:07:13.200 --> 00:07:14.200]  我經常想
[00:07:14.200 --> 00:07:16.200]  究竟為什麼神喜歡我們獻祭呢?
[00:07:16.200 --> 00:07:18.200]  神是很喜歡吃羊的
[00:07:18.200 --> 00:07:20.200]  知足羊腩煲
[00:07:20.200 --> 00:07:22.200]  神是不是在天堂建農場
[00:07:22.200 --> 00:07:25.200]  去收集我們很多動物去養呢?
[00:07:25.200 --> 00:07:27.200]  獻祭其中一個意義是什麼呢?
[00:07:27.200 --> 00:07:28.200]  留心聽
[00:07:28.200 --> 00:07:31.200]  其實是一個具體的行動
[00:07:31.200 --> 00:07:33.200]  去表達信服神
[00:07:33.200 --> 00:07:37.200]  表達信服神的一個具體行動
[00:07:37.200 --> 00:07:40.200]  我們犯罪代表我們不信服神
[00:07:40.200 --> 00:07:42.200]  我們去違背神的命令
[00:07:42.200 --> 00:07:45.200]  所以我們和神的關係隔絕
[00:07:45.200 --> 00:07:47.200]  而獻祭正好相反
[00:07:47.200 --> 00:07:49.200]  就是我們信服神
[00:07:49.200 --> 00:07:52.200]  我們按祂的心意去獻祭
[00:07:52.200 --> 00:07:54.200]  去修補我們和神的關係
[00:07:54.200 --> 00:07:58.200]  所以在撒姆爾記上15章22節這樣說
[00:07:58.200 --> 00:08:01.200]  耶和華喜悅凡濟和平安濟
[00:08:01.200 --> 00:08:04.200]  喜如喜悅人聽從他的話
[00:08:04.200 --> 00:08:06.200]  聽命聖於獻祭
[00:08:06.200 --> 00:08:09.200]  順從聖於羔羊的滋油
[00:08:09.200 --> 00:08:12.200]  神喜悅的是我們一個信服的心
[00:08:12.200 --> 00:08:15.200]  而正正素羅就是沒有這樣東西
[00:08:15.200 --> 00:08:17.200]  他沒有遵行耶和華的吩咐
[00:08:17.200 --> 00:08:19.200]  才去獻祭
[00:08:19.200 --> 00:08:21.200]  除此之外還有一件事
[00:08:21.200 --> 00:08:23.200]  也是素羅做得不好的
[00:08:23.200 --> 00:08:25.200]  不知道你們有沒有印象
[00:08:25.200 --> 00:08:27.200]  就是素羅在很多次打勝仗之後
[00:08:27.200 --> 00:08:31.200]  他沒有去將神定了的多滅之物除去
[00:08:31.200 --> 00:08:35.200]  他在當中拿了最好的牛羊給自己
[00:08:35.200 --> 00:08:37.200]  可能他這樣去理解
[00:08:37.200 --> 00:08:40.200]  就是可能他打贏仗太興奮
[00:08:40.200 --> 00:08:43.200]  就忘記了耶和華的吩咐
[00:08:43.200 --> 00:08:49.200]  也或者可能是他覺得自己是打贏仗的英雄主角
[00:08:49.200 --> 00:08:52.200]  所以他配得拿最好的戰利品
[00:08:53.200 --> 00:08:55.200]  這兩件事都是看得出
[00:08:55.200 --> 00:08:58.200]  素羅是一個不信服的表現
[00:08:58.200 --> 00:09:01.200]  他對神的吩咐萬不驚心
[00:09:01.200 --> 00:09:04.200]  在撒姆爾記上15章26節
[00:09:04.200 --> 00:09:06.200]  撒姆爾對素羅說
[00:09:06.200 --> 00:09:09.200]  因為你厭棄耶和華的命令
[00:09:09.200 --> 00:09:13.200]  耶和華也厭棄你作以色列的王
[00:09:13.200 --> 00:09:16.200]  素羅的自我任意而為
[00:09:16.200 --> 00:09:20.200]  不信服耶和華的命令成為他失敗的原因
[00:09:20.200 --> 00:09:23.200]  記得上星期鄧牧師也說
[00:09:23.200 --> 00:09:28.200]  我們自我中心是難了我們和人的關係復和
[00:09:28.200 --> 00:09:32.200]  也難了我們和神的關係復和
[00:09:32.200 --> 00:09:35.200]  所以我想分享我最近的一個事蹟
[00:09:35.200 --> 00:09:41.200]  就是近來我和我的好朋友去做婚前輔導
[00:09:41.200 --> 00:09:44.200]  好朋友的意思就是我和我的未婚妻去做婚前輔導
[00:09:44.200 --> 00:09:46.200]  不會和一般人去
[00:09:46.200 --> 00:09:48.200]  在婚前輔導的時候
[00:09:48.200 --> 00:09:54.200]  我們認識一個其他教會的導師
[00:09:54.200 --> 00:09:55.200]  因為他不認識我們
[00:09:55.200 --> 00:09:58.200]  我們很想找一個不認識的人去幫我們
[00:09:58.200 --> 00:09:59.200]  去看我們的盲點
[00:09:59.200 --> 00:10:03.200]  他就用TJTA幫我們做性格測驗
[00:10:03.200 --> 00:10:04.200]  可能大家都知道
[00:10:04.200 --> 00:10:06.200]  就是一個很詳細的性格測驗
[00:10:06.200 --> 00:10:09.200]  就是我們每人填180題
[00:10:09.200 --> 00:10:11.200]  評估自己又評估對方
[00:10:11.200 --> 00:10:13.200]  填完之後最有趣的是
[00:10:13.200 --> 00:10:17.200]  我們會做一個初步的對自己的評價
[00:10:17.200 --> 00:10:19.200]  評估就是覺得自己是怎樣
[00:10:19.200 --> 00:10:21.200]  用這兩份東西去對比
[00:10:21.200 --> 00:10:23.200]  究竟我有多認識自己
[00:10:23.200 --> 00:10:26.200]  我有沒有對自己的性格有一個嚴重的落差
[00:10:26.200 --> 00:10:30.200]  很明顯我這樣分享就是有
[00:10:30.200 --> 00:10:32.200]  我和我的好朋友去做的時候
[00:10:32.200 --> 00:10:37.200]  都有幾個數值是我們嚴重錯估了自己
[00:10:37.200 --> 00:10:39.200]  譬如第一個就是
[00:10:39.200 --> 00:10:41.200]  我們都以為自己很樂觀
[00:10:41.200 --> 00:10:46.200]  但是詳細性格測試出來的結果就是
[00:10:46.200 --> 00:10:50.200]  我們比我們想像中不是那麼樂觀
[00:10:50.200 --> 00:10:54.200]  我們心裏面都有一陣鬱鬱寡歡
[00:10:54.200 --> 00:10:56.200]  鬱鬱不得志那類
[00:10:56.200 --> 00:11:00.200]  不是我們想像中那麼積極樂觀面對世界
[00:11:00.200 --> 00:11:02.200]  另一個我想分享就是
[00:11:02.200 --> 00:11:04.200]  我們都錯估自己是什麼
[00:11:04.200 --> 00:11:08.200]  就是我們都以為自己很客觀
[00:11:08.200 --> 00:11:12.200]  而分析發現我們不是那麼客觀
[00:11:12.200 --> 00:11:13.200]  其實很合理
[00:11:13.200 --> 00:11:17.200]  就是因為我們那麼主觀才以為自己很客觀
[00:11:17.200 --> 00:11:20.200]  意思就是我和我的好朋友
[00:11:20.200 --> 00:11:25.200]  都會被我們一些感受去主導我們一些決定
[00:11:25.200 --> 00:11:28.200]  而我們不自覺這才是問題
[00:11:28.200 --> 00:11:29.200]  再深入一點討論
[00:11:29.200 --> 00:11:31.200]  導師去了解發現
[00:11:31.200 --> 00:11:34.200]  我們的自我是很強
[00:11:34.200 --> 00:11:36.200]  以致我們兩個相處之間
[00:11:36.200 --> 00:11:38.200]  都會有磨擦都會有吵架
[00:11:38.200 --> 00:11:40.200]  是來自於我們的自我
[00:11:40.200 --> 00:11:43.200]  我們未必去接受對方的意見
[00:11:43.200 --> 00:11:45.200]  我們不聽對方的解釋
[00:11:45.200 --> 00:11:48.200]  當然姑娘很正面鼓勵我們
[00:11:48.200 --> 00:11:51.200]  否則我們會很低沉地走
[00:11:51.200 --> 00:11:52.200]  她說其實很簡單
[00:11:52.200 --> 00:11:54.200]  你們從多些角度去思考
[00:11:54.200 --> 00:11:56.200]  不要單一去思想
[00:11:56.200 --> 00:11:57.200]  去想想別人的感受
[00:11:57.200 --> 00:12:03.200]  我的自我影響我和我的好朋友的關係
[00:12:03.200 --> 00:12:04.200]  我和身邊的人的關係
[00:12:04.200 --> 00:12:09.200]  同樣我的自我都會影響我和神的關係
[00:12:09.200 --> 00:12:13.200]  我又反思我會否好像素羅一樣
[00:12:13.200 --> 00:12:15.200]  其實我都不是那麼信服神
[00:12:15.200 --> 00:12:20.200]  我在想當我一些覺得OK的時候
[00:12:20.200 --> 00:12:22.200]  我就很信服神
[00:12:22.200 --> 00:12:23.200]  其實這個不是信服
[00:12:23.200 --> 00:12:25.200]  純粹是你覺得自己OK
[00:12:25.200 --> 00:12:27.200]  我就去思考
[00:12:27.200 --> 00:12:29.200]  或者我都鼓勵大家去思考
[00:12:29.200 --> 00:12:33.200]  我們的自我會否影響我們和神的關係
[00:12:33.200 --> 00:12:36.200]  我們首先看結局
[00:12:36.200 --> 00:12:37.200]  素羅的結局
[00:12:37.200 --> 00:12:38.200]  我們有一段經文
[00:12:38.200 --> 00:12:41.200]  我想邀請大家讀紅色的字
[00:12:41.200 --> 00:12:42.200]  我們一起讀
[00:13:09.200 --> 00:13:14.200]  在她的結局裏看到她打敗仗
[00:13:14.200 --> 00:13:17.200]  素羅和她的三個兒子都同時陣亡
[00:13:17.200 --> 00:13:20.200]  剛才描述素羅是一個怎樣的人
[00:13:20.200 --> 00:13:23.200]  一個打過無數勝仗的戰士
[00:13:23.200 --> 00:13:26.200]  一個以打仗成名的戰士
[00:13:26.200 --> 00:13:31.200]  她的結局是戰敗並且帶著羞辱地死去
[00:13:31.200 --> 00:13:35.200]  這個結局是一個很大的諷刺或者一個幽默
[00:13:35.200 --> 00:13:37.200]  一個戰士戰死
[00:13:37.200 --> 00:13:40.200]  死在外族或者自己的刀下
[00:13:40.200 --> 00:13:44.200]  諷刺的手法在聖經經常出現
[00:13:44.200 --> 00:13:48.200]  用一個幽默或者我們另一個角度去思想
[00:13:48.200 --> 00:13:51.200]  究竟這件事背後的主角是誰
[00:13:51.200 --> 00:13:54.200]  或者這件事背後的意思是什麼
[00:13:54.200 --> 00:13:57.200]  所以我們這個諷刺手法
[00:13:57.200 --> 00:13:59.200]  不單止在素羅的結局
[00:13:59.200 --> 00:14:01.200]  同樣在大衛和所羅門的結局
[00:14:01.200 --> 00:14:03.200]  所以我們繼續看下去
[00:14:03.200 --> 00:14:05.200]  我們又說一下大衛是一個怎樣的人
[00:14:05.200 --> 00:14:09.200]  大衛是三個王之中應該比較熟悉的一個
[00:14:09.200 --> 00:14:11.200]  大衛王的事蹟是什麼
[00:14:11.200 --> 00:14:13.200]  吃了五十隻熱狗
[00:14:13.200 --> 00:14:15.200]  這個就不是大衛王
[00:14:15.200 --> 00:14:17.200]  大衛王是牧羊人
[00:14:17.200 --> 00:14:18.200]  是獅人來的
[00:14:18.200 --> 00:14:21.200]  他幫他父親放羊群
[00:14:21.200 --> 00:14:23.200]  他有一個出名的事蹟
[00:14:23.200 --> 00:14:26.200]  就是他用一個石仔去擊敗了巨人哥利亞
[00:14:26.200 --> 00:14:29.200]  成為轟動一時的少年英雄
[00:14:29.200 --> 00:14:31.200]  他是一個惡手
[00:14:31.200 --> 00:14:33.200]  他有美好的靈性
[00:14:33.200 --> 00:14:38.200]  他能夠在素羅被邪靈騷擾之下去平靜他
[00:14:38.200 --> 00:14:40.200]  聖經記載
[00:14:40.200 --> 00:14:42.200]  當大衛被素羅追殺的時候
[00:14:42.200 --> 00:14:45.200]  他尊敬神高納的人
[00:14:45.200 --> 00:14:48.200]  不肯將這個素羅殺死
[00:14:48.200 --> 00:14:51.200]  他願意等候神的時間
[00:14:51.200 --> 00:14:53.200]  安排他何時作王
[00:14:53.200 --> 00:14:55.200]  而他的貢獻是什麼
[00:14:55.200 --> 00:14:57.200]  這裡可能大家比較少認識
[00:14:57.200 --> 00:15:00.200]  在《撒慕爾記》下六七章這樣說
[00:15:00.200 --> 00:15:02.200]  和素羅不同
[00:15:02.200 --> 00:15:06.200]  素羅是將所有精力放在對抗外敵的打仗上
[00:15:06.200 --> 00:15:08.200]  是一個軍事領袖
[00:15:08.200 --> 00:15:11.200]  而大衛是一個宗教領袖
[00:15:11.200 --> 00:15:15.200]  他看重人民在靈性上的需要
[00:15:15.200 --> 00:15:18.200]  大衛用隆重的儀式
[00:15:18.200 --> 00:15:21.200]  將耶和華的約會迎進耶路撒冷
[00:15:21.200 --> 00:15:25.200]  並且很瘋狂地去跳舞迎接
[00:15:25.200 --> 00:15:30.200]  令耶路撒冷成為全國的宗教中心
[00:15:30.200 --> 00:15:33.200]  並且大衛去著手建造聖殿
[00:15:33.200 --> 00:15:35.200]  去收集物資
[00:15:35.200 --> 00:15:37.200]  這個可以說是大衛的夢想
[00:15:37.200 --> 00:15:39.200]  在他的詩篇裡看到
[00:15:39.200 --> 00:15:42.200]  他很想為耶和華神興建聖殿
[00:15:42.200 --> 00:15:46.200]  剛才說如果素羅王是戰士
[00:15:46.200 --> 00:15:48.200]  用戰鬥去鞏固國家
[00:15:48.200 --> 00:15:51.200]  大衛王就是一個敬拜者
[00:15:51.200 --> 00:15:54.200]  用宗教禮儀去鞏固國家
[00:15:54.200 --> 00:15:57.200]  這是一個正面的描述
[00:15:57.200 --> 00:15:58.200]  他用很多宗教禮儀
[00:15:58.200 --> 00:16:00.200]  很多管治
[00:16:00.200 --> 00:16:03.200]  令到很多人民的靈性上提升
[00:16:03.200 --> 00:16:05.200]  對神的敬畏很重視
[00:16:05.200 --> 00:16:10.200]  將耶路撒冷列為一個很重要的宗教地方
[00:16:10.200 --> 00:16:13.200]  同樣我們又去看看大衛王有什麼不好
[00:16:13.200 --> 00:16:15.200]  應該都容易記得
[00:16:15.200 --> 00:16:18.200]  在撒慕爾記下十一二章
[00:16:18.200 --> 00:16:20.200]  大衛王犯奸淫
[00:16:20.200 --> 00:16:22.200]  搶了別人的老婆
[00:16:22.200 --> 00:16:24.200]  還殺害無辜人烏尼亞
[00:16:24.200 --> 00:16:28.200]  推他去前線退兵讓他賤死
[00:16:28.200 --> 00:16:31.200]  和剛才描述的大衛
[00:16:31.200 --> 00:16:34.200]  好像兩個完全不同的人
[00:16:34.200 --> 00:16:37.200]  明明又描述得很完美
[00:16:37.200 --> 00:16:40.200]  甚至是合神心意的人
[00:16:40.200 --> 00:16:43.200]  但是他內心的罪惡軟弱
[00:16:43.200 --> 00:16:45.200]  破壞了他們的美好
[00:16:45.200 --> 00:16:47.200]  這裡我們思想到
[00:16:47.200 --> 00:16:51.200]  神刻意向他的兒女啟示罪的可怕
[00:16:51.200 --> 00:16:53.200]  人的內心是有罪惡的
[00:16:53.200 --> 00:16:55.200]  這是必然的
[00:16:55.200 --> 00:16:56.200]  人就是這樣
[00:16:56.200 --> 00:16:58.200]  人就是會軟弱的
[00:16:58.200 --> 00:17:01.200]  然而他再提到在大衛的事
[00:17:01.200 --> 00:17:04.200]  有罪惡固然是可怕
[00:17:04.200 --> 00:17:06.200]  但是更加可怕的是
[00:17:06.200 --> 00:17:08.200]  人不覺得自己有罪
[00:17:08.200 --> 00:17:12.200]  當大衛的先知拿丹提醒他的時候
[00:17:12.200 --> 00:17:14.200]  大衛竟然不發覺自己有罪
[00:17:14.200 --> 00:17:16.200]  一個合神心意的人
[00:17:16.200 --> 00:17:18.200]  竟然不發覺自己有罪
[00:17:18.200 --> 00:17:20.200]  這裡我又想分享
[00:17:20.200 --> 00:17:22.200]  我去思想到我自己的時候
[00:17:22.200 --> 00:17:27.200]  我都有一些環境蒙蔽的事
[00:17:27.200 --> 00:17:30.200]  我想起我在讀大專的時間
[00:17:30.200 --> 00:17:31.200]  已經很久了
[00:17:31.200 --> 00:17:32.200]  已經很多年前了
[00:17:32.200 --> 00:17:34.200]  我和我的父親的關係
[00:17:34.200 --> 00:17:36.200]  都不是不好的
[00:17:36.200 --> 00:17:37.200]  但是不是好
[00:17:37.200 --> 00:17:39.200]  普普通通
[00:17:39.200 --> 00:17:41.200]  特別有幾件事很深刻
[00:17:41.200 --> 00:17:43.200]  就是我們那時候
[00:17:43.200 --> 00:17:44.200]  晚上開小組
[00:17:44.200 --> 00:17:45.200]  星期六
[00:17:45.200 --> 00:17:48.200]  我們完了就會去組員的家裡去玩
[00:17:48.200 --> 00:17:50.200]  甚至有時候會去通宵
[00:17:50.200 --> 00:17:52.200]  是很淑齡的事
[00:17:52.200 --> 00:17:53.200]  很開心
[00:17:53.200 --> 00:17:54.200]  團契
[00:17:54.200 --> 00:17:55.200]  小組
[00:17:55.200 --> 00:17:56.200]  有時候去阿傑家裡
[00:17:56.200 --> 00:17:57.200]  他害我
[00:17:57.200 --> 00:18:00.200]  我爸爸就會覺得
[00:18:00.200 --> 00:18:02.200]  你去一兩次不是問題
[00:18:02.200 --> 00:18:04.200]  但是你經常都去
[00:18:04.200 --> 00:18:05.200]  你經常不回家
[00:18:05.200 --> 00:18:07.200]  他就會說一句很經典的
[00:18:07.200 --> 00:18:09.200]  TVB劇情的說話
[00:18:09.200 --> 00:18:11.200]  你當家裡是酒店嗎
[00:18:11.200 --> 00:18:12.200]  有沒有聽過
[00:18:12.200 --> 00:18:13.200]  或者有沒有說過
[00:18:13.200 --> 00:18:16.200]  我和哥哥都會覺得
[00:18:16.200 --> 00:18:18.200]  我也是開小組
