
[00:00:00.000 --> 00:00:02.340]  總之加上頂住暴動的頂住
[00:04:32.600 --> 00:04:35.000]  所以我們會發出呼聲
[00:04:35.000 --> 00:04:36.600]  很苦
[00:04:36.600 --> 00:04:38.300]  我追不到
[00:04:38.300 --> 00:04:41.000]  就算現在認識我那批
[00:04:41.000 --> 00:04:45.100]  認識我的那批其實都很年輕
[00:04:45.100 --> 00:04:46.300]  很辛苦
[00:04:46.300 --> 00:04:48.100]  昨晚我們一起聚會的時候
[00:04:48.100 --> 00:04:49.600]  即清團
[00:04:49.600 --> 00:04:51.400]  說這個世界不知道發生什麼事
[00:04:51.400 --> 00:04:57.500]  我們活得很慘追不上
[00:04:57.500 --> 00:05:02.200]  有沒有出路
[00:05:02.200 --> 00:05:04.300]  如果沒有出路
[00:05:04.300 --> 00:05:08.800]  那就死路
[00:05:08.800 --> 00:05:10.100]  一定是找回聖經
[00:05:10.100 --> 00:05:11.200]  有出路
[00:05:11.200 --> 00:05:14.600]  聖經猶太時代
[00:05:14.600 --> 00:05:17.900]  以及超過二千年前
[00:05:17.900 --> 00:05:21.100]  就算說新約耶穌時代已經超過二千
[00:05:21.100 --> 00:05:22.000]  那些
[00:05:22.000 --> 00:05:25.100]  有沒有我們這種感受
[00:05:25.100 --> 00:05:26.200]  如果我們經常說
[00:05:26.200 --> 00:05:27.100]  回到聖經
[00:05:27.100 --> 00:05:28.800]  原來有的
[00:05:28.800 --> 00:05:29.800]  在當年有一個
[00:05:29.800 --> 00:05:31.000]  其中一個大時代
[00:05:31.000 --> 00:05:33.600]  變得他們真是七彩的
[00:05:33.600 --> 00:05:35.400]  就是我們今天
[00:05:35.400 --> 00:05:37.100]  史囊子十五章
[00:05:37.100 --> 00:05:40.300]  是因為整個時代的大變化
[00:05:40.300 --> 00:05:41.900]  然後影響了教會
[00:05:41.900 --> 00:05:45.000]  教會的絕大變化就是這個時期
[00:05:45.000 --> 00:05:46.100]  就是
[00:05:46.100 --> 00:05:48.200]  第一他和我們共通的是新約
[00:05:48.200 --> 00:05:48.900]  第二
[00:05:48.900 --> 00:05:50.300]  他開會有大會
[00:05:50.300 --> 00:05:53.300]  處理一些很艱難的事
[00:05:53.300 --> 00:05:54.600]  我們很感謝神
[00:05:54.600 --> 00:05:56.200]  在這個大會掌管
[00:05:56.200 --> 00:05:59.000]  這個大會議程
[00:05:59.000 --> 00:06:00.700]  就是第一節
[00:06:00.700 --> 00:06:03.100]  這個議程如果不通過
[00:06:03.100 --> 00:06:05.700]  你和我就大件事了
[00:06:05.700 --> 00:06:08.000]  因為我們是外邦人
[00:06:08.000 --> 00:06:09.100]  什麼大件事呢
[00:06:09.100 --> 00:06:11.000]  我們都不知道行不行
[00:06:11.000 --> 00:06:12.200]  是因為他們
[00:06:12.200 --> 00:06:16.000]  他們說的福音
[00:06:16.000 --> 00:06:18.700]  原來之前是和音
[00:06:18.700 --> 00:06:20.000]  因為他們訂的福音
[00:06:20.000 --> 00:06:21.000]  就說得救條件
[00:06:21.000 --> 00:06:22.700]  你看第一節
[00:06:22.700 --> 00:06:24.200]  這群人說的是什麼人
[00:06:24.200 --> 00:06:25.800]  就是你開頭看到的一群人
[00:06:25.800 --> 00:06:29.100]  專登下來這裡開會的人
[00:06:29.100 --> 00:06:31.100]  其實他們不是有心的
[00:06:31.100 --> 00:06:32.100]  開會有大會的人
[00:06:32.100 --> 00:06:33.800]  通常都是有心的會友
[00:06:33.800 --> 00:06:35.100]  專登過來的
[00:06:35.100 --> 00:06:36.600]  但這個不是
[00:06:36.600 --> 00:06:38.000]  這是黑心的
[00:06:38.000 --> 00:06:40.300]  因為你之前十四章等等
[00:06:40.300 --> 00:06:44.500]  你知道這群人是在追咬保羅的
[00:06:44.500 --> 00:06:45.900]  他們過來搞事的
[00:06:45.900 --> 00:06:48.500]  到現在停下來開大會的時候
[00:06:48.500 --> 00:06:50.200]  這個決定性
[00:06:50.200 --> 00:06:51.700]  一群搞事的
[00:06:51.700 --> 00:06:53.200]  一群忠心的人
[00:06:53.200 --> 00:06:55.500]  你知道出聲的是亞國、彼得
[00:06:55.500 --> 00:06:58.000]  我相信主席應該是亞國
[00:06:58.000 --> 00:06:59.600]  然後是彼得、保羅那群
[00:06:59.600 --> 00:07:01.100]  兩批人
[00:07:01.100 --> 00:07:02.800]  會友大會很慘
[00:07:02.800 --> 00:07:03.900]  你看到這裡一邊
[00:07:03.900 --> 00:07:06.700]  我們坐就這樣坐
[00:07:06.700 --> 00:07:09.200]  我相信全英堂不會這樣
[00:07:09.200 --> 00:07:10.100]  如果開會有大會
[00:07:10.100 --> 00:07:11.900]  就是原來這邊反對派
[00:07:11.900 --> 00:07:13.100]  這邊贊成派
[00:07:13.100 --> 00:07:14.700]  兩個在鬥嘴
[00:07:14.700 --> 00:07:17.800]  主席真的很慘
[00:07:17.800 --> 00:07:19.900]  現在就是這樣
[00:07:19.900 --> 00:07:21.900]  他們最大核心
[00:07:21.900 --> 00:07:23.300]  在說什麼呢
[00:07:23.300 --> 00:07:24.500]  得救條件
[00:07:24.500 --> 00:07:26.500]  拜託
[00:07:26.500 --> 00:07:28.500]  割禮
[00:07:28.500 --> 00:07:30.400]  為什麼要講這個條件呢
[00:07:30.400 --> 00:07:31.600]  本來沒有什麼
[00:07:31.600 --> 00:07:32.600]  史唐寺十五章之前
[00:07:32.600 --> 00:07:35.200]  其實以前沒有這麼多大會
[00:07:35.200 --> 00:07:37.500]  是因為不用處理
[00:07:37.500 --> 00:07:38.300]  全部都是猶太人
[00:07:38.300 --> 00:07:39.700]  用不著問
[00:07:39.700 --> 00:07:40.700]  猶太人出生
[00:07:40.700 --> 00:07:42.200]  迪化日就是割禮
[00:07:42.200 --> 00:07:44.400]  用不著變成議程
[00:07:44.400 --> 00:07:44.900]  但是呢
[00:07:44.900 --> 00:07:47.000]  因為神搞動整個教會
[00:07:47.000 --> 00:07:48.200]  做大手術
[00:07:48.200 --> 00:07:51.000]  他帶了很多不同種類的人
[00:07:51.000 --> 00:07:56.500]  不同文化的人進來教會
[00:07:56.500 --> 00:07:57.200]  有點像
[00:07:57.200 --> 00:07:58.800]  如果我們教會
[00:07:58.800 --> 00:08:01.200]  現在這裡的教會
[00:08:01.200 --> 00:08:03.500]  如果來了馬來西亞的人
[00:08:03.500 --> 00:08:05.200]  內地人
[00:08:05.200 --> 00:08:07.200]  甚至
[00:08:07.200 --> 00:08:08.600]  盧叔那些人
[00:08:08.600 --> 00:08:12.200]  全身臭的人
[00:08:12.200 --> 00:08:14.000]  這樣進來
[00:08:14.000 --> 00:08:16.700]  你相信這個宅舊這個環境
[00:08:16.700 --> 00:08:18.700]  他就要訂一個規矩
[00:08:18.700 --> 00:08:20.500]  因為他進來的那群人
[00:08:20.500 --> 00:08:21.100]  我估計
[00:08:21.100 --> 00:08:23.900]  譬如我們一下子不舒服
[00:08:23.900 --> 00:08:26.100]  不適合嘴形
[00:08:26.100 --> 00:08:28.600]  我們都承認這件事
[00:08:28.600 --> 00:08:28.900]  好了
[00:08:28.900 --> 00:08:29.600]  進來之後
[00:08:29.600 --> 00:08:31.000]  家裡進來都可以
[00:08:31.000 --> 00:08:31.900]  他們開這個會
[00:08:31.900 --> 00:08:32.900]  條件就是
[00:08:32.900 --> 00:08:34.100]  你跟隨我們
[00:08:34.100 --> 00:08:35.200]  割禮
[00:08:35.200 --> 00:08:36.600]  是得救條件
[00:08:36.600 --> 00:08:38.200]  和入會條件
[00:08:38.200 --> 00:08:42.500]  兩種條件
[00:08:42.500 --> 00:08:43.400]  那群外邦人
[00:08:43.400 --> 00:08:45.900]  多數是講希臘話的
[00:08:45.900 --> 00:08:47.700]  希臘話那群人
[00:08:47.700 --> 00:08:48.700]  你叫他割禮
[00:08:48.700 --> 00:08:51.300]  割禮真的是割身體
[00:08:51.300 --> 00:08:53.100]  你拿他的命
[00:08:53.100 --> 00:08:54.400]  因為希臘身體
[00:08:54.400 --> 00:08:56.300]  完美身體是他追求的
[00:08:56.300 --> 00:08:58.400]  你動我就是等於殺我
[00:08:58.400 --> 00:08:58.900]  你知道嗎?
[00:08:58.900 --> 00:09:00.200]  見過沒有?
[00:09:00.200 --> 00:09:02.100]  我不明白為什麼黑漆漆那些
[00:09:02.100 --> 00:09:04.000]  他們的文化出來的
[00:09:04.000 --> 00:09:05.100]  他說是美麗
[00:09:05.100 --> 00:09:06.600]  我不知道
[00:09:06.600 --> 00:09:08.100]  總之他們很堅持的
[00:09:08.100 --> 00:09:09.000]  你割我
[00:09:09.000 --> 00:09:10.300]  當然不行
[00:09:10.300 --> 00:09:10.600]  好了
[00:09:10.600 --> 00:09:12.600]  那怎麼處理?
[00:09:12.600 --> 00:09:13.400]  第一
[00:09:13.400 --> 00:09:14.600]  耶穌的福音
[00:09:14.600 --> 00:09:15.800]  什麼時候說得救
[00:09:15.800 --> 00:09:17.400]  條件是割禮?
[00:09:17.400 --> 00:09:19.000]  一定不是
[00:09:19.000 --> 00:09:19.900]  第二
[00:09:19.900 --> 00:09:21.500]  就是進來的那群人
[00:09:21.500 --> 00:09:22.300]  你叫他割禮
[00:09:22.300 --> 00:09:23.300]  進不來
[00:09:23.300 --> 00:09:24.500]  那怎麼處理?
[00:09:24.500 --> 00:09:25.800]  這群很先知性
[00:09:25.800 --> 00:09:27.400]  很忠心的人
[00:09:27.400 --> 00:09:28.800]  開始處理這個問題
[00:09:28.800 --> 00:09:30.800]  所以這個會真的很重要
[00:09:30.800 --> 00:09:34.200]  過不了就大件事
[00:09:34.200 --> 00:09:36.300]  但如果過了
[00:09:36.300 --> 00:09:38.200]  這就是衝鋒車的發展
[00:09:38.200 --> 00:09:39.900]  很棒
[00:09:39.900 --> 00:09:41.100]  將舊的東西
[00:09:41.100 --> 00:09:42.200]  棄下
[00:09:42.200 --> 00:09:43.100]  留下新的東西
[00:09:43.100 --> 00:09:45.500]  是一件很棒的事情
[00:09:45.500 --> 00:09:50.400]  這個會就是突破重圍的關口
[00:09:50.400 --> 00:09:51.500]  因為阻礙了很多人
[00:09:51.500 --> 00:09:54.500]  其實阻礙了很多發展
[00:09:54.500 --> 00:09:55.400]  好了
[00:09:55.400 --> 00:09:57.700]  割禮是摩西的律法
[00:09:57.700 --> 00:09:59.600]  但新約告訴你
[00:09:59.600 --> 00:10:02.000]  恩典是耶穌而來的
[00:10:02.000 --> 00:10:05.200]  耶穌是釋放完全了恩典的律法
[00:10:05.200 --> 00:10:07.100]  完全的
[00:10:07.100 --> 00:10:11.400]  所以耶穌的解釋權在耶穌身上
[00:10:11.400 --> 00:10:11.900]  好了
[00:10:11.900 --> 00:10:13.500]  那
[00:10:13.500 --> 00:10:15.100]  首先就是彼得說話
[00:10:15.100 --> 00:10:16.400]  彼得經常都是大佬來的
[00:10:16.400 --> 00:10:17.300]  經常說話
[00:10:17.300 --> 00:10:19.400]  這次說得很好
[00:10:19.400 --> 00:10:21.300]  我有印象
[00:10:21.300 --> 00:10:23.300]  整本聖經彼得說話
[00:10:23.300 --> 00:10:24.300]  最有智慧
[00:10:24.300 --> 00:10:25.000]  最棒
[00:10:25.000 --> 00:10:27.000]  最高峰的就是這句話
[00:10:27.000 --> 00:10:29.000]  他已經開口盯著你
[00:10:29.000 --> 00:10:31.000]  你看
[00:10:31.000 --> 00:10:33.200]  為什麼耶穌要割禮
[00:10:33.200 --> 00:10:34.600]  還要負這麼多額
[00:10:34.600 --> 00:10:36.000]  我們已經釋放了
[00:10:36.000 --> 00:10:37.900]  耶穌來的新恩典
[00:10:37.900 --> 00:10:39.600]  恩典是靠信的
[00:10:39.600 --> 00:10:40.700]  何必割禮
[00:10:40.700 --> 00:10:43.300]  然後他說得寇是乃乎恩
[00:10:43.300 --> 00:10:46.600]  你說這些我們都熟悉
[00:10:46.600 --> 00:10:47.500]  不知道你有沒有聽過
[00:10:47.500 --> 00:10:48.600]  傳音堂有聽過
[00:10:48.600 --> 00:10:52.700]  你知不知道你得寇的條件是什麼
[00:10:52.700 --> 00:10:54.800]  信耶穌是恩典
[00:10:54.800 --> 00:10:58.000]  真心悔改信就行了
[00:10:58.000 --> 00:10:59.000]  不加其他
[00:10:59.000 --> 00:11:00.900]  那你吃煙可以嗎
[00:11:00.900 --> 00:11:02.100]  我相信傳音堂不會說
[00:11:02.100 --> 00:11:03.100]  你吃煙可以嗎
[00:11:03.100 --> 00:11:04.500]  對不起不要洗了
[00:11:04.500 --> 00:11:05.700]  不可以的
[00:11:05.700 --> 00:11:06.800]  那你
[00:11:06.800 --> 00:11:09.600]  我以前也曾經身行澳門賭黑錢
[00:11:09.600 --> 00:11:10.900]  那我也是
[00:11:10.900 --> 00:11:12.500]  可以嗎
[00:11:12.500 --> 00:11:13.900]  我以前是賭徒
[00:11:13.900 --> 00:11:16.100]  我在澳門賭的
[00:11:16.100 --> 00:11:17.200]  可以進來嗎
[00:11:17.200 --> 00:11:18.500]  可以
[00:11:18.500 --> 00:11:19.500]  不過請你改
[00:11:19.500 --> 00:11:20.800]  但不是得寇條件
[00:11:20.800 --> 00:11:22.800]  不是教會的條件
[00:11:22.800 --> 00:11:24.200]  可以進來
[00:11:24.200 --> 00:11:25.500]  可以得寇
[00:11:25.500 --> 00:11:28.100]  但是悔改信耶穌
[00:11:28.100 --> 00:11:28.800]  你真的要改
[00:11:28.800 --> 00:11:30.100]  悔改是有行動的改
[00:11:30.100 --> 00:11:32.100]  這個字
[00:11:32.100 --> 00:11:32.600]  好了
[00:11:32.600 --> 00:11:33.800]  這個很有智慧
[00:11:33.800 --> 00:11:35.700]  真是聰明
[00:11:35.700 --> 00:11:36.700]  然後
[00:11:36.700 --> 00:11:38.500]  那幫一夥人
[00:11:38.500 --> 00:11:40.000]  這一夥人是正的
[00:11:40.000 --> 00:11:41.200]  不是那些夥人
[00:11:41.200 --> 00:11:43.100]  這一夥人真是勁人
[00:11:43.100 --> 00:11:44.100]  寶萊巴喇叭很聰明的
[00:11:44.100 --> 00:11:45.300]  馬上提出例證了
[00:11:45.300 --> 00:11:46.500]  你比得過也好
[00:11:46.500 --> 00:11:47.600]  然後他已經講證明的
[00:11:47.600 --> 00:11:48.800]  你要講證明的
[00:11:48.800 --> 00:11:49.500]  他們就說
[00:11:49.500 --> 00:11:50.200]  你看
[00:11:50.200 --> 00:11:51.000]  是哦
[00:11:51.000 --> 00:11:52.600]  你看以前很多神蹟
[00:11:52.600 --> 00:11:54.300]  第十二節那裡說
[00:11:54.300 --> 00:11:57.000]  然後這個路加作者
[00:11:57.000 --> 00:11:58.400]  沒有說其他東西了
[00:11:58.400 --> 00:12:00.100]  但是我們憑我們都知道
[00:12:00.100 --> 00:12:03.700]  其實那幫人在說什麼
[00:12:03.700 --> 00:12:04.400]  他在說
[00:12:04.400 --> 00:12:05.600]  你追回之前
[00:12:05.600 --> 00:12:07.000]  第八章的開頭
[00:12:07.000 --> 00:12:08.300]  第一個信主
[00:12:08.300 --> 00:12:09.100]  照聖經所看
[00:12:09.100 --> 00:12:11.100]  我們看到第一個信主是
[00:12:11.100 --> 00:12:12.100]  埃及
[00:12:12.100 --> 00:12:13.100]  阿伯
[00:12:13.100 --> 00:12:14.700]  太監
[00:12:14.700 --> 00:12:15.900]  然後第九章
[00:12:15.900 --> 00:12:16.400]  又是誰
[00:12:16.400 --> 00:12:18.400]  整章章都講他
[00:12:18.400 --> 00:12:19.800]  外邦人來的
[00:12:19.800 --> 00:12:20.900]  過來留
[00:12:20.900 --> 00:12:22.100]  所以他們講的證據
[00:12:22.100 --> 00:12:22.600]  其實很多很多
[00:12:22.600 --> 00:12:23.200]  你看
[00:12:23.200 --> 00:12:25.600]  神的工作已經在這裡了
[00:12:25.600 --> 00:12:30.400]  然後
[00:12:30.400 --> 00:12:32.300]  我不講多了
[00:12:32.300 --> 00:12:34.100]  我們英文
[00:12:34.100 --> 00:12:37.700]  最核心就是在講這個
[00:12:37.700 --> 00:12:40.600]  講什麼呢
[00:12:40.600 --> 00:12:41.800]  猶太人
[00:12:41.800 --> 00:12:44.000]  關我什麼事
[00:12:44.000 --> 00:12:46.300]  猶太人的東西來的
[00:12:46.300 --> 00:12:46.900]  國禮
[00:12:46.900 --> 00:12:48.000]  我們現在定了案
[00:12:48.000 --> 00:12:49.200]  我們現在唱支水旅班
[00:12:49.200 --> 00:12:52.100]  都不是憑國禮的
[00:12:52.100 --> 00:12:54.500]  關我們什麼事
[00:12:54.500 --> 00:12:55.600]  這段經文我告訴你
[00:12:55.600 --> 00:12:57.600]  就是很關我們事
[00:12:57.600 --> 00:12:58.800]  這段經文過不了
[00:12:58.800 --> 00:13:00.700]  如果是搞錯了內容
[00:13:00.700 --> 00:13:02.400]  我們很大件事
[00:13:02.400 --> 00:13:04.000]  所以以下我們要面對
[00:13:04.000 --> 00:13:06.200]  這段經文所帶給我們
[00:13:06.200 --> 00:13:07.900]  我們如何突破重圍
[00:13:07.900 --> 00:13:09.000]  在這樣的環境
[00:13:09.000 --> 00:13:11.100]  因為大環境其實很相似
[00:13:11.100 --> 00:13:12.100]  教會很大的轉變
[00:13:12.100 --> 00:13:13.500]  社會很大的轉變
[00:13:13.500 --> 00:13:14.400]  這班人
[00:13:14.400 --> 00:13:16.000]  然後有很多不同的人進來了
[00:13:16.000 --> 00:13:17.100]  我們盼望傳人堂出來
[00:13:17.100 --> 00:13:18.700]  是很多不同的文化
[00:13:18.700 --> 00:13:21.500]  我估計內地文化會多一點
[00:13:21.500 --> 00:13:22.900]  我們盼望是這樣
[00:13:22.900 --> 00:13:24.400]  這個其中教會的目的
[00:13:24.400 --> 00:13:26.000]  很想說希望
[00:13:26.000 --> 00:13:29.400]  這樣的人一起在裡面順主
[00:13:29.400 --> 00:13:30.900]  好了
[00:13:30.900 --> 00:13:32.500]  我們要衝破
[00:13:32.500 --> 00:13:37.300]  這個出現我們要知道的是什麼
[00:13:37.300 --> 00:13:41.300]  如果這四個字沒有除去
[00:13:41.300 --> 00:13:42.800]  我們的生命上面
[00:13:42.800 --> 00:13:44.500]  和教會
[00:13:44.500 --> 00:13:46.500]  都是這樣
[00:13:46.500 --> 00:13:48.400]  這樣才怎麼樣
[00:13:48.400 --> 00:13:49.600]  再延伸
[00:13:49.600 --> 00:13:50.900]  在這個世代你是活不了
[00:13:50.900 --> 00:13:52.700]  活得很辛苦
[00:13:52.700 --> 00:13:55.200]  特別你已經拿了基督徒的身份
[00:13:55.200 --> 00:13:56.600]  如果有的話就順了主
[00:13:56.600 --> 00:13:59.000]  我覺得這是很無比的福氣
[00:13:59.000 --> 00:14:01.500]  但是同樣換了另一個條件
[00:14:01.500 --> 00:14:03.000]  代價
[00:14:03.000 --> 00:14:05.100]  因為十字架是兩面的
[00:14:05.100 --> 00:14:06.100]  因電是一面
[00:14:06.100 --> 00:14:08.500]  代價是另一面
[00:14:08.500 --> 00:14:09.900]  兩面來的
[00:14:09.900 --> 00:14:12.100]  耶穌說誰跟隨我
[00:14:12.100 --> 00:14:13.500]  要付代價
[00:14:13.500 --> 00:14:14.900]  所以現在彼得那一批
[00:14:14.900 --> 00:14:16.600]  你看到保羅那一批
[00:14:16.600 --> 00:14:17.700]  不是順風順水
[00:14:17.700 --> 00:14:19.000]  不是很舒服的
[00:14:19.000 --> 00:14:20.100]  是付代價
[00:14:20.100 --> 00:14:21.500]  但你問他興不興奮
[00:14:21.500 --> 00:14:22.200]  興奮的
[00:14:22.200 --> 00:14:23.400]  很棒的
[00:14:23.400 --> 00:14:24.800]  因為耶穌在這裡
