
[00:00:00.000 --> 00:00:05.740]  很歡迎大家參與星期三晚的柴京聚會
[00:08:22.180 --> 00:08:28.180]  無他的心可相比
[00:08:28.180 --> 00:08:34.180]  我仲只放上樹葉在主前
[00:08:34.180 --> 00:08:40.180]  卻沒什麼果子擺上
[00:08:40.180 --> 00:08:46.180]  我沒有可獻證恩主
[00:08:46.180 --> 00:08:52.180]  無他的心可相比
[00:08:52.180 --> 00:08:58.180]  我仲只放上樹葉在主前
[00:08:58.180 --> 00:09:04.180]  卻沒什麼果子擺上
[00:09:04.180 --> 00:09:10.180]  我沒有可獻證恩主
[00:09:10.180 --> 00:09:16.180]  無他的心可相比
[00:09:16.180 --> 00:09:22.180]  我仲只放上樹葉在主前
[00:09:22.180 --> 00:09:28.180]  卻沒什麼果子擺上
[00:09:28.180 --> 00:09:34.180]  我沒有可獻證恩主
[00:09:34.180 --> 00:09:40.180]  無他的心可相比
[00:09:40.180 --> 00:09:46.180]  我仲只放上樹葉在主前
[00:09:46.180 --> 00:09:52.180]  卻沒什麼果子擺上
[00:09:52.180 --> 00:09:58.180]  我沒有可獻證恩主
[00:09:58.180 --> 00:10:04.180]  無他的心可相比
[00:10:04.180 --> 00:10:10.180]  我仲只放上樹葉在主前
[00:10:10.180 --> 00:10:16.180]  卻沒什麼果子擺上
[00:10:16.180 --> 00:10:22.180]  我沒有可獻證恩主
[00:10:22.180 --> 00:10:28.180]  無他的心可相比
[00:10:28.180 --> 00:10:34.180]  我仲只放上樹葉在主前
[00:10:34.180 --> 00:10:40.180]  卻沒什麼果子擺上
[00:10:40.180 --> 00:10:46.180]  我沒有可獻證恩主
[00:10:46.180 --> 00:10:52.180]  無他的心可相比
[00:10:52.180 --> 00:10:58.180]  我仲只放上樹葉在主前
[00:10:58.180 --> 00:11:04.180]  卻沒什麼果子擺上
[00:11:04.180 --> 00:11:10.180]  我沒有可獻證恩主
[00:11:10.180 --> 00:11:16.180]  無他的心可相比
[00:11:16.180 --> 00:11:22.180]  我仲只放上樹葉在主前
[00:11:22.180 --> 00:11:28.180]  卻沒什麼果子擺上
[00:11:28.180 --> 00:11:34.180]  我沒有可獻恩主
[00:11:34.180 --> 00:11:40.180]  無他的心可相比
[00:11:40.180 --> 00:11:46.180]  我仲只放上樹葉在主前
[00:11:46.180 --> 00:11:52.180]  卻沒什麼果子擺上
[00:11:52.180 --> 00:11:58.180]  我沒有可獻恩主
[00:11:58.180 --> 00:12:04.180]  無他的心可相比
[00:12:04.180 --> 00:12:10.180]  我仲只放上樹葉在主前
[00:12:10.180 --> 00:12:16.180]  卻沒什麼果子擺上
[00:12:16.180 --> 00:12:22.180]  我沒有可獻恩主
[00:12:22.180 --> 00:12:28.180]  無他的心可相比
[00:12:28.180 --> 00:12:34.180]  我仲只放上樹葉在主前
[00:12:34.180 --> 00:12:40.180]  卻沒什麼果子擺上
[00:12:40.180 --> 00:12:46.180]  我沒有可獻恩主
[00:12:46.180 --> 00:12:52.180]  無他的心可相比
[00:12:52.180 --> 00:12:58.180]  我仲只放上樹葉在主前
[00:12:58.180 --> 00:13:04.180]  卻沒什麼果子擺上
[00:13:04.180 --> 00:13:10.180]  我沒有可獻恩主
[00:13:10.180 --> 00:13:16.180]  無他的心可相比
[00:13:16.180 --> 00:13:22.180]  我仲只放上樹葉在主前
[00:13:22.180 --> 00:13:28.180]  卻沒什麼果子擺上
[00:13:28.180 --> 00:13:34.180]  我沒有可獻恩主
[00:13:34.180 --> 00:13:40.180]  無他的心可相比
[00:13:40.180 --> 00:13:46.180]  我仲只放上樹葉在主前
[00:13:46.180 --> 00:13:52.180]  卻沒什麼果子擺上
[00:13:52.180 --> 00:13:58.180]  我沒有可獻恩主
[00:13:58.180 --> 00:14:04.180]  無他的心可相比
[00:14:04.180 --> 00:14:10.180]  我仲只放上樹葉在主前
[00:14:10.180 --> 00:14:16.180]  卻沒什麼果子擺上
[00:14:16.180 --> 00:14:22.180]  我沒有可獻恩主
[00:14:22.180 --> 00:14:28.180]  無他的心可相比
[00:14:28.180 --> 00:14:34.180]  我仲只放上樹葉在主前
[00:14:34.180 --> 00:14:40.180]  卻沒什麼果子擺上
[00:14:40.180 --> 00:14:46.180]  我沒有可獻恩主
[00:14:46.180 --> 00:14:52.180]  無他的心可相比
[00:14:52.180 --> 00:14:58.180]  我仲只放上樹葉在主前
[00:14:58.180 --> 00:15:04.180]  卻沒什麼果子擺上
[00:15:04.180 --> 00:15:10.180]  我沒有可獻恩主
[00:15:10.180 --> 00:15:16.180]  無他的心可相比
[00:15:16.180 --> 00:15:22.180]  我仲只放上樹葉在主前
[00:15:22.180 --> 00:15:28.180]  卻沒什麼果子擺上
[00:15:28.180 --> 00:15:34.180]  我沒有可獻恩主
[00:15:34.180 --> 00:15:40.180]  無他的心可相比
[00:15:40.180 --> 00:15:46.180]  我仲只放上樹葉在主前
[00:15:46.180 --> 00:15:52.180]  卻沒什麼果子擺上
[00:15:52.180 --> 00:15:58.180]  我沒有可獻恩主
[00:15:58.180 --> 00:16:04.180]  無他的心可相比
[00:16:04.180 --> 00:16:10.180]  我仲只放上樹葉在主前
[00:16:10.180 --> 00:16:16.180]  卻沒什麼果子擺上
[00:16:16.180 --> 00:16:22.180]  我沒有可獻恩主
[00:16:22.180 --> 00:16:28.180]  無他的心可相比
[00:16:28.180 --> 00:16:34.180]  我仲只放上樹葉在主前
[00:16:34.180 --> 00:16:40.180]  卻沒什麼果子擺上
[00:16:40.180 --> 00:16:46.180]  我沒有可獻恩主
[00:16:46.180 --> 00:16:52.180]  無他的心可相比
[00:16:52.180 --> 00:16:58.180]  我仲只放上樹葉在主前
[00:16:58.180 --> 00:17:04.180]  卻沒什麼果子擺上
[00:17:04.180 --> 00:17:10.180]  我沒有可獻恩主
[00:17:10.180 --> 00:17:16.180]  無他的心可相比
[00:17:16.180 --> 00:17:22.180]  我仲只放上樹葉在主前
[00:17:22.180 --> 00:17:28.180]  卻沒什麼果子擺上
[00:17:28.180 --> 00:17:34.180]  我沒有可獻恩主
[00:17:34.180 --> 00:17:40.180]  無他的心可相比
[00:17:40.180 --> 00:17:46.180]  我仲只放上樹葉在主前
[00:17:46.180 --> 00:17:52.180]  卻沒什麼果子擺上
[00:17:52.180 --> 00:17:58.180]  我沒有可獻恩主
[00:17:58.180 --> 00:18:04.180]  無他的心可相比
[00:18:04.180 --> 00:18:10.180]  我仲只放上樹葉在主前
[00:18:10.180 --> 00:18:16.180]  卻沒什麼果子擺上
[00:18:16.180 --> 00:18:22.180]  我沒有可獻恩主
[00:18:22.180 --> 00:18:28.180]  無他的心可相比
[00:18:28.180 --> 00:18:34.180]  我仲只放上樹葉在主前
[00:18:34.180 --> 00:18:40.180]  卻沒什麼果子擺上
[00:18:40.180 --> 00:18:46.180]  我沒有可獻恩主
[00:18:46.180 --> 00:18:52.180]  無他的心可相比
[00:18:52.180 --> 00:18:58.180]  我仲只放上樹葉在主前
[00:18:58.180 --> 00:19:04.180]  卻沒什麼果子擺上
[00:19:04.180 --> 00:19:10.180]  我沒有可獻恩主
[00:19:10.180 --> 00:19:16.180]  無他的心可相比
[00:19:16.180 --> 00:19:22.180]  我仲只放上樹葉在主前
[00:19:22.180 --> 00:19:28.180]  卻沒什麼果子擺上
[00:19:28.180 --> 00:19:34.180]  我沒有可獻恩主
[00:19:34.180 --> 00:19:40.180]  無他的心可相比
[00:19:40.180 --> 00:19:46.180]  我仲只放上樹葉在主前
[00:19:46.180 --> 00:19:52.180]  卻沒什麼果子擺上
[00:19:52.180 --> 00:19:58.180]  我沒有可獻恩主
[00:19:58.180 --> 00:20:04.180]  無他的心可相比
[00:20:04.180 --> 00:20:10.180]  我仲只放上樹葉在主前
[00:20:10.180 --> 00:20:16.180]  卻沒什麼果子擺上
[00:20:16.180 --> 00:20:22.180]  我沒有可獻恩主
[00:20:22.180 --> 00:20:28.180]  無他的心可相比
[00:20:28.180 --> 00:20:34.180]  我仲只放上樹葉在主前
[00:20:34.180 --> 00:20:40.180]  卻沒什麼果子擺上
[00:20:40.180 --> 00:20:46.180]  我沒有可獻恩主
[00:20:46.180 --> 00:20:52.180]  無他的心可相比
[00:20:52.180 --> 00:20:58.180]  我仲只放上樹葉在主前
[00:20:58.180 --> 00:21:04.180]  卻沒什麼果子擺上
[00:21:04.180 --> 00:21:10.180]  我沒有可獻恩主
[00:21:10.180 --> 00:21:16.180]  無他的心可相比
[00:21:16.180 --> 00:21:22.180]  我仲只放上樹葉在主前
[00:21:22.180 --> 00:21:28.180]  卻沒什麼果子擺上
[00:21:28.180 --> 00:21:34.180]  我沒有可獻恩主
[00:21:34.180 --> 00:21:40.180]  無他的心可相比
[00:21:40.180 --> 00:21:46.180]  我仲只放上樹葉在主前
[00:21:46.180 --> 00:21:52.180]  卻沒什麼果子擺上
[00:21:52.180 --> 00:21:58.180]  我沒有可獻恩主
[00:21:58.180 --> 00:22:04.180]  無他的心可相比
[00:22:04.180 --> 00:22:10.180]  我仲只放上樹葉在主前
[00:22:10.180 --> 00:22:16.180]  卻沒什麼果子擺上
[00:22:16.180 --> 00:22:22.180]  我沒有可獻恩主
[00:22:22.180 --> 00:22:28.180]  無他的心可相比
[00:22:28.180 --> 00:22:34.180]  我仲只放上樹葉在主前
[00:22:34.180 --> 00:22:40.180]  卻沒什麼果子擺上
[00:22:40.180 --> 00:22:46.180]  我沒有可獻恩主
[00:22:46.180 --> 00:22:52.180]  無他的心可相比
[00:22:52.180 --> 00:22:58.180]  我仲只放上樹葉在主前
[00:22:58.180 --> 00:23:04.180]  卻沒什麼果子擺上
[00:23:04.180 --> 00:23:10.180]  我沒有可獻恩主
[00:23:10.180 --> 00:23:16.180]  無他的心可相比
[00:23:16.180 --> 00:23:22.180]  我仲只放上樹葉在主前
[00:23:22.180 --> 00:23:28.180]  卻沒什麼果子擺上
[00:23:28.180 --> 00:23:34.180]  我沒有可獻恩主
[00:23:34.180 --> 00:23:40.180]  無他的心可相比
[00:23:40.180 --> 00:23:46.180]  我仲只放上樹葉在主前
[00:23:46.180 --> 00:23:52.180]  卻沒什麼果子擺上
[00:23:52.180 --> 00:23:58.180]  我沒有可獻恩主
[00:23:58.180 --> 00:24:04.180]  無他的心可相比
[00:24:04.180 --> 00:24:10.180]  我仲只放上樹葉在主前
[00:24:10.180 --> 00:24:16.180]  卻沒什麼果子擺上
[00:24:16.180 --> 00:24:22.180]  我沒有可獻恩主
[00:24:22.180 --> 00:24:28.180]  無他的心可相比
[00:24:28.180 --> 00:24:34.180]  我仲只放上樹葉在主前
[00:24:34.180 --> 00:24:40.180]  卻沒什麼果子擺上
[00:24:40.180 --> 00:24:46.180]  我沒有可獻恩主
[00:24:46.180 --> 00:24:52.180]  無他的心可相比
[00:24:52.180 --> 00:24:58.180]  我仲只放上樹葉在主前
[00:24:58.180 --> 00:25:04.180]  卻沒什麼果子擺上
[00:25:04.180 --> 00:25:10.180]  我沒有可獻恩主
[00:25:10.180 --> 00:25:16.180]  無他的心可相比
[00:25:16.180 --> 00:25:22.180]  我仲只放上樹葉在主前
[00:25:22.180 --> 00:25:28.180]  卻沒什麼果子擺上
[00:25:28.180 --> 00:25:34.180]  我沒有可獻恩主
[00:25:34.180 --> 00:25:40.180]  無他的心可相比
[00:25:40.180 --> 00:25:46.180]  我仲只放上樹葉在主前
[00:25:46.180 --> 00:25:52.180]  卻沒什麼果子擺上
[00:25:52.180 --> 00:25:58.180]  我沒有可獻恩主
[00:25:58.180 --> 00:26:04.180]  無他的心可相比
[00:26:04.180 --> 00:26:10.180]  我仲只放上樹葉在主前
[00:26:10.180 --> 00:26:16.180]  卻沒什麼果子擺上
[00:26:16.180 --> 00:26:22.180]  我沒有可獻恩主
[00:26:22.180 --> 00:26:28.180]  無他的心可相比
[00:26:28.180 --> 00:26:34.180]  我仲只放上樹葉在主前
[00:26:34.180 --> 00:26:40.180]  卻沒什麼果子擺上
[00:26:40.180 --> 00:26:46.180]  我沒有可獻恩主
[00:26:46.180 --> 00:26:52.180]  無他的心可相比
[00:26:52.180 --> 00:26:58.180]  我仲只放上樹葉在主前
[00:26:58.180 --> 00:27:04.180]  卻沒什麼果子擺上
[00:27:04.180 --> 00:27:10.180]  我沒有可獻恩主
[00:27:10.180 --> 00:27:16.180]  無他的心可相比
[00:27:16.180 --> 00:27:22.180]  我仲只放上樹葉在主前
[00:27:22.180 --> 00:27:28.180]  卻沒什麼果子擺上
[00:27:28.180 --> 00:27:34.180]  我沒有可獻恩主
[00:27:34.180 --> 00:27:40.180]  無他的心可相比
[00:27:40.180 --> 00:27:46.180]  我仲只放上樹葉在主前
[00:27:46.180 --> 00:27:52.180]  卻沒什麼果子擺上
[00:27:52.180 --> 00:27:58.180]  我沒有可獻恩主
[00:27:58.180 --> 00:28:04.180]  無他的心可相比
[00:28:04.180 --> 00:28:10.180]  我仲只放上樹葉在主前
[00:28:10.180 --> 00:28:16.180]  卻沒什麼果子擺上
[00:28:16.180 --> 00:28:22.180]  我沒有可獻恩主
[00:28:22.180 --> 00:28:28.180]  無他的心可相比
[00:28:28.180 --> 00:28:34.180]  我仲只放上樹葉在主前
[00:28:34.180 --> 00:28:40.180]  卻沒什麼果子擺上
[00:28:40.180 --> 00:28:46.180]  我沒有可獻恩主
[00:28:46.180 --> 00:28:52.180]  無他的心可相比
[00:28:52.180 --> 00:28:58.180]  我仲只放上樹葉在主前
[00:28:58.180 --> 00:29:04.180]  卻沒什麼果子擺上
[00:29:04.180 --> 00:29:10.180]  我沒有可獻恩主
[00:29:10.180 --> 00:29:16.180]  無他的心可相比
[00:29:16.180 --> 00:29:22.180]  我仲只放上樹葉在主前
[00:29:22.180 --> 00:29:28.180]  卻沒什麼果子擺上
[00:29:28.180 --> 00:29:34.180]  我沒有可獻恩主
[00:29:34.180 --> 00:29:40.180]  無他的心可相比
[00:29:40.180 --> 00:29:46.180]  我仲只放上樹葉在主前
[00:29:46.180 --> 00:29:52.180]  卻沒什麼果子擺上
[00:29:52.180 --> 00:29:58.180]  我沒有可獻恩主
[00:29:58.180 --> 00:30:04.180]  無他的心可相比
[00:30:04.180 --> 00:30:10.180]  我仲只放上樹葉在主前
[00:30:10.180 --> 00:30:16.180]  卻沒什麼果子擺上
[00:30:16.180 --> 00:30:22.180]  我沒有可獻恩主
[00:30:22.180 --> 00:30:28.180]  無他的心可相比
[00:30:28.180 --> 00:30:34.180]  我仲只放上樹葉在主前
[00:30:34.180 --> 00:30:40.180]  卻沒什麼果子擺上
[00:30:40.180 --> 00:30:46.180]  我沒有可獻恩主
[00:30:46.180 --> 00:30:52.180]  無他的心可相比
[00:30:52.180 --> 00:30:58.180]  我仲只放上樹葉在主前
[00:30:58.180 --> 00:31:04.180]  卻沒什麼果子擺上
[00:31:04.180 --> 00:31:10.180]  我沒有可獻恩主
[00:31:10.180 --> 00:31:16.180]  無他的心可相比
[00:31:16.180 --> 00:31:22.180]  我仲只放上樹葉在主前
[00:31:22.180 --> 00:31:28.180]  卻沒什麼果子擺上
[00:31:28.180 --> 00:31:34.180]  我沒有可獻恩主
[00:31:34.180 --> 00:31:40.180]  無他的心可相比
[00:31:40.180 --> 00:31:46.180]  我仲只放上樹葉在主前
[00:31:46.180 --> 00:31:52.180]  卻沒什麼果子擺上
[00:31:52.180 --> 00:31:58.180]  我沒有可獻恩主
[00:31:58.180 --> 00:32:04.180]  無他的心可相比
[00:32:04.180 --> 00:32:10.180]  我仲只放上樹葉在主前
[00:32:10.180 --> 00:32:16.180]  卻沒什麼果子擺上
[00:32:16.180 --> 00:32:22.180]  我沒有可獻恩主
[00:32:22.180 --> 00:32:28.180]  無他的心可相比
[00:32:28.180 --> 00:32:34.180]  我仲只放上樹葉在主前
[00:32:34.180 --> 00:32:40.180]  卻沒什麼果子擺上
[00:32:40.180 --> 00:32:46.180]  我沒有可獻恩主
[00:32:46.180 --> 00:32:52.180]  無他的心可相比
[00:32:52.180 --> 00:32:58.180]  我仲只放上樹葉在主前
[00:32:58.180 --> 00:33:04.180]  卻沒什麼果子擺上
[00:33:04.180 --> 00:33:10.180]  我沒有可獻恩主
[00:33:10.180 --> 00:33:16.180]  無他的心可相比
[00:33:16.180 --> 00:33:22.180]  我仲只放上樹葉在主前
[00:33:22.180 --> 00:33:28.180]  卻沒什麼果子擺上
[00:33:28.180 --> 00:33:34.180]  我沒有可獻恩主
[00:33:34.180 --> 00:33:40.180]  無他的心可相比
[00:33:40.180 --> 00:33:46.180]  我仲只放上樹葉在主前
[00:33:46.180 --> 00:33:52.180]  卻沒什麼果子擺上
[00:33:52.180 --> 00:33:58.180]  我沒有可獻恩主
[00:33:58.180 --> 00:34:04.180]  無他的心可相比
[00:34:04.180 --> 00:34:10.180]  我仲只放上樹葉在主前
[00:34:10.180 --> 00:34:16.180]  卻沒什麼果子擺上
[00:34:16.180 --> 00:34:22.180]  我沒有可獻恩主
[00:34:22.180 --> 00:34:28.180]  無他的心可相比
[00:34:28.180 --> 00:34:34.180]  我仲只放上樹葉在主前
[00:34:34.180 --> 00:34:40.180]  卻沒什麼果子擺上
[00:34:40.180 --> 00:34:46.180]  我沒有可獻恩主
[00:34:46.180 --> 00:34:52.180]  無他的心可相比
[00:34:52.180 --> 00:34:58.180]  我仲只放上樹葉在主前
[00:34:58.180 --> 00:35:04.180]  卻沒什麼果子擺上
[00:35:04.180 --> 00:35:10.180]  我沒有可獻恩主
[00:35:10.180 --> 00:35:16.180]  無他的心可相比
[00:35:16.180 --> 00:35:22.180]  我仲只放上樹葉在主前
[00:35:22.180 --> 00:35:28.180]  卻沒什麼果子擺上
[00:35:28.180 --> 00:35:34.180]  我沒有可獻恩主
[00:35:34.180 --> 00:35:40.180]  無他的心可相比
[00:35:40.180 --> 00:35:46.180]  我仲只放上樹葉在主前
[00:35:46.180 --> 00:35:52.180]  卻沒什麼果子擺上
[00:35:52.180 --> 00:35:58.180]  我沒有可獻恩主
[00:35:58.180 --> 00:36:04.180]  無他的心可相比
[00:36:04.180 --> 00:36:10.180]  我仲只放上樹葉在主前
[00:36:10.180 --> 00:36:16.180]  卻沒什麼果子擺上
[00:36:16.180 --> 00:36:22.180]  我沒有可獻恩主
[00:36:22.180 --> 00:36:28.180]  無他的心可相比
[00:36:28.180 --> 00:36:34.180]  我仲只放上樹葉在主前
[00:36:34.180 --> 00:36:40.180]  卻沒什麼果子擺上
[00:36:40.180 --> 00:36:46.180]  我沒有可獻恩主
[00:36:46.180 --> 00:36:52.180]  無他的心可相比
[00:36:52.180 --> 00:36:58.180]  我仲只放上樹葉在主前
[00:36:58.180 --> 00:37:04.180]  卻沒什麼果子擺上
[00:37:04.180 --> 00:37:10.180]  我沒有可獻恩主
[00:37:10.180 --> 00:37:16.180]  無他的心可相比
[00:37:16.180 --> 00:37:22.180]  我仲只放上樹葉在主前
[00:37:22.180 --> 00:37:28.180]  卻沒什麼果子擺上
[00:37:28.180 --> 00:37:34.180]  我沒有可獻恩主
[00:37:34.180 --> 00:37:40.180]  無他的心可相比
[00:37:40.180 --> 00:37:46.180]  我仲只放上樹葉在主前
[00:37:46.180 --> 00:37:52.180]  卻沒什麼果子擺上
[00:37:52.180 --> 00:37:58.180]  我沒有可獻恩主
[00:37:58.180 --> 00:38:04.180]  無他的心可相比
[00:38:04.180 --> 00:38:10.180]  我仲只放上樹葉在主前
[00:38:10.180 --> 00:38:16.180]  卻沒什麼果子擺上
[00:38:16.180 --> 00:38:22.180]  我沒有可獻恩主
[00:38:22.180 --> 00:38:28.180]  無他的心可相比
[00:38:28.180 --> 00:38:34.180]  我仲只放上樹葉在主前
[00:38:34.180 --> 00:38:40.180]  卻沒什麼果子擺上
[00:38:40.180 --> 00:38:46.180]  我沒有可獻恩主
[00:38:46.180 --> 00:38:52.180]  無他的心可相比
[00:38:52.180 --> 00:38:58.180]  我仲只放上樹葉在主前
[00:38:58.180 --> 00:39:04.180]  卻沒什麼果子擺上
[00:39:04.180 --> 00:39:10.180]  我沒有可獻恩主
[00:39:10.180 --> 00:39:16.180]  無他的心可相比
[00:39:16.180 --> 00:39:22.180]  我仲只放上樹葉在主前
[00:39:22.180 --> 00:39:28.180]  卻沒什麼果子擺上
[00:39:28.180 --> 00:39:34.180]  我沒有可獻恩主
[00:39:34.180 --> 00:39:40.180]  無他的心可相比
[00:39:40.180 --> 00:39:46.180]  我仲只放上樹葉在主前
[00:39:46.180 --> 00:39:52.180]  卻沒什麼果子擺上
[00:39:52.180 --> 00:39:58.180]  卻沒什麼果子擺上
[00:39:58.180 --> 00:40:04.180]  我沒有可獻恩主
[00:40:04.180 --> 00:40:10.180]  無他的心可相比
[00:40:10.180 --> 00:40:16.180]  我仲只放上樹葉在主前
[00:40:16.180 --> 00:40:22.180]  卻沒什麼果子擺上
[00:40:22.180 --> 00:40:28.180]  我沒有可獻恩主
[00:40:28.180 --> 00:40:34.180]  無他的心可相比
[00:40:34.180 --> 00:40:40.180]  我仲只放上樹葉在主前
[00:40:40.180 --> 00:40:46.180]  卻沒什麼果子擺上
[00:40:46.180 --> 00:40:52.180]  我沒有可獻恩主
[00:40:52.180 --> 00:40:58.180]  無他的心可相比
[00:40:58.180 --> 00:41:04.180]  我仲只放上樹葉在主前
[00:41:04.180 --> 00:41:10.180]  卻沒什麼果子擺上
[00:41:10.180 --> 00:41:16.180]  我沒有可獻恩主
[00:41:16.180 --> 00:41:22.180]  無他的心可相比
[00:41:22.180 --> 00:41:28.180]  我仲只放上樹葉在主前
[00:41:28.180 --> 00:41:34.180]  卻沒什麼果子擺上
[00:41:34.180 --> 00:41:40.180]  我沒有可獻恩主
[00:41:40.180 --> 00:41:46.180]  無他的心可相比
[00:41:46.180 --> 00:41:52.180]  我仲只放上樹葉在主前
[00:41:52.180 --> 00:41:58.180]  卻沒什麼果子擺上
[00:41:58.180 --> 00:42:04.180]  我沒有可獻恩主
[00:42:04.180 --> 00:42:10.180]  無他的心可相比
[00:42:10.180 --> 00:42:16.180]  我仲只放上樹葉在主前
[00:42:16.180 --> 00:42:22.180]  卻沒什麼果子擺上
[00:42:22.180 --> 00:42:28.180]  我沒有可獻恩主
[00:42:28.180 --> 00:42:34.180]  無他的心可相比
[00:42:34.180 --> 00:42:40.180]  我仲只放上樹葉在主前
[00:42:40.180 --> 00:42:46.180]  卻沒什麼果子擺上
[00:42:46.180 --> 00:42:52.180]  我沒有可獻恩主
[00:42:52.180 --> 00:42:58.180]  無他的心可相比
