
[00:00:00.000 --> 00:00:02.660]  在靜悟之前我們同心祈禱
[00:03:01.240 --> 00:03:02.600]  講完之後怎樣呢?
[00:03:02.600 --> 00:03:06.440]  你出去叫他下網來打雨
[00:03:06.440 --> 00:03:12.080]  現在也是彼得來打雨
[00:03:12.080 --> 00:03:14.600]  有六個門徒響應
[00:03:14.600 --> 00:03:16.600]  七個人一起
[00:03:16.600 --> 00:03:19.600]  我們不知道是什麼原因
[00:03:19.600 --> 00:03:21.120]  經文沒有說
[00:03:21.120 --> 00:03:22.800]  可能是無聊
[00:03:22.800 --> 00:03:24.760]  可能是經濟需要
[00:03:24.760 --> 00:03:26.280]  生活逼人
[00:03:26.280 --> 00:03:29.120]  可能是忘記了託付
[00:03:29.120 --> 00:03:31.360]  重操故業
[00:03:31.360 --> 00:03:35.840]  可能是很多可以想像的空間
[00:03:35.840 --> 00:03:37.320]  但經文沒有說
[00:03:37.320 --> 00:03:38.560]  當你去講
[00:03:38.560 --> 00:03:39.560]  在這個時刻
[00:03:39.560 --> 00:03:42.240]  耶穌再一次來到向門徒顯現
[00:03:42.240 --> 00:03:44.240]  第三次顯現
[00:03:44.240 --> 00:03:51.440]  用讓彼得或其餘的六個門徒
[00:03:51.440 --> 00:03:54.920]  他們來回歸初心
[00:03:54.920 --> 00:03:57.960]  重新來到再開始
[00:03:57.960 --> 00:04:02.200]  我們講終於結束的起點
[00:04:02.200 --> 00:04:04.080]  又是回到同一個時刻
[00:04:04.080 --> 00:04:08.880]  在打雨無功而還的時間
[00:04:08.880 --> 00:04:12.240]  耶穌和門徒妙問妙答
[00:04:12.240 --> 00:04:16.560]  「小子,你們有吃的沒有?」
[00:04:16.560 --> 00:04:20.240]  「看樣子看船都知道打不打到」
[00:04:20.240 --> 00:04:21.960]  「有沒有東西?」
[00:04:21.960 --> 00:04:24.000]  好像多次一問
[00:04:24.000 --> 00:04:26.240]  門徒答得更妙
[00:04:26.240 --> 00:04:28.120]  他說「沒有」
[00:04:28.120 --> 00:04:33.200]  道出了無奈和白費心機
[00:04:33.200 --> 00:04:35.840]  教後的經文來到敘述
[00:04:35.840 --> 00:04:37.400]  門徒上岸之後
[00:04:37.400 --> 00:04:39.240]  就見到有炭火
[00:04:39.240 --> 00:04:42.920]  上面有魚、有餅
[00:04:42.920 --> 00:04:46.400]  我們說在這段答問裏面
[00:04:46.400 --> 00:04:51.520]  反映了門徒非常迷茫
[00:04:51.520 --> 00:04:53.520]  整夜的努力
[00:04:53.520 --> 00:04:55.440]  沒有甚麼果效
[00:04:55.440 --> 00:04:58.120]  這個會不會是我們這一刻
[00:04:58.120 --> 00:05:01.000]  生命的狀況
[00:05:01.000 --> 00:05:03.280]  碌碌碌碌
[00:05:03.280 --> 00:05:06.160]  不知道壞了甚麼
[00:05:06.160 --> 00:05:07.760]  形形異異
[00:05:07.760 --> 00:05:11.520]  好像沒有甚麼很大的果效
[00:05:11.520 --> 00:05:14.160]  耶穌釘十字架之後
[00:05:14.160 --> 00:05:19.640]  以復活的主來發出巧問
[00:05:19.640 --> 00:05:24.040]  祂向當時的門徒查問
[00:05:24.040 --> 00:05:28.320]  向當時的彼得來發問
[00:05:28.320 --> 00:05:30.960]  「你愛我嗎?」
[00:05:30.960 --> 00:05:33.160]  這是表明心跡
[00:05:33.160 --> 00:05:35.240]  不是交換條件
[00:05:35.240 --> 00:05:38.520]  而是愛的回應
[00:05:38.520 --> 00:05:40.000]  人不愛主
[00:05:40.000 --> 00:05:43.840]  這個人是可就可阻
[00:05:43.840 --> 00:05:48.400]  愛的回應是信徒生命的起點
[00:05:48.400 --> 00:05:51.680]  不是可有可無
[00:05:51.680 --> 00:05:55.720]  不是有無侍奉
[00:05:55.720 --> 00:05:57.640]  不是有無好的見證
[00:05:57.640 --> 00:06:00.320]  不是有無靈修
[00:06:00.320 --> 00:06:02.400]  這一切都是重要的
[00:06:02.400 --> 00:06:07.000]  但如果出發的起點不是愛
[00:06:07.000 --> 00:06:09.760]  一切都是表面
[00:06:09.760 --> 00:06:12.680]  沒有永恆的價值
[00:06:12.680 --> 00:06:14.720]  耶穌問彼得三次
[00:06:14.720 --> 00:06:18.600]  是對應彼得三次不認祂
[00:06:18.600 --> 00:06:28.480]  其實彼得怎會不愛主呢?
[00:06:28.480 --> 00:06:30.440]  如果祂不愛主
[00:06:30.440 --> 00:06:32.440]  祂會和其他門徒一樣
[00:06:32.440 --> 00:06:35.160]  在馬西馬利園的時間
[00:06:35.160 --> 00:06:37.640]  耶穌被人捉拿的時間
[00:06:37.640 --> 00:06:40.560]  每個人都怎樣?
[00:06:40.560 --> 00:06:43.520]  雞飛狗走
[00:06:43.520 --> 00:06:48.720]  每個人都背信棄而賴低了耶穌
[00:06:48.720 --> 00:06:51.800]  如果彼得不愛主的時間
[00:06:51.800 --> 00:06:54.480]  祂已經和其他門徒一起走了
[00:06:54.480 --> 00:06:58.680]  就不會有大祭司原子裡面
[00:06:58.680 --> 00:07:01.440]  祂三次不認主
[00:07:01.440 --> 00:07:03.840]  甚至發驟起誓
[00:07:03.840 --> 00:07:08.320]  「我不認識這個人」這一幕
[00:07:08.320 --> 00:07:10.800]  如果彼得不愛主
[00:07:10.800 --> 00:07:12.800]  祂怎會跟著耶穌
[00:07:12.800 --> 00:07:15.800]  看看耶穌會怎樣
[00:07:15.800 --> 00:07:19.680]  就正是因為愛主的時間
[00:07:19.680 --> 00:07:24.840]  去面對人的提問
[00:07:24.840 --> 00:07:26.400]  祂閃失
[00:07:26.400 --> 00:07:32.040]  來敵不過內在那種懦弱
[00:07:32.040 --> 00:07:35.280]  甚至當時的客觀環境
[00:07:35.280 --> 00:07:39.040]  那種的威嚇
[00:07:39.040 --> 00:07:42.160]  耶穌來到三次
[00:07:42.160 --> 00:07:44.200]  好像敲問彼得
[00:07:44.200 --> 00:07:45.720]  去查詢祂
[00:07:45.720 --> 00:07:47.520]  這個不是指責
[00:07:47.520 --> 00:07:49.840]  而是意志
[00:07:49.840 --> 00:07:53.120]  耶穌會不會不知道彼得的狀況?
[00:07:53.120 --> 00:07:57.040]  耶穌比任何人了解
[00:07:57.040 --> 00:08:01.240]  甚至耶穌比任何人了解我們
[00:08:01.240 --> 00:08:02.680]  透過發問
[00:08:02.680 --> 00:08:06.520]  讓彼得來審視自己的狀況
[00:08:06.520 --> 00:08:07.920]  感受
[00:08:07.920 --> 00:08:10.840]  重新再上路
[00:08:10.840 --> 00:08:12.680]  重拾信心
[00:08:12.680 --> 00:08:15.320]  立志擺上
[00:08:15.320 --> 00:08:16.440]  這樣
[00:08:16.440 --> 00:08:18.640]  怎樣才叫愛主?
[00:08:18.640 --> 00:08:23.520]  怎樣才得到耶穌的肯定?
[00:08:23.520 --> 00:08:30.200]  耶穌在三次回應彼得的時間
[00:08:30.200 --> 00:08:32.280]  祂給了我們答案
[00:08:32.280 --> 00:08:33.680]  第一
[00:08:33.680 --> 00:08:36.240]  愛是唯一
[00:08:36.240 --> 00:08:37.400]  獨一
[00:08:37.400 --> 00:08:39.000]  不是其中之一
[00:08:39.000 --> 00:08:42.880]  不是眾數裏面的一位
[00:08:42.880 --> 00:08:45.120]  耶穌去問彼得第一個問題
[00:08:45.120 --> 00:08:50.040]  你愛我比這些更深
[00:08:50.040 --> 00:08:52.120]  在三國的考問裏面
[00:08:52.120 --> 00:08:58.920]  這是唯一一個作出比較
[00:08:58.920 --> 00:09:00.000]  在經文裏面
[00:09:00.000 --> 00:09:04.920]  這些沒有刻意講甚麼
[00:09:04.920 --> 00:09:08.240]  沒有說你是不是愛這些魚
[00:09:08.240 --> 00:09:11.040]  你是不是愛這些秩序漁夫
[00:09:11.040 --> 00:09:13.920]  你是不是愛自己的前途
[00:09:13.920 --> 00:09:17.600]  沒有說這些是這些東西
[00:09:17.600 --> 00:09:22.640]  留有想像的空間
[00:09:22.640 --> 00:09:25.520]  很適合用來填充
[00:09:25.520 --> 00:09:29.240]  這些到底是甚麼呢?
[00:09:29.240 --> 00:09:31.560]  可能是魚
[00:09:31.560 --> 00:09:33.960]  可能是打魚的技能
[00:09:33.960 --> 00:09:36.600]  可能是漁夫的身份
[00:09:36.600 --> 00:09:39.040]  可能是前途
[00:09:39.040 --> 00:09:42.040]  可能是比較其他門徒
[00:09:42.040 --> 00:09:45.360]  是不是更加愛主
[00:09:45.360 --> 00:09:48.120]  我的理解是
[00:09:48.120 --> 00:09:50.640]  耶穌在這裏提問
[00:09:50.640 --> 00:09:51.360]  祂說
[00:09:51.360 --> 00:09:56.760]  你對我是不是一個最高的孝宗
[00:09:56.760 --> 00:09:58.200]  你願不願意為了我
[00:09:58.200 --> 00:10:00.880]  來作出最大的付出
[00:10:00.880 --> 00:10:05.160]  最徹底的毀身
[00:10:05.160 --> 00:10:10.080]  認識一些足球的發燒友
[00:10:10.080 --> 00:10:12.880]  我們用我的說法
[00:10:12.880 --> 00:10:14.880]  或者用祂自己的說法
[00:10:14.880 --> 00:10:18.400]  祂是某隊球隊的死忠
[00:10:18.400 --> 00:10:20.520]  忠實的勇等
[00:10:20.520 --> 00:10:21.640]  可能是曼聯
[00:10:21.640 --> 00:10:22.920]  可能是阿仙奴
[00:10:22.920 --> 00:10:23.880]  可能是利物浦
[00:10:23.880 --> 00:10:26.160]  車路士等等
[00:10:26.160 --> 00:10:27.480]  祂愛之深
[00:10:27.480 --> 00:10:29.960]  愛之深責之切
[00:10:29.960 --> 00:10:33.440]  但是縱使看得一無是處
[00:10:33.440 --> 00:10:37.680]  仍然是最捧
[00:10:37.680 --> 00:10:40.520]  在家裏沒有其他球隊的球衣
[00:10:40.520 --> 00:10:42.920]  只有我那隊
[00:10:42.920 --> 00:10:45.080]  我過去可能看得很差
[00:10:45.080 --> 00:10:46.280]  罵也罵過
[00:10:46.280 --> 00:10:49.880]  但仍然是穿回那件衣服
[00:10:49.880 --> 00:10:52.880]  不改
[00:10:52.880 --> 00:10:58.640]  我用另一個比喻來解釋
[00:10:58.640 --> 00:10:59.680]  在中一那年
[00:10:59.680 --> 00:11:01.680]  我讀書中一那年
[00:11:01.680 --> 00:11:06.160]  在科林營裏玩過一個叫投標的遊戲
[00:11:06.160 --> 00:11:09.280]  到現在仍然記憶猶新
[00:11:09.280 --> 00:11:10.920]  我們每人手上
[00:11:10.920 --> 00:11:14.280]  每位同學手上都有相同的錢
[00:11:14.280 --> 00:11:17.680]  即是遊戲的錢
[00:11:17.680 --> 00:11:20.520]  我們玩得很投入
[00:11:20.520 --> 00:11:23.120]  大家都在出價
[00:11:23.120 --> 00:11:25.720]  來到鏡頭心頭好
[00:11:25.720 --> 00:11:28.160]  老師為了負責遊戲而說
[00:11:28.160 --> 00:11:30.440]  現在我們投標是工作
[00:11:30.440 --> 00:11:32.080]  大家出價
[00:11:32.080 --> 00:11:33.360]  我們投標是健康
[00:11:33.360 --> 00:11:34.640]  大家出價
[00:11:34.640 --> 00:11:36.240]  愛情
[00:11:36.240 --> 00:11:37.480]  美貌
[00:11:37.480 --> 00:11:39.000]  跑車
[00:11:39.000 --> 00:11:40.480]  樓宇
[00:11:40.480 --> 00:11:43.120]  家人
[00:11:43.120 --> 00:11:44.640]  甚至是信仰
[00:11:44.640 --> 00:11:47.160]  價高者得
[00:11:47.160 --> 00:11:50.680]  有所得亦有所失
[00:11:50.680 --> 00:11:52.440]  到最後我發現
[00:11:52.440 --> 00:11:56.040]  其實我很想出價
[00:11:56.040 --> 00:12:00.520]  他說你沒有錢
[00:12:00.520 --> 00:12:03.640]  為了一些次要的東西
[00:12:03.640 --> 00:12:06.640]  我花光手上的錢
[00:12:06.640 --> 00:12:07.760]  我很後悔
[00:12:07.760 --> 00:12:09.920]  可不可以給還
[00:12:09.920 --> 00:12:10.640]  老師說
[00:12:10.640 --> 00:12:12.240]  是這樣的
[00:12:12.240 --> 00:12:14.120]  出了去的時間
[00:12:14.120 --> 00:12:20.400]  金錢是不能收回的
[00:12:20.400 --> 00:12:22.560]  今天
[00:12:22.560 --> 00:12:24.200]  耶穌在我們心目中
[00:12:24.200 --> 00:12:28.360]  祂到底是排第幾呢?
[00:12:28.360 --> 00:12:31.120]  信仰是我們生命的全部
[00:12:31.120 --> 00:12:34.800]  還是點絕?
[00:12:34.800 --> 00:12:37.080]  起初信耶穌的時候
[00:12:37.080 --> 00:12:38.720]  我爸爸說
[00:12:38.720 --> 00:12:43.480]  我不反對你信耶穌
[00:12:43.480 --> 00:12:46.760]  不過不要信得太近
[00:12:46.760 --> 00:12:48.600]  信耶穌也是好
[00:12:48.600 --> 00:12:49.880]  不過怎樣?
[00:12:49.880 --> 00:12:53.640]  信耶穌不會給你飽飯吃
[00:12:53.640 --> 00:12:55.360]  你信無所謂
[00:12:55.360 --> 00:12:59.080]  有空就回去教會
[00:12:59.080 --> 00:13:02.760]  信仰的東西,怎樣?
[00:13:02.760 --> 00:13:05.920]  無所謂
[00:13:05.920 --> 00:13:07.720]  今天
[00:13:07.720 --> 00:13:09.440]  你為了耶穌
[00:13:09.440 --> 00:13:12.400]  可以去到多盡?
[00:13:12.400 --> 00:13:18.560]  耶穌說你愛我比這些更深
[00:13:18.560 --> 00:13:22.600]  只要排次序
[00:13:22.600 --> 00:13:23.920]  這個信仰
[00:13:23.920 --> 00:13:30.400]  我們的主祂是排第幾位?
[00:13:30.400 --> 00:13:32.720]  而耶穌給愛
[00:13:32.720 --> 00:13:34.560]  愛不愛主呢?
[00:13:34.560 --> 00:13:36.640]  祂再一次解釋
[00:13:36.640 --> 00:13:38.600]  在第二點
[00:13:38.600 --> 00:13:43.240]  愛是行動和服侍
[00:13:43.240 --> 00:13:46.160]  愛是行動和服侍
[00:13:46.160 --> 00:13:50.680]  耶穌三次講解愛主的定義時間
[00:13:50.680 --> 00:13:52.160]  內容
[00:13:52.160 --> 00:13:55.960]  祂也有三個同樣的答案
[00:13:55.960 --> 00:13:57.240]  祂說
[00:13:57.240 --> 00:13:59.720]  餵養我的小羊
[00:13:59.720 --> 00:14:03.200]  牧養我的小羊
[00:14:03.200 --> 00:14:07.520]  餵養我的羊
[00:14:07.520 --> 00:14:12.000]  愛是需要有對象
[00:14:12.000 --> 00:14:14.160]  沒有行動的愛
[00:14:14.160 --> 00:14:16.080]  說得多漂亮
[00:14:16.080 --> 00:14:19.040]  都是空話
[00:14:19.040 --> 00:14:22.000]  在書四章二十到二十一節祂這樣說
[00:14:22.000 --> 00:14:25.920]  何人若說愛神卻恨惡他的弟兄
[00:14:25.920 --> 00:14:27.760]  就是說謊話
[00:14:27.760 --> 00:14:31.000]  不愛所看見的弟兄
[00:14:31.000 --> 00:14:34.360]  就不能愛沒有看見的神
[00:14:34.360 --> 00:14:35.960]  愛神的
[00:14:35.960 --> 00:14:39.280]  也當愛弟兄
[00:14:39.280 --> 00:14:45.160]  這是我們從神所受的命令
[00:14:45.160 --> 00:14:47.440]  《瑪瑟會音》二十五章
[00:14:47.440 --> 00:14:51.640]  耶穌講到山羊和綿羊的比喻
[00:14:51.640 --> 00:14:54.040]  作一個總結的時間
[00:14:54.040 --> 00:14:56.280]  祂說:我實在告訴你們
[00:14:56.280 --> 00:15:00.240]  這些事你們既不做在我這弟兄中
[00:15:00.240 --> 00:15:02.680]  最少的身上
[00:15:02.680 --> 00:15:09.200]  就不做在我身上了
[00:15:09.200 --> 00:15:10.520]  即是
[00:15:10.520 --> 00:15:15.360]  如果愛只是去言語上高
[00:15:15.360 --> 00:15:17.240]  沒有實際的行動
[00:15:17.240 --> 00:15:21.680]  這個只有一個「講」字
[00:15:21.680 --> 00:15:23.440]  遲一陣子
[00:15:23.440 --> 00:15:26.240]  他太太再次對我說
[00:15:26.240 --> 00:15:32.400]  愛不可以只是在口頭上高
[00:15:32.400 --> 00:15:33.880]  她說
[00:15:33.880 --> 00:15:36.560]  你如果只有一個「講」字
[00:15:36.560 --> 00:15:38.560]  是沒有用的
[00:15:38.560 --> 00:15:40.800]  她說:我感受不到
[00:15:40.800 --> 00:15:42.200]  這個也是怎樣
[00:15:42.200 --> 00:15:43.960]  只有一個「講」字
[00:15:43.960 --> 00:15:46.760]  她說要有實際行動
[00:15:46.760 --> 00:15:48.760]  說得多漂亮也好
[00:15:48.760 --> 00:15:51.680]  這個只是言語藝術
[00:15:51.680 --> 00:15:58.040]  也是空話
[00:15:58.040 --> 00:15:59.800]  今天
[00:15:59.800 --> 00:16:06.400]  我們有多關心我們身邊的弟兄姊妹呢?
[00:16:06.400 --> 00:16:07.840]  今天
[00:16:07.840 --> 00:16:10.720]  可能因為大家參與了我們
[00:16:10.720 --> 00:16:16.680]  尖沙咀浸信會晚堂的一段時間
[00:16:16.680 --> 00:16:22.720]  你是否願意投入成為我們的一份子呢?
[00:16:22.720 --> 00:16:30.480]  你是不是覺得我是屬於這個群體的?
[00:16:30.480 --> 00:16:37.800]  可能我們每個星期都回來
[00:16:37.800 --> 00:16:41.920]  但我們有什麼心態回來?
[00:16:41.920 --> 00:16:47.240]  我們參與會否只是一個過客
[00:16:47.240 --> 00:16:49.240]  完了就走了
[00:16:49.240 --> 00:16:53.200]  這跟我有什麼關係呢?
[00:16:53.200 --> 00:16:59.280]  然後我們一起營造家的氣氛和感覺
[00:16:59.280 --> 00:17:02.800]  回來後
[00:17:02.800 --> 00:17:06.640]  我們都能夠彼此真誠地
[00:17:06.640 --> 00:17:13.560]  表達這份關心和支持
[00:17:13.560 --> 00:17:16.200]  期望有一天
[00:17:16.200 --> 00:17:20.960]  在地鐵、巴士碰到
[00:17:20.960 --> 00:17:22.480]  起碼點一下頭
[00:17:22.480 --> 00:17:26.000]  這個人認得我們一起在崇拜裡面
[00:17:26.000 --> 00:17:27.960]  在晚堂裡面相遇
[00:17:27.960 --> 00:17:31.440]  不只是碰頭碰腳
[00:17:31.440 --> 00:17:40.760]  期望我們一起來有愛的行動和表達
[00:17:40.760 --> 00:17:46.640]  耶穌再一次來解釋愛主的定義
[00:17:46.640 --> 00:17:52.960]  愛是馴服、聽命、去遵從主義
[00:17:52.960 --> 00:17:55.760]  當耶穌第三次跟彼得說
[00:17:55.760 --> 00:17:59.440]  「約翰的兒子西門,你愛我嗎?」
[00:17:59.440 --> 00:18:04.760]  基文說:彼得就憂愁
[00:18:04.760 --> 00:18:07.480]  有些英文的譯本,好像NIV
[00:18:07.480 --> 00:18:17.760]  英文的譯本說:受傷
[00:18:17.760 --> 00:18:21.280]  彼得覺得受傷
[00:18:21.280 --> 00:18:23.200]  什麼意思呢?
[00:18:23.200 --> 00:18:26.640]  覺得蒙受不白之冤
[00:18:26.640 --> 00:18:30.400]  覺得被誤解和被定形
[00:18:30.400 --> 00:18:35.840]  因為過往試過三次不認主
[00:18:35.840 --> 00:18:41.640]  今天耶穌問我三次
[00:18:41.640 --> 00:18:46.320]  好像被定形和鎖死
[00:18:46.320 --> 00:18:48.080]  我們中國人有句說話
[00:18:48.080 --> 00:18:52.360]  「一次不忠,百次不勇」
[00:18:52.360 --> 00:18:56.120]  說了三次不認
[00:18:56.120 --> 00:18:57.880]  不認這個人
[00:18:57.880 --> 00:18:59.880]  耶穌不是我誰
[00:18:59.880 --> 00:19:02.960]  到今天耶穌問我三次
[00:19:02.960 --> 00:19:06.160]  第三次彼得就覺得很憂愁
[00:19:06.160 --> 00:19:08.280]  說什麼有沒有用呢?
[00:19:08.280 --> 00:19:10.080]  耶穌明不明白我?
[00:19:10.080 --> 00:19:14.880]  耶穌會不會不接受我呢?
[00:19:14.880 --> 00:19:19.080]  耶穌對愛主加上新的定義
[00:19:19.080 --> 00:19:32.240]  「別人要把你束上,帶到你不願意的地方去」
[00:19:32.240 --> 00:19:34.880]  「你餵養羊之後」
[00:19:34.880 --> 00:19:37.600]  「我實實在在地告訴你」
[00:19:37.600 --> 00:19:42.440]  「年少時自己束上大紙,隨衣往來」
[00:19:42.440 --> 00:19:46.000]  「但年老時你要伸出手來」
[00:19:46.000 --> 00:19:52.600]  「別人要把你束上,帶你到不願意的地方去」
[00:19:52.600 --> 00:19:54.560]  在十九節的括弧之後
[00:19:54.560 --> 00:20:01.160]  耶穌說「這話是指著彼得怎樣死榮耀神」
[00:20:01.160 --> 00:20:09.440]  「說了這話就對祂說:你跟從我吧」
[00:20:09.440 --> 00:20:15.040]  耶穌對愛主加上新的定義
[00:20:15.040 --> 00:20:19.880]  耶穌說將神自己作為主體
[00:20:19.880 --> 00:20:23.400]  以祂作為優先考慮
[00:20:23.400 --> 00:20:30.240]  即是說你要跟從我的時間
[00:20:30.240 --> 00:20:34.680]  不是說你想怎樣就怎樣
[00:20:34.680 --> 00:20:36.360]  走上這條路
[00:20:36.360 --> 00:20:38.480]  可能你不願意走
[00:20:38.480 --> 00:20:42.280]  你面對的困難可能是你不願意面對的
[00:20:42.280 --> 00:20:51.080]  不過怎樣?這就是你兌現跟從我的承諾
[00:20:51.080 --> 00:20:56.040]  以前我和太太喜歡去哪裏就去哪裏
[00:20:56.040 --> 00:20:59.400]  放假的時候就會行山
[00:20:59.400 --> 00:21:02.400]  可能去郊外等等
[00:21:02.400 --> 00:21:06.600]  現在我們會去主題公園
[00:21:06.600 --> 00:21:08.960]  以前我和太太喜歡看電影
[00:21:08.960 --> 00:21:12.840]  到現在她還是喜歡看偵探片
[00:21:12.840 --> 00:21:15.520]  懸疑、喜歡思考
[00:21:15.520 --> 00:21:19.040]  我喜歡看武打片、動作片、警匪追逐
[00:21:19.040 --> 00:21:21.520]  打來打去非常刺激
[00:21:21.520 --> 00:21:30.400]  現在一家三口看的都是卡通片
[00:21:30.400 --> 00:21:35.680]  但我們樂意感恩你的選擇和回應
[00:21:35.680 --> 00:21:40.640]  在網上看過一個猶太人拉比的比喻
[00:21:40.640 --> 00:21:42.400]  講到「魚之愛」
[00:21:42.400 --> 00:21:47.160]  來到比喻「夫婦」、「夫妻之愛」
[00:21:47.160 --> 00:21:49.600]  這個拉比講的比喻就是
[00:21:49.600 --> 00:21:54.200]  這個猶太的拉比見到一個年青人在吃魚
[00:21:54.200 --> 00:21:58.960]  這個拉比就問年青人
[00:21:58.960 --> 00:22:05.760]  「你吃魚做什麼?」「我愛吃魚」
[00:22:05.760 --> 00:22:09.080]  這個猶太的拉比就問年青人
[00:22:09.080 --> 00:22:12.080]  「你愛吃這條魚」
[00:22:12.080 --> 00:22:16.040]  「你就釣上來,煮上去,吃下肚」
[00:22:16.040 --> 00:22:20.360]  「你有沒有想過這條魚喜不喜歡給你吃?」
[00:22:20.360 --> 00:22:21.880]  「這個是不是愛?」
[00:22:21.880 --> 00:22:28.920]  「這個只是功能上的喜歡」
[00:22:28.920 --> 00:22:32.440]  魚之愛是功能上的喜歡
[00:22:32.440 --> 00:22:36.080]  耶穌對愛主作出了定義
[00:22:36.080 --> 00:22:39.400]  是犧牲和付出
[00:22:39.400 --> 00:22:43.760]  愛是一種意志上的行動
[00:22:43.760 --> 00:22:45.600]  和自己的理想
[00:22:45.600 --> 00:22:47.880]  期望有速入的時間
[00:22:47.880 --> 00:22:52.200]  仍然樂意信靠和信服
[00:22:59.640 --> 00:23:02.160]  今天
[00:23:02.160 --> 00:23:07.840]  我們會不會願意來調節個人的嗜好
[00:23:07.840 --> 00:23:10.920]  待人接物的態度
[00:23:10.920 --> 00:23:20.480]  在生活上去體現信仰的實在呢?
[00:23:20.480 --> 00:23:23.560]  我和年青人聊天
[00:23:23.560 --> 00:23:26.560]  他也明白有些事情需要改變
[00:23:26.560 --> 00:23:29.520]  可能是讀書的態度
[00:23:29.520 --> 00:23:34.720]  可能是和媽媽、爸爸、媽媽的關係
[00:23:34.720 --> 00:23:38.760]  但是他有一句無敵的說話
[00:23:38.760 --> 00:23:44.560]  「我喜歡,我是這樣的」
[00:23:44.560 --> 00:23:48.000]  我問「你知不知道這樣是不對的?」
[00:23:48.000 --> 00:23:50.240]  「是我知道的」
[00:23:50.240 --> 00:23:57.680]  但他說「我不覺得需要改變」
[00:23:57.680 --> 00:23:59.880]  我多麼矛盾
[00:23:59.880 --> 00:24:08.160]  他知道是錯,但仍然堅持錯下去
[00:24:08.160 --> 00:24:12.360]  愛是一種馴服、聽命
[00:24:12.360 --> 00:24:16.400]  我們為了信仰的緣故
[00:24:16.400 --> 00:24:19.480]  我們會不會調節我們的生命
[00:24:19.480 --> 00:24:23.800]  讓神有更大的空間和闊度
[00:24:23.800 --> 00:24:27.680]  可以被他們使用?
[00:24:27.680 --> 00:24:33.680]  今年教會的主題仍然是
[00:24:33.680 --> 00:24:36.360]  我要打開程序表看到的時間
[00:24:36.360 --> 00:24:42.600]  「2019 全體會眾行動目標為人為己」
[00:24:42.600 --> 00:24:44.200]  「一加一」
