
[00:00:00.000 --> 00:00:05.920]  好,我們讀一段聖經,在恬伯代後書第二章,第一節到第七節由我來唸。
[00:03:44.280 --> 00:03:46.600]  勇敢果決,充滿精力。
[00:03:46.600 --> 00:03:48.400]  提摩泰正好相反,
[00:03:48.400 --> 00:03:51.800]  常常猶豫不決,身體又不好。
[00:03:51.800 --> 00:03:54.840]  你要是保羅剛強很容易,
[00:03:54.840 --> 00:03:59.000]  你要提摩泰剛強就不大容易。
[00:03:59.000 --> 00:04:01.960]  但感謝神保羅在這裏並沒有對提摩泰說,
[00:04:01.960 --> 00:04:03.360]  提摩泰,你要剛強起來。
[00:04:03.360 --> 00:04:04.360]  他沒有。
[00:04:04.360 --> 00:04:09.480]  他說你要在基督耶穌的恩典上剛強起來。
[00:04:09.480 --> 00:04:10.800]  什麼是恩典呢?
[00:04:10.800 --> 00:04:14.480]  恩典就是本來你沒有的嘛。
[00:04:14.480 --> 00:04:17.520]  但因爲今天你在耶穌基督裏面,
[00:04:17.520 --> 00:04:22.800]  耶穌基督自己就成爲你一切力量的源頭嘛。
[00:04:22.800 --> 00:04:23.800]  感謝主第二年,
[00:04:23.800 --> 00:04:28.400]  真正屬靈的剛強不是那種血氣的剛強,
[00:04:28.400 --> 00:04:32.000]  也不是那種所謂披膚之勇的一種剛強,
[00:04:32.000 --> 00:04:35.640]  而是從主而來的剛強。
[00:04:35.640 --> 00:04:38.400]  你知道多少時候我們在服侍神的時候,
[00:04:38.400 --> 00:04:40.560]  我們很容易常常埋怨。
[00:04:40.560 --> 00:04:42.200]  我們有很多時候會埋怨說,
[00:04:42.200 --> 00:04:45.440]  神你爲什麼讓我們好像常常像提摩泰,
[00:04:45.440 --> 00:04:47.360]  而不像保羅那樣呢?
[00:04:47.360 --> 00:04:52.120]  爲什麼你有時候看見別人好像都大、能力充滿恩賜,
[00:04:52.120 --> 00:04:54.280]  爲什麼你什麼都缺缺那種感覺?
[00:04:54.280 --> 00:04:56.360]  甚至我們以此爲藉口就覺得,
[00:04:56.360 --> 00:04:59.440]  啊,那大概神不是要我侍奉神吧。
[00:04:59.440 --> 00:05:02.040]  那我們就會覺得你錯了。
[00:05:02.040 --> 00:05:05.000]  你在聖經當中你一定要明白一件事情,
[00:05:05.000 --> 00:05:07.560]  在聖經當中神使用保羅,
[00:05:07.560 --> 00:05:11.840]  神也照樣使用提摩泰,Amen?
[00:05:11.840 --> 00:05:14.880]  無論今天你說你是像保羅也好,
[00:05:14.880 --> 00:05:17.200]  你說你像是提摩泰也好,
[00:05:17.200 --> 00:05:18.920]  無論你是像怎麼樣的,
[00:05:18.920 --> 00:05:22.240]  神照樣要使用你。
[00:05:22.240 --> 00:05:23.640]  跟你媽媽說,無論你是怎麼樣的,
[00:05:23.640 --> 00:05:29.240]  神照樣要使用你,跟她說。
[00:05:29.240 --> 00:05:33.480]  祖靈得力的祕訣不在於天然的本性,
[00:05:33.480 --> 00:05:39.080]  而是要在於在耶穌基督的恩典裏面。
[00:05:39.080 --> 00:05:42.640]  你說怎麼樣在基督耶穌的恩典裏面剛強起來?
[00:05:42.640 --> 00:05:45.600]  兩方面,第一個,你一定要領受主的恩典。
[00:05:45.600 --> 00:05:49.200]  跟你們說,要來領受主的恩典。
[00:05:49.200 --> 00:05:52.360]  今天我們人的問題就是我們太剛強,
[00:05:52.360 --> 00:05:55.720]  也不是太剛強,是自以爲剛強。
[00:05:55.720 --> 00:05:57.080]  特別是我們中國人,
[00:05:57.080 --> 00:06:01.840]  從小長大的教訓就要自立自強。
[00:06:01.840 --> 00:06:06.320]  我纔想起我小時候名字叫劉志強,
[00:06:06.320 --> 00:06:09.000]  後來是改名叫劉統。
[00:06:09.000 --> 00:06:11.640]  我想,哇,這個名多錯啊,劉志強。
[00:06:11.640 --> 00:06:13.560]  還好沒給我這個劉志強的名。
[00:06:13.560 --> 00:06:16.200]  但中國人就是自立自強,
[00:06:16.200 --> 00:06:18.920]  寧死不求人那種感覺。
[00:06:18.920 --> 00:06:21.960]  我告訴你,求人是不必的,
[00:06:21.960 --> 00:06:25.160]  因爲很多事情人也幫不了你了。
[00:06:25.160 --> 00:06:27.360]  你要來求神,
[00:06:27.360 --> 00:06:30.480]  唯有神擁有你生命的答案。
[00:06:30.480 --> 00:06:33.880]  跟你們說,你要來求神啊,跟他說。
[00:06:33.880 --> 00:06:37.000]  約翰福音十五章第五節,
[00:06:37.000 --> 00:06:39.840]  主說我是葡萄樹,你們是梔子,
[00:06:39.840 --> 00:06:42.320]  藏在我裏面的,我也藏在他裏面。
[00:06:42.320 --> 00:06:44.240]  這人就多結果子,
[00:06:44.240 --> 00:06:47.640]  因爲離了我,你們什麼都不能做。
[00:06:47.640 --> 00:06:51.120]  也許你說,我還可以做很多事情啊,沒錯。
[00:06:51.120 --> 00:06:52.480]  你還可以做很多事情,
[00:06:52.480 --> 00:06:55.840]  但卻沒有神的祝福在其中。
[00:06:55.840 --> 00:06:57.000]  我們需要明白,
[00:06:57.000 --> 00:07:03.680]  唯有主纔是我們一切的智慧、力量、喜樂跟愛的源頭。
[00:07:03.680 --> 00:07:07.640]  所以今天當你在面對生活當中的掙扎,
[00:07:07.640 --> 00:07:11.000]  面對侍奉當中挫折的時候,
[00:07:11.000 --> 00:07:15.480]  你不需要再絞盡腦汁,想盡自己的辦法來解決。
[00:07:15.480 --> 00:07:21.320]  你所需要做的只是謙卑下來領受神的恩典。
[00:07:21.320 --> 00:07:26.120]  你要記得,弟兄姐妹,恩典不是你賺取來的。
[00:07:26.120 --> 00:07:28.000]  那是恩典,絕對不是你有。
[00:07:28.000 --> 00:07:29.600]  不是你能夠賺取,
[00:07:29.600 --> 00:07:32.920]  恩典是你要來領受的。
[00:07:32.920 --> 00:07:36.920]  跟你們說,恩典是要來領受的。
[00:07:36.920 --> 00:07:40.840]  所以當今天你感覺裏面淋漓枯乾,
[00:07:40.840 --> 00:07:44.600]  當你感覺生活上你覺得軟弱,
[00:07:44.600 --> 00:07:47.600]  你覺得侍奉上很無力,
[00:07:47.600 --> 00:07:52.280]  你勝不過你裏面很多的情緒跟感覺,
[00:07:52.280 --> 00:07:56.200]  我教你兩個最簡單的禱告吧。
[00:07:56.200 --> 00:07:59.800]  在我一生當中,這兩個禱告常常幫助我。
[00:07:59.800 --> 00:08:02.440]  教你兩個最簡單的禱告。
[00:08:02.440 --> 00:08:05.760]  第一個禱告,主啊,求禰紀念我。
[00:08:05.760 --> 00:08:09.080]  一同來說,來,主啊,求禰紀念我。
[00:08:09.080 --> 00:08:12.320]  Remember me, oh Lord!
[00:08:12.320 --> 00:08:13.480]  爲什麼你要做這樣的禱告?
[00:08:13.480 --> 00:08:17.080]  因爲你是神的兒女了。
[00:08:17.080 --> 00:08:19.480]  無論你現在的光景是如何,
[00:08:19.480 --> 00:08:24.320]  我告訴你,你永永遠遠是神的兒女。
[00:08:24.320 --> 00:08:29.840]  實際上說,豈有父母忘記自己的兒女的呢,真的。
[00:08:29.840 --> 00:08:32.840]  有哪個父母你會忘記自己的兒女?
[00:08:32.840 --> 00:08:35.120]  就算有,
[00:08:35.120 --> 00:08:40.200]  實際上說,主卻永遠不會忘記你。
[00:08:40.200 --> 00:08:42.120]  所以無論你在什麼樣的光景當中,
[00:08:42.120 --> 00:08:46.960]  最簡單的禱告,主啊,求禰紀念我。
[00:08:46.960 --> 00:08:49.600]  因爲我是禰的兒女。
[00:08:49.600 --> 00:08:52.000]  我永遠是禰的兒女。
[00:08:52.000 --> 00:08:57.200]  主永遠會記得你,永遠不會丟棄你。
[00:08:57.200 --> 00:09:01.400]  第二個最簡單的禱告,主啊,求禰幫助我。
[00:09:01.400 --> 00:09:05.240]  跟我一同來說,主啊,求禰幫助我。
[00:09:05.240 --> 00:09:10.200]  因爲今天你真的需要神的幫助。
[00:09:10.200 --> 00:09:14.800]  實際上說,我們的神是用笑臉來幫助我們的。
[00:09:14.800 --> 00:09:16.960]  我好喜歡這句話。
[00:09:16.960 --> 00:09:19.360]  我們的神是用笑臉來幫助我們。
[00:09:19.360 --> 00:09:20.600]  什麼是笑臉?
[00:09:20.600 --> 00:09:22.040]  笑臉有兩個意思。
[00:09:22.040 --> 00:09:25.120]  第一個,神樂意嘛。
[00:09:25.120 --> 00:09:29.800]  神不是說,看我們不得已,很不想幫,沒辦法,
[00:09:29.800 --> 00:09:31.960]  你是我兒女,只好幫你。
[00:09:31.960 --> 00:09:33.160]  不是這樣。
[00:09:33.160 --> 00:09:36.920]  神很樂意來幫助你啦。
[00:09:36.920 --> 00:09:40.560]  你知道,如果你有長大的孩子,
[00:09:40.560 --> 00:09:43.280]  像我們家兒女都長大了,
[00:09:43.280 --> 00:09:46.280]  你知道,你兒女長大,你做父母的心情,
[00:09:46.280 --> 00:09:49.440]  你知道,長大兒女都很少回來,很少找你的,
[00:09:49.440 --> 00:09:50.760]  他們太獨立了。
[00:09:50.760 --> 00:09:53.280]  你就巴不得他們回來,right?
[00:09:53.280 --> 00:09:56.160]  你巴不得他們來求你幫助,
[00:09:56.160 --> 00:09:58.640]  哦,當女兒回來說,Daddy, I need you,
[00:09:58.640 --> 00:10:01.800]  哦,我馬上,I love to, I love to。
[00:10:01.800 --> 00:10:04.960]  巴不得你多多來找我幫,我好想幫你,
[00:10:04.960 --> 00:10:08.400]  只是你不來,我不幫你,沒辦法幫你啊。
[00:10:08.400 --> 00:10:11.040]  你懂那個心情,如果你沒有長大,你不懂,
[00:10:11.040 --> 00:10:14.520]  你有很小孩,你就走走走,煩死了。
[00:10:14.520 --> 00:10:16.640]  你有長大的兒女,你就知道我的心情,
[00:10:16.640 --> 00:10:19.440]  我多麼盼望我女兒回到我面前說,Daddy, I need you,
[00:10:19.440 --> 00:10:22.680]  哦,touch my heart so much。
[00:10:22.680 --> 00:10:26.960]  真的。
[00:10:26.960 --> 00:10:29.840]  你知道,神的心就是這樣子嘛。
[00:10:29.840 --> 00:10:32.800]  當你來到祂的面前說,我樂意,我等你等了好久,
[00:10:32.800 --> 00:10:35.040]  我樂意來幫助你啦。
[00:10:35.040 --> 00:10:37.520]  你爲什麼不來呢?
[00:10:37.520 --> 00:10:40.080]  主啊,求你幫助我。
[00:10:40.080 --> 00:10:43.640]  我們看見神用笑臉表達,神樂意幫助你。
[00:10:43.640 --> 00:10:46.480]  不但樂意,還能夠幫助你嘛。
[00:10:46.480 --> 00:10:49.400]  當你要尋找幫助,你不會找個愁眉苦臉的人嘛,
[00:10:49.400 --> 00:10:52.440]  哇,他自己都那麼愁苦,算了,不要了。
[00:10:52.440 --> 00:10:56.200]  No,你要找一個笑臉表達,他能夠嘛。
[00:10:56.200 --> 00:11:01.400]  他能夠來幫助你,他樂意幫助你,他能夠幫助你嘛。
[00:11:01.400 --> 00:11:05.200]  當你在需要的時候,當你真的走投無路的時候,
[00:11:05.200 --> 00:11:09.200]  你就要呼求主啊,求你幫助我,求你幫助我。
[00:11:09.200 --> 00:11:11.680]  I need you.
[00:11:11.680 --> 00:11:14.840]  其實當你在軟弱當中的時候,
[00:11:14.840 --> 00:11:17.320]  你不需要在那裏掙扎。
[00:11:17.320 --> 00:11:21.840]  恩典不是你賺取來的,恩典就是你來領受的。
[00:11:21.840 --> 00:11:24.240]  你所需要做的就是敞開你自己,
[00:11:24.240 --> 00:11:28.240]  謙卑地來到神的面前,放下你一切的面子吧,
[00:11:28.240 --> 00:11:33.280]  放下你一切的尊嚴吧,放下你一切的想法觀念吧,
[00:11:33.280 --> 00:11:36.520]  你來呼求神,來領受神的恩典嘛。
[00:11:36.520 --> 00:11:40.720]  就像那個患12年血漏症的婦人一樣嘛,
[00:11:40.720 --> 00:11:44.840]  她真的就是放下她的面子,放下她的尊嚴嘛。
[00:11:44.840 --> 00:11:46.760]  這麼衆人在那裏擁擠的時候,
[00:11:46.760 --> 00:11:51.160]  她一定要擠到耶穌面前,她要觸摸耶穌。
[00:11:51.160 --> 00:11:56.360]  她平息信心,一觸摸耶穌的時候,她就得着醫治了。
[00:11:56.360 --> 00:11:59.600]  但其實那天很多人觸摸過耶穌,你知道嗎?
[00:11:59.600 --> 00:12:01.320]  很多人觸摸過耶穌。
[00:12:01.320 --> 00:12:03.920]  甚至說衆人擁擠耶穌。
[00:12:03.920 --> 00:12:10.800]  很多人觸摸過,但爲什麼只有這個婦人得着醫治呢?
[00:12:10.800 --> 00:12:13.960]  因爲只有她是謙卑下來的。
[00:12:13.960 --> 00:12:18.200]  只有她,我要領受我,我要領受神的恩典,
[00:12:18.200 --> 00:12:20.560]  我需要神的幫助。
[00:12:20.560 --> 00:12:25.000]  當她謙卑下來領受的時候,她就得着醫治了。
[00:12:25.000 --> 00:12:29.400]  所以我們看見,你要來領受主的恩典。
[00:12:29.400 --> 00:12:32.400]  第二個,你一定要站穩在主的恩典上。
[00:12:32.400 --> 00:12:35.800]  跟你們說,要站穩在主的恩典上。
[00:12:35.800 --> 00:12:40.300]  一旦你領受了神的恩典,你就要站穩在主的恩典上。
[00:12:40.300 --> 00:12:44.000]  因爲仇敵常常會來攻擊我們的,
[00:12:44.000 --> 00:12:45.900]  叫我們懷疑主的恩典。
[00:12:45.900 --> 00:12:48.400]  真的嗎?主的恩典真的嗎?
[00:12:48.400 --> 00:12:50.800]  會叫我們懷疑的。
[00:12:50.800 --> 00:12:53.300]  彼得前書第五章第八節這裏說,
[00:12:53.300 --> 00:12:55.400]  「務要謹守」,一同來唸吧,來。
[00:12:55.400 --> 00:12:58.900]  「務要謹守謹行,因爲你們的仇敵魔鬼,
[00:12:58.900 --> 00:13:04.900]  如同吼叫的獅子,遍地遊行尋找可吞喫的人。」
[00:13:04.900 --> 00:13:07.400]  可見基督徒有兩種,我常常說。
[00:13:07.400 --> 00:13:11.400]  一種是可被吞喫,第二種是不可被吞喫。
[00:13:11.400 --> 00:13:14.400]  請問你是哪一種?
[00:13:14.400 --> 00:13:17.900]  那怎麼樣才能不被吞喫?第九節給我們這個答案。
[00:13:17.900 --> 00:13:23.700]  你們要用堅固的信心抵擋他。
[00:13:23.700 --> 00:13:26.500]  你一定要抵擋仇敵來攻擊你,
[00:13:26.500 --> 00:13:28.500]  叫你懷疑神的恩典的時候,
[00:13:28.500 --> 00:13:32.500]  你一定要用信心來抵擋仇敵撒旦的工作。
[00:13:32.500 --> 00:13:34.800]  今天無論你的環境是如何,
[00:13:34.800 --> 00:13:36.900]  無論仇敵的攻擊有多麼厲害,
[00:13:36.900 --> 00:13:38.400]  叫你心中懷疑,
[00:13:38.400 --> 00:13:42.000]  你一定要確信神仁坐在寶座上了。
[00:13:42.000 --> 00:13:45.300]  神仁仍然能夠使萬事互相效力,
[00:13:45.300 --> 00:13:48.700]  叫愛神仁真的得益處,你們?
[00:13:48.700 --> 00:13:51.400]  萬事不會自動互相效力,
[00:13:51.400 --> 00:13:54.900]  神卻能夠使萬事互相效力。
[00:13:54.900 --> 00:13:57.100]  無論你能夠明白與否,
[00:13:57.100 --> 00:13:59.600]  神能夠使萬事互相效力,
[00:13:59.600 --> 00:14:02.100]  爲叫你得到好處的。
[00:14:02.100 --> 00:14:04.700]  所以無論今天你遇到多麼危險的光景,
[00:14:04.700 --> 00:14:07.400]  你一定要站穩在主的恩典上,
[00:14:07.400 --> 00:14:10.700]  你要相信主的恩典是夠我用的。
[00:14:10.700 --> 00:14:13.000]  用信心來抵擋魔鬼,
[00:14:13.000 --> 00:14:14.800]  聖經說你抵擋魔鬼,
[00:14:14.800 --> 00:14:18.300]  魔鬼就必逃跑了。
[00:14:18.300 --> 00:14:23.300]  所以第一個,在主的恩典上一定要剛強起來,
[00:14:23.300 --> 00:14:25.800]  是靠着主剛強,不是你自己的剛強。
[00:14:25.800 --> 00:14:28.800]  第二,要在主的話語上要忠心,
[00:14:28.800 --> 00:14:32.800]  跟主的話語上要忠心跟祂說。
[00:14:32.800 --> 00:14:36.100]  第二節裏面保羅就講了非常出名的一句話,
[00:14:36.100 --> 00:14:37.700]  很多人都會背。
[00:14:37.700 --> 00:14:40.200]  保羅說你要在許多見證人面前聽我們的教訓,
[00:14:40.200 --> 00:14:44.100]  要把忠心能夠教導別人的人。
[00:14:44.100 --> 00:14:49.400]  這一節聖經就包括了四代的基督徒,
[00:14:49.400 --> 00:14:51.800]  保羅、提摩泰。
[00:14:51.800 --> 00:14:54.400]  那個忠心能夠教導別人的人,
[00:14:54.400 --> 00:14:56.800]  最後就是別人,就是那個被教導的。
[00:14:56.800 --> 00:15:00.200]  四代的信徒在這裏。
[00:15:00.200 --> 00:15:02.600]  你就可以看見神的話語,
[00:15:02.600 --> 00:15:07.400]  是需要我們用生命一代一代去傳承,
[00:15:07.400 --> 00:15:12.400]  在生活當中一代一代去教導的。
[00:15:12.400 --> 00:15:16.300]  那你說我又不是牧師,又不是主義學老師,
[00:15:16.300 --> 00:15:19.200]  那我怎麼去教導神的話語呢?
[00:15:19.200 --> 00:15:21.100]  其實在我們身旁周圍,
[00:15:21.100 --> 00:15:27.400]  神早已經預備了很多神給我們一個教導的對象。
[00:15:27.400 --> 00:15:31.500]  想想看你的親人,你的朋友,
[00:15:31.500 --> 00:15:34.600]  多少人在生活的困境當中,
[00:15:34.600 --> 00:15:37.200]  在生活的掙扎當中,
[00:15:37.200 --> 00:15:40.400]  很多在這樣充滿千變萬化的世代裏面,
[00:15:40.400 --> 00:15:43.600]  他感覺到心中很茫然。
[00:15:43.600 --> 00:15:46.800]  真的現代人常常不知何去何從,真的。
[00:15:46.800 --> 00:15:50.300]  太多的資訊在他們的面前,
[00:15:50.300 --> 00:15:54.600]  他們無法分辨哪個資訊是正確的與否。
[00:15:54.600 --> 00:15:57.400]  他們也不知道人生的方向該是如何,
[00:15:57.400 --> 00:16:01.300]  他們需要有人給他們指引。
[00:16:01.300 --> 00:16:04.300]  就好像你還記得《使律憲》第八章,
[00:16:04.300 --> 00:16:09.000]  那個埃提阿伯的太監在讀聖經的時候,
[00:16:09.000 --> 00:16:11.100]  讀不懂的時候,
[00:16:11.100 --> 00:16:14.500]  我們看見當費力神差遣費力去問他,
[00:16:14.500 --> 00:16:16.200]  你所讀的你懂嗎?
[00:16:16.200 --> 00:16:19.400]  埃提阿伯太監做了一句話,太出名的一句話,
[00:16:19.400 --> 00:16:22.300]  沒有人指教我,我怎麼明白?
[00:16:22.300 --> 00:16:26.000]  他說,沒有人指教我,我怎麼明白?
[00:16:26.000 --> 00:16:28.600]  這是今天現代人的問題。
[00:16:28.600 --> 00:16:30.300]  今天現代人多少人說,
[00:16:30.300 --> 00:16:34.100]  沒有人指教我,我怎麼知道怎麼往前走?
[00:16:34.100 --> 00:16:37.000]  特別我們生命當中多少年輕的一代,
[00:16:37.000 --> 00:16:40.200]  沒有人指教我,我怎麼往前走?
[00:16:40.200 --> 00:16:41.800]  而你就是神,
[00:16:41.800 --> 00:16:46.300]  放在他們身旁周圍的一個老師。
[00:16:46.300 --> 00:16:49.000]  多少時候做朋友的一些忠告,
[00:16:49.000 --> 00:16:50.200]  做朋友的一些建議,
[00:16:50.200 --> 00:16:52.600]  能夠帶給他們人生的方向。
[00:16:52.600 --> 00:16:54.100]  所以不要以爲你不重要,
[00:16:54.100 --> 00:16:55.200]  如果你很重要,
[00:16:55.200 --> 00:17:02.000]  你是唯一神放在他們生活裏面的一個屬靈老師。
[00:17:02.000 --> 00:17:03.700]  做小組長的,
[00:17:03.700 --> 00:17:08.100]  你可知道你的小組員就是神所給你教導的對象嗎?
[00:17:08.100 --> 00:17:11.900]  每次在小組聚會里面當話語分享的時候,
[00:17:11.900 --> 00:17:15.000]  不要只讓大家隨便分享一下就算了。
[00:17:15.000 --> 00:17:18.900]  我告訴你,如果小組長你肯每一次花一點點時間,
[00:17:18.900 --> 00:17:20.500]  不必用全部的時間,
[00:17:20.500 --> 00:17:25.100]  每一次小組聚會花一點點時間教導一下你的組員,
[00:17:25.100 --> 00:17:29.200]  讓他們的生命能夠在真理上紮根的穩的話,
[00:17:29.200 --> 00:17:31.800]  我告訴你,當患難一來,
[00:17:31.800 --> 00:17:35.600]  他們就站立自穩,不自動搖的。
[00:17:35.600 --> 00:17:38.800]  想想看,如果你的組員都剛強起來,
[00:17:38.800 --> 00:17:43.300]  那你的小組必然剛強有力嘛,Amen?
[00:17:43.300 --> 00:17:45.300]  所以做小組長你一定要投資,
[00:17:45.300 --> 00:17:47.100]  什麼投資,你要花時間嘛,
[00:17:47.100 --> 00:17:50.200]  一點點,每一次聚會不要當隨便聚會過去,
[00:17:50.200 --> 00:17:54.800]  每一次聚會抓一點時間教導一下神的話語吧。
[00:17:54.800 --> 00:17:56.200]  做父母親的,
[00:17:56.200 --> 00:18:01.100]  你有沒有想到你們的兒女就是你們教導的對象嗎?
[00:18:01.100 --> 00:18:03.700]  你千萬不要以爲你兒女不會問一些屬靈的問題。
[00:18:03.700 --> 00:18:05.700]  有一次我遇到一位弟兄,
[00:18:05.700 --> 00:18:07.500]  那位弟兄就告訴我,
[00:18:07.500 --> 00:18:11.000]  說有一天他兒子回家就問他媽媽一個問題,
[00:18:11.000 --> 00:18:13.200]  他媽媽什麼叫三位一體?
[00:18:13.200 --> 00:18:16.200]  我就很好奇,我說那你太太怎麼回答呢?
[00:18:16.200 --> 00:18:21.000]  他說我太太說,問你爸爸去。
[00:18:21.000 --> 00:18:25.100]  因爲我告訴你,遲早有一天你兒女會問一些屬靈上的問題,
[00:18:25.100 --> 00:18:28.300]  真理的問題的,你不要一問三不知哦,
[00:18:28.300 --> 00:18:31.700]  你要準備好來教導你的兒女。
[00:18:31.700 --> 00:18:35.900]  當然所謂教導並不是一定要你很會說啦,Right?
[00:18:35.900 --> 00:18:39.000]  其實孩子們的眼睛都是雪亮的嘛,
[00:18:39.000 --> 00:18:43.400]  他們不但要聽你說什麼,他們更是要看你做些什麼。
[00:18:43.400 --> 00:18:46.700]  所以求神幫助我們,讓我們在神的話語上,
[00:18:46.700 --> 00:18:50.800]  我們真的是能夠做一箇中心,能夠教導別人的。
[00:18:50.800 --> 00:18:56.600]  不但我們口裏說,我們生要活出神話語的見證來,Amen?
[00:18:56.600 --> 00:18:59.900]  第三,要在主的服飾上要成熟,
[00:18:59.900 --> 00:19:04.600]  跟祂說在主的服飾上要成熟,跟祂說。
[00:19:04.600 --> 00:19:09.500]  保羅在第三節到第七節用三個比喻來描述
[00:19:09.500 --> 00:19:11.700]  什麼是一個成熟的基督徒。
[00:19:11.700 --> 00:19:13.500]  怎麼樣的基督徒成熟基督徒?
[00:19:13.500 --> 00:19:18.100]  第一個,一定要向軍人精力磨鍊。
[00:19:18.100 --> 00:19:23.100]  跟他們說,向軍人精力磨鍊,跟他們說。
[00:19:23.100 --> 00:19:25.300]  軍人是什麼樣的人呢?
[00:19:25.300 --> 00:19:30.900]  軍人有一個特質,就是誓死忠心達成任務。
[00:19:30.900 --> 00:19:34.800]  在美國有一個非常出名的學校,西點軍校。
[00:19:34.800 --> 00:19:38.800]  進去的人都知道那個訓練非常的嚴格。
[00:19:38.800 --> 00:19:42.900]  入伍的新生,一到入伍受訓的時候,
