
[00:00:00.000 --> 00:00:02.140]  (主席) 各位主媒不知不覺間
[00:01:38.200 --> 00:01:39.000]  (主席) 勸你們
[00:01:39.000 --> 00:01:41.000]  (主席) 將身體獻上當作活祭
[00:01:41.000 --> 00:01:42.900]  (主席) 是聖潔的 神所喜悅的
[00:01:42.900 --> 00:01:44.000]  (主席) 請舉手
[00:01:44.000 --> 00:01:46.500]  (主席) OK
[00:01:46.500 --> 00:01:48.500]  (主席) 先做個總結
[00:01:48.500 --> 00:01:50.200]  (主席) 過往這麼多課
[00:01:50.200 --> 00:01:52.700]  (主席) 最多人舉都是這一節經文的
[00:01:52.700 --> 00:01:55.900]  (主席) 但這次你們很平均
[00:01:55.900 --> 00:01:57.700]  (主席) 看這一節經文
[00:01:57.700 --> 00:01:59.500]  (主席) 大家願意靠著
[00:01:59.500 --> 00:02:00.500]  (主席) 愛我們的主
[00:02:00.500 --> 00:02:02.700]  (主席) 在這一切事上已經得勝有餘
[00:02:02.700 --> 00:02:05.300]  (主席) 有沒有比較熟悉的 請舉手
[00:02:05.300 --> 00:02:08.300]  (主席) 都是同一個狀況
[00:02:08.300 --> 00:02:11.500]  (主席) 其實這一節是最少人舉手的
[00:02:11.500 --> 00:02:14.300]  (主席) 不過 這一節是很重要的
[00:02:14.300 --> 00:02:17.300]  (主席) 其實第五章至第八章
[00:02:17.300 --> 00:02:19.300]  (主席) 保羅就做了一個總結
[00:02:19.300 --> 00:02:21.500]  (主席) 在剛剛讀的那一段經文
[00:02:21.500 --> 00:02:22.700]  (主席) 三十一至三十九節
[00:02:22.700 --> 00:02:27.500]  (主席) 而一句的經文就更加是總結之中的重點
[00:02:27.500 --> 00:02:30.500]  (主席) 竟然大家就不是那麼熟
[00:02:30.500 --> 00:02:32.100]  (主席) 那就真的大件事了
[00:02:32.100 --> 00:02:33.900]  (主席) 保羅用了很多時間
[00:02:33.900 --> 00:02:36.500]  (主席) 其實就是想帶出這個重點出來的
[00:02:36.500 --> 00:02:38.300]  (主席) 那個重點是什麼呢
[00:02:38.300 --> 00:02:39.500]  (主席) 就是願意靠著
[00:02:39.500 --> 00:02:40.700]  (主席) 愛我們的主
[00:02:40.700 --> 00:02:43.500]  (主席) 在這一切事上已經得勝有餘
[00:02:43.500 --> 00:02:44.700]  (主席) 所以我今天的講題
[00:02:44.700 --> 00:02:46.300]  (主席) 靠著愛我們的主
[00:02:46.300 --> 00:02:48.100]  (主席) 必得勝有餘
[00:02:48.100 --> 00:02:50.100]  (主席) 如果我們掌握不到這段經文
[00:02:50.100 --> 00:02:51.100]  (主席) 就大件事了
[00:02:51.100 --> 00:02:52.900]  (主席) 因為保羅講了幾章的經文
[00:02:52.900 --> 00:02:54.700]  (主席) 就想我們去明白這件事
[00:02:54.700 --> 00:02:56.100]  (主席) 但是我們掌握不到
[00:02:56.100 --> 00:02:57.700]  (主席) 不知道為什麼
[00:02:57.700 --> 00:03:00.700]  (主席) 會不會因為裡面得勝有餘的字
[00:03:00.700 --> 00:03:02.500]  (主席) 其實都不知道為什麼
[00:03:02.500 --> 00:03:05.300]  (主席) 甚至乎得勝有餘是什麼意思
[00:03:05.300 --> 00:03:07.100]  (主席) 我都還沒經歷到
[00:03:07.100 --> 00:03:10.500]  (主席) 我們真實的體驗有沒有這樣的體驗呢
[00:03:10.500 --> 00:03:12.900]  (主席) 其實得勝有餘
[00:03:12.900 --> 00:03:17.100]  (主席) 是叫得勝是勢在必行的意思
[00:03:17.100 --> 00:03:18.100]  (主席) 必成的意思
[00:03:18.100 --> 00:03:19.300]  (主席) 勢在必成的意思
[00:03:19.300 --> 00:03:21.700]  (主席) 即是說必定會成就的
[00:03:21.700 --> 00:03:23.300]  (主席) 在我們的生命體驗
[00:03:23.300 --> 00:03:24.300]  (主席) 可能真的不多了
[00:03:24.300 --> 00:03:26.100]  (主席) 大家有沒有試過
[00:03:26.100 --> 00:03:28.100]  (主席) 一定
[00:03:28.100 --> 00:03:29.300]  (主席) 勢在必成的
[00:03:29.300 --> 00:03:30.300]  (主席) 一定是成功的
[00:03:30.300 --> 00:03:31.700]  (主席) 有沒有試過
[00:03:31.700 --> 00:03:33.100]  (主席) 有沒有這樣的體驗
[00:03:33.100 --> 00:03:34.100]  (主席) 可能有些人有的
[00:03:34.100 --> 00:03:35.300]  (主席) 但是都不多
[00:03:35.300 --> 00:03:36.700]  (主席) 少的
[00:03:36.700 --> 00:03:39.300]  (主席) 其實我自己曾經經歷過一次
[00:03:39.300 --> 00:03:42.500]  (主席) 較為近勢在必成的得勝
[00:03:42.500 --> 00:03:43.100]  (主席) 就是什麼事呢
[00:03:43.100 --> 00:03:45.100]  (主席) 在我中學的時期
[00:03:45.100 --> 00:03:50.700]  (主席) 我參加戰警比賽 報了其中一項跨欄
[00:03:50.700 --> 00:03:53.300]  (主席) 知不知道為什麼要報跨欄
[00:03:53.300 --> 00:03:54.900]  (主席) 其實沒什麼人懂跨欄的
[00:03:54.900 --> 00:03:56.900]  (主席) 中學時期
[00:03:56.900 --> 00:03:59.300]  (主席) 結果真的沒什麼人報
[00:03:59.300 --> 00:04:00.900]  (主席) 只有幾個報
[00:04:00.900 --> 00:04:03.500]  (主席) 三個
[00:04:03.500 --> 00:04:05.500]  (主席) 還有一個我熟悉的
[00:04:05.500 --> 00:04:08.100]  (主席) 那個知道一定不行的
[00:04:08.100 --> 00:04:09.900]  (主席) 其實只剩下兩個
[00:04:09.900 --> 00:04:11.100]  (主席) 我心裡面
[00:04:11.100 --> 00:04:13.900]  (主席) 這次真的接近勝利到不得了
[00:04:13.900 --> 00:04:16.100]  (主席) 結果我真的跑了
[00:04:16.100 --> 00:04:18.500]  (主席) 一路我都帶先一點
[00:04:18.500 --> 00:04:20.500]  (主席) 但去到最後那個欄
[00:04:20.500 --> 00:04:21.500]  (主席) 失了腳
[00:04:21.500 --> 00:04:23.300]  (主席) 接著就給他過了我
[00:04:23.300 --> 00:04:24.500]  (主席) 是不是很近
[00:04:24.500 --> 00:04:25.900]  (主席) 我人生就經歷過了
[00:04:25.900 --> 00:04:28.300]  (主席) 得勝勢在必成
[00:04:28.300 --> 00:04:31.100]  (主席) 不過只有一次是不行的
[00:04:31.100 --> 00:04:34.300]  (主席) 不知道大家會不會在我們人生裡面
[00:04:34.300 --> 00:04:36.100]  (主席) 很少這麼實際的體驗
[00:04:36.100 --> 00:04:38.500]  (主席) 於是我們體會不到
[00:04:38.500 --> 00:04:39.300]  (主席) 我們掌握不到
[00:04:39.300 --> 00:04:44.300]  (主席) 保羅用了第五至第八章這麼大的篇幅
[00:04:44.300 --> 00:04:47.100]  (主席) 很想告訴我們一班基督徒知道
[00:04:47.100 --> 00:04:49.700]  (主席) 原來耶穌基督所成就的救恩
[00:04:49.700 --> 00:04:51.300]  (主席) 祂所做的事
[00:04:51.300 --> 00:04:55.700]  (主席) 已經讓我們可以這麼有把握
[00:04:55.700 --> 00:04:58.500]  (主席) 一切的事都可以得勝有餘
[00:04:58.500 --> 00:05:02.500]  (主席) 當然遲些會和你說一切的事是表達什麼
[00:05:02.500 --> 00:05:04.300]  (主席) 或者可以這樣去解釋
[00:05:04.300 --> 00:05:06.500]  (主席) 就好像這幅圖畫
[00:05:06.500 --> 00:05:09.700]  (主席) 這幅圖畫和平時打棒球的不一樣
[00:05:09.700 --> 00:05:10.700]  (主席) 祂跪在那裡
[00:05:10.700 --> 00:05:12.700]  (主席) 雙手碰著棒
[00:05:12.700 --> 00:05:14.700]  (主席) 這個叫犧牲打
[00:05:14.700 --> 00:05:16.700]  (主席) 有個名字叫犧牲
[00:05:16.700 --> 00:05:18.100]  (主席) 是犧牲的
[00:05:18.100 --> 00:05:19.100]  (主席) 為什麼犧牲呢
[00:05:19.100 --> 00:05:22.100]  (主席) 因為如果祂犧牲自己的話
[00:05:22.100 --> 00:05:24.100]  (主席) 做一個這樣的短打
[00:05:24.100 --> 00:05:25.300]  (主席) 女上面有人
[00:05:25.300 --> 00:05:26.500]  (主席) 特別是第三女那個
[00:05:26.500 --> 00:05:29.500]  (主席) 就可以跑過去第四那裡拿分
[00:05:29.500 --> 00:05:30.900]  (主席) 祂犧牲了自己
[00:05:30.900 --> 00:05:33.700]  (主席) 但是我這個人可以跑過去拿分
[00:05:33.700 --> 00:05:36.500]  (主席) 如果女在第三女那裡有人 那就很簡單
[00:05:36.500 --> 00:05:37.900]  (主席) 就好像類比
[00:05:37.900 --> 00:05:39.900]  (主席) 耶穌基督已經犧牲了我們
[00:05:39.900 --> 00:05:42.900]  (主席) 其實我們就可以安全上女了
[00:05:42.900 --> 00:05:43.900]  (主席) 其實就是這樣
[00:05:43.900 --> 00:05:46.100]  (主席) 其實那個德性的有餘
[00:05:46.100 --> 00:05:48.100]  (主席) 就是因為耶穌基督所為我們做的一切
[00:05:48.100 --> 00:05:50.300]  (主席) 我們應該是充滿著一個盼望
[00:05:50.300 --> 00:05:52.700]  (主席) 和可以肯定的
[00:05:52.700 --> 00:05:55.300]  (主席) 但是有時候我們卻是不知道為什麼
[00:05:55.300 --> 00:05:56.300]  (主席) 我們掌握不了
[00:05:56.300 --> 00:06:00.700]  (主席) 還是我們對神的信心不足呢
[00:06:00.700 --> 00:06:03.100]  (主席) 特別上一次的經文
[00:06:03.100 --> 00:06:05.100]  (主席) 提到保羅說
[00:06:05.100 --> 00:06:08.900]  (主席) 得救是在乎盼望
[00:06:08.900 --> 00:06:11.100]  (主席) 大家讀的時候都自然讀完了
[00:06:11.100 --> 00:06:13.100]  (主席) 但是大家有沒有一些奇怪的呢
[00:06:13.100 --> 00:06:15.300]  (主席) 聖經說得救是什麼
[00:06:15.300 --> 00:06:16.500]  (主席) 本乎什麼
[00:06:16.500 --> 00:06:17.300]  (主席) 本乎恩
[00:06:17.300 --> 00:06:18.700]  (主席) 也是恩著信
[00:06:18.700 --> 00:06:19.300]  (主席) 是不是
[00:06:19.300 --> 00:06:20.900]  (主席) 就是一個恩典來的
[00:06:20.900 --> 00:06:23.900]  (主席) 為什麼無端端說得救是在乎盼望呢
[00:06:23.900 --> 00:06:27.700]  (主席) 因為正正就是這段經文要表達的一個很重要的意思
[00:06:27.700 --> 00:06:28.900]  (主席) 就是說
[00:06:28.900 --> 00:06:30.500]  (主席) 其實得救在乎盼望
[00:06:30.500 --> 00:06:33.900]  (主席) 盼望就是耶穌基督為我們承受了救恩
[00:06:33.900 --> 00:06:34.900]  (主席) 我們已經得救了
[00:06:34.900 --> 00:06:37.100]  (主席) 但是我們要等候主再來
[00:06:37.100 --> 00:06:40.100]  (主席) 我們跟祂一起的同德基業
[00:06:40.100 --> 00:06:40.900]  (主席) 是不是
[00:06:40.900 --> 00:06:44.100]  (主席) 所以這個盼望是會存在的
[00:06:44.100 --> 00:06:45.100]  (主席) 這個盼望的存在
[00:06:45.100 --> 00:06:46.500]  (主席) 就是很清楚
[00:06:46.500 --> 00:06:49.900]  (主席) 是應該會得到才有這麼強烈的盼望
[00:06:49.900 --> 00:06:50.900]  (主席) 所以
[00:06:50.900 --> 00:06:53.100]  (主席) 其實這段經文第八章三十七次說
[00:06:53.100 --> 00:06:54.900]  (主席) 者在者一切的事上
[00:06:54.900 --> 00:06:56.100]  (主席) 應得勝有餘
[00:06:56.100 --> 00:06:57.700]  (主席) 正正就是在看
[00:06:57.700 --> 00:07:00.500]  (主席) 其實我們是不是這麼具體的積極神的救恩
[00:07:00.500 --> 00:07:03.500]  (主席) 而且我們有充足的盼望的信心
[00:07:03.500 --> 00:07:06.500]  (主席) 去看到終局是怎樣
[00:07:06.500 --> 00:07:09.300]  (主席) 讓我們已經可以得勝有餘
[00:07:09.300 --> 00:07:10.700]  (主席) 這個是很重要的
[00:07:10.700 --> 00:07:13.300]  (主席) 但是有時候如果我們不是這樣的時候
[00:07:13.300 --> 00:07:14.300]  (主席) 我們掌握不到
[00:07:14.300 --> 00:07:18.300]  (主席) 我們沒有了一個得勝是勢在必成的把握的時候
[00:07:18.300 --> 00:07:20.300]  (主席) 我們往往就會失去了
[00:07:20.300 --> 00:07:23.100]  (主席) 在救恩裡面的喜樂
[00:07:23.100 --> 00:07:25.500]  (主席) 其實同一件事可以兩邊看
[00:07:25.500 --> 00:07:26.900]  (主席) 就好像剛才我說
[00:07:26.900 --> 00:07:30.100]  (主席) 一個犧牲打可以很有意思
[00:07:30.100 --> 00:07:31.300]  (主席) 但是有時候呢
[00:07:31.300 --> 00:07:33.300]  (主席) 有些犧牲打是沒有意思的
[00:07:33.300 --> 00:07:34.700]  (主席) 為什麼我這麼熟悉呢
[00:07:34.700 --> 00:07:38.700]  (主席) 因為我就是中學的時候學過一次棒球
[00:07:38.700 --> 00:07:39.700]  (主席) 但是那次棒球呢
[00:07:39.700 --> 00:07:42.500]  (主席) 其中有一個教師去教
[00:07:42.500 --> 00:07:44.500]  (主席) 就是有犧牲打一件事
[00:07:44.500 --> 00:07:47.700]  (主席) 而有一個同學真的做了犧牲打
[00:07:47.700 --> 00:07:49.900]  (主席) 但是他的犧牲是沒有意思的
[00:07:49.900 --> 00:07:53.300]  (主席) 因為沒有人在那裡
[00:07:53.300 --> 00:07:54.700]  (主席) 那麼犧牲也沒有用吧
[00:07:54.700 --> 00:07:56.500]  (主席) 但是我們會不會有時候
[00:07:56.500 --> 00:07:58.300]  (主席) 在我們生命中的經歷
[00:07:58.300 --> 00:08:00.500]  (主席) 就好像耶穌犧牲也沒有用
[00:08:00.500 --> 00:08:02.900]  (主席) 但是其實耶穌犧牲是有用的
[00:08:02.900 --> 00:08:04.300]  (主席) 祂成就了舊恩
[00:08:04.300 --> 00:08:06.900]  (主席) 我們應該是很清楚地經歷
[00:08:06.900 --> 00:08:09.300]  (主席) 而且我們是應該在心裡面
[00:08:09.300 --> 00:08:10.700]  (主席) 充足地盼望
[00:08:10.700 --> 00:08:14.100]  (主席) 而且我們更加有把握知道
[00:08:14.100 --> 00:08:15.900]  (主席) 已經是得勝
[00:08:15.900 --> 00:08:18.900]  (主席) 是勢在必勝的
[00:08:18.900 --> 00:08:22.100]  (主席) 所以羅馬書第八章
[00:08:22.100 --> 00:08:23.700]  (主席) 三十一至三十九節
[00:08:23.700 --> 00:08:25.900]  (主席) 是五至八章的總結
[00:08:25.900 --> 00:08:29.100]  (主席) 而且簡單地去看的時候
[00:08:29.100 --> 00:08:31.700]  (主席) 其實保羅是很豐富的
[00:08:31.700 --> 00:08:33.300]  (主席) 他用了四個問題
[00:08:33.300 --> 00:08:35.700]  (主席) 這四個問題都有誰開始的
[00:08:35.700 --> 00:08:37.100]  (主席) 七種的患難
[00:08:37.100 --> 00:08:39.100]  (主席) 十種的警方
[00:08:39.100 --> 00:08:41.700]  (主席) 他嘗試讓一班信徒
[00:08:41.700 --> 00:08:43.900]  (主席) 聽到第五至第七章
[00:08:43.900 --> 00:08:45.900]  (主席) 第八章的信息之後
[00:08:45.900 --> 00:08:46.900]  (主席) 他們能夠明白
[00:08:46.900 --> 00:08:49.300]  (主席) 究竟很重要的信息是什麼
[00:08:49.300 --> 00:08:50.900]  (主席) 影響他們的生命
[00:08:50.900 --> 00:08:52.300]  (主席) 影響他們在地上
[00:08:52.300 --> 00:08:55.300]  (主席) 怎樣去過一個誠信的生活
[00:08:55.300 --> 00:08:56.900]  (主席) 很重要
[00:08:56.900 --> 00:08:58.300]  (主席) 所以保羅很著緊
[00:08:58.300 --> 00:08:59.900]  (主席) 很想我們明白
[00:08:59.900 --> 00:09:02.900]  (主席) 頭三個問題都是用誰開始的
[00:09:02.900 --> 00:09:04.700]  (主席) 其實他很想表達一件事
[00:09:04.700 --> 00:09:06.700]  (主席) 去讓我們一班信徒明白
[00:09:06.700 --> 00:09:08.700]  (主席) 在神在基督裡面
[00:09:08.700 --> 00:09:11.900]  (主席) 為我們所做的一切
[00:09:11.900 --> 00:09:13.700]  (主席) 神在基督裡面為我們所做的一切
[00:09:13.700 --> 00:09:14.300]  (主席) 可以這樣說
[00:09:14.300 --> 00:09:16.300]  (主席) 這是一個救恩的基礎
[00:09:16.300 --> 00:09:17.900]  (主席) 一開始他已經鋪陳了一個
[00:09:17.900 --> 00:09:22.100]  (主席) 很重要很重要的信息
[00:09:22.100 --> 00:09:23.300]  (主席) 聖經說
[00:09:23.300 --> 00:09:24.500]  (主席) 既是者一樣
[00:09:24.500 --> 00:09:26.700]  (主席) 還有什麼說的呢
[00:09:26.700 --> 00:09:28.300]  (主席) 神若幫助我們
[00:09:28.300 --> 00:09:30.500]  (主席) 誰能敵擋我們呢
[00:09:30.500 --> 00:09:31.900]  (主席) 這裡說
[00:09:31.900 --> 00:09:33.100]  (主席) 神幫我們
[00:09:33.100 --> 00:09:35.500]  (主席) 沒有東西可以敵擋我們了
[00:09:35.500 --> 00:09:36.900]  (主席) 這個是肯定的
[00:09:36.900 --> 00:09:39.700]  (主席) 我們不會有東西可以敵擋我們
[00:09:39.700 --> 00:09:41.500]  (主席) 接著後面有一段經文
[00:09:41.500 --> 00:09:42.900]  (主席) 第32節
[00:09:42.900 --> 00:09:45.300]  (主席) 神既不愛惜自己的兒子
[00:09:45.300 --> 00:09:47.500]  (主席) 為我們眾人捨了
[00:09:47.500 --> 00:09:50.900]  (主席) 豈不也把萬物和他一同伯伯的
[00:09:50.900 --> 00:09:52.300]  (主席) 賜給我們嗎
[00:09:52.300 --> 00:09:55.100]  (主席) 單單看這段經文大家都明白
[00:09:55.100 --> 00:09:56.900]  (主席) 耶穌基督已經為我們
[00:09:56.900 --> 00:09:58.100]  (主席) 釘在十字架上
[00:09:58.100 --> 00:09:59.300]  (主席) 捨棄一切
[00:09:59.300 --> 00:10:00.500]  (主席) 所以父神
[00:10:00.500 --> 00:10:02.900]  (主席) 既然連獨生兒子都這樣捨棄
[00:10:02.900 --> 00:10:05.100]  (主席) 怎麼會不把萬物給我們呢
[00:10:05.100 --> 00:10:06.100]  (主席) 很明顯
[00:10:06.100 --> 00:10:08.100]  (主席) 但是如果你說和上面那段經文
[00:10:08.100 --> 00:10:09.900]  (主席) 一起去看的時候
[00:10:09.900 --> 00:10:12.100]  (主席) 你會覺得好像沒什麼關聯
[00:10:12.100 --> 00:10:13.700]  (主席) 因為那裡說神的幫助
[00:10:13.700 --> 00:10:14.900]  (主席) 沒有東西可以敵擋
[00:10:14.900 --> 00:10:16.300]  (主席) 這裡說的是神的犧牲
[00:10:16.300 --> 00:10:22.300]  (主席) 治給我們好像有點不同 大家沒什麼關聯 但其實不是的
[00:10:22.300 --> 00:10:23.100]  (主席) 因為第三就是一節
[00:10:23.100 --> 00:10:24.500]  (主席) 神若幫助我們
[00:10:24.500 --> 00:10:28.700]  (主席) 這句話可以譯成為我們著想
[00:10:28.700 --> 00:10:30.900]  (主席) 這樣大家就明白多一點
[00:10:30.900 --> 00:10:33.700]  (主席) 原來神是為我們著想
[00:10:33.700 --> 00:10:35.300]  (主席) 所以剛才說
[00:10:35.300 --> 00:10:37.300]  (主席) 神叫耶穌基督
[00:10:37.300 --> 00:10:38.900]  (主席) 為我們捨棄一切
[00:10:38.900 --> 00:10:42.100]  (主席) 捨命 就是為我們著想
[00:10:42.100 --> 00:10:44.100]  (主席) 所以其實這段經文就是強調
[00:10:44.100 --> 00:10:46.100]  (主席) 就是神為我們著想
[00:10:46.100 --> 00:10:48.300]  (主席) 為我們著想是帶來什麼呢
[00:10:48.300 --> 00:10:49.700]  (主席) 就是將萬物賜給我們
[00:10:49.700 --> 00:10:51.700]  (主席) 這個萬物賜給我們是什麼意思呢
[00:10:51.700 --> 00:10:54.300]  (主席) 其實就是正正在回應上文
[00:10:54.300 --> 00:10:56.300]  (主席) 上文緊接經文說
[00:10:56.300 --> 00:10:59.300]  (主席) 稱為義的人就會叫他得榮耀
[00:10:59.300 --> 00:11:00.900]  (主席) 原來說的是
[00:11:00.900 --> 00:11:03.500]  (主席) 原來神的救恩 我的拯救
[00:11:03.500 --> 00:11:06.900]  (主席) 是讓一班信徒能夠得榮耀
[00:11:06.900 --> 00:11:08.700]  (主席) 這是神的心意
[00:11:08.700 --> 00:11:11.900]  (主席) 神所做的一切要表達這件事
[00:11:11.900 --> 00:11:15.100]  (主席) 祂為我們著想
[00:11:15.100 --> 00:11:17.700]  (主席) 其實在上文緊接的第八章
[00:11:17.700 --> 00:11:20.100]  (主席) 同樣也有一個表達
[00:11:20.100 --> 00:11:22.300]  (主席) 說到我們已經不是奴僕的心
[00:11:22.300 --> 00:11:23.700]  (主席) 仍舊害怕
[00:11:23.700 --> 00:11:25.700]  (主席) 我們已經有兒子的心
[00:11:25.700 --> 00:11:28.100]  (主席) 可以稱天父為阿爸父
[00:11:28.100 --> 00:11:31.300]  (主席) 建立了一個很強烈的關係
[00:11:31.300 --> 00:11:32.300]  (主席) 而在這個關係裡
[00:11:32.300 --> 00:11:33.900]  (主席) 因為我們成為了兒子
[00:11:33.900 --> 00:11:35.500]  (主席) 所以我們要成為後製
[00:11:35.500 --> 00:11:38.500]  (主席) 後製的意思就是承受產業
[00:11:38.500 --> 00:11:39.500]  (主席) 也很合理地
[00:11:39.500 --> 00:11:41.500]  (主席) 既然承受產業就是一個終極
[00:11:41.500 --> 00:11:45.500]  (主席) 終極裡我們能夠和耶穌基督一同
[00:11:45.500 --> 00:11:47.500]  (主席) 一起的同德榮耀
[00:11:47.500 --> 00:11:49.100]  (主席) 你看得很清楚吧
[00:11:49.100 --> 00:11:51.100]  (主席) 《女律聖經》一開始說的第一點
[00:11:51.100 --> 00:11:52.300]  (主席) 已經很重要了
[00:11:52.300 --> 00:11:54.300]  (主席) 第一個誰問的問題
[00:11:54.300 --> 00:11:57.100]  (主席) 而保羅他想引導我們思考的
[00:11:57.100 --> 00:11:59.700]  (主席) 就是原來我們在基礎裡
[00:11:59.700 --> 00:12:01.500]  (主席) 在神的構造基礎裡
[00:12:01.500 --> 00:12:04.500]  (主席) 是讓我們必定能夠最終極
[00:12:04.500 --> 00:12:07.900]  (主席) 和神一起同德榮耀
[00:12:07.900 --> 00:12:11.700]  (主席) 不知道大家是否體會到
[00:12:11.700 --> 00:12:14.700]  (主席) 這段經文的寶貴
[00:12:14.700 --> 00:12:16.300]  (主席) 有時候
[00:12:16.300 --> 00:12:18.300]  (主席) 可能我們有時候真的未必體會到
[00:12:18.300 --> 00:12:19.900]  (主席) 所以我們在生活裡
[00:12:19.900 --> 00:12:22.100]  (主席) 有時候活出來沒什麼力量
[00:12:22.100 --> 00:12:25.500]  (主席) 就好像同德榮耀
[00:12:25.500 --> 00:12:29.100]  (主席) 將來的基業好像距離很遠
[00:12:29.100 --> 00:12:33.900]  (主席) 甚至可能都不明白神為我們著想
[00:12:33.900 --> 00:12:35.500]  (主席) 我們感受不到
[00:12:35.500 --> 00:12:37.500]  (主席) 就好像這隻貓
[00:12:37.500 --> 00:12:41.500]  (主席) 這隻貓夾在兩幅牆的中間
[00:12:41.500 --> 00:12:43.500]  (主席) 有個消防員救牠
[00:12:43.500 --> 00:12:44.500]  (主席) 消防員救牠
[00:12:44.500 --> 00:12:46.900]  (主席) 那隻貓通常會縮入一點
[00:12:46.900 --> 00:12:47.900]  (主席) 盡量退後
[00:12:47.900 --> 00:12:49.300]  (主席) 令牠自然反應
[00:12:49.300 --> 00:12:51.300]  (主席) 牠不知道你救牠還是想害牠
[00:12:51.300 --> 00:12:52.700]  (主席) 有時候就是這樣
[00:12:52.700 --> 00:12:55.700]  (主席) 這隻貓牠都體會不到
[00:12:55.700 --> 00:12:58.500]  (主席) 原來這個消防員是為牠著想的
[00:12:58.500 --> 00:13:01.300]  (主席) 有時候一班回來教會很久的人
[00:13:01.300 --> 00:13:02.700]  (主席) 可能都會是這樣的
[00:13:02.700 --> 00:13:04.100]  (主席) 可能有些人回來教會很久
[00:13:04.100 --> 00:13:07.500]  (主席) 都不明白神是否為牠著想的
[00:13:07.500 --> 00:13:08.500]  (主席) 真的有這樣的例子
[00:13:08.500 --> 00:13:11.500]  (主席) 以前我回教會
[00:13:11.500 --> 00:13:13.500]  (主席) 有一個弟兄
[00:13:13.500 --> 00:13:17.500]  (主席) 其實他回教會二十多年
[00:13:17.500 --> 00:13:19.500]  (主席) 那時候他講了一個見證
[00:13:19.500 --> 00:13:20.500]  (主席) 他說什麼呢?
[00:13:20.500 --> 00:13:22.500]  (主席) 其實他頭二十年回教會
[00:13:22.500 --> 00:13:24.500]  (主席) 是怎樣的呢?
[00:13:24.500 --> 00:13:26.500]  (主席) 那二十年的裡面
[00:13:26.500 --> 00:13:28.500]  (主席) 其實他都沒有信耶穌的
[00:13:28.500 --> 00:13:30.500]  (主席) 但是他就跟太太回家
[00:13:30.500 --> 00:13:32.500]  (主席) 他太太還是比較深的
