
[00:00:00.000 --> 00:00:02.440]  我跟各位拜個晚年
[00:03:57.920 --> 00:04:02.160]  他看你的年齡他就打電話給你
[00:04:02.160 --> 00:04:03.080]  你也有接到是吧
[00:04:03.080 --> 00:04:04.640]  現在年齡層下降
[00:04:04.640 --> 00:04:07.520]  二十多歲的都會接到詐騙電話
[00:04:07.520 --> 00:04:09.480]  是是是
[00:04:09.480 --> 00:04:10.840]  所以我很常
[00:04:10.840 --> 00:04:12.200]  我不太敢接電話
[00:04:12.200 --> 00:04:15.280]  只要我不認識的人我都不稽嘆
[00:04:15.280 --> 00:04:17.040]  所以那天我終於接了一個
[00:04:17.040 --> 00:04:19.480]  加州來的一個電話
[00:04:19.480 --> 00:04:21.280]  那個姐妹一開口就說
[00:04:21.280 --> 00:04:24.200]  余牧師啊你那個電話怎麼這麼難打
[00:04:24.200 --> 00:04:26.320]  我打了好幾天
[00:04:26.320 --> 00:04:29.400]  我說對不起啊
[00:04:29.400 --> 00:04:32.760]  我說現在詐騙電話太多了
[00:04:32.760 --> 00:04:35.840]  大家都要貪人家的錢
[00:04:35.840 --> 00:04:38.440]  所以地上有賊來偷
[00:04:38.440 --> 00:04:38.920]  是不是
[00:04:38.920 --> 00:04:41.360]  挖窟窿來偷
[00:04:41.360 --> 00:04:43.360]  好在我還蠻警覺的
[00:04:43.360 --> 00:04:44.920]  一概不回啊
[00:04:44.920 --> 00:04:46.120]  是啊
[00:04:46.120 --> 00:04:49.600]  感謝我那幾我前兩天接了
[00:04:49.600 --> 00:04:53.720]  他是上次前幾年來加州有一個師班
[00:04:53.720 --> 00:04:57.240]  一個一個聖
[00:04:57.240 --> 00:04:58.920]  聖師班
[00:04:58.920 --> 00:05:00.080]  他們要再來
[00:05:00.080 --> 00:05:03.520]  所以我們安排五月多他們會來等等
[00:05:03.520 --> 00:05:07.840]  所以感謝神是的好下一頁
[00:05:07.840 --> 00:05:10.320]  那麼我們呢
[00:05:10.320 --> 00:05:16.160]  我們怎麼樣能夠為子孫積財寶
[00:05:16.160 --> 00:05:19.600]  為我們自己積財寶在天上呢
[00:05:19.600 --> 00:05:23.080]  我們剛才講了不要在地上是不是
[00:05:23.080 --> 00:05:25.160]  地上的錢會怎麼樣
[00:05:25.160 --> 00:05:26.440]  被騙去
[00:05:26.440 --> 00:05:28.000]  錢會花完
[00:05:28.000 --> 00:05:29.400]  錢會這樣子
[00:05:29.400 --> 00:05:31.600]  錢會那樣子
[00:05:31.600 --> 00:05:33.680]  真的這個年頭啊
[00:05:33.680 --> 00:05:36.040]  真的很不好
[00:05:36.040 --> 00:05:40.680]  我以前認識一個
[00:05:40.680 --> 00:05:44.600]  軍人退伍然後跟太太來搬來西雅圖
[00:05:44.600 --> 00:05:47.480]  我每隔一段時間都會去他家吃飯去
[00:05:47.480 --> 00:05:51.880]  那時候跟著喬阿姨喬叔叔他們一起去
[00:05:51.880 --> 00:05:55.600]  那麼有一陣子他就搬到上海去了
[00:05:55.600 --> 00:05:58.280]  那麼搬到上海去買了房子
[00:05:58.280 --> 00:06:00.200]  後來聽說有賺
[00:06:00.200 --> 00:06:02.440]  賺了好幾倍
[00:06:02.440 --> 00:06:06.440]  這是最近聽說不太見人
[00:06:06.440 --> 00:06:08.160]  錢被騙
[00:06:08.160 --> 00:06:10.520]  哎呀是的
[00:06:10.520 --> 00:06:12.840]  所以我自己覺得
[00:06:12.840 --> 00:06:14.200]  這你講說
[00:06:14.200 --> 00:06:19.600]  因為我們為後人要賺什麼
[00:06:19.600 --> 00:06:23.080]  要為他們掙生命的遺產
[00:06:23.080 --> 00:06:25.800]  什麼叫遺產啊
[00:06:25.800 --> 00:06:28.800]  遺產就是你留下來的產業嘛
[00:06:28.800 --> 00:06:29.600]  是不是
[00:06:29.600 --> 00:06:32.600]  不光是你的房子你的車子你的錢財
[00:06:32.600 --> 00:06:33.840]  你的地皮
[00:06:33.840 --> 00:06:36.880]  你的什麼什麼的
[00:06:36.880 --> 00:06:39.440]  但是你有沒有想過
[00:06:39.440 --> 00:06:42.160]  你說你要留給你的子孫
[00:06:42.160 --> 00:06:44.240]  是不是因為你帶不走
[00:06:44.240 --> 00:06:47.200]  那你的子孫也帶不走不是嗎
[00:06:47.200 --> 00:06:50.000]  所以倒不如
[00:06:50.000 --> 00:06:52.080]  積財寶在天上
[00:06:52.080 --> 00:06:54.000]  為子孫
[00:06:54.000 --> 00:06:56.760]  攢得生命
[00:06:56.760 --> 00:06:58.120]  好的
[00:06:58.120 --> 00:07:00.680]  講到遺產呢
[00:07:00.680 --> 00:07:02.880]  我們都有一個對象
[00:07:02.880 --> 00:07:06.280]  不管你給誰或者是誰給你
[00:07:06.280 --> 00:07:10.160]  或者有一個實體的東西
[00:07:10.160 --> 00:07:12.560]  給了你什麼等
[00:07:12.560 --> 00:07:15.200]  不管是房地金錢銀行帳戶
[00:07:15.200 --> 00:07:18.360]  或者是車子或者是什麼
[00:07:18.360 --> 00:07:23.280]  而且我們都希望被人家記住不是嗎
[00:07:23.280 --> 00:07:25.640]  甚至於很多有錢人
[00:07:25.640 --> 00:07:28.560]  比如說是比爾蓋茲
[00:07:28.560 --> 00:07:31.120]  他不希望因為他錢很多了
[00:07:31.120 --> 00:07:33.360]  所以他就成立一個基金會
[00:07:33.360 --> 00:07:35.160]  那用他的名字
[00:07:35.160 --> 00:07:37.600]  所以大家都記住他
[00:07:37.600 --> 00:07:41.960]  甚至於可以效仿他等等也沒有錯
[00:07:41.960 --> 00:07:44.280]  但是最重要的是
[00:07:44.280 --> 00:07:46.120]  這個遺產
[00:07:46.120 --> 00:07:48.680]  如果是錢的話
[00:07:48.680 --> 00:07:51.200]  我也看過好多這種情況
[00:07:51.200 --> 00:07:55.600]  如果我們留錢給孩子的話
[00:07:55.600 --> 00:07:58.360]  其實有的時候不是好事情
[00:07:58.360 --> 00:08:03.720]  台灣以前有一家人是台灣首富
[00:08:03.720 --> 00:08:09.000]  後來家裡面的組長過世了
[00:08:09.000 --> 00:08:13.440]  聽說在士林裡面有一棟房子是他們的
[00:08:13.440 --> 00:08:17.440]  到今天他的棺木都還停在裡面
[00:08:17.440 --> 00:08:19.640]  下不了帳
[00:08:19.640 --> 00:08:22.480]  因為他的子孫打官司
[00:08:22.480 --> 00:08:27.440]  所以一直沒有辦法讓他入土為安
[00:08:27.440 --> 00:08:31.480]  一直在所以錢多了也是煩惱
[00:08:31.480 --> 00:08:35.160]  我真的很希望真錢夠用就好了
[00:08:35.160 --> 00:08:37.200]  現在問題就在這裡
[00:08:37.200 --> 00:08:40.000]  誰敢說我的錢夠用了
[00:08:40.000 --> 00:08:42.080]  是不是
[00:08:42.080 --> 00:08:46.520]  我真的我昨天看一個報導說美國人
[00:08:46.520 --> 00:08:49.000]  他如果有四百塊存款
[00:08:49.000 --> 00:08:51.400]  他就算不錯了
[00:08:51.400 --> 00:08:54.360]  這點我倒是應該多學學
[00:08:54.360 --> 00:08:57.560]  我現在發現我也差不多了
[00:08:57.560 --> 00:09:01.040]  但是我真的很高興我很快樂
[00:09:01.040 --> 00:09:02.920]  因為我全身的行頭
[00:09:02.920 --> 00:09:06.800]  幾乎到了現在沒有一樣是我的
[00:09:06.800 --> 00:09:09.040]  都是人家給我的
[00:09:09.040 --> 00:09:10.240]  是不是
[00:09:10.240 --> 00:09:11.800]  我前段時間去
[00:09:11.800 --> 00:09:16.160]  差不多也有一年前去一個
[00:09:16.160 --> 00:09:17.680]  一個我認識朋友家
[00:09:17.680 --> 00:09:19.840]  他買了一個房子
[00:09:19.840 --> 00:09:24.200]  他說是有一個老先生住裡面
[00:09:24.200 --> 00:09:27.400]  然後住到醫院去了
[00:09:27.400 --> 00:09:28.600]  從此沒有回來
[00:09:28.600 --> 00:09:31.640]  他的兒女把這個房子賣給他了
[00:09:31.640 --> 00:09:34.320]  他說你來看看什麼東西你要
[00:09:34.320 --> 00:09:36.480]  這老先生完全沒有拿
[00:09:36.480 --> 00:09:38.480]  他子孫也不管了
[00:09:38.480 --> 00:09:42.200]  這脾氣他腳跟我一模一樣
[00:09:42.200 --> 00:09:43.920]  接收了
[00:09:43.920 --> 00:09:46.720]  這個衣服是有人送給我的
[00:09:46.720 --> 00:09:50.280]  俞慕斯你穿得正好是不是很合身
[00:09:50.280 --> 00:09:51.400]  感謝神
[00:09:51.400 --> 00:09:55.200]  所以神講的是真的天上飛鳥不種也不收
[00:09:55.200 --> 00:09:57.240]  神上去養活他
[00:09:57.240 --> 00:10:00.040]  那野地的百合花不枋紗不織布
[00:10:00.040 --> 00:10:01.960]  他穿他那個鮮豔美麗
[00:10:01.960 --> 00:10:05.800]  比所羅門最盛的時候穿的衣服都要美麗
[00:10:05.800 --> 00:10:07.160]  哈雷路亞詹姆斯
[00:10:07.160 --> 00:10:10.120]  所以我現在真正是體會到
[00:10:10.120 --> 00:10:12.000]  從前我豐文有他
[00:10:12.000 --> 00:10:13.960]  現在我親身經歷了他
[00:10:13.960 --> 00:10:17.280]  用不著太擔心什麼
[00:10:17.280 --> 00:10:21.280]  有的時候我聽一個老人家跟我說
[00:10:21.280 --> 00:10:22.680]  在美國
[00:10:22.680 --> 00:10:26.720]  你還不如一文不名你反而好過
[00:10:26.720 --> 00:10:28.760]  因為美國有福利制度
[00:10:28.760 --> 00:10:30.960]  你如果有一些錢
[00:10:30.960 --> 00:10:33.320]  哇他把你通通拿走
[00:10:33.320 --> 00:10:34.760]  是不是
[00:10:34.760 --> 00:10:36.640]  感謝神
[00:10:36.640 --> 00:10:39.640]  所以我們從神那邊
[00:10:39.640 --> 00:10:41.480]  他給我們預備的
[00:10:41.480 --> 00:10:43.880]  真的是超過我們所求所想
[00:10:43.880 --> 00:10:46.960]  所以如果我們為攢錢為遺產
[00:10:46.960 --> 00:10:49.000]  為我們後人賺
[00:10:49.000 --> 00:10:50.720]  沒有意義
[00:10:50.720 --> 00:10:51.600]  是的
[00:10:51.600 --> 00:10:56.800]  我們倒不如為他來攢生命的遺產
[00:10:56.800 --> 00:10:59.560]  我們中國人說叫前人種樹
[00:10:59.560 --> 00:11:01.360]  後人乘涼
[00:11:01.360 --> 00:11:02.280]  是的
[00:11:02.280 --> 00:11:03.400]  真正是
[00:11:03.400 --> 00:11:07.360]  尤其是我看到我想起我以前小時候
[00:11:07.360 --> 00:11:09.760]  我們村子口
[00:11:09.760 --> 00:11:12.040]  有一棵大榕樹
[00:11:12.040 --> 00:11:15.360]  那邊也把它做成像一個公園一樣
[00:11:15.360 --> 00:11:17.600]  我都記得有的時候
[00:11:17.600 --> 00:11:18.920]  那個
[00:11:18.920 --> 00:11:22.560]  有這個天主教的宣教士來
[00:11:22.560 --> 00:11:24.560]  發奶粉啊
[00:11:24.560 --> 00:11:26.080]  發麵粉啊
[00:11:26.080 --> 00:11:27.720]  我們都會跑去拿
[00:11:27.720 --> 00:11:30.320]  然後聽一點福音等等
[00:11:30.320 --> 00:11:32.000]  說不定就是那個時候
[00:11:32.000 --> 00:11:34.560]  福音進到我裡面也不知道
[00:11:34.560 --> 00:11:37.680]  因為我從來就沒有立志要做牧師的
[00:11:37.680 --> 00:11:39.760]  但是不管怎麼樣
[00:11:39.760 --> 00:11:42.640]  我們把那地方叫做街巴巴
[00:11:42.640 --> 00:11:44.720]  為什麼叫街巴巴呢
[00:11:44.720 --> 00:11:47.480]  就是說每天下班的時候
[00:11:47.480 --> 00:11:48.480]  下午的時候
[00:11:48.480 --> 00:11:50.920]  哇你看那小孩子通通往那邊跑
[00:11:50.920 --> 00:11:53.200]  要去街巴巴回家啦
[00:11:53.200 --> 00:11:54.840]  所以叫做街巴巴
[00:11:54.840 --> 00:11:56.240]  一棵大榕樹
[00:11:56.240 --> 00:11:58.000]  那是前人種的樹
[00:11:58.000 --> 00:11:59.960]  後人在那裡乘涼
[00:11:59.960 --> 00:12:01.520]  是的
[00:12:01.520 --> 00:12:06.320]  所以今天我想我有這個站在這裡
[00:12:06.320 --> 00:12:08.320]  或者我成為基督徒
[00:12:08.320 --> 00:12:11.080]  我想是我的前人
[00:12:11.080 --> 00:12:14.680]  似乎有什麼人為我禱告
[00:12:14.680 --> 00:12:16.120]  為我服事
[00:12:16.120 --> 00:12:17.800]  為了我奉獻
[00:12:17.800 --> 00:12:20.200]  神為了尊榮他
[00:12:20.200 --> 00:12:22.840]  而尊榮到我身上來
[00:12:22.840 --> 00:12:24.400]  讓我成為基督徒
[00:12:24.400 --> 00:12:27.640]  讓我來全職來服事他
[00:12:27.640 --> 00:12:29.200]  那你可能以為說
[00:12:29.200 --> 00:12:31.200]  我都沒有啊
[00:12:31.200 --> 00:12:34.800]  我家裡面沒有任何人啊
[00:12:34.800 --> 00:12:35.760]  是不是
[00:12:35.760 --> 00:12:37.400]  其實不是的
[00:12:37.400 --> 00:12:39.760]  你今天能夠坐在這裡
[00:12:39.760 --> 00:12:42.040]  就真正表示說
[00:12:42.040 --> 00:12:44.160]  你在過去你的先人
[00:12:44.160 --> 00:12:46.480]  可能是你的真正祖父
[00:12:46.480 --> 00:12:49.560]  可能是你家裡面什麼人過了今天的生活
[00:12:49.560 --> 00:12:51.400]  和神心意的日子
[00:12:51.400 --> 00:12:53.200]  或者是為神做了什麼
[00:12:53.200 --> 00:12:54.520]  做了什麼犧牲
[00:12:54.520 --> 00:12:55.720]  或者是怎麼樣
[00:12:55.720 --> 00:12:59.760]  今天你才有幸能夠坐在這裡
[00:12:59.760 --> 00:13:01.480]  成為他的兒女
[00:13:01.480 --> 00:13:05.200]  今天在這裡來領受他的恩典與祝福
[00:13:05.200 --> 00:13:08.120]  今天在這裡領受他的遺志
[00:13:08.120 --> 00:13:11.960]  這是我們想的神聖的遺產
[00:13:11.960 --> 00:13:14.680]  比什麼都要重要
[00:13:14.680 --> 00:13:17.160]  next please
[00:13:17.160 --> 00:13:18.760]  好的
[00:13:18.760 --> 00:13:19.880]  那麼
[00:13:19.880 --> 00:13:22.320]  我們還要來為神
[00:13:22.320 --> 00:13:26.440]  這個信心的傳承
[00:13:26.440 --> 00:13:31.600]  為我們的子孫來儲存信心
[00:13:31.600 --> 00:13:32.560]  你知道嗎
[00:13:32.560 --> 00:13:35.480]  信心不是只靠自己的
[00:13:35.480 --> 00:13:36.840]  我們以為說
[00:13:36.840 --> 00:13:38.520]  我信我信
[00:13:38.520 --> 00:13:39.640]  那是我
[00:13:39.640 --> 00:13:40.640]  但是你知道嗎
[00:13:40.640 --> 00:13:43.120]  提摩拉黑圖一章五節
[00:13:43.120 --> 00:13:44.800]  我們一起來念
[00:13:44.800 --> 00:13:45.600]  來
[00:13:45.600 --> 00:13:49.320]  想到你心裡無畏之信
[00:13:49.320 --> 00:13:53.240]  這信是先從你外祖母羅以
[00:13:53.240 --> 00:13:56.800]  和你母親有尼基心靈的
[00:13:56.800 --> 00:14:00.000]  我相信也在你的心裡
[00:14:00.000 --> 00:14:01.200]  好的
[00:14:01.200 --> 00:14:02.760]  保羅的意思是說
[00:14:02.760 --> 00:14:04.720]  他說提摩太
[00:14:04.720 --> 00:14:07.320]  你今天你有這樣子的信心
[00:14:07.320 --> 00:14:09.400]  或者你願意接受耶穌基督
[00:14:09.400 --> 00:14:11.600]  你願意服侍神
[00:14:11.600 --> 00:14:13.600]  其實這個信心
[00:14:13.600 --> 00:14:15.760]  不是從你開始的
[00:14:15.760 --> 00:14:18.480]  所以我們信心是可以傳承的
[00:14:18.480 --> 00:14:20.600]  我常常說
[00:14:20.600 --> 00:14:21.960]  神沒有
[00:14:21.960 --> 00:14:23.520]  神有兒子女兒
[00:14:23.520 --> 00:14:24.280]  對不對
[00:14:24.280 --> 00:14:26.120]  我們是神的兒女
[00:14:26.120 --> 00:14:29.200]  但是神沒有孫子孫女
[00:14:29.200 --> 00:14:31.960]  所以你的
[00:14:31.960 --> 00:14:33.240]  你信的耶穌
[00:14:33.240 --> 00:14:34.320]  你的孩子
[00:14:34.320 --> 00:14:37.280]  不是自然就是神的兒女
[00:14:37.280 --> 00:14:38.720]  或孫兒女
[00:14:38.720 --> 00:14:40.000]  他們要信的耶穌
[00:14:40.000 --> 00:14:42.040]  他們成為神的兒女
[00:14:42.040 --> 00:14:43.240]  所以
[00:14:43.240 --> 00:14:45.200]  保羅說提摩太
[00:14:45.200 --> 00:14:47.680]  你心裡面的無畏之信
[00:14:47.680 --> 00:14:48.960]  無畏之信就是
[00:14:48.960 --> 00:14:49.920]  不是虛假的
[00:14:49.920 --> 00:14:51.840]  是真的信
[00:14:51.840 --> 00:14:53.400]  不是你的
[00:14:53.400 --> 00:14:56.000]  是從你的祖母羅以
[00:14:56.000 --> 00:14:58.520]  還有你的母親有尼基
[00:14:58.520 --> 00:15:00.400]  從他們那邊來的
[00:15:00.400 --> 00:15:03.560]  我相信現在也在你的心裡面
[00:15:03.560 --> 00:15:06.480]  所以這個信心可以傳承
[00:15:06.480 --> 00:15:09.760]  雖然兒女的身份不能夠繼承
[00:15:09.760 --> 00:15:11.520]  不能夠當作遺產
[00:15:11.520 --> 00:15:15.560]  但是我們為他們展信心的傳承
[00:15:15.560 --> 00:15:18.600]  為子孫儲存信心
[00:15:18.600 --> 00:15:20.760]  當我們的子孫有一天
[00:15:20.760 --> 00:15:22.000]  忽然間
[00:15:22.000 --> 00:15:23.840]  當他有天使造訪
[00:15:23.840 --> 00:15:27.360]  或他自己被神所得著的時候
[00:15:27.360 --> 00:15:29.760]  他心裡面忽然間有一種感觸
[00:15:29.760 --> 00:15:30.560]  對啊
[00:15:30.560 --> 00:15:34.040]  我記得我以前我媽媽在那邊禱告
[00:15:34.040 --> 00:15:34.680]  對啊
[00:15:34.680 --> 00:15:38.200]  我記得我小時候去過教會
[00:15:38.200 --> 00:15:40.960]  這就是為他展信心
[00:15:40.960 --> 00:15:43.440]  為他儲存的
[00:15:43.440 --> 00:15:45.760]  俄國大文豪托爾斯泰
[00:15:45.760 --> 00:15:48.240]  得過諾貝爾文學獎
[00:15:48.240 --> 00:15:50.480]  他有一天走在路上
[00:15:50.480 --> 00:15:52.640]  看他路邊有一個膝蓋
[00:15:52.640 --> 00:15:54.200]  膝蓋
[00:15:54.200 --> 00:15:57.480]  那麼他就心裡面產生了同情心
[00:15:57.480 --> 00:15:58.280]  憐憫
[00:15:58.280 --> 00:16:01.800]  他就想要給這個膝蓋幾個摺
[00:16:01.800 --> 00:16:03.480]  他摸遍了全身
[00:16:03.480 --> 00:16:04.400]  一文不明
[00:16:04.400 --> 00:16:06.160]  一個銅板都沒有
[00:16:06.160 --> 00:16:07.920]  然後他很不好意思
[00:16:07.920 --> 00:16:10.040]  因為他站在膝蓋的面前
[00:16:10.040 --> 00:16:13.160]  膝蓋指望得著什麼
[00:16:13.160 --> 00:16:15.160]  他說小兄弟啊
[00:16:15.160 --> 00:16:16.320]  對不起
[00:16:16.320 --> 00:16:18.960]  我真的一毛都沒有
[00:16:18.960 --> 00:16:20.960]  這膝蓋說
[00:16:20.960 --> 00:16:21.640]  夠了
[00:16:21.640 --> 00:16:23.600]  你叫我小兄弟啊
[00:16:23.600 --> 00:16:25.400]  你跟我認同
[00:16:25.400 --> 00:16:27.560]  我就心滿意足了
[00:16:27.560 --> 00:16:30.600]  我得到的比什麼都多了
[00:16:30.600 --> 00:16:32.760]  這就是我們心裡面
[00:16:32.760 --> 00:16:36.920]  如果當我們有一個認同的心
[00:16:36.920 --> 00:16:39.840]  當我們相信我們的信心
[00:16:39.840 --> 00:16:42.400]  我們願意傳給我們的子女
[00:16:42.400 --> 00:16:47.040]  勝過傳遺產給他
[00:16:47.040 --> 00:16:48.840]  那還要更重要的
[00:16:48.840 --> 00:16:49.680]  是的
[00:16:49.680 --> 00:16:51.640]  這無尾的信心
[00:16:51.640 --> 00:16:54.320]  或者是在族裡面的共同的建造
[00:16:54.320 --> 00:16:55.800]  就是我們要彼此代表
[00:16:55.800 --> 00:16:57.080]  互相代求
[00:16:57.080 --> 00:16:58.040]  彼此勉勵
[00:16:58.040 --> 00:16:58.680]  勸造
[00:16:58.680 --> 00:16:59.440]  建造
[00:16:59.440 --> 00:16:59.920]  安慰
[00:16:59.920 --> 00:17:00.760]  鼓勵
[00:17:00.760 --> 00:17:02.760]  這是我們希望
[00:17:02.760 --> 00:17:04.120]  我們的生命中
[00:17:04.120 --> 00:17:07.520]  能夠信心能夠傳承
[00:17:07.520 --> 00:17:08.840]  累積起來
[00:17:08.840 --> 00:17:09.600]  next page
[00:17:09.600 --> 00:17:13.000]  當然了
[00:17:13.000 --> 00:17:15.040]  我們要為後代
[00:17:15.040 --> 00:17:18.440]  要結勝利的果實
[00:17:18.440 --> 00:17:20.200]  如果你說
[00:17:20.200 --> 00:17:21.280]  牧師啊
[00:17:21.280 --> 00:17:23.880]  我都沒有結什麼果之類
[00:17:23.880 --> 00:17:26.280]  也沒有什麼勝利
[00:17:26.280 --> 00:17:27.640]  最少
[00:17:27.640 --> 00:17:30.360]  你把這個果樹種下去
[00:17:30.360 --> 00:17:31.160]  是不是
[00:17:31.160 --> 00:17:33.800]  說不定到了你的孩子
[00:17:33.800 --> 00:17:36.600]  那個開始開花結果了
[00:17:36.600 --> 00:17:37.440]  所以
[00:17:37.440 --> 00:17:40.040]  不是說今天你就要看著
[00:17:40.040 --> 00:17:42.880]  我們常常就是今天我們那個時代
[00:17:42.880 --> 00:17:44.480]  我們總是希望
[00:17:44.480 --> 00:17:45.920]  寧可
[00:17:45.920 --> 00:17:46.880]  生我禱告
[00:17:46.880 --> 00:17:48.840]  你今天就要給我
[00:17:48.840 --> 00:17:49.640]  哇
[00:17:49.640 --> 00:17:51.240]  你是老闆還是他是老闆
[00:17:51.240 --> 00:17:52.160]  是不是
[00:17:52.160 --> 00:17:56.160]  常常我們也是這個樣子
[00:17:56.160 --> 00:17:57.800]  生了病
[00:17:57.800 --> 00:17:58.600]  渴望
[00:17:58.600 --> 00:18:01.000]  要立刻就要病就好
[00:18:01.000 --> 00:18:02.840]  那麼醫生醫不好
[00:18:02.840 --> 00:18:04.040]  再去找人禱告
[00:18:04.040 --> 00:18:04.960]  禱告這邊
[00:18:04.960 --> 00:18:07.040]  然後又到那邊再去禱告
