
[00:00:00.000 --> 00:00:01.360]  正如我剛剛所問
[00:09:04.280 --> 00:09:07.680]  但是左邊就是猶太人用的
[00:09:07.680 --> 00:09:09.120]  Hebrew Bible(希伯來聖經)
[00:09:09.120 --> 00:09:10.640]  就叫做 Tanakh(塔那克)
[00:09:10.640 --> 00:09:12.280]  就是分開三個而已
[00:09:12.280 --> 00:09:13.280]  不是分四個
[00:09:13.280 --> 00:09:15.840]  五經是沒有變的
[00:09:15.840 --> 00:09:20.240]  但是他們就將我們所講的歷史書
[00:09:20.240 --> 00:09:24.320]  就當作是先知書
[00:09:24.320 --> 00:09:26.600]  前先知書
[00:09:26.600 --> 00:09:28.680]  就是《書士薩王》
[00:09:29.640 --> 00:09:31.960]  後先知書
[00:09:31.960 --> 00:09:34.160]  就是我們今天所講的先知書
[00:09:34.160 --> 00:09:35.160]  大小先知
[00:09:35.160 --> 00:09:37.160]  《賽耶傑》
[00:09:37.160 --> 00:09:39.880]  然後有十二小先知
[00:09:39.880 --> 00:09:44.120]  第三部分就是Writing(寫作)
[00:09:44.120 --> 00:09:46.440]  意思就是說寫作的意思
[00:09:46.440 --> 00:09:48.120]  就由詩篇開始
[00:09:48.120 --> 00:09:51.560]  一直排到歷代誌
[00:09:51.560 --> 00:09:52.600]  放在最後
[00:09:52.600 --> 00:09:54.920]  所以剛剛我們看的那一段聖經
[00:09:54.920 --> 00:09:55.520]  歷代誌
[00:09:55.520 --> 00:09:56.840]  First and Second Chronicles(第一和第二經)
[00:09:57.080 --> 00:10:00.800]  就作為一本書放在希伯來聖經最後
[00:10:00.800 --> 00:10:03.960]  所以為什麼猶太人用的希伯來聖經叫做Tanakh(塔那克)
[00:10:03.960 --> 00:10:05.160]  因為是 Torah(福音書)
[00:10:05.160 --> 00:10:06.680]  Nephilim(希伯來聖經)
[00:10:06.680 --> 00:10:08.640]  以及 Ketuvim(希伯來聖經)
[00:10:08.640 --> 00:10:13.480]  所以 T-N-K 就是Tanakh(塔那克)的意思
[00:10:13.480 --> 00:10:16.160]  歷代誌寫在最後
[00:10:16.160 --> 00:10:19.280]  其實就是讓神的子民
[00:10:19.280 --> 00:10:20.800]  去再想一想
[00:10:20.800 --> 00:10:23.720]  回憶他們整個教育的歷史
[00:10:23.720 --> 00:10:25.040]  由亞當開始
[00:10:25.040 --> 00:10:26.080]  加布開始
[00:10:26.600 --> 00:10:28.760]  講到猶太國的興衰
[00:10:28.760 --> 00:10:30.400]  然後到最後
[00:10:30.400 --> 00:10:35.720]  上帝在他們身上做了什麼
[00:10:35.720 --> 00:10:38.320]  所以是一種回憶
[00:10:38.320 --> 00:10:43.520]  以及前瞻的一卷神學著作
[00:10:43.520 --> 00:10:46.440]  讓我們想起過去發生過的事情
[00:10:46.440 --> 00:10:49.200]  但是用上帝的角度去看
[00:10:49.200 --> 00:10:51.760]  一個 theological perspective(道德角度)
[00:10:51.760 --> 00:10:54.960]  到底上帝曾經在我們身上做過什麼
[00:10:54.960 --> 00:10:57.400]  縱使有浩劫過、有苦難過
[00:10:57.400 --> 00:11:01.400]  縱使將來也有不同的 uncertainty(不確定)
[00:11:01.400 --> 00:11:03.520]  有不同的未知之數
[00:11:03.520 --> 00:11:06.120]  到底上帝當中是怎麼樣的呢?
[00:11:06.120 --> 00:11:08.000]  我們作為神的子民
[00:11:08.000 --> 00:11:10.280]  我們應該怎麼 define(定義)我們自己
[00:11:10.280 --> 00:11:14.480]  怎麼去為我們自己作定義
[00:11:14.480 --> 00:11:18.200]  好,所以這個就是歷代誌了
[00:11:18.200 --> 00:11:19.480]  我們等一下看看
[00:11:19.480 --> 00:11:23.440]  歷代誌到底有什麼中心值得去反省的
[00:11:24.480 --> 00:11:27.720]  所以我們現在又快不快答了
[00:11:27.720 --> 00:11:28.640]  來來來
[00:11:28.640 --> 00:11:29.240]  OK
[00:11:29.240 --> 00:11:31.800]  講著講著我們又問一問大家
[00:11:31.800 --> 00:11:36.160]  因為這些問題會幫助我們去了解這些信息
[00:11:36.160 --> 00:11:37.640]  以及剛才那些資訊
[00:11:37.640 --> 00:11:38.200]  是不是?
[00:11:38.200 --> 00:11:39.320]  好,第一條問題
[00:11:39.320 --> 00:11:40.880]  現在是禮真的
[00:11:40.880 --> 00:11:41.880]  OK,現在是禮真的
[00:11:41.880 --> 00:11:44.640]  我要將這個問題
[00:11:44.640 --> 00:11:46.160]  OK
[00:11:46.160 --> 00:11:47.760]  Question 1
[00:11:47.760 --> 00:11:48.720]  Will
[00:11:48.720 --> 00:11:50.520]  先打上去
[00:11:50.520 --> 00:11:51.120]  OK
[00:11:51.120 --> 00:11:53.120]  那麼我們問第一個問題
[00:11:53.800 --> 00:11:55.000]  第一個問題就是
[00:11:55.000 --> 00:11:57.160]  希伯來文
[00:11:57.160 --> 00:11:58.640]  就是舊約的聖經
[00:11:58.640 --> 00:12:03.200]  將所有的書卷分成哪三類呢?
[00:12:03.200 --> 00:12:07.720]  第一是律法書、歷史書、智慧書
[00:12:07.720 --> 00:12:11.600]  第二是律法書、前先之書、後先之書
[00:12:11.600 --> 00:12:14.800]  第三是律法書、先之書和寫作
[00:12:14.800 --> 00:12:18.920]  到底哪個才是正確的答案呢?
[00:12:18.920 --> 00:12:21.600]  剛剛那個不是真的
[00:12:21.600 --> 00:12:22.840]  剛剛是玩玩而已
[00:12:22.840 --> 00:12:23.560]  熱身而已
[00:12:23.560 --> 00:12:25.200]  現在是真的
[00:12:25.200 --> 00:12:25.960]  OK
[00:12:25.960 --> 00:12:28.560]  那麼到底希伯來聖經
[00:12:28.560 --> 00:12:29.680]  Hebrew Bible
[00:12:29.680 --> 00:12:33.360]  是將所有的書卷分成哪三類呢?
[00:12:33.360 --> 00:12:36.120]  那麼答案很顯然就是第三
[00:12:36.120 --> 00:12:39.080]  是律法書、先之書和寫作
[00:12:39.080 --> 00:12:40.080]  那麼
[00:12:40.080 --> 00:12:42.720]  所以叫做 Tanakh
[00:12:42.720 --> 00:12:44.880]  叫做 Tanakh
[00:12:44.880 --> 00:12:46.400]  因為是有 Torah
[00:12:46.400 --> 00:12:50.520]  有 Nephilim 就是先之書
[00:12:50.520 --> 00:12:53.560]  和 Ketuvim 就是 writing(寫作)
[00:12:53.560 --> 00:12:54.760]  Hebrew 就是 writing 的意思
[00:12:54.760 --> 00:12:55.800]  寫作的意思
[00:12:55.800 --> 00:12:59.800]  你去過 live(直播)的朋友
[00:12:59.800 --> 00:13:01.760]  你知道問題是很詭異的
[00:13:01.760 --> 00:13:02.360]  是不是?
[00:13:02.360 --> 00:13:03.840]  但是這一次不是真的
[00:13:03.840 --> 00:13:05.840]  這一次是比較難一點的
[00:13:05.840 --> 00:13:08.840]  那麼第三就是正確的答案了
[00:13:08.840 --> 00:13:12.600]  就是分開 Torah 先之書和寫作
[00:13:12.600 --> 00:13:13.880]  寫作最後那一本
[00:13:13.880 --> 00:13:15.000]  就是剛剛我所講的
[00:13:15.000 --> 00:13:16.440]  First and Second Chronicles
[00:13:16.440 --> 00:13:17.680]  就是歷代字
[00:13:17.680 --> 00:13:19.200]  好,第二條問題了
[00:13:19.200 --> 00:13:19.960]  準備好了沒有?
[00:13:19.960 --> 00:13:20.800]  第一條問題
[00:13:20.800 --> 00:13:22.280]  Q2
[00:13:22.280 --> 00:13:25.280]  好,第二條問題
[00:13:25.280 --> 00:13:31.680]  舊約歷史裡面最大的轉捩點是耶路撒冷第一聖殿被毀
[00:13:31.680 --> 00:13:34.680]  這件事情是發生在哪一年呢?
[00:13:34.680 --> 00:13:37.400]  第一,公元前931年
[00:13:37.400 --> 00:13:40.480]  第二,是公元後70年
[00:13:40.480 --> 00:13:43.880]  第三,是公元前586年
[00:13:43.880 --> 00:13:48.640]  這一年是哪一年呢?
[00:13:49.320 --> 00:13:51.840]  在舊約歷史裡面最大的 turning point(轉捩點)
[00:13:51.840 --> 00:13:55.320]  最大的轉捩點
[00:13:55.320 --> 00:13:59.520]  答案很明顯的當然是586年了
[00:13:59.520 --> 00:14:00.080]  是不是?
[00:14:00.080 --> 00:14:01.200]  586年
[00:14:01.200 --> 00:14:07.640]  這一年就是舊約聖經經常去想起來的
[00:14:07.640 --> 00:14:10.960]  流亡然後再去回歸
[00:14:10.960 --> 00:14:12.800]  這是第一聖殿被毀
[00:14:12.800 --> 00:14:14.480]  第二個選項
[00:14:14.480 --> 00:14:16.960]  我們也很容易搞錯
[00:14:16.960 --> 00:14:18.200]  就是公元後70年
[00:14:18.200 --> 00:14:20.120]  這是第二聖殿被毀的時候
[00:14:20.120 --> 00:14:31.360]  但是第一聖殿被毀就是舊約歷史裡面一個最 decisive(決定)的 moment(時刻)
[00:14:31.360 --> 00:14:31.960]  OK?
[00:14:31.960 --> 00:14:34.280]  很多朋友答對了
[00:14:34.280 --> 00:14:34.760]  OK?
[00:14:34.760 --> 00:14:36.360]  繼續努力
[00:14:36.360 --> 00:14:37.000]  OK?
[00:14:37.000 --> 00:14:41.080]  好,第三條
[00:14:41.080 --> 00:14:43.400]  就是我們舊約的歷史書
[00:14:43.400 --> 00:14:45.120]  我們現在舊約的歷史書
[00:14:45.120 --> 00:14:47.760]  在希伯來文的聖經裡面
[00:14:47.760 --> 00:14:50.600]  在希伯來文裡面是屬於哪一類的書卷呢?
[00:14:50.600 --> 00:14:52.560]  第一是先知書
[00:14:52.560 --> 00:14:53.800]  第二是律法書
[00:14:53.800 --> 00:14:56.200]  第三是前先知書
[00:14:56.200 --> 00:14:57.960]  這個很難
[00:14:57.960 --> 00:15:01.320]  就是我們現在所謂看的歷史書
[00:15:01.320 --> 00:15:02.760]  《書士德澤王》等等
[00:15:02.760 --> 00:15:04.880]  在希伯來文裡面
[00:15:04.880 --> 00:15:05.360]  OK?
[00:15:05.360 --> 00:15:06.400]  在希伯來文裡面
[00:15:06.400 --> 00:15:14.600]  到底哪一個是屬於哪一類的書卷呢?
[00:15:14.600 --> 00:15:17.400]  答案是什麼呢?
[00:15:18.760 --> 00:15:20.320]  這個有點 tricky(複雜)
[00:15:20.320 --> 00:15:23.760]  其實是前先知書
[00:15:23.760 --> 00:15:27.240]  先知書就不是很對
[00:15:27.240 --> 00:15:29.440]  因為他真的分前先知
[00:15:29.440 --> 00:15:30.640]  former prophets(前先知)
[00:15:30.640 --> 00:15:32.160]  和latter prophets(後來的先知)
[00:15:32.160 --> 00:15:36.560]  前先知書就是希伯來的聖經
[00:15:36.560 --> 00:15:37.400]  Hebrew Bible(希伯來的聖經)
[00:15:37.400 --> 00:15:39.560]  去看我們所謂的歷史書
[00:15:39.560 --> 00:15:41.040]  為什麼呢?
[00:15:41.040 --> 00:15:43.400]  你要知道你看歷史書的時候
[00:15:43.400 --> 00:15:47.040]  他不只是單單告訴你以前發生過什麼事情
[00:15:47.320 --> 00:15:48.960]  而是用一個先知的角度
[00:15:48.960 --> 00:15:49.760]  去告訴你
[00:15:49.760 --> 00:15:51.640]  為什麼如此發生
[00:15:51.640 --> 00:15:54.760]  所以經常有一些說話就是說
[00:15:54.760 --> 00:15:56.160]  他們不聽先知的說話
[00:15:56.160 --> 00:15:57.640]  那些列王不聽先知的說話
[00:15:57.640 --> 00:16:00.160]  阿哈不聽以利亞的說話
[00:16:00.160 --> 00:16:03.960]  所以一直以色列國或者猶大國
[00:16:03.960 --> 00:16:05.880]  就一直去到 decline(下降)
[00:16:05.880 --> 00:16:07.440]  一直去到走下坡
[00:16:07.440 --> 00:16:09.880]  所以是一種先知書
[00:16:09.880 --> 00:16:13.280]  就是宣告上帝的說話
[00:16:13.280 --> 00:16:15.640]  當他們不聽上帝的說話
[00:16:15.640 --> 00:16:17.640]  不去敬拜上帝的時候
[00:16:17.640 --> 00:16:21.560]  不去跟隨上帝的約書的時候
[00:16:21.560 --> 00:16:23.760]  他們的生命裡面
[00:16:23.760 --> 00:16:25.720]  就有很多的問題出現
[00:16:25.720 --> 00:16:29.680]  好,我們到了最後這裡
[00:16:29.680 --> 00:16:31.880]  就是歷代誌的中心
[00:16:31.880 --> 00:16:34.240]  在這裡我們想最後點出幾點
[00:16:34.240 --> 00:16:36.360]  有三件事情
[00:16:36.360 --> 00:16:37.080]  第一
[00:16:37.080 --> 00:16:38.920]  歷代誌
[00:16:38.920 --> 00:16:42.400]  想告訴回歸了的神的子民
[00:16:42.400 --> 00:16:44.520]  他們真正的神國的身份
[00:16:45.000 --> 00:16:47.640]  其實就是去 redefine(重新定義)
[00:16:47.640 --> 00:16:50.040]  神的子民的 identity(身份)
[00:16:50.040 --> 00:16:51.480]  什麼叫做神的子民?
[00:16:51.480 --> 00:16:52.480]  什麼叫做基督徒?
[00:16:52.480 --> 00:16:54.360]  什麼叫做教會?
[00:16:54.360 --> 00:16:55.840]  今時今日
[00:16:55.840 --> 00:16:57.480]  在我們現在這個時代
[00:16:57.480 --> 00:17:01.640]  我們的身份經常是用地上的東西來決定的
[00:17:01.640 --> 00:17:04.120]  有些人用他社會的地位
[00:17:04.120 --> 00:17:06.440]  用他賺多少錢來決定
[00:17:06.440 --> 00:17:08.000]  用他的身份來決定
[00:17:08.000 --> 00:17:09.960]  用他自己的權力來決定
[00:17:09.960 --> 00:17:13.480]  甚至用他的政治來決定他的身份
[00:17:13.480 --> 00:17:14.160]  是不是?
[00:17:15.160 --> 00:17:16.240]  歷代誌
[00:17:16.240 --> 00:17:18.000]  就是去挑戰我們
[00:17:18.000 --> 00:17:21.960]  我們真正的身份是在上帝的國度裡面
[00:17:21.960 --> 00:17:25.080]  我們真正的身份是屬於上帝的國
[00:17:25.080 --> 00:17:27.160]  所以一開始就講
[00:17:27.160 --> 00:17:28.640]  由第一章至第九章
[00:17:28.640 --> 00:17:29.720]  就是講加普
[00:17:29.720 --> 00:17:33.560]  由 Adam 開始一直 trace(追溯)下去的時候
[00:17:33.560 --> 00:17:35.560]  他們的歷代誌就是說
[00:17:35.560 --> 00:17:37.640]  我們真正屬於的是誰?
[00:17:37.640 --> 00:17:39.160]  不是任何帝國
