
[00:00:00.000 --> 00:00:02.000]  天命問候 靜姐妹平安
[00:02:10.000 --> 00:02:11.000]  是不容易讀的
[00:02:11.000 --> 00:02:12.000]  因為它是平行經文
[00:02:12.000 --> 00:02:15.000]  就是歷代之下的二十二章二十三章都有記
[00:02:15.000 --> 00:02:19.500]  就是平行經文是在歷代之下的二十二章二十三章
[00:02:19.500 --> 00:02:21.000]  如果你有心機去讀的話
[00:02:21.000 --> 00:02:22.500]  根本是有一點點出入的
[00:02:22.500 --> 00:02:24.500]  如果說你有心機去讀的話
[00:02:24.500 --> 00:02:28.000]  你就會發現有一些部分的區域
[00:02:28.000 --> 00:02:31.000]  那你除非是研究聖經的人
[00:02:31.000 --> 00:02:34.500]  你就很有興趣2D用顯微鏡來看東西
[00:02:34.500 --> 00:02:36.500]  如果你是研究聖經的人
[00:02:36.500 --> 00:02:39.500]  你可能就會用顯微鏡來看事物
[00:02:39.500 --> 00:02:41.500]  請問我們有沒有這樣的人?
[00:02:41.500 --> 00:02:44.000]  請問我們有沒有這樣的人?
[00:02:44.000 --> 00:02:45.000]  連我自己都做不到
[00:02:45.000 --> 00:02:46.500]  就算我讀到希伯來文
[00:02:46.500 --> 00:02:49.000]  就連我自己都做不到
[00:02:49.000 --> 00:02:50.500]  聖經是相當難讀的
[00:02:50.500 --> 00:02:53.500]  聖經是相當難讀的
[00:02:53.500 --> 00:02:55.500]  為了表達一點
[00:02:55.500 --> 00:02:56.500]  為了表達一點
[00:02:56.500 --> 00:03:00.000]  我手上是不是叫阿Joe你贏了這個副業?
[00:03:00.000 --> 00:03:03.500]  我這手上有Joe幫我們贏了這個副業
[00:03:03.500 --> 00:03:04.500]  在我還沒講到這一點
[00:03:04.500 --> 00:03:06.500]  我想大家要知道故事講什麼
[00:03:06.500 --> 00:03:09.500]  你一定要看一看這個《約沙法》的家譜
[00:03:09.500 --> 00:03:11.500]  如果說大家有一個事
[00:03:11.500 --> 00:03:14.000]  要知道我今天講的經文的話
[00:03:14.000 --> 00:03:17.000]  先看看《約沙法》的家譜
[00:03:17.000 --> 00:03:21.500]  《約沙法》大家知道它是南國猶大王
[00:03:21.500 --> 00:03:25.000]  《約沙法》大家知道它是南國猶大王
[00:03:25.000 --> 00:03:28.500]  和在阿哈王同時期的南國王
[00:03:28.500 --> 00:03:34.500]  是亞哈同時期的南國的猶大王
[00:03:34.500 --> 00:03:35.500]  OK
[00:03:35.500 --> 00:03:36.500]  那呢?
[00:03:36.500 --> 00:03:40.500]  阿哈死了?
[00:03:40.500 --> 00:03:42.000]  亞哈已經死了
[00:03:42.000 --> 00:03:44.000]  阿哈那兩個兒子都死了?
[00:03:44.000 --> 00:03:46.000]  亞哈那兩個兒子也都死了
[00:03:46.000 --> 00:03:49.000]  那你說我不知道
[00:03:49.000 --> 00:03:51.000]  我一直在講這件事
[00:03:51.000 --> 00:03:52.500]  所以來到現在第三章
[00:03:52.500 --> 00:03:54.500]  他第一個大兒子就是第一章死的
[00:03:54.500 --> 00:03:55.500]  亞哈王
[00:03:55.500 --> 00:03:58.000]  就是他的大兒子亞哈王
[00:03:58.000 --> 00:04:00.000]  他的第二兒子叫若蘭
[00:04:00.000 --> 00:04:01.000]  就是第九章死了
[00:04:01.000 --> 00:04:02.000]  被耶護殺的
[00:04:02.000 --> 00:04:04.000]  因為他第二個兒子若蘭
[00:04:04.000 --> 00:04:06.000]  在第九章被耶護所殺
[00:04:06.000 --> 00:04:06.500]  好了
[00:04:06.500 --> 00:04:08.000]  那南國呢?
[00:04:08.000 --> 00:04:09.000]  所以南國
[00:04:09.000 --> 00:04:10.000]  《約沙法》
[00:04:10.000 --> 00:04:11.000]  《約沙法》
[00:04:11.000 --> 00:04:13.000]  和阿哈王有恩親關係
[00:04:13.000 --> 00:04:18.000]  和北國的亞哈有親戚關係
[00:04:18.000 --> 00:04:20.000]  就因為呢
[00:04:20.000 --> 00:04:22.000]  阿哈王的女兒
[00:04:22.000 --> 00:04:24.000]  叫做阿他利亞
[00:04:24.000 --> 00:04:26.000]  因為他的女兒亞他利亞
[00:04:26.000 --> 00:04:31.000]  嫁了給《約沙法》的兒子叫做若蘭
[00:04:31.000 --> 00:04:35.000]  嫁給了《約沙法》的兒子叫做若蘭
[00:04:35.000 --> 00:04:36.000]  而若蘭呢
[00:04:36.000 --> 00:04:40.000]  大家看一下是《約沙法》的兒子
[00:04:40.000 --> 00:04:41.000]  若蘭呢
[00:04:41.000 --> 00:04:43.000]  與列祖同誓八章二十四節
[00:04:43.000 --> 00:04:45.000]  而若蘭王
[00:04:45.000 --> 00:04:46.000]  作王七年
[00:04:46.000 --> 00:04:48.000]  與列祖同誓十八章二十四節
[00:04:48.000 --> 00:04:51.000]  現在我這個全部是relative to這個
[00:04:51.000 --> 00:04:52.000]  就是對於《約沙法》
[00:04:52.000 --> 00:04:53.000]  他的媳婦
[00:04:53.000 --> 00:04:54.000]  兒婦
[00:04:54.000 --> 00:04:55.000]  就是阿他利亞
[00:04:55.000 --> 00:04:56.000]  就是阿哈
[00:04:56.000 --> 00:04:57.000]  和耶穌基督的女兒
[00:04:57.000 --> 00:04:59.000]  八章十八節告訴我們
[00:04:59.000 --> 00:05:00.000]  就是說
[00:05:00.000 --> 00:05:02.000]  亞他利亞的兒媳婦
[00:05:02.000 --> 00:05:04.000]  是亞哈和耶穌基督的女兒
[00:05:04.000 --> 00:05:06.000]  在八章十八節告訴我們的
[00:05:06.000 --> 00:05:07.000]  ok
[00:05:07.000 --> 00:05:08.000]  那這個呢
[00:05:08.000 --> 00:05:10.000]  若蘭
[00:05:10.000 --> 00:05:11.000]  若蘭
[00:05:11.000 --> 00:05:13.000]  在八章二十四節死了
[00:05:13.000 --> 00:05:15.000]  在八章二十四節已經死了
[00:05:15.000 --> 00:05:18.000]  他還有其他四十二個兒子
[00:05:18.000 --> 00:05:19.000]  他有其他四十二個兒子
[00:05:19.000 --> 00:05:20.000]  ok
[00:05:20.000 --> 00:05:22.000]  因為他做皇帝的兒子
[00:05:22.000 --> 00:05:23.000]  就叫做亞哈謝
[00:05:23.000 --> 00:05:24.000]  孫
[00:05:24.000 --> 00:05:26.000]  他做皇帝的兒子
[00:05:26.000 --> 00:05:27.000]  叫做亞哈謝
[00:05:27.000 --> 00:05:28.000]  是他老爸的孫
[00:05:28.000 --> 00:05:29.000]  是他
[00:05:29.000 --> 00:05:30.000]  他爸爸
[00:05:30.000 --> 00:05:31.000]  《約沙法》的孫
[00:05:31.000 --> 00:05:32.000]  是《約沙法》的孫
[00:05:32.000 --> 00:05:34.000]  那麼
[00:05:34.000 --> 00:05:35.000]  亞哈謝呢
[00:05:35.000 --> 00:05:36.000]  有四十二個兄弟
[00:05:36.000 --> 00:05:38.000]  亞哈謝有四十二個兄弟
[00:05:38.000 --> 00:05:40.000]  被耶穌殺了
[00:05:40.000 --> 00:05:41.000]  被耶穌所殺
[00:05:41.000 --> 00:05:43.000]  我把經文給你看了
[00:05:43.000 --> 00:05:44.000]  十章十四節
[00:05:44.000 --> 00:05:45.000]  十章十四節
[00:05:45.000 --> 00:05:47.000]  大家在這裡想一想
[00:05:47.000 --> 00:05:49.000]  大家想一想
[00:05:49.000 --> 00:05:53.000]  亞他利亞有沒有可能生四十二個兒女
[00:05:53.000 --> 00:05:55.000]  亞他利亞能不能生四十二個兒子
[00:05:55.000 --> 00:05:58.000]  有誰做皇帝只有一個太太
[00:05:58.000 --> 00:06:00.000]  哪一個做皇帝只有一個太太
[00:06:00.000 --> 00:06:02.000]  就是說約蘭呢
[00:06:02.000 --> 00:06:04.000]  有很多的妻子
[00:06:04.000 --> 00:06:06.000]  所以約蘭有很多妻子
[00:06:06.000 --> 00:06:07.000]  而亞他利亞呢
[00:06:07.000 --> 00:06:08.000]  亞他利亞
[00:06:08.000 --> 00:06:09.000]  可能是皇后
[00:06:09.000 --> 00:06:10.000]  可能是皇后
[00:06:10.000 --> 00:06:12.000]  總之是其中一個
[00:06:12.000 --> 00:06:13.000]  總之是其中一個
[00:06:13.000 --> 00:06:14.000]  大家明白嗎
[00:06:14.000 --> 00:06:15.000]  約蘭呢
[00:06:15.000 --> 00:06:16.000]  他不只是這個老婆
[00:06:16.000 --> 00:06:17.000]  和他生兒子很多的
[00:06:17.000 --> 00:06:20.000]  不過我們聖經沒有把名字記出來
[00:06:20.000 --> 00:06:22.000]  所以約蘭肯定不是一個老婆
[00:06:22.000 --> 00:06:24.000]  但聖經沒有列出來
[00:06:24.000 --> 00:06:25.000]  好了
[00:06:25.000 --> 00:06:27.000]  那麼約蘭有一個兒子叫做亞哈謝
[00:06:27.000 --> 00:06:29.000]  他有一個兒子叫做亞哈謝
[00:06:29.000 --> 00:06:31.000]  聖經第一節
[00:06:31.000 --> 00:06:32.000]  十一章第一節
[00:06:32.000 --> 00:06:35.000]  亞哈謝的母親亞他利亞
[00:06:35.000 --> 00:06:38.000]  亞哈謝的母親亞他利亞
[00:06:38.000 --> 00:06:41.000]  這一句是有商榷的地方
[00:06:41.000 --> 00:06:44.000]  這句話是有商榷的地方
[00:06:44.000 --> 00:06:48.000]  亞他利亞
[00:06:48.000 --> 00:06:49.000]  亞他利亞
[00:06:49.000 --> 00:06:51.000]  是
[00:06:51.000 --> 00:06:54.000]  是約沙發的媳婦
[00:06:54.000 --> 00:06:55.000]  是
[00:06:55.000 --> 00:06:57.000]  約沙發的兒媳婦
[00:06:57.000 --> 00:07:00.000]  那麼約沙發有個孫子叫做亞哈謝
[00:07:00.000 --> 00:07:02.000]  約沙發有個兒孫叫做亞哈謝
[00:07:02.000 --> 00:07:03.000]  十一章第一節
[00:07:03.000 --> 00:07:05.000]  他的媽媽叫做亞他利亞
[00:07:05.000 --> 00:07:07.000]  他的母親叫做亞他利亞
[00:07:07.000 --> 00:07:09.000]  大家明不明白一件事
[00:07:09.000 --> 00:07:11.000]  如果是
[00:07:11.000 --> 00:07:14.000]  你爸爸的老婆
[00:07:14.000 --> 00:07:17.000]  如果是你父親的太太
[00:07:17.000 --> 00:07:19.000]  就算不是生你的那個
[00:07:19.000 --> 00:07:20.000]  即使不是生你的那個
[00:07:20.000 --> 00:07:22.000]  你都要叫他做什麼
[00:07:22.000 --> 00:07:23.000]  你都應該叫什麼
[00:07:23.000 --> 00:07:24.000]  叫我媽媽
[00:07:24.000 --> 00:07:25.000]  都應該叫媽
[00:07:25.000 --> 00:07:27.000]  行不行
[00:07:27.000 --> 00:07:28.000]  生他是不是兩回事
[00:07:28.000 --> 00:07:29.000]  可以
[00:07:29.000 --> 00:07:31.000]  是不是一定和生有關
[00:07:31.000 --> 00:07:32.000]  可以是可以不是
[00:07:32.000 --> 00:07:34.000]  可以是也可以不是
[00:07:34.000 --> 00:07:35.000]  不過我在看
[00:07:35.000 --> 00:07:38.000]  我今早在看希伯來文
[00:07:38.000 --> 00:07:41.000]  有些希伯來文的書
[00:07:41.000 --> 00:07:42.000]  有一個說法
[00:07:42.000 --> 00:07:45.000]  我今天早上再去看希伯來文的書
[00:07:45.000 --> 00:07:47.000]  我不敢說是誰
[00:07:47.000 --> 00:07:49.000]  不過是一個說法
[00:07:49.000 --> 00:07:51.000]  有一個說法
[00:07:51.000 --> 00:07:53.000]  我不敢說對不對
[00:07:53.000 --> 00:07:54.000]  不過是供大家參考
[00:07:54.000 --> 00:07:55.000]  是供大家參考
[00:07:55.000 --> 00:07:56.000]  因為這個說法
[00:07:56.000 --> 00:07:58.000]  在情在理是很合情理的
[00:07:58.000 --> 00:08:00.000]  這個說法是很合情理
[00:08:00.000 --> 00:08:01.000]  怎樣合情理
[00:08:01.000 --> 00:08:03.000]  故事就會告訴我們
[00:08:03.000 --> 00:08:04.000]  這個故事就會告訴我們
[00:08:04.000 --> 00:08:05.000]  你現在看到我這裡
[00:08:05.000 --> 00:08:11.000]  就是孫儀阿哈的約蘭和他亞他利亞的兒子
[00:08:11.000 --> 00:08:13.000]  你看我這裡寫了約哈謝
[00:08:13.000 --> 00:08:16.000]  約哈謝是越南與亞他利亞的兒子
[00:08:16.000 --> 00:08:17.000]  OK
[00:08:17.000 --> 00:08:18.000]  這裡你先打個問號
[00:08:18.000 --> 00:08:20.000]  這裡要打一個問號
[00:08:20.000 --> 00:08:22.000]  是約蘭的兒子
[00:08:22.000 --> 00:08:23.000]  是越南的兒子
[00:08:23.000 --> 00:08:26.000]  是不是亞他利亞所生呢
[00:08:26.000 --> 00:08:27.000]  是不是亞他利亞所生呢
[00:08:27.000 --> 00:08:28.000]  打個問號
[00:08:28.000 --> 00:08:29.000]  打一個問號
[00:08:29.000 --> 00:08:30.000]  OK
[00:08:30.000 --> 00:08:32.000]  但是他為耶護所殺九章日記
[00:08:32.000 --> 00:08:33.000]  這個就真的了
[00:08:33.000 --> 00:08:35.000]  為耶護所殺九章日記
[00:08:35.000 --> 00:08:36.000]  這是真的
[00:08:36.000 --> 00:08:38.000]  我再介紹一個叫孫女
[00:08:38.000 --> 00:08:41.000]  我再多一個叫孫女
[00:08:41.000 --> 00:08:43.000]  這個孫女是約沙伯的孫女
[00:08:43.000 --> 00:08:45.000]  是約沙伯的孫女
[00:08:45.000 --> 00:08:47.000]  叫做約斯巴
[00:08:47.000 --> 00:08:48.000]  是約斯巴
[00:08:48.000 --> 00:08:53.000]  那麼我這裡這個喜伯來
[00:08:53.000 --> 00:08:56.000]  就是受太陽的律師園
[00:08:56.000 --> 00:08:58.000]  她是約蘭的女兒
[00:08:58.000 --> 00:09:01.000]  她是越南的女兒
[00:09:01.000 --> 00:09:03.000]  是不是亞他利亞所生呢
[00:09:03.000 --> 00:09:04.000]  又是問號了
[00:09:04.000 --> 00:09:06.000]  是不是亞他利亞所生呢
[00:09:06.000 --> 00:09:07.000]  也是問號
[00:09:07.000 --> 00:09:09.000]  不過是他爸爸的老婆
[00:09:09.000 --> 00:09:12.000]  亞他利亞可能是他父親的老婆
[00:09:12.000 --> 00:09:13.000]  OK
[00:09:13.000 --> 00:09:17.000]  亞他利亞是約斯巴爸爸的太太
[00:09:17.000 --> 00:09:18.000]  所以呢
[00:09:18.000 --> 00:09:22.000]  你看到這個約斯巴和亞他利亞根本是兄妹
[00:09:22.000 --> 00:09:24.000]  就是說很明顯
[00:09:24.000 --> 00:09:28.000]  這個就是約斯巴和亞他利亞兄妹
[00:09:28.000 --> 00:09:30.000]  你看到我第二個寫下去就是亞他利亞的妹子
[00:09:30.000 --> 00:09:31.000]  這個是真的
[00:09:31.000 --> 00:09:32.000]  亞他利亞的妹子
[00:09:32.000 --> 00:09:33.000]  還有呢
[00:09:33.000 --> 00:09:34.000]  她的夫君呢
[00:09:34.000 --> 00:09:37.000]  她的夫君是濟斯耶和耶大
[00:09:37.000 --> 00:09:40.000]  她的夫君是濟斯耶和耶大
[00:09:40.000 --> 00:09:42.000]  是今天經文的主角
[00:09:42.000 --> 00:09:44.000]  是今天經文的主角
[00:09:44.000 --> 00:09:45.000]  OK
[00:09:45.000 --> 00:09:47.000]  還有一個很重要的
[00:09:47.000 --> 00:09:50.000]  就是約斯巴的曾孫
[00:09:50.000 --> 00:09:52.000]  就是約斯巴的曾孫
[00:09:52.000 --> 00:09:54.000]  孫的兒子叫曾孫
[00:09:54.000 --> 00:09:56.000]  孫的兒子叫曾孫
[00:09:56.000 --> 00:09:57.000]  是亞他利亞的兒子
[00:09:57.000 --> 00:09:59.000]  是亞他利亞的兒子
[00:09:59.000 --> 00:10:00.000]  叫約阿斯
[00:10:00.000 --> 00:10:01.000]  叫約阿斯
[00:10:01.000 --> 00:10:03.000]  在這個故事出現的時候呢
[00:10:03.000 --> 00:10:05.000]  在這個故事出現的時候呢
[00:10:05.000 --> 00:10:06.000]  在第一章
[00:10:06.000 --> 00:10:07.000]  十一章一到三的時候
[00:10:07.000 --> 00:10:09.000]  他還是一個嬰兒
[00:10:09.000 --> 00:10:11.000]  在他出生的時候
[00:10:11.000 --> 00:10:13.000]  我交代到這裡的時候呢
[00:10:13.000 --> 00:10:14.000]  他是一個很小的嬰兒
[00:10:14.000 --> 00:10:15.000]  是一個很小的嬰兒
[00:10:15.000 --> 00:10:17.000]  然後大家去讀這個故事呢
[00:10:17.000 --> 00:10:19.000]  大家去讀這個故事
[00:10:19.000 --> 00:10:22.000]  就會容易一點明白
[00:10:22.000 --> 00:10:24.000]  大家就會容易明白
[00:10:24.000 --> 00:10:26.000]  大家手上有一個大綱呢
[00:10:26.000 --> 00:10:28.000]  大家手上有一個大綱
[00:10:28.000 --> 00:10:29.000]  那我又要介紹
[00:10:29.000 --> 00:10:31.000]  為什麼我這樣的題目
[00:10:31.000 --> 00:10:33.000]  我介紹為什麼這麼一個題目
[00:10:33.000 --> 00:10:34.000]  我的題目叫做
[00:10:34.000 --> 00:10:36.000]  夜洗別
[00:10:36.000 --> 00:10:37.000]  我誇著
[00:10:37.000 --> 00:10:39.000]  我再打個括號
[00:10:39.000 --> 00:10:40.000]  夜洗別
[00:10:40.000 --> 00:10:41.000]  滅不了大衛
[00:10:41.000 --> 00:10:42.000]  滅不了大衛
[00:10:42.000 --> 00:10:44.000]  這個是上啊
[00:10:44.000 --> 00:10:45.000]  這是上
[00:10:45.000 --> 00:10:46.000]  因為還有下
[00:10:46.000 --> 00:10:47.000]  我下次才來講
[00:10:47.000 --> 00:10:49.000]  一次講不完
[00:10:49.000 --> 00:10:50.000]  就是我下
[00:10:50.000 --> 00:10:51.000]  我下次再講
[00:10:51.000 --> 00:10:52.000]  剛才Joe幫你讀了
[00:10:52.000 --> 00:10:54.000]  是一到十二節
[00:10:54.000 --> 00:10:55.000]  Joe幫我讀了
[00:10:55.000 --> 00:10:57.000]  一到十二節
[00:10:57.000 --> 00:10:59.000]  你看我誇著這個夜洗別
[00:10:59.000 --> 00:11:00.000]  其實就不是夜洗別的
[00:11:00.000 --> 00:11:01.000]  因為你可以看到
[00:11:01.000 --> 00:11:02.000]  我打個括號
[00:11:02.000 --> 00:11:04.000]  夜洗別當然不是夜洗別
[00:11:04.000 --> 00:11:05.000]  我誇著這個呢
[00:11:05.000 --> 00:11:06.000]  這個夜洗別
[00:11:06.000 --> 00:11:07.000]  就是指阿塔利亞
[00:11:07.000 --> 00:11:08.000]  這個夜洗別
[00:11:08.000 --> 00:11:10.000]  我是死於阿塔利亞
[00:11:10.000 --> 00:11:11.000]  她就是夜洗別的女兒
[00:11:11.000 --> 00:11:13.000]  她是夜洗別的女兒
[00:11:13.000 --> 00:11:15.000]  那我誇著這個大衛呢
[00:11:15.000 --> 00:11:17.000]  我打個括號大衛呢
[00:11:17.000 --> 00:11:18.000]  就不是大衛本人
[00:11:18.000 --> 00:11:20.000]  就不是大衛本人
[00:11:20.000 --> 00:11:22.000]  大衛已經是兩百多年前已經死了
[00:11:22.000 --> 00:11:24.000]  因為大衛在兩百多年前已經過世了
[00:11:24.000 --> 00:11:25.000]  現在我誇著這個大衛
[00:11:25.000 --> 00:11:26.000]  是指大衛的子孫
[00:11:26.000 --> 00:11:28.000]  大衛是指大衛的子孫
[00:11:28.000 --> 00:11:30.000]  是兩種勢力
[00:11:30.000 --> 00:11:32.000]  夜洗別是一種惡的勢力
[00:11:32.000 --> 00:11:33.000]  夜洗別是一種惡的勢力
[00:11:33.000 --> 00:11:37.000]  大衛是上帝揀選的
[00:11:37.000 --> 00:11:40.000]  以色列的君王
[00:11:40.000 --> 00:11:44.000]  大衛是上帝揀選的以色列的君王
[00:11:44.000 --> 00:11:46.000]  而我們的耶穌基督
[00:11:46.000 --> 00:11:47.000]  我們的耶穌基督
[00:11:47.000 --> 00:11:49.000]  已經是新任有什麼名號
[00:11:49.000 --> 00:11:51.000]  在新任有什麼名號
[00:11:51.000 --> 00:11:54.000]  The children of David
[00:11:54.000 --> 00:11:57.000]  大衛的子孫
[00:11:57.000 --> 00:11:59.000]  那耶穌和大衛相差很多年了
[00:11:59.000 --> 00:12:01.000]  耶穌和大衛相差多少年
[00:12:01.000 --> 00:12:02.000]  是不是
[00:12:02.000 --> 00:12:03.000]  子孫呢
[00:12:03.000 --> 00:12:05.000]  所以大衛是要繼續下去的
[00:12:05.000 --> 00:12:06.000]  大衛是一定要
[00:12:06.000 --> 00:12:09.000]  耶穌基督是大衛的子孫
[00:12:09.000 --> 00:12:11.000]  這是新任有什麼名號
[00:12:11.000 --> 00:12:13.000]  新任有什麼名號
[00:12:13.000 --> 00:12:15.000]  如果是英文呢
[00:12:15.000 --> 00:12:18.000]  Son of David, Jesus
[00:12:18.000 --> 00:12:20.000]  在英文來講
[00:12:20.000 --> 00:12:21.000]  用Absolute English來說
[00:12:21.000 --> 00:12:23.000]  大衛沒有生到耶穌
[00:12:23.000 --> 00:12:24.000]  叫Son of David
[00:12:24.000 --> 00:12:26.000]  在希伯來文的文化
[00:12:26.000 --> 00:12:28.000]  Son of David就是子孫
[00:12:28.000 --> 00:12:30.000]  因為希伯來文化來講
[00:12:30.000 --> 00:12:32.000]  兒子就是子孫的概念
[00:12:32.000 --> 00:12:33.000]  其實不是子
[00:12:33.000 --> 00:12:34.000]  不是又不是子
[00:12:34.000 --> 00:12:35.000]  是孫的孫
[00:12:35.000 --> 00:12:36.000]  一直下去的
[00:12:36.000 --> 00:12:38.000]  所以我們讀聖經
[00:12:38.000 --> 00:12:40.000]  要有這個文化要識的
[00:12:40.000 --> 00:12:42.000]  讀聖經一定要明白這個文化
[00:12:42.000 --> 00:12:44.000]  所以各位弟兄姐妹
[00:12:44.000 --> 00:12:47.000]  現在看到我這個題目
[00:12:47.000 --> 00:12:49.000]  有兩種勢力在這裡
[00:12:49.000 --> 00:12:51.000]  你可以看到有兩種勢力在這裡
[00:12:51.000 --> 00:12:53.000]  耶穌是代表一個惡的勢力
[00:12:53.000 --> 00:12:54.000]  耶穌是代表惡的勢力
[00:12:54.000 --> 00:12:56.000]  大衛是上帝所揀選的
[00:12:56.000 --> 00:12:58.000]  大衛是上帝所揀選的
[00:12:58.000 --> 00:12:59.000]  提到什麼勢力呢
[00:12:59.000 --> 00:13:00.000]  提到什麼勢力呢
[00:13:00.000 --> 00:13:01.000]  提到耶穌
[00:13:01.000 --> 00:13:02.000]  我們提到耶穌
[00:13:02.000 --> 00:13:04.000]  耶穌來這個世界是要提到什麼
[00:13:04.000 --> 00:13:06.000]  耶穌來這個世界是要說什麼呢
[00:13:06.000 --> 00:13:08.000]  拯救世人
[00:13:08.000 --> 00:13:09.000]  拯救世人
[00:13:09.000 --> 00:13:10.000]  拯救世人
[00:13:10.000 --> 00:13:12.000]  是拯救的勢力
[00:13:12.000 --> 00:13:13.000]  是拯救的勢力
[00:13:13.000 --> 00:13:14.000]  惡的勢力
[00:13:14.000 --> 00:13:15.000]  惡的勢力
[00:13:15.000 --> 00:13:16.000]  要摧毀
[00:13:16.000 --> 00:13:17.000]  要摧毀
[00:13:17.000 --> 00:13:18.000]  拯救的勢力
[00:13:18.000 --> 00:13:19.000]  拯救的勢力
[00:13:19.000 --> 00:13:20.000]  要建設
[00:13:20.000 --> 00:13:21.000]  要建設
[00:13:21.000 --> 00:13:23.000]  看到我用這個題目就是
[00:13:23.000 --> 00:13:25.000]  其實是兩種勢力在打仗
[00:13:25.000 --> 00:13:27.000]  是這兩種勢力在打仗
[00:13:27.000 --> 00:13:32.000]  不過是在兩個人的形式之下進行
[00:13:32.000 --> 00:13:34.000]  是兩個的形式在進行
[00:13:34.000 --> 00:13:36.000]  所以呢
[00:13:36.000 --> 00:13:37.000]  英文呢
[00:13:37.000 --> 00:13:38.000]  我跳出來告訴你
[00:13:38.000 --> 00:13:41.000]  這個耶誓別夸著就是亞太尼亞
[00:13:41.000 --> 00:13:43.000]  這個耶誓別夸著就是亞太尼亞
[00:13:43.000 --> 00:13:45.000]  夸著這個大衛呢
[00:13:45.000 --> 00:13:47.000]  夸著這個大衛呢
[00:13:47.000 --> 00:13:51.000]  就是我這個表裡面的baby
[00:13:51.000 --> 00:13:53.000]  是這個表裡面的嬰兒
[00:13:53.000 --> 00:13:54.000]  是這個表裡面的嬰兒
[00:13:54.000 --> 00:13:55.000]  是這個表裡面的嬰兒
[00:13:55.000 --> 00:13:56.000]  是這個表裡面的嬰兒
[00:13:56.000 --> 00:13:57.000]  是這個表裡面的嬰兒
[00:13:57.000 --> 00:13:58.000]  是這個表裡面的嬰兒
[00:13:58.000 --> 00:13:59.000]  是這個表裡面的嬰兒
