
[00:00:00.000 --> 00:00:04.000]  我們的神 真寺院能夠使夢想成真的神
[00:15:36.000 --> 00:15:39.000]  多少時候仇敵在我們身上工作
[00:15:39.000 --> 00:15:42.000]  多少時候欺騙我們蒙蔽我們
[00:15:42.000 --> 00:15:45.000]  讓我們的心被塞住了
[00:15:45.000 --> 00:15:50.000]  今天我們需要憑著信心像以撒一樣
[00:15:50.000 --> 00:15:52.000]  重新來打井了
[00:15:52.000 --> 00:15:55.000]  抓住神的應許了
[00:15:55.000 --> 00:15:56.000]  重新來打井
[00:15:56.000 --> 00:16:00.000]  這為什麼我今天說要重新來夢想吧
[00:16:00.000 --> 00:16:02.000]  重新為你的生命來夢想
[00:16:02.000 --> 00:16:04.000]  重新為你的工作來夢想
[00:16:04.000 --> 00:16:06.000]  重新為你的家庭來夢想
[00:16:06.000 --> 00:16:08.000]  重新為你的侍奉來夢想
[00:16:08.000 --> 00:16:10.000]  你的小主來夢想吧
[00:16:10.000 --> 00:16:12.000]  我們中間的小主掌門啊
[00:16:12.000 --> 00:16:16.000]  曲目門有沒有重新夢想過啊
[00:16:16.000 --> 00:16:18.000]  怎麼樣能夠重新夢想呢
[00:16:18.000 --> 00:16:19.000]  四件事情
[00:16:19.000 --> 00:16:20.000]  第一個要來求問神
[00:16:20.000 --> 00:16:23.000]  跟你朋友要求問神跟他說
[00:16:23.000 --> 00:16:24.000]  求神開你的眼睛
[00:16:24.000 --> 00:16:28.000]  看見神在你的環境當中所能做的事
[00:16:28.000 --> 00:16:29.000]  你要求神開你的眼睛
[00:16:29.000 --> 00:16:31.000]  不要只看見吾嘛
[00:16:31.000 --> 00:16:33.000]  要看見神的有嘛
[00:16:33.000 --> 00:16:35.000]  你的神是始無變
[00:16:35.000 --> 00:16:38.000]  不要只看見吾
[00:16:38.000 --> 00:16:39.000]  我們看全福會
[00:16:39.000 --> 00:16:41.000]  我們很多弟兄姊妹參與這樣的侍奉
[00:16:41.000 --> 00:16:43.000]  全福會的創辦人底摩斯弟兄
[00:16:43.000 --> 00:16:45.000]  年輕的是個商人
[00:16:45.000 --> 00:16:47.000]  信了耶穌走進教會
[00:16:47.000 --> 00:16:48.000]  一走進教會看見怎麼搞
[00:16:48.000 --> 00:16:50.000]  教會充滿姐妹啊
[00:16:50.000 --> 00:16:55.000]  弟兄是量少質又差
[00:16:55.000 --> 00:16:58.000]  感謝神那不是靈良堂弟兄
[00:16:58.000 --> 00:17:00.000]  怎麼搞
[00:17:00.000 --> 00:17:04.000]  這都是姐妹沒有弟兄
[00:17:04.000 --> 00:17:06.000]  但那是他求問神
[00:17:06.000 --> 00:17:08.000]  神讓他看見異象
[00:17:08.000 --> 00:17:10.000]  有一天神要在他的國度
[00:17:10.000 --> 00:17:14.000]  興起一批極大的弟兄的軍隊
[00:17:14.000 --> 00:17:17.000]  我們看見他就成立了全福會
[00:17:17.000 --> 00:17:19.000]  全福會異象是兩方面
[00:17:19.000 --> 00:17:20.000]  一個向男人傳福音
[00:17:20.000 --> 00:17:23.000]  第二個叫他們被聖靈充滿
[00:17:23.000 --> 00:17:25.000]  感謝神如今全福會在全世界
[00:17:25.000 --> 00:17:28.000]  175個國家都建立了分會
[00:17:28.000 --> 00:17:30.000]  Hallelujah
[00:17:30.000 --> 00:17:31.000]  你要求神開你的眼睛
[00:17:31.000 --> 00:17:32.000]  不要看見無
[00:17:32.000 --> 00:17:35.000]  要看見有
[00:17:35.000 --> 00:17:37.000]  第二個要讓想像力起飛
[00:17:37.000 --> 00:17:40.000]  跟著方向讓想像力起飛
[00:17:40.000 --> 00:17:42.000]  什麼是想像力
[00:17:42.000 --> 00:17:44.000]  想像力就把你思想模式
[00:17:44.000 --> 00:17:46.000]  要改變一下
[00:17:46.000 --> 00:17:48.000]  要從what is
[00:17:48.000 --> 00:17:51.000]  轉變成what if
[00:17:51.000 --> 00:17:53.000]  從現在如何
[00:17:53.000 --> 00:17:56.000]  一直到假如神能夠怎麼樣
[00:17:56.000 --> 00:17:59.000]  你的思想模式要改變
[00:17:59.000 --> 00:18:02.000]  如果你只是天天看見what is
[00:18:02.000 --> 00:18:05.000]  那就看見就是無嘛
[00:18:05.000 --> 00:18:07.000]  如果你能夠看見what if
[00:18:07.000 --> 00:18:10.000]  如果神他能夠怎麼做
[00:18:10.000 --> 00:18:13.000]  你就看見神的有嘛
[00:18:13.000 --> 00:18:16.000]  要讓你的想像力起飛
[00:18:16.000 --> 00:18:19.000]  第三要尋求神的策略
[00:18:19.000 --> 00:18:22.000]  跟著方向尋求聖靈的策略跟他說
[00:18:22.000 --> 00:18:24.000]  如果神給你夢想
[00:18:24.000 --> 00:18:27.000]  我告訴你神一定有他的方法來成就
[00:18:27.000 --> 00:18:29.000]  不要想靠自己的方法
[00:18:29.000 --> 00:18:32.000]  人最大的錯誤就想靠自己的方法
[00:18:32.000 --> 00:18:34.000]  來成就神所要做的工作
[00:18:34.000 --> 00:18:38.000]  你要來尋求聖靈的策略
[00:18:38.000 --> 00:18:40.000]  最後第四要靠近心中有火的人
[00:18:40.000 --> 00:18:43.000]  跟著他靠近心中有火的人跟他說
[00:18:43.000 --> 00:18:47.000]  因為夢想是會感染的嘛
[00:18:47.000 --> 00:18:49.000]  你要靠近心中有火的
[00:18:49.000 --> 00:18:52.000]  不要靠近那些心中冷淡的
[00:18:52.000 --> 00:18:56.000]  要靠近心中有火你就有火嘛
[00:18:56.000 --> 00:18:59.000]  我最喜歡蘋果公司創辦人Steve Jobs
[00:18:59.000 --> 00:19:02.000]  有一次他去百事可樂公司去挖角
[00:19:02.000 --> 00:19:06.000]  要挖一個高級主管
[00:19:06.000 --> 00:19:09.000]  他對這個高級主管所講的一句話
[00:19:09.000 --> 00:19:11.000]  是個經典的華語
[00:19:11.000 --> 00:19:15.000]  這位百事可樂的高級主管Steve Jobs對他說
[00:19:15.000 --> 00:19:18.000]  你要一輩子賣糖水呢
[00:19:18.000 --> 00:19:21.000]  百事可樂嘛糖水
[00:19:21.000 --> 00:19:23.000]  你要一輩子賣糖水呢
[00:19:23.000 --> 00:19:27.000]  還是你要一個改變世界的機會啊
[00:19:27.000 --> 00:19:29.000]  哇怎麼能比啊
