
[00:00:00.000 --> 00:00:04.520]  好,靈姐妹,我們今天也可以一起思考神的話語
[00:15:07.440 --> 00:15:12.040]  要在德性權能的寶座上審判這個世界
[00:15:12.040 --> 00:15:15.440]  保羅早就劇透給我們知道
[00:15:15.440 --> 00:15:18.040]  最終的勝利是屬於耶穌的
[00:15:18.040 --> 00:15:20.840]  這是一個已知的結果
[00:15:20.840 --> 00:15:22.240]  所以
[00:15:22.240 --> 00:15:25.640]  保羅在殉道之前給提摩太太最後一封信
[00:15:26.440 --> 00:15:28.440]  在後書的時候說得更加清楚
[00:15:28.440 --> 00:15:30.640]  如果我們再看提後的時候
[00:15:30.640 --> 00:15:32.040]  你會有一個很熟悉的經文
[00:15:32.040 --> 00:15:33.640]  就是什麼呢
[00:15:33.640 --> 00:15:34.640]  就是
[00:15:34.640 --> 00:15:38.040]  保羅說:美好的仗我自己都打過
[00:15:38.040 --> 00:15:40.040]  我不是只叫提摩太太打
[00:15:40.040 --> 00:15:42.640]  我自己也是在經歷這件事
[00:15:42.640 --> 00:15:44.040]  而且
[00:15:44.040 --> 00:15:47.640]  有公義的冠冕為我存留
[00:15:47.640 --> 00:15:48.840]  不單止為我存留
[00:15:48.840 --> 00:15:52.840]  還賜給凡愛無他顯現的人
[00:15:52.840 --> 00:15:56.040]  直到我們的主耶穌基督的顯現
[00:15:56.840 --> 00:15:59.040]  就是一個很重要的盼望的動力
[00:15:59.040 --> 00:16:00.840]  他說:到那一天
[00:16:00.840 --> 00:16:02.640]  到那一天
[00:16:02.640 --> 00:16:04.440]  就是德性的基督
[00:16:04.440 --> 00:16:07.840]  不單止用審判的身份來審判這個世界
[00:16:07.840 --> 00:16:09.040]  而且
[00:16:09.040 --> 00:16:13.640]  更加是對為他打美好的仗的忠心獨人
[00:16:13.640 --> 00:16:15.640]  是論功行賞
[00:16:15.640 --> 00:16:16.840]  所以
[00:16:16.840 --> 00:16:20.040]  保羅和凡是愛無他顯現的人
[00:16:20.040 --> 00:16:21.840]  都不怕犧牲
[00:16:24.240 --> 00:16:26.840]  甚至他說:到適當的時候就顯明出來
[00:16:26.840 --> 00:16:28.040]  很明顯
[00:16:28.040 --> 00:16:30.040]  到適當的時候
[00:16:30.040 --> 00:16:31.440]  就要等了
[00:16:31.440 --> 00:16:32.440]  還不是時候
[00:16:32.440 --> 00:16:34.440]  沒錯
[00:16:34.440 --> 00:16:36.840]  就算你忠心為真理打仗
[00:16:36.840 --> 00:16:38.240]  其實
[00:16:38.240 --> 00:16:40.440]  戰況都可以對你很不利
[00:16:40.440 --> 00:16:43.040]  你可能都被人打到全散了
[00:16:43.040 --> 00:16:44.840]  但是
[00:16:44.840 --> 00:16:46.440]  神是有
[00:16:46.440 --> 00:16:48.040]  祂的時候
[00:16:48.040 --> 00:16:48.440]  就是說
[00:16:48.440 --> 00:16:50.240]  神是有全盤計劃
[00:16:50.240 --> 00:16:51.240]  有計劃的
[00:16:51.240 --> 00:16:53.840]  一切在祂的掌握當中
[00:16:53.840 --> 00:16:55.040]  神不是即興的
[00:16:55.040 --> 00:16:57.240]  所以
[00:16:57.240 --> 00:16:59.440]  我們要持定這個永生
[00:16:59.440 --> 00:17:03.240]  我們要堅持著這個使命
[00:17:03.240 --> 00:17:04.440]  去到
[00:17:04.440 --> 00:17:05.640]  適當的時候
[00:17:05.640 --> 00:17:09.240]  保羅在十一節要提摩他去追求什麼呢?
[00:17:09.240 --> 00:17:10.440]  忍耐
[00:17:10.440 --> 00:17:12.040]  是不是?
[00:17:12.040 --> 00:17:13.440]  就是這個意思
[00:17:13.440 --> 00:17:16.240]  下面
[00:17:16.240 --> 00:17:17.040]  有一個
[00:17:17.040 --> 00:17:19.640]  頌歌可以說
[00:17:19.640 --> 00:17:21.840]  這個是保羅書信裡面很常見的
[00:17:24.240 --> 00:17:24.840]  他說什麼呢?
[00:17:24.840 --> 00:17:27.440]  我們的神是一個可稱頌的
[00:17:27.440 --> 00:17:29.440]  獨一的權能者
[00:17:29.440 --> 00:17:31.440]  是萬王之王
[00:17:31.440 --> 00:17:32.440]  萬主之主
[00:17:32.440 --> 00:17:34.240]  是啊
[00:17:34.240 --> 00:17:37.640]  祂是我們的王
[00:17:37.640 --> 00:17:38.440]  是我們的主
[00:17:38.440 --> 00:17:39.840]  所以
[00:17:39.840 --> 00:17:42.040]  祂可以向我們發佈這個命令
[00:17:42.040 --> 00:17:43.840]  交託我們的任務
[00:17:43.840 --> 00:17:44.240]  是不是?
[00:17:44.240 --> 00:17:46.640]  既然是我們的王
[00:17:46.640 --> 00:17:47.440]  是我們的主的時候
[00:17:47.440 --> 00:17:49.040]  我們不要忘記
[00:17:49.040 --> 00:17:50.840]  我們要向祂交代
[00:17:50.840 --> 00:17:53.640]  要問責的
[00:17:54.840 --> 00:17:56.640]  祂更加是萬王之王
[00:17:56.640 --> 00:17:57.240]  萬主之主
[00:17:57.240 --> 00:17:58.640]  就是說一切的
[00:17:58.640 --> 00:18:01.240]  祂都已經在統治中
[00:18:01.240 --> 00:18:02.440]  你想想
[00:18:02.440 --> 00:18:04.440]  這場仗是不是在贏呢?
[00:18:04.440 --> 00:18:07.240]  十六節就是說
[00:18:07.240 --> 00:18:09.640]  就是那獨一不死
[00:18:09.640 --> 00:18:11.840]  主在人不能靠近的光裡面
[00:18:11.840 --> 00:18:13.640]  他看到
[00:18:13.640 --> 00:18:15.840]  我們這位主是一個這樣的主
[00:18:15.840 --> 00:18:18.440]  為什麼保羅這麼清楚呢?
[00:18:18.440 --> 00:18:20.840]  因為他自己領教過
[00:18:22.640 --> 00:18:25.240]  在復活不死的基督的大光底下
[00:18:25.240 --> 00:18:25.840]  你記不記得
[00:18:25.840 --> 00:18:28.240]  保羅是跌倒了
[00:18:28.240 --> 00:18:30.640]  而且三日失明
[00:18:30.640 --> 00:18:33.440]  其實保羅的信仰
[00:18:33.440 --> 00:18:36.240]  不只是建基於對神的一些知識
[00:18:36.240 --> 00:18:39.440]  更加是建基於一個真真實實的經歷
[00:18:39.440 --> 00:18:41.040]  跟上帝
[00:18:41.040 --> 00:18:42.040]  跟主
[00:18:42.040 --> 00:18:44.240]  生命的碰撞和接觸
[00:18:44.240 --> 00:18:47.040]  這些就是我們需要的東西
[00:18:47.040 --> 00:18:50.640]  他是人未曾看見
[00:18:50.640 --> 00:18:52.240]  也是不能夠看見
[00:18:53.240 --> 00:18:53.740]  所以
[00:18:53.740 --> 00:18:56.440]  保羅在十一節就叫提摩台追求信心
[00:18:56.440 --> 00:18:59.840]  他用信心才可以透視到
[00:18:59.840 --> 00:19:01.640]  眼所見不到的
[00:19:01.640 --> 00:19:04.040]  最後的時候
[00:19:04.040 --> 00:19:06.440]  他說願尊貴永遠的權能歸給他
[00:19:06.440 --> 00:19:08.640]  永遠的權能就是
[00:19:08.640 --> 00:19:09.640]  放眼向榮行
[00:19:09.640 --> 00:19:10.840]  用每世的眼光去看
[00:19:10.840 --> 00:19:13.640]  這個就是
[00:19:13.640 --> 00:19:15.440]  打美好的仗的時候
[00:19:15.440 --> 00:19:18.040]  我們要知道我們要持定的東西
[00:19:18.040 --> 00:19:20.840]  最後保羅提升提摩台
[00:19:22.040 --> 00:19:24.040]  戰場上有陷阱要小心
[00:19:24.040 --> 00:19:26.640]  十七到十九節講的是什麼呢
[00:19:26.640 --> 00:19:28.640]  就是錢財的陷阱
[00:19:28.640 --> 00:19:30.440]  其實
[00:19:30.440 --> 00:19:31.640]  第十節
[00:19:31.640 --> 00:19:33.440]  保羅已經強調什麼呢
[00:19:33.440 --> 00:19:34.640]  記不記得
[00:19:34.640 --> 00:19:41.240]  有人因為貪戀錢財而背離信仰
[00:19:41.240 --> 00:19:44.040]  是的
[00:19:44.040 --> 00:19:45.040]  我們知道
[00:19:45.040 --> 00:19:46.840]  其中一個就是猶太
[00:19:46.840 --> 00:19:51.440]  他就是為了三十兩銀子出賣耶穌
[00:19:53.040 --> 00:19:55.040]  他得到的不是榮華富貴
[00:19:55.040 --> 00:19:58.640]  而是用許多的仇苦將自己刺透
[00:19:58.640 --> 00:20:02.040]  死的時候充滿了羞辱
[00:20:02.040 --> 00:20:04.040]  而且死得很慘
[00:20:04.040 --> 00:20:07.040]  其實錢財是
[00:20:07.040 --> 00:20:10.640]  我們的敵人撒旦其中一道殺手鐧
[00:20:10.640 --> 00:20:15.240]  人一旦在錢財上跪下
[00:20:15.240 --> 00:20:18.040]  就會背離信仰
[00:20:18.040 --> 00:20:19.840]  背離信仰的話
[00:20:20.040 --> 00:20:22.240]  整條屬靈戰線就會崩潰
[00:20:22.240 --> 00:20:24.640]  所以為什麼
[00:20:24.640 --> 00:20:27.040]  打尾號仗的時候特別提這件事
