
[00:00:00.000 --> 00:00:02.000]  還沒過新年
[00:01:32.000 --> 00:01:34.000]  他覺得最想的一件事
[00:01:34.000 --> 00:01:36.000]  不是帶他遊世界
[00:01:36.000 --> 00:01:38.000]  他最緊張的是父母在一起
[00:01:38.000 --> 00:01:40.000]  所以啟示錄裏面
[00:01:40.000 --> 00:01:42.000]  有講到關於
[00:01:42.000 --> 00:01:44.000]  甚麼叫有福了
[00:01:44.000 --> 00:01:46.000]  一共有七次講
[00:01:46.000 --> 00:01:48.000]  有福了
[00:01:48.000 --> 00:01:50.000]  這個有福了和登山寶訓講
[00:01:50.000 --> 00:01:52.000]  虛心的人有福了
[00:01:52.000 --> 00:01:54.000]  飢渴沒意的人有福了
[00:01:54.000 --> 00:01:56.000]  是一樣有福
[00:01:56.000 --> 00:01:58.000]  七次有福裏面
[00:01:58.000 --> 00:02:00.000]  第一個是啟示錄第一章
[00:02:00.000 --> 00:02:02.000]  第三節所講
[00:02:02.000 --> 00:02:04.000]  念者書上預言的
[00:02:04.000 --> 00:02:06.000]  和那些聽見
[00:02:06.000 --> 00:02:08.000]  又遵守的
[00:02:08.000 --> 00:02:10.000]  遵守可記載的
[00:02:10.000 --> 00:02:12.000]  都是有福的
[00:02:12.000 --> 00:02:14.000]  剛才
[00:02:14.000 --> 00:02:16.000]  我們的主席
[00:02:16.000 --> 00:02:18.000]  他讀了給大家聽一次
[00:02:18.000 --> 00:02:20.000]  所以我想
[00:02:20.000 --> 00:02:22.000]  讓他讀享祈福
[00:02:22.000 --> 00:02:24.000]  讓我們一起都享福
[00:02:24.000 --> 00:02:26.000]  讀一讀啟示錄第21章
[00:02:26.000 --> 00:02:28.000]  看看聖經所講的
[00:02:28.000 --> 00:02:30.000]  是甚麼時間
[00:02:30.000 --> 00:02:32.000]  啟示錄21章一到八節
[00:02:32.000 --> 00:02:34.000]  為甚麼要讀呢
[00:02:34.000 --> 00:02:36.000]  因為當約翰
[00:02:36.000 --> 00:02:38.000]  在拔摩海島領受指示
[00:02:38.000 --> 00:02:40.000]  寫下的時候
[00:02:40.000 --> 00:02:42.000]  這封信要寄給教會
[00:02:42.000 --> 00:02:44.000]  然後教會有人將它讀出來
[00:02:44.000 --> 00:02:48.000]  讀了出來才有人聽
[00:02:48.000 --> 00:02:50.000]  今天同樣一樣
[00:02:50.000 --> 00:02:52.000]  讀的時候不單讀給別人聽
[00:02:52.000 --> 00:02:54.000]  讀給自己聽
[00:02:54.000 --> 00:02:56.000]  看看神在英許裏面
[00:02:56.000 --> 00:02:58.000]  對祂的子民要講甚麼
[00:02:58.000 --> 00:03:00.000]  這個新天新地裏面
[00:03:00.000 --> 00:03:02.000]  祂要做甚麼
[00:03:02.000 --> 00:03:04.000]  我們一起看啟示錄第21章
[00:03:04.000 --> 00:03:06.000]  一到八節
[00:03:06.000 --> 00:03:08.000]  我們一起讀 預備起
[00:03:08.000 --> 00:03:10.000]  我又看見一個新天新地
[00:03:10.000 --> 00:03:12.000]  因為先前的天地已經過去了
[00:03:12.000 --> 00:03:14.000]  海也不再有了
[00:03:14.000 --> 00:03:16.000]  我又看見
[00:03:16.000 --> 00:03:18.000]  新城耶路撒勒
[00:03:18.000 --> 00:03:20.000]  由神那裏從天而降
[00:03:20.000 --> 00:03:22.000]  預備好了
[00:03:22.000 --> 00:03:24.000]  就如新婦裝飾齊整
[00:03:24.000 --> 00:03:26.000]  等候丈夫
[00:03:26.000 --> 00:03:28.000]  我聽見有大聲音
[00:03:28.000 --> 00:03:30.000]  從寶座出來說
[00:03:30.000 --> 00:03:32.000]  看啊 神的帳幕在人間
[00:03:32.000 --> 00:03:34.000]  祂要與人同住
[00:03:34.000 --> 00:03:36.000]  他們要作祂的子民
[00:03:36.000 --> 00:03:38.000]  神要親自與他們同在
[00:03:38.000 --> 00:03:40.000]  作他們的神
[00:03:40.000 --> 00:03:42.000]  神要拆去他們一切的眼淚
[00:03:42.000 --> 00:03:44.000]  不再有死亡
[00:03:44.000 --> 00:03:46.000]  也不再有悲哀
[00:03:46.000 --> 00:03:48.000]  哭號 疼痛
[00:03:48.000 --> 00:03:50.000]  因為以前的事都過去了
[00:03:50.000 --> 00:03:52.000]  這裏所講到
[00:03:52.000 --> 00:03:54.000]  以前的事都會過去
[00:03:54.000 --> 00:03:56.000]  今日發生的事件
[00:03:56.000 --> 00:03:58.000]  都會過去
[00:03:58.000 --> 00:04:00.000]  你期望明天
[00:04:00.000 --> 00:04:02.000]  新的事都會變成舊的事
[00:04:02.000 --> 00:04:04.000]  但是在永恆裏面
[00:04:04.000 --> 00:04:06.000]  一切過去之後
[00:04:06.000 --> 00:04:08.000]  那個新永遠都是新
[00:04:08.000 --> 00:04:10.000]  不會舊
[00:04:10.000 --> 00:04:12.000]  而那個新裏面最重要的一件事
[00:04:12.000 --> 00:04:14.000]  這裏聖經所應許的
[00:04:14.000 --> 00:04:16.000]  神的帳幕在人間
[00:04:16.000 --> 00:04:18.000]  聖經裏面應許說
[00:04:18.000 --> 00:04:20.000]  神要親自與他們同在
[00:04:20.000 --> 00:04:22.000]  這個神的同在
[00:04:22.000 --> 00:04:24.000]  不是單單像我們今天
[00:04:24.000 --> 00:04:26.000]  主人要我同在那麼簡單
[00:04:26.000 --> 00:04:28.000]  在同在裏面
[00:04:28.000 --> 00:04:30.000]  祂說要擦去一切的眼淚
[00:04:30.000 --> 00:04:32.000]  梁君彥你哭過沒有
[00:04:32.000 --> 00:04:38.000]  還想不想哭
[00:04:38.000 --> 00:04:40.000]  沒有人想哭
[00:04:40.000 --> 00:04:42.000]  但你猜你會不會再哭
[00:04:42.000 --> 00:04:46.000]  那怎麼辦
[00:04:46.000 --> 00:04:48.000]  哭的時候就哭
[00:04:48.000 --> 00:04:50.000]  我昨天打電話
[00:04:50.000 --> 00:04:52.000]  給一位姊妹
[00:04:52.000 --> 00:04:54.000]  我都未講她已經哭
[00:04:54.000 --> 00:04:56.000]  遇到很多事
[00:04:56.000 --> 00:04:58.000]  一聽到聲音就會哭
[00:04:58.000 --> 00:05:00.000]  有些哭完之後你更加淒涼
[00:05:00.000 --> 00:05:02.000]  不過有些哭完之後
[00:05:02.000 --> 00:05:04.000]  比較舒服
[00:05:04.000 --> 00:05:06.000]  這個世界有沒有眼淚
[00:05:08.000 --> 00:05:10.000]  我們沒有人希望有眼淚
[00:05:10.000 --> 00:05:12.000]  但這件事一定會發生
[00:05:12.000 --> 00:05:14.000]  但上帝應許說
[00:05:14.000 --> 00:05:16.000]  到有一天
[00:05:16.000 --> 00:05:18.000]  神的同在的時候
[00:05:18.000 --> 00:05:20.000]  再沒有眼淚
[00:05:20.000 --> 00:05:22.000]  不再有死亡
[00:05:22.000 --> 00:05:24.000]  這是什麼陰影
[00:05:24.000 --> 00:05:26.000]  這是什麼恐懼
[00:05:26.000 --> 00:05:28.000]  這些不單單對年長的人來說
[00:05:28.000 --> 00:05:32.000]  現在對年輕一代來說
[00:05:32.000 --> 00:05:34.000]  都不知道
[00:05:34.000 --> 00:05:36.000]  這個臨到的時候
[00:05:36.000 --> 00:05:38.000]  歷史上死亡
[00:05:38.000 --> 00:05:40.000]  一直勝過所有人類
[00:05:40.000 --> 00:05:42.000]  直到耶穌基督復活之後
[00:05:42.000 --> 00:05:44.000]  他宣告說
[00:05:44.000 --> 00:05:46.000]  天上地下所有權柄
[00:05:46.000 --> 00:05:48.000]  都在我手裏
[00:05:48.000 --> 00:05:50.000]  因為他已經勝過死亡
[00:05:50.000 --> 00:05:52.000]  這個死亡不是單單第一次
[00:05:52.000 --> 00:05:54.000]  我讀到後面
[00:05:54.000 --> 00:05:56.000]  有第二次死亡
[00:05:56.000 --> 00:05:58.000]  永遠的死亡
[00:05:58.000 --> 00:06:00.000]  然後他說不再有悲哀
[00:06:00.000 --> 00:06:02.000]  哭號
[00:06:02.000 --> 00:06:04.000]  疼痛
[00:06:04.000 --> 00:06:06.000]  我們不怕很多東西
[00:06:06.000 --> 00:06:08.000]  但最怕痛
[00:06:08.000 --> 00:06:10.000]  牙痛比大病更慘
[00:06:10.000 --> 00:06:14.000]  痛過了沒有
[00:06:14.000 --> 00:06:16.000]  但將來不再痛
[00:06:16.000 --> 00:06:18.000]  弟兄姊妹
[00:06:18.000 --> 00:06:20.000]  因為我讀下去
[00:06:20.000 --> 00:06:22.000]  座寶座說
[00:06:22.000 --> 00:06:24.000]  一切未起
[00:06:24.000 --> 00:06:26.000]  座寶座說
[00:06:26.000 --> 00:06:28.000]  我將一切都更新了
[00:06:28.000 --> 00:06:30.000]  又說你要寫上
[00:06:30.000 --> 00:06:32.000]  因為這些話是可信的
[00:06:32.000 --> 00:06:34.000]  是真實的
[00:06:34.000 --> 00:06:36.000]  他又對我說
[00:06:36.000 --> 00:06:38.000]  都成了
[00:06:38.000 --> 00:06:40.000]  我是阿拉伯
[00:06:40.000 --> 00:06:42.000]  我是奧米加
[00:06:42.000 --> 00:06:44.000]  我是初 我是中
[00:06:44.000 --> 00:06:46.000]  我要將生命泉的水
[00:06:46.000 --> 00:06:48.000]  百百次給那口渴的人喝
[00:06:48.000 --> 00:06:50.000]  得勝的必承受這些危險
[00:06:50.000 --> 00:06:52.000]  我要作他們的神
[00:06:52.000 --> 00:06:54.000]  他們要作我的兒子
[00:06:54.000 --> 00:06:56.000]  唯有膽怯的
[00:06:56.000 --> 00:06:58.000]  不信的 可憎的 殺人的
[00:06:58.000 --> 00:07:00.000]  淫亂的 行邪術的
[00:07:00.000 --> 00:07:02.000]  拜偶像的
[00:07:02.000 --> 00:07:04.000]  和一切說謊話的
[00:07:04.000 --> 00:07:06.000]  他們的墳就在
[00:07:06.000 --> 00:07:08.000]  燒著流亡的火壺裏
[00:07:08.000 --> 00:07:10.000]  這是第二次的死
[00:07:10.000 --> 00:07:12.000]  弟姊妹
[00:07:12.000 --> 00:07:14.000]  聖經說得很清楚
[00:07:14.000 --> 00:07:16.000]  第二次的死
[00:07:16.000 --> 00:07:18.000]  我們向人傳福音的時候
[00:07:18.000 --> 00:07:20.000]  信耶穌 得永生
[00:07:20.000 --> 00:07:22.000]  如果被人擲你會怎樣
[00:07:22.000 --> 00:07:24.000]  你不會死嗎
[00:07:24.000 --> 00:07:26.000]  答不了
[00:07:26.000 --> 00:07:28.000]  按著定命 人人都可以死
[00:07:28.000 --> 00:07:30.000]  死後 且有審判
[00:07:30.000 --> 00:07:32.000]  審判之後
[00:07:32.000 --> 00:07:34.000]  關鍵在這裏
[00:07:34.000 --> 00:07:36.000]  永生是關乎
[00:07:36.000 --> 00:07:38.000]  永遠的滅亡
[00:07:38.000 --> 00:07:40.000]  就是第二次的死
[00:07:40.000 --> 00:07:42.000]  成為神的兒女
[00:07:42.000 --> 00:07:44.000]  因為寶血結成了之後
[00:07:44.000 --> 00:07:46.000]  上帝將永生賜給我們
[00:07:46.000 --> 00:07:48.000]  我們就不再
[00:07:48.000 --> 00:07:50.000]  被定罪
[00:07:50.000 --> 00:07:52.000]  在第二次的死裏面有份
[00:07:52.000 --> 00:07:54.000]  很清楚
[00:07:56.000 --> 00:07:58.000]  年輕的時候傳福音
[00:07:58.000 --> 00:08:00.000]  信耶穌 不用搵食嗎
[00:08:00.000 --> 00:08:04.000]  沒錯 我們都要搵食
[00:08:04.000 --> 00:08:06.000]  但我相信一件事
[00:08:06.000 --> 00:08:08.000]  大家都經歷了
[00:08:08.000 --> 00:08:10.000]  上帝給恩賜能力 體力
[00:08:10.000 --> 00:08:12.000]  我們才可以搵食
[00:08:12.000 --> 00:08:14.000]  如果連基本能力都沒有
[00:08:14.000 --> 00:08:16.000]  不要說搵食
[00:08:16.000 --> 00:08:18.000]  來參加聚會都是恩典
[00:08:18.000 --> 00:08:22.000]  上個禮拜又來參加聚會
[00:08:22.000 --> 00:08:24.000]  很可能今天
[00:08:24.000 --> 00:08:26.000]  就不能參加了
[00:08:26.000 --> 00:08:32.000]  是不是恩典
[00:08:32.000 --> 00:08:34.000]  永生更加不在話下
[00:08:34.000 --> 00:08:36.000]  為甚麼
[00:08:36.000 --> 00:08:38.000]  因為上帝已經賜給我們
[00:08:38.000 --> 00:08:40.000]  所以聖經讀到這裏的時候
[00:08:40.000 --> 00:08:42.000]  其實讓我們看到
[00:08:42.000 --> 00:08:46.000]  讀者說話是有福的
[00:08:46.000 --> 00:08:48.000]  聽是有福的
[00:08:48.000 --> 00:08:50.000]  還有一件事 去遵守是有福
[00:08:50.000 --> 00:08:52.000]  哪些人
[00:08:52.000 --> 00:08:54.000]  不可以在永生裏面有份
[00:08:54.000 --> 00:08:56.000]  就是他們不是神的兒女
[00:08:56.000 --> 00:08:58.000]  哪些人不是神的兒女
[00:08:58.000 --> 00:09:00.000]  他說 唯有
[00:09:00.000 --> 00:09:02.000]  膽怯的
[00:09:02.000 --> 00:09:04.000]  我甚麼都不怕的
[00:09:04.000 --> 00:09:06.000]  其實這裏說膽怯的字
[00:09:06.000 --> 00:09:08.000]  是指甚麼呢
[00:09:08.000 --> 00:09:10.000]  你遇到甚麼事情的時候
[00:09:10.000 --> 00:09:12.000]  人遇到任何事情 突然其來的事情
[00:09:12.000 --> 00:09:14.000]  你有些慌張
[00:09:14.000 --> 00:09:16.000]  有些膽怯
[00:09:16.000 --> 00:09:18.000]  都會有的
[00:09:18.000 --> 00:09:20.000]  但聖經裏面提到膽怯的時候
[00:09:20.000 --> 00:09:22.000]  是指我們活在世上的時候
[00:09:22.000 --> 00:09:24.000]  因著魔鬼的恐嚇
[00:09:24.000 --> 00:09:28.000]  或者是攻擊
[00:09:28.000 --> 00:09:30.000]  甚至乎它的迷惑
[00:09:30.000 --> 00:09:34.000]  令到你本來很堅定的信心
[00:09:34.000 --> 00:09:36.000]  因此而動搖
[00:09:36.000 --> 00:09:38.000]  這樣的時候
[00:09:38.000 --> 00:09:40.000]  產生出來
[00:09:40.000 --> 00:09:42.000]  這種膽怯
[00:09:42.000 --> 00:09:44.000]  害怕
[00:09:44.000 --> 00:09:46.000]  如果聖經說
[00:09:46.000 --> 00:09:48.000]  不要為明天憂慮
[00:09:48.000 --> 00:09:50.000]  一天難處 一天當就夠了
[00:09:50.000 --> 00:09:52.000]  你現在經常擔心
[00:09:52.000 --> 00:09:54.000]  明天明天明天
[00:09:54.000 --> 00:09:56.000]  今天都未能過
[00:09:56.000 --> 00:09:58.000]  是不是
[00:09:58.000 --> 00:10:00.000]  其實就是膽怯
[00:10:00.000 --> 00:10:02.000]  你如果沒有永生的確具
[00:10:02.000 --> 00:10:04.000]  你真的不知道
[00:10:04.000 --> 00:10:06.000]  我離開這個世界之後
[00:10:06.000 --> 00:10:08.000]  我要去哪裏
[00:10:08.000 --> 00:10:10.000]  你一定膽怯
[00:10:10.000 --> 00:10:12.000]  當你遇到任何事情的時候
[00:10:12.000 --> 00:10:14.000]  沒有一個人可以拍心說
[00:10:14.000 --> 00:10:16.000]  我搞得掂
[00:10:16.000 --> 00:10:18.000]  我相信神說話的人
[00:10:18.000 --> 00:10:20.000]  有神應許的人
[00:10:20.000 --> 00:10:22.000]  我們可以確知
[00:10:22.000 --> 00:10:24.000]  我搞不掂
[00:10:24.000 --> 00:10:26.000]  祂都會帶領我經過
[00:10:26.000 --> 00:10:30.000]  我現在很疲累
[00:10:30.000 --> 00:10:32.000]  很困乏 很口渴
[00:10:32.000 --> 00:10:34.000]  但我相信
[00:10:34.000 --> 00:10:36.000]  祂是我的目者
[00:10:36.000 --> 00:10:38.000]  我必不自缺乏
[00:10:38.000 --> 00:10:42.000]  祂會令我去到青草地上
[00:10:44.000 --> 00:10:46.000]  讓我得飽足
[00:10:46.000 --> 00:10:48.000]  祂會帶領我到溪水旁
[00:10:48.000 --> 00:10:50.000]  讓我在那裏
[00:10:50.000 --> 00:10:52.000]  可以得安歇 安息
[00:10:52.000 --> 00:10:56.000]  我們很勞累
[00:10:56.000 --> 00:10:58.000]  昨天晚上
[00:10:58.000 --> 00:11:00.000]  有個特別聚會
[00:11:00.000 --> 00:11:02.000]  叫靈修
[00:11:02.000 --> 00:11:04.000]  是有點可惜
[00:11:04.000 --> 00:11:08.000]  我覺得我這麼多年
[00:11:08.000 --> 00:11:10.000]  都聽過道
[00:11:10.000 --> 00:11:12.000]  我講了才講
[00:11:12.000 --> 00:11:14.000]  陳弟兄講出來
[00:11:14.000 --> 00:11:16.000]  讓我們知道
[00:11:16.000 --> 00:11:18.000]  靈修是一回事
[00:11:18.000 --> 00:11:22.000]  他其中有一個名詞
[00:11:22.000 --> 00:11:24.000]  你懂得安靜
[00:11:24.000 --> 00:11:26.000]  但不等於去安息
[00:11:26.000 --> 00:11:28.000]  你一聽就知道
[00:11:28.000 --> 00:11:30.000]  牧師 什麼是安息
[00:11:30.000 --> 00:11:32.000]  你以為在萬國世界安息
[00:11:32.000 --> 00:11:34.000]  不是那個安息
[00:11:34.000 --> 00:11:36.000]  心靈裏不再煩慮
[00:11:36.000 --> 00:11:38.000]  不再勞累
[00:11:38.000 --> 00:11:40.000]  那種是安息
[00:11:42.000 --> 00:11:44.000]  我有機會
[00:11:44.000 --> 00:11:46.000]  很多年了
[00:11:46.000 --> 00:11:48.000]  有時候
[00:11:48.000 --> 00:11:50.000]  去他的孫子那裏
[00:11:50.000 --> 00:11:52.000]  看看他
[00:11:52.000 --> 00:11:54.000]  如果那段時間要睡覺
[00:11:54.000 --> 00:11:56.000]  下午睡覺 他不想睡
[00:11:56.000 --> 00:11:58.000]  我去他家都不想睡
[00:11:58.000 --> 00:12:00.000]  我要弄他睡覺都不容易
[00:12:00.000 --> 00:12:02.000]  不過都有兩三道殺手鐧
[00:12:02.000 --> 00:12:06.000]  當我哄到他安靜下來之後
[00:12:06.000 --> 00:12:08.000]  我怎樣知道
[00:12:08.000 --> 00:12:10.000]  他是安息 睡眠中間
[00:12:10.000 --> 00:12:12.000]  不知道
[00:12:12.000 --> 00:12:14.000]  有時候他捏著眼睛
[00:12:14.000 --> 00:12:16.000]  不過手拿著東西
[00:12:16.000 --> 00:12:18.000]  當我知道我可以走的時候
[00:12:18.000 --> 00:12:20.000]  離開他的時候
[00:12:20.000 --> 00:12:22.000]  我試試拔他的東西
[00:12:22.000 --> 00:12:24.000]  如果拔到他的東西
[00:12:24.000 --> 00:12:26.000]  他不再拿緊
[00:12:26.000 --> 00:12:28.000]  我知道他睡了
[00:12:28.000 --> 00:12:30.000]  那我就可以走了
[00:12:30.000 --> 00:12:34.000]  我們很多時候
[00:12:34.000 --> 00:12:36.000]  大家以安靜
[00:12:36.000 --> 00:12:38.000]  但手拿著很多東西
[00:12:38.000 --> 00:12:40.000]  不放
[00:12:40.000 --> 00:12:42.000]  你是安息不了的
[00:12:42.000 --> 00:12:44.000]  得力在乎平靜
[00:12:44.000 --> 00:12:46.000]  安穩
[00:12:46.000 --> 00:12:48.000]  得救在乎歸回安息
[00:12:48.000 --> 00:12:50.000]  你在神面前要蒙恩得救
[00:12:50.000 --> 00:12:52.000]  成為神的兒女
[00:12:52.000 --> 00:12:54.000]  不是單單得著一些東西
[00:12:54.000 --> 00:12:56.000]  而是要放下一些東西
[00:12:56.000 --> 00:13:00.000]  不要單單說我信耶穌
[00:13:00.000 --> 00:13:02.000]  想得著這個神 擁有這個神
[00:13:02.000 --> 00:13:04.000]  擁抱這個神
[00:13:04.000 --> 00:13:06.000]  這樣的靈修
[00:13:06.000 --> 00:13:08.000]  是談戀愛的時候的靈修
[00:13:08.000 --> 00:13:10.000]  昨天說了四段時間
[00:13:10.000 --> 00:13:12.000]  孩童的時間
[00:13:12.000 --> 00:13:14.000]  嬰兒的時間
[00:13:14.000 --> 00:13:16.000]  孩童的時間
[00:13:16.000 --> 00:13:18.000]  和成年的時間
[00:13:18.000 --> 00:13:20.000]  不過後來他沒有說老年時間
[00:13:20.000 --> 00:13:22.000]  後來我跟他有些回應
[00:13:22.000 --> 00:13:24.000]  老年的時間
[00:13:24.000 --> 00:13:26.000]  都是一個靈修
[00:13:26.000 --> 00:13:28.000]  什麼叫做孩童時間的靈修
[00:13:28.000 --> 00:13:30.000]  和父母的關係
[00:13:30.000 --> 00:13:32.000]  你最喜歡父母做什麼
[00:13:32.000 --> 00:13:34.000]  帶你去遊樂場玩
[00:13:34.000 --> 00:13:36.000]  你專注玩具
[00:13:36.000 --> 00:13:38.000]  設施的時候
[00:13:38.000 --> 00:13:40.000]  你會忘記了父母
[00:13:40.000 --> 00:13:42.000]  直到有隻狗來的時候
[00:13:42.000 --> 00:13:44.000]  你要害怕了
[00:13:44.000 --> 00:13:46.000]  找回媽媽
[00:13:46.000 --> 00:13:48.000]  你是不是這樣靈修
[00:13:48.000 --> 00:13:50.000]  長大一點之後
[00:13:50.000 --> 00:13:52.000]  靈修好像拍拖的時候
[00:13:52.000 --> 00:13:56.000]  拍拖的時候很專注
[00:13:56.000 --> 00:13:58.000]  那是愛
[00:13:58.000 --> 00:14:00.000]  不過問題是想得到愛
[00:14:02.000 --> 00:14:04.000]  這個和
[00:14:04.000 --> 00:14:06.000]  長大之後
[00:14:06.000 --> 00:14:08.000]  成年人
[00:14:08.000 --> 00:14:10.000]  他用亞伯拉罕的比喻
[00:14:10.000 --> 00:14:12.000]  這個和神的關係成為朋友的關係
[00:14:12.000 --> 00:14:14.000]  這個朋友的關係
[00:14:14.000 --> 00:14:16.000]  是什麼關係
[00:14:16.000 --> 00:14:18.000]  他同時是講數的
[00:14:18.000 --> 00:14:20.000]  如果城裏有五十人會不會毀滅
[00:14:20.000 --> 00:14:22.000]  不會
[00:14:22.000 --> 00:14:24.000]  四十五都不會
[00:14:24.000 --> 00:14:26.000]  四十都不會
[00:14:26.000 --> 00:14:28.000]  講數的
[00:14:28.000 --> 00:14:30.000]  三十都不會
[00:14:30.000 --> 00:14:32.000]  五十都不會
[00:14:32.000 --> 00:14:36.000]  原來和上帝的靈修關係
[00:14:36.000 --> 00:14:38.000]  可以去到講數階段
[00:14:38.000 --> 00:14:40.000]  你說你這麼大膽
[00:14:40.000 --> 00:14:42.000]  沒有
[00:14:42.000 --> 00:14:44.000]  上帝不會有恩典憐憫
[00:14:44.000 --> 00:14:46.000]  因為亞伯拉罕都知道神不會有恩典憐憫
[00:14:46.000 --> 00:14:48.000]  已經心靈相通了
[00:14:48.000 --> 00:14:50.000]  有人問
[00:14:50.000 --> 00:14:52.000]  為什麼問到十個不問下去
[00:14:52.000 --> 00:14:56.000]  我記得以前講過給你聽
[00:14:56.000 --> 00:14:58.000]  聖經沒有這樣的註解
[00:14:58.000 --> 00:15:00.000]  有一個估計
[00:15:00.000 --> 00:15:02.000]  亞伯拉罕心靈有數
[00:15:02.000 --> 00:15:04.000]  為什麼問到十個不問
[00:15:04.000 --> 00:15:06.000]  羅德羅太兩個女
[00:15:06.000 --> 00:15:08.000]  兩個女婿
[00:15:08.000 --> 00:15:10.000]  加上親家
[00:15:10.000 --> 00:15:12.000]  不止十個
[00:15:12.000 --> 00:15:14.000]  起碼
[00:15:14.000 --> 00:15:16.000]  可惜
[00:15:16.000 --> 00:15:18.000]  羅德沒有好好地做婚姻工作
[00:15:18.000 --> 00:15:20.000]  結果連自己的老婆都保不住
[00:15:20.000 --> 00:15:24.000]  弟兄姊妹
[00:15:24.000 --> 00:15:26.000]  和上帝心靈相通的時候
[00:15:26.000 --> 00:15:28.000]  你可以和上帝談
[00:15:28.000 --> 00:15:30.000]  你家裡還有玫瑰信主嗎
[00:15:30.000 --> 00:15:32.000]  你祈禱吧
[00:15:32.000 --> 00:15:34.000]  和上帝講數
[00:15:34.000 --> 00:15:36.000]  上帝一定工作
[00:15:36.000 --> 00:15:38.000]  到了老年
[00:15:38.000 --> 00:15:40.000]  因為我昨天講完
[00:15:40.000 --> 00:15:42.000]  年紀比較年輕一點
[00:15:42.000 --> 00:15:44.000]  四十幾歲
[00:15:44.000 --> 00:15:46.000]  我問他問題
[00:15:46.000 --> 00:15:48.000]  大堂問他
[00:15:48.000 --> 00:15:52.000]  原來到年紀大
[00:15:52.000 --> 00:15:54.000]  和神的靈修時間
[00:15:54.000 --> 00:15:56.000]  不是在想
[00:15:56.000 --> 00:15:58.000]  得到什麼
[00:15:58.000 --> 00:16:00.000]  而是想給上帝
[00:16:00.000 --> 00:16:02.000]  得到你
[00:16:02.000 --> 00:16:04.000]  年紀大的人明白
[00:16:04.000 --> 00:16:06.000]  不是單單想要什麼
[00:16:06.000 --> 00:16:08.000]  得什麼
[00:16:08.000 --> 00:16:10.000]  而是很願意給出去
[00:16:10.000 --> 00:16:12.000]  我想現在
[00:16:12.000 --> 00:16:14.000]  做爺爺媽媽級的
[00:16:14.000 --> 00:16:16.000]  都知道
[00:16:16.000 --> 00:16:18.000]  你不是在想在孫子上面
[00:16:18.000 --> 00:16:20.000]  得到什麼
[00:16:20.000 --> 00:16:22.000]  他要什麼你給什麼
[00:16:22.000 --> 00:16:24.000]  你和神的關係到一個
[00:16:24.000 --> 00:16:26.000]  密切的階段的時候
[00:16:26.000 --> 00:16:28.000]  不是在想主教的靈修想讀什麼聖經
