
[00:00:00.000 --> 00:00:02.000]  讓我們開始之前有個祈禱
[00:01:31.400 --> 00:01:35.400]  基督教的不同的分流
[00:01:35.400 --> 00:01:36.400]  有一個大地圖
[00:01:36.400 --> 00:01:38.400]  地圖開始會有
[00:01:38.400 --> 00:01:40.400]  每個地圖有些不同
[00:01:40.400 --> 00:01:43.000]  有些會說第一個大的分流
[00:01:43.000 --> 00:01:45.000]  是東方教會 西方教會
[00:01:45.000 --> 00:01:46.200]  就是東方是東正教
[00:01:46.200 --> 00:01:48.000]  西方是羅馬
[00:01:48.000 --> 00:01:50.400]  我們現在後面加了羅馬天主教
[00:01:50.400 --> 00:01:52.400]  最初來說是叫天主教
[00:01:52.400 --> 00:01:53.400]  一個大公教
[00:01:53.400 --> 00:01:55.800]  1045年的時候分開的
[00:01:55.800 --> 00:01:57.800]  但有些會再分
[00:01:57.800 --> 00:01:59.400]  是再早一點會分的
[00:01:59.400 --> 00:02:03.000]  就是在325這個時間
[00:02:03.000 --> 00:02:04.400]  或者是381這個時間
[00:02:04.400 --> 00:02:05.800]  是第一次的分
[00:02:05.800 --> 00:02:06.800]  明顯的分
[00:02:06.800 --> 00:02:08.400]  那個分就分出
[00:02:08.400 --> 00:02:10.600]  我們叫做亞流的基督教
[00:02:10.600 --> 00:02:12.200]  或者是叫
[00:02:12.200 --> 00:02:15.000]  剛才所說的尼西亞的基督教
[00:02:15.000 --> 00:02:16.200]  尼西亞的基督教
[00:02:16.200 --> 00:02:18.400]  從此之後就成為正統
[00:02:18.400 --> 00:02:19.600]  所謂正統
[00:02:19.600 --> 00:02:20.400]  換句話說
[00:02:20.400 --> 00:02:23.000]  亞流就是成為異端
[00:02:23.000 --> 00:02:25.400]  今天不知道大家有沒有機會
[00:02:25.400 --> 00:02:26.800]  平時查經的時候
[00:02:26.800 --> 00:02:28.400]  大家對於聖經
[00:02:28.400 --> 00:02:29.600]  都是看過經文
[00:02:29.600 --> 00:02:31.400]  例如今天所說的《約翰一書》
[00:02:31.400 --> 00:02:33.200]  《約翰福音》一章一字
[00:02:33.200 --> 00:02:35.000]  可能大家都看過經文
[00:02:35.000 --> 00:02:38.000]  但是大家對經文的理解不同
[00:02:38.000 --> 00:02:39.200]  大家都很相信
[00:02:39.200 --> 00:02:41.200]  聖經的權威是神的默示
[00:02:41.200 --> 00:02:43.600]  但是對於經文的理解不同
[00:02:43.600 --> 00:02:45.800]  開始有三班人
[00:02:45.800 --> 00:02:47.800]  一班人就是這樣看法
[00:02:47.800 --> 00:02:49.400]  另一班人又這樣看法
[00:02:49.400 --> 00:02:51.400]  另一班人就沒有看法
[00:02:51.400 --> 00:02:52.200]  唯一的看法就是
[00:02:52.200 --> 00:02:54.600]  你們兩個不要這麼多看法
[00:02:54.600 --> 00:02:56.800]  有沒有這樣的情況?
[00:02:56.800 --> 00:02:59.200]  相信教會內也會有
[00:02:59.200 --> 00:03:00.400]  我不知道你是哪一種
[00:03:00.400 --> 00:03:02.600]  你是有看法還是沒有看法
[00:03:02.600 --> 00:03:03.600]  你說
[00:03:03.600 --> 00:03:05.000]  二傳道不用擔心
[00:03:05.000 --> 00:03:06.800]  我是好人
[00:03:06.800 --> 00:03:09.200]  全部查經我都沒有看法
[00:03:09.200 --> 00:03:10.400]  你喜歡說就無所謂
[00:03:10.400 --> 00:03:11.600]  你們兩個爭論
[00:03:11.600 --> 00:03:12.600]  我馬上tune out
[00:03:12.600 --> 00:03:14.200]  我馬上聽不到
[00:03:14.200 --> 00:03:16.400]  等吃飯等完
[00:03:16.400 --> 00:03:17.800]  或者不是
[00:03:17.800 --> 00:03:20.000]  我們是黑白分明的
[00:03:20.000 --> 00:03:20.800]  對就對
[00:03:20.800 --> 00:03:21.800]  不對就不對
[00:03:21.800 --> 00:03:23.400]  我們是真理群體
[00:03:23.400 --> 00:03:26.400]  所以要找到哪個對才是全數
[00:03:26.400 --> 00:03:27.400]  不要走
[00:03:27.400 --> 00:03:30.800]  麻煩你下載
[00:03:30.800 --> 00:03:31.800]  會不會?
[00:03:31.800 --> 00:03:33.000]  你們屬於哪一種?
[00:03:33.000 --> 00:03:33.800]  如果你們屬於
[00:03:33.800 --> 00:03:37.000]  我要什麼真理都說得很清楚
[00:03:37.000 --> 00:03:39.200]  可能真的不用回家
[00:03:39.200 --> 00:03:40.600]  會不會?
[00:03:40.600 --> 00:03:41.800]  真的
[00:03:41.800 --> 00:03:43.200]  大家都經常會教導
[00:03:43.200 --> 00:03:44.600]  很多東西可以爭辯
[00:03:44.600 --> 00:03:48.200]  如果這堂課要給大家有Q&A的時候
[00:03:48.200 --> 00:03:49.800]  就真的不用完
[00:03:49.800 --> 00:03:50.800]  所以你會覺得
[00:03:50.800 --> 00:03:53.200]  這堂課都是隨便推辭
[00:03:53.200 --> 00:03:54.600]  我又不想
[00:03:54.600 --> 00:03:56.200]  因為若然我們不知道
[00:03:56.200 --> 00:03:58.200]  歷史為什麼會發生的時候
[00:03:58.200 --> 00:04:01.000]  我們很難在歷史當中學習
[00:04:01.000 --> 00:04:03.400]  另一個困難就是
[00:04:03.400 --> 00:04:05.000]  耶穌也是我們的主
[00:04:05.000 --> 00:04:06.000]  祂是真理
[00:04:06.000 --> 00:04:06.800]  道路
[00:04:06.800 --> 00:04:08.000]  道路真理生命
[00:04:08.000 --> 00:04:09.800]  但是耶穌升了天
[00:04:09.800 --> 00:04:11.000]  升了天之後
[00:04:11.000 --> 00:04:12.000]  誰去定斷
[00:04:12.000 --> 00:04:14.800]  誰是正的路
[00:04:14.800 --> 00:04:15.600]  誰去定斷
[00:04:15.600 --> 00:04:17.000]  是歪了的路
[00:04:17.000 --> 00:04:18.800]  特別是思想上
[00:04:18.800 --> 00:04:20.400]  那些教義上
[00:04:20.400 --> 00:04:21.400]  何謂正統
[00:04:21.400 --> 00:04:22.800]  何謂異端
[00:04:22.800 --> 00:04:25.200]  其實任何宗教都會有這個問題
[00:04:25.200 --> 00:04:27.000]  任何宗教都會產生這個問題
[00:04:27.000 --> 00:04:30.800]  那誰可以說是正統和異端呢?
[00:04:30.800 --> 00:04:33.800]  你的答案是什麼?
[00:04:33.800 --> 00:04:35.200]  你會說
[00:04:35.200 --> 00:04:35.800]  宜存道
[00:04:35.800 --> 00:04:37.400]  你不要考我聖經
[00:04:37.400 --> 00:04:39.800]  大家都知道的
[00:04:39.800 --> 00:04:41.800]  沒有反應
[00:04:41.800 --> 00:04:43.000]  耶穌升天之後
[00:04:43.000 --> 00:04:46.800]  那正統誰定異端呢?
[00:04:46.800 --> 00:04:48.200]  那你說我當然知道
[00:04:48.200 --> 00:04:50.000]  仕途行傳說得很清楚
[00:04:50.000 --> 00:04:51.400]  耶穌都說好了
[00:04:51.400 --> 00:04:55.200]  會猜派一個真理的靈
[00:04:55.200 --> 00:04:57.000]  another counselor
[00:04:57.000 --> 00:04:58.000]  就說是聖靈
[00:04:58.000 --> 00:04:59.400]  一定沒有錯
[00:04:59.400 --> 00:05:00.200]  那你說
[00:05:00.200 --> 00:05:03.400]  那哪一個的聖靈呢?
[00:05:03.400 --> 00:05:04.200]  剛才說過
[00:05:04.200 --> 00:05:05.200]  兩個弟兄
[00:05:05.200 --> 00:05:05.800]  兩個姐妹
[00:05:05.800 --> 00:05:07.000]  大家在爭拗的時候
[00:05:07.000 --> 00:05:08.400]  他就說有聖靈
[00:05:08.400 --> 00:05:09.800]  他又說有聖靈
[00:05:09.800 --> 00:05:10.400]  沒有一個人會說
[00:05:10.400 --> 00:05:11.600]  我說話沒有聖靈
[00:05:11.600 --> 00:05:13.400]  和我一起去帶領我
[00:05:13.400 --> 00:05:14.800]  感動我的
[00:05:14.800 --> 00:05:15.600]  那到時候問一下
[00:05:15.600 --> 00:05:16.800]  哪一個的聖靈呢?
[00:05:16.800 --> 00:05:18.400]  那怎麼定呢?
[00:05:18.400 --> 00:05:20.000]  大家有沒有爭拗呢?
[00:05:20.000 --> 00:05:21.800]  那沒得爭拗了
[00:05:21.800 --> 00:05:23.000]  你又有你的聖靈
[00:05:23.000 --> 00:05:25.800]  他又有他的聖靈
[00:05:25.800 --> 00:05:29.000]  值得我們特別思考的課題
[00:05:29.000 --> 00:05:30.600]  在教義當中
[00:05:30.600 --> 00:05:32.000]  特別有一個教義
[00:05:32.000 --> 00:05:34.200]  連神學家自己都承認的
[00:05:34.200 --> 00:05:35.800]  這就救命了
[00:05:35.800 --> 00:05:37.000]  神學家都承認什麼呢?
[00:05:37.000 --> 00:05:38.000]  就是說
[00:05:38.000 --> 00:05:39.400]  基督教最難的教義
[00:05:39.400 --> 00:05:40.400]  你不要叫我解釋
[00:05:40.400 --> 00:05:41.000]  不要叫我說
[00:05:41.000 --> 00:05:42.000]  因為我自己很難解釋
[00:05:42.000 --> 00:05:42.800]  很難說
[00:05:42.800 --> 00:05:44.800]  就是三一神的教義
[00:05:44.800 --> 00:05:48.000]  但是三一神是最核心的教義
[00:05:48.000 --> 00:05:50.000]  但是也最難解釋
[00:05:50.000 --> 00:05:51.400]  那你跟別人傳福音
[00:05:51.400 --> 00:05:52.800]  你跟別人解釋三一神
[00:05:52.800 --> 00:05:55.200]  你說我傳道人都不知道怎麼解釋
[00:05:55.200 --> 00:05:56.200]  所以我不知道怎麼解釋
[00:05:56.200 --> 00:05:57.000]  奧秘呢?
[00:05:57.000 --> 00:05:58.000]  繼續說下去
[00:05:58.000 --> 00:05:59.600]  他說先不要說下去
[00:05:59.600 --> 00:06:00.600]  先不要說下去
[00:06:00.600 --> 00:06:02.000]  你要通到我的理性
[00:06:02.000 --> 00:06:03.800]  你解釋給我聽什麼叫三一
[00:06:03.800 --> 00:06:05.600]  那你嘗試去給他比喻
[00:06:05.600 --> 00:06:06.800]  三一就是這樣比喻
[00:06:06.800 --> 00:06:08.600]  但是你要聽神學家說
[00:06:08.600 --> 00:06:11.800]  所有在動物世界的比喻
[00:06:11.800 --> 00:06:13.600]  都是不合切的比喻
[00:06:13.600 --> 00:06:15.600]  因為你能夠從動物世界
[00:06:15.600 --> 00:06:16.600]  去比喻
[00:06:16.600 --> 00:06:17.800]  神呢?
[00:06:17.800 --> 00:06:19.200]  神是創造者
[00:06:19.200 --> 00:06:20.400]  但是你說不是
[00:06:20.400 --> 00:06:22.000]  原來我聽別人說
[00:06:22.000 --> 00:06:24.600]  好像說奧古斯丁做的比喻
[00:06:24.600 --> 00:06:26.800]  就是從人去做比喻
[00:06:26.800 --> 00:06:28.800]  因為人就是神的形象去做
[00:06:28.800 --> 00:06:30.200]  從神的形象
[00:06:30.200 --> 00:06:31.600]  這個人去再看
[00:06:31.600 --> 00:06:33.600]  應該在當中能夠找到
[00:06:33.600 --> 00:06:36.800]  合乎神的三一那個比喻
[00:06:36.800 --> 00:06:38.000]  同不同意?
[00:06:38.000 --> 00:06:39.800]  那究竟可以在人那裡做比喻
[00:06:39.800 --> 00:06:41.800]  還是不可以做比喻呢?
[00:06:41.800 --> 00:06:44.800]  以後想不通了
[00:06:44.800 --> 00:06:47.600]  另外三一神帶給我們另一個困難
[00:06:47.600 --> 00:06:49.600]  既然我們大家相信三一神
[00:06:49.600 --> 00:06:51.000]  但是實際上生活中
[00:06:51.000 --> 00:06:52.600]  當你是祈禱的時候
[00:06:52.600 --> 00:06:53.400]  你有沒有想過
[00:06:53.400 --> 00:06:55.600]  其實我是和一位的神去祈
[00:06:55.600 --> 00:06:58.000]  還是和三位的位格
[00:06:58.000 --> 00:06:59.400]  聖父、聖子、聖靈
[00:06:59.400 --> 00:07:02.200]  的某一位祈禱呢?
[00:07:02.200 --> 00:07:03.600]  用另一個角度來說
[00:07:03.600 --> 00:07:05.400]  有些人說今天的基督教
[00:07:05.400 --> 00:07:07.800]  只有一個神
[00:07:07.800 --> 00:07:11.000]  是哪一個神?
[00:07:11.000 --> 00:07:12.800]  主耶穌基督
[00:07:12.800 --> 00:07:15.400]  你聽完之後有什麼反應?
[00:07:15.400 --> 00:07:17.400]  有些人說不是
[00:07:17.400 --> 00:07:20.000]  我們會說特別的說話
[00:07:20.000 --> 00:07:21.400]  有特別的感動
[00:07:21.400 --> 00:07:23.000]  所以我們的神是
[00:07:23.000 --> 00:07:25.400]  聖靈
[00:07:25.400 --> 00:07:27.800]  不多不少有時候我們都很容易
[00:07:27.800 --> 00:07:29.200]  因為很難解
[00:07:29.200 --> 00:07:30.400]  所以我們將三一神
[00:07:30.400 --> 00:07:33.200]  不多不少很容易會偏執一邊
[00:07:33.200 --> 00:07:34.400]  或者偏執另一邊
[00:07:34.400 --> 00:07:36.400]  偏執單一、獨一成
[00:07:36.400 --> 00:07:39.800]  或者偏執三位的位格當中的某一位
[00:07:39.800 --> 00:07:43.800]  當中自己可能分了高低的次序
[00:07:43.800 --> 00:07:44.800]  我問你
[00:07:44.800 --> 00:07:46.200]  當是三位格當中
[00:07:46.200 --> 00:07:47.400]  你有沒有分到
[00:07:47.400 --> 00:07:51.200]  當中我和某一位是想他多一點的
[00:07:51.200 --> 00:07:51.800]  想他多一點的
[00:07:51.800 --> 00:07:52.400]  擺重一點
[00:07:52.400 --> 00:07:54.600]  會不會?
[00:07:54.600 --> 00:07:56.200]  有沒有情況?
[00:07:56.200 --> 00:07:57.200]  是不是在心目中
[00:07:57.200 --> 00:07:58.600]  是不是同等呢?
[00:07:58.600 --> 00:08:00.000]  是不是同榮呢?
[00:08:00.000 --> 00:08:01.200]  因為有高低呢?
[00:08:01.200 --> 00:08:02.800]  一有高低
[00:08:02.800 --> 00:08:04.000]  你知不知道
[00:08:04.000 --> 00:08:06.600]  其實在正統來說
[00:08:06.600 --> 00:08:09.200]  可能你已經成為異端了
[00:08:09.200 --> 00:08:11.800]  但是今天似乎不多人說這個問題
[00:08:11.800 --> 00:08:14.800]  因為今天可能我們全部都是異端
[00:08:14.800 --> 00:08:16.000]  但是也沒有人去說
[00:08:16.000 --> 00:08:17.400]  什麼是正
[00:08:17.400 --> 00:08:19.200]  既然要說什麼是正
[00:08:19.200 --> 00:08:22.000]  就要說尼西亞信經
[00:08:22.000 --> 00:08:24.600]  也要說尼西亞這個大公會議
[00:08:24.600 --> 00:08:25.400]  你就會問
[00:08:25.400 --> 00:08:27.800]  不是說仕途信經嗎?
[00:08:27.800 --> 00:08:29.400]  你就要細心留意
[00:08:29.400 --> 00:08:32.400]  仕途信經和尼西亞信經
[00:08:32.400 --> 00:08:34.200]  其實有沒有分別?
[00:08:34.200 --> 00:08:36.000]  再問一個更加嚴重的問題
[00:08:36.000 --> 00:08:37.400]  今天我可能沒有時間說
[00:08:37.400 --> 00:08:39.400]  因為這麼短時間要說這麼多問題
[00:08:39.400 --> 00:08:40.800]  很難說的
[00:08:40.800 --> 00:08:43.200]  今天你看我們的憲章
[00:08:43.200 --> 00:08:44.000]  裡面
[00:08:44.000 --> 00:08:45.600]  說我們信仰的聲明
[00:08:45.600 --> 00:08:49.600]  有沒有說我們確信仕途信經呢?
[00:08:49.600 --> 00:08:51.200]  在我們的憲章裡面
[00:08:51.200 --> 00:08:52.400]  就是我們對外
[00:08:52.400 --> 00:08:57.200]  澳洲我們的登記
[00:08:57.200 --> 00:08:58.200]  我們對外來說
[00:08:58.200 --> 00:09:00.800]  我們是不是寫我們確信仕途信經呢?
[00:09:00.800 --> 00:09:02.200]  大家知不知道我們有沒有寫
[00:09:02.200 --> 00:09:03.200]  我們確信仕途信經
[00:09:03.200 --> 00:09:05.600]  有寫這句嗎?
[00:09:05.600 --> 00:09:08.000]  剛剛選完執事
[00:09:08.000 --> 00:09:09.600]  執事知不知道?
[00:09:09.600 --> 00:09:10.800]  人家問起
[00:09:10.800 --> 00:09:11.600]  你教會嗎?
[00:09:11.600 --> 00:09:12.200]  信什麼?
[00:09:12.200 --> 00:09:13.200]  我不知道你是不是異端
[00:09:13.200 --> 00:09:14.400]  你信什麼?
[00:09:14.400 --> 00:09:16.600]  你有沒有信仕途信經?
[00:09:16.600 --> 00:09:17.800]  你就說有
[00:09:17.800 --> 00:09:19.000]  兩個月說一次
[00:09:19.000 --> 00:09:22.000]  那你憲章有沒有寫?
[00:09:22.000 --> 00:09:23.000]  那你沒有寫
[00:09:23.000 --> 00:09:24.400]  你又說你信?
[00:09:24.400 --> 00:09:27.200]  你信的東西你又不寫?
[00:09:27.200 --> 00:09:31.200]  有沒有?
[00:09:31.200 --> 00:09:32.200]  第二個問題
[00:09:32.200 --> 00:09:34.200]  有沒有寫尼西亞信經
[00:09:34.200 --> 00:09:36.200]  我們信不信尼西亞信經呢?
[00:09:36.200 --> 00:09:41.000]  有沒有?
[00:09:41.000 --> 00:09:44.400]  所以就讓大家開始問
[00:09:44.400 --> 00:09:45.400]  開始問是好的
[00:09:45.400 --> 00:09:46.400]  奧古斯丁這樣說
[00:09:46.400 --> 00:09:48.600]  他說凡否認三維一體的
[00:09:48.600 --> 00:09:50.400]  都失去了舊因之餘
[00:09:50.400 --> 00:09:53.200]  凡要設法明白三維一體的教義
[00:09:53.200 --> 00:09:54.800]  就失去理性之餘
[00:09:54.800 --> 00:09:59.800]  那我今天就開始帶你們進入失去理性
[00:09:59.800 --> 00:10:03.400]  有沒有哪個人是沒有理性的?
[00:10:03.400 --> 00:10:04.800]  我們每個人都有些理性的
[00:10:04.800 --> 00:10:05.800]  不多不少
[00:10:05.800 --> 00:10:08.000]  就算你多沒有理性也好
[00:10:08.000 --> 00:10:09.200]  人家說你沒有理性
[00:10:09.200 --> 00:10:11.000]  你也會用理性去回答他
[00:10:11.000 --> 00:10:14.600]  我沒有理性難道你有嗎?
[00:10:14.600 --> 00:10:15.400]  為什麼呢?
[00:10:15.400 --> 00:10:17.800]  因為我們覺得人本身就是有理性
[00:10:17.800 --> 00:10:22.400]  也是很多哲學家都這樣說
[00:10:22.400 --> 00:10:24.600]  那麼一千七百年紀念
[00:10:24.600 --> 00:10:27.800]  所以追回一百七百年之前
[00:10:27.800 --> 00:10:29.800]  就是三百二十五年了
[00:10:29.800 --> 00:10:31.600]  我發覺我病了之後
[00:10:31.600 --> 00:10:33.800]  是會說話口水乾的
[00:10:33.800 --> 00:10:34.400]  不好意思
[00:10:34.400 --> 00:10:37.400]  可不可以遞一遞
[00:10:37.400 --> 00:10:40.000]  說不了話了不好意思
[00:10:40.000 --> 00:10:41.400]  好
[00:10:41.400 --> 00:10:43.000]  三百二十五年
[00:10:43.000 --> 00:10:47.400]  三二五年
[00:10:47.400 --> 00:10:50.000]  尼西亞大公會議
[00:10:50.000 --> 00:10:53.000]  是可以說最重要的會議
[00:10:53.000 --> 00:10:56.800]  是最重要的大公會議
[00:10:56.800 --> 00:10:58.000]  重要性在哪裡呢?
[00:10:58.000 --> 00:10:59.400]  它是破天荒的
[00:10:59.400 --> 00:11:00.400]  怎樣破天荒?
[00:11:00.400 --> 00:11:04.600]  是歷史上第一次
[00:11:04.600 --> 00:11:07.200]  是當其時
[00:11:07.200 --> 00:11:12.400]  是未分裂之前
[00:11:12.400 --> 00:11:17.000]  普世的教會的主教
[00:11:17.000 --> 00:11:22.600]  被召開一個普世教會的主教大會
[00:11:22.600 --> 00:11:23.800]  第一次
[00:11:23.800 --> 00:11:25.400]  你說多重要
[00:11:25.400 --> 00:11:27.600]  今天
[00:11:27.600 --> 00:11:30.800]  是沒有一個的基督教
[00:11:30.800 --> 00:11:32.800]  可以這樣召開這樣的會議
[00:11:32.800 --> 00:11:35.200]  除非你說我不當
[00:11:35.200 --> 00:11:39.000]  舉例你不當羅馬天主教和東正教是基督教
[00:11:39.000 --> 00:11:40.800]  那你就召基督教
[00:11:40.800 --> 00:11:42.200]  但即使召基督教也好
[00:11:42.200 --> 00:11:44.200]  裡面有哪些可以召開
[00:11:44.200 --> 00:11:45.400]  有哪些不可以召開
[00:11:45.400 --> 00:11:46.800]  只是這個問題
[00:11:46.800 --> 00:11:48.000]  你都要開會
[00:11:48.000 --> 00:11:50.200]  但是哪些人去參與這個會去召開
[00:11:50.200 --> 00:11:52.200]  召哪些人來開會
[00:11:52.200 --> 00:11:53.200]  都已經很久了
[00:11:53.200 --> 00:11:54.400]  你明不明白困難之處
[00:11:54.400 --> 00:11:57.000]  所以今天是不能夠再發生的
[00:11:57.000 --> 00:11:58.200]  是非常困難的
[00:11:58.200 --> 00:11:59.400]  沒有說不能夠的
[00:11:59.400 --> 00:12:00.400]  同時間
[00:12:00.400 --> 00:12:02.200]  它是第一次之餘
[00:12:02.200 --> 00:12:03.800]  為什麼可以召開呢?
[00:12:03.800 --> 00:12:06.800]  它不是由主教召開的
[00:12:06.800 --> 00:12:08.800]  當然你可以說不是由一個主教召開的
[00:12:08.800 --> 00:12:12.800]  但其實基本上是因為皇帝想開
[00:12:12.800 --> 00:12:13.800]  換句話說
[00:12:13.800 --> 00:12:17.800]  皇帝是羅馬帝王主導的
[00:12:17.800 --> 00:12:19.800]  那羅馬帝王叫什麼呢?
[00:12:19.800 --> 00:12:21.800]  叫君士坦丁
[00:12:21.800 --> 00:12:25.600]  所以這種由皇帝或者執政者
[00:12:25.600 --> 00:12:29.000]  去主導教會裡面的事務的主義
[00:12:29.000 --> 00:12:31.000]  叫做君士坦丁主義
[00:12:31.000 --> 00:12:34.600]  也有很多不同的宗教都有類似的君士坦丁主義
[00:12:34.600 --> 00:12:37.400]  就是一個地方的執政者
[00:12:37.400 --> 00:12:39.800]  他希望處理一些教會的事務
[00:12:39.800 --> 00:12:41.400]  他召開一個會
[00:12:41.400 --> 00:12:43.400]  叫你來談妥它才可以走
[00:12:43.400 --> 00:12:44.800]  因為閘已經下了
[00:12:44.800 --> 00:12:46.400]  談不妥不要走
[00:12:46.400 --> 00:12:47.800]  談到出一個答案出來
[00:12:47.800 --> 00:12:49.800]  就像我剛才說的小組查經
[00:12:49.800 --> 00:12:52.600]  A、B和其他人有不同的看法
[00:12:52.600 --> 00:12:53.600]  突然間
[00:12:53.600 --> 00:12:55.800]  有一個不是教會或者是教會
[00:12:55.800 --> 00:12:58.400]  但是他其實是一個社會的領袖
[00:12:58.400 --> 00:13:01.000]  他說談妥才可以走
[00:13:01.000 --> 00:13:03.000]  而那個人坐在裡面查經
[00:13:03.000 --> 00:13:04.800]  那是不是很嚴重?
[00:13:04.800 --> 00:13:06.200]  類似這樣的意思
[00:13:06.200 --> 00:13:09.200]  所以這個是破千方星
[00:13:09.200 --> 00:13:11.200]  重要之餘
[00:13:11.200 --> 00:13:15.400]  當時我們叫正統還沒分裂
[00:13:15.400 --> 00:13:17.400]  就要決定怎樣分正統
[00:13:17.400 --> 00:13:19.200]  就是這個會議
[00:13:19.200 --> 00:13:21.000]  所以你可以說之後
[00:13:21.000 --> 00:13:22.800]  東正教、羅馬天主教
[00:13:22.800 --> 00:13:26.000]  還有今天大部分的基督新教
[00:13:26.000 --> 00:13:27.600]  都會確認尼西亞聖經
[00:13:27.600 --> 00:13:28.600]  那你就會問
[00:13:28.600 --> 00:13:31.000]  為什麼大部分的基督教
[00:13:31.000 --> 00:13:34.400]  都會確認不是全部呢?
[00:13:34.400 --> 00:13:35.800]  我再問你一個問題
[00:13:35.800 --> 00:13:38.000]  究竟報道會
[00:13:38.000 --> 00:13:40.200]  是不是完全確認呢?
[00:13:40.200 --> 00:13:41.400]  若然是
[00:13:41.400 --> 00:13:42.400]  是不是應該是天章?
[00:13:42.400 --> 00:13:43.200]  若然不是
[00:13:43.200 --> 00:13:44.400]  為什麼不是?
[00:13:44.400 --> 00:13:45.600]  若然不是就不是
[00:13:45.600 --> 00:13:48.200]  那為什麼是和不是呢?
[00:13:48.200 --> 00:13:53.600]  回答不回答這個問題?
[00:13:53.600 --> 00:13:54.600]  簡單來說
[00:13:54.600 --> 00:13:56.600]  就是我們教改之後
[00:13:56.600 --> 00:13:59.400]  一個唯獨聖經的思想
[00:13:59.400 --> 00:14:01.600]  聖經在教改的時候
[00:14:01.600 --> 00:14:04.600]  是成為新教的最高權威
[00:14:04.600 --> 00:14:05.600]  聖經的最高權威
[00:14:05.600 --> 00:14:09.200]  是蓋過任何人社
[00:14:09.200 --> 00:14:12.400]  哪怕那個是撮要了
[00:14:12.400 --> 00:14:13.800]  對於聖經的理解
[00:14:13.800 --> 00:14:15.200]  一個撮要
[00:14:15.200 --> 00:14:16.200]  一個信條
[00:14:16.200 --> 00:14:16.800]  信經
[00:14:16.800 --> 00:14:18.800]  哪怕是這樣也好
[00:14:18.800 --> 00:14:21.800]  都是聖經的權威蓋過它的
[00:14:21.800 --> 00:14:23.000]  所以也有些教會說
[00:14:23.000 --> 00:14:25.200]  我是不受制於它的
[00:14:25.200 --> 00:14:27.400]  因為那個是一個時代產物
[00:14:27.400 --> 00:14:30.000]  若然我要認信它這個時代產物的時候
[00:14:30.000 --> 00:14:31.600]  它裡面用字的用詞也好
[00:14:31.600 --> 00:14:32.200]  我都要接受
[00:14:32.200 --> 00:14:34.400]  但是那個字根本不是這樣理解的
[00:14:34.400 --> 00:14:36.000]  例如
[00:14:36.000 --> 00:14:36.800]  你會不會說
[00:14:36.800 --> 00:14:39.000]  我信真神的真神
[00:14:39.000 --> 00:14:42.600]  我信真光的真光
[00:14:42.600 --> 00:14:43.600]  你知不知道說什麼?
