
[00:00:00.000 --> 00:00:02.000]  各位早!
[00:03:12.000 --> 00:03:19.000]  說中國教會為烏克蘭禱告
[00:03:21.000 --> 00:03:23.000]  去年我們到巴拿馬兩次
[00:03:23.000 --> 00:03:27.000]  今年一次
[00:03:27.000 --> 00:03:30.000]  巴拿馬人也禱告
[00:03:30.000 --> 00:03:34.000]  我們到墨西哥,墨西哥人也禱告
[00:03:34.000 --> 00:03:39.000]  幾年前沒有人知道烏克蘭在哪裡
[00:03:39.000 --> 00:03:46.000]  現在大部分的國家都在為烏克蘭禱告
[00:03:49.000 --> 00:03:51.000]  今天你們的禱告
[00:03:51.000 --> 00:03:55.000]  去年2014年
[00:03:55.000 --> 00:04:01.000]  我們看到十萬個烏克蘭人
[00:04:01.000 --> 00:04:03.000]  接受了耶穌基督
[00:04:03.000 --> 00:04:07.000]  今年還沒有完
[00:04:07.000 --> 00:04:09.000]  所以還不知道確切的數字
[00:04:09.000 --> 00:04:13.000]  今年應該會更多的人
[00:04:18.000 --> 00:04:20.000]  一萬名逃難的人到了吉普
[00:04:20.000 --> 00:04:27.000]  他們來到大都市裡面
[00:04:27.000 --> 00:04:29.000]  任何人接待他們他們就接受
[00:04:29.000 --> 00:04:33.000]  基督徒接待他們
[00:04:33.000 --> 00:04:39.000]  很多人接受了耶穌基督成為他們的救主
[00:04:39.000 --> 00:04:43.000]  在烏克蘭的西部
[00:04:47.000 --> 00:04:49.000]  很多人從那裡逃出來
[00:04:49.000 --> 00:04:54.000]  因為這樣子,許多教會都充滿了人
[00:04:54.000 --> 00:04:59.000]  我們在烏克蘭一個月
[00:04:59.000 --> 00:05:04.000]  我們為這個國家禱告
[00:05:04.000 --> 00:05:08.000]  第一次在烏克蘭的歷史上
[00:05:08.000 --> 00:05:13.000]  烏克蘭的東正教
[00:05:14.000 --> 00:05:19.000]  信信會,五行結派,靈恩派
[00:05:19.000 --> 00:05:24.000]  統統聚在一起為國家禱告
[00:05:24.000 --> 00:05:29.000]  他們要我分享一個悔改的信息
[00:05:29.000 --> 00:05:35.000]  因為你如果不悔改
[00:05:35.000 --> 00:05:37.000]  神不聽你的禱告
[00:05:37.000 --> 00:05:41.000]  所以先的要先做
[00:05:43.000 --> 00:05:45.000]  我們的心跟神一致
[00:05:45.000 --> 00:05:48.000]  接著我們為國家禱告
[00:05:48.000 --> 00:05:54.000]  我們有成千的人接受了耶穌基督為救主
[00:05:54.000 --> 00:05:58.000]  謝謝你們為我們禱告
[00:05:58.000 --> 00:06:03.000]  信跟這個書在後面
[00:06:14.000 --> 00:06:16.000]  我第一次來這裡,我講的是同一個主題
[00:06:16.000 --> 00:06:18.000]  這是一個無盡的主題
[00:06:18.000 --> 00:06:20.000]  因為聖靈是我們生命中想要做的無盡的
[00:06:20.000 --> 00:06:33.000]  我心裡面有一節經文
[00:06:33.000 --> 00:06:37.000]  在這一節經文
[00:06:37.000 --> 00:06:41.000]  整個靈魂的步驟
[00:06:41.000 --> 00:06:43.000]  整個聖靈的工作可以包含
[00:06:43.000 --> 00:06:49.000]  在啟示錄第一章
[00:06:49.000 --> 00:06:53.000]  第三節
[00:06:53.000 --> 00:06:59.000]  練這書上預言的
[00:06:59.000 --> 00:07:01.000]  和那聽見又遵守其中所記載的
[00:07:01.000 --> 00:07:05.000]  都是有福的,因為日期近了
[00:07:09.000 --> 00:07:11.000]  所以當不管任何人只要讀了這本書
[00:07:11.000 --> 00:07:15.000]  又聽了這些話
[00:07:15.000 --> 00:07:19.000]  又照著去做
[00:07:19.000 --> 00:07:23.000]  就會得到特殊的祝福
[00:07:23.000 --> 00:07:25.000]  很簡單的三件事
[00:07:25.000 --> 00:07:29.000]  讀這話
[00:07:29.000 --> 00:07:31.000]  先是要做的
[00:07:31.000 --> 00:07:35.000]  或許最重要的是
[00:07:37.000 --> 00:07:39.000]  當我們讀聖經
[00:07:39.000 --> 00:07:43.000]  靈界的門就開了
[00:07:43.000 --> 00:07:47.000]  因為神的話說
[00:07:47.000 --> 00:07:49.000]  信道從聽道而來
[00:07:49.000 --> 00:07:53.000]  我讀聖經
[00:07:53.000 --> 00:07:57.000]  都是大聲的
[00:07:57.000 --> 00:08:01.000]  有的時候你要自己讀給自己
[00:08:01.000 --> 00:08:05.000]  然後再主教
[00:08:07.000 --> 00:08:09.000]  很有力量就是說
[00:08:09.000 --> 00:08:11.000]  你大聲的念出來
[00:08:11.000 --> 00:08:15.000]  因為當你大聲念出來的時候
[00:08:15.000 --> 00:08:17.000]  你就聽到他了
[00:08:17.000 --> 00:08:21.000]  只有一個方法能夠得到他的
[00:08:21.000 --> 00:08:25.000]  如果你沒有信心
[00:08:25.000 --> 00:08:27.000]  不可以取悅神的
[00:08:27.000 --> 00:08:31.000]  希伯來俗是信神的人
[00:08:31.000 --> 00:08:35.000]  必須要相信神是什麼
[00:08:37.000 --> 00:08:39.000]  就會繼續的來追尋神
[00:08:39.000 --> 00:08:47.000]  最有力量的追尋神
[00:08:47.000 --> 00:08:49.000]  就是讀祂的話
[00:08:49.000 --> 00:08:53.000]  當你聽了神的話
[00:08:53.000 --> 00:08:57.000]  神就在你中間來講話
[00:08:57.000 --> 00:09:03.000]  因為神所做的
[00:09:03.000 --> 00:09:05.000]  都是祂先說出來
[00:09:07.000 --> 00:09:09.000]  祂所有就有命令就地
[00:09:09.000 --> 00:09:11.000]  創造了宇宙
[00:09:11.000 --> 00:09:13.000]  希伯來俗第十一章
[00:09:13.000 --> 00:09:21.000]  說祂用嘴巴說出來
[00:09:21.000 --> 00:09:23.000]  世界就建立了
[00:09:23.000 --> 00:09:27.000]  而這個神的話語
[00:09:27.000 --> 00:09:31.000]  當你讀它的時候
[00:09:31.000 --> 00:09:33.000]  你心裡面要有信
[00:09:33.000 --> 00:09:35.000]  就改變了你
[00:09:37.000 --> 00:09:39.000]  假如你要讓這個神的話
[00:09:39.000 --> 00:09:43.000]  在你中間動工
[00:09:43.000 --> 00:09:47.000]  就會成為你的精力
[00:09:47.000 --> 00:09:51.000]  當你這個精力在你裡面成形
[00:09:51.000 --> 00:09:57.000]  你就會照著去做
[00:09:57.000 --> 00:10:03.000]  雅各說
[00:10:03.000 --> 00:10:05.000]  信心沒有動作是死的
[00:10:07.000 --> 00:10:09.000]  屬神的信心要有
[00:10:09.000 --> 00:10:11.000]  要有工作
[00:10:11.000 --> 00:10:15.000]  有些基督徒不瞭解
[00:10:15.000 --> 00:10:19.000]  他們喜歡聽到
[00:10:19.000 --> 00:10:23.000]  但是他們不行道
[00:10:23.000 --> 00:10:31.000]  我們在基督教裡面有一群人
[00:10:31.000 --> 00:10:35.000]  他們是聽道經
[00:10:37.000 --> 00:10:39.000]  他們參加許多的聚會
[00:10:39.000 --> 00:10:41.000]  許多的會議
[00:10:41.000 --> 00:10:47.000]  他們聽了許多的CD還有DVD
[00:10:47.000 --> 00:10:51.000]  他們聽基督教的電台
[00:10:51.000 --> 00:10:55.000]  他們看了成千上百本的書
[00:10:55.000 --> 00:11:01.000]  但是他們完全不照著做
[00:11:05.000 --> 00:11:07.000]  在美國的教會
[00:11:07.000 --> 00:11:11.000]  有好多關於禱告的書
[00:11:11.000 --> 00:11:17.000]  但是在美國的歷史上卻很少人禱告
[00:11:17.000 --> 00:11:23.000]  在東部有一個機構
[00:11:23.000 --> 00:11:25.000]  做了一個調查
[00:11:25.000 --> 00:11:29.000]  結果是很不堪
[00:11:33.000 --> 00:11:35.000]  這些接受問卷的基督徒
[00:11:35.000 --> 00:11:41.000]  一般的牧師
[00:11:41.000 --> 00:11:43.000]  一天大概不超過十分鐘禱告
[00:11:43.000 --> 00:11:49.000]  一般基督徒一天不超過三分鐘禱告
[00:11:49.000 --> 00:11:55.000]  我很喜歡跟中國人分享
[00:11:55.000 --> 00:11:59.000]  因為你們不是一般的禱告的人
[00:12:01.000 --> 00:12:03.000]  你們是很喜歡禱告的
[00:12:03.000 --> 00:12:07.000]  當神要你禱告
[00:12:07.000 --> 00:12:13.000]  我不知道你覺得
[00:12:13.000 --> 00:12:15.000]  我有的時候覺得一個小時禱告都不夠
[00:12:15.000 --> 00:12:19.000]  這個世界上需要很多
[00:12:19.000 --> 00:12:23.000]  假如你的心向神敞開
[00:12:23.000 --> 00:12:27.000]  你就有禱告的負擔
[00:12:29.000 --> 00:12:31.000]  今年我在阿拉斯加一間教會
[00:12:31.000 --> 00:12:39.000]  我很久沒有到像這樣的教會
[00:12:39.000 --> 00:12:43.000]  這個教會有一點奇奇怪怪
[00:12:43.000 --> 00:12:47.000]  牧師要求大家站起來
[00:12:47.000 --> 00:12:51.000]  一個一個的禱告
[00:12:51.000 --> 00:12:57.000]  足足禱告了一小時十五分鐘
[00:12:59.000 --> 00:13:01.000]  我聽了這些禱告的要求
[00:13:01.000 --> 00:13:05.000]  我要離開這個教會
[00:13:05.000 --> 00:13:09.000]  我就在那邊這樣就禱告
[00:13:09.000 --> 00:13:13.000]  所有的禱告要求
[00:13:13.000 --> 00:13:15.000]  都是自私自利的
[00:13:15.000 --> 00:13:19.000]  祝福我的孩子
[00:13:19.000 --> 00:13:21.000]  給我一個更好的工作
[00:13:21.000 --> 00:13:25.000]  我的車子有問題
[00:13:27.000 --> 00:13:29.000]  整個世界好像就轉著它轉
[00:13:29.000 --> 00:13:33.000]  你知道禱告有很多層次
[00:13:33.000 --> 00:13:37.000]  當你開始禱告
[00:13:37.000 --> 00:13:39.000]  最高級的禱告
[00:13:39.000 --> 00:13:43.000]  像是耶穌禱告一般
[00:13:43.000 --> 00:13:47.000]  耶穌現在在做什麼
[00:13:47.000 --> 00:13:51.000]  聖經說祂在父神寶座的右邊
[00:13:57.000 --> 00:13:59.000]  從來不為我們禱告
[00:13:59.000 --> 00:14:05.000]  日以繼夜
[00:14:05.000 --> 00:14:09.000]  我們有代禱者
[00:14:09.000 --> 00:14:13.000]  為我們禱告
[00:14:13.000 --> 00:14:17.000]  當你為別人禱告的時候
[00:14:17.000 --> 00:14:23.000]  這是最有力量的禱告
[00:14:27.000 --> 00:14:29.000]  那個時候你的代禱就好像耶穌一樣
[00:14:29.000 --> 00:14:33.000]  所有你的禱告都是為了永生
[00:14:33.000 --> 00:14:37.000]  假如耶穌繼續這麼做
[00:14:37.000 --> 00:14:41.000]  我們應該會有更多的聽
[00:14:41.000 --> 00:14:45.000]  代禱的時候會發生的事情
[00:14:45.000 --> 00:14:49.000]  假如你不專心在自己身上
[00:14:49.000 --> 00:14:55.000]  你為別人禱告
[00:14:57.000 --> 00:14:59.000]  因為你如此做
[00:14:59.000 --> 00:15:05.000]  並不是說神就不會讓你自己滿足
[00:15:05.000 --> 00:15:13.000]  我很喜歡這個經文
[00:15:13.000 --> 00:15:15.000]  我們沒有開口神就知道我們主的
[00:15:15.000 --> 00:15:19.000]  當你在那邊祂就已經回答你了
[00:15:25.000 --> 00:15:27.000]  約伯為他的弟兄禱告
[00:15:27.000 --> 00:15:31.000]  他自己就得到了醫治
[00:15:31.000 --> 00:15:35.000]  你知道約伯自己也有需要
[00:15:35.000 --> 00:15:39.000]  他有很大的需要
[00:15:39.000 --> 00:15:41.000]  他失掉了他的家
[00:15:41.000 --> 00:15:45.000]  他整個家人都走了
[00:15:45.000 --> 00:15:49.000]  他的財富也走了
[00:15:49.000 --> 00:15:53.000]  有一些安慰來到他
[00:15:55.000 --> 00:15:57.000]  但是這些都不很好的安慰
[00:15:57.000 --> 00:16:03.000]  在你們家裡面有多少是像約伯的
[00:16:03.000 --> 00:16:13.000]  你會碰到這個事情
[00:16:13.000 --> 00:16:17.000]  你一定有很多問題的
[00:16:17.000 --> 00:16:21.000]  你的信心不夠的
[00:16:25.000 --> 00:16:27.000]  我發現當有試煉來的時候
[00:16:27.000 --> 00:16:33.000]  我先向神來問
[00:16:33.000 --> 00:16:35.000]  在我裡面是有什麼
[00:16:35.000 --> 00:16:39.000]  我立刻就求保險
[00:16:39.000 --> 00:16:43.000]  這是很明顯的
[00:16:43.000 --> 00:16:47.000]  撒旦最喜歡做的
[00:16:47.000 --> 00:16:51.000]  撒旦就會控告你
[00:16:53.000 --> 00:16:55.000]  這些基督徒就
[00:16:55.000 --> 00:16:57.000]  指責別的人
[00:16:57.000 --> 00:17:01.000]  他們指責的時候完全無依據的
[00:17:01.000 --> 00:17:05.000]  就好像約伯的朋友
[00:17:05.000 --> 00:17:09.000]  雖然約伯有很大的需要
[00:17:09.000 --> 00:17:13.000]  他仍然為他的朋友禱告
[00:17:13.000 --> 00:17:19.000]  立刻的
[00:17:21.000 --> 00:17:23.000]  他自己就得到醫治
[00:17:23.000 --> 00:17:29.000]  神加倍的祝福就到他身上
[00:17:29.000 --> 00:17:33.000]  他得到他的土地
[00:17:33.000 --> 00:17:35.000]  得回他的房子
[00:17:35.000 --> 00:17:41.000]  他另外又一個家庭回到他身上
[00:17:41.000 --> 00:17:45.000]  因為他自己就是為別人禱告
[00:17:49.000 --> 00:17:51.000]  幾年前的時候
[00:17:51.000 --> 00:17:55.000]  有一個城市叫做夏天漢
[00:17:55.000 --> 00:18:01.000]  約伯的井在那邊
[00:18:01.000 --> 00:18:05.000]  約伯書是在舊約裡面最老的一本書
[00:18:05.000 --> 00:18:13.000]  甚至於在創世紀初埃及紀之前
[00:18:13.000 --> 00:18:17.000]  約伯紀就有了
[00:18:19.000 --> 00:18:21.000]  所以甚至於在很久以前就有了
[00:18:21.000 --> 00:18:29.000]  甚至於一直到跟今天都還有關係
[00:18:29.000 --> 00:18:33.000]  當我病的時候
[00:18:33.000 --> 00:18:37.000]  有的時候我最需要的醫治
[00:18:37.000 --> 00:18:43.000]  當我為弟兄們禱告的時候
[00:18:43.000 --> 00:18:47.000]  神就好像是洪水一樣就衝向我
[00:18:49.000 --> 00:18:51.000]  你為別人祝福
[00:18:51.000 --> 00:18:57.000]  你為別人醫治禱告
[00:18:57.000 --> 00:19:01.000]  神的海嘯就衝向你了
[00:19:01.000 --> 00:19:05.000]  你沒有要什麼
[00:19:05.000 --> 00:19:07.000]  但是那就是我們所服從的
[00:19:07.000 --> 00:19:11.000]  當你讀神的話
[00:19:11.000 --> 00:19:15.000]  我們一定會有什麼事情發生的
[00:19:19.000 --> 00:19:21.000]  最大的事情禱告
[00:19:21.000 --> 00:19:25.000]  先要找神秘的一個禱告的地方
[00:19:25.000 --> 00:19:33.000]  所以你要私底下禱告
[00:19:33.000 --> 00:19:35.000]  神就公開的來祝福你
[00:19:35.000 --> 00:19:39.000]  這個征戰不是在這個講臺下
[00:19:39.000 --> 00:19:43.000]  當我們講的時候
[00:19:43.000 --> 00:19:47.000]  牧者們打架的時候
[00:19:49.000 --> 00:19:51.000]  這是實際上禱告迎征戰
[00:19:51.000 --> 00:19:55.000]  是在那個沒有人看到的地方
[00:19:55.000 --> 00:19:59.000]  讀神看到你在暗處為人禱告
[00:19:59.000 --> 00:20:03.000]  就會在明處為你祝福
[00:20:03.000 --> 00:20:07.000]  當我們讀神的話
[00:20:07.000 --> 00:20:13.000]  就好像那個燃油就進入我們那裡
[00:20:13.000 --> 00:20:17.000]  一行接一行的
[00:20:19.000 --> 00:20:21.000]  各式各樣的
[00:20:21.000 --> 00:20:25.000]  這裡一點那裡一點
[00:20:25.000 --> 00:20:29.000]  當你的意志裡面充滿了這些話
[00:20:29.000 --> 00:20:33.000]  當問題發生的時候
[00:20:33.000 --> 00:20:37.000]  在你裡面是什麼要起來
[00:20:37.000 --> 00:20:41.000]  就是神的話要起來
[00:20:41.000 --> 00:20:43.000]  有的時候是非常有力量
[00:20:43.000 --> 00:20:47.000]  常常會超過
[00:20:49.000 --> 00:20:51.000]  但是你讀聖經
[00:20:51.000 --> 00:20:55.000]  這個誓語就在你裡面
[00:20:55.000 --> 00:20:59.000]  神啊充滿我的小肺
[00:20:59.000 --> 00:21:03.000]  好吧
[00:21:03.000 --> 00:21:07.000]  這是一萬個瀑布
[00:21:07.000 --> 00:21:11.000]  那就是神要動作
[00:21:11.000 --> 00:21:15.000]  祂的話就是這麼有力量
[00:21:17.000 --> 00:21:19.000]  祂用嘴巴說宇宙就建立了
[00:21:19.000 --> 00:21:23.000]  當你與祂的話一體
[00:21:23.000 --> 00:21:29.000]  天地都要廢去
[00:21:29.000 --> 00:21:33.000]  但是祂的話永遠不廢去
[00:21:33.000 --> 00:21:37.000]  所以讀神的話
[00:21:37.000 --> 00:21:39.000]  就像那個聖經說的那句話
[00:21:39.000 --> 00:21:43.000]  聽那個話
[00:21:43.000 --> 00:21:45.000]  不只是為了聽到
[00:21:47.000 --> 00:21:49.000]  用你的靈來聽
[00:21:49.000 --> 00:21:55.000]  聖經裡面有兩次保證
[00:21:55.000 --> 00:21:59.000]  一個是給約書亞
[00:21:59.000 --> 00:22:03.000]  神跟約書亞說
[00:22:03.000 --> 00:22:07.000]  不要離開神的話
[00:22:07.000 --> 00:22:11.000]  或你的嘴
[00:22:11.000 --> 00:22:13.000]  日夜思想神的話
[00:22:15.000 --> 00:22:17.000]  思想是一個很特殊的字
[00:22:17.000 --> 00:22:23.000]  就好像一個牛
[00:22:23.000 --> 00:22:27.000]  母牛吃草
[00:22:27.000 --> 00:22:31.000]  進入第一個胃
[00:22:31.000 --> 00:22:35.000]  那裡面有一些
[00:22:35.000 --> 00:22:37.000]  有一些消化
[00:22:37.000 --> 00:22:39.000]  那進到第二個胃
[00:22:43.000 --> 00:22:45.000]  那進到胃裡面就改變它的
[00:22:45.000 --> 00:22:47.000]  它的質了
[00:22:47.000 --> 00:22:51.000]  那麼這就是所謂的思想
[00:22:51.000 --> 00:22:55.000]  主教那個話
[00:22:55.000 --> 00:22:57.000]  吸收進來
[00:22:57.000 --> 00:23:01.000]  在你裡面讓它能夠繼續做功
[00:23:01.000 --> 00:23:05.000]  讓它成為你身體的一部分
[00:23:05.000 --> 00:23:09.000]  你這麼做
[00:23:09.000 --> 00:23:11.000]  神應許約書亞說
[00:23:13.000 --> 00:23:15.000]  我應許你
[00:23:15.000 --> 00:23:19.000]  你思想神的話語
[00:23:19.000 --> 00:23:23.000]  所有你手觸
[00:23:23.000 --> 00:23:25.000]  都要蒙福
[00:23:25.000 --> 00:23:31.000]  你以為那是舊約的
[00:23:31.000 --> 00:23:35.000]  新約也是如此
[00:23:35.000 --> 00:23:41.000]  我用約瑟夫的禱告
[00:23:41.000 --> 00:23:43.000]  還是禱告
[00:23:43.000 --> 00:23:45.000]  這是約瑟的禱告
[00:23:45.000 --> 00:23:51.000]  所有你手下的
[00:23:51.000 --> 00:23:53.000]  都要蒙福
[00:23:53.000 --> 00:23:55.000]  假如你做生意
[00:23:55.000 --> 00:23:59.000]  因為你去了
[00:23:59.000 --> 00:24:01.000]  那個生意就開始賺錢了
[00:24:01.000 --> 00:24:05.000]  假如你上了一個飛機
[00:24:05.000 --> 00:24:09.000]  飛機就蒙福
[00:24:09.000 --> 00:24:11.000]  不是因為你是誰
[00:24:11.000 --> 00:24:15.000]  因為那個走約
[00:24:15.000 --> 00:24:17.000]  神跟你同在
[00:24:17.000 --> 00:24:21.000]  因為他把約封住了
[00:24:21.000 --> 00:24:25.000]  假如你廉潔於他
[00:24:25.000 --> 00:24:29.000]  他的話就與你廉潔
[00:24:29.000 --> 00:24:33.000]  你就能夠要到你所要的
[00:24:33.000 --> 00:24:37.000]  就會給你了
[00:24:37.000 --> 00:24:39.000]  這是一個很漂亮的
[00:24:39.000 --> 00:24:43.000]  但是有兩步要做
[00:24:43.000 --> 00:24:45.000]  必須要與他廉潔
[00:24:45.000 --> 00:24:49.000]  我們不能沒有跟他有
[00:24:49.000 --> 00:24:55.000]  所以話在我們裡面
[00:24:55.000 --> 00:24:57.000]  活著跟我們廉潔
[00:24:57.000 --> 00:25:01.000]  這兩步你做到了
[00:25:01.000 --> 00:25:05.000]  所以我們就照他的意志來求
[00:25:07.000 --> 00:25:09.000]  所以就會成就
[00:25:09.000 --> 00:25:13.000]  神的話裡面有很大的力量
[00:25:13.000 --> 00:25:17.000]  人們知道神的
[00:25:17.000 --> 00:25:21.000]  知道祂的力量
[00:25:21.000 --> 00:25:23.000]  或者祂的話語
[00:25:23.000 --> 00:25:29.000]  那麼最偉大的就是說
[00:25:29.000 --> 00:25:31.000]  把祂的話語跟祂的力量結合起來
[00:25:31.000 --> 00:25:35.000]  有的人說
[00:25:35.000 --> 00:25:37.000]  要多有力量
[00:25:37.000 --> 00:25:41.000]  有的教會是說要話語多話語多
[00:25:41.000 --> 00:25:45.000]  當這兩個合起來的時候
[00:25:45.000 --> 00:25:47.000]  就是爆炸
[00:25:47.000 --> 00:25:51.000]  我們在年輕的時候這麼說
[00:25:51.000 --> 00:25:57.000]  只有聖靈你就爆炸
[00:25:57.000 --> 00:26:01.000]  只有話語你就乾枯了
[00:26:03.000 --> 00:26:05.000]  如果兩個結合起來
[00:26:05.000 --> 00:26:07.000]  你就增長
[00:26:07.000 --> 00:26:11.000]  神現在在找那些長大成熟的
[00:26:11.000 --> 00:26:15.000]  知道祂的話
[00:26:15.000 --> 00:26:17.000]  相信祂的話
[00:26:17.000 --> 00:26:21.000]  而且是能夠照祂的話來做
[00:26:21.000 --> 00:26:23.000]  所以讀神的話
[00:26:23.000 --> 00:26:27.000]  聽神的道
[00:26:31.000 --> 00:26:33.000]  要照神的方式來
[00:26:33.000 --> 00:26:37.000]  我有一次做錯了一件事
[00:26:37.000 --> 00:26:41.000]  我要求創造天際宇宙的神
[00:26:41.000 --> 00:26:43.000]  能夠更多的
[00:26:43.000 --> 00:26:47.000]  他給我一個教訓
[00:26:47.000 --> 00:26:49.000]  他說你看世下
[00:26:49.000 --> 00:26:53.000]  我所做的都是很獨一的
[00:26:53.000 --> 00:26:59.000]  有一天我媽媽到我辦公室
[00:27:01.000 --> 00:27:03.000]  我父親已經被主接去了
[00:27:03.000 --> 00:27:07.000]  我母親是一個很有力的帶導者
[00:27:07.000 --> 00:27:13.000]  她一般不在大眾傳講信息
[00:27:13.000 --> 00:27:17.000]  但是她在幕後不斷地禱告
[00:27:17.000 --> 00:27:23.000]  她是一個很了不得的
[00:27:23.000 --> 00:27:25.000]  一對一的一個禱告
[00:27:25.000 --> 00:27:29.000]  但是她不願意在大眾前講
[00:27:31.000 --> 00:27:33.000]  在波蘭的華沙
[00:27:33.000 --> 00:27:37.000]  我們一隊有11個人
[00:27:37.000 --> 00:27:41.000]  我記得我應該要照管行李的
[00:27:41.000 --> 00:27:49.000]  11樓我們在那裡有房間的
[00:27:49.000 --> 00:27:53.000]  所以我要帶所有的行李上去
[00:27:53.000 --> 00:27:59.000]  你有沒有跟11個美國人旅行過啊
[00:28:01.000 --> 00:28:03.000]  他們好像要到世界另外一邊去
[00:28:03.000 --> 00:28:09.000]  那個行李都好大
[00:28:09.000 --> 00:28:13.000]  我有11個好大的行李
[00:28:13.000 --> 00:28:15.000]  超大的行李
[00:28:15.000 --> 00:28:23.000]  我把行李綁得好像一個大母雞一樣
[00:28:23.000 --> 00:28:27.000]  我看我的表
[00:28:29.000 --> 00:28:31.000]  20分鐘
[00:28:31.000 --> 00:28:35.000]  到了11要等著他們
[00:28:35.000 --> 00:28:41.000]  把他們的行李拿回房間我就可以了事了
[00:28:41.000 --> 00:28:45.000]  現在已經30分鐘了
[00:28:45.000 --> 00:28:49.000]  我就有一點緊張了
[00:28:49.000 --> 00:28:53.000]  我發現是蘇俄的電梯
[00:28:53.000 --> 00:28:57.000]  非常的慢
[00:28:59.000 --> 00:29:01.000]  兩個胖女人進了那個電梯的話
[00:29:01.000 --> 00:29:09.000]  你就聽到她在那邊笑了
[00:29:09.000 --> 00:29:11.000]  說太重了
[00:29:11.000 --> 00:29:15.000]  我不知道我怎麼能夠帶11個行李
[00:29:15.000 --> 00:29:25.000]  那個電梯打開
[00:29:25.000 --> 00:29:27.000]  我說媽你在哪裡
[00:29:29.000 --> 00:29:31.000]  她說我一個月忙啊
[00:29:31.000 --> 00:29:33.000]  半個小時忙嗎
[00:29:33.000 --> 00:29:35.000]  她說是
[00:29:35.000 --> 00:29:39.000]  讓我給你介紹一個新的弟兄
[00:29:39.000 --> 00:29:45.000]  他把一個年輕人推向門口
[00:29:45.000 --> 00:29:49.000]  他是電梯的操控員
[00:29:49.000 --> 00:29:53.000]  他說在7樓的時候他覺知信主了
[00:29:57.000 --> 00:29:59.000]  他拿著石頭的時候就解決了
[00:29:59.000 --> 00:30:05.000]  那麼最後到了11樓
[00:30:05.000 --> 00:30:09.000]  她向著我
[00:30:09.000 --> 00:30:15.000]  她媽說你知道我的
[00:30:15.000 --> 00:30:17.000]  所做的事工嗎
[00:30:17.000 --> 00:30:19.000]  她說我不知道
[00:30:19.000 --> 00:30:23.000]  我說以前你會跟爸爸禱告
[00:30:23.000 --> 00:30:25.000]  現在你做什麼呢
[00:30:27.000 --> 00:30:29.000]  wrong telephone number
[00:30:29.000 --> 00:30:35.000]  我專門回
[00:30:35.000 --> 00:30:37.000]  專門向那些打錯電話的人
[00:30:37.000 --> 00:30:41.000]  媽媽你要解釋給我聽我不知道
[00:30:41.000 --> 00:30:45.000]  這不是五重指示
[00:30:45.000 --> 00:30:49.000]  這怎麼工作啊
[00:30:49.000 --> 00:30:51.000]  我說說我禱告
[00:30:51.000 --> 00:30:55.000]  有人打電話來
[00:30:55.000 --> 00:30:57.000]  一般是這樣
