
[00:00:00.000 --> 00:00:03.000]  在去年六月到現在
[00:08:30.000 --> 00:08:32.000]  在2018年的7月份
[00:08:32.000 --> 00:08:37.000]  我們都知道熱浪襲擊很多亞洲的地區
[00:08:37.000 --> 00:08:42.000]  南韓曾經是錄到40.3度
[00:08:42.000 --> 00:08:45.000]  香港在5月份有很多高溫的紀錄
[00:08:45.000 --> 00:08:47.000]  酷熱的紀錄等等
[00:08:47.000 --> 00:08:48.000]  在那個時候
[00:08:48.000 --> 00:08:53.000]  甚至我們的水塘都有出現龜裂的現象
[00:08:53.000 --> 00:08:55.000]  全球的氣溫洗水
[00:08:55.000 --> 00:08:57.000]  海水上漲
[00:08:57.000 --> 00:08:59.000]  增加了颱風的威力
[00:08:59.000 --> 00:09:05.000]  所以香港連續有兩年都有10號風球
[00:09:05.000 --> 00:09:08.000]  這些數據這些現象
[00:09:08.000 --> 00:09:12.000]  讓我們想起氣候的問題
[00:09:12.000 --> 00:09:17.000]  我們會擔心暴風是越來越強勁
[00:09:17.000 --> 00:09:20.000]  海洋越來越暖和
[00:09:20.000 --> 00:09:24.000]  海水越來越上升
[00:09:24.000 --> 00:09:26.000]  當然其實
[00:09:26.000 --> 00:09:29.000]  到底天氣暖和
[00:09:29.000 --> 00:09:32.000]  和海水上升有什麼關係呢
[00:09:32.000 --> 00:09:34.000]  但很多報告我們不是很懂的
[00:09:34.000 --> 00:09:37.000]  但很多報告告訴我們
[00:09:37.000 --> 00:09:40.000]  在15、16年前
[00:09:40.000 --> 00:09:43.000]  一隊著名的科學隊
[00:09:43.000 --> 00:09:46.000]  用特別的方式去探測
[00:09:46.000 --> 00:09:49.000]  冰冠Polar Caps
[00:09:49.000 --> 00:09:51.000]  冰塊的厚度
[00:09:51.000 --> 00:09:53.000]  在亞蒙深海
[00:09:53.000 --> 00:09:57.000]  即南極的一個冰洋的一部分
[00:09:57.000 --> 00:10:04.000]  發現冰川所溶解的
[00:10:04.000 --> 00:10:07.000]  是多過下雪
[00:10:07.000 --> 00:10:10.000]  所積蓄所累積的冰
[00:10:10.000 --> 00:10:14.000]  是多了60%
[00:10:14.000 --> 00:10:16.000]  所以冰塊的溶解速度
[00:10:16.000 --> 00:10:19.000]  是大過以前很多
[00:10:19.000 --> 00:10:22.000]  所以這個Ice Caps
[00:10:22.000 --> 00:10:23.000]  這個Polar Caps
[00:10:23.000 --> 00:10:26.000]  是繼續溶解當中
[00:10:26.000 --> 00:10:28.000]  問題的核心
[00:10:28.000 --> 00:10:31.000]  就是大氣層的二氧化碳
[00:10:31.000 --> 00:10:34.000]  碳能夠把熱捉住
[00:10:34.000 --> 00:10:38.000]  所以大氣層的氣溫越來越高
[00:10:38.000 --> 00:10:42.000]  我們知道地球是需要碳的
[00:10:42.000 --> 00:10:45.000]  其實這個碳去平衡的話
[00:10:45.000 --> 00:10:46.000]  這樣就可以了
[00:10:46.000 --> 00:10:48.000]  如果碳太少
[00:10:48.000 --> 00:10:50.000]  地球會結冰
[00:10:50.000 --> 00:10:52.000]  碳太多
[00:10:52.000 --> 00:10:54.000]  地球太過暖和
[00:10:54.000 --> 00:10:59.000]  二氧化碳將氣溫的溫度
[00:10:59.000 --> 00:11:02.000]  被困在地球
[00:11:02.000 --> 00:11:04.000]  不能夠回到宇宙
[00:11:04.000 --> 00:11:07.000]  所以當二氧化碳
[00:11:07.000 --> 00:11:08.000]  科學家告訴我們
[00:11:08.000 --> 00:11:12.000]  當它升到280ppm的時候
[00:11:12.000 --> 00:11:14.000]  冰河年代就結束
[00:11:14.000 --> 00:11:16.000]  當在2013年
[00:11:16.000 --> 00:11:18.000]  首次錄得二氧化碳
[00:11:18.000 --> 00:11:21.000]  是400ppm的時候
[00:11:21.000 --> 00:11:23.000]  那就很大件事
[00:11:23.000 --> 00:11:26.000]  現在其實是繼續增加
[00:11:26.000 --> 00:11:28.000]  所以科學家就說
[00:11:28.000 --> 00:11:31.000]  地球在發燒
[00:11:31.000 --> 00:11:33.000]  是越來越病
[00:11:33.000 --> 00:11:36.000]  當地球發燒的時候
[00:11:36.000 --> 00:11:37.000]  地球的海洋
[00:11:37.000 --> 00:11:40.000]  就是慢慢失去了珊瑚
[00:11:40.000 --> 00:11:45.000]  珊瑚死亡的原因就是白化
[00:11:45.000 --> 00:11:48.000]  在珊瑚和它一起
[00:11:48.000 --> 00:11:51.000]  在它當中和它一起成長的
[00:11:51.000 --> 00:11:53.000]  就是一些海草
[00:11:53.000 --> 00:11:56.000]  海草在它的身上
[00:11:56.000 --> 00:11:58.000]  當水溫提升的時候
[00:11:58.000 --> 00:12:02.000]  珊瑚就將這些水草排擠出去
[00:12:02.000 --> 00:12:05.000]  所以產生白化的現象
[00:12:05.000 --> 00:12:07.000]  當白化現象越多的時候
[00:12:07.000 --> 00:12:09.000]  珊瑚就會死亡
[00:12:09.000 --> 00:12:15.000]  但是珊瑚佔地球海洋面積的1%
[00:12:15.000 --> 00:12:22.000]  但當中有25%的海洋生物住在珊瑚那裡
[00:12:22.000 --> 00:12:26.000]  所以假如海洋的珊瑚消逝的話
[00:12:26.000 --> 00:12:29.000]  海洋的生態又會受影響
[00:12:29.000 --> 00:12:33.000]  於是就影響到人類的食物鏈等等
[00:12:33.000 --> 00:12:35.000]  剛才所說的
[00:12:35.000 --> 00:12:37.000]  可能大家有聽過
[00:12:37.000 --> 00:12:38.000]  當大家聽的時候
[00:12:38.000 --> 00:12:40.000]  你的心在想什麼呢?
[00:12:40.000 --> 00:12:42.000]  你有沒有些疑問呢?
[00:12:42.000 --> 00:12:45.000]  你會不會說牧師
[00:12:45.000 --> 00:12:49.000]  你又不是科學家
[00:12:49.000 --> 00:12:52.000]  說這麼多的話幹什麼呢?
[00:12:52.000 --> 00:12:57.000]  這些都不是科學家的共識是不是啊?
[00:12:57.000 --> 00:12:59.000]  但我告訴你
[00:12:59.000 --> 00:13:01.000]  科學家的共識就是說
[00:13:01.000 --> 00:13:06.000]  地球的氣溫是不斷的上升
[00:13:06.000 --> 00:13:08.000]  這個在2018年來
[00:13:08.000 --> 00:13:12.000]  就是說由1880年以來
[00:13:12.000 --> 00:13:17.000]  是連續有第四個最炎熱的一年
[00:13:17.000 --> 00:13:23.000]  過去的三年就是2015、2016、2017
[00:13:23.000 --> 00:13:25.000]  當我說完之後
[00:13:25.000 --> 00:13:29.000]  或者你會說牧師究竟想說什麼呢?
[00:13:29.000 --> 00:13:33.000]  其實牧師你不需要用力說這些題目的
[00:13:33.000 --> 00:13:37.000]  因為環境都不是我們教會關心的問題
[00:13:37.000 --> 00:13:40.000]  你說是不是呢?
[00:13:40.000 --> 00:13:44.000]  牧師應該是關心屬靈的價值
[00:13:44.000 --> 00:13:50.000]  不應該去關心甚至參與世俗的事情
[00:13:50.000 --> 00:13:56.000]  關顧地球和關顧靈魂有什麼關係呢?
[00:13:56.000 --> 00:13:58.000]  講義來說其實就是說
[00:13:58.000 --> 00:14:03.000]  氣候的問題是科學家去面對
[00:14:03.000 --> 00:14:05.000]  科技人員去面對
[00:14:05.000 --> 00:14:08.000]  立法會議員去面對
[00:14:08.000 --> 00:14:11.000]  令到一些人他們是失望的
[00:14:11.000 --> 00:14:13.000]  因為真的不是很想相信
[00:14:13.000 --> 00:14:15.000]  科學家所說的事情是真實的
[00:14:15.000 --> 00:14:21.000]  因為他們要考慮到市場的需要
[00:14:21.000 --> 00:14:24.000]  因為如果經常說這些生態的話
[00:14:24.000 --> 00:14:27.000]  是會帶來經濟的問題
[00:14:27.000 --> 00:14:30.000]  會叫人失業
[00:14:30.000 --> 00:14:33.000]  甚至就是說一些環保的組織
[00:14:33.000 --> 00:14:40.000]  他們會使香港的經濟進一步下退
[00:14:40.000 --> 00:14:42.000]  是的
[00:14:42.000 --> 00:14:45.000]  牧師不是科學家
[00:14:45.000 --> 00:14:49.000]  不應該在講台上扮演是科學家
[00:14:49.000 --> 00:14:53.000]  我明白的
[00:14:53.000 --> 00:14:55.000]  科學都不是我的領域
[00:14:55.000 --> 00:15:00.000]  但是我們要知道我們的信仰是具有心思
[00:15:00.000 --> 00:15:04.000]  我們的信仰不會忽略科學
[00:15:04.000 --> 00:15:05.000]  除此之外
[00:15:05.000 --> 00:15:07.000]  信仰是關乎我們的倫理
[00:15:07.000 --> 00:15:09.000]  我們的品格
[00:15:09.000 --> 00:15:11.000]  倫理和品格
[00:15:11.000 --> 00:15:13.000]  不是說單單交給科學家
[00:15:13.000 --> 00:15:16.000]  或者環保專家去料理的
[00:15:16.000 --> 00:15:19.000]  倫理和品格是關乎什麼呢?
[00:15:19.000 --> 00:15:21.000]  是關乎我們去愛神
[00:15:21.000 --> 00:15:23.000]  我們去愛倫社
[00:15:23.000 --> 00:15:26.000]  也關乎我們怎樣跟人去相交
[00:15:26.000 --> 00:15:32.000]  怎樣跟神的世界、神的創造去相交
[00:15:32.000 --> 00:15:36.000]  這個是我們的品格
[00:15:36.000 --> 00:15:40.000]  品格的選擇是有結果的
[00:15:40.000 --> 00:15:45.000]  有時候我們的選擇是會帶來創造的敗壞
[00:15:45.000 --> 00:15:49.000]  而帶來其他創造的損害的時候
[00:15:49.000 --> 00:15:53.000]  偏偏又會成為我們的威脅
[00:15:53.000 --> 00:16:00.000]  在肺炎多一點都會帶來足類旁通的經驗
[00:16:00.000 --> 00:16:05.000]  其實我們是跟大自然連在一起的
[00:16:05.000 --> 00:16:08.000]  所以我們需要去想一想
[00:16:08.000 --> 00:16:12.000]  我們的品格決定是很重要的
[00:16:12.000 --> 00:16:13.000]  當然了
[00:16:13.000 --> 00:16:17.000]  我們品格的決定也是端乎於我們的信仰
[00:16:17.000 --> 00:16:19.000]  我們信什麼的?
[00:16:19.000 --> 00:16:22.000]  你們是信什麼的?
[00:16:22.000 --> 00:16:24.000]  有沒有想過你們是信什麼的?
[00:16:24.000 --> 00:16:29.000]  我們相信神是創造主
[00:16:29.000 --> 00:16:32.000]  創造是神給我們的禮物
[00:16:32.000 --> 00:16:34.000]  是禮物
[00:16:34.000 --> 00:16:37.000]  作為信仰的百姓
[00:16:37.000 --> 00:16:40.000]  我們不應該對神的禮物掉以輕心
[00:16:40.000 --> 00:16:44.000]  我們應該欣賞神的禮物、神的創造
[00:16:44.000 --> 00:16:47.000]  我們要享受禮物、享受創造
[00:16:47.000 --> 00:16:51.000]  我們要感謝神給我們這個美好的世界
[00:16:51.000 --> 00:16:54.000]  不是讓我們糟蹋的
[00:16:54.000 --> 00:16:58.000]  這是我們的信仰,你說是不是?
[00:16:58.000 --> 00:16:59.000]  除此之外
[00:16:59.000 --> 00:17:02.000]  我們從我們的經驗和聖經的啟示
[00:17:02.000 --> 00:17:04.000]  我們回到聖經那裡
[00:17:04.000 --> 00:17:06.000]  例如《羅馬書八章》十八節
[00:17:06.000 --> 00:17:10.000]  我們看見這個世界的著實
[00:17:10.000 --> 00:17:14.000]  是在受苦的當中
[00:17:14.000 --> 00:17:16.000]  這個世界本來是禮物
[00:17:16.000 --> 00:17:18.000]  但是在受苦的當中
[00:17:18.000 --> 00:17:21.000]  所以《羅馬書八章》說到
[00:17:21.000 --> 00:17:24.000]  受造之物是被屈服在虛空之下
[00:17:24.000 --> 00:17:28.000]  而且在敗壞的核祭底下
[00:17:28.000 --> 00:17:32.000]  同時自然世界是受到人的罪和墮落的影響
[00:17:32.000 --> 00:17:38.000]  再不能夠有原本美好的情況
[00:17:38.000 --> 00:17:41.000]  受造之物在身淫忍耐
[00:17:41.000 --> 00:17:44.000]  等待自由和釋放的日子
[00:17:44.000 --> 00:17:46.000]  這是《羅馬書》所說的
[00:17:46.000 --> 00:17:48.000]  你們回去再讀一讀
[00:17:48.000 --> 00:17:50.000]  解一解這段經文
[00:17:50.000 --> 00:17:53.000]  另一段經文就說給我們聽
[00:17:53.000 --> 00:17:55.000]  就說我們有盼望
[00:17:55.000 --> 00:17:58.000]  所以在《羅馬書》一章十九至二十節
[00:17:58.000 --> 00:18:00.000]  他就這樣說到
[00:18:00.000 --> 00:18:06.000]  因為神喜歡使一切風聖在他裡面居住
[00:18:06.000 --> 00:18:08.000]  藉著他
[00:18:08.000 --> 00:18:15.000]  神使萬物、萬有與自己和好
[00:18:15.000 --> 00:18:18.000]  無論是地上的、天上的
[00:18:18.000 --> 00:18:23.000]  都藉著他在十字架上所流的血
[00:18:23.000 --> 00:18:25.000]  促成了和平
[00:18:25.000 --> 00:18:29.000]  在二十節說到萬有是指什麼呢?
[00:18:29.000 --> 00:18:31.000]  是指宇宙
[00:18:31.000 --> 00:18:33.000]  神創造的宇宙
[00:18:33.000 --> 00:18:37.000]  所以就是說宣佈整個受造的宇宙
[00:18:37.000 --> 00:18:40.000]  已經在基督裡面和神和好了
[00:18:40.000 --> 00:18:44.000]  和好就是透過耶穌基督在十字架上的功夫
[00:18:44.000 --> 00:18:50.000]  是將背叛的受創造物重新納入正軌
[00:18:50.000 --> 00:18:52.000]  是歸神所管治
[00:18:52.000 --> 00:18:54.000]  和好是什麼意思呢?
[00:18:54.000 --> 00:18:58.000]  和好都是包括宇宙的恢復
[00:18:58.000 --> 00:19:02.000]  宇宙的更新
[00:19:02.000 --> 00:19:08.000]  雖然大自然或地球
[00:19:08.000 --> 00:19:11.000]  不是這段經文保羅議論的重點
[00:19:11.000 --> 00:19:13.000]  但是著實在字面意義來說
[00:19:13.000 --> 00:19:16.000]  萬有是包括自然世界
[00:19:16.000 --> 00:19:25.000]  自然世界是基督復和的範圍
[00:19:25.000 --> 00:19:30.000]  在基督徒當中的一些環保工作者
[00:19:30.000 --> 00:19:35.000]  就很喜歡用這段俄羅斯書一章的經文
[00:19:35.000 --> 00:19:40.000]  因為這首詩歌是說到耶穌基督的創造
[00:19:40.000 --> 00:19:45.000]  和祂的復和的工作
[00:19:45.000 --> 00:19:47.000]  所以在這段經文的意思就是說
[00:19:47.000 --> 00:19:53.000]  所有的東西都在基督裡面被創造
[00:19:53.000 --> 00:19:57.000]  也是為基督而創造
[00:19:57.000 --> 00:19:59.000]  In Christ
[00:19:59.000 --> 00:20:01.000]  For Christ
[00:20:01.000 --> 00:20:05.000]  原來所有的東西都在基督裡面存在
[00:20:05.000 --> 00:20:10.000]  並且所有的東西都在基督裡面得以復和
[00:20:10.000 --> 00:20:17.000]  所以哥羅西書第一章的確信是很重要的
[00:20:17.000 --> 00:20:19.000]  這個確信不是單單說到哥羅西書
[00:20:19.000 --> 00:20:22.000]  並且在保羅其他的寫作都見到的
[00:20:22.000 --> 00:20:25.000]  譬如在哥林多前書八章六節
[00:20:25.000 --> 00:20:27.000]  是這麼說的
[00:20:27.000 --> 00:20:29.000]  然而我們只有一位神
[00:20:29.000 --> 00:20:31.000]  就是父
[00:20:31.000 --> 00:20:34.000]  萬物都本於他
[00:20:34.000 --> 00:20:36.000]  我們也歸於他
[00:20:36.000 --> 00:20:38.000]  並有一位主就是耶穌基督
[00:20:38.000 --> 00:20:42.000]  萬物都是藉著他有的
[00:20:42.000 --> 00:20:45.000]  我們也是藉著他有的
[00:20:45.000 --> 00:20:48.000]  這裡說到父神是萬物的源頭
[00:20:48.000 --> 00:20:52.000]  所有的東西都是透過耶穌基督而成就
[00:20:52.000 --> 00:21:00.000]  所有的東西都會被帶入新的創造和救贖的領域
[00:21:00.000 --> 00:21:03.000]  對保羅來說,為什麼呢?
[00:21:03.000 --> 00:21:05.000]  因為創造是美好的
[00:21:05.000 --> 00:21:06.000]  創世紀經常說
[00:21:06.000 --> 00:21:08.000]  一切的創造是美好的
[00:21:08.000 --> 00:21:10.000]  不是我們想像中說
[00:21:10.000 --> 00:21:11.000]  這個世界是惡的
[00:21:11.000 --> 00:21:13.000]  物質的世界是惡的
[00:21:13.000 --> 00:21:14.000]  不是
[00:21:14.000 --> 00:21:19.000]  因為創造是神給你們的禮物
[00:21:19.000 --> 00:21:26.000]  你們應該用感恩的心去珍惜和領受
[00:21:26.000 --> 00:21:28.000]  所以保羅說完經文之後
[00:21:28.000 --> 00:21:30.000]  其實他想告訴我們
[00:21:30.000 --> 00:21:34.000]  這群在罪的權勢當中的人
[00:21:34.000 --> 00:21:38.000]  你們如何能夠得到拯救呢?
[00:21:38.000 --> 00:21:42.000]  當然我們也知道保羅說要傳福音
[00:21:42.000 --> 00:21:45.000]  要向外邦人傳福音
[00:21:45.000 --> 00:21:48.000]  但是在保羅的講論當中
[00:21:48.000 --> 00:21:51.000]  他也說到
[00:21:51.000 --> 00:21:55.000]  我們這位耶穌基督會幫我們贖罪
[00:21:55.000 --> 00:22:02.000]  但是也叫我們參與耶穌基督的救贖事件
[00:22:02.000 --> 00:22:05.000]  我們被歸入耶穌基督裡面
[00:22:05.000 --> 00:22:12.000]  用英文來說是Incorporation
[00:22:12.000 --> 00:22:14.000]  我們歸入基督裡面
[00:22:14.000 --> 00:22:17.000]  剛才的經文已經說完了
[00:22:17.000 --> 00:22:21.000]  而這種歸入,Incorporation
[00:22:21.000 --> 00:22:25.000]  不是單單是包括人
[00:22:25.000 --> 00:22:28.000]  並且是包括萬物
[00:22:28.000 --> 00:22:32.000]  所有的東西都是在耶穌基督裡面
[00:22:32.000 --> 00:22:37.000]  被聯合、被復和
[00:22:37.000 --> 00:22:42.000]  這是我們今天看到兩段經文
[00:22:42.000 --> 00:22:47.000]  羅馬書八章和哥羅西書一章的意思
[00:22:47.000 --> 00:22:52.000]  我希望你們能夠掌握和記得
[00:22:52.000 --> 00:22:59.000]  由這裡去建造我們生態的神學和倫理
[00:22:59.000 --> 00:23:03.000]  當然我也要提醒大家
