
[00:00:00.000 --> 00:00:06.000]  好,各位,很高興今天我們再一次來到主的面前
[00:01:36.000 --> 00:01:38.000]  看見他們天天在那個地方
[00:01:38.000 --> 00:01:39.000]  所關心的就告訴我們說
[00:01:39.000 --> 00:01:41.000]  要禱告,為我們禱告,為我們禱告
[00:01:41.000 --> 00:01:42.000]  親愛的無子妹
[00:01:42.000 --> 00:01:44.000]  今天你可以看見世界各地
[00:01:44.000 --> 00:01:45.000]  許許多多的地方
[00:01:45.000 --> 00:01:48.000]  都充滿了這些的苦難
[00:01:48.000 --> 00:01:50.000]  苦難是這個幕後世代的
[00:01:50.000 --> 00:01:52.000]  一個好像是一個必有的現象
[00:01:52.000 --> 00:01:54.000]  而且這個幕後的世代
[00:01:54.000 --> 00:01:56.000]  這種苦難會越來越多
[00:01:56.000 --> 00:01:59.000]  今天我們要來談到啟示錄裡面
[00:01:59.000 --> 00:02:01.000]  第八章六到十三節
[00:02:01.000 --> 00:02:05.000]  就準備啟示錄第八章到十一章
[00:02:05.000 --> 00:02:09.000]  就講到當高揚揭開第七印之後
[00:02:09.000 --> 00:02:13.000]  七個天使就開始吹號
[00:02:13.000 --> 00:02:17.000]  那麼七個天使才吹七號
[00:02:17.000 --> 00:02:20.000]  那麼這個就是大災難的起頭
[00:02:20.000 --> 00:02:23.000]  如果你稍微對啟示錄有點了解的話
[00:02:23.000 --> 00:02:25.000]  你就知道大災難
[00:02:25.000 --> 00:02:27.000]  我們以前想到大災難的時候
[00:02:27.000 --> 00:02:29.000]  都覺得那是不知道什麼時候的事情
[00:02:29.000 --> 00:02:30.000]  以後很久的事情
[00:02:30.000 --> 00:02:32.000]  但是當然我不是在這邊
[00:02:32.000 --> 00:02:35.000]  在剖默這種去猜測日期
[00:02:35.000 --> 00:02:39.000]  但是有一些在講啟示錄一元的人
[00:02:39.000 --> 00:02:42.000]  他們現在就把這個時間
[00:02:42.000 --> 00:02:44.000]  雖然實際上告訴我們說
[00:02:44.000 --> 00:02:47.000]  論到那時候日期只有父知道
[00:02:47.000 --> 00:02:48.000]  子也不知道
[00:02:48.000 --> 00:02:50.000]  所以我們不要去猜測日期
[00:02:50.000 --> 00:02:52.000]  但是他們也煞有其事的
[00:02:52.000 --> 00:02:54.000]  根據一些的等等等等
[00:02:54.000 --> 00:02:56.000]  聖經裡面的猶太律等等
[00:02:56.000 --> 00:02:58.000]  這些好像說這個日子
[00:02:58.000 --> 00:03:02.000]  你可以看見可能就是在這幾年
[00:03:02.000 --> 00:03:05.000]  那我今天重點不是要去講
[00:03:05.000 --> 00:03:07.000]  我就是說你可以看見很多的事情
[00:03:07.000 --> 00:03:09.000]  如果你去對照啟示錄你會發現
[00:03:09.000 --> 00:03:13.000]  那個跡象會越來越明顯
[00:03:13.000 --> 00:03:15.000]  跡象會越來越明顯了
[00:03:15.000 --> 00:03:18.000]  啟示錄在這裡講到說
[00:03:18.000 --> 00:03:22.000]  第八章講到一開始第一節到第五節
[00:03:22.000 --> 00:03:25.000]  高揚揭開第七印的時候
[00:03:25.000 --> 00:03:28.000]  然後你會發現啟示錄這個七印
[00:03:28.000 --> 00:03:30.000]  七號七晚有個現象就是
[00:03:30.000 --> 00:03:35.000]  七印然後第七印揭開的時候就是七號
[00:03:35.000 --> 00:03:40.000]  那第七號接著就是七晚
[00:03:40.000 --> 00:03:43.000]  而且它四個四個成為一組
[00:03:43.000 --> 00:03:46.000]  前面七印四印為一組
[00:03:46.000 --> 00:03:48.000]  後面三印為一組
[00:03:48.000 --> 00:03:50.000]  同樣的七號也是如此
[00:03:50.000 --> 00:03:52.000]  前面四號是一組
[00:03:52.000 --> 00:03:55.000]  後面三號是另外一組
[00:03:55.000 --> 00:03:57.000]  你大概有這個一個概念
[00:03:57.000 --> 00:03:59.000]  因此我們今天講到
[00:03:59.000 --> 00:04:01.000]  當揭開第七印的時候
[00:04:01.000 --> 00:04:05.000]  還記得上禮拜我們講什麼嗎
[00:04:05.000 --> 00:04:11.000]  那時候怎麼樣眾聖徒的祈禱
[00:04:11.000 --> 00:04:16.000]  跟香一起升到上帝的寶座面前
[00:04:16.000 --> 00:04:20.000]  然後天使拿著這個成香的金壇
[00:04:20.000 --> 00:04:24.000]  把這個香裡面的煙這樣子倒在地上
[00:04:24.000 --> 00:04:28.000]  然後就發生雷鋒大聲
[00:04:28.000 --> 00:04:33.000]  閃電還有地震
[00:04:33.000 --> 00:04:35.000]  那個代表一件事情就是說
[00:04:35.000 --> 00:04:38.000]  眾聖徒的禱告
[00:04:38.000 --> 00:04:43.000]  可以促進加速神國的來臨
[00:04:43.000 --> 00:04:47.000]  眾聖徒的禱告會帶來神此一的成就
[00:04:47.000 --> 00:04:49.000]  主的再來
[00:04:49.000 --> 00:04:50.000]  親愛的同事們
[00:04:50.000 --> 00:04:54.000]  因此我們的禱告你不要小看
[00:04:54.000 --> 00:04:56.000]  特別是聚集在一起
[00:04:56.000 --> 00:04:59.000]  眾聖徒基督徒們聚在一起的禱告
[00:04:59.000 --> 00:05:03.000]  非常非常的重要
[00:05:03.000 --> 00:05:05.000]  那麼講完這個之後
[00:05:05.000 --> 00:05:10.000]  接著約翰又看見第六節開始
[00:05:10.000 --> 00:05:14.000]  他看見什麼呢
[00:05:14.000 --> 00:05:17.000]  我們稍微有一點概念
[00:05:17.000 --> 00:05:21.000]  否則大家可能看起思路
[00:05:21.000 --> 00:05:23.000]  這個就是為什麼我說
[00:05:23.000 --> 00:05:25.000]  你不要單單聽到
[00:05:25.000 --> 00:05:28.000]  你一定要從聽到進到什麼呢
[00:05:28.000 --> 00:05:30.000]  你要去讀
[00:05:30.000 --> 00:05:33.000]  你要去熟悉神的話
[00:05:33.000 --> 00:05:37.000]  然後再從熟悉神的話進一步到哪裡
[00:05:37.000 --> 00:05:41.000]  你要去實行神的話
[00:05:41.000 --> 00:05:43.000]  所以你看起思路
[00:05:43.000 --> 00:05:45.000]  我們在前面講到說
[00:05:45.000 --> 00:05:49.000]  有四個碼是不是
[00:05:49.000 --> 00:05:52.000]  那麼這四個碼代表外面
[00:05:52.000 --> 00:05:54.000]  第一個碼代表是外面的戰爭
[00:05:54.000 --> 00:05:56.000]  國跟國之間的戰爭
[00:05:56.000 --> 00:05:58.000]  第二個代表什麼呢
[00:05:58.000 --> 00:06:00.000]  代表的是內戰
[00:06:00.000 --> 00:06:01.000]  是不是
[00:06:01.000 --> 00:06:03.000]  第三個代表死亡
[00:06:03.000 --> 00:06:05.000]  所以這四個碼
[00:06:05.000 --> 00:06:09.000]  他們就一直在這個地方持續
[00:06:09.000 --> 00:06:10.000]  你可以看見
[00:06:10.000 --> 00:06:11.000]  這樣子一直做
[00:06:11.000 --> 00:06:16.000]  到了第五應的時候
[00:06:16.000 --> 00:06:20.000]  還記得祭壇底下的那些殉道者
[00:06:20.000 --> 00:06:21.000]  是不是
[00:06:21.000 --> 00:06:23.000]  然後他們在那邊發出聲音來
[00:06:23.000 --> 00:06:26.000]  第六應就講到
[00:06:26.000 --> 00:06:28.000]  那時候山崩地裂
[00:06:28.000 --> 00:06:29.000]  是不是
[00:06:29.000 --> 00:06:31.000]  還有整個的宇宙萬物
[00:06:31.000 --> 00:06:33.000]  好像都到達一個地步
[00:06:33.000 --> 00:06:34.000]  高揚的憤怒
[00:06:34.000 --> 00:06:35.000]  所以他這裡說
[00:06:35.000 --> 00:06:37.000]  誰能夠站得住呢
[00:06:37.000 --> 00:06:39.000]  是不是
[00:06:39.000 --> 00:06:42.000]  所以你看這個災難是越來越頻繁
[00:06:42.000 --> 00:06:45.000]  災難是會越來越厲害
[00:06:45.000 --> 00:06:48.000]  到達一個什麼結果
[00:06:48.000 --> 00:06:49.000]  這裡提到說
[00:06:49.000 --> 00:06:51.000]  我們前面提到說
[00:06:51.000 --> 00:06:53.000]  有14萬4千的
[00:06:53.000 --> 00:06:56.000]  這些是歷史歷代的這些得勝者
[00:06:56.000 --> 00:06:57.000]  是不是
[00:06:57.000 --> 00:06:59.000]  然後呢
[00:06:59.000 --> 00:07:01.000]  接著在14萬4千之後
[00:07:01.000 --> 00:07:03.000]  又有什麼
[00:07:03.000 --> 00:07:07.000]  有各名各族各方各語言的人
[00:07:07.000 --> 00:07:09.000]  都一起在寶座的面前
[00:07:09.000 --> 00:07:11.000]  在那個地方把榮耀讚美尊嚴
[00:07:11.000 --> 00:07:13.000]  都歸給坐寶座上的高揚
[00:07:13.000 --> 00:07:15.000]  所以那個代表這是歷史歷代的
[00:07:15.000 --> 00:07:17.000]  甚至讓我們看見說
[00:07:17.000 --> 00:07:20.000]  所有的各名各族各方
[00:07:20.000 --> 00:07:22.000]  所有的Unriched People Group
[00:07:22.000 --> 00:07:24.000]  都要有福音傳給他們
[00:07:24.000 --> 00:07:26.000]  都在他們的中間
[00:07:26.000 --> 00:07:27.000]  都會有得勝者
[00:07:27.000 --> 00:07:29.000]  一同在主的面前
[00:07:29.000 --> 00:07:30.000]  將來在寶座的面前
[00:07:30.000 --> 00:07:31.000]  敬拜讚美神
[00:07:31.000 --> 00:07:34.000]  Hallelujah
[00:07:34.000 --> 00:07:35.000]  其實同志們
[00:07:35.000 --> 00:07:37.000]  我們現在應該可以稍稍可以感
[00:07:37.000 --> 00:07:40.000]  你如果有參加這種比較
[00:07:40.000 --> 00:07:42.000]  跨國際的這一種的
[00:07:42.000 --> 00:07:43.000]  路上聚會
[00:07:43.000 --> 00:07:44.000]  你就大概可以感覺到
[00:07:44.000 --> 00:07:45.000]  是不是
[00:07:45.000 --> 00:07:47.000]  好像說參加InterCity的
[00:07:47.000 --> 00:07:48.000]  你就可以感覺
[00:07:48.000 --> 00:07:50.000]  你跟著一個不同地方的
[00:07:50.000 --> 00:07:51.000]  不同州的弟兄姊妹們
[00:07:51.000 --> 00:07:52.000]  在一起敬拜
[00:07:52.000 --> 00:07:53.000]  你大概可以感覺
[00:07:53.000 --> 00:07:54.000]  弟兄姊妹們有一天
[00:07:54.000 --> 00:07:55.000]  如果你看見
[00:07:55.000 --> 00:07:57.000]  全世界各名各族各方
[00:07:57.000 --> 00:07:59.000]  都聚集在一起敬拜
[00:07:59.000 --> 00:08:00.000]  那不得了
[00:08:00.000 --> 00:08:03.000]  那是不得了
[00:08:03.000 --> 00:08:04.000]  好了
[00:08:04.000 --> 00:08:06.000]  那麼接著
[00:08:06.000 --> 00:08:07.000]  這個大概是前面
[00:08:07.000 --> 00:08:08.000]  講到這裡之後
[00:08:08.000 --> 00:08:09.000]  接著呢
[00:08:09.000 --> 00:08:11.000]  天使開始吹
[00:08:11.000 --> 00:08:15.000]  第七個天使在吹號
[00:08:15.000 --> 00:08:16.000]  所以今天我們會講到
[00:08:16.000 --> 00:08:18.000]  這個前面四個天使
[00:08:18.000 --> 00:08:21.000]  吹的四個號
[00:08:21.000 --> 00:08:22.000]  講到號
[00:08:22.000 --> 00:08:26.000]  號是什麼東西呢
[00:08:26.000 --> 00:08:29.000]  我今天特別拿了
[00:08:29.000 --> 00:08:32.000]  我從我去以色列的時候
[00:08:32.000 --> 00:08:36.000]  別人送我的號
[00:08:36.000 --> 00:08:37.000]  這是以色列人
[00:08:37.000 --> 00:08:40.000]  可以說舊約裡面講的號
[00:08:40.000 --> 00:08:43.000]  比較多是用這個
[00:08:43.000 --> 00:08:50.000]  但是其實講到這個號
[00:08:50.000 --> 00:08:53.000]  號有兩種
[00:08:53.000 --> 00:08:57.000]  一種是用金屬做的
[00:08:57.000 --> 00:09:00.000]  這個其實叫做角
[00:09:00.000 --> 00:09:04.000]  這是用羊角做的
[00:09:04.000 --> 00:09:07.000]  所以你看以色列人
[00:09:07.000 --> 00:09:09.000]  那麼這個角
[00:09:09.000 --> 00:09:12.000]  號是規定是由祭祀吹的
[00:09:12.000 --> 00:09:14.000]  就沒有特別指定
[00:09:14.000 --> 00:09:16.000]  是什麼人可以吹
[00:09:16.000 --> 00:09:17.000]  所以你看
[00:09:17.000 --> 00:09:19.000]  當吹號代表什麼呢
[00:09:19.000 --> 00:09:23.000]  吹號代表是召集民眾
[00:09:23.000 --> 00:09:25.000]  吹號也代表著
[00:09:25.000 --> 00:09:27.000]  是在緊急的狀況
[00:09:27.000 --> 00:09:28.000]  譬如說
[00:09:28.000 --> 00:09:32.000]  當要發生這種危機的時候
[00:09:32.000 --> 00:09:33.000]  或者是說
[00:09:33.000 --> 00:09:35.000]  以色列人他們要拔營了
[00:09:35.000 --> 00:09:36.000]  要去打仗了
[00:09:36.000 --> 00:09:38.000]  所以在戰爭的時候
[00:09:38.000 --> 00:09:39.000]  他們要拔營了
[00:09:39.000 --> 00:09:43.000]  其實都是在吹號的時候
[00:09:43.000 --> 00:09:45.000]  還有是什麼時候呢
[00:09:45.000 --> 00:09:48.000]  在獻祭的時候
[00:09:48.000 --> 00:09:50.000]  當以色列人他們獻祭的時候
[00:09:50.000 --> 00:09:54.000]  那麼吹號要提醒人民
[00:09:54.000 --> 00:09:56.000]  節氣的來到
[00:09:56.000 --> 00:09:57.000]  還有就是什麼
[00:09:57.000 --> 00:09:59.000]  慶祝號
[00:09:59.000 --> 00:10:02.000]  當以色列人他們在歡慶的節日
[00:10:02.000 --> 00:10:05.000]  節氣月秀
[00:10:05.000 --> 00:10:06.000]  這些地方的時候
[00:10:06.000 --> 00:10:08.000]  他們來參加這些慶典
[00:10:08.000 --> 00:10:10.000]  都是在吹號
[00:10:10.000 --> 00:10:12.000]  那麼我就吹一下給大家聽
[00:10:12.000 --> 00:10:29.000]  這個吹號
[00:10:29.000 --> 00:10:30.000]  等一下你們可以試試看
[00:10:30.000 --> 00:10:32.000]  不是那麼好吹的
[00:10:36.000 --> 00:10:38.000]  我在高中的時候
[00:10:38.000 --> 00:10:42.000]  參加過學校的軍樂隊
[00:10:42.000 --> 00:10:44.000]  所以吹過伸縮喇叭
[00:10:44.000 --> 00:10:46.000]  所以還可以
[00:10:46.000 --> 00:10:47.000]  那丟子妹
[00:10:47.000 --> 00:10:49.000]  你要想想看
[00:10:49.000 --> 00:10:51.000]  他們吹這個號
[00:10:51.000 --> 00:10:52.000]  你不要小看它
[00:10:52.000 --> 00:10:54.000]  他們在高處的吹的時候
[00:10:54.000 --> 00:10:55.000]  這一吹啊
[00:10:55.000 --> 00:10:57.000]  急症號一吹出來
[00:10:57.000 --> 00:11:00.000]  聲音馬上就傳到很遠的地方
[00:11:00.000 --> 00:11:02.000]  所以當他們打仗的時候呢
[00:11:02.000 --> 00:11:03.000]  這個號一吹出去
[00:11:03.000 --> 00:11:06.000]  然後大家就集結起來了
[00:11:06.000 --> 00:11:08.000]  當他們面臨緊急的時候
[00:11:08.000 --> 00:11:09.000]  要通報的時候
[00:11:09.000 --> 00:11:10.000]  敵人來了
[00:11:10.000 --> 00:11:11.000]  一吹號
[00:11:11.000 --> 00:11:14.000]  所以這個號有很多的功用在這裡
[00:11:14.000 --> 00:11:16.000]  那啟示錄這邊提到這個號呢
[00:11:16.000 --> 00:11:18.000]  他們是在做什麼呢
[00:11:18.000 --> 00:11:20.000]  七個天使在吹號
[00:11:20.000 --> 00:11:22.000]  他們第一個天使吹號
[00:11:22.000 --> 00:11:23.000]  第二個天使吹號
[00:11:23.000 --> 00:11:25.000]  他吹號幹什麼
[00:11:25.000 --> 00:11:27.000]  他吹號是一個警告
[00:11:27.000 --> 00:11:30.000]  他吹號代表是一個神的審判的來臨
[00:11:30.000 --> 00:11:32.000]  他吹號在提醒我們
[00:11:32.000 --> 00:11:34.000]  神的審判來了
[00:11:34.000 --> 00:11:36.000]  所以第一個天使在那邊吹號
[00:11:36.000 --> 00:11:38.000]  那麼聖經上裡面告訴我們說
[00:11:38.000 --> 00:11:42.000]  第一個天使吹號帶來一個什麼結果呢
[00:11:42.000 --> 00:11:44.000]  第一個天使吹號
[00:11:44.000 --> 00:11:48.000]  他說就有包子與火
[00:11:48.000 --> 00:11:53.000]  包子與火摻著雪丟在地上
[00:11:53.000 --> 00:11:54.000]  帶來一個什麼結果呢
[00:11:54.000 --> 00:11:57.000]  帶來的就是地上的三分之一
[00:11:57.000 --> 00:11:59.000]  還有樹的三分之一被燒
[00:11:59.000 --> 00:12:04.000]  一切的清朝也都被燒了
[00:12:04.000 --> 00:12:07.000]  你看看這是上帝的審判
[00:12:07.000 --> 00:12:09.000]  所以第一個審判是地的審判
[00:12:09.000 --> 00:12:11.000]  第二個審判是海的審判
[00:12:11.000 --> 00:12:13.000]  第三個審判是重水的審判
[00:12:13.000 --> 00:12:15.000]  第四個審判是什麼
[00:12:15.000 --> 00:12:21.000]  是日月星辰的審判
[00:12:21.000 --> 00:12:23.000]  首先我們來看第一個審判
[00:12:23.000 --> 00:12:25.000]  這個第一個第一字號
[00:12:25.000 --> 00:12:27.000]  天使吹第一字號吹出來的時候呢
[00:12:27.000 --> 00:12:29.000]  這個審判就帶來什麼
[00:12:29.000 --> 00:12:31.000]  實際上說這個包子
[00:12:31.000 --> 00:12:33.000]  這個包子是用冰包的
[00:12:33.000 --> 00:12:35.000]  包子像火一樣
[00:12:35.000 --> 00:12:37.000]  還有火摻著雪
[00:12:37.000 --> 00:12:39.000]  奇怪這個就是
[00:12:39.000 --> 00:12:42.000]  所以起書錄裡面約翰所看到這個東西
[00:12:42.000 --> 00:12:43.000]  你看到的時候
[00:12:43.000 --> 00:12:46.000]  很多時候你不能夠完全用字面去看
[00:12:46.000 --> 00:12:49.000]  但是呢他這裡形容的就是什麼
[00:12:49.000 --> 00:12:53.000]  就是有好像這個地上三分之一樹的上面
[00:12:53.000 --> 00:12:55.000]  都被燒了
[00:12:55.000 --> 00:12:57.000]  整個前面四號裡面
[00:12:57.000 --> 00:12:59.000]  你可以看見一件事情就是
[00:12:59.000 --> 00:13:07.000]  出現了很多次的火
[00:13:07.000 --> 00:13:08.000]  那麼丟紙杯
[00:13:08.000 --> 00:13:11.000]  其實我們看一下
[00:13:11.000 --> 00:13:14.000]  在近代當中我們其實也不會覺得很稀奇
[00:13:14.000 --> 00:13:18.000]  是不是
[00:13:18.000 --> 00:13:20.000]  第一個天使吹號
[00:13:20.000 --> 00:13:23.000]  所帶來的一個審判
[00:13:23.000 --> 00:13:26.000]  是針對地的審判
[00:13:26.000 --> 00:13:28.000]  其實你可以看見創世紀
[00:13:28.000 --> 00:13:29.000]  從一開始的時候
[00:13:29.000 --> 00:13:31.000]  當人類犯罪
[00:13:31.000 --> 00:13:32.000]  實際上說什麼
[00:13:32.000 --> 00:13:38.000]  地就受了咒詛
[00:13:38.000 --> 00:13:40.000]  這個地方有可能
[00:13:40.000 --> 00:13:44.000]  是指的大規模的火山爆發
[00:13:44.000 --> 00:13:46.000]  我不知道大家知不知道
[00:13:46.000 --> 00:13:47.000]  或者你知不知道
[00:13:47.000 --> 00:13:51.000]  在公元79年的時候
[00:13:51.000 --> 00:13:55.000]  曾經在義大利的一個龐貝城
[00:13:55.000 --> 00:13:59.000]  發生過火山爆發
[00:13:59.000 --> 00:14:01.000]  我去義大利教課的時候
[00:14:01.000 --> 00:14:03.000]  去過這個地方
[00:14:03.000 --> 00:14:05.000]  那麼我印象中還記得
[00:14:05.000 --> 00:14:06.000]  就是廢墟一片
[00:14:06.000 --> 00:14:10.000]  說實在那個是三星級的旅遊區
[00:14:10.000 --> 00:14:12.000]  但是你去那邊看看什麼呢
[00:14:12.000 --> 00:14:16.000]  基本上你是看廢墟
[00:14:16.000 --> 00:14:18.000]  但是你從這個廢墟的當中
[00:14:18.000 --> 00:14:21.000]  你可以看見這個城
[00:14:21.000 --> 00:14:25.000]  它本來是一個兩萬人的一個城
[00:14:25.000 --> 00:14:30.000]  甚至據說這個城在
[00:14:30.000 --> 00:14:32.000]  在這個當時候
[00:14:32.000 --> 00:14:36.000]  是一個很淫亂的一個城
[00:14:36.000 --> 00:14:37.000]  朱自清你們知道嗎
[00:14:37.000 --> 00:14:40.000]  朱自清
[00:14:40.000 --> 00:14:43.000]  朱自清他就曾經講過
[00:14:43.000 --> 00:14:44.000]  他在他的散文
[00:14:44.000 --> 00:14:47.000]  叫做龐貝古城當中
[00:14:47.000 --> 00:14:49.000]  他有這樣的描述
[00:14:49.000 --> 00:14:52.000]  他說龐貝的淫風似乎盛盛
[00:14:52.000 --> 00:14:54.000]  他們崇拜藍根
[00:14:54.000 --> 00:14:58.000]  相信可以給人好運氣
[00:14:58.000 --> 00:14:59.000]  在街上走
[00:14:59.000 --> 00:15:03.000]  常見牆上橫安著黑的藍根
[00:15:03.000 --> 00:15:05.000]  藍根
[00:15:05.000 --> 00:15:09.000]  你們知道是什麼
[00:15:09.000 --> 00:15:13.000]  不知道
[00:15:13.000 --> 00:15:16.000]  對 男生的男
[00:15:16.000 --> 00:15:17.000]  簡單的說
[00:15:17.000 --> 00:15:18.000]  他們在那個地方
[00:15:18.000 --> 00:15:21.000]  崇拜男性的生殖器
[00:15:21.000 --> 00:15:23.000]  把這個當作是一個
[00:15:23.000 --> 00:15:25.000]  一個圖 一個裝飾
[00:15:25.000 --> 00:15:26.000]  常常你可以看見
[00:15:26.000 --> 00:15:29.000]  在牆上有這個東西
[00:15:29.000 --> 00:15:30.000]  所以看見這個城
[00:15:30.000 --> 00:15:35.000]  其實是一個淫亂的一個城市
[00:15:35.000 --> 00:15:40.000]  在公元79年的時候
[00:15:40.000 --> 00:15:42.000]  在經過了大概一個禮拜的這種
[00:15:42.000 --> 00:15:46.000]  地震的這種徵兆之後
[00:15:46.000 --> 00:15:47.000]  那麼他們附近的那個
[00:15:47.000 --> 00:15:49.000]  叫維蘇威火山
[00:15:49.000 --> 00:15:50.000]  突然爆發
[00:15:50.000 --> 00:15:51.000]  一夜之間
[00:15:51.000 --> 00:15:54.000]  就將整個的這個城
[00:15:54.000 --> 00:15:55.000]  就埋在地下
[00:15:55.000 --> 00:15:56.000]  你到了那邊去看
[00:15:56.000 --> 00:15:58.000]  這個考古挖掘出來的
[00:15:58.000 --> 00:15:59.000]  很多一些
[00:15:59.000 --> 00:16:02.000]  包括整個人
[00:16:02.000 --> 00:16:05.000]  被淹的時候死的情況
[00:16:05.000 --> 00:16:07.000]  有的是母子
[00:16:07.000 --> 00:16:09.000]  母親在爆
[00:16:09.000 --> 00:16:10.000]  就是各式各樣
[00:16:10.000 --> 00:16:12.000]  你可以看見很慘
[00:16:12.000 --> 00:16:13.000]  就是在那個時候
[00:16:13.000 --> 00:16:15.000]  人根本沒有想到
[00:16:15.000 --> 00:16:17.000]  一下子火山爆發
[00:16:17.000 --> 00:16:18.000]  然後就被淹死
[00:16:18.000 --> 00:16:22.000]  被活埋了
[00:16:22.000 --> 00:16:26.000]  那就是這個火山爆發
[00:16:26.000 --> 00:16:31.000]  不會是只有一次吧
[00:16:31.000 --> 00:16:32.000]  將來你會發現
[00:16:32.000 --> 00:16:33.000]  在末世裡面
[00:16:33.000 --> 00:16:37.000]  會有越來越多的這種事情
[00:16:37.000 --> 00:16:38.000]  聖經上告訴我們說
[00:16:38.000 --> 00:16:40.000]  第一次人類被毀滅
[00:16:40.000 --> 00:16:42.000]  是因為什麼
[00:16:42.000 --> 00:16:43.000]  是用什麼
[00:16:43.000 --> 00:16:45.000]  上帝是用洪水對不對
[00:16:45.000 --> 00:16:47.000]  那麼最後呢
[00:16:47.000 --> 00:16:49.000]  將來這個世界要被毀滅
[00:16:49.000 --> 00:16:52.000]  是被什麼毀滅
[00:16:52.000 --> 00:16:53.000]  聖經上說什麼
[00:16:53.000 --> 00:16:55.000]  被火
[00:16:55.000 --> 00:16:57.000]  是不是
[00:16:57.000 --> 00:16:59.000]  那你看我們最近
[00:16:59.000 --> 00:17:00.000]  不要說別的地方
[00:17:00.000 --> 00:17:03.000]  就拿我們這個美國來講
[00:17:03.000 --> 00:17:06.000]  美國的西部
[00:17:06.000 --> 00:17:08.000]  這個就是防備城
[00:17:08.000 --> 00:17:10.000]  大家可以看一下
[00:17:10.000 --> 00:17:11.000]  有沒有你看見
[00:17:11.000 --> 00:17:13.000]  其實你右邊圖片裡面
[00:17:13.000 --> 00:17:16.000]  其實基本上就是斷垣殘壁
[00:17:16.000 --> 00:17:17.000]  你到那邊去走一圈
[00:17:17.000 --> 00:17:20.000]  你去看就是一個廢城
[00:17:20.000 --> 00:17:22.000]  不是Philadelphia廢城
[00:17:22.000 --> 00:17:24.000]  是廢棄的城
[00:17:24.000 --> 00:17:25.000]  那丟子妹
[00:17:25.000 --> 00:17:26.000]  我們加州呢
[00:17:26.000 --> 00:17:29.000]  我們加州最近你看看
[00:17:29.000 --> 00:17:30.000]  你看看
[00:17:30.000 --> 00:17:32.000]  去年我們記憶還有新
[00:17:32.000 --> 00:17:33.000]  還記得嗎
[00:17:33.000 --> 00:17:34.000]  是不是
[00:17:34.000 --> 00:17:35.000]  西部大火
[00:17:35.000 --> 00:17:36.000]  不僅僅是
[00:17:36.000 --> 00:17:38.000]  不僅僅是我們加州
[00:17:38.000 --> 00:17:39.000]  附近的其他的
[00:17:39.000 --> 00:17:40.000]  什麼Oregon
[00:17:40.000 --> 00:17:41.000]  這些地方
[00:17:41.000 --> 00:17:44.000]  通通都受影響
