
[00:00:00.000 --> 00:00:03.000]  今年2015年
[00:02:01.000 --> 00:02:03.000]  但是再看清楚
[00:02:03.000 --> 00:02:05.000]  你發現他和你和我差不多
[00:02:05.000 --> 00:02:08.000]  他有困難又有軟弱
[00:02:08.000 --> 00:02:10.000]  譬如在哥林多前書
[00:02:10.000 --> 00:02:13.000]  他以前寫一封給哥林多教會的書信
[00:02:13.000 --> 00:02:14.000]  他有提到
[00:02:14.000 --> 00:02:16.000]  第二章第三節
[00:02:16.000 --> 00:02:21.000]  我在你們那裏又軟弱又懼怕又甚戰驚
[00:02:21.000 --> 00:02:23.000]  軟弱懼怕戰驚
[00:02:23.000 --> 00:02:24.000]  就和你和我一樣
[00:02:24.000 --> 00:02:26.000]  而在哥林多後書十一章
[00:02:26.000 --> 00:02:28.000]  我們以後和公會講的
[00:02:28.000 --> 00:02:31.000]  保羅說除了這外面的事
[00:02:31.000 --> 00:02:33.000]  外面的事他剛剛講完
[00:02:33.000 --> 00:02:37.000]  被人打或者行船有危險
[00:02:37.000 --> 00:02:39.000]  饑荒很多東西
[00:02:39.000 --> 00:02:41.000]  除了這些之外
[00:02:41.000 --> 00:02:44.000]  我還有為宗教會掛心的事
[00:02:44.000 --> 00:02:46.000]  天天壓在我身上
[00:02:46.000 --> 00:02:51.000]  有誰軟弱我不軟弱呢?
[00:02:51.000 --> 00:02:54.000]  剛才我們所讀的第四章
[00:02:54.000 --> 00:02:58.000]  由七節到第十八節的這段經文
[00:02:58.000 --> 00:03:01.000]  保羅透露了自己的心聲
[00:03:01.000 --> 00:03:04.000]  我們可以在他的侍奉生涯裏
[00:03:04.000 --> 00:03:09.000]  學習怎樣去依靠上帝勝過逆境
[00:03:09.000 --> 00:03:11.000]  我和大家提過
[00:03:11.000 --> 00:03:14.000]  其實我們知道
[00:03:14.000 --> 00:03:18.000]  《新約聖經》有三卷叫做教目書信
[00:03:18.000 --> 00:03:19.000]  提摩太前書
[00:03:19.000 --> 00:03:21.000]  提摩太後書和提多書
[00:03:21.000 --> 00:03:22.000]  但是很多解經家說
[00:03:22.000 --> 00:03:25.000]  哥林多後書其實是一本
[00:03:25.000 --> 00:03:27.000]  非正式的教目書信
[00:03:27.000 --> 00:03:29.000]  因為他在裏面講了
[00:03:29.000 --> 00:03:31.000]  保羅很多心裏面的經歷
[00:03:31.000 --> 00:03:36.000]  和他牧養教會的心得和心性
[00:03:36.000 --> 00:03:39.000]  今天我們要在這段經文裏面
[00:03:39.000 --> 00:03:41.000]  學習保羅怎樣面對逆境
[00:03:41.000 --> 00:03:47.000]  對你和我都有很實際的關係的幫助
[00:03:47.000 --> 00:03:50.000]  我希望這半個小時裏
[00:03:50.000 --> 00:03:53.000]  神的話語將你帶到一個境界
[00:03:53.000 --> 00:03:55.000]  將你的生命帶到一個新的高峰
[00:03:55.000 --> 00:03:58.000]  這個高峰在十六節裏描寫了出來
[00:03:58.000 --> 00:04:00.000]  第十四章第十六節
[00:04:00.000 --> 00:04:01.000]  哥林多後書
[00:04:01.000 --> 00:04:03.000]  所以我們不喪膽
[00:04:03.000 --> 00:04:05.000]  外體雖然毀壞
[00:04:05.000 --> 00:04:08.000]  內心的一天生此一天
[00:04:08.000 --> 00:04:10.000]  英文這個喪膽
[00:04:10.000 --> 00:04:13.000]  就是Do not lose heart
[00:04:13.000 --> 00:04:15.000]  即是不放棄
[00:04:15.000 --> 00:04:17.000]  不失望
[00:04:17.000 --> 00:04:19.000]  不害怕
[00:04:19.000 --> 00:04:22.000]  這個就是不喪膽
[00:04:22.000 --> 00:04:24.000]  外體雖然毀壞
[00:04:24.000 --> 00:04:25.000]  外體就是我們的身體
[00:04:25.000 --> 00:04:27.000]  毀壞的英文
[00:04:27.000 --> 00:04:28.000]  它的譯叫Decay
[00:04:28.000 --> 00:04:30.000]  即是衰落之殘
[00:04:30.000 --> 00:04:33.000]  衰頹衰老
[00:04:33.000 --> 00:04:38.000]  講到外體衰老
[00:04:38.000 --> 00:04:39.000]  我想大家都知道
[00:04:39.000 --> 00:04:41.000]  一個人到了二十五歲
[00:04:41.000 --> 00:04:43.000]  二十五歲就是他的peak
[00:04:43.000 --> 00:04:44.000]  有誰今年二十五歲
[00:04:44.000 --> 00:04:45.000]  答他正
[00:04:45.000 --> 00:04:46.000]  你不拍女手了
[00:04:46.000 --> 00:04:47.000]  你是人生的最高峰
[00:04:47.000 --> 00:04:50.000]  之後就走下坡
[00:04:50.000 --> 00:04:54.000]  我記得看過一個電視廣告
[00:04:54.000 --> 00:04:55.000]  大家都有看
[00:04:55.000 --> 00:04:56.000]  護膚品的廣告
[00:04:56.000 --> 00:04:58.000]  有個女明星做代言人
[00:04:58.000 --> 00:05:00.000]  她講到皮膚的衰老
[00:05:00.000 --> 00:05:03.000]  用手指一定要stop
[00:05:03.000 --> 00:05:04.000]  記不記得
[00:05:04.000 --> 00:05:05.000]  一定要stop
[00:05:05.000 --> 00:05:07.000]  stop了多少呢
[00:05:07.000 --> 00:05:09.000]  有位姊妹就說
[00:05:09.000 --> 00:05:12.000]  如果我能夠維持我的外貌
[00:05:12.000 --> 00:05:15.000]  比我實際年齡一直的年青十年
[00:05:15.000 --> 00:05:17.000]  我就滿足了
[00:05:17.000 --> 00:05:20.000]  即是說如果你四十歲
[00:05:20.000 --> 00:05:22.000]  我看你就三十歲
[00:05:22.000 --> 00:05:24.000]  這樣真的不錯
[00:05:24.000 --> 00:05:26.000]  如果你五十歲
[00:05:26.000 --> 00:05:27.000]  人家看你四十歲
[00:05:27.000 --> 00:05:29.000]  這樣都不錯
[00:05:29.000 --> 00:05:31.000]  如果你一百歲
[00:05:31.000 --> 00:05:33.000]  人家看你九十歲
[00:05:33.000 --> 00:05:38.000]  這樣好像效果不彰
[00:05:38.000 --> 00:05:41.000]  但是好過沒有
[00:05:41.000 --> 00:05:43.000]  所以我都支持大家
[00:05:43.000 --> 00:05:45.000]  讓你自己的外貌年青十年
[00:05:45.000 --> 00:05:47.000]  因為我每天都看著你
[00:05:47.000 --> 00:05:50.000]  我自己就沒有用護膚品
[00:05:50.000 --> 00:05:52.000]  所以我連那十年都沒有了
[00:05:52.000 --> 00:05:57.000]  不過我的外體雖然是衰老
[00:05:57.000 --> 00:05:59.000]  這是不能承認的
[00:05:59.000 --> 00:06:01.000]  因為這六年多你都看著我
[00:06:01.000 --> 00:06:03.000]  但我的內心是年青的
[00:06:03.000 --> 00:06:07.000]  你知不知道我每天早上起床都很開心
[00:06:07.000 --> 00:06:09.000]  這是一個good sign
[00:06:09.000 --> 00:06:12.000]  一個年青的情況
[00:06:12.000 --> 00:06:14.000]  你每天早上起床
[00:06:14.000 --> 00:06:16.000]  是不是都很開心呢
[00:06:16.000 --> 00:06:20.000]  今日我希望神話為你帶來一個幫助
[00:06:20.000 --> 00:06:23.000]  叫你以後每天早上起床都很開心
[00:06:23.000 --> 00:06:28.000]  因為你外體雖然漸漸衰老
[00:06:28.000 --> 00:06:32.000]  但你內心會一天比一天新
[00:06:32.000 --> 00:06:33.000]  我問我太太
[00:06:33.000 --> 00:06:35.000]  其實我是不是老了很多
[00:06:35.000 --> 00:06:37.000]  她說不多覺
[00:06:37.000 --> 00:06:39.000]  她說不多覺的原因可能她不單止
[00:06:39.000 --> 00:06:41.000]  可能她記得我多
[00:06:41.000 --> 00:06:43.000]  或者她看我的外表
[00:06:43.000 --> 00:06:44.000]  可能是漸漸衰老
[00:06:44.000 --> 00:06:46.000]  但外面就天天更新
[00:06:46.000 --> 00:06:49.000]  兩樣加起來就是剛剛不多覺
[00:06:49.000 --> 00:06:52.000]  我希望我以後每個星期見到你
[00:06:52.000 --> 00:06:54.000]  Sandy 真是不多覺
[00:06:54.000 --> 00:06:56.000]  你現在都四十歲了
[00:06:56.000 --> 00:07:00.000]  三十歲
[00:07:00.000 --> 00:07:01.000]  是三十歲
[00:07:01.000 --> 00:07:02.000]  搞錯了
[00:07:02.000 --> 00:07:10.000]  我們又看一段聖經
[00:07:10.000 --> 00:07:13.000]  我找到有六個要訣
[00:07:13.000 --> 00:07:15.000]  可以幫助你應付逆境
[00:07:15.000 --> 00:07:19.000]  以致你能夠提升六截所講的境界
[00:07:19.000 --> 00:07:22.000]  你說六截這麼少
[00:07:22.000 --> 00:07:23.000]  聖經我看到這麼多
[00:07:23.000 --> 00:07:25.000]  但如果你找到九截的話
[00:07:25.000 --> 00:07:27.000]  下次我找你來講
[00:07:27.000 --> 00:07:29.000]  第一截
[00:07:29.000 --> 00:07:33.000]  第一個要訣就是
[00:07:33.000 --> 00:07:37.000]  知道人性是不完美的
[00:07:37.000 --> 00:07:39.000]  在第四章第七截說
[00:07:39.000 --> 00:07:41.000]  我們有隻寶貝放在雅氣裡
[00:07:41.000 --> 00:07:45.000]  這個寶貝如果你看上文就知道是講福音
[00:07:45.000 --> 00:07:47.000]  雅氣是誰
[00:07:47.000 --> 00:07:50.000]  雅氣就是你這個人
[00:07:50.000 --> 00:07:52.000]  雅氣是粗糙的
[00:07:52.000 --> 00:07:54.000]  有瑕疵的
[00:07:54.000 --> 00:07:57.000]  你會說牧師為什麼說我是雅氣
[00:07:57.000 --> 00:07:59.000]  我是身嬌肉貴
[00:07:59.000 --> 00:08:01.000]  拿著金鎖匙出世
[00:08:01.000 --> 00:08:04.000]  不是每個出世都拿著金鎖匙
[00:08:04.000 --> 00:08:06.000]  但每個出世都會拿著一樣東西
[00:08:06.000 --> 00:08:08.000]  就是罪性
[00:08:08.000 --> 00:08:10.000]  我們人是有罪性
[00:08:10.000 --> 00:08:12.000]  所以我們是不完美
[00:08:12.000 --> 00:08:13.000]  容易犯錯
[00:08:13.000 --> 00:08:15.000]  不單止我是雅氣
[00:08:15.000 --> 00:08:16.000]  你也是雅氣
[00:08:16.000 --> 00:08:18.000]  每個人都是雅氣
[00:08:18.000 --> 00:08:20.000]  可以想像我們教會有幾百人
[00:08:20.000 --> 00:08:22.000]  我們成人差不多有五百人
[00:08:22.000 --> 00:08:24.000]  五百個雅氣在這裡
[00:08:24.000 --> 00:08:26.000]  你碰我,我碰你
[00:08:26.000 --> 00:08:28.000]  會容易產生什麼
[00:08:28.000 --> 00:08:30.000]  磨擦
[00:08:30.000 --> 00:08:31.000]  不單止教會
[00:08:31.000 --> 00:08:32.000]  還有職場
[00:08:32.000 --> 00:08:34.000]  有很多同事
[00:08:34.000 --> 00:08:35.000]  你碰他,他碰你
[00:08:35.000 --> 00:08:37.000]  家庭人沒那麼多
[00:08:37.000 --> 00:08:39.000]  但都有你碰我,我碰你的情況
[00:08:39.000 --> 00:08:44.000]  變成很多時候雅氣就崩了
[00:08:44.000 --> 00:08:46.000]  我看到一些中東的考古學家
[00:08:46.000 --> 00:08:49.000]  挖掘舊時的古物
[00:08:49.000 --> 00:08:50.000]  很多雅氣出現
[00:08:50.000 --> 00:08:51.000]  隻隻都崩了
[00:08:51.000 --> 00:08:53.000]  不知道是不是撞多了
[00:08:53.000 --> 00:08:58.000]  所以我們要知道我們不是完美
[00:08:58.000 --> 00:08:59.000]  別人也不是完美
[00:08:59.000 --> 00:09:02.000]  我們要學習體諒
[00:09:02.000 --> 00:09:03.000]  原諒別人
[00:09:03.000 --> 00:09:05.000]  也要原諒自己
[00:09:05.000 --> 00:09:07.000]  不要對別人太過苛求
[00:09:07.000 --> 00:09:09.000]  不要對自己也太過苛求
[00:09:09.000 --> 00:09:13.000]  根據精神病理學的資料
[00:09:13.000 --> 00:09:16.000]  精神病其中一個重要的原因
[00:09:16.000 --> 00:09:19.000]  就是病人不能夠要恕別人
[00:09:19.000 --> 00:09:23.000]  或者不能夠要恕自己
[00:09:23.000 --> 00:09:24.000]  有一個例子
[00:09:24.000 --> 00:09:25.000]  有一個真事
[00:09:25.000 --> 00:09:28.000]  有一位姊妹
[00:09:28.000 --> 00:09:29.000]  她的老爺
[00:09:29.000 --> 00:09:30.000]  即她丈夫的爸爸
[00:09:30.000 --> 00:09:32.000]  說錯了一句話
[00:09:32.000 --> 00:09:34.000]  她生氣了很多年
[00:09:34.000 --> 00:09:35.000]  對她丈夫說
[00:09:35.000 --> 00:09:38.000]  我以後不去你爸爸的家
[00:09:38.000 --> 00:09:40.000]  爸爸不開心
[00:09:40.000 --> 00:09:41.000]  她自己也不開心
[00:09:41.000 --> 00:09:42.000]  丈夫也不開心
[00:09:42.000 --> 00:09:44.000]  何必呢
[00:09:44.000 --> 00:09:48.000]  我們既然大家都知道是不完美
[00:09:48.000 --> 00:09:51.000]  我們就要學會了去要恕別人
[00:09:51.000 --> 00:09:54.000]  你知不知道耶穌說
[00:09:54.000 --> 00:09:57.000]  你們如果不要恕別人的過犯
[00:09:57.000 --> 00:10:01.000]  你們的天父也必不要恕你的過犯
[00:10:01.000 --> 00:10:02.000]  上帝要恕我們
[00:10:02.000 --> 00:10:04.000]  其實有一個條件
[00:10:04.000 --> 00:10:06.000]  就是你要要恕別人
[00:10:06.000 --> 00:10:08.000]  所以我們要在神面前學習要恕
[00:10:08.000 --> 00:10:10.000]  你的精神也會好一點
[00:10:10.000 --> 00:10:12.000]  你常常惹人生氣
[00:10:12.000 --> 00:10:13.000]  你就不美了
[00:10:13.000 --> 00:10:15.000]  是不是
[00:10:15.000 --> 00:10:17.000]  有一件事很奇妙
[00:10:17.000 --> 00:10:18.000]  雖然我們是雅氣
[00:10:18.000 --> 00:10:20.000]  但是神體重我們
[00:10:20.000 --> 00:10:22.000]  要將祂的寶貝放在我們裡面
[00:10:22.000 --> 00:10:24.000]  將祂的福音放在我們裡面
[00:10:24.000 --> 00:10:27.000]  以致我們這個雅氣大放光明
[00:10:27.000 --> 00:10:29.000]  其實你很厲害
[00:10:29.000 --> 00:10:31.000]  神體你很厲害
[00:10:31.000 --> 00:10:33.000]  我看你也不敢說你不厲害
[00:10:33.000 --> 00:10:36.000]  我一會兒會說出你怎樣厲害
[00:10:36.000 --> 00:10:37.000]  這個雅氣
[00:10:37.000 --> 00:10:39.000]  但記住第一點
[00:10:39.000 --> 00:10:43.000]  就是知道人性不是完美
[00:10:43.000 --> 00:10:45.000]  第二點
[00:10:45.000 --> 00:10:47.000]  應付逆境的第二個要訣
[00:10:47.000 --> 00:10:51.000]  就是明白人生有苦難
[00:10:51.000 --> 00:10:53.000]  我們看看第四章第八到第九節
[00:10:53.000 --> 00:10:55.000]  保羅就用四個詞句
[00:10:55.000 --> 00:10:58.000]  來形容他面對的苦難
[00:10:58.000 --> 00:11:01.000]  我們四面受敵
[00:11:01.000 --> 00:11:03.000]  四面受敵就是第一個形字
[00:11:03.000 --> 00:11:05.000]  卻不被困住
[00:11:05.000 --> 00:11:07.000]  心裡作難
[00:11:07.000 --> 00:11:09.000]  卻不致失望
[00:11:09.000 --> 00:11:11.000]  卻不被丟棄
[00:11:11.000 --> 00:11:13.000]  打倒了卻不致死亡
[00:11:13.000 --> 00:11:15.000]  四面受敵
[00:11:15.000 --> 00:11:17.000]  英文翻譯原文
[00:11:17.000 --> 00:11:19.000]  就是hard pressed
[00:11:19.000 --> 00:11:21.000]  心裡作難
[00:11:21.000 --> 00:11:24.000]  英文就是perplex 困惑
[00:11:24.000 --> 00:11:27.000]  就是persecuted
[00:11:27.000 --> 00:11:29.000]  不被丟棄
[00:11:29.000 --> 00:11:33.000]  打倒了就是struck down
[00:11:33.000 --> 00:11:38.000]  hard pressed perplex persecuted struck down
[00:11:38.000 --> 00:11:41.000]  就是保羅當年面對的困境
[00:11:41.000 --> 00:11:44.000]  其實這四個名詞來形容
[00:11:44.000 --> 00:11:47.000]  我們香港人的處境都很適合
[00:11:47.000 --> 00:11:49.000]  香港幾個月前有佔領運動
[00:11:49.000 --> 00:11:52.000]  現在有反水貨的示威
[00:11:52.000 --> 00:11:54.000]  香港面臨貧富懸殊
[00:11:54.000 --> 00:11:55.000]  屋價貴
[00:11:55.000 --> 00:11:56.000]  人工低
[00:11:56.000 --> 00:11:57.000]  教育制度有問題
[00:11:57.000 --> 00:11:59.000]  我們這班打工仔
[00:11:59.000 --> 00:12:03.000]  又hard pressed又perplex
[00:12:03.000 --> 00:12:05.000]  我們要接受一個現實
[00:12:05.000 --> 00:12:08.000]  就是人生一定有苦難
[00:12:08.000 --> 00:12:09.000]  一定有
[00:12:09.000 --> 00:12:10.000]  為什麼呢
[00:12:10.000 --> 00:12:11.000]  有兩個原因
[00:12:11.000 --> 00:12:13.000]  人生的苦難
[00:12:13.000 --> 00:12:16.000]  其實在哲學上是一個廣泛討論的問題
[00:12:16.000 --> 00:12:19.000]  Theology of Sovereign
[00:12:19.000 --> 00:12:23.000]  The Problem of Evil
[00:12:23.000 --> 00:12:25.000]  其實說到歸根結底
[00:12:25.000 --> 00:12:28.000]  只有一個原因
[00:12:28.000 --> 00:12:31.000]  是聖經羅馬書五章十二節所說
[00:12:31.000 --> 00:12:33.000]  羅馬書五章十二節說
[00:12:33.000 --> 00:12:36.000]  這就如罪是從一人入了世界
[00:12:36.000 --> 00:12:38.000]  死又是從罪來的
[00:12:38.000 --> 00:12:40.000]  於是死就臨到眾人
[00:12:40.000 --> 00:12:43.000]  因為眾人都犯了罪
[00:12:43.000 --> 00:12:47.000]  自從我們的始祖阿當夏娃犯罪
[00:12:47.000 --> 00:12:49.000]  魔鬼就入了這個世界
[00:12:49.000 --> 00:12:50.000]  在掌權
[00:12:50.000 --> 00:12:55.000]  為人帶來的苦難
[00:12:55.000 --> 00:13:02.000]  所以這個就是苦難最基本的原因
[00:13:02.000 --> 00:13:03.000]  就是罪
[00:13:03.000 --> 00:13:06.000]  第二個原因和第一個有關係
[00:13:06.000 --> 00:13:10.000]  就是我們基督徒所受的逼迫
[00:13:10.000 --> 00:13:13.000]  在提摩太后書三章十二節
[00:13:13.000 --> 00:13:14.000]  保羅說
[00:13:14.000 --> 00:13:16.000]  凡立志在基督耶穌裡
[00:13:16.000 --> 00:13:19.000]  敬虔度日的也都受逼迫
[00:13:19.000 --> 00:13:21.000]  因為這個世界有罪
[00:13:21.000 --> 00:13:24.000]  所以你敬虔度日都會受到逼迫
[00:13:24.000 --> 00:13:25.000]  換句話說
[00:13:25.000 --> 00:13:28.000]  應付逆境的第二個要訣
[00:13:28.000 --> 00:13:30.000]  就是要接受一個現實
[00:13:30.000 --> 00:13:32.000]  就是人生一定有苦難
[00:13:32.000 --> 00:13:34.000]  你不要說何必偏偏選中我
[00:13:34.000 --> 00:13:36.000]  個個都選中了
[00:13:36.000 --> 00:13:38.000]  無論你做得好做得不好
[00:13:38.000 --> 00:13:41.000]  都會面對
[00:13:41.000 --> 00:13:44.000]  我六年半前來太古城堂
[00:13:44.000 --> 00:13:46.000]  在外國回來太古城堂
[00:13:46.000 --> 00:13:47.000]  很侍奉
[00:13:47.000 --> 00:13:51.000]  我見到當時我們教會的弟兄姊妹年紀大一點
[00:13:51.000 --> 00:13:52.000]  有些都很精靈
[00:13:52.000 --> 00:13:55.000]  可以行得、站得、又煮得東西
[00:13:55.000 --> 00:13:57.000]  但六年半之後
[00:13:57.000 --> 00:13:59.000]  他老了,我又老了
[00:13:59.000 --> 00:14:00.000]  我還行得、站得
[00:14:00.000 --> 00:14:03.000]  但有些就已經要在安老院
[00:14:03.000 --> 00:14:05.000]  甚至有些離開這個世界
[00:14:05.000 --> 00:14:09.000]  上星期我和莫倫佩夏女士的安息禮拜
[00:14:09.000 --> 00:14:10.000]  和一班家人見面
[00:14:10.000 --> 00:14:13.000]  我看到人生的短暫
[00:14:13.000 --> 00:14:15.000]  不單止短暫,而且是痛苦
[00:14:15.000 --> 00:14:19.000]  因為很多老人家的身體痛
[00:14:19.000 --> 00:14:23.000]  今天完了早堂,也有一位姊妹說
[00:14:23.000 --> 00:14:25.000]  請你為這位禱告
[00:14:25.000 --> 00:14:28.000]  因為她身體不舒服
[00:14:28.000 --> 00:14:33.000]  我是感受到你所面對的逆境
[00:14:33.000 --> 00:14:36.000]  幾天前,我拉傷了一條肌肉
[00:14:36.000 --> 00:14:39.000]  英文叫pull the muscle
[00:14:39.000 --> 00:14:42.000]  可能是吳博爾扭傷了一條肌肉
[00:14:42.000 --> 00:14:44.000]  現在康復了
[00:14:44.000 --> 00:14:47.000]  但這幾天的不舒服
[00:14:47.000 --> 00:14:51.000]  也為我的侍奉和生活帶來不便
[00:14:51.000 --> 00:14:54.000]  我想這些老人家長年累月
[00:14:54.000 --> 00:14:56.000]  在這樣的情況下
[00:14:56.000 --> 00:14:58.000]  其實是痛苦的
[00:14:58.000 --> 00:15:01.000]  所以我想上帝偶爾要拉我一條筋
[00:15:01.000 --> 00:15:05.000]  讓我在痛苦中不要忘記
[00:15:05.000 --> 00:15:07.000]  我牧羊的羊群
[00:15:07.000 --> 00:15:11.000]  其實是牠們面對每一天的痛苦
[00:15:11.000 --> 00:15:17.000]  我們要接受人生有痛苦的現實
[00:15:17.000 --> 00:15:22.000]  這就是我們其中一個要決
[00:15:22.000 --> 00:15:25.000]  我們如何面對呢?
[00:15:25.000 --> 00:15:27.000]  我們來到第三個要決
[00:15:27.000 --> 00:15:30.000]  就是選擇不放棄
[00:15:30.000 --> 00:15:33.000]  在同樣的第四章第八第九節裏
[00:15:33.000 --> 00:15:36.000]  保羅用另外四個詞句
[00:15:36.000 --> 00:15:41.000]  描寫他如何回應這些困境
[00:15:41.000 --> 00:15:45.000]  「我們四面受敵卻不被困住」
[00:15:45.000 --> 00:15:48.000]  「心理作難卻不致失望」
[00:15:48.000 --> 00:15:50.000]  「遭逼迫卻不被凋棄」
[00:15:50.000 --> 00:15:53.000]  「打倒了卻不致死亡」
[00:15:53.000 --> 00:15:56.000]  不被困住英文是not crushed
[00:15:56.000 --> 00:15:58.000]  不會被壓碎
[00:15:58.000 --> 00:16:01.000]  心理作難卻不致失望
[00:16:01.000 --> 00:16:04.000]  就是not in despair
[00:16:04.000 --> 00:16:05.000]  不會完全絕望
[00:16:05.000 --> 00:16:07.000]  遭逼迫卻不被凋棄
[00:16:07.000 --> 00:16:08.000]  not abandoned
[00:16:08.000 --> 00:16:10.000]  上帝不會凋棄我們
[00:16:10.000 --> 00:16:14.000]  打倒了卻不致死亡
[00:16:14.000 --> 00:16:15.000]  不會被毀滅
[00:16:15.000 --> 00:16:17.000]  not destroyed
[00:16:17.000 --> 00:16:21.000]  你看到保羅的堅定
[00:16:21.000 --> 00:16:23.000]  他選擇了不放棄
[00:16:23.000 --> 00:16:25.000]  這一點你可以選擇
[00:16:25.000 --> 00:16:27.000]  你可以有選擇
[00:16:27.000 --> 00:16:28.000]  你可以選擇放棄
[00:16:28.000 --> 00:16:29.000]  選擇不放棄
[00:16:29.000 --> 00:16:33.000]  但是第三個應付逆境的要決
[00:16:33.000 --> 00:16:39.000]  你要選擇不放棄
[00:16:39.000 --> 00:16:42.000]  在大約二十多年前
[00:16:42.000 --> 00:16:45.000]  世界奧林匹克運動會
[00:16:45.000 --> 00:16:47.000]  有一個馬拉松比賽
[00:16:47.000 --> 00:16:53.000]  即是26英里或41、42公里
[00:16:53.000 --> 00:16:56.000]  一個最長的馬拉松比賽
[00:16:56.000 --> 00:16:58.000]  所有選手都跑完
[00:16:58.000 --> 00:17:00.000]  只剩下一個
[00:17:00.000 --> 00:17:03.000]  最後這個跑了很久
[00:17:03.000 --> 00:17:05.000]  其他項目已經開始了
[00:17:05.000 --> 00:17:07.000]  他繼續在那條路上跑
[00:17:07.000 --> 00:17:10.000]  在那裏總是繼續跑下去
[00:17:10.000 --> 00:17:11.000]  香港是不准的
[00:17:11.000 --> 00:17:13.000]  差不多找車接你回去
[00:17:13.000 --> 00:17:16.000]  但是這個選手就繼續跑
[00:17:16.000 --> 00:17:18.000]  我想問有沒有誰參加
[00:17:18.000 --> 00:17:21.000]  渣打的馬拉松今年
[00:17:21.000 --> 00:17:22.000]  有 這麼厲害
[00:17:22.000 --> 00:17:23.000]  是多少公里
[00:17:23.000 --> 00:17:25.000]  十公里還是二十公里
[00:17:25.000 --> 00:17:26.000]  十公里
[00:17:26.000 --> 00:17:30.000]  這個是世界級26公里最長的
[00:17:30.000 --> 00:17:32.000]  最後這個我都跑完了
[00:17:32.000 --> 00:17:34.000]  他還在那裏跑
[00:17:34.000 --> 00:17:36.000]  那些人說為什麼不早點收山
[00:17:36.000 --> 00:17:37.000]  你跑這麼久
[00:17:37.000 --> 00:17:38.000]  有人注目
[00:17:38.000 --> 00:17:42.000]  他說我國家在七千里以外
[00:17:42.000 --> 00:17:43.000]  送我來這裏跑馬拉松
[00:17:43.000 --> 00:17:45.000]  不只是叫我跑一段路
[00:17:45.000 --> 00:17:48.000]  他要我跑完整段路程
[00:17:48.000 --> 00:17:50.000]  很欣賞這位選手
[00:17:50.000 --> 00:17:51.000]  雖然他跑到最後
[00:17:51.000 --> 00:17:54.000]  他的心智是第一
[00:17:54.000 --> 00:17:56.000]  舊約大家都
[00:17:56.000 --> 00:17:57.000]  如果你熟悉舊約的歷史
[00:17:57.000 --> 00:17:58.000]  你都知道
[00:17:58.000 --> 00:18:00.000]  約瑟被人放在監獄裏面
[00:18:00.000 --> 00:18:07.000]  這個監獄是成為他成功的一道門
[00:18:07.000 --> 00:18:09.000]  為他打開成功之門
[00:18:09.000 --> 00:18:11.000]  因為他不放棄
[00:18:11.000 --> 00:18:15.000]  但爾利才被人圍在獅子坑裏面
