
[00:00:00.000 --> 00:00:05.000]  丁姐妹平安,這段日子你還好嗎?
[00:02:16.000 --> 00:02:21.000]  怎麼樣?你們不能和我謹誠遍時嗎?
[00:02:21.000 --> 00:02:26.000]  總要謹誠禱告,免得入了迷惑
[00:02:26.000 --> 00:02:31.000]  你們心靈固然願意,肉體卻軟弱了
[00:02:31.000 --> 00:02:34.000]  第二次又去禱告說
[00:02:34.000 --> 00:02:39.000]  我父啊,這杯若不能離開我,必要我喝
[00:02:39.000 --> 00:02:42.000]  就願你的旨意成全
[00:02:42.000 --> 00:02:48.000]  又來見他們睡著了,因為他們的眼睛困倦
[00:02:48.000 --> 00:02:52.000]  耶穌又離開他們去了
[00:02:52.000 --> 00:02:57.000]  第三次禱告,還是與先前一樣
[00:02:57.000 --> 00:03:01.000]  於是來到門徒對他們說
[00:03:01.000 --> 00:03:05.000]  現在你們仍然睡覺安歇白
[00:03:05.000 --> 00:03:10.000]  時候到了,人只被埋在罪人手裡了
[00:03:10.000 --> 00:03:13.000]  起來,我們走吧
[00:03:13.000 --> 00:03:17.000]  看啊,賣我的人,勤了
[00:03:17.000 --> 00:03:20.000]  赫西瑪尼縣這個地方
[00:03:20.000 --> 00:03:24.000]  在橄欖山下的那個地方叫吸輪谷
[00:03:24.000 --> 00:03:30.000]  今天它的位置就在耶路撒冷市裡面
[00:03:30.000 --> 00:03:33.000]  赫西瑪尼這個希臘字本身有一個意思
[00:03:33.000 --> 00:03:37.000]  就是壓榨橄欖油的意思
[00:03:37.000 --> 00:03:40.000]  在橄欖山下面這個地方
[00:03:40.000 --> 00:03:42.000]  是做橄欖油的地方
[00:03:42.000 --> 00:03:46.000]  橄欖必須要被沉重的石磨壓碎
[00:03:46.000 --> 00:03:49.000]  才會流出裡面的橄欖汁
[00:03:49.000 --> 00:03:52.000]  或者我們的生命當中
[00:03:52.000 --> 00:03:54.000]  都有這些時刻
[00:03:54.000 --> 00:03:58.000]  可能我們感覺到挫折,失敗
[00:03:58.000 --> 00:04:02.000]  感覺大得像壓扁我們一樣
[00:04:02.000 --> 00:04:05.000]  可能是其他人的批評,攻擊
[00:04:05.000 --> 00:04:08.000]  讓我們忍受不住
[00:04:08.000 --> 00:04:10.000]  也可能是工作的挑戰
[00:04:10.000 --> 00:04:13.000]  財務的壓力,親子的衝突
[00:04:13.000 --> 00:04:16.000]  家裡要面對的問題
[00:04:16.000 --> 00:04:18.000]  壓得我們喘不過氣
[00:04:18.000 --> 00:04:21.000]  甚至是染病的威脅
[00:04:21.000 --> 00:04:24.000]  被隔離的無奈
[00:04:24.000 --> 00:04:26.000]  讓我們感覺到生活
[00:04:26.000 --> 00:04:29.000]  好像一個壓縮的空間一樣
[00:04:29.000 --> 00:04:32.000]  就在赫西瑪尼這個地方
[00:04:32.000 --> 00:04:35.000]  是耶穌被出賣,捉拿
[00:04:35.000 --> 00:04:37.000]  在那一晚
[00:04:37.000 --> 00:04:41.000]  耶穌要真實地面對自己的使命
[00:04:41.000 --> 00:04:43.000]  與其說是使命
[00:04:43.000 --> 00:04:47.000]  不如就說其實這同樣是祂的命令
[00:04:47.000 --> 00:04:50.000]  是祂必然要這樣做
[00:04:50.000 --> 00:04:53.000]  耶穌是一個完完全全的人
[00:04:53.000 --> 00:04:56.000]  但同時是完完全全的神
[00:04:56.000 --> 00:04:58.000]  祂神的一面
[00:04:58.000 --> 00:05:02.000]  令祂很清楚地知道將會發生什麼事
[00:05:02.000 --> 00:05:05.000]  同時,耶穌祂完全的人性
[00:05:05.000 --> 00:05:08.000]  也令祂極度難過
[00:05:08.000 --> 00:05:11.000]  經文很清楚地告訴我們
[00:05:11.000 --> 00:05:13.000]  耶穌的感覺
[00:05:13.000 --> 00:05:17.000]  祂感覺到憂愁起來,極其難過
[00:05:17.000 --> 00:05:21.000]  不少學者都嘗試很細心地分析
[00:05:21.000 --> 00:05:25.000]  究竟耶穌感受是為了什麼呢?
[00:05:25.000 --> 00:05:29.000]  祂是否因為死亡而憂愁難過呢?
[00:05:29.000 --> 00:05:33.000]  還是祂是為了要承擔而難過呢?
[00:05:33.000 --> 00:05:36.000]  又或者會不會祂是因為
[00:05:36.000 --> 00:05:42.000]  要在死亡那一刻與父神割裂而難過呢?
[00:05:42.000 --> 00:05:44.000]  我會說,人子耶穌
[00:05:44.000 --> 00:05:47.000]  可能祂就好像我們所有人一樣
[00:05:47.000 --> 00:05:49.000]  祂充滿著很複雜
[00:05:49.000 --> 00:05:52.000]  又很豐富的感受和情緒
[00:05:52.000 --> 00:05:57.000]  不只是很理性、很單一地分析
[00:05:57.000 --> 00:06:01.000]  耶穌就是知道祂面前要走上十字架
[00:06:01.000 --> 00:06:04.000]  為世人的罪而死
[00:06:04.000 --> 00:06:08.000]  我相信祂在這個時刻一定是百感交集
[00:06:08.000 --> 00:06:10.000]  我們都未必能夠完全明白
[00:06:10.000 --> 00:06:13.000]  祂憂愁難過這幾個字
[00:06:13.000 --> 00:06:16.000]  可能都不足以形容祂
[00:06:16.000 --> 00:06:19.000]  耶穌也跟祂三個門徒
[00:06:19.000 --> 00:06:21.000]  去講祂的感受
[00:06:21.000 --> 00:06:23.000]  或者用我們今天的字眼
[00:06:23.000 --> 00:06:26.000]  就是受不了、想死
[00:06:26.000 --> 00:06:28.000]  在這裡形容的耶穌
[00:06:28.000 --> 00:06:31.000]  不是一個很偉大的殉道者
[00:06:31.000 --> 00:06:36.000]  而是一個極度哀傷、真真實實的人
[00:06:36.000 --> 00:06:39.000]  不知道祢在祢最難過的時候
[00:06:39.000 --> 00:06:42.000]  祢會選擇怎樣自處呢?
[00:06:42.000 --> 00:06:46.000]  會不會我們有時都很想避開這個問題?
[00:06:46.000 --> 00:06:48.000]  還是我們很想跟上帝說
[00:06:48.000 --> 00:06:50.000]  不要這樣做呢?
[00:06:50.000 --> 00:06:53.000]  耶穌在祂極其難過的時候
[00:06:53.000 --> 00:06:55.000]  祂選擇禱告
[00:06:55.000 --> 00:06:58.000]  祂不是叫天父去解決問題
[00:06:58.000 --> 00:07:01.000]  而是求天父的旨意成就
[00:07:01.000 --> 00:07:05.000]  甘願去走上十字架的路
[00:07:05.000 --> 00:07:07.000]  最終耶穌成就的救恩
[00:07:07.000 --> 00:07:10.000]  改變了千千萬萬人的生命
[00:07:10.000 --> 00:07:12.000]  改變了全世界
[00:07:12.000 --> 00:07:16.000]  在這裡讓我記起一個小故事
[00:07:16.000 --> 00:07:19.000]  有一次一個十幾歲的女孩
[00:07:19.000 --> 00:07:21.000]  她跟她爸爸投訴
[00:07:21.000 --> 00:07:23.000]  我真是命苦
[00:07:23.000 --> 00:07:25.000]  生活這麼艱難、很累
[00:07:25.000 --> 00:07:27.000]  我很想躺平,什麼都不做
[00:07:27.000 --> 00:07:29.000]  爸爸是個廚師
[00:07:29.000 --> 00:07:32.000]  他帶了女兒進廚房
[00:07:32.000 --> 00:07:35.000]  然後他煮了三鍋水
[00:07:35.000 --> 00:07:37.000]  水開始沸騰的時候
[00:07:37.000 --> 00:07:40.000]  爸爸在第一個鍋裡放了一些薯仔
[00:07:40.000 --> 00:07:43.000]  第二個鍋裡放了一些雞蛋
[00:07:43.000 --> 00:07:46.000]  第三個鍋裡放了一些咖啡豆
[00:07:46.000 --> 00:07:49.000]  然後她就不說話
[00:07:49.000 --> 00:07:52.000]  跟女兒一起看著三個鍋子
[00:07:52.000 --> 00:07:55.000]  在煮這三鍋東西
[00:07:55.000 --> 00:07:57.000]  很不耐煩
[00:07:57.000 --> 00:07:59.000]  她走來走去,爸爸在做什麼呢?
[00:07:59.000 --> 00:08:03.000]  20分鐘之後,爸爸就關火了
[00:08:03.000 --> 00:08:06.000]  然後他把薯仔、雞蛋和咖啡豆
[00:08:06.000 --> 00:08:10.000]  分別拿出來,放在不同的碟子上
[00:08:10.000 --> 00:08:12.000]  然後他跟女兒說
[00:08:12.000 --> 00:08:14.000]  女兒,你看到什麼?
[00:08:14.000 --> 00:08:17.000]  有薯仔、雞蛋和咖啡豆
[00:08:17.000 --> 00:08:19.000]  爸爸說,你看清楚一點
[00:08:19.000 --> 00:08:22.000]  碰一下薯仔,打開雞蛋
[00:08:22.000 --> 00:08:24.000]  再喝一下咖啡
[00:08:24.000 --> 00:08:26.000]  有什麼感覺呢?
[00:08:26.000 --> 00:08:30.000]  女兒碰一下薯仔,軟軟的
[00:08:30.000 --> 00:08:33.000]  雞蛋剝了殼,熟了
[00:08:33.000 --> 00:08:36.000]  她再試一下咖啡
[00:08:36.000 --> 00:08:38.000]  甘香的咖啡味
[00:08:38.000 --> 00:08:41.000]  令她會心微笑
[00:08:41.000 --> 00:08:44.000]  爸爸,那是什麼意思呢?
[00:08:44.000 --> 00:08:45.000]  爸爸解釋了
[00:08:45.000 --> 00:08:48.000]  他說薯仔、雞蛋和咖啡豆
[00:08:48.000 --> 00:08:51.000]  都是經過同樣高溫的煎熬
[00:08:51.000 --> 00:08:54.000]  不過他們的反應是很不同的
[00:08:54.000 --> 00:08:56.000]  薯仔本來很硬
[00:08:56.000 --> 00:08:59.000]  但後來它就變得軟弱
[00:08:59.000 --> 00:09:01.000]  雞蛋本來很軟弱
[00:09:01.000 --> 00:09:04.000]  全靠外面的殼去保護它
[00:09:04.000 --> 00:09:06.000]  直到它在沸騰中
[00:09:06.000 --> 00:09:09.000]  雞蛋的心就變得硬起來了
[00:09:09.000 --> 00:09:12.000]  只是咖啡豆就最特別了
[00:09:12.000 --> 00:09:13.000]  在沸騰中
[00:09:13.000 --> 00:09:16.000]  咖啡豆改變了四周圍的水
[00:09:16.000 --> 00:09:19.000]  創造了全新的環境
[00:09:19.000 --> 00:09:21.000]  爸爸就問了
[00:09:21.000 --> 00:09:23.000]  你是哪一種?
[00:09:23.000 --> 00:09:25.000]  面對困難的時候
[00:09:25.000 --> 00:09:27.000]  你怎樣回應呢?
[00:09:27.000 --> 00:09:31.000]  你是薯仔被逆境打倒
[00:09:31.000 --> 00:09:34.000]  還是雞蛋變得生硬?
[00:09:34.000 --> 00:09:37.000]  還是好像咖啡豆那樣
[00:09:37.000 --> 00:09:41.000]  努力去創造出全新的局面呢?
[00:09:41.000 --> 00:09:43.000]  我們都知道
[00:09:43.000 --> 00:09:45.000]  人生必然有艱難
[00:09:45.000 --> 00:09:48.000]  但近年我們更加明白
[00:09:48.000 --> 00:09:50.000]  逆境是可以突然來到
[00:09:50.000 --> 00:09:52.000]  而且是一浪接一浪
[00:09:52.000 --> 00:09:54.000]  在這個時候
[00:09:54.000 --> 00:09:57.000]  我們需要把焦點放在
[00:09:57.000 --> 00:10:00.000]  可以做、可以回應的事情上
[00:10:00.000 --> 00:10:04.000]  而不是讓環境去推導我們
[00:10:04.000 --> 00:10:05.000]  作為基督徒
[00:10:05.000 --> 00:10:07.000]  我們更加多一步
[00:10:07.000 --> 00:10:11.000]  我們把焦點放在上帝的身上
[00:10:11.000 --> 00:10:14.000]  在艱難和變化當中
[00:10:14.000 --> 00:10:17.000]  是我們最好的成長機會
[00:10:17.000 --> 00:10:20.000]  以致我們在這個環境裏面
[00:10:20.000 --> 00:10:23.000]  我們的生命能夠更加強壯
[00:10:23.000 --> 00:10:25.000]  在疫情底下
[00:10:25.000 --> 00:10:27.000]  我不知道你怎樣發揮影響力
[00:10:27.000 --> 00:10:30.000]  面對艱難帶出盼望呢?
[00:10:30.000 --> 00:10:32.000]  我都很期待將來
[00:10:32.000 --> 00:10:34.000]  可以聽到你的故事
[00:10:34.000 --> 00:10:36.000]  回到經文那裏
[00:10:36.000 --> 00:10:39.000]  耶穌面對終極的患難
[00:10:39.000 --> 00:10:42.000]  作為一個完全的人
[00:10:42.000 --> 00:10:44.000]  祂是有真真實實的人性的
[00:10:44.000 --> 00:10:45.000]  在這個時候
[00:10:45.000 --> 00:10:49.000]  耶穌祂很想有身邊的人的支持
[00:10:49.000 --> 00:10:54.000]  祂在情感上是需要其他人去支持
[00:10:54.000 --> 00:10:58.000]  於是祂帶了三個最核心的門徒
[00:10:58.000 --> 00:11:01.000]  彼得、雅各和約翰
[00:11:01.000 --> 00:11:04.000]  耶穌期望他們不只是跟著祂
[00:11:04.000 --> 00:11:07.000]  更加可以為祂禱告
[00:11:07.000 --> 00:11:09.000]  可以守望
[00:11:09.000 --> 00:11:13.000]  只有最核心的三個門徒有份參與
[00:11:13.000 --> 00:11:16.000]  不過這三個門徒做什麼呢?
[00:11:16.000 --> 00:11:18.000]  他們睡著了
[00:11:18.000 --> 00:11:20.000]  不知道他們會不會想
[00:11:20.000 --> 00:11:22.000]  等你而已,先睡一會吧
[00:11:22.000 --> 00:11:25.000]  又或者他們真的很累,不能睡
[00:11:25.000 --> 00:11:28.000]  其實休息是沒有錯過
[00:11:28.000 --> 00:11:30.000]  只不過不是這個時候
[00:11:30.000 --> 00:11:35.000]  這次耶穌說清楚他們是要警醒的
[00:11:35.000 --> 00:11:38.000]  當耶穌回去找他們三個門徒的時候
[00:11:38.000 --> 00:11:40.000]  發現他們都睡著了
[00:11:40.000 --> 00:11:43.000]  耶穌說:怎麼樣?
[00:11:43.000 --> 00:11:46.000]  你們不能給我警醒便是嗎?
[00:11:46.000 --> 00:11:48.000]  總要警醒禱告
[00:11:48.000 --> 00:11:50.000]  免得入了迷惑
[00:11:50.000 --> 00:11:52.000]  你們心靈固然願意
[00:11:52.000 --> 00:11:55.000]  肉體卻軟弱了
[00:11:55.000 --> 00:12:00.000]  耶穌當然明白,心靈肉體軟弱的道理
[00:12:00.000 --> 00:12:04.000]  其實耶穌大可以不管那三個門徒
[00:12:04.000 --> 00:12:06.000]  自己繼續祈禱
[00:12:06.000 --> 00:12:08.000]  甚至都不用帶他們
[00:12:08.000 --> 00:12:11.000]  反正找他們,他們都是睡著了
[00:12:11.000 --> 00:12:16.000]  不過耶穌卻是三次回去找這三個門徒
[00:12:16.000 --> 00:12:20.000]  祂實在很期望門徒可以跟祂一起
[00:12:20.000 --> 00:12:23.000]  警醒禱告
[00:12:23.000 --> 00:12:26.000]  經文第四十三節
[00:12:26.000 --> 00:12:29.000]  解釋了為什麼門徒睡著了
[00:12:29.000 --> 00:12:33.000]  是因為他們的眼睛困倦
[00:12:33.000 --> 00:12:36.000]  不知道你有沒有試過很累
[00:12:36.000 --> 00:12:40.000]  眼皮發腫,睡不著那種感覺
[00:12:40.000 --> 00:12:42.000]  記得我年輕的時候
[00:12:42.000 --> 00:12:45.000]  我在北美一個小鎮讀書
[00:12:45.000 --> 00:12:46.000]  放假的時候
[00:12:46.000 --> 00:12:51.000]  我會跟幾個同學一起開車去大城買東西
[00:12:51.000 --> 00:12:55.000]  尤其是中國的豉油
[00:12:55.000 --> 00:12:58.000]  要開車三小時才能買到
[00:12:58.000 --> 00:13:00.000]  所以當時很多留學生
[00:13:00.000 --> 00:13:02.000]  他們日常生活中
[00:13:02.000 --> 00:13:05.000]  偶爾都會開長途車
[00:13:05.000 --> 00:13:07.000]  不過每隔一兩年
[00:13:07.000 --> 00:13:09.000]  就會聽到一宗新聞
[00:13:09.000 --> 00:13:13.000]  有些人開長途車,睡著了
[00:13:13.000 --> 00:13:15.000]  整輛車都車毀人亡
[00:13:15.000 --> 00:13:17.000]  司機睡著
[00:13:17.000 --> 00:13:20.000]  一刻就會出事
[00:13:20.000 --> 00:13:22.000]  所以當時我們習慣了
[00:13:22.000 --> 00:13:24.000]  每次開長途車
[00:13:24.000 --> 00:13:26.000]  是有兩個負責人的
[00:13:26.000 --> 00:13:27.000]  一個是司機
[00:13:27.000 --> 00:13:30.000]  一個是坐在隔壁的導航員
[00:13:30.000 --> 00:13:33.000]  不單因為當時沒有GPS
[00:13:33.000 --> 00:13:35.000]  要看地圖帶路
[00:13:35.000 --> 00:13:39.000]  而且更加因為導航員最重大的責任
[00:13:39.000 --> 00:13:41.000]  就是確保司機清醒
[00:13:41.000 --> 00:13:42.000]  不要睡著
[00:13:42.000 --> 00:13:44.000]  跟他又談又說
[00:13:44.000 --> 00:13:46.000]  又說選一些音樂
[00:13:46.000 --> 00:13:48.000]  遞一些零食給他
[00:13:48.000 --> 00:13:51.000]  總之後面乘客睡得好
[00:13:51.000 --> 00:13:52.000]  安樂得好
[00:13:52.000 --> 00:13:55.000]  前面那兩個都不可以睡
[00:13:55.000 --> 00:13:57.000]  記得有一次我都試過
[00:13:57.000 --> 00:13:59.000]  駕駛著軚盤
[00:13:59.000 --> 00:14:00.000]  實在很累
[00:14:00.000 --> 00:14:02.000]  眼皮都掉下來
[00:14:02.000 --> 00:14:04.000]  然後掉下來那一秒
[00:14:04.000 --> 00:14:06.000]  突然發覺自己開車
[00:14:06.000 --> 00:14:07.000]  醒一醒
[00:14:07.000 --> 00:14:08.000]  動一下身體
[00:14:08.000 --> 00:14:10.000]  然後又一刀一刀
[00:14:10.000 --> 00:14:12.000]  又醒一醒
[00:14:12.000 --> 00:14:15.000]  我馬上就跟身邊的朋友說
[00:14:15.000 --> 00:14:16.000]  不行了
[00:14:16.000 --> 00:14:18.000]  下一個出口我們出去停一停
[00:14:18.000 --> 00:14:20.000]  終於休息一會
[00:14:20.000 --> 00:14:22.000]  之後再開車
[00:14:22.000 --> 00:14:23.000]  片刻
[00:14:23.000 --> 00:14:25.000]  好像沒什麼
[00:14:25.000 --> 00:14:27.000]  但是在關鍵時刻
[00:14:27.000 --> 00:14:30.000]  片刻就可以致命
[00:14:30.000 --> 00:14:32.000]  片刻一會過去
[00:14:32.000 --> 00:14:35.000]  機會就過去了
[00:14:35.000 --> 00:14:36.000]  門徒
[00:14:36.000 --> 00:14:38.000]  他們跟著耶穌
[00:14:38.000 --> 00:14:40.000]  他們不察覺有什麼危機
[00:14:40.000 --> 00:14:44.000]  即使耶穌再三提醒他們
[00:14:44.000 --> 00:14:48.000]  他們都看不到即時有什麼迫切性
[00:14:48.000 --> 00:14:51.000]  耶穌的做法很清楚給我們知道
[00:14:51.000 --> 00:14:55.000]  群體當中彼此守望的重要性
[00:14:55.000 --> 00:14:58.000]  我們需要守望代禱
[00:14:58.000 --> 00:15:01.000]  但不是為了解決問題
[00:15:01.000 --> 00:15:03.000]  而是為了彼此支援
[00:15:03.000 --> 00:15:06.000]  鼓勵一起去面對問題
[00:15:06.000 --> 00:15:10.000]  一起去履行上帝的心意
[00:15:10.000 --> 00:15:12.000]  我們需要一起祈禱
[00:15:12.000 --> 00:15:16.000]  也需要有空間獨自去尋求上帝
[00:15:16.000 --> 00:15:19.000]  兩者都同樣重要
[00:15:19.000 --> 00:15:21.000]  門徒根本不預期耶穌
[00:15:21.000 --> 00:15:24.000]  他將要死在十字架上的事
[00:15:24.000 --> 00:15:26.000]  雖然我們知道
[00:15:26.000 --> 00:15:28.000]  耶穌其實都說了很多次
[00:15:28.000 --> 00:15:31.000]  人子是要被賣和受死
[00:15:31.000 --> 00:15:33.000]  第三天復活
[00:15:33.000 --> 00:15:35.000]  但是門徒一點都不上心
[00:15:35.000 --> 00:15:37.000]  也想像不到
[00:15:37.000 --> 00:15:38.000]  也是的
[00:15:38.000 --> 00:15:41.000]  我們都會好像門徒那樣
[00:15:41.000 --> 00:15:43.000]  說信耶穌
[00:15:43.000 --> 00:15:45.000]  其實心裡也未必明白
[00:15:45.000 --> 00:15:48.000]  耶穌在向我們說什麼
[00:15:48.000 --> 00:15:50.000]  心裡知道
[00:15:50.000 --> 00:15:52.000]  耶穌叫我們警醒禱告
[00:15:52.000 --> 00:15:54.000]  將一切應付
[00:15:54.000 --> 00:15:57.000]  不過我們的肉體仍然軟弱
[00:15:57.000 --> 00:15:59.000]  我們未必會做得到
[00:15:59.000 --> 00:16:01.000]  丙子門
[00:16:01.000 --> 00:16:05.000]  你是不是一個言行一致的人呢
[00:16:05.000 --> 00:16:08.000]  上帝當祂向你說些話
[00:16:08.000 --> 00:16:11.000]  你會去做、去回應呢
[00:16:11.000 --> 00:16:13.000]  耶穌祂身體力行
[00:16:13.000 --> 00:16:17.000]  祂教導我們說得到、做得到
[00:16:17.000 --> 00:16:19.000]  信服上帝的旨意
[00:16:19.000 --> 00:16:23.000]  即使是面對最極重的苦難
[00:16:23.000 --> 00:16:25.000]  都不會退避
[00:16:25.000 --> 00:16:27.000]  諸信裡面
[00:16:27.000 --> 00:16:30.000]  睡覺和警醒是一個對比
[00:16:30.000 --> 00:16:34.000]  比喻人的道德行遠弱
[00:16:34.000 --> 00:16:38.000]  帖撒羅尼加前書5章5至6節
[00:16:38.000 --> 00:16:39.000]  這裡是這樣說
[00:16:39.000 --> 00:16:41.000]  你們都是光明之子
[00:16:41.000 --> 00:16:43.000]  都是白晝之子
[00:16:43.000 --> 00:16:45.000]  我們不是屬黑夜的
[00:16:45.000 --> 00:16:47.000]  也不是屬幽暗的
[00:16:47.000 --> 00:16:51.000]  所以我們不要睡覺像別人一樣
[00:16:51.000 --> 00:16:54.000]  總要警醒、謹守
[00:16:54.000 --> 00:16:57.000]  在赫茜瑪利園
[00:16:57.000 --> 00:16:59.000]  耶穌第一次叫門徒
[00:16:59.000 --> 00:17:02.000]  就是和我一同警醒
[00:17:02.000 --> 00:17:05.000]  然後第二次41節那裡
[00:17:05.000 --> 00:17:08.000]  耶穌更加好鄭重地說
[00:17:08.000 --> 00:17:10.000]  總要警醒、禱告
[00:17:10.000 --> 00:17:12.000]  不是說
[00:17:12.000 --> 00:17:16.000]  在困難面前不單止警醒
[00:17:16.000 --> 00:17:18.000]  警醒更加是為了禱告
[00:17:18.000 --> 00:17:20.000]  以致人可以有力量
[00:17:20.000 --> 00:17:22.000]  面對眼前的困局
[00:17:22.000 --> 00:17:23.000]  在困難之中
[00:17:23.000 --> 00:17:27.000]  仍然堅持履行上帝的心意
[00:17:27.000 --> 00:17:30.000]  耶穌還有第三次
[00:17:30.000 --> 00:17:32.000]  就是找回門徒
[00:17:32.000 --> 00:17:34.000]  祂自己經過禱告
[00:17:34.000 --> 00:17:38.000]  祂已經預備好迎接最艱難的使命
[00:17:38.000 --> 00:17:40.000]  而且時間都到了
[00:17:40.000 --> 00:17:43.000]  門徒都不需要做到什麼
[00:17:43.000 --> 00:17:45.000]  能夠支持耶穌
[00:17:45.000 --> 00:17:47.000]  其實和祂一起警醒
[00:17:47.000 --> 00:17:50.000]  禱告的時間都已經過去了
[00:17:50.000 --> 00:17:52.000]  所以時候到了
[00:17:52.000 --> 00:17:55.000]  人子被埋在罪人手裡了
[00:17:55.000 --> 00:17:59.000]  這件是神聖上帝主導的事
[00:17:59.000 --> 00:18:01.000]  祂是被動式的
[00:18:01.000 --> 00:18:04.000]  人子被埋
[00:18:04.000 --> 00:18:07.000]  沒錯是猶大祂出賣耶穌
[00:18:07.000 --> 00:18:08.000]  不過我們都知道
[00:18:08.000 --> 00:18:11.000]  真正容許這個終極計劃成就的
[00:18:11.000 --> 00:18:14.000]  是上帝祂自己
[00:18:14.000 --> 00:18:16.000]  如果我們將耶穌
[00:18:16.000 --> 00:18:20.000]  第一次和第二次的禱告比較
[00:18:20.000 --> 00:18:24.000]  我們發現第二次是不同的
[00:18:24.000 --> 00:18:25.000]  第一次祂說
[00:18:25.000 --> 00:18:29.000]  倘若可行求祢叫這個杯離開我
[00:18:29.000 --> 00:18:31.000]  然而不要照我意思
[00:18:31.000 --> 00:18:33.000]  只要照祢的意思
[00:18:33.000 --> 00:18:34.000]  第二次祂說的是
[00:18:34.000 --> 00:18:35.000]  我父啊
[00:18:35.000 --> 00:18:38.000]  這個杯若不能離開我必要我喝
[00:18:38.000 --> 00:18:42.000]  就願祢的旨意成全
[00:18:42.000 --> 00:18:46.000]  兩次都是信服天父主權的禱告
[00:18:46.000 --> 00:18:49.000]  不過第二次就肯定得多了
[00:18:49.000 --> 00:18:52.000]  經人說還有第三次
[00:18:52.000 --> 00:18:55.000]  第三次的禱告講的說話
[00:18:55.000 --> 00:18:59.000]  還是跟先前第二次的一樣
[00:18:59.000 --> 00:19:00.000]  丁子妹
[00:19:00.000 --> 00:19:04.000]  祈禱祈多少次呢
[00:19:04.000 --> 00:19:07.000]  可能看看為了什麼祈禱吧
[00:19:07.000 --> 00:19:10.000]  我們不要怕重複去求
[00:19:10.000 --> 00:19:13.000]  耶穌的祈禱顯示了祈禱
[00:19:13.000 --> 00:19:16.000]  不單止是面向天父
[00:19:16.000 --> 00:19:19.000]  也是讓我們自己
[00:19:19.000 --> 00:19:21.000]  更加清楚去面對自己
[00:19:21.000 --> 00:19:25.000]  去肯定我們禱告的內容
[00:19:25.000 --> 00:19:27.000]  不知道你怎樣去理解
[00:19:27.000 --> 00:19:29.000]  信服上帝的生活
[00:19:29.000 --> 00:19:31.000]  我就發覺這裡有一個
[00:19:31.000 --> 00:19:34.000]  很微妙的平衡點
[00:19:34.000 --> 00:19:36.000]  信服不是什麼都不做
[00:19:36.000 --> 00:19:38.000]  讓上帝做完
[00:19:38.000 --> 00:19:41.000]  天災人禍我們也沒有辦法
[00:19:41.000 --> 00:19:42.000]  上帝會搞定
[00:19:42.000 --> 00:19:44.000]  上帝帶領就可以
[00:19:44.000 --> 00:19:46.000]  不是的
