
[00:00:00.000 --> 00:00:03.000]  今天想和大家分享到《讓福音》第十六章
[00:04:56.000 --> 00:04:57.000]  跟著耶穌說
[00:04:57.000 --> 00:04:58.000]  你遲些會被迫伐
[00:04:58.000 --> 00:05:00.000]  迫得我死都不祈
[00:05:00.000 --> 00:05:01.000]  班門徒都
[00:05:01.000 --> 00:05:03.000]  那餐飯我想都很難食
[00:05:03.000 --> 00:05:05.000]  不知發生什麼事
[00:05:05.000 --> 00:05:08.000]  跟著第十六章第十節
[00:05:08.000 --> 00:05:10.000]  要因我往赴那裏去
[00:05:10.000 --> 00:05:13.000]  你們就不再見我
[00:05:13.000 --> 00:05:15.000]  為何耶穌要赴那裏
[00:05:15.000 --> 00:05:17.000]  雖然赴那裏
[00:05:17.000 --> 00:05:18.000]  他沒有見到班門徒
[00:05:18.000 --> 00:05:21.000]  但可能知道是神
[00:05:21.000 --> 00:05:25.000]  為何又不再見耶穌呢
[00:05:25.000 --> 00:05:27.000]  在很多迷失裏面
[00:05:27.000 --> 00:05:33.000]  他們在重覆第十六章第十六節
[00:05:33.000 --> 00:05:34.000]  等不多時
[00:05:34.000 --> 00:05:36.000]  你們就不得見我
[00:05:36.000 --> 00:05:37.000]  再等不多時
[00:05:37.000 --> 00:05:39.000]  你們還要見我
[00:05:39.000 --> 00:05:40.000]  第一句就是說
[00:05:40.000 --> 00:05:42.000]  在很短時間
[00:05:42.000 --> 00:05:44.000]  You will see me no more
[00:05:44.000 --> 00:05:45.000]  再不見到我
[00:05:45.000 --> 00:05:47.000]  但又過了很短時間
[00:05:47.000 --> 00:05:48.000]  又會見到我
[00:05:48.000 --> 00:05:50.000]  班門徒針對第一句
[00:05:50.000 --> 00:05:52.000]  怎樣不再見到耶穌呢
[00:05:52.000 --> 00:05:54.000]  所以在經文裏面十七十八節
[00:05:54.000 --> 00:05:56.000]  他們在重覆耶穌的說話
[00:05:56.000 --> 00:05:57.000]  彼此在說
[00:05:57.000 --> 00:05:58.000]  耶穌在說什麼
[00:05:58.000 --> 00:05:59.000]  等不多時
[00:05:59.000 --> 00:06:01.000]  你們就不得見我
[00:06:01.000 --> 00:06:02.000]  再等不多時
[00:06:02.000 --> 00:06:03.000]  你們還要見我
[00:06:03.000 --> 00:06:05.000]  他說什麼意思呢
[00:06:05.000 --> 00:06:09.000]  他說我們不明白他所說的話
[00:06:09.000 --> 00:06:11.000]  不明白他們的情況
[00:06:11.000 --> 00:06:13.000]  在心靈裏面
[00:06:13.000 --> 00:06:15.000]  大家有沒有經過一些迷失的時期
[00:06:15.000 --> 00:06:20.000]  我想從中學大學到青年的時代
[00:06:20.000 --> 00:06:22.000]  多多少少都有迷失
[00:06:22.000 --> 00:06:25.000]  有些人是學業的迷失
[00:06:25.000 --> 00:06:26.000]  有些是感情的迷失
[00:06:26.000 --> 00:06:28.000]  有些是前路的迷失
[00:06:28.000 --> 00:06:30.000]  有些是人生方向的迷失
[00:06:30.000 --> 00:06:32.000]  各種的迷失
[00:06:32.000 --> 00:06:33.000]  我記得大學的時候
[00:06:33.000 --> 00:06:34.000]  迷失的時候
[00:06:34.000 --> 00:06:35.000]  不敢借酒消愁
[00:06:35.000 --> 00:06:37.000]  借水消愁
[00:06:37.000 --> 00:06:39.000]  有很多這些迷失的時期
[00:06:39.000 --> 00:06:41.000]  大家不知道有沒有
[00:06:41.000 --> 00:06:42.000]  可能都有
[00:06:42.000 --> 00:06:43.000]  不止青年的時候
[00:06:43.000 --> 00:06:47.000]  我想是年壯的時候都有
[00:06:47.000 --> 00:06:49.000]  有些很出名的人物都有迷失
[00:06:49.000 --> 00:06:51.000]  有個小例子就是
[00:06:51.000 --> 00:06:53.000]  說到Michael Jordan
[00:06:53.000 --> 00:06:55.000]  最近美國那隊籃球隊
[00:06:55.000 --> 00:06:56.000]  叫做Dream Team
[00:06:56.000 --> 00:06:57.000]  夢幻隊
[00:06:57.000 --> 00:06:59.000]  這個夢幻隊都很厲害
[00:06:59.000 --> 00:07:01.000]  有什麼LeBron James
[00:07:01.000 --> 00:07:02.000]  Kobe Bryant
[00:07:02.000 --> 00:07:04.000]  但這個夢幻隊最慘的就很慘
[00:07:04.000 --> 00:07:06.000]  那些人經常和他比較
[00:07:06.000 --> 00:07:08.000]  1992年的夢幻隊
[00:07:08.000 --> 00:07:09.000]  那時候1992年夢幻隊
[00:07:09.000 --> 00:07:11.000]  其中一個就是Michael Jordan
[00:07:11.000 --> 00:07:13.000]  經常說你們不夠那一年比的了
[00:07:13.000 --> 00:07:15.000]  Kobe Bryant都很生氣
[00:07:15.000 --> 00:07:17.000]  打贏他們的
[00:07:17.000 --> 00:07:19.000]  大家鬥一下
[00:07:19.000 --> 00:07:21.000]  Michael Jordan這麼出名的
[00:07:21.000 --> 00:07:23.000]  籃球的明星
[00:07:23.000 --> 00:07:25.000]  人生裡面其中一個迷失就是
[00:07:25.000 --> 00:07:27.000]  他贏了三屆冠軍之後
[00:07:27.000 --> 00:07:28.000]  1993年7月
[00:07:28.000 --> 00:07:31.000]  他爸爸無端端被一個帶頭殺死
[00:07:31.000 --> 00:07:33.000]  當年我剛剛去了芝加哥
[00:07:33.000 --> 00:07:35.000]  我讀了三年神學
[00:07:35.000 --> 00:07:36.000]  讀了三年神學
[00:07:36.000 --> 00:07:38.000]  我都沒有看什麼報紙
[00:07:38.000 --> 00:07:40.000]  連Michael Jordan的名字都不認識
[00:07:40.000 --> 00:07:42.000]  去到芝加哥的總部
[00:07:42.000 --> 00:07:43.000]  去環球的幕會
[00:07:43.000 --> 00:07:45.000]  幫忙就是兼職的幕會的時候
[00:07:45.000 --> 00:07:47.000]  帶一群青少年去說Michael Jordan
[00:07:47.000 --> 00:07:48.000]  我是誰啊
[00:07:48.000 --> 00:07:50.000]  你什麼都不知道
[00:07:50.000 --> 00:07:51.000]  搞錯了
[00:07:51.000 --> 00:07:52.000]  你去芝加哥Michael Jordan都不知道
[00:07:52.000 --> 00:07:54.000]  雨到鼻子
[00:07:54.000 --> 00:07:58.000]  在圖書館借一些運動雜誌追
[00:07:58.000 --> 00:07:59.000]  追了什麼故事
[00:07:59.000 --> 00:08:00.000]  當年我去到的時候
[00:08:00.000 --> 00:08:01.000]  剛剛退役
[00:08:01.000 --> 00:08:02.000]  三年冠軍之後
[00:08:02.000 --> 00:08:04.000]  爸爸暑假被殺死
[00:08:04.000 --> 00:08:06.000]  10月他就說不打了
[00:08:06.000 --> 00:08:08.000]  他就不打籃球了
[00:08:08.000 --> 00:08:09.000]  沒有興趣了
[00:08:09.000 --> 00:08:10.000]  他改打棒球
[00:08:10.000 --> 00:08:12.000]  但他根本就不厲害
[00:08:12.000 --> 00:08:13.000]  很多年沒有打過棒球
[00:08:13.000 --> 00:08:14.000]  中學打過而已
[00:08:14.000 --> 00:08:15.000]  但因為他是明星
[00:08:15.000 --> 00:08:17.000]  同一個老闆
[00:08:17.000 --> 00:08:19.000]  老闆就讓他在職業隊
[00:08:19.000 --> 00:08:21.000]  棒球隊的minor league
[00:08:21.000 --> 00:08:23.000]  就是預備組打一下
[00:08:23.000 --> 00:08:25.000]  他穿著white socks的衣服
[00:08:25.000 --> 00:08:27.000]  但你看簽名
[00:08:27.000 --> 00:08:29.000]  那些人拿什麼給他簽名
[00:08:29.000 --> 00:08:31.000]  拿回籃球給他簽名
[00:08:31.000 --> 00:08:35.000]  其中一個雜誌的題目
[00:08:35.000 --> 00:08:37.000]  就是他打棒球打得太差
[00:08:37.000 --> 00:08:40.000]  那個雜誌叫back it Michael
[00:08:40.000 --> 00:08:42.000]  即是用廣東話
[00:08:42.000 --> 00:08:43.000]  執包殼
[00:08:43.000 --> 00:08:45.000]  Michael你不要打棒球了
[00:08:45.000 --> 00:08:46.000]  打到這麼噁心
[00:08:46.000 --> 00:08:47.000]  整天都打不到
[00:08:47.000 --> 00:08:48.000]  扔球扔得不好
[00:08:48.000 --> 00:08:50.000]  讓你出場真的很噁心
[00:08:50.000 --> 00:08:51.000]  這樣的情況
[00:08:51.000 --> 00:08:53.000]  一個天王巨星
[00:08:53.000 --> 00:08:55.000]  突然間迷失了去打棒球
[00:08:55.000 --> 00:08:58.000]  結果就給人很多取笑
[00:08:58.000 --> 00:08:59.000]  等等的情況
[00:08:59.000 --> 00:09:02.000]  結果就打了一年多的棒球
[00:09:02.000 --> 00:09:04.000]  這個工牛隊就輸了
[00:09:04.000 --> 00:09:06.000]  最後他說忍不住了
[00:09:06.000 --> 00:09:07.000]  說了一句名句
[00:09:07.000 --> 00:09:09.000]  I'm back 回來了
[00:09:09.000 --> 00:09:11.000]  那時候工牛隊
[00:09:11.000 --> 00:09:13.000]  他23號的球衣升了上去
[00:09:13.000 --> 00:09:15.000]  就退役了
[00:09:15.000 --> 00:09:17.000]  出球就不可以打23號的球衣
[00:09:17.000 --> 00:09:18.000]  只能穿45號的球衣
[00:09:18.000 --> 00:09:19.000]  結果出場打得好
[00:09:19.000 --> 00:09:21.000]  但都進不了決賽
[00:09:21.000 --> 00:09:23.000]  第二年就將那件23號的球衣
[00:09:23.000 --> 00:09:24.000]  拿回來了
[00:09:24.000 --> 00:09:26.000]  然後拿了三連冠
[00:09:26.000 --> 00:09:27.000]  即是兩次三連冠
[00:09:27.000 --> 00:09:29.000]  六年的冠軍
[00:09:29.000 --> 00:09:31.000]  所以你的手指裏面有六隻戒指
[00:09:31.000 --> 00:09:34.000]  很聰明的人
[00:09:34.000 --> 00:09:37.000]  人生裏面
[00:09:37.000 --> 00:09:39.000]  就算多聰明的人都有迷失
[00:09:39.000 --> 00:09:40.000]  剛才說的最大的迷失
[00:09:40.000 --> 00:09:41.000]  就是罪的迷失
[00:09:41.000 --> 00:09:43.000]  用Michael Jordan為例
[00:09:43.000 --> 00:09:44.000]  他後來
[00:09:44.000 --> 00:09:45.000]  退休後沒多久
[00:09:45.000 --> 00:09:47.000]  一段時間就和太太離婚
[00:09:47.000 --> 00:09:49.000]  17年的婚姻
[00:09:49.000 --> 00:09:50.000]  有些人說
[00:09:50.000 --> 00:09:51.000]  他都隱藏故事
[00:09:51.000 --> 00:09:53.000]  他自己很喜歡賭錢
[00:09:53.000 --> 00:09:54.000]  打球時都很喜歡賭錢
[00:09:54.000 --> 00:09:56.000]  其中網上流傳一張照片
[00:09:56.000 --> 00:09:58.000]  見到桌面
[00:09:58.000 --> 00:09:59.000]  可能在酒店裏面
[00:09:59.000 --> 00:10:02.000]  一整疊是一百元美金紙
[00:10:02.000 --> 00:10:04.000]  不知道是租金還是什麼
[00:10:04.000 --> 00:10:06.000]  太多錢的人
[00:10:06.000 --> 00:10:07.000]  一整疊一千元
[00:10:07.000 --> 00:10:09.000]  隨時放一堆進去
[00:10:09.000 --> 00:10:10.000]  這樣賭
[00:10:10.000 --> 00:10:12.000]  很多的迷失
[00:10:12.000 --> 00:10:14.000]  還有可能更複雜的故事
[00:10:14.000 --> 00:10:15.000]  迷失
[00:10:15.000 --> 00:10:17.000]  後來退休了幾年後
[00:10:17.000 --> 00:10:18.000]  又忍不住
[00:10:18.000 --> 00:10:19.000]  又出來打了一陣子
[00:10:19.000 --> 00:10:20.000]  去了華盛頓隊
[00:10:20.000 --> 00:10:22.000]  那時打得慘
[00:10:22.000 --> 00:10:23.000]  場場都輸
[00:10:23.000 --> 00:10:24.000]  打球又輸
[00:10:24.000 --> 00:10:26.000]  年輕人就說
[00:10:26.000 --> 00:10:27.000]  你那麼聰明
[00:10:27.000 --> 00:10:28.000]  我過你了
[00:10:28.000 --> 00:10:30.000]  諸如此類
[00:10:30.000 --> 00:10:32.000]  不甘於退休
[00:10:32.000 --> 00:10:34.000]  不甘於生命
[00:10:34.000 --> 00:10:35.000]  兩個階段
[00:10:35.000 --> 00:10:39.000]  所以迷失其實是很多人的常態
[00:10:39.000 --> 00:10:41.000]  不是說因為我自己不是很厲害
[00:10:41.000 --> 00:10:42.000]  沒什麼技能
[00:10:42.000 --> 00:10:43.000]  不是有錢
[00:10:43.000 --> 00:10:44.000]  所以迷失
[00:10:44.000 --> 00:10:45.000]  不是的
[00:10:45.000 --> 00:10:48.000]  什麼人都會經歷一段迷失的時期
[00:10:48.000 --> 00:10:51.000]  你怎樣靠耶穌基督的恩典
[00:10:51.000 --> 00:10:53.000]  去勝過這個迷失的時期
[00:10:53.000 --> 00:10:55.000]  很出名的一段
[00:10:55.000 --> 00:10:58.000]  說到基督徒的低谷的時候
[00:10:58.000 --> 00:11:01.000]  就是這副片《沙灘的腳印》
[00:11:01.000 --> 00:11:04.000]  《沙灘的腳印》其實來自一個女士
[00:11:04.000 --> 00:11:07.000]  1964年寫了一篇詩
[00:11:07.000 --> 00:11:08.000]  叫Margaret
[00:11:08.000 --> 00:11:11.000]  她寫了一段說
[00:11:11.000 --> 00:11:13.000]  說到一個人做夢想起一件事
[00:11:13.000 --> 00:11:15.000]  在沙灘裡的腳印
[00:11:15.000 --> 00:11:17.000]  有一段路是兩對腳印
[00:11:17.000 --> 00:11:19.000]  有一段路是一個腳印
[00:11:19.000 --> 00:11:21.000]  這個人就說
[00:11:21.000 --> 00:11:23.000]  我記得你曾經說
[00:11:23.000 --> 00:11:25.000]  你答應我跟從你的時候
[00:11:25.000 --> 00:11:27.000]  你永遠與我同行
[00:11:27.000 --> 00:11:30.000]  但我看到那一對腳印的時候
[00:11:30.000 --> 00:11:33.000]  在我人生最低谷的時候
[00:11:33.000 --> 00:11:35.000]  我最艱難失望的時候
[00:11:35.000 --> 00:11:37.000]  我最需要你的時候
[00:11:37.000 --> 00:11:39.000]  你好像離開了我
[00:11:39.000 --> 00:11:41.000]  留下一對腳印
[00:11:41.000 --> 00:11:44.000]  我想當然這副片這個故事
[00:11:44.000 --> 00:11:46.000]  足印就講到另一個故事
[00:11:46.000 --> 00:11:48.000]  但很多時候基督徒都會經歷這種
[00:11:48.000 --> 00:11:50.000]  低谷迷失的情況
[00:11:50.000 --> 00:11:51.000]  好像這個低谷神
[00:11:51.000 --> 00:11:53.000]  我們臨在一個低谷的時候
[00:11:53.000 --> 00:11:54.000]  很長久
[00:11:54.000 --> 00:11:57.000]  沒有力將我們離開這個低谷迷失的時候
[00:11:57.000 --> 00:11:59.000]  當時門徒這個最後晚餐
[00:11:59.000 --> 00:12:01.000]  就進入低谷的裡面
[00:12:01.000 --> 00:12:03.000]  然後彼得三次不認主
[00:12:03.000 --> 00:12:05.000]  門徒的雞飛狗走
[00:12:05.000 --> 00:12:09.000]  這個低谷裡面都是基督徒會經歷的事情
[00:12:09.000 --> 00:12:11.000]  在整本聖經裡面有很多的段落
[00:12:11.000 --> 00:12:13.000]  講到一些神的子民
[00:12:13.000 --> 00:12:16.000]  神的僕人經歷低谷的情況
[00:12:16.000 --> 00:12:17.000]  詩篇第十篇第一次說
[00:12:17.000 --> 00:12:21.000]  耶和華你為什麼站在遠處
[00:12:21.000 --> 00:12:24.000]  在患難的時候為什麼隱藏呢
[00:12:24.000 --> 00:12:26.000]  有沒有時候你在埋怨神
[00:12:26.000 --> 00:12:29.000]  好像沒有幫你的時候呢
[00:12:29.000 --> 00:12:31.000]  詩篇二十二篇第一節
[00:12:31.000 --> 00:12:33.000]  他說我的神我的神
[00:12:33.000 --> 00:12:35.000]  你為什麼離棄我
[00:12:35.000 --> 00:12:37.000]  為什麼遠離不救我
[00:12:37.000 --> 00:12:39.000]  不聽我哀嚎的言語
[00:12:39.000 --> 00:12:42.000]  就是神你為什麼離開我很遠
[00:12:42.000 --> 00:12:43.000]  我在這裡伸冤
[00:12:43.000 --> 00:12:44.000]  我在這裡埋怨
[00:12:44.000 --> 00:12:46.000]  我在這裡很多困難求助
[00:12:46.000 --> 00:12:47.000]  你有沒有幫我呢
[00:12:47.000 --> 00:12:50.000]  這個說話也是耶穌基督在十課裡面
[00:12:50.000 --> 00:12:53.000]  臨很痛苦的時候說的說話
[00:12:53.000 --> 00:12:56.000]  摩西當一開始侍奉神的時候
[00:12:56.000 --> 00:12:57.000]  有逆境
[00:12:57.000 --> 00:12:58.000]  他埋怨神
[00:12:58.000 --> 00:13:01.000]  為什麼打發我去呢
[00:13:01.000 --> 00:13:05.000]  詩篇四十四篇第二十三節
[00:13:05.000 --> 00:13:07.000]  還有表達的味道
[00:13:07.000 --> 00:13:09.000]  主啊求你睡醒
[00:13:09.000 --> 00:13:10.000]  醒一醒吧
[00:13:10.000 --> 00:13:12.000]  還睡覺耶神啊
[00:13:12.000 --> 00:13:16.000]  神啊我祈禱你都不幫我你醒一醒吧
[00:13:16.000 --> 00:13:17.000]  Wake up
[00:13:17.000 --> 00:13:18.000]  不是叫自己Wake up
[00:13:18.000 --> 00:13:19.000]  叫神Wake up
[00:13:19.000 --> 00:13:20.000]  Wake up
[00:13:20.000 --> 00:13:21.000]  醒一醒神啊
[00:13:21.000 --> 00:13:22.000]  還睡覺
[00:13:22.000 --> 00:13:24.000]  永遠不幫我們
[00:13:24.000 --> 00:13:25.000]  很多的埋怨
[00:13:25.000 --> 00:13:26.000]  很多的懲罰
[00:13:26.000 --> 00:13:28.000]  我不知道大家有沒有經歷過
[00:13:28.000 --> 00:13:30.000]  一些迷失的時候
[00:13:30.000 --> 00:13:31.000]  其實任何一個人
[00:13:31.000 --> 00:13:34.000]  或者基督徒都會經歷迷失的時候
[00:13:34.000 --> 00:13:35.000]  但提醒就是
[00:13:35.000 --> 00:13:37.000]  當我們迷失的時候
[00:13:37.000 --> 00:13:39.000]  雖然我們感受上覺得
[00:13:39.000 --> 00:13:41.000]  好像神很遠離我們
[00:13:41.000 --> 00:13:44.000]  感受上好像我們孤獨走一對腳印的時候
[00:13:44.000 --> 00:13:46.000]  聖經就提醒我們
[00:13:46.000 --> 00:13:48.000]  主耶穌知道我們有迷失
[00:13:48.000 --> 00:13:49.000]  祂是知道
[00:13:49.000 --> 00:13:51.000]  甚至預知我們的迷失
[00:13:51.000 --> 00:13:54.000]  好像預知彼得三次不認住一樣
[00:13:54.000 --> 00:13:55.000]  第二就是
[00:13:55.000 --> 00:13:57.000]  我們以為聽不到
[00:13:57.000 --> 00:13:58.000]  其實神一直在聽
[00:13:58.000 --> 00:14:00.000]  不過神按他的時間去工作
[00:14:00.000 --> 00:14:04.000]  神願意聽我們迷失的時候的哀怨
[00:14:04.000 --> 00:14:07.000]  我很喜歡聖經裡面一句話
[00:14:07.000 --> 00:14:09.000]  就是傾心圖義
[00:14:09.000 --> 00:14:11.000]  這句話出自教聖經
[00:14:11.000 --> 00:14:14.000]  出自哈拿的禱告
[00:14:14.000 --> 00:14:16.000]  撒姆記上的哈拿的禱告
[00:14:16.000 --> 00:14:18.000]  她自己因為生不了孩子
[00:14:18.000 --> 00:14:19.000]  很想有個孩子
[00:14:19.000 --> 00:14:23.000]  覺得讓丈夫來一個太太
[00:14:23.000 --> 00:14:25.000]  在那裡頂心頂肺
[00:14:25.000 --> 00:14:27.000]  自己去到神的殿裡面
[00:14:27.000 --> 00:14:30.000]  或者神的會幕裡面去祈禱
[00:14:30.000 --> 00:14:31.000]  傾心圖義
[00:14:31.000 --> 00:14:32.000]  在那裡祈禱
[00:14:32.000 --> 00:14:33.000]  在那裡哭
[00:14:33.000 --> 00:14:34.000]  很多激動的時候
[00:14:34.000 --> 00:14:37.000]  反而那個祭司或議員都喝醉酒
[00:14:37.000 --> 00:14:39.000]  連一個神的僕人都不明白他
[00:14:39.000 --> 00:14:40.000]  在這個時候
[00:14:40.000 --> 00:14:42.000]  聖祭在那裡很艱苦的時候
[00:14:42.000 --> 00:14:43.000]  他在低谷的時候
[00:14:43.000 --> 00:14:44.000]  傾心圖義
[00:14:44.000 --> 00:14:46.000]  將所有的冤情
[00:14:46.000 --> 00:14:48.000]  還有自己的抑鬱
