
[00:00:00.000 --> 00:00:03.000]  大家新年平安
[00:09:43.000 --> 00:09:45.000]  猶太人是聽得懂的
[00:09:45.000 --> 00:09:47.000]  猶太人是聽得懂的
[00:09:47.000 --> 00:09:49.000]  他的讀者是聽得懂的
[00:09:49.000 --> 00:09:51.000]  他的讀者是聽得懂的
[00:09:51.000 --> 00:09:53.000]  因為他的讀者這些猶太人
[00:09:53.000 --> 00:09:57.000]  他們的祖宗礦業的歷史
[00:09:57.000 --> 00:09:59.000]  出埃及的歷史他們都知道
[00:09:59.000 --> 00:10:02.000]  因為他們的祖宗他們出埃及
[00:10:02.000 --> 00:10:03.000]  他們在礦業那裡
[00:10:03.000 --> 00:10:05.000]  他們的歷史他們知道的
[00:10:05.000 --> 00:10:10.000]  他們的祖宗走礦業的時候
[00:10:10.000 --> 00:10:12.000]  盤石出水
[00:10:12.000 --> 00:10:14.000]  這個典故他們是熟悉的
[00:10:14.000 --> 00:10:18.000]  他們的祖宗走礦業的時候盤石出水
[00:10:18.000 --> 00:10:20.000]  這個典故他們是知道的
[00:10:20.000 --> 00:10:25.000]  然後他們大衛索羅門建造聖殿
[00:10:25.000 --> 00:10:27.000]  一定主要是用石頭
[00:10:27.000 --> 00:10:31.000]  大衛的後裔索羅門王建造聖殿的時候
[00:10:31.000 --> 00:10:33.000]  也都一定是用石頭的
[00:10:33.000 --> 00:10:36.000]  以色列民族他們的建築
[00:10:36.000 --> 00:10:39.000]  基本上石頭是最通用的
[00:10:39.000 --> 00:10:41.000]  以色列人的建築
[00:10:41.000 --> 00:10:43.000]  基本上石頭就是最通用的
[00:10:43.000 --> 00:10:47.000]  所以顯然彼得在這裡使用了一個
[00:10:47.000 --> 00:10:52.000]  他的讀者所知道的例子來作為比喻
[00:10:52.000 --> 00:10:54.000]  所以彼得很顯而易見
[00:10:54.000 --> 00:10:58.000]  就是用了他讀者很熟悉的例子來作比喻
[00:10:58.000 --> 00:11:01.000]  因為一講到建築肯定要用石頭
[00:11:01.000 --> 00:11:03.000]  一講到建築一定要用石頭
[00:11:03.000 --> 00:11:05.000]  所以這是大家所熟知的常識
[00:11:05.000 --> 00:11:07.000]  這個是大家熟知的常識
[00:11:07.000 --> 00:11:10.000]  那彼得就使用這樣的一個常識作為比喻
[00:11:10.000 --> 00:11:12.000]  彼得就用這個常識來作比喻
[00:11:12.000 --> 00:11:16.000]  來講更寶貴的深奧的真理
[00:11:16.000 --> 00:11:19.000]  來講更寶貴深奧的道理
[00:11:19.000 --> 00:11:22.000]  所以他上面講到我們要渴慕靈奶
[00:11:22.000 --> 00:11:25.000]  接下來他就講到主是活石
[00:11:25.000 --> 00:11:28.000]  所以他上面講到我們要渴慕靈奶
[00:11:28.000 --> 00:11:31.000]  接著就講到我們主是活石
[00:11:31.000 --> 00:11:34.000]  使徒彼得在這裡
[00:11:34.000 --> 00:11:37.000]  用活石來形容耶穌基督
[00:11:37.000 --> 00:11:40.000]  使徒彼得在這裡用活石來形容耶穌基督
[00:11:40.000 --> 00:11:44.000]  在非猶太人看來覺得有點粗俗
[00:11:44.000 --> 00:11:47.000]  在非猶太人看來覺得有點粗俗
[00:11:47.000 --> 00:11:51.000]  但對於猶太人來說這個比喻是很恰當的
[00:11:51.000 --> 00:11:54.000]  但對於猶太人來說這個比喻是非常恰當
[00:11:54.000 --> 00:12:00.000]  因為他們那宏偉的聖殿的建築
[00:12:00.000 --> 00:12:02.000]  就是要用石頭的
[00:12:02.000 --> 00:12:06.000]  因為他們宏偉的聖殿的建築就是要用石頭
[00:12:06.000 --> 00:12:10.000]  而且在他們的先知書以塞亞書裏面
[00:12:10.000 --> 00:12:13.000]  稱彌塞亞為石頭
[00:12:13.000 --> 00:12:16.000]  而且在他們的先知書以塞亞書裏面
[00:12:16.000 --> 00:12:19.000]  稱彌塞亞為石頭
[00:12:19.000 --> 00:12:23.000]  以塞亞先知他做先知的時候
[00:12:23.000 --> 00:12:26.000]  白國已經不存在了
[00:12:26.000 --> 00:12:28.000]  以塞亞先知做先知的時候
[00:12:28.000 --> 00:12:30.000]  北國已經不再存在了
[00:12:30.000 --> 00:12:32.000]  只有南國存在了
[00:12:32.000 --> 00:12:38.000]  南國也意味著存不了多久就會被外族人滅亡
[00:12:38.000 --> 00:12:41.000]  南國也意味著存在不會很久
[00:12:41.000 --> 00:12:43.000]  就會被外族人滅亡
[00:12:43.000 --> 00:12:48.000]  於是上帝就藉著以塞亞先知給他們帶來一個信息
[00:12:48.000 --> 00:12:52.000]  上帝就藉著以塞亞先知為他們帶來了一個信息
[00:12:52.000 --> 00:12:54.000]  那個信息就是彌塞亞
[00:12:54.000 --> 00:12:56.000]  那個信息就是彌塞亞
[00:12:56.000 --> 00:12:58.000]  有一位彌塞亞要來
[00:12:58.000 --> 00:12:59.000]  有一位彌塞亞要來
[00:12:59.000 --> 00:13:02.000]  那位彌塞亞是真正的君王真正的拯救者
[00:13:02.000 --> 00:13:06.000]  那位彌塞亞是真正的君王真正的拯救者
[00:13:06.000 --> 00:13:08.000]  所以所有的以色列人
[00:13:08.000 --> 00:13:12.000]  當他們的國家被毀滅之後流落他鄉之後
[00:13:12.000 --> 00:13:14.000]  他們都在等候那位彌塞亞
[00:13:14.000 --> 00:13:17.000]  所以所有的以色列人當他們的國家被滅亡
[00:13:17.000 --> 00:13:20.000]  當他們被分散到各地的時候
[00:13:20.000 --> 00:13:22.000]  他們等待的就是這位彌塞亞
[00:13:22.000 --> 00:13:28.000]  但是先知以塞亞卻稱彌塞亞為石頭
[00:13:28.000 --> 00:13:32.000]  但是先知以塞亞卻稱彌塞亞為石頭
[00:13:32.000 --> 00:13:35.000]  在以塞亞書二十八章十六節
[00:13:35.000 --> 00:13:38.000]  在以塞亞書二十八章十六節
[00:13:38.000 --> 00:13:41.000]  看啊!我將一塊石頭放在西安
[00:13:41.000 --> 00:13:45.000]  看啊!我將一塊石頭放在西安
[00:13:45.000 --> 00:13:48.000]  這個經文就是第八節了
[00:13:48.000 --> 00:13:50.000]  這個經文就是第八節了
[00:13:50.000 --> 00:13:52.000]  你們看你們的聖經第八節
[00:13:52.000 --> 00:13:54.000]  你們看你們的聖經第八節
[00:13:54.000 --> 00:14:00.000]  所以這就是彼得引用了以塞亞書二十八章十六節
[00:14:00.000 --> 00:14:01.000]  所以這就是彼得引用了以塞亞書二十八章十六節
[00:14:01.000 --> 00:14:05.000]  所以這就是彼得引用了以塞亞書二十八章十六節
[00:14:05.000 --> 00:14:12.000]  那使徒用石頭來稱基督
[00:14:12.000 --> 00:14:14.000]  那他是有原因的
[00:14:14.000 --> 00:14:16.000]  不是他自我發明的
[00:14:16.000 --> 00:14:19.000]  使徒用石頭來稱呼基督是有原因的
[00:14:19.000 --> 00:14:21.000]  不是他自己發明的
[00:14:21.000 --> 00:14:26.000]  那上帝為什麼讓先知稱彼塞亞為石頭呢
[00:14:26.000 --> 00:14:27.000]  那上帝為什麼讓先知稱彼塞亞為石頭呢
[00:14:27.000 --> 00:14:31.000]  那上帝為什麼讓先知稱彼塞亞為石頭呢
[00:14:31.000 --> 00:14:33.000]  就是跟建築有關
[00:14:33.000 --> 00:14:34.000]  就是跟建築有關
[00:14:34.000 --> 00:14:37.000]  因為以色列人最大的建築就是聖殿
[00:14:37.000 --> 00:14:39.000]  因為以色列人最大的建築就是聖殿
[00:14:39.000 --> 00:14:43.000]  但是這個聖殿後來不存在了
[00:14:43.000 --> 00:14:45.000]  但是這個聖殿後來不存在了
[00:14:45.000 --> 00:14:47.000]  被巴比倫人拆毀了
[00:14:47.000 --> 00:14:49.000]  被巴比倫人拆毀了
[00:14:49.000 --> 00:14:51.000]  那第二個聖殿是所羅巴伯建造
[00:14:51.000 --> 00:14:55.000]  第二個聖殿是所羅巴伯所建造
[00:14:55.000 --> 00:14:57.000]  後來是大希律王擴建
[00:14:57.000 --> 00:15:00.000]  後來是大希律王擴建
[00:15:00.000 --> 00:15:03.000]  希律王花了四十六年的時間都還沒建完
[00:15:03.000 --> 00:15:05.000]  希律王花了四十幾年都還沒建好
[00:15:05.000 --> 00:15:08.000]  但是這個時候耶穌說了一番話
[00:15:08.000 --> 00:15:10.000]  但是這個時候耶穌出來說了一番話
[00:15:10.000 --> 00:15:12.000]  主耶穌說你們若把這個聖殿拆毀
[00:15:12.000 --> 00:15:13.000]  主耶穌說你們若把這個聖殿拆毀
[00:15:13.000 --> 00:15:15.000]  我三天就把它重新建立起來
[00:15:15.000 --> 00:15:19.000]  主耶穌說你們若把這個聖殿拆毀
[00:15:19.000 --> 00:15:21.000]  我三天就把它重新建立起來
[00:15:21.000 --> 00:15:23.000]  大家都聽不懂
[00:15:23.000 --> 00:15:25.000]  後來耶穌從死裡復活之後
[00:15:25.000 --> 00:15:27.000]  後來耶穌從死裡復活之後
[00:15:27.000 --> 00:15:30.000]  祂的門徒想起耶穌所說的話
[00:15:30.000 --> 00:15:32.000]  祂的門徒想起耶穌所說的話
[00:15:32.000 --> 00:15:34.000]  門徒才理解是什麼意思
[00:15:34.000 --> 00:15:36.000]  門徒才明白是什麼意思
[00:15:36.000 --> 00:15:39.000]  所以耶穌用祂的身體比作聖殿
[00:15:39.000 --> 00:15:42.000]  所以耶穌用祂的身體比作聖殿
[00:15:42.000 --> 00:15:48.000]  那你就想得通上帝為什麼讓先知用石頭來稱基督了
[00:15:48.000 --> 00:15:49.000]  那你就會想得明白
[00:15:49.000 --> 00:15:54.000]  為什麼上帝讓先知用石頭來稱呼基督
[00:15:54.000 --> 00:15:56.000]  那到了新約的時候呢
[00:15:56.000 --> 00:15:57.000]  到了新約的時候呢
[00:15:57.000 --> 00:16:04.000]  使徒們不論是彼得還是保羅都稱基督為盤石
[00:16:04.000 --> 00:16:08.000]  使徒無論彼得或者保羅都稱基督為盤石
[00:16:08.000 --> 00:16:14.000]  保羅在哥林多前書說那盤石就是基督
[00:16:14.000 --> 00:16:18.000]  保羅在哥林多前書說那盤石就是基督
[00:16:18.000 --> 00:16:21.000]  那盤石就是在曠野出水的盤石
[00:16:21.000 --> 00:16:24.000]  那盤石就是在曠野出水的盤石
[00:16:24.000 --> 00:16:28.000]  然後彼得在這裡說基督就是那盤石
[00:16:28.000 --> 00:16:30.000]  然後彼得在這裡說基督就是那盤石
[00:16:30.000 --> 00:16:33.000]  這盤石是使人跌倒的盤石
[00:16:33.000 --> 00:16:36.000]  這盤石是使人跌倒的盤石
[00:16:36.000 --> 00:16:39.000]  這個呢是在第八節的經文
[00:16:39.000 --> 00:16:41.000]  這個是第八節的經文
[00:16:41.000 --> 00:16:44.000]  所以說你會發現六節、七節、八節
[00:16:44.000 --> 00:16:49.000]  這三節的經文都是彼得引用了舊約的經文
[00:16:49.000 --> 00:16:51.000]  所以你會發覺六節、七節、八節
[00:16:51.000 --> 00:16:54.000]  都是彼得引用了舊約的經文
[00:16:54.000 --> 00:17:00.000]  所以這一段經文四節到五節是彼得使用的比喻
[00:17:00.000 --> 00:17:05.000]  所以第四到第五節呢就是彼得使用的比喻
[00:17:05.000 --> 00:17:08.000]  也是彼得所提出來的觀點
[00:17:08.000 --> 00:17:10.000]  也是彼得提出來的觀點
[00:17:10.000 --> 00:17:14.000]  但是六節、七節、八節是彼得引用舊約的經文
[00:17:14.000 --> 00:17:17.000]  來解釋他的觀點、來支持他的觀點
