
[00:00:00.000 --> 00:00:01.220]  大家住內平安
[00:01:37.960 --> 00:01:41.960]  有些可以說不是很能見光的
[00:01:41.960 --> 00:01:45.500]  但是她就是要避開這些人的目光
[00:01:45.500 --> 00:01:49.340]  所以她是一個被人排斥的
[00:01:49.340 --> 00:01:50.840]  被人稀罕的
[00:01:50.840 --> 00:01:54.160]  也是活在那種有些自卑
[00:01:54.160 --> 00:01:57.580]  有些羞恥的那種警況當中
[00:01:57.580 --> 00:02:04.500]  她可以說她的背景是有
[00:02:04.500 --> 00:02:07.040]  在經文看到是有五個丈夫的
[00:02:07.040 --> 00:02:08.620]  現在有這個
[00:02:08.620 --> 00:02:11.240]  耶穌基督說不是祂的丈夫
[00:02:11.240 --> 00:02:13.840]  還要是五個半丈夫就變了
[00:02:13.840 --> 00:02:17.420]  但是耶穌基督在這個時候是沒有稀罕祂的
[00:02:17.420 --> 00:02:19.380]  因為耶穌基督來
[00:02:19.380 --> 00:02:21.880]  祂說不是召義人悔改
[00:02:21.880 --> 00:02:24.040]  是要召罪人悔改
[00:02:24.040 --> 00:02:26.200]  所以主是看重祂的
[00:02:26.200 --> 00:02:28.160]  不是因為祂的背景如何
[00:02:28.160 --> 00:02:30.420]  而是因為祂有一個寶貴的靈魂
[00:02:30.420 --> 00:02:33.620]  耶穌基督沒有一開始就責備祂
[00:02:33.620 --> 00:02:35.700]  反而說
[00:02:35.700 --> 00:02:38.000]  請祢給我喝點水
[00:02:38.000 --> 00:02:39.920]  耶穌基督很尊重祂
[00:02:39.920 --> 00:02:42.740]  耶穌基督可以說不是真正需要水
[00:02:42.740 --> 00:02:44.160]  因為後面會說到
[00:02:44.160 --> 00:02:46.700]  耶穌基督沒有提到耶穌基督喝水
[00:02:47.700 --> 00:02:50.400]  所以這個婦人受了尊重
[00:02:50.400 --> 00:02:52.960]  但是她有防備心
[00:02:52.960 --> 00:02:54.160]  充滿防備
[00:02:54.160 --> 00:02:57.600]  所以當她有自卑去了之後
[00:02:57.600 --> 00:02:58.980]  受人尊重之後
[00:02:58.980 --> 00:03:02.420]  她的防備又出來了
[00:03:02.420 --> 00:03:05.420]  能夠推翻民族和身份之間的對立
[00:03:05.420 --> 00:03:08.000]  猶太人和撒瑪利亞人
[00:03:08.000 --> 00:03:09.840]  你既然是猶太人
[00:03:09.840 --> 00:03:13.340]  為什麼香港的撒瑪利亞婦人要喝水
[00:03:13.340 --> 00:03:15.700]  所以你會看到
[00:03:15.700 --> 00:03:19.260]  很多時候人不是看對方說了些什麼
[00:03:19.260 --> 00:03:25.680]  反而是一直說的事情是要保護自己的
[00:03:25.680 --> 00:03:27.780]  但是耶穌基督沒有跟她爭拗
[00:03:27.780 --> 00:03:33.920]  反而祂要將這個婦人帶回到真理的核心
[00:03:33.920 --> 00:03:35.280]  祂沒有跟她爭拗
[00:03:35.280 --> 00:03:36.460]  耶穌就說
[00:03:36.460 --> 00:03:38.420]  你若知道神的恩賜
[00:03:38.420 --> 00:03:42.300]  和跟你說給我水喝的
[00:03:42.300 --> 00:03:44.200]  這個是誰的時候
[00:03:44.200 --> 00:03:45.980]  你就必早求祂
[00:03:45.980 --> 00:03:49.400]  祂也必一早給你活水
[00:03:49.400 --> 00:03:54.040]  而且接著就說
[00:03:54.040 --> 00:03:58.600]  凡是喝這個井水的還要再喝
[00:03:58.600 --> 00:04:03.480]  但是人喝我所賜的水就永遠不喝了
[00:04:03.480 --> 00:04:12.380]  這句話正是指著婦人的生命狀況的一個實際問題
[00:04:12.380 --> 00:04:14.060]  人都是這樣的
[00:04:14.060 --> 00:04:17.140]  明星不可以真正滿足別人
[00:04:17.140 --> 00:04:18.820]  金錢也不可以
[00:04:18.820 --> 00:04:20.360]  情慾也不可以
[00:04:20.360 --> 00:04:24.420]  但是當你人不斷去追求這一切的時候
[00:04:24.420 --> 00:04:26.940]  你的心是很難得到滿足的
[00:04:26.940 --> 00:04:29.280]  你越追就越渴
[00:04:29.280 --> 00:04:32.060]  你越喝這些東西你就越渴
[00:04:32.060 --> 00:04:37.980]  因為這些東西不能夠真正使人滿足
[00:04:37.980 --> 00:04:40.620]  反而是使人越喝越渴
[00:04:40.620 --> 00:04:42.780]  所以真正缺的
[00:04:42.780 --> 00:04:46.680]  很多時候真正缺的不是地上的水
[00:04:46.680 --> 00:04:49.380]  而是生命的水
[00:04:49.380 --> 00:04:52.220]  當婦人開始渴望活水的時候
[00:04:52.220 --> 00:04:54.540]  耶穌就突然跟她說
[00:04:54.540 --> 00:04:56.640]  你去叫你丈夫來
[00:04:56.640 --> 00:04:57.880]  到我這裡來
[00:04:57.880 --> 00:05:01.240]  因為耶穌基督知道她真正的問題是什麼
[00:05:01.240 --> 00:05:04.780]  不是那些外在的需要
[00:05:04.780 --> 00:05:09.280]  而是她生命的真正需要
[00:05:09.280 --> 00:05:12.920]  婦人說我沒有丈夫
[00:05:12.920 --> 00:05:14.500]  耶穌沒有羞辱她
[00:05:14.500 --> 00:05:18.620]  反而肯定她說你沒有丈夫是不錯
[00:05:18.620 --> 00:05:21.120]  但是你已經有五個丈夫了
[00:05:21.120 --> 00:05:23.980]  現在有這個不是你的丈夫
[00:05:23.980 --> 00:05:27.180]  耶穌基督沒有說是是是
[00:05:27.180 --> 00:05:28.280]  就順從祂說
[00:05:28.280 --> 00:05:30.680]  反而是將事實說出來
[00:05:30.680 --> 00:05:32.460]  將事實說出來的時候
[00:05:32.460 --> 00:05:34.020]  祂沒有傷害別人
[00:05:34.020 --> 00:05:36.660]  所以耶穌基督祂講真理
[00:05:36.660 --> 00:05:39.480]  但是祂不是為了羞辱別人
[00:05:39.480 --> 00:05:40.420]  貶低別人
[00:05:40.420 --> 00:05:44.000]  而是要拯救別人
[00:05:44.000 --> 00:05:47.400]  這是我們上一次所講的經文
[00:05:47.400 --> 00:05:51.420]  今天我們進入另外一個主題
[00:05:51.420 --> 00:05:53.940]  上一次講到耶穌基督
[00:05:53.940 --> 00:05:56.620]  祂是怎樣有智慧
[00:05:56.620 --> 00:05:57.800]  講到活水的問題
[00:05:57.800 --> 00:06:01.660]  今天是講到敬拜
[00:06:01.660 --> 00:06:06.060]  當耶穌基督指出祂真實這個光景的時候
[00:06:06.060 --> 00:06:07.560]  這個婦人的反應
[00:06:07.560 --> 00:06:08.640]  她不是悔改
[00:06:08.640 --> 00:06:09.700]  你有五個丈夫
[00:06:09.700 --> 00:06:11.520]  現在有這個也不是你的
[00:06:11.520 --> 00:06:14.860]  她反而馬上就要轉話題了
[00:06:14.860 --> 00:06:16.060]  她說先生
[00:06:16.060 --> 00:06:17.940]  我看出你是先知
[00:06:17.940 --> 00:06:19.660]  你是先知來的
[00:06:19.660 --> 00:06:21.100]  因為只有先知
[00:06:21.100 --> 00:06:23.700]  才有這種熟齡的洞察力
[00:06:23.700 --> 00:06:25.560]  你可以看透別人的心
[00:06:25.560 --> 00:06:27.700]  也看出我的忍情是什麼
[00:06:27.700 --> 00:06:30.540]  你也知道我的羞恥的時候
[00:06:30.540 --> 00:06:34.420]  但是她沒有馬上悔改
[00:06:34.420 --> 00:06:36.680]  她明知道耶穌基督是先知
[00:06:36.680 --> 00:06:38.580]  是神所差來的
[00:06:38.580 --> 00:06:40.680]  但是她沒有悔改
[00:06:40.680 --> 00:06:41.700]  她也沒有說
[00:06:41.700 --> 00:06:42.780]  主啊,我錯了
[00:06:42.780 --> 00:06:44.340]  求祢赦免我
[00:06:44.340 --> 00:06:45.740]  或者我願意悔改
[00:06:45.740 --> 00:06:47.000]  求祢救我
[00:06:47.000 --> 00:06:50.960]  她沒有講這些
[00:06:50.960 --> 00:06:52.300]  可能她會思想
[00:06:52.300 --> 00:06:56.140]  如果我信悔改的話
[00:06:56.140 --> 00:06:58.320]  離開這些情慾的事的話
[00:06:58.320 --> 00:07:01.580]  那我以後的生計怎樣呢
[00:07:01.580 --> 00:07:03.920]  我的生活怎樣呢
[00:07:03.920 --> 00:07:05.060]  如果我離開這個男人
[00:07:05.060 --> 00:07:06.980]  我就沒有依靠
[00:07:06.980 --> 00:07:08.480]  如果我離開了他
[00:07:08.480 --> 00:07:09.740]  他會不會傷害我呢
[00:07:09.740 --> 00:07:11.500]  我是一個婦人
[00:07:11.500 --> 00:07:13.120]  所以一個罪人
[00:07:13.120 --> 00:07:15.740]  他的思維不是一下子就悔改的
[00:07:15.740 --> 00:07:20.740]  反而是他的天然不會主動讓他悔改
[00:07:20.740 --> 00:07:22.300]  所以你會看到
[00:07:22.300 --> 00:07:24.540]  她沒有馬上悔改
[00:07:24.540 --> 00:07:25.500]  我們傳福音
[00:07:25.500 --> 00:07:26.900]  很多時候也是
[00:07:26.900 --> 00:07:28.860]  我們向人傳了很多次
[00:07:28.860 --> 00:07:30.460]  福音講清楚了
[00:07:30.460 --> 00:07:32.980]  也知道自己是不對的
[00:07:32.980 --> 00:07:35.300]  但這些人很多時候
[00:07:35.300 --> 00:07:36.820]  未信耶穌基督的人
[00:07:36.820 --> 00:07:39.180]  也不是馬上悔改的
[00:07:39.180 --> 00:07:41.180]  所以人聽見真理之後
[00:07:41.180 --> 00:07:43.180]  不是馬上去降伏
[00:07:43.180 --> 00:07:44.980]  很多時候是逃避
[00:07:44.980 --> 00:07:47.820]  拖延和轉移
[00:07:47.820 --> 00:07:50.180]  今天我們也是這樣
[00:07:50.180 --> 00:07:51.460]  聽見真理之後
[00:07:51.460 --> 00:07:55.180]  不一定願意去面對自己
[00:07:55.180 --> 00:07:56.260]  很多時候可能說
[00:07:56.260 --> 00:07:57.580]  這個道理不錯
[00:07:57.580 --> 00:07:59.540]  但我也想過得開心一點
[00:07:59.540 --> 00:08:00.980]  做人而已
[00:08:00.980 --> 00:08:02.780]  開心一點就算了
[00:08:02.780 --> 00:08:04.620]  我們相信也好
[00:08:04.620 --> 00:08:06.620]  不要太著迷
[00:08:06.620 --> 00:08:07.620]  相信也好
[00:08:07.620 --> 00:08:10.900]  何必搞得自己這麼辛苦呢?
[00:08:10.900 --> 00:08:12.900]  很多未信的人是這樣
[00:08:12.900 --> 00:08:13.900]  如果信徒呢
[00:08:13.900 --> 00:08:16.580]  很多時候我們不願意離開罪惡的時候
[00:08:16.580 --> 00:08:18.100]  也是這樣
[00:08:18.100 --> 00:08:19.580]  當撒瑪利亞婦人知道
[00:08:19.580 --> 00:08:21.180]  耶穌是先知的時候
[00:08:21.180 --> 00:08:22.620]  她沒有馬上悔改
[00:08:22.620 --> 00:08:23.700]  她很聰明
[00:08:23.700 --> 00:08:26.540]  她馬上就轉移話題
[00:08:26.540 --> 00:08:27.980]  她的口才很好
[00:08:27.980 --> 00:08:30.340]  我記得在讀大學的時候
[00:08:30.340 --> 00:08:32.580]  有個同學她的口才也很好
[00:08:32.580 --> 00:08:34.940]  每次輪到她搞
[00:08:34.940 --> 00:08:37.500]  我們是同一個宿舍的
[00:08:37.500 --> 00:08:41.620]  每次輪到她一起搞衛生的時候
[00:08:41.620 --> 00:08:44.620]  她都是不做的
[00:08:44.620 --> 00:08:47.140]  基本上就是逃避責任
[00:08:47.140 --> 00:08:49.220]  所以宿友都會提醒她
[00:08:49.220 --> 00:08:51.220]  輪到你了
[00:08:51.220 --> 00:08:53.220]  她很聰明
[00:08:53.220 --> 00:08:55.860]  如果那個是喜歡讀書的
[00:08:55.860 --> 00:08:57.700]  先不要說這件事
[00:08:57.700 --> 00:09:00.300]  我們今天要做甚麼作業呢
[00:09:00.300 --> 00:09:02.580]  說著說著她就說了其他
[00:09:02.580 --> 00:09:05.700]  如果是跟她一起喜歡看電視的人
[00:09:05.700 --> 00:09:08.180]  她就說大家一起看電視就好了
[00:09:08.180 --> 00:09:10.180]  先不要說這些
[00:09:10.180 --> 00:09:11.940]  所以她會說回電視
[00:09:11.940 --> 00:09:14.820]  到底男主角追到女主角了沒有
[00:09:14.820 --> 00:09:18.580]  所以聊著聊著就說了其他東西
[00:09:18.580 --> 00:09:21.860]  後來這個同學做了保險經理
[00:09:21.860 --> 00:09:24.660]  很年輕就做了一個區的經理
[00:09:24.660 --> 00:09:26.660]  她的口才很了得
[00:09:26.660 --> 00:09:29.700]  撒瑪利亞婦人其實也是很聰明
[00:09:29.700 --> 00:09:32.100]  她很快就看出耶穌是先知
[00:09:32.100 --> 00:09:35.260]  而且她比黎哥帝母更早一步
[00:09:35.260 --> 00:09:38.260]  黎哥帝母只是說拉比
[00:09:38.260 --> 00:09:39.780]  你只是一個先生
[00:09:39.780 --> 00:09:43.740]  但是撒瑪利亞婦人說你是先知
[00:09:43.740 --> 00:09:45.180]  而且她的口才很好
[00:09:45.180 --> 00:09:47.580]  她馬上就轉移話題
[00:09:47.580 --> 00:09:50.300]  土高先知呀先知
[00:09:50.300 --> 00:09:52.420]  土高到底在哪裏呢
[00:09:52.420 --> 00:09:55.820]  到底是在這個基利森山
[00:09:55.820 --> 00:09:57.580]  還是在耶路撒冷呢
[00:09:57.580 --> 00:10:00.140]  在我們撒瑪利亞這個地方
[00:10:00.140 --> 00:10:02.140]  還是在你們猶太的南國呢
[00:10:02.140 --> 00:10:06.980]  經文是這樣說的
[00:10:06.980 --> 00:10:09.420]  我們的祖宗在這座山裡拜
[00:10:09.420 --> 00:10:12.420]  你們卻是在說
[00:10:12.420 --> 00:10:14.900]  應當在耶路撒冷裡拜
[00:10:14.900 --> 00:10:16.380]  她真正的意思是說
[00:10:16.380 --> 00:10:17.900]  我們是不一樣的
[00:10:17.900 --> 00:10:19.100]  你是這樣的
[00:10:19.100 --> 00:10:20.260]  我是這樣的
[00:10:20.260 --> 00:10:21.860]  你們有你們的傳統
[00:10:21.860 --> 00:10:22.460]  我呢
[00:10:22.460 --> 00:10:23.780]  我有我的傳統
[00:10:23.780 --> 00:10:26.260]  你們有你們敬拜的地方
[00:10:26.260 --> 00:10:28.940]  我也有我敬拜的方式
[00:10:28.940 --> 00:10:33.580]  今天我們每間教會都很不同
[00:10:33.580 --> 00:10:35.380]  可能敬拜方式不同
[00:10:35.380 --> 00:10:37.420]  詩歌的風格不同
[00:10:37.420 --> 00:10:39.540]  我們是很古典的
[00:10:39.540 --> 00:10:40.940]  是很傳統的
[00:10:40.940 --> 00:10:44.580]  年輕一代有現代的音樂
[00:10:44.580 --> 00:10:46.660]  我們有傳統的音樂
[00:10:46.660 --> 00:10:49.300]  禮儀習慣也不一樣
[00:10:49.300 --> 00:10:53.980]  所以宗派可不可以有宣導會
[00:10:53.980 --> 00:10:58.340]  浸信會、播道會、長老會
[00:10:58.340 --> 00:11:00.140]  不同的宗派可不可以有?
[00:11:00.140 --> 00:11:00.940]  可以
[00:11:00.940 --> 00:11:03.220]  但是宗派主義可不可以有?
[00:11:03.220 --> 00:11:04.900]  什麼是宗派主義?
[00:11:04.900 --> 00:11:06.900]  就是將我這個宗派
[00:11:06.900 --> 00:11:09.220]  我這些教義絕對化的
[00:11:09.220 --> 00:11:12.340]  我這裡只是純正的真理可以說
[00:11:12.340 --> 00:11:14.500]  我只是真正屬神的
[00:11:14.500 --> 00:11:17.020]  如果你看聖經你就知道了
[00:11:17.020 --> 00:11:18.300]  我是屬保羅的
[00:11:18.300 --> 00:11:19.820]  你是屬亞伯羅的
[00:11:19.820 --> 00:11:22.420]  我是屬基法屬彼得的
[00:11:22.420 --> 00:11:23.300]  後來又有人說
[00:11:23.300 --> 00:11:25.060]  我是屬基督的
[00:11:25.060 --> 00:11:27.700]  那個分門別類就出來了
[00:11:27.700 --> 00:11:29.580]  我是屬基督的
[00:11:29.580 --> 00:11:30.980]  是不是真的我是屬基督的呢?
[00:11:30.980 --> 00:11:34.100]  是不是我就是最屬靈的呢?
[00:11:34.100 --> 00:11:36.100]  但其實背後很多時候
[00:11:36.100 --> 00:11:38.740]  不是真正是屬靈的
[00:11:38.740 --> 00:11:43.780]  而是只有我只是屬基督的
[00:11:43.780 --> 00:11:45.020]  你們呢?
[00:11:45.020 --> 00:11:47.460]  你們好像不是那麼純正
[00:11:47.460 --> 00:11:49.140]  我只是真正的屬靈
[00:11:49.140 --> 00:11:51.580]  但是當你有這樣的驕傲的時候
[00:11:51.580 --> 00:11:53.820]  你的屬靈就變成屬靈了
[00:11:53.820 --> 00:11:55.220]  可以說是靈感的靈
[00:11:55.220 --> 00:12:00.940]  驕傲是使人的靈性倒退的
[00:12:00.940 --> 00:12:02.780]  今天也是一樣
[00:12:02.780 --> 00:12:05.020]  有人說我是屬長老會的
[00:12:05.020 --> 00:12:06.300]  我是真信會的
[00:12:06.300 --> 00:12:07.660]  我們是宣道的
[00:12:07.660 --> 00:12:08.820]  我們這裡才有道
[00:12:08.820 --> 00:12:09.620]  我們是宣道
[00:12:09.620 --> 00:12:11.100]  我們這裡才有道
[00:12:11.100 --> 00:12:12.780]  是不是這樣呢?
[00:12:12.780 --> 00:12:15.180]  所以你們都是宗派
[00:12:15.180 --> 00:12:17.140]  但是屬基督的人就說
[00:12:17.140 --> 00:12:18.380]  你們都是宗派
[00:12:18.380 --> 00:12:21.620]  我就不一樣了
[00:12:21.620 --> 00:12:24.260]  如果你有中國大陸背景你就知道
[00:12:24.260 --> 00:12:25.500]  有些聚會所
[00:12:25.500 --> 00:12:27.100]  他很難跟別人合作
[00:12:27.100 --> 00:12:28.860]  因為他就是強調
[00:12:28.860 --> 00:12:30.780]  不是屬於任何一個宗派的
[00:12:30.780 --> 00:12:32.060]  不是屬於你宣道會的
[00:12:32.060 --> 00:12:33.500]  不是屬於你真信會的
[00:12:33.500 --> 00:12:36.100]  也都不是長老會的
[00:12:36.100 --> 00:12:38.660]  反而形成一種很驕傲的心態
[00:12:38.660 --> 00:12:39.380]  就是說
[00:12:39.380 --> 00:12:40.260]  我
[00:12:40.260 --> 00:12:41.340]  我就是純正的
[00:12:41.340 --> 00:12:42.220]  你們都不是
[00:12:42.220 --> 00:12:43.980]  所以我們很難合一
[00:12:43.980 --> 00:12:46.340]  我和你沒什麼商量的可以說
[00:12:46.340 --> 00:12:48.220]  所以宗派可以有
[00:12:48.220 --> 00:12:51.100]  宗派主義不可以有
[00:12:51.100 --> 00:12:52.180]  你一有
[00:12:52.180 --> 00:12:55.060]  你就絕對化了
[00:12:55.060 --> 00:12:56.020]  你就驕傲了
[00:12:56.020 --> 00:12:56.940]  真正的合一
[00:12:56.940 --> 00:12:57.820]  不是說
[00:12:57.820 --> 00:12:59.500]  真正的合一也都不是說
[00:12:59.500 --> 00:13:01.340]  隨便混在一起
[00:13:01.340 --> 00:13:02.100]  隨便吧
[00:13:02.100 --> 00:13:03.420]  大家都是教會
[00:13:03.420 --> 00:13:04.260]  不是這樣
[00:13:04.260 --> 00:13:08.420]  應該是在主的道那裡合一
[00:13:08.420 --> 00:13:10.540]  當如果你在真理的道
[00:13:10.540 --> 00:13:12.260]  站立不穩的時候
[00:13:12.260 --> 00:13:14.380]  一味追求那種合一是不可能的
[00:13:14.380 --> 00:13:18.020]  也是危險的
[00:13:18.020 --> 00:13:22.860]  我們可以在不同的宗派那裡敬拜神
[00:13:22.860 --> 00:13:24.340]  不是說
[00:13:24.340 --> 00:13:25.900]  我一定要來這個教會
[00:13:25.900 --> 00:13:28.300]  一定要屬於那個宗派
[00:13:28.300 --> 00:13:31.860]  而是我們真正相信福音的人
[00:13:31.860 --> 00:13:35.540]  相信耶穌基督的福音的人
[00:13:35.540 --> 00:13:37.500]  純正的福音的人
[00:13:37.500 --> 00:13:39.020]  都是在基督裡面的
[00:13:39.020 --> 00:13:41.340]  凡是信基督福音的人
[00:13:41.340 --> 00:13:43.260]  都是主內的弟兄
[00:13:43.260 --> 00:13:44.980]  所以我們真正盼望的
[00:13:44.980 --> 00:13:48.060]  不是那種宗派婢子那種抬舉
[00:13:48.060 --> 00:13:49.140]  高舉自己
[00:13:49.140 --> 00:13:51.780]  而是每個教會都回到聖經
[00:13:51.780 --> 00:13:53.740]  在真道那裡合一
[00:13:53.740 --> 00:13:56.460]  在真理那裡
[00:13:56.460 --> 00:13:58.380]  撒瑪利亞夫人其實很聰明
[00:13:58.380 --> 00:14:00.460]  她的口才真的很好
[00:14:00.460 --> 00:14:01.460]  她一開始就說
[00:14:01.460 --> 00:14:02.780]  你是猶太人
[00:14:02.780 --> 00:14:04.620]  我是撒瑪利亞夫人
[00:14:04.620 --> 00:14:05.780]  你是男人
[00:14:05.780 --> 00:14:06.780]  我是女人
[00:14:06.780 --> 00:14:08.860]  你有你們的傳統
[00:14:08.860 --> 00:14:11.180]  我有我們的傳統
[00:14:11.180 --> 00:14:12.540]  後來也提到耶穌基督
[00:14:12.540 --> 00:14:15.900]  她真是很聰明
[00:14:15.900 --> 00:14:20.420]  所以她就馬上轉換話題
[00:14:20.420 --> 00:14:23.180]  你說你們在耶路撒冷敬拜
[00:14:23.180 --> 00:14:31.180]  我們在撒瑪利亞的基尼心山上敬拜
[00:14:31.180 --> 00:14:33.860]  原先是說丈夫的問題
[00:14:33.860 --> 00:14:36.620]  一下子就說到先知的問題
[00:14:36.620 --> 00:14:37.940]  敬拜的問題
[00:14:37.940 --> 00:14:40.460]  在哪個山頭去敬拜的問題
[00:14:40.460 --> 00:14:41.700]  宗派的問題
[00:14:41.700 --> 00:14:43.300]  但是耶穌基督很有智慧
[00:14:43.300 --> 00:14:44.820]  祂沒有跟著他走
[00:14:44.820 --> 00:14:49.740]  也沒有用傷害的話再去詆毀他
[00:14:49.740 --> 00:14:50.860]  你有五個丈夫
[00:14:50.860 --> 00:14:52.780]  你現在為什麼又轉換話題
[00:14:52.780 --> 00:14:54.540]  剛剛才說到丈夫的問題
[00:14:54.540 --> 00:14:57.180]  你馬上就轉換話題了
[00:14:57.180 --> 00:14:59.060]  耶穌基督沒有這樣做
[00:14:59.060 --> 00:15:00.820]  沒有去詆毀人
[00:15:00.820 --> 00:15:03.180]  相反耶穌基督很有智慧
[00:15:03.180 --> 00:15:05.660]  撒瑪利亞夫人說什麼
[00:15:05.660 --> 00:15:09.820]  她就從真理的角度去回應什麼
[00:15:09.820 --> 00:15:11.620]  耶穌基督是真理的本體
[00:15:11.620 --> 00:15:13.580]  祂也是智慧的本體
[00:15:13.580 --> 00:15:15.180]  祂本來就是真理
[00:15:15.180 --> 00:15:17.380]  祂本身就是智慧
[00:15:17.380 --> 00:15:20.380]  耶穌基督對撒瑪利亞夫人說
[00:15:20.380 --> 00:15:24.460]  要到耶路撒冷敬拜
[00:15:24.460 --> 00:15:29.140]  其實這個不是猶太人的傳統
[00:15:29.140 --> 00:15:32.300]  也不是先知自己的意思
[00:15:32.300 --> 00:15:33.460]  不是他們自己的意思
[00:15:33.460 --> 00:15:36.340]  是上帝在律法當中的吩咐
[00:15:36.340 --> 00:15:38.940]  要到耶路撒冷敬拜
[00:15:38.940 --> 00:15:41.700]  因為出埃及記說得很清楚
[00:15:41.700 --> 00:15:44.780]  神曾經命令以色列人的南丁
[00:15:44.780 --> 00:15:51.700]  每年三次要到神面前去朝拜祂
[00:15:51.700 --> 00:15:55.380]  當時敬拜的中心就是耶路撒冷
[00:15:55.380 --> 00:15:56.900]  而且神允許他們
[00:15:56.900 --> 00:15:59.420]  當他們去敬拜神的時候
[00:15:59.420 --> 00:16:02.100]  他們的家庭得到保護
[00:16:02.100 --> 00:16:04.460]  他們的牛羊不會被搶去
[00:16:04.460 --> 00:16:08.060]  他們的妻兒也不會被欺壓
[00:16:08.060 --> 00:16:11.540]  也不會被別人擄去
[00:16:11.540 --> 00:16:17.460]  這是神給予那些敬畏祂的人的保護和平安
[00:16:17.460 --> 00:16:19.780]  後來南北國分開了
[00:16:19.780 --> 00:16:23.260]  南國、北國因為政治的原因
[00:16:23.260 --> 00:16:26.900]  北國人不再去耶路撒冷
[00:16:26.900 --> 00:16:34.340]  所以問題不是在上帝的命令改變了
[00:16:34.340 --> 00:16:39.500]  而是北國人沒有照著律法去行
[00:16:39.500 --> 00:16:41.340]  但是與此同時
[00:16:41.340 --> 00:16:42.860]  北國的先知
[00:16:42.860 --> 00:16:45.700]  例如以利亞、以利沙
[00:16:45.700 --> 00:16:47.780]  他們都沒有對百姓說
[00:16:47.780 --> 00:16:52.780]  你們不要去耶路撒冷
[00:16:52.780 --> 00:16:55.540]  神有新命令了
[00:16:55.540 --> 00:17:00.420]  這些先知沒有這樣的教導
[00:17:00.420 --> 00:17:03.660]  雖然以利亞、以利沙
[00:17:03.660 --> 00:17:08.180]  聖經沒有提到他們去耶路撒冷
[00:17:08.180 --> 00:17:11.100]  可能他們真的沒有做那種榜樣
[00:17:11.100 --> 00:17:13.740]  但是上帝依然重用他們
[00:17:13.740 --> 00:17:14.420]  為什麼?
[00:17:14.420 --> 00:17:17.020]  因為他們抓住一個很重要的原則
[00:17:17.020 --> 00:17:21.260]  是聖經所啟示的一貫原則
[00:17:21.260 --> 00:17:23.940]  他們不是死守在那個字句那裡
[00:17:23.940 --> 00:17:27.820]  反而是沒有廢掉那個真理
[00:17:27.820 --> 00:17:32.020]  所以當撒瑪利亞夫人開始討論宗教的時候
[00:17:32.020 --> 00:17:34.620]  到底應該在哪裡敬拜?
[00:17:34.620 --> 00:17:40.180]  在基列森山還是在耶路撒冷?
[00:17:40.180 --> 00:17:43.780]  耶穌基督說了一句很重要的話
[00:17:43.780 --> 00:17:47.340]  你們拜父不在這個山
[00:17:47.340 --> 00:17:51.220]  也都不在耶路撒冷
[00:17:51.220 --> 00:17:54.540]  這是很大的一種釋放
[00:17:54.540 --> 00:17:57.900]  因為耶穌基督將人對神的那種敬拜
