
[00:00:00.000 --> 00:00:01.920]  我們領受上帝的懷與善
[00:01:40.440 --> 00:01:41.720]  互相打鬥
[00:01:41.720 --> 00:01:44.680]  作為觀眾當然覺得好看
[00:01:44.680 --> 00:01:46.720]  我也很想知道美國隊長好打一點
[00:01:46.720 --> 00:01:48.800]  還是鐵甲奇俠好打一點
[00:01:48.800 --> 00:01:50.480]  當兩幫人對壘的時候
[00:01:50.480 --> 00:01:51.880]  好像很好看
[00:01:52.440 --> 00:01:56.760]  但是如果你也是很敬愛或者很愛惜這幫英雄聯盟
[00:01:56.760 --> 00:01:57.600]  你會想起
[00:01:57.600 --> 00:02:01.720]  他們昔日是一起面對著敵人同一陣線
[00:02:01.720 --> 00:02:03.560]  但是今天竟然互相殘殺
[00:02:03.560 --> 00:02:06.840]  大家用大家的必殺技去傷害對方
[00:02:06.840 --> 00:02:09.240]  是多令人傷感的事情
[00:02:09.240 --> 00:02:14.480]  很多時候我們會很崇尚那些美麗的圖畫故事
[00:02:14.480 --> 00:02:17.160]  白馬王子和白雪公主終於結合了
[00:02:17.160 --> 00:02:18.960]  他們成家立室之後
[00:02:18.960 --> 00:02:20.960]  他們的婚姻生活又會如何呢
[00:02:21.560 --> 00:02:24.280]  我們會覺得我們所尊敬的人
[00:02:24.280 --> 00:02:27.360]  他們應該充滿著一片美好
[00:02:27.360 --> 00:02:28.760]  不應該有不和
[00:02:28.760 --> 00:02:30.920]  不應該有分歧
[00:02:30.920 --> 00:02:32.320]  更加不應該有打鬥
[00:02:32.320 --> 00:02:35.640]  但是其實在聖經人物裡面
[00:02:35.640 --> 00:02:37.600]  同樣都會有分歧
[00:02:37.600 --> 00:02:40.200]  同樣都有不合的時間
[00:02:40.200 --> 00:02:43.320]  在今天剛才領會幫我們讀的經文
[00:02:43.320 --> 00:02:45.840]  在《士諾行傳》第十五章
[00:02:45.840 --> 00:02:49.200]  我相信有很熟悉《士諾行傳》的人都會清楚知道
[00:02:49.200 --> 00:02:51.160]  在聖經裡面有一個最佳拍檔
[00:02:51.160 --> 00:02:54.640]  就是巴拿巴和保羅
[00:02:54.640 --> 00:02:57.360]  他們兩個人在宣教的歷程上
[00:02:57.360 --> 00:02:58.560]  建立了很多的教會
[00:02:58.560 --> 00:03:00.040]  帶領了很多人信主
[00:03:00.040 --> 00:03:03.640]  但是當他們去計劃第二次宣教之旅的時候
[00:03:03.640 --> 00:03:07.240]  他們在當中產生了一個分歧
[00:03:07.240 --> 00:03:09.000]  其中一個原因就是
[00:03:09.000 --> 00:03:12.720]  他們巴拿巴很想帶一個叫馬可約翰的人去
[00:03:12.720 --> 00:03:14.040]  但是保羅反對
[00:03:14.040 --> 00:03:15.480]  於是乎就是因為這件事
[00:03:15.480 --> 00:03:17.000]  他們分道揚鑣
[00:03:17.000 --> 00:03:21.360]  他們再不能夠一起去參與宣教的團隊
[00:03:21.360 --> 00:03:23.280]  兩人起了爭執
[00:03:23.280 --> 00:03:24.400]  甚至分手
[00:03:24.400 --> 00:03:25.680]  分道揚鑣
[00:03:25.680 --> 00:03:27.800]  去到這裡
[00:03:27.800 --> 00:03:30.080]  可能在你的生活處境裡面
[00:03:30.080 --> 00:03:30.880]  弟兄姊妹
[00:03:30.880 --> 00:03:33.840]  你都會遇過一些分歧的時候
[00:03:33.840 --> 00:03:36.200]  可能在你的家庭
[00:03:36.200 --> 00:03:37.840]  在你的工作
[00:03:37.840 --> 00:03:41.000]  甚至在我們教會的侍奉群體裡面
[00:03:41.000 --> 00:03:42.960]  我們都會有時候有不同的意見
[00:03:42.960 --> 00:03:44.160]  有不同的立場
[00:03:44.160 --> 00:03:46.320]  當然我們按照聖經的教導
[00:03:46.320 --> 00:03:47.760]  想以和為貴
[00:03:47.760 --> 00:03:49.200]  我們以合一為主
[00:03:49.200 --> 00:03:52.120]  盡量都是大事化小
[00:03:52.120 --> 00:03:53.600]  更加應該要雙贏
[00:03:53.600 --> 00:03:55.080]  就算不雙贏也要妥協
[00:03:55.080 --> 00:03:56.520]  不應該有分手
[00:03:56.520 --> 00:04:00.120]  特別我們今年的年底是使人得見的群體
[00:04:00.120 --> 00:04:02.080]  我們都有一個使命在這個群體裡面
[00:04:02.080 --> 00:04:04.760]  在這個紅色的標語裡面
[00:04:04.760 --> 00:04:06.120]  如果大家看到可以一起讀
[00:04:06.120 --> 00:04:06.880]  1、2、3
[00:04:06.880 --> 00:04:11.160]  成為相愛包容饒恕折辣的群體
[00:04:11.160 --> 00:04:15.800]  成為相愛包容饒恕折辣的群體
[00:04:16.440 --> 00:04:19.520]  但是當我們面對有紛爭
[00:04:19.520 --> 00:04:21.800]  面對有不同的立場意見的時候
[00:04:21.800 --> 00:04:23.360]  我們怎樣面對分歧呢?
[00:04:23.360 --> 00:04:24.960]  我們怎樣去走向合一呢?
[00:04:24.960 --> 00:04:27.200]  願以今天上帝的話語
[00:04:27.200 --> 00:04:28.480]  給我們一些提醒
[00:04:28.480 --> 00:04:29.680]  給我們一些思考
[00:04:29.680 --> 00:04:31.560]  未必有一個最終極的答案
[00:04:31.560 --> 00:04:35.600]  但我們就透過保羅和巴拿巴他們的片段
[00:04:35.600 --> 00:04:37.160]  成為了我們的借鏡
[00:04:37.160 --> 00:04:38.480]  然後我們再用禱告
[00:04:38.480 --> 00:04:40.520]  去將今天的道交代在主的手中
[00:04:40.520 --> 00:04:44.240]  願上帝的話語充滿在我們眾人當中
[00:04:44.520 --> 00:04:47.920]  願聖靈這一刻充滿在我們的心靈裡面
[00:04:47.920 --> 00:04:48.880]  幫助我們
[00:04:48.880 --> 00:04:50.120]  也就是在這一刻
[00:04:50.120 --> 00:04:52.800]  讓孩子成為上帝你流通的管道
[00:04:52.800 --> 00:04:54.440]  願聖靈透過我
[00:04:54.440 --> 00:04:57.040]  按正義分解真理神的話語
[00:04:57.040 --> 00:04:59.680]  傳達到弟兄姊妹的身上
[00:04:59.680 --> 00:05:02.400]  又願聖靈你充滿在我們每一個
[00:05:02.400 --> 00:05:04.800]  坐在這裡的會眾的心裡面
[00:05:04.800 --> 00:05:06.640]  打開我們屬靈的耳朵
[00:05:06.640 --> 00:05:08.200]  打開我們屬靈的心窗
[00:05:08.200 --> 00:05:09.720]  讓上帝的話語
[00:05:09.720 --> 00:05:11.720]  流走在我們每個人的心靈裡面
[00:05:11.720 --> 00:05:14.360]  不單止讓我們去思想明白
[00:05:14.520 --> 00:05:15.920]  更加讓我們能夠去
[00:05:15.920 --> 00:05:17.000]  去
[00:05:17.000 --> 00:05:18.520]  停留在心裡面
[00:05:18.520 --> 00:05:19.520]  去活出來
[00:05:19.520 --> 00:05:21.800]  讓上帝的話語轉化我們的生命
[00:05:21.800 --> 00:05:23.880]  這個就是在崇拜當中
[00:05:23.880 --> 00:05:25.840]  讓我們每一個在聽道裡面
[00:05:25.840 --> 00:05:26.960]  最大的得著
[00:05:26.960 --> 00:05:29.720]  求上帝你的話語親自向我們說話
[00:05:29.720 --> 00:05:30.600]  我們禱告
[00:05:30.600 --> 00:05:32.600]  奉耶穌基督得悉明智祈求
[00:05:32.600 --> 00:05:33.200]  阿們
[00:05:33.200 --> 00:05:36.000]  我相信可能大家對
[00:05:36.000 --> 00:05:37.800]  保羅這個人物已經很熟悉了
[00:05:37.800 --> 00:05:38.600]  我們經常都說
[00:05:38.600 --> 00:05:39.280]  保羅呢
[00:05:39.280 --> 00:05:40.640]  以前迫不及待教會
[00:05:40.640 --> 00:05:41.760]  後來信了主
[00:05:41.760 --> 00:05:43.400]  成為一個很有能力
[00:05:43.400 --> 00:05:45.920]  去宣講福音的外邦人的使徒
[00:05:45.920 --> 00:05:46.960]  但其實呢
[00:05:46.960 --> 00:05:49.080]  對巴拿巴可能我們要比較陌生一點
[00:05:49.080 --> 00:05:50.720]  那我會在這裡多一點
[00:05:50.720 --> 00:05:53.360]  保羅和巴拿巴陪著你走
[00:05:53.360 --> 00:05:54.440]  怎麼開始的呢?
[00:05:54.440 --> 00:05:57.480]  其實巴拿巴在《小徒行傳》第四章已經出現了
[00:05:57.480 --> 00:05:58.640]  比保羅還早
[00:05:58.640 --> 00:06:00.360]  是一個利美人叫約瑟
[00:06:00.360 --> 00:06:02.400]  他被稱為巴拿巴
[00:06:02.400 --> 00:06:04.080]  巴拿巴的名字意思是什麼呢?
[00:06:04.080 --> 00:06:05.560]  安慰之子
[00:06:05.560 --> 00:06:08.760]  意思就是說他是一個很和諧
[00:06:08.760 --> 00:06:10.000]  同行關係又很好的人
[00:06:10.000 --> 00:06:11.680]  所以叫做安慰之子
[00:06:12.000 --> 00:06:14.920]  當時耶路撒冷教會開始成立了
[00:06:14.920 --> 00:06:17.800]  很多人都捐獻了他們的財產
[00:06:17.800 --> 00:06:19.240]  去奉獻給教會
[00:06:19.240 --> 00:06:20.480]  巴拿巴也是一句
[00:06:20.480 --> 00:06:23.920]  成為了當時耶路撒冷教會一個很忠心的使徒
[00:06:23.920 --> 00:06:26.320]  到了第十一章二十三節我們看到
[00:06:26.320 --> 00:06:28.240]  上帝使用巴拿巴
[00:06:28.240 --> 00:06:30.520]  耶路撒冷教會派巴拿巴出去
[00:06:30.520 --> 00:06:31.680]  他怎麼形容巴拿巴呢?
[00:06:31.680 --> 00:06:32.640]  在二十四節說
[00:06:32.640 --> 00:06:34.720]  「這巴拿巴原是個好人
[00:06:34.720 --> 00:06:36.600]  滿有聖靈和信心
[00:06:36.600 --> 00:06:38.920]  於是有許多人歸服了主」
[00:06:38.920 --> 00:06:41.280]  所以用這兩段經文我們可以總結到
[00:06:41.280 --> 00:06:42.640]  巴拿巴是一個什麼樣的人呢?
[00:06:42.640 --> 00:06:44.240]  慷慨
[00:06:44.240 --> 00:06:46.200]  樂意鼓勵人
[00:06:46.200 --> 00:06:47.320]  支持人
[00:06:47.320 --> 00:06:48.320]  是一個好人
[00:06:48.320 --> 00:06:50.360]  而且滿有聖靈和信心
[00:06:50.360 --> 00:06:54.240]  我們就用印象記住巴拿巴是有這樣的恩賜
[00:06:54.240 --> 00:06:57.680]  和這樣的性格在裡面
[00:06:57.680 --> 00:07:01.000]  保羅和巴拿巴是怎麼結識的呢?
[00:07:01.000 --> 00:07:04.680]  在《士徒行傳九章》二十六節裡面是這麼說的
[00:07:04.680 --> 00:07:06.800]  「蘇羅到了耶路撒冷
[00:07:06.800 --> 00:07:08.360]  想與門徒結交
[00:07:08.360 --> 00:07:09.760]  大家卻都怕他
[00:07:09.760 --> 00:07:10.960]  不信他是門徒
[00:07:10.960 --> 00:07:12.200]  為什麼會這樣呢?」
[00:07:12.200 --> 00:07:14.040]  大家都知道
[00:07:14.040 --> 00:07:18.000]  之前蘇羅是法利賽人
[00:07:18.000 --> 00:07:20.240]  他專門迫害基督徒
[00:07:20.240 --> 00:07:21.600]  他拿了證牌
[00:07:21.600 --> 00:07:23.440]  就去到不同的地方去抓基督徒
[00:07:23.440 --> 00:07:27.800]  但是就在大馬塞的路上他見到主
[00:07:27.800 --> 00:07:29.120]  所以生命改變
[00:07:29.120 --> 00:07:30.720]  他上了主之後
[00:07:30.720 --> 00:07:34.080]  他就更有能力去宣講福音
[00:07:34.080 --> 00:07:35.320]  以致反過來
[00:07:35.320 --> 00:07:37.520]  那些猶太人很想攻擊
[00:07:37.520 --> 00:07:40.440]  當時的人叫做蘇羅
[00:07:40.600 --> 00:07:44.080]  所以蘇羅逃難離開大馬士革
[00:07:44.080 --> 00:07:45.840]  去到耶路撒冷
[00:07:45.840 --> 00:07:47.040]  去到耶路撒冷
[00:07:47.040 --> 00:07:48.720]  你們會怎麼對待保羅呢?
[00:07:48.720 --> 00:07:50.320]  哇! 以前這個人
[00:07:50.320 --> 00:07:51.800]  就是內鬼
[00:07:51.800 --> 00:07:54.440]  以前這個人是猶太法利賽人專攻擊我們的
[00:07:54.440 --> 00:07:56.400]  現在來做內鬼
[00:07:56.400 --> 00:07:57.480]  想欺騙我們
[00:07:57.480 --> 00:07:59.880]  所以個個都怕了蘇羅
[00:07:59.880 --> 00:08:00.760]  不敢接近他
[00:08:00.760 --> 00:08:01.920]  那怎麼辦呢?
[00:08:01.920 --> 00:08:03.280]  第二十七節我想大家幫我讀
[00:08:03.280 --> 00:08:04.080]  一二三
[00:08:04.080 --> 00:08:06.600]  「只有巴拿巴接待他
[00:08:06.600 --> 00:08:08.600]  領他去見使徒
[00:08:08.840 --> 00:08:11.760]  把他在路上怎麼看見主
[00:08:11.760 --> 00:08:13.760]  主怎麼向他說話
[00:08:13.760 --> 00:08:17.200]  他在大馬士革怎麼奉耶穌的名
[00:08:17.200 --> 00:08:18.640]  放膽傳道
[00:08:18.640 --> 00:08:20.440]  都述說出來好」
[00:08:20.440 --> 00:08:21.920]  我們看到
[00:08:21.920 --> 00:08:24.640]  沒有人敢碰蘇羅
[00:08:24.640 --> 00:08:25.840]  誰敢去找他呢?
[00:08:25.840 --> 00:08:27.480]  就唯有巴拿巴
[00:08:27.480 --> 00:08:30.000]  巴拿巴就是一個獨特的恩賜
[00:08:30.000 --> 00:08:32.000]  他就是專門去幫一些
[00:08:32.000 --> 00:08:33.920]  可能是軟弱的
[00:08:33.920 --> 00:08:36.240]  或者一些個人的需要
[00:08:36.240 --> 00:08:37.360]  他去接觸的
[00:08:38.240 --> 00:08:39.240]  就是這樣
[00:08:39.240 --> 00:08:42.720]  蘇羅有機會成為耶路撒冷教會的一員
[00:08:42.720 --> 00:08:46.520]  也能夠被主使用去放膽傳道
[00:08:46.520 --> 00:08:49.120]  他怎麼成為同路人呢?
[00:08:49.120 --> 00:08:51.680]  後來在《使徒行傳》第十一章二十二節
[00:08:51.680 --> 00:08:52.800]  其實大家覺得
[00:08:52.800 --> 00:08:54.320]  如果你想追到的話
[00:08:54.320 --> 00:08:55.440]  你真的要揭開聖經
[00:08:55.440 --> 00:08:56.840]  打開《使徒行傳》
[00:08:56.840 --> 00:08:59.440]  我就不會再有機會看回第十五章了
[00:08:59.440 --> 00:09:00.560]  我們主題是經文
[00:09:00.560 --> 00:09:02.320]  如果你想追到的話
[00:09:02.320 --> 00:09:04.720]  可能你要一直揭著《使徒行傳》才能追到
[00:09:04.720 --> 00:09:06.360]  去到第十一章
[00:09:06.760 --> 00:09:09.440]  當時在耶路撒冷教會的北面
[00:09:09.440 --> 00:09:10.840]  安提阿這個地方
[00:09:10.840 --> 00:09:12.560]  越來越多外邦人信耶穌
[00:09:12.560 --> 00:09:13.880]  於是乎
[00:09:13.880 --> 00:09:17.640]  他們想了解一下這些外邦人信耶穌的情況
[00:09:17.640 --> 00:09:18.680]  那麼耶路撒冷教會
[00:09:18.680 --> 00:09:20.520]  就派出了他們的一個領袖
[00:09:20.520 --> 00:09:21.440]  就是巴拿巴
[00:09:21.440 --> 00:09:24.000]  打發巴拿巴到安提阿去
[00:09:24.000 --> 00:09:24.920]  二十三節
[00:09:24.920 --> 00:09:26.040]  "悼了那裡"
[00:09:26.040 --> 00:09:28.240]  "看見神所賜的恩就歡喜"
[00:09:28.240 --> 00:09:30.800]  "血面中人要立定心志恆久靠主"
[00:09:30.800 --> 00:09:34.080]  那麼巴拿巴就兼顧了安提阿教會裡面的人
[00:09:34.080 --> 00:09:35.600]  但是巴拿巴覺得
[00:09:35.600 --> 00:09:37.240]  咦?不夠,只有一個人
[00:09:37.240 --> 00:09:38.440]  其實他一個人是夠的
[00:09:38.440 --> 00:09:40.720]  因為是耶路撒冷教會派他去的
[00:09:40.720 --> 00:09:42.680]  但是他主動想找多一個人
[00:09:42.680 --> 00:09:45.040]  和他一起去服侍
[00:09:45.040 --> 00:09:47.040]  第二十五節我請大家幫我讀
[00:09:47.040 --> 00:09:50.400]  "他又往大塑去找塑羅"
[00:09:50.400 --> 00:09:53.720]  "找著了就帶他到安提阿去"
[00:09:53.720 --> 00:09:57.040]  "他們終有一年和教會一同聚集"
[00:09:57.040 --> 00:09:58.680]  "教導了許多人"
[00:09:58.680 --> 00:10:00.480]  "門徒稱為基督徒"
[00:10:00.480 --> 00:10:02.720]  "是從安提阿開始的"
[00:10:02.720 --> 00:10:04.720]  就是這樣
[00:10:04.720 --> 00:10:06.240]  他們成為了夥伴
[00:10:06.240 --> 00:10:08.160]  成為了最佳拍檔
[00:10:08.160 --> 00:10:10.640]  巴拿巴和塑羅一起
[00:10:10.640 --> 00:10:12.600]  在安提阿教會服侍了一年
[00:10:12.600 --> 00:10:14.960]  其實你如果看回經文
[00:10:14.960 --> 00:10:17.480]  巴拿巴不需要找人的
[00:10:17.480 --> 00:10:19.400]  他一個人已經可以在
[00:10:19.400 --> 00:10:22.040]  安提阿教裡面去兼顧教會
[00:10:22.040 --> 00:10:25.600]  但是他主動想給一個機會去塑羅
[00:10:25.600 --> 00:10:27.000]  參與服侍
[00:10:27.000 --> 00:10:29.200]  所以其實你會看到
[00:10:29.200 --> 00:10:31.040]  他們兩個人的關係是什麼
[00:10:31.040 --> 00:10:34.080]  其實巴拿巴是保羅的導師
[00:10:34.320 --> 00:10:37.120]  保羅才是巴拿巴的學徒
[00:10:37.120 --> 00:10:38.400]  可能你會覺得
[00:10:38.400 --> 00:10:39.000]  不是啊
[00:10:39.000 --> 00:10:41.840]  我們熟悉的保羅是一個偉大的領袖
[00:10:41.840 --> 00:10:44.240]  他寫了這麼多卷的新約書卷
[00:10:44.240 --> 00:10:46.760]  他應該是很有地位的
[00:10:46.760 --> 00:10:48.720]  但是在開始之前
[00:10:48.720 --> 00:10:52.600]  原來是巴拿巴不怕他之前的問題
[00:10:52.600 --> 00:10:55.440]  引領他認識耶路撒冷教會的領袖
[00:10:55.440 --> 00:10:57.960]  他更加主動去到大塑找塑羅
[00:10:57.960 --> 00:10:59.800]  只要他加入他的團隊
[00:10:59.800 --> 00:11:00.880]  成為同路人
[00:11:00.880 --> 00:11:03.840]  一起開始了他們的宣教之旅
[00:11:04.800 --> 00:11:07.720]  這對最佳搭檔被上帝大大的使用
[00:11:07.720 --> 00:11:11.320]  到了第十三章的時候
[00:11:11.320 --> 00:11:13.320]  當他們在安提阿教會
[00:11:13.320 --> 00:11:15.680]  有五個領袖在祈禱
[00:11:15.680 --> 00:11:19.120]  有時候小男子寫名字
[00:11:19.120 --> 00:11:20.320]  都有次序的
[00:11:20.320 --> 00:11:22.000]  你看看次序是怎麼擺的
[00:11:22.000 --> 00:11:23.800]  有幾位先知和教師
[00:11:23.800 --> 00:11:25.400]  於是有巴拿巴
[00:11:25.400 --> 00:11:27.920]  和稱為彌潔的西勉
[00:11:27.920 --> 00:11:29.200]  古里內人的路求
[00:11:29.200 --> 00:11:29.760]  第三個
[00:11:29.760 --> 00:11:30.840]  第四個是
[00:11:30.840 --> 00:11:33.480]  和希律分封王爺長大的馬念
[00:11:33.480 --> 00:11:34.680]  第五位是誰呢?
[00:11:34.680 --> 00:11:35.680]  才是塑羅
[00:11:35.680 --> 00:11:38.040]  但是當他們一群人
[00:11:38.040 --> 00:11:39.320]  禁食祈禱的時候
[00:11:39.320 --> 00:11:40.320]  聖靈說話
[00:11:40.320 --> 00:11:42.880]  聖靈說要分派巴拿巴和塑羅
[00:11:42.880 --> 00:11:44.320]  去做我的工作
[00:11:44.320 --> 00:11:46.440]  於是他們就禁食祈禱
[00:11:46.440 --> 00:11:48.480]  按受在巴拿巴和塑羅身上
[00:11:48.480 --> 00:11:50.080]  聖靈就差遣他們
[00:11:50.080 --> 00:11:52.440]  就開始了在士徒行傳著名的
[00:11:52.440 --> 00:11:54.480]  第一次宣教之旅
[00:11:54.480 --> 00:11:56.240]  當然他們有很多次宣教
[00:11:56.240 --> 00:11:58.560]  但是以這個為一個比較長一點的
[00:11:58.560 --> 00:11:59.760]  宣教的旅途
[00:11:59.760 --> 00:12:02.360]  就是揀選了巴拿巴和塑羅
[00:12:03.080 --> 00:12:04.600]  這個是聖靈的揀選
[00:12:04.600 --> 00:12:05.800]  然後他們成為一對人
[00:12:05.800 --> 00:12:07.760]  巴拿巴
[00:12:07.760 --> 00:12:09.680]  提攜了塑羅之後
[00:12:09.680 --> 00:12:11.040]  現在他們成為了一個
[00:12:11.040 --> 00:12:11.960]  最佳拍檔
[00:12:11.960 --> 00:12:13.280]  一起去參與宣教
[00:12:13.280 --> 00:12:14.880]  在這段行程裏面
[00:12:14.880 --> 00:12:16.320]  他們彼此交心
[00:12:16.320 --> 00:12:18.880]  是一個很難忘和豐盛之旅
[00:12:18.880 --> 00:12:20.520]  榮耀上帝的歷程
[00:12:20.520 --> 00:12:22.160]  建立了很多的教會
[00:12:22.160 --> 00:12:23.560]  去到很多不同的地方
[00:12:23.560 --> 00:12:25.200]  當然也都面對著一個逼迫
[00:12:25.200 --> 00:12:26.400]  面對著很多的困難
[00:12:26.400 --> 00:12:27.840]  但是他們一起去渡過
[00:12:27.840 --> 00:12:28.920]  一起去面對
[00:12:28.920 --> 00:12:30.880]  更加他們兩個人
[00:12:30.880 --> 00:12:32.840]  曾經經歷了一個領袖高峰
[00:12:33.120 --> 00:12:34.160]  如果你熟悉《使徒行傳》
[00:12:34.160 --> 00:12:35.880]  去到第十五章的時候
[00:12:35.880 --> 00:12:37.880]  有一個耶路撒冷會議
[00:12:37.880 --> 00:12:40.200]  就是當時越來越多的愛保人信耶穌
[00:12:40.200 --> 00:12:43.040]  但是有一群比較傳統的
[00:12:43.040 --> 00:12:45.120]  猶太基督徒就認為
[00:12:45.120 --> 00:12:46.880]  愛保人都要行國禮
[00:12:46.880 --> 00:12:48.000]  都要守摩西律法
[00:12:48.000 --> 00:12:49.720]  才是真正的門徒
[00:12:49.720 --> 00:12:52.120]  就因為這件事出現了很多的爭拗
[00:12:52.120 --> 00:12:55.960]  安提摩教會就派出巴拿巴和保羅
[00:12:55.960 --> 00:12:57.440]  要去到耶路撒冷
[00:12:57.440 --> 00:12:59.560]  去到福音的發源地
[00:12:59.560 --> 00:13:01.800]  去找回當時最高的領袖
[00:13:01.800 --> 00:13:03.160]  去談回這件事情
[00:13:03.160 --> 00:13:04.400]  當他們談好了
[00:13:04.400 --> 00:13:05.480]  發覺不用的
[00:13:05.480 --> 00:13:06.720]  愛保人信徒
[00:13:06.720 --> 00:13:08.560]  都不需要守摩西律法
[00:13:08.560 --> 00:13:10.080]  不需要行國禮
[00:13:10.080 --> 00:13:11.120]  都是主要的門徒
[00:13:11.120 --> 00:13:13.560]  他們就要送信去通知其他教會
[00:13:13.560 --> 00:13:15.120]  在第二十節
[00:13:15.120 --> 00:13:17.040]  我要寫信吩咐他們
[00:13:17.040 --> 00:13:19.520]  那時使徒長老和全教會認為
[00:13:19.520 --> 00:13:21.400]  應從他們中間揀選人
[00:13:21.400 --> 00:13:23.200]  差遣他們和保羅
[00:13:23.200 --> 00:13:25.480]  巴拿巴一同到安提摩去
[00:13:25.480 --> 00:13:27.160]  所揀選的就是稱為
[00:13:27.160 --> 00:13:29.040]  巴薩巴的猶大和西拉
[00:13:29.040 --> 00:13:31.160]  這二人在底線中是領袖
[00:13:31.840 --> 00:13:32.800]  我們見到
[00:13:32.800 --> 00:13:35.880]  耶路撒冷教會善用了
[00:13:35.880 --> 00:13:37.680]  他們兩人的恩賜
[00:13:37.680 --> 00:13:38.960]  巴拿巴的恩賜是什麼
[00:13:38.960 --> 00:13:41.640]  巴拿巴的恩賜就是人際關係建立的恩賜
[00:13:41.640 --> 00:13:44.320]  素羅和保羅的恩賜是什麼
[00:13:44.320 --> 00:13:47.320]  就是對真理的那種辯論
[00:13:47.320 --> 00:13:48.400]  真理的恩賜
[00:13:48.400 --> 00:13:50.120]  你看保羅的書信你就會看到
[00:13:50.120 --> 00:13:52.720]  保羅這個恩賜是如何厲害的
[00:13:52.720 --> 00:13:54.520]  耶路撒冷教會
[00:13:54.520 --> 00:13:57.080]  這個領袖高峰會使用這兩個人
[00:13:57.080 --> 00:13:59.280]  去傳達這麼重要的信息
[00:13:59.280 --> 00:14:01.360]  去到愛邦人的教會裏面
[00:14:02.800 --> 00:14:06.120]  但是沒想到這對最佳拍檔
[00:14:06.120 --> 00:14:07.320]  竟然都有一天
[00:14:07.320 --> 00:14:10.000]  成為了要好心分手的一天
[00:14:10.000 --> 00:14:11.200]  為什麼會發生呢
[00:14:11.200 --> 00:14:12.920]  又陪著你走
[00:14:12.920 --> 00:14:14.920]  怎樣成為我終於收起了你呢
[00:14:14.920 --> 00:14:16.920]  關鍵就在這一節經文裏面
[00:14:16.920 --> 00:14:18.720]  第十三章第十三節
[00:14:18.720 --> 00:14:20.200]  這段經文就是當
[00:14:20.200 --> 00:14:22.920]  巴拿巴和保羅他們第一次的
[00:14:22.920 --> 00:14:24.920]  比較長的宣教之旅裏面
[00:14:24.920 --> 00:14:26.600]  中途發生的事件
[00:14:26.600 --> 00:14:28.000]  我請大家一起幫我讀好不好
[00:14:28.000 --> 00:14:28.800]  一二三
[00:14:29.160 --> 00:14:32.720]  保羅和他的同伴從帕伐開船
[00:14:32.720 --> 00:14:35.400]  來到旁非利亞的別家
[00:14:35.400 --> 00:14:37.400]  約翰卻離開他們
