
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹 各位朋友 早安
[00:03:00.000 --> 00:03:04.000]  讓他們能夠在吃完
[00:03:04.000 --> 00:03:08.000]  從巴比倫那裡帶回來的糧食之後
[00:03:08.000 --> 00:03:11.000]  他們有新糧可吃
[00:03:11.000 --> 00:03:16.000]  大奸抵野,只求能夠活下去
[00:03:16.000 --> 00:03:19.000]  日子真的很艱難
[00:03:19.000 --> 00:03:23.000]  他們回來之後打算建一間聖殿
[00:03:23.000 --> 00:03:26.000]  但是由於種種可以想像的原因
[00:03:26.000 --> 00:03:30.000]  他們的工程就擱置了
[00:03:30.000 --> 00:03:32.000]  時間飛逝
[00:03:32.000 --> 00:03:37.000]  連波斯的帝王都由塞魯士大帝
[00:03:37.000 --> 00:03:40.000]  已經改為大劉氏王了
[00:03:40.000 --> 00:03:45.000]  劉大人的生活慢慢地好轉了
[00:03:45.000 --> 00:03:47.000]  在這個時候
[00:03:47.000 --> 00:03:50.000]  神就派先知哈該
[00:03:50.000 --> 00:03:54.000]  向百姓傳達神的說話
[00:03:54.000 --> 00:03:57.000]  鼓勵他們建一間聖殿
[00:04:10.000 --> 00:04:12.000]  因為我們會跟著經文說
[00:04:12.000 --> 00:04:14.000]  你不跟著經文
[00:04:14.000 --> 00:04:17.000]  很難明白我在說什麼
[00:04:40.000 --> 00:04:44.000]  大劉氏王第二年六月一日
[00:04:44.000 --> 00:04:45.000]  這個日子
[00:04:45.000 --> 00:04:49.000]  大劉氏王就在大劉氏王頭上
[00:04:49.000 --> 00:04:51.000]  大劉氏王就在大劉氏王頭上
[00:04:51.000 --> 00:04:53.000]  大劉氏王就在大劉氏王頭上
[00:04:53.000 --> 00:04:55.000]  大劉氏王就在大劉氏王頭上
[00:04:55.000 --> 00:04:57.000]  大劉氏王就在大劉氏王頭上
[00:04:57.000 --> 00:04:59.000]  大劉氏王就在大劉氏王頭上
[00:04:59.000 --> 00:05:01.000]  大劉氏王就在大劉氏王頭上
[00:05:01.000 --> 00:05:03.000]  大劉氏王就在大劉氏王頭上
[00:05:03.000 --> 00:05:05.000]  大劉氏王就在大劉氏王頭上
[00:05:05.000 --> 00:05:07.000]  大劉氏王就在大劉氏王頭上
[00:05:07.000 --> 00:05:09.000]  大劉氏王就在大劉氏王頭上
[00:05:09.000 --> 00:05:11.000]  大劉氏王就在大劉氏王頭上
[00:05:11.000 --> 00:05:13.000]  大劉氏王就在大劉氏王頭上
[00:05:13.000 --> 00:05:15.000]  大劉氏王就在大劉氏王頭上
[00:05:15.000 --> 00:05:17.000]  大劉氏王就在大劉氏王頭上
[00:05:17.000 --> 00:05:19.000]  大劉氏王就在大劉氏王頭上
[00:05:19.000 --> 00:05:21.000]  大劉氏王就在大劉氏王頭上
[00:05:21.000 --> 00:05:23.000]  大劉氏王就在大劉氏王頭上
[00:05:23.000 --> 00:05:25.000]  大劉氏王就在大劉氏王頭上
[00:05:25.000 --> 00:05:27.000]  大劉氏王就在大劉氏王頭上
[00:05:27.000 --> 00:05:29.000]  大劉氏王就在大劉氏王頭上
[00:05:29.000 --> 00:05:31.000]  大劉氏王就在大劉氏王頭上
[00:05:31.000 --> 00:05:33.000]  大劉氏王就在大劉氏王頭上
[00:05:33.000 --> 00:05:39.000]  大劉氏王就在大劉氏王頭上
[00:05:39.000 --> 00:05:41.000]  大劉氏王就在大劉氏王頭上
[00:05:41.000 --> 00:05:43.000]  大劉氏王就在大劉氏王頭上
[00:05:43.000 --> 00:05:45.000]  大劉氏王就在大劉氏王頭上
[00:05:45.000 --> 00:05:47.000]  大劉氏王就在大劉氏王頭上
[00:05:47.000 --> 00:05:49.000]  大劉氏王就在大劉氏王頭上
[00:05:49.000 --> 00:05:51.000]  大劉氏王就在大劉氏王頭上
[00:05:51.000 --> 00:05:53.000]  大劉氏王就在大劉氏王頭上
[00:05:53.000 --> 00:05:55.000]  大劉氏王就在大劉氏王頭上
[00:05:55.000 --> 00:05:57.000]  大劉氏王就在大劉氏王頭上
[00:05:57.000 --> 00:05:59.000]  大劉氏王就在大劉氏王頭上
[00:05:59.000 --> 00:06:01.000]  大劉氏王就在大劉氏王頭上
[00:06:01.000 --> 00:06:03.000]  大劉氏王就在大劉氏王頭上
[00:06:31.000 --> 00:06:33.000]  大劉氏王就在大劉氏王頭上
[00:06:33.000 --> 00:06:35.000]  大劉氏王就在大劉氏王頭上
[00:06:35.000 --> 00:06:37.000]  大劉氏王就在大劉氏王頭上
[00:06:37.000 --> 00:06:39.000]  大劉氏王就在大劉氏王頭上
[00:06:39.000 --> 00:06:41.000]  大劉氏王就在大劉氏王頭上
[00:06:41.000 --> 00:06:43.000]  大劉氏王就在大劉氏王頭上
[00:06:43.000 --> 00:06:45.000]  大劉氏王就在大劉氏王頭上
[00:06:45.000 --> 00:06:47.000]  大劉氏王就在大劉氏王頭上
[00:06:47.000 --> 00:06:49.000]  大劉氏王就在大劉氏王頭上
[00:06:49.000 --> 00:06:51.000]  大劉氏王就在大劉氏王頭上
[00:06:51.000 --> 00:06:53.000]  大劉氏王就在大劉氏王頭上
[00:06:53.000 --> 00:06:55.000]  大劉氏王就在大劉氏王頭上
[00:06:55.000 --> 00:07:01.000]  大劉氏王就在大劉氏王頭上
[00:07:01.000 --> 00:07:03.000]  大劉氏王就在大劉氏王頭上
[00:07:03.000 --> 00:07:05.000]  大劉氏王就在大劉氏王頭上
[00:07:05.000 --> 00:07:07.000]  大劉氏王就在大劉氏王頭上
[00:07:07.000 --> 00:07:09.000]  大劉氏王就在大劉氏王頭上
[00:07:09.000 --> 00:07:11.000]  大劉氏王就在大劉氏王頭上
[00:07:11.000 --> 00:07:13.000]  大劉氏王就在大劉氏王頭上
[00:07:13.000 --> 00:07:15.000]  大劉氏王就在大劉氏王頭上
[00:07:15.000 --> 00:07:17.000]  大劉氏王就在大劉氏王頭上
[00:07:17.000 --> 00:07:19.000]  大劉氏王就在大劉氏王頭上
[00:07:19.000 --> 00:07:21.000]  大劉氏王就在大劉氏王頭上
[00:07:21.000 --> 00:07:23.000]  大劉氏王就在大劉氏王頭上
[00:07:23.000 --> 00:07:25.000]  大劉氏王就在大劉氏王頭上
[00:07:53.000 --> 00:07:55.000]  大劉氏王就在大劉氏王頭上
[00:07:55.000 --> 00:07:57.000]  大劉氏王就在大劉氏王頭上
[00:07:57.000 --> 00:07:59.000]  大劉氏王就在大劉氏王頭上
[00:07:59.000 --> 00:08:01.000]  大劉氏王就在大劉氏王頭上
[00:08:01.000 --> 00:08:03.000]  大劉氏王就在大劉氏王頭上
[00:08:03.000 --> 00:08:05.000]  大劉氏王就在大劉氏王頭上
[00:08:05.000 --> 00:08:07.000]  大劉氏王就在大劉氏王頭上
[00:08:07.000 --> 00:08:09.000]  大劉氏王就在大劉氏王頭上
[00:08:09.000 --> 00:08:11.000]  大劉氏王就在大劉氏王頭上
[00:08:11.000 --> 00:08:13.000]  大劉氏王就在大劉氏王頭上
[00:08:13.000 --> 00:08:15.000]  大劉氏王就在大劉氏王頭上
[00:08:15.000 --> 00:08:17.000]  大劉氏王就在大劉氏王頭上
[00:08:17.000 --> 00:08:23.000]  大劉氏王就在大劉氏王頭上
[00:08:23.000 --> 00:08:25.000]  大劉氏王就在大劉氏王頭上
[00:08:25.000 --> 00:08:27.000]  大劉氏王就在大劉氏王頭上
[00:08:27.000 --> 00:08:29.000]  大劉氏王就在大劉氏王頭上
[00:08:29.000 --> 00:08:31.000]  大劉氏王就在大劉氏王頭上
[00:08:31.000 --> 00:08:33.000]  大劉氏王就在大劉氏王頭上
[00:08:33.000 --> 00:08:35.000]  大劉氏王就在大劉氏王頭上
[00:08:35.000 --> 00:08:37.000]  大劉氏王就在大劉氏王頭上
[00:08:37.000 --> 00:08:39.000]  大劉氏王就在大劉氏王頭上
[00:08:39.000 --> 00:08:41.000]  大劉氏王就在大劉氏王頭上
[00:08:41.000 --> 00:08:43.000]  大劉氏王就在大劉氏王頭上
[00:08:43.000 --> 00:08:45.000]  大劉氏王就在大劉氏王頭上
[00:08:45.000 --> 00:08:47.000]  大劉氏王就在大劉氏王頭上
[00:09:15.000 --> 00:09:17.000]  大劉氏王就在大劉氏王頭上
[00:09:17.000 --> 00:09:19.000]  大劉氏王就在大劉氏王頭上
[00:09:19.000 --> 00:09:21.000]  大劉氏王就在大劉氏王頭上
[00:09:21.000 --> 00:09:23.000]  大劉氏王就在大劉氏王頭上
[00:09:23.000 --> 00:09:25.000]  大劉氏王就在大劉氏王頭上
[00:09:25.000 --> 00:09:27.000]  大劉氏王就在大劉氏王頭上
[00:09:27.000 --> 00:09:29.000]  大劉氏王就在大劉氏王頭上
[00:09:29.000 --> 00:09:31.000]  大劉氏王就在大劉氏王頭上
[00:09:31.000 --> 00:09:33.000]  大劉氏王就在大劉氏王頭上
[00:09:33.000 --> 00:09:35.000]  大劉氏王就在大劉氏王頭上
[00:09:35.000 --> 00:09:37.000]  大劉氏王就在大劉氏王頭上
[00:09:37.000 --> 00:09:39.000]  大劉氏王就在大劉氏王頭上
[00:09:39.000 --> 00:09:45.000]  大劉氏王就在大劉氏王頭上
[00:10:09.000 --> 00:10:11.000]  大劉氏王就在大劉氏王頭上
[00:10:11.000 --> 00:10:13.000]  大劉氏王就在大劉氏王頭上
[00:10:13.000 --> 00:10:15.000]  大劉氏王就在大劉氏王頭上
[00:10:15.000 --> 00:10:17.000]  大劉氏王就在大劉氏王頭上
[00:10:17.000 --> 00:10:19.000]  大劉氏王就在大劉氏王頭上
[00:10:19.000 --> 00:10:21.000]  大劉氏王就在大劉氏王頭上
[00:10:21.000 --> 00:10:23.000]  大劉氏王就在大劉氏王頭上
[00:10:23.000 --> 00:10:25.000]  大劉氏王就在大劉氏王頭上
[00:10:25.000 --> 00:10:27.000]  大劉氏王就在大劉氏王頭上
[00:10:27.000 --> 00:10:29.000]  大劉氏王就在大劉氏王頭上
[00:10:29.000 --> 00:10:31.000]  大劉氏王就在大劉氏王頭上
[00:10:31.000 --> 00:10:33.000]  大劉氏王就在大劉氏王頭上
[00:10:33.000 --> 00:10:39.000]  大劉氏王就在大劉氏王頭上
[00:10:39.000 --> 00:10:41.000]  大劉氏王就在大劉氏王頭上
[00:10:41.000 --> 00:10:43.000]  大劉氏王就在大劉氏王頭上
[00:10:43.000 --> 00:10:45.000]  大劉氏王就在大劉氏王頭上
[00:10:45.000 --> 00:10:47.000]  大劉氏王就在大劉氏王頭上
[00:10:47.000 --> 00:10:49.000]  大劉氏王就在大劉氏王頭上
[00:10:49.000 --> 00:10:51.000]  大劉氏王就在大劉氏王頭上
[00:10:51.000 --> 00:10:53.000]  大劉氏王就在大劉氏王頭上
[00:10:53.000 --> 00:10:55.000]  大劉氏王就在大劉氏王頭上
[00:10:55.000 --> 00:10:57.000]  大劉氏王就在大劉氏王頭上
[00:10:57.000 --> 00:10:59.000]  大劉氏王就在大劉氏王頭上
[00:10:59.000 --> 00:11:01.000]  大劉氏王就在大劉氏王頭上
[00:11:01.000 --> 00:11:03.000]  大劉氏王就在大劉氏王頭上
[00:11:31.000 --> 00:11:33.000]  大劉氏王就在大劉氏王頭上
[00:11:33.000 --> 00:11:35.000]  大劉氏王就在大劉氏王頭上
[00:11:35.000 --> 00:11:37.000]  大劉氏王就在大劉氏王頭上
[00:11:37.000 --> 00:11:39.000]  大劉氏王就在大劉氏王頭上
[00:11:39.000 --> 00:11:41.000]  大劉氏王就在大劉氏王頭上
[00:11:41.000 --> 00:11:43.000]  大劉氏王就在大劉氏王頭上
[00:11:43.000 --> 00:11:45.000]  大劉氏王就在大劉氏王頭上
[00:11:45.000 --> 00:11:47.000]  大劉氏王就在大劉氏王頭上
[00:11:47.000 --> 00:11:49.000]  大劉氏王就在大劉氏王頭上
[00:11:49.000 --> 00:11:51.000]  大劉氏王就在大劉氏王頭上
[00:11:51.000 --> 00:11:53.000]  大劉氏王就在大劉氏王頭上
[00:11:53.000 --> 00:11:55.000]  大劉氏王就在大劉氏王頭上
[00:11:55.000 --> 00:12:01.000]  大劉氏王就在大劉氏王頭上
[00:12:25.000 --> 00:12:27.000]  大劉氏王就在大劉氏王頭上
[00:12:27.000 --> 00:12:29.000]  大劉氏王就在大劉氏王頭上
[00:12:29.000 --> 00:12:31.000]  大劉氏王就在大劉氏王頭上
[00:12:31.000 --> 00:12:33.000]  大劉氏王就在大劉氏王頭上
[00:12:33.000 --> 00:12:35.000]  大劉氏王就在大劉氏王頭上
[00:12:35.000 --> 00:12:37.000]  大劉氏王就在大劉氏王頭上
[00:12:37.000 --> 00:12:39.000]  大劉氏王就在大劉氏王頭上
[00:12:39.000 --> 00:12:41.000]  大劉氏王就在大劉氏王頭上
[00:12:41.000 --> 00:12:43.000]  大劉氏王就在大劉氏王頭上
[00:12:43.000 --> 00:12:45.000]  大劉氏王就在大劉氏王頭上
[00:12:45.000 --> 00:12:47.000]  大劉氏王就在大劉氏王頭上
[00:12:47.000 --> 00:12:49.000]  大劉氏王就在大劉氏王頭上
[00:12:49.000 --> 00:12:55.000]  大劉氏王就在大劉氏王頭上
[00:12:55.000 --> 00:12:57.000]  大劉氏王就在大劉氏王頭上
[00:12:57.000 --> 00:12:59.000]  大劉氏王就在大劉氏王頭上
[00:12:59.000 --> 00:13:01.000]  大劉氏王就在大劉氏王頭上
[00:13:01.000 --> 00:13:03.000]  大劉氏王就在大劉氏王頭上
[00:13:03.000 --> 00:13:05.000]  大劉氏王就在大劉氏王頭上
[00:13:05.000 --> 00:13:07.000]  大劉氏王就在大劉氏王頭上
[00:13:07.000 --> 00:13:09.000]  大劉氏王就在大劉氏王頭上
[00:13:09.000 --> 00:13:11.000]  大劉氏王就在大劉氏王頭上
[00:13:11.000 --> 00:13:13.000]  大劉氏王就在大劉氏王頭上
[00:13:13.000 --> 00:13:15.000]  大劉氏王就在大劉氏王頭上
[00:13:15.000 --> 00:13:17.000]  大劉氏王就在大劉氏王頭上
[00:13:17.000 --> 00:13:19.000]  大劉氏王就在大劉氏王頭上
[00:13:19.000 --> 00:13:21.000]  大劉氏王就在大劉氏王頭上
[00:13:21.000 --> 00:13:23.000]  大劉氏王就在大劉氏王頭上
[00:13:23.000 --> 00:13:25.000]  大劉氏王就在大劉氏王頭上
[00:13:25.000 --> 00:13:27.000]  大劉氏王就在大劉氏王頭上
[00:13:27.000 --> 00:13:29.000]  大劉氏王就在大劉氏王頭上
[00:13:29.000 --> 00:13:31.000]  大劉氏王就在大劉氏王頭上
[00:13:31.000 --> 00:13:33.000]  大劉氏王就在大劉氏王頭上
[00:13:33.000 --> 00:13:35.000]  大劉氏王就在大劉氏王頭上
[00:13:35.000 --> 00:13:37.000]  大劉氏王就在大劉氏王頭上
[00:13:37.000 --> 00:13:39.000]  大劉氏王就在大劉氏王頭上
[00:13:39.000 --> 00:13:41.000]  大劉氏王就在大劉氏王頭上
[00:13:41.000 --> 00:13:47.000]  大劉氏王就在大劉氏王頭上
[00:13:47.000 --> 00:13:49.000]  大劉氏王就在大劉氏王頭上
[00:13:49.000 --> 00:13:51.000]  大劉氏王就在大劉氏王頭上
[00:13:51.000 --> 00:13:53.000]  大劉氏王就在大劉氏王頭上
[00:13:53.000 --> 00:13:55.000]  大劉氏王就在大劉氏王頭上
[00:13:55.000 --> 00:13:57.000]  大劉氏王就在大劉氏王頭上
[00:13:57.000 --> 00:13:59.000]  大劉氏王就在大劉氏王頭上
[00:13:59.000 --> 00:14:01.000]  大劉氏王就在大劉氏王頭上
[00:14:01.000 --> 00:14:03.000]  大劉氏王就在大劉氏王頭上
[00:14:03.000 --> 00:14:05.000]  大劉氏王就在大劉氏王頭上
[00:14:05.000 --> 00:14:07.000]  大劉氏王就在大劉氏王頭上
[00:14:07.000 --> 00:14:09.000]  大劉氏王就在大劉氏王頭上
[00:14:09.000 --> 00:14:11.000]  大劉氏王就在大劉氏王頭上
[00:14:39.000 --> 00:14:41.000]  大劉氏王就在大劉氏王頭上
[00:14:41.000 --> 00:14:43.000]  大劉氏王就在大劉氏王頭上
[00:14:43.000 --> 00:14:45.000]  大劉氏王就在大劉氏王頭上
[00:14:45.000 --> 00:14:47.000]  大劉氏王就在大劉氏王頭上
[00:14:47.000 --> 00:14:49.000]  大劉氏王就在大劉氏王頭上
[00:14:49.000 --> 00:14:51.000]  大劉氏王就在大劉氏王頭上
[00:14:51.000 --> 00:14:53.000]  大劉氏王就在大劉氏王頭上
[00:14:53.000 --> 00:14:55.000]  大劉氏王就在大劉氏王頭上
[00:14:55.000 --> 00:14:57.000]  大劉氏王就在大劉氏王頭上
[00:14:57.000 --> 00:14:59.000]  大劉氏王就在大劉氏王頭上
[00:14:59.000 --> 00:15:01.000]  大劉氏王就在大劉氏王頭上
[00:15:01.000 --> 00:15:03.000]  大劉氏王就在大劉氏王頭上
[00:15:03.000 --> 00:15:09.000]  大劉氏王就在大劉氏王頭上
[00:15:09.000 --> 00:15:11.000]  大劉氏王就在大劉氏王頭上
[00:15:11.000 --> 00:15:13.000]  大劉氏王就在大劉氏王頭上
[00:15:13.000 --> 00:15:15.000]  大劉氏王就在大劉氏王頭上
[00:15:15.000 --> 00:15:17.000]  大劉氏王就在大劉氏王頭上
[00:15:17.000 --> 00:15:19.000]  大劉氏王就在大劉氏王頭上
[00:15:19.000 --> 00:15:21.000]  大劉氏王就在大劉氏王頭上
[00:15:21.000 --> 00:15:23.000]  大劉氏王就在大劉氏王頭上
[00:15:23.000 --> 00:15:25.000]  大劉氏王就在大劉氏王頭上
[00:15:25.000 --> 00:15:27.000]  大劉氏王就在大劉氏王頭上
[00:15:27.000 --> 00:15:29.000]  大劉氏王就在大劉氏王頭上
[00:15:29.000 --> 00:15:31.000]  大劉氏王就在大劉氏王頭上
[00:15:31.000 --> 00:15:33.000]  大劉氏王就在大劉氏王頭上
[00:15:33.000 --> 00:15:35.000]  大劉氏王就在大劉氏王頭上
[00:15:35.000 --> 00:15:37.000]  大劉氏王就在大劉氏王頭上
[00:15:37.000 --> 00:15:39.000]  大劉氏王就在大劉氏王頭上
[00:15:39.000 --> 00:15:41.000]  大劉氏王就在大劉氏王頭上
[00:15:41.000 --> 00:15:43.000]  大劉氏王就在大劉氏王頭上
[00:15:43.000 --> 00:15:45.000]  大劉氏王就在大劉氏王頭上
[00:15:45.000 --> 00:15:47.000]  大劉氏王就在大劉氏王頭上
[00:15:47.000 --> 00:15:49.000]  大劉氏王就在大劉氏王頭上
[00:15:49.000 --> 00:15:51.000]  大劉氏王就在大劉氏王頭上
[00:15:51.000 --> 00:15:53.000]  大劉氏王就在大劉氏王頭上
[00:15:53.000 --> 00:15:55.000]  大劉氏王就在大劉氏王頭上
[00:15:55.000 --> 00:16:01.000]  大劉氏王就在大劉氏王頭上
[00:16:25.000 --> 00:16:27.000]  大劉氏王就在大劉氏王頭上
[00:16:27.000 --> 00:16:29.000]  大劉氏王就在大劉氏王頭上
[00:16:29.000 --> 00:16:31.000]  大劉氏王就在大劉氏王頭上
[00:16:31.000 --> 00:16:33.000]  大劉氏王就在大劉氏王頭上
[00:16:33.000 --> 00:16:35.000]  大劉氏王就在大劉氏王頭上
[00:16:35.000 --> 00:16:37.000]  大劉氏王就在大劉氏王頭上
[00:16:37.000 --> 00:16:39.000]  大劉氏王就在大劉氏王頭上
[00:16:39.000 --> 00:16:41.000]  大劉氏王就在大劉氏王頭上
[00:16:41.000 --> 00:16:43.000]  大劉氏王就在大劉氏王頭上
[00:16:43.000 --> 00:16:45.000]  大劉氏王就在大劉氏王頭上
[00:16:45.000 --> 00:16:47.000]  大劉氏王就在大劉氏王頭上
[00:16:47.000 --> 00:16:49.000]  大劉氏王就在大劉氏王頭上
[00:16:49.000 --> 00:16:55.000]  大劉氏王就在大劉氏王頭上
[00:16:55.000 --> 00:16:57.000]  大劉氏王就在大劉氏王頭上
[00:16:57.000 --> 00:16:59.000]  大劉氏王就在大劉氏王頭上
[00:16:59.000 --> 00:17:01.000]  大劉氏王就在大劉氏王頭上
[00:17:01.000 --> 00:17:03.000]  大劉氏王就在大劉氏王頭上
[00:17:03.000 --> 00:17:05.000]  大劉氏王就在大劉氏王頭上
[00:17:05.000 --> 00:17:07.000]  大劉氏王就在大劉氏王頭上
[00:17:07.000 --> 00:17:09.000]  大劉氏王就在大劉氏王頭上
[00:17:09.000 --> 00:17:11.000]  大劉氏王就在大劉氏王頭上
[00:17:11.000 --> 00:17:13.000]  大劉氏王就在大劉氏王頭上
[00:17:13.000 --> 00:17:15.000]  大劉氏王就在大劉氏王頭上
[00:17:15.000 --> 00:17:17.000]  大劉氏王就在大劉氏王頭上
[00:17:17.000 --> 00:17:19.000]  大劉氏王就在大劉氏王頭上
[00:17:19.000 --> 00:17:21.000]  大劉氏王就在大劉氏王頭上
[00:17:21.000 --> 00:17:23.000]  大劉氏王就在大劉氏王頭上
[00:17:23.000 --> 00:17:25.000]  大劉氏王就在大劉氏王頭上
[00:17:25.000 --> 00:17:27.000]  大劉氏王就在大劉氏王頭上
[00:17:27.000 --> 00:17:29.000]  大劉氏王就在大劉氏王頭上
[00:17:29.000 --> 00:17:31.000]  大劉氏王就在大劉氏王頭上
[00:17:31.000 --> 00:17:33.000]  大劉氏王就在大劉氏王頭上
[00:17:33.000 --> 00:17:35.000]  大劉氏王就在大劉氏王頭上
[00:17:35.000 --> 00:17:37.000]  大劉氏王就在大劉氏王頭上
[00:17:37.000 --> 00:17:39.000]  大劉氏王就在大劉氏王頭上
[00:17:39.000 --> 00:17:41.000]  大劉氏王就在大劉氏王頭上
[00:17:41.000 --> 00:17:47.000]  大劉氏王就在大劉氏王頭上
[00:17:47.000 --> 00:17:49.000]  大劉氏王就在大劉氏王頭上
[00:17:49.000 --> 00:17:51.000]  大劉氏王就在大劉氏王頭上
[00:17:51.000 --> 00:17:53.000]  大劉氏王就在大劉氏王頭上
[00:17:53.000 --> 00:17:55.000]  大劉氏王就在大劉氏王頭上
[00:17:55.000 --> 00:17:57.000]  大劉氏王就在大劉氏王頭上
[00:17:57.000 --> 00:17:59.000]  大劉氏王就在大劉氏王頭上
[00:17:59.000 --> 00:18:01.000]  大劉氏王就在大劉氏王頭上
[00:18:01.000 --> 00:18:03.000]  大劉氏王就在大劉氏王頭上
[00:18:03.000 --> 00:18:05.000]  大劉氏王就在大劉氏王頭上
[00:18:05.000 --> 00:18:07.000]  大劉氏王就在大劉氏王頭上
[00:18:07.000 --> 00:18:09.000]  大劉氏王就在大劉氏王頭上
[00:18:09.000 --> 00:18:11.000]  大劉氏王就在大劉氏王頭上
[00:18:39.000 --> 00:18:41.000]  大劉氏王就在大劉氏王頭上
[00:18:41.000 --> 00:18:43.000]  大劉氏王就在大劉氏王頭上
[00:18:43.000 --> 00:18:45.000]  大劉氏王就在大劉氏王頭上
[00:18:45.000 --> 00:18:47.000]  大劉氏王就在大劉氏王頭上
[00:18:47.000 --> 00:18:49.000]  大劉氏王就在大劉氏王頭上
[00:18:49.000 --> 00:18:51.000]  大劉氏王就在大劉氏王頭上
[00:18:51.000 --> 00:18:53.000]  大劉氏王就在大劉氏王頭上
[00:18:53.000 --> 00:18:55.000]  大劉氏王就在大劉氏王頭上
[00:18:55.000 --> 00:18:57.000]  大劉氏王就在大劉氏王頭上
[00:18:57.000 --> 00:18:59.000]  大劉氏王就在大劉氏王頭上
[00:18:59.000 --> 00:19:01.000]  大劉氏王就在大劉氏王頭上
[00:19:01.000 --> 00:19:03.000]  大劉氏王就在大劉氏王頭上
[00:19:03.000 --> 00:19:09.000]  大劉氏王就在大劉氏王頭上
[00:19:33.000 --> 00:19:35.000]  大劉氏王就在大劉氏王頭上
[00:19:35.000 --> 00:19:37.000]  大劉氏王就在大劉氏王頭上
[00:19:37.000 --> 00:19:39.000]  大劉氏王就在大劉氏王頭上
[00:19:39.000 --> 00:19:41.000]  大劉氏王就在大劉氏王頭上
[00:19:41.000 --> 00:19:43.000]  大劉氏王就在大劉氏王頭上
[00:19:43.000 --> 00:19:45.000]  大劉氏王就在大劉氏王頭上
[00:19:45.000 --> 00:19:47.000]  大劉氏王就在大劉氏王頭上
[00:19:47.000 --> 00:19:49.000]  大劉氏王就在大劉氏王頭上
[00:19:49.000 --> 00:19:51.000]  大劉氏王就在大劉氏王頭上
