
[00:00:00.000 --> 00:00:02.000]  福神師父讓我們先聽神的導議
[00:01:21.400 --> 00:01:23.800]  因為在歷史當中我們發現
[00:01:23.800 --> 00:01:26.400]  祢的不斷的參與其中
[00:01:26.400 --> 00:01:29.200]  糾正人類的錯誤
[00:01:29.200 --> 00:01:32.000]  但是人怎麼樣在過程當中
[00:01:32.000 --> 00:01:33.600]  依然咀嚼祢
[00:01:33.600 --> 00:01:35.000]  如果祢在過程當中
[00:01:35.000 --> 00:01:37.000]  也怎麼樣透過祢的選民
[00:01:37.000 --> 00:01:40.000]  來到做一個見證
[00:01:40.000 --> 00:01:42.400]  來到讓人明白
[00:01:42.400 --> 00:01:45.600]  神祢原本是對人最好的帶領
[00:01:45.600 --> 00:01:47.400]  但是人怎麼咀嚼
[00:01:47.400 --> 00:01:50.800]  當中讓我們今天作為讀解的
[00:01:50.800 --> 00:01:52.200]  跟隨主祢的人
[00:01:52.200 --> 00:01:54.400]  讓我們再清楚地拿捏
[00:01:54.400 --> 00:01:56.800]  當中審理的教訓
[00:01:56.800 --> 00:01:58.800]  明白主祢的信義
[00:01:58.800 --> 00:02:00.000]  求祢的幫助
[00:02:00.000 --> 00:02:02.800]  我們打造奉主耶穌的名就
[00:02:02.800 --> 00:02:05.800]  Amen
[00:02:05.800 --> 00:02:08.800]  我本身是一個很喜歡學新事物的人
[00:02:08.800 --> 00:02:12.400]  我本身是一個很願意學新生事物的人
[00:02:12.400 --> 00:02:14.200]  好幾年前我曾經回香港
[00:02:14.200 --> 00:02:19.000]  見過一些二十幾年都沒見過的小學同學
[00:02:19.000 --> 00:02:22.000]  我在以前回到香港的時候
[00:02:22.000 --> 00:02:24.600]  見到二十年前沒見過的同學
[00:02:24.600 --> 00:02:27.000]  我跟他聊天聊了一個多小時之後
[00:02:27.000 --> 00:02:28.800]  聊了一個多小時之後
[00:02:28.800 --> 00:02:30.400]  他有個同學跟我說
[00:02:30.400 --> 00:02:31.600]  這個同學跟我說
[00:02:31.600 --> 00:02:34.400]  他說王少權我覺得跟你聊天很奇怪
[00:02:34.400 --> 00:02:36.200]  王少權我覺得很奇怪
[00:02:36.200 --> 00:02:37.600]  你好像懂很多東西
[00:02:37.600 --> 00:02:39.400]  你怎麼懂很多東西
[00:02:39.400 --> 00:02:40.600]  好像懂很多東西
[00:02:40.600 --> 00:02:42.800]  好像懂很多東西
[00:02:42.800 --> 00:02:46.200]  他說好像你樣樣都知道是什麼
[00:02:46.200 --> 00:02:48.600]  好像你每件事情都知道一點
[00:02:48.600 --> 00:02:50.800]  那我知道我自己有多少斤兩
[00:02:50.800 --> 00:02:53.000]  我當然知道我自己的水平就行了
[00:02:53.000 --> 00:02:54.400]  所以我跟他說不是的
[00:02:54.400 --> 00:02:56.000]  其實我知道的東西你都很少
[00:02:56.000 --> 00:02:57.800]  其實我知道的東西很少
[00:02:57.800 --> 00:02:59.400]  但是我很喜歡學新的東西
[00:02:59.400 --> 00:03:01.200]  我很喜歡去學新的東西
[00:03:01.200 --> 00:03:02.600]  他說你不要這麼謙虛
[00:03:02.600 --> 00:03:04.000]  他說你不要這麼謙虛
[00:03:04.000 --> 00:03:06.000]  因為我跟你說每一樣東西的時候
[00:03:06.000 --> 00:03:07.600]  因為我跟你說每一件事情的時候
[00:03:07.600 --> 00:03:10.200]  你不是只是將這件事的表面告訴我
[00:03:10.200 --> 00:03:11.800]  你不是只是將這件事的表面告訴我
[00:03:11.800 --> 00:03:14.200]  而且你很深入去認識每一件東西
[00:03:14.200 --> 00:03:17.400]  而且你很深入去認識每一件東西
[00:03:17.400 --> 00:03:19.600]  我說其中一個主要原因是什麼呢
[00:03:19.600 --> 00:03:21.200]  我說其中一個主要原因是什麼呢
[00:03:21.200 --> 00:03:22.800]  當我學每一樣東西的時候
[00:03:22.800 --> 00:03:24.200]  當我學每一樣東西的時候
[00:03:24.200 --> 00:03:27.600]  我首先很希望了解這件事是怎麼出現的
[00:03:27.600 --> 00:03:30.400]  我首先很希望了解這件事是怎麼出現的
[00:03:30.400 --> 00:03:35.200]  所以我很多時候都會看回每一件事物的歷史背景
[00:03:35.200 --> 00:03:38.000]  我每次都想去看這個事物的歷史背景
[00:03:38.000 --> 00:03:42.200]  譬如我以前是讀電腦的時候
[00:03:42.200 --> 00:03:44.800]  譬如我以前是讀電腦的時候
[00:03:44.800 --> 00:03:47.400]  我想簡介一下其實你律師的背景是什麼
[00:03:47.400 --> 00:03:50.000]  我想簡介一下其實你律師的背景是什麼
[00:03:50.000 --> 00:03:52.000]  本身我是讀文科的人
[00:03:52.000 --> 00:03:53.600]  本身我是讀文科的人
[00:03:53.600 --> 00:03:55.600]  文科就是讀文學
[00:03:55.600 --> 00:03:57.000]  文科當然是指讀文學
[00:03:57.000 --> 00:04:02.600]  中國文學、中史、寫東西的東西
[00:04:02.600 --> 00:04:06.000]  中國文學、中國歷史
[00:04:06.000 --> 00:04:10.600]  後來我讀完中學之後我就去讀電腦
[00:04:10.600 --> 00:04:12.800]  後來我讀完中學之後我就去讀電腦
[00:04:12.800 --> 00:04:14.600]  我在華鐵路大學讀電腦
[00:04:14.600 --> 00:04:16.400]  我在華鐵路大學讀電腦
[00:04:16.400 --> 00:04:18.000]  那些人已經覺得很奇怪了
[00:04:18.000 --> 00:04:19.600]  那些人已經覺得很奇怪了
[00:04:19.600 --> 00:04:21.600]  一個沒有讀過電腦的人
[00:04:21.600 --> 00:04:23.800]  一個沒有讀過電腦的人
[00:04:23.800 --> 00:04:25.400]  可以進去大學讀電腦
[00:04:25.400 --> 00:04:27.600]  他覺得他也可以讀電腦
[00:04:27.600 --> 00:04:29.400]  而且我讀出來的成績
[00:04:29.400 --> 00:04:31.800]  是比讀了很多年電腦的人好
[00:04:31.800 --> 00:04:33.000]  而且我讀出來的成績
[00:04:33.000 --> 00:04:35.600]  比自己讀了很多年電腦的成績好
[00:04:35.600 --> 00:04:39.200]  其實主要原因不是因為我完全對電腦不認識
[00:04:39.200 --> 00:04:42.000]  主要原因不是因為我對電腦不認識
[00:04:42.000 --> 00:04:45.200]  然後我學的電腦全部都是自己看書看回來的
[00:04:45.200 --> 00:04:47.800]  然後我學的電腦全部都是自己看書看回來的
[00:04:47.800 --> 00:04:49.400]  其中一件事
[00:04:49.400 --> 00:04:50.800]  我去學電腦的時候
[00:04:50.800 --> 00:04:52.600]  其中一件事我去學電腦的時候
[00:04:52.600 --> 00:04:54.200]  就是讀電腦的歷史
[00:04:54.200 --> 00:04:55.800]  就是讀電腦的歷史
[00:04:55.800 --> 00:04:58.800]  很多人讀書
[00:04:58.800 --> 00:05:02.600]  譬如一講就不讀第一個chapter
[00:05:02.600 --> 00:05:07.200]  第一個課題不讀的
[00:05:07.200 --> 00:05:09.200]  很多人讀書都不想看電腦
[00:05:09.200 --> 00:05:11.200]  就不想看電視
[00:05:11.200 --> 00:05:13.000]  電腦什麼時候出來的
[00:05:13.000 --> 00:05:14.000]  電腦什麼時候出來的
[00:05:14.000 --> 00:05:15.600]  電腦原本是什麼
[00:05:15.600 --> 00:05:16.600]  電腦最初是什麼
[00:05:16.600 --> 00:05:20.000]  電腦本身什麼叫電腦
[00:05:20.000 --> 00:05:21.200]  什麼叫電腦
[00:05:21.200 --> 00:05:24.400]  為什麼普通話電腦叫計算機
[00:05:24.400 --> 00:05:29.400]  為什麼普通話叫計算機
[00:05:29.400 --> 00:05:32.000]  計算機是什麼
[00:05:32.000 --> 00:05:34.000]  1,2,3,4,5,6,7,8,9,0
[00:05:34.000 --> 00:05:35.000]  加減乘除而已
[00:05:35.000 --> 00:05:35.800]  是不是這麼多東西
[00:05:35.800 --> 00:05:39.600]  計算機就是做簡單的設計運算
[00:05:39.600 --> 00:05:42.400]  為什麼變成電腦這個課題
[00:05:42.400 --> 00:05:44.000]  為什麼變成電腦這個課題
[00:05:44.000 --> 00:05:45.400]  那時候我就開始讀了
[00:05:45.400 --> 00:05:46.400]  那時候我就開始讀了
[00:05:46.400 --> 00:05:47.200]  所以很多東西
[00:05:47.200 --> 00:05:50.600]  我從很基本發生在什麼開始來了解
[00:05:50.600 --> 00:05:53.000]  由我從最基本的開始了解
[00:05:53.000 --> 00:05:54.400]  因為我相信一件事
[00:05:54.400 --> 00:05:55.600]  由我相信一件事
[00:05:55.600 --> 00:05:57.400]  無論讀任何的東西都好
[00:05:57.400 --> 00:05:58.600]  無論讀什麼都好
[00:05:58.600 --> 00:06:00.000]  我今天所讀的東西
[00:06:00.000 --> 00:06:01.000]  我今天所學的
[00:06:01.000 --> 00:06:03.200]  一定要植根於過去的歷史
[00:06:03.200 --> 00:06:05.000]  一定要植根於過去的歷史
[00:06:05.000 --> 00:06:07.200]  以未來的世界的發展
[00:06:07.200 --> 00:06:08.400]  為了世界的發展
[00:06:08.400 --> 00:06:11.000]  亦都是承接我今天所學的東西
[00:06:11.000 --> 00:06:12.200]  和我們所做的事
[00:06:12.200 --> 00:06:16.000]  要承接我今天所學的東西
[00:06:16.000 --> 00:06:17.400]  其實講了這麼多東西
[00:06:17.400 --> 00:06:18.000]  講了這麼多
[00:06:18.000 --> 00:06:20.000]  學習最重要的一個基礎
[00:06:20.000 --> 00:06:21.600]  學習有一個很重要的基礎
[00:06:21.600 --> 00:06:23.800]  就是借古鑒今
[00:06:23.800 --> 00:06:26.400]  就是借古鑒今
[00:06:26.400 --> 00:06:29.200]  或者是前居可鑒
[00:06:29.200 --> 00:06:30.600]  前居可鑒
[00:06:30.600 --> 00:06:32.200]  先人所做過的事
[00:06:32.200 --> 00:06:33.200]  先人所做過的事
[00:06:33.200 --> 00:06:35.600]  是讓我們今天去學習怎樣發展將來
[00:06:35.600 --> 00:06:37.000]  是讓我們今天去學習怎樣發展將來
[00:06:37.000 --> 00:06:39.200]  如果你說我不知道以前發展什麼
[00:06:39.200 --> 00:06:40.800]  如果你說我不知道以前發展什麼
[00:06:40.800 --> 00:06:42.400]  你根本就學不到這個課題
[00:06:42.400 --> 00:06:45.200]  你根本就學不到這個課題
[00:06:45.200 --> 00:06:46.400]  你學不到這個課題
[00:06:46.400 --> 00:06:48.200]  你又怎樣發展將來的事物呢
[00:06:48.200 --> 00:06:50.000]  你怎樣發展將來的事物呢
[00:06:50.000 --> 00:06:53.600]  所以這個是一個很重要的提醒
[00:06:53.600 --> 00:06:54.400]  對於我自己在學校的學生
[00:06:54.400 --> 00:06:55.000]  對於我自己在學校的學生
[00:06:55.000 --> 00:06:57.400]  我自己就是一個很重要的主持人
[00:06:57.400 --> 00:06:59.000]  為什麼要和大家講這番話
[00:06:59.000 --> 00:07:00.000]  為什麼要和大家講這番話
[00:07:00.000 --> 00:07:01.400]  因為今天我們所看的
[00:07:01.400 --> 00:07:03.800]  約書亞記的第十三章
[00:07:03.800 --> 00:07:05.200]  因為今天我們所看的
[00:07:05.200 --> 00:07:06.400]  約書亞記的第十三章
[00:07:06.400 --> 00:07:08.200]  從第八節至第三十三節
[00:07:08.200 --> 00:07:09.600]  從第八節到三十三節
[00:07:09.600 --> 00:07:13.400]  其實就是我們看到的一個前句
[00:07:13.400 --> 00:07:15.400]  其實就是我們看到的一個前句
[00:07:15.400 --> 00:07:18.200]  不是當時給我們今天做基督徒的前句
[00:07:18.200 --> 00:07:21.600]  而且是給當時的以色列民
[00:07:21.600 --> 00:07:23.400]  當時的以色列民
[00:07:23.400 --> 00:07:25.400]  當約書亞記寫成書的時候
[00:07:25.400 --> 00:07:27.000]  當約書亞記寫成書的時候
[00:07:27.000 --> 00:07:29.800]  是給他們當時的人作為一個參考
[00:07:29.800 --> 00:07:31.600]  是給當時的人作為一個參考
[00:07:31.600 --> 00:07:33.400]  約書亞記是什麼時候寫成的呢
[00:07:33.400 --> 00:07:35.200]  約書亞記是什麼時候寫成的呢
[00:07:35.200 --> 00:07:36.400]  有沒有等下才能回答
[00:07:36.400 --> 00:07:37.400]  有沒有等下才能回答
[00:07:37.400 --> 00:07:39.200]  是不是約書亞的時候寫的
[00:07:39.200 --> 00:07:40.800]  是不是約書亞時候所寫的呢
[00:07:40.800 --> 00:07:41.400]  不是
[00:07:41.400 --> 00:07:42.800]  不是
[00:07:42.800 --> 00:07:44.600]  約書亞記不是在約書亞
[00:07:44.600 --> 00:07:46.600]  做領袖的時候寫的
[00:07:46.600 --> 00:07:49.400]  約書亞記不是在約書亞做領袖的時候寫的
[00:07:49.400 --> 00:07:51.200]  約書亞記的寫成
[00:07:51.200 --> 00:07:52.400]  約書亞記的寫成
[00:07:52.400 --> 00:07:55.200]  是在以色列民被擄之後而寫的
[00:07:55.200 --> 00:07:57.600]  是以色列民被擄之後而寫的
[00:07:57.600 --> 00:08:00.200]  是作為以色列民做回一個
[00:08:00.200 --> 00:08:02.400]  歷史已經發展了這麼久了
[00:08:02.400 --> 00:08:03.600]  作為以色列民的時候
[00:08:03.600 --> 00:08:05.800]  歷史已經發展了如此之久了
[00:08:05.800 --> 00:08:08.800]  神要我們看回以前我們做過的事情
[00:08:08.800 --> 00:08:10.800]  神要我們看回以前我們做過的事情
[00:08:10.800 --> 00:08:13.200]  學會怎樣繼續走前面的路
[00:08:13.200 --> 00:08:16.000]  學會怎樣繼續走前面的道路
[00:08:16.000 --> 00:08:18.800]  為什麼要在以色列民被擄的時候寫呢
[00:08:18.800 --> 00:08:20.600]  為什麼要在以色列民被擄的時候寫呢
[00:08:20.600 --> 00:08:23.000]  因為以色列民沒有家園了
[00:08:23.000 --> 00:08:24.800]  因為以色列民已經沒有家園了
[00:08:24.800 --> 00:08:26.200]  他們喪失了家園了
[00:08:26.200 --> 00:08:27.400]  他們喪失了家園了
[00:08:27.400 --> 00:08:29.800]  他們在腦海裡一定要問一個問題
[00:08:29.800 --> 00:08:31.000]  他們在腦海裡一定要問一個問題
[00:08:31.000 --> 00:08:33.600]  為什麼我們會落到這樣的地步呢
[00:08:33.600 --> 00:08:35.400]  為什麼我們會落到這樣的地步呢
[00:08:35.400 --> 00:08:38.200]  今天為什麼我們不再在英許地上呢
[00:08:38.200 --> 00:08:40.800]  今天為什麼我們不再在英許地上呢
[00:08:40.800 --> 00:08:44.600]  用廣東話講得直接一點的就是
[00:08:44.600 --> 00:08:46.400]  為什麼我今天變壞了
[00:08:46.400 --> 00:08:49.600]  為什麼我今天變壞了
[00:08:49.600 --> 00:08:52.800]  當一個人他不知道自己變壞了在哪裡的時候
[00:08:52.800 --> 00:08:56.600]  當一個人他不知道自己變壞了在哪裡的時候
[00:08:56.600 --> 00:08:57.800]  他不會進步的
[00:08:57.800 --> 00:08:58.800]  他不會進步的
[00:08:58.800 --> 00:09:00.400]  只有知錯的人
[00:09:00.400 --> 00:09:01.400]  只有知錯的人
[00:09:01.400 --> 00:09:02.600]  才會進步的
[00:09:02.600 --> 00:09:03.600]  才會進步的
[00:09:03.600 --> 00:09:04.600]  基督徒一樣
[00:09:04.600 --> 00:09:05.400]  基督徒也一樣
[00:09:05.400 --> 00:09:06.800]  怎樣做成基督徒
[00:09:06.800 --> 00:09:07.800]  怎樣做成基督徒
[00:09:07.800 --> 00:09:09.000]  只有一個很重要的原則
[00:09:09.000 --> 00:09:09.800]  只有一個很重要的原則
[00:09:09.800 --> 00:09:10.800]  知罪
[00:09:10.800 --> 00:09:11.800]  知罪
[00:09:11.800 --> 00:09:13.400]  如果你不知道自己的罪
[00:09:13.400 --> 00:09:14.600]  如果你不知道自己的罪
[00:09:14.600 --> 00:09:16.400]  你走不到前面基督徒的路
[00:09:16.400 --> 00:09:17.400]  你走不到前面基督徒的路
[00:09:17.400 --> 00:09:19.600]  今天很多人信主是怎樣信主的
[00:09:19.600 --> 00:09:20.400]  今天很多人信主是怎樣信主的
[00:09:20.400 --> 00:09:22.000]  我都是律師
[00:09:22.000 --> 00:09:22.600]  我是律師
[00:09:22.600 --> 00:09:23.800]  我是醫生
[00:09:23.800 --> 00:09:24.400]  我是醫生
[00:09:24.400 --> 00:09:26.400]  我財經界巨子
[00:09:26.400 --> 00:09:27.400]  我是財經界巨子
[00:09:27.400 --> 00:09:29.200]  我是一個生意人
[00:09:29.200 --> 00:09:30.200]  我是一個生意人
[00:09:30.200 --> 00:09:31.600]  我已經這麼好了
[00:09:31.600 --> 00:09:32.600]  我已經這麼好了
[00:09:32.600 --> 00:09:35.600]  我只是信主感上天花而已
[00:09:35.600 --> 00:09:37.600]  我信主感上天花
[00:09:37.600 --> 00:09:39.600]  很多一點點
[00:09:39.600 --> 00:09:40.600]  有多
[00:09:40.600 --> 00:09:41.600]  再好一點
[00:09:41.600 --> 00:09:42.600]  信主啊
[00:09:42.600 --> 00:09:44.600]  基督教不是給這些人去信的
[00:09:44.600 --> 00:09:46.600]  基督教不是給這些人去信的
[00:09:46.600 --> 00:09:48.600]  是這種思維的人信
[00:09:48.600 --> 00:09:49.600]  我不說是給這些人信
[00:09:49.600 --> 00:09:50.600]  基督教
[00:09:50.600 --> 00:09:51.600]  基督教
[00:09:51.600 --> 00:09:52.600]  整個教道的核心
[00:09:52.600 --> 00:09:53.600]  整個教道的核心
[00:09:53.600 --> 00:09:55.600]  是知罪悔改
[00:09:55.600 --> 00:09:56.600]  是知罪悔改
[00:09:56.600 --> 00:09:57.600]  你不知道自己的錯
[00:09:57.600 --> 00:09:58.600]  你不知道自己的錯
[00:09:58.600 --> 00:10:00.600]  你就不會活出一個更美好的基督人生
[00:10:00.600 --> 00:10:02.600]  你就不會活出一個更美好的基督人生
[00:10:02.600 --> 00:10:03.600]  聖經其實是在解釋一個
[00:10:03.600 --> 00:10:05.600]  美好的人生是怎樣走的
[00:10:05.600 --> 00:10:05.600]  美好的人生是怎樣走的
[00:10:05.600 --> 00:10:06.600]  同時
[00:10:06.600 --> 00:10:08.600]  聖經在介紹美好的人生是怎樣走的
[00:10:08.600 --> 00:10:09.600]  聖經在介紹美好的人生是怎樣走的
[00:10:09.600 --> 00:10:11.600]  同時告訴你和我知道我坐在哪裏
[00:10:11.600 --> 00:10:12.600]  告訴你和我知道我坐在哪裏
[00:10:12.600 --> 00:10:13.600]  告訴你和我知道我坐在哪裏
[00:10:13.600 --> 00:10:14.600]  告訴你和我知道我坐在哪裏
[00:10:14.600 --> 00:10:15.600]  告訴你和我知道我坐在哪裏
[00:10:15.600 --> 00:10:16.600]  告訴你和我知道我坐在哪裏
[00:10:16.600 --> 00:10:17.600]  告訴你和我知道我坐在哪裏
[00:10:17.600 --> 00:10:18.600]  告訴你和我知道我坐在哪裏
[00:10:18.600 --> 00:10:19.600]  告訴你和我知道我坐在哪裏
[00:10:19.600 --> 00:10:20.600]  告訴你和我知道我坐在哪裏
[00:10:20.600 --> 00:10:21.600]  告訴你和我知道我坐在哪裏
[00:10:21.600 --> 00:10:22.600]  告訴你和我知道我坐在哪裏
[00:10:22.600 --> 00:10:23.600]  告訴你和我知道我坐在哪裏
[00:10:23.600 --> 00:10:24.600]  告訴你和我知道我坐在哪裏
[00:10:24.600 --> 00:10:25.600]  告訴你和我知道我坐在哪裏
[00:10:25.600 --> 00:10:36.600]  告訴你和我知道我坐在哪裏
[00:10:36.600 --> 00:10:37.600]  告訴你和我知道我坐在哪裏
[00:10:37.600 --> 00:10:38.600]  告訴你和我知道我坐在哪裏
[00:10:38.600 --> 00:10:39.600]  告訴你和我知道我坐在哪裏
[00:10:39.600 --> 00:10:40.600]  告訴你和我知道我坐在哪裏
[00:10:40.600 --> 00:10:41.600]  告訴你和我知道我坐在哪裏
[00:10:41.600 --> 00:10:42.600]  告訴你和我知道我坐在哪裏
[00:10:42.600 --> 00:10:43.600]  告訴你和我知道我坐在哪裏
[00:10:43.600 --> 00:10:44.600]  告訴你和我知道我坐在哪裏
[00:10:44.600 --> 00:10:45.600]  告訴你和我知道我坐在哪裏
[00:10:45.600 --> 00:10:46.600]  告訴你和我知道我坐在哪裏
[00:10:46.600 --> 00:10:47.600]  告訴你和我知道我坐在哪裏
[00:10:47.600 --> 00:10:48.600]  告訴你和我知道我坐在哪裏
[00:10:48.600 --> 00:10:49.600]  告訴你和我知道我坐在哪裏
[00:10:49.600 --> 00:10:50.600]  告訴你和我知道我坐在哪裏
[00:10:50.600 --> 00:10:51.600]  告訴你和我知道我坐在哪裏
[00:10:51.600 --> 00:10:52.600]  告訴你和我知道我坐在哪裏
[00:10:52.600 --> 00:10:53.600]  告訴你和我知道我坐在哪裏
[00:10:53.600 --> 00:10:55.600]  告訴你和我知道我坐在哪裏
[00:10:55.600 --> 00:10:56.600]  告訴你和我知道我坐在哪裏
[00:10:56.600 --> 00:10:57.600]  告訴你和我知道我坐在哪裏
[00:10:57.600 --> 00:10:58.600]  告訴你和我知道我坐在哪裏
[00:10:58.600 --> 00:10:59.600]  告訴你和我知道我坐在哪裏
[00:10:59.600 --> 00:11:00.600]  告訴你和我知道我坐在哪裏
[00:11:00.600 --> 00:11:01.600]  告訴你和我知道我坐在哪裏
[00:11:01.600 --> 00:11:02.600]  告訴你和我知道我坐在哪裏
[00:11:02.600 --> 00:11:03.600]  告訴你和我知道我坐在哪裏
[00:11:03.600 --> 00:11:04.600]  告訴你和我知道我坐在哪裏
[00:11:04.600 --> 00:11:05.600]  告訴你和我知道我坐在哪裏
[00:11:05.600 --> 00:11:06.600]  告訴你和我知道我坐在哪裏
[00:11:06.600 --> 00:11:07.600]  告訴你和我知道我坐在哪裏
[00:11:07.600 --> 00:11:08.600]  告訴你和我知道我坐在哪裏
[00:11:08.600 --> 00:11:09.600]  告訴你和我知道我坐在哪裏
[00:11:09.600 --> 00:11:10.600]  告訴你和我知道我坐在哪裏
[00:11:10.600 --> 00:11:11.600]  告訴你和我知道我坐在哪裏
[00:11:11.600 --> 00:11:12.600]  告訴你和我知道我坐在哪裏
[00:11:12.600 --> 00:11:41.600]  告訴你和我知道我坐在哪裏
[00:11:42.600 --> 00:11:43.600]  告訴你和我知道我坐在哪裏
[00:11:43.600 --> 00:11:44.600]  告訴你和我知道我坐在哪裏
[00:11:44.600 --> 00:11:45.600]  告訴你和我知道我坐在哪裏
[00:11:45.600 --> 00:11:46.600]  告訴你和我知道我坐在哪裏
[00:11:46.600 --> 00:11:47.600]  告訴你和我知道我坐在哪裏
[00:11:47.600 --> 00:11:48.600]  告訴你和我知道我坐在哪裏
[00:11:48.600 --> 00:11:49.600]  告訴你和我知道我坐在哪裏
[00:11:49.600 --> 00:11:50.600]  告訴你和我知道我坐在哪裏
[00:11:50.600 --> 00:11:51.600]  告訴你和我知道我坐在哪裏
[00:11:51.600 --> 00:11:52.600]  告訴你和我知道我坐在哪裏
[00:11:52.600 --> 00:11:53.600]  告訴你和我知道我坐在哪裏
[00:11:53.600 --> 00:11:54.600]  告訴你和我知道我坐在哪裏
[00:11:54.600 --> 00:11:55.600]  告訴你和我知道我坐在哪裏
[00:11:55.600 --> 00:11:56.600]  告訴你和我知道我坐在哪裏
[00:11:56.600 --> 00:11:57.600]  告訴你和我知道我坐在哪裏
[00:11:57.600 --> 00:11:58.600]  告訴你和我知道我坐在哪裏
[00:11:58.600 --> 00:11:59.600]  告訴你和我知道我坐在哪裏
[00:11:59.600 --> 00:12:00.600]  告訴你和我知道我坐在哪裏
[00:12:00.600 --> 00:12:12.600]  告訴你和我知道我坐在哪裏
[00:12:12.600 --> 00:12:13.600]  告訴你和我知道我坐在哪裏
[00:12:13.600 --> 00:12:14.600]  告訴你和我知道我坐在哪裏
[00:12:14.600 --> 00:12:15.600]  告訴你和我知道我坐在哪裏
[00:12:15.600 --> 00:12:16.600]  告訴你和我知道我坐在哪裏
[00:12:16.600 --> 00:12:17.600]  告訴你和我知道我坐在哪裏
[00:12:17.600 --> 00:12:18.600]  告訴你和我知道我坐在哪裏
[00:12:18.600 --> 00:12:19.600]  告訴你和我知道我坐在哪裏
[00:12:19.600 --> 00:12:20.600]  告訴你和我知道我坐在哪裏
[00:12:20.600 --> 00:12:21.600]  告訴你和我知道我坐在哪裏
[00:12:21.600 --> 00:12:22.600]  告訴你和我知道我坐在哪裏
[00:12:22.600 --> 00:12:23.600]  告訴你和我知道我坐在哪裏
[00:12:23.600 --> 00:12:24.600]  告訴你和我知道我坐在哪裏
[00:12:24.600 --> 00:12:25.600]  告訴你和我知道我坐在哪裏
[00:12:25.600 --> 00:12:26.600]  告訴你和我知道我坐在哪裏
[00:12:26.600 --> 00:12:27.600]  告訴你和我知道我坐在哪裏
[00:12:27.600 --> 00:12:28.600]  告訴你和我知道我坐在哪裏
[00:12:28.600 --> 00:12:29.600]  告訴你和我知道我坐在哪裏
[00:12:29.600 --> 00:12:30.600]  告訴你和我知道我坐在哪裏
[00:12:30.600 --> 00:12:31.600]  告訴你和我知道我坐在哪裏
[00:12:31.600 --> 00:12:32.600]  告訴你和我知道我坐在哪裏
[00:12:32.600 --> 00:12:33.600]  告訴你和我知道我坐在哪裏
[00:12:33.600 --> 00:12:34.600]  告訴你和我知道我坐在哪裏
[00:12:34.600 --> 00:12:35.600]  告訴你和我知道我坐在哪裏
[00:12:35.600 --> 00:12:36.600]  告訴你和我知道我坐在哪裏
[00:12:36.600 --> 00:12:37.600]  告訴你和我知道我坐在哪裏
[00:12:37.600 --> 00:12:38.600]  告訴你和我知道我坐在哪裏
[00:12:38.600 --> 00:12:39.600]  告訴你和我知道我坐在哪裏
[00:12:39.600 --> 00:12:40.600]  告訴你和我知道我坐在哪裏
[00:12:40.600 --> 00:12:41.600]  告訴你和我知道我坐在哪裏
[00:12:41.600 --> 00:12:42.600]  告訴你和我知道我坐在哪裏
[00:12:42.600 --> 00:12:43.600]  告訴你和我知道我坐在哪裏
