
[00:00:00.000 --> 00:00:02.020]  頂姐妹們,安安!
[00:03:53.820 --> 00:03:57.300]  又會跟很多不同的人去聊天
[00:03:57.300 --> 00:04:00.560]  會發現,每當我們去問到
[00:04:00.560 --> 00:04:03.160]  你自己是一個什麼性格的人
[00:04:03.160 --> 00:04:06.680]  又或者叫你用一些形容詞
[00:04:06.680 --> 00:04:09.800]  去形容一下你自己的性格給我們聽的時候
[00:04:09.800 --> 00:04:13.160]  基本上呢,跟那些人聊天
[00:04:13.160 --> 00:04:17.200]  十個有八個呢,都不太清楚自己
[00:04:17.200 --> 00:04:20.900]  那個字是什麼,又或者他根本就
[00:04:20.900 --> 00:04:24.380]  對自己的性格不太了解,所以回答不了
[00:04:24.380 --> 00:04:27.460]  又或者,其實,我會想
[00:04:27.460 --> 00:04:29.940]  大家其實對於性格這個話題呢
[00:04:29.940 --> 00:04:33.760]  從來都只有一些很模糊的概念
[00:04:33.760 --> 00:04:36.260]  要大家很詳細去說呢
[00:04:36.260 --> 00:04:37.960]  其實我們根本就不會說
[00:04:37.960 --> 00:04:41.800]  尤其是我們自己呢,究竟自己的性格是怎樣呢
[00:04:41.800 --> 00:04:44.700]  我們很多時候都搞不清楚
[00:04:44.700 --> 00:04:48.700]  因為好像我今天可以是這樣,第二天又變成另一個樣子
[00:04:48.700 --> 00:04:51.740]  亦都是因為這樣,我將我今天偏信息的名字
[00:04:51.740 --> 00:04:54.580]  改為最熟悉的陌生人
[00:04:54.580 --> 00:04:57.700]  因為呢,對於大多數的我們呢
[00:04:57.700 --> 00:05:01.140]  其實在這個世界裡面,我們明明理應
[00:05:01.140 --> 00:05:05.180]  對於我們自己呢,應該是最熟悉的那個來的嘛
[00:05:05.180 --> 00:05:08.120]  但是認真想,我們又會發現
[00:05:08.120 --> 00:05:11.280]  其實自己好像又是最難明白的那個
[00:05:11.280 --> 00:05:14.600]  因為剛剛都說,其實形容別人的性格好啊不好啊
[00:05:14.600 --> 00:05:17.220]  是很容易的嘛,但是你講你自己的時候
[00:05:17.220 --> 00:05:19.100]  你永遠都好像很難才講得到
[00:05:19.100 --> 00:05:22.000]  那所以啦,盼望啦,在這一個系列呢
[00:05:22.000 --> 00:05:24.680]  可以幫我們在性格這個話題上面
[00:05:24.680 --> 00:05:27.460]  我們一起想多一點,特別是想想自己
[00:05:27.460 --> 00:05:30.900]  我們要講性格,或者我們第一樣要想的是
[00:05:30.900 --> 00:05:34.060]  究竟認識自己的性格
[00:05:34.060 --> 00:05:35.760]  其實有多麼重要呢
[00:05:35.760 --> 00:05:38.280]  那為了這一篇信息呢,其實呢
[00:05:38.280 --> 00:05:41.500]  我都刻意去一些基督教的書樓裡面
[00:05:41.500 --> 00:05:44.360]  去找一些書看看,因為我都不太會這些東西嘛
[00:05:44.360 --> 00:05:48.460]  其中一本書呢,用了一個例子去嘗試回答這個問題
[00:05:48.460 --> 00:05:53.260]  它就是用了一個故事,一個大家都應該很清楚
[00:05:53.260 --> 00:05:55.560]  應該都叫做出名的故事啦
[00:05:55.560 --> 00:05:57.480]  就是丑小鴨的故事
[00:05:57.480 --> 00:06:02.560]  講的是丑小鴨在一群小鴨裡面長大啦
[00:06:02.560 --> 00:06:06.200]  而他從來都不知道自己是隻天鵝啦
[00:06:06.200 --> 00:06:09.600]  因為和大家一直都長得不像樣嘛
[00:06:09.600 --> 00:06:12.520]  所以呢,他從小就很自卑啦
[00:06:12.520 --> 00:06:15.560]  也都沒有辦法可以適應到一個叫做
[00:06:15.560 --> 00:06:17.660]  鴨仔群的一個生活
[00:06:17.660 --> 00:06:22.360]  到最後就繼而被他們這群鴨仔趕出了這個鴨仔群裡面啦
[00:06:22.360 --> 00:06:24.240]  他要獨自地流浪
[00:06:24.240 --> 00:06:27.620]  一直到他長大的時候才發現
[00:06:27.620 --> 00:06:29.960]  原來自己是隻天鵝
[00:06:29.960 --> 00:06:34.440]  這本書其實就算是我剛剛講的那些性格測試的
[00:06:34.440 --> 00:06:37.740]  NBTI的一本書啦
[00:06:37.740 --> 00:06:40.440]  作者用這個故事來做引言啦
[00:06:40.440 --> 00:06:46.240]  他為要帶出的就是講人其實就各有異,人每個人都不同
[00:06:46.240 --> 00:06:51.840]  講的是有時候我們的確是會和其他人的性格不同
[00:06:51.840 --> 00:06:55.240]  但是不一定是因為自己奇怪
[00:06:55.240 --> 00:06:58.040]  而是大家本身性格上的不同
[00:06:58.040 --> 00:07:01.440]  就好像將隻天鵝放在鴨仔裡面一樣
[00:07:01.440 --> 00:07:03.840]  所以要認識你自己的性格
[00:07:03.840 --> 00:07:08.440]  講的是你要搞清楚究竟自己其實是隻天鵝
[00:07:08.440 --> 00:07:09.840]  還是隻鴨仔
[00:07:09.840 --> 00:07:17.040]  以免自己一直這樣活在一個不適合自己的環境裡面
[00:07:17.040 --> 00:07:20.740]  令到自己長期活在一些與其他人不同
[00:07:20.740 --> 00:07:24.640]  繼而影響到你的內心不斷地產生很多
[00:07:24.640 --> 00:07:28.340]  自卑啊那些情緒那些的想法在裡面
[00:07:28.340 --> 00:07:31.440]  這個是這本書的看法
[00:07:31.440 --> 00:07:34.840]  那《聖經》其實有沒有教呢?就是那些是坊間的書
[00:07:34.840 --> 00:07:38.140]  《聖經》其實有沒有教我們怎樣看我們的性格呢?
[00:07:38.140 --> 00:07:40.640]  其實都有
[00:07:40.640 --> 00:07:47.840]  不過其實大家如果有看過或者有做過NBTI這些性格測試的都知道
[00:07:47.840 --> 00:07:50.040]  其實性格是分很多種的
[00:07:50.040 --> 00:07:53.940]  所以在我預備這篇信息的過程當中
[00:07:53.940 --> 00:07:56.540]  我遇到一個很大的難題
[00:07:56.540 --> 00:08:00.440]  就是我很難用到一個單一段落的經文
[00:08:00.440 --> 00:08:02.040]  又或者一個性格的
[00:08:02.040 --> 00:08:03.640]  就是一個《聖經》的人物
[00:08:03.640 --> 00:08:05.040]  或者他們一個《聖經》的故事
[00:08:05.040 --> 00:08:07.840]  就可以講到整個性格的這個topic
[00:08:07.840 --> 00:08:09.140]  所以今天的信息呢
[00:08:09.140 --> 00:08:10.340]  跟我以往很不同的
[00:08:10.340 --> 00:08:12.240]  我過去通常都是選一段而已
[00:08:12.240 --> 00:08:15.640]  大家會見到我今天是code了很多經文的
[00:08:15.640 --> 00:08:17.340]  對了,還有很多不同的故事
[00:08:17.340 --> 00:08:19.740]  我是希望大家
[00:08:19.740 --> 00:08:22.140]  藉著我code的這些經文
[00:08:22.140 --> 00:08:24.640]  從而帶到一些東西回家
[00:08:24.640 --> 00:08:27.540]  帶到一些我想大家帶回去的東西
[00:08:27.540 --> 00:08:29.540]  先講第一點
[00:08:29.540 --> 00:08:30.940]  話說其實我
[00:08:30.940 --> 00:08:34.240]  雖然今天二月是我YS的第一篇講道
[00:08:34.240 --> 00:08:34.940]  今年裡面
[00:08:34.940 --> 00:08:36.340]  其實一月份的時候
[00:08:36.340 --> 00:08:39.940]  我在Main Hall是分享了一篇信息的
[00:08:39.940 --> 00:08:43.740]  是講當同夏娃的
[00:08:43.740 --> 00:08:47.040]  那我那篇信息的其中一部分的內容
[00:08:47.040 --> 00:08:50.440]  是講到其實夏娃被一條蛇引誘
[00:08:50.440 --> 00:08:54.540]  去吃那個分別善樂樹的果子的這個故事
[00:08:54.540 --> 00:08:55.740]  我當時提到
[00:08:55.740 --> 00:08:59.740]  其實是當那條蛇引誘夏娃的時候
[00:08:59.740 --> 00:09:03.540]  阿當其實是在場的
[00:09:03.540 --> 00:09:08.440]  而當他們面對著那條蛇引誘的時候
[00:09:08.440 --> 00:09:13.040]  阿當和夏娃的回應是完全不同的
[00:09:13.040 --> 00:09:16.140]  夏娃是選擇了和那條蛇對話
[00:09:16.140 --> 00:09:19.940]  而阿當是一直選擇沉默
[00:09:19.940 --> 00:09:21.440]  那我當然不是講那篇道了
[00:09:21.440 --> 00:09:22.140]  大家有興趣的話
[00:09:22.140 --> 00:09:24.540]  自己回去聽聽那篇道我講什麼吧
[00:09:24.540 --> 00:09:28.340]  但是到我去預備這篇道的時候
[00:09:28.340 --> 00:09:30.040]  我想起了這個
[00:09:30.040 --> 00:09:34.140]  就是阿當、夏娃被蛇引誘的整個故事的這一個部分
[00:09:34.140 --> 00:09:38.840]  我會想為什麼他們兩個無緣無故的選擇會不同的呢
[00:09:38.840 --> 00:09:40.740]  因為論外在環境
[00:09:40.740 --> 00:09:45.140]  其實他們同樣都是被上帝親手所做的
[00:09:45.140 --> 00:09:47.940]  雖然細節有一點點不同
[00:09:47.940 --> 00:09:52.940]  他們也是一直這樣一起住在伊甸園裡面
[00:09:52.940 --> 00:09:54.740]  所以客觀因素來看
[00:09:54.740 --> 00:09:58.540]  其實他們應該的分別不是很大
[00:09:58.540 --> 00:10:02.740]  而當時他們又尚未吃那個分別鱔螺樹的果子
[00:10:02.740 --> 00:10:06.840]  所以也都不會是那些所謂犯罪了
[00:10:06.840 --> 00:10:08.240]  被罪污染了
[00:10:08.240 --> 00:10:10.040]  那些才搞到他們的選擇不同
[00:10:10.040 --> 00:10:11.140]  也都不會有這個原因
[00:10:11.140 --> 00:10:12.440]  因為還沒吃的
[00:10:12.440 --> 00:10:14.240]  所以我會認為
[00:10:14.240 --> 00:10:16.940]  他們面對蛇的引誘
[00:10:16.940 --> 00:10:19.540]  之所以會有不同的選擇
[00:10:19.540 --> 00:10:21.840]  就是因為他們被造的時候
[00:10:21.840 --> 00:10:25.140]  性格本來已經不一樣
[00:10:25.140 --> 00:10:27.340]  上帝造人
[00:10:27.340 --> 00:10:28.840]  造每一個人
[00:10:28.840 --> 00:10:32.240]  其實他不是造一些一式一樣的人出來
[00:10:32.240 --> 00:10:36.140]  因為上帝其實不是要造一班機械人出來
[00:10:36.140 --> 00:10:39.840]  他所造的每一個人都是有他獨特的
[00:10:39.840 --> 00:10:41.940]  他們有不同的外貌
[00:10:41.940 --> 00:10:44.440]  有不同的性格
[00:10:44.440 --> 00:10:49.840]  所以大衛在《詩篇》一百三十九篇曾經這樣形容過
[00:10:49.840 --> 00:10:53.840]  他在這裡說「因我受造,奇妙可畏」
[00:10:53.840 --> 00:10:55.740]  我們每一個人受造
[00:10:55.740 --> 00:10:58.340]  被上帝創造的時候
[00:10:58.340 --> 00:11:00.440]  每一個人都是奇妙的
[00:11:00.440 --> 00:11:02.340]  無論我們的外表如何
[00:11:02.340 --> 00:11:04.540]  我們的性格如何
[00:11:04.540 --> 00:11:07.340]  都是上帝所造的
[00:11:07.340 --> 00:11:10.940]  都是有那個本身被創造的價值
[00:11:10.940 --> 00:11:14.140]  這個是聖經告訴我們
[00:11:14.140 --> 00:11:15.140]  同樣
[00:11:15.140 --> 00:11:18.140]  是我第一點想告訴大家的
[00:11:18.140 --> 00:11:20.740]  我們性格不同
[00:11:20.740 --> 00:11:23.740]  但是同樣在上帝的裡面
[00:11:23.740 --> 00:11:27.840]  是有他本身的價值的存在
[00:11:27.840 --> 00:11:29.240]  第二點想說的是
[00:11:29.240 --> 00:11:31.940]  剛剛說的我們每一個人性格不同
[00:11:31.940 --> 00:11:39.840]  但是上帝是願意接納我們不同性格的那個神
[00:11:39.840 --> 00:11:42.040]  聖經有很多例子告訴我們這件事
[00:11:42.040 --> 00:11:44.540]  我簡單地找了幾個例子
[00:11:44.540 --> 00:11:48.040]  都是大家熟悉的故事
[00:11:48.040 --> 00:11:49.840]  羅亞
[00:11:49.840 --> 00:11:50.740]  先說羅亞
[00:11:50.740 --> 00:11:52.940]  當時在他的故事裡
[00:11:52.940 --> 00:11:58.040]  是說耶和華看到人類在地上的罪惡越來越大
[00:11:58.040 --> 00:12:00.740]  所以就想著用一些洪水滅世
[00:12:00.740 --> 00:12:03.440]  唯獨除了羅亞一家
[00:12:03.440 --> 00:12:07.640]  因為羅亞在耶和華眼前是一個異人
[00:12:07.640 --> 00:12:12.840]  於是耶和華就吩咐羅亞阿里希方舟
[00:12:12.840 --> 00:12:15.540]  羅亞聽到耶和華的吩咐之後
[00:12:15.540 --> 00:12:19.340]  聖經記載了一句很簡單的說話
[00:12:19.340 --> 00:12:20.440]  就是這樣說
[00:12:20.440 --> 00:12:22.540]  羅亞就這樣行
[00:12:22.540 --> 00:12:24.140]  凡上帝所吩咐的
[00:12:24.140 --> 00:12:26.540]  他都照樣行了
[00:12:26.540 --> 00:12:29.340]  這是羅亞
[00:12:29.340 --> 00:12:30.740]  第二個摩西
[00:12:30.740 --> 00:12:32.840]  摩西我們應該較為熟悉
[00:12:32.840 --> 00:12:35.340]  因為過去說了一年摩西的故事
[00:12:35.340 --> 00:12:39.540]  當時摩西在米滇放羊
[00:12:39.540 --> 00:12:41.340]  耶和華向摩西說話
[00:12:41.340 --> 00:12:45.640]  叫他們回到埃及,要在法老的手裡
[00:12:45.640 --> 00:12:49.440]  救那幫被壓制的以色列人出來
[00:12:49.440 --> 00:12:52.640]  但是如果大家尚有印象的話
[00:12:52.640 --> 00:12:55.540]  摩西當時第一個反應是什麼呢?
[00:12:55.540 --> 00:12:57.640]  他不斷地用一個
[00:12:57.640 --> 00:13:00.940]  我自己是一個絕口笨舌的人
[00:13:00.940 --> 00:13:03.140]  他用這件事成為理由
[00:13:03.140 --> 00:13:06.440]  嘗試不斷地推倒上帝
[00:13:06.440 --> 00:13:08.840]  最後搞到要上帝生氣
[00:13:08.840 --> 00:13:09.940]  要發怒
[00:13:09.940 --> 00:13:14.440]  他才死死地願意走回去埃及
[00:13:14.440 --> 00:13:15.740]  到了士詩時代
[00:13:15.740 --> 00:13:19.740]  上帝又呼籲一個士詩叫做基甸
[00:13:19.740 --> 00:13:21.740]  他要拯救一幫以色列人
[00:13:21.740 --> 00:13:25.040]  脫離當時的外族的攻擊
[00:13:25.040 --> 00:13:30.540]  基甸主動向上帝去求證據
[00:13:30.540 --> 00:13:33.140]  他的故事是說
[00:13:33.140 --> 00:13:36.740]  他將一堆羊毛擺在和尚上
[00:13:36.740 --> 00:13:38.840]  然後跟上帝說
[00:13:38.840 --> 00:13:42.240]  第二天只剩羊毛和露水
[00:13:42.240 --> 00:13:44.140]  其他地方都乾的話
[00:13:44.140 --> 00:13:46.240]  那我就相信上帝真的會叫我回去
[00:13:46.240 --> 00:13:50.840]  要去救那幫以色列人
[00:13:50.840 --> 00:13:53.540]  而第二天早上基甸起床
[00:13:53.540 --> 00:13:56.240]  就好像他向上帝所要求的一樣
[00:13:56.240 --> 00:13:57.640]  只剩羊毛和露水
[00:13:57.640 --> 00:13:59.440]  其他地方全部都乾了
[00:13:59.440 --> 00:14:01.440]  不過
[00:14:01.440 --> 00:14:04.140]  他在這個時候又跟上帝說了一次
[00:14:04.140 --> 00:14:06.240]  他提出多一次的要求
[00:14:06.240 --> 00:14:09.040]  他也擔心可能剛剛對上這麼巧求的
[00:14:09.040 --> 00:14:10.740]  其實是一個自然現象
[00:14:10.740 --> 00:14:11.640]  那可能是這樣想了
[00:14:11.640 --> 00:14:12.440]  不知道是不是
[00:14:12.440 --> 00:14:15.040]  第二次他這次承諾反過來
[00:14:15.040 --> 00:14:17.440]  他這次是要羊毛是乾的
[00:14:17.440 --> 00:14:19.540]  其他地方全部都是露水
[00:14:19.540 --> 00:14:21.540]  而到了再第二天
[00:14:21.540 --> 00:14:24.540]  上帝也真的讓這件事這樣發生
[00:14:24.540 --> 00:14:26.640]  唯獨羊毛是乾的
[00:14:26.640 --> 00:14:29.840]  其餘的地方又露水
[00:14:29.840 --> 00:14:31.340]  到了約拿
[00:14:31.340 --> 00:14:33.140]  最後一個故事了
[00:14:33.140 --> 00:14:35.140]  這次神耀子這個先知約拿
[00:14:35.140 --> 00:14:36.340]  去到尼尼美城
[00:14:36.340 --> 00:14:39.340]  去宣講一個悔改的訊息
[00:14:39.340 --> 00:14:42.840]  但是因為約拿可能是本著
[00:14:42.840 --> 00:14:43.640]  如果大家有印象
[00:14:43.640 --> 00:14:46.140]  我突然間想起我有講過這篇道理
[00:14:46.140 --> 00:14:49.140]  是因為他們的民族的恩怨問題
[00:14:49.140 --> 00:14:50.340]  他就不肯聽
[00:14:50.340 --> 00:14:52.740]  因而這次就決定
[00:14:52.740 --> 00:14:54.240]  上帝你叫我去尼尼美城
[00:14:54.240 --> 00:14:55.140]  向東啊
[00:14:55.140 --> 00:14:56.140]  我就不去
[00:14:56.140 --> 00:14:57.640]  我要向西走
[00:14:57.640 --> 00:14:58.640]  我要逃避你
[00:14:58.640 --> 00:15:00.340]  我要去他市
[00:15:00.340 --> 00:15:02.040]  接著就出現了一個著名的
[00:15:02.040 --> 00:15:03.040]  他搭船的期間
[00:15:03.040 --> 00:15:07.840]  就掉進了被吞拿魚的故事
[00:15:07.840 --> 00:15:10.740]  四個不同時代的人
[00:15:10.740 --> 00:15:15.840]  同樣面對著從神而來的一個呼召
[00:15:15.840 --> 00:15:19.940]  四個人的方式其實很大分別
[00:15:19.940 --> 00:15:22.440]  一個選擇很聽話
[00:15:22.440 --> 00:15:23.740]  上帝叫我做什麼
[00:15:23.740 --> 00:15:25.540]  就算很多人笑我
[00:15:25.540 --> 00:15:26.440]  不要緊
[00:15:26.440 --> 00:15:28.540]  我就這樣走
[00:15:28.540 --> 00:15:32.240]  另一個選擇的是我推三推四
[00:15:32.240 --> 00:15:34.440]  雖則他覺得是自己的問題
[00:15:34.440 --> 00:15:36.240]  他用自己來做他的原因
[00:15:36.240 --> 00:15:40.640]  但是他不斷地用很多原因去推搪上帝
[00:15:40.640 --> 00:15:42.140]  又有一個
[00:15:42.140 --> 00:15:43.840]  他選擇很穩定的
[00:15:43.840 --> 00:15:47.440]  不斷地向上帝求一些印證
[00:15:47.440 --> 00:15:49.540]  他嘗試得到那個答案
[00:15:49.540 --> 00:15:50.840]  上帝你真的要叫我去
[00:15:50.840 --> 00:15:53.440]  我才去
[00:15:53.440 --> 00:15:54.740]  最後一個
[00:15:54.740 --> 00:15:56.740]  直接跟上帝搞作對
[00:15:56.740 --> 00:15:57.740]  你要我走東
[00:15:57.740 --> 00:16:01.140]  我就要走西
[00:16:01.140 --> 00:16:03.040]  四個不同的回應方式
[00:16:03.040 --> 00:16:05.040]  同樣代表著他們這四個人
[00:16:05.040 --> 00:16:08.240]  有一個不同的四個性格
[00:16:08.240 --> 00:16:11.340]  不過他們有一點是一樣的
[00:16:11.340 --> 00:16:13.840]  就是上帝最終
[00:16:13.840 --> 00:16:16.840]  沒有因為他們的性格的不同
[00:16:16.840 --> 00:16:20.140]  他們選擇回應的那種方式不同
[00:16:20.140 --> 00:16:21.540]  就說你不用了
[00:16:21.540 --> 00:16:23.040]  我不用你了
[00:16:23.040 --> 00:16:24.740]  上帝沒有做這件事
[00:16:24.740 --> 00:16:27.840]  上帝仍然接納他們的不同的性格
[00:16:27.840 --> 00:16:29.540]  不同的要求
[00:16:29.540 --> 00:16:33.240]  上帝仍然使用這些不同性格的人
[00:16:33.240 --> 00:16:38.540]  去為神祂自己的國去做事
[00:16:38.540 --> 00:16:42.740]  上帝是一個這樣接納人的神
[00:16:42.740 --> 00:16:44.640]  不過看回我們
[00:16:44.640 --> 00:16:46.540]  我們就很不同了
[00:16:46.540 --> 00:16:49.140]  從小到大我們是怎樣的呢
[00:16:49.140 --> 00:16:52.340]  我們只是跟合適的人玩的
[00:16:52.340 --> 00:16:56.140]  我們只是跟合適的人才能做到朋友
[00:16:56.140 --> 00:16:58.340]  我們還有一句很精進的
[00:16:58.340 --> 00:16:59.540]  不過也不是我們作的
[00:16:59.540 --> 00:17:01.540]  大家只不過是用來利用那句話
[00:17:01.540 --> 00:17:03.740]  就是道不同不相為謀
[00:17:03.740 --> 00:17:05.340]  那就推開別人
[00:17:05.340 --> 00:17:06.940]  不肯談就不如不要談
[00:17:06.940 --> 00:17:08.640]  我們是這樣的
[00:17:08.640 --> 00:17:11.540]  所以早幾年我們會見到一個
[00:17:11.540 --> 00:17:13.940]  當時社會的氣氛
[00:17:13.940 --> 00:17:16.940]  導致一個文化出現
[00:17:16.940 --> 00:17:18.740]  就是我們會選擇unfriend
[00:17:18.740 --> 00:17:20.740]  或者unfollow一些人
[00:17:20.740 --> 00:17:24.040]  我們是要篩選一些人
[00:17:24.040 --> 00:17:26.240]  究竟他們適不適合做我的朋友
[00:17:26.240 --> 00:17:29.540]  我才會選擇跟他們做朋友
[00:17:29.540 --> 00:17:32.940]  甚至這個現象
[00:17:32.940 --> 00:17:37.240]  其實不只是一些不信的人
[00:17:37.240 --> 00:17:39.240]  在弟兄姊妹之間
[00:17:39.240 --> 00:17:42.840]  同樣都一樣的事情發生
[00:17:42.840 --> 00:17:46.040]  但是聖經是不是這樣教導我們呢
[00:17:46.040 --> 00:17:48.940]  哥林多前書十二章十二節
[00:17:48.940 --> 00:17:50.640]  它這裡說的是
[00:17:50.640 --> 00:17:54.940]  使徒保羅在哥林多前書十二章裡說
[00:17:54.940 --> 00:17:57.640]  基督是同一個身體
[00:17:57.640 --> 00:18:00.040]  基督就是教會
[00:18:00.040 --> 00:18:03.940]  弟兄姊妹就是身體裡面的不同的肢體
[00:18:03.940 --> 00:18:04.940]  不同的肢節
[00:18:04.940 --> 00:18:06.340]  大家是各有所長
[00:18:06.340 --> 00:18:09.040]  我們不應該因為彼此的不同
[00:18:09.040 --> 00:18:11.340]  就可以不需要對方
[00:18:11.340 --> 00:18:13.940]  就覺得可以接納對方
[00:18:13.940 --> 00:18:16.340]  將人分門別類
[00:18:16.340 --> 00:18:17.840]  去label其他人
[00:18:17.840 --> 00:18:20.740]  將人拒諸門外
[00:18:20.740 --> 00:18:25.440]  所以說不同性格的弟兄姊妹
