
[00:00:00.000 --> 00:00:03.000]  我們從祈禱開始
[00:06:54.500 --> 00:06:56.500]  是給你一塊筋
[00:06:56.500 --> 00:07:00.500]  如果你有機會你回去看彼得前書
[00:07:00.500 --> 00:07:03.500]  你就會明白我為什麼說「筋」
[00:07:03.500 --> 00:07:04.500]  彼得前書裡面
[00:07:04.500 --> 00:07:09.500]  彼得一開始寫給一群散播在很多不同地方的基督徒
[00:07:09.500 --> 00:07:13.500]  而當時是被逼迫的
[00:07:13.500 --> 00:07:17.500]  彼得的讀者不單只是生活上有些問題
[00:07:17.500 --> 00:07:22.500]  他們是整個在一個高壓的情況裡面
[00:07:22.500 --> 00:07:24.500]  是正在活著他們的基督徒人生
[00:07:24.500 --> 00:07:27.500]  於是他們受了很多的逼迫
[00:07:27.500 --> 00:07:29.500]  但是彼得怎麼跟他們說呢
[00:07:29.500 --> 00:07:35.500]  他說「願眾讚榮耀歸於我們主耶穌基督的父神」
[00:07:35.500 --> 00:07:38.500]  因為祂幫我們得到了什麼呢
[00:07:38.500 --> 00:07:43.500]  「有活潑的盼望得到不扭壞不沾污不衰殘
[00:07:43.500 --> 00:07:45.500]  為你們存留在天上的基業」
[00:07:45.500 --> 00:07:47.500]  祂再不是跟你說
[00:07:47.500 --> 00:07:51.500]  如果我們忠心上帝上帝幫我們解決這些問題
[00:07:51.500 --> 00:07:54.500]  好食好住出入平安
[00:07:54.500 --> 00:07:55.500]  祂不說這些
[00:07:55.500 --> 00:08:02.500]  祂說上帝幫我們藏在天上一個不扭壞不沾污不衰殘
[00:08:02.500 --> 00:08:04.500]  是將來的基業
[00:08:04.500 --> 00:08:06.500]  你今生是拿不到的
[00:08:06.500 --> 00:08:09.500]  但是將來你忍耐到底必然得救
[00:08:09.500 --> 00:08:15.500]  若得聖的你就可以進入將來的天國裡面
[00:08:15.500 --> 00:08:19.500]  那你就可以得到這些財產
[00:08:19.500 --> 00:08:22.500]  你可以承繼產業
[00:08:22.500 --> 00:08:25.500]  那麼在這樣的情況裡面
[00:08:25.500 --> 00:08:27.500]  彼得就呼召我們做什麼呢
[00:08:27.500 --> 00:08:30.500]  叫我們因此要喜樂
[00:08:30.500 --> 00:08:34.500]  儘管在地上我們有少少的憂愁
[00:08:34.500 --> 00:08:37.500]  但是我們在憂愁中我們可以有大喜樂
[00:08:37.500 --> 00:08:39.500]  因為我們知道那些事情
[00:08:39.500 --> 00:08:42.500]  那些所謂盼望雖然是未來的事情
[00:08:42.500 --> 00:08:44.500]  但是是必然發生的事情
[00:08:44.500 --> 00:08:50.500]  叫我們可以忠心的在信心的考驗裡面
[00:08:50.500 --> 00:08:53.500]  就算被火事煉過
[00:08:53.500 --> 00:08:58.500]  都不再扭壞的金子更加寶貴
[00:08:58.500 --> 00:09:00.500]  這個是我們的信
[00:09:00.500 --> 00:09:02.500]  我們的福音
[00:09:02.500 --> 00:09:05.500]  所以當你去看舊約和新約的時候
[00:09:05.500 --> 00:09:08.500]  你的感覺是很不同的
[00:09:08.500 --> 00:09:12.500]  但是你要問自己究竟你在信什麼
[00:09:12.500 --> 00:09:16.500]  你要信舊約你就去做人太人
[00:09:16.500 --> 00:09:19.500]  你要做基督徒的話
[00:09:19.500 --> 00:09:24.500]  新約就是你活躍的世界裡面
[00:09:24.500 --> 00:09:29.500]  看路德記不單止挑戰我們怎樣去看聖經
[00:09:29.500 --> 00:09:31.500]  或者幫助我們去看聖經
[00:09:31.500 --> 00:09:34.500]  在路德記當中也都是挑戰我們
[00:09:34.500 --> 00:09:39.500]  或者教導我們究竟基督徒的人生是一個怎樣的人生
[00:09:39.500 --> 00:09:40.500]  如果你上個星期在這裡
[00:09:40.500 --> 00:09:42.500]  很記得我們做了很多功夫
[00:09:42.500 --> 00:09:44.500]  到最後就是這個chart
[00:09:44.500 --> 00:09:48.500]  但是這個chart是很具有挑戰性的
[00:09:48.500 --> 00:09:50.500]  這個chart告訴我們
[00:09:50.500 --> 00:09:53.500]  這兩個寡婦有很相似的地方
[00:09:53.500 --> 00:09:56.500]  兩個都是寡婦
[00:09:56.500 --> 00:09:59.500]  兩個都彼此相愛
[00:09:59.500 --> 00:10:01.500]  兩個都信奉耶和華
[00:10:01.500 --> 00:10:03.500]  但是去到某一個位置
[00:10:03.500 --> 00:10:07.500]  你發覺這兩個寡婦其實有很多不一樣的地方
[00:10:07.500 --> 00:10:10.500]  他們兩個都離開了本地本族
[00:10:10.500 --> 00:10:12.500]  但是一個離開了應許之地
[00:10:12.500 --> 00:10:18.500]  另外一個離開了他自己的摩訶本地本族
[00:10:18.500 --> 00:10:22.500]  要去那個應許之地
[00:10:22.500 --> 00:10:24.500]  你繼續看下去整個故事
[00:10:24.500 --> 00:10:26.500]  最後就是compare and contrast
[00:10:26.500 --> 00:10:29.500]  他們對比這兩個女人
[00:10:29.500 --> 00:10:31.500]  而到最終的時候你發覺
[00:10:31.500 --> 00:10:34.500]  這兩個女人最終的對比
[00:10:34.500 --> 00:10:36.500]  一個是小甜甜
[00:10:36.500 --> 00:10:39.500]  一個是苦瓜乾
[00:10:39.500 --> 00:10:43.500]  一個在追求更甜美的東西
[00:10:43.500 --> 00:10:45.500]  一個已經甜了
[00:10:45.500 --> 00:10:47.500]  百苦不侵的
[00:10:47.500 --> 00:10:50.500]  甚至這個所謂小甜甜
[00:10:50.500 --> 00:10:52.500]  都是少說了
[00:10:52.500 --> 00:10:54.500]  她其實是甜到流
[00:10:54.500 --> 00:10:55.500]  從頭到尾
[00:10:55.500 --> 00:10:57.500]  你甚至看完四章聖經
[00:10:57.500 --> 00:10:59.500]  你會發覺
[00:10:59.500 --> 00:11:02.500]  路德是完全沒有怨言的
[00:11:02.500 --> 00:11:04.500]  如果你要拍一套戲
[00:11:04.500 --> 00:11:06.500]  中間有路德
[00:11:06.500 --> 00:11:08.500]  這個路德的寡婦
[00:11:08.500 --> 00:11:10.500]  是經常在微微嘴笑
[00:11:10.500 --> 00:11:12.500]  微微嘴笑
[00:11:12.500 --> 00:11:16.500]  他沒有辦法苦惱
[00:11:16.500 --> 00:11:19.500]  但是還沒說完
[00:11:19.500 --> 00:11:22.500]  路德的影子
[00:11:22.500 --> 00:11:25.500]  路德只是一個基督徒人生的影子
[00:11:25.500 --> 00:11:27.500]  他不是the real thing
[00:11:27.500 --> 00:11:32.500]  我們好像已經覺得路德是很厲害的聖人
[00:11:32.500 --> 00:11:34.500]  是影子
[00:11:34.500 --> 00:11:36.500]  因為十字架還沒出
[00:11:36.500 --> 00:11:39.500]  路德都是隱約覺得
[00:11:39.500 --> 00:11:43.500]  耶和華是一個滿有恩典等等
[00:11:43.500 --> 00:11:46.500]  但是如果路德有機會
[00:11:46.500 --> 00:11:48.500]  活在新約的世界裡
[00:11:48.500 --> 00:11:49.500]  他就不得了了
[00:11:49.500 --> 00:11:50.500]  真的爆發了
[00:11:50.500 --> 00:11:52.500]  他沒辦法想像
[00:11:52.500 --> 00:11:55.500]  最後上帝是愛他到一個地步
[00:11:55.500 --> 00:11:57.500]  將他的獨生子賜給他
[00:11:57.500 --> 00:12:00.500]  路德這個愛邦的女子
[00:12:00.500 --> 00:12:04.500]  如果他在舊約不怕受苦的時候
[00:12:04.500 --> 00:12:06.500]  新約裡面他會變成一個
[00:12:06.500 --> 00:12:08.500]  完全身體奉上
[00:12:08.500 --> 00:12:09.500]  當作活祭
[00:12:09.500 --> 00:12:11.500]  背起十字架
[00:12:11.500 --> 00:12:15.500]  什麼苦難都可以受的路德
[00:12:15.500 --> 00:12:17.500]  你看不看到那件事
[00:12:17.500 --> 00:12:19.500]  甚至我可以這麼說
[00:12:19.500 --> 00:12:22.500]  當你由舊約到新約的時候
[00:12:22.500 --> 00:12:24.500]  所有東西都變大了
[00:12:24.500 --> 00:12:26.500]  這件事很重要
[00:12:26.500 --> 00:12:28.500]  舊約和新約除了影子
[00:12:28.500 --> 00:12:31.500]  和真體的分別
[00:12:31.500 --> 00:12:33.500]  也有一樣東西
[00:12:33.500 --> 00:12:34.500]  什麼東西都變大了
[00:12:34.500 --> 00:12:35.500]  譬如說舊約裡面
[00:12:35.500 --> 00:12:37.500]  上帝拯救以色列人
[00:12:37.500 --> 00:12:40.500]  通過一個元月節的羔羊
[00:12:40.500 --> 00:12:42.500]  新約裡面就不是元月節羔羊
[00:12:42.500 --> 00:12:43.500]  是什麼呢?
[00:12:43.500 --> 00:12:45.500]  The Lamb of God
[00:12:45.500 --> 00:12:46.500]  上帝的羔羊
[00:12:46.500 --> 00:12:47.500]  變成了他的兒子
[00:12:47.500 --> 00:12:48.500]  你明白嗎?
[00:12:48.500 --> 00:12:49.500]  舊約那些東西真的是影子
[00:12:49.500 --> 00:12:51.500]  舊約那些東西很小
[00:12:51.500 --> 00:12:52.500]  新約那個
[00:12:52.500 --> 00:12:53.500]  一啟示出來
[00:12:53.500 --> 00:12:55.500]  你就趴在那裡
[00:12:55.500 --> 00:12:56.500]  你沒辦法想像
[00:12:56.500 --> 00:12:59.500]  上帝給我們的愛大到什麼程度
[00:12:59.500 --> 00:13:01.500]  恩典大到什麼程度
[00:13:01.500 --> 00:13:02.500]  OK
[00:13:02.500 --> 00:13:04.500]  所以我記得一兩個月前
[00:13:04.500 --> 00:13:06.500]  我有一次講道的時候
[00:13:06.500 --> 00:13:07.500]  我就說
[00:13:07.500 --> 00:13:11.500]  我說從舊約到新約
[00:13:11.500 --> 00:13:14.500]  有一點像我們從香港移民到美國
[00:13:14.500 --> 00:13:15.500]  怎麼樣呢?
[00:13:15.500 --> 00:13:16.500]  我說你在香港
[00:13:16.500 --> 00:13:17.500]  你吃一碗麵
[00:13:17.500 --> 00:13:18.500]  吃一碗粉
[00:13:18.500 --> 00:13:19.500]  即是魚腩粉
[00:13:19.500 --> 00:13:20.500]  就是一小碗而已
[00:13:20.500 --> 00:13:22.500]  去美國的那些
[00:13:22.500 --> 00:13:23.500]  就是super bowl
[00:13:23.500 --> 00:13:25.500]  就是超巨型的
[00:13:25.500 --> 00:13:26.500]  是不是?
[00:13:26.500 --> 00:13:28.500]  你說我想說什麼呢?
[00:13:28.500 --> 00:13:29.500]  我想說就是
[00:13:29.500 --> 00:13:31.500]  如果在舊約裡面的路德記
[00:13:31.500 --> 00:13:34.500]  距離耶穌出世還有一千年的時候
[00:13:34.500 --> 00:13:36.500]  他遠遠望見上帝
[00:13:36.500 --> 00:13:37.500]  應許了一些東西
[00:13:37.500 --> 00:13:39.500]  他不知道是什麼來的
[00:13:39.500 --> 00:13:41.500]  他已經是小甜甜了
[00:13:41.500 --> 00:13:43.500]  如果他活在新約的時候
[00:13:43.500 --> 00:13:46.500]  他真的是甜到流淚
[00:13:46.500 --> 00:13:47.500]  你明白嗎?
[00:13:47.500 --> 00:13:49.500]  而這件事
[00:13:49.500 --> 00:13:51.500]  應該是你和我的生命
[00:13:51.500 --> 00:13:52.500]  你和我的生命
[00:13:52.500 --> 00:13:55.500]  其實我們應該是超越了路德的
[00:13:55.500 --> 00:13:57.500]  因為我們今天是實實在在
[00:13:57.500 --> 00:13:58.500]  看到主耶穌基督的
[00:13:58.500 --> 00:14:00.500]  主耶穌基督的福音的成就
[00:14:00.500 --> 00:14:03.500]  應該成為我們心裡面那種
[00:14:03.500 --> 00:14:05.500]  那種甜是
[00:14:05.500 --> 00:14:08.500]  沒辦法想像的甜
[00:14:08.500 --> 00:14:12.500]  但是呢
[00:14:12.500 --> 00:14:13.500]  所以我告訴你
[00:14:13.500 --> 00:14:18.500]  我這次去讀路德記
[00:14:18.500 --> 00:14:21.500]  也跟一些大型節目有一點互動
[00:14:21.500 --> 00:14:22.500]  在互動當中
[00:14:22.500 --> 00:14:24.500]  我最覺得
[00:14:24.500 --> 00:14:26.500]  大家要很小心
[00:14:26.500 --> 00:14:27.500]  或者要很留意的
[00:14:27.500 --> 00:14:29.500]  就是為什麼好像很多人
[00:14:29.500 --> 00:14:31.500]  很認同南俄米
[00:14:31.500 --> 00:14:34.500]  你不應該認同南俄米的
[00:14:34.500 --> 00:14:36.500]  你明白嗎?
[00:14:36.500 --> 00:14:40.500]  因為南俄米是反映了當時
[00:14:40.500 --> 00:14:43.500]  在史詩時代裡面
[00:14:43.500 --> 00:14:47.500]  一個不真正認識耶和華的女人
[00:14:47.500 --> 00:14:50.500]  如果你認同她
[00:14:50.500 --> 00:14:52.500]  你說我生命很像她
[00:14:52.500 --> 00:14:54.500]  或者我們很容易也很像她
[00:14:54.500 --> 00:14:56.500]  我久不久也很像她
[00:14:56.500 --> 00:14:58.500]  那就麻煩了
[00:14:58.500 --> 00:15:00.500]  因為其實整個對比是告訴你
[00:15:00.500 --> 00:15:02.500]  真與假的問題
[00:15:02.500 --> 00:15:05.500]  我最近在教會裡面
[00:15:05.500 --> 00:15:08.500]  普告會裡面說主統文的時候
[00:15:08.500 --> 00:15:09.500]  我都會說這件事
[00:15:09.500 --> 00:15:11.500]  如果你看看主統文的上下文
[00:15:11.500 --> 00:15:12.500]  馬太福音第六章
[00:15:12.500 --> 00:15:15.500]  耶穌說你不要為明天憂慮
[00:15:15.500 --> 00:15:17.500]  但其實祂不是單單跟你說
[00:15:17.500 --> 00:15:19.500]  不要為明天憂慮這麼簡單
[00:15:19.500 --> 00:15:20.500]  祂告訴你
[00:15:20.500 --> 00:15:23.500]  愛邦人是會為明天憂慮的
[00:15:23.500 --> 00:15:24.500]  但是作為天父兒女
[00:15:24.500 --> 00:15:26.500]  是不為明天憂慮的
[00:15:26.500 --> 00:15:29.500]  所以你發覺你經常為明天憂慮的時候
[00:15:29.500 --> 00:15:31.500]  其實是反映了你屬靈上
[00:15:31.500 --> 00:15:33.500]  有一些很大的問題
[00:15:33.500 --> 00:15:36.500]  因為你不應該為明天憂慮
[00:15:36.500 --> 00:15:39.500]  你應該為天國憂慮
[00:15:39.500 --> 00:15:41.500]  或者為天國追求
[00:15:41.500 --> 00:15:42.500]  你明白嗎?
[00:15:42.500 --> 00:15:46.500]  所以我知道我在說這些
[00:15:46.500 --> 00:15:49.500]  對於香港教會也好美國教會也好
[00:15:49.500 --> 00:15:52.500]  覺得不實際
[00:15:52.500 --> 00:15:56.500]  擺明教會裡面的人不是這樣的
[00:15:56.500 --> 00:15:59.500]  問題不在我這裡
[00:15:59.500 --> 00:16:01.500]  問題在我們的教會裡
[00:16:01.500 --> 00:16:02.500]  你明白嗎?
[00:16:02.500 --> 00:16:05.500]  不是說我要說一些東西來迎合教會
[00:16:05.500 --> 00:16:06.500]  而是說
[00:16:06.500 --> 00:16:09.500]  如果上帝真的這麼說
[00:16:09.500 --> 00:16:10.500]  而我們不是
[00:16:10.500 --> 00:16:11.500]  問題在我們這裡
[00:16:11.500 --> 00:16:15.500]  我們不可以要上帝改一個福音來咒我們
[00:16:17.500 --> 00:16:19.500]  相反你問
[00:16:19.500 --> 00:16:21.500]  究竟你明白不明白那福音?
[00:16:21.500 --> 00:16:22.500]  究竟你有沒有信?
[00:16:22.500 --> 00:16:24.500]  究竟你認不認識耶和華?
[00:16:24.500 --> 00:16:26.500]  還是你其實好像挪威
[00:16:26.500 --> 00:16:28.500]  你說我好像挪威
[00:16:28.500 --> 00:16:30.500]  不是好事
[00:16:30.500 --> 00:16:32.500]  是很可怕的事
[00:16:32.500 --> 00:16:36.500]  所以我覺得我們在這個層面
[00:16:36.500 --> 00:16:37.500]  我們需要被挑戰
[00:16:37.500 --> 00:16:38.500]  被上帝的話語挑戰
[00:16:38.500 --> 00:16:41.500]  為什麼我們的生命裡面不甜?
[00:16:41.500 --> 00:16:42.500]  是應該會甜的
[00:16:42.500 --> 00:16:45.500]  我有一個故事
[00:16:45.500 --> 00:16:47.500]  很想和你分享
[00:16:47.500 --> 00:16:50.500]  上星期日在講道的時候
[00:16:50.500 --> 00:16:52.500]  即是講龍馬書的時候
[00:16:52.500 --> 00:16:54.500]  和大家分享了我一位
[00:16:54.500 --> 00:16:57.500]  以前神堂院的同學
[00:16:57.500 --> 00:17:00.500]  她在2009年
[00:17:00.500 --> 00:17:02.500]  和她先生和兩個女兒
[00:17:02.500 --> 00:17:09.500]  搬到一個巴布亞新幾內亞的小島上居住
[00:17:09.500 --> 00:17:11.500]  去的原因很簡單
[00:17:11.500 --> 00:17:14.500]  就是要學他們那裡的語言
[00:17:14.500 --> 00:17:19.500]  以致他們可以將福音和他們分享
[00:17:19.500 --> 00:17:22.500]  他們這個小島上
[00:17:22.500 --> 00:17:25.500]  只有二三千人講那一種文
[00:17:25.500 --> 00:17:26.500]  全世界
[00:17:26.500 --> 00:17:28.500]  全世界只有二三千人講那一種文
[00:17:28.500 --> 00:17:32.500]  他們和另外兩家宣教士的家庭
[00:17:32.500 --> 00:17:33.500]  去學他們的語言
[00:17:33.500 --> 00:17:36.500]  甚至想將他們用他們的語文
[00:17:36.500 --> 00:17:38.500]  變成文字
[00:17:38.500 --> 00:17:41.500]  以致可以翻譯聖經給他們的後代
[00:17:41.500 --> 00:17:44.500]  都可以通過聖經認識上帝
[00:17:44.500 --> 00:17:49.500]  他們去的這個機構
[00:17:49.500 --> 00:17:52.500]  叫做New Tribes Mission
[00:17:52.500 --> 00:17:54.500]  很多年前我已經聽過了
[00:17:54.500 --> 00:17:55.500]  很有趣的
[00:17:55.500 --> 00:17:56.500]  為什麼呢
[00:17:56.500 --> 00:17:59.500]  因為他們有一個很特別的傳福音的方法
[00:17:59.500 --> 00:18:01.500]  他們去那裡學了語言之後
[00:18:01.500 --> 00:18:03.500]  就會錄音
[00:18:03.500 --> 00:18:05.500]  每個星期約他們出來
[00:18:05.500 --> 00:18:07.500]  講一個小時左右的故事
[00:18:07.500 --> 00:18:10.500]  但每次只講一個小時左右
[00:18:10.500 --> 00:18:12.500]  然後下個星期再來
[00:18:12.500 --> 00:18:16.500]  整個福音要講半年的
[00:18:16.500 --> 00:18:18.500]  而未到最後一個星期
[00:18:18.500 --> 00:18:21.500]  耶穌是不會出場的
[00:18:21.500 --> 00:18:22.500]  他怎麼講呢
[00:18:22.500 --> 00:18:24.500]  他從舊約開始講,講到新約
[00:18:24.500 --> 00:18:28.500]  所以一開始是講上帝創造天地
[00:18:28.500 --> 00:18:29.500]  這個世界有一個創造者
[00:18:29.500 --> 00:18:31.500]  你想一下,這些是土人
[00:18:31.500 --> 00:18:32.500]  有一個創造天地
[00:18:32.500 --> 00:18:36.500]  然後因為撒旦的引誘
[00:18:36.500 --> 00:18:37.500]  人的墮落
[00:18:37.500 --> 00:18:40.500]  我們墮落到罪裡面
