
[00:00:00.000 --> 00:00:02.880]  我哋喺度祈禱 差唔多再一次多謝你
[00:03:45.960 --> 00:03:47.960]  總之我哋好簡單一個數學
[00:03:47.960 --> 00:03:50.960]  就係話可能有兩對夫婦結婚
[00:03:50.960 --> 00:03:54.960]  可能有一對會以離婚為結束
[00:03:54.960 --> 00:03:56.960]  換言之我哋今日面對一個世界
[00:03:56.960 --> 00:03:58.960]  唔單止係婚姻嗰邊
[00:03:58.960 --> 00:04:01.960]  我哋睇到可能好多嘅朋友之間
[00:04:01.960 --> 00:04:02.960]  都會忽然之間
[00:04:02.960 --> 00:04:04.960]  一夜之間可以由好朋友
[00:04:04.960 --> 00:04:06.960]  變成彼此
[00:04:06.960 --> 00:04:07.960]  好似唔再傾計
[00:04:07.960 --> 00:04:09.960]  可以成為一個仇敵
[00:04:09.960 --> 00:04:11.960]  以至到今日我哋好多時對愛
[00:04:11.960 --> 00:04:14.960]  究竟點樣去定義呢
[00:04:14.960 --> 00:04:16.960]  究竟我哋係咪真係唔識咩叫愛呢
[00:04:16.960 --> 00:04:18.960]  我哋諗我哋拍拖之前
[00:04:18.960 --> 00:04:19.960]  拍拖個時候
[00:04:19.960 --> 00:04:20.960]  我哋甚至可以去到一個地步
[00:04:20.960 --> 00:04:24.960]  你要乜嘢我都會畀你
[00:04:24.960 --> 00:04:25.960]  就算你劏開我個心
[00:04:25.960 --> 00:04:26.960]  我都可以將個心畀你
[00:04:26.960 --> 00:04:27.960]  但係當你諗下
[00:04:27.960 --> 00:04:28.960]  劏開自己心畀咗佢之後
[00:04:28.960 --> 00:04:30.960]  你自己死咗
[00:04:30.960 --> 00:04:31.960]  即係你講完等於無講
[00:04:31.960 --> 00:04:33.960]  真係嘥氣呢啲說話
[00:04:33.960 --> 00:04:34.960]  換言之
[00:04:34.960 --> 00:04:35.960]  但係你諗下去到嗰個階段嘅時候
[00:04:35.960 --> 00:04:38.960]  你會覺得愛係咪真係咁偉大呢
[00:04:38.960 --> 00:04:39.960]  喺人裏邊
[00:04:39.960 --> 00:04:41.960]  係咪真係可以劏開自己嘅心
[00:04:41.960 --> 00:04:42.960]  俾個對方
[00:04:42.960 --> 00:04:44.960]  甚至你話你要天上嘅星星
[00:04:44.960 --> 00:04:46.960]  我都可以飛上去摘落你
[00:04:46.960 --> 00:04:48.960]  多餘嗰啲咁嘢係咪
[00:04:48.960 --> 00:04:49.960]  呢啲係嗰啲嘅
[00:04:49.960 --> 00:04:51.960]  但係大家喺個混淆裏邊
[00:04:51.960 --> 00:04:52.960]  喺個婚姻
[00:04:52.960 --> 00:04:53.960]  喺拍拖嗰種
[00:04:53.960 --> 00:04:54.960]  仲未係精醒嘅時候
[00:04:54.960 --> 00:04:56.960]  就會講啲咁嘅說話
[00:04:56.960 --> 00:04:58.960]  但係咩叫愛
[00:04:58.960 --> 00:04:59.960]  好得意嘅
[00:04:59.960 --> 00:05:02.960]  喺我哋嘅基督徒婚姻裏邊
[00:05:02.960 --> 00:05:04.960]  好鍾意喺結婚嘅請帖
[00:05:04.960 --> 00:05:05.960]  或者係邀請嘅
[00:05:05.960 --> 00:05:07.960]  我哋嘅請帖當中
[00:05:07.960 --> 00:05:08.960]  好鍾意用
[00:05:08.960 --> 00:05:09.960]  今日我所讀嘅聖經裏邊
[00:05:09.960 --> 00:05:10.960]  其中一節聖經
[00:05:10.960 --> 00:05:12.960]  就係話我哋愛
[00:05:12.960 --> 00:05:15.960]  因為神先愛我哋
[00:05:15.960 --> 00:05:16.960]  我哋好睇到
[00:05:16.960 --> 00:05:18.960]  聖經俾我睇到
[00:05:18.960 --> 00:05:20.960]  係咪可以用呢個
[00:05:20.960 --> 00:05:22.960]  應該向住邊度
[00:05:22.960 --> 00:05:24.960]  因為有時我都唔好識呢啲嘢
[00:05:24.960 --> 00:05:26.960]  向後面
[00:05:26.960 --> 00:05:27.960]  唔好意思
[00:05:27.960 --> 00:05:30.960]  用嚟秘密
[00:05:30.960 --> 00:05:31.960]  我哋好明顯
[00:05:31.960 --> 00:05:32.960]  我哋睇到
[00:05:32.960 --> 00:05:35.960]  睇先
[00:05:35.960 --> 00:05:37.960]  我哋成日都會睇到
[00:05:37.960 --> 00:05:39.960]  愛嗰個嘅
[00:05:39.960 --> 00:05:41.960]  好實用
[00:05:41.960 --> 00:05:42.960]  唔好意思
[00:05:42.960 --> 00:05:45.960]  因為我都唔識呢啲嘅科技
[00:05:45.960 --> 00:05:46.960]  呢度話我哋愛
[00:05:46.960 --> 00:05:49.960]  因為神先愛我哋
[00:05:49.960 --> 00:05:50.960]  我哋好鍾意用呢句聖經
[00:05:50.960 --> 00:05:52.960]  擺喺我哋嘅請帖
[00:05:52.960 --> 00:05:54.960]  證明我哋作為信徒
[00:05:54.960 --> 00:05:56.960]  我哋好信一個真理
[00:05:56.960 --> 00:05:57.960]  一個真理就係話
[00:05:57.960 --> 00:05:58.960]  當上帝配合咗
[00:05:58.960 --> 00:06:00.960]  我哋一個關係嘅時候
[00:06:00.960 --> 00:06:02.960]  我哋去到一個紅地毯嘅
[00:06:02.960 --> 00:06:03.960]  一個路上面
[00:06:03.960 --> 00:06:06.960]  去面對一個婚姻嘅起步嘅時候
[00:06:06.960 --> 00:06:07.960]  我哋都會話
[00:06:07.960 --> 00:06:08.960]  我哋能夠相愛
[00:06:08.960 --> 00:06:09.960]  係因為咩呀
[00:06:09.960 --> 00:06:11.960]  神先愛我哋
[00:06:11.960 --> 00:06:14.960]  條件係因為神先愛我哋
[00:06:14.960 --> 00:06:16.960]  換言之個重點
[00:06:16.960 --> 00:06:17.960]  個重點就係
[00:06:17.960 --> 00:06:20.960]  如果我哋要懂得咩叫真愛
[00:06:20.960 --> 00:06:23.960]  除非我哋先要明白
[00:06:23.960 --> 00:06:24.960]  神嘅愛
[00:06:24.960 --> 00:06:26.960]  因為佢話我哋愛
[00:06:26.960 --> 00:06:29.960]  因為係神先愛我哋
[00:06:29.960 --> 00:06:31.960]  換言之我哋要真係明白愛
[00:06:31.960 --> 00:06:33.960]  就係我哋先能夠睇到
[00:06:33.960 --> 00:06:34.960]  神嘅愛
[00:06:34.960 --> 00:06:36.960]  當我哋了解神嘅愛
[00:06:36.960 --> 00:06:38.960]  先知道咩叫做真嘅愛
[00:06:38.960 --> 00:06:40.960]  當然我哋點樣去明白神嘅愛
[00:06:40.960 --> 00:06:42.960]  我今日透過呢段聖經
[00:06:42.960 --> 00:06:43.960]  我想好簡單嘅
[00:06:43.960 --> 00:06:45.960]  同大家去思考
[00:06:45.960 --> 00:06:46.960]  甚至可能用我自己嘅
[00:06:46.960 --> 00:06:47.960]  生命嘅見證
[00:06:47.960 --> 00:06:49.960]  嚟到同大家有少少嘅分享
[00:06:49.960 --> 00:06:51.960]  當然我哋一齊讀一讀
[00:06:51.960 --> 00:06:52.960]  呢兩節聖經好唔好
[00:06:52.960 --> 00:06:53.960]  讀一讀兩節聖經
[00:06:53.960 --> 00:06:54.960]  準備一二三
[00:06:54.960 --> 00:06:55.960]  親愛嘅弟兄呀
[00:06:55.960 --> 00:06:58.960]  我哋應當彼此相愛
[00:06:58.960 --> 00:07:00.960]  因為愛是從神來的
[00:07:00.960 --> 00:07:02.960]  凡有愛心的
[00:07:02.960 --> 00:07:04.960]  都是由神而生
[00:07:04.960 --> 00:07:05.960]  並且認識神
[00:07:05.960 --> 00:07:07.960]  沒有愛心的
[00:07:07.960 --> 00:07:08.960]  就不認識神
[00:07:08.960 --> 00:07:10.960]  因為神就是愛
[00:07:10.960 --> 00:07:12.960]  我第一方面去思考呢個愛
[00:07:12.960 --> 00:07:14.960]  就係愛係一種從神而來
[00:07:14.960 --> 00:07:16.960]  我個分題裏面就話
[00:07:16.960 --> 00:07:17.960]  係一種享受
[00:07:17.960 --> 00:07:20.960]  其實愛本身係一種享受
[00:07:20.960 --> 00:07:21.960]  我用咗一個英文字
[00:07:21.960 --> 00:07:22.960]  就係life
[00:07:22.960 --> 00:07:23.960]  呢個life呢
[00:07:23.960 --> 00:07:24.960]  如果查翻字典呢
[00:07:24.960 --> 00:07:27.960]  可以係解釋成享受
[00:07:27.960 --> 00:07:28.960]  換言之
[00:07:28.960 --> 00:07:29.960]  聖經就話
[00:07:29.960 --> 00:07:32.960]  今日我哋能夠彼此相愛
[00:07:32.960 --> 00:07:36.960]  點解? 因為愛係從神而來
[00:07:36.960 --> 00:07:37.960]  呢度話
[00:07:37.960 --> 00:07:38.960]  如果我哋無愛心嘅
[00:07:38.960 --> 00:07:40.960]  呢個作者就話
[00:07:40.960 --> 00:07:42.960]  係唔認識神
[00:07:42.960 --> 00:07:44.960]  因為神就是愛
[00:07:44.960 --> 00:07:45.960]  換言之
[00:07:45.960 --> 00:07:47.960]  今日係我哋人生當中
[00:07:47.960 --> 00:07:50.960]  我哋好多時將愛同喜歡
[00:07:50.960 --> 00:07:51.960]  係混淆
[00:07:51.960 --> 00:07:52.960]  我哋好多時
[00:07:52.960 --> 00:07:53.960]  我哋話
[00:07:53.960 --> 00:07:54.960]  我愛你
[00:07:54.960 --> 00:07:55.960]  其實當我哋講
[00:07:55.960 --> 00:07:56.960]  我愛你嘅時候
[00:07:56.960 --> 00:07:57.960]  其實好多時係講緊
[00:07:57.960 --> 00:07:59.960]  我係喜歡你
[00:07:59.960 --> 00:08:01.960]  咩叫做真正嘅愛?
[00:08:01.960 --> 00:08:03.960]  點解我話愛係一種享受?
[00:08:03.960 --> 00:08:05.960]  原來愛本身嚟講
[00:08:05.960 --> 00:08:07.960]  係無條件
[00:08:07.960 --> 00:08:09.960]  真正嘅愛係無條件
[00:08:09.960 --> 00:08:11.960]  當然今日我哋好多時出街食飯
[00:08:11.960 --> 00:08:13.960]  我哋係拍拖嘅時候
[00:08:13.960 --> 00:08:15.960]  我發覺我自己都成幾十歲
[00:08:15.960 --> 00:08:17.960]  我都覺得我都可以
[00:08:17.960 --> 00:08:19.960]  同大家講少少嘢
[00:08:19.960 --> 00:08:21.960]  因為我再快過多幾年
[00:08:21.960 --> 00:08:22.960]  就兩蚊坐車
[00:08:22.960 --> 00:08:24.960]  大家明唔明我意思?
[00:08:24.960 --> 00:08:27.960]  我都可以用咁嘅年紀
[00:08:27.960 --> 00:08:29.960]  同大家講啲嘢
[00:08:29.960 --> 00:08:31.960]  即係話我哋好多時
[00:08:31.960 --> 00:08:33.960]  愛同喜歡係會撈圓
[00:08:33.960 --> 00:08:34.960]  甚至會混淆
[00:08:34.960 --> 00:08:36.960]  我哋好多時拍拖嘅時候
[00:08:36.960 --> 00:08:37.960]  我哋話我好愛你
[00:08:37.960 --> 00:08:39.960]  但係當你慢慢慢慢
[00:08:39.960 --> 00:08:42.960]  發現到對方可能好多嘅弱點嘅時候
[00:08:42.960 --> 00:08:44.960]  發現到對方好似唔係好夾嘅時候
[00:08:44.960 --> 00:08:45.960]  我哋就會覺得
[00:08:45.960 --> 00:08:47.960]  我係咪真係好愛佢?
[00:08:47.960 --> 00:08:48.960]  即係換言之
[00:08:48.960 --> 00:08:51.960]  今日好多時將愛同喜歡
[00:08:51.960 --> 00:08:53.960]  撈圓咗
[00:08:53.960 --> 00:08:55.960]  愛本身嚟講其實係無條件
[00:08:55.960 --> 00:08:56.960]  即係換言之
[00:08:56.960 --> 00:08:58.960]  其實當我自己初初同師母拍拖嘅時候
[00:08:58.960 --> 00:09:01.960]  你知唔知我最初嘅時候幾多磅?
[00:09:01.960 --> 00:09:03.960]  最初嘅時候我幾多磅?
[00:09:03.960 --> 00:09:04.960]  我係118磅
[00:09:04.960 --> 00:09:06.960]  其實仲瘦過而家
[00:09:06.960 --> 00:09:08.960]  但係你知唔知當時師母幾多磅?
[00:09:08.960 --> 00:09:10.960]  呢度講要散
[00:09:10.960 --> 00:09:12.960]  大家唔好傳出去
[00:09:12.960 --> 00:09:13.960]  即係唔好散出去
[00:09:13.960 --> 00:09:14.960]  我拍拖嘅時候
[00:09:14.960 --> 00:09:15.960]  我係118磅
[00:09:15.960 --> 00:09:18.960]  但師母嗰時係135磅
[00:09:18.960 --> 00:09:21.960]  但係跟住結婚呢廿幾年
[00:09:21.960 --> 00:09:22.960]  廿幾三十年
[00:09:22.960 --> 00:09:24.960]  我哋結婚三十幾年
[00:09:24.960 --> 00:09:25.960]  結婚十年之後
[00:09:25.960 --> 00:09:28.960]  我就去到差唔多一百六十幾磅
[00:09:28.960 --> 00:09:31.960]  而師母就變咗一百一十幾磅
[00:09:31.960 --> 00:09:33.960]  即係我係激受佢
[00:09:33.960 --> 00:09:34.960]  佢就趨盡咗我
[00:09:34.960 --> 00:09:36.960]  即係我哋嘅關係完全唔同
[00:09:36.960 --> 00:09:38.960]  即係如果當日
[00:09:38.960 --> 00:09:40.960]  佢愛我係因為我118磅
[00:09:40.960 --> 00:09:42.960]  去到我一百六十幾磅嘅時候
[00:09:42.960 --> 00:09:43.960]  佢會覺得
[00:09:43.960 --> 00:09:44.960]  嘩係咪搞錯
[00:09:44.960 --> 00:09:46.960]  即係而家變咗個大肥佬咁樣
[00:09:46.960 --> 00:09:47.960]  我最高峰嘅時候
[00:09:47.960 --> 00:09:48.960]  一百八十磅
[00:09:48.960 --> 00:09:49.960]  最高峰嘅時候
[00:09:49.960 --> 00:09:50.960]  換言之
[00:09:50.960 --> 00:09:52.960]  愛本身嚟講
[00:09:52.960 --> 00:09:54.960]  你唔會因為個外形嘅改變
[00:09:54.960 --> 00:09:56.960]  而有所改變
[00:09:56.960 --> 00:09:58.960]  唔會因為我變咗肥佬
[00:09:58.960 --> 00:09:59.960]  佢就唔愛我
[00:09:59.960 --> 00:10:01.960]  我見到佢瘦咗咁多
[00:10:01.960 --> 00:10:03.960]  嘩 咁乾咁瘦
[00:10:03.960 --> 00:10:04.960]  好似好乾咁樣
[00:10:04.960 --> 00:10:05.960]  我就唔愛佢
[00:10:05.960 --> 00:10:06.960]  唔可能嘅事
[00:10:06.960 --> 00:10:08.960]  因為愛本身係冇條件
[00:10:08.960 --> 00:10:10.960]  而有人喜歡
[00:10:10.960 --> 00:10:13.960]  係可以因為時間空間
[00:10:13.960 --> 00:10:15.960]  或者一啲條件嘅轉變
[00:10:15.960 --> 00:10:16.960]  會有所改變
[00:10:16.960 --> 00:10:18.960]  但我哋知道神嘅愛
[00:10:18.960 --> 00:10:22.960]  係完全對我哋係無條件嘅愛
[00:10:22.960 --> 00:10:24.960]  但從來唔會因為
[00:10:24.960 --> 00:10:26.960]  因為我哋有咩改變
[00:10:26.960 --> 00:10:27.960]  而唔愛我哋
[00:10:27.960 --> 00:10:29.960]  所以我成日同弟兄姊妹講
[00:10:29.960 --> 00:10:30.960]  係我自己教會成日都講
[00:10:30.960 --> 00:10:32.960]  我從來都唔信香港
[00:10:32.960 --> 00:10:34.960]  係會有五十年不變
[00:10:34.960 --> 00:10:35.960]  我從來唔信呢句說話
[00:10:35.960 --> 00:10:37.960]  因為五十年點會唔變呢
[00:10:37.960 --> 00:10:39.960]  你諗下自己五十年前係點樣
[00:10:39.960 --> 00:10:41.960]  可能未出世
[00:10:41.960 --> 00:10:43.960]  如果出世嘅弟兄姊妹
[00:10:43.960 --> 00:10:45.960]  五十年前係點樣
[00:10:45.960 --> 00:10:46.960]  到五十年之後
[00:10:46.960 --> 00:10:47.960]  如果仲係五十年前咁樣
[00:10:47.960 --> 00:10:49.960]  證明你好幼稚
[00:10:49.960 --> 00:10:51.960]  冇可能嘅
[00:10:51.960 --> 00:10:53.960]  然之今日我哋一定會變
[00:10:53.960 --> 00:10:55.960]  但係喺愛嘅邊
[00:10:55.960 --> 00:10:57.960]  我哋睇到原來神俾我哋睇到
[00:10:57.960 --> 00:10:59.960]  愛真正嘅愛嘅原因
[00:10:59.960 --> 00:11:01.960]  真正嘅愛嘅定義
[00:11:01.960 --> 00:11:03.960]  係無條件
[00:11:03.960 --> 00:11:05.960]  當然第二部分
[00:11:05.960 --> 00:11:09.960]  就係愛係完全嘅擺上
[00:11:09.960 --> 00:11:12.960]  我用咗一個英文字就係offering獻上
[00:11:12.960 --> 00:11:14.960]  我哋又讀一讀呢幾節聖經好冇呀
[00:11:14.960 --> 00:11:16.960]  準備一二三
[00:11:21.960 --> 00:11:24.960]  神愛我哋嘅心在此就顯明了
[00:11:24.960 --> 00:11:26.960]  不是我哋愛神
[00:11:26.960 --> 00:11:28.960]  乃是神愛我哋
[00:11:28.960 --> 00:11:30.960]  差他嘅兒子為我哋嘅罪
[00:11:30.960 --> 00:11:32.960]  作了挽回制
[00:11:32.960 --> 00:11:34.960]  這就是愛了
[00:11:34.960 --> 00:11:37.960]  親愛嘅弟兄呀
[00:11:37.960 --> 00:11:39.960]  神既是這樣愛我哋
[00:11:39.960 --> 00:11:42.960]  我哋也當彼此相愛
[00:11:42.960 --> 00:11:44.960]  呢度好清楚講到
[00:11:44.960 --> 00:11:46.960]  神差佢嘅獨身兒子
[00:11:46.960 --> 00:11:48.960]  耶穌基督
[00:11:48.960 --> 00:11:50.960]  佢嚟到呢個世界上
[00:11:50.960 --> 00:11:52.960]  幫我哋 為我哋
[00:11:52.960 --> 00:11:54.960]  做咗個挽回制
[00:11:54.960 --> 00:11:56.960]  咩叫挽回制呢
[00:11:56.960 --> 00:11:58.960]  挽回制係藉著
[00:11:58.960 --> 00:12:00.960]  我哋獻上一啲禮物
[00:12:00.960 --> 00:12:02.960]  嚟到消除咗
[00:12:02.960 --> 00:12:04.960]  一啲嘅憤怒
[00:12:04.960 --> 00:12:07.960]  呢個就係一個挽回制嘅意思
[00:12:07.960 --> 00:12:10.960]  換言之我哋嘅神
[00:12:10.960 --> 00:12:13.960]  同人嘅關係因為人有罪
[00:12:13.960 --> 00:12:16.960]  曾經係彼此之間係分開咗
[00:12:16.960 --> 00:12:19.960]  但係我哋嘅神為咗愛我哋嘅緣故
[00:12:19.960 --> 00:12:21.960]  係猜怕佢自己獨身兒子
[00:12:21.960 --> 00:12:23.960]  成為咗一個挽回制
[00:12:23.960 --> 00:12:25.960]  而呢個挽回制嘅某個情況係
[00:12:25.960 --> 00:12:29.960]  熄咗上帝對人應有嘅憤怒
[00:12:29.960 --> 00:12:32.960]  換言之我哋有罪嘅時候
[00:12:32.960 --> 00:12:34.960]  上帝係的而且確係可以
[00:12:34.960 --> 00:12:36.960]  俾我哋有懲罰嘅
[00:12:36.960 --> 00:12:39.960]  因為罪嘅功架乃係死
[00:12:39.960 --> 00:12:41.960]  係有懲罰嘅
[00:12:41.960 --> 00:12:43.960]  但係我哋嘅神愛我哋到一個地步
[00:12:43.960 --> 00:12:45.960]  佢將佢自己嘅兒子
[00:12:45.960 --> 00:12:46.960]  耶穌基督
[00:12:46.960 --> 00:12:48.960]  佢嚟到為我哋做咗個挽回制
[00:12:48.960 --> 00:12:52.960]  而熄咗上帝嘅一個憤怒
[00:12:52.960 --> 00:12:54.960]  當我記得我自己細個時候
[00:12:54.960 --> 00:12:56.960]  我並唔係一個好乖嘅人
[00:12:56.960 --> 00:12:57.960]  我唔算一個好乖嘅人
[00:12:57.960 --> 00:12:58.960]  雖然唔算好藝嘅
[00:12:58.960 --> 00:12:59.960]  我都唔係一個好犀利嘅人
[00:12:59.960 --> 00:13:02.960]  我永遠都係中間好線
[00:13:02.960 --> 00:13:04.960]  平衡平衡最開心
[00:13:04.960 --> 00:13:05.960]  你唔好偏
[00:13:05.960 --> 00:13:06.960]  我係一個平衡嘅人
[00:13:06.960 --> 00:13:08.960]  我係可以話我自己好藝
[00:13:08.960 --> 00:13:10.960]  但覺得又唔算話太藝
[00:13:10.960 --> 00:13:13.960]  即係今日你哋諗下啲哲學嘅問題
[00:13:13.960 --> 00:13:15.960]  又係好藝又唔係太藝
[00:13:15.960 --> 00:13:16.960]  你自己諗下
[00:13:16.960 --> 00:13:18.960]  其實對我嚟講
[00:13:18.960 --> 00:13:20.960]  我由細到大
[00:13:20.960 --> 00:13:22.960]  我小學三年班
[00:13:22.960 --> 00:13:25.960]  我已經係賭錢
[00:13:25.960 --> 00:13:26.960]  我好鍾意賭錢
[00:13:26.960 --> 00:13:28.960]  我最鍾意打麻雀
[00:13:28.960 --> 00:13:30.960]  我小學三年班就打麻雀
[00:13:30.960 --> 00:13:33.960]  即係小學三年班九歲
[00:13:33.960 --> 00:13:37.960]  我小學五年班就賭外圍
[00:13:37.960 --> 00:13:39.960]  知唔知咩係外圍
[00:13:39.960 --> 00:13:42.960]  你哋應該唔知佢哋咁怪
[00:13:42.960 --> 00:13:45.960]  我係賭外圍狗
[00:13:45.960 --> 00:13:49.960]  當然而家係賭外圍波
[00:13:49.960 --> 00:13:51.960]  我年輕嗰時係賭外圍狗
[00:13:51.960 --> 00:13:53.960]  即係澳門賽狗
[00:13:53.960 --> 00:13:55.960]  香港可以去買
[00:13:55.960 --> 00:13:58.960]  我小學五年班就同幾個同學
[00:13:58.960 --> 00:13:59.960]  我哋小學同學
[00:13:59.960 --> 00:14:01.960]  四個小學同學夾粉
[00:14:01.960 --> 00:14:03.960]  曾經試過廿二蚊
[00:14:03.960 --> 00:14:04.960]  廿二蚊
[00:14:04.960 --> 00:14:06.960]  我哋四個人夾粉廿二蚊
[00:14:06.960 --> 00:14:08.960]  就四穿十一
[00:14:08.960 --> 00:14:09.960]  即係兩蚊一條錦
[00:14:09.960 --> 00:14:10.960]  就廿二蚊
[00:14:10.960 --> 00:14:11.960]  四穿十一
[00:14:11.960 --> 00:14:13.960]  結果穿晒
