
[00:00:00.000 --> 00:00:03.000]  讓我們開始之前,我們先有一個祈禱
[00:09:33.800 --> 00:09:36.600]  不知道大家應該都出世了
[00:09:36.600 --> 00:09:38.200]  2010年
[00:09:38.200 --> 00:09:40.000]  就有一個青海
[00:09:40.000 --> 00:09:42.400]  有一個大地震發生
[00:09:42.400 --> 00:09:44.800]  當時我就和同工一同
[00:09:44.800 --> 00:09:46.800]  一起去到這個災區
[00:09:46.800 --> 00:09:50.800]  看看有什麼東西是教會可以做到的
[00:09:50.800 --> 00:09:54.000]  當中我們認識了一個基督教的機構
[00:09:54.000 --> 00:09:58.600]  他們在災區放置了幾個淚水器
[00:09:58.600 --> 00:10:03.000]  可以爲災民提供可飲用的清潔食水
[00:10:03.000 --> 00:10:05.800]  應該是可以去到園的
[00:10:05.800 --> 00:10:07.800]  而每一個裝置
[00:10:07.800 --> 00:10:11.400]  會安排義工在那裏站崗
[00:10:11.400 --> 00:10:16.400]  他們站崗主要是幫助開水口給災民
[00:10:16.400 --> 00:10:21.200]  而這些義工其實都是來自於教會的不同的弟兄姐妹
[00:10:21.200 --> 00:10:23.000]  他們藉着站崗
[00:10:23.000 --> 00:10:25.200]  就可以接觸到這些災民
[00:10:25.200 --> 00:10:26.800]  可以關心他們的需要
[00:10:26.800 --> 00:10:29.000]  和和他們建立關係
[00:10:29.000 --> 00:10:33.800]  也因此可以看看有沒有機會可以傳揚福音
[00:10:33.800 --> 00:10:38.400]  但是這些來自不同地方的弟兄姐妹的這些義工
[00:10:38.400 --> 00:10:41.000]  其實他們都不能夠逗留太久
[00:10:41.000 --> 00:10:42.800]  因爲他們自己本身都有家
[00:10:42.800 --> 00:10:45.600]  還有他們有教會的侍奉崗位
[00:10:45.600 --> 00:10:49.400]  所以舊的那批到這地步
[00:10:49.400 --> 00:10:52.200]  就要等待新一批的弟兄姐妹來
[00:10:52.200 --> 00:10:55.000]  他們就要彼此交替
[00:10:55.000 --> 00:10:58.200]  將他們曾經認識的青藏人
[00:10:58.200 --> 00:11:00.800]  可以介紹給這些新的人
[00:11:00.800 --> 00:11:03.400]  新一批的弟兄姐妹認識
[00:11:03.400 --> 00:11:08.400]  你要知道本身藏族人和漢人是沒有什麼來往的
[00:11:08.400 --> 00:11:12.400]  所以能夠這樣將他們連結
[00:11:12.400 --> 00:11:17.800]  彼此認識在當時的情況來說是一個很奇妙的事
[00:11:17.800 --> 00:11:23.400]  但他們就在當中這樣和這些青藏人聯絡建立關係
[00:11:23.400 --> 00:11:27.400]  並且有一些他們願意去聽徐福音
[00:11:27.400 --> 00:11:30.000]  不過令我最感動的就是
[00:11:30.000 --> 00:11:34.200]  原本這一班來自各城各省的弟兄姐妹
[00:11:34.200 --> 00:11:36.400]  他們是彼此不認識的
[00:11:36.400 --> 00:11:40.800]  但是他們在那裏做着同一件事
[00:11:40.800 --> 00:11:43.800]  我有和那些弟兄姐妹聊過天
[00:11:43.800 --> 00:11:46.600]  有一些是教會差派
[00:11:46.600 --> 00:11:50.000]  有些本身是教會的領袖
[00:11:50.000 --> 00:11:51.400]  其中有一個姐妹
[00:11:51.400 --> 00:11:54.000]  她是四川一間教會的領袖
[00:11:54.000 --> 00:11:59.800]  她說她教會也曾經經歷過四川大地震的日子
[00:11:59.800 --> 00:12:01.800]  之後就很興旺了
[00:12:01.800 --> 00:12:04.800]  有好幾千人信主等等
[00:12:04.800 --> 00:12:08.600]  但是她並沒有因爲自己的教會大
[00:12:08.600 --> 00:12:11.400]  也沒有因爲自己是教會領袖
[00:12:11.400 --> 00:12:16.400]  而覺得自己在災區服侍人的時候有特別的優待
[00:12:16.400 --> 00:12:18.800]  反而在她分享的時候
[00:12:18.800 --> 00:12:20.400]  她補充了一句
[00:12:20.400 --> 00:12:24.600]  她說:我們在這裏不講自己教會的名字
[00:12:24.600 --> 00:12:27.800]  我們只講耶穌的名字
[00:12:27.800 --> 00:12:31.400]  好幾間來自不同背景的教會
[00:12:31.400 --> 00:12:34.400]  或者他們都有不同的教會文化
[00:12:34.400 --> 00:12:38.600]  他們沒有因爲不跟從我們而去阻止對方
[00:12:38.600 --> 00:12:43.400]  相反,他們能夠去那裏一同服侍災民
[00:12:43.400 --> 00:12:46.600]  爲的是基督的名
[00:12:46.600 --> 00:12:51.800]  福音的重要主旨是講明瞭上帝的揀選
[00:12:51.800 --> 00:12:54.800]  我們每一個人的罪孽深重
[00:12:54.800 --> 00:13:01.200]  但是上帝的福音令我們因此而得到祂的揀選和愛
[00:13:01.200 --> 00:13:07.200]  但是這個揀選其實不應該令我們有一些
[00:13:07.200 --> 00:13:10.000]  覺得自己更優越的優越感
[00:13:10.000 --> 00:13:15.800]  這份優越感不應該令我們成爲信徒之間的比較
[00:13:15.800 --> 00:13:20.200]  因爲這個優越感本身只是來自於基督
[00:13:20.200 --> 00:13:21.400]  弟兄姊妹
[00:13:21.400 --> 00:13:27.800]  有時我們可能不是跟外面未信主的人比較
[00:13:27.800 --> 00:13:31.400]  有時我們或多或少在比較之中
[00:13:31.400 --> 00:13:35.000]  我們忘卻了我們信徒的身份
[00:13:35.000 --> 00:13:37.200]  有時我們可能會想
[00:13:37.200 --> 00:13:39.800]  我們的侍奉好像更加重要
[00:13:39.800 --> 00:13:42.400]  又或者團契多些人
[00:13:42.400 --> 00:13:45.000]  又或者我們彼此之間區分
[00:13:45.000 --> 00:13:48.000]  覺得這個人都不跟我合適
[00:13:48.000 --> 00:13:50.000]  他又不跟我們在一起
[00:13:50.000 --> 00:13:55.800]  所以彼此之間造成了關係的破裂
[00:13:55.800 --> 00:14:00.000]  但是感恩的是我在梁法堂看到弟兄姊妹
[00:14:00.000 --> 00:14:02.600]  都很願意彼此接納
[00:14:02.600 --> 00:14:06.600]  他們會在不同的團契裏面互相補位
[00:14:06.600 --> 00:14:09.000]  願意我們繼續去持守
[00:14:09.000 --> 00:14:13.000]  這個因爲耶穌的名所帶來的超然身份
[00:14:13.000 --> 00:14:16.200]  是叫我們去接納而不是拒絕
[00:14:16.200 --> 00:14:18.000]  而我們這樣做的話
[00:14:18.000 --> 00:14:20.200]  這個其實不是一個選擇
[00:14:20.200 --> 00:14:24.000]  而是我們擁有這個身份而必須做的事
[00:14:24.000 --> 00:14:28.600]  正如在第42至47節這一段經文
[00:14:28.600 --> 00:14:31.200]  耶穌運用了一些很強烈
[00:14:31.200 --> 00:14:34.800]  很激的詞語去引發門徒
[00:14:34.800 --> 00:14:39.200]  去反省自己的信仰和侍奉態度
[00:14:39.200 --> 00:14:42.600]  在第42節這樣說
[00:14:42.600 --> 00:14:47.200]  「凡是信我的小子中一個跌倒的
[00:14:47.200 --> 00:14:52.000]  倒不如把大磨石穿在這人的頸項上
[00:14:52.000 --> 00:14:54.600]  然後扔他下海
[00:14:54.600 --> 00:14:58.000]  你把這個小子的頸項
[00:14:58.000 --> 00:14:59.600]  綁在大磨石上
[00:14:59.600 --> 00:15:01.600]  扔了他下海都更好
[00:15:01.600 --> 00:15:04.600]  因爲這樣你只是殺了他的身體
[00:15:04.600 --> 00:15:07.000]  但如果你摒棄這個小子
[00:15:07.000 --> 00:15:08.200]  令他跌倒
[00:15:08.200 --> 00:15:10.000]  令他離棄上帝
[00:15:10.000 --> 00:15:12.800]  就是將對方徹底的殺死
[00:15:12.800 --> 00:15:16.600]  令他和上帝永遠的分開」
[00:15:16.600 --> 00:15:17.600]  在這裏
[00:15:17.600 --> 00:15:20.400]  聖經特別用了「小子」這個字
[00:15:20.400 --> 00:15:22.000]  就是一個微不足道
[00:15:22.000 --> 00:15:23.200]  無權無勢
[00:15:23.200 --> 00:15:24.600]  不起眼的人
[00:15:24.600 --> 00:15:29.800]  顯然就是要將門徒看重的那份超然身份
[00:15:29.800 --> 00:15:32.600]  作爲強烈的對比
[00:15:32.600 --> 00:15:36.600]  世界的價值觀總是叫我們
[00:15:36.600 --> 00:15:38.200]  作不同的區分
[00:15:38.200 --> 00:15:41.600]  以人的能力、身份、地位
[00:15:41.600 --> 00:15:45.200]  去衡量他是不是偉大和成功
[00:15:45.200 --> 00:15:47.800]  當然我們要對別人的付出
[00:15:47.800 --> 00:15:50.000]  加以欣賞和肯定
[00:15:50.000 --> 00:15:52.600]  但我們不應該以這樣
[00:15:52.600 --> 00:15:57.400]  作爲提升自己比別人更加優越的價值
[00:15:57.400 --> 00:16:00.400]  超然的身份對於世人來說
[00:16:00.400 --> 00:16:02.200]  就是「話曬事」
[00:16:02.200 --> 00:16:05.600]  甚至可以超越在一切體制之上
[00:16:05.600 --> 00:16:10.600]  並且用他來作爲壓制人的手段
[00:16:10.600 --> 00:16:13.400]  成爲衆人的腦袋
[00:16:13.400 --> 00:16:16.200]  不過耶穌正正在上文
[00:16:16.200 --> 00:16:20.200]  第35節這樣說
[00:16:20.200 --> 00:16:22.400]  若有人願意爲首
[00:16:22.400 --> 00:16:24.400]  他要作衆人之後
[00:16:24.400 --> 00:16:27.000]  作衆人的用人
[00:16:27.000 --> 00:16:32.200]  爲首本來是有一個超然地位的身份
[00:16:32.200 --> 00:16:34.200]  成爲腦袋
[00:16:34.200 --> 00:16:37.600]  但耶穌卻將這個大的概念
[00:16:37.600 --> 00:16:40.000]  作重新的定義
[00:16:40.000 --> 00:16:43.600]  爲首要作爲衆人最末的一個
[00:16:43.600 --> 00:16:45.600]  最後的那個
[00:16:45.600 --> 00:16:48.600]  當然這並不是表示我們要請個工人
[00:16:48.600 --> 00:16:51.600]  或者請個員工回來服侍他
[00:16:51.600 --> 00:16:54.800]  而是耶穌揭示了天國的倫理
[00:16:54.800 --> 00:16:58.000]  教導我們對成敗得失功過
[00:16:58.000 --> 00:17:00.800]  要有一個新的評價和標準
[00:17:00.800 --> 00:17:05.600]  就是要逆轉顛覆只有強者纔可以留下
[00:17:05.600 --> 00:17:10.200]  弱者要被淘汰的世界價值觀
[00:17:10.200 --> 00:17:14.400]  耶穌在這裏用了三組同樣的格式
[00:17:14.400 --> 00:17:17.600]  去帶出兩個極端的結果
[00:17:17.600 --> 00:17:19.600]  第一組就是
[00:17:19.600 --> 00:17:24.400]  你寧願失去令你跌倒的一隻手
[00:17:24.400 --> 00:17:26.400]  令你跌倒的一隻腳
[00:17:26.400 --> 00:17:28.400]  和令你跌倒的一隻眼
[00:17:28.400 --> 00:17:30.000]  而進入永生
[00:17:30.000 --> 00:17:34.000]  總好過你保存着兩隻手
[00:17:34.000 --> 00:17:36.200]  和保存着兩隻腳
[00:17:36.200 --> 00:17:38.200]  保存着兩隻眼
[00:17:38.200 --> 00:17:39.600]  而進入地獄
[00:17:39.600 --> 00:17:42.600]  與上帝永遠分離更好
[00:17:42.600 --> 00:17:47.600]  這個意思並不是叫門徒以自殘作爲對付罪的途徑
[00:17:47.600 --> 00:17:50.200]  而是以這個誇張的隱喻
[00:17:50.200 --> 00:17:55.200]  叫門徒嚴肅正視他們的信仰和侍奉生命
[00:17:55.200 --> 00:17:59.400]  不能忽視生命中令你跌倒的罪
[00:17:59.400 --> 00:18:01.400]  這個也提醒門徒
[00:18:01.400 --> 00:18:06.600]  不要輕視那些在羣體之中微小的成員
[00:18:06.600 --> 00:18:09.000]  這個就正如我們之前所說
[00:18:09.000 --> 00:18:13.000]  我們因耶穌的名去接待這些小子
[00:18:13.000 --> 00:18:15.400]  這個是因爲主的名
[00:18:15.400 --> 00:18:16.800]  不是一個選擇
[00:18:16.800 --> 00:18:21.400]  而是我們擁有基督所賦予我們超然身份
[00:18:21.400 --> 00:18:24.200]  而必須要做的事
[00:18:24.200 --> 00:18:26.600]  因爲是第37節這樣說
[00:18:26.600 --> 00:18:31.800]  凡爲我的名接納一個像這個小孩子
[00:18:31.800 --> 00:18:33.200]  就是接納我
[00:18:33.200 --> 00:18:35.200]  凡接納我不是接納我
[00:18:35.200 --> 00:18:38.200]  而是接納那個差我來的
[00:18:38.200 --> 00:18:44.600]  這裏的小孩子正好是和第42節的小子相呼應
[00:18:44.600 --> 00:18:48.000]  所以當我們和主的話相違背
[00:18:48.000 --> 00:18:51.000]  爲了保存着我們自身的超然身份
[00:18:51.000 --> 00:18:53.200]  而拒絕他人
[00:18:53.200 --> 00:18:55.800]  這個就等同拒絕上帝
[00:18:55.800 --> 00:18:58.200]  而跌落在罪之中
[00:18:58.200 --> 00:19:02.000]  被困在這個蟲和火的地方
[00:19:02.000 --> 00:19:07.400]  就是當時的人被譽爲是懲治不義之人的地方
[00:19:07.400 --> 00:19:09.600]  這個同樣的意思
[00:19:09.600 --> 00:19:17.800]  也就是人賺得全世界卻賠上自己生命的核心所在
[00:19:17.800 --> 00:19:20.800]  因此在第49節這樣說
[00:19:20.800 --> 00:19:25.000]  每一個人必被火像鹽一樣熱起來
[00:19:25.000 --> 00:19:29.800]  在這裏火和之前審判的火其實是有分別的
[00:19:29.800 --> 00:19:32.400]  因爲鹽在聖經裏面
[00:19:32.400 --> 00:19:33.800]  這裏沒有打出來
[00:19:33.800 --> 00:19:37.800]  如果你看回和合本的聖經,就是我們教會的聖經
[00:19:37.800 --> 00:19:39.200]  你看到它有一個註腳
[00:19:39.200 --> 00:19:42.600]  就是寫着凡祭物必用鹽熱
[00:19:42.600 --> 00:19:44.600]  其實根據舊約經文
[00:19:44.600 --> 00:19:49.400]  鹽是憲制不可或缺的元素
[00:19:49.400 --> 00:19:52.800]  也都象徵着神立的約和
[00:19:52.800 --> 00:19:56.400]  在《利未記》2章13節就有這樣記載
[00:19:56.400 --> 00:20:00.800]  凡獻爲掃祭的貢物都要用鹽調和
[00:20:00.800 --> 00:20:05.400]  在掃祭之中不可缺少你和上帝立約的鹽
[00:20:05.400 --> 00:20:08.800]  一切貢物都要加鹽獻賞
[00:20:08.800 --> 00:20:12.200]  因此我們可以理解在這裏所指的鹽
[00:20:12.200 --> 00:20:16.000]  就好像有着憲制的意思
[00:20:16.000 --> 00:20:21.800]  都不遵守上帝命令的人會被懲治於審判的火之中
[00:20:21.800 --> 00:20:24.400]  同樣遵守上帝命令的人
