
[00:00:00.000 --> 00:00:05.000]  今天我們要分享的題目是兩種智慧
[00:07:02.000 --> 00:07:04.000]  就表現出來什麼
[00:07:04.000 --> 00:07:06.000]  因爲你裏頭有美好的生命
[00:07:06.000 --> 00:07:08.000]  你有個新的生命
[00:07:08.000 --> 00:07:15.000]  你有新的生命
[00:07:15.000 --> 00:07:17.000]  你有個美好的生命
[00:07:17.000 --> 00:07:22.000]  那麼你就要從這個生命裏頭出來個美好的生活
[00:07:22.000 --> 00:07:25.000]  生命跟生活是分不開的
[00:07:25.000 --> 00:07:29.000]  你有生命纔出來什麼樣的生活
[00:07:29.000 --> 00:07:32.000]  你有好的生命就出來好的生活
[00:07:32.000 --> 00:07:34.000]  你這時候生命不好
[00:07:34.000 --> 00:07:37.000]  出來的生活不會是好的
[00:07:37.000 --> 00:07:41.000]  這就是說應該在行爲上表現出來
[00:07:41.000 --> 00:07:48.000]  就從你美好的生命裏頭把美好的生活給表現出來
[00:07:48.000 --> 00:07:54.000]  至於說他的在智慧的溫柔上
[00:07:54.000 --> 00:07:57.000]  溫柔上能夠表現出來
[00:07:57.000 --> 00:08:01.000]  好行爲是藉着溫柔表現出來的
[00:08:01.000 --> 00:08:04.000]  那這個溫柔呢
[00:08:04.000 --> 00:08:06.000]  是真智慧的特性
[00:08:06.000 --> 00:08:11.000]  你說這個人很有智慧
[00:08:11.000 --> 00:08:13.000]  可是這個人很粗暴
[00:08:13.000 --> 00:08:16.000]  說話也不留餘地
[00:08:16.000 --> 00:08:18.000]  也不顧到別人感受
[00:08:18.000 --> 00:08:20.000]  你很厲害
[00:08:20.000 --> 00:08:22.000]  那這種不叫智慧
[00:08:22.000 --> 00:08:24.000]  不是真的智慧
[00:08:24.000 --> 00:08:28.000]  這真智慧他所借的溫柔表現出來
[00:08:28.000 --> 00:08:32.000]  並不是說他講話的時候要心生氣氣
[00:08:32.000 --> 00:08:34.000]  那麼纔算是有智慧
[00:08:34.000 --> 00:08:39.000]  那是說你這個裏面的心是溫柔的
[00:08:39.000 --> 00:08:41.000]  我們在聖經上看到
[00:08:41.000 --> 00:08:45.000]  這個基督徒神要基督徒所有的溫柔啊
[00:08:45.000 --> 00:08:51.000]  不是像世界上的這個概念那種溫柔
[00:08:51.000 --> 00:08:53.000]  這個聖經說溫柔呢
[00:08:53.000 --> 00:08:56.000]  就是聖靈所借的果子
[00:08:56.000 --> 00:09:00.000]  這溫柔裏頭有這個和善
[00:09:00.000 --> 00:09:03.000]  有順服的意思
[00:09:03.000 --> 00:09:05.000]  有順服
[00:09:05.000 --> 00:09:08.000]  就是一個地方
[00:09:08.000 --> 00:09:11.000]  他說有智慧
[00:09:11.000 --> 00:09:13.000]  說我很有智慧
[00:09:13.000 --> 00:09:18.000]  可是他裏頭的心不是溫柔的心
[00:09:18.000 --> 00:09:21.000]  那麼這種地方呢
[00:09:21.000 --> 00:09:22.000]  沒有智慧
[00:09:22.000 --> 00:09:23.000]  沒有溫柔的地方呢
[00:09:23.000 --> 00:09:25.000]  也沒有智慧
[00:09:25.000 --> 00:09:27.000]  所以這裏特別提到
[00:09:27.000 --> 00:09:30.000]  是在智慧的溫柔上
[00:09:30.000 --> 00:09:33.000]  能夠顯出他的善行
[00:09:33.000 --> 00:09:36.000]  他的好行爲是有溫柔的
[00:09:36.000 --> 00:09:41.000]  這樣的一個內心所發出來的
[00:09:41.000 --> 00:09:45.000]  我們在聖經裏頭看到亞伯拉罕
[00:09:45.000 --> 00:09:50.000]  亞伯拉罕他是以色列人的祖先
[00:09:50.000 --> 00:09:53.000]  聖經說他是一個信心的人
[00:09:53.000 --> 00:09:56.000]  他是我們信心的榜樣
[00:09:56.000 --> 00:09:59.000]  那從亞伯拉罕聖經我們看到
[00:09:59.000 --> 00:10:02.000]  有一次他跟他的侄兒羅德
[00:10:02.000 --> 00:10:05.000]  爲了要分開
[00:10:05.000 --> 00:10:07.000]  因爲他們都很富有
[00:10:07.000 --> 00:10:08.000]  那個地上
[00:10:08.000 --> 00:10:11.000]  他們所住的地方
[00:10:11.000 --> 00:10:13.000]  他們的羊羣牛羊很多了
[00:10:13.000 --> 00:10:15.000]  就不夠用了
[00:10:15.000 --> 00:10:19.000]  那麼就是兩家的牧羊的人
[00:10:19.000 --> 00:10:21.000]  都會爭吵
[00:10:21.000 --> 00:10:22.000]  所以亞伯拉罕說
[00:10:22.000 --> 00:10:24.000]  那不如我們就分開吧
[00:10:24.000 --> 00:10:26.000]  我們找更大的地方
[00:10:26.000 --> 00:10:29.000]  那麼你可以選你要去的地方
[00:10:29.000 --> 00:10:30.000]  你選完了以後
[00:10:30.000 --> 00:10:33.000]  我再去別的地方
[00:10:33.000 --> 00:10:38.000]  那這是一個亞伯拉罕
[00:10:38.000 --> 00:10:41.000]  那麼羅德就先選了
[00:10:41.000 --> 00:10:43.000]  亞伯拉罕讓羅德先選
[00:10:43.000 --> 00:10:47.000]  羅德就看他所在的地方呢
[00:10:47.000 --> 00:10:49.000]  那個地方是個月蛋河的平原
[00:10:49.000 --> 00:10:51.000]  這水草很豐富
[00:10:51.000 --> 00:10:53.000]  地方很美
[00:10:53.000 --> 00:10:56.000]  就像埃及一樣的繁榮
[00:10:56.000 --> 00:11:00.000]  就像耶和華的園子那麼的豐富
[00:11:00.000 --> 00:11:03.000]  所以羅德說我要選那片地方
[00:11:03.000 --> 00:11:07.000]  那麼把好的地方就他先選去了
[00:11:07.000 --> 00:11:11.000]  亞伯拉罕就得到其他的
[00:11:11.000 --> 00:11:14.000]  不好不太好的地方
[00:11:14.000 --> 00:11:15.000]  他就讓給他
[00:11:15.000 --> 00:11:17.000]  那就是溫柔
[00:11:17.000 --> 00:11:19.000]  就不跟他爭
[00:11:19.000 --> 00:11:21.000]  寧可他得到好處
[00:11:21.000 --> 00:11:23.000]  也不得要跟他爭
[00:11:23.000 --> 00:11:24.000]  一個人一半
[00:11:24.000 --> 00:11:26.000]  那你先選
[00:11:26.000 --> 00:11:29.000]  這就是一種溫柔
[00:11:29.000 --> 00:11:33.000]  所以聖經說溫柔的人有福了
[00:11:33.000 --> 00:11:36.000]  因爲他們必承受地圖
[00:11:36.000 --> 00:11:37.000]  你看見溫柔
[00:11:37.000 --> 00:11:38.000]  他讓步
[00:11:38.000 --> 00:11:41.000]  他讓別人得到好處
[00:11:41.000 --> 00:11:43.000]  看見他喫虧了
[00:11:43.000 --> 00:11:46.000]  但是說溫柔的人是有福的
[00:11:46.000 --> 00:11:48.000]  因爲他們要得到地圖
[00:11:48.000 --> 00:11:51.000]  所以當羅德選的最好的走了以後
[00:11:51.000 --> 00:11:54.000]  神就跟亞伯拉說
[00:11:54.000 --> 00:11:56.000]  他說你所看見的地
[00:11:56.000 --> 00:11:59.000]  全部要賜給你
[00:11:59.000 --> 00:12:00.000]  意思就是說
[00:12:00.000 --> 00:12:02.000]  好像他選的最好的
[00:12:02.000 --> 00:12:05.000]  其實你得到的比他還要更好
[00:12:05.000 --> 00:12:07.000]  這是溫柔的人
[00:12:07.000 --> 00:12:11.000]  他能夠得到神的祝福有更多的
[00:12:11.000 --> 00:12:13.000]  如果我們爲了一點事情
[00:12:13.000 --> 00:12:16.000]  要跟別人爭得水落石出
[00:12:16.000 --> 00:12:19.000]  好像你是看見你得罪了
[00:12:19.000 --> 00:12:21.000]  其實你是失去了很多
[00:12:21.000 --> 00:12:23.000]  失去了很多神的祝福
[00:12:23.000 --> 00:12:27.000]  所以神不要我們爲了一些生活上的事情
[00:12:27.000 --> 00:12:30.000]  跟別人爭吵不休
[00:12:30.000 --> 00:12:32.000]  寧可讓步
[00:12:32.000 --> 00:12:34.000]  讓神來做主
[00:12:34.000 --> 00:12:37.000]  這就是溫柔
[00:12:37.000 --> 00:12:39.000]  我在網站
[00:12:39.000 --> 00:12:43.000]  豐盛恩典網站上面看了一個
[00:12:43.000 --> 00:12:45.000]  叫做短文欣賞
[00:12:45.000 --> 00:12:47.000]  你們有沒有看到
[00:12:47.000 --> 00:12:49.000]  短文欣賞
[00:12:49.000 --> 00:12:51.000]  裏面有個短文
[00:12:51.000 --> 00:12:52.000]  就說到
[00:12:52.000 --> 00:12:56.000]  有一個很有錢的做麪包的老闆
[00:12:56.000 --> 00:12:58.000]  麪包師
[00:12:58.000 --> 00:13:00.000]  他看見周圍的人很窮
[00:13:00.000 --> 00:13:04.000]  他就說我每天要送給最窮的
[00:13:04.000 --> 00:13:07.000]  二十個小孩的
[00:13:07.000 --> 00:13:10.000]  每個人一條麪包
[00:13:10.000 --> 00:13:13.000]  那麼每天就有二十個孩子
[00:13:13.000 --> 00:13:15.000]  來了要拿的
[00:13:15.000 --> 00:13:17.000]  那麼在麪包欄裏頭
[00:13:17.000 --> 00:13:19.000]  放了二十條麪包
[00:13:19.000 --> 00:13:22.000]  那麼大家就真的看了這條大
[00:13:22.000 --> 00:13:24.000]  把大的全給撿走了
[00:13:24.000 --> 00:13:27.000]  剩下最後一個女孩子
[00:13:27.000 --> 00:13:29.000]  站在最後
[00:13:29.000 --> 00:13:31.000]  她也不去搶
[00:13:31.000 --> 00:13:34.000]  她就剩下一條最小的就給她了
[00:13:34.000 --> 00:13:37.000]  她拿的最小的麪包
[00:13:37.000 --> 00:13:39.000]  她心裏很感謝
[00:13:39.000 --> 00:13:41.000]  對這個做麪包師
[00:13:41.000 --> 00:13:44.000]  感謝謝謝你給我這條麪包
[00:13:44.000 --> 00:13:46.000]  她就回到家裏了
[00:13:46.000 --> 00:13:49.000]  第二天又是這樣
[00:13:49.000 --> 00:13:54.000]  又是每天有一條麪包可以來拿
[00:13:54.000 --> 00:13:55.000]  有一天
[00:13:55.000 --> 00:13:57.000]  就小孩子拿回去
[00:13:57.000 --> 00:13:59.000]  也是拿到最小一條麪包
[00:13:59.000 --> 00:14:01.000]  拿到家裏以後
[00:14:01.000 --> 00:14:02.000]  給他媽媽
[00:14:02.000 --> 00:14:04.000]  他媽媽把麪包一切開
[00:14:04.000 --> 00:14:07.000]  裏頭有幾塊銀幣
[00:14:07.000 --> 00:14:09.000]  幾塊銀幣
[00:14:09.000 --> 00:14:12.000]  他媽媽說一定是做麪包師
[00:14:12.000 --> 00:14:13.000]  這個人啊
[00:14:13.000 --> 00:14:17.000]  不小心把銀幣掉在麪包裏頭了
[00:14:17.000 --> 00:14:20.000]  所以說這小女孩說你回去
[00:14:20.000 --> 00:14:24.000]  把錢銀幣送還給他
[00:14:24.000 --> 00:14:27.000]  那這個小女孩就回去
[00:14:27.000 --> 00:14:31.000]  見那個麪包師跟他說
[00:14:31.000 --> 00:14:32.000]  他說不是的
[00:14:32.000 --> 00:14:35.000]  這是我故意把這個
[00:14:35.000 --> 00:14:37.000]  在最小的麪包裏頭
[00:14:37.000 --> 00:14:40.000]  割了這幾塊銀幣
[00:14:40.000 --> 00:14:42.000]  既然你是那麼溫柔
[00:14:42.000 --> 00:14:43.000]  這個女孩很溫柔
[00:14:43.000 --> 00:14:45.000]  不跟他搶
[00:14:45.000 --> 00:14:49.000]  好像看見是損失很大
[00:14:49.000 --> 00:14:53.000]  可是他得到的是更多
[00:14:53.000 --> 00:14:55.000]  所以這個也是教訓我們
[00:14:55.000 --> 00:14:56.000]  我們要學習智慧
[00:14:56.000 --> 00:14:58.000]  要從什麼地方開始呢
[00:14:58.000 --> 00:15:01.000]  要從溫柔上開始
[00:15:01.000 --> 00:15:03.000]  就是說不去
[00:15:03.000 --> 00:15:05.000]  爲了一些小的事情
[00:15:05.000 --> 00:15:08.000]  一些生活上的一些小事情
[00:15:08.000 --> 00:15:12.000]  一句兩句話就真的那麼樣
[00:15:12.000 --> 00:15:15.000]  我們要學習在智慧的溫柔上
[00:15:15.000 --> 00:15:19.000]  把這個好行爲能夠表現出來
[00:15:19.000 --> 00:15:21.000]  在這些經文裏頭
[00:15:21.000 --> 00:15:23.000]  說到兩種智慧
[00:15:23.000 --> 00:15:25.000]  一種是假的智慧
[00:15:25.000 --> 00:15:27.000]  一種是真的智慧
[00:15:27.000 --> 00:15:29.000]  現在我們來看看
[00:15:29.000 --> 00:15:34.000]  雅各先說到什麼是假的智慧
[00:15:34.000 --> 00:15:39.000]  假的智慧就是世界的智慧
[00:15:39.000 --> 00:15:42.000]  世界上人也講智慧
[00:15:42.000 --> 00:15:44.000]  說這個人很有智慧
[00:15:44.000 --> 00:15:46.000]  但是很多地方呢
[00:15:46.000 --> 00:15:49.000]  講的這個世界的智慧的話
[00:15:49.000 --> 00:15:53.000]  深經說這是一個假的智慧
[00:15:53.000 --> 00:15:57.000]  這假的智慧是什麼呢
[00:15:57.000 --> 00:16:02.000]  在第十五節說
[00:16:02.000 --> 00:16:04.000]  他說這樣的智慧
[00:16:04.000 --> 00:16:06.000]  不是從上頭來的
[00:16:06.000 --> 00:16:09.000]  乃是有幾個特徵
[00:16:09.000 --> 00:16:12.000]  第一個是屬地的
[00:16:12.000 --> 00:16:14.000]  第二個是屬情慾的
[00:16:14.000 --> 00:16:18.000]  第三個是屬鬼魔的
[00:16:18.000 --> 00:16:21.000]  什麼是世界的智慧呢
[00:16:21.000 --> 00:16:25.000]  世界智慧有這三方面的特點
[00:16:25.000 --> 00:16:28.000]  一方面就說到是屬地的
[00:16:28.000 --> 00:16:32.000]  屬地的意思就是屬於這個世界的
[00:16:32.000 --> 00:16:36.000]  根據世界上的人他們的原則
[00:16:36.000 --> 00:16:39.000]  根據世界的思想
[00:16:39.000 --> 00:16:41.000]  也根據世界的目標
[00:16:41.000 --> 00:16:43.000]  世界有什麼目標呢
[00:16:43.000 --> 00:16:47.000]  一個人如果是一般的事業有什麼目標呢
[00:16:47.000 --> 00:16:49.000]  錢越多越好
[00:16:49.000 --> 00:16:51.000]  東西越多越好
[00:16:51.000 --> 00:16:54.000]  那麼能夠成功
[00:16:54.000 --> 00:16:58.000]  追求的精神發達成功
[00:16:58.000 --> 00:17:01.000]  做出什麼豐功偉績出來
[00:17:01.000 --> 00:17:03.000]  他有一個目標
[00:17:03.000 --> 00:17:04.000]  那這個目標呢
[00:17:04.000 --> 00:17:10.000]  是一個比較小的目標
[00:17:10.000 --> 00:17:12.000]  那這個屬情慾的呢
[00:17:12.000 --> 00:17:15.000]  就是屬肉體的
[00:17:15.000 --> 00:17:17.000]  屬情慾的意思就是
[00:17:17.000 --> 00:17:19.000]  他是看到眼前的
[00:17:19.000 --> 00:17:22.000]  看到一個暫時的
[00:17:22.000 --> 00:17:25.000]  看到呢是自己的好處
[00:17:25.000 --> 00:17:27.000]  這個智慧
[00:17:27.000 --> 00:17:31.000]  有些人爲了得到這點東西
[00:17:31.000 --> 00:17:35.000]  他就是損人利己
[00:17:35.000 --> 00:17:39.000]  或者是用非法的手段來得到
[00:17:39.000 --> 00:17:43.000]  這些都是爲了自己
[00:17:43.000 --> 00:17:47.000]  爲了目前一點的享受
[00:17:47.000 --> 00:17:51.000]  那麼這個是在屬肉體的
[00:17:51.000 --> 00:17:53.000]  屬鬼魔的
[00:17:53.000 --> 00:17:55.000]  就像鬼魔
[00:17:55.000 --> 00:17:59.000]  這樣的智慧像鬼魔那麼樣的
[00:17:59.000 --> 00:18:02.000]  來損人利己
[00:18:02.000 --> 00:18:03.000]  來傷害別人
[00:18:03.000 --> 00:18:05.000]  來爲了自己的好處
[00:18:05.000 --> 00:18:08.000]  那麼就不像神
[00:18:08.000 --> 00:18:10.000]  這個鬼魔的智慧呢
[00:18:10.000 --> 00:18:13.000]  就是叫人離開神
[00:18:13.000 --> 00:18:16.000]  離開神的智慧
[00:18:16.000 --> 00:18:18.000]  所以這個是一個假的
[00:18:18.000 --> 00:18:21.000]  假的智慧
[00:18:21.000 --> 00:18:26.000]  不是神所要的真正的智慧
[00:18:26.000 --> 00:18:27.000]  結果呢
[00:18:27.000 --> 00:18:32.000]  他說就有嫉妒風爭了
[00:18:32.000 --> 00:18:36.000]  就有表現出來
[00:18:36.000 --> 00:18:38.000]  就有嫉妒風爭啊
[00:18:38.000 --> 00:18:41.000]  有自誇
[00:18:41.000 --> 00:18:43.000]  那麼說謊言
[00:18:43.000 --> 00:18:45.000]  抵擋真道
[00:18:45.000 --> 00:18:50.000]  就有出來各樣的擾亂
[00:18:50.000 --> 00:18:52.000]  混亂
[00:18:52.000 --> 00:18:55.000]  所以你一個智慧說很有智慧
[00:18:55.000 --> 00:19:01.000]  說這個一個公司的總裁很有智慧
[00:19:01.000 --> 00:19:03.000]  結果搞的公司很混亂
[00:19:03.000 --> 00:19:04.000]  亂七八糟
[00:19:04.000 --> 00:19:06.000]  那不能說他有智慧
[00:19:06.000 --> 00:19:07.000]  還有呢
[00:19:07.000 --> 00:19:09.000]  各樣的壞事
[00:19:09.000 --> 00:19:11.000]  各樣不好的事情
[00:19:11.000 --> 00:19:13.000]  叫人受傷的
[00:19:13.000 --> 00:19:15.000]  叫人受到壓迫的
[00:19:15.000 --> 00:19:19.000]  這些各樣的事情都出來了
[00:19:19.000 --> 00:19:23.000]  所以這個是從一個假的智慧
[00:19:23.000 --> 00:19:27.000]  先聖經先說到假的智慧
[00:19:27.000 --> 00:19:32.000]  聖經裏頭就看到有一個教會也很講究智慧的
[00:19:32.000 --> 00:19:34.000]  這就是哥林多教會
[00:19:34.000 --> 00:19:36.000]  你要讀到哥林多前書的話
[00:19:36.000 --> 00:19:39.000]  你就看到就哥林多教會里頭呢
[00:19:39.000 --> 00:19:42.000]  他是凡事不足
[00:19:42.000 --> 00:19:45.000]  他說他的口才知識多全輩
[00:19:45.000 --> 00:19:50.000]  他們恩賜也沒有一樣不及其他教會的
[00:19:50.000 --> 00:19:55.000]  但是他們裏面確實有很多的分別類
[00:19:55.000 --> 00:19:57.000]  有階檔紛爭
[00:19:57.000 --> 00:19:59.000]  有的時候我的說彼得的
[00:19:59.000 --> 00:20:01.000]  有的時候我說保羅的
[00:20:01.000 --> 00:20:02.000]  有的時候我什麼不熟
[00:20:02.000 --> 00:20:04.000]  我熟熟這個基督的
[00:20:04.000 --> 00:20:06.000]  我比你們多高
[00:20:06.000 --> 00:20:09.000]  這些就看到他們很有口才
[00:20:09.000 --> 00:20:11.000]  很有知識
[00:20:11.000 --> 00:20:13.000]  和他們所表現出來的
[00:20:13.000 --> 00:20:16.000]  卻不是真的智慧
[00:20:16.000 --> 00:20:22.000]  而且這也給這個一些假教師
[00:20:22.000 --> 00:20:24.000]  不是神的用的普人
[00:20:24.000 --> 00:20:27.000]  一些別有用心的人
[00:20:27.000 --> 00:20:32.000]  他們就利用人追求假的智慧
[00:20:32.000 --> 00:20:35.000]  就要人來跟他們
[00:20:35.000 --> 00:20:42.000]  那麼這個就是在哥林多教會表現的很突出的
[00:20:42.000 --> 00:20:46.000]  因爲假智慧不是只是在世界中間
[00:20:46.000 --> 00:20:49.000]  中間四人中間纔有的
[00:20:49.000 --> 00:20:53.000]  就在教會里頭也會有這些存在的
[00:20:53.000 --> 00:20:56.000]  但是保羅在哥林多前書所講的
[00:20:56.000 --> 00:20:59.000]  他說他不知道別的
[00:20:59.000 --> 00:21:03.000]  只知道基督並他定時降
[00:21:03.000 --> 00:21:06.000]  他說這個是真的智慧
[00:21:06.000 --> 00:21:12.000]  他說猶太人是要追求神蹟
[00:21:12.000 --> 00:21:15.000]  那麼希臘人是要追求智慧
[00:21:15.000 --> 00:21:19.000]  因爲希臘是最講究智慧的一個民族
[00:21:19.000 --> 00:21:23.000]  很多的哲學家是從希臘人出來的
[00:21:23.000 --> 00:21:27.000]  可是保羅說這些都不是他所追求的
[00:21:27.000 --> 00:21:30.000]  他要的就是基督
[00:21:30.000 --> 00:21:33.000]  基督跟他定時降
[00:21:33.000 --> 00:21:36.000]  他說基督總是神的能力
[00:21:36.000 --> 00:21:37.000]  神的智慧
[00:21:37.000 --> 00:21:40.000]  你要認識什麼是真正的智慧
[00:21:40.000 --> 00:21:43.000]  你要來認識基督
[00:21:43.000 --> 00:21:47.000]  那麼這個就是假的智慧
[00:21:47.000 --> 00:21:50.000]  給我們所看到的
