
[00:00:00.000 --> 00:00:02.640]  白餅培育靈魂體
[00:02:45.460 --> 00:02:48.740]  大家來飲它 用它
[00:02:48.740 --> 00:02:52.080]  英文叫做 比較用的更好叫做Partake
[00:02:52.080 --> 00:02:55.880]  就是與它有分
[00:02:55.880 --> 00:02:59.380]  所以這是一個祝福
[00:02:59.380 --> 00:03:04.920]  也是跟聖徒之間彼此的一個連接
[00:03:04.920 --> 00:03:07.920]  這也是我們最常常參加的一個聚會
[00:03:07.920 --> 00:03:12.860]  但是也最容易被忽視的
[00:03:12.860 --> 00:03:13.800]  你有沒有覺得
[00:03:13.800 --> 00:03:17.800]  哎呀 少一次有什麼關係呢
[00:03:17.800 --> 00:03:19.960]  每個月都有
[00:03:19.960 --> 00:03:23.000]  有的教會是每個禮拜都有
[00:03:23.000 --> 00:03:26.180]  剛才說初代教會是每天都有
[00:03:26.180 --> 00:03:28.780]  所以少了一次有什麼關係呢
[00:03:28.780 --> 00:03:31.020]  或者我沒有受洗
[00:03:31.020 --> 00:03:33.120]  我不能夠領受餅杯
[00:03:33.120 --> 00:03:35.420]  也沒有什麼關係嘛
[00:03:35.420 --> 00:03:38.360]  哎呀 你虧大了
[00:03:38.360 --> 00:03:43.060]  少一次就少一次就虧了一次
[00:03:43.060 --> 00:03:46.060]  因為白餅它不是一種固有的形式
[00:03:46.060 --> 00:03:49.800]  不是一種良心的安慰
[00:03:49.800 --> 00:03:52.760]  哎呦 我們的紀念主也是為我們
[00:03:52.760 --> 00:03:55.200]  所以有的時候我們白餅
[00:03:55.200 --> 00:04:00.600]  其實是帶了一個紀念主的心
[00:04:00.600 --> 00:04:03.920]  你紀念主到痛哭流涕也可以
[00:04:03.920 --> 00:04:06.720]  你紀念主看到他的容美
[00:04:06.720 --> 00:04:09.820]  想到他的恩典與祝福與憐憫
[00:04:09.820 --> 00:04:12.820]  你高高興興也可以
[00:04:12.820 --> 00:04:16.560]  但是這不是一定是這個樣子的
[00:04:16.560 --> 00:04:21.960]  我記得我以前在神學院的時候
[00:04:21.960 --> 00:04:24.660]  那麼有一次跟這個院長
[00:04:24.660 --> 00:04:26.800]  還有我們幾個同學
[00:04:26.800 --> 00:04:28.800]  那個時候神學院規模很小
[00:04:28.800 --> 00:04:31.900]  大概不超過十個學生
[00:04:31.900 --> 00:04:35.500]  我們就在那邊白餅的時候
[00:04:35.500 --> 00:04:38.680]  那餅杯拿到手上
[00:04:38.680 --> 00:04:42.480]  然後就禱告祝福一個接一個
[00:04:42.480 --> 00:04:49.020]  忽然間大家就開始感受到聖靈衝擊
[00:04:49.020 --> 00:04:56.260]  有一個姐妹她拿那個杯殺了一地都是
[00:04:56.260 --> 00:05:00.500]  你知道嗎 真的是這個樣子
[00:05:00.500 --> 00:05:03.360]  哇 我以前沒有看過
[00:05:03.360 --> 00:05:07.400]  因為在我們認為白餅一定是很和諧的
[00:05:07.400 --> 00:05:09.340]  不是嗎
[00:05:09.340 --> 00:05:12.340]  但是當聖靈在動工的時候
[00:05:12.340 --> 00:05:15.140]  你可能站立不住
[00:05:15.140 --> 00:05:17.940]  聖靈上面在使徒心戰說的
[00:05:17.940 --> 00:05:21.920]  許多人被擊倒等等
[00:05:21.920 --> 00:05:24.420]  所以它沒有固定的形式
[00:05:24.420 --> 00:05:26.820]  我們只是能這麼說
[00:05:26.820 --> 00:05:29.420]  啊 我們為餅杯祝福
[00:05:29.420 --> 00:05:32.100]  稍微講一下白餅的意義
[00:05:32.100 --> 00:05:34.400]  然後福氏同工請出列
[00:05:34.400 --> 00:05:37.600]  然後把餅杯傳下去等等
[00:05:37.600 --> 00:05:39.500]  再收回來等等
[00:05:39.500 --> 00:05:46.540]  之前唱一首跟救贖餅杯有關的詩歌
[00:05:46.540 --> 00:05:52.280]  所以它是有深厚的屬靈的意義的
[00:05:52.280 --> 00:05:53.780]  白餅
[00:05:53.780 --> 00:05:55.180]  我們雖然講是白餅
[00:05:55.180 --> 00:06:00.060]  其實是吃餅喝杯
[00:06:00.060 --> 00:06:03.460]  它帶來生命的更新
[00:06:03.460 --> 00:06:09.200]  還有能夠堅定能夠培育我們的靈魂體
[00:06:09.200 --> 00:06:11.500]  等一下我跟各位解釋
[00:06:11.500 --> 00:06:16.800]  它跟我們的靈魂體有什麼關係呢
[00:06:16.800 --> 00:06:19.700]  那麼白餅也不是成腔爛掉
[00:06:19.700 --> 00:06:22.180]  或者是陰腥苟且的
[00:06:22.180 --> 00:06:24.620]  不能隨隨便便
[00:06:24.620 --> 00:06:27.880]  也不能好像例行公事一樣
[00:06:27.880 --> 00:06:30.480]  雖然這是每個教會
[00:06:30.480 --> 00:06:35.220]  每天 每週 每月都有的
[00:06:35.220 --> 00:06:39.620]  但是它卻是莊嚴隆重
[00:06:39.620 --> 00:06:43.060]  有時候我想我們在地上白餅
[00:06:43.060 --> 00:06:48.740]  那麼耶穌其實在天上還有沒有白餅呢
[00:06:48.740 --> 00:06:50.100]  天上耶穌有講一句話
[00:06:50.100 --> 00:06:50.980]  直到見我面
[00:06:50.980 --> 00:06:51.780]  我不再喝了
[00:06:51.780 --> 00:06:53.980]  直到我們再見面的時候
[00:06:53.980 --> 00:06:55.480]  所以還會有
[00:06:55.480 --> 00:06:56.880]  最少一次吧
[00:06:56.880 --> 00:06:58.880]  是不是
[00:06:58.880 --> 00:07:01.580]  或者是在地如在天的時候
[00:07:01.580 --> 00:07:03.420]  總之呢
[00:07:03.420 --> 00:07:04.880]  不是成腔爛掉
[00:07:04.880 --> 00:07:07.420]  不是陰腥苟且的
[00:07:07.420 --> 00:07:10.760]  每一個教會白餅都不太一樣
[00:07:10.760 --> 00:07:13.300]  這都沒有關係
[00:07:13.300 --> 00:07:14.800]  就好像Windows Smith
[00:07:14.800 --> 00:07:18.560]  Pastor Windows Smith of the City Church
[00:07:18.560 --> 00:07:21.260]  他說的
[00:07:21.260 --> 00:07:22.800]  不管你是靈恩派
[00:07:22.800 --> 00:07:24.740]  你是長老派
[00:07:24.740 --> 00:07:27.000]  你是敬信會
[00:07:27.000 --> 00:07:31.120]  但是我們所信的耶穌是一個
[00:07:31.120 --> 00:07:33.880]  我們所拜的餅也是一個
[00:07:33.880 --> 00:07:36.480]  一信一喜一主一神
[00:07:36.480 --> 00:07:41.320]  一個餅一個杯一個身體
[00:07:41.320 --> 00:07:43.660]  那麼白餅有一點很有意思的就是說
[00:07:43.660 --> 00:07:45.560]  如果我們剛剛看完民宿記
[00:07:45.560 --> 00:07:48.800]  我們查民宿記你就會發現
[00:07:48.800 --> 00:07:51.700]  在舊約的時候有很多聖禮
[00:07:51.700 --> 00:07:54.700]  英文叫做Sacrament
[00:07:54.700 --> 00:07:57.680]  譬如講說我們講祭禮
[00:07:57.680 --> 00:08:01.280]  凡祭 宿祭 平安祭 贖罪祭 贖謙祭
[00:08:01.280 --> 00:08:06.980]  還有什麼堯祭 還有什麼禮定祭
[00:08:06.980 --> 00:08:09.880]  還有交罐等等
[00:08:09.880 --> 00:08:12.580]  到了今天這些禮通通沒有了
[00:08:12.580 --> 00:08:16.820]  我們今天再也不做任何的祭禮了
[00:08:16.820 --> 00:08:19.620]  也不殺牛 也不宰羊了
[00:08:19.620 --> 00:08:22.060]  也不用血來灑了
[00:08:22.060 --> 00:08:25.240]  所以祭禮今天已經沒有了
[00:08:25.240 --> 00:08:29.340]  甚至於在舊約我們的歌禮
[00:08:29.340 --> 00:08:30.840]  今天也沒有了
[00:08:30.840 --> 00:08:34.040]  今天不要求有歌禮的
[00:08:34.040 --> 00:08:37.880]  還有堅信禮
[00:08:37.880 --> 00:08:43.920]  就是我牧師信了十年了
[00:08:43.920 --> 00:08:46.580]  最近靈命有點低落
[00:08:46.580 --> 00:08:49.720]  你再給我洗一次來個堅信禮
[00:08:49.720 --> 00:08:52.520]  現在也沒有了
[00:08:52.520 --> 00:08:55.920]  甚至於以前有獻殷禮
[00:08:55.920 --> 00:09:02.840]  聖經上面說 耶穌出生八天的時候
[00:09:02.840 --> 00:09:04.540]  祂的父母帶祂進了聖殿來
[00:09:04.540 --> 00:09:07.300]  把祂獻給 這是叫做獻殷禮
[00:09:07.300 --> 00:09:09.540]  卑卑dedication
[00:09:09.540 --> 00:09:12.240]  今天也沒有了
[00:09:12.240 --> 00:09:16.880]  但是流傳到今天的只有這三個
[00:09:16.880 --> 00:09:19.460]  一個是禱告會
[00:09:19.460 --> 00:09:21.080]  一個是拜禮
[00:09:21.080 --> 00:09:23.020]  或者叫做聖禮
[00:09:23.020 --> 00:09:24.460]  communion
[00:09:24.460 --> 00:09:26.900]  還有一個就是洗禮
[00:09:26.900 --> 00:09:34.200]  一直流傳到今天三個保存下來了
[00:09:34.200 --> 00:09:38.800]  那麼我們來講關於拜禮它的種種
[00:09:38.800 --> 00:09:40.740]  聖經上面是什麼時候講到
[00:09:40.740 --> 00:09:43.440]  拜禮聚會這個詞呢
[00:09:43.440 --> 00:09:45.840]  communion這個詞呢
[00:09:45.840 --> 00:09:48.980]  實際上是在十度巡禮二十七章第七節
[00:09:48.980 --> 00:09:50.080]  讓我們一起來念
[00:09:50.080 --> 00:09:56.660]  請七日的第一日我們聚會拜禮的時候
[00:09:56.660 --> 00:09:59.560]  這是聖經上面第一次提到關於拜禮
[00:09:59.560 --> 00:10:02.760]  是真正用到這個communion這個詞
[00:10:02.760 --> 00:10:04.860]  是不是
[00:10:04.860 --> 00:10:06.760]  而剛才我說的
[00:10:06.760 --> 00:10:11.140]  初代教會天天在家裡面拜禮
[00:10:11.140 --> 00:10:14.580]  十度巡禮二章四十六四十七節
[00:10:14.580 --> 00:10:16.340]  讓我們一起來念
[00:10:16.340 --> 00:10:19.180]  天天在家中拜禮
[00:10:19.180 --> 00:10:23.080]  存著歡喜誠實的心用飯
[00:10:23.080 --> 00:10:24.380]  讚美神
[00:10:24.380 --> 00:10:27.080]  得眾民的喜愛
[00:10:27.080 --> 00:10:28.960]  主將得救的人
[00:10:28.960 --> 00:10:31.660]  天天加給他們
[00:10:31.660 --> 00:10:33.860]  讓我請問各位
[00:10:33.860 --> 00:10:37.500]  為什麼天天在家中拜禮
[00:10:37.500 --> 00:10:40.060]  不是在教會拜禮
[00:10:40.060 --> 00:10:41.860]  您知道嗎
[00:10:41.860 --> 00:10:44.800]  它有點故了有原因的
[00:10:44.800 --> 00:10:48.640]  它這個家就是家教會
[00:10:48.640 --> 00:10:50.440]  Home Church
[00:10:50.440 --> 00:10:52.780]  它為什麼會是家教會呢
[00:10:52.780 --> 00:10:56.020]  因為那時候基督教受逼迫
[00:10:56.020 --> 00:10:58.220]  所以它不敢在大庭廣眾聚會
[00:10:58.220 --> 00:10:59.720]  它不敢有教堂
[00:10:59.720 --> 00:11:02.720]  它就通通躲在家裡面聚會
[00:11:02.720 --> 00:11:05.860]  所以你如果說Home Church
[00:11:05.860 --> 00:11:09.060]  實際上初代教會就是Home Church
[00:11:09.060 --> 00:11:12.560]  耶穌那時代就是Home Church
[00:11:12.560 --> 00:11:13.340]  Hallelujah
[00:11:13.340 --> 00:11:16.800]  是的
[00:11:16.800 --> 00:11:19.680]  一直要到十幾世紀的時候
[00:11:19.680 --> 00:11:22.280]  還是九還是六世紀的時候
[00:11:22.280 --> 00:11:25.440]  羅馬皇帝康斯坦丁大帝
[00:11:25.440 --> 00:11:29.620]  接受基督教為羅馬國教
[00:11:29.620 --> 00:11:32.920]  所以它才開始公開化
[00:11:32.920 --> 00:11:37.400]  那麼所以他們天天在家裡面聚會
[00:11:37.400 --> 00:11:39.920]  這時候我就在想
[00:11:39.920 --> 00:11:42.760]  我們真的也應該天天來拜禮
[00:11:42.760 --> 00:11:44.400]  對不對
[00:11:44.400 --> 00:11:48.600]  然後主就將得救的人數天天嫁給我們
[00:11:48.600 --> 00:11:50.100]  好棒
[00:11:50.100 --> 00:11:52.980]  這裡我們下面說你是每天還是每周
[00:11:52.980 --> 00:11:54.580]  還是每個月
[00:11:54.580 --> 00:11:56.680]  還是每一季
[00:11:56.680 --> 00:11:59.440]  你來拜禮
[00:11:59.440 --> 00:12:04.480]  我們大部分的教會都是每個月
[00:12:04.480 --> 00:12:07.160]  那麼尤其我們教會因為每個禮拜
[00:12:07.160 --> 00:12:09.520]  都有一個叫做topics
[00:12:09.520 --> 00:12:11.360]  或者叫做thing
[00:12:11.360 --> 00:12:13.260]  一個主題
[00:12:13.260 --> 00:12:14.620]  我們第一個禮拜
[00:12:14.620 --> 00:12:16.500]  第一個Sunday我們都是拜禮
[00:12:16.500 --> 00:12:18.840]  第二個主日我們是見證分享
[00:12:18.840 --> 00:12:21.340]  第三個主日我們是醫治釋放
[00:12:21.340 --> 00:12:23.840]  第四個主日我們是禱告宣告
[00:12:23.840 --> 00:12:27.640]  第五個主日我們是聖靈更新的主日
[00:12:27.640 --> 00:12:32.240]  所以每個主日我們有一個主題
[00:12:32.240 --> 00:12:35.720]  那麼甚至於唱的歌或者是禱告
[00:12:35.720 --> 00:12:40.560]  或者是信息都配合那個教會的主題
[00:12:40.560 --> 00:12:42.480]  其實我相信各位也蠻喜歡
[00:12:42.480 --> 00:12:45.400]  第二個禮拜的見證分享不是嗎
[00:12:45.400 --> 00:12:49.620]  那麼我個人比較喜歡第一個禮拜的拜禮
[00:12:49.620 --> 00:12:52.960]  因為你再往下看你就知道
[00:12:52.960 --> 00:12:56.460]  少拜一次就虧一次
[00:12:56.460 --> 00:12:59.500]  你不要以為說我在家裡面一樣嘛
[00:12:59.500 --> 00:13:03.140]  但是你就是沒有跟我們一起領受到禮貝
[00:13:03.140 --> 00:13:06.040]  是不是
[00:13:06.040 --> 00:13:08.420]  虧了
[00:13:08.420 --> 00:13:12.720]  那麼拜餅它到底是起源在哪裡呢
[00:13:12.720 --> 00:13:18.220]  其實在主耶穌被賣的那一夜
[00:13:18.220 --> 00:13:20.700]  就是最後的晚餐的時候
[00:13:20.700 --> 00:13:23.060]  The Last Supper
[00:13:23.060 --> 00:13:26.500]  它與門徒吃了逾越節的晚餐後
[00:13:26.500 --> 00:13:28.040]  它設立的
[00:13:28.040 --> 00:13:30.340]  以前沒有這個名詞
[00:13:30.340 --> 00:13:32.600]  以前雖然聖經上面有講說
[00:13:32.600 --> 00:13:33.500]  拜餅拜餅
[00:13:33.500 --> 00:13:35.800]  但是沒有一個正式的
[00:13:35.800 --> 00:13:39.300]  或者是能夠寫下來說從這邊
[00:13:39.300 --> 00:13:43.680]  耶穌就在那個逾越節的晚餐上面
[00:13:43.680 --> 00:13:46.180]  就好像剛才我們拜餅一樣講的
[00:13:46.180 --> 00:13:47.980]  在被賣的那一夜
[00:13:47.980 --> 00:13:50.220]  祂拿起餅來掰開了鑄鞋說
[00:13:50.220 --> 00:13:51.560]  就是怎麼樣
[00:13:51.560 --> 00:13:55.720]  祂講的話
[00:13:55.720 --> 00:14:00.260]  所以逾越節我們也都知道是紀念
[00:14:00.260 --> 00:14:01.940]  還有預表
[00:14:01.940 --> 00:14:03.100]  神的救贖
[00:14:03.100 --> 00:14:04.460]  不是嗎
[00:14:04.460 --> 00:14:06.840]  在救援的時候
[00:14:06.840 --> 00:14:09.900]  以色列的百姓在埃及被欺壓做苦工
[00:14:09.900 --> 00:14:11.980]  所以他們向神呼求
[00:14:11.980 --> 00:14:14.580]  神就派摩西來拯救他們
[00:14:14.580 --> 00:14:16.740]  但是法老王說什麼就不讓他們走
[00:14:16.740 --> 00:14:18.280]  是不是
[00:14:18.280 --> 00:14:21.820]  但是最後第十個災
[00:14:21.820 --> 00:14:24.760]  殺長子之災呢
[00:14:24.760 --> 00:14:27.220]  讓法老王屈服了
[00:14:27.220 --> 00:14:28.460]  因為神說
[00:14:28.460 --> 00:14:31.100]  你們各家要準備一隻羔羊
[00:14:31.100 --> 00:14:34.700]  然後殺了這個羊塗在門眉上
[00:14:34.700 --> 00:14:38.000]  那麼當滅命天使來的時候
[00:14:38.000 --> 00:14:40.840]  祂看到你家的門眉上有血
[00:14:40.840 --> 00:14:42.940]  祂就知道這是神的兒女
[00:14:42.940 --> 00:14:44.240]  祂就越過去
[00:14:44.240 --> 00:14:46.900]  不進去殺你家的長子
[00:14:46.900 --> 00:14:48.640]  所以這叫做Passover
[00:14:48.640 --> 00:14:51.540]  逾越節就是這個意思
[00:14:51.540 --> 00:14:55.220]  所以包括法老王的長子
[00:14:55.220 --> 00:14:56.780]  還有許多埃及的長子
[00:14:56.780 --> 00:14:58.720]  都被滅命天使殺了
[00:14:58.720 --> 00:15:00.720]  哭聲震天
[00:15:00.720 --> 00:15:04.060]  所以法老王屈服下來就讓他們走了
[00:15:04.060 --> 00:15:06.700]  所以神跟他們說
[00:15:06.700 --> 00:15:10.100]  你們要準備無效餅
[00:15:10.100 --> 00:15:13.300]  因為如果要發酵餅還要浪費時間
[00:15:13.300 --> 00:15:15.040]  還要有一個晚上的發酵
[00:15:15.040 --> 00:15:16.400]  你們無效餅帶著
[00:15:16.400 --> 00:15:19.140]  然後也可以帶著當乾糧一樣在路上吃
[00:15:19.140 --> 00:15:20.780]  你們也準備葡萄汁
[00:15:20.780 --> 00:15:23.540]  那麼你也準備血塗在門眉上面
[00:15:23.540 --> 00:15:28.620]  所以我們紀念神帶領百姓出埃及
[00:15:28.620 --> 00:15:30.980]  還有祂的救贖
[00:15:30.980 --> 00:15:36.060]  剛才說的出埃教會天天在家教會擺餅
[00:15:36.060 --> 00:15:38.860]  那麼到了今天
[00:15:38.860 --> 00:15:44.240]  逾越節是真正應驗在主耶穌的身上
[00:15:44.240 --> 00:15:50.680]  所以The Lord's Supper取代了逾越節
[00:15:50.680 --> 00:15:56.480]  The Lord's Supper就是主的餅杯取代了逾越節
[00:15:56.480 --> 00:16:04.920]  或者是最後的晚餐取代了逾越節
[00:16:04.920 --> 00:16:09.620]  另外 擺餅聚會它有四個稱呼
[00:16:09.620 --> 00:16:11.700]  大部分人都不知道
[00:16:11.700 --> 00:16:17.740]  格林多前述十一章它說「吃喝餅杯」
[00:16:17.740 --> 00:16:21.240]  這就是擺餅的稱呼
[00:16:21.240 --> 00:16:23.540]  在格林多前述十章它說
[00:16:23.540 --> 00:16:27.240]  主的宴席The Lord's Supper
[00:16:27.240 --> 00:16:31.220]  或者是The Lord's Table主的桌子
[00:16:31.220 --> 00:16:34.880]  這個也是擺餅
[00:16:34.880 --> 00:16:41.020]  另外十三章它講說主的晚餐
[00:16:41.020 --> 00:16:45.860]  The Lord's Supper或者是所謂的聖餐
[00:16:45.860 --> 00:16:50.200]  這就是今天都用這個字叫做聖餐
[00:16:50.200 --> 00:16:54.040]  另外在路教福音二十二跟格林多前述十一章
[00:16:54.040 --> 00:16:58.440]  它講說這是紀念主的聚會
[00:16:58.440 --> 00:17:01.940]  這個就是擺餅的聚會
[00:17:01.940 --> 00:17:03.220]  所以我們看了這些名稱
[00:17:03.220 --> 00:17:05.840]  我們就知道到底擺餅聚會
[00:17:05.840 --> 00:17:07.880]  它的中心 它的目的
[00:17:07.880 --> 00:17:10.760]  還有它的意義是什麼樣子
[00:17:10.760 --> 00:17:13.080]  基本上就是紀念主
[00:17:13.080 --> 00:17:19.120]  基本上就是能夠跟主的身體為我們捨的
[00:17:19.120 --> 00:17:23.560]  主的血為我們流的跟祂有分
[00:17:23.560 --> 00:17:27.600]  當然了我們也都知道
[00:17:27.600 --> 00:17:32.240]  讓我問你主的身體為我們捨的
[00:17:32.240 --> 00:17:37.740]  祂有沒有身體破碎 沒有
[00:17:37.740 --> 00:17:39.040]  聖之一聖經上面說
[00:17:39.040 --> 00:17:42.420]  祂連骨頭都沒有斷一根不是嗎
[00:17:42.420 --> 00:17:45.780]  這也是一個很巧合的事情
[00:17:45.780 --> 00:17:50.220]  因為所有的罪犯
[00:17:50.220 --> 00:17:56.100]  丁十字架罪犯骨頭通通要被打斷
[00:17:56.100 --> 00:17:57.440]  是不是
[00:17:57.440 --> 00:18:01.900]  因為你如果去看
[00:18:01.900 --> 00:18:05.440]  The Passion of the Christ
[00:18:05.440 --> 00:18:07.180]  這個電影的時候
[00:18:07.180 --> 00:18:09.240]  他們被丁十字架的人
[00:18:09.240 --> 00:18:13.420]  他是兩個手叮在這個上面
[00:18:13.420 --> 00:18:16.060]  然後兩個腳交叉起來
[00:18:16.060 --> 00:18:17.960]  釘在腳下面
[00:18:17.960 --> 00:18:21.700]  然後腳下面還有一個可以撐腳的
[00:18:21.700 --> 00:18:24.400]  一個stump 一個木頭 一個木塊
[00:18:24.400 --> 00:18:26.660]  可以讓他撐著腳在上面
[00:18:26.660 --> 00:18:30.060]  然後當他被釘在上面
[00:18:30.060 --> 00:18:32.800]  累的時候就往下撐
[00:18:32.800 --> 00:18:37.380]  然後就把他肺壓死掉
[00:18:37.380 --> 00:18:39.140]  他就不能夠呼吸了
[00:18:39.140 --> 00:18:41.040]  但是這人有求生意志
[00:18:41.040 --> 00:18:43.620]  他就把腳撐起來
[00:18:43.620 --> 00:18:45.020]  他就可以再活多久
[00:18:45.020 --> 00:18:46.520]  他就有求生意志
[00:18:46.520 --> 00:18:49.780]  但是這些冰丁一般都不耐煩
[00:18:49.780 --> 00:18:50.880]  他就怎麼樣
[00:18:50.880 --> 00:18:53.620]  他就把你腳骨頭打斷了
[00:18:53.620 --> 00:18:56.020]  他就啪了一下把你腳打斷
[00:18:56.020 --> 00:18:58.600]  你就往下沉了很快就死掉
[00:18:58.600 --> 00:19:01.260]  或者把你手骨頭打斷或者什麼
[00:19:01.260 --> 00:19:03.500]  但是當他們來到耶穌要打的時候
[00:19:03.500 --> 00:19:05.340]  用矛刺他的槍的時候
[00:19:05.340 --> 00:19:09.540]  他流出來的是水跟血漿是分開的
[00:19:09.540 --> 00:19:11.540]  就表示耶穌已經死了
[00:19:11.540 --> 00:19:13.840]  所以他們沒有把他的骨頭打斷
[00:19:13.840 --> 00:19:15.580]  就如經上說的
[00:19:15.580 --> 00:19:18.020]  一根骨頭都沒有斷
[00:19:18.020 --> 00:19:23.520]  應念了七百年前以塞亞說的
[00:19:23.520 --> 00:19:25.560]  我們就看到我們的神
[00:19:25.560 --> 00:19:30.460]  他真的 他來這個世上
[00:19:30.460 --> 00:19:32.460]  我們今天在拜稟的時候
[00:19:32.460 --> 00:19:35.460]  我們只說是紀念主
[00:19:35.460 --> 00:19:38.540]  但是我們怎麼紀念他
[00:19:38.540 --> 00:19:42.100]  我們怎麼樣說來吃他的肉喝他的血
[00:19:42.100 --> 00:19:44.600]  因為主耶穌自己都說了
[00:19:44.600 --> 00:19:46.140]  我的肉是可以喝的
[00:19:46.140 --> 00:19:48.140]  我的肉是可以吃的
[00:19:48.140 --> 00:19:53.680]  我的血是可以喝的 不是嗎
[00:19:53.680 --> 00:19:55.780]  好了
[00:19:55.780 --> 00:19:57.380]  拜稟有一個重要的意義
[00:19:57.380 --> 00:20:01.160]  他是說 他是紀念主
[00:20:01.160 --> 00:20:04.820]  讓我們來念哥林多前書11章23到26節
[00:20:04.820 --> 00:20:08.460]  來 請 我當日傳給你們的
[00:20:08.460 --> 00:20:10.900]  人是從主領受的
[00:20:10.900 --> 00:20:13.660]  就是主耶穌被賣的那一頁
[00:20:13.660 --> 00:20:16.200]  拿起餅來 祝謝了
[00:20:16.200 --> 00:20:18.140]  就撥開 說
[00:20:18.140 --> 00:20:20.780]  這是我的身體為你們捨的
[00:20:20.780 --> 00:20:24.120]  你們應當如此行 為的是紀念我
[00:20:24.120 --> 00:20:27.680]  飯後也照樣拿起杯來說
[00:20:27.680 --> 00:20:31.680]  這杯是用我的血所立的心約
[00:20:31.680 --> 00:20:35.220]  你們每逢喝的時候要如此行
[00:20:35.220 --> 00:20:37.060]  為的是紀念我
[00:20:37.060 --> 00:20:39.820]  你們每逢吃這餅 喝這杯
[00:20:39.820 --> 00:20:44.600]  是表明主的使 只等到他來
[00:20:44.600 --> 00:20:49.300]  這裡有一個很重要的意義
[00:20:49.300 --> 00:20:51.300]  為什麼主耶穌說
[00:20:51.300 --> 00:20:55.180]  用我的血與你們立心約呢
[00:20:55.180 --> 00:20:58.940]  因為你可以這麼講
[00:20:58.940 --> 00:21:04.820]  心約 你如果把它很大化的話
[00:21:04.820 --> 00:21:07.960]  就是心約聖經
[00:21:07.960 --> 00:21:09.820]  New Testament
