
[00:00:00.000 --> 00:00:05.600]  這段時間我特別跟大家分享一些基礎
[00:10:05.680 --> 00:10:10.280]  而羅馬當時是將整個他所統治的範圍裏面
[00:10:10.280 --> 00:10:11.400]  做很多的路
[00:10:11.400 --> 00:10:13.520]  以至到交通很方便
[00:10:13.520 --> 00:10:15.720]  所以神就在選擇了那個時間
[00:10:15.720 --> 00:10:19.280]  來將耶穌基督降生在那個時間
[00:10:19.280 --> 00:10:21.720]  來將福音在那個時間
[00:10:21.720 --> 00:10:23.720]  開始傳開
[00:10:23.720 --> 00:10:25.840]  但是到了今天,二千多年前後
[00:10:25.840 --> 00:10:27.520]  為什麼我們仍然可以有救恩?
[00:10:27.520 --> 00:10:30.120]  為什麼耶穌在二千多年前死了?
[00:10:30.120 --> 00:10:31.960]  為什麼現在耶穌不再死一次
[00:10:31.960 --> 00:10:33.280]  再死一次,再死一次
[00:10:33.280 --> 00:10:34.840]  不用天天死的?
[00:10:34.840 --> 00:10:37.080]  就是因為聖靈的工作
[00:10:37.080 --> 00:10:40.120]  將二千多年前的救恩延續到今天
[00:10:40.120 --> 00:10:42.640]  我們仍然可以信耶穌
[00:10:42.640 --> 00:10:45.840]  我們不用重釘耶穌基督在十字架一次
[00:10:45.840 --> 00:10:47.480]  這個在《白俠書》也說了
[00:10:47.480 --> 00:10:49.520]  因為耶穌基督一次的救恩
[00:10:49.520 --> 00:10:50.600]  一次的被釘
[00:10:50.600 --> 00:10:53.240]  已經是將整個救贖來到完成了
[00:10:53.240 --> 00:10:55.480]  而聖靈就去延伸到今天
[00:10:55.480 --> 00:10:59.920]  所以發覺整個救恩的計劃是很精彩的
[00:10:59.920 --> 00:11:01.680]  所以我深信神做人
[00:11:01.680 --> 00:11:03.120]  為什麼是有兩隻眼
[00:11:03.120 --> 00:11:05.360]  一個鼻、一個口、兩個耳
[00:11:05.360 --> 00:11:07.240]  是有祂的設計在那裡
[00:11:07.240 --> 00:11:13.080]  所以我們千萬不要輕易去說人樣衰
[00:11:13.080 --> 00:11:16.040]  因為我們個個都是有神的形象
[00:11:16.040 --> 00:11:17.680]  我們是尊貴
[00:11:17.680 --> 00:11:19.760]  我們無論我們今天的身份是什麼
[00:11:19.760 --> 00:11:22.600]  但是神看我們仍然是尊貴
[00:11:22.600 --> 00:11:24.200]  從一個設計那邊
[00:11:24.200 --> 00:11:26.120]  神是讓我們看到祂的尊貴
[00:11:26.120 --> 00:11:28.960]  第二,和那個本質上面
[00:11:28.960 --> 00:11:30.400]  受造物的本質
[00:11:30.400 --> 00:11:34.360]  我們的本質和其他的受造物的本質是不同
[00:11:34.360 --> 00:11:37.640]  因為我們的本質是有神的形象
[00:11:37.640 --> 00:11:39.360]  其他動物沒有的
[00:11:39.360 --> 00:11:41.360]  神沒有說做一隻狗有神的形象
[00:11:41.360 --> 00:11:43.040]  沒有說做一隻貓有神的形象
[00:11:43.040 --> 00:11:44.480]  但是做人的時候
[00:11:44.480 --> 00:11:47.920]  祂是按我的形象做人
[00:11:47.920 --> 00:11:51.000]  因為這句話帶給我們很多的思想
[00:11:51.000 --> 00:11:54.480]  究竟神是男還是女
[00:11:54.480 --> 00:11:56.320]  還是雌雄同體
[00:11:56.320 --> 00:12:00.320]  因為神按祂的形象做男、做女
[00:12:00.320 --> 00:12:05.200]  我們經常都用人的觀點去想神做人
[00:12:05.200 --> 00:12:06.120]  我們很有趣
[00:12:06.120 --> 00:12:07.600]  既然我們有神的形象
[00:12:07.600 --> 00:12:10.800]  神應該和我們差不多樣
[00:12:10.800 --> 00:12:12.440]  但是我們又看聖經
[00:12:12.440 --> 00:12:15.800]  聖經說神是個靈
[00:12:15.800 --> 00:12:19.960]  所以我們拜祂是用心靈誠實去拜祂
[00:12:19.960 --> 00:12:23.360]  所以我們不是說我們的神可以捉住
[00:12:23.360 --> 00:12:24.440]  你捉不到神
[00:12:24.440 --> 00:12:26.000]  因為祂是一個靈
[00:12:26.000 --> 00:12:27.840]  祂是神的靈
[00:12:27.840 --> 00:12:33.640]  究竟神是個靈和這裡的形象有什麼關係
[00:12:33.640 --> 00:12:36.440]  究竟我們怎樣看創世紀
[00:12:36.440 --> 00:12:37.760]  我們解經來說
[00:12:37.760 --> 00:12:39.920]  我們有一個所謂耳經解經
[00:12:39.920 --> 00:12:41.080]  什麼叫耳經解經
[00:12:41.080 --> 00:12:43.840]  就是去找一些地方清楚的
[00:12:43.840 --> 00:12:47.240]  解釋一些不太清楚的經文
[00:12:47.240 --> 00:12:50.240]  用一些清楚的經文去看一些不太清楚的經文
[00:12:50.240 --> 00:12:51.440]  這些是耳經解經
[00:12:51.440 --> 00:12:53.120]  所以我們看回聖經
[00:12:53.120 --> 00:12:55.040]  究竟什麼叫神的形象
[00:12:55.040 --> 00:12:57.720]  我們讀一讀《耳法所書》第四章二十四節
[00:12:57.720 --> 00:12:58.480]  讀一讀
[00:12:58.480 --> 00:13:00.000]  準備一二三
[00:13:00.000 --> 00:13:02.200]  「並且穿上新人
[00:13:02.200 --> 00:13:06.160]  這新人是照著神的形象做的
[00:13:06.160 --> 00:13:09.280]  有真理的人而和聖潔」
[00:13:09.280 --> 00:13:10.600]  又出現了什麼
[00:13:10.600 --> 00:13:13.200]  神的形象
[00:13:13.200 --> 00:13:14.320]  但是這個神的形象
[00:13:14.320 --> 00:13:16.160]  和創世紀的神的形象有一點不同
[00:13:16.160 --> 00:13:17.920]  那個次序
[00:13:17.920 --> 00:13:18.760]  前面說什麼
[00:13:18.760 --> 00:13:22.200]  「並且穿上新人」
[00:13:22.200 --> 00:13:24.400]  他說我們穿上這個新人
[00:13:24.400 --> 00:13:30.080]  而這個新人就是照著神的形象
[00:13:30.080 --> 00:13:32.440]  為什麼保羅忽然在《耳法所書》這樣說
[00:13:32.440 --> 00:13:35.480]  就是因為如果看回當人犯罪之後
[00:13:35.480 --> 00:13:37.840]  羅馬書三章二十三節
[00:13:37.840 --> 00:13:40.000]  世人都犯了罪
[00:13:40.000 --> 00:13:43.520]  規決了神的榮耀
[00:13:43.520 --> 00:13:44.920]  我們在罪裏面
[00:13:44.920 --> 00:13:47.280]  我們失落了這個形象
[00:13:47.280 --> 00:13:49.840]  但耶穌基督再一次釘十字架
[00:13:49.840 --> 00:13:51.600]  他在十字架罪被釘的時候
[00:13:51.600 --> 00:13:53.080]  他將舊恩臨在的時候
[00:13:53.080 --> 00:13:54.200]  所以保羅就說
[00:13:54.200 --> 00:13:57.520]  今天在哥倫多後書第五章
[00:13:57.520 --> 00:14:00.080]  他說如今在基督裡
[00:14:00.080 --> 00:14:02.960]  那個就是新造的人
[00:14:02.960 --> 00:14:04.040]  大家明白嗎
[00:14:04.040 --> 00:14:06.200]  我要提醒就是這樣延續看下去
[00:14:06.200 --> 00:14:07.240]  保羅說
[00:14:07.240 --> 00:14:08.200]  世人都犯了罪
[00:14:08.200 --> 00:14:09.440]  規決了神的榮耀
[00:14:09.440 --> 00:14:11.200]  但是若有人在基督裡
[00:14:11.200 --> 00:14:13.240]  他就是一個新造的人
[00:14:13.240 --> 00:14:14.560]  而新造的人在這裡說什麼
[00:14:14.560 --> 00:14:17.480]  要穿上這個新人
[00:14:17.480 --> 00:14:19.000]  這個新人按什麼去做
[00:14:19.000 --> 00:14:22.040]  按神的形象所做
[00:14:22.040 --> 00:14:23.160]  但神的形象是什麼
[00:14:23.160 --> 00:14:24.400]  他在下面解釋
[00:14:24.400 --> 00:14:28.000]  「有真理的人義和聖潔」
[00:14:28.000 --> 00:14:29.600]  原來神的形象
[00:14:29.600 --> 00:14:31.080]  我們千萬不要去想
[00:14:31.080 --> 00:14:33.120]  究竟神的樣子是怎樣
[00:14:33.120 --> 00:14:35.040]  因為神是個靈
[00:14:35.040 --> 00:14:37.120]  但是神的形象
[00:14:37.120 --> 00:14:39.640]  是代表神做人的時候
[00:14:39.640 --> 00:14:43.240]  祂將祂自己的屬性
[00:14:43.240 --> 00:14:46.240]  其實擺在我們心裡
[00:14:46.240 --> 00:14:48.040]  但是因為人犯了罪
[00:14:48.040 --> 00:14:50.040]  我們和神的關係變軟了
[00:14:50.040 --> 00:14:52.080]  以致我們會犯罪
[00:14:52.080 --> 00:14:53.920]  但是當我們相信耶穌之後
[00:14:53.920 --> 00:14:57.920]  原來神的形象重拾在我們心靈當中
[00:14:57.920 --> 00:14:59.680]  所以有時候我們到街上
[00:14:59.680 --> 00:15:01.120]  看到一些不公義的東西
[00:15:01.120 --> 00:15:01.720]  我們會覺得
[00:15:01.720 --> 00:15:03.640]  哎呀 這些東西不是很公義
[00:15:03.640 --> 00:15:04.840]  所以我們去坐地鐵
[00:15:04.840 --> 00:15:07.440]  看到一些長輩也走過
[00:15:07.440 --> 00:15:10.120]  你會站起來仰坐
[00:15:10.120 --> 00:15:11.520]  你會做一些好事
[00:15:11.520 --> 00:15:12.240]  你看到一些人
[00:15:12.240 --> 00:15:13.640]  為什麼他會做這樣的事
[00:15:13.640 --> 00:15:15.520]  為什麼會殺人
[00:15:15.520 --> 00:15:18.120]  因為你的心裡面有個標準
[00:15:18.120 --> 00:15:20.200]  不過我們今天人
[00:15:20.200 --> 00:15:22.720]  仍然都是蒙恩的罪人
[00:15:22.720 --> 00:15:24.560]  所以我們今天仍然都是罪人
[00:15:24.560 --> 00:15:25.840]  不過我們蒙恩
[00:15:25.840 --> 00:15:28.280]  以致到今天我的公義
[00:15:28.280 --> 00:15:31.000]  和你的公義的標準不同
[00:15:31.000 --> 00:15:33.720]  我的愛和你的愛的標準不同
[00:15:33.720 --> 00:15:35.720]  我的聖潔和你的聖潔
[00:15:35.720 --> 00:15:37.080]  可能標準不同
[00:15:37.080 --> 00:15:39.680]  但是我們有一天
[00:15:39.680 --> 00:15:42.320]  我們應該個個都是一樣的
[00:15:42.320 --> 00:15:45.160]  因為我們已經穿上了新人
[00:15:45.160 --> 00:15:46.520]  這個新人是誰
[00:15:46.520 --> 00:15:48.920]  是有神的形象
[00:15:48.920 --> 00:15:50.400]  應該有神的公義
[00:15:50.400 --> 00:15:52.120]  因為聖經說神是公義的
[00:15:52.120 --> 00:15:53.240]  應該有神的聖潔
[00:15:53.240 --> 00:15:54.880]  因為聖經說你們要聖潔
[00:15:54.880 --> 00:15:56.320]  因為我是聖潔的主
[00:15:56.320 --> 00:15:58.400]  聖經說你們要盡心盡力
[00:15:58.400 --> 00:15:59.440]  去愛主我的神
[00:15:59.440 --> 00:16:00.720]  其次要愛人如己
[00:16:00.720 --> 00:16:01.200]  為什麼
[00:16:01.200 --> 00:16:02.520]  因為神就是愛
[00:16:02.520 --> 00:16:05.000]  所以你發覺聖經這樣看的時候
[00:16:05.000 --> 00:16:07.040]  原來神的形象是代表著
[00:16:07.040 --> 00:16:09.240]  原來神在我們生命裏面
[00:16:09.240 --> 00:16:11.000]  是有神的屬性在的
