
[00:00:00.000 --> 00:00:07.760]  同心的祈禱
[00:01:34.960 --> 00:01:37.560]  可能還有多一點
[00:01:37.560 --> 00:01:39.480]  又或者可能有些人覺得
[00:01:39.480 --> 00:01:40.440]  哎呀我很忙
[00:01:40.440 --> 00:01:43.080]  要求都不敢那麼多
[00:01:43.080 --> 00:01:46.920]  當我們想起信仰上的要求的時候
[00:01:46.920 --> 00:01:48.440]  很快我就想起今天經課
[00:01:48.440 --> 00:01:49.360]  和我們看的經文
[00:01:49.360 --> 00:01:52.240]  剛才嘉強和我們讀出這段聖經
[00:01:52.240 --> 00:01:54.760]  這段聖經或許你都曾經聽過
[00:01:54.760 --> 00:01:56.960]  但今天我們嘗試去再想想
[00:01:56.960 --> 00:01:57.760]  到底信仰裏面
[00:01:57.760 --> 00:01:59.200]  或者上帝在我們裏面
[00:01:59.200 --> 00:02:01.320]  對我們有什麼要求的向度
[00:02:01.320 --> 00:02:03.840]  去再重新思考一次這段聖經
[00:02:03.840 --> 00:02:06.160]  看看我們有什麼新的得著
[00:02:06.160 --> 00:02:08.360]  這段聖經其實就是講一個故事
[00:02:08.360 --> 00:02:11.960]  有一次有一個人來到耶穌面前
[00:02:11.960 --> 00:02:15.360]  聖經裏面描述這個人是一個少年人
[00:02:15.360 --> 00:02:17.320]  在路加福音同樣的描述
[00:02:17.320 --> 00:02:20.080]  描述這個人是一個官
[00:02:20.080 --> 00:02:22.320]  後面我們知道他財產很多
[00:02:22.320 --> 00:02:26.920]  所以總結來說他是一個少年又有錢的官
[00:02:26.920 --> 00:02:31.120]  有地位、有身份、有錢財
[00:02:31.120 --> 00:02:33.280]  聖經裏面描述這個人一開始的時候
[00:02:33.280 --> 00:02:35.320]  很刻意講到第十七節
[00:02:35.320 --> 00:02:40.200]  他說這個人是跑來跪在耶穌面前
[00:02:40.200 --> 00:02:41.920]  等於當你想像一下
[00:02:41.920 --> 00:02:44.720]  有一個人他要跑來跪下
[00:02:44.720 --> 00:02:46.320]  相信很趕,是不是?
[00:02:46.320 --> 00:02:48.120]  相信一件事他很想達到
[00:02:48.120 --> 00:02:50.400]  很想求、很想找到
[00:02:50.400 --> 00:02:52.520]  以至他願意趕來
[00:02:52.520 --> 00:02:54.480]  甚至願意放下他的身份
[00:02:54.480 --> 00:02:56.760]  他跪下
[00:02:56.760 --> 00:02:59.720]  弟兄姊妹,你有沒有為了一些生活的事
[00:02:59.720 --> 00:03:02.680]  曾經試過很趕地跑?
[00:03:02.680 --> 00:03:04.040]  偶爾也有的,是不是?
[00:03:04.040 --> 00:03:05.480]  趕巴士
[00:03:05.480 --> 00:03:06.720]  或者崇拜快要遲了
[00:03:06.720 --> 00:03:08.480]  衝上這條長樓梯
[00:03:08.480 --> 00:03:09.920]  都會跑一下
[00:03:09.920 --> 00:03:12.160]  有沒有試過跪下?
[00:03:12.160 --> 00:03:12.960]  真的跪下
[00:03:12.960 --> 00:03:15.880]  不是我們現在經常講人跪下的那種意識上
[00:03:15.880 --> 00:03:20.080]  是真的用跪下這個動作去表示
[00:03:20.080 --> 00:03:22.280]  可能比較少
[00:03:22.280 --> 00:03:24.400]  求婚的時候可能會跪下
[00:03:24.400 --> 00:03:25.760]  祈禱有些人在家裡都會跪
[00:03:25.760 --> 00:03:28.960]  我們教會就沒有這個習慣,不多
[00:03:28.960 --> 00:03:31.240]  當一個少年的財主
[00:03:31.240 --> 00:03:34.920]  他跑來耶穌面前跑來跪下
[00:03:34.920 --> 00:03:36.280]  你想像一下,如果你是門徒
[00:03:36.280 --> 00:03:39.080]  你會想一下,究竟這個人做什麼呢?
[00:03:39.080 --> 00:03:41.040]  這個有很多人認識的人
[00:03:41.040 --> 00:03:42.520]  這個很有錢的人
[00:03:42.520 --> 00:03:44.480]  這個人願意跪在耶穌面前
[00:03:44.480 --> 00:03:48.280]  有什麼這麼重要馬上要求耶穌呢?
[00:03:48.280 --> 00:03:49.240]  他問了一個問題
[00:03:49.240 --> 00:03:53.240]  他說,他怎麼可以承受永生?
[00:03:53.240 --> 00:03:55.200]  不知道這個少年人
[00:03:55.200 --> 00:03:58.400]  他對自己在信仰上有什麼要求
[00:03:58.400 --> 00:04:00.720]  很明顯他覺得自己不夠
[00:04:00.720 --> 00:04:02.840]  他覺得自己做得不夠,不夠好
[00:04:02.840 --> 00:04:03.520]  或者這麼想
[00:04:03.520 --> 00:04:04.720]  他做得很好,盡力去做
[00:04:04.720 --> 00:04:08.040]  但是都擔心自己沒辦法得到永生
[00:04:08.040 --> 00:04:10.640]  所以他就問耶穌一個很深的問題
[00:04:10.640 --> 00:04:13.560]  怎麼可以承受永生?
[00:04:13.560 --> 00:04:16.640]  承受永生這個問題是不是你想的問題?
[00:04:16.640 --> 00:04:17.560]  可能你說
[00:04:17.560 --> 00:04:19.200]  牧師,我上教會上了很久
[00:04:19.200 --> 00:04:20.800]  我知道什麼是永生
[00:04:20.800 --> 00:04:22.960]  我洗禮了,我還有侍奉
[00:04:22.960 --> 00:04:24.520]  我很清楚的
[00:04:24.520 --> 00:04:26.040]  承受永生就是信耶穌
[00:04:26.040 --> 00:04:27.920]  得救就是得永生
[00:04:27.920 --> 00:04:29.600]  甚至可能你覺得聽了很多
[00:04:29.600 --> 00:04:32.280]  很簡單,我都明白了
[00:04:32.280 --> 00:04:35.240]  明顯這個少年人在問承受永生的時候
[00:04:35.240 --> 00:04:36.560]  他帶著的
[00:04:36.560 --> 00:04:39.160]  不只是這個問題這麼簡單,是不是?
[00:04:39.160 --> 00:04:40.880]  你後面知道當耶穌問他的時候
[00:04:40.880 --> 00:04:43.120]  他說那些是誡命
[00:04:43.120 --> 00:04:46.280]  他從小都遵守了
[00:04:46.280 --> 00:04:48.240]  一切從小都遵守了
[00:04:48.240 --> 00:04:50.880]  這是二十節他自己跟耶穌說的
[00:04:50.880 --> 00:04:53.160]  弟兄姊妹你敢不敢說
[00:04:53.160 --> 00:04:54.920]  一切你認識的誡命
[00:04:54.920 --> 00:04:58.160]  一切上帝的吩咐你都遵守了?
[00:04:58.160 --> 00:05:00.840]  你敢不敢說?
[00:05:00.840 --> 00:05:03.400]  相信沒什麼人敢說,是不是?
[00:05:03.400 --> 00:05:04.640]  不要說到誡命這麼遠
[00:05:04.640 --> 00:05:07.720]  在我們讀書時代有很多校規的,是不是?
[00:05:07.720 --> 00:05:09.400]  有沒有弟兄姊妹讀書的時候
[00:05:09.400 --> 00:05:11.400]  所有校規都遵守了?
[00:05:11.400 --> 00:05:14.000]  都有的,有些模範生很厲害的,是不是?
[00:05:14.000 --> 00:05:15.920]  不過有些很難的
[00:05:15.920 --> 00:05:17.240]  我記得我小學的校規
[00:05:17.240 --> 00:05:20.120]  因為我小學經常都要罰抄校規
[00:05:20.120 --> 00:05:20.960]  因為比較頑皮
[00:05:20.960 --> 00:05:22.360]  偶爾要抄校規
[00:05:22.360 --> 00:05:24.240]  我記得校規第一句就是說
[00:05:24.240 --> 00:05:26.320]  無論你在學校裡面或者學校外面
[00:05:26.320 --> 00:05:28.240]  見到老師你都要行禮
[00:05:28.240 --> 00:05:29.200]  我小時候都不太明白
[00:05:29.200 --> 00:05:30.360]  學校裡面見到就行禮
[00:05:30.360 --> 00:05:32.280]  學校外面關我什麼事?
[00:05:32.280 --> 00:05:33.680]  當然經常都被人罵
[00:05:33.680 --> 00:05:35.920]  在外面見到老師不行禮
[00:05:35.920 --> 00:05:38.560]  有時候都不尊重或者忘記了
[00:05:38.560 --> 00:05:41.520]  很多的規條、規矩其實都很難去守
[00:05:41.520 --> 00:05:42.480]  當你打開聖經
[00:05:42.480 --> 00:05:43.400]  如果你特別看舊約
[00:05:43.400 --> 00:05:44.720]  很多規矩
[00:05:44.720 --> 00:05:46.440]  這個少年的財主、少年的官
[00:05:46.440 --> 00:05:50.640]  他居然說由小到大所有規矩都守了
[00:05:50.640 --> 00:05:51.840]  其實很厲害
[00:05:51.840 --> 00:05:53.280]  很厲害
[00:05:53.280 --> 00:05:54.640]  很厲害
[00:05:54.640 --> 00:05:56.560]  並且他應該是一個很認真
[00:05:56.560 --> 00:05:59.680]  很虔誠、對信仰的人,是不是?
[00:05:59.680 --> 00:06:02.920]  相信可能比我們在座每一個都好
[00:06:02.920 --> 00:06:04.680]  但是他覺得自己不夠
[00:06:04.680 --> 00:06:06.160]  他覺得自己還不夠
[00:06:06.160 --> 00:06:07.840]  甚至他擔心自己做這麼多事情
[00:06:07.840 --> 00:06:08.920]  都承受不了永生
[00:06:08.920 --> 00:06:11.120]  不夠
[00:06:11.120 --> 00:06:13.000]  所以他要來到耶穌面前
[00:06:13.000 --> 00:06:15.040]  問耶穌
[00:06:15.040 --> 00:06:18.720]  接著耶穌就說
[00:06:18.720 --> 00:06:20.400]  你還欠一件事
[00:06:20.400 --> 00:06:21.400]  21節說
[00:06:21.400 --> 00:06:24.560]  你還欠一件事
[00:06:24.560 --> 00:06:26.560]  電視節目如果有人告訴你
[00:06:26.560 --> 00:06:27.960]  你欠一件事
[00:06:27.960 --> 00:06:30.360]  只要你做完這件事你就完美了
[00:06:30.360 --> 00:06:33.960]  只要做完這件事你就拿100分
[00:06:33.960 --> 00:06:35.840]  你會不會努力做這件事?
[00:06:35.840 --> 00:06:36.840]  當然會
[00:06:36.840 --> 00:06:39.040]  原來我現在已經差一點完美了
[00:06:39.040 --> 00:06:40.040]  差一點點
[00:06:40.040 --> 00:06:41.560]  做完這件事
[00:06:41.560 --> 00:06:43.040]  所以當耶穌說
[00:06:43.040 --> 00:06:43.960]  你還欠一件事
[00:06:43.960 --> 00:06:45.960]  相信這位財主、這位善良的官
[00:06:45.960 --> 00:06:48.360]  立刻盯著耶穌
[00:06:48.360 --> 00:06:49.200]  哇,還欠一件事
[00:06:49.200 --> 00:06:50.440]  你說,我做完它
[00:06:50.440 --> 00:06:52.040]  我要永生
[00:06:52.040 --> 00:06:53.440]  耶穌說什麼呢?
[00:06:53.440 --> 00:06:57.360]  去變賣所有的分給窮人
[00:06:57.360 --> 00:06:58.640]  當時聖經裡面說
[00:06:58.640 --> 00:07:00.280]  22節說這個人
[00:07:00.280 --> 00:07:01.960]  面變色
[00:07:01.960 --> 00:07:06.160]  優秀地離開
[00:07:06.160 --> 00:07:07.440]  當然我們明白到
[00:07:07.440 --> 00:07:08.640]  聖經裡面描述加一句話
[00:07:08.640 --> 00:07:09.960]  他產業很多
[00:07:09.960 --> 00:07:10.640]  錢很多
[00:07:10.640 --> 00:07:12.040]  所以他面變色
[00:07:12.040 --> 00:07:14.160]  就離開了
[00:07:14.160 --> 00:07:15.760]  接著後面的門徒就討論
[00:07:15.760 --> 00:07:17.040]  為什麼會這樣呢?
[00:07:17.040 --> 00:07:17.960]  討論
[00:07:17.960 --> 00:07:19.240]  接著耶穌又說了一句話
[00:07:19.240 --> 00:07:20.240]  25節說
[00:07:20.240 --> 00:07:24.840]  「樂陀穿過針的眼比財主盡述,有國還容易呢?」
[00:07:24.840 --> 00:07:26.960]  門徒就很驚訝了
[00:07:26.960 --> 00:07:28.560]  這段聖經可能我們都曾經看過
[00:07:28.560 --> 00:07:30.840]  這兩個問題可能常常都是我們問的
[00:07:30.840 --> 00:07:31.840]  第一個問題就是
[00:07:31.840 --> 00:07:32.960]  究竟耶穌說
[00:07:32.960 --> 00:07:35.160]  「樂陀穿過針的眼」
[00:07:35.160 --> 00:07:37.160]  是說什麼呢?
[00:07:37.160 --> 00:07:39.840]  過去很多人都很努力去解釋這句話
[00:07:39.840 --> 00:07:41.760]  很想去解釋這句話
[00:07:41.760 --> 00:07:43.760]  其實耶穌不是在說「樂陀」
[00:07:43.760 --> 00:07:45.040]  不是在說「針」
[00:07:45.040 --> 00:07:46.240]  為什麼呢?
[00:07:46.240 --> 00:07:48.040]  因為大家都知道
[00:07:48.040 --> 00:07:50.040]  一隻「樂陀」很大隻的
[00:07:50.040 --> 00:07:52.240]  「針」很細緻而已
[00:07:52.240 --> 00:07:55.640]  你想不想像到「樂陀」可以穿過「針」的眼呢?
[00:07:55.640 --> 00:07:57.440]  沒有人想像到的
[00:07:57.440 --> 00:07:59.040]  也沒有人覺得合理
[00:07:59.040 --> 00:08:00.640]  耶穌說這麼不合理的東西
[00:08:00.640 --> 00:08:01.240]  不是的
[00:08:01.240 --> 00:08:02.240]  不一定是這樣的
[00:08:02.240 --> 00:08:03.840]  所以過去很多人看這段聖經的時候
[00:08:03.840 --> 00:08:04.840]  第一句看法就是
[00:08:04.840 --> 00:08:05.640]  不是的
[00:08:05.640 --> 00:08:06.440]  沒理由這樣解釋
[00:08:06.440 --> 00:08:07.640]  一定是有些錯了
[00:08:07.640 --> 00:08:08.640]  譬如有人說
[00:08:08.640 --> 00:08:10.640]  會不會是聖經裡面寫錯了字
[00:08:10.640 --> 00:08:11.840]  這個不是「樂陀」
[00:08:11.840 --> 00:08:13.840]  查很多聖經的原文
[00:08:13.840 --> 00:08:15.240]  「樂陀」這個字
[00:08:15.240 --> 00:08:17.840]  跟一條繩子、一條線很相似
[00:08:17.840 --> 00:08:18.840]  可能耶穌說錯了
[00:08:18.840 --> 00:08:21.040]  可能耶穌說繩子穿過「針」
[00:08:21.040 --> 00:08:22.840]  穿「針」也不是太容易
[00:08:22.840 --> 00:08:24.440]  但是也做到了
[00:08:24.440 --> 00:08:25.240]  有人甚至說
[00:08:25.240 --> 00:08:25.640]  不是的
[00:08:25.640 --> 00:08:27.640]  那個「針」不是說我們拿的那些「針」
[00:08:27.640 --> 00:08:30.440]  在耶路撒冷那裡附近有個建築物
[00:08:30.440 --> 00:08:32.240]  那道門很大
[00:08:32.240 --> 00:08:35.440]  那道門他們習慣叫它「針的眼」
[00:08:35.440 --> 00:08:36.440]  很窄的
[00:08:36.440 --> 00:08:39.040]  不過那隻「樂陀」也勉強可以過的
[00:08:39.040 --> 00:08:41.040]  很多人用很多的辦法
[00:08:41.040 --> 00:08:42.240]  很多的想像
[00:08:42.240 --> 00:08:43.840]  甚至找很多的資料
[00:08:43.840 --> 00:08:44.840]  很想去理解
[00:08:44.840 --> 00:08:47.240]  究竟耶穌說這句話是什麼
[00:08:47.240 --> 00:08:48.240]  或者這麼說
[00:08:48.240 --> 00:08:51.240]  是很想去重新給自己理解
[00:08:51.240 --> 00:08:52.840]  耶穌不是真的在說「樂陀」
[00:08:52.840 --> 00:08:55.840]  不是真的在說「針」
[00:08:55.840 --> 00:08:58.040]  但是當你看聖經的描述
[00:08:58.040 --> 00:08:59.440]  我很深信耶穌很明顯
[00:08:59.440 --> 00:09:01.240]  真的是在說「樂陀」和「針」
[00:09:01.240 --> 00:09:02.640]  因為當耶穌說第一句
[00:09:02.640 --> 00:09:03.840]  他說二十三節
[00:09:03.840 --> 00:09:06.240]  他說「有錢財的人進上帝的國」
[00:09:06.240 --> 00:09:08.040]  是何等的難啊
[00:09:08.040 --> 00:09:10.440]  聖經裡面說門徒非常驚奇
[00:09:10.440 --> 00:09:12.040]  很明顯當時的門徒想著
[00:09:12.040 --> 00:09:13.840]  有錢人應該好一點
[00:09:13.840 --> 00:09:15.440]  有錢可能什麼都可以
[00:09:15.440 --> 00:09:16.840]  有些人這樣想的
[00:09:16.840 --> 00:09:18.440]  有錢什麼都可以
[00:09:18.440 --> 00:09:20.040]  有錢可以捐很多錢
[00:09:20.040 --> 00:09:21.440]  有錢可以做很多好事
[00:09:21.440 --> 00:09:25.240]  有錢人就可以得到上帝的讚賞
[00:09:25.240 --> 00:09:26.840]  當時他們也是這樣想的
[00:09:26.840 --> 00:09:28.240]  甚至他們會推舉某些人
[00:09:28.240 --> 00:09:30.040]  說在聖殿裡面
[00:09:30.040 --> 00:09:31.840]  在教會當中捐獻很多
[00:09:31.840 --> 00:09:34.440]  這些人一定是得到上帝很多的讚賞
[00:09:34.440 --> 00:09:36.040]  所以他們裡面有個思考就是
[00:09:36.040 --> 00:09:39.040]  有錢人進上帝的國應該不會難吧
[00:09:39.040 --> 00:09:40.640]  不過當耶穌說很難的時候
[00:09:40.640 --> 00:09:41.840]  他們驚奇
[00:09:41.840 --> 00:09:43.640]  但是當耶穌再說
[00:09:43.640 --> 00:09:45.040]  「樂陀穿過針的眼」
[00:09:45.040 --> 00:09:47.040]  「比財主穿過針更容易」的時候
[00:09:47.040 --> 00:09:48.040]  門徒是怎樣呢?
[00:09:48.040 --> 00:09:50.840]  二十六節說「更為驚訝」
[00:09:50.840 --> 00:09:52.640]  「更為驚訝」
[00:09:52.640 --> 00:09:54.840]  那就是耶穌應該說的不是那條線
[00:09:54.840 --> 00:09:57.240]  也不是那個眼的門
[00:09:57.240 --> 00:09:59.440]  耶穌說的真的是「樂陀」和「針」
[00:09:59.440 --> 00:10:01.040]  所以就「更為驚訝」
[00:10:01.040 --> 00:10:03.040]  啊?耶穌你這麼說
[00:10:03.040 --> 00:10:04.240]  怎麼可以的?
[00:10:04.240 --> 00:10:05.440]  沒理由可以的
[00:10:05.440 --> 00:10:07.040]  甚至他們還反問耶穌
[00:10:07.040 --> 00:10:08.840]  這樣誰可以啊?
[00:10:08.840 --> 00:10:10.640]  這個我也不行啊
[00:10:10.640 --> 00:10:14.840]  所以很明顯耶穌說的真的是「樂陀」和「針眼」
[00:10:14.840 --> 00:10:18.440]  真的是人看來不行的事情
[00:10:18.440 --> 00:10:20.040]  另一個難題
[00:10:20.040 --> 00:10:22.840]  就是在聖經裡面我們常常都看的
[00:10:22.840 --> 00:10:28.440]  究竟耶穌為什麼要求財主變賣所有呢?
[00:10:28.440 --> 00:10:30.840]  弟兄姊妹今時今日你有沒有變賣所有的?
[00:10:30.840 --> 00:10:34.640]  你有沒有為了信耶穌賣光你所有的東西?
[00:10:34.640 --> 00:10:36.040]  沒有的吧?
[00:10:36.040 --> 00:10:37.240]  應該也沒有吧?
[00:10:37.240 --> 00:10:38.040]  我也沒有
[00:10:38.040 --> 00:10:39.440]  不要緊張,我也沒有
[00:10:39.440 --> 00:10:40.440]  無論我是牧師也好
[00:10:40.440 --> 00:10:42.240]  我也有自己的生活、自己的財產
[00:10:42.240 --> 00:10:44.040]  我都沒有變賣所有
[00:10:44.040 --> 00:10:46.440]  那麼耶穌對這個人去要求變賣所有
[00:10:46.440 --> 00:10:48.440]  是不是太苛刻了?
[00:10:48.440 --> 00:10:50.040]  是不是太挑剔了?
[00:10:50.040 --> 00:10:51.840]  是不是為難了他?
[00:10:51.840 --> 00:10:52.840]  沒關係沒關係
[00:10:52.840 --> 00:10:54.440]  這個是聖經特別的教導
[00:10:54.440 --> 00:10:56.040]  因為他特別錢多
[00:10:56.040 --> 00:10:57.840]  所以耶穌特別要求他
[00:10:57.840 --> 00:10:59.040]  幸好我不是錢多
[00:10:59.040 --> 00:10:59.640]  我不是官
[00:10:59.640 --> 00:11:01.840]  所以耶穌沒有要求我
[00:11:01.840 --> 00:11:05.840]  這樣解釋對不對呢?
[00:11:05.840 --> 00:11:07.840]  有時候我們也可以在聖經裡面選擇
[00:11:07.840 --> 00:11:09.840]  有些描述不錯不錯
[00:11:09.840 --> 00:11:10.840]  一定有我的份
[00:11:10.840 --> 00:11:12.440]  特別在聖經裡面說
[00:11:12.440 --> 00:11:14.840]  當信主耶穌你一家都會得救
[00:11:14.840 --> 00:11:16.040]  所以我們不怕
[00:11:16.040 --> 00:11:18.040]  我一家都會得到上帝的拯救
[00:11:18.040 --> 00:11:19.040]  這是上帝的恩典
[00:11:19.040 --> 00:11:20.240]  當然是好事
[00:11:20.240 --> 00:11:21.840]  但是回到這一類的經文的時候
[00:11:21.840 --> 00:11:23.640]  上帝要求的是他
[00:11:23.640 --> 00:11:25.040]  他是有錢的
[00:11:25.040 --> 00:11:26.640]  他是上帝特別要求他的
[00:11:26.640 --> 00:11:27.840]  所以不是要求我的
[00:11:27.840 --> 00:11:29.440]  所以我不用
[00:11:29.440 --> 00:11:31.240]  我們有時候也會這樣選擇
[00:11:31.240 --> 00:11:34.440]  我們有時候也會讓聖經向我們說話
[00:11:34.440 --> 00:11:36.240]  選擇某些適合的就要
[00:11:36.240 --> 00:11:37.840]  不適合的就不是我
[00:11:37.840 --> 00:11:39.040]  只是說旁邊那個
[00:11:39.040 --> 00:11:40.240]  我們經常都是這樣
[00:11:40.240 --> 00:11:41.240]  主下我在者裡
[00:11:41.240 --> 00:11:42.640]  你差遣他
[00:11:42.640 --> 00:11:43.440]  他好一點
[00:11:43.440 --> 00:11:44.840]  他厲害一點
[00:11:44.840 --> 00:11:45.840]  我不行的
[00:11:45.840 --> 00:11:46.840]  當要做事的時候
[00:11:46.840 --> 00:11:48.040]  當要回應的時候就不行的
[00:11:48.040 --> 00:11:49.040]  當去恩典的時候
[00:11:49.040 --> 00:11:52.040]  上帝這些恩典我要啊我要啊
[00:11:52.040 --> 00:11:54.440]  到底耶穌是不是特別挑剔
[00:11:54.440 --> 00:11:55.840]  特別為難
[00:11:55.840 --> 00:11:57.040]  又或者特別去
[00:11:57.040 --> 00:11:59.240]  對這個財主有一個這樣的要求
[00:11:59.240 --> 00:12:00.040]  是很特別
[00:12:00.040 --> 00:12:02.840]  對我們是不需要的
[00:12:02.840 --> 00:12:04.040]  當然我們因為在實際上
[00:12:04.040 --> 00:12:07.040]  我們生活裡面很難去變賣所有
[00:12:07.040 --> 00:12:08.640]  所以我們覺得不需要
[00:12:08.640 --> 00:12:10.040]  又或者回到我剛才說的
[00:12:10.040 --> 00:12:11.040]  落塘盡針眼
[00:12:11.040 --> 00:12:12.240]  我們覺得沒什麼可能
[00:12:12.240 --> 00:12:12.840]  那應該不是
[00:12:12.840 --> 00:12:14.840]  我們就用很多解釋
[00:12:14.840 --> 00:12:16.040]  信仰在我們生命當中
[00:12:16.040 --> 00:12:18.040]  有時候就是用我們的角度
[00:12:18.040 --> 00:12:20.640]  甚至我們給自己的要求去解釋
[00:12:20.640 --> 00:12:22.440]  我覺得這樣就可以了
[00:12:22.440 --> 00:12:24.840]  今時今日在香港這麼忙的社會
[00:12:24.840 --> 00:12:27.640]  一個星期零修兩天就可以了
[00:12:27.640 --> 00:12:29.440]  今時今日這麼忙的生活
[00:12:29.440 --> 00:12:31.040]  一個月回來一次崇拜
[00:12:31.040 --> 00:12:32.240]  就可以了
[00:12:32.240 --> 00:12:33.840]  今時今日這麼辛苦
[00:12:33.840 --> 00:12:35.440]  供車供樓供性
[00:12:35.440 --> 00:12:37.440]  這麼多難的錢要用
[00:12:37.440 --> 00:12:39.440]  百分之一奉獻
[00:12:39.440 --> 00:12:41.440]  總之有奉獻就可以了
[00:12:41.440 --> 00:12:43.840]  我們會自己將要求放下
[00:12:43.840 --> 00:12:45.840]  甚至自己給自己要求
[00:12:45.840 --> 00:12:47.040]  不要緊
[00:12:47.040 --> 00:12:49.640]  自己放過自己
[00:12:49.640 --> 00:12:52.840]  到底為什麼我們會這樣做呢
[00:12:52.840 --> 00:12:53.640]  又或者這樣問
[00:12:53.640 --> 00:12:54.440]  在這件事情裡面
[00:12:54.440 --> 00:12:57.040]  為什麼耶穌有這樣的要求
[00:12:57.040 --> 00:12:59.440]  到底這個少年的財主
[00:12:59.440 --> 00:13:00.440]  這個少年的官
[00:13:00.440 --> 00:13:02.640]  他生命裡面缺少了什麼
[00:13:02.640 --> 00:13:05.640]  耶穌說你缺少了一件事
[00:13:05.640 --> 00:13:09.440]  為什麼變賣所有是他缺少的呢
[00:13:09.440 --> 00:13:10.640]  這個人已經很好了
[00:13:10.640 --> 00:13:11.840]  盡力做一切的事情
[00:13:11.840 --> 00:13:14.040]  所有的誡命已經遵守了
[00:13:14.040 --> 00:13:17.440]  為什麼生命裡面還差一點呢
[00:13:17.440 --> 00:13:19.640]  如果我們仔細看聖經
[00:13:19.640 --> 00:13:22.440]  耶穌說的其實不是一件事
[00:13:22.440 --> 00:13:24.640]  他說你缺少的還有一件
[00:13:24.640 --> 00:13:26.240]  不過其實後面說了兩件事
[00:13:26.240 --> 00:13:29.240]  看回經文第21節
[00:13:29.240 --> 00:13:31.240]  他說你缺少一件事
[00:13:31.240 --> 00:13:34.040]  去變賣你所有的分級窮人
[00:13:34.040 --> 00:13:36.240]  就必有財寶在天上
[00:13:36.240 --> 00:13:39.240]  然後來跟從我
[00:13:39.240 --> 00:13:40.640]  兩件事來的
[00:13:40.640 --> 00:13:42.240]  變賣所有
[00:13:42.240 --> 00:13:43.640]  跟從我
[00:13:43.640 --> 00:13:46.240]  原來耶穌期望這個少年人
[00:13:46.240 --> 00:13:48.040]  能夠跟從他
[00:13:48.040 --> 00:13:49.840]  能夠跟著他
[00:13:49.840 --> 00:13:52.440]  所以他要變賣一切
[00:13:52.440 --> 00:13:53.840]  聽清楚這句描述
[00:13:53.840 --> 00:13:55.640]  是因為耶穌很想這個少年人
[00:13:55.640 --> 00:13:56.840]  可以跟從他
[00:13:56.840 --> 00:13:58.040]  所以邀請他
[00:13:58.040 --> 00:13:59.040]  要求他
[00:13:59.040 --> 00:14:00.840]  變賣一切分給窮人
[00:14:00.840 --> 00:14:02.240]  你就來跟我
[00:14:02.240 --> 00:14:03.840]  因為跟從耶穌
[00:14:03.840 --> 00:14:05.640]  不能夠帶著任何財產
[00:14:05.640 --> 00:14:06.840]  那些門徒都是
[00:14:06.840 --> 00:14:07.840]  扔下一切
[00:14:07.840 --> 00:14:09.040]  正如後面彼得說
[00:14:09.040 --> 00:14:10.240]  我已經撇下一切
[00:14:10.240 --> 00:14:11.240]  就跟從了
[00:14:11.240 --> 00:14:12.840]  甚至耶穌後面再說
