
[00:00:00.000 --> 00:00:03.220]  在聖誕節我想分享一個題目
[00:08:00.820 --> 00:08:03.500]  有什麼我需要做的呢?
[00:08:03.500 --> 00:08:05.820]  原來當我們很多事情不知道的時候
[00:08:05.820 --> 00:08:07.460]  我們會恐懼的
[00:08:07.460 --> 00:08:08.780]  或者現在疫情裡面
[00:08:08.780 --> 00:08:11.460]  你害怕的可能是你的前路
[00:08:11.460 --> 00:08:14.300]  可能在現在這個新常態裡面
[00:08:14.300 --> 00:08:16.620]  我們要面對很多的轉變
[00:08:16.620 --> 00:08:19.660]  可能你擔心,很多人都擔心的
[00:08:19.660 --> 00:08:22.900]  經濟會不會復甦呢?
[00:08:22.900 --> 00:08:26.860]  究竟我們的工作行不行呢?
[00:08:26.860 --> 00:08:28.420]  可能一想起工作
[00:08:28.420 --> 00:08:31.140]  就會連帶想起家庭
[00:08:31.140 --> 00:08:32.820]  現在這麼多的轉變裡面
[00:08:32.820 --> 00:08:34.580]  我們又可以怎麼樣呢?
[00:08:34.580 --> 00:08:36.100]  不單止是我們的疫情
[00:08:36.100 --> 00:08:38.860]  我們現在面對社會的政情
[00:08:38.860 --> 00:08:40.820]  我們都可能很擔心的
[00:08:40.820 --> 00:08:42.180]  以往發生的事情
[00:08:42.180 --> 00:08:43.580]  我們覺得不會這樣發生的
[00:08:43.580 --> 00:08:45.140]  現在這樣發生了
[00:08:45.140 --> 00:08:47.020]  很多的改變我們現在要面對
[00:08:47.020 --> 00:08:48.780]  甚至可能最擔心的
[00:08:48.780 --> 00:08:50.900]  是我們下一代的弟兄姊妹
[00:08:50.900 --> 00:08:53.580]  我們下一代要怎麼面對一個怎樣的社會
[00:08:53.580 --> 00:08:56.860]  我們下一代要接受一個什麼樣的訊息和教育
[00:08:56.860 --> 00:08:59.940]  我們很多事情都很擔心
[00:08:59.940 --> 00:09:03.020]  恐懼是來自我們
[00:09:03.020 --> 00:09:06.180]  對我們不能確定的事情不知道
[00:09:06.180 --> 00:09:08.300]  我們不知道未來會是怎樣
[00:09:08.300 --> 00:09:10.220]  所以我們會恐懼
[00:09:10.220 --> 00:09:13.020]  我不知道大家有沒有去主題公園
[00:09:13.020 --> 00:09:17.500]  玩過那些恐怖主題的遊戲
[00:09:17.500 --> 00:09:19.020]  你進去那個遊戲的時候
[00:09:19.020 --> 00:09:20.540]  為什麼你會害怕?
[00:09:20.540 --> 00:09:21.780]  因為你進去的時候
[00:09:21.780 --> 00:09:23.580]  一片漆黑
[00:09:23.580 --> 00:09:24.900]  當那輛車在動的時候
[00:09:24.900 --> 00:09:27.260]  突然又「嘩」出來
[00:09:27.260 --> 00:09:30.660]  你不知道突然有東西出來嚇你
[00:09:30.660 --> 00:09:32.340]  你就害怕了
[00:09:32.340 --> 00:09:33.420]  突然間它又縮進去了
[00:09:33.420 --> 00:09:36.300]  突然又「嘩」又出來
[00:09:36.300 --> 00:09:39.100]  為什麼沒有人害怕呢?
[00:09:39.100 --> 00:09:41.980]  那你就很恐懼
[00:09:41.980 --> 00:09:46.700]  但是我有一次玩這些恐怖主題遊戲的時候
[00:09:46.700 --> 00:09:49.100]  我看到旁邊有一個人
[00:09:49.100 --> 00:09:50.260]  不斷在玩
[00:09:50.260 --> 00:09:51.980]  不斷在笑
[00:09:51.980 --> 00:09:52.780]  他坐著那輛車
[00:09:52.780 --> 00:09:55.220]  「哈哈哈哈哈哈哈哈」
[00:09:55.220 --> 00:09:57.340]  我心想為什麼他可以坐著那輛車
[00:09:57.340 --> 00:09:59.220]  「哈哈哈哈哈哈哈哈」
[00:09:59.220 --> 00:10:01.540]  因為原來他玩過很多次了
[00:10:01.540 --> 00:10:02.380]  他玩過很多次
[00:10:02.380 --> 00:10:04.300]  他基本上就知道幾秒之後
[00:10:04.300 --> 00:10:06.340]  會有人「嘩」這樣彈出來
[00:10:06.340 --> 00:10:09.820]  所以在他所有都知道什麼時候彈出來的時候
[00:10:09.820 --> 00:10:10.900]  他其實不會害怕
[00:10:10.900 --> 00:10:11.820]  他只是覺得挺好笑
[00:10:11.820 --> 00:10:14.780]  因為還有五秒就彈出來了
[00:10:14.780 --> 00:10:18.220]  我們人對於我們不知道的東西
[00:10:18.220 --> 00:10:20.020]  我們會很恐懼的
[00:10:20.020 --> 00:10:21.860]  但是我想說
[00:10:21.860 --> 00:10:23.780]  神知道
[00:10:23.780 --> 00:10:26.500]  並且神掌管
[00:10:26.500 --> 00:10:32.020]  所以當我們開放我們的生命給耶穌的時候
[00:10:32.020 --> 00:10:35.380]  耶穌來到我們的生命裡面
[00:10:35.380 --> 00:10:41.220]  藉著耶穌要除去我們生命之中的恐懼
[00:10:41.220 --> 00:10:44.900]  我記得當我決志信耶穌的時候
[00:10:44.900 --> 00:10:48.180]  其實當時我的生命也面對很多不確定的事情
[00:10:48.180 --> 00:10:52.540]  但是我記得當我接受了耶穌進入我的生命的時候
[00:10:52.540 --> 00:10:53.860]  我坐在房間裡
[00:10:53.860 --> 00:10:55.780]  看到有陽光
[00:10:55.780 --> 00:10:57.420]  曬進來房間的時候
[00:10:57.420 --> 00:10:59.620]  我裡面有一種平安
[00:10:59.620 --> 00:11:03.700]  那個平安不是因為我知道那些不確定的事情已經確定了
[00:11:03.700 --> 00:11:06.860]  而是我知道在很多不確定的事情裡面
[00:11:06.860 --> 00:11:09.820]  我知道有一個掌管未來的
[00:11:09.820 --> 00:11:12.980]  跟我一起走前面的路
[00:11:12.980 --> 00:11:16.980]  而那一刻我有一個很出人意外的平安
[00:11:16.980 --> 00:11:19.700]  我知道我不知道的事情
[00:11:19.700 --> 00:11:21.460]  有一個知道的人
[00:11:21.460 --> 00:11:24.220]  會跟我每一步同在
[00:11:24.220 --> 00:11:26.500]  所以今天在聖誕節
[00:11:26.500 --> 00:11:30.140]  讓我們再一次讓耶穌進入我們生命的時候
[00:11:30.140 --> 00:11:32.900]  讓我們因著有耶穌
[00:11:32.900 --> 00:11:36.340]  除去我們生命裡面的恐懼
[00:11:36.340 --> 00:11:39.060]  今天我們分享的第二件事
[00:11:39.060 --> 00:11:42.140]  是我們要建立真正的關係
[00:11:42.140 --> 00:11:45.220]  我們一起去讀《路加福音》二章十一至十二節
[00:11:45.220 --> 00:11:45.860]  我們一起讀
[00:11:45.860 --> 00:11:47.020]  一二三
[00:11:47.020 --> 00:11:50.300]  因今天在大圍的城裡
[00:11:50.300 --> 00:11:52.900]  為你們伸了救主
[00:11:52.900 --> 00:11:54.740]  就是主基督
[00:11:54.740 --> 00:11:57.660]  你們要看見一個鷹鞋
[00:11:57.660 --> 00:11:58.820]  包著布
[00:11:58.820 --> 00:12:00.820]  臥在馬槽裡
[00:12:00.820 --> 00:12:03.180]  那就是記號了
[00:12:03.180 --> 00:12:05.740]  今天當我說我們要建立真正的關係的時候
[00:12:05.740 --> 00:12:06.380]  你可能會問
[00:12:06.380 --> 00:12:07.700]  喂 Eugene
[00:12:07.700 --> 00:12:12.460]  我跟誰建立真正的關係呢?
[00:12:12.460 --> 00:12:14.060]  今天在聖誕節裡面
[00:12:14.060 --> 00:12:15.620]  讓我們再一次知道
[00:12:15.620 --> 00:12:18.660]  我們要跟真正的神
[00:12:18.660 --> 00:12:21.420]  去建立一個真正的關係
[00:12:21.420 --> 00:12:23.300]  當我們看十一節的時候
[00:12:23.300 --> 00:12:26.020]  特別有三個字是很重要的
[00:12:26.020 --> 00:12:28.140]  第一個字是「今天」
[00:12:28.140 --> 00:12:29.780]  「今天」是一個很重要的詞語
[00:12:29.780 --> 00:12:33.620]  因為這裡說救恩已經到了
[00:12:33.620 --> 00:12:35.500]  已經實現了
[00:12:35.500 --> 00:12:36.460]  不是即將來臨
[00:12:36.460 --> 00:12:38.060]  是今天發生了
[00:12:38.060 --> 00:12:39.900]  救恩已經臨到
[00:12:39.900 --> 00:12:41.980]  並且實現了
[00:12:41.980 --> 00:12:43.700]  而第二樣很重要的
[00:12:43.700 --> 00:12:46.620]  是說在大圍的城裡
[00:12:46.620 --> 00:12:48.660]  這件事牧羊人一聽就會知道
[00:12:48.660 --> 00:12:50.100]  因為他們知道
[00:12:50.100 --> 00:12:57.100]  說耶穌就是舊約聖經所預言的尼塞亞
[00:12:57.100 --> 00:13:00.060]  而第三樣很重要的
[00:13:00.060 --> 00:13:04.700]  就是為你們伸了救主
[00:13:04.700 --> 00:13:06.700]  不僅是救恩已經臨到
[00:13:06.700 --> 00:13:09.860]  不僅是耶穌就是舊約所預言的尼塞亞
[00:13:09.860 --> 00:13:14.580]  更加是耶穌是為你們來到的
[00:13:14.580 --> 00:13:17.700]  大家知道我今天很喜歡踢足球
[00:13:17.700 --> 00:13:22.020]  如果今天有一個超級球星很厲害
[00:13:22.020 --> 00:13:24.620]  那他不就很厲害了
[00:13:24.620 --> 00:13:28.540]  但如果說他加盟了愛華頓
[00:13:28.540 --> 00:13:29.980]  那是不同的
[00:13:29.980 --> 00:13:31.300]  他很厲害還是他很厲害
[00:13:31.300 --> 00:13:31.940]  但是他很厲害
[00:13:31.940 --> 00:13:35.580]  跟他為我喜歡的那一隊球隊不一樣
[00:13:35.580 --> 00:13:37.980]  今天救恩已經臨到
[00:13:37.980 --> 00:13:41.300]  他就是舊約所預言的尼塞亞
[00:13:41.300 --> 00:13:45.460]  他是為你們而生的
[00:13:45.460 --> 00:13:47.540]  所以今天我們要很開心
[00:13:47.540 --> 00:13:55.220]  因為今天救恩已經來到我們每一個生命裡
[00:13:55.220 --> 00:13:57.420]  天使宣告為我們生了救主
[00:13:57.420 --> 00:14:00.460]  你可能會問:那誰是救主?
[00:14:00.460 --> 00:14:02.660]  當我們去看一段聖經的時候
[00:14:02.660 --> 00:14:10.260]  我們看到說「生了救主,就是主基督」
[00:14:10.260 --> 00:14:14.220]  在這裡是新約聖經第一次將「救主」
[00:14:14.220 --> 00:14:18.220]  「主」和「基督」三個字連在一起
[00:14:18.220 --> 00:14:22.740]  而當作者將「主」和「基督」特別黏在一起的時候
[00:14:22.740 --> 00:14:24.700]  他要強調一樣東西
[00:14:24.700 --> 00:14:28.060]  耶穌基督就是主
[00:14:28.060 --> 00:14:30.060]  就是神
[00:14:30.060 --> 00:14:34.380]  而祂就是我們的救主
[00:14:34.380 --> 00:14:37.780]  「救主」這個字在舊約
[00:14:37.780 --> 00:14:40.380]  是常常用來形容神
[00:14:40.380 --> 00:14:44.460]  將人從他們的敵人那裡拯救出來
[00:14:44.460 --> 00:14:46.460]  而這個字在新約
[00:14:46.460 --> 00:14:47.660]  在希臘文
[00:14:47.660 --> 00:14:50.780]  很多時候是形容一個人或者神
[00:14:50.780 --> 00:14:54.940]  將人從危險之中拯救出來
[00:14:54.940 --> 00:14:58.140]  所以其實作者在這裡說了很重要的事情
[00:14:58.140 --> 00:15:00.140]  耶穌是神
[00:15:00.140 --> 00:15:01.740]  祂來到這個世界
[00:15:01.740 --> 00:15:05.660]  並且祂是你的救主
[00:15:05.660 --> 00:15:11.380]  祂要將你從敵人和從危險裡面拯救出來
[00:15:11.380 --> 00:15:17.540]  而你要和祂建立一個真正的關係
[00:15:17.540 --> 00:15:18.940]  在羅馬的年代
[00:15:18.940 --> 00:15:22.540]  因為我們知道福音書是在羅馬的年代寫的
[00:15:22.540 --> 00:15:27.340]  羅馬的皇帝會宣稱自己是神
[00:15:27.340 --> 00:15:30.860]  祂會說我會為我的公民
[00:15:30.860 --> 00:15:34.940]  帶來他們需要的平安和供應
[00:15:34.940 --> 00:15:37.900]  但在這裡福音書的作者強調
[00:15:37.900 --> 00:15:42.060]  在羅馬背景裡面唯有耶穌
[00:15:42.060 --> 00:15:44.700]  是真正能夠幫助我們
[00:15:44.700 --> 00:15:47.900]  真正能夠滿足我們的需要
[00:15:47.900 --> 00:15:50.220]  並且拯救我們的
[00:15:50.220 --> 00:15:52.220]  祂是我們的神
[00:15:52.220 --> 00:15:54.620]  祂是耶穌
[00:15:54.620 --> 00:15:57.260]  而當我們看第十二節的時候
[00:15:57.260 --> 00:16:01.660]  這裡天使形容你們要見到一個鷹鞋
[00:16:01.660 --> 00:16:05.580]  包著布臥在馬槽裡面
[00:16:05.580 --> 00:16:08.140]  這個就是記號了
[00:16:08.140 --> 00:16:11.500]  天使要告訴牧羊人知道
[00:16:11.500 --> 00:16:13.500]  你們要見到一個鷹鞋
[00:16:13.500 --> 00:16:15.500]  這是一個很真實
[00:16:15.500 --> 00:16:17.740]  很確實的記號
[00:16:17.740 --> 00:16:19.500]  而一般人當時會認為
[00:16:19.500 --> 00:16:25.100]  哇!救主應該是出生在皇宮裡面
[00:16:25.100 --> 00:16:27.900]  但在這裡
[00:16:27.900 --> 00:16:31.580]  當我們見到耶穌很謙卑
[00:16:31.580 --> 00:16:35.260]  很平凡地出生在馬槽裡的時候
[00:16:35.260 --> 00:16:37.580]  這裡也代表著
[00:16:37.580 --> 00:16:41.020]  將來耶穌要怎樣為萬民
[00:16:41.020 --> 00:16:45.660]  帶來救恩和盼望
[00:16:45.660 --> 00:16:48.780]  我不知道你覺得今天你的生命
[00:16:48.780 --> 00:16:51.820]  你需要些什麼呢?
[00:16:51.820 --> 00:16:57.500]  什麼能夠成為我們生命真正的幫助呢?
[00:16:57.500 --> 00:17:01.020]  曾經有一個牧師是這樣說的
[00:17:01.020 --> 00:17:04.940]  如果今天我們人最需要的是資訊
[00:17:04.940 --> 00:17:06.780]  那麼神就會為我們
[00:17:06.780 --> 00:17:10.060]  差派一個很偉大的教育家
[00:17:10.060 --> 00:17:12.940]  讓我們得到很多的資訊
[00:17:12.940 --> 00:17:16.220]  如果今天人最需要的是錢
[00:17:16.220 --> 00:17:20.220]  神就會為我們派遣一個很偉大的經濟家
[00:17:20.220 --> 00:17:23.980]  讓我們能夠得到我們需要的金錢
[00:17:23.980 --> 00:17:28.540]  如果今天我們的生命需要娛樂
[00:17:28.540 --> 00:17:31.500]  神就會為我們差派一個很偉大的娛樂家
[00:17:31.500 --> 00:17:34.860]  讓我們得到很多的歡笑和娛樂
[00:17:34.860 --> 00:17:38.300]  但他說今天我們每一個人最需要的
[00:17:38.300 --> 00:17:41.180]  是我們的罪得赦免
[00:17:41.180 --> 00:17:46.540]  是我們知道這個世界真正的目的和意義
[00:17:46.540 --> 00:17:49.980]  我們要認識真正的神
[00:17:49.980 --> 00:17:56.220]  並且和真實的神建立一個真正的關係
[00:17:56.220 --> 00:17:58.380]  耶穌來到這個世界
[00:17:58.380 --> 00:18:01.900]  藉著祂在十字架上的犧牲
[00:18:01.900 --> 00:18:04.460]  叫我們每一個相信耶穌的
[00:18:04.460 --> 00:18:09.020]  能夠再一次和神建立真正的關係
[00:18:09.020 --> 00:18:10.780]  大家可能以前聽過
[00:18:10.780 --> 00:18:13.340]  我以前有很嚴重的濕疹
[00:18:13.340 --> 00:18:17.740]  特別是手癢、腳癢很嚴重
[00:18:17.740 --> 00:18:23.580]  嚴重到裡面起了蕉
[00:18:23.580 --> 00:18:25.180]  起了蕉之後
[00:18:25.180 --> 00:18:27.020]  有時候你一動
[00:18:27.020 --> 00:18:29.820]  那些蕉就會爆出來
[00:18:29.820 --> 00:18:30.860]  爆炸
[00:18:30.860 --> 00:18:34.140]  然後血水就會滲出來
[00:18:34.140 --> 00:18:37.260]  然後我嚴重到有時候和別人吃飯
[00:18:37.260 --> 00:18:38.940]  那些血水會滲出來
[00:18:38.940 --> 00:18:39.900]  那些人就會說
[00:18:39.900 --> 00:18:42.620]  「耶穌,你流血了」
[00:18:42.620 --> 00:18:45.340]  巴塞佩洛夫斯他以前也曾經歷過
[00:18:45.340 --> 00:18:49.980]  不是他經歷過,就是看到我這樣
[00:18:49.980 --> 00:18:53.100]  但是那時候我試過很多的中藥
[00:18:53.100 --> 00:18:55.020]  那時候去看中醫
[00:18:55.020 --> 00:18:57.740]  也試過塗很多不同的藥膏
[00:18:57.740 --> 00:18:59.580]  甚至吃過不同的餐單
[00:18:59.580 --> 00:19:02.620]  對我來說中藥不是很痛苦
[00:19:02.620 --> 00:19:04.220]  塗藥也不痛苦
[00:19:04.220 --> 00:19:06.460]  餐單最痛苦
[00:19:06.460 --> 00:19:08.380]  因為那天不能吃,這天不能吃
[00:19:08.380 --> 00:19:09.660]  又要吃到很慘
[00:19:09.660 --> 00:19:11.500]  有些人跟我說蒜頭不能吃
[00:19:11.500 --> 00:19:12.300]  這天不能吃
[00:19:12.300 --> 00:19:16.620]  那時候我覺得,但試來試去也不好
[00:19:16.620 --> 00:19:18.060]  很多時候我們的生命就是這樣
[00:19:18.060 --> 00:19:18.780]  我們有需要
[00:19:18.780 --> 00:19:23.100]  但我們不知道在哪裡能夠幫助到我們
[00:19:23.100 --> 00:19:26.620]  直到我遇見的一位醫生
[00:19:26.620 --> 00:19:29.180]  他真的幫我對症下藥
[00:19:29.180 --> 00:19:31.820]  當我對症下藥的時候
[00:19:31.820 --> 00:19:33.260]  我的濕疹就好了很多
[00:19:33.260 --> 00:19:35.420]  我仍然有的,但是好了很多
[00:19:35.420 --> 00:19:37.500]  你現在通常不會見我吃一頓飯
[00:19:37.500 --> 00:19:39.260]  有血水,不會的
[00:19:39.260 --> 00:19:40.460]  好了很多
[00:19:40.460 --> 00:19:42.540]  很多時候就是這樣
[00:19:42.540 --> 00:19:43.740]  我們的需要
[00:19:43.740 --> 00:19:46.300]  但我們找不到真的誰能幫助我們
[00:19:46.300 --> 00:19:48.220]  但我們要找到一個真的能幫助我們
