
[00:00:00.000 --> 00:00:04.080]  今天要跟各位分享的是出埃及的人
[00:06:37.520 --> 00:06:38.840]  一頭火熱
[00:06:38.840 --> 00:06:40.760]  還是無動於衷
[00:06:40.760 --> 00:06:42.080]  自以為是
[00:06:42.080 --> 00:06:45.080]  還是在山推石
[00:06:45.080 --> 00:06:46.320]  打抱不平
[00:06:46.320 --> 00:06:48.760]  或者是自掃門前雪
[00:06:48.760 --> 00:06:51.520]  你說是哪一種比較好
[00:06:51.520 --> 00:06:53.080]  其實中間的拿捏
[00:06:53.080 --> 00:06:55.360]  是很難做得到
[00:06:55.360 --> 00:06:58.000]  我現在也都是盡量的
[00:06:58.000 --> 00:07:01.080]  用許多的方法來找到
[00:07:01.080 --> 00:07:03.600]  到底我這個是
[00:07:03.600 --> 00:07:07.200]  用我的熱臉去貼人家的冷屁股呢
[00:07:07.200 --> 00:07:10.240]  還是說我是自以為是呢
[00:07:10.240 --> 00:07:13.680]  還是我應該是無動於衷呢
[00:07:13.680 --> 00:07:16.800]  自掃門前雪才對呢
[00:07:16.800 --> 00:07:19.520]  其實聖經裡面有兩個例子
[00:07:19.520 --> 00:07:20.640]  第一個例子
[00:07:20.640 --> 00:07:21.680]  他是說
[00:07:21.680 --> 00:07:22.880]  施洗約翰
[00:07:22.880 --> 00:07:26.400]  他被西律王抓到監牢裡面
[00:07:26.400 --> 00:07:28.800]  因為他講西律王不對
[00:07:28.800 --> 00:07:31.880]  娶了他嫂嫂為妻子
[00:07:31.880 --> 00:07:33.640]  所以西律王
[00:07:33.640 --> 00:07:35.480]  還算是滿理喻他的
[00:07:35.480 --> 00:07:37.440]  滿珍惜他的
[00:07:37.440 --> 00:07:41.400]  但是西律王的太太可容不下他
[00:07:41.400 --> 00:07:45.440]  想當初這個人差點害了我的大事
[00:07:45.440 --> 00:07:47.200]  結果就找了一個機會
[00:07:47.200 --> 00:07:48.440]  國宴的時候
[00:07:48.440 --> 00:07:50.480]  那個西律王說女兒啊
[00:07:50.480 --> 00:07:53.360]  說出來跳舞給大家看嘛
[00:07:53.360 --> 00:07:54.800]  他說只要你願意
[00:07:54.800 --> 00:07:57.720]  你要什麼我都給你
[00:07:57.720 --> 00:07:59.480]  哇這個西律王的太太
[00:07:59.480 --> 00:08:00.560]  就跟女兒說
[00:08:00.560 --> 00:08:01.840]  你就跟她說我要
[00:08:01.840 --> 00:08:03.760]  洗洗約翰的頭啊
[00:08:03.760 --> 00:08:07.040]  結果他跳完了舞
[00:08:07.040 --> 00:08:08.600]  這個施洗約翰就是這樣
[00:08:08.600 --> 00:08:10.200]  就丟了命
[00:08:10.200 --> 00:08:11.800]  神的僕人
[00:08:11.800 --> 00:08:14.680]  這是一個為耶穌基督做義工的
[00:08:14.680 --> 00:08:18.440]  就這樣就被枉費掉
[00:08:18.440 --> 00:08:20.880]  你說他不是很熱心嗎
[00:08:20.880 --> 00:08:23.640]  你說好像他應該至少門前雪
[00:08:23.640 --> 00:08:24.600]  不要打抱不平
[00:08:24.600 --> 00:08:25.640]  不要自以為是
[00:08:25.640 --> 00:08:26.640]  不要一頭火熱
[00:08:26.640 --> 00:08:28.360]  他可能保住命
[00:08:28.360 --> 00:08:30.240]  但是另外有一個例子
[00:08:30.240 --> 00:08:33.240]  大衛王殘害了烏利亞
[00:08:33.240 --> 00:08:36.920]  玷汙了烏利亞的七八世納
[00:08:36.920 --> 00:08:39.520]  先知拿丹來跟大衛王說
[00:08:39.520 --> 00:08:41.000]  他講了一個比喻
[00:08:41.000 --> 00:08:42.360]  說有兩個人鄰居
[00:08:42.360 --> 00:08:44.320]  一個是富人一個是窮人
[00:08:44.320 --> 00:08:46.480]  富人為了要延禧
[00:08:46.480 --> 00:08:49.640]  就取了窮人家的牛羊宰了
[00:08:49.640 --> 00:08:50.680]  大衛王好生氣
[00:08:50.680 --> 00:08:51.800]  說這怎麼可以呢
[00:08:51.800 --> 00:08:54.600]  這個要罰這個要賠
[00:08:54.600 --> 00:08:55.720]  這個拿丹就說
[00:08:55.720 --> 00:08:57.600]  就是你啊
[00:08:57.600 --> 00:08:59.280]  大衛王他忽然覺悟
[00:08:59.280 --> 00:09:01.320]  而且馬上認罪
[00:09:01.320 --> 00:09:03.400]  馬上悔改
[00:09:03.400 --> 00:09:04.800]  兩件事情有什麼差別
[00:09:04.800 --> 00:09:06.120]  您知道嗎
[00:09:06.120 --> 00:09:07.800]  司祭去看聖經
[00:09:07.800 --> 00:09:09.600]  神沒有叫他說
[00:09:09.600 --> 00:09:10.760]  大衛王這個事情
[00:09:10.760 --> 00:09:13.840]  神晚上臨到拿丹先知跟他說
[00:09:13.840 --> 00:09:16.520]  你去跟大衛王說這樣的事情
[00:09:16.520 --> 00:09:18.960]  所以你到底要熱心
[00:09:18.960 --> 00:09:20.840]  還是要自以為是
[00:09:20.840 --> 00:09:22.440]  還是要打抱不平
[00:09:22.440 --> 00:09:23.880]  還是要無動於衷
[00:09:23.880 --> 00:09:26.240]  還是要不去管他
[00:09:26.240 --> 00:09:27.720]  你要問神
[00:09:27.720 --> 00:09:30.080]  求神給你一個主意
[00:09:30.080 --> 00:09:31.440]  如果是神的話
[00:09:31.440 --> 00:09:32.800]  臨到你說叫你去
[00:09:32.800 --> 00:09:35.120]  那你當然要去
[00:09:35.120 --> 00:09:36.920]  Hallelujah 讚美神
[00:09:36.920 --> 00:09:38.440]  但是有些例外
[00:09:38.440 --> 00:09:40.680]  我要提醒各位一下
[00:09:40.680 --> 00:09:44.800]  就是如果說聖經已經講得非常清楚的
[00:09:44.800 --> 00:09:46.560]  譬如說神說
[00:09:46.560 --> 00:09:49.360]  你要盡心盡意愛主祢的神
[00:09:49.360 --> 00:09:50.800]  其實要愛人如己
[00:09:50.800 --> 00:09:53.320]  這個叫做大解命
[00:09:53.320 --> 00:09:55.040]  那就用不著神
[00:09:55.040 --> 00:09:57.680]  我要去愛那個人
[00:09:57.680 --> 00:09:59.200]  那麼神說去
[00:09:59.200 --> 00:10:01.240]  你們要奉我的名
[00:10:01.240 --> 00:10:02.320]  為他們施洗
[00:10:02.320 --> 00:10:03.520]  反而我說教訓你們
[00:10:03.520 --> 00:10:05.120]  你就教訓他們遵守
[00:10:05.120 --> 00:10:07.360]  所以你碰到傳福音的時候
[00:10:07.360 --> 00:10:08.880]  你不要再去問神
[00:10:08.880 --> 00:10:10.560]  神這是不是你的意思
[00:10:10.560 --> 00:10:12.120]  要我去傳福音
[00:10:12.120 --> 00:10:13.640]  神已經講得很明白
[00:10:13.640 --> 00:10:15.160]  這叫做大使命
[00:10:15.160 --> 00:10:16.720]  Great Commitment
[00:10:16.720 --> 00:10:18.400]  唯有你碰到事情
[00:10:18.400 --> 00:10:20.200]  你不知道要怎麼做
[00:10:20.200 --> 00:10:22.760]  不知道結果會怎麼樣的時候
[00:10:22.760 --> 00:10:24.120]  你要問神
[00:10:24.120 --> 00:10:26.600]  讓祂來帶領你
[00:10:26.600 --> 00:10:29.600]  所以摩西心裡沒有疑惑
[00:10:29.600 --> 00:10:32.080]  他用藉口推
[00:10:32.080 --> 00:10:33.800]  但是神跟他顯現
[00:10:33.800 --> 00:10:35.840]  然後說你去拿這個杖子
[00:10:35.840 --> 00:10:37.520]  把它丟到地上
[00:10:37.520 --> 00:10:38.960]  蛇就出來了
[00:10:38.960 --> 00:10:41.360]  然後從尾巴抓了它
[00:10:41.360 --> 00:10:43.080]  又變成一個杖
[00:10:43.080 --> 00:10:45.000]  這是神的權柄
[00:10:45.000 --> 00:10:47.120]  神如果已經呼召了你
[00:10:47.120 --> 00:10:48.960]  你已經是蒙召的人
[00:10:48.960 --> 00:10:51.120]  神在你身上有了旨意
[00:10:51.120 --> 00:10:52.920]  神要給你權柄
[00:10:52.920 --> 00:10:55.440]  如果你把神的權柄放下去
[00:10:55.440 --> 00:10:56.640]  不用的話
[00:10:56.640 --> 00:10:58.120]  什麼就出來了
[00:10:58.120 --> 00:10:59.400]  蛇就出來了
[00:10:59.400 --> 00:11:01.360]  撒旦魔鬼就出來了
[00:11:01.360 --> 00:11:02.680]  但是你憑著信心
[00:11:02.680 --> 00:11:04.200]  奉著主耶穌基督的名
[00:11:04.200 --> 00:11:06.440]  你去抓撒旦魔鬼
[00:11:06.440 --> 00:11:08.440]  你的權柄就出來了
[00:11:08.440 --> 00:11:09.760]  所以你要知道
[00:11:09.760 --> 00:11:11.720]  神必定會裝備我們
[00:11:11.720 --> 00:11:15.080]  要帶我們走那乘勝的道路的
[00:11:15.080 --> 00:11:17.720]  然後神又用另外一個神蹟
[00:11:17.720 --> 00:11:20.680]  神說你把手放到衣袖裡面
[00:11:20.680 --> 00:11:21.280]  一拿出來
[00:11:21.280 --> 00:11:22.600]  都是大麻風
[00:11:22.600 --> 00:11:23.720]  白了
[00:11:23.720 --> 00:11:24.920]  再放回去
[00:11:24.920 --> 00:11:25.720]  然後再拿出來
[00:11:25.720 --> 00:11:27.200]  又好了
[00:11:27.200 --> 00:11:29.040]  叫大麻風變潔淨
[00:11:29.040 --> 00:11:30.480]  這是有能力
[00:11:30.480 --> 00:11:33.520]  神說這個神蹟你帶得去
[00:11:33.520 --> 00:11:35.640]  如果以色列人不聽你的
[00:11:35.640 --> 00:11:37.600]  他不信第一個神蹟
[00:11:37.600 --> 00:11:41.000]  他也必定要信第二個神蹟
[00:11:41.000 --> 00:11:44.040]  如果這兩個神蹟都不信的話
[00:11:44.040 --> 00:11:46.280]  你到河裡面去取水
[00:11:46.280 --> 00:11:47.480]  倒在地上
[00:11:47.480 --> 00:11:50.440]  必定變成血
[00:11:50.440 --> 00:11:52.840]  他們一定非信不可
[00:11:52.840 --> 00:11:55.320]  這裡神給他的三個神蹟
[00:11:55.320 --> 00:11:58.160]  第一個是權柄
[00:11:58.160 --> 00:12:01.040]  第二個是能力
[00:12:01.040 --> 00:12:03.680]  權柄跟能力這兩個不是同時有的
[00:12:03.680 --> 00:12:05.160]  您知道嗎
[00:12:05.160 --> 00:12:06.920]  有的時候我們在政壇裡面講說
[00:12:06.920 --> 00:12:09.720]  某某政府沒有能力
[00:12:09.720 --> 00:12:12.120]  政府應該是有權柄的
[00:12:12.120 --> 00:12:14.480]  但是不見得有能力
[00:12:14.480 --> 00:12:16.280]  要同時都有
[00:12:16.280 --> 00:12:18.560]  什麼時候是同時都有呢
[00:12:18.560 --> 00:12:20.160]  有保險
[00:12:20.160 --> 00:12:22.680]  誰到他去學就出來了
[00:12:22.680 --> 00:12:24.600]  權柄加能力
[00:12:24.600 --> 00:12:27.520]  這是耶穌基督的保險
[00:12:27.520 --> 00:12:28.560]  您知道嗎
[00:12:28.560 --> 00:12:29.960]  我們屬神的人
[00:12:29.960 --> 00:12:31.320]  我們服事人服事神
[00:12:31.320 --> 00:12:33.000]  也常常會用這個藉口
[00:12:33.000 --> 00:12:34.920]  喜歡推辭
[00:12:34.920 --> 00:12:36.400]  常常有的人說
[00:12:36.400 --> 00:12:37.840]  穆斯拉對不起
[00:12:37.840 --> 00:12:40.880]  我沒有這個愛的恩賜
[00:12:40.880 --> 00:12:43.640]  那我請問你愛是不是恩賜
[00:12:43.640 --> 00:12:45.560]  愛不是恩賜
[00:12:45.560 --> 00:12:48.200]  愛絕對不是恩賜
[00:12:48.200 --> 00:12:49.200]  神講得很明白
[00:12:49.200 --> 00:12:50.280]  你要盡心盡力
[00:12:50.280 --> 00:12:52.320]  盡力愛主祢的神
[00:12:52.320 --> 00:12:54.000]  其實要愛人如己
[00:12:54.000 --> 00:12:56.800]  你有沒有恩賜你都要愛
[00:12:56.800 --> 00:12:57.840]  或許你會說
[00:12:57.840 --> 00:13:00.080]  神啊我就沒有這個時間
[00:13:00.080 --> 00:13:01.120]  我沒有這個能力
[00:13:01.120 --> 00:13:02.200]  我沒有這個耐心
[00:13:02.200 --> 00:13:03.720]  我沒有這個感動
[00:13:03.720 --> 00:13:05.600]  我沒有這個權柄
[00:13:05.600 --> 00:13:07.240]  所以我就不去做
[00:13:07.240 --> 00:13:09.640]  不去服事神
[00:13:09.640 --> 00:13:12.240]  這些都是我們常常用的藉口
[00:13:12.240 --> 00:13:13.960]  這是不對的
[00:13:13.960 --> 00:13:14.720]  第二邏輯
[00:13:14.720 --> 00:13:17.240]  他挑出了許多的困難
[00:13:17.240 --> 00:13:18.240]  他說主啊
[00:13:18.240 --> 00:13:20.000]  我素來不是能信的人
[00:13:20.000 --> 00:13:23.040]  就是從你對僕人說話以後
[00:13:23.040 --> 00:13:24.440]  也是這樣
[00:13:24.440 --> 00:13:28.520]  我本是戳口奔蛇的人
[00:13:28.520 --> 00:13:31.560]  他是說神你剛才跟我說這些
[00:13:31.560 --> 00:13:32.920]  講了也沒有用
[00:13:32.920 --> 00:13:35.280]  我還是奔口戳蛇的人
[00:13:35.280 --> 00:13:37.520]  這其實也算是藉口
[00:13:37.520 --> 00:13:38.440]  神就跟他說
[00:13:38.440 --> 00:13:40.040]  誰造人的口呢
[00:13:40.040 --> 00:13:41.800]  誰使人口啞耳聾
[00:13:41.800 --> 00:13:43.280]  目明眼瞎呢
[00:13:43.280 --> 00:13:45.080]  豈不是我嗎
[00:13:45.080 --> 00:13:46.320]  葉和華嗎
[00:13:46.320 --> 00:13:49.400]  現在去我必是你口察
[00:13:49.400 --> 00:13:51.040]  默許說主啊
[00:13:51.040 --> 00:13:54.160]  你願意打發誰就打發誰去吧
[00:13:54.160 --> 00:13:55.480]  不要找我
[00:13:55.480 --> 00:13:57.640]  這個時候神發怒了
[00:13:57.640 --> 00:14:01.040]  說我其實也有你哥哥亞倫
[00:14:01.040 --> 00:14:02.440]  他有口察
[00:14:02.440 --> 00:14:04.000]  但是我跟你講
[00:14:04.000 --> 00:14:06.320]  他的口察要被你所用
[00:14:06.320 --> 00:14:11.720]  我要指示你們當所做的事情
[00:14:11.720 --> 00:14:12.680]  神跟他說
[00:14:12.680 --> 00:14:15.960]  我要指教你口所當說的話
[00:14:15.960 --> 00:14:19.640]  我要指教你們當行的話
[00:14:19.640 --> 00:14:21.240]  所以要注意到
[00:14:21.240 --> 00:14:23.240]  說話一個人
[00:14:23.240 --> 00:14:24.480]  不要那麼多人說話
[00:14:24.480 --> 00:14:25.680]  然後沒有人做事
[00:14:25.680 --> 00:14:27.800]  都是牧師師母去做事
[00:14:27.800 --> 00:14:30.960]  這樣子就慘了教會
[00:14:30.960 --> 00:14:33.280]  指教你們所當事的
[00:14:33.280 --> 00:14:34.400]  那是多數
[00:14:34.400 --> 00:14:36.400]  做要很多人去做
[00:14:36.400 --> 00:14:38.520]  不要找藉口
[00:14:38.520 --> 00:14:41.080]  不要挑困難
[00:14:41.080 --> 00:14:42.200]  說話一個當事物
[00:14:42.200 --> 00:14:44.680]  就是他要替你對百姓說話
[00:14:44.680 --> 00:14:46.680]  你要以他當做口
[00:14:46.680 --> 00:14:48.720]  他要以你當做神
[00:14:48.720 --> 00:14:49.480]  神跟他說
[00:14:49.480 --> 00:14:51.880]  你手裡要拿著杖
[00:14:51.880 --> 00:14:54.400]  好行神蹟
[00:14:54.400 --> 00:14:57.280]  所以你永遠永遠要記得
[00:14:57.280 --> 00:14:59.120]  你是神的兒女
[00:14:59.120 --> 00:15:01.080]  你是屬神的
[00:15:01.080 --> 00:15:03.360]  你身上有祂的權柄
[00:15:03.360 --> 00:15:04.920]  你可以憑著信心
[00:15:04.920 --> 00:15:06.320]  奉主耶穌基督的名
[00:15:06.320 --> 00:15:08.000]  你可以宣告
[00:15:08.000 --> 00:15:11.440]  你可以所有所有命令就立
[00:15:11.440 --> 00:15:15.560]  你可以呼求天使天君來幫助你
[00:15:15.560 --> 00:15:16.720]  神跟他說
[00:15:16.720 --> 00:15:20.040]  神的騎士會隨著你
[00:15:20.040 --> 00:15:22.800]  神還怕摩西到了埃及
[00:15:22.800 --> 00:15:25.080]  會感覺到不受歡迎
[00:15:25.080 --> 00:15:27.200]  所以神先跑去跟亞倫說
[00:15:27.200 --> 00:15:29.880]  你出來要用笑臉來歡迎摩西
[00:15:29.880 --> 00:15:31.200]  所以亞倫就出來
[00:15:31.200 --> 00:15:32.760]  他就遇見了摩西
[00:15:32.760 --> 00:15:35.360]  連連與他親嘴
[00:15:35.360 --> 00:15:38.360]  讓摩西感覺到神在動
[00:15:38.360 --> 00:15:41.920]  一個人要針對整個國家
[00:15:41.920 --> 00:15:43.680]  他怎麼動
[00:15:43.680 --> 00:15:45.000]  他怎麼可能
[00:15:45.000 --> 00:15:46.320]  如後來發生的事
[00:15:46.320 --> 00:15:48.200]  紅海打開了
[00:15:48.200 --> 00:15:49.800]  他怎麼可能
[00:15:49.800 --> 00:15:51.920]  說四十年在曠野裡面
[00:15:51.920 --> 00:15:55.040]  神養活他們呢
[00:15:55.040 --> 00:15:56.800]  來到百姓的面前
[00:15:56.800 --> 00:15:58.040]  摩西向亞倫說
[00:15:58.040 --> 00:16:01.920]  亞倫就將這一句話述說了一遍
