
[00:00:00.000 --> 00:00:03.000]  好,我們同心祈禱先,教堂被主
[00:03:04.000 --> 00:03:07.000]  其實你優先擺上一定是有一個目的在裡面
[00:03:07.000 --> 00:03:12.000]  為什麼你要調整你人生的目標呢?
[00:03:12.000 --> 00:03:17.000]  所以這個侍奉裡面是有一個很清楚的目的
[00:03:17.000 --> 00:03:25.000]  以致影響你擺位的優先究竟是擺在哪裡?
[00:03:25.000 --> 00:03:29.000]  這個第一樣就是僕人生命的優先
[00:03:29.000 --> 00:03:32.000]  其實是一種態度
[00:03:32.000 --> 00:03:35.000]  「我卻不以生命為念,也不看為寶貴」
[00:03:35.000 --> 00:03:39.000]  即是當你現在所看到的東西
[00:03:39.000 --> 00:03:42.000]  無論你生活當中,所有你正在做的事
[00:03:42.000 --> 00:03:44.000]  當你和這件事比較的時候
[00:03:44.000 --> 00:03:47.000]  這個優先就是主耶穌基督
[00:03:47.000 --> 00:03:49.000]  是為主做見證
[00:03:49.000 --> 00:03:51.000]  所以「我卻不以生命為念」
[00:03:51.000 --> 00:03:55.000]  我不會看其他的事情是最寶貴的
[00:03:55.000 --> 00:03:58.000]  我只是看前面,我要做全福音
[00:03:58.000 --> 00:04:02.000]  使人聽到福音的時候,他就有得救的確據
[00:04:02.000 --> 00:04:06.000]  這個是寶來人生的一個很大的挑戰
[00:04:06.000 --> 00:04:11.000]  所以有不同的譯本去翻譯這節的經文
[00:04:11.000 --> 00:04:17.000]  如果是英文,我就少去找中文,不好意思
[00:04:17.000 --> 00:04:21.000]  第一個是NIV,很多人都用NIV
[00:04:21.000 --> 00:04:24.000]  「My life worth nothing to me」
[00:04:24.000 --> 00:04:30.000]  即是對我來說,我的生命那些東西是沒有意思的
[00:04:30.000 --> 00:04:32.000]  或者是「No value」
[00:04:32.000 --> 00:04:35.000]  又或者是「None of these things move me」
[00:04:35.000 --> 00:04:37.000]  沒有其他東西在我生命當中
[00:04:37.000 --> 00:04:39.000]  在我生活當中的東西去打動
[00:04:39.000 --> 00:04:41.000]  搞擾我的心,不去追求神的
[00:04:41.000 --> 00:04:44.000]  沒有一樣東西可以動到我的心
[00:04:44.000 --> 00:04:46.000]  只有耶穌基督自己
[00:04:46.000 --> 00:04:48.000]  才可以動到我的心
[00:04:48.000 --> 00:04:50.000]  去做主所做的事
[00:04:50.000 --> 00:04:52.000]  又或者是「Dear to me」
[00:04:52.000 --> 00:04:56.000]  即是世上沒有其他東西,我覺得很寶貴的
[00:04:56.000 --> 00:05:00.000]  不要的話是不行的,一定要的
[00:05:00.000 --> 00:05:02.000]  包括我們的家庭,子女,工作
[00:05:02.000 --> 00:05:06.000]  那些是我最重要,最「Dear」,最重要的東西
[00:05:06.000 --> 00:05:08.000]  寶來說「不是」
[00:05:08.000 --> 00:05:12.000]  「我卻不以性命為念,也不看為寶貴」
[00:05:12.000 --> 00:05:17.000]  所以寶來有一個人生態度的轉向
[00:05:17.000 --> 00:05:22.000]  影響所有出來傳福音的時候
[00:05:22.000 --> 00:05:24.000]  成為今天我們經常看聖經
[00:05:24.000 --> 00:05:27.000]  看學校寶來的榜樣
[00:05:27.000 --> 00:05:31.000]  就是因為寶羅一個人影響了所有全世界
[00:05:31.000 --> 00:05:35.000]  正如寶羅學校主耶穌基督的恩若
[00:05:35.000 --> 00:05:39.000]  「因為主耶穌基督,道成肉身,來到我們當中」
[00:05:39.000 --> 00:05:42.000]  「匆匆滿滿的,又真恩典又真理」
[00:05:42.000 --> 00:05:47.000]  如菲勒比書所說,信復而致於死,且死在十字架上
[00:05:47.000 --> 00:05:51.000]  這種態度,人生積極的方向
[00:05:51.000 --> 00:05:54.000]  是因為看到一種重要性
[00:05:54.000 --> 00:05:57.000]  對寶來來說,以前寶來是甚麼?
[00:05:57.000 --> 00:06:01.000]  最重要的是,我最憎恨信耶穌的人
[00:06:01.000 --> 00:06:03.000]  我最憎恨主耶穌基督說
[00:06:03.000 --> 00:06:08.000]  祂自己是彌賽亞,是猶太人的王
[00:06:08.000 --> 00:06:10.000]  到處都是講這些故事
[00:06:10.000 --> 00:06:14.000]  所以凡是聽到這些人,都要捉住祂
[00:06:14.000 --> 00:06:16.000]  都要困祂坐牢,鞭打祂
[00:06:16.000 --> 00:06:19.000]  甚至弄死祂
[00:06:19.000 --> 00:06:21.000]  要捉到所有的人
[00:06:21.000 --> 00:06:24.000]  是祂很積極的人生態度的方向
[00:06:24.000 --> 00:06:28.000]  就是「你是褻瀆神,你們該死」
[00:06:28.000 --> 00:06:31.000]  是一個宗教狂熱的人
[00:06:31.000 --> 00:06:33.000]  這是祂人生的態度
[00:06:33.000 --> 00:06:36.000]  當然我們知道,這個轉變是很重要的
[00:06:36.000 --> 00:06:39.000]  祂在大馬式的路上,拿著一張名單
[00:06:39.000 --> 00:06:43.000]  去搜查捉拿這群領袖
[00:06:43.000 --> 00:06:44.000]  這群信耶穌的人
[00:06:44.000 --> 00:06:47.000]  來置祂於死地
[00:06:47.000 --> 00:06:50.000]  或者要折磨祂們
[00:06:50.000 --> 00:06:53.000]  出賣祂自己的宗教
[00:06:53.000 --> 00:06:56.000]  所以在寶來,在大馬式的路上
[00:06:56.000 --> 00:06:59.000]  主耶穌親自向祂顯現
[00:06:59.000 --> 00:07:01.000]  「你為甚麼要逼迫我」
[00:07:01.000 --> 00:07:03.000]  「蘇羅,蘇羅,為甚麼要逼迫我」
[00:07:03.000 --> 00:07:07.000]  在這個時候,寶來瞎了眼
[00:07:07.000 --> 00:07:10.000]  之後,上帝的恩典開啟的時候
[00:07:10.000 --> 00:07:15.000]  就知道,這位就是祂所逼迫的耶穌
[00:07:15.000 --> 00:07:17.000]  所以主耶穌呼召祂
[00:07:17.000 --> 00:07:19.000]  作為外邦人的使徒
[00:07:19.000 --> 00:07:23.000]  這個經歷,這麼大的轉變
[00:07:23.000 --> 00:07:25.000]  足以在祂的價值觀念
[00:07:25.000 --> 00:07:27.000]  可以說是一個重整
[00:07:27.000 --> 00:07:29.000]  所以,我給祂一個題目
[00:07:29.000 --> 00:07:31.000]  在這一點裡說
[00:07:31.000 --> 00:07:33.000]  生命的優先
[00:07:33.000 --> 00:07:37.000]  會因為你對認識那樣東西的價值
[00:07:37.000 --> 00:07:39.000]  置為寶貴的時候
[00:07:39.000 --> 00:07:41.000]  你就會調教了祂
[00:07:41.000 --> 00:07:43.000]  當你一調教了祂的時候
[00:07:43.000 --> 00:07:46.000]  你會發覺,你所做的事
[00:07:46.000 --> 00:07:50.000]  上帝有很大的祝福在你裡面
[00:07:50.000 --> 00:07:53.000]  所以,你重整人生的優先的時候
[00:07:53.000 --> 00:07:54.000]  在經文裡面
[00:07:54.000 --> 00:07:57.000]  也有給我們一些經文的輔助
[00:07:57.000 --> 00:07:58.000]  來幫助我們
[00:07:58.000 --> 00:08:00.000]  在《菲勒比書》三章九字裡面
[00:08:00.000 --> 00:08:03.000]  是把萬事都項作糞土
[00:08:03.000 --> 00:08:06.000]  經文說,我為祂,我為主耶穌基督
[00:08:06.000 --> 00:08:08.000]  已經丟棄萬事,項作糞土
[00:08:08.000 --> 00:08:11.000]  為了都要得著基督
[00:08:11.000 --> 00:08:13.000]  所以,所有的事情都不重要了
[00:08:13.000 --> 00:08:15.000]  對我來說
[00:08:15.000 --> 00:08:17.000]  只有侍奉主
[00:08:17.000 --> 00:08:18.000]  所以,另一段經文
[00:08:18.000 --> 00:08:19.000]  我們今天所看的
[00:08:19.000 --> 00:08:22.000]  不以性命為念,也不看為寶貴
[00:08:22.000 --> 00:08:25.000]  所以,在人生的優先裡面
[00:08:25.000 --> 00:08:28.000]  你會很明顯地看到寶羅
[00:08:28.000 --> 00:08:30.000]  為什麼他會這麼成功呢?
[00:08:30.000 --> 00:08:32.000]  因為他很專注
[00:08:32.000 --> 00:08:35.000]  他知道他在做的事情
[00:08:35.000 --> 00:08:38.000]  就是,現在做的事情
[00:08:38.000 --> 00:08:39.000]  不是最寶貴
[00:08:39.000 --> 00:08:41.000]  包括飲食各方面
[00:08:41.000 --> 00:08:42.000]  不是說不需要
[00:08:42.000 --> 00:08:45.000]  同樣,今天不是說我們的家庭不需要
[00:08:45.000 --> 00:08:47.000]  我們的子女照顧他們不需要
[00:08:47.000 --> 00:08:49.000]  或者我們的工作不需要
[00:08:49.000 --> 00:08:52.000]  又或者,好像以前司徒時代
[00:08:52.000 --> 00:08:54.000]  要跟隨著
[00:08:54.000 --> 00:08:58.000]  要彼此分享你的物資
[00:08:58.000 --> 00:09:00.000]  就買了你的房子
[00:09:00.000 --> 00:09:02.000]  將你的財產,你的周围的窮人
[00:09:02.000 --> 00:09:04.000]  將你所有的錢拿過來
[00:09:04.000 --> 00:09:05.000]  是司徒的腳錢
[00:09:05.000 --> 00:09:07.000]  分給那些有需要的人
[00:09:07.000 --> 00:09:09.000]  所以,今天你們有房子的
[00:09:09.000 --> 00:09:10.000]  就要買了你的房子
[00:09:10.000 --> 00:09:12.000]  拿了錢來給蕭震
[00:09:12.000 --> 00:09:13.000]  是不是?
[00:09:13.000 --> 00:09:15.000]  所以,你家裡都不好
[00:09:15.000 --> 00:09:16.000]  爸爸媽媽都不好
[00:09:16.000 --> 00:09:18.000]  回來教會侍奉
[00:09:18.000 --> 00:09:21.000]  那你真是走到極端了
[00:09:21.000 --> 00:09:23.000]  甚至是異端來的
[00:09:23.000 --> 00:09:25.000]  不是這樣的意思
[00:09:25.000 --> 00:09:27.000]  裡面是說愛心
[00:09:27.000 --> 00:09:28.000]  你抽出來
[00:09:28.000 --> 00:09:31.000]  就是對群體裡面那種愛心
[00:09:31.000 --> 00:09:34.000]  所以,今天教會都要有愛心
[00:09:34.000 --> 00:09:36.000]  來關心你身邊的人
[00:09:36.000 --> 00:09:37.000]  關心你的弟兄姊妹
[00:09:37.000 --> 00:09:39.000]  甚至是犧牲
[00:09:39.000 --> 00:09:40.000]  所以,你要調教
[00:09:40.000 --> 00:09:42.000]  調教你的生活方式
[00:09:42.000 --> 00:09:44.000]  哪樣是最重要的
[00:09:44.000 --> 00:09:46.000]  如果你調教了
[00:09:46.000 --> 00:09:50.000]  又肯定教回神的工作
[00:09:50.000 --> 00:09:51.000]  我的侍奉在教會
[00:09:51.000 --> 00:09:54.000]  是一個優先的地位的時候
[00:09:54.000 --> 00:09:55.000]  你就會看得見
[00:09:55.000 --> 00:09:57.000]  上帝會使用你
[00:09:57.000 --> 00:09:58.000]  你的侍奉
[00:09:58.000 --> 00:09:59.000]  你所擺上的
[00:09:59.000 --> 00:10:01.000]  神絕對都不會輕看的
[00:10:01.000 --> 00:10:02.000]  所以,很久之前
[00:10:02.000 --> 00:10:03.000]  都有本書
[00:10:03.000 --> 00:10:04.000]  大家都聽過
[00:10:04.000 --> 00:10:05.000]  都看過
[00:10:05.000 --> 00:10:07.000]  你打開
[00:10:07.000 --> 00:10:09.000]  打開網頁
[00:10:09.000 --> 00:10:11.000]  免費下載都有
[00:10:11.000 --> 00:10:13.000]  "First thing first"
[00:10:13.000 --> 00:10:15.000]  是Steven Covey
[00:10:15.000 --> 00:10:17.000]  他寫的那個名字
[00:10:17.000 --> 00:10:18.000]  很久以前
[00:10:18.000 --> 00:10:19.000]  我都聽過了
[00:10:19.000 --> 00:10:20.000]  三十幾年前都聽過
[00:10:20.000 --> 00:10:22.000]  經常都有傳道人說
[00:10:22.000 --> 00:10:23.000]  都是真的
[00:10:23.000 --> 00:10:25.000]  你究竟是
[00:10:25.000 --> 00:10:26.000]  你覺得什麼是
[00:10:26.000 --> 00:10:27.000]  "First thing"
[00:10:27.000 --> 00:10:29.000]  是最重要的呢
[00:10:29.000 --> 00:10:30.000]  你如果覺得那樣東西
[00:10:30.000 --> 00:10:32.000]  你覺得傳福音
[00:10:32.000 --> 00:10:34.000]  你覺得我不以性命為念
[00:10:34.000 --> 00:10:35.000]  宣講耶穌基督
[00:10:35.000 --> 00:10:36.000]  你已經復活了
[00:10:36.000 --> 00:10:38.000]  你們所釘的那位
[00:10:38.000 --> 00:10:39.000]  耶穌基督
[00:10:39.000 --> 00:10:40.000]  就是你們所盼望的
[00:10:40.000 --> 00:10:41.000]  猶太人的王
[00:10:41.000 --> 00:10:43.000]  已經復活了
[00:10:43.000 --> 00:10:44.000]  如果你覺得
[00:10:44.000 --> 00:10:45.000]  這件事重要的時候
[00:10:45.000 --> 00:10:47.000]  那你就去傳
[00:10:47.000 --> 00:10:49.000]  保內傳的時候怎麼樣
[00:10:49.000 --> 00:10:50.000]  一傳第一次
[00:10:50.000 --> 00:10:51.000]  已經被人扔石頭
[00:10:51.000 --> 00:10:52.000]  扔到差不多要死了
[00:10:52.000 --> 00:10:53.000]  還是第一次旅程
[00:10:53.000 --> 00:10:54.000]  第二次旅程
[00:10:54.000 --> 00:10:55.000]  第三次旅程
[00:10:55.000 --> 00:10:57.000]  到第四次
[00:10:57.000 --> 00:11:00.000]  還是帶著鎖鏈
[00:11:00.000 --> 00:11:03.000]  去到羅馬的地方裡面
[00:11:03.000 --> 00:11:05.000]  去到羅馬的地方
[00:11:05.000 --> 00:11:07.000]  都不止是他那裡
[00:11:07.000 --> 00:11:08.000]  他更加重要
[00:11:08.000 --> 00:11:10.000]  希望羅馬的教會
[00:11:10.000 --> 00:11:11.000]  可以差派他
[00:11:11.000 --> 00:11:13.000]  去到西班牙的地方
[00:11:13.000 --> 00:11:14.000]  這個是他的心願
[00:11:14.000 --> 00:11:16.000]  所以人生的目標
[00:11:16.000 --> 00:11:17.000]  他擺一個優先的方向
[00:11:17.000 --> 00:11:20.000]  什麼是最重要呢
[00:11:20.000 --> 00:11:21.000]  如果你覺得
[00:11:21.000 --> 00:11:22.000]  第一件事
[00:11:22.000 --> 00:11:23.000]  是你人生最重要
[00:11:23.000 --> 00:11:25.000]  你就擺在一個位置
[00:11:25.000 --> 00:11:26.000]  是第一
[00:11:26.000 --> 00:11:28.000]  第一件事
[00:11:28.000 --> 00:11:30.000]  所以這是一個
[00:11:30.000 --> 00:11:31.000]  很大的提醒
[00:11:31.000 --> 00:11:33.000]  為什麼那些人會成功呢
[00:11:33.000 --> 00:11:34.000]  如果你說
[00:11:34.000 --> 00:11:35.000]  我們的差會
[00:11:35.000 --> 00:11:37.000]  中科團的差會
[00:11:37.000 --> 00:11:40.000]  因為是五十年前
[00:11:40.000 --> 00:11:41.000]  一位老人家
[00:11:41.000 --> 00:11:42.000]  六十歲
[00:11:42.000 --> 00:11:43.000]  波渡神樂院畢業的
[00:11:43.000 --> 00:11:44.000]  郭誠伯伯
[00:11:44.000 --> 00:11:45.000]  郭誠牧師
[00:11:45.000 --> 00:11:47.000]  他有一個呼召
[00:11:47.000 --> 00:11:48.000]  要將福音
[00:11:48.000 --> 00:11:50.000]  從泰國邊境裡面
[00:11:50.000 --> 00:11:51.000]  訓練那些人
[00:11:51.000 --> 00:11:53.000]  再走進雲南那裡
[00:11:53.000 --> 00:11:54.000]  這個是一個策略
[00:11:54.000 --> 00:11:57.000]  所以因為一個人的緣故
[00:11:57.000 --> 00:11:59.000]  有這樣的眼光
[00:11:59.000 --> 00:12:00.000]  有這樣的意象
[00:12:00.000 --> 00:12:01.000]  到今天
[00:12:01.000 --> 00:12:03.000]  差會有十五個國家
[00:12:03.000 --> 00:12:06.000]  都有三十多四十位的
[00:12:06.000 --> 00:12:07.000]  宣教士
[00:12:07.000 --> 00:12:08.000]  在不同的地方裡面
[00:12:08.000 --> 00:12:09.000]  傳福音
[00:12:09.000 --> 00:12:10.000]  所以一個人
[00:12:10.000 --> 00:12:12.000]  因為保羅一個人
[00:12:12.000 --> 00:12:14.000]  把整個世界
[00:12:14.000 --> 00:12:16.000]  就翻天覆地
[00:12:16.000 --> 00:12:18.000]  因為主耶穌
[00:12:18.000 --> 00:12:20.000]  獨派忠義的基督
[00:12:20.000 --> 00:12:22.000]  他堅守著
[00:12:22.000 --> 00:12:24.000]  耶穌基督是神的兒子
[00:12:24.000 --> 00:12:25.000]  是彌賽亞的王
[00:12:25.000 --> 00:12:27.000]  所以當彼拉多
[00:12:27.000 --> 00:12:29.000]  要問耶穌的時候
[00:12:29.000 --> 00:12:31.000]  去到最後一刻的時候
[00:12:31.000 --> 00:12:33.000]  因為耶穌基督
[00:12:33.000 --> 00:12:35.000]  Are you the king of the Jews?
[00:12:35.000 --> 00:12:39.000]  你是不是猶太人的王?
[00:12:39.000 --> 00:12:41.000]  Yes, I am
[00:12:41.000 --> 00:12:42.000]  是 我是
[00:12:42.000 --> 00:12:46.000]  所以就是一位主
[00:12:46.000 --> 00:12:49.000]  保羅是一位神的僕人
[00:12:49.000 --> 00:12:51.000]  國姓伯伯是一個人
[00:12:51.000 --> 00:12:54.000]  普通的一個六十歲的長者
[00:12:54.000 --> 00:12:56.000]  今天所有的弟兄姊妹
[00:12:56.000 --> 00:12:58.000]  都是一個人
[00:12:58.000 --> 00:13:00.000]  你都可以是翻天覆地
[00:13:00.000 --> 00:13:02.000]  因為你是教正了
[00:13:02.000 --> 00:13:04.000]  你人生的方向
[00:13:04.000 --> 00:13:05.000]  走的時候
[00:13:05.000 --> 00:13:06.000]  去侍奉主的時候
[00:13:06.000 --> 00:13:07.000]  神就去使用你
[00:13:07.000 --> 00:13:08.000]  使用那些
[00:13:08.000 --> 00:13:10.000]  去堅心憑信心
[00:13:10.000 --> 00:13:11.000]  仰望主的人
[00:13:11.000 --> 00:13:13.000]  一點不遙或
[00:13:13.000 --> 00:13:14.000]  你所擺上的
[00:13:14.000 --> 00:13:17.000]  是一個困難的道路
[00:13:17.000 --> 00:13:19.000]  路程不是那麼順暢
[00:13:19.000 --> 00:13:20.000]  所以第一樣
[00:13:20.000 --> 00:13:21.000]  讓我們去弟姊妹
[00:13:21.000 --> 00:13:22.000]  我們去調教
[00:13:22.000 --> 00:13:24.000]  我們侍奉的優先
[00:13:24.000 --> 00:13:25.000]  人生的優先
[00:13:25.000 --> 00:13:27.000]  其實是一種態度
[00:13:27.000 --> 00:13:29.000]  你的態度決定了
[00:13:29.000 --> 00:13:31.000]  你所侍奉的是成功
[00:13:31.000 --> 00:13:33.000]  或者是失敗
[00:13:33.000 --> 00:13:34.000]  第二
[00:13:34.000 --> 00:13:36.000]  我們去看的時候
[00:13:36.000 --> 00:13:38.000]  除了是一種人生的優先
[00:13:38.000 --> 00:13:39.000]  你如果擺位
[00:13:39.000 --> 00:13:40.000]  擺對了
[00:13:40.000 --> 00:13:42.000]  OK 我要調教
[00:13:42.000 --> 00:13:43.000]  我發覺可能
[00:13:43.000 --> 00:13:44.000]  我在家庭裡的時間
[00:13:44.000 --> 00:13:46.000]  擺了很多很多
[00:13:46.000 --> 00:13:47.000]  我可能在工作上
[00:13:47.000 --> 00:13:50.000]  已經是很忙碌
[00:13:50.000 --> 00:13:51.000]  又要去家庭
[00:13:51.000 --> 00:13:52.000]  又要去工作
[00:13:52.000 --> 00:13:53.000]  又要侍奉
[00:13:53.000 --> 00:13:55.000]  搞到我好像崩潰一樣
[00:13:55.000 --> 00:13:57.000]  都不知道怎麼分配
[00:13:57.000 --> 00:13:59.000]  但如果上帝要叫你
[00:13:59.000 --> 00:14:00.000]  重新分配
[00:14:00.000 --> 00:14:01.000]  總之就是
[00:14:01.000 --> 00:14:02.000]  你要將主
[00:14:02.000 --> 00:14:04.000]  擺在最首先的位置
[00:14:04.000 --> 00:14:05.000]  你所擔心的
[00:14:05.000 --> 00:14:06.000]  你的家庭
[00:14:06.000 --> 00:14:07.000]  你所擔心的
[00:14:07.000 --> 00:14:08.000]  你的工作
[00:14:08.000 --> 00:14:10.000]  如果你擺的位置
[00:14:10.000 --> 00:14:11.000]  正確的時候
[00:14:11.000 --> 00:14:12.000]  神就會大大祝福
[00:14:12.000 --> 00:14:13.000]  你的家庭
[00:14:13.000 --> 00:14:14.000]  神會大大祝福
[00:14:14.000 --> 00:14:15.000]  你的工作
[00:14:15.000 --> 00:14:16.000]  這是一個屬靈的定律
[00:14:16.000 --> 00:14:18.000]  所以在第二點裡面
[00:14:18.000 --> 00:14:19.000]  我優先
[00:14:19.000 --> 00:14:20.000]  我不以性命為念
[00:14:20.000 --> 00:14:22.000]  任何行為寶貴的時候
[00:14:22.000 --> 00:14:24.000]  究竟你為了什麼
[00:14:24.000 --> 00:14:25.000]  你把萬事都看作
[00:14:25.000 --> 00:14:26.000]  糞土
[00:14:26.000 --> 00:14:28.000]  為了什麼
[00:14:28.000 --> 00:14:29.000]  這裡告訴我們
[00:14:29.000 --> 00:14:30.000]  有一個答案
[00:14:30.000 --> 00:14:31.000]  有一個目的
[00:14:31.000 --> 00:14:32.000]  所以在二十四節的
[00:14:32.000 --> 00:14:33.000]  下半節裡面
[00:14:33.000 --> 00:14:34.000]  為了什麼
[00:14:34.000 --> 00:14:35.000]  為了
[00:14:35.000 --> 00:14:37.000]  只要走完路程
[00:14:37.000 --> 00:14:38.000]  第二
[00:14:38.000 --> 00:14:39.000]  成就那種
[00:14:39.000 --> 00:14:41.000]  主耶穌所領受的職事
[00:14:41.000 --> 00:14:42.000]  第一樣就說
[00:14:42.000 --> 00:14:43.000]  為了什麼
[00:14:43.000 --> 00:14:45.000]  就走完路程
[00:14:45.000 --> 00:14:46.000]  所以在保羅
[00:14:46.000 --> 00:14:48.000]  他自己有優先次序的時候
[00:14:48.000 --> 00:14:50.000]  他走他的路程的時候
[00:14:50.000 --> 00:14:52.000]  不是一帆風順的
[00:14:52.000 --> 00:14:53.000]  在當
[00:14:53.000 --> 00:14:55.000]  在那天那個年代裡面
[00:14:55.000 --> 00:14:58.000]  是一個很受迫迫的年代裡面
[00:14:58.000 --> 00:14:59.000]  聖經說
[00:14:59.000 --> 00:15:01.000]  Finish the race
[00:15:01.000 --> 00:15:02.000]  是去完成這個
[00:15:02.000 --> 00:15:04.000]  好像賽事賽跑
[00:15:04.000 --> 00:15:05.000]  是一個過程一樣
[00:15:05.000 --> 00:15:07.000]  就會再
[00:15:07.000 --> 00:15:08.000]  是有喜樂的
[00:15:08.000 --> 00:15:09.000]  所以在保羅裡面
[00:15:09.000 --> 00:15:11.000]  他就算遇到的困難
[00:15:11.000 --> 00:15:12.000]  就算是
[00:15:12.000 --> 00:15:14.000]  被人抓去坐牢
[00:15:14.000 --> 00:15:16.000]  都經常提醒我們
[00:15:16.000 --> 00:15:17.000]  你們要喜樂
[00:15:17.000 --> 00:15:18.000]  我再說
[00:15:18.000 --> 00:15:19.000]  你們要喜樂
[00:15:19.000 --> 00:15:20.000]  怎麼喜樂
[00:15:20.000 --> 00:15:22.000]  被人抓去坐牢
[00:15:22.000 --> 00:15:23.000]  還說要喜樂
[00:15:23.000 --> 00:15:24.000]  是因為他知道
[00:15:24.000 --> 00:15:27.000]  我是配得為主的命受苦的
[00:15:27.000 --> 00:15:28.000]  當你是
[00:15:28.000 --> 00:15:29.000]  為了主的緣故
[00:15:29.000 --> 00:15:31.000]  你要走這條路的時候
[00:15:31.000 --> 00:15:32.000]  當跑的路
[00:15:32.000 --> 00:15:33.000]  我已經跑完了
[00:15:33.000 --> 00:15:35.000]  是不是
[00:15:35.000 --> 00:15:37.000]  所以是得到一個獎賞
[00:15:37.000 --> 00:15:38.000]  這個獎賞
[00:15:38.000 --> 00:15:39.000]  不是人給我們的獎賞
[00:15:39.000 --> 00:15:41.000]  這個獎賞是天上面
[00:15:41.000 --> 00:15:42.000]  上帝已經為我們
[00:15:42.000 --> 00:15:44.000]  預備了一個生命的冠冕
[00:15:44.000 --> 00:15:46.000]  為我們存留的
[00:15:46.000 --> 00:15:47.000]  所以在這個世上面
[00:15:47.000 --> 00:15:49.000]  我們侍奉主的時候
[00:15:49.000 --> 00:15:50.000]  雖然是短暫
[00:15:50.000 --> 00:15:53.000]  但是所見的果子是永存的
[00:15:53.000 --> 00:15:54.000]  不是說
[00:15:54.000 --> 00:15:55.000]  浪費了我們的時間
[00:15:55.000 --> 00:15:56.000]  不是說
[00:15:56.000 --> 00:15:57.000]  浪費了我們的錢
[00:15:57.000 --> 00:15:58.000]  而是上帝要容我們
