
[00:00:00.000 --> 00:00:01.120]  領姊妹大家好
[00:03:58.240 --> 00:04:03.680]  因為當我們踏進去六十年
[00:04:03.680 --> 00:04:07.560]  就有點像一個長跑好手
[00:04:07.560 --> 00:04:09.560]  當他一路跑一路跑
[00:04:09.560 --> 00:04:14.080]  他剛剛走過了第一階段的疲累
[00:04:14.080 --> 00:04:16.840]  當他充滿力量
[00:04:16.840 --> 00:04:20.680]  他就要繼續去跑他餘下下來的路程
[00:04:21.440 --> 00:04:24.560]  所以今年我們就用了
[00:04:24.560 --> 00:04:29.240]  「降伏主導迎挑戰 呈獻生命齊拓展」
[00:04:29.240 --> 00:04:31.160]  作為今年的連題
[00:04:31.160 --> 00:04:33.520]  我們不同的教會童工
[00:04:33.520 --> 00:04:37.200]  在今年裏面就會使用以西傑書
[00:04:37.200 --> 00:04:40.520]  我們輪流說不同的篇章
[00:04:40.520 --> 00:04:43.160]  然後很盼望
[00:04:43.160 --> 00:04:47.800]  弟兄姊妹能夠捉住兩個重要的訊息
[00:04:47.800 --> 00:04:49.440]  我們要知道
[00:04:49.440 --> 00:04:51.040]  神就是神
[00:04:51.600 --> 00:04:56.600]  和很盼望我們能夠透過書卷
[00:04:56.600 --> 00:04:59.440]  見到上帝的榮耀
[00:04:59.440 --> 00:05:03.600]  今天我會先和大家去看
[00:05:03.600 --> 00:05:08.160]  以西傑書第一章的第一至第三節
[00:05:08.160 --> 00:05:14.080]  為了讓大家能夠有一個初步的了解
[00:05:14.080 --> 00:05:18.440]  我想先和大家讀讀這幾節聖經
[00:05:18.440 --> 00:05:21.320]  經文這樣說
[00:05:21.520 --> 00:05:24.200]  當三十年四月初五日
[00:05:24.200 --> 00:05:27.280]  以西傑在加巴魯河邊
[00:05:27.280 --> 00:05:30.240]  被擄的人中天就開了
[00:05:30.240 --> 00:05:32.080]  得見神的異象
[00:05:32.080 --> 00:05:37.000]  正是約瓦根王被擄去第五年
[00:05:37.000 --> 00:05:38.600]  四月初五日
[00:05:38.600 --> 00:05:41.400]  在迦勒底人之地
[00:05:41.400 --> 00:05:43.040]  加巴魯河邊
[00:05:43.040 --> 00:05:44.560]  耶護華的話
[00:05:44.560 --> 00:05:47.280]  特特臨到報西的兒子
[00:05:47.280 --> 00:05:48.680]  祭司以西傑
[00:05:48.920 --> 00:05:51.720]  耶護華的靈降在他身上
[00:05:51.720 --> 00:05:57.520]  開始時我必須先交代一下歷史
[00:05:57.520 --> 00:06:04.840]  其實以西傑應該是在猶大約西亞王統治期間
[00:06:04.840 --> 00:06:06.520]  這裡寫給你了
[00:06:06.520 --> 00:06:12.400]  大概是主前640至609年間出生
[00:06:12.400 --> 00:06:17.960]  約西亞其實就是馬拿西王的孫子
[00:06:18.440 --> 00:06:22.440]  我相信大家都聽過馬拿西這個人
[00:06:22.440 --> 00:06:26.040]  這個人其實在猶大國之中
[00:06:26.040 --> 00:06:29.760]  可以說是壞得很
[00:06:29.760 --> 00:06:34.280]  正正因為他不斷地褻瀆神
[00:06:34.280 --> 00:06:41.640]  所以引致整個猶大國要面對神的審判
[00:06:41.640 --> 00:06:46.480]  但是神很憐憫他的子民馬拿西
[00:06:46.800 --> 00:06:49.520]  之後他就有一個兒子
[00:06:49.520 --> 00:06:57.800]  這個兒子其實是幫助猶大國進行宗教改革
[00:06:57.800 --> 00:07:03.360]  正正因為約西亞有這個時段
[00:07:03.360 --> 00:07:07.280]  幫猶大進行宗教改革
[00:07:07.280 --> 00:07:11.760]  就讓這個差不多奄奄一息的國家
[00:07:11.760 --> 00:07:14.120]  能夠久延殘喘
[00:07:14.120 --> 00:07:16.120]  不過當我們讀下去
[00:07:16.120 --> 00:07:17.640]  我們當然知道
[00:07:17.640 --> 00:07:23.640]  最終猶大都不能逃過秘魯的厄運
[00:07:23.640 --> 00:07:25.720]  被巴比倫所滅
[00:07:25.720 --> 00:07:31.920]  所以這個在大時代出生的以色列
[00:07:31.920 --> 00:07:35.440]  究竟他經歷了什麼呢?
[00:07:35.440 --> 00:07:41.160]  很明顯他是見證著整個以色列民族
[00:07:41.160 --> 00:07:43.720]  在他式微的時候
[00:07:43.720 --> 00:07:46.040]  一段很艱難的時段
[00:07:47.120 --> 00:07:54.920]  我們怎樣知道以西傑是在這個時段出生的呢?
[00:07:54.920 --> 00:07:59.840]  其實經文在第一節有提及到
[00:07:59.840 --> 00:08:03.400]  「當三十年四月初五日
[00:08:03.400 --> 00:08:06.640]  以西傑在秘魯的人中」
[00:08:06.640 --> 00:08:08.680]  我們先弄清楚
[00:08:08.680 --> 00:08:13.560]  因為我們在第二節那裡
[00:08:13.560 --> 00:08:17.320]  我們又看到一個關於日期的補充資料
[00:08:17.320 --> 00:08:24.040]  「正是約瓦根王被擄去第五年四月初五日」
[00:08:24.040 --> 00:08:31.160]  第一節和第二節提到的四月初五日
[00:08:31.160 --> 00:08:32.920]  一模一樣的
[00:08:32.920 --> 00:08:38.200]  不過似乎那個年份就不同了
[00:08:38.200 --> 00:08:42.160]  究竟約瓦根是誰來的呢?
[00:08:42.840 --> 00:08:45.400]  剛才我說過
[00:08:45.400 --> 00:08:50.000]  在約西亞的年代有一個宗教改革
[00:08:50.000 --> 00:08:53.560]  承接他的兒子叫做約哈斯
[00:08:53.560 --> 00:08:56.400]  再跟著的是約瓦敬
[00:08:56.400 --> 00:08:59.960]  在那時候巴比倫已經興起了
[00:08:59.960 --> 00:09:07.400]  所以猶大就成為了尼布甲尼薩王的附庸國
[00:09:09.480 --> 00:09:15.240]  這個約瓦敬竟然夠膽去背叛巴比倫
[00:09:15.240 --> 00:09:19.840]  結果尼布甲尼薩就令猶大國
[00:09:19.840 --> 00:09:23.760]  面對這個兵臨城下的境況
[00:09:23.760 --> 00:09:26.920]  在早前598年12月
[00:09:26.920 --> 00:09:30.240]  他們攻陷了耶路撒冷
[00:09:30.240 --> 00:09:34.000]  在這次的戰役當中
[00:09:34.000 --> 00:09:36.520]  約瓦敬戰敗身亡
[00:09:36.760 --> 00:09:42.400]  於是他的兒子約瓦根就被人推了上去
[00:09:42.400 --> 00:09:45.960]  就成為承接他的王
[00:09:45.960 --> 00:09:50.360]  一路聽下去似乎真是亂七八糟
[00:09:50.360 --> 00:09:54.680]  回到我原先的問題
[00:09:54.680 --> 00:09:59.720]  其實究竟約瓦根是誰來的呢?
[00:09:59.720 --> 00:10:05.320]  他就是在一個亂世當中的一個掌權者
[00:10:06.280 --> 00:10:11.600]  「烈王記下」二十四章第八節就告訴我們
[00:10:11.600 --> 00:10:14.640]  他登基的時候是十八歲
[00:10:14.640 --> 00:10:17.680]  在耶路撒冷作王三個月
[00:10:17.680 --> 00:10:19.320]  夠短了嗎?
[00:10:19.320 --> 00:10:22.360]  作王三個月
[00:10:22.360 --> 00:10:25.720]  你猜他究竟有些什麼政績呢?
[00:10:25.720 --> 00:10:27.880]  很肯定是沒有的
[00:10:27.880 --> 00:10:33.920]  那麼你說他是不是一個行惡的王的表表者呢?
[00:10:34.360 --> 00:10:36.960]  老實說,他做了那三個月
[00:10:36.960 --> 00:10:39.880]  惡也不惡得什麼樣子
[00:10:39.880 --> 00:10:42.240]  既然是這樣
[00:10:42.240 --> 00:10:47.960]  他沒有對於大衛的王朝帶來一些很正面的影響
[00:10:47.960 --> 00:10:51.560]  又不至於拖垮了大衛的王朝
[00:10:51.560 --> 00:10:59.840]  為什麼以色列書會用這個人物作為一個參考點呢?
[00:11:00.360 --> 00:11:05.880]  原因就是因為他應驗了耶利米先知的預言
[00:11:05.880 --> 00:11:10.440]  以色列文由約瓦根開始
[00:11:10.440 --> 00:11:13.360]  其實就是正式秘魯的時間
[00:11:13.360 --> 00:11:21.080]  當時有數千的貴族被帶到巴比倫這個地方
[00:11:21.080 --> 00:11:24.960]  所以在那個時期
[00:11:24.960 --> 00:11:31.280]  基本上大衛王朝就正式結束了
[00:11:31.280 --> 00:11:36.680]  之後西底加只不過是一個傀儡的皇帝
[00:11:36.680 --> 00:11:42.280]  所以第一節剛才說到的三十年
[00:11:42.280 --> 00:11:46.520]  就不是在說哪一個皇帝統治了三十年
[00:11:46.520 --> 00:11:50.440]  這裡是在說以西傑的歲數
[00:11:50.440 --> 00:11:54.600]  一個原本年輕有為的
[00:11:54.840 --> 00:12:00.080]  一個人生於亂世的當中
[00:12:00.080 --> 00:12:03.480]  他身處在什麼地方呢?
[00:12:03.480 --> 00:12:06.120]  第一節,經文這樣說
[00:12:06.120 --> 00:12:09.360]  以西傑在加巴魯河邊
[00:12:09.360 --> 00:12:14.360]  這條河在以西傑書其實出現過幾次了
[00:12:14.360 --> 00:12:18.640]  除了這裡,第三章、第十章、四十三章
[00:12:18.640 --> 00:12:20.880]  都有提及過這條河
[00:12:21.440 --> 00:12:25.400]  這條河一共長一百五十公里
[00:12:25.400 --> 00:12:28.800]  其實是一條運河
[00:12:28.800 --> 00:12:31.000]  是用來灌溉用的
[00:12:31.000 --> 00:12:35.720]  是在幼發達里拉底河的支流走出來的
[00:12:35.720 --> 00:12:39.000]  由第三節開始
[00:12:39.000 --> 00:12:43.400]  我們就知道這條河是在迦勒底人之地
[00:12:43.400 --> 00:12:45.800]  即是屬於巴比倫的地方
[00:12:45.800 --> 00:12:48.920]  就是現在伊朗的東南面
[00:12:49.200 --> 00:12:51.800]  又或者波斯灣的西北面
[00:12:51.800 --> 00:12:58.120]  到底以西傑其實原本在那裡生活
[00:12:58.120 --> 00:13:00.680]  抑或他是被擄
[00:13:00.680 --> 00:13:05.960]  隨著剛才所說的那群人被擄到這個地方呢?
[00:13:05.960 --> 00:13:09.920]  其實當我們一路看下去
[00:13:09.920 --> 00:13:15.880]  我們就會知道他是被擄的其中一份子
[00:13:15.880 --> 00:13:17.160]  為什麼呢?
[00:13:17.360 --> 00:13:21.680]  因為以色列書的三十三章和四十章
[00:13:21.680 --> 00:13:25.360]  作者都很清楚用了第一人稱
[00:13:25.360 --> 00:13:27.920]  提及到「我們被擄」
[00:13:27.920 --> 00:13:34.000]  去表明他是和約瓦根一起被擄到巴比倫的
[00:13:34.000 --> 00:13:37.600]  如果他是被擄的話
[00:13:37.600 --> 00:13:40.240]  即是說他可以比較得到
[00:13:40.240 --> 00:13:45.400]  以前他是居住在屬於自己國家的地方
[00:13:45.840 --> 00:13:49.600]  及後因為被擄就要寄人籬下
[00:13:49.600 --> 00:13:52.200]  究竟兩者有什麼分別呢?
[00:13:52.200 --> 00:13:56.120]  當他們被擄到巴比倫
[00:13:56.120 --> 00:14:00.920]  他們不是說被困在一個監牢那裡
[00:14:00.920 --> 00:14:04.880]  他們仍然可以在指定的地區自由生活
[00:14:04.880 --> 00:14:06.200]  經商
[00:14:06.200 --> 00:14:08.120]  不過有一樣很不同
[00:14:08.120 --> 00:14:10.840]  當他們被擄了之後
[00:14:10.840 --> 00:14:13.520]  他們就遠離了耶路撒冷
[00:14:13.720 --> 00:14:18.280]  和那個代表著神臨在的聖殿
[00:14:18.280 --> 00:14:20.160]  他們深深知道
[00:14:20.160 --> 00:14:25.920]  因為一直以來以色列這個民族犯罪的緣故
[00:14:25.920 --> 00:14:30.080]  結果今天他們就被神所離棄了
[00:14:30.080 --> 00:14:37.120]  以色列好像出生在一個錯誤的年代
[00:14:37.120 --> 00:14:41.320]  被擄去到一個他非常不想去的地方
[00:14:41.720 --> 00:14:47.800]  還有他要背負著一個與眾不同的家庭背景
[00:14:47.800 --> 00:14:51.720]  經文在第三節告訴我們
[00:14:51.720 --> 00:14:54.400]  他的父親的名字叫布西
[00:14:54.400 --> 00:14:57.760]  是生於一個祭司的家族
[00:14:57.760 --> 00:15:03.560]  所以究竟以色列在他成長的日子裡
[00:15:03.560 --> 00:15:07.320]  他有沒有在聖殿當中
[00:15:07.320 --> 00:15:11.360]  參與過一些非正式的服事
[00:15:11.560 --> 00:15:13.800]  幫忙打扮呢?
[00:15:13.800 --> 00:15:15.400]  我們不太知道
[00:15:15.400 --> 00:15:19.720]  不過由於他是在祭司家族出生
[00:15:19.720 --> 00:15:25.720]  所以他理應是接受過祭司的訓練
[00:15:25.720 --> 00:15:27.680]  應該沒有走雞的了
[00:15:27.680 --> 00:15:34.600]  其實從往後以色列書裡面的內容所看
[00:15:34.600 --> 00:15:37.000]  我們都很清楚知道
[00:15:37.000 --> 00:15:41.440]  他對於憲制的某些規矩、禮儀
[00:15:41.560 --> 00:15:43.600]  他是有相當的認識的
[00:15:43.600 --> 00:15:45.760]  剛才我提過
[00:15:45.760 --> 00:15:49.280]  當時他是三十歲
[00:15:49.280 --> 00:15:52.720]  而第二節我也讀過
[00:15:52.720 --> 00:15:58.480]  「正是約瓦根王被擄去第五年四月初五日」
[00:15:58.480 --> 00:16:01.720]  三十歲減五年
[00:16:01.720 --> 00:16:05.760]  即是說他在二十五歲的時候
[00:16:05.760 --> 00:16:08.200]  被擄到巴比倫
[00:16:08.200 --> 00:16:11.040]  在那裡被擄了五年
[00:16:12.560 --> 00:16:15.520]  三十歲究竟有什麼特別呢?
[00:16:15.520 --> 00:16:20.680]  按照《文素記》四章三十節告訴我們
[00:16:20.680 --> 00:16:26.040]  三十歲正是一個祭司可以開始
[00:16:26.040 --> 00:16:31.320]  正式在聖殿裡侍奉的歲數
[00:16:31.320 --> 00:16:36.200]  一個出生於祭司家族的年輕人
[00:16:36.480 --> 00:16:44.840]  到他差不多開始能夠有機會承擔專貴的服侍的時候
[00:16:44.840 --> 00:16:48.080]  就打到來被擄了
[00:16:48.080 --> 00:16:52.560]  他所有的計劃、夢想和抱負
[00:16:52.560 --> 00:16:58.760]  都隨著他被擄到巴比倫而畫上了一個句號
[00:16:58.760 --> 00:17:04.440]  究竟當時他的心情是怎樣呢?
[00:17:05.200 --> 00:17:09.480]  如果大家想了解更多被擄的心情
[00:17:09.480 --> 00:17:14.720]  你可以回去看一看詩篇一百三十七篇
[00:17:14.720 --> 00:17:23.320]  相信你會體會到當中的心情有多艱難
[00:17:23.320 --> 00:17:31.320]  我不知道在我們當中參與崇拜的年輕人們
[00:17:32.160 --> 00:17:35.800]  你們今天還有沒有夢想呢?
[00:17:35.800 --> 00:17:41.920]  對於畢業不久的大型姐妹們
[00:17:41.920 --> 00:17:44.680]  當我們想一想
[00:17:44.680 --> 00:17:50.120]  其實這麼辛苦過五關斬六將
[00:17:50.120 --> 00:17:53.520]  終於讀完書畢業了
[00:17:53.520 --> 00:17:57.400]  在這個失業率高企的日子
[00:17:57.520 --> 00:18:04.680]  你想要找回一份跟你原本相關行業的工作
[00:18:04.680 --> 00:18:06.720]  真的一點都不容易
[00:18:06.720 --> 00:18:08.440]  還說夢想
[00:18:08.440 --> 00:18:11.320]  生於這個時代
[00:18:11.320 --> 00:18:14.880]  被擄了去一個他不想去的地方
[00:18:14.880 --> 00:18:20.640]  還要背負著作為祭司的身份角色
[00:18:20.640 --> 00:18:25.080]  不過同時間又離開了耶路撒冷
[00:18:25.080 --> 00:18:27.440]  一百五十公里那麼遠
[00:18:28.120 --> 00:18:34.840]  根本就沒有辦法履行他原本作為祭司的角色
[00:18:34.840 --> 00:18:39.240]  正所謂天時地利人和
[00:18:39.240 --> 00:18:40.520]  什麼都沒有
[00:18:40.520 --> 00:18:43.400]  還不是輸在起跑線
[00:18:43.400 --> 00:18:53.600]  這個處境令我聯想到香港過去這幾年的景象
[00:18:54.320 --> 00:18:58.760]  由政治不穩去到疫情的反覆
[00:18:58.760 --> 00:19:02.320]  人的心真的很不安
[00:19:02.320 --> 00:19:07.440]  即使你對於前年社會所發生的爭拗
[00:19:07.440 --> 00:19:09.280]  你說我一點興趣都沒有
[00:19:09.280 --> 00:19:12.800]  就算你是這麼抽離也好
[00:19:12.800 --> 00:19:16.280]  我相信你必定或多或少
[00:19:16.280 --> 00:19:22.720]  被你身邊的人那種怨氣和負面情緒所影響
[00:19:23.960 --> 00:19:29.400]  由去年開始新冠肺炎也越來越厲害
[00:19:29.400 --> 00:19:32.320]  我剛剛上網查過
[00:19:32.320 --> 00:19:37.720]  全球現在已經超過八千萬人受到感染
[00:19:37.720 --> 00:19:43.280]  然後一百八十多萬人離開世界
[00:19:43.280 --> 00:19:50.120]  香港的情況都是非常之反覆
[00:19:50.120 --> 00:19:53.640]  一波完了又另一波
[00:19:54.840 --> 00:19:57.560]  不停不停地去爆發
[00:19:57.560 --> 00:20:00.040]  好像沒完沒了那樣
[00:20:00.040 --> 00:20:03.880]  其實全世界都是
[00:20:03.880 --> 00:20:05.880]  世上無樂土
[00:20:05.880 --> 00:20:08.600]  除非你說我們永遠封關
[00:20:08.600 --> 00:20:10.360]  完全不讓人出
[00:20:10.360 --> 00:20:11.560]  不讓人進
[00:20:11.560 --> 00:20:17.200]  否則你所居住的地區
[00:20:17.200 --> 00:20:20.120]  甚至你所住的那棟大廈
[00:20:20.720 --> 00:20:24.880]  總是會有一個受到感染的人在你附近
[00:20:24.880 --> 00:20:29.120]  疫情不單止令人病倒
[00:20:29.120 --> 00:20:32.400]  當然也影響了學習
[00:20:32.400 --> 00:20:34.360]  影響了經濟
[00:20:34.360 --> 00:20:38.760]  所以封關封得多久?
[00:20:38.760 --> 00:20:44.720]  當大家都不能夠或不敢出街的時候
[00:20:44.720 --> 00:20:46.720]  公司沒生意
[00:20:46.720 --> 00:20:49.200]  減薪裁員
[00:20:50.120 --> 00:20:52.360]  看來是一個必然的事
[00:20:52.360 --> 00:20:57.040]  今天我們不需要像以西傑那樣
[00:20:57.040 --> 00:21:00.120]  面對戰爭、被擄
[00:21:00.120 --> 00:21:01.760]  但是無可否認
[00:21:01.760 --> 00:21:07.160]  我們今天同樣是面對一個非常不容易的困境
[00:21:07.160 --> 00:21:10.480]  我們可以怎樣自處呢?
[00:21:10.480 --> 00:21:13.800]  趁著新的一年開始
[00:21:13.800 --> 00:21:17.280]  我想跟大家介紹一本散文
[00:21:17.880 --> 00:21:22.480]  這本散文叫做《時勢好惡,做基督徒好難》
[00:21:22.480 --> 00:21:25.000]  書名很應景
[00:21:25.000 --> 00:21:27.280]  作者是梁柏堅
[00:21:27.280 --> 00:21:29.840]  這本書這裡寫給你了
[00:21:29.840 --> 00:21:35.200]  其實是分成為社會、個人和群體三個部份
[00:21:35.200 --> 00:21:38.400]  社會它不單是講政治的
[00:21:38.400 --> 00:21:41.080]  它還有講到貧富懸殊
[00:21:41.080 --> 00:21:46.400]  在社會上人與人之間彼此的增進
[00:21:47.440 --> 00:21:52.000]  我們既然不能夠與社會分割
[00:21:52.000 --> 00:21:57.240]  我們應該怎樣去面對這些這麼靠近的問題呢?
[00:21:57.240 --> 00:22:00.240]  去到個人的層面
[00:22:00.240 --> 00:22:02.800]  我希望大家都很明白
[00:22:02.800 --> 00:22:07.960]  當我們的信仰歷程一直走下去
[00:22:07.960 --> 00:22:11.960]  我們不是說我們決志信了耶穌
[00:22:11.960 --> 00:22:14.080]  接著就下班
[00:22:14.080 --> 00:22:16.560]  如果是這樣的話
[00:22:16.840 --> 00:22:20.440]  我猜我和你都可以馬上回到天家
[00:22:20.440 --> 00:22:22.640]  如果不是的話
[00:22:22.640 --> 00:22:28.840]  究竟我們可以怎樣做一個更好的基督徒呢?
[00:22:28.840 --> 00:22:32.320]  這本書給了我們一些提醒
[00:22:32.320 --> 00:22:35.960]  第三,它講到群體
[00:22:35.960 --> 00:22:39.960]  我們這個正正是一個信仰的群體
[00:22:39.960 --> 00:22:46.280]  一個信仰的群體理論上是應該彼此支持的
[00:22:47.080 --> 00:22:49.920]  不過可能回教會回得久
[00:22:49.920 --> 00:22:51.040]  你都會明白
[00:22:51.040 --> 00:22:57.720]  這個地方也是令到很多弟兄姊妹受傷的一個重災區
[00:22:57.720 --> 00:23:04.160]  究竟我們應該怎樣看待我們這個信仰群體呢?
[00:23:04.160 --> 00:23:12.400]  又或者我們可以怎樣成為我們所屬的信仰群體的一份子呢?
[00:23:13.960 --> 00:23:22.960]  今天我們的信仰和生活似乎中間有一條無法跨越的很深的一個夾縫
[00:23:22.960 --> 00:23:29.640]  很盼望這本書能夠幫助我們去跨越這個鴻溝
[00:23:29.640 --> 00:23:31.800]  所以鼓勵大家
[00:23:31.800 --> 00:23:33.720]  完了崇拜之後
[00:23:33.720 --> 00:23:38.200]  你可以填那個Google form去訂購的
[00:23:38.200 --> 00:23:41.680]  待會在加持分享的時候
[00:23:41.960 --> 00:23:45.440]  我就會講多一點安排是怎樣的
[00:23:45.440 --> 00:23:50.760]  這位年輕的祭師以西傑
[00:23:50.760 --> 00:23:54.640]  面對著一個這麼暗淡的前景
[00:23:54.640 --> 00:23:56.560]  他有什麼出路呢?
[00:23:56.560 --> 00:24:00.320]  其實出路不是來自他自己
[00:24:00.320 --> 00:24:01.920]  是來自神
[00:24:01.920 --> 00:24:04.520]  我們看看第一節下半節
[00:24:04.520 --> 00:24:05.920]  經文那裡說
[00:24:05.920 --> 00:24:10.000]  「天就開了得見神的異象」
[00:24:11.040 --> 00:24:14.360]  「即使以西傑做不成祭師」
[00:24:14.360 --> 00:24:18.080]  「但是神沒有放軟手腳沒有放棄他」
[00:24:18.080 --> 00:24:23.320]  「神有另外一個特定的使命給過他」
[00:24:23.320 --> 00:24:26.080]  「要透過他的工作」
[00:24:26.080 --> 00:24:32.200]  「讓這一群已經遠離耶路撒冷的這一群子民」
[00:24:32.200 --> 00:24:38.360]  「屬乎上帝的子民仍然可以知道神就是神」
[00:24:38.960 --> 00:24:42.000]  「能夠看得見祂的榮耀」
[00:24:42.000 --> 00:24:47.680]  這裡說「以西傑得見神的異象」
[00:24:47.680 --> 00:24:50.280]  異象是什麼呢?
[00:24:50.280 --> 00:24:56.160]  就是神直接賜給講預言的人的一種啟示方式
[00:24:56.160 --> 00:25:01.400]  裡面的內容可以包括是講關於個人的
[00:25:01.400 --> 00:25:03.520]  或者國家的命運
[00:25:03.520 --> 00:25:07.400]  甚至是一些末世性的事件等等
[00:25:08.480 --> 00:25:14.000]  祂要向人講出一些鼓勵和安慰的訊息
[00:25:14.000 --> 00:25:18.880]  要表明祂是掌管世界那位的主
[00:25:18.880 --> 00:25:23.680]  而且祂也會介入在人類的歷史當中
[00:25:23.680 --> 00:25:29.480]  容讓所有人都能夠知道祂是神
[00:25:29.480 --> 00:25:37.880]  這個當然不會單單靠以西傑一個人去做的
[00:25:38.640 --> 00:25:42.840]  因為第三節最後那句就這麼說了
[00:25:42.840 --> 00:25:48.200]  「耶和華的靈原民作首降在祂身上」
[00:25:48.200 --> 00:25:51.720]  「首」是代表著神的大能
[00:25:51.720 --> 00:25:56.680]  能夠讓以西傑去明白
[00:25:56.680 --> 00:26:02.080]  上帝在以西列民身上的心意之餘
[00:26:02.080 --> 00:26:06.600]  其實以西傑就是帶著這個權柄
[00:26:07.000 --> 00:26:11.320]  他看到這個異象和以西列民分享
