
[00:00:00.000 --> 00:00:05.680]  好了,我們今天就會看《氣絕生亡》最後的一集
[00:05:07.600 --> 00:05:09.240]  素來是什麼之派?
[00:05:09.240 --> 00:05:11.440]  是變亞敏之派
[00:05:11.440 --> 00:05:14.200]  這個小是什麼呢?
[00:05:14.200 --> 00:05:16.560]  亞國有12個兒子
[00:05:16.560 --> 00:05:20.600]  最小的兒子就是變亞敏
[00:05:20.600 --> 00:05:25.360]  這個自以為小絕對不是因為他是小
[00:05:25.360 --> 00:05:27.160]  如果你來看一下
[00:05:27.160 --> 00:05:29.800]  這張地圖大家能不能很快找到呢?
[00:05:29.800 --> 00:05:34.920]  變亞敏之派分地分在哪裡?
[00:05:34.920 --> 00:05:36.480]  來的很小的
[00:05:36.480 --> 00:05:38.680]  看到我這個箭嘴指著嗎?
[00:05:38.680 --> 00:05:42.000]  是在耶路撒冷的上面變亞敏之派
[00:05:42.000 --> 00:05:45.320]  你看一下樓面、西面、猶大之派
[00:05:45.320 --> 00:05:47.400]  馬來西亞有多大
[00:05:47.400 --> 00:05:50.800]  原來你看得到的時候
[00:05:50.800 --> 00:05:52.360]  變亞敏之派
[00:05:52.360 --> 00:05:57.040]  其實他的分地是分得最少的
[00:05:57.040 --> 00:05:59.200]  還不單單這樣
[00:05:59.200 --> 00:06:00.760]  還有一個原因是什麼呢?
[00:06:00.760 --> 00:06:02.880]  12支派裡面
[00:06:02.880 --> 00:06:06.000]  他是人數最少的一個支派
[00:06:06.000 --> 00:06:09.520]  如果講到就不會去講這些背景的了
[00:06:09.520 --> 00:06:13.400]  因爲查經就希望大家對聖經有更多的認識
[00:06:13.400 --> 00:06:16.120]  大家回去鼓勵你看
[00:06:16.120 --> 00:06:18.320]  《士司記》第二十章
[00:06:18.320 --> 00:06:19.760]  這裏是做什麼呢?
[00:06:19.760 --> 00:06:22.920]  就是因爲一場內戰
[00:06:22.920 --> 00:06:25.120]  是令到變亞敏全族
[00:06:25.120 --> 00:06:26.560]  差點滅族
[00:06:26.560 --> 00:06:27.840]  是完全沒有人的
[00:06:27.840 --> 00:06:28.880]  爲什麽呢?
[00:06:28.880 --> 00:06:33.160]  因爲變亞敏之派維護當時的外族人
[00:06:33.160 --> 00:06:34.920]  就是基比亞人
[00:06:34.920 --> 00:06:38.880]  就手指咬出不咬人
[00:06:38.880 --> 00:06:41.880]  那時候其他的11支派就很生氣了
[00:06:41.880 --> 00:06:43.920]  於是他們就聯合起來
[00:06:43.920 --> 00:06:46.840]  就去攻擊變亞敏之派
[00:06:46.840 --> 00:06:50.640]  將他們的藍丁全部差不多殺光
[00:06:50.640 --> 00:06:53.040]  結果走了多少人呢?
[00:06:53.040 --> 00:06:54.480]  死剩600人
[00:06:54.480 --> 00:06:56.040]  你想想整個族裡面
[00:06:56.040 --> 00:06:59.360]  只有600個藍丁逃脫了
[00:06:59.360 --> 00:07:01.160]  但是而這11支派
[00:07:01.160 --> 00:07:03.240]  他們出戰之前
[00:07:03.240 --> 00:07:05.680]  就曾經許下盟誓
[00:07:05.680 --> 00:07:07.400]  變亞敏之派這麽壞
[00:07:07.400 --> 00:07:09.400]  我們絕對不可以將我們的女兒
[00:07:09.400 --> 00:07:11.760]  嫁給她的
[00:07:11.760 --> 00:07:14.120]  這樣很清楚了
[00:07:14.120 --> 00:07:14.720]  好了
[00:07:14.720 --> 00:07:16.800]  藍丁就這麽少
[00:07:16.800 --> 00:07:19.400]  又不可以將女兒嫁給她
[00:07:19.400 --> 00:07:21.560]  以前那些人起誓
[00:07:21.560 --> 00:07:23.640]  絕對不是當吃生菜的
[00:07:23.640 --> 00:07:26.520]  起誓的時候是很認真的
[00:07:26.520 --> 00:07:28.120]  一定要遵守誓言
[00:07:28.120 --> 00:07:30.120]  今天在神面前起誓
[00:07:30.120 --> 00:07:32.480]  當他們冷靜下來的時候就糟糕了
[00:07:32.480 --> 00:07:35.960]  始終我們大家都是同一個種族
[00:07:35.960 --> 00:07:38.760]  現在他們變成母后
[00:07:38.760 --> 00:07:41.120]  母后不是皇帝的母后
[00:07:41.120 --> 00:07:42.760]  是沒有了後裔的
[00:07:42.760 --> 00:07:44.360]  那怎麽辦呢?
[00:07:44.360 --> 00:07:47.040]  於是就將基比亞
[00:07:47.040 --> 00:07:50.840]  有400個未嫁的女子拿出來
[00:07:50.840 --> 00:07:55.000]  分配給變亞敏的藍丁為妻
[00:07:55.000 --> 00:07:56.600]  但是剛才我說
[00:07:56.600 --> 00:07:58.840]  有多少藍丁呢?
[00:07:58.840 --> 00:08:00.120]  600個
[00:08:00.120 --> 00:08:01.120]  他找了400
[00:08:01.120 --> 00:08:02.720]  還有200個人
[00:08:02.720 --> 00:08:05.320]  是沒有妻子給他的
[00:08:05.320 --> 00:08:07.920]  為了免於滅族的時候
[00:08:07.920 --> 00:08:11.000]  他們又再去軟硬兼施
[00:08:11.000 --> 00:08:13.640]  將侍來的女子拿過來
[00:08:13.640 --> 00:08:15.080]  就給他們為妻
[00:08:15.080 --> 00:08:17.880]  使他們不會去絕後
[00:08:17.880 --> 00:08:22.080]  這個就在《士思記》的19、20章裏面出現了
[00:08:22.080 --> 00:08:28.120]  所以變亞敏不單單是12個最小的兒子
[00:08:28.120 --> 00:08:31.240]  他分地也分得最少
[00:08:31.240 --> 00:08:33.080]  但是最重要是什麽呢?
[00:08:33.080 --> 00:08:36.480]  就是他們人數裏面最少的一族
[00:08:36.480 --> 00:08:39.400]  所以《數羅》不是亂説的
[00:08:39.400 --> 00:08:41.240]  我自以為少
[00:08:41.240 --> 00:08:43.080]  完全是有原因的
[00:08:43.080 --> 00:08:46.920]  好了 當薩姆爾要高立去作皇的時候
[00:08:46.920 --> 00:08:48.760]  他的回應是怎麽樣呢?
[00:08:48.760 --> 00:08:52.960]  我們再看《薩姆爾記》上第9章的第21節
[00:08:52.960 --> 00:08:54.120]  《數羅》說
[00:08:54.120 --> 00:08:56.080]  我不是以色列之派中
[00:08:56.080 --> 00:08:58.200]  至少的變亞敏人嗎?
[00:08:58.200 --> 00:09:00.400]  我家不是變亞敏之派中
[00:09:00.400 --> 00:09:01.760]  至少的家嗎?
[00:09:01.760 --> 00:09:04.480]  你爲什麽對我說這樣的話呢?
[00:09:04.480 --> 00:09:07.840]  華當薩姆爾說要高立《數羅》做皇
[00:09:07.840 --> 00:09:10.720]  記住他是第一個皇
[00:09:10.720 --> 00:09:13.600]  《數羅》 不是吧?
[00:09:13.600 --> 00:09:16.080]  我們是變亞敏之派
[00:09:16.080 --> 00:09:19.160]  是12個派裏面最小的
[00:09:19.160 --> 00:09:20.680]  而且我家裏面
[00:09:20.680 --> 00:09:24.120]  是變亞敏之派裏面很小的家族
[00:09:24.120 --> 00:09:26.200]  爲什麽你會選擇我呢?
[00:09:26.200 --> 00:09:29.080]  雖然是這樣
[00:09:29.080 --> 00:09:31.560]  但是《數羅》的父親
[00:09:31.560 --> 00:09:33.640]  並非范范之輩
[00:09:33.640 --> 00:09:36.360]  這個某個程度上是自謙
[00:09:36.360 --> 00:09:40.880]  知不知道《數羅》的父親叫什麽名字呢?
[00:09:40.880 --> 00:09:41.920]  很容易記的
[00:09:41.920 --> 00:09:43.680]  我說完之後你就會記得了
[00:09:43.680 --> 00:09:46.320]  Kis 叫做Gesi
[00:09:46.320 --> 00:09:50.360]  我們再看《薩姆爾記》上第9章
[00:09:50.360 --> 00:09:52.840]  第1到第2節
[00:09:52.840 --> 00:09:56.480]  有一個變亞敏人名叫Gesi
[00:09:56.480 --> 00:09:58.440]  是個大能的勇士
[00:09:58.440 --> 00:10:01.000]  他有一個兒子名叫《數羅》
[00:10:01.000 --> 00:10:02.880]  又健壯又俊美
[00:10:02.880 --> 00:10:04.240]  在以色列人中
[00:10:04.240 --> 00:10:09.200]  沒有一個能比他的身體比眾文高過一頭
[00:10:09.200 --> 00:10:11.120]  這裏講得很清楚
[00:10:11.120 --> 00:10:13.680]  他是一個大能的勇士
[00:10:13.680 --> 00:10:16.080]  如果你留意到另外一個譯本
[00:10:16.080 --> 00:10:17.320]  圈著的是什麽呢?
[00:10:17.320 --> 00:10:19.760]  是一個大才主
[00:10:19.760 --> 00:10:22.520]  就是說這個Gesi是一個很有錢
[00:10:22.520 --> 00:10:24.680]  一個名門望族來的
[00:10:24.680 --> 00:10:26.680]  他有一個兒子叫《數羅》
[00:10:26.680 --> 00:10:27.800]  但是不要忘記
[00:10:27.800 --> 00:10:29.760]  原來《數羅》本身都很厲害的
[00:10:29.760 --> 00:10:31.360]  他又健壯
[00:10:31.360 --> 00:10:32.360]  還有什麽呢?
[00:10:32.360 --> 00:10:33.960]  很帥
[00:10:33.960 --> 00:10:35.480]  還有什麽呢?
[00:10:35.480 --> 00:10:37.480]  非常高大的
[00:10:37.480 --> 00:10:39.240]  真的七尺昂床
[00:10:39.240 --> 00:10:44.520]  以色列中沒有一個能比他的身體比眾文高過一頭
[00:10:44.520 --> 00:10:45.920]  這個就是怎麽樣呢?
[00:10:45.920 --> 00:10:47.320]  大家記得這一段
[00:10:47.320 --> 00:10:49.320]  我們4月1日星期查經的時候
[00:10:49.320 --> 00:10:50.600]  你就會記得
[00:10:50.600 --> 00:10:56.440]  薩姆爾他想找一個王來代替《數羅》的時候
[00:10:56.440 --> 00:10:59.600]  他見到大衛的大哥哥
[00:10:59.600 --> 00:11:01.200]  以色列的時候
[00:11:01.200 --> 00:11:03.200]  馬上就說是這個人
[00:11:03.200 --> 00:11:04.000]  因爲什麽呢?
[00:11:04.000 --> 00:11:06.280]  都是非常高大的
[00:11:06.280 --> 00:11:10.240]  所以你留意到《數羅》的父親是一個勇士
[00:11:10.240 --> 00:11:12.320]  也可能是一個才主
[00:11:12.320 --> 00:11:14.640]  所以是替出名門
[00:11:14.640 --> 00:11:17.560]  而《數羅》自己本身也得天獨厚
[00:11:17.560 --> 00:11:18.840]  他高人一等
[00:11:18.840 --> 00:11:23.960]  而且最後一定吸引到不少的異性人
[00:11:23.960 --> 00:11:25.520]  不得不承認
[00:11:25.520 --> 00:11:27.720]  人是看外貌的
[00:11:27.720 --> 00:11:30.800]  第一個印象是很重要的
[00:11:30.800 --> 00:11:35.240]  所以我都較為注重我的外貌
[00:11:35.240 --> 00:11:37.000]  剛才開鏡頭之前
[00:11:37.000 --> 00:11:38.320]  那些頭髮很亂
[00:11:38.320 --> 00:11:38.840]  不行 不行
[00:11:38.840 --> 00:11:39.840]  你要梳一下頭
[00:11:39.840 --> 00:11:41.120]  雖然都是這樣傻
[00:11:41.120 --> 00:11:43.360]  希望我的樣子沒這麽傻
[00:11:43.360 --> 00:11:45.360]  而我在崇拜裏面
[00:11:45.360 --> 00:11:47.600]  一定會穿得比較整齊
[00:11:47.600 --> 00:11:50.720]  現在有些人懷疑我是制服
[00:11:50.720 --> 00:11:53.720]  每次星期三晚上都是這件衣服
[00:11:53.720 --> 00:11:56.560]  因爲我家穿來穿去都是穿這件衣服
[00:11:56.560 --> 00:11:58.160]  很變道 如果你重溫這麽多集
[00:11:58.160 --> 00:11:59.280]  都是這樣
[00:11:59.280 --> 00:12:03.360]  但是有利的外在條件很好
[00:12:03.360 --> 00:12:04.960]  這是第一點
[00:12:04.960 --> 00:12:07.400]  第二點是看到《數羅》是很好的
[00:12:07.400 --> 00:12:09.520]  它是盡忠職守的
[00:12:09.520 --> 00:12:13.560]  《數羅》的家中走失了幾頭的奴
[00:12:13.560 --> 00:12:14.880]  他父親就吩咐他
[00:12:14.880 --> 00:12:18.640]  兒子 給我去找奴 找回來吧
[00:12:18.640 --> 00:12:19.920]  他很聽話
[00:12:19.920 --> 00:12:23.640]  立刻去聽從父親的命令
[00:12:23.640 --> 00:12:24.720]  就去找了
[00:12:24.720 --> 00:12:27.840]  而且去找過不少的地方
[00:12:27.840 --> 00:12:28.960]  請你記住
[00:12:28.960 --> 00:12:31.320]  當時的交通是很不發達的
[00:12:31.320 --> 00:12:33.720]  他要走過不少的地方
[00:12:33.720 --> 00:12:37.160]  《十五億記》上第九章第四到第五節
[00:12:37.160 --> 00:12:40.160]  《數羅》就走過二百年山地
[00:12:40.160 --> 00:12:41.880]  又過沙裏沙地
[00:12:41.880 --> 00:12:43.120]  都沒有找著
[00:12:43.120 --> 00:12:44.520]  又過沙林地
[00:12:44.520 --> 00:12:46.080]  奴也不在那裏
[00:12:46.080 --> 00:12:47.680]  又過遍亞敏地
[00:12:47.680 --> 00:12:49.080]  還沒有找著
[00:12:49.080 --> 00:12:50.800]  到了蘇不地
[00:12:50.800 --> 00:12:54.720]  你留意到《數羅》找這些奴
[00:12:54.720 --> 00:12:56.000]  找完這裏
[00:12:56.000 --> 00:12:56.920]  就找別的地方
[00:12:56.920 --> 00:12:57.600]  別的地方沒有
[00:12:57.600 --> 00:12:59.440]  就去找第三個地方
[00:12:59.440 --> 00:13:00.800]  如果你看回地圖的時候
[00:13:00.800 --> 00:13:03.200]  其實他走過不少地方的
[00:13:03.200 --> 00:13:04.760]  喂 很真誠地說
[00:13:04.760 --> 00:13:06.280]  我找了一個地方
[00:13:06.280 --> 00:13:07.680]  是在家裏附近的
[00:13:07.680 --> 00:13:09.680]  再走遠一點都沒有的時候
[00:13:09.680 --> 00:13:10.960]  可能我就會回去跟父親說
[00:13:10.960 --> 00:13:12.280]  父親就找不到了
[00:13:12.280 --> 00:13:14.840]  那幾隻奴可能被人偷了也不一定的
[00:13:14.840 --> 00:13:16.080]  你知道的 是不是
[00:13:16.080 --> 00:13:18.680]  又有些被野獸吃了的
[00:13:18.680 --> 00:13:21.920]  但是他是盡忠職守
[00:13:21.920 --> 00:13:23.280]  他是要找
[00:13:23.280 --> 00:13:25.480]  他絕對不會放棄
[00:13:25.480 --> 00:13:26.600]  《聖經》說他怎樣
[00:13:26.600 --> 00:13:29.160]  他走了三天的路程
[00:13:29.160 --> 00:13:30.720]  他尋找
[00:13:30.720 --> 00:13:32.600]  三天的路程 即是怎樣
[00:13:32.600 --> 00:13:35.560]  兩晚 他是住在哪裏
[00:13:35.560 --> 00:13:37.960]  那裏沒有酒店
[00:13:37.960 --> 00:13:39.680]  即是他在這裏找了兩晚
[00:13:39.680 --> 00:13:41.280]  他是封餐露宿
[00:13:41.280 --> 00:13:44.360]  住在一些曠野的地方
[00:13:44.360 --> 00:13:46.800]  而且不要忘記
[00:13:46.800 --> 00:13:49.720]  他還要不斷去找 要問人
[00:13:49.720 --> 00:13:52.200]  他未必走上康莊大道
[00:13:52.200 --> 00:13:55.000]  可能也要走一些洋場的路徑
[00:13:55.000 --> 00:13:57.440]  或者一些泥濘滿佈的路
[00:13:57.440 --> 00:13:59.000]  但是你看到
[00:13:59.000 --> 00:14:00.320]  素樂原來怎樣
[00:14:00.320 --> 00:14:02.520]  做事很認真
[00:14:02.520 --> 00:14:04.920]  有時候我們都很想做大事
[00:14:04.920 --> 00:14:06.040]  這個是好的
[00:14:06.040 --> 00:14:07.920]  但是不要忘記
[00:14:07.920 --> 00:14:09.720]  《聖經》裏面清楚說
[00:14:09.720 --> 00:14:11.200]  如果你小事都做得不好
[00:14:11.200 --> 00:14:13.560]  你不要期望你可以做到大事
[00:14:13.560 --> 00:14:16.040]  在小事上 我們忠心
[00:14:16.040 --> 00:14:19.360]  神才可以將更大的事托付給我們
[00:14:19.360 --> 00:14:23.360]  我們看看《盧家福音》第16章第10節
[00:14:23.360 --> 00:14:26.040]  人在最小的事上忠心
[00:14:26.040 --> 00:14:28.160]  在大事上也忠心
[00:14:28.160 --> 00:14:30.240]  在最小的事上不移
[00:14:30.240 --> 00:14:32.720]  在大事上也不移
[00:14:32.720 --> 00:14:34.440]  所以今天
[00:14:34.440 --> 00:14:36.480]  我們不要想著做這些小事
[00:14:36.480 --> 00:14:38.160]  我們隨便吧
[00:14:38.160 --> 00:14:39.600]  很真誠地說
[00:14:39.600 --> 00:14:44.240]  我會在一些很大的聚會裏面
[00:14:44.240 --> 00:14:45.160]  我會有講到
[00:14:45.160 --> 00:14:47.880]  我曾經在紅館講過
[00:14:47.880 --> 00:14:49.760]  神好有一個很特別的恩典
[00:14:49.760 --> 00:14:52.760]  我生日那天8月23日
[00:14:52.760 --> 00:14:54.360]  我在紅館講到
[00:14:54.360 --> 00:14:55.760]  那個台給的台
[00:14:55.760 --> 00:14:58.560]  當時楊千嬅還是很紅的
[00:14:58.560 --> 00:15:00.600]  她剛剛演唱會結束了
[00:15:00.600 --> 00:15:02.680]  那個台給我們用
[00:15:02.680 --> 00:15:03.400]  為什麼呢
[00:15:03.400 --> 00:15:04.600]  她要加場
[00:15:04.600 --> 00:15:06.200]  我在那個台裏面
[00:15:06.200 --> 00:15:07.480]  我會很緊張
[00:15:07.480 --> 00:15:10.880]  但是對著十幾個人
[00:15:10.880 --> 00:15:12.800]  甚至可能是小朋友
[00:15:12.800 --> 00:15:15.600]  我絕對不會輕率
[00:15:15.600 --> 00:15:17.360]  剛剛星期一的時候
[00:15:17.360 --> 00:15:18.920]  有見證人的
[00:15:18.920 --> 00:15:22.680]  有參加我們的前班的
[00:15:22.680 --> 00:15:23.880]  阿偉強
[00:15:23.880 --> 00:15:26.040]  隱藏著不開鏡頭的
[00:15:26.040 --> 00:15:28.040]  你可以問他
[00:15:28.040 --> 00:15:29.920]  我都很認真去預備的
[00:15:29.920 --> 00:15:32.200]  我要將不同的電影版本
[00:15:32.200 --> 00:15:32.920]  播出來
[00:15:32.920 --> 00:15:34.840]  因為說耶穌受苦和復活
[00:15:34.840 --> 00:15:36.400]  接著要做 PowerPoint
[00:15:36.400 --> 00:15:37.960]  要問他們的事情
[00:15:37.960 --> 00:15:40.720]  我不會輕看這些小孩子
[00:15:40.720 --> 00:15:42.000]  所以記住
[00:15:42.000 --> 00:15:45.720]  今天萬象高樓是從地起的
[00:15:45.720 --> 00:15:49.120]  所以我們要得到神的祝福
[00:15:49.120 --> 00:15:50.760]  我們要為神做大事的時候
[00:15:50.760 --> 00:15:52.320]  首先在小事上
[00:15:52.320 --> 00:15:53.840]  我們要做盡忠
[00:15:53.840 --> 00:15:55.080]  這個很重要
[00:15:55.080 --> 00:15:56.960]  掃羅用了三個字
[00:15:56.960 --> 00:15:59.040]  去尋找失勞
[00:15:59.040 --> 00:16:01.520]  這個也是很牧人的質素
[00:16:01.520 --> 00:16:03.360]  你留意了《聖經》裏面
[00:16:03.360 --> 00:16:06.520]  講到君王是牧人的身份
[00:16:06.520 --> 00:16:08.560]  所以《爾西結書》裏面
[00:16:08.560 --> 00:16:12.120]  講到那些牧羊人不行
[00:16:12.120 --> 00:16:15.960]  那不是指宗教裏面的牧師或者牧者
[00:16:15.960 --> 00:16:17.040]  是指君王
[00:16:17.040 --> 00:16:18.520]  這個是很重要的
[00:16:18.520 --> 00:16:19.600]  在神角度裏面
[00:16:19.600 --> 00:16:21.880]  君王不單單有尊貴的身份
[00:16:21.880 --> 00:16:23.360]  他也是牧羊人的身份
[00:16:23.360 --> 00:16:26.800]  是要愛護和保護那些子民
[00:16:26.800 --> 00:16:30.360]  而和牧羊人愛護群羊一樣
[00:16:30.360 --> 00:16:31.720]  所以我很相信
[00:16:31.720 --> 00:16:34.960]  今天每一個的會友
[00:16:34.960 --> 00:16:36.000]  弟兄姊妹
[00:16:36.000 --> 00:16:38.920]  都渴望他們有好的牧者
[00:16:38.920 --> 00:16:40.360]  關心他們
[00:16:40.360 --> 00:16:41.880]  餵養他們
[00:16:41.880 --> 00:16:42.920]  這個時候
[00:16:42.920 --> 00:16:44.480]  或者那個人
[00:16:44.480 --> 00:16:46.280]  他沒有回教會的時候
[00:16:46.280 --> 00:16:48.280]  有沒有牧者去關心他呢
[00:16:48.280 --> 00:16:49.760]  去找他呢
[00:16:49.760 --> 00:16:51.520]  這個就很重要了
[00:16:51.520 --> 00:16:52.840]  這一刻
[00:16:52.840 --> 00:16:56.160]  掃羅對父親那種信命
[00:16:56.160 --> 00:16:59.840]  他盡力的去遵守吩咐
[00:16:59.840 --> 00:17:03.520]  和日後違背了神的命令
[00:17:03.520 --> 00:17:06.040]  就成為了很強烈的對比
[00:17:06.040 --> 00:17:07.840]  第三方面呢
[00:17:07.840 --> 00:17:10.320]  就是體恤他人
[00:17:10.320 --> 00:17:12.400]  當他尋找這些路
[00:17:12.400 --> 00:17:16.960]  已經過了自己變雅閔的境界了
[00:17:16.960 --> 00:17:19.080]  去到另外一個支配
[00:17:19.080 --> 00:17:21.000]  就是約瑟的地界
[00:17:21.000 --> 00:17:24.240]  也是薩姆爾居住的地方
[00:17:24.240 --> 00:17:25.240]  在這一刻
[00:17:25.240 --> 00:17:26.040]  他就想起
[00:17:26.040 --> 00:17:28.000]  哎呀 死了
[00:17:28.000 --> 00:17:31.280]  我爸爸會不會擔心我呢
[00:17:31.280 --> 00:17:33.160]  好 我們看看在薩姆爾記上
[00:17:33.160 --> 00:17:35.200]  第九章的第五節
[00:17:35.200 --> 00:17:37.080]  到了蘇忽地
[00:17:37.080 --> 00:17:39.840]  掃羅對跟隨他的僕人說
[00:17:39.840 --> 00:17:41.400]  我們不如回去
[00:17:41.400 --> 00:17:44.640]  恐怕我父親不為奴擔掛心
