
[00:00:00.000 --> 00:00:08.000]  上一次我們去到最尾的stage
[00:05:07.000 --> 00:05:09.000]  其實不需要這樣的
[00:05:09.000 --> 00:05:10.000]  死亡未必是這樣
[00:05:10.000 --> 00:05:12.000]  是人生的另一個階層
[00:05:12.000 --> 00:05:14.000]  而你經過了這樣的時候
[00:05:14.000 --> 00:05:16.000]  你才可以進入第二個
[00:05:16.000 --> 00:05:18.000]  第二個不知道是什麼
[00:05:18.000 --> 00:05:20.000]  總之是第二個階段
[00:05:20.000 --> 00:05:22.000]  而這個我們說到
[00:05:22.000 --> 00:05:24.000]  死亡也是一個過程
[00:05:24.000 --> 00:05:26.000]  是一個過程
[00:05:26.000 --> 00:05:27.000]  是我們人生
[00:05:27.000 --> 00:05:31.000]  我們的永遠生命的線上高
[00:05:31.000 --> 00:05:33.000]  其中一點
[00:05:33.000 --> 00:05:36.000]  然後我們可以繼續
[00:05:36.000 --> 00:05:43.000]  這個就是第八個階段
[00:05:43.000 --> 00:05:45.000]  人會經驗
[00:05:45.000 --> 00:05:48.000]  上一次我們完結之後
[00:05:48.000 --> 00:05:50.000]  有些人問問題
[00:05:50.000 --> 00:05:53.000]  我請他們保留問題
[00:05:53.000 --> 00:05:55.000]  可以在堂上發問
[00:05:55.000 --> 00:05:58.000]  因為他們的問題都是很好的問題
[00:05:58.000 --> 00:06:01.000]  我現在想給大家一點時間
[00:06:01.000 --> 00:06:03.000]  問問題
[00:06:03.000 --> 00:06:05.000]  如果有問題
[00:06:05.000 --> 00:06:08.000]  或者有些建議
[00:06:08.000 --> 00:06:12.000]  發揮你的意見都可以
[00:06:12.000 --> 00:06:15.000]  這位弟兄問
[00:06:15.000 --> 00:06:17.000]  上一次我提過一個
[00:06:17.000 --> 00:06:19.000]  不只是婦人
[00:06:19.000 --> 00:06:20.000]  人都可以
[00:06:20.000 --> 00:06:22.000]  是人給你
[00:06:22.000 --> 00:06:24.000]  上上都給你
[00:06:24.000 --> 00:06:26.000]  你欠了他一些東西
[00:06:27.000 --> 00:06:29.000]  交接完之後
[00:06:29.000 --> 00:06:32.000]  你總是覺得欠了一些東西
[00:06:32.000 --> 00:06:36.000]  永遠都不能夠歡愉和快樂
[00:06:36.000 --> 00:06:39.000]  你說怎樣去面對這些人
[00:06:39.000 --> 00:06:41.000]  你知道嗎
[00:06:41.000 --> 00:06:44.000]  如果一個人給你一個內疚
[00:06:44.000 --> 00:06:46.000]  給你一些內疚感
[00:06:46.000 --> 00:06:50.000]  其實他不可能有權力
[00:06:50.000 --> 00:06:52.000]  權力
[00:06:52.000 --> 00:06:56.000]  權力給你內疚感
[00:06:56.000 --> 00:06:58.000]  是你自己本人
[00:06:58.000 --> 00:07:01.000]  給他權力才能給
[00:07:01.000 --> 00:07:03.000]  就是說
[00:07:03.000 --> 00:07:05.000]  那個兒子
[00:07:05.000 --> 00:07:07.000]  我們先不說
[00:07:07.000 --> 00:07:08.000]  我們先說成年人
[00:07:08.000 --> 00:07:11.000]  我們說成年人
[00:07:11.000 --> 00:07:14.000]  當你做成年人的時候
[00:07:14.000 --> 00:07:16.000]  你要想著
[00:07:16.000 --> 00:07:19.000]  你自己有些權力
[00:07:19.000 --> 00:07:22.000]  你權力可以接受
[00:07:22.000 --> 00:07:25.000]  人家要給你的東西
[00:07:25.000 --> 00:07:26.000]  或者不接受
[00:07:26.000 --> 00:07:28.000]  你接受壓力
[00:07:28.000 --> 00:07:30.000]  或者你不接受壓力
[00:07:30.000 --> 00:07:32.000]  全部是你們自己
[00:07:32.000 --> 00:07:33.000]  我們自己
[00:07:33.000 --> 00:07:34.000]  意志上高
[00:07:34.000 --> 00:07:37.000]  運用我們的意志去選擇
[00:07:37.000 --> 00:07:40.000]  如果這樣想的話
[00:07:40.000 --> 00:07:44.000]  你就是有自己的力量
[00:07:44.000 --> 00:07:47.000]  去選擇你的生命
[00:07:47.000 --> 00:07:50.000]  如果你說這個是我媽媽
[00:07:50.000 --> 00:07:52.000]  那怎樣
[00:07:52.000 --> 00:07:54.000]  就是說這個是我爸爸
[00:07:54.000 --> 00:07:56.000]  就是說
[00:07:56.000 --> 00:07:58.000]  他一直以來
[00:07:58.000 --> 00:08:02.000]  這個小朋友和這個大人
[00:08:02.000 --> 00:08:04.000]  他一直成長的過程裡
[00:08:04.000 --> 00:08:10.000]  已經經常被他這樣扯住
[00:08:10.000 --> 00:08:13.000]  所以他一面對著他這個大人
[00:08:13.000 --> 00:08:16.000]  或者這個這麼厲害的
[00:08:16.000 --> 00:08:19.000]  這麼有意義的藝術家的時候
[00:08:19.000 --> 00:08:24.000]  他沒有辦法脫離他那種內疚
[00:08:24.000 --> 00:08:28.000]  因為是他給他的
[00:08:28.000 --> 00:08:31.000]  因為他生出來本來就沒有的
[00:08:31.000 --> 00:08:35.000]  而是他的環境
[00:08:35.000 --> 00:08:38.000]  令到這個小朋友有的
[00:08:38.000 --> 00:08:40.000]  而這個小朋友現在變成大人了
[00:08:40.000 --> 00:08:43.000]  所以他就陷入一個
[00:08:43.000 --> 00:08:45.000]  他就在想
[00:08:45.000 --> 00:08:47.000]  為什麼我要這樣活下去呢
[00:08:47.000 --> 00:08:48.000]  這樣
[00:08:48.000 --> 00:08:49.000]  是不是這樣
[00:08:49.000 --> 00:08:51.000]  而這個小朋友變成大人
[00:08:51.000 --> 00:08:53.000]  而他過往的經驗
[00:08:53.000 --> 00:08:56.000]  是令到他常有內疚感
[00:08:56.000 --> 00:08:58.000]  因為以往的經驗是這樣的緣故
[00:08:58.000 --> 00:09:02.000]  他將來面對著他的媽媽或者爸爸
[00:09:02.000 --> 00:09:05.000]  他都會常產生內疚
[00:09:05.000 --> 00:09:07.000]  就好像經常都跳不出
[00:09:07.000 --> 00:09:08.000]  行不行
[00:09:08.000 --> 00:09:09.000]  行了吧
[00:09:09.000 --> 00:09:12.000]  現在如果要是這樣的話
[00:09:12.000 --> 00:09:14.000]  這個小朋友
[00:09:14.000 --> 00:09:18.000]  現在已經變成大人的小朋友
[00:09:18.000 --> 00:09:21.000]  仍然都有這個小朋友在他裡面
[00:09:21.000 --> 00:09:23.000]  這樣行不行
[00:09:23.000 --> 00:09:26.000]  就是說你每個人坐在這裡
[00:09:26.000 --> 00:09:30.000]  你都有你自己從小學習的模式
[00:09:30.000 --> 00:09:32.000]  在你裡面
[00:09:32.000 --> 00:09:34.000]  那個是你的小朋友
[00:09:34.000 --> 00:09:38.000]  那你就帶著這個滿有內疚感的小朋友
[00:09:38.000 --> 00:09:39.000]  在你的肚子裡
[00:09:39.000 --> 00:09:41.000]  現在你又做大人了
[00:09:41.000 --> 00:09:43.000]  你又出去做工
[00:09:43.000 --> 00:09:45.000]  又做得很有成就
[00:09:45.000 --> 00:09:47.000]  但是你知道你一回到家
[00:09:47.000 --> 00:09:49.000]  這個小朋友又作動了
[00:09:49.000 --> 00:09:52.000]  因為你媽媽常常都跟這個小朋友說話
[00:09:52.000 --> 00:09:54.000]  不跟大人說話
[00:09:54.000 --> 00:09:56.000]  行不行
[00:09:56.000 --> 00:09:58.000]  如果是這樣的話
[00:09:58.000 --> 00:10:04.000]  我常常都陷入這個guilt trip
[00:10:04.000 --> 00:10:09.000]  就是說人家要令到我內疚
[00:10:09.000 --> 00:10:11.000]  我的小朋友又跟他很合作
[00:10:11.000 --> 00:10:14.000]  我一定會被他拉進去
[00:10:14.000 --> 00:10:15.000]  混在一起
[00:10:15.000 --> 00:10:17.000]  在這個guilt trip裡面走走走
[00:10:17.000 --> 00:10:19.000]  我這個做大人的那個
[00:10:19.000 --> 00:10:21.000]  看到又不能拉他出來
[00:10:21.000 --> 00:10:26.000]  除非我整天在公司不回家就行了
[00:10:26.000 --> 00:10:30.000]  現在有一道我們會去到
[00:10:30.000 --> 00:10:36.000]  講到那個will power
[00:10:36.000 --> 00:10:40.000]  就是說我們說到
[00:10:40.000 --> 00:10:45.000]  有很多東西都會塑造我們
[00:10:45.000 --> 00:10:47.000]  除了我們的家
[00:10:47.000 --> 00:10:49.000]  譬如你公司
[00:10:49.000 --> 00:10:50.000]  你的學校
[00:10:50.000 --> 00:10:51.000]  你的社會
[00:10:51.000 --> 00:10:53.000]  都一直在塑造你
[00:10:53.000 --> 00:10:58.000]  現在是視乎你醒覺這個問題的時候
[00:10:58.000 --> 00:11:02.000]  你用你自己的選擇
[00:11:02.000 --> 00:11:03.000]  然後你跟自己說
[00:11:03.000 --> 00:11:08.000]  究竟你要容讓你自己繼續陷下去
[00:11:08.000 --> 00:11:09.000]  還是你決定
[00:11:09.000 --> 00:11:12.000]  我用我對外的方式
[00:11:12.000 --> 00:11:15.000]  回到我這個家
[00:11:15.000 --> 00:11:17.000]  用我對外的方式
[00:11:17.000 --> 00:11:19.000]  用在我家裡那個
[00:11:19.000 --> 00:11:21.000]  明白我的意思嗎
[00:11:21.000 --> 00:11:24.000]  很多時候要這樣轉接
[00:11:24.000 --> 00:11:26.000]  用回到家裡的時候
[00:11:26.000 --> 00:11:29.000]  你就要經過一些輔導的過程
[00:11:29.000 --> 00:11:30.000]  不是很容易的
[00:11:30.000 --> 00:11:34.000]  因為你要做得成功
[00:11:34.000 --> 00:11:37.000]  你要有練習的
[00:11:37.000 --> 00:11:39.000]  你要不斷練習的
[00:11:39.000 --> 00:11:41.000]  你也要醒覺
[00:11:41.000 --> 00:11:43.000]  你現在對付的武器是什麼
[00:11:43.000 --> 00:11:47.000]  你用什麼潛能去對付
[00:11:47.000 --> 00:11:51.000]  這些全部因為是新的技倆
[00:11:51.000 --> 00:11:53.000]  就是說你要用新的方式
[00:11:53.000 --> 00:11:57.000]  在你家裡用出來
[00:11:57.000 --> 00:12:01.000]  而不陷入那個內疚的行動
[00:12:01.000 --> 00:12:04.000]  你是需要學習一套新的方式
[00:12:04.000 --> 00:12:06.000]  新的成人做人的方式
[00:12:06.000 --> 00:12:09.000]  而那個新的做人方式
[00:12:09.000 --> 00:12:11.000]  是你要經過很多訓練的
[00:12:11.000 --> 00:12:14.000]  很多不同的看法的
[00:12:14.000 --> 00:12:15.000]  還有被人輔導
[00:12:15.000 --> 00:12:17.000]  於是你不斷地操練回來
[00:12:17.000 --> 00:12:20.000]  然後你才能脫身
[00:12:20.000 --> 00:12:23.000]  我們說輔導也好
[00:12:23.000 --> 00:12:26.000]  你說看書也行
[00:12:26.000 --> 00:12:27.000]  你有很多時候
[00:12:27.000 --> 00:12:29.000]  你自己的醒覺度強
[00:12:29.000 --> 00:12:31.000]  你越來越自立在社會
[00:12:31.000 --> 00:12:33.000]  越來越有你自己的範疇
[00:12:33.000 --> 00:12:38.000]  越來越有你自己的能力的話
[00:12:38.000 --> 00:12:41.000]  你會將那個能力拿回來的
[00:12:41.000 --> 00:12:43.000]  你不會把這個能力給你媽媽的
[00:12:43.000 --> 00:12:46.000]  也不會把這個能力給你爸爸
[00:12:46.000 --> 00:12:47.000]  也不會給你哥哥
[00:12:47.000 --> 00:12:49.000]  也不會給你妹妹
[00:12:49.000 --> 00:12:51.000]  全部每個人都有他自己
[00:12:51.000 --> 00:12:54.000]  要負責任的對他的生命
[00:12:54.000 --> 00:12:55.000]  所以對我來說
[00:12:55.000 --> 00:12:57.000]  譬如他說
[00:12:57.000 --> 00:13:02.000]  如果我死了就與你無關
[00:13:02.000 --> 00:13:04.000]  他最好這樣
[00:13:04.000 --> 00:13:05.000]  你不陪我看醫生
[00:13:05.000 --> 00:13:07.000]  我不看的
[00:13:07.000 --> 00:13:11.000]  我就會嘔嘔嘔嘔病死了
[00:13:11.000 --> 00:13:14.000]  你多沒空回來看我
[00:13:14.000 --> 00:13:16.000]  否則我不會去看醫生的
[00:13:16.000 --> 00:13:18.000]  你也知道你嫂子多麼的
[00:13:18.000 --> 00:13:20.000]  我不信得過她
[00:13:20.000 --> 00:13:22.000]  我只信得過你
[00:13:22.000 --> 00:13:24.000]  我信得過你
[00:13:24.000 --> 00:13:25.000]  你都不回來
[00:13:25.000 --> 00:13:26.000]  那怎麼辦
[00:13:26.000 --> 00:13:28.000]  你也知道我已經這麼老了
[00:13:28.000 --> 00:13:30.000]  你也知道她很老
[00:13:30.000 --> 00:13:32.000]  你也知道她很信你
[00:13:32.000 --> 00:13:35.000]  你也知道你嫂子沒有你那麼厲害
[00:13:35.000 --> 00:13:37.000]  於是你又吃了下去
[00:13:37.000 --> 00:13:39.000]  吃了下去是這些東西
[00:13:39.000 --> 00:13:44.000]  然後他再說
[00:13:44.000 --> 00:13:45.000]  我又會死
[00:13:45.000 --> 00:13:47.000]  死了你不想害死她
[00:13:47.000 --> 00:13:49.000]  有些guilt
[00:13:49.000 --> 00:13:52.000]  其實他不只是給你內疚感
[00:13:52.000 --> 00:13:55.000]  你吃了那個內疚感的時候
[00:13:55.000 --> 00:14:00.000]  其實你已經有一種很重要的感覺
[00:14:00.000 --> 00:14:01.000]  你知道嗎
[00:14:01.000 --> 00:14:03.000]  因為你是很重要的人物
[00:14:03.000 --> 00:14:05.000]  Sense of importance
[00:14:05.000 --> 00:14:06.000]  他全靠你了
[00:14:06.000 --> 00:14:09.000]  你本來就很喜歡別人靠你
[00:14:09.000 --> 00:14:11.000]  不過現在靠得過分了
[00:14:11.000 --> 00:14:13.000]  你很討厭
[00:14:13.000 --> 00:14:17.000]  如果你不能脫離被人靠的那種滿足感
[00:14:17.000 --> 00:14:20.000]  你就很難脫離那個內疚感
[00:14:20.000 --> 00:14:22.000]  相對而已
[00:14:22.000 --> 00:14:24.000]  而有很多時候
[00:14:24.000 --> 00:14:26.000]  這些東西就要在輔導裡面
[00:14:26.000 --> 00:14:29.000]  你看看你自己吃上去是有理由的
[00:14:29.000 --> 00:14:32.000]  跳舞不能夠一個人跳
[00:14:32.000 --> 00:14:34.000]  現在一個人跳也不好
[00:14:34.000 --> 00:14:38.000]  你一定有些東西被他欺負得很厲害
[00:14:38.000 --> 00:14:39.000]  所以你就跟他跳一份
[00:14:39.000 --> 00:14:41.000]  但跳的時候你很不聚財
[00:14:41.000 --> 00:14:43.000]  你很不滿意
[00:14:43.000 --> 00:14:45.000]  那你就脫不了身
[00:14:45.000 --> 00:14:48.000]  但你一定有些東西來吸引你的
[00:14:48.000 --> 00:14:51.000]  你很喜歡在他面前做一個重要的人物
[00:14:51.000 --> 00:14:53.000]  你很喜歡成為乖孩子
[00:14:53.000 --> 00:14:56.000]  你很喜歡乖孩子的形象
[00:14:56.000 --> 00:15:00.000]  你又不能夠接受到你自己是不乖
[00:15:00.000 --> 00:15:03.000]  然後你的乖的定義就是這樣定義
[00:15:03.000 --> 00:15:05.000]  這樣也很可能的
[00:15:05.000 --> 00:15:09.000]  這些東西全部都幫助你去跟他合作
[00:15:09.000 --> 00:15:12.000]  然後連接在Guild Trip裡面
[00:15:12.000 --> 00:15:14.000]  而你還有就是
[00:15:14.000 --> 00:15:15.000]  你覺得你自己
[00:15:15.000 --> 00:15:16.000]  如果你真的不救他
[00:15:16.000 --> 00:15:18.000]  他真的會死的
[00:15:18.000 --> 00:15:20.000]  他真的會病死的
[00:15:20.000 --> 00:15:22.000]  你又忘記了
[00:15:22.000 --> 00:15:26.000]  每一個人的生命是掌握在他手中的
[00:15:26.000 --> 00:15:28.000]  不是掌握在你手中的
[00:15:28.000 --> 00:15:32.000]  他也不需要給你這樣的權力
[00:15:32.000 --> 00:15:35.000]  如果他能夠把你拉下去的話
[00:15:35.000 --> 00:15:36.000]  兩方面
[00:15:36.000 --> 00:15:42.000]  兩個人都在互相empower
[00:15:42.000 --> 00:15:44.000]  賦予能力給對方
[00:15:44.000 --> 00:15:46.000]  他賦予能力給你
[00:15:46.000 --> 00:15:48.000]  令你覺得你很重要
[00:15:48.000 --> 00:15:50.000]  整個家沒有了你就會倒塌的
[00:15:50.000 --> 00:15:56.000]  而你從小就很滿足在這些重要感上
[00:15:56.000 --> 00:16:01.000]  另外你又empower給他
[00:16:01.000 --> 00:16:05.000]  因為你如果不是這樣想你自己
[00:16:05.000 --> 00:16:08.000]  他不會這樣想你的
[00:16:08.000 --> 00:16:09.000]  所以有些人
[00:16:09.000 --> 00:16:11.000]  有些父母是這樣
[00:16:11.000 --> 00:16:13.000]  其中一個大兒子
[00:16:13.000 --> 00:16:15.000]  他就背得很重
[00:16:15.000 --> 00:16:19.000]  最小的小兒子就跑了出去
[00:16:19.000 --> 00:16:20.000]  不理家裡的
[00:16:20.000 --> 00:16:21.000]  真的
[00:16:21.000 --> 00:16:22.000]  我真的見過這樣的
[00:16:22.000 --> 00:16:26.000]  然後大哥就經常埋怨小孩
[00:16:26.000 --> 00:16:27.000]  為什麼不理他
[00:16:27.000 --> 00:16:29.000]  好像我什麼都要做
[00:16:29.000 --> 00:16:30.000]  那我就想
[00:16:30.000 --> 00:16:32.000]  如果你不做也可以
[00:16:32.000 --> 00:16:34.000]  為什麼你又會無端端去做呢
[00:16:34.000 --> 00:16:37.000]  他很喜歡自己做大哥
[00:16:37.000 --> 00:16:40.000]  他在教會也很喜歡做主席
[00:16:40.000 --> 00:16:41.000]  又是掌摺的
[00:16:41.000 --> 00:16:43.000]  又很喜歡開組
[00:16:43.000 --> 00:16:44.000]  又很喜歡帶頭做事
[00:16:44.000 --> 00:16:49.000]  其實一方面是他自己有這個恩慈
[00:16:49.000 --> 00:16:55.000]  另一方面環境都逼他去做領袖
[00:16:55.000 --> 00:17:01.000]  另外就是他過分過早做了很多領袖的事
[00:17:01.000 --> 00:17:04.000]  而他自己又有樂趣
[00:17:04.000 --> 00:17:06.000]  又不捨得放
[00:17:06.000 --> 00:17:09.000]  有很多時候又有內疚感
[00:17:09.000 --> 00:17:14.000]  慢慢這種救世主的思想會進入他那裡
[00:17:14.000 --> 00:17:16.000]  而他覺得如果我不做
[00:17:16.000 --> 00:17:18.000]  我就虧欠了很多東西
[00:17:18.000 --> 00:17:20.000]  神都會不喜歡我
[00:17:20.000 --> 00:17:23.000]  這些全部都是混淆的思想
[00:17:23.000 --> 00:17:26.000]  要經過好好看自己裡面是怎樣
[00:17:26.000 --> 00:17:27.000]  要經過輔導
[00:17:27.000 --> 00:17:28.000]  要看書
[00:17:28.000 --> 00:17:34.000]  然後你就要經常操練一下自己的意志力
[00:17:34.000 --> 00:17:38.000]  你可以有權利去選擇
[00:17:38.000 --> 00:17:42.000]  沒有一個人可以逼你去做你不願意做的事
[00:17:42.000 --> 00:17:45.000]  如果你已經開始覺得有壓力
[00:17:45.000 --> 00:17:47.000]  不做不行了
[00:17:47.000 --> 00:17:52.000]  一定是你自己跟他同流合污在某一點上
[00:17:52.000 --> 00:17:54.000]  所以你才會這樣
[00:17:54.000 --> 00:17:56.000]  你就要好好醒覺
[00:17:56.000 --> 00:17:59.000]  你同流合污的地方在哪
[00:17:59.000 --> 00:18:00.000]  你醒覺出來
[00:18:00.000 --> 00:18:04.000]  又是你要自己按著自己的意志力去選擇
[00:18:04.000 --> 00:18:07.000]  你要不要繼續在那一點跟他同流合污
[00:18:07.000 --> 00:18:09.000]  我要不要繼續這樣想
[00:18:09.000 --> 00:18:11.000]  我要不要繼續這樣看我自己
[00:18:11.000 --> 00:18:13.000]  我要不要繼續這樣看他
[00:18:13.000 --> 00:18:17.000]  我要不要繼續給他有權利去操縱我
[00:18:17.000 --> 00:18:21.000]  這些全部都要你自己決定的
[00:18:21.000 --> 00:18:27.000]  而我們一直以來都是想每一個人都有自由
[00:18:27.000 --> 00:18:31.000]  可以有他自己的空間
[00:18:31.000 --> 00:18:34.000]  離開父母也好
[00:18:34.000 --> 00:18:36.000]  他自己成長也好
[00:18:36.000 --> 00:18:40.000]  我們相信在很多家庭的架構裏
[00:18:40.000 --> 00:18:45.000]  實在有很多東西都會塑造到我們有些畸形
[00:18:45.000 --> 00:18:48.000]  我覺得這個社會充滿罪惡
[00:18:48.000 --> 00:18:49.000]  家庭也充滿罪惡
[00:18:49.000 --> 00:18:51.000]  他會這樣
[00:18:51.000 --> 00:18:53.000]  你也充滿這些
[00:18:53.000 --> 00:18:57.000]  現在我們說如果我們醒覺有這些的時候
[00:18:57.000 --> 00:18:58.000]  我們得知志
[00:18:58.000 --> 00:19:00.000]  我們就尋求一下
[00:19:00.000 --> 00:19:05.000]  怎樣可以在個人上面對得更清楚
[00:19:05.000 --> 00:19:06.000]  你自己跳出來
[00:19:06.000 --> 00:19:08.000]  你可以有不同的思想
[00:19:08.000 --> 00:19:10.000]  你有不同的選擇
[00:19:10.000 --> 00:19:11.000]  你有權利的
[00:19:11.000 --> 00:19:13.000]  你不需要給別人有權利的
[00:19:13.000 --> 00:19:15.000]  有沒有答到你的問題
[00:19:15.000 --> 00:19:17.000]  如果再仔細一點
[00:19:17.000 --> 00:19:21.000]  我想就要真真正正面對面談才行
[00:19:21.000 --> 00:19:24.000]  這些全部都是很普遍的東西
[00:19:24.000 --> 00:19:27.000]  現在就視乎
[00:19:27.000 --> 00:19:29.000]  剛才這樣說法
[00:19:29.000 --> 00:19:33.000]  跟孝敬父母有沒有衝突
[00:19:33.000 --> 00:19:37.000]  有沒有平衡
[00:19:37.000 --> 00:19:43.000]  視乎你怎樣定義孝敬父母
[00:19:43.000 --> 00:19:48.000]  敬畏的意思是尊重
