
[00:00:00.000 --> 00:00:04.300]  這個是我們這個是哥樂西書的第四講
[00:07:33.600 --> 00:07:35.000]  如果不符合的話
[00:07:35.000 --> 00:07:36.900]  我們就不能夠相信
[00:07:36.900 --> 00:07:39.000]  不能夠接受
[00:07:39.000 --> 00:07:46.600]  這個是關於異端一些危害
[00:07:46.600 --> 00:07:51.300]  保羅在這裏說 在第八節說
[00:07:51.300 --> 00:07:54.900]  異端會把人擄去
[00:07:54.900 --> 00:07:57.200]  好像你是跟他打仗一樣的
[00:07:57.200 --> 00:07:59.400]  他就把你給俘虜了
[00:07:59.400 --> 00:08:01.500]  那俘虜什麼呢
[00:08:01.500 --> 00:08:02.600]  結果什麼呢
[00:08:02.600 --> 00:08:08.400]  結果不但把你的在主裏頭那個部分
[00:08:08.400 --> 00:08:12.600]  跟在主裏頭你的信仰把你改變了
[00:08:12.600 --> 00:08:14.400]  把你擄去了
[00:08:14.400 --> 00:08:17.800]  那麼還要擄去你的靈魂
[00:08:17.800 --> 00:08:24.700]  因爲用迷信的方法來矇蔽你信心的眼睛
[00:08:24.700 --> 00:08:26.700]  你看這世上的哲學
[00:08:26.700 --> 00:08:33.100]  慢慢就會跟這個異教聯合起來了
[00:08:33.100 --> 00:08:38.000]  會提倡人這個靈魂要得到自由
[00:08:38.000 --> 00:08:42.200]  提倡這個人跟天要合一
[00:08:42.200 --> 00:08:43.700]  天人合一
[00:08:43.700 --> 00:08:46.600]  那這些的話都有危險
[00:08:46.600 --> 00:08:49.400]  如果我們聽從這些的東西
[00:08:49.400 --> 00:08:51.800]  跟從這些教訓的走的話
[00:08:51.800 --> 00:08:58.000]  慢慢的我們對這個主的信心就失去了
[00:08:58.000 --> 00:08:59.400]  那這樣的話
[00:08:59.400 --> 00:09:03.900]  福音本來是釋放我們
[00:09:03.900 --> 00:09:05.800]  叫我們得以自由
[00:09:05.800 --> 00:09:09.300]  我們過去被很多的這個世俗的觀念
[00:09:09.300 --> 00:09:14.300]  或者是一些不合真理的這些哲學所捆綁的話
[00:09:14.300 --> 00:09:16.300]  是叫我們得到自由
[00:09:16.300 --> 00:09:20.800]  如果你聽從異端的話
[00:09:20.800 --> 00:09:23.800]  那麼你這樣的話就很容易
[00:09:23.800 --> 00:09:26.700]  就反倒不是得到自由
[00:09:26.700 --> 00:09:32.700]  所以這個是保羅所叫我們要謹慎
[00:09:32.700 --> 00:09:36.200]  就是哥倫西這個異端呢
[00:09:36.200 --> 00:09:41.100]  他很着重在理性要注重理性的
[00:09:41.100 --> 00:09:43.500]  過於注重心性
[00:09:43.500 --> 00:09:47.300]  他們提倡智慧
[00:09:47.300 --> 00:09:50.500]  就智慧的名字是很好聽的
[00:09:50.500 --> 00:09:52.200]  誰不要智慧啊
[00:09:52.200 --> 00:09:55.400]  誰都希望自己有智慧
[00:09:55.400 --> 00:09:58.800]  那麼像佛教也提倡有大智慧
[00:09:58.800 --> 00:10:01.000]  他們也會提倡大智慧
[00:10:01.000 --> 00:10:05.800]  會用一些似是而非的東西來迷惑人的
[00:10:05.800 --> 00:10:09.900]  那麼這個理性跟心性呢
[00:10:09.900 --> 00:10:11.200]  要比較的話
[00:10:11.200 --> 00:10:14.300]  我們是在心性裏頭
[00:10:14.300 --> 00:10:16.900]  有我們這個對主的認識
[00:10:16.900 --> 00:10:18.400]  對世界的認識
[00:10:18.400 --> 00:10:21.000]  對人與人之間的關係的認識
[00:10:21.000 --> 00:10:23.400]  那麼理性是需要的
[00:10:23.400 --> 00:10:26.100]  但是不能夠脫離心性
[00:10:26.100 --> 00:10:29.000]  不能脫離我們對神的認識
[00:10:29.000 --> 00:10:29.900]  如果離開神
[00:10:29.900 --> 00:10:33.200]  你去講理性的話就非常危險
[00:10:33.200 --> 00:10:37.800]  這就是異端的這個當時的一些特點
[00:10:37.800 --> 00:10:39.400]  所以我們對哲學的話
[00:10:39.400 --> 00:10:43.900]  就是要看到呢
[00:10:43.900 --> 00:10:49.400]  這個還是要回到基督的救恩裏頭
[00:10:49.400 --> 00:10:52.300]  有些很好的哲學說勸人爲善
[00:10:52.300 --> 00:10:53.700]  你要做好事
[00:10:53.700 --> 00:10:55.600]  這個並不是說錯
[00:10:55.600 --> 00:10:57.800]  但是你怎麼樣做好事
[00:10:57.800 --> 00:11:00.300]  你不能離開你的信仰
[00:11:00.300 --> 00:11:02.900]  不能離開基督的救恩
[00:11:02.900 --> 00:11:07.900]  你這個人需要有基督保學的洗淨
[00:11:07.900 --> 00:11:10.100]  然後你才能夠行善
[00:11:10.100 --> 00:11:11.600]  你不能夠說
[00:11:11.600 --> 00:11:15.900]  你就是在你原封不動的救人上面去行善
[00:11:15.900 --> 00:11:18.500]  靠着你自己的力量去行善
[00:11:18.500 --> 00:11:21.000]  按照你自己所想象的行善
[00:11:21.000 --> 00:11:22.800]  這樣的行善
[00:11:22.800 --> 00:11:25.900]  就不是神所喜悅的行善
[00:11:25.900 --> 00:11:28.700]  就是我們人先要歸向神
[00:11:28.700 --> 00:11:33.700]  我們自己要先得到耶穌基督保學的洗淨
[00:11:33.700 --> 00:11:35.100]  然後呢
[00:11:35.100 --> 00:11:37.800]  這罪不在罪底下
[00:11:37.800 --> 00:11:44.800]  你這樣的所行的纔是合乎神所要的
[00:11:44.800 --> 00:11:49.500]  所以保羅在這個第二章呢
[00:11:49.500 --> 00:11:54.900]  他並沒有很多的很仔細的講到異端的
[00:11:54.900 --> 00:11:57.600]  這些錯在什麼地方
[00:11:57.600 --> 00:11:59.800]  因爲他的篇幅也有限
[00:11:59.800 --> 00:12:03.500]  他不可能在這麼短短的句子裏頭
[00:12:03.500 --> 00:12:05.000]  把很多的異端
[00:12:05.000 --> 00:12:08.700]  各式各樣的異端的錯誤都指出來
[00:12:08.700 --> 00:12:11.000]  一般我們碰到有異端也好
[00:12:11.000 --> 00:12:12.500]  碰到有錯誤也好
[00:12:12.500 --> 00:12:14.100]  我們就會跟他辯了
[00:12:14.100 --> 00:12:15.400]  你這點錯了
[00:12:15.400 --> 00:12:17.800]  你那點錯了
[00:12:17.800 --> 00:12:19.000]  你說他這點錯了
[00:12:19.000 --> 00:12:20.500]  他又舉出另外一點
[00:12:20.500 --> 00:12:21.500]  你說那點錯了
[00:12:21.500 --> 00:12:23.700]  他又提第三點出來了
[00:12:23.700 --> 00:12:27.900]  他永遠有一些理由跟你來辯駁的
[00:12:27.900 --> 00:12:29.400]  所以保羅說
[00:12:29.400 --> 00:12:33.600]  他不是去指出他錯在什麼地方
[00:12:33.600 --> 00:12:38.800]  他呢是把應該的正面的真理擺在他們的前面
[00:12:38.800 --> 00:12:42.300]  所以保羅在底下就擺出正面的東西
[00:12:42.300 --> 00:12:44.700]  如果你有了正面的東西
[00:12:44.700 --> 00:12:46.200]  有正面的真理的話
[00:12:46.200 --> 00:12:48.900]  你就能夠識別異端
[00:12:48.900 --> 00:12:51.700]  你就不會上他的圈套
[00:12:51.700 --> 00:12:54.100]  你就會分辨
[00:12:54.100 --> 00:12:55.800]  這個是非常重要的
[00:12:55.800 --> 00:12:57.800]  這就告訴我們
[00:12:57.800 --> 00:13:00.000]  我們對碰到一些異端也好
[00:13:00.000 --> 00:13:02.200]  一些錯誤的東西也好
[00:13:02.200 --> 00:13:06.300]  你如果單單去指出他什麼地方錯
[00:13:06.300 --> 00:13:09.000]  對方還不一定能夠改
[00:13:09.000 --> 00:13:12.500]  但是如果我們能夠從正面方面
[00:13:12.500 --> 00:13:17.500]  讓耶穌基督能夠告訴他們
[00:13:17.500 --> 00:13:19.500]  他們有了耶穌基督以後
[00:13:19.500 --> 00:13:25.300]  這些錯誤的東西很容易就能夠更正過來
[00:13:25.300 --> 00:13:28.600]  那保羅就叫他們說
[00:13:28.600 --> 00:13:31.400]  你們已經有的東西
[00:13:31.400 --> 00:13:33.400]  保羅在這裏告訴他們
[00:13:33.400 --> 00:13:36.600]  不是他們沒有還要去學習
[00:13:36.600 --> 00:13:45.600]  還要去得着的
[00:13:45.600 --> 00:14:02.400]  保羅要說的都是信徒裏面已經有的
[00:14:02.400 --> 00:14:06.100]  所以這個保羅就是在面對這異端的話
[00:14:06.100 --> 00:14:07.400]  就告訴他們
[00:14:07.400 --> 00:14:11.800]  你們在基督裏已經有的
[00:14:11.800 --> 00:14:15.400]  所以從第九節到第十五節
[00:14:15.400 --> 00:14:17.300]  保羅提醒他們
[00:14:17.300 --> 00:14:20.500]  你們在五方面已經有的了
[00:14:20.500 --> 00:14:24.400]  這些東西不是一些新的
[00:14:24.400 --> 00:14:25.900]  你們不知道的
[00:14:25.900 --> 00:14:28.500]  不是保羅沒有告訴他們的
[00:14:28.500 --> 00:14:32.000]  保羅說這些東西是你們已經知道
[00:14:32.000 --> 00:14:33.700]  已經有的
[00:14:33.700 --> 00:14:37.600]  那麼如果你能夠守住
[00:14:37.600 --> 00:14:40.800]  你能夠鞏固你的信仰
[00:14:40.800 --> 00:14:42.100]  能夠加強
[00:14:42.100 --> 00:14:43.800]  能夠深入
[00:14:43.800 --> 00:14:47.600]  那麼這樣的話你就可以戰利得物了
[00:14:47.600 --> 00:14:49.600]  所以保羅用的方法
[00:14:49.600 --> 00:14:53.100]  實在是一個最好的方法
[00:14:53.100 --> 00:15:00.200]  用正面來抵擋錯誤的教訓
[00:15:00.200 --> 00:15:02.600]  就是好像這個世上的話
[00:15:02.600 --> 00:15:06.000]  有些人收這個假的鈔票
[00:15:06.000 --> 00:15:08.800]  那麼你怎麼有告訴
[00:15:08.800 --> 00:15:11.200]  如果你告訴他假鈔票錯在這個地方
[00:15:11.200 --> 00:15:12.400]  這個地方是假的
[00:15:12.400 --> 00:15:14.000]  那個地方是假的
[00:15:14.000 --> 00:15:16.600]  可能你能夠指出一百樣假的
[00:15:16.600 --> 00:15:18.200]  那還有一百零一樣
[00:15:18.200 --> 00:15:19.400]  你沒有說到
[00:15:19.400 --> 00:15:21.600]  你還是傷了他的傷
[00:15:21.600 --> 00:15:25.500]  所以分辨假鈔票跟真鈔票的人
[00:15:25.500 --> 00:15:29.800]  他們第一個是把真鈔票是什麼
[00:15:29.800 --> 00:15:31.300]  弄得很清楚
[00:15:31.300 --> 00:15:34.200]  紙張質量怎麼樣
[00:15:34.200 --> 00:15:35.300]  顏色怎麼樣
[00:15:35.300 --> 00:15:38.700]  哪些地方光
[00:15:38.700 --> 00:15:42.100]  動一動什麼東西閃一閃出來的話
[00:15:42.100 --> 00:15:46.800]  你掌握了真鈔票的具體的基本的東西
[00:15:46.800 --> 00:15:49.200]  那你分辨假鈔票就很容易
[00:15:49.200 --> 00:15:50.100]  一摸的話
[00:15:50.100 --> 00:15:52.600]  這紙張的質量會不一樣
[00:15:52.600 --> 00:15:54.500]  可能是假的
[00:15:54.500 --> 00:15:58.100]  所以這個是保羅用的方法
[00:15:58.100 --> 00:16:00.100]  所以他告訴信徒
[00:16:00.100 --> 00:16:02.600]  有這五個方面
[00:16:02.600 --> 00:16:07.800]  第一方面就是第九解鎖
[00:16:07.800 --> 00:16:10.900]  因爲神本性一切的豐盛
[00:16:10.900 --> 00:16:15.400]  都有形有體的居住在基督裏面
[00:16:15.400 --> 00:16:18.400]  你們在他裏面也得了豐盛
[00:16:18.400 --> 00:16:21.900]  他是各樣自身掌權者的元素
[00:16:21.900 --> 00:16:25.800]  這是保羅第一點告訴他們
[00:16:25.800 --> 00:16:30.400]  這一點也是最基本的這一點
[00:16:30.400 --> 00:16:33.900]  這個是豐盛
[00:16:33.900 --> 00:16:37.000]  豐盛英文叫做Fullness
[00:16:37.000 --> 00:16:41.000]  中文的豐盛就是很多的意思
[00:16:41.000 --> 00:16:43.100]  其實還不止是很多
[00:16:43.100 --> 00:16:49.000]  而且豐盛的話是很豐滿很完滿
[00:16:49.000 --> 00:16:50.200]  這個字的話
[00:16:50.200 --> 00:16:55.700]  實際上是講到一樣東西的最高的程度
[00:16:55.700 --> 00:16:58.700]  還不僅是多還不僅是好
[00:16:58.700 --> 00:17:00.400]  又多又好
[00:17:00.400 --> 00:17:03.300]  就不能夠再超過了
[00:17:03.300 --> 00:17:07.900]  這是豐盛的意思
[00:17:07.900 --> 00:17:11.500]  他說我們所需要的一切
[00:17:11.500 --> 00:17:16.600]  都是在這個神的裏面的
[00:17:16.600 --> 00:17:21.800]  神的豐盛都是不管是哪一方面
[00:17:21.800 --> 00:17:24.800]  不管是我們需要的部分
[00:17:24.800 --> 00:17:26.800]  我們需要的能力
[00:17:26.800 --> 00:17:28.100]  智慧
[00:17:28.100 --> 00:17:29.600]  我們的平安
[00:17:29.600 --> 00:17:31.600]  喜樂等等
[00:17:31.600 --> 00:17:33.400]  不管在哪一方面
[00:17:33.400 --> 00:17:37.100]  神都把它給放在基督裏頭了
[00:17:37.100 --> 00:17:41.000]  所以說神本性一切的豐盛
[00:17:41.000 --> 00:17:46.100]  都有形有體居住在基督裏面
[00:17:46.100 --> 00:17:50.100]  所以你假設有了基督就有了一切
[00:17:50.100 --> 00:17:54.500]  保羅意思是說你不要在基督以外還要求智慧
[00:17:54.500 --> 00:17:57.000]  不要在基督以外還去求平安
[00:17:57.000 --> 00:17:58.500]  還求喜樂
[00:17:58.500 --> 00:18:00.600]  離開基督沒有平安
[00:18:00.600 --> 00:18:02.400]  離開基督沒有喜樂
[00:18:02.400 --> 00:18:04.200]  沒有智慧
[00:18:04.200 --> 00:18:06.400]  所以一切的這些部分
[00:18:06.400 --> 00:18:08.900]  這些的你所需要的
[00:18:08.900 --> 00:18:12.000]  都是在基督裏頭
[00:18:12.000 --> 00:18:15.600]  所以剛纔上師哥說基督就是我的世界
[00:18:15.600 --> 00:18:18.000]  中文就是世界
[00:18:18.000 --> 00:18:19.500]  那怎麼叫世界
[00:18:19.500 --> 00:18:21.100]  就是你的一切
[00:18:21.100 --> 00:18:24.500]  你所需要的都是在基督裏頭
[00:18:24.500 --> 00:18:27.200]  如果你離開基督
[00:18:27.200 --> 00:18:31.700]  那你就得不到這些
[00:18:31.700 --> 00:18:36.000]  這是神叫我們來認識基督
[00:18:36.000 --> 00:18:39.500]  在基督裏頭就有了一切
[00:18:39.500 --> 00:18:45.600]  就是要我們不要在基督以外再去尋求
[00:18:45.600 --> 00:18:48.700]  就好像小孩子一樣的
[00:18:48.700 --> 00:18:50.500]  小孩子在家裏面
[00:18:50.500 --> 00:18:52.200]  你給他喫什麼好東西
[00:18:52.200 --> 00:18:54.900]  他喫多了以後他就不要
[00:18:54.900 --> 00:18:57.200]  你覺得他最好了不要
[00:18:57.200 --> 00:18:58.600]  他什麼好呢
[00:18:58.600 --> 00:19:03.100]  到朋友家裏到親戚家裏頭
[00:19:03.100 --> 00:19:06.600]  再不好的東西喫了以後覺得很香
[00:19:06.600 --> 00:19:12.200]  這個就是人的一個奇怪的現象吧
[00:19:12.200 --> 00:19:15.300]  就身在不中不知谷
[00:19:15.300 --> 00:19:17.100]  神給你這麼多恩典
[00:19:17.100 --> 00:19:19.000]  你天天都活在恩典裏頭
[00:19:19.000 --> 00:19:20.700]  覺得這很平常
[00:19:20.700 --> 00:19:23.200]  又異端的一些新奇東西出來
[00:19:23.200 --> 00:19:25.700]  你覺得很好
[00:19:25.700 --> 00:19:28.700]  那麼這些都是在基督以外
[00:19:28.700 --> 00:19:32.000]  我們說要防止你在基督以外
[00:19:32.000 --> 00:19:34.200]  還要覺得還不夠
[00:19:34.200 --> 00:19:36.000]  你單單做基督徒
[00:19:36.000 --> 00:19:37.600]  你讀聖經還不夠
[00:19:37.600 --> 00:19:39.700]  你還要讀其他的書
[00:19:39.700 --> 00:19:41.400]  那這種說法呢
[00:19:41.400 --> 00:19:44.000]  真的是非常的危險
[00:19:44.000 --> 00:19:46.300]  不是說你不要讀其他的書
[00:19:46.300 --> 00:19:48.300]  其他書是能夠幫助你
[00:19:48.300 --> 00:19:50.500]  更能夠來認識基督
[00:19:50.500 --> 00:19:53.500]  來明白神的真理
[00:19:53.500 --> 00:19:58.500]  所以一切的豐盛都在基督裏頭
[00:19:58.500 --> 00:20:00.200]  所以弟兄姊妹
[00:20:00.200 --> 00:20:04.000]  如果我們是得到基督
[00:20:04.000 --> 00:20:06.800]  那我們可以說得到一切
[00:20:06.800 --> 00:20:09.900]  在你憂愁的時候
[00:20:09.900 --> 00:20:12.500]  有基督來安慰你
[00:20:12.500 --> 00:20:13.900]  當你有難處
[00:20:13.900 --> 00:20:15.700]  沒有力量的時候
[00:20:15.700 --> 00:20:18.600]  基督接着聖靈住在我們裏頭
[00:20:18.600 --> 00:20:21.100]  聖靈加給我們力量
[00:20:21.100 --> 00:20:23.800]  所以你不要離開基督
[00:20:23.800 --> 00:20:25.400]  在祂的裏面
[00:20:25.400 --> 00:20:27.600]  一切你所需要的
[00:20:27.600 --> 00:20:32.900]  祂都可以從祂得到
[00:20:32.900 --> 00:20:34.100]  這句話特別提到
[00:20:34.100 --> 00:20:39.600]  神本性一切的豐盛
[00:20:39.600 --> 00:20:42.100]  那麼在羅馬書第一章二十節
[00:20:42.100 --> 00:20:47.100]  也提到神的神性
[00:20:47.100 --> 00:20:49.100]  也提到神的神性
[00:20:49.100 --> 00:20:52.100]  神的本性跟神的神性
[00:20:52.100 --> 00:20:54.100]  都是指到神
[00:20:54.100 --> 00:20:56.100]  但是略有不同
[00:20:56.100 --> 00:20:59.100]  這兩個字在《新約聖經》裏頭
[00:20:59.100 --> 00:21:01.100]  只用過一次
[00:21:01.100 --> 00:21:03.100]  羅馬書一章二十節
[00:21:03.100 --> 00:21:05.100]  那個神性也只用過一次
[00:21:05.100 --> 00:21:07.100]  這裏的神的本性
[00:21:07.100 --> 00:21:09.100]  也是隻用過一次
[00:21:09.100 --> 00:21:13.100]  所以我想翻譯《聖經》的人
[00:21:13.100 --> 00:21:16.100]  他們理解到中間的不同
[00:21:16.100 --> 00:21:20.100]  所以他用的字也是不同
[00:21:20.100 --> 00:21:22.100]  這個本性
[00:21:22.100 --> 00:21:26.100]  就是指到神的本身
[00:21:26.100 --> 00:21:28.100]  這全部
[00:21:28.100 --> 00:21:30.100]  英文叫做Godhead
[00:21:30.100 --> 00:21:32.100]  神格
[00:21:32.100 --> 00:21:35.100]  這個全部的本性
[00:21:35.100 --> 00:21:38.100]  那麼這個神性
[00:21:38.100 --> 00:21:40.100]  是神
[00:21:40.100 --> 00:21:42.100]  就是神是神
[00:21:42.100 --> 00:21:44.100]  神是神
[00:21:44.100 --> 00:21:48.100]  這個是講到神性
[00:21:48.100 --> 00:21:50.100]  所以這個神性
[00:21:50.100 --> 00:21:52.100]  可以藉着受造之物
[00:21:52.100 --> 00:21:54.100]  你可以知道
[00:21:54.100 --> 00:21:56.100]  就是你不是基督徒
