
[00:00:00.000 --> 00:00:05.560]  因此要教會使命港督系列的第三課
[00:05:35.360 --> 00:05:38.360]  雖然聖經說在神眼中你無價
[00:05:38.360 --> 00:05:42.360]  但現實中那是一個客觀的事實
[00:05:42.360 --> 00:05:45.360]  但主觀上你不會覺得自己有價值
[00:05:45.360 --> 00:05:47.360]  除非你領受了神第二種因點
[00:05:47.360 --> 00:05:48.360]  就是屬靈的恩切
[00:05:48.360 --> 00:05:50.360]  你夠膽去挖出來去用
[00:05:50.360 --> 00:05:52.360]  看到你用的時候有果效
[00:05:52.360 --> 00:05:54.360]  在那個過程當中
[00:05:54.360 --> 00:05:56.360]  你就實實在在覺得
[00:05:56.360 --> 00:05:58.360]  我真的是神的傑作
[00:05:58.360 --> 00:06:00.360]  我有價值
[00:06:00.360 --> 00:06:02.360]  價值不是來自於錢的
[00:06:02.360 --> 00:06:06.360]  有時候看到富二代都覺得自己沒什麼價值
[00:06:06.360 --> 00:06:08.360]  因為價值不是來自於錢的
[00:06:08.360 --> 00:06:10.360]  他們去研究一些
[00:06:10.360 --> 00:06:12.360]  加上很多人中六合彩
[00:06:12.360 --> 00:06:14.360]  中六合彩的人有人研究過
[00:06:14.360 --> 00:06:16.360]  大概百分之三十的人中了六合彩
[00:06:16.360 --> 00:06:18.360]  是過得很幸福快樂的生活
[00:06:18.360 --> 00:06:21.360]  百分之七十就下場悲催
[00:06:21.360 --> 00:06:22.360]  分別在哪呢
[00:06:22.360 --> 00:06:25.360]  分別就是百分之三十中了六合彩之後
[00:06:25.360 --> 00:06:27.360]  仍然過著幸福快樂的生活
[00:06:27.360 --> 00:06:29.360]  就是中六合彩之前
[00:06:29.360 --> 00:06:32.360]  他們經已發掘到他有什麼恩賜
[00:06:32.360 --> 00:06:33.360]  有什麼才幹
[00:06:33.360 --> 00:06:35.360]  然後他已經很有熱情地去用了
[00:06:35.360 --> 00:06:38.360]  他已經看到服務的社區
[00:06:38.360 --> 00:06:42.360]  例如其中一個中六合彩是一個老師
[00:06:42.360 --> 00:06:44.360]  他對教學很有熱情
[00:06:44.360 --> 00:06:47.360]  他知道他想將這一生投身在教育
[00:06:47.360 --> 00:06:49.360]  所以當他中了六合彩幾千萬之後
[00:06:49.360 --> 00:06:51.360]  他不會馬上停了工作
[00:06:51.360 --> 00:06:52.360]  他只是將錢投身
[00:06:52.360 --> 00:06:54.360]  繼續投資在教育
[00:06:54.360 --> 00:06:56.360]  所以他是有個sense of purpose
[00:06:56.360 --> 00:06:58.360]  他知道人生有什麼方向
[00:06:58.360 --> 00:07:00.360]  哪些人會很悲催呢
[00:07:00.360 --> 00:07:02.360]  結果中了六合彩
[00:07:02.360 --> 00:07:05.360]  通常中了六合彩之前人生沒有方向
[00:07:05.360 --> 00:07:07.360]  其中一個例子是司機
[00:07:07.360 --> 00:07:09.360]  開大車
[00:07:09.360 --> 00:07:10.360]  他不喜歡工作
[00:07:10.360 --> 00:07:12.360]  為了養家唯有做
[00:07:12.360 --> 00:07:14.360]  突然中了六合彩四千五百萬
[00:07:14.360 --> 00:07:15.360]  馬上辭職
[00:07:15.360 --> 00:07:18.360]  唯一的興趣就是釣魚
[00:07:18.360 --> 00:07:19.360]  買一艘遊艇去釣魚
[00:07:19.360 --> 00:07:21.360]  第一個星期很開心
[00:07:21.360 --> 00:07:22.360]  睡到自然醒不用上班
[00:07:22.360 --> 00:07:24.360]  第二個星期開始有點無聊
[00:07:24.360 --> 00:07:25.360]  第三個星期輕度憂鬱
[00:07:25.360 --> 00:07:27.360]  第四個星期就想自殺
[00:07:27.360 --> 00:07:29.360]  通常人生就是這樣
[00:07:29.360 --> 00:07:32.360]  如果你有錢不代表你有價值
[00:07:32.360 --> 00:07:35.360]  如果你不去發掘神給你的恩賜
[00:07:35.360 --> 00:07:37.360]  然後去用出來
[00:07:37.360 --> 00:07:41.360]  你就不會真實地覺得自己有價值
[00:07:41.360 --> 00:07:42.360]  雖然神告訴你
[00:07:42.360 --> 00:07:44.360]  在神眼中你有價值
[00:07:44.360 --> 00:07:46.360]  這是得救的恩典
[00:07:46.360 --> 00:07:48.360]  你需要第二種的恩典
[00:07:48.360 --> 00:07:51.360]  我們稱之為屬靈恩賜
[00:07:51.360 --> 00:07:53.360]  你領受了這一樣
[00:07:53.360 --> 00:07:54.360]  你去用了
[00:07:54.360 --> 00:07:55.360]  在用的時候
[00:07:55.360 --> 00:07:59.360]  你就能夠製造我稱之為三贏
[00:07:59.360 --> 00:08:00.360]  你用的時候
[00:08:00.360 --> 00:08:02.360]  你就會覺得有成就感
[00:08:02.360 --> 00:08:03.360]  你就不會覺得自卑
[00:08:03.360 --> 00:08:05.360]  你會覺得我真的有價值
[00:08:05.360 --> 00:08:06.360]  我人生值得
[00:08:06.360 --> 00:08:08.360]  在你用的時候
[00:08:08.360 --> 00:08:09.360]  別人得著祝福
[00:08:09.360 --> 00:08:11.360]  然後在這個過程當中
[00:08:11.360 --> 00:08:13.360]  神得著榮耀
[00:08:13.360 --> 00:08:14.360]  但如果你不用
[00:08:14.360 --> 00:08:16.360]  就三輸
[00:08:16.360 --> 00:08:17.360]  通常都是
[00:08:17.360 --> 00:08:19.360]  你永遠都覺得自己沒有價值
[00:08:19.360 --> 00:08:20.360]  別人有損失
[00:08:20.360 --> 00:08:21.360]  因為得不著你的祝福
[00:08:21.360 --> 00:08:24.360]  神的名受損
[00:08:24.360 --> 00:08:26.360]  Gary Haugen寫了一本書
[00:08:26.360 --> 00:08:28.360]  他年輕的時候
[00:08:28.360 --> 00:08:30.360]  他在美國法務部工作
[00:08:30.360 --> 00:08:32.360]  後來就被警察派去
[00:08:32.360 --> 00:08:34.360]  1994年
[00:08:34.360 --> 00:08:35.360]  大家知道
[00:08:35.360 --> 00:08:38.360]  盧昂達發生大屠殺
[00:08:38.360 --> 00:08:39.360]  大屠殺之後
[00:08:39.360 --> 00:08:40.360]  他被美國司法部
[00:08:40.360 --> 00:08:43.360]  警察派去調查整件事件
[00:08:43.360 --> 00:08:44.360]  在這個當中
[00:08:44.360 --> 00:08:46.360]  他開始認識到一些
[00:08:46.360 --> 00:08:48.360]  所謂很淒慘的事
[00:08:48.360 --> 00:08:50.360]  無論是一些暴力
[00:08:50.360 --> 00:08:51.360]  他稱之為
[00:08:51.360 --> 00:08:52.360]  後來他就覺得
[00:08:52.360 --> 00:08:55.360]  無論是一個家庭
[00:08:55.360 --> 00:08:56.360]  丈夫死了
[00:08:56.360 --> 00:08:58.360]  不是因為沒有錢
[00:08:58.360 --> 00:08:59.360]  不是因為丈夫死了沒有錢
[00:08:59.360 --> 00:09:00.360]  是因為丈夫死了之後
[00:09:00.360 --> 00:09:02.360]  鄰居過來欺凌他
[00:09:02.360 --> 00:09:04.360]  趕他們出家
[00:09:04.360 --> 00:09:05.360]  搶了他們的房子
[00:09:05.360 --> 00:09:06.360]  然後他們開始沒有錢
[00:09:06.360 --> 00:09:09.360]  即使很多人捐錢
[00:09:09.360 --> 00:09:11.360]  去拯救貧窮
[00:09:11.360 --> 00:09:12.360]  都沒有用
[00:09:12.360 --> 00:09:13.360]  因為救不了他們
[00:09:13.360 --> 00:09:14.360]  你不解決暴力問題
[00:09:14.360 --> 00:09:16.360]  那些人永遠都得不著任何的福利
[00:09:16.360 --> 00:09:17.360]  所以他就覺得
[00:09:17.360 --> 00:09:19.360]  我要處理這個暴力的問題
[00:09:19.360 --> 00:09:21.360]  所以後來就成立了
[00:09:21.360 --> 00:09:23.360]  International Justice Mission
[00:09:23.360 --> 00:09:24.360]  後來他寫書的時候
[00:09:24.360 --> 00:09:25.360]  其中一個Point很好
[00:09:25.360 --> 00:09:27.360]  他就說
[00:09:27.360 --> 00:09:28.360]  你知道很多人
[00:09:28.360 --> 00:09:29.360]  看到一些很淒慘的
[00:09:29.360 --> 00:09:32.360]  即是這些孤兒寡婦被欺負
[00:09:32.360 --> 00:09:34.360]  沒有人幫
[00:09:34.360 --> 00:09:36.360]  女兒被人搶了
[00:09:36.360 --> 00:09:38.360]  被人賣去做妓女
[00:09:38.360 --> 00:09:40.360]  沒有人去拯救她們
[00:09:40.360 --> 00:09:42.360]  他說這些事情發生的時候
[00:09:42.360 --> 00:09:43.360]  我們會問
[00:09:43.360 --> 00:09:45.360]  你叫教會神去哪裡了
[00:09:45.360 --> 00:09:47.360]  不是很慈愛的嗎
[00:09:47.360 --> 00:09:50.360]  為什麼正義得不著彰顯呢
[00:09:50.360 --> 00:09:52.360]  他寫書的時候
[00:09:52.360 --> 00:09:53.360]  他說
[00:09:53.360 --> 00:09:54.360]  他經歷到的神
[00:09:54.360 --> 00:09:57.360]  絕對是保護孤兒寡婦的神
[00:09:57.360 --> 00:09:58.360]  絕對是彰顯公義的神
[00:09:58.360 --> 00:10:00.360]  但是公義的彰顯
[00:10:00.360 --> 00:10:01.360]  不是你睡醒
[00:10:01.360 --> 00:10:03.360]  自然那些華人都死了
[00:10:03.360 --> 00:10:04.360]  不是這樣
[00:10:04.360 --> 00:10:05.360]  公義的彰顯
[00:10:05.360 --> 00:10:07.360]  是有人看到這個問題想解決
[00:10:07.360 --> 00:10:09.360]  然後向神祈禱
[00:10:09.360 --> 00:10:10.360]  然後神問你
[00:10:10.360 --> 00:10:11.360]  你是不是想解決
[00:10:11.360 --> 00:10:12.360]  你都有這樣的Feeling
[00:10:12.360 --> 00:10:13.360]  我也有
[00:10:13.360 --> 00:10:14.360]  我給你資源
[00:10:14.360 --> 00:10:16.360]  你用你的恩賜去解決它
[00:10:16.360 --> 00:10:18.360]  這樣公義就是彰顯
[00:10:18.360 --> 00:10:21.360]  如果那個有恩賜的人沒有用
[00:10:21.360 --> 00:10:23.360]  去解決這些問題
[00:10:23.360 --> 00:10:24.360]  那些人得不著祝福
[00:10:24.360 --> 00:10:26.360]  仍然被欺壓
[00:10:26.360 --> 00:10:28.360]  然後所有人都怪神
[00:10:28.360 --> 00:10:30.360]  神的名就得羞辱
[00:10:30.360 --> 00:10:33.360]  但當有人肯用他的恩賜
[00:10:33.360 --> 00:10:35.360]  用得好
[00:10:35.360 --> 00:10:38.360]  被用的人得了拯救
[00:10:38.360 --> 00:10:40.360]  大家就讚美神的名
[00:10:40.360 --> 00:10:43.360]  就知道原來神關心孤兒寡婦
[00:10:43.360 --> 00:10:44.360]  神有愛
[00:10:44.360 --> 00:10:46.360]  所以公義是這樣彰顯的
[00:10:46.360 --> 00:10:49.360]  榮耀是神得著的
[00:10:49.360 --> 00:10:51.360]  神得著榮耀是透過人
[00:10:51.360 --> 00:10:53.360]  忠心用他給的恩賜
[00:10:53.360 --> 00:10:54.360]  然後在當中
[00:10:54.360 --> 00:10:55.360]  你得著你的成就感
[00:10:55.360 --> 00:10:56.360]  人家得著祝福
[00:10:56.360 --> 00:10:57.360]  神得著榮耀
[00:10:57.360 --> 00:10:58.360]  三贏
[00:10:58.360 --> 00:11:01.360]  所以每一個人都有恩賜
[00:11:01.360 --> 00:11:02.360]  只不過
[00:11:02.360 --> 00:11:04.360]  千萬不要說自己沒有恩賜
[00:11:04.360 --> 00:11:05.360]  每個人都有
[00:11:05.360 --> 00:11:07.360]  但通常是多過一樣的
[00:11:07.360 --> 00:11:09.360]  因為這裡可能有個字母翻出來
[00:11:09.360 --> 00:11:11.360]  就是說神很大方
[00:11:11.360 --> 00:11:14.360]  我們這個New Living Translation
[00:11:14.360 --> 00:11:16.360]  神給個人的祝福
[00:11:16.360 --> 00:11:19.360]  是根據他的Generosity
[00:11:19.360 --> 00:11:22.360]  因為保羅在這裡用了一幅圖畫
[00:11:22.360 --> 00:11:23.360]  很美麗的
[00:11:23.360 --> 00:11:25.360]  當時羅馬帝國
[00:11:25.360 --> 00:11:28.360]  羅馬帝國的發展是透過打仗
[00:11:28.360 --> 00:11:30.360]  攻城掠地
[00:11:30.360 --> 00:11:34.360]  通常國王的大帝
[00:11:34.360 --> 00:11:37.360]  親自帶領軍隊出去打仗
[00:11:37.360 --> 00:11:39.360]  打贏了之後
[00:11:39.360 --> 00:11:42.360]  他就會搶了對方的金銀珠寶
[00:11:42.360 --> 00:11:45.360]  然後海船歸來
[00:11:45.360 --> 00:11:47.360]  當皇帝帶兵打仗
[00:11:47.360 --> 00:11:48.360]  贏了回來
[00:11:48.360 --> 00:11:51.360]  你知不知道國民會期待什麼
[00:11:51.360 --> 00:11:52.360]  禮物
[00:11:52.360 --> 00:11:54.360]  皇帝打仗回來
[00:11:54.360 --> 00:11:56.360]  一定會派禮物
[00:11:56.360 --> 00:11:59.360]  因為他手下有很多金銀珠寶
[00:11:59.360 --> 00:12:01.360]  只要你是羅馬帝國的國民
[00:12:01.360 --> 00:12:03.360]  你平時有交稅
[00:12:03.360 --> 00:12:05.360]  你有支持這個Campaign
[00:12:05.360 --> 00:12:08.360]  你回來就會有回報
[00:12:08.360 --> 00:12:10.360]  所以你一定要支持祈禱
[00:12:10.360 --> 00:12:12.360]  打贏了回來就會有回報
[00:12:12.360 --> 00:12:16.360]  保羅是用這幅大家都明白的圖畫
[00:12:16.360 --> 00:12:17.360]  來形容基督
[00:12:17.360 --> 00:12:19.360]  基督下來
[00:12:19.360 --> 00:12:20.360]  打敗了魔鬼
[00:12:20.360 --> 00:12:22.360]  他全盛歸來
[00:12:22.360 --> 00:12:24.360]  大家期待什麼
[00:12:24.360 --> 00:12:25.360]  禮物
[00:12:25.360 --> 00:12:28.360]  我們小組很多人
[00:12:28.360 --> 00:12:30.360]  一放假回香港
[00:12:30.360 --> 00:12:32.360]  我們國語有很多人是台灣的
[00:12:32.360 --> 00:12:33.360]  一放假回台灣
[00:12:33.360 --> 00:12:35.360]  每一次他們回來台灣
[00:12:35.360 --> 00:12:36.360]  一回來你期待什麼
[00:12:36.360 --> 00:12:38.360]  鳳梨酥
[00:12:38.360 --> 00:12:40.360]  有些人回澳門
[00:12:40.360 --> 00:12:42.360]  你期待杏仁餅
[00:12:42.360 --> 00:12:45.360]  你回來一定有禮物
[00:12:45.360 --> 00:12:48.360]  所以當基督改船歸來
[00:12:48.360 --> 00:12:50.360]  已經打贏了魔鬼
[00:12:50.360 --> 00:12:52.360]  所以保羅說你要期待什麼
[00:12:52.360 --> 00:12:53.360]  他一定會很大方
[00:12:53.360 --> 00:12:56.360]  給每一個人都有禮物
[00:12:56.360 --> 00:12:58.360]  每個人都收到一份
[00:12:58.360 --> 00:13:00.360]  按照神的恩典量
[00:13:00.360 --> 00:13:01.360]  給每一個人都不同
[00:13:01.360 --> 00:13:02.360]  一定有
[00:13:02.360 --> 00:13:03.360]  通常不止一份
[00:13:03.360 --> 00:13:04.360]  有很多份
[00:13:04.360 --> 00:13:05.360]  所以你一定有
[00:13:05.360 --> 00:13:09.360]  重點一定要拿出來用
[00:13:09.360 --> 00:13:11.360]  第二樣我想說
[00:13:11.360 --> 00:13:12.360]  每一個人都有
[00:13:12.360 --> 00:13:13.360]  每個人都應該拿出來用
[00:13:13.360 --> 00:13:17.360]  因次的種類和一些的搭配
[00:13:17.360 --> 00:13:19.360]  因次的種類和一些的搭配
[00:13:19.360 --> 00:13:21.360]  已忽所需的四章十一節
[00:13:21.360 --> 00:13:22.360]  是這麼說的
[00:13:22.360 --> 00:13:24.360]  他所賜的有使徒
[00:13:24.360 --> 00:13:25.360]  有先知
[00:13:25.360 --> 00:13:26.360]  有傳呼音
[00:13:26.360 --> 00:13:31.360]  有牧者和教師
[00:13:31.360 --> 00:13:32.360]  數零因次
[00:13:32.360 --> 00:13:33.360]  每個人都有
[00:13:33.360 --> 00:13:34.360]  但每個人都不一樣
[00:13:34.360 --> 00:13:36.360]  通常不止一樣
[00:13:36.360 --> 00:13:37.360]  我想解釋數零因次
[00:13:37.360 --> 00:13:39.360]  很多人有些錯誤的觀念
[00:13:39.360 --> 00:13:40.360]  首先
[00:13:40.360 --> 00:13:44.360]  數零因次是很相對的
[00:13:44.360 --> 00:13:46.360]  不是說非稀即白
[00:13:46.360 --> 00:13:48.360]  不是說你有或者你沒有
[00:13:48.360 --> 00:13:50.360]  而是
[00:13:50.360 --> 00:13:51.360]  你一定要考量的就是
[00:13:51.360 --> 00:13:53.360]  你具體在哪間教會
[00:13:53.360 --> 00:13:55.360]  而決定你有哪種因次
[00:13:55.360 --> 00:13:57.360]  或沒有哪種因次
[00:13:57.360 --> 00:13:58.360]  我舉個例子
[00:13:58.360 --> 00:14:00.360]  我有講道的因次
[00:14:00.360 --> 00:14:01.360]  但如果我現在
[00:14:01.360 --> 00:14:04.360]  神差拜我去了Saddleback Church
[00:14:04.360 --> 00:14:06.360]  突然間我就沒有講道的因次
[00:14:06.360 --> 00:14:08.360]  因為他是Rick Warren
[00:14:08.360 --> 00:14:10.360]  如果神差拜我去了New York
[00:14:10.360 --> 00:14:12.360]  Redeemer Presbyterian Church
[00:14:12.360 --> 00:14:14.360]  我就突然間沒有講道的因次
[00:14:14.360 --> 00:14:15.360]  為什麼呢
[00:14:15.360 --> 00:14:17.360]  因為他有Tim Keller
[00:14:17.360 --> 00:14:20.360]  但我有沒有唱歌因次呢
[00:14:20.360 --> 00:14:21.360]  有
[00:14:21.360 --> 00:14:23.360]  來回點之前有
[00:14:23.360 --> 00:14:25.360]  因為以前我去教會殺人
[00:14:25.360 --> 00:14:26.360]  每個八十歲老人家
[00:14:26.360 --> 00:14:28.360]  我是唱歌最厲害的
[00:14:28.360 --> 00:14:30.360]  我有因次
[00:14:30.360 --> 00:14:31.360]  我來到Crossroads
[00:14:31.360 --> 00:14:32.360]  看到有Carly
[00:14:32.360 --> 00:14:33.360]  有Terence
[00:14:33.360 --> 00:14:35.360]  突然間我就沒有這個因次
[00:14:35.360 --> 00:14:37.360]  你明白我的意思嗎
[00:14:37.360 --> 00:14:39.360]  因次是具體看你在哪間教會
[00:14:39.360 --> 00:14:40.360]  是相對的
[00:14:40.360 --> 00:14:41.360]  不是你有或者你沒有
[00:14:41.360 --> 00:14:42.360]  而是
[00:14:42.360 --> 00:14:45.360]  你要看我在這間教會是怎樣
[00:14:45.360 --> 00:14:48.360]  你說我有沒有
[00:14:48.360 --> 00:14:50.360]  Envision的因次呢
[00:14:50.360 --> 00:14:51.360]  我Envision的因次
[00:14:51.360 --> 00:14:53.360]  當然不夠朱牧師厲害
[00:14:53.360 --> 00:14:55.360]  但如果今天神差拜我去
[00:14:55.360 --> 00:14:57.360]  Mississippi一間殺人的教會
[00:14:57.360 --> 00:14:59.360]  突然間我就變成一個Visionary
[00:14:59.360 --> 00:15:00.360]  你明白我的意思嗎
[00:15:00.360 --> 00:15:02.360]  但在這裡不是
[00:15:02.360 --> 00:15:03.360]  你要明白
[00:15:03.360 --> 00:15:06.360]  你要看具體你在哪間教會
[00:15:06.360 --> 00:15:08.360]  一個Local的Community
[00:15:08.360 --> 00:15:10.360]  然後你才開始去挖掘
[00:15:10.360 --> 00:15:12.360]  我有什麼可以用
[00:15:12.360 --> 00:15:14.360]  然後你開始和其他人有互動
[00:15:14.360 --> 00:15:16.360]  有個Team
[00:15:16.360 --> 00:15:17.360]  然後透過一個團隊
[00:15:17.360 --> 00:15:18.360]  你才發覺
