
[00:00:00.000 --> 00:00:04.800]  今天和大家分享的題目就是「斯比壽近為有福」
[00:02:50.800 --> 00:02:52.800]  並且你們的熱心激動了許多人
[00:02:52.800 --> 00:02:54.800]  但我打發那幾位弟兄去
[00:02:54.800 --> 00:02:56.800]  要叫你們照我的話
[00:02:56.800 --> 00:02:58.800]  預備可當
[00:02:58.800 --> 00:03:00.800]  免得我們在這事上
[00:03:00.800 --> 00:03:02.800]  誇獎你們的話
[00:03:02.800 --> 00:03:04.800]  落了空
[00:03:04.800 --> 00:03:06.800]  萬一有馬其頓人與我同去
[00:03:06.800 --> 00:03:08.800]  見到你們
[00:03:08.800 --> 00:03:10.800]  就要打發你們
[00:03:10.800 --> 00:03:12.800]  打發你們
[00:03:12.800 --> 00:03:14.800]  若有馬其頓人與我同去
[00:03:14.800 --> 00:03:16.800]  見你們沒有準
[00:03:16.800 --> 00:03:18.800]  就叫我所確信的
[00:03:18.800 --> 00:03:20.800]  反成了羞愧
[00:03:20.800 --> 00:03:22.800]  你們羞愧
[00:03:22.800 --> 00:03:24.800]  更不用說了
[00:03:24.800 --> 00:03:26.800]  因此
[00:03:26.800 --> 00:03:28.800]  我想不得不求那幾位弟兄
[00:03:28.800 --> 00:03:30.800]  先到你們那裡去
[00:03:30.800 --> 00:03:32.800]  把從前
[00:03:32.800 --> 00:03:34.800]  所應許的捐資
[00:03:34.800 --> 00:03:36.800]  預備可當
[00:03:36.800 --> 00:03:38.800]  就顯出你們所捐的
[00:03:38.800 --> 00:03:40.800]  是出於樂意
[00:03:40.800 --> 00:03:42.800]  而出於勉強
[00:03:42.800 --> 00:03:44.800]  其實當時第八章提及的事件
[00:03:44.800 --> 00:03:46.800]  是哥林多人
[00:03:46.800 --> 00:03:48.800]  其實
[00:03:48.800 --> 00:03:50.800]  他在21年之前有一份心願
[00:03:50.800 --> 00:03:52.800]  與保羅說
[00:03:52.800 --> 00:03:54.800]  我們願意捐賀款項
[00:03:54.800 --> 00:03:56.800]  支持在耶路撒冷裏
[00:03:56.800 --> 00:03:58.800]  一些貧窮的信徒的需要
[00:03:58.800 --> 00:04:00.800]  保羅已經
[00:04:00.800 --> 00:04:02.800]  知道了
[00:04:02.800 --> 00:04:04.800]  亦與附近馬其頓
[00:04:04.800 --> 00:04:06.800]  在遠處的馬其頓
[00:04:06.800 --> 00:04:08.800]  可能是一個大地方的省的人
[00:04:08.800 --> 00:04:10.800]  亞拉雅人特別裏的
[00:04:10.800 --> 00:04:12.800]  哥林多的教會人已經預備好
[00:04:12.800 --> 00:04:14.800]  保羅就說
[00:04:14.800 --> 00:04:16.800]  現在一年過後
[00:04:16.800 --> 00:04:18.800]  我都想過來了
[00:04:18.800 --> 00:04:20.800]  不過我會先打發那幾位弟兄過來
[00:04:20.800 --> 00:04:22.800]  不過在這裏想提醒大家
[00:04:22.800 --> 00:04:24.800]  你曾經答應過
[00:04:24.800 --> 00:04:26.800]  你現在很準備
[00:04:26.800 --> 00:04:28.800]  否則來到的時候
[00:04:28.800 --> 00:04:30.800]  發覺原來你還沒有準備的時候
[00:04:30.800 --> 00:04:32.800]  就很羞愧
[00:04:32.800 --> 00:04:34.800]  於是提醒他們
[00:04:34.800 --> 00:04:36.800]  要有一個很好的準備
[00:04:36.800 --> 00:04:38.800]  要教導他們奉獻的
[00:04:38.800 --> 00:04:40.800]  身體是甚麼
[00:04:40.800 --> 00:04:42.800]  就是九章的六字第十五節
[00:04:42.800 --> 00:04:44.800]  亦是我今天想重點和大家看的
[00:04:44.800 --> 00:04:46.800]  我們一起再讀
[00:04:46.800 --> 00:04:48.800]  六節至到第十五節
[00:04:48.800 --> 00:04:50.800]  預備起
[00:04:50.800 --> 00:04:52.800]  小眾的小舟
[00:04:52.800 --> 00:04:54.800]  多眾的多收
[00:04:54.800 --> 00:04:56.800]  這話是真的
[00:04:56.800 --> 00:04:58.800]  各人要隨本心所著定的
[00:04:58.800 --> 00:05:00.800]  不要作難
[00:05:00.800 --> 00:05:02.800]  不要勉強
[00:05:02.800 --> 00:05:04.800]  因為捐得樂而的人
[00:05:04.800 --> 00:05:06.800]  所喜愛的
[00:05:06.800 --> 00:05:08.800]  神能將各樣的恩惠
[00:05:08.800 --> 00:05:10.800]  多多地加給你們
[00:05:10.800 --> 00:05:12.800]  使你們凡事常常充足
[00:05:12.800 --> 00:05:14.800]  能多行各樣善事
[00:05:14.800 --> 00:05:16.800]  如經上所記
[00:05:16.800 --> 00:05:18.800]  他施捨錢財
[00:05:18.800 --> 00:05:20.800]  周濟貧窮
[00:05:20.800 --> 00:05:22.800]  他的仁義
[00:05:22.800 --> 00:05:24.800]  傳道永遠
[00:05:24.800 --> 00:05:26.800]  那賜種給財種的
[00:05:26.800 --> 00:05:28.800]  賜糧給人吃的
[00:05:28.800 --> 00:05:30.800]  必多多加給你們
[00:05:30.800 --> 00:05:32.800]  種地的種子
[00:05:32.800 --> 00:05:34.800]  有增添你們
[00:05:34.800 --> 00:05:36.800]  仁義的果子
[00:05:36.800 --> 00:05:38.800]  叫你們
[00:05:38.800 --> 00:05:40.800]  凡事富足
[00:05:40.800 --> 00:05:42.800]  可以多多施捨
[00:05:42.800 --> 00:05:44.800]  周濟著我們
[00:05:44.800 --> 00:05:46.800]  使感謝歸於神
[00:05:46.800 --> 00:05:48.800]  因為辦這
[00:05:48.800 --> 00:05:50.800]  功級的事
[00:05:50.800 --> 00:05:52.800]  不但補聖徒的缺乏
[00:05:52.800 --> 00:05:54.800]  而且叫許多人
[00:05:54.800 --> 00:05:56.800]  愈發感謝神
[00:05:56.800 --> 00:05:58.800]  他們從這功級的事上
[00:05:58.800 --> 00:06:00.800]  得了憑據
[00:06:00.800 --> 00:06:02.800]  知道你們承認
[00:06:02.800 --> 00:06:04.800]  耶穌祂的福音
[00:06:04.800 --> 00:06:06.800]  多多地捐錢
[00:06:06.800 --> 00:06:08.800]  給他們和眾人
[00:06:08.800 --> 00:06:10.800]  便將榮耀歸於神
[00:06:10.800 --> 00:06:12.800]  他們也因神
[00:06:12.800 --> 00:06:14.800]  極大的恩賜
[00:06:14.800 --> 00:06:16.800]  顯在你們心裡
[00:06:16.800 --> 00:06:18.800]  就切切地想念你們
[00:06:18.800 --> 00:06:20.800]  為你們徘徊
[00:06:20.800 --> 00:06:22.800]  感謝神
[00:06:22.800 --> 00:06:24.800]  因祂有說不盡的恩賜
[00:06:24.800 --> 00:06:28.800]  在第六節這樣說
[00:06:28.800 --> 00:06:30.800]  小眾的小收
[00:06:30.800 --> 00:06:32.800]  多眾的多收
[00:06:32.800 --> 00:06:34.800]  這話是真的
[00:06:34.800 --> 00:06:36.800]  這句說話是古來
[00:06:36.800 --> 00:06:38.800]  引至當時社會上一個
[00:06:38.800 --> 00:06:40.800]  諺語
[00:06:40.800 --> 00:06:42.800]  小眾的小收多眾的多收
[00:06:42.800 --> 00:06:44.800]  原文正義的意思比較簡單
[00:06:44.800 --> 00:06:46.800]  就是小播種的人
[00:06:46.800 --> 00:06:48.800]  收成也少
[00:06:48.800 --> 00:06:50.800]  慷慨播種的人收成也豐富
[00:06:50.800 --> 00:06:52.800]  意思也很相近
[00:06:52.800 --> 00:06:54.800]  但這句說話
[00:06:54.800 --> 00:06:56.800]  古來是真理
[00:06:56.800 --> 00:06:58.800]  雖然它不是出於聖經裡
[00:06:58.800 --> 00:07:00.800]  但這句說話是真的
[00:07:00.800 --> 00:07:02.800]  實在的
[00:07:02.800 --> 00:07:04.800]  是引用當時的社會
[00:07:04.800 --> 00:07:06.800]  其實在新的聖經或舊的聖經裡
[00:07:06.800 --> 00:07:08.800]  有沒有說出類似
[00:07:08.800 --> 00:07:10.800]  小眾小收多眾多收
[00:07:10.800 --> 00:07:12.800]  的聖經真理上的話的訊息呢?
[00:07:12.800 --> 00:07:14.800]  有的
[00:07:14.800 --> 00:07:16.800]  如果是真言實一章的廿四節
[00:07:16.800 --> 00:07:18.800]  就這樣說
[00:07:18.800 --> 00:07:20.800]  有施散的卻振振添
[00:07:20.800 --> 00:07:22.800]  有潤色過度的
[00:07:22.800 --> 00:07:24.800]  反智貧窮
[00:07:24.800 --> 00:07:26.800]  不肯越業過種
[00:07:26.800 --> 00:07:28.800]  最終得到貧窮的結果
[00:07:28.800 --> 00:07:30.800]  就是小眾的小收
[00:07:30.800 --> 00:07:32.800]  另外
[00:07:32.800 --> 00:07:34.800]  真言實一章廿五節就這樣說
[00:07:34.800 --> 00:07:36.800]  好施捨的必得豐裕
[00:07:36.800 --> 00:07:38.800]  樂於施予的人
[00:07:38.800 --> 00:07:40.800]  會有豐富的收穫
[00:07:40.800 --> 00:07:42.800]  這是多眾多收的意思
[00:07:42.800 --> 00:07:44.800]  這是多眾多收的意思
[00:07:44.800 --> 00:07:46.800]  這是多眾多收的意思
[00:07:46.800 --> 00:07:48.800]  其實新約裡耶穌也有相似的教導
[00:07:48.800 --> 00:07:50.800]  在麥路加福音
[00:07:50.800 --> 00:07:52.800]  這樣說
[00:07:52.800 --> 00:07:54.800]  要給人就必有給你們的
[00:07:54.800 --> 00:07:56.800]  並且用十足的
[00:07:56.800 --> 00:07:58.800]  星斗連搖帶按
[00:07:58.800 --> 00:08:00.800]  的上尖下流的
[00:08:00.800 --> 00:08:02.800]  倒在你們的懷裡
[00:08:02.800 --> 00:08:04.800]  耶穌說你是願意施予給
[00:08:04.800 --> 00:08:06.800]  其他人的時候就必有東西給你
[00:08:06.800 --> 00:08:08.800]  可能更多東西交給你
[00:08:08.800 --> 00:08:10.800]  用星斗很滿的星斗
[00:08:10.800 --> 00:08:12.800]  倒滿給你
[00:08:12.800 --> 00:08:14.800]  很豐富的收成在裡面
[00:08:14.800 --> 00:08:16.800]  其實新舊的聖經也有這個
[00:08:16.800 --> 00:08:18.800]  的教導就是小眾的小收
[00:08:18.800 --> 00:08:20.800]  多眾的多收
[00:08:20.800 --> 00:08:22.800]  多收這是出於上帝的
[00:08:22.800 --> 00:08:24.800]  的信息
[00:08:24.800 --> 00:08:26.800]  本來就和當時的
[00:08:26.800 --> 00:08:28.800]  哥倫多信徒提起
[00:08:28.800 --> 00:08:30.800]  一樣東西
[00:08:30.800 --> 00:08:32.800]  上帝的真理
[00:08:32.800 --> 00:08:34.800]  這句話裡面有幾個真理
[00:08:34.800 --> 00:08:36.800]  當中
[00:08:36.800 --> 00:08:38.800]  首先這裡告訴我
[00:08:38.800 --> 00:08:40.800]  當信徒願意為上帝獻上金錢或財物的時候
[00:08:40.800 --> 00:08:42.800]  其實不是損失
[00:08:42.800 --> 00:08:44.800]  我再說一次
[00:08:44.800 --> 00:08:46.800]  當信徒願意
[00:08:46.800 --> 00:08:48.800]  為上帝獻上財物金錢
[00:08:48.800 --> 00:08:50.800]  並不是損失
[00:08:50.800 --> 00:08:52.800]  有時候我們會覺得
[00:08:52.800 --> 00:08:54.800]  我奉獻出財物就少了東西
[00:08:54.800 --> 00:08:56.800]  不是
[00:08:56.800 --> 00:08:58.800]  因為信徒說中了之後
[00:08:58.800 --> 00:09:00.800]  到日子差不多的時候
[00:09:00.800 --> 00:09:02.800]  就會有收成
[00:09:02.800 --> 00:09:04.800]  所以不是損失
[00:09:04.800 --> 00:09:06.800]  你是預備將來會有收成
[00:09:06.800 --> 00:09:08.800]  在裡面
[00:09:08.800 --> 00:09:10.800]  第二個俗稱的真理
[00:09:10.800 --> 00:09:12.800]  這裡比喻錢就是種子
[00:09:12.800 --> 00:09:14.800]  種子是需要種才有作用
[00:09:14.800 --> 00:09:16.800]  你不會將種子放在這裡
[00:09:16.800 --> 00:09:18.800]  它會有收成出現
[00:09:18.800 --> 00:09:20.800]  比喻錢
[00:09:20.800 --> 00:09:22.800]  錢需要施以出去的時候
[00:09:22.800 --> 00:09:24.800]  它將來會帶來一個成果
[00:09:24.800 --> 00:09:28.800]  但種植之間有一個原理
[00:09:28.800 --> 00:09:30.800]  當你發種種植的時候
[00:09:30.800 --> 00:09:32.800]  種了它
[00:09:32.800 --> 00:09:34.800]  但不是馬上有收成
[00:09:34.800 --> 00:09:36.800]  要隔一段時間才有收成期
[00:09:36.800 --> 00:09:40.800]  隔一段時間需要等候
[00:09:40.800 --> 00:09:42.800]  需要等候
[00:09:42.800 --> 00:09:44.800]  種植有時候
[00:09:44.800 --> 00:09:46.800]  差不多的時候
[00:09:46.800 --> 00:09:48.800]  就有收成在裡面
[00:09:48.800 --> 00:09:50.800]  這個等候
[00:09:50.800 --> 00:09:52.800]  是一個信心的等候
[00:09:52.800 --> 00:09:54.800]  因為種植我們很明白道理
[00:09:54.800 --> 00:09:56.800]  等到差不多的時候就是收成
[00:09:56.800 --> 00:09:58.800]  但它應用到金錢奉獻出去的時候
[00:09:58.800 --> 00:10:00.800]  要等多久才有收成
[00:10:00.800 --> 00:10:02.800]  不知道
[00:10:02.800 --> 00:10:04.800]  因為這是上帝的時間
[00:10:04.800 --> 00:10:06.800]  就變成需要一個信心的等候
[00:10:06.800 --> 00:10:08.800]  你信上帝在聖經裡面
[00:10:08.800 --> 00:10:10.800]  所說這句話
[00:10:10.800 --> 00:10:12.800]  小眾的小收
[00:10:12.800 --> 00:10:14.800]  小眾的多收
[00:10:14.800 --> 00:10:16.800]  是真的嗎?
[00:10:16.800 --> 00:10:18.800]  你信的時候
[00:10:18.800 --> 00:10:20.800]  等候的時候
[00:10:20.800 --> 00:10:22.800]  到差不多的時候
[00:10:22.800 --> 00:10:24.800]  收成就會出現
[00:10:24.800 --> 00:10:26.800]  所以等候是一個需要
[00:10:26.800 --> 00:10:28.800]  也是一個信心的學習
[00:10:28.800 --> 00:10:30.800]  當然還有一個屬靈原理
[00:10:30.800 --> 00:10:32.800]  有人這樣說
[00:10:32.800 --> 00:10:34.800]  社會上有人這樣看
[00:10:34.800 --> 00:10:36.800]  做事情一定是量入為出
[00:10:36.800 --> 00:10:38.800]  我衡量一下我現在有多少收入
[00:10:38.800 --> 00:10:40.800]  我就估計我的收入
[00:10:40.800 --> 00:10:42.800]  但做神國的事情
[00:10:42.800 --> 00:10:44.800]  屬靈的原則是相反的
[00:10:44.800 --> 00:10:46.800]  是要量出為入
[00:10:46.800 --> 00:10:48.800]  我們不是現在已經有很多錢
[00:10:48.800 --> 00:10:50.800]  就可以做這麼大的工程
[00:10:50.800 --> 00:10:52.800]  不是的
[00:10:52.800 --> 00:10:54.800]  可能我們也沒有
[00:10:54.800 --> 00:10:56.800]  不過我們看到一個這樣的工程的需要
[00:10:56.800 --> 00:10:58.800]  於是我們盡力去做
[00:10:58.800 --> 00:11:00.800]  然後讓上帝供應我所需要的
[00:11:00.800 --> 00:11:02.800]  這個就是量出為入
[00:11:02.800 --> 00:11:04.800]  就好像我們說做一些礦塘的工作
[00:11:04.800 --> 00:11:06.800]  我們不是馬上有錢的
[00:11:06.800 --> 00:11:08.800]  有足夠的
[00:11:08.800 --> 00:11:10.800]  去做的時候
[00:11:10.800 --> 00:11:12.800]  是上帝的供應
[00:11:12.800 --> 00:11:14.800]  這是信心的學習
[00:11:14.800 --> 00:11:16.800]  少種的少收
[00:11:16.800 --> 00:11:18.800]  多種的多收
[00:11:18.800 --> 00:11:20.800]  這個是真的
[00:11:20.800 --> 00:11:22.800]  有人嘗試將這個原理
[00:11:22.800 --> 00:11:24.800]  再擴展到另外一個方面
[00:11:24.800 --> 00:11:26.800]  來作引伸的應用
[00:11:26.800 --> 00:11:28.800]  我也覺得是有道理的
[00:11:28.800 --> 00:11:30.800]  譬如他們認為
[00:11:30.800 --> 00:11:32.800]  這句說話不單止用在金錢
[00:11:32.800 --> 00:11:34.800]  也可以在其他方面
[00:11:34.800 --> 00:11:36.800]  譬如如果你是
[00:11:36.800 --> 00:11:38.800]  播種子
[00:11:38.800 --> 00:11:40.800]  你會收回是非的結果
[00:11:40.800 --> 00:11:42.800]  如果你是播批評的種子
[00:11:42.800 --> 00:11:44.800]  你會收回
[00:11:44.800 --> 00:11:46.800]  批評的結果
[00:11:46.800 --> 00:11:48.800]  但如果你是播憤怒的種子
[00:11:48.800 --> 00:11:50.800]  你也會收回
[00:11:50.800 --> 00:11:52.800]  憤怒的結果
[00:11:52.800 --> 00:11:54.800]  對不對
[00:11:54.800 --> 00:11:56.800]  有相同的道理
[00:11:56.800 --> 00:11:58.800]  上帝兄姊妹我們要留心一下
[00:11:58.800 --> 00:12:00.800]  我們平時是播什麼種子
[00:12:00.800 --> 00:12:02.800]  可能會收回
[00:12:02.800 --> 00:12:04.800]  相應的結果
[00:12:04.800 --> 00:12:06.800]  普羅話
[00:12:06.800 --> 00:12:08.800]  是在少種的少收多種的多收
[00:12:08.800 --> 00:12:10.800]  放在金錢各方面的施予
[00:12:10.800 --> 00:12:12.800]  應該是對的
[00:12:12.800 --> 00:12:14.800]  但他在裏面
[00:12:14.800 --> 00:12:16.800]  第七節他又加了一件事
[00:12:16.800 --> 00:12:18.800]  這是一個條件
[00:12:18.800 --> 00:12:20.800]  這是一個正確的奉獻態度
[00:12:20.800 --> 00:12:22.800]  唯有這個正確奉獻態度
[00:12:22.800 --> 00:12:24.800]  才能夠讓這個少種的少收
[00:12:24.800 --> 00:12:26.800]  多種的多收
[00:12:26.800 --> 00:12:28.800]  真正地有效發揮
[00:12:28.800 --> 00:12:30.800]  實現出來的
[00:12:30.800 --> 00:12:32.800]  我們一起讀第七節
[00:12:32.800 --> 00:12:34.800]  國人要隨
[00:12:34.800 --> 00:12:36.800]  本心所著定的
[00:12:36.800 --> 00:12:38.800]  不要作難不要勉強
[00:12:38.800 --> 00:12:40.800]  因為捐得樂意的人
[00:12:40.800 --> 00:12:42.800]  是神所喜愛的
[00:12:42.800 --> 00:12:44.800]  我們奉獻裏面應該有一個
[00:12:44.800 --> 00:12:46.800]  正確的態度
[00:12:46.800 --> 00:12:48.800]  而這個正確態度這樣奉獻的時候
[00:12:48.800 --> 00:12:50.800]  上帝才願納以至多種的多收
[00:12:50.800 --> 00:12:54.800]  國人要隨著自己本心
[00:12:54.800 --> 00:12:56.800]  來衡量
[00:12:56.800 --> 00:12:58.800]  我願意捐這個數目
[00:12:58.800 --> 00:13:00.800]  自然的自己決定的
[00:13:00.800 --> 00:13:02.800]  不是外界迫你的
[00:13:02.800 --> 00:13:04.800]  當然外界可能有些提出
[00:13:04.800 --> 00:13:06.800]  希望有這個數目
[00:13:06.800 --> 00:13:08.800]  但你自己決定奉獻多少
[00:13:08.800 --> 00:13:10.800]  不要作難也不要勉強
[00:13:10.800 --> 00:13:12.800]  也不要被人迫你的
[00:13:12.800 --> 00:13:14.800]  是要什麼?樂意的建樹
[00:13:14.800 --> 00:13:16.800]  是你自願的不是被迫的
[00:13:16.800 --> 00:13:18.800]  是這樣的樂意自願
[00:13:18.800 --> 00:13:20.800]  按著所領受來奉獻出來的
[00:13:20.800 --> 00:13:22.800]  這個是上帝所喜悅
[00:13:22.800 --> 00:13:24.800]  以這一種喜悅的態度
[00:13:24.800 --> 00:13:26.800]  多種的多收這個原理
[00:13:26.800 --> 00:13:28.800]  能夠實現在當中
[00:13:28.800 --> 00:13:30.800]  當自己
[00:13:30.800 --> 00:13:32.800]  在中學階段信了主的時候
[00:13:32.800 --> 00:13:34.800]  回教會的團體裏面
[00:13:34.800 --> 00:13:36.800]  導師有一次教我們
[00:13:36.800 --> 00:13:38.800]  要有做奉獻
[00:13:38.800 --> 00:13:40.800]  當然是金錢奉獻
[00:13:40.800 --> 00:13:42.800]  也有講十一奉獻
[00:13:42.800 --> 00:13:44.800]  因為聖經有這樣的真理的教導
[00:13:44.800 --> 00:13:46.800]  當知道的時候也會有些作難
[00:13:46.800 --> 00:13:48.800]  也會有些作難
[00:13:48.800 --> 00:13:50.800]  一定有些作難
[00:13:50.800 --> 00:13:52.800]  但我們說我們也沒有收入
[00:13:52.800 --> 00:13:54.800]  我們做學生
[00:13:54.800 --> 00:13:56.800]  導師說不是的
[00:13:56.800 --> 00:13:58.800]  我給你零用錢來收入
[00:13:58.800 --> 00:14:00.800]  也是
[00:14:00.800 --> 00:14:02.800]  於是要學習
[00:14:02.800 --> 00:14:04.800]  學習去做
[00:14:04.800 --> 00:14:06.800]  零用錢也很少
[00:14:06.800 --> 00:14:08.800]  十一奉獻也很少
[00:14:08.800 --> 00:14:10.800]  也做了不會有什麼難處
[00:14:10.800 --> 00:14:12.800]  到十一日子大的時候
[00:14:12.800 --> 00:14:14.800]  去到一個階段可以幫人補習
[00:14:14.800 --> 00:14:16.800]  賺取一些錢
[00:14:16.800 --> 00:14:18.800]  但我記得做十一奉獻
[00:14:18.800 --> 00:14:20.800]  補習也不是賺很多
[00:14:20.800 --> 00:14:22.800]  也沒有太多掙扎
[00:14:22.800 --> 00:14:24.800]  也做十一奉獻
[00:14:24.800 --> 00:14:26.800]  之後收入大了很多
[00:14:26.800 --> 00:14:28.800]  於是十分之一量又大了
[00:14:28.800 --> 00:14:30.800]  也挺好花
[00:14:30.800 --> 00:14:32.800]  自己也挺好花
[00:14:32.800 --> 00:14:34.800]  有些掙扎
[00:14:34.800 --> 00:14:36.800]  十分之一捐出去
[00:14:36.800 --> 00:14:38.800]  好像很吃虧
[00:14:38.800 --> 00:14:40.800]  有些掙扎在裏面
[00:14:40.800 --> 00:14:42.800]  好像不太想
[00:14:42.800 --> 00:14:44.800]  但想想聖經的真理教導
[00:14:44.800 --> 00:14:46.800]  再想想教會很多人
[00:14:46.800 --> 00:14:48.800]  也做了十一奉獻
[00:14:48.800 --> 00:14:50.800]  也沒有什麼
[00:14:50.800 --> 00:14:52.800]  也繼續生活得到
[00:14:52.800 --> 00:14:54.800]  也不會有缺乏
[00:14:54.800 --> 00:14:56.800]  也不是假的
[00:14:56.800 --> 00:14:58.800]  於是自己也這樣去做
[00:14:58.800 --> 00:15:00.800]  最初也有些掙扎的感覺
[00:15:00.800 --> 00:15:02.800]  好像虧了
[00:15:02.800 --> 00:15:04.800]  好像少了一些
[00:15:04.800 --> 00:15:06.800]  但做了之後其實也沒有什麼
[00:15:06.800 --> 00:15:08.800]  隨著自己收入可以增多
[00:15:08.800 --> 00:15:10.800]  也繼續這樣去做
[00:15:10.800 --> 00:15:12.800]  十一奉獻成為我經常支出的一部份
[00:15:12.800 --> 00:15:14.800]  每次都會預了十一奉獻
[00:15:14.800 --> 00:15:16.800]  就擺上出來
[00:15:16.800 --> 00:15:18.800]  再沒有掙扎也沒有難處
[00:15:18.800 --> 00:15:20.800]  也覺得知道上帝會使用
[00:15:20.800 --> 00:15:22.800]  因為多眾多壽
[00:15:22.800 --> 00:15:28.800]  我想和大家看看一幅圖片
[00:15:28.800 --> 00:15:30.800]  可能大家也見過
[00:15:30.800 --> 00:15:32.800]  有印象吧
[00:15:32.800 --> 00:15:34.800]  有印象吧
[00:15:34.800 --> 00:15:36.800]  說一個敘利亞的小朋友
[00:15:36.800 --> 00:15:38.800]  是難民來的
[00:15:38.800 --> 00:15:40.800]  不過他死了
