
[00:00:00.000 --> 00:00:02.380]  各位來賓 大家好
[00:02:00.660 --> 00:02:04.380]  我們在家庭生活上都有很多壓力
[00:02:04.380 --> 00:02:09.720]  這些壓力都是很多時候家庭上有很多危機
[00:02:09.720 --> 00:02:13.480]  社會上有很多壞的事情發生
[00:02:13.480 --> 00:02:14.840]  人心是壞的
[00:02:14.840 --> 00:02:17.320]  有虐待兒童
[00:02:17.320 --> 00:02:19.320]  虐待妻子
[00:02:19.320 --> 00:02:24.000]  家庭裡可能有意外的懷孕
[00:02:24.000 --> 00:02:29.340]  或者有些小朋友被父母拋棄
[00:02:29.340 --> 00:02:32.780]  又或者是我們當中的弟兄姊妹都有患病
[00:02:32.780 --> 00:02:36.400]  長期病患或者是康復期間的病人
[00:02:36.400 --> 00:02:39.800]  這些各樣生活上各樣的危難當中
[00:02:39.800 --> 00:02:42.940]  都帶給我們很多壓力
[00:02:42.940 --> 00:02:45.720]  這些壓力就好像突然間倒下了
[00:02:45.720 --> 00:02:47.920]  好像地上倒下了
[00:02:47.920 --> 00:02:50.480]  掉到深淵一樣的感覺
[00:02:50.480 --> 00:02:54.520]  我們在哪裡能夠得到幫助
[00:02:54.520 --> 00:02:56.040]  就像在《撒慕爾記》上面
[00:02:56.040 --> 00:02:57.880]  剛才我們所讀的經文當中
[00:02:57.880 --> 00:03:01.000]  我們看到近幾個禮拜
[00:03:01.000 --> 00:03:03.000]  從第8章到第12章的時候
[00:03:03.000 --> 00:03:04.780]  是一個單元
[00:03:04.780 --> 00:03:06.960]  他們面對這些災難的時候
[00:03:06.960 --> 00:03:09.440]  以色列人面對這些災難的時候
[00:03:09.440 --> 00:03:13.820]  他們在那裡問究竟是什麼事情發生
[00:03:13.820 --> 00:03:16.800]  他們覺得是不是神離棄了他們
[00:03:16.800 --> 00:03:21.420]  他們就憑著眼睛看到外表的事情
[00:03:21.420 --> 00:03:24.760]  來去判斷去走他們的路
[00:03:24.760 --> 00:03:26.660]  《撒慕爾》就提醒
[00:03:26.660 --> 00:03:29.560]  藉著耶和神的話語去提醒他們
[00:03:29.560 --> 00:03:31.560]  在《撒慕爾記》有一個主題
[00:03:31.560 --> 00:03:33.960]  就是眼睛的看見
[00:03:33.960 --> 00:03:39.760]  我們不是憑外表而帶我們走我們應走的路
[00:03:39.760 --> 00:03:42.580]  在上次主題的經文當中
[00:03:42.580 --> 00:03:47.800]  有一個看見的字出現了5、6次
[00:03:47.800 --> 00:03:51.160]  我們看見的是一些外表的困難
[00:03:51.160 --> 00:03:53.660]  但是耶和神一直都在帶領我們
[00:03:53.660 --> 00:03:55.440]  我們跟著耶和神的帶領
[00:03:55.440 --> 00:03:57.900]  我們今天繼續去看第10章
[00:03:57.900 --> 00:04:02.960]  剛才所讀的17節到26節的時候
[00:04:02.960 --> 00:04:05.200]  我們去看一個主題
[00:04:05.200 --> 00:04:08.320]  究竟我們從神這個話語當中
[00:04:08.320 --> 00:04:11.280]  《撒慕爾記》10章17至27節
[00:04:11.280 --> 00:04:14.020]  神藉著這個故事
[00:04:14.020 --> 00:04:17.160]  教導我們怎樣去面對災難
[00:04:17.160 --> 00:04:19.820]  我們一起從這個經文當中學習
[00:04:19.820 --> 00:04:21.740]  我們一起低頭祈禱
[00:04:21.740 --> 00:04:23.980]  我們天父上帝我們再次感謝祢
[00:04:23.980 --> 00:04:26.200]  我們感謝祢是信實不變的神
[00:04:26.200 --> 00:04:27.900]  好像剛才詩歌所唱的
[00:04:27.900 --> 00:04:29.780]  祢是信實無變
[00:04:29.780 --> 00:04:34.200]  祢是我們唯一永恆不變的依靠
[00:04:34.200 --> 00:04:37.760]  求神祢藉著祢寶貴的話語
[00:04:37.760 --> 00:04:41.120]  教導安慰我們當中的朋友
[00:04:41.120 --> 00:04:42.580]  主內的弟兄姊妹
[00:04:42.580 --> 00:04:44.640]  使得我們能夠重新得力
[00:04:44.640 --> 00:04:49.080]  繼續去走合神心意的道路
[00:04:49.080 --> 00:04:50.820]  求祢帶領我們以下的時間
[00:04:50.820 --> 00:04:51.920]  我們以上的禱告
[00:04:51.920 --> 00:04:54.060]  是奉主耶穌得聖賢致祈求
[00:04:54.060 --> 00:04:55.440]  阿們
[00:04:55.440 --> 00:04:57.440]  我們一起看經文的時候
[00:04:57.440 --> 00:04:59.740]  我們從第17節那裡提到
[00:04:59.740 --> 00:05:03.060]  撒慕爾就對上第10章那裡
[00:05:03.060 --> 00:05:04.460]  上主日就提到
[00:05:04.460 --> 00:05:11.580]  帶領他就去高立了撒亞蘇羅為他們的軍
[00:05:11.580 --> 00:05:14.840]  去管治以色列民
[00:05:14.840 --> 00:05:18.080]  但是這個事情還沒有公佈出來
[00:05:18.080 --> 00:05:22.960]  撒亞蘇羅秘密地被羞辱
[00:05:22.960 --> 00:05:25.160]  這次撒姆爾來到第17節的時候
[00:05:25.160 --> 00:05:27.680]  他就召集了全部的百姓
[00:05:27.680 --> 00:05:28.840]  以色列的百姓
[00:05:28.840 --> 00:05:31.460]  去到米斯巴這個地方
[00:05:31.460 --> 00:05:33.960]  去公開地去高立他
[00:05:33.960 --> 00:05:35.100]  高立蘇羅
[00:05:35.100 --> 00:05:36.780]  米斯巴是一個特別的地方
[00:05:36.780 --> 00:05:40.020]  我們從前一次的主日當中
[00:05:40.020 --> 00:05:42.100]  我們知道米斯巴
[00:05:42.100 --> 00:05:43.560]  撒姆爾在那裡
[00:05:43.560 --> 00:05:47.360]  和他們去復興他們的生命
[00:05:47.360 --> 00:05:49.520]  在神面前去悔改
[00:05:49.520 --> 00:05:52.460]  結果就打敗了菲利士人
[00:05:52.460 --> 00:05:53.620]  大勝菲利士人
[00:05:53.620 --> 00:05:56.520]  結果他們有了一段平安的日子
[00:05:56.520 --> 00:05:59.200]  菲利士人不再次去搞亂他們
[00:05:59.200 --> 00:06:02.000]  但是來到這裡第17節的時候
[00:06:02.000 --> 00:06:03.400]  我們知道第10章那裡提到
[00:06:03.400 --> 00:06:07.360]  他們要求撒姆爾給他一個軍王
[00:06:07.360 --> 00:06:09.960]  能夠去管治他們
[00:06:09.960 --> 00:06:14.020]  使得他們能夠像其他周圍的民族一樣
[00:06:14.020 --> 00:06:16.780]  有個軍王去帶領他們打仗
[00:06:16.780 --> 00:06:19.720]  不用再被人欺負
[00:06:19.720 --> 00:06:22.620]  來到這裡第18節
[00:06:22.620 --> 00:06:26.400]  撒姆爾這樣對這幫以色列人說
[00:06:26.400 --> 00:06:28.680]  他說耶和華以色列神
[00:06:28.680 --> 00:06:29.800]  這樣說
[00:06:29.800 --> 00:06:33.520]  這個耶和華神是滿有能力的神
[00:06:33.520 --> 00:06:35.140]  他有靠著神的能力
[00:06:35.140 --> 00:06:37.080]  他一直這樣去
[00:06:37.080 --> 00:06:38.080]  這句話說
[00:06:38.080 --> 00:06:40.600]  我領你們耶和華神
[00:06:40.600 --> 00:06:43.620]  領你們這幫以色列人出埃及
[00:06:43.620 --> 00:06:44.820]  500年前
[00:06:44.820 --> 00:06:46.080]  他們500年前左右
[00:06:46.080 --> 00:06:47.320]  帶他們出埃及
[00:06:47.320 --> 00:06:50.760]  他們出埃及的情況是非常危險的
[00:06:50.760 --> 00:06:52.940]  有很多有追兵追他們
[00:06:52.940 --> 00:06:54.680]  但是在曠野裡流浪
[00:06:54.680 --> 00:06:56.180]  但是神一直藉著回眸
[00:06:56.180 --> 00:06:58.280]  在他們當中
[00:06:58.280 --> 00:07:01.420]  他用雲柱火柱去帶領他們向前走
[00:07:01.420 --> 00:07:03.620]  又有供應他們食物
[00:07:03.620 --> 00:07:04.980]  一直都是沒有缺少
[00:07:04.980 --> 00:07:06.460]  一直這樣帶著他們
[00:07:06.460 --> 00:07:09.540]  從我們看到出埃及那裡看到
[00:07:09.540 --> 00:07:12.300]  我們繼續看民訴記
[00:07:12.300 --> 00:07:14.480]  繼續看下去新民記的時候
[00:07:14.480 --> 00:07:16.480]  都知道他過了約旦河之前
[00:07:16.480 --> 00:07:21.420]  他戰勝了西雲和這兩個的外族
[00:07:21.420 --> 00:07:23.020]  使得他在過河之前
[00:07:23.020 --> 00:07:26.860]  在約旦河的東面有一大片的土地
[00:07:26.860 --> 00:07:29.060]  進到去過了約旦河之後
[00:07:29.060 --> 00:07:31.180]  他又藉著約書亞的帶領
[00:07:31.180 --> 00:07:34.380]  他戰勝了迦南人
[00:07:34.380 --> 00:07:36.860]  戰勝了南邊各國的諸王
[00:07:36.860 --> 00:07:38.980]  戰勝了北方的諸王
[00:07:38.980 --> 00:07:42.460]  成功地將大部分的迦南地
[00:07:42.460 --> 00:07:43.580]  去英許之地
[00:07:43.580 --> 00:07:46.860]  能夠得到他們手中的管治
[00:07:46.860 --> 00:07:48.320]  一直都在帶領
[00:07:48.320 --> 00:07:52.020]  我們看經文的時候看到一個重點在這裡
[00:07:52.020 --> 00:07:54.060]  如果我們看回原文的時候
[00:07:54.060 --> 00:07:57.820]  他的用字可以看到他的詞組的次序
[00:07:57.820 --> 00:08:00.420]  還有特別加了一個「我」字在那裡
[00:08:00.420 --> 00:08:02.780]  他不需要加一個「我」字在原文那裡
[00:08:02.780 --> 00:08:06.580]  但是他將那個「我」字放在動詞之前
[00:08:06.580 --> 00:08:08.660]  文法上通常先放一個動詞
[00:08:08.660 --> 00:08:11.020]  但是他專門放一個「我」字在前面
[00:08:11.020 --> 00:08:12.380]  所以這裡就看到
[00:08:12.380 --> 00:08:16.260]  我耶和華神明明帶領你們
[00:08:16.260 --> 00:08:19.180]  這群人的意識移民出了埃及
[00:08:19.180 --> 00:08:22.980]  去拯救了他們脫離埃及人
[00:08:22.980 --> 00:08:26.700]  還有這些還在欺壓你們
[00:08:26.700 --> 00:08:31.420]  這群意識移民那群國人的手中
[00:08:31.420 --> 00:08:33.820]  他一直都沒有變
[00:08:33.820 --> 00:08:35.660]  他自己本人耶和華神
[00:08:35.660 --> 00:08:38.460]  他用他的手一直保護他們
[00:08:38.460 --> 00:08:39.820]  一直帶領他們
[00:08:39.820 --> 00:08:42.380]  拯救了他們在這個困難當中
[00:08:42.380 --> 00:08:44.820]  危難當中一件又一件事發生
[00:08:44.820 --> 00:08:48.420]  過去那四五百年一直都沒有變
[00:08:48.420 --> 00:08:52.860]  但是你們又是用眼睛著重你們
[00:08:52.860 --> 00:08:55.860]  但是你們就厭棄了
[00:08:55.860 --> 00:08:58.820]  救你們脫離一切困難的神
[00:08:58.820 --> 00:09:01.220]  我們廣東話有一句俗語
[00:09:01.220 --> 00:09:05.260]  這些叫「食碗面反碗底」
[00:09:05.260 --> 00:09:07.220]  這些就是他這個心態
[00:09:07.220 --> 00:09:08.540]  剛才我們讀的時候
[00:09:08.540 --> 00:09:12.380]  都未必讀到耶和華神那種心情當中
[00:09:12.380 --> 00:09:14.180]  明明這群就是神
[00:09:14.180 --> 00:09:16.780]  耶和華神所揀選的子民
[00:09:16.780 --> 00:09:19.500]  為什麼他們耶和華神做父母的
[00:09:19.500 --> 00:09:20.500]  我們做父母的
[00:09:20.500 --> 00:09:24.020]  帶著自己的子女、兒女、神的子民
[00:09:24.020 --> 00:09:26.780]  出了一直帶領去顧念他們
[00:09:26.780 --> 00:09:27.940]  拯救他們
[00:09:27.940 --> 00:09:31.420]  但是誰知道自己的子女、兒女
[00:09:31.420 --> 00:09:32.980]  這樣去要求說
[00:09:32.980 --> 00:09:34.260]  我不用跟你了
[00:09:34.260 --> 00:09:36.900]  我另外找個領袖
[00:09:36.900 --> 00:09:38.420]  不用再跟你了
[00:09:38.420 --> 00:09:43.140]  好像有個叛變被調轉了
[00:09:43.140 --> 00:09:45.420]  兒女說我不需要這個父親
[00:09:45.420 --> 00:09:48.140]  我要找另外一個父親
[00:09:48.140 --> 00:09:55.020]  這樣的心情你說這個情況是多麼令人傷痛
[00:09:55.020 --> 00:09:57.020]  撒姆爾本身當然會傷痛
[00:09:57.020 --> 00:10:00.820]  但是耶和華神是愛這群的以色列民
[00:10:00.820 --> 00:10:04.860]  他都安排了蘇羅做他的君王
[00:10:04.860 --> 00:10:07.260]  去帶領去管治他們
[00:10:07.260 --> 00:10:10.380]  我們從創世紀上個禮拜都讀到
[00:10:10.380 --> 00:10:12.340]  49章第10節的時候
[00:10:12.340 --> 00:10:14.740]  根本蘇羅就不合資格
[00:10:14.740 --> 00:10:16.380]  不合資格
[00:10:16.380 --> 00:10:23.260]  因為以色列民的君王是從猶大支派而出
[00:10:23.260 --> 00:10:26.300]  那個君王就應該是大衛
[00:10:26.300 --> 00:10:27.380]  那裡出來
[00:10:27.380 --> 00:10:29.580]  這個蘇羅根本就是不合資格
[00:10:29.580 --> 00:10:32.420]  但是神給了他一個新生
[00:10:32.420 --> 00:10:34.420]  改變了他的生命去帶領他們
[00:10:34.420 --> 00:10:36.940]  第20節那裡提到
[00:10:36.940 --> 00:10:41.860]  你們這班人你們按著支派來到神的面前
[00:10:41.860 --> 00:10:43.700]  去祭籤
[00:10:43.700 --> 00:10:48.180]  他們從神領受了究竟誰是你的君王
[00:10:48.180 --> 00:10:51.340]  他們這班以色列人民那時候是不知道的
[00:10:51.340 --> 00:10:52.980]  不知道是誰
[00:10:52.980 --> 00:10:56.700]  耶和華神就說藉著祭籤的方式
[00:10:56.700 --> 00:11:01.100]  來得到耶和華神的心意
[00:11:01.100 --> 00:11:01.780]  他們怎麼做呢?
[00:11:01.780 --> 00:11:07.380]  我們這個祭籤是一個很普遍的習俗
[00:11:07.380 --> 00:11:09.380]  就算是他們分配迦南地的時候
[00:11:09.380 --> 00:11:11.660]  約書亞記第18章的時候
[00:11:11.660 --> 00:11:16.100]  他們分配土地都是用祭籤的方式來分配土地
[00:11:16.100 --> 00:11:20.220]  他們在尼米基那裡提到贖罪日的時候
[00:11:20.220 --> 00:11:24.420]  究竟哪一隻山羊會獻上去
[00:11:24.420 --> 00:11:28.540]  就算出到去打艾城的時候
[00:11:28.540 --> 00:11:33.460]  亞干犯罪都是從這個祭籤的方式
[00:11:33.460 --> 00:11:36.700]  以色列民知道神的旨意是什麼
[00:11:36.700 --> 00:11:38.140]  是透過祭籤去神
[00:11:38.140 --> 00:11:41.500]  是和這班以色列民告訴他祂的旨意
[00:11:41.500 --> 00:11:45.420]  這裡就說用同一個方法在祭籤
[00:11:45.420 --> 00:11:47.340]  抽一個支派
[00:11:47.340 --> 00:11:49.900]  從支派宗族慢慢下去
[00:11:49.900 --> 00:11:52.620]  結果就出了辯雅敏支派出來
[00:11:52.620 --> 00:11:54.460]  辯雅敏就出了宗族
[00:11:54.460 --> 00:11:57.660]  接著宗族又抽出了一個家庭
[00:11:57.660 --> 00:12:01.340]  基什人的家的兒子蘇羅
[00:12:01.340 --> 00:12:03.340]  是蘇羅
[00:12:03.340 --> 00:12:04.620]  每個人都去找
[00:12:04.620 --> 00:12:07.340]  每個人都去找究竟誰是蘇羅
[00:12:07.340 --> 00:12:10.180]  蘇羅在哪裡
[00:12:10.180 --> 00:12:14.820]  我們知道這個蘇羅是很英俊的人
[00:12:14.820 --> 00:12:20.260]  但是原來他就找不到
[00:12:20.260 --> 00:12:22.140]  躲起來了
[00:12:22.140 --> 00:12:25.140]  然後就問耶和華
[00:12:25.140 --> 00:12:28.700]  究竟這個人來了沒有
[00:12:28.700 --> 00:12:35.180]  你召我們這班所有以色列民來到阿米斯巴那裡
[00:12:35.180 --> 00:12:38.140]  來一起去找去立這個君王
[00:12:38.140 --> 00:12:41.100]  每個人都來了他自己去了哪裡
[00:12:41.100 --> 00:12:44.100]  這班以色列民就問來了沒有
[00:12:44.100 --> 00:12:48.380]  耶和華就說他現在是否躲在那些器皿當中
[00:12:48.380 --> 00:12:49.700]  躲起來了
[00:12:49.700 --> 00:12:54.540]  他們就去找究竟這個這麼高大的青年人
[00:12:54.540 --> 00:12:58.980]  那個蘇羅高過人家的頭
[00:12:58.980 --> 00:13:01.620]  就好像Michael說的很高
[00:13:01.620 --> 00:13:06.180]  究竟那個蘇羅躲在哪裡呢
[00:13:06.180 --> 00:13:08.860]  結果找來找去在那個器皿當中
[00:13:08.860 --> 00:13:12.140]  蘇羅就出來了
[00:13:12.140 --> 00:13:16.260]  他明明就是被英納維做君
[00:13:16.260 --> 00:13:18.740]  在秘密地勾勒他做君
[00:13:18.740 --> 00:13:20.740]  但是他自己就躲起來了
[00:13:20.740 --> 00:13:23.340]  大家可以猜想到他的心情是什麼
[00:13:23.340 --> 00:13:25.340]  好像是否自己不配
[00:13:25.340 --> 00:13:26.660]  還是自己對自己沒有信心
[00:13:26.660 --> 00:13:28.260]  還是對神沒有信心
[00:13:28.260 --> 00:13:30.260]  是否謙卑的心態呢
[00:13:30.260 --> 00:13:31.740]  很可能不是謙卑
[00:13:31.740 --> 00:13:33.260]  很可能是缺乏信心
[00:13:33.260 --> 00:13:35.860]  或者是覺得自己不配
[00:13:35.860 --> 00:13:37.860]  但是在這裡看到的時候
[00:13:37.860 --> 00:13:39.460]  撒姆爾就對眾人說
[00:13:39.460 --> 00:13:40.980]  你看看吧
[00:13:40.980 --> 00:13:42.180]  就在這裡看看
[00:13:42.180 --> 00:13:44.180]  看看他的外表
[00:13:44.180 --> 00:13:46.180]  這個就是你所選擇的
[00:13:46.180 --> 00:13:47.180]  你所需要的
[00:13:47.180 --> 00:13:48.780]  你所喜愛的人
[00:13:48.780 --> 00:13:49.780]  你出來
[00:13:49.780 --> 00:13:51.180]  沒有一個人
[00:13:51.180 --> 00:13:54.460]  你們當中沒有一個人比他更好
[00:13:54.460 --> 00:13:55.620]  更高大
[00:13:55.620 --> 00:13:57.620]  樣子看得
[00:13:57.620 --> 00:14:00.700]  沒有一個人的外表比他更加吸引
[00:14:00.700 --> 00:14:03.700]  明明他就不是一個領袖的
[00:14:03.700 --> 00:14:05.980]  他的出身不是一個領袖
[00:14:05.980 --> 00:14:07.980]  我們從第十一章那裡看到
[00:14:07.980 --> 00:14:10.460]  他在田裡面趕牛
[00:14:10.460 --> 00:14:11.780]  就是看牛
[00:14:11.780 --> 00:14:16.060]  他在農莊田間那裡趕牛
[00:14:16.060 --> 00:14:18.660]  他有沒有受過軍事訓練
[00:14:18.660 --> 00:14:19.660]  有沒有去打過仗
[00:14:19.660 --> 00:14:20.860]  很可能沒有
[00:14:20.860 --> 00:14:24.140]  我們從下文當中可以看到這個事情
[00:14:24.140 --> 00:14:25.340]  就是他了
[00:14:25.340 --> 00:14:30.820]  就是這個高大英俊的年輕人
[00:14:30.820 --> 00:14:31.900]  他就大聲
[00:14:31.900 --> 00:14:33.220]  個個都是大聲呼呼
[00:14:33.220 --> 00:14:36.060]  呼呼說願王萬歲
[00:14:36.060 --> 00:14:38.060]  就願這個他們的君王
[00:14:38.060 --> 00:14:39.860]  他們承認接納了
[00:14:39.860 --> 00:14:42.180]  這個他們從來不認識的
[00:14:42.180 --> 00:14:44.580]  的蘇羅
[00:14:44.580 --> 00:14:45.580]  原來這個就是蘇羅
[00:14:45.580 --> 00:14:46.900]  就是他們的君王
[00:14:46.900 --> 00:14:48.420]  很多人不認識他
[00:14:48.420 --> 00:14:51.060]  就說願王萬歲
[00:14:51.060 --> 00:14:54.140]  三寶二就對百姓說了
[00:14:54.140 --> 00:14:58.740]  就會將他所有的事情說明出來
[00:14:58.740 --> 00:15:00.660]  解釋給他聽這個君王是怎樣
[00:15:00.660 --> 00:15:02.660]  寄在他的書上面
[00:15:02.660 --> 00:15:05.180]  放在耶和華面前去記錄起來
[00:15:05.180 --> 00:15:08.380]  然後就閃散那些叫那些
[00:15:08.380 --> 00:15:09.660]  你現在完了
[00:15:09.660 --> 00:15:10.740]  這個就是你的皇帝
[00:15:10.740 --> 00:15:13.540]  你所要求的君王
[00:15:13.540 --> 00:15:15.020]  這個就是了
[00:15:15.020 --> 00:15:16.700]  就叫他們回家
[00:15:16.700 --> 00:15:18.900]  那麼蘇羅就回家了
[00:15:18.900 --> 00:15:20.340]  那麼有一幫
[00:15:20.340 --> 00:15:23.100]  我們知道蘇羅他已經有聖靈充滿了他們
[00:15:23.100 --> 00:15:24.100]  充滿了他
[00:15:24.100 --> 00:15:26.460]  我們在第十章的時候看到
[00:15:26.460 --> 00:15:27.900]  他聖靈已經充滿了
[00:15:27.900 --> 00:15:29.340]  他的生命改變
[00:15:29.340 --> 00:15:34.300]  神就感動一幫那幫的民眾去跟從他
[00:15:34.300 --> 00:15:35.300]  有一幫人去跟從他
[00:15:35.300 --> 00:15:38.980]  但是當中有一些匪徒
[00:15:38.980 --> 00:15:40.220]  這裡有三個人
[00:15:40.220 --> 00:15:41.660]  三個批人
[00:15:41.660 --> 00:15:43.580]  有一幫以色列民
[00:15:43.580 --> 00:15:45.540]  就選擇跟從神
[00:15:45.540 --> 00:15:51.300]  耶和華神所高納的蘇羅
[00:15:51.300 --> 00:15:52.540]  匪徒
[00:15:52.540 --> 00:15:54.180]  英文就是wicked的新
[00:15:54.180 --> 00:15:57.020]  就是一幫很邪惡的兒女
[00:15:57.020 --> 00:15:58.940]  就是神的以色列民
[00:15:58.940 --> 00:16:02.740]  就在這裡講一些晦氣的話
[00:16:02.740 --> 00:16:05.260]  這個人
[00:16:05.260 --> 00:16:11.300]  有什麼資格做他的君王
[00:16:11.300 --> 00:16:14.580]  他明明就在田間裡面趕牛
[00:16:14.580 --> 00:16:15.860]  他有沒有出去打過仗
[00:16:15.860 --> 00:16:17.940]  有沒有打過菲利斯人
[00:16:17.940 --> 00:16:19.020]  有沒有打過仗
[00:16:19.020 --> 00:16:20.260]  有沒有受過軍事訓練
[00:16:20.260 --> 00:16:22.620]  他這幫匪徒
[00:16:22.620 --> 00:16:24.100]  真的出去跟人家打過
[00:16:24.100 --> 00:16:28.260]  跟人家爭鬥過
[00:16:28.260 --> 00:16:32.340]  他憑什麼帶領我們以色列民
[00:16:32.340 --> 00:16:34.020]  去跟從耶和華神
[00:16:34.020 --> 00:16:35.940]  去保護我們
[00:16:35.940 --> 00:16:38.900]  第三就是看到蘇羅的反應
[00:16:38.900 --> 00:16:42.020]  蘇羅就沒有理會這些言語
[00:16:42.020 --> 00:16:46.260]  他繼續去之後的故事
[00:16:46.260 --> 00:16:48.820]  我們下次就會分享
[00:16:48.820 --> 00:16:51.020]  我們看到這裡的這個故事當中
[00:16:51.020 --> 00:16:56.020]  我們看到有幾個回應的
[00:16:56.020 --> 00:16:58.540]  我們基督徒可以回應的重點
[00:16:58.540 --> 00:17:02.100]  我們怎樣在危難當中去面對危難呢
[00:17:02.100 --> 00:17:04.380]  我們基督徒怎樣去面對呢
[00:17:04.380 --> 00:17:05.340]  第一個回應重點
[00:17:05.340 --> 00:17:09.460]  我們首先真的不可以嫌棄神
[00:17:09.460 --> 00:17:11.340]  千萬不要嫌棄神
[00:17:11.340 --> 00:17:12.780]  因為雖然我們的婚姻
[00:17:12.780 --> 00:17:15.220]  或者我們的身體的狀況
[00:17:15.220 --> 00:17:16.100]  疾病上面
[00:17:16.100 --> 00:17:18.500]  或者感情生活上面
[00:17:18.500 --> 00:17:19.620]  或者是喪失了配偶
[00:17:19.620 --> 00:17:22.020]  或者跟配偶吵架
[00:17:22.020 --> 00:17:26.060]  我們生活上面有各樣的困難的時候
[00:17:26.060 --> 00:17:28.540]  神一直都沒有離開我們
[00:17:28.540 --> 00:17:30.900]  我們主耶穌基督
[00:17:30.900 --> 00:17:32.300]  一直都在我們身邊
[00:17:32.300 --> 00:17:34.860]  聖靈住在我們心裡面
[00:17:34.860 --> 00:17:36.980]  我們心裡面雖然有個
[00:17:36.980 --> 00:17:41.740]  好像這些災難將我們的身體扯開了
[00:17:41.740 --> 00:17:45.260]  好像心靈上面沒有了一塊
[00:17:45.260 --> 00:17:49.860]  好像你跟一個青少年聊天的時候
[00:17:49.860 --> 00:17:52.700]  當你受到這個困難 困苦當中
[00:17:52.700 --> 00:17:55.460]  那個生命好像缺少了一些東西
[00:17:55.460 --> 00:17:56.780]  好像那個地洞
[00:17:56.780 --> 00:17:58.780]  剛才那個地洞那樣
[00:17:58.780 --> 00:18:01.980]  突然間在上面好像很好
[00:18:01.980 --> 00:18:06.020]  但是原來那些雨水
[00:18:06.020 --> 00:18:10.020]  加上這個二氧化碳就有些酸性的
[00:18:10.020 --> 00:18:12.100]  加上那些硫酸 雨那樣
[00:18:12.100 --> 00:18:14.980]  就滲入了下面的石灰石裡面
[00:18:14.980 --> 00:18:16.820]  那個Limestone裡面
[00:18:16.820 --> 00:18:23.340]  上面雖然在一些concrete的路面鋪好很漂亮
[00:18:23.340 --> 00:18:25.220]  但是下面的石灰石
[00:18:25.220 --> 00:18:30.180]  已經慢慢地透過那些縫隙滲入融化了
[00:18:30.180 --> 00:18:31.460]  有一個空洞在當中
[00:18:31.460 --> 00:18:34.620]  我們的生命的心情都好像一樣
[00:18:34.620 --> 00:18:36.980]  我們好像來到教會的時候
[00:18:36.980 --> 00:18:39.700]  我們生活上有很多各樣的困難
[00:18:39.700 --> 00:18:41.660]  很大的一件事
[00:18:41.660 --> 00:18:46.980]  心裡面其實有個空洞在當中
[00:18:46.980 --> 00:18:52.380]  這個空洞只有藉著我們被聖靈去充滿這個空間
