
[00:00:00.000 --> 00:00:06.000]  今天和大家繼續分享上個主日開始了的訊息
[00:05:08.000 --> 00:05:09.000]  又舔我
[00:05:09.000 --> 00:05:10.000]  我都不理他
[00:05:10.000 --> 00:05:11.000]  我不怕狗
[00:05:11.000 --> 00:05:13.000]  那我就跟他說
[00:05:13.000 --> 00:05:16.000]  我有一樣東西
[00:05:16.000 --> 00:05:18.000]  你一定要考慮一下
[00:05:18.000 --> 00:05:20.000]  Consider
[00:05:20.000 --> 00:05:24.000]  就是Jesus這個人物
[00:05:24.000 --> 00:05:25.000]  我說你想想
[00:05:25.000 --> 00:05:27.000]  Jesus這個人物
[00:05:27.000 --> 00:05:29.000]  他影響這個世界
[00:05:29.000 --> 00:05:30.000]  多厲害
[00:05:30.000 --> 00:05:33.000]  差不多類似這篇文章
[00:05:33.000 --> 00:05:36.000]  我說他已經離開了這個世界
[00:05:36.000 --> 00:05:37.000]  死了
[00:05:37.000 --> 00:05:38.000]  我們說他復活了
[00:05:38.000 --> 00:05:40.000]  升天
[00:05:40.000 --> 00:05:42.000]  二千年了
[00:05:42.000 --> 00:05:46.000]  二千年他仍然能夠影響這個世界
[00:05:46.000 --> 00:05:48.000]  我說你想想他
[00:05:48.000 --> 00:05:52.000]  思考一下他
[00:05:52.000 --> 00:05:53.000]  沒有啊
[00:05:53.000 --> 00:05:58.000]  這是一個很casual的對話
[00:05:58.000 --> 00:05:59.000]  我真的覺得
[00:05:59.000 --> 00:06:01.000]  還有
[00:06:01.000 --> 00:06:04.000]  不知為何我經常遇到外籍人士
[00:06:04.000 --> 00:06:05.000]  因為我見到他們
[00:06:05.000 --> 00:06:07.000]  我會跟他們聊天
[00:06:07.000 --> 00:06:09.000]  在我們的銀禧辦公室
[00:06:09.000 --> 00:06:11.000]  樓下有個街市
[00:06:11.000 --> 00:06:13.000]  街市有個廁所
[00:06:13.000 --> 00:06:14.000]  廁所門口
[00:06:14.000 --> 00:06:16.000]  不是真的在門口
[00:06:16.000 --> 00:06:18.000]  很近
[00:06:18.000 --> 00:06:20.000]  差不多這裡到鋼琴
[00:06:20.000 --> 00:06:22.000]  不過門是閘著的
[00:06:22.000 --> 00:06:23.000]  又有一張桌子
[00:06:23.000 --> 00:06:26.000]  時常見到一個外籍人士坐在那裡
[00:06:26.000 --> 00:06:28.000]  我經過就跟他說Hi
[00:06:28.000 --> 00:06:30.000]  我跟他聊天
[00:06:30.000 --> 00:06:32.000]  有時候碰到他
[00:06:32.000 --> 00:06:34.000]  有一次我看到他拿著一本書看
[00:06:34.000 --> 00:06:35.000]  我看一看
[00:06:35.000 --> 00:06:37.000]  說Holy Spirit
[00:06:37.000 --> 00:06:40.000]  我就跟他聊天溝通
[00:06:40.000 --> 00:06:43.000]  知道他是一個信耶穌的人
[00:06:43.000 --> 00:06:45.000]  是外籍人士在香港
[00:06:45.000 --> 00:06:48.000]  我就想了解一下他
[00:06:48.000 --> 00:06:50.000]  你知道所謂信耶穌
[00:06:50.000 --> 00:06:53.000]  很多都說叫信耶穌
[00:06:53.000 --> 00:06:54.000]  就算你問摩門教
[00:06:54.000 --> 00:06:55.000]  他都說信
[00:06:55.000 --> 00:06:57.000]  不過他對耶穌的態度
[00:06:57.000 --> 00:06:59.000]  跟我們是完全不同
[00:06:59.000 --> 00:07:00.000]  就算耶和華見證人
[00:07:00.000 --> 00:07:02.000]  他都信耶穌的
[00:07:02.000 --> 00:07:04.000]  不過看他信耶穌是誰
[00:07:04.000 --> 00:07:05.000]  重要的是
[00:07:05.000 --> 00:07:08.000]  你究竟當主耶穌是誰呢
[00:07:08.000 --> 00:07:10.000]  我又跟他聊天
[00:07:10.000 --> 00:07:14.000]  他是真真正正的一個Believer
[00:07:14.000 --> 00:07:16.000]  當然不是我們浸信會的
[00:07:16.000 --> 00:07:18.000]  我不說他什麼Denomination
[00:07:18.000 --> 00:07:20.000]  又跟他聊天
[00:07:20.000 --> 00:07:24.000]  我為什麼用這個做一個所謂開場白呢
[00:07:24.000 --> 00:07:26.000]  其實沒什麼特別
[00:07:26.000 --> 00:07:29.000]  是因為這個One Solitary Life
[00:07:29.000 --> 00:07:31.000]  這篇東西
[00:07:31.000 --> 00:07:33.000]  是一個叫James的Last Name
[00:07:33.000 --> 00:07:34.000]  我又忘記了
[00:07:34.000 --> 00:07:36.000]  我知道他的Last Name是什麼
[00:07:36.000 --> 00:07:37.000]  因為我打One Solitary Life
[00:07:37.000 --> 00:07:39.000]  他告訴我這個人是誰寫的
[00:07:39.000 --> 00:07:42.000]  這個人是1924年去世的
[00:07:42.000 --> 00:07:45.000]  差不多90多年前的人
[00:07:45.000 --> 00:07:47.000]  為什麼我要找他是誰呢
[00:07:47.000 --> 00:07:48.000]  他寫這篇東西寫得這麼好
[00:07:48.000 --> 00:07:51.000]  我就想他會不會有另一篇東西
[00:07:51.000 --> 00:07:53.000]  Make sense?
[00:07:53.000 --> 00:07:55.000]  譬如你讀過李把秀詩
[00:07:55.000 --> 00:07:56.000]  這麼棒的
[00:07:56.000 --> 00:07:57.000]  你也想看看這個作者
[00:07:57.000 --> 00:07:58.000]  叫李白
[00:07:58.000 --> 00:07:59.000]  他有沒有寫其他的詩
[00:07:59.000 --> 00:08:01.000]  應該也有不少份量
[00:08:01.000 --> 00:08:02.000]  誰知道
[00:08:02.000 --> 00:08:06.000]  幹事哥哥找完之後
[00:08:06.000 --> 00:08:07.000]  他說沒有
[00:08:07.000 --> 00:08:08.000]  什麼都沒有
[00:08:08.000 --> 00:08:10.000]  不過他有書的
[00:08:10.000 --> 00:08:11.000]  有書的
[00:08:11.000 --> 00:08:15.000]  但是文章、短文就沒有在電腦找到
[00:08:15.000 --> 00:08:17.000]  同樣地我上個主日
[00:08:17.000 --> 00:08:20.000]  跟大家一開始分享的時候
[00:08:20.000 --> 00:08:22.000]  我都是說一件事
[00:08:22.000 --> 00:08:25.000]  我們究竟當耶穌是誰是很重要的
[00:08:25.000 --> 00:08:26.000]  如果你問我
[00:08:26.000 --> 00:08:28.000]  你當梁牧師是誰呢
[00:08:28.000 --> 00:08:29.000]  我告訴你
[00:08:29.000 --> 00:08:31.000]  我最近收到一些評語
[00:08:31.000 --> 00:08:34.000]  最近有人給我一些評語
[00:08:34.000 --> 00:08:35.000]  你呀
[00:08:35.000 --> 00:08:37.000]  我告訴你你是怎樣的
[00:08:37.000 --> 00:08:38.000]  你很主觀的
[00:08:38.000 --> 00:08:41.000]  你說話什麼都對的
[00:08:41.000 --> 00:08:45.000]  你不喜歡聽別人說話的
[00:08:45.000 --> 00:08:50.000]  這麼好的評語都可以
[00:08:51.000 --> 00:08:52.000]  我覺得是好的
[00:08:52.000 --> 00:08:54.000]  因為聖經有一句說話
[00:08:54.000 --> 00:08:57.000]  人的稱讚也是戀人
[00:08:57.000 --> 00:09:01.000]  但是當有人這麼
[00:09:01.000 --> 00:09:06.000]  真的從心裡說出這些話的時候
[00:09:06.000 --> 00:09:09.000]  我要反省
[00:09:09.000 --> 00:09:11.000]  我要反省
[00:09:11.000 --> 00:09:14.000]  為什麼有人會覺得我這麼主觀呢
[00:09:14.000 --> 00:09:16.000]  為什麼有人會覺得我
[00:09:16.000 --> 00:09:19.000]  說我是對人家是錯的呢
[00:09:22.000 --> 00:09:24.000]  我覺得重要的是自己要反省
[00:09:24.000 --> 00:09:26.000]  今天呢
[00:09:26.000 --> 00:09:27.000]  1月1號
[00:09:27.000 --> 00:09:28.000]  你知道昨晚
[00:09:28.000 --> 00:09:30.000]  很多東西的
[00:09:30.000 --> 00:09:31.000]  我看那些
[00:09:31.000 --> 00:09:33.000]  WhatsApp裡面的
[00:09:33.000 --> 00:09:36.000]  靈修分享
[00:09:36.000 --> 00:09:37.000]  我每天看十多篇的
[00:09:37.000 --> 00:09:39.000]  然後我選了好的
[00:09:39.000 --> 00:09:40.000]  我要了它
[00:09:40.000 --> 00:09:42.000]  然後發出去給二百多個人
[00:09:42.000 --> 00:09:43.000]  原來有
[00:09:43.000 --> 00:09:45.000]  我數了原來有二百多人
[00:09:45.000 --> 00:09:47.000]  有些群組來的
[00:09:47.000 --> 00:09:49.000]  不然我按到手都軟了
[00:09:50.000 --> 00:09:52.000]  很多很多都說
[00:09:52.000 --> 00:09:54.000]  現在是年終了
[00:09:54.000 --> 00:09:57.000]  我們要回想過去一年
[00:09:57.000 --> 00:09:59.000]  有些什麼東西
[00:09:59.000 --> 00:10:00.000]  是做得失敗的
[00:10:00.000 --> 00:10:01.000]  說錯話的
[00:10:01.000 --> 00:10:03.000]  或者做錯事的
[00:10:03.000 --> 00:10:05.000]  或者有什麼罪向神認的
[00:10:05.000 --> 00:10:06.000]  很多時候
[00:10:06.000 --> 00:10:07.000]  年尾當然是這樣
[00:10:07.000 --> 00:10:08.000]  今天就不是了
[00:10:08.000 --> 00:10:09.000]  今天叫做
[00:10:09.000 --> 00:10:10.000]  重新立志
[00:10:10.000 --> 00:10:11.000]  又來過了
[00:10:11.000 --> 00:10:13.000]  好
[00:10:13.000 --> 00:10:15.000]  時間關係
[00:10:15.000 --> 00:10:17.000]  為什麼這麼快
[00:10:17.000 --> 00:10:18.000]  今天的時間
[00:10:19.000 --> 00:10:21.000]  今天跟大家繼續看
[00:10:21.000 --> 00:10:23.000]  耶穌基督的
[00:10:23.000 --> 00:10:25.000]  七個與天父相同
[00:10:25.000 --> 00:10:26.000]  其實我昨晚
[00:10:26.000 --> 00:10:28.000]  在這裡再看這段經文
[00:10:28.000 --> 00:10:29.000]  今天的講章
[00:10:29.000 --> 00:10:31.000]  我自己溫習的時候
[00:10:31.000 --> 00:10:32.000]  我發覺不止七個
[00:10:32.000 --> 00:10:33.000]  有八個
[00:10:33.000 --> 00:10:35.000]  我還想多了一個出來
[00:10:35.000 --> 00:10:37.000]  不過呢
[00:10:37.000 --> 00:10:39.000]  我想一會兒說還是不說
[00:10:39.000 --> 00:10:41.000]  好 我們看下去
[00:10:41.000 --> 00:10:42.000]  繼續
[00:10:42.000 --> 00:10:43.000]  上一個主題
[00:10:43.000 --> 00:10:44.000]  跟大家
[00:10:44.000 --> 00:10:45.000]  很簡單的
[00:10:45.000 --> 00:10:46.000]  就說
[00:10:46.000 --> 00:10:47.000]  是
[00:10:47.000 --> 00:10:48.000]  有些不好的看法
[00:10:48.000 --> 00:10:49.000]  不好的看法是什麼
[00:10:49.000 --> 00:10:50.000]  說他瘋的
[00:10:50.000 --> 00:10:51.000]  瘋狂了的
[00:10:51.000 --> 00:10:52.000]  和甚至
[00:10:52.000 --> 00:10:53.000]  他是有能力
[00:10:53.000 --> 00:10:55.000]  他們不能夠去否認
[00:10:55.000 --> 00:10:56.000]  耶穌基督能夠
[00:10:56.000 --> 00:10:57.000]  行神蹟騎士
[00:10:57.000 --> 00:10:58.000]  趕鬼醫病
[00:10:58.000 --> 00:11:00.000]  但是他們說
[00:11:00.000 --> 00:11:01.000]  那你的能力是哪裡來的
[00:11:01.000 --> 00:11:02.000]  他說你的能力是
[00:11:02.000 --> 00:11:03.000]  黑暗的勢力
[00:11:03.000 --> 00:11:05.000]  這樣
[00:11:05.000 --> 00:11:06.000]  這樣去
[00:11:06.000 --> 00:11:08.000]  詆毀耶穌基督
[00:11:08.000 --> 00:11:10.000]  那個能力的源頭
[00:11:10.000 --> 00:11:12.000]  所以耶穌很生氣
[00:11:12.000 --> 00:11:13.000]  生氣到怎樣
[00:11:13.000 --> 00:11:16.000]  他說你罵我也OK的
[00:11:17.000 --> 00:11:19.000]  但是你罵這個聖靈
[00:11:19.000 --> 00:11:22.000]  你罪不得赦
[00:11:22.000 --> 00:11:23.000]  嘩
[00:11:23.000 --> 00:11:24.000]  很嚴重
[00:11:24.000 --> 00:11:25.000]  耶穌基督這個
[00:11:25.000 --> 00:11:27.000]  責備真的不是開玩笑的
[00:11:27.000 --> 00:11:30.000]  你罵我OK
[00:11:30.000 --> 00:11:32.000]  他都
[00:11:32.000 --> 00:11:33.000]  唉
[00:11:33.000 --> 00:11:34.000]  忍耐
[00:11:34.000 --> 00:11:35.000]  但是你去
[00:11:35.000 --> 00:11:36.000]  褻瀆聖靈
[00:11:36.000 --> 00:11:38.000]  罪不得赦
[00:11:38.000 --> 00:11:40.000]  這兩個就是不好的看法
[00:11:40.000 --> 00:11:42.000]  好的看法
[00:11:42.000 --> 00:11:44.000]  都跟大家說過了
[00:11:44.000 --> 00:11:45.000]  就是
[00:11:45.000 --> 00:11:46.000]  嘩
[00:11:46.000 --> 00:11:47.000]  這麼厲害
[00:11:47.000 --> 00:11:48.000]  哪有這樣的智慧
[00:11:48.000 --> 00:11:50.000]  哪有這樣的能力
[00:11:50.000 --> 00:11:52.000]  於是他們就說
[00:11:52.000 --> 00:11:54.000]  哦
[00:11:54.000 --> 00:11:56.000]  他可能就是那個
[00:11:56.000 --> 00:11:58.000]  褻瀆自己
[00:11:58.000 --> 00:12:00.000]  可能就是我殺了那個
[00:12:00.000 --> 00:12:02.000]  施浸約翰
[00:12:02.000 --> 00:12:04.000]  他從死裡復活
[00:12:04.000 --> 00:12:06.000]  褻瀆就覺得他
[00:12:06.000 --> 00:12:07.000]  那就是說
[00:12:07.000 --> 00:12:08.000]  這個很厲害
[00:12:08.000 --> 00:12:09.000]  死裡復活
[00:12:09.000 --> 00:12:10.000]  所以這個是
[00:12:10.000 --> 00:12:11.000]  正面的
[00:12:11.000 --> 00:12:12.000]  你不要說是負面
[00:12:12.000 --> 00:12:13.000]  是正面的
[00:12:13.000 --> 00:12:14.000]  他有這樣的能力
[00:12:14.000 --> 00:12:16.000]  因為他可能就是那個
[00:12:16.000 --> 00:12:17.000]  他害怕
[00:12:17.000 --> 00:12:18.000]  另外
[00:12:18.000 --> 00:12:20.000]  就是尼哥底姆
[00:12:20.000 --> 00:12:21.000]  他說我們
[00:12:21.000 --> 00:12:22.000]  知道
[00:12:22.000 --> 00:12:23.000]  他談過的
[00:12:23.000 --> 00:12:24.000]  商量過
[00:12:24.000 --> 00:12:25.000]  討論過
[00:12:25.000 --> 00:12:26.000]  整群法理菜人
[00:12:26.000 --> 00:12:28.000]  這個人很厲害
[00:12:28.000 --> 00:12:31.000]  他對聖經的認識
[00:12:31.000 --> 00:12:33.000]  說的話的權柄
[00:12:33.000 --> 00:12:34.000]  他說
[00:12:34.000 --> 00:12:36.000]  他甚至
[00:12:36.000 --> 00:12:37.000]  他說什麼
[00:12:37.000 --> 00:12:40.000]  他說我們知道你是從神那裡來做老師的
[00:12:40.000 --> 00:12:41.000]  因為你所行的神蹟
[00:12:41.000 --> 00:12:43.000]  沒有神同在
[00:12:43.000 --> 00:12:45.000]  沒有人能夠行的
[00:12:45.000 --> 00:12:46.000]  所以他都知道
[00:12:46.000 --> 00:12:47.000]  是神與
[00:12:47.000 --> 00:12:50.000]  這位
[00:12:50.000 --> 00:12:51.000]  耶穌同在
[00:12:51.000 --> 00:12:53.000]  這些是一些
[00:12:53.000 --> 00:12:55.000]  高舉的
[00:12:55.000 --> 00:12:56.000]  不是貶低他
[00:12:56.000 --> 00:12:58.000]  哇你這麼厲害
[00:12:58.000 --> 00:12:59.000]  究竟你是
[00:12:59.000 --> 00:13:01.000]  你是誰來的
[00:13:01.000 --> 00:13:02.000]  我們知道
[00:13:02.000 --> 00:13:03.000]  如果不是
[00:13:03.000 --> 00:13:04.000]  神和你一起
[00:13:04.000 --> 00:13:05.000]  你做不到這些事的
[00:13:05.000 --> 00:13:06.000]  所以他都要
[00:13:06.000 --> 00:13:07.000]  晚上
[00:13:07.000 --> 00:13:08.000]  不知道靜悄悄
[00:13:08.000 --> 00:13:09.000]  還是放工
[00:13:09.000 --> 00:13:10.000]  太忙了
[00:13:10.000 --> 00:13:11.000]  放工才來找他
[00:13:11.000 --> 00:13:13.000]  上次和大家說過
[00:13:13.000 --> 00:13:14.000]  不重複
[00:13:14.000 --> 00:13:15.000]  就是說
[00:13:15.000 --> 00:13:17.000]  他是與天父神同樣
[00:13:17.000 --> 00:13:18.000]  你自己看回那些經文
[00:13:18.000 --> 00:13:19.000]  如果上個禮拜不在
[00:13:19.000 --> 00:13:21.000]  另外第二點來說
[00:13:21.000 --> 00:13:23.000]  他是與天父神同等
[00:13:23.000 --> 00:13:25.000]  同樣
[00:13:25.000 --> 00:13:28.000]  都已經不是小事了
[00:13:28.000 --> 00:13:29.000]  同等
[00:13:29.000 --> 00:13:31.000]  和神同等
[00:13:31.000 --> 00:13:33.000]  還有上次和大家說
[00:13:33.000 --> 00:13:35.000]  同是被稱為父的
[00:13:35.000 --> 00:13:37.000]  我們說天父天父
[00:13:37.000 --> 00:13:38.000]  但是耶穌基督
[00:13:38.000 --> 00:13:39.000]  是被稱為父的
[00:13:39.000 --> 00:13:41.000]  好 今天和大家繼續看
[00:13:41.000 --> 00:13:43.000]  他是同始同末的
[00:13:43.000 --> 00:13:45.000]  在以上有書第44章第6節
[00:13:45.000 --> 00:13:47.000]  耶和華以色列的君王
[00:13:47.000 --> 00:13:49.000]  以色列的救贖主
[00:13:49.000 --> 00:13:51.000]  萬鈞之耶和華
[00:13:51.000 --> 00:13:53.000]  如此說是神自己說的
[00:13:53.000 --> 00:13:55.000]  我是首先的
[00:13:55.000 --> 00:13:57.000]  也是末後的
[00:13:57.000 --> 00:13:59.000]  除我以外再沒有神
[00:13:59.000 --> 00:14:01.000]  神的定義是什麼呢
[00:14:01.000 --> 00:14:03.000]  在我們的聖經裡面
[00:14:03.000 --> 00:14:05.000]  神的定義是什麼
[00:14:05.000 --> 00:14:07.000]  我曾經都提過
[00:14:07.000 --> 00:14:09.000]  就是當摩西問神
[00:14:09.000 --> 00:14:11.000]  那你叫什麼名字
[00:14:11.000 --> 00:14:13.000]  你知道名字代表了一些東西
[00:14:13.000 --> 00:14:15.000]  為什麼有人改兒子
[00:14:15.000 --> 00:14:17.000]  做什麼
[00:14:17.000 --> 00:14:19.000]  阿強
[00:14:19.000 --> 00:14:21.000]  想他強嘛
[00:14:21.000 --> 00:14:23.000]  難道你改名阿弱嗎
[00:14:23.000 --> 00:14:25.000]  會不會啊 不會的
[00:14:25.000 --> 00:14:27.000]  為什麼有人改女兒
[00:14:27.000 --> 00:14:29.000]  做淑嫻
[00:14:29.000 --> 00:14:31.000]  你好像叫淑嫻的
[00:14:31.000 --> 00:14:33.000]  就是賢淑又嫻
[00:14:33.000 --> 00:14:35.000]  我都不太知道嫻是什麼意思
[00:14:35.000 --> 00:14:37.000]  嫻就是
[00:14:37.000 --> 00:14:39.000]  總之就是好的
[00:14:39.000 --> 00:14:41.000]  是不是
[00:14:41.000 --> 00:14:43.000]  所以改個名字很重要
[00:14:43.000 --> 00:14:45.000]  所以當摩西問神
[00:14:45.000 --> 00:14:47.000]  喂 怎麼稱呼你啊
[00:14:47.000 --> 00:14:49.000]  你現在叫我做一件這麼辛苦的事
[00:14:49.000 --> 00:14:51.000]  去到埃及法老王
[00:14:51.000 --> 00:14:53.000]  不是人不敢稟的
[00:14:53.000 --> 00:14:55.000]  放走了那些人
[00:14:55.000 --> 00:14:57.000]  百多萬的奴隸
[00:14:57.000 --> 00:14:59.000]  廉價
[00:14:59.000 --> 00:15:01.000]  不是廉價
[00:15:01.000 --> 00:15:03.000]  是不用錢的
[00:15:03.000 --> 00:15:05.000]  那些奴隸的子女都是奴隸
[00:15:05.000 --> 00:15:07.000]  你叫我去
[00:15:07.000 --> 00:15:09.000]  我憑什麼去啊
[00:15:09.000 --> 00:15:11.000]  我變兩個
[00:15:11.000 --> 00:15:13.000]  我們叫做
[00:15:13.000 --> 00:15:15.000]  神跡
[00:15:15.000 --> 00:15:17.000]  玩兩個魔術
[00:15:17.000 --> 00:15:19.000]  他那班人都會玩
[00:15:19.000 --> 00:15:21.000]  我怎樣啊
[00:15:21.000 --> 00:15:23.000]  神就告訴他
[00:15:23.000 --> 00:15:25.000]  中文聖經我曾經提過
[00:15:25.000 --> 00:15:27.000]  翻譯來的
[00:15:27.000 --> 00:15:29.000]  中文聖經說
[00:15:29.000 --> 00:15:31.000]  自有永有的
[00:15:31.000 --> 00:15:33.000]  講到可以的含義
[00:15:33.000 --> 00:15:35.000]  那個不容易翻譯
[00:15:35.000 --> 00:15:37.000]  那個含義是什麼
[00:15:37.000 --> 00:15:39.000]  就是色在金在
[00:15:39.000 --> 00:15:41.000]  以後都在的意思
