
[00:00:00.000 --> 00:00:08.000]  近來,香港越來越多基督徒希望主耶穌早些回來
[00:02:06.000 --> 00:02:17.000]  「論到睡了的人,我們不願意,弟兄們不知道,恐怕你們憂傷,像那些沒有指望的人一樣」
[00:02:17.000 --> 00:02:25.000]  保羅用「睡了的人」來形容離開了世界的信徒
[00:02:25.000 --> 00:02:36.000]  他用「睡」字,這個愚民的意思很好,這個字就是描寫、形容一個嬰孩很安詳的睡覺
[00:02:36.000 --> 00:02:43.000]  你可以想像一個搖籃,嬰孩就在搖籃裏面
[00:02:43.000 --> 00:02:46.000]  父母輕輕地搖這個搖籃
[00:02:46.000 --> 00:02:50.000]  唱一首催眠歌,Mimiso那首
[00:02:50.000 --> 00:02:53.000]  嬰孩就很安詳地睡覺
[00:02:53.000 --> 00:03:01.000]  這個就是聖經愚民所說的「睡了的人」的意思
[00:03:01.000 --> 00:03:09.000]  所以聖經形容信徒的死不是死,而是睡,而是嬰孩的睡
[00:03:09.000 --> 00:03:14.000]  這個「睡」字,聖經沒有用來形容耶穌基督的死
[00:03:14.000 --> 00:03:18.000]  耶穌基督的死是死得很清楚,是與上帝隔絕
[00:03:18.000 --> 00:03:20.000]  這個死是一個很痛苦的死
[00:03:20.000 --> 00:03:23.000]  所以彼得前書第二章說
[00:03:23.000 --> 00:03:28.000]  他被掛在木頭上,親身擔當我們的罪
[00:03:28.000 --> 00:03:31.000]  因為他受的鞭傷,我們就得了醫治
[00:03:31.000 --> 00:03:37.000]  上帝叫全世界所有人的罪孽都歸在耶穌基督身上
[00:03:37.000 --> 00:03:43.000]  弟兄姊妹,信耶穌的人能夠用這個「睡」來代替了死
[00:03:43.000 --> 00:03:45.000]  是因為耶穌基督的犧牲
[00:03:45.000 --> 00:03:48.000]  這個就是福音
[00:03:48.000 --> 00:03:50.000]  所以耶穌基督說
[00:03:50.000 --> 00:03:53.000]  信我的人雖然死了都會復活
[00:03:53.000 --> 00:03:56.000]  而活著信我的人必永遠不死
[00:03:56.000 --> 00:04:00.000]  今天你跟我將來會有一天離世
[00:04:00.000 --> 00:04:02.000]  或者你已經離世的親友
[00:04:02.000 --> 00:04:06.000]  如果他信耶穌的話,他不是死,他是睡著
[00:04:06.000 --> 00:04:09.000]  他是一個嬰孩很安詳的睡著
[00:04:09.000 --> 00:04:13.000]  因為嬰孩睡飽之後就會起身
[00:04:13.000 --> 00:04:15.000]  上帝會叫醒他
[00:04:15.000 --> 00:04:20.000]  這個就是福音,你信了耶穌你就不需要死
[00:04:20.000 --> 00:04:27.000]  所以弟兄姊妹,這個耶穌是不是值得你和我去信
[00:04:27.000 --> 00:04:32.000]  你說感謝主,我已經信了耶穌,恭喜你
[00:04:32.000 --> 00:04:36.000]  不過你的親戚朋友,你的爸爸媽媽兄弟姊女
[00:04:36.000 --> 00:04:39.000]  姪子姪女,他們有沒有信耶穌?
[00:04:39.000 --> 00:04:44.000]  如果沒有的話,他將來有一天離開世界就不是睡
[00:04:44.000 --> 00:04:47.000]  就是死
[00:04:47.000 --> 00:04:54.000]  保羅就說,這些在主裡面睡了的人
[00:04:54.000 --> 00:04:56.000]  當耶穌基督回來的時候
[00:04:56.000 --> 00:04:58.000]  耶穌基督會叫醒他們
[00:04:58.000 --> 00:05:00.000]  他們會首先復活
[00:05:00.000 --> 00:05:03.000]  所以這個復活的觀念很重要
[00:05:03.000 --> 00:05:05.000]  第二件事發生就是被提
[00:05:05.000 --> 00:05:10.000]  被提就是信徒被提到空中與主相遇
[00:05:10.000 --> 00:05:14.000]  被提究竟是怎樣的呢?
[00:05:14.000 --> 00:05:16.000]  何時會發生呢?
[00:05:16.000 --> 00:05:21.000]  如果那一刻我做了一些很重要的事
[00:05:21.000 --> 00:05:24.000]  或者很開心的事,是不是都立刻停了呢?
[00:05:24.000 --> 00:05:26.000]  可不可以做完才被提呢?
[00:05:26.000 --> 00:05:30.000]  譬如我和一班弟兄姊妹去西貢吃海鮮
[00:05:30.000 --> 00:05:33.000]  可不可以吃完海鮮才被提呢?
[00:05:33.000 --> 00:05:37.000]  我認為你不需要擔心被提之後沒有海鮮吃
[00:05:37.000 --> 00:05:40.000]  你需要擔心的就是和你一起吃海鮮
[00:05:40.000 --> 00:05:43.000]  才有個個被提,留著你和他們吃
[00:05:43.000 --> 00:05:50.000]  究竟被提的事會怎樣發生呢?
[00:05:50.000 --> 00:05:54.000]  我們聖經其實講了不少
[00:05:54.000 --> 00:05:58.000]  被提這字原文的意思就是一陣大風
[00:05:58.000 --> 00:06:00.000]  將你扯走
[00:06:00.000 --> 00:06:03.000]  扯到空中與主相遇
[00:06:03.000 --> 00:06:06.000]  你想不去都不行
[00:06:06.000 --> 00:06:09.000]  如果你想明白甚麼是被提呢?
[00:06:09.000 --> 00:06:11.000]  有兩幅圖畫,你記住
[00:06:11.000 --> 00:06:13.000]  第一幅就是一陣大風
[00:06:13.000 --> 00:06:16.000]  在一剎那之間,你不知道何時出現
[00:06:16.000 --> 00:06:18.000]  但一出現就會將你扯走
[00:06:18.000 --> 00:06:23.000]  第二幅圖像就是耶穌基督的新郎哥
[00:06:23.000 --> 00:06:26.000]  教會所有信徒就是新娘
[00:06:26.000 --> 00:06:30.000]  耶穌基督要回來拿他的新娘的時候
[00:06:30.000 --> 00:06:33.000]  他強而有力的手臂一拿就拿走了
[00:06:33.000 --> 00:06:37.000]  沒有人能夠攔阻新郎拿新娘
[00:06:37.000 --> 00:06:40.000]  這是第二幅圖像,你記住
[00:06:40.000 --> 00:06:43.000]  全世界的信徒就是教會
[00:06:43.000 --> 00:06:46.000]  耶穌基督就不會拿太古城堂這個堂子
[00:06:46.000 --> 00:06:49.000]  他就拿了裡面的信徒
[00:06:49.000 --> 00:06:54.000]  新郎拿新娘,這個新郎是強而有力的
[00:06:54.000 --> 00:06:58.000]  我結婚的時候就沒有這個強而有力的拿法
[00:06:58.000 --> 00:07:00.000]  我記得幾十年前我結婚的時候
[00:07:00.000 --> 00:07:03.000]  我們在上午十點鐘有個婚禮
[00:07:03.000 --> 00:07:09.000]  完了之後午餐午宴就在一個餐館舉行
[00:07:09.000 --> 00:07:11.000]  當時在加拿大
[00:07:11.000 --> 00:07:16.000]  我的朋友不讓我知道正在弄雞就弄了一套計謀
[00:07:16.000 --> 00:07:19.000]  就將新娘放在裡面
[00:07:19.000 --> 00:07:21.000]  我們是不同車的
[00:07:21.000 --> 00:07:24.000]  我去到餐館等新娘的時候
[00:07:24.000 --> 00:07:28.000]  發現原來他的車走過來還有一套計謀
[00:07:28.000 --> 00:07:31.000]  他就將新娘放在那套計謀裡面
[00:07:31.000 --> 00:07:34.000]  一直走到餐館面前
[00:07:34.000 --> 00:07:37.000]  那個停車場都挺大的
[00:07:37.000 --> 00:07:40.000]  我想去接新娘的時候就不行了
[00:07:40.000 --> 00:07:42.000]  原來他用一把很大的鎖鎖住她在裡面
[00:07:42.000 --> 00:07:45.000]  於是就開始討價還價
[00:07:45.000 --> 00:07:48.000]  我這個新郎就跟耶穌基督的新郎差很遠
[00:07:48.000 --> 00:07:51.000]  我要搞了半個小時很多
[00:07:51.000 --> 00:07:53.000]  要做了很多很難做的事
[00:07:53.000 --> 00:07:55.000]  才拿到新娘
[00:07:55.000 --> 00:07:57.000]  但耶穌基督就不是
[00:07:57.000 --> 00:08:01.000]  他要拿的時候沒有人能夠攔阻到他
[00:08:01.000 --> 00:08:03.000]  而這兩個圖像
[00:08:03.000 --> 00:08:07.000]  就是新郎拿新娘和一陣大風
[00:08:07.000 --> 00:08:11.000]  就是要發生當他被提的時候
[00:08:11.000 --> 00:08:15.000]  我就想太古城堂
[00:08:15.000 --> 00:08:19.000]  如果耶穌基督回來的時候有多少人會被提呢
[00:08:19.000 --> 00:08:21.000]  穆斯林不是每個人都會被提嗎
[00:08:21.000 --> 00:08:23.000]  不是的 只有信了才會被提
[00:08:23.000 --> 00:08:25.000]  記不記得我曾經說過
[00:08:25.000 --> 00:08:27.000]  我估計全香港教會
[00:08:27.000 --> 00:08:29.000]  大約 普遍來說
[00:08:29.000 --> 00:08:31.000]  可能有四分一的人
[00:08:31.000 --> 00:08:35.000]  受了洗而未信
[00:08:35.000 --> 00:08:37.000]  未信
[00:08:37.000 --> 00:08:39.000]  在前幾個禮拜
[00:08:39.000 --> 00:08:41.000]  有一位姊妹帶她的丈夫
[00:08:41.000 --> 00:08:43.000]  受了洗幾年 但未信
[00:08:43.000 --> 00:08:45.000]  來到我辦公室 感謝主他信了
[00:08:45.000 --> 00:08:47.000]  如果有四分一的未信
[00:08:47.000 --> 00:08:50.000]  再加上一些誤導的朋友未信的話
[00:08:50.000 --> 00:08:52.000]  可能都有二三百人
[00:08:52.000 --> 00:08:55.000]  如果被提的時候
[00:08:55.000 --> 00:08:57.000]  誰來照顧他們呢
[00:08:57.000 --> 00:09:00.000]  所有傳道人應該都被提了
[00:09:00.000 --> 00:09:02.000]  如果有一兩個留在這裡就該會了
[00:09:02.000 --> 00:09:07.000]  其實這個都值得我去想這個問題
[00:09:07.000 --> 00:09:09.000]  所以弟兄姊妹
[00:09:09.000 --> 00:09:12.000]  耶穌回來是突然回來
[00:09:12.000 --> 00:09:13.000]  你不知道的
[00:09:13.000 --> 00:09:15.000]  但有些預兆
[00:09:15.000 --> 00:09:17.000]  回來之後有一連串的事情發生
[00:09:17.000 --> 00:09:19.000]  我接著就用幾分鐘的時間
[00:09:19.000 --> 00:09:21.000]  將這些事情告訴你
[00:09:21.000 --> 00:09:23.000]  我不會詳細解釋
[00:09:23.000 --> 00:09:25.000]  但這些事情讓你知道
[00:09:25.000 --> 00:09:28.000]  究竟耶穌回來的時候會發生什麼事
[00:09:28.000 --> 00:09:30.000]  總共我列了八項
[00:09:30.000 --> 00:09:34.000]  第一 祂回來之前有一些末世的預兆
[00:09:34.000 --> 00:09:36.000]  第二 就是被提和復活
[00:09:36.000 --> 00:09:40.000]  第三 就是基督臺前的審判
[00:09:40.000 --> 00:09:42.000]  第四 就是七年的災難
[00:09:42.000 --> 00:09:46.000]  有些神學家認為
[00:09:46.000 --> 00:09:49.000]  七年災難是在被提之前
[00:09:49.000 --> 00:09:52.000]  或者被提在七年災難中間
[00:09:52.000 --> 00:09:55.000]  這叫做災前災中災後的神學思想
[00:09:55.000 --> 00:09:59.000]  我們播道會大部分的傳道人都相信
[00:09:59.000 --> 00:10:03.000]  是被提了才開始災難
[00:10:03.000 --> 00:10:06.000]  我自己的研究都是這樣
[00:10:06.000 --> 00:10:07.000]  有幾個原因
[00:10:07.000 --> 00:10:10.000]  其中一個原因就是我覺得舒服一點
[00:10:10.000 --> 00:10:14.000]  我自己如果是災難之前被提了就好一點
[00:10:14.000 --> 00:10:17.000]  或者主觀一點也說不定
[00:10:17.000 --> 00:10:19.000]  接著就是千禧年的國度
[00:10:19.000 --> 00:10:21.000]  千禧年的國度之後
[00:10:21.000 --> 00:10:23.000]  魔鬼會再次被釋放迷惑烈國
[00:10:23.000 --> 00:10:27.000]  然後上帝就會把他關在火壺裏
[00:10:27.000 --> 00:10:29.000]  然後白色大寶藏的審判
[00:10:29.000 --> 00:10:32.000]  接著就是新天新地
[00:10:32.000 --> 00:10:33.000]  我今天不會講這麼多
[00:10:33.000 --> 00:10:35.000]  我只會講頭兩三項
[00:10:35.000 --> 00:10:41.000]  配合貼撒萊尼加前書四章和第五章
[00:10:41.000 --> 00:10:44.000]  教導我們關於主在來的情況
[00:10:44.000 --> 00:10:53.000]  我們首先看看末世的預兆是什麼
[00:10:53.000 --> 00:10:55.000]  耶穌基督講得很清楚
[00:10:55.000 --> 00:10:58.000]  在馬太福音第24章6至8月
[00:10:58.000 --> 00:11:01.000]  耶穌說你們要聽到打仗和打仗的聲音
[00:11:01.000 --> 00:11:03.000]  不單止一個打仗
[00:11:03.000 --> 00:11:05.000]  還要不要驚慌
[00:11:05.000 --> 00:11:07.000]  因為這些事必須有
[00:11:07.000 --> 00:11:09.000]  只是末期還未到
[00:11:09.000 --> 00:11:11.000]  民要攻打民
[00:11:11.000 --> 00:11:13.000]  國要攻打國
[00:11:13.000 --> 00:11:16.000]  多次都有饑荒地震
[00:11:16.000 --> 00:11:19.000]  這個就是災難的起頭
[00:11:19.000 --> 00:11:24.000]  耶穌說有很多假先知出來的異端
[00:11:24.000 --> 00:11:25.000]  迷惑多人
[00:11:25.000 --> 00:11:27.000]  只因不發的事增多
[00:11:27.000 --> 00:11:30.000]  許多人的愛心漸漸冷淡
[00:11:30.000 --> 00:11:32.000]  唯有忍耐到底的必然得救
[00:11:32.000 --> 00:11:35.000]  這個天國的福音要傳遍天下
[00:11:35.000 --> 00:11:37.000]  對萬民作見證
[00:11:37.000 --> 00:11:39.000]  然後末期才來到
[00:11:39.000 --> 00:11:41.000]  耶穌說有四種預兆
[00:11:41.000 --> 00:11:43.000]  第一種是天災
[00:11:43.000 --> 00:11:44.000]  第二種是人禍
[00:11:44.000 --> 00:11:47.000]  第三種是假先知異端
[00:11:47.000 --> 00:11:50.000]  第四種是福音要傳遍萬民
[00:11:50.000 --> 00:11:52.000]  領召我問你
[00:11:52.000 --> 00:11:54.000]  現在這四種有沒有出現了
[00:11:54.000 --> 00:11:56.000]  出現了
[00:11:56.000 --> 00:11:58.000]  我們看看
[00:11:58.000 --> 00:11:59.000]  天災
[00:11:59.000 --> 00:12:00.000]  人禍
[00:12:00.000 --> 00:12:04.000]  今年是紀念第一次世界大戰100週年
[00:12:04.000 --> 00:12:09.000]  1914年是第一戰開始
[00:12:09.000 --> 00:12:12.000]  現在是2014年
[00:12:12.000 --> 00:12:14.000]  火山爆發
[00:12:14.000 --> 00:12:16.000]  很多地方都發生
[00:12:16.000 --> 00:12:17.000]  海嘯
[00:12:17.000 --> 00:12:19.000]  大家見過不少
[00:12:19.000 --> 00:12:22.000]  地震
[00:12:22.000 --> 00:12:23.000]  饑荒
[00:12:23.000 --> 00:12:25.000]  旱災
[00:12:25.000 --> 00:12:28.000]  沙塵暴
[00:12:28.000 --> 00:12:30.000]  這個世界糧食短缺
[00:12:30.000 --> 00:12:31.000]  尤其是水
[00:12:31.000 --> 00:12:33.000]  水很短缺
[00:12:33.000 --> 00:12:34.000]  還有
[00:12:34.000 --> 00:12:37.000]  異端邪說
[00:12:37.000 --> 00:12:40.000]  而且福音真的傳遍地極
[00:12:40.000 --> 00:12:42.000]  現在每一個國家都有聖經翻譯
[00:12:42.000 --> 00:12:46.000]  唯有一些國家很少的民族部落
[00:12:46.000 --> 00:12:48.000]  只有幾千人
[00:12:48.000 --> 00:12:51.000]  還未翻譯完
[00:12:51.000 --> 00:12:53.000]  其實換句話說
[00:12:53.000 --> 00:12:54.000]  現在時機成熟
[00:12:54.000 --> 00:12:58.000]  耶穌任何時間都可以回來
[00:12:58.000 --> 00:13:00.000]  耶穌自己說
[00:13:00.000 --> 00:13:02.000]  當這些時候出現
[00:13:02.000 --> 00:13:06.000]  你就知道我回來的日子近
[00:13:06.000 --> 00:13:10.000]  保羅在《攝紮萊加前書》
[00:13:10.000 --> 00:13:12.000]  我們剛才讀的第五章描寫得很好
[00:13:12.000 --> 00:13:14.000]  他說好像一個慘難的婦人
[00:13:14.000 --> 00:13:17.000]  一個懷胎的媽媽生孩子
[00:13:17.000 --> 00:13:18.000]  知道一定會生
[00:13:18.000 --> 00:13:19.000]  還有她知道大約什麼時候
[00:13:19.000 --> 00:13:21.000]  不過不知道哪一天
[00:13:21.000 --> 00:13:23.000]  現在我們的情況就是這樣
[00:13:23.000 --> 00:13:24.000]  一定生的
[00:13:24.000 --> 00:13:25.000]  一定出現
[00:13:25.000 --> 00:13:26.000]  而且很近
[00:13:26.000 --> 00:13:27.000]  但不知道哪一天
[00:13:27.000 --> 00:13:29.000]  所以我們要
[00:13:29.000 --> 00:13:34.000]  我們真的要很好的來警醒
[00:13:34.000 --> 00:13:36.000]  好
[00:13:36.000 --> 00:13:43.000]  我們看完回來的預兆
[00:13:43.000 --> 00:13:45.000]  我們看看教會備題
[00:13:45.000 --> 00:13:48.000]  剛才我們讀《攝紮萊加前書》四章十六十七節
[00:13:48.000 --> 00:13:50.000]  講得很清楚
[00:13:50.000 --> 00:13:52.000]  保羅說
[00:13:52.000 --> 00:13:54.000]  因為主必親自從天降臨
[00:13:54.000 --> 00:13:56.000]  有呼叫的聲音
[00:13:56.000 --> 00:13:58.000]  和天使掌的聲音
[00:13:58.000 --> 00:14:00.000]  有神的號吹響
[00:14:00.000 --> 00:14:04.000]  那些在基督裡面死了的人必先復活
[00:14:04.000 --> 00:14:07.000]  復活的意思其實就是
[00:14:07.000 --> 00:14:09.000]  他有一個新的身體
[00:14:09.000 --> 00:14:11.000]  是摸到的身體
[00:14:11.000 --> 00:14:14.000]  你說我的親人是火葬的
[00:14:14.000 --> 00:14:15.000]  或者土葬的
[00:14:15.000 --> 00:14:16.000]  很多年前已經沒有了
[00:14:16.000 --> 00:14:18.000]  但耶穌基督會給他們一個新的身體
[00:14:18.000 --> 00:14:21.000]  一個榮耀的完美的身體給他們
[00:14:21.000 --> 00:14:24.000]  以後我們還活著還存留的人
[00:14:24.000 --> 00:14:26.000]  必和他們一同備題
[00:14:26.000 --> 00:14:28.000]  英文就是caught up
[00:14:28.000 --> 00:14:29.000]  扯到天上
[00:14:29.000 --> 00:14:31.000]  一陣風扯到天上
[00:14:31.000 --> 00:14:34.000]  去魂裡在空中與主相遇
[00:14:34.000 --> 00:14:37.000]  這就是我們就要和主永遠的同在
[00:14:37.000 --> 00:14:39.000]  這個備題
[00:14:39.000 --> 00:14:41.000]  備題完之後第三件事發生
[00:14:41.000 --> 00:14:44.000]  就是基督台前的審判
[00:14:44.000 --> 00:14:46.000]  這個審判不是審判未信的人
[00:14:46.000 --> 00:14:48.000]  是審判備題的那些
[00:14:48.000 --> 00:14:53.000]  和死了的信徒復活的那些人
[00:14:53.000 --> 00:14:56.000]  你怕不怕這個備題
[00:14:56.000 --> 00:14:58.000]  之後的審判呢
[00:14:58.000 --> 00:15:01.000]  在哥倫多後書第五章
[00:15:01.000 --> 00:15:05.000]  保羅說因為我們眾人必要在基督台前
[00:15:05.000 --> 00:15:09.000]  英文是judgment seat of Christ
[00:15:09.000 --> 00:15:10.000]  顯露出來
[00:15:10.000 --> 00:15:12.000]  叫各人按著本身所行的
[00:15:12.000 --> 00:15:14.000]  或善或惡受報
[00:15:14.000 --> 00:15:16.000]  我們既知道主是可畏的
[00:15:16.000 --> 00:15:18.000]  所以勸人
[00:15:18.000 --> 00:15:20.000]  其實都值得你害怕
[00:15:20.000 --> 00:15:22.000]  不需要害怕得很厲害
[00:15:22.000 --> 00:15:26.000]  因為這個審判並不是定你上天堂和落地獄
[00:15:26.000 --> 00:15:28.000]  你已經是神的兒女
[00:15:28.000 --> 00:15:30.000]  你的名字寫在生命冊上
[00:15:30.000 --> 00:15:33.000]  你一定會在上天堂
[00:15:33.000 --> 00:15:35.000]  有你的份
[00:15:35.000 --> 00:15:38.000]  不過你得了多少賞賜呢
[00:15:38.000 --> 00:15:40.000]  就在這個審判裏定
[00:15:40.000 --> 00:15:43.000]  每一個信耶穌的人
[00:15:43.000 --> 00:15:47.000]  都要在基督台前來交賬
[00:15:47.000 --> 00:15:50.000]  你過一生裏面做了什麼交賬
[00:15:50.000 --> 00:15:52.000]  記不記得耶穌基督用了幾次比喻
[00:15:52.000 --> 00:15:55.000]  講到那些僕人五千兩銀子三千兩銀子
[00:15:55.000 --> 00:15:57.000]  要交賬
[00:15:57.000 --> 00:16:01.000]  你所有心裏面收藏的東西
[00:16:01.000 --> 00:16:03.000]  沒有人知道的東西
[00:16:03.000 --> 00:16:06.000]  在耶穌基督的台前要顯露出來
[00:16:06.000 --> 00:16:08.000]  所以在啟示錄第三章
[00:16:08.000 --> 00:16:11.000]  耶穌基督對菲拉鐵妃的教會說
[00:16:11.000 --> 00:16:13.000]  我必快來
[00:16:13.000 --> 00:16:16.000]  所以你所有的你要持守
[00:16:16.000 --> 00:16:19.000]  免得有人奪去你的冠冕
[00:16:19.000 --> 00:16:21.000]  可能在基督台前
[00:16:21.000 --> 00:16:23.000]  如果你沒有盡忠的話
[00:16:23.000 --> 00:16:26.000]  這個冠冕本來我想給你的
[00:16:26.000 --> 00:16:27.000]  但我不能給你
[00:16:27.000 --> 00:16:29.000]  因為你沒有盡忠
[00:16:29.000 --> 00:16:31.000]  這個很嚴重
[00:16:31.000 --> 00:16:34.000]  所以保羅說我要功克己身
[00:16:34.000 --> 00:16:36.000]  叫身服我
[00:16:36.000 --> 00:16:38.000]  免得我傳福音給別人
[00:16:38.000 --> 00:16:41.000]  自己還失去了這些獎賞
[00:16:41.000 --> 00:16:47.000]  所以都值得你和我去思考
[00:16:52.000 --> 00:16:54.000]  好了
[00:16:54.000 --> 00:16:57.000]  之後就千禧國道
[00:16:57.000 --> 00:16:59.000]  在啟示錄十九章
[00:16:59.000 --> 00:17:03.000]  描寫一幅很勁很榮耀的圖畫
[00:17:03.000 --> 00:17:04.000]  使徒約翰說
[00:17:04.000 --> 00:17:05.000]  我觀看
[00:17:05.000 --> 00:17:09.000]  十九章十一節到二十章第四節
[00:17:09.000 --> 00:17:11.000]  我觀看見天開了
[00:17:11.000 --> 00:17:13.000]  有一匹白馬騎在馬上
[00:17:13.000 --> 00:17:14.000]  這個就是耶穌基督
[00:17:14.000 --> 00:17:17.000]  祂的名字叫誠信真實
[00:17:17.000 --> 00:17:20.000]  祂審判爭戰都按公義
[00:17:20.000 --> 00:17:21.000]  祂的眼睛如火焰
[00:17:21.000 --> 00:17:23.000]  祂頭上戴著許多冠冕
[00:17:23.000 --> 00:17:25.000]  祂穿著淺了血的衣服
[00:17:25.000 --> 00:17:29.000]  祂的名為神的道
[00:17:29.000 --> 00:17:30.000]  然後跟著說
[00:17:30.000 --> 00:17:31.000]  在天上眾軍
[00:17:31.000 --> 00:17:32.000]  騎著白馬
[00:17:32.000 --> 00:17:33.000]  穿著細麻衣
[00:17:33.000 --> 00:17:35.000]  又白又潔
[00:17:35.000 --> 00:17:36.000]  跟隨他
[00:17:36.000 --> 00:17:37.000]  這個就是你和我
[00:17:37.000 --> 00:17:41.000]  所有耶穌基督的門徒
[00:17:41.000 --> 00:17:43.000]  有利劍從他口中出來
[00:17:43.000 --> 00:17:46.000]  在他衣服和大體上有名寫著
[00:17:46.000 --> 00:17:49.000]  萬王之王萬主之主
[00:17:49.000 --> 00:17:50.000]  這些人復活了
[00:17:50.000 --> 00:17:53.000]  跟耶穌基督一起來到這個世界
[00:17:53.000 --> 00:17:55.000]  作王一千年
[00:17:55.000 --> 00:18:00.000]  這個就是千禧年
[00:18:00.000 --> 00:18:03.000]  這幅圖畫一定會成為現實
[00:18:03.000 --> 00:18:04.000]  但我擔心的就是
[00:18:04.000 --> 00:18:06.000]  我們將我們的眼目
[00:18:06.000 --> 00:18:08.000]  太多放在這個世界上
[00:18:08.000 --> 00:18:10.000]  而沒有想到耶穌回來的日子
[00:18:10.000 --> 00:18:14.000]  很近很近
[00:18:14.000 --> 00:18:16.000]  祂回來首先第一件事就是審判
[00:18:16.000 --> 00:18:18.000]  就是論功行賞
[00:18:18.000 --> 00:18:21.000]  第二件事就是開始天氣點
[00:18:21.000 --> 00:18:24.000]  其實我為你們禱告
[00:18:24.000 --> 00:18:26.000]  我是擔心的
[00:18:26.000 --> 00:18:28.000]  究竟紹芳
[00:18:28.000 --> 00:18:29.000]  究竟陳娟
[00:18:29.000 --> 00:18:31.000]  究竟劍橋
[00:18:31.000 --> 00:18:33.000]  他們將來在基督台前
[00:18:33.000 --> 00:18:35.000]  行不行呢
[00:18:35.000 --> 00:18:36.000]  你們不行
[00:18:36.000 --> 00:18:37.000]  我也不行
[00:18:37.000 --> 00:18:39.000]  因為聖經裏面提到
[00:18:39.000 --> 00:18:43.000]  你要尊重那些教會的長老
[00:18:43.000 --> 00:18:45.000]  因為他們是為你的靈魂
[00:18:45.000 --> 00:18:47.000]  向基督負責
[00:18:47.000 --> 00:18:48.000]  可不可以想像
[00:18:48.000 --> 00:18:50.000]  我去到基督台前
[00:18:50.000 --> 00:18:51.000]  耶穌基督說
[00:18:51.000 --> 00:18:52.000]  羅石堅
[00:18:52.000 --> 00:18:54.000]  太古城堂那班信徒是這樣
[00:18:54.000 --> 00:18:57.000]  那你怎樣侮辱他們
[00:18:57.000 --> 00:18:59.000]  我就不懂得回答
[00:18:59.000 --> 00:19:02.000]  唯有說主耶穌一言難盡
[00:19:02.000 --> 00:19:05.000]  否則我也不會提早回來
[00:19:05.000 --> 00:19:08.000]  所以其實我們是同一條船
[00:19:08.000 --> 00:19:11.000]  我也是為你禱告
[00:19:11.000 --> 00:19:13.000]  希望你也為我們全團禱告
[00:19:13.000 --> 00:19:14.000]  我們彼此
[00:19:14.000 --> 00:19:18.000]  最重要的是我們真的要盡忠愛主
[00:19:18.000 --> 00:19:19.000]  還有傳福音
[00:19:19.000 --> 00:19:21.000]  帶領我們的親人
[00:19:21.000 --> 00:19:24.000]  我們的朋友來信主
[00:19:24.000 --> 00:19:27.000]  好了
[00:19:27.000 --> 00:19:29.000]  我們先說這麼多
[00:19:29.000 --> 00:19:30.000]  這些是事實
[00:19:30.000 --> 00:19:33.000]  我們怎樣將真理
[00:19:33.000 --> 00:19:35.000]  應用在我們的生活裏面呢
[00:19:35.000 --> 00:19:38.000]  我們怎樣預備耶穌基督回來呢
[00:19:38.000 --> 00:19:40.000]  第一件事
[00:19:40.000 --> 00:19:42.000]  就是彼此勸為
