
[00:00:00.000 --> 00:00:07.000]  我們今天早上可以一同來到主的殿裏面,一同敬拜,或者一同低頭禱告。
[00:04:42.000 --> 00:04:49.000]  他不是自殺那種,他覺得他的命是我自己決定的,我不想做你叫我做,
[00:04:49.000 --> 00:04:55.000]  我鞠起我不是不做,大不了就死了,他生命是他自己可以支配的,
[00:04:55.000 --> 00:05:02.000]  但是想不到上帝安排一條大魚,上帝安排的,等於他在裏面,
[00:05:02.000 --> 00:05:09.000]  所以這些看若拿書是一個寫照,我看完之後發覺是對自己一個反省,
[00:05:09.000 --> 00:05:15.000]  所以今早讀的經文,以蔡阿書四十七章四十八章講到最後那句,
[00:05:15.000 --> 00:05:24.000]  又說是對他子民講,你們是博弈的,所以從若拿身上看到自己的博弈,
[00:05:24.000 --> 00:05:31.000]  頂子妹,求主讓我們透過這段經文,因為時間問題,不可以講得太多太長,
[00:05:31.000 --> 00:05:40.000]  因為我今天看中了,現在應該是十二點,我盡量不會超過時間,
[00:05:40.000 --> 00:05:47.000]  回去慢慢再看,反正你不要需要做到隔離才看得到聖經,
[00:05:47.000 --> 00:05:51.000]  現在已經可以看了,如果不是上帝說你周時沒空看,
[00:05:51.000 --> 00:05:57.000]  我隔離給你看,那你就麻煩了,所以這裏也講為你的淪舍禱告,
[00:05:57.000 --> 00:06:05.000]  為你所見到的外籍傭工禱告,你沒事他有事,你會不會有事?
[00:06:05.000 --> 00:06:12.000]  就是這麼簡單,好,你說這麼功利,不是功利,我看這段經文很快睡,
[00:06:12.000 --> 00:06:18.000]  若拿書第一章十到十七節,那些人大大懼怕對他說,
[00:06:18.000 --> 00:06:22.000]  你做什麼事?原來他們已經知道他在躲避耶和華,
[00:06:22.000 --> 00:06:26.000]  因為他告訴他們,海浪越來越洶湧的時候,
[00:06:26.000 --> 00:06:32.000]  他們就問他說,我當向你做什麼,才可以使海浪平靜呢?
[00:06:32.000 --> 00:06:37.000]  這班是船上的水手,船上的船員,船上的乘客,
[00:06:37.000 --> 00:06:46.000]  問若拿,因為若拿睡了,不要說是否在暈船,我不知道,
[00:06:46.000 --> 00:06:51.000]  波濤洶湧的時候,他可以在船艙下面睡著覺,
[00:06:51.000 --> 00:06:58.000]  這個人算是聰明的,但是你以為睡覺可以躲避嗎?
[00:06:58.000 --> 00:07:04.000]  好,他就對他們說,你們將台起來,扔在海裡面,海就會平靜,
[00:07:04.000 --> 00:07:07.000]  我知道你們遭遇這個大風浪是因我的緣故,
[00:07:07.000 --> 00:07:13.000]  而那些人寄力想抓著船爬回陸地,
[00:07:13.000 --> 00:07:18.000]  確是不能,因為海浪越來越大,留心這個海浪是神安排的,
[00:07:18.000 --> 00:07:26.000]  神指使的,風浪有時候是神指使的,不要以為是無厘頭有風浪,
[00:07:26.000 --> 00:07:31.000]  疫情如果變成瘟疫的時候,不是瘟疫不是疫情這麼簡單,
[00:07:31.000 --> 00:07:34.000]  疫情變成瘟疫的時候,你看聖經記載,
[00:07:34.000 --> 00:07:39.000]  以色列人在曠野遇到瘟疫,每一次瘟疫,大衛所遇到瘟疫,
[00:07:39.000 --> 00:07:48.000]  什麼才可以指著他?認罪悔改,我不知道上帝要哪些人認罪悔改,
[00:07:48.000 --> 00:08:03.000]  但我覺得我自己要認罪悔改,因為我忽略了為那些鄰居祈禱,
[00:08:03.000 --> 00:08:07.000]  因為風浪越來越大,撲向他們,於是他們就求告耶華說,
[00:08:07.000 --> 00:08:12.000]  耶華,求求你不要因這人的性命使我們滅亡,
[00:08:12.000 --> 00:08:15.000]  不要使這流無辜人的血歸在我身上,
[00:08:15.000 --> 00:08:18.000]  因為你耶華是隨自己的旨意行事,
[00:08:18.000 --> 00:08:24.000]  第十五節,他們就將若拿抬起來,拋進海裡,
[00:08:24.000 --> 00:08:28.000]  這些人拋是不忍心拋的,如果是今時今日,
[00:08:28.000 --> 00:08:35.000]  我想這個船長,船回到岸邊的時候,一定被定罪,
[00:08:35.000 --> 00:08:41.000]  置乘客安危不顧,上帝要他這樣做,
[00:08:41.000 --> 00:08:51.000]  那些人就大大懼怕耶華說,向耶華獻祭許願,
[00:08:51.000 --> 00:08:58.000]  耶華安排一條大魚吞下若拿,若拿在餘福中三日三夜。
[00:08:58.000 --> 00:09:02.000]  弟兄姊妹,這是不是一個神話?
[00:09:02.000 --> 00:09:11.000]  第一歷史,最後一句話,這些人大大敬畏耶華說,
[00:09:11.000 --> 00:09:15.000]  若拿拋到海裡之後,風浪平靜之後,
[00:09:15.000 --> 00:09:22.000]  這些人不但獻祭,還許願,上帝工作,
[00:09:22.000 --> 00:09:27.000]  未血的你們,你們未悔改,船上的人都悔改了,
[00:09:27.000 --> 00:09:33.000]  是一件事情,若拿想死,上帝說你便死,
[00:09:33.000 --> 00:09:38.000]  但你死不去,若拿自己以為掌握自己的命運,
[00:09:38.000 --> 00:09:44.000]  以為自己可以主權自己的前途,你做吧。
[00:09:44.000 --> 00:09:47.000]  我想船上的人不知道有沒有見到那條大魚,
[00:09:47.000 --> 00:09:52.000]  如果見到大魚,想著還死,被魚吞了還可以靜,
[00:09:52.000 --> 00:09:55.000]  若拿當然見不到船上的人,
[00:09:55.000 --> 00:09:58.000]  不知道船上的人是好人壞人不知道,
[00:09:58.000 --> 00:10:00.000]  但上帝請求他們。
[00:10:00.000 --> 00:10:07.000]  好了,到若拿祈禱完,遵命去行事之後,
[00:10:07.000 --> 00:10:10.000]  到第四章了,他怎麼說呢?
[00:10:10.000 --> 00:10:17.000]  第四章講完後,傳完福音,很簡單地宣道了,
[00:10:17.000 --> 00:10:26.000]  接著,若拿就去城外,看看上帝有沒有降災,沒有。
[00:10:26.000 --> 00:10:27.000]  聖經怎麼說呢?
[00:10:27.000 --> 00:10:31.000]  「這是令若拿大大不悅,甚至發怒。」
[00:10:31.000 --> 00:10:35.000]  喂,做先知可以這樣?
[00:10:35.000 --> 00:10:41.000]  人家蒙恩了,人家沒事了,你都心裏不忿?
[00:10:41.000 --> 00:10:45.000]  他就向耶和華禱告,又來禱告,
[00:10:45.000 --> 00:10:47.000]  所以留心禱告弟兄姊妹。
[00:10:47.000 --> 00:10:49.000]  然後怎麼禱告呢?
[00:10:49.000 --> 00:10:55.000]  他就說:「我早就說了,我離開本國時已經說了,
[00:10:55.000 --> 00:10:59.000]  你有恩典,有憐憫,不輕易發怒,有豐盛的慈愛,
[00:10:59.000 --> 00:11:02.000]  你會改變你的心意,不會共災難的,
[00:11:02.000 --> 00:11:08.000]  我就是這樣才走路去他師的。」
[00:11:08.000 --> 00:11:15.000]  告訴上帝,上帝早就知道你想做什麼。
[00:11:15.000 --> 00:11:18.000]  好,接著他說了一句很絕的,
[00:11:18.000 --> 00:11:21.000]  「耶和華,現在求你取我的性命吧。」
[00:11:21.000 --> 00:11:23.000]  他不敢自己自殺,
[00:11:23.000 --> 00:11:27.000]  他說:「你不如取我的性命吧,你叫我死吧。」
[00:11:27.000 --> 00:11:32.000]  我沒有眼睛看,初時很激氣,現在沒有眼睛看。
[00:11:32.000 --> 00:11:37.000]  他希望上帝這樣做,上帝偏偏不敢做,那怎麼辦?
[00:11:37.000 --> 00:11:41.000]  於是耶和華,真是很有憐憫,很有忍耐地說:
[00:11:41.000 --> 00:11:45.000]  「你這樣發怒,對嗎?」
[00:11:45.000 --> 00:11:48.000]  這些是媽媽對子女有時發脾氣說的,
[00:11:48.000 --> 00:11:53.000]  「兒子,你這樣發怒,對不對?」
[00:11:53.000 --> 00:11:56.000]  聽子會。
[00:11:56.000 --> 00:12:00.000]  一拿,給上帝問了之後,他還未甘心,
[00:12:00.000 --> 00:12:06.000]  他出了城,在那裡搭了一道棚,第五節說的。
[00:12:06.000 --> 00:12:12.000]  天黑,很曬,搭了棚,上帝給一棵披茅樹生長,
[00:12:12.000 --> 00:12:18.000]  大葉的,遮陰,很舒服,免受苦難,若拿。
[00:12:18.000 --> 00:12:23.000]  因為這一棵樹,這個植物生得真好,很歡喜。
[00:12:23.000 --> 00:12:29.000]  到第二天,神安排另外一條蟲來咬死了,
[00:12:29.000 --> 00:12:35.000]  大魚是上帝安排的,植物上帝安排的,蟲是上帝安排的。
[00:12:35.000 --> 00:12:38.000]  東風起,炎熱的天,上帝安排的。
[00:12:38.000 --> 00:12:41.000]  太陽出來的時候,神安排炎熱的東風,
[00:12:41.000 --> 00:12:55.000]  太陽曬若拿的頭,曬他發昏,他就為自己求死。
[00:12:55.000 --> 00:13:02.000]  「活著沒意思,活著幹什麼?不如你拿了我的命。」
[00:13:02.000 --> 00:13:07.000]  在這個時候,他說「我死了比活著更好。」
[00:13:07.000 --> 00:13:11.000]  神對若拿說「你因這棵披茅樹發怒對不對?」
[00:13:11.000 --> 00:13:15.000]  他說「我發怒之死都是對的。」
[00:13:15.000 --> 00:13:18.000]  然後上帝跟他解釋,就是剛才所說的那一段。
[00:13:18.000 --> 00:13:21.000]  這個城裡面有十二萬人左右手不分,
[00:13:21.000 --> 00:13:25.000]  或者說有動物在這裡,我為什麼不顧吃?
[00:13:25.000 --> 00:13:32.000]  這個是若拿說最後四章十一節的結語來的。
[00:13:32.000 --> 00:13:36.000]  上帝給出他本性來看,我又滿有恩典憐憫,
[00:13:36.000 --> 00:13:39.000]  我為什麼不可以救你們微城的人?
[00:13:39.000 --> 00:13:42.000]  雖然他們罪大惡極,若拿你都沒看到,
[00:13:42.000 --> 00:13:49.000]  五個五十年了,你自己的國家被人攻陷了。
[00:13:49.000 --> 00:13:54.000]  若拿在那裡活著,還哀傷淒涼得不得了。
[00:13:54.000 --> 00:13:56.000]  他更加看不到一百五十年後,
[00:13:56.000 --> 00:14:01.000]  大概一百五十年後,你們微城都被巴比倫滅了。
[00:14:01.000 --> 00:14:03.000]  弟子們,世界上每一個事情,
[00:14:03.000 --> 00:14:06.000]  每一個地方,每一個政權,每一樣東西,
[00:14:06.000 --> 00:14:10.000]  不能永遠的。
[00:14:10.000 --> 00:14:13.000]  但依你所建議,就要等那個非人所所在的石頭
[00:14:13.000 --> 00:14:15.000]  打在金像上面的時候,
[00:14:15.000 --> 00:14:19.000]  使它破碎了,有神的舉重滿天下。
[00:14:19.000 --> 00:14:22.000]  弟子們,在這個若拿的生平,
[00:14:22.000 --> 00:14:27.000]  在這四章聖經裡面,四十八章聖經的基述裡面,
[00:14:27.000 --> 00:14:32.000]  我們看看,到底若拿第一次是不是蒙召?
[00:14:32.000 --> 00:14:33.000]  是不是蒙召?
[00:14:33.000 --> 00:14:35.000]  第二次是不是蒙召?
[00:14:35.000 --> 00:14:37.000]  他有沒有做?
[00:14:37.000 --> 00:14:41.000]  有蒙召,有圖遺命。
[00:14:41.000 --> 00:14:44.000]  有蒙召,又再去做。
[00:14:44.000 --> 00:14:49.000]  但是請問,他這個蒙召是不是蒙福?
[00:14:49.000 --> 00:14:52.000]  那我們看看另外一個人,叫阿伯拉罕。
[00:14:52.000 --> 00:14:54.000]  在世紀十二章第一第二節,
[00:14:54.000 --> 00:14:55.000]  一起讀好不好?
[00:14:55.000 --> 00:14:56.000]  一二三。
[00:14:56.000 --> 00:14:58.000]  耶和華對阿伯蘭說,
[00:14:58.000 --> 00:15:01.000]  你要離開本地本族父家,
[00:15:01.000 --> 00:15:04.000]  往我所要指示你的地去。
[00:15:04.000 --> 00:15:06.000]  我必使你成為大國,
[00:15:06.000 --> 00:15:07.000]  我必賜福給你,
[00:15:07.000 --> 00:15:09.000]  使你的名為大,
[00:15:09.000 --> 00:15:13.000]  你要使別人得福。
[00:15:13.000 --> 00:15:17.000]  請問阿伯拉罕,這個是蒙福還是蒙召?
[00:15:17.000 --> 00:15:20.000]  蒙召兼蒙福。
[00:15:20.000 --> 00:15:21.000]  是不是?
[00:15:21.000 --> 00:15:23.000]  很清楚了。
[00:15:23.000 --> 00:15:25.000]  如果有一天你睡一覺,
[00:15:25.000 --> 00:15:26.000]  耶和華對你說,
[00:15:26.000 --> 00:15:30.000]  劉因德,你離開這裡去那裡,
[00:15:30.000 --> 00:15:31.000]  行不行?
[00:15:31.000 --> 00:15:34.000]  行,我是有這樣聽過的。
[00:15:34.000 --> 00:15:36.000]  不過就不是這樣做夢,
[00:15:36.000 --> 00:15:37.000]  是打了聖經劈的時候,
[00:15:37.000 --> 00:15:39.000]  你平平安安,昏昏起起,
[00:15:39.000 --> 00:15:40.000]  所以我就離開了,
[00:15:40.000 --> 00:15:43.000]  所以去年二月我回來了。
[00:15:43.000 --> 00:15:45.000]  很清楚的,
[00:15:45.000 --> 00:15:47.000]  平安得不得了的,
[00:15:47.000 --> 00:15:50.000]  然後道路平坦順利得不得了的,
[00:15:50.000 --> 00:15:53.000]  因為他吩咐的。
[00:15:53.000 --> 00:15:56.000]  當阿伯拉罕聽到這個說話的時候,
[00:15:56.000 --> 00:15:57.000]  他是不是蒙召?
[00:15:57.000 --> 00:15:58.000]  是不是?
[00:15:58.000 --> 00:15:59.000]  是的。
[00:15:59.000 --> 00:16:01.000]  是不是蒙福?
[00:16:01.000 --> 00:16:02.000]  是的。
[00:16:02.000 --> 00:16:03.000]  為什麼?
[00:16:03.000 --> 00:16:05.000]  因為他有一個完全信靠神的心,
[00:16:05.000 --> 00:16:07.000]  所以被稱為信心之父。
[00:16:07.000 --> 00:16:08.000]  好了,
[00:16:08.000 --> 00:16:09.000]  這個關於阿伯拉罕的事,
[00:16:09.000 --> 00:16:10.000]  關你什麼事?
[00:16:10.000 --> 00:16:12.000]  我們看看段聖經好不好?
[00:16:12.000 --> 00:16:14.000]  彼得前書第二章,
[00:16:14.000 --> 00:16:17.000]  第九節,
[00:16:17.000 --> 00:16:18.000]  一起讀,
[00:16:18.000 --> 00:16:19.000]  一二三。
[00:16:19.000 --> 00:16:35.000]  這是不是一個呼召?
[00:16:35.000 --> 00:16:37.000]  對哪些人說的?
[00:16:37.000 --> 00:16:40.000]  對哪些人說的?
[00:16:40.000 --> 00:16:42.000]  對若拿說的?
[00:16:42.000 --> 00:16:44.000]  對哪些人說的?
[00:16:44.000 --> 00:16:48.000]  對神的兒女說的。
[00:16:48.000 --> 00:16:51.000]  對今天我們坐在這裡的每一個人說的。
[00:16:51.000 --> 00:16:53.000]  是一個召命來的。
[00:16:53.000 --> 00:17:00.000]  要叫你們宣揚那召你們出黑暗若奇妙光明者的美德。
[00:17:00.000 --> 00:17:02.000]  你以前不是做子民,
[00:17:02.000 --> 00:17:03.000]  你以前不是神的兒女,
[00:17:03.000 --> 00:17:05.000]  今天我們成為神的兒女,
[00:17:05.000 --> 00:17:06.000]  何等的蒙福?
[00:17:06.000 --> 00:17:09.000]  剛才主席大地大道有這樣說過。
[00:17:09.000 --> 00:17:12.000]  既然如此,這個蒙召,
[00:17:12.000 --> 00:17:14.000]  頂尖妹,
[00:17:14.000 --> 00:17:18.000]  你遵不遵行?
[00:17:18.000 --> 00:17:21.000]  任憑你自己決定。
[00:17:21.000 --> 00:17:23.000]  才知若拿都可以決定,
[00:17:23.000 --> 00:17:24.000]  你讓我向東,
[00:17:24.000 --> 00:17:25.000]  我向西,
[00:17:25.000 --> 00:17:26.000]  你讓我走陸路,
[00:17:26.000 --> 00:17:27.000]  我走水路,
[00:17:27.000 --> 00:17:29.000]  是不是?
[00:17:29.000 --> 00:17:31.000]  再不行,
[00:17:31.000 --> 00:17:33.000]  你就拿了我的命。
[00:17:33.000 --> 00:17:37.000]  他以為他的命是可以吩咐上帝支配的,
[00:17:37.000 --> 00:17:38.000]  No!
[00:17:38.000 --> 00:17:41.000]  生命是神所賜的,
[00:17:41.000 --> 00:17:45.000]  神要你怎樣,你就要怎樣的。
[00:17:45.000 --> 00:17:52.000]  你不要口服心不服。
[00:17:52.000 --> 00:17:55.000]  若拿就是口服心不服,第一次,
[00:17:55.000 --> 00:17:57.000]  第二次行動就服了,
[00:17:57.000 --> 00:17:59.000]  心仍然不服,
[00:17:59.000 --> 00:18:02.000]  所以第一次想死,第二次都要求死,
[00:18:02.000 --> 00:18:05.000]  到頭來你是這樣一個人。
[00:18:05.000 --> 00:18:08.000]  所以我將他這幾件事情,
[00:18:08.000 --> 00:18:11.000]  時間問題我撤了,
[00:18:11.000 --> 00:18:12.000]  PowerPoint一會兒都會出的,
[00:18:12.000 --> 00:18:15.000]  不過我打算一會兒做。
[00:18:15.000 --> 00:18:18.000]  他是一個怎樣的人?
[00:18:18.000 --> 00:18:20.000]  偏偏不順,
[00:18:20.000 --> 00:18:21.000]  忿忿不平,
[00:18:21.000 --> 00:18:23.000]  怯怯不安,
[00:18:23.000 --> 00:18:24.000]  悶悶不樂,
[00:18:24.000 --> 00:18:25.000]  耿耿不服,
[00:18:25.000 --> 00:18:27.000]  匆匆憂心,
[00:18:27.000 --> 00:18:33.000]  常常求死。
[00:18:33.000 --> 00:18:35.000]  你如果全中了,
[00:18:35.000 --> 00:18:37.000]  你中了就比若拿更慘,
[00:18:37.000 --> 00:18:38.000]  你中了一點,
[00:18:38.000 --> 00:18:41.000]  你都不怕不行。
[00:18:41.000 --> 00:18:42.000]  是不是?
[00:18:42.000 --> 00:18:43.000]  有沒有憂心?
[00:18:43.000 --> 00:18:45.000]  有沒有不服?
[00:18:45.000 --> 00:18:47.000]  有沒有不樂?
[00:18:47.000 --> 00:18:48.000]  有沒有不安?
[00:18:48.000 --> 00:18:50.000]  有沒有不平?
[00:18:50.000 --> 00:18:54.000]  最重要有沒有不順?
[00:18:54.000 --> 00:18:55.000]  你信自己,
[00:18:55.000 --> 00:18:56.000]  信自信,
[00:18:56.000 --> 00:18:58.000]  多過信神。
[00:18:58.000 --> 00:18:59.000]  我今天能夠講到,
[00:18:59.000 --> 00:19:00.000]  神是恩典來的,
[00:19:00.000 --> 00:19:02.000]  我星期二才做了手術,
[00:19:02.000 --> 00:19:04.000]  我這副眼鏡都不是很合適的,
[00:19:04.000 --> 00:19:05.000]  配不上,
[00:19:05.000 --> 00:19:07.000]  我休息了兩天,
[00:19:07.000 --> 00:19:09.000]  所以我看東西就亂亂亂亂,
[00:19:09.000 --> 00:19:10.000]  不過你放心,
[00:19:10.000 --> 00:19:11.000]  走路沒問題,
[00:19:11.000 --> 00:19:14.000]  不過看字而已。
[00:19:14.000 --> 00:19:16.000]  我都十五十六,
[00:19:16.000 --> 00:19:17.000]  是很奇妙,
[00:19:17.000 --> 00:19:19.000]  昨天我去配眼鏡的時候,
[00:19:19.000 --> 00:19:21.000]  那個驗公司和我,
[00:19:21.000 --> 00:19:24.000]  我本來想換這副眼鏡,
[00:19:24.000 --> 00:19:27.000]  這副我是看讀書眼鏡來的,
[00:19:27.000 --> 00:19:29.000]  他們漏了和我做這套,
[00:19:29.000 --> 00:19:31.000]  拿了另外兩條出去,
[00:19:31.000 --> 00:19:32.000]  所以今天沒辦法,
[00:19:32.000 --> 00:19:33.000]  只能戴這套,
[00:19:33.000 --> 00:19:34.000]  戴起來挺不錯的,
[00:19:34.000 --> 00:19:36.000]  我看到你們的樣子,
[00:19:36.000 --> 00:19:39.000]  不過有點模糊而已,
[00:19:39.000 --> 00:19:40.000]  所以我走路沒什麼問題,
[00:19:40.000 --> 00:19:43.000]  開車也一定不行,
[00:19:43.000 --> 00:19:44.000]  當然不行,
[00:19:44.000 --> 00:19:47.000]  所以我兩個星期沒有開車。
[00:19:47.000 --> 00:19:48.000]  等一下,
[00:19:48.000 --> 00:19:51.000]  上帝有安排的,
[00:19:51.000 --> 00:19:52.000]  我這次最大的經歷就是,
[00:19:52.000 --> 00:19:54.000]  當我瞳孔不能動的時候,
[00:19:54.000 --> 00:19:55.000]  放大,
[00:19:55.000 --> 00:19:56.000]  那些燈射著的時候,
[00:19:56.000 --> 00:19:57.000]  哇,
[00:19:57.000 --> 00:20:00.000]  我覺得什麼叫大馬式的光照,
[00:20:00.000 --> 00:20:01.000]  哇,
[00:20:01.000 --> 00:20:05.000]  殘惡到你想收都收不到,
[00:20:05.000 --> 00:20:07.000]  他一直在安慰我,
[00:20:07.000 --> 00:20:09.000]  他知道我很緊張,
[00:20:09.000 --> 00:20:10.000]  你放鬆吧,
[00:20:10.000 --> 00:20:11.000]  放鬆吧,
[00:20:11.000 --> 00:20:13.000]  放鬆吧,
[00:20:13.000 --> 00:20:15.000]  但我感受到一樣東西,
[00:20:15.000 --> 00:20:17.000]  原來光光照之後,
[00:20:17.000 --> 00:20:23.000]  是照出你心中的忍情,
[00:20:23.000 --> 00:20:26.000]  若拿這本書給我看的時候,
[00:20:26.000 --> 00:20:31.000]  照出我原來在過去這麼多年的人生中,
[00:20:31.000 --> 00:20:33.000]  只有一個「做」字,
[00:20:33.000 --> 00:20:36.000]  我都算是努力忠心去做,
[00:20:36.000 --> 00:20:38.000]  但是我,
[00:20:38.000 --> 00:20:41.000]  我問大家,
[00:20:41.000 --> 00:20:44.000]  這兩個名詞,
[00:20:44.000 --> 00:20:46.000]  你說哪個比較難做?
[00:20:46.000 --> 00:20:49.000]  做人難做還是做事難做?
[00:20:49.000 --> 00:20:56.000]  大兄,你說吧,
[00:20:56.000 --> 00:20:58.000]  我將它改為,
[00:20:58.000 --> 00:21:01.000]  為人難還是作為難?
[00:21:01.000 --> 00:21:03.000]  知不知道?
[00:21:03.000 --> 00:21:04.000]  為人,
[00:21:04.000 --> 00:21:05.000]  Being,
[00:21:05.000 --> 00:21:10.000]  英文字很簡單,
[00:21:10.000 --> 00:21:11.000]  這個是什麼?
[00:21:11.000 --> 00:21:12.000]  Being,
[00:21:12.000 --> 00:21:13.000]  這個呢?
[00:21:13.000 --> 00:21:16.000]  我不是好像染眼一樣,
[00:21:16.000 --> 00:21:19.000]  我早幾天染了這個,染了那個,
[00:21:19.000 --> 00:21:22.000]  又英文,又中文,染了一輪,
[00:21:22.000 --> 00:21:27.000]  哪一樣比較容易做?
[00:21:27.000 --> 00:21:28.000]  為什麼?
[00:21:28.000 --> 00:21:30.000]  看得見,聽得見,
[00:21:30.000 --> 00:21:32.000]  那就做吧!
[00:21:32.000 --> 00:21:33.000]  我沒有做壞事,
[00:21:33.000 --> 00:21:35.000]  我不是打劫那種做事,
[00:21:35.000 --> 00:21:37.000]  我做好事,
[00:21:37.000 --> 00:21:39.000]  但是那個,
[00:21:39.000 --> 00:21:42.000]  你建立了就算跟人的關係,
[00:21:42.000 --> 00:21:45.000]  我們信耶穌的人,
[00:21:45.000 --> 00:21:47.000]  我們有沒有留意到,
[00:21:47.000 --> 00:21:50.000]  在蒙召與蒙福之間,
[00:21:50.000 --> 00:21:52.000]  有一個很重要的是什麼?
[00:21:52.000 --> 00:21:54.000]  關係,
[00:21:54.000 --> 00:21:56.000]  Knowing God,
[00:21:56.000 --> 00:21:58.000]  認識神,
[00:21:58.000 --> 00:22:01.000]  神不是看你做什麼,
[00:22:01.000 --> 00:22:04.000]  神是看你什麼?
[00:22:04.000 --> 00:22:06.000]  是個什麼人?
[00:22:06.000 --> 00:22:10.000]  今天是母親節,
[00:22:10.000 --> 00:22:15.000]  媽媽,你最喜歡兒子做什麼?
[00:22:15.000 --> 00:22:17.000]  我有一個孫子,
[00:22:17.000 --> 00:22:20.000]  在他爸爸媽媽結婚周年的時候,
[00:22:20.000 --> 00:22:22.000]  小學的時候,
[00:22:22.000 --> 00:22:25.000]  私底下跟姐姐安排,
[00:22:25.000 --> 00:22:28.000]  去買一個不知道什麼回來,
[00:22:28.000 --> 00:22:30.000]  特別起床,
[00:22:30.000 --> 00:22:32.000]  跟爸爸媽媽做個早餐,
[00:22:32.000 --> 00:22:36.000]  媽媽想得不得了,
[00:22:36.000 --> 00:22:37.000]  小學,
[00:22:37.000 --> 00:22:39.000]  我後來跟我太太說,
[00:22:39.000 --> 00:22:42.000]  這個是她家的家教,
[00:22:42.000 --> 00:22:44.000]  你怎樣對上一代,
[00:22:44.000 --> 00:22:50.000]  下一代是看著你的?
[00:22:50.000 --> 00:22:52.000]  弟兄姊妹,
[00:22:52.000 --> 00:22:54.000]  恩典,
