
[00:00:00.000 --> 00:00:03.720]  阿Sam係一間貿易公司嘅營業經理
[00:04:24.480 --> 00:04:25.800]  唔想等
[00:04:25.800 --> 00:04:27.360]  唔肯等
[00:04:27.360 --> 00:04:28.600]  等唔切
[00:04:28.600 --> 00:04:30.400]  神呀我俾兩個禮拜時間你做
[00:04:30.400 --> 00:04:31.040]  做嘢
[00:04:31.040 --> 00:04:32.920]  你做到呢
[00:04:32.920 --> 00:04:33.880]  就你叻
[00:04:33.880 --> 00:04:35.840]  如果你做唔到就唔使麻煩老人家
[00:04:35.840 --> 00:04:37.560]  我自己搞掂
[00:04:37.560 --> 00:04:38.720]  有一個牧師呢
[00:04:38.720 --> 00:04:40.840]  喺一個禮拜日同一日
[00:04:40.840 --> 00:04:43.800]  答應咗喺兩間教會講道
[00:04:43.800 --> 00:04:45.520]  第一堂就係九點鐘
[00:04:45.520 --> 00:04:47.280]  第二堂係十一點鐘
[00:04:47.280 --> 00:04:48.360]  喺另外一間教會
[00:04:48.360 --> 00:04:51.240]  呢兩間教會喺河嘅兩岸
[00:04:51.240 --> 00:04:54.400]  呢個牧師作出精密嘅計算
[00:04:54.400 --> 00:04:57.000]  我講完第一堂
[00:04:57.000 --> 00:05:00.040]  跟住就搭十點半嗰間渡輪過河
[00:05:00.040 --> 00:05:01.320]  去到另外一間教會
[00:05:01.320 --> 00:05:04.800]  講道時間配合得啱唔啱好
[00:05:04.800 --> 00:05:07.000]  配合得天衣無縫
[00:05:07.000 --> 00:05:09.120]  呢個志浩牧師喺第一堂
[00:05:09.120 --> 00:05:12.360]  講完道之後就急急腳走去碼頭嗰度
[00:05:12.360 --> 00:05:14.200]  當佢差唔多到碼頭嘅時間
[00:05:14.200 --> 00:05:15.800]  發覺 糟糕
[00:05:15.800 --> 00:05:17.520]  隻船開咗喎
[00:05:17.520 --> 00:05:20.160]  大鑊 今次一定遲到喇
[00:05:20.160 --> 00:05:21.680]  點算呢
[00:05:21.680 --> 00:05:25.920]  於是就第一個時間進步
[00:05:25.920 --> 00:05:27.440]  跑五十米
[00:05:27.440 --> 00:05:28.720]  而家世界紀錄幾多呀
[00:05:28.720 --> 00:05:29.520]  三點九呀
[00:05:29.520 --> 00:05:30.640]  三秒九係咪
[00:05:30.640 --> 00:05:32.200]  嘩 跑跑跑跑
[00:05:32.200 --> 00:05:33.040]  跑去嗰度
[00:05:33.040 --> 00:05:33.840]  跟住呢
[00:05:33.840 --> 00:05:35.440]  咪住等埋
[00:05:35.440 --> 00:05:36.360]  跟住去到邊
[00:05:36.360 --> 00:05:38.360]  去到呢個岸邊嘅時間呢
[00:05:38.360 --> 00:05:40.040]  用洪荒之力
[00:05:40.040 --> 00:05:41.520]  生平嘅興功
[00:05:41.520 --> 00:05:42.600]  由岸嗰度
[00:05:42.600 --> 00:05:44.520]  就跳過去船嗰度喇
[00:05:44.520 --> 00:05:46.040]  咁因為充力過猛
[00:05:46.040 --> 00:05:48.040]  當佢到甲板嘅時間呢
[00:05:48.040 --> 00:05:49.160]  打咗個關頭
[00:05:49.160 --> 00:05:50.680]  成個踏喺甲板嗰度
[00:05:50.680 --> 00:05:52.680]  揸船嗰個伯擔住口煙
[00:05:52.680 --> 00:05:54.120]  就望下牧師同佢講
[00:05:54.120 --> 00:05:55.880]  喂 牧師 使唔使咁急呀
[00:05:55.880 --> 00:05:57.880]  隻船又啱啱到
[00:05:57.880 --> 00:06:03.600]  點解
[00:06:03.600 --> 00:06:05.160]  人唔願等
[00:06:05.160 --> 00:06:06.960]  等唔切呢
[00:06:06.960 --> 00:06:09.360]  因為人心裏面有一種恐懼
[00:06:09.360 --> 00:06:10.720]  恐懼乜嘢呀
[00:06:10.720 --> 00:06:13.320]  恐懼事情發生嘅結果
[00:06:13.320 --> 00:06:15.320]  唔係我所期望嘅
[00:06:15.320 --> 00:06:17.920]  恐懼事情發生嘅時間
[00:06:17.920 --> 00:06:19.920]  唔係我意料之內呀
[00:06:19.920 --> 00:06:22.280]  甚至事情嘅進展
[00:06:22.280 --> 00:06:24.280]  唔係我計劃之中呀
[00:06:24.280 --> 00:06:27.240]  於是人往往等唔切
[00:06:27.240 --> 00:06:29.360]  就用咗自己嘅方法
[00:06:29.360 --> 00:06:31.840]  去嘗試控制我哋嘅人生
[00:06:31.840 --> 00:06:33.800]  甚至有啲情況
[00:06:33.800 --> 00:06:36.720]  係人用咗神唔喜悅嘅方法
[00:06:36.720 --> 00:06:39.440]  去嘗試控制佢哋嘅人生呀
[00:06:39.440 --> 00:06:42.040]  有人等唔切結婚呀
[00:06:42.040 --> 00:06:44.040]  就急住同人上床呀
[00:06:44.040 --> 00:06:45.680]  結果搞出人命呀
[00:06:45.680 --> 00:06:47.800]  於是有啲選擇呀
[00:06:47.800 --> 00:06:50.880]  就去墮胎或者奉子成婚呀
[00:06:50.880 --> 00:06:54.400]  有人等唔切神嘅供應呀
[00:06:54.400 --> 00:06:56.040]  佢急住搵塊錢呀
[00:06:56.040 --> 00:06:58.040]  於是盲目投機呀
[00:06:58.040 --> 00:07:01.800]  於是就好似最近嘅恆生指數一樣
[00:07:01.800 --> 00:07:03.800]  大起大跌
[00:07:03.800 --> 00:07:07.360]  冇辦法享受到真正嘅平安
[00:07:07.360 --> 00:07:11.680]  當人想做自己人生老闆
[00:07:11.680 --> 00:07:13.320]  想去話事
[00:07:13.320 --> 00:07:14.520]  喺人生嘅主權嗰度
[00:07:14.520 --> 00:07:16.160]  將嗰個選擇攞返嚟嘅事
[00:07:16.160 --> 00:07:18.160]  神就再唔係佢哋嘅主
[00:07:18.160 --> 00:07:19.600]  再唔係佢哋嘅王喇
[00:07:19.600 --> 00:07:21.120]  讓我哋一齊繼續睇
[00:07:21.120 --> 00:07:23.680]  《出雁及記》三十二章二至五節
[00:07:23.680 --> 00:07:24.560]  等一陣我一齊讀
[00:07:24.560 --> 00:07:25.440]  1、2、3
[00:07:25.440 --> 00:07:27.280]  阿倫對他們說
[00:07:27.280 --> 00:07:32.040]  你們去摘下你們妻子兒女以上嘅金環
[00:07:32.040 --> 00:07:33.520]  拿來給我
[00:07:33.520 --> 00:07:37.040]  百姓就都摘下他們以上嘅金環
[00:07:37.040 --> 00:07:38.760]  拿來給阿倫
[00:07:38.760 --> 00:07:41.640]  阿倫從他們手裏接過來
[00:07:41.640 --> 00:07:43.640]  注了一隻牛毒
[00:07:43.640 --> 00:07:46.560]  用雕刻嘅器具造成
[00:07:46.560 --> 00:07:47.920]  他們就說
[00:07:47.920 --> 00:07:49.040]  以色列呀
[00:07:49.040 --> 00:07:52.520]  這是領你出埃及地之神
[00:07:52.520 --> 00:07:53.960]  阿倫看見
[00:07:53.960 --> 00:07:56.840]  就在牛毒面前捉撻
[00:07:56.840 --> 00:07:58.360]  且宣告說
[00:07:58.360 --> 00:08:01.600]  明日要向耶和華守節
[00:08:01.600 --> 00:08:02.880]  有啲解經家話
[00:08:02.880 --> 00:08:05.560]  以色列人做咗隻金牛出嚟
[00:08:05.560 --> 00:08:08.200]  佢敬拜咗隻金牛係拜偶像
[00:08:08.200 --> 00:08:10.120]  但係大家留意
[00:08:10.120 --> 00:08:11.960]  你睇清楚紅色嘅字
[00:08:11.960 --> 00:08:15.960]  究竟呢班以色列人點樣叫呢隻金牛毒
[00:08:15.960 --> 00:08:16.880]  係乜嘢呀
[00:08:16.880 --> 00:08:20.880]  這是領你出埃及地嘅神
[00:08:20.880 --> 00:08:22.800]  仲有叫呢隻金牛毒係咩呀
[00:08:22.800 --> 00:08:24.560]  耶和華
[00:08:24.560 --> 00:08:26.880]  所以嚴格上嚟講呢班以色列人
[00:08:26.880 --> 00:08:30.320]  又唔係百分之一百去拜偶像
[00:08:30.320 --> 00:08:31.560]  佢只係話
[00:08:31.560 --> 00:08:38.120]  將呢隻金牛毒叫做耶和華個名
[00:08:38.120 --> 00:08:39.440]  咁你諗吓
[00:08:39.440 --> 00:08:42.760]  究竟呢班以色列人嘅罪係啲乜嘢呢
[00:08:42.760 --> 00:08:45.320]  呢班以色列人嘅罪唔係拜偶像
[00:08:45.320 --> 00:08:47.760]  而係將創造天地萬物嘅神
[00:08:47.760 --> 00:08:49.560]  一個大而可畏嘅神
[00:08:49.560 --> 00:08:51.760]  叫做一隻金牛呀
[00:08:51.760 --> 00:08:53.720]  大家有冇諗過點解叫金牛呢
[00:08:53.720 --> 00:08:56.760]  唔叫金豬呀金狗呀咁呢
[00:08:56.760 --> 00:08:59.640]  因為牛好聽人說話呀
[00:08:59.640 --> 00:09:02.960]  你叫隻牛去耕田佢就乖乖地去耕田
[00:09:02.960 --> 00:09:06.240]  你叫隻牛去拉車佢就乖乖地去拉車
[00:09:06.240 --> 00:09:07.240]  換句話講
[00:09:07.240 --> 00:09:09.600]  呢班以色列人嘅罪係咩呀
[00:09:09.600 --> 00:09:12.360]  一個創造天地萬物大而可畏嘅神
[00:09:12.360 --> 00:09:14.560]  大到係冇辦法想像嘅神
[00:09:14.560 --> 00:09:17.520]  你將神去降呢降格
[00:09:17.520 --> 00:09:19.000]  變成你嘅工人呀
[00:09:19.000 --> 00:09:20.960]  變成你屋企嘅菲傭呀
[00:09:20.960 --> 00:09:22.360]  你叫佢做乜就做乜呀
[00:09:22.360 --> 00:09:23.160]  換句話講
[00:09:23.160 --> 00:09:24.800]  呢班以色列人先係老闆
[00:09:24.800 --> 00:09:26.520]  佢先係王
[00:09:26.520 --> 00:09:28.160]  神就再唔係王
[00:09:28.160 --> 00:09:29.280]  再唔係主
[00:09:29.280 --> 00:09:30.120]  再唔係佢哋嘅主
[00:09:30.120 --> 00:09:33.200]  再唔係佢哋人生嘅話事人呀
[00:09:33.200 --> 00:09:37.920]  所以呢班人要自己作王呀
[00:09:37.920 --> 00:09:38.560]  亭姐妹
[00:09:38.560 --> 00:09:41.600]  當我哋人生裏面要自己作王
[00:09:41.600 --> 00:09:43.480]  要自己話事嘅時間
[00:09:43.480 --> 00:09:46.080]  神就再唔係我哋嘅神
[00:09:46.080 --> 00:09:47.760]  再唔係我哋嘅主呀
[00:09:47.760 --> 00:09:51.360]  當我哋好想做自己嘅嘢
[00:09:51.360 --> 00:09:54.320]  好想自己話事
[00:09:54.320 --> 00:09:56.320]  我哋慢慢不知不覺
[00:09:56.320 --> 00:09:57.320]  唔會突然間㗎
[00:09:57.320 --> 00:09:59.720]  你唔會突然間見到話我離開神呀
[00:09:59.720 --> 00:10:01.360]  你係不知不覺
[00:10:01.360 --> 00:10:04.000]  慢慢咁樣離開咗神
[00:10:04.000 --> 00:10:05.200]  亭姐妹離開咗神
[00:10:05.200 --> 00:10:07.360]  係離開咗神嘅保護
[00:10:07.360 --> 00:10:08.920]  離開神嘅保護係點呀
[00:10:08.920 --> 00:10:11.120]  我哋嘅人生會兜兜轉轉
[00:10:11.120 --> 00:10:12.480]  一塌糊塗呀
[00:10:12.480 --> 00:10:15.520]  會帶嚟兩種嚴重嘅後果
[00:10:15.520 --> 00:10:17.200]  第一種後果係咩呢
[00:10:17.200 --> 00:10:19.360]  任性放蕩嘅生活
[00:10:19.360 --> 00:10:21.120]  自己想點就點
[00:10:21.120 --> 00:10:22.840]  任意妄為呀
[00:10:22.840 --> 00:10:25.400]  冇人再去話到事
[00:10:25.400 --> 00:10:28.640]  冇人再喺你生命上面去帶領你
[00:10:28.640 --> 00:10:32.000]  讓我哋繼續睇出《一句記》32章5至6節
[00:10:32.000 --> 00:10:33.640]  我一齊讀吓1、2、3
[00:10:33.640 --> 00:10:37.520]  阿倫看見就在牛毒面前竹壇
[00:10:37.520 --> 00:10:39.000]  且宣告說
[00:10:39.000 --> 00:10:41.880]  明日要向耶和華守節
[00:10:41.880 --> 00:10:43.200]  次日清晨
[00:10:43.200 --> 00:10:46.840]  百姓起來獻凡祭和平安祭
[00:10:46.840 --> 00:10:50.600]  就坐下吃喝起來還灑
[00:10:50.600 --> 00:10:55.800]  呢班百姓嘅行為嘅表現係點樣呢
[00:10:55.800 --> 00:10:56.880]  喝
[00:10:56.880 --> 00:11:00.000]  希伯來語文係Shatau
[00:11:00.000 --> 00:11:01.320]  還灑
[00:11:01.320 --> 00:11:03.720]  希伯來語文係Shakar
[00:11:03.720 --> 00:11:06.320]  呢兩個字加埋係咩呢
[00:11:06.320 --> 00:11:08.960]  懟酒飲到爛醉
[00:11:08.960 --> 00:11:10.880]  隨意濫交
[00:11:10.880 --> 00:11:12.960]  換句話講佢哋嘅生活
[00:11:12.960 --> 00:11:15.440]  再唔受任何嘅規管
[00:11:15.440 --> 00:11:17.640]  再唔使理令害嘅嘢
[00:11:17.640 --> 00:11:19.480]  唔使理人唔使理神
[00:11:19.480 --> 00:11:21.640]  自己都唔尊重自己
[00:11:21.640 --> 00:11:23.280]  生活一塌糊塗
[00:11:23.280 --> 00:11:26.080]  等於姐妹當人咁樣嘅時間
[00:11:26.080 --> 00:11:28.560]  佢就跌落咗撒旦嘅圈套
[00:11:28.560 --> 00:11:29.600]  撒旦嘅陷阱
[00:11:29.600 --> 00:11:32.520]  從此以後佢就開始被黑暗嘅勢力
[00:11:32.520 --> 00:11:35.440]  撒旦去控制佢哋嘅人生
[00:11:35.440 --> 00:11:37.040]  有啲心理學家
[00:11:37.040 --> 00:11:39.400]  曾經用二十年嘅時間
[00:11:39.400 --> 00:11:43.080]  長期跟進一班生活放蕩嘅人
[00:11:43.080 --> 00:11:45.480]  呢班人唔受任何人規管
[00:11:45.480 --> 00:11:46.920]  自己鍾意點就點
[00:11:46.920 --> 00:11:48.440]  天發地福都得
[00:11:48.440 --> 00:11:51.360]  呢班心理學家去跟進呢一班嘅人
[00:11:51.360 --> 00:11:53.760]  睇下呢班人長期呢二十年
[00:11:53.760 --> 00:11:55.760]  佢嘅心理狀況係點
[00:11:55.760 --> 00:11:57.360]  結果有咩發現呢
[00:11:57.360 --> 00:12:00.480]  呢班人表面上係好開心
[00:12:00.480 --> 00:12:02.680]  話俾人聽自己好開心點都得
[00:12:02.680 --> 00:12:06.680]  但係實際上面佢心理狀況係點呢
[00:12:06.680 --> 00:12:08.560]  所有人都唔開心
[00:12:08.560 --> 00:12:10.920]  九成以上嘅人唔開心
[00:12:10.920 --> 00:12:13.840]  甚至有一大部分嘅人
[00:12:13.840 --> 00:12:15.480]  有自殺嘅傾向
[00:12:15.480 --> 00:12:18.680]  當人想做自己人生嘅老闆
[00:12:18.680 --> 00:12:21.040]  當人想自己話事
[00:12:21.040 --> 00:12:23.200]  慢慢佢唔係自己話事
[00:12:23.200 --> 00:12:24.560]  亦都唔係神話事
[00:12:24.560 --> 00:12:27.880]  係撒旦喺佢生命裏面做佢人生嘅老闆
[00:12:27.880 --> 00:12:30.120]  呢個係第一個嘅影響
[00:12:30.120 --> 00:12:31.720]  生活鬧鬧叫叫
[00:12:31.720 --> 00:12:32.680]  一塌糊塗
[00:12:32.680 --> 00:12:36.480]  佢簡直到最後都冇辦法去掌管自己嘅生命
[00:12:36.480 --> 00:12:38.360]  係撒旦掌管佢嘅生命
[00:12:38.360 --> 00:12:39.480]  第二個係咩呢
[00:12:39.480 --> 00:12:40.560]  第二個嘅後果
[00:12:40.560 --> 00:12:42.960]  係變為不負責任嘅態度
[00:12:42.960 --> 00:12:46.040]  唔對任何人唔對自己嘅人生
[00:12:46.040 --> 00:12:47.240]  負任何態度
[00:12:47.240 --> 00:12:50.440]  我哋繼續睇《春夏及記》三十二章廿四節
[00:12:50.440 --> 00:12:51.280]  等一陣我哋一齊讀
[00:12:51.280 --> 00:12:52.040]  一二三
[00:12:52.040 --> 00:12:53.680]  我對他們說
[00:12:53.680 --> 00:12:56.680]  凡有金環的可以摘下來
[00:12:56.680 --> 00:12:58.480]  他們就給了我
[00:12:58.480 --> 00:13:00.920]  我把金環營在火中
[00:13:00.920 --> 00:13:03.240]  這牛毒便出來了
[00:13:03.240 --> 00:13:06.080]  摩西落山嗰陣時
[00:13:06.080 --> 00:13:08.640]  一路拎住兩塊十屆法板
[00:13:08.640 --> 00:13:11.320]  見到班以色列人拜緊金牛
[00:13:11.320 --> 00:13:13.520]  仲有個場面好偉大
[00:13:13.520 --> 00:13:15.200]  喺度亂搞男女關係
[00:13:15.200 --> 00:13:16.440]  飲到爛醉
[00:13:16.440 --> 00:13:17.680]  隨意劈走
[00:13:17.680 --> 00:13:19.560]  於是非常憤怒
[00:13:19.560 --> 00:13:21.720]  一路之下將兩塊法板扔爛佢
[00:13:21.720 --> 00:13:22.800]  跟住走去質問阿倫
[00:13:22.800 --> 00:13:25.320]  阿倫你搞乜嘢
[00:13:25.320 --> 00:13:27.320]  你睇下阿倫就係咁樣答佢
[00:13:27.320 --> 00:13:29.000]  唔關我事㗎
[00:13:29.000 --> 00:13:29.880]  你都知啦
[00:13:29.880 --> 00:13:31.400]  呢班人好衰㗎
[00:13:31.400 --> 00:13:33.800]  佢要我做個偶像出嚟
[00:13:33.800 --> 00:13:35.400]  我收曬佢啲金
[00:13:35.400 --> 00:13:36.920]  一扔落啲火嗰度
[00:13:36.920 --> 00:13:40.680]  隻金牛就嘟一聲醒上嚟
[00:13:40.680 --> 00:13:41.720]  嘟一聲醒上嚟
[00:13:41.720 --> 00:13:42.640]  係咪真嘅呢
[00:13:42.640 --> 00:13:43.520]  係咪咁樣呢
[00:13:43.520 --> 00:13:45.040]  我哋睇返原本
[00:13:45.040 --> 00:13:46.760]  三十二章四節
[00:13:46.760 --> 00:13:48.200]  我哋睇返阿倫做咗啲咩
[00:13:48.200 --> 00:13:48.840]  我哋一齊讀吓
[00:13:48.840 --> 00:13:49.680]  一二三
[00:13:49.680 --> 00:13:52.760]  阿倫從他們手裡接過來
[00:13:52.760 --> 00:13:54.760]  注了一隻牛毒
[00:13:54.760 --> 00:13:57.760]  用雕刻嘅器具造成
[00:13:57.760 --> 00:14:00.400]  明明阿倫攞咗啲金嚟
[00:14:00.400 --> 00:14:01.760]  注咗隻牛出去
[00:14:01.760 --> 00:14:03.240]  作咗佢出嚟
[00:14:03.240 --> 00:14:04.240]  佢而家話
[00:14:04.240 --> 00:14:05.040]  我扔落去
[00:14:05.040 --> 00:14:06.920]  嘟一聲醒上嚟
[00:14:06.920 --> 00:14:08.920]  摩西質問佢嗰陣時
[00:14:08.920 --> 00:14:12.120]  佢又含含糊糊求其兩下整啲嘢
[00:14:12.120 --> 00:14:13.680]  碌過咗就算
[00:14:13.680 --> 00:14:15.200]  夫婦都諗住碌過
[00:14:15.200 --> 00:14:16.080]  過咗關就算
[00:14:16.080 --> 00:14:16.800]  即係等於
[00:14:16.800 --> 00:14:18.520]  Charlie做警察
[00:14:18.520 --> 00:14:21.400]  Charlie做警察就捉咗個扒手
[00:14:21.400 --> 00:14:22.920]  人贓並獲
[00:14:22.920 --> 00:14:24.720]  於是Charlie質問佢
[00:14:24.720 --> 00:14:25.240]  喂
[00:14:25.240 --> 00:14:27.640]  呢個太太銀包點會喺你嗰度嘅
[00:14:27.640 --> 00:14:29.640]  嗰個賊話唔關事㗎
[00:14:29.640 --> 00:14:31.640]  我經過呢個太太嘅側邊
[00:14:31.640 --> 00:14:33.000]  佢嘅銀包就由佢嘅袋嗰度
[00:14:33.000 --> 00:14:35.120]  嘟一聲過咗嚟我袋啦
[00:14:35.120 --> 00:14:36.120]  一樣
[00:14:36.120 --> 00:14:41.480]  弟兄姊妹當我哋想話事
[00:14:41.480 --> 00:14:43.480]  當我哋想喺我哋人生裏面
[00:14:43.480 --> 00:14:45.480]  做自己人生嘅老闆嘅時間
[00:14:45.480 --> 00:14:47.080]  唔單止撒旦話事
[00:14:47.080 --> 00:14:49.520]  喺我哋生命裏面亦都有好多好多
[00:14:49.520 --> 00:14:51.520]  不負責任嘅行為
