
[00:00:00.000 --> 00:00:02.240]  所以今年都不容易過
[00:01:41.560 --> 00:01:43.240]  聖誕鍾齊歌頌
[00:01:43.240 --> 00:01:45.680]  所以我每年信了二十多年主很感恩
[00:01:45.680 --> 00:01:47.360]  每年一踏入十二月很開心
[00:01:47.360 --> 00:01:51.320]  因爲很多機會我可以一起唱詩
[00:01:51.320 --> 00:01:53.320]  慶祝耶穌基督降生
[00:01:53.320 --> 00:01:55.720]  很多機會去唱聖誕歌
[00:01:55.720 --> 00:01:58.920]  耶穌基督降生對我來說是很重要的事情
[00:01:58.920 --> 00:02:00.200]  但是弟兄姊妹
[00:02:00.200 --> 00:02:03.880]  今年也鼓勵大家要繼續祈禱
[00:02:03.880 --> 00:02:06.040]  因爲教會已經公佈了
[00:02:06.040 --> 00:02:08.520]  因爲今年也是疫情的緣故
[00:02:08.520 --> 00:02:11.080]  我們不能夠在街上報街音
[00:02:11.080 --> 00:02:12.480]  去年已經不可以
[00:02:12.480 --> 00:02:14.240]  今年繼續不可以
[00:02:14.240 --> 00:02:19.080]  因爲也響應政府不要引起太多的聚集
[00:02:19.080 --> 00:02:23.240]  去年也仍然有機會我們開第二條途徑
[00:02:23.240 --> 00:02:25.040]  我們去一些院舍
[00:02:25.040 --> 00:02:28.440]  去一些老人院或者一些智障人士的院舍裏面
[00:02:28.440 --> 00:02:29.960]  跟他們報街音
[00:02:29.960 --> 00:02:32.960]  但是今年也因爲疫情的緣故
[00:02:32.960 --> 00:02:34.720]  不開放了
[00:02:34.720 --> 00:02:37.040]  我們連這個機會也沒有了
[00:02:37.040 --> 00:02:39.880]  但是我們是不是停止了我們傳福音
[00:02:39.880 --> 00:02:42.080]  我們要繼續努力 弟兄姊妹
[00:02:42.080 --> 00:02:44.040]  我們現在唯一還有的機會
[00:02:44.040 --> 00:02:45.520]  大家繼續祈禱
[00:02:45.520 --> 00:02:47.720]  童工們仍然脈絡緊鼓
[00:02:47.720 --> 00:02:49.800]  努力去享受這個過程
[00:02:49.800 --> 00:02:51.240]  結果交給神
[00:02:51.240 --> 00:02:56.200]  唯有神可以讓我們12月24號25號的聖誕崇拜
[00:02:56.200 --> 00:02:58.240]  今年在新醫館舉行
[00:02:58.240 --> 00:02:59.320]  有沒有得舉行
[00:02:59.320 --> 00:03:01.880]  我們不再去擔憂了
[00:03:01.880 --> 00:03:03.480]  神你幫我們決定
[00:03:03.480 --> 00:03:05.280]  我們就享受中間的過程
[00:03:05.280 --> 00:03:06.880]  弟兄姊妹怎麼參與呢
[00:03:06.880 --> 00:03:09.560]  爲這三場的聚會祈禱
[00:03:09.560 --> 00:03:11.280]  弟兄姊妹怎麼參與呢
[00:03:11.280 --> 00:03:13.040]  你開始去想有沒有去鼓勵
[00:03:13.040 --> 00:03:16.000]  怎麼樣去和神一起互動
[00:03:16.000 --> 00:03:17.320]  不要理會結果是怎樣
[00:03:17.320 --> 00:03:20.120]  邀請了你身邊的朋友
[00:03:20.120 --> 00:03:21.200]  你的同事
[00:03:21.200 --> 00:03:22.120]  你的家人
[00:03:22.120 --> 00:03:23.240]  你的街坊
[00:03:23.240 --> 00:03:24.200]  你告訴他們
[00:03:24.200 --> 00:03:28.160]  我們有一個聖誕崇拜在新醫館
[00:03:28.160 --> 00:03:29.280]  你來吧
[00:03:29.280 --> 00:03:30.840]  邀請他們來吧
[00:03:30.840 --> 00:03:35.120]  我們有二千多個座位
[00:03:35.120 --> 00:03:36.760]  有二千多個座位
[00:03:36.760 --> 00:03:37.560]  我們可以
[00:03:37.560 --> 00:03:40.560]  下個星期我們就會開始去拿票
[00:03:40.560 --> 00:03:42.880]  我們繼續去祈禱
[00:03:42.880 --> 00:03:44.720]  求神去爲我們預備
[00:03:44.720 --> 00:03:47.280]  福音我們要繼續傳開
[00:03:47.280 --> 00:03:49.520]  Amen
[00:03:49.520 --> 00:03:52.960]  所以敬拜讚美能夠讓我們很親近神
[00:03:52.960 --> 00:03:54.080]  我們很經歷神
[00:03:54.080 --> 00:03:55.440]  每一次敬拜讚美
[00:03:55.440 --> 00:03:56.520]  在信主這麼多年
[00:03:56.520 --> 00:03:57.800]  所以爲什麼這麼喜歡
[00:03:57.800 --> 00:03:59.840]  去聖誕節十二月
[00:03:59.840 --> 00:04:01.560]  我今天要和大家分享一篇
[00:04:01.560 --> 00:04:04.720]  和敬拜有關的信息
[00:04:04.720 --> 00:04:06.040]  我所講的內容
[00:04:06.040 --> 00:04:09.440]  我不單只是講我們現在聚會當中的敬拜
[00:04:09.440 --> 00:04:11.680]  也不是講臺上敬拜隊的敬拜
[00:04:11.680 --> 00:04:13.680]  如何和大家分享一篇信息
[00:04:13.680 --> 00:04:15.320]  做好一點的敬拜
[00:04:15.320 --> 00:04:17.040]  帶好一點的敬拜
[00:04:17.040 --> 00:04:18.760]  我想分享的是
[00:04:18.760 --> 00:04:20.240]  我們信徒的
[00:04:20.240 --> 00:04:22.160]  在這麼多年我們親近神
[00:04:22.160 --> 00:04:23.480]  有神在我們當中
[00:04:23.480 --> 00:04:25.000]  我們孕育出來的
[00:04:25.000 --> 00:04:27.680]  一個敬拜者的生命
[00:04:27.680 --> 00:04:30.280]  是一個屬靈的生命的彰顯
[00:04:30.280 --> 00:04:32.000]  是我們對神的愛慕
[00:04:32.000 --> 00:04:34.200]  對神的敬畏 尊崇和讚美
[00:04:34.200 --> 00:04:35.280]  就在敬拜當中
[00:04:35.280 --> 00:04:36.520]  我們有神的同在
[00:04:36.520 --> 00:04:38.480]  神的靈充滿的時候
[00:04:38.480 --> 00:04:41.800]  而令到我們得着在當中的平安
[00:04:41.800 --> 00:04:44.240]  喜樂和盼望
[00:04:44.240 --> 00:04:45.560]  世事
[00:04:45.560 --> 00:04:46.520]  世情
[00:04:46.520 --> 00:04:48.360]  可能仍然都一樣
[00:04:48.360 --> 00:04:50.560]  我們和外面未信主的人
[00:04:50.560 --> 00:04:52.920]  所面對的沒有分別
[00:04:52.920 --> 00:04:55.840]  但是神卻是住在我們裏面
[00:04:55.840 --> 00:04:57.400]  祂所帶來給我們的
[00:04:57.400 --> 00:05:00.040]  是那份從裏面發出來的
[00:05:00.040 --> 00:05:02.680]  平安 喜樂和盼望
[00:05:02.680 --> 00:05:03.640]  讓我們一同喜樂
[00:05:03.640 --> 00:05:05.360]  我們先有一首詩歌
[00:05:05.360 --> 00:05:06.400]  預備我們的心
[00:05:06.400 --> 00:05:08.000]  進到神的話語裏面
[00:05:08.000 --> 00:05:09.520]  主啊 求禰在當中
[00:05:09.520 --> 00:05:11.920]  去預納我們每一個
[00:05:11.920 --> 00:05:13.240]  從心靈
[00:05:13.240 --> 00:05:14.560]  從誠實
[00:05:14.560 --> 00:05:15.600]  從內心
[00:05:15.600 --> 00:05:18.360]  發出來對禰的敬拜歌頌
[00:05:18.360 --> 00:05:19.920]  求禰親自預納
[00:05:19.920 --> 00:05:21.520]  隨聽我們的禱告
[00:05:21.520 --> 00:05:23.080]  預納我們的敬拜
[00:05:23.080 --> 00:05:25.480]  奉耶穌基督寶貴名字祈求
[00:05:25.480 --> 00:05:26.400]  Amen
[00:05:26.400 --> 00:05:27.400]  請坐
[00:05:27.400 --> 00:05:31.080]  教會呢
[00:05:31.080 --> 00:05:34.520]  今年接下來一年的方向
[00:05:34.520 --> 00:05:36.680]  我們之前都有講過
[00:05:36.680 --> 00:05:38.840]  就是
[00:05:38.840 --> 00:05:40.080]  聖言權能
[00:05:40.080 --> 00:05:42.160]  活出神國
[00:05:42.160 --> 00:05:44.360]  其中有八個不同的特質
[00:05:44.360 --> 00:05:46.240]  敬拜是其中一個
[00:05:46.240 --> 00:05:49.240]  我相信大家都很認同
[00:05:49.240 --> 00:05:52.080]  同福堂是一個很重視敬拜的地方
[00:05:52.080 --> 00:05:53.440]  也都在敬拜當中
[00:05:53.440 --> 00:05:54.760]  我們很多時候都能夠
[00:05:54.760 --> 00:05:56.760]  很好的經歷到神
[00:05:56.760 --> 00:05:58.320]  不是賣花散花香
[00:05:58.320 --> 00:05:59.120]  我都在敬拜隊
[00:05:59.120 --> 00:06:01.720]  侍奉了有二十多年的時間
[00:06:01.720 --> 00:06:02.400]  我覺得
[00:06:02.400 --> 00:06:03.240]  我很感動
[00:06:03.240 --> 00:06:05.200]  感受到每一次敬拜
[00:06:05.200 --> 00:06:07.520]  大家都能夠好經歷到神
[00:06:07.520 --> 00:06:09.080]  我們呢
[00:06:09.080 --> 00:06:11.280]  希望在這裏都用掌聲
[00:06:11.280 --> 00:06:12.920]  多謝我們的神
[00:06:12.920 --> 00:06:15.520]  神在我們的敬拜當中與我們同在
[00:06:15.520 --> 00:06:17.480]  也都多謝我們的敬拜隊
[00:06:17.480 --> 00:06:19.560]  多謝我們的侍奉人員
[00:06:19.560 --> 00:06:20.520]  每一個侍奉
[00:06:20.520 --> 00:06:21.960]  其實都在敬拜
[00:06:21.960 --> 00:06:25.720]  是我們的敬拜對神的一個回應
[00:06:25.720 --> 00:06:27.160]  所以今天是我們
[00:06:27.160 --> 00:06:29.240]  在當中我們就是透過我們的敬拜
[00:06:29.240 --> 00:06:30.240]  我們的侍奉
[00:06:30.240 --> 00:06:33.960]  能夠彰顯到神的權能的一個彰顯
[00:06:33.960 --> 00:06:35.840]  我們在當中就經歷到神
[00:06:35.840 --> 00:06:37.160]  神會帶來依次
[00:06:37.160 --> 00:06:37.880]  帶來祝福
[00:06:37.880 --> 00:06:40.280]  帶來神蹟奇事在我們當中
[00:06:40.280 --> 00:06:42.080]  就是因爲我們能夠打開我們的心
[00:06:42.080 --> 00:06:44.880]  我們去將祂當得的榮耀
[00:06:44.880 --> 00:06:46.800]  重贊歸給祂
[00:06:46.800 --> 00:06:48.160]  在敬拜神
[00:06:48.160 --> 00:06:48.880]  狹義來說
[00:06:48.880 --> 00:06:50.200]  剛纔都提過
[00:06:50.200 --> 00:06:54.960]  可以是說我們在崇拜當中的唱詩時間
[00:06:54.960 --> 00:06:57.440]  或者不同的聚會的唱詩時間
[00:06:57.440 --> 00:06:58.160]  其實
[00:06:58.160 --> 00:06:59.000]  我們每一個
[00:06:59.000 --> 00:06:59.920]  我想問一下弟兄姊妹
[00:06:59.920 --> 00:07:01.440]  我們唱詩的時間
[00:07:01.440 --> 00:07:03.080]  你有多投入
[00:07:03.080 --> 00:07:05.080]  你能夠多投入這個敬拜
[00:07:05.080 --> 00:07:06.720]  多投入唱詩的時候
[00:07:06.720 --> 00:07:09.760]  大概都可以反映到你近來
[00:07:09.760 --> 00:07:11.480]  的屬靈光景是怎麼樣
[00:07:11.480 --> 00:07:13.800]  你和神的關係的狀況
[00:07:13.800 --> 00:07:14.440]  是不是
[00:07:14.440 --> 00:07:15.440]  你不需要回答我
[00:07:15.440 --> 00:07:16.440]  你自己思想一下
[00:07:16.440 --> 00:07:17.840]  你究竟在剛纔
[00:07:17.840 --> 00:07:19.960]  每一次你聚會的敬拜的時候
[00:07:19.960 --> 00:07:22.040]  你能不能夠投入得到
[00:07:22.040 --> 00:07:23.600]  所以我們現在更加所講的
[00:07:23.600 --> 00:07:24.720]  今天所分享的內容
[00:07:24.720 --> 00:07:26.880]  講義的一個敬拜其實
[00:07:26.880 --> 00:07:30.040]  是講我們的生命的流露
[00:07:30.040 --> 00:07:32.640]  是我們完全是發自我們內心
[00:07:32.640 --> 00:07:34.320]  發自我們靈裏面
[00:07:34.320 --> 00:07:37.800]  我們活出神國的一些生命的特質
[00:07:37.800 --> 00:07:39.800]  一些kingdom characters
[00:07:39.800 --> 00:07:42.880]  以及我們活出一個神國的生活質素
[00:07:42.880 --> 00:07:43.840]  生活方式
[00:07:43.840 --> 00:07:45.840]  一個kingdom的lifestyle
[00:07:45.840 --> 00:07:47.800]  是一羣愛主的信徒
[00:07:47.800 --> 00:07:48.440]  就是你
[00:07:48.440 --> 00:07:49.240]  就是我
[00:07:49.240 --> 00:07:54.280]  能夠時時刻刻享受神同在的一個屬靈生命
[00:07:54.280 --> 00:07:56.600]  藉着神的同在的時候
[00:07:56.600 --> 00:07:59.320]  我們能夠歸榮要重贊給耶穌基督
[00:07:59.320 --> 00:08:01.000]  而且我們得着什麼呢
[00:08:01.000 --> 00:08:04.200]  我們就從當中能夠得着
[00:08:04.200 --> 00:08:06.320]  從神而來的那份平安
[00:08:06.320 --> 00:08:09.760]  那份喜樂和滿足
[00:08:09.760 --> 00:08:12.880]  一個美國近代的知名的基督徒領袖
[00:08:12.880 --> 00:08:14.880]  他叫做Rafi Zacharias
[00:08:14.880 --> 00:08:16.040]  他講過一句話
[00:08:16.040 --> 00:08:18.080]  這裏是譯成了中文
[00:08:18.080 --> 00:08:19.120]  他說
[00:08:19.120 --> 00:08:23.000]  基督徒的敬拜和生活是相輔相成的
[00:08:23.000 --> 00:08:27.000]  我們的生活是敬拜的一種表達
[00:08:27.000 --> 00:08:28.880]  所以我們講的是我們的敬拜生命
[00:08:28.880 --> 00:08:30.920]  我今天所分享的內容
[00:08:30.920 --> 00:08:35.040]  是藉着一個新約的聖經人物
[00:08:35.040 --> 00:08:37.360]  一個女性的聖經人物
[00:08:37.360 --> 00:08:39.160]  她叫瑪利亞
[00:08:39.160 --> 00:08:40.520]  其實在新約時代
[00:08:40.520 --> 00:08:42.840]  耶穌的時代有好幾個瑪利亞
[00:08:42.840 --> 00:08:47.040]  而且每次叫瑪利亞的人都非常敬拜主
[00:08:47.040 --> 00:08:48.920]  對神很愛慕
[00:08:48.920 --> 00:08:50.640]  有一個敬拜耶穌的心
[00:08:50.640 --> 00:08:52.200]  你認識多少個呢
[00:08:52.200 --> 00:08:55.920]  是不是有一個打破玉瓶
[00:08:55.920 --> 00:08:57.400]  將一些很貴重的
[00:08:57.400 --> 00:09:03.240]  三年人工那麼貴的嫁妝
[00:09:03.240 --> 00:09:06.800]  將這些香膏抹在耶穌的腳上
[00:09:06.800 --> 00:09:08.720]  一個敬拜的心
[00:09:08.720 --> 00:09:09.840]  另外一個就是
[00:09:09.840 --> 00:09:10.880]  她很愛慕耶穌
[00:09:10.880 --> 00:09:14.120]  很喜歡坐在耶穌的腳前聽耶穌講話
[00:09:14.120 --> 00:09:15.520]  去到一個位置
[00:09:15.520 --> 00:09:17.160]  她的姐姐要投訴她
[00:09:17.160 --> 00:09:18.800]  爲什麼不做家務
[00:09:18.800 --> 00:09:20.400]  只是坐着什麼都不做
[00:09:20.400 --> 00:09:22.200]  但是她知道
[00:09:22.200 --> 00:09:23.640]  她要得着上好的福分
[00:09:23.640 --> 00:09:24.400]  耶穌贊她
[00:09:24.400 --> 00:09:26.360]  她已經得着上好的福分
[00:09:26.360 --> 00:09:29.360]  另外有一個是當耶穌
[00:09:29.360 --> 00:09:32.360]  死後三天的清晨
[00:09:32.360 --> 00:09:33.400]  她要去到墳墓
[00:09:33.400 --> 00:09:35.040]  一大清早去到墳墓面前
[00:09:35.040 --> 00:09:37.200]  她很想看看耶穌的屍體
[00:09:37.200 --> 00:09:39.640]  然後很想爲祂的遺體抹膏
[00:09:39.640 --> 00:09:40.960]  讓祂潔淨
[00:09:40.960 --> 00:09:42.600]  但是發現不見了耶穌的遺體
[00:09:42.600 --> 00:09:45.960]  卻是復活的耶穌向她顯現
[00:09:45.960 --> 00:09:47.560]  有幾個瑪利亞
[00:09:47.560 --> 00:09:49.880]  今天都不是講這幾個瑪利亞
[00:09:49.880 --> 00:09:52.720]  想講的是那位
[00:09:52.720 --> 00:09:57.080]  從童女一直成爲耶穌的母親
[00:09:57.080 --> 00:09:59.640]  她愛神敬畏神的心
[00:09:59.640 --> 00:10:02.600]  從始至終都沒有改變過的瑪利亞
[00:10:02.600 --> 00:10:05.360]  今天我們一起去認識一下
[00:10:05.360 --> 00:10:07.680]  和看看瑪利亞
[00:10:07.680 --> 00:10:09.280]  這位人物
[00:10:09.280 --> 00:10:11.240]  她敬畏的心
[00:10:11.240 --> 00:10:13.920]  如何成爲我們的學習
[00:10:13.920 --> 00:10:17.920]  Mary原先在原文裏面的意思
[00:10:17.920 --> 00:10:20.320]  其實解作苦劫的意思
[00:10:20.320 --> 00:10:24.520]  但是當她被神揀選天使報喜的時候
[00:10:24.520 --> 00:10:29.560]  天使卻稱呼她爲蒙大恩的女子
[00:10:29.560 --> 00:10:30.920]  所以我們每一個在神裏面
[00:10:30.920 --> 00:10:33.000]  可能原先是一個苦劫的生命
[00:10:33.000 --> 00:10:35.200]  但是當被神揀選的時候
[00:10:35.200 --> 00:10:37.760]  她能夠成爲一個蒙大恩的女子
[00:10:37.760 --> 00:10:39.360]  然後成爲神獨生兒子
[00:10:39.360 --> 00:10:41.760]  耶穌基督育身的母親
[00:10:41.760 --> 00:10:42.840]  在聖經記載裏面
[00:10:42.840 --> 00:10:45.080]  其實對瑪利亞的生平
[00:10:45.080 --> 00:10:48.400]  不是很多很詳細的記載
[00:10:48.400 --> 00:10:52.040]  可能她的事蹟十隻手指都可以數得完
[00:10:52.040 --> 00:10:52.840]  現在很短
[00:10:52.840 --> 00:10:55.400]  兩分鐘已經跟大家講了她的事蹟
[00:10:55.400 --> 00:10:58.640]  其實包括了天使向她報喜
[00:10:58.640 --> 00:11:00.880]  說她將要懷孕生子
[00:11:00.880 --> 00:11:03.960]  然後就說她和她的表姐
[00:11:03.960 --> 00:11:07.920]  伊麗莎白 即是施洗約翰的母親
[00:11:07.920 --> 00:11:09.200]  有些對話
[00:11:09.200 --> 00:11:11.840]  關於將要成就的事的一些對話
[00:11:11.840 --> 00:11:16.320]  然後就交代了耶穌降生的事蹟
[00:11:16.320 --> 00:11:18.040]  然後耶穌降生的事蹟之後
[00:11:18.040 --> 00:11:18.920]  鏡頭一轉
[00:11:18.920 --> 00:11:21.720]  一眨眼就已經去到耶穌十二歲的時候
[00:11:21.720 --> 00:11:24.920]  就是瑪利亞和約瑟帶着十二歲的耶穌
[00:11:24.920 --> 00:11:26.880]  上去耶路撒冷首節
[00:11:26.880 --> 00:11:28.360]  過完節之後打算回家
[00:11:28.360 --> 00:11:29.520]  怎知不見了兒子
[00:11:29.520 --> 00:11:33.000]  然後回到聖殿就見到十二歲的耶穌
[00:11:33.000 --> 00:11:37.240]  和一羣拉比在談論神的話語
[00:11:37.240 --> 00:11:39.600]  然後鏡頭又一轉
[00:11:39.600 --> 00:11:42.360]  就已經去到耶穌基督三十歲
[00:11:42.360 --> 00:11:44.320]  出來行道的時間
[00:11:44.320 --> 00:11:46.400]  耶穌所行第一個的神蹟
[00:11:46.400 --> 00:11:49.080]  就在迦拿這個地方的一個婚宴裏面
[00:11:49.080 --> 00:11:50.920]  將水變成酒
[00:11:50.920 --> 00:11:53.800]  當時瑪利亞也在當中
[00:11:53.800 --> 00:11:57.360]  然後已經最後就去到一個場景
[00:11:57.360 --> 00:12:00.360]  就是耶穌被釘十字架
[00:12:00.360 --> 00:12:06.480]  瑪利亞就在十字架下面陪伴着耶穌
[00:12:06.480 --> 00:12:08.080]  瑪利亞的事蹟不多
[00:12:08.080 --> 00:12:09.560]  但是在當中我們看到
[00:12:09.560 --> 00:12:12.920]  瑪利亞既是主耶穌肉身的母親
[00:12:12.920 --> 00:12:16.880]  但是她自己也稱呼她自己是主的使女
[00:12:16.880 --> 00:12:21.360]  是神的使女 是主的門徒
[00:12:21.360 --> 00:12:23.000]  而今天我所分享的是
[00:12:23.000 --> 00:12:24.800]  就算她的事蹟不多
[00:12:24.800 --> 00:12:28.560]  瑪利亞所講的話也不多
[00:12:28.560 --> 00:12:31.200]  在講了幾句的話
[00:12:31.200 --> 00:12:34.600]  但是卻是處處都能夠表現到她對耶和華神
[00:12:34.600 --> 00:12:37.560]  她對耶穌的敬畏和尊崇
[00:12:37.560 --> 00:12:39.760]  所以我藉着瑪利亞今天所講
[00:12:39.760 --> 00:12:42.320]  提到瑪利亞所講的幾句很短的說話
[00:12:42.320 --> 00:12:44.800]  我給到今天分享的題目就叫做
[00:12:44.800 --> 00:12:47.520]  敬拜何須多說話
[00:12:47.520 --> 00:12:50.320]  就盼望透過這個瑪利亞的說話
[00:12:50.320 --> 00:12:52.800]  我們可以看到她對神的愛
[00:12:52.800 --> 00:12:54.480]  她對神的敬畏
[00:12:54.480 --> 00:12:58.800]  和她因而產生內裏的喜樂滿足
[00:12:58.800 --> 00:13:01.280]  希望能夠成爲弟兄姊妹彼此鼓勵
[00:13:01.280 --> 00:13:04.080]  彼此學習的一樣東西
[00:13:04.080 --> 00:13:06.640]  第一點我們看到一個敬拜的導向
[00:13:06.640 --> 00:13:08.560]  其實是一個向上的導向
[00:13:08.560 --> 00:13:11.320]  是我們全人生命的獻賞
[00:13:11.320 --> 00:13:16.840]  我們先讀一段我們選擇的第一句說話
[00:13:16.840 --> 00:13:19.120]  在《路加福音》一章38節
[00:13:19.120 --> 00:13:20.280]  我們一起讀
[00:13:20.280 --> 00:13:21.560]  瑪利亞說
[00:13:21.560 --> 00:13:23.320]  我是主的侍女
[00:13:23.320 --> 00:13:27.200]  情願照你的話成就在我身上
[00:13:27.200 --> 00:13:30.560]  場景是當天使向瑪利亞報信
[00:13:30.560 --> 00:13:35.720]  將神要成就在瑪利亞身上的旨意和使命的時候
[00:13:35.720 --> 00:13:37.040]  她的回應
[00:13:37.040 --> 00:13:40.600]  一個謙卑去接受的回應
[00:13:40.600 --> 00:13:43.200]  因爲之前天使和她說
[00:13:43.200 --> 00:13:46.040]  她也深信出於神的話
[00:13:46.040 --> 00:13:50.040]  沒有一句是不大能力的
[00:13:50.040 --> 00:13:52.560]  她很相信神的話而帶來的能力
[00:13:52.560 --> 00:13:55.400]  她深信神會傳言的有主權
[00:13:55.400 --> 00:13:59.720]  將瑪利亞自己擺在任何的光景當中
[00:13:59.720 --> 00:14:01.320]  無論是順境逆境
[00:14:01.320 --> 00:14:03.040]  艱難困苦
[00:14:03.040 --> 00:14:04.920]  任何的境況當中
[00:14:04.920 --> 00:14:06.360]  神有祂的主權
[00:14:06.360 --> 00:14:10.200]  而且瑪利亞相信神與她同在
[00:14:10.200 --> 00:14:11.800]  弟兄姊妹,很多時候
[00:14:11.800 --> 00:14:13.840]  神給我們一個託付
[00:14:13.840 --> 00:14:16.040]  給我們一個十字架
[00:14:16.040 --> 00:14:18.480]  但是我們有很多的懷疑
[00:14:18.480 --> 00:14:20.880]  我們有很多的驚慌、恐懼
[00:14:20.880 --> 00:14:22.640]  不敢去承擔
[00:14:22.640 --> 00:14:24.040]  Why me?
[00:14:24.040 --> 00:14:25.440]  爲什麼是我呢?
[00:14:25.440 --> 00:14:26.760]  當神給我們這些旨意的時候
[00:14:26.760 --> 00:14:29.400]  我們很多時候一看就看我自己
[00:14:29.400 --> 00:14:31.320]  爲什麼是我呢?
[00:14:31.320 --> 00:14:33.520]  我又不是很好,又不是很厲害
[00:14:33.520 --> 00:14:35.960]  不如找他吧,他比我好很多
[00:14:35.960 --> 00:14:38.640]  很多時候要比較自己究竟在神裏面
[00:14:38.640 --> 00:14:40.440]  爲什麼神會揀選
[00:14:40.440 --> 00:14:43.280]  但是瑪利亞在這裏很清楚
[00:14:43.280 --> 00:14:45.800]  她明白事情發生在她自己身上
[00:14:45.800 --> 00:14:47.200]  她所說的
[00:14:47.200 --> 00:14:51.040]  唯有是因爲神顧念她的卑微
[00:14:51.040 --> 00:14:53.520]  不是因爲瑪利亞有什麼本事
[00:14:53.520 --> 00:14:55.760]  不是有什麼德行,不是有什麼善功
[00:14:55.760 --> 00:14:59.000]  不是她有多好,或者不是她有多不好
[00:14:59.000 --> 00:15:02.280]  而是完全出於神的憐憫
[00:15:02.280 --> 00:15:03.560]  她欣然接受
[00:15:03.560 --> 00:15:06.400]  而且她明確很清楚她自己的身份
[00:15:06.400 --> 00:15:08.600]  就是主的侍女
[00:15:08.600 --> 00:15:13.360]  主的侍女就是主人和僕人的關係
[00:15:13.360 --> 00:15:16.800]  完全擁有以前古代的時候
[00:15:16.800 --> 00:15:23.000]  僕人完全要馴服在主人的使命底下
[00:15:23.000 --> 00:15:24.840]  而大家也都知道
[00:15:24.840 --> 00:15:28.600]  神將要在瑪利亞生命上發生的一件事
[00:15:28.600 --> 00:15:30.800]  是一件匪夷所思
[00:15:30.800 --> 00:15:32.880]  世人難以接受
[00:15:32.880 --> 00:15:35.200]  而且當瑪利亞說
[00:15:35.200 --> 00:15:37.800]  我願意或者承載在我身上的時候
[00:15:37.800 --> 00:15:43.360]  大家都知道她將要成就的是一個很嚴重的後果
[00:15:43.360 --> 00:15:45.680]  一個童貞女
[00:15:45.680 --> 00:15:49.120]  剛剛許配給藥室的儲女
[00:15:49.120 --> 00:15:51.200]  要受聖靈感恩
[00:15:51.200 --> 00:15:53.920]  要懷孕生子
[00:15:53.920 --> 00:15:57.680]  成爲神兒子耶穌基督的生母
[00:15:57.680 --> 00:16:00.040]  哇,聽起來好像很偉大
[00:16:00.040 --> 00:16:02.160]  但是換作是你
[00:16:02.160 --> 00:16:03.760]  沒可能
[00:16:03.760 --> 00:16:06.600]  匪夷所思,很難接受
[00:16:06.600 --> 00:16:08.240]  爲什麼是我呢
[00:16:08.240 --> 00:16:09.960]  但是
[00:16:09.960 --> 00:16:13.960]  我們看到瑪利亞源源傳傳出於她對神
