
[00:00:00.000 --> 00:00:03.480]  今日是教會所定的聖誕主日
[00:03:05.160 --> 00:03:07.920]  即南北國都亡了國家
[00:03:07.920 --> 00:03:10.960]  在羅馬帝國統治底下
[00:03:10.960 --> 00:03:14.200]  究竟他們的國家前途方向是怎樣
[00:03:14.200 --> 00:03:17.960]  而當時的宗教情況是很沒落
[00:03:17.960 --> 00:03:20.000]  其實很多百姓
[00:03:20.000 --> 00:03:24.760]  他們說我是神的子民
[00:03:24.760 --> 00:03:26.520]  但是他們在生活裏面
[00:03:26.520 --> 00:03:30.480]  卻是已經因為這個風俗
[00:03:30.480 --> 00:03:32.320]  因為這個整個國家
[00:03:32.320 --> 00:03:37.400]  帝國裏面很多不同民族的風俗影響
[00:03:37.400 --> 00:03:38.760]  已經不能夠一致
[00:03:38.760 --> 00:03:41.040]  或者很專注去敬拜神
[00:03:41.040 --> 00:03:45.240]  有很多口頭稱為猶太人
[00:03:45.240 --> 00:03:46.240]  他們是這樣的信仰
[00:03:46.240 --> 00:03:49.160]  但他們生活真是和一般人無異
[00:03:49.160 --> 00:03:53.320]  在這些日子裏面
[00:03:53.320 --> 00:03:55.800]  出現了聖經裏面
[00:03:55.800 --> 00:03:57.400]  今日我們所讀
[00:03:57.400 --> 00:03:59.480]  一個黑夜裏面
[00:03:59.480 --> 00:04:06.040]  突然有一大堆天兵和天使唱起歌來
[00:04:06.040 --> 00:04:09.160]  所以這個題目是「從上而來的平安」
[00:04:09.160 --> 00:04:10.680]  我分開三方面說
[00:04:10.680 --> 00:04:18.240]  第一方面是神和人互相連結的歌
[00:04:18.240 --> 00:04:22.200]  第二方面是神和人愛的關係
[00:04:22.200 --> 00:04:25.840]  第三方面是思念上的事
[00:04:25.840 --> 00:04:28.960]  這個大家都剛才聽經文
[00:04:28.960 --> 00:04:33.080]  或者我們對聖誕的認識都很深刻印象
[00:04:33.080 --> 00:04:39.920]  就是天使向牧羊人報信大喜的信息
[00:04:39.920 --> 00:04:44.920]  當天使和牧羊人之間有互相相遇的時候
[00:04:44.920 --> 00:04:47.440]  這件事情繼續擴大
[00:04:47.440 --> 00:04:50.120]  就知道原來耶穌基督已經降生
[00:04:50.120 --> 00:04:53.080]  是一個天和地相遇的象徵
[00:04:53.080 --> 00:04:57.480]  一個記號就是天使唱出這些美好的詩歌
[00:04:57.480 --> 00:05:00.400]  這些詩歌裏面顯示了
[00:05:00.400 --> 00:05:03.000]  神要和人連結
[00:05:03.000 --> 00:05:06.640]  第一方面是神和人互相連結的歌
[00:05:06.640 --> 00:05:09.040]  在《異鄉十三節》裏面講得很清楚
[00:05:09.040 --> 00:05:12.920]  一對天兵、天使一起讚美神
[00:05:12.920 --> 00:05:17.680]  當然這個情景是人間難得一見
[00:05:17.680 --> 00:05:22.120]  我相信我們有沒有人見過天使唱歌?
[00:05:22.120 --> 00:05:23.640]  可能沒有
[00:05:23.640 --> 00:05:26.800]  但你又說那個人唱歌好像天使那麼好聽
[00:05:26.800 --> 00:05:31.040]  因為我們想像天使的歌聲都是很美麗
[00:05:31.040 --> 00:05:33.880]  當時這個是天上的儀式
[00:05:33.880 --> 00:05:41.120]  一個唱兩句歌詞是很難得
[00:05:41.120 --> 00:05:46.360]  但唱出來的內容必定很有意思
[00:05:46.360 --> 00:05:49.320]  甚至我們說這些是一些儀仗
[00:05:49.320 --> 00:05:52.360]  是神要給我們的訊息
[00:05:52.360 --> 00:05:58.760]  所以天使將用她自己天上的方式
[00:05:58.760 --> 00:06:05.000]  當時是多麼的震撼,我相信很難用言語形容
[00:06:05.000 --> 00:06:06.840]  因為我相信今天的科技
[00:06:06.840 --> 00:06:10.520]  都不能夠做到當時牧羊人所看到的情景
[00:06:10.520 --> 00:06:12.240]  天忽然光了
[00:06:12.240 --> 00:06:14.760]  光是很重要的
[00:06:14.760 --> 00:06:16.760]  不是燈光可以造成的
[00:06:16.760 --> 00:06:18.760]  而是天上的榮光
[00:06:18.760 --> 00:06:22.600]  再加上天使在空中飛舞
[00:06:22.600 --> 00:06:25.080]  天君一大隊
[00:06:25.080 --> 00:06:31.040]  唱起來立體環迴的聲響
[00:06:31.040 --> 00:06:32.760]  相信是很震撼的
[00:06:32.760 --> 00:06:37.160]  但歌詞裏面傳遞了兩句很重要的訊息
[00:06:37.160 --> 00:06:38.320]  連在一起
[00:06:38.320 --> 00:06:42.200]  這就是當時的情景
[00:06:42.200 --> 00:06:46.400]  神要派遣天使告知牧羊人
[00:06:46.400 --> 00:06:48.800]  知道一首美妙的詩歌
[00:06:48.800 --> 00:06:51.760]  可以說是藉著一首詩歌
[00:06:51.760 --> 00:06:55.880]  藉著內容打開序幕
[00:06:55.880 --> 00:06:59.160]  原來神要人要連結
[00:06:59.160 --> 00:07:03.160]  神要人能夠互相相通起來
[00:07:03.160 --> 00:07:04.600]  以歌回遊
[00:07:04.600 --> 00:07:07.280]  我記得一件事情是這樣
[00:07:07.280 --> 00:07:10.520]  很多年前去內地培訓
[00:07:10.520 --> 00:07:12.640]  在一個北方的城市
[00:07:12.640 --> 00:07:17.680]  台上跟頂姐妹們去教導
[00:07:17.680 --> 00:07:19.480]  分享聖經
[00:07:19.480 --> 00:07:23.240]  負責人在後面
[00:07:23.240 --> 00:07:26.360]  自首差不多完結了
[00:07:26.360 --> 00:07:29.680]  見到她神色凝重
[00:07:29.680 --> 00:07:32.800]  她說下面有人在等我們
[00:07:32.800 --> 00:07:36.920]  原來是一個公安局長
[00:07:36.920 --> 00:07:39.480]  一個宗教局長
[00:07:39.480 --> 00:07:41.040]  在下面坐著
[00:07:41.040 --> 00:07:42.080]  其實她來了一小時
[00:07:42.080 --> 00:07:44.080]  但沒有上來聽我們說話
[00:07:44.080 --> 00:07:49.440]  她說其實可能他們溝通不足
[00:07:49.440 --> 00:07:51.440]  教會的負責人
[00:07:51.440 --> 00:07:52.920]  可能沒有通知他們
[00:07:52.920 --> 00:07:56.840]  我們來到現在這一刻去講道
[00:07:56.840 --> 00:07:58.840]  我們基本上是被邀請
[00:07:58.840 --> 00:08:00.120]  我們不知道發生什麼事
[00:08:00.120 --> 00:08:01.800]  他們溝通的問題
[00:08:01.800 --> 00:08:07.560]  於是他們明白我們是香港過來的同工
[00:08:07.560 --> 00:08:10.400]  其實我們以前也來過
[00:08:10.400 --> 00:08:12.600]  這次好像沒有特別溝通到
[00:08:12.600 --> 00:08:14.040]  即是當地
[00:08:14.040 --> 00:08:19.480]  我們就一起吃飯
[00:08:19.480 --> 00:08:23.240]  吃飯時公安局長突然說
[00:08:23.240 --> 00:08:25.680]  不如我唱一首歌給大家聽
[00:08:25.680 --> 00:08:28.200]  他唱一些民族的歌
[00:08:28.200 --> 00:08:31.080]  老實說我聽不到他唱什麼內容
[00:08:31.080 --> 00:08:33.200]  因為不是普通話
[00:08:33.200 --> 00:08:35.000]  是民族語言的歌
[00:08:35.000 --> 00:08:38.200]  發覺氣氛緩和
[00:08:38.200 --> 00:08:41.800]  自然我們也要到我們唱
[00:08:41.800 --> 00:08:43.480]  於是我們想唱什麼歌好
[00:08:43.480 --> 00:08:46.760]  大家都馬上唱到的歌是什麼
[00:08:46.760 --> 00:08:48.080]  你會想到
[00:08:48.080 --> 00:08:49.920]  奇異恩典
[00:08:49.920 --> 00:08:52.080]  馬上唱奇異恩典
[00:08:52.080 --> 00:08:53.480]  奇異恩典一唱
[00:08:53.480 --> 00:08:55.240]  他們覺得好聽
[00:08:55.240 --> 00:08:57.400]  又敲杯又敲繩
[00:08:57.400 --> 00:08:58.400]  覺得好聽
[00:08:58.400 --> 00:09:01.600]  然後我們解釋這個奇異恩典
[00:09:01.600 --> 00:09:04.640]  大家開始很融洽
[00:09:04.640 --> 00:09:05.800]  又很理解
[00:09:05.800 --> 00:09:07.120]  又很明白
[00:09:07.120 --> 00:09:10.040]  然後我們在那幾天很順利
[00:09:10.040 --> 00:09:12.600]  繼續去做培訓的工作
[00:09:12.600 --> 00:09:15.200]  有時歌星的內容
[00:09:15.200 --> 00:09:19.080]  是溝通一個美好的溝通
[00:09:19.080 --> 00:09:22.480]  神是藉著天使的歌星
[00:09:22.480 --> 00:09:24.000]  向我們去溝通
[00:09:24.000 --> 00:09:26.560]  向我們去看到
[00:09:26.560 --> 00:09:28.040]  不單止是歌星
[00:09:28.040 --> 00:09:30.240]  簡直是星的景象
[00:09:30.240 --> 00:09:32.800]  我們還要看到一件事
[00:09:32.800 --> 00:09:34.800]  在詩歌裡說
[00:09:34.800 --> 00:09:38.240]  「在至高之處榮耀歸於神」
[00:09:38.240 --> 00:09:40.840]  那是神的榮光
[00:09:40.840 --> 00:09:42.600]  你看到那麼光芒
[00:09:42.600 --> 00:09:44.880]  那是神自己的榮光
[00:09:44.880 --> 00:09:49.160]  這個榮光是神所擁有的
[00:09:49.160 --> 00:09:52.200]  在大地黑暗的時代裡
[00:09:52.200 --> 00:09:54.520]  人本來的光輝都失去了
[00:09:54.520 --> 00:09:56.520]  因為罪的緣故
[00:09:56.520 --> 00:09:59.400]  我們都在黑暗裡行走
[00:09:59.400 --> 00:10:03.440]  世代動盪的政治等因素
[00:10:03.440 --> 00:10:06.640]  他們都在一個比較灰暗的情況
[00:10:06.640 --> 00:10:10.040]  但神的榮光要照向大地
[00:10:10.040 --> 00:10:11.600]  照向每一個人
[00:10:11.600 --> 00:10:16.520]  所以看到神要跟我們首先連結
[00:10:16.520 --> 00:10:21.080]  用詩歌能夠讓我們去警醒
[00:10:21.080 --> 00:10:24.360]  讓我們聽到歌詞
[00:10:24.360 --> 00:10:26.120]  看到榮光
[00:10:26.120 --> 00:10:28.880]  更加看到人真的需要
[00:10:28.880 --> 00:10:31.480]  突然間我深信整個大地
[00:10:31.480 --> 00:10:38.120]  當時他們知道天使報信這件事的時候
[00:10:38.120 --> 00:10:41.000]  相信他們真的能夠開始體會到
[00:10:41.000 --> 00:10:43.720]  下一節歌詞的內容
[00:10:43.720 --> 00:10:47.160]  「在地上平安歸於他所喜悅的人」
[00:10:47.160 --> 00:10:50.080]  這個榮光出現的時候
[00:10:50.080 --> 00:10:52.160]  充滿了一種希望
[00:10:52.160 --> 00:10:55.560]  充滿了一種溫暖
[00:10:55.560 --> 00:10:58.200]  以致他們進入心裡的時候
[00:10:58.200 --> 00:11:01.400]  這些本來在恐懼裡的人
[00:11:01.400 --> 00:11:06.640]  本來在前景方向迷糊的人
[00:11:06.640 --> 00:11:10.360]  我們似乎得到一個很清晰的方向
[00:11:10.360 --> 00:11:12.800]  似乎我們能夠從一個恐懼裡
[00:11:12.800 --> 00:11:17.280]  從一個艱難裡得到神的榮光大路
[00:11:17.280 --> 00:11:18.840]  所以這裡看到
[00:11:18.840 --> 00:11:24.800]  心中的地上的平安帶進我們心中裡
[00:11:24.800 --> 00:11:31.720]  所以這裡更加能夠當時表達到
[00:11:31.720 --> 00:11:34.560]  這些真正的平安和平
[00:11:34.560 --> 00:11:37.160]  進入這個人、進入大地裡面
[00:11:37.160 --> 00:11:41.400]  都不是當時的帝國能夠所給他們的
[00:11:41.400 --> 00:11:43.720]  當時的帝國是羅馬帝國
[00:11:43.720 --> 00:11:45.600]  皇帝是奧古斯都
[00:11:45.600 --> 00:11:50.960]  當然他也有很多東征西討去平靜
[00:11:50.960 --> 00:11:53.400]  整個帝國裡面有很多不同的民族
[00:11:53.400 --> 00:11:54.400]  不同的地方
[00:11:54.400 --> 00:11:56.440]  有時會起一些暴動
[00:11:56.440 --> 00:11:57.960]  有時起一些艱難
[00:11:57.960 --> 00:12:01.120]  都要去平靜他們
[00:12:01.120 --> 00:12:05.120]  都要在武力裡面去建立一個威嚴
[00:12:05.120 --> 00:12:09.920]  讓他們能夠可以去好好的、安靜的生活
[00:12:09.920 --> 00:12:15.200]  但是我們的神卻是用祂自己的愛
[00:12:15.200 --> 00:12:19.320]  用祂的恩典進入我們裡面
[00:12:19.320 --> 00:12:22.840]  以致我們人真的得到真正的
[00:12:22.840 --> 00:12:24.800]  心裡面那種和平
[00:12:24.800 --> 00:12:26.880]  首先是與神和好
[00:12:26.880 --> 00:12:29.040]  與人和好、與自己和好
[00:12:29.040 --> 00:12:31.000]  自然就大地平安
[00:12:31.000 --> 00:12:33.000]  所以當時來說
[00:12:33.000 --> 00:12:37.240]  這種平安真的不是世上所賜給我們的
[00:12:37.240 --> 00:12:40.080]  只有神能夠給我們
[00:12:40.080 --> 00:12:46.560]  第二方面就是神和人的愛的關係
[00:12:46.560 --> 00:12:47.840]  詩歌裡面說
[00:12:47.840 --> 00:12:49.600]  「在至高之處榮耀歸於神
[00:12:49.600 --> 00:12:53.680]  在地上平安歸於他所喜悅的人」
[00:12:53.680 --> 00:12:56.320]  大部分都會再譯為「喜悅的人」
[00:12:56.320 --> 00:12:58.200]  可能是神所喜愛的人
[00:12:58.200 --> 00:13:00.760]  或者是得到神恩惠的人
[00:13:00.760 --> 00:13:02.960]  所謂所喜悅的人
[00:13:02.960 --> 00:13:04.960]  在本身裡面也有一個意思
[00:13:04.960 --> 00:13:07.440]  就是心地良善的人
[00:13:07.440 --> 00:13:09.640]  似乎都好像有一些條件
[00:13:09.640 --> 00:13:11.720]  但是重點都不是一個條件
[00:13:11.720 --> 00:13:14.400]  而是重點是神自己的主動
[00:13:14.400 --> 00:13:16.080]  因為在經文裡面說
[00:13:16.080 --> 00:13:19.240]  神要將這個人歸給這些喜悅的人
[00:13:19.240 --> 00:13:20.480]  神是主動
[00:13:20.480 --> 00:13:24.600]  甚至那個意思是一個很強烈的心意在裡面
[00:13:24.600 --> 00:13:30.080]  因為神是定義要去實行這個拯救
[00:13:30.080 --> 00:13:31.720]  這個心是很清晰的
[00:13:31.720 --> 00:13:34.640]  是一個施行拯救的心意
[00:13:34.640 --> 00:13:37.960]  所以這種心意裡面
[00:13:37.960 --> 00:13:47.040]  不是帶著一種武力式、強力、壓制式
[00:13:47.040 --> 00:13:51.440]  而是那種心意是一種情感的流露
[00:13:51.440 --> 00:13:53.720]  是很強烈的情感
[00:13:53.720 --> 00:13:57.880]  是一種愛的行動來到世人裡面
[00:13:57.880 --> 00:14:06.120]  是感化我們能夠得到神賜給我們的救恩
[00:14:06.120 --> 00:14:08.480]  神賜給我們的平安
[00:14:08.480 --> 00:14:13.000]  所以這是牽涉到關係的問題
[00:14:13.000 --> 00:14:17.400]  所以當這個榮光能夠臨到世人
[00:14:17.400 --> 00:14:19.240]  能夠到大地的時候
[00:14:19.240 --> 00:14:24.240]  就好像天上有一條通道來到這個世界
[00:14:24.240 --> 00:14:28.200]  我們是可以回應我們的神
[00:14:28.200 --> 00:14:29.400]  我們用我們的愛
[00:14:29.400 --> 00:14:33.520]  用我們的生命能夠去回報
[00:14:33.520 --> 00:14:37.160]  搭通這個天地線
[00:14:37.160 --> 00:14:42.400]  大家記不記得早期手機最初代的時候
[00:14:42.400 --> 00:14:49.120]  有個真的叫天地線的手機
[00:14:49.120 --> 00:14:50.640]  有沒有用過?
[00:14:50.640 --> 00:14:51.920]  有沒有聽過?
[00:14:51.920 --> 00:14:54.240]  沒有聽過?
[00:14:54.240 --> 00:14:58.000]  不知某一個台用天地線
[00:14:58.000 --> 00:14:59.840]  那時候是這樣的
[00:14:59.840 --> 00:15:03.440]  就是你有那個服務
[00:15:03.440 --> 00:15:06.760]  手機要拉很長的天線
[00:15:06.760 --> 00:15:07.880]  見過沒有?
[00:15:07.880 --> 00:15:08.920]  沒見過
[00:15:08.920 --> 00:15:11.120]  你用是用大哥大那些
[00:15:11.120 --> 00:15:13.040]  天線
[00:15:13.040 --> 00:15:15.840]  然後你去到那個發射的地點
[00:15:15.840 --> 00:15:17.720]  可能那個店鋪附近
[00:15:17.720 --> 00:15:18.960]  你才收到的
[00:15:18.960 --> 00:15:19.920]  有時候很有趣的
[00:15:19.920 --> 00:15:21.920]  在景象你會發覺有些人
[00:15:21.920 --> 00:15:24.320]  一時是舉高蹲低又坐低
[00:15:24.320 --> 00:15:25.440]  想講電話
[00:15:25.440 --> 00:15:27.920]  一下去拿那個訊號
[00:15:27.920 --> 00:15:30.920]  有沒有見過?
[00:15:30.920 --> 00:15:33.480]  這個都是應該不知幾年前
[00:15:33.480 --> 00:15:35.720]  未有正式那種流動電話
[00:15:35.720 --> 00:15:37.360]  但是這種這樣的做法
[00:15:37.360 --> 00:15:38.680]  天地線
[00:15:38.680 --> 00:15:41.120]  但是那個天地線真的很不濟
[00:15:41.120 --> 00:15:42.840]  你走遠一點就沒有了
[00:15:42.840 --> 00:15:44.240]  或者你不知
[00:15:44.240 --> 00:15:46.840]  可能要半蹲才能夠剛剛最好的位置
[00:15:46.840 --> 00:15:48.920]  真是辛苦的聽電話
[00:15:48.920 --> 00:15:52.760]  但是神和人搭通的天地線不是這樣
[00:15:52.760 --> 00:15:55.400]  神的榮光也納不到我們裡面
[00:15:55.400 --> 00:15:59.640]  只要我們能夠去打開我們心
[00:15:59.640 --> 00:16:01.520]  只要我們能夠開放
[00:16:01.520 --> 00:16:03.880]  我們接受神的恩賜
[00:16:03.880 --> 00:16:04.600]  就可以了
[00:16:04.600 --> 00:16:06.320]  這些就是神所喜悅的人
[00:16:06.320 --> 00:16:08.280]  這些就是得到神歡心的人
[00:16:08.280 --> 00:16:11.360]  因為他自己願意在主耶穌基督裡面
[00:16:11.360 --> 00:16:12.400]  打開的心門
[00:16:12.400 --> 00:16:15.240]  讓救主降生到裡面
[00:16:15.240 --> 00:16:16.760]  這個是重要的
[00:16:16.760 --> 00:16:19.360]  所以當耶穌基督的降生
[00:16:19.360 --> 00:16:20.840]  天和地之間
[00:16:20.840 --> 00:16:26.480]  神和人之間好像一個新的
[00:16:26.480 --> 00:16:28.960]  截然不同的一個方式
[00:16:28.960 --> 00:16:31.440]  是有情感很深厚
[00:16:31.440 --> 00:16:33.440]  這樣淋到我們的中間
[00:16:33.440 --> 00:16:37.480]  而是神和我們的交往
[00:16:37.480 --> 00:16:40.040]  不是用言語
[00:16:40.040 --> 00:16:43.280]  不是用理智這麼簡單
[00:16:43.280 --> 00:16:46.640]  是要用我們的感情去回應
[00:16:46.640 --> 00:16:49.600]  我們有沒有足夠的愛去流露
[00:16:49.600 --> 00:16:51.600]  不是我們今天讀一些聖經
[00:16:51.600 --> 00:16:54.120]  等於我們已經跟神交往了
[00:16:54.120 --> 00:16:55.560]  等於我們聽一些道理
[00:16:55.560 --> 00:16:57.800]  很理性的進入頭腦
[00:16:57.800 --> 00:16:59.920]  就等於跟神交往了
[00:16:59.920 --> 00:17:03.720]  是我們自己有沒有愛的回應
[00:17:03.720 --> 00:17:06.600]  因為愛的回應也不是單單情感上
[00:17:06.600 --> 00:17:07.560]  我愛你
[00:17:07.560 --> 00:17:09.040]  但是沒有行動那種
[00:17:09.040 --> 00:17:13.360]  這是一個全人裡面的回應
[00:17:13.360 --> 00:17:15.800]  所以神和人的愛的關係
[00:17:15.800 --> 00:17:19.200]  這個回應是很重要的
[00:17:19.200 --> 00:17:23.160]  接下來我想講第三方面
[00:17:23.160 --> 00:17:25.160]  我用了第二段經文
[00:17:25.160 --> 00:17:27.440]  在《哥羅西書》第三章二節
[00:17:27.440 --> 00:17:29.200]  「你們要思念上面的事
[00:17:29.200 --> 00:17:32.280]  不要思念地上的事」
[00:17:32.280 --> 00:17:34.880]  第三方面是思念上面的事
[00:17:34.880 --> 00:17:37.400]  其實思念上面的事
[00:17:37.400 --> 00:17:41.840]  同樣是怎樣得到神的喜悅
[00:17:41.840 --> 00:17:45.240]  怎樣由神的榮光
[00:17:45.240 --> 00:17:46.320]  進入我們裡面
[00:17:46.320 --> 00:17:49.640]  而我們又能夠去回應神
[00:17:49.640 --> 00:17:51.640]  真的能夠去相通
[00:17:51.640 --> 00:17:54.080]  這是一個重要的地方
[00:17:54.080 --> 00:17:56.680]  所以我很願意在
[00:17:56.680 --> 00:17:59.920]  用這一節的經文彼此勉勵
[00:17:59.920 --> 00:18:02.440]  究竟天上的事是什麼事情呢?
[00:18:02.440 --> 00:18:05.040]  當時講的是保羅
[00:18:05.040 --> 00:18:06.640]  這個不是《路加福音》裡面講的
[00:18:06.640 --> 00:18:07.600]  是保羅
[00:18:07.600 --> 00:18:10.440]  保羅知道當時在教會裡面
[00:18:10.440 --> 00:18:13.280]  有一些假的教師
[00:18:13.280 --> 00:18:16.920]  他們鼓勵信徒專注天上的事
[00:18:16.920 --> 00:18:18.920]  沒錯,挺好的
[00:18:18.920 --> 00:18:20.920]  但是他們專注什麼呢?
[00:18:20.920 --> 00:18:24.040]  會提醒他們可以敬拜天使
[00:18:24.040 --> 00:18:25.720]  多看一些異象
[00:18:25.720 --> 00:18:31.360]  當然保羅不是在講耶穌降生剛才那一幕
[00:18:31.360 --> 00:18:34.680]  你們追求天使的歌聲
[00:18:34.680 --> 00:18:37.440]  敬拜天使
[00:18:37.440 --> 00:18:41.080]  但他們事實上好像搞到滿天神佛
[00:18:41.080 --> 00:18:46.640]  讓人不能夠專注在耶穌基督的身上
[00:18:46.640 --> 00:18:48.640]  敬拜天使
[00:18:48.640 --> 00:18:52.760]  追求這種屬靈
[00:18:52.760 --> 00:18:55.720]  這種靈界的經驗在裡面
[00:18:55.720 --> 00:19:00.040]  本來你追求屬靈的經歷
[00:19:00.040 --> 00:19:03.320]  本身要見異象也不是一件錯的事情
[00:19:03.320 --> 00:19:06.600]  但是保羅說這些假教師
[00:19:06.600 --> 00:19:10.760]  他們其實是隨著自己的慾望
[00:19:10.760 --> 00:19:12.560]  去教導別人
[00:19:12.560 --> 00:19:14.560]  慾望開始發生的時候
[00:19:14.560 --> 00:19:18.640]  原來他說「我教你這樣做,我自己也做到」
[00:19:18.640 --> 00:19:24.760]  「我自己做到的時候,我有一個層次」
[00:19:24.760 --> 00:19:27.040]  「去到這個靈界裡面」
[00:19:27.040 --> 00:19:29.840]  「和天使可以交往到」
[00:19:29.840 --> 00:19:31.960]  「我們都不差的」
[00:19:31.960 --> 00:19:36.880]  所以令人覺得這群人特別厲害
[00:19:36.880 --> 00:19:40.000]  他們可以去到這個境界裡面
[00:19:40.000 --> 00:19:44.120]  去吸引這些人聽從假教師
[00:19:44.120 --> 00:19:47.880]  但是最大的問題是
[00:19:47.880 --> 00:19:51.560]  慢慢有一群人跟著他們自高自大
[00:19:51.560 --> 00:19:54.280]  自己有一群人跟著我
[00:19:54.280 --> 00:19:56.880]  我們在心裡面自高自大
[00:19:56.880 --> 00:19:59.400]  於是保羅說
[00:19:59.400 --> 00:20:02.760]  其實他們所追求天上的事
[00:20:02.760 --> 00:20:05.560]  只不過是地上的事
[00:20:05.560 --> 00:20:11.400]  所以這個情況我們也要去留意
[00:20:11.400 --> 00:20:14.400]  所以保羅自己也有很大的警惕
[00:20:14.400 --> 00:20:17.080]  如果大家記得保羅曾經說過
[00:20:17.080 --> 00:20:21.000]  「我身體上有一根刺」
[00:20:21.000 --> 00:20:22.360]  這根刺是什麼?
[00:20:22.360 --> 00:20:26.720]  這根刺是因為我能夠知道很多屬靈的事情
[00:20:26.720 --> 00:20:29.000]  但是免得我自高自大
[00:20:29.000 --> 00:20:30.880]  這根刺是提醒我
[00:20:30.880 --> 00:20:33.800]  令我能夠謙卑在神的面前
[00:20:33.800 --> 00:20:37.120]  所以保羅就是提醒這方面
[00:20:37.120 --> 00:20:44.440]  其實我們人都有相同的本質
[00:20:44.440 --> 00:20:50.000]  我們同時好像具有地上和天上的本質
