
[00:00:00.000 --> 00:00:04.260]  彼得這個人經歷神對他生命的改變
[00:02:25.800 --> 00:02:28.200]  耶穌基督是我們的主呢
[00:02:28.200 --> 00:02:29.800]  我們今天就藉著這段經文
[00:02:29.800 --> 00:02:31.000]  求上帝和我們說話
[00:02:31.000 --> 00:02:33.800]  我們一起去禱告
[00:02:33.800 --> 00:02:36.000]  親愛的天父上帝
[00:02:36.000 --> 00:02:38.000]  求你幫助我們
[00:02:38.000 --> 00:02:41.300]  特別幫助我們在神你的說話
[00:02:41.300 --> 00:02:43.000]  你的真理裡面
[00:02:43.000 --> 00:02:44.700]  神你親自教導我們
[00:02:44.700 --> 00:02:45.500]  提醒我們
[00:02:45.500 --> 00:02:47.200]  引導我們
[00:02:47.200 --> 00:02:50.900]  今天我們很樂意回來教會
[00:02:50.900 --> 00:02:52.300]  同樣求神你幫助我們
[00:02:52.300 --> 00:02:56.000]  如何能夠在和弟兄姊妹的關係裡面
[00:02:56.000 --> 00:02:57.800]  我們能夠更加盡心
[00:02:57.800 --> 00:02:59.300]  是蒙神你的月立
[00:02:59.300 --> 00:03:00.900]  要我們去做的
[00:03:00.900 --> 00:03:02.500]  帶領我們以下這段時間
[00:03:02.500 --> 00:03:04.700]  禱告奉耶穌基督聖名求
[00:03:04.700 --> 00:03:06.100]  阿們
[00:03:06.100 --> 00:03:07.400]  第一點
[00:03:07.400 --> 00:03:09.000]  我們一起再讀十二節
[00:03:09.000 --> 00:03:09.300]  預備
[00:03:09.300 --> 00:03:11.000]  一二三
[00:03:11.000 --> 00:03:11.900]  弟兄們
[00:03:11.900 --> 00:03:13.500]  你們要小心
[00:03:13.500 --> 00:03:15.500]  免得你們中間有人
[00:03:15.500 --> 00:03:18.200]  懷著邪惡不信的心
[00:03:18.200 --> 00:03:20.700]  以至離開永活的神
[00:03:20.700 --> 00:03:23.200]  我就特意選了另一個聖經的版本
[00:03:23.200 --> 00:03:25.800]  這個是漢語的新譯本
[00:03:25.800 --> 00:03:27.300]  漢語譯本
[00:03:27.300 --> 00:03:28.600]  如果你有留意的時候
[00:03:28.600 --> 00:03:29.900]  和剛才我們讀的那一段
[00:03:29.900 --> 00:03:30.600]  差不多意思
[00:03:30.600 --> 00:03:32.600]  但是用的字眼有一點不同
[00:03:32.600 --> 00:03:34.400]  剛才的和合本是用
[00:03:34.400 --> 00:03:36.100]  你們要謹慎
[00:03:36.100 --> 00:03:38.200]  這裡用小心
[00:03:38.200 --> 00:03:39.300]  小心
[00:03:39.300 --> 00:03:41.100]  謹慎
[00:03:41.100 --> 00:03:43.600]  是什麼意思呢
[00:03:43.600 --> 00:03:49.900]  我用一個廣東話就是盯緊一點
[00:03:49.900 --> 00:03:50.900]  盯緊一點
[00:03:50.900 --> 00:03:51.700]  弟兄姐妹們看看
[00:03:51.700 --> 00:03:52.200]  小心
[00:03:52.200 --> 00:03:53.500]  盯緊一點
[00:03:53.500 --> 00:03:55.100]  盯緊一點什麼
[00:03:55.100 --> 00:03:57.500]  留意一下
[00:03:57.500 --> 00:03:58.600]  在教會裡面
[00:03:58.600 --> 00:04:01.300]  你自己和你身邊的人
[00:04:01.300 --> 00:04:02.500]  會不會有軟弱
[00:04:02.500 --> 00:04:04.600]  會不會有跌倒呢
[00:04:04.600 --> 00:04:06.100]  盯緊一點
[00:04:06.100 --> 00:04:07.500]  做家長
[00:04:07.500 --> 00:04:08.400]  如果小朋友
[00:04:08.400 --> 00:04:10.500]  你們的小朋友發燒病了
[00:04:10.500 --> 00:04:11.400]  發燒了兩三天
[00:04:11.400 --> 00:04:12.500]  你們會怎麼樣
[00:04:12.500 --> 00:04:13.300]  很緊張
[00:04:13.300 --> 00:04:14.700]  有時候晚上睡得不好
[00:04:14.700 --> 00:04:15.300]  要盯緊他
[00:04:15.300 --> 00:04:18.400]  看看他的情況怎麼樣
[00:04:18.400 --> 00:04:20.100]  如果我告訴家長
[00:04:20.100 --> 00:04:22.700]  最近在哪一區
[00:04:22.700 --> 00:04:23.800]  有出現過小朋友
[00:04:23.800 --> 00:04:26.700]  有些小朋友被拐帶了
[00:04:26.700 --> 00:04:27.700]  那你會怎樣
[00:04:27.700 --> 00:04:29.500]  第一可能不去那個公園
[00:04:29.500 --> 00:04:31.400]  第二就算帶小朋友去那個公園
[00:04:31.400 --> 00:04:33.500]  你的眼睛也要盯緊那個小朋友
[00:04:33.500 --> 00:04:34.600]  因為你怕那個小朋友
[00:04:34.600 --> 00:04:37.500]  又被人拐走的危險
[00:04:37.500 --> 00:04:38.300]  是不是
[00:04:38.300 --> 00:04:40.200]  盯緊一點
[00:04:40.200 --> 00:04:42.500]  年輕的弟兄姐妹
[00:04:42.500 --> 00:04:44.200]  盯緊一點
[00:04:44.200 --> 00:04:45.900]  當你有心儀的對象出來的時候
[00:04:45.900 --> 00:04:47.800]  你是不是很自然就會盯緊一點
[00:04:47.800 --> 00:04:48.500]  走到哪裡
[00:04:48.500 --> 00:04:49.200]  或者看著他
[00:04:49.200 --> 00:04:50.900]  一隻眼看著他在哪裡
[00:04:50.900 --> 00:04:52.900]  盯緊一點
[00:04:52.900 --> 00:04:54.900]  我相信大家很明白的
[00:04:54.900 --> 00:04:56.500]  當你很著重一件事的時候
[00:04:56.500 --> 00:05:00.100]  你就會很盯緊那件事
[00:05:00.100 --> 00:05:04.100]  這段經文剛才告訴我們
[00:05:04.100 --> 00:05:06.500]  因為你們中間有人懷著
[00:05:06.500 --> 00:05:08.700]  邪惡不信的心
[00:05:08.700 --> 00:05:14.500]  以致離棄永活的神
[00:05:14.500 --> 00:05:15.600]  弟兄姐妹
[00:05:15.600 --> 00:05:20.000]  這是我們很不喜歡聽很不想聽的一件事
[00:05:20.000 --> 00:05:23.600]  但是這個也是一個事實
[00:05:23.600 --> 00:05:25.000]  事實是什麼
[00:05:25.000 --> 00:05:30.200]  在信徒中間是會有人離開神的
[00:05:30.200 --> 00:05:32.300]  即使是今天
[00:05:32.300 --> 00:05:33.400]  弟兄姐妹
[00:05:33.400 --> 00:05:35.200]  我們今天在這裡
[00:05:35.200 --> 00:05:37.800]  一起在這裡唱詩歌、敬拜神
[00:05:37.800 --> 00:05:41.300]  甚至我們一起在這裡服侍神
[00:05:41.300 --> 00:05:43.700]  可能明天有些人
[00:05:43.700 --> 00:05:47.400]  可能他們已經離棄了這個信仰也不一定
[00:05:47.400 --> 00:05:49.900]  我想做一個統計
[00:05:49.900 --> 00:05:53.700]  我稍後會給大家十秒時間
[00:05:53.700 --> 00:05:56.000]  十秒裡面你想什麼呢
[00:05:56.000 --> 00:05:57.000]  想一想
[00:05:57.000 --> 00:05:59.900]  由你開始回教會這麼久
[00:05:59.900 --> 00:06:00.700]  如果短一點
[00:06:00.700 --> 00:06:03.600]  回教會一兩年就比較容易想了
[00:06:03.600 --> 00:06:05.400]  這十…不是十年
[00:06:05.400 --> 00:06:06.000]  一定是十年
[00:06:06.000 --> 00:06:07.800]  可能有幾十年
[00:06:07.800 --> 00:06:10.800]  這麼多年裡面
[00:06:10.800 --> 00:06:12.800]  我給你十秒想一想
[00:06:12.800 --> 00:06:15.900]  你數得出有多少的人
[00:06:15.900 --> 00:06:18.200]  是曾經跟你一起回教會
[00:06:18.200 --> 00:06:19.700]  一起很熱心
[00:06:19.700 --> 00:06:22.000]  愛耶穌、服侍耶穌
[00:06:22.000 --> 00:06:24.700]  大家一起團契小組很開心
[00:06:24.700 --> 00:06:26.000]  但是到今天
[00:06:26.000 --> 00:06:28.500]  你已經不見了這個人
[00:06:28.500 --> 00:06:29.300]  預備了
[00:06:29.300 --> 00:06:30.700]  十秒
[00:06:30.700 --> 00:06:40.900]  好
[00:06:40.900 --> 00:06:44.500]  十秒到
[00:06:44.500 --> 00:06:46.400]  弟兄姐妹可不可以舉一下手指
[00:06:46.400 --> 00:06:47.900]  如果你十隻
[00:06:47.900 --> 00:06:48.900]  十隻手指都舉不完
[00:06:48.900 --> 00:06:51.100]  舉完十隻算了
[00:06:51.100 --> 00:06:52.300]  可不可以舉一下手指
[00:06:52.300 --> 00:06:54.100]  我們看一下
[00:06:54.100 --> 00:06:55.500]  你在十秒裡面
[00:06:55.500 --> 00:06:58.600]  你的腦海裡面出現了多少人呢
[00:06:58.600 --> 00:07:00.100]  如果是零的你就出這個零
[00:07:00.100 --> 00:07:01.000]  好不好
[00:07:01.000 --> 00:07:01.800]  好
[00:07:01.800 --> 00:07:02.500]  預備
[00:07:02.500 --> 00:07:03.700]  一、二、三
[00:07:03.700 --> 00:07:04.800]  請舉手
[00:07:11.900 --> 00:07:13.900]  嘩
[00:07:13.900 --> 00:07:14.900]  好
[00:07:14.900 --> 00:07:16.400]  好,看到了
[00:07:16.400 --> 00:07:17.500]  OK
[00:07:17.500 --> 00:07:23.000]  都有起碼五、六個弟兄姐妹
[00:07:23.000 --> 00:07:24.900]  是兩隻手舉完的
[00:07:24.900 --> 00:07:25.700]  但是
[00:07:25.700 --> 00:07:28.900]  當我們真的很認真思考的時候
[00:07:28.900 --> 00:07:30.500]  真的
[00:07:30.500 --> 00:07:32.700]  在我自己的基督教人生裡面
[00:07:32.700 --> 00:07:36.400]  曾經跟我很相親相愛的弟兄姐妹
[00:07:36.400 --> 00:07:37.900]  到現在這一刻
[00:07:37.900 --> 00:07:42.100]  已經沒有在教會出現
[00:07:42.100 --> 00:07:43.700]  這是事實
[00:07:43.700 --> 00:07:46.200]  這段經文也告訴我們
[00:07:46.200 --> 00:07:51.400]  真的有些人是會這樣的
[00:07:51.400 --> 00:07:53.200]  他們離開了神
[00:07:53.200 --> 00:07:55.100]  甚至被罪迷惑了
[00:07:55.100 --> 00:07:56.000]  有些人很有趣
[00:07:56.000 --> 00:07:58.400]  有些人經歷了一些事情
[00:07:58.400 --> 00:07:59.900]  又回來了
[00:07:59.900 --> 00:08:01.500]  然後過了又走
[00:08:01.500 --> 00:08:02.700]  又回來了又走
[00:08:02.700 --> 00:08:05.200]  都會有這樣的情況出現
[00:08:05.200 --> 00:08:08.200]  但是很多時候這些人離開了神
[00:08:08.200 --> 00:08:09.900]  被罪迷惑
[00:08:09.900 --> 00:08:12.500]  心裡面乾硬
[00:08:12.500 --> 00:08:13.800]  經文就說
[00:08:13.800 --> 00:08:17.800]  後面就說他們跟基督沒有分
[00:08:17.800 --> 00:08:21.900]  意思就是他們不能夠得救
[00:08:21.900 --> 00:08:23.900]  不是的
[00:08:23.900 --> 00:08:26.700]  我們說一次得救
[00:08:26.700 --> 00:08:29.000]  永遠得救的
[00:08:29.000 --> 00:08:32.300]  為什麼他們不會得救
[00:08:32.300 --> 00:08:32.700]  弟兄姐妹
[00:08:32.700 --> 00:08:36.900]  今天我不想跟你們很詳細地講這個問題
[00:08:36.900 --> 00:08:38.300]  因為如果你看上網
[00:08:38.300 --> 00:08:39.500]  你看到很多
[00:08:39.500 --> 00:08:41.300]  我看到很多基督徒
[00:08:41.300 --> 00:08:42.000]  很多的牧者
[00:08:42.000 --> 00:08:43.400]  因為這個問題
[00:08:43.400 --> 00:08:46.700]  爭辯得臉紅耳赤
[00:08:46.700 --> 00:08:48.800]  但是我感受到其中一件事
[00:08:48.800 --> 00:08:50.500]  就是大家很擔心
[00:08:50.500 --> 00:08:51.700]  很擔心弟兄姐妹覺得
[00:08:51.700 --> 00:08:54.000]  我決誌信了耶穌
[00:08:54.000 --> 00:08:55.300]  那就可以了
[00:08:55.300 --> 00:08:56.300]  耶穌會救我
[00:08:56.300 --> 00:08:58.900]  以後我喜歡怎麼做就怎麼做
[00:08:58.900 --> 00:09:01.700]  就放縱自己肉體
[00:09:01.700 --> 00:09:05.500]  這就成為一個放縱肉體的原因
[00:09:05.500 --> 00:09:09.200]  但是今天我想跟弟兄姐妹分享
[00:09:09.200 --> 00:09:11.100]  從神的角度
[00:09:11.100 --> 00:09:14.400]  救恩是永遠不會失落的
[00:09:14.400 --> 00:09:15.200]  我再說一次
[00:09:15.200 --> 00:09:16.700]  從神的角度
[00:09:16.700 --> 00:09:20.100]  救恩是永遠不會失落的
[00:09:20.100 --> 00:09:22.800]  一個真心相信主耶穌基督的人
[00:09:22.800 --> 00:09:26.600]  以及他接受耶穌成為他自己的主
[00:09:26.600 --> 00:09:29.700]  將生命主權交給神的人
[00:09:29.700 --> 00:09:33.500]  神必看顧他到底
[00:09:33.500 --> 00:09:35.000]  耶穌也有自己說過
[00:09:35.000 --> 00:09:38.000]  沒有人能夠從神的手中
[00:09:38.000 --> 00:09:41.500]  將這些人奪去
[00:09:41.500 --> 00:09:44.200]  我們不信神嗎?
[00:09:44.200 --> 00:09:46.600]  神一定有這個能力
[00:09:46.600 --> 00:09:49.400]  祂所愛的人祂會保護到底
[00:09:49.400 --> 00:09:53.900]  神會揀選拯救和保守
[00:09:53.900 --> 00:09:56.800]  祂的兒女到底
[00:09:56.800 --> 00:09:59.400]  不過問題就是這個人
[00:09:59.400 --> 00:10:03.100]  這個人究竟有沒有真正的重生
[00:10:03.100 --> 00:10:07.400]  他有沒有真心真意地去相信
[00:10:07.400 --> 00:10:09.700]  以及他願意放下自己
[00:10:09.700 --> 00:10:13.500]  由神帶領他走這一條路
[00:10:13.500 --> 00:10:15.600]  我們做基督徒就知道
[00:10:15.600 --> 00:10:16.500]  我們雖然是基督徒
[00:10:16.500 --> 00:10:17.100]  我們都是人
[00:10:17.100 --> 00:10:18.200]  我們會軟弱
[00:10:18.200 --> 00:10:21.500]  我們仍然有很多時候會犯罪
[00:10:21.500 --> 00:10:23.700]  但是在神裡面
[00:10:23.700 --> 00:10:27.200]  神仍然有慈誠愛索引導我們
[00:10:27.200 --> 00:10:29.500]  一個真正我們認真
[00:10:29.500 --> 00:10:32.200]  將我們生命交託給神的人
[00:10:32.200 --> 00:10:33.700]  聖靈是會不斷提醒我們
[00:10:33.700 --> 00:10:34.600]  引導我們
[00:10:34.600 --> 00:10:37.100]  叫我們知罪認罪悔改
[00:10:37.100 --> 00:10:41.400]  繼續走回神要我們走這一條路
[00:10:41.400 --> 00:10:43.700]  所以從神的角度
[00:10:43.700 --> 00:10:48.700]  神是能夠保護我們到底
[00:10:48.700 --> 00:10:50.200]  從人的角度
[00:10:50.200 --> 00:10:52.000]  有時候我們會懷疑
[00:10:52.000 --> 00:10:53.700]  究竟是不是真的
[00:10:53.700 --> 00:10:55.100]  我們有時候會看到身邊的人
[00:10:55.100 --> 00:10:59.000]  這樣去信耶穌是不是真的得救
[00:10:59.000 --> 00:10:59.600]  不過回過頭來
[00:10:59.600 --> 00:11:02.300]  弟兄姊妹我會問問我自己
[00:11:02.300 --> 00:11:05.700]  我自己是不是真心真意信耶穌
[00:11:05.700 --> 00:11:07.100]  從人的角度
[00:11:07.100 --> 00:11:10.100]  我們有沒有真心徹底放下自己
[00:11:10.100 --> 00:11:12.200]  去跟從神
[00:11:12.200 --> 00:11:16.000]  如果我們真的有做過這個決定
[00:11:16.000 --> 00:11:17.900]  聖靈會在我們心裡面
[00:11:17.900 --> 00:11:20.000]  你會發現你所想的東西
[00:11:20.000 --> 00:11:22.000]  你的價值觀
[00:11:22.000 --> 00:11:23.700]  慢慢慢慢地
[00:11:23.700 --> 00:11:25.100]  是被聖經的真理
[00:11:25.100 --> 00:11:27.600]  被聖靈去感動你
[00:11:27.600 --> 00:11:29.400]  會有改變
[00:11:29.400 --> 00:11:30.100]  可能你有改變
[00:11:30.100 --> 00:11:31.800]  有些人改變很快
[00:11:31.800 --> 00:11:33.400]  有些人可能你的改變
[00:11:33.400 --> 00:11:35.400]  是慢慢慢慢改變
[00:11:35.400 --> 00:11:37.600]  但是你會看到他會慢慢慢慢
[00:11:37.600 --> 00:11:39.400]  是會有改變
[00:11:39.400 --> 00:11:45.600]  因為聖靈在他心裡面去工作
[00:11:45.600 --> 00:11:47.100]  但是如果一個人
[00:11:47.100 --> 00:11:49.600]  他沒有真正的跟從神的時候
[00:11:49.600 --> 00:11:53.200]  他仍然拿著自己的老我
[00:11:53.200 --> 00:11:54.200]  繼續去生活
[00:11:54.200 --> 00:11:56.200]  他自己想怎樣就怎樣的時候
[00:11:56.200 --> 00:11:58.800]  他的外表好像也是一個基督徒
[00:11:58.800 --> 00:12:01.600]  他的外表回來好像很敬虔
[00:12:01.600 --> 00:12:03.000]  但是他內裡
[00:12:03.000 --> 00:12:04.400]  他是一個空殼
[00:12:04.400 --> 00:12:07.100]  他內裡是懷著一個
[00:12:07.100 --> 00:12:08.200]  邪惡的
[00:12:08.200 --> 00:12:10.200]  不信的信心
[00:12:10.200 --> 00:12:12.200]  甚至他自己在暗地裡
[00:12:12.200 --> 00:12:15.000]  繼續自己不斷地去犯罪
[00:12:15.000 --> 00:12:16.600]  包裝自己
[00:12:16.600 --> 00:12:18.200]  繼續包裝得很漂亮
[00:12:18.200 --> 00:12:21.100]  但是他內裡已經是腐壞的
[00:12:21.100 --> 00:12:22.500]  他不單止自己犯罪
[00:12:22.500 --> 00:12:23.800]  也會引誘身邊的人
[00:12:23.800 --> 00:12:25.300]  跟他一起犯罪
[00:12:25.300 --> 00:12:27.100]  步向滅亡
[00:12:27.100 --> 00:12:28.900]  所以弟兄姊妹
[00:12:28.900 --> 00:12:29.900]  這個人
[00:12:29.900 --> 00:12:31.900]  他有沒有真心真意
[00:12:31.900 --> 00:12:33.800]  去相信接受耶穌基督
[00:12:33.800 --> 00:12:36.800]  是一個很重要的
[00:12:36.800 --> 00:12:39.700]  你自己內心
[00:12:39.700 --> 00:12:44.600]  你的生命有沒有經歷聖靈的重生
[00:12:44.600 --> 00:12:48.300]  你有沒有徹底在神裡面認罪
[00:12:48.300 --> 00:12:49.600]  接受主
[00:12:49.600 --> 00:12:51.700]  是成為你生命的主呢
[00:12:51.700 --> 00:12:54.400]  我挑戰你們再回想你決志那一刻
[00:12:54.400 --> 00:12:56.200]  你是不是真心真意
[00:12:56.200 --> 00:12:57.400]  降服在神面前
[00:12:57.400 --> 00:12:59.000]  告訴神我靠自己不行
[00:12:59.000 --> 00:13:01.200]  我需要靠你
[00:13:01.200 --> 00:13:05.000]  求你帶領我以後日後的生活
[00:13:05.000 --> 00:13:11.500]  你有沒有做過這麼重要的決定呢
[00:13:11.500 --> 00:13:14.300]  所以今天我們回教會
[00:13:14.300 --> 00:13:17.100]  我們回來不只是來坐坐
[00:13:17.100 --> 00:13:18.000]  開心一下
[00:13:18.000 --> 00:13:19.100]  有一個小時
[00:13:19.100 --> 00:13:21.900]  大家來唱一下詩歌開心一下聽一下道
[00:13:21.900 --> 00:13:23.100]  那就走
[00:13:23.100 --> 00:13:25.100]  我們回來教會也不是
[00:13:25.100 --> 00:13:26.900]  跟弟兄姊妹一起團契
[00:13:26.900 --> 00:13:29.200]  飲飲食食很開心
[00:13:29.200 --> 00:13:30.300]  我們回來教會
[00:13:30.300 --> 00:13:33.700]  我們作為一群弟兄姊妹
[00:13:33.700 --> 00:13:36.200]  我們走在一起
[00:13:36.200 --> 00:13:38.100]  其實很重要
[00:13:38.100 --> 00:13:42.100]  我們是守望著生命
[00:13:42.100 --> 00:13:44.800]  我們是守護生命
[00:13:44.800 --> 00:13:46.200]  神就是給了我們這個責任
[00:13:46.200 --> 00:13:47.800]  我們回來團契
[00:13:47.800 --> 00:13:51.000]  我們是要盯緊我們自己
[00:13:51.000 --> 00:13:53.100]  盯緊我們弟兄姊妹
[00:13:53.100 --> 00:13:56.200]  互相彼此的守望
[00:13:56.200 --> 00:13:57.400]  有時候人呢
[00:13:57.400 --> 00:14:00.100]  一個人很容易會走差
[00:14:00.100 --> 00:14:01.800]  但是有兩個人三個人
[00:14:01.800 --> 00:14:04.600]  有個群體跟你走在一起的時候
[00:14:04.600 --> 00:14:06.200]  我們就是追求神
[00:14:06.200 --> 00:14:08.600]  互相的提醒互相的愛
[00:14:08.600 --> 00:14:10.300]  所以第一樣東西就是我們
[00:14:10.300 --> 00:14:12.900]  今天團契Go Deeper
[00:14:12.900 --> 00:14:15.200]  你願不願意接受這個角色
[00:14:15.200 --> 00:14:18.200]  你就是生命的守護者
[00:14:18.200 --> 00:14:19.600]  你回來是要守護
[00:14:19.600 --> 00:14:23.400]  你身邊的弟兄姊妹的屬靈生命
[00:14:23.400 --> 00:14:25.400]  第二點
[00:14:25.400 --> 00:14:27.000]  當你要守護身邊弟兄姊妹
[00:14:27.000 --> 00:14:27.900]  屬靈生命的時候
[00:14:27.900 --> 00:14:30.600]  我們難免要彼此勸勉
[00:14:30.600 --> 00:14:32.100]  我們一起讀十三節
[00:14:32.100 --> 00:14:34.000]  但你們要趁著
[00:14:34.000 --> 00:14:37.000]  還有稱為今日的時候
[00:14:37.000 --> 00:14:39.300]  天天彼此勸勉
[00:14:39.300 --> 00:14:41.200]  免得你們中間
[00:14:41.200 --> 00:14:43.600]  有人被罪惡迷惑
[00:14:43.600 --> 00:14:46.000]  而變得心淚光芒
[00:14:46.000 --> 00:14:50.600]  彼此勸勉
[00:14:50.600 --> 00:14:54.400]  趁還有今日
[00:14:54.400 --> 00:14:57.200]  我感謝神給我們人生有這個經歷
[00:14:57.200 --> 00:14:59.000]  雖然COVID那幾年
[00:14:59.000 --> 00:15:02.900]  好像這個世界比較陰沉
[00:15:02.900 --> 00:15:05.600]  但是神給我們經歷到人的生命
[00:15:05.600 --> 00:15:07.200]  那種短暫
[00:15:07.200 --> 00:15:11.200]  那種有時候我們不能夠掌握到
[00:15:11.200 --> 00:15:13.600]  特別我每一次回來崇拜的時候
[00:15:13.600 --> 00:15:15.000]  我會很感恩
[00:15:15.000 --> 00:15:18.200]  很感謝神我們仍然有生命氣息
[00:15:18.200 --> 00:15:21.400]  我們今天仍然能夠坐得這麼密
[00:15:21.400 --> 00:15:23.200]  一起去敬拜神
[00:15:23.200 --> 00:15:25.200]  我們仍然繼續能夠互相回來
[00:15:25.200 --> 00:15:26.200]  互相有團契
[00:15:26.200 --> 00:15:26.800]  有小組
[00:15:26.800 --> 00:15:29.400]  有相愛的時候
[00:15:29.400 --> 00:15:32.900]  這個都是神的恩典
[00:15:32.900 --> 00:15:35.800]  趁著我們還有今日的時候
[00:15:35.800 --> 00:15:38.500]  我們就要做神要我們做的事
[00:15:38.500 --> 00:15:40.300]  我們要珍惜這些時間
[00:15:40.300 --> 00:15:41.500]  彼此勸勉
[00:15:41.500 --> 00:15:43.200]  趁著還有今日的時候
[00:15:43.200 --> 00:15:46.400]  彼此勸勉彼此
[00:15:46.400 --> 00:15:47.500]  大家中文很厲害
[00:15:47.500 --> 00:15:48.800]  彼此
[00:15:48.800 --> 00:15:50.400]  互相
[00:15:50.400 --> 00:15:52.200]  不是一個人單單獨鬥
[00:15:52.200 --> 00:15:53.200]  這裡再提醒我們
[00:15:53.200 --> 00:15:55.500]  信仰是一群的人
[00:15:55.500 --> 00:15:56.900]  互相的鼓勵
[00:15:56.900 --> 00:16:01.600]  互相的提醒
[00:16:01.600 --> 00:16:02.800]  說到互相提醒
[00:16:02.800 --> 00:16:06.000]  我想在座很多弟兄姐妹有很多經驗
[00:16:06.000 --> 00:16:07.300]  特別當我們在教會裡面
[00:16:07.300 --> 00:16:08.200]  看到有些弟兄姐妹
[00:16:08.200 --> 00:16:11.100]  他做得不太妥當的時候
[00:16:11.100 --> 00:16:13.500]  你會怎麼做呢
[00:16:13.500 --> 00:16:16.000]  我有時候也看到有些不同的現象
[00:16:16.000 --> 00:16:17.200]  第一
[00:16:17.200 --> 00:16:19.000]  有時候我們可能會用一個
[00:16:19.000 --> 00:16:20.900]  比較姿態高的角度
[00:16:20.900 --> 00:16:22.100]  權威的角度
[00:16:22.100 --> 00:16:24.800]  將神的真理指責他
[00:16:24.800 --> 00:16:27.200]  告訴他
[00:16:27.200 --> 00:16:29.500]  可能你說的話是對的
[00:16:29.500 --> 00:16:32.100]  不過可能表達的時候太過無情
[00:16:32.100 --> 00:16:33.400]  甚至你指責完之後
[00:16:33.400 --> 00:16:34.700]  你就掉頭走了
[00:16:34.700 --> 00:16:36.800]  你沒有再跟進關心那個人
[00:16:36.800 --> 00:16:39.400]  就是幫助那個人
[00:16:39.400 --> 00:16:40.600]  又或者有一個極端就是
[00:16:40.600 --> 00:16:42.400]  有些人
[00:16:42.400 --> 00:16:43.500]  哎呀不要這麼麻煩
[00:16:43.500 --> 00:16:45.400]  這些事情都是他自己的事情
