
[00:00:00.000 --> 00:00:04.760]  好,今天會和大家繼續看耶穌登山變象
[00:03:14.560 --> 00:03:17.560]  好了,誡命其實已經藏在你內心裡面
[00:03:17.560 --> 00:03:20.560]  但是在寫成為條文的時候
[00:03:20.560 --> 00:03:23.560]  就要他們好一點的來實踐了
[00:03:23.560 --> 00:03:27.560]  而以利亞是律法的維護者
[00:03:27.560 --> 00:03:29.560]  不要忘記以利亞的出現
[00:03:29.560 --> 00:03:33.560]  因為當時阿哈王娶了耶穗別
[00:03:33.560 --> 00:03:38.560]  而用國家推動他們拜偶像
[00:03:38.560 --> 00:03:40.560]  拜巴力,拜阿薩拉
[00:03:40.560 --> 00:03:46.560]  所以以利亞的出現就是要教導子民歸向神
[00:03:46.560 --> 00:03:51.560]  要維持律法,這是很重要的
[00:03:51.560 --> 00:03:55.560]  好了,還有就是在西賴山上
[00:03:55.560 --> 00:03:57.560]  摩西有特別的經歷
[00:03:57.560 --> 00:04:00.560]  神頒下了律法
[00:04:00.560 --> 00:04:04.560]  神的子民進入了新的紀元裡面
[00:04:04.560 --> 00:04:09.560]  還有摩西曾經面對面的尼大利去和神有交往40天
[00:04:09.560 --> 00:04:11.560]  第二次上山的時候
[00:04:11.560 --> 00:04:13.560]  摩西的臉是發光的
[00:04:13.560 --> 00:04:15.560]  好了,以利亞呢
[00:04:15.560 --> 00:04:20.560]  以利亞在加密山上有很特別的經歷
[00:04:20.560 --> 00:04:26.560]  以利亞在加密山上對抗了850個假先知
[00:04:26.560 --> 00:04:30.560]  你記住不是450個,是850個
[00:04:30.560 --> 00:04:35.560]  大家回去看聶王記上第18章就有了
[00:04:35.560 --> 00:04:42.560]  我們也去祈禱求神降火下來,把祭壇的肉淋了水
[00:04:42.560 --> 00:04:46.560]  燒到沒有,連祭壇都燒壞了,燒爛了
[00:04:46.560 --> 00:04:50.560]  所以兩者都在山上有特別的經歷
[00:04:50.560 --> 00:04:52.560]  我們去以色列旅行的時候
[00:04:52.560 --> 00:04:55.560]  就一定會上加密山的
[00:04:55.560 --> 00:04:58.560]  加密山有以利亞的像
[00:04:58.560 --> 00:05:00.560]  而在加密山那裡望出去
[00:05:00.560 --> 00:05:02.560]  你就看到聖經的真實
[00:05:02.560 --> 00:05:04.560]  因為在啟示錄裡面說
[00:05:04.560 --> 00:05:08.560]  將來末世的戰爭就是哈密加多頓大戰
[00:05:08.560 --> 00:05:11.560]  在耶穌列這個平原裡面,你有看到的
[00:05:11.560 --> 00:05:13.560]  如果你上到加密山
[00:05:13.560 --> 00:05:16.560]  你就看到這個一望無際的平原
[00:05:16.560 --> 00:05:18.560]  你就知道原來這是一個古戰場
[00:05:18.560 --> 00:05:21.560]  也是未來一個戰爭很重要的地方
[00:05:21.560 --> 00:05:26.560]  好了,他們再上山去禱告
[00:05:26.560 --> 00:05:29.560]  記不記得摩西再上山去禱告
[00:05:29.560 --> 00:05:33.560]  求神寬恕這幫子民,不要滅絕他們
[00:05:33.560 --> 00:05:38.560]  而摩西,如我剛才所說,可以面對面朝見神
[00:05:38.560 --> 00:05:43.560]  以利亞曾經求死,但是他逃亡
[00:05:43.560 --> 00:05:45.560]  神就叫他去荷列山
[00:05:45.560 --> 00:05:48.560]  他就見到神的榮耀,是吧
[00:05:48.560 --> 00:05:52.560]  神也都跟他來講說話
[00:05:52.560 --> 00:05:56.560]  在遼寧記上第十九章裡面就記載了這件事
[00:05:56.560 --> 00:06:04.560]  同樣,摩西遭到子民的抗拒
[00:06:04.560 --> 00:06:12.560]  子民想殺了摩西,令立領袖回去埃及
[00:06:12.560 --> 00:06:16.560]  而以利亞同樣遭到子民的厭棄
[00:06:16.560 --> 00:06:20.560]  以利亞害死我們,令我們沒有娛樂
[00:06:20.560 --> 00:06:23.560]  他們不反映自己的問題
[00:06:23.560 --> 00:06:27.560]  所以他們兩人都被人拒絕
[00:06:27.560 --> 00:06:33.560]  在筆記裡面就有我的經文,大家可以自己回去看
[00:06:33.560 --> 00:06:39.560]  最特別是,摩西聖經說他死了
[00:06:39.560 --> 00:06:41.560]  但找不到他的遺骸
[00:06:41.560 --> 00:06:44.560]  是神親自埋葬的
[00:06:44.560 --> 00:06:46.560]  而以利亞呢
[00:06:46.560 --> 00:06:49.560]  以利亞是沒有死的
[00:06:49.560 --> 00:06:56.560]  以利亞是被旋風把以利亞接上天的
[00:06:56.560 --> 00:06:58.560]  他是沒有經歷過死亡
[00:06:58.560 --> 00:07:00.560]  我們經常都有一個誤會
[00:07:00.560 --> 00:07:05.560]  以為以利亞是被火車火馬接上天的
[00:07:05.560 --> 00:07:06.560]  原來不是
[00:07:06.560 --> 00:07:11.560]  原來火車火馬是分隔了以利亞和其他跟隨者
[00:07:11.560 --> 00:07:14.560]  然後神用旋風把他接上天的
[00:07:14.560 --> 00:07:20.560]  你看到這兩者之間有很多很相似的地方
[00:07:20.560 --> 00:07:22.560]  而最重要的是什麼呢
[00:07:22.560 --> 00:07:26.560]  這兩個人是跟尼塞亞
[00:07:26.560 --> 00:07:31.560]  即未來要來的君王有密切的關係
[00:07:31.560 --> 00:07:34.560]  猶太人認為當尼塞亞來的時候
[00:07:34.560 --> 00:07:39.560]  神是會興起一位先知,很像摩西那樣
[00:07:39.560 --> 00:07:46.560]  好,我們來看司徒行傳第三章22節和第26節
[00:07:46.560 --> 00:07:51.560]  摩西曾說,主神要從你們弟兄中間
[00:07:51.560 --> 00:07:54.560]  給你們興起一位先知像我
[00:07:54.560 --> 00:07:58.560]  凡他向你們所說積,你們都要聽從
[00:07:58.560 --> 00:08:01.560]  引用摩西所說的
[00:08:01.560 --> 00:08:05.560]  神要興起一位先知,像我那樣,就像摩西那樣
[00:08:05.560 --> 00:08:09.560]  他們說了話,你們就要聽了
[00:08:09.560 --> 00:08:15.560]  好,我們來看馬拉基書第四章第五節
[00:08:15.560 --> 00:08:19.560]  看吧,耶和華大而可為之日,未到以前
[00:08:19.560 --> 00:08:23.560]  我必差遣先知,以利亞到你們那裡去
[00:08:23.560 --> 00:08:27.560]  這裡很清楚說,神再一次臨到人世間的時候
[00:08:27.560 --> 00:08:30.560]  耶和華大而可為之日,未到之前
[00:08:30.560 --> 00:08:36.560]  神會差遣一位先知,以利亞到你們那裡去
[00:08:36.560 --> 00:08:40.560]  所以你會留意到這兩個人
[00:08:40.560 --> 00:08:44.560]  都是什麼呢?是舊約裡面很重要的人物
[00:08:44.560 --> 00:08:48.560]  律費的代表和先知的代表
[00:08:48.560 --> 00:08:51.560]  好了,另外一個意義是什麼呢?
[00:08:51.560 --> 00:08:55.560]  就是兩個人離開世界的時候
[00:08:55.560 --> 00:09:00.560]  他們都未完成了他們的使命
[00:09:00.560 --> 00:09:06.560]  摩西沒有親自帶領到以色列人進入加南地
[00:09:06.560 --> 00:09:12.560]  是由他們的接班人約書亞帶領他們進入加南地
[00:09:12.560 --> 00:09:16.560]  除了約書亞和加勒之外
[00:09:16.560 --> 00:09:19.560]  其餘的人,包括摩西
[00:09:19.560 --> 00:09:23.560]  都死在加南地以外抗爭的地方
[00:09:23.560 --> 00:09:28.560]  而摩西因為他激打盤石第二次
[00:09:28.560 --> 00:09:31.560]  神叫他吩咐盤石出水,但是他激打盤石
[00:09:31.560 --> 00:09:35.560]  結果怎麼樣呢?神就說你沒有聽我的教導
[00:09:35.560 --> 00:09:39.560]  所以你不能夠進入加南地
[00:09:39.560 --> 00:09:43.560]  我們覺得很慘,這樣的時候
[00:09:43.560 --> 00:09:46.560]  只是犯了這麼小的錯
[00:09:46.560 --> 00:09:49.560]  但是就要離開,不能進去
[00:09:49.560 --> 00:09:52.560]  但是我們曾經說過,你作為一個領袖
[00:09:52.560 --> 00:09:54.560]  你一定要怎樣呢?
[00:09:54.560 --> 00:09:57.560]  你要承擔的責任是比較重的
[00:09:57.560 --> 00:10:00.560]  我舉個例子,一個未信的人說粗口
[00:10:00.560 --> 00:10:02.560]  和一個信眾人說粗口
[00:10:02.560 --> 00:10:05.560]  那個問題是信耶穌的人比較嚴重
[00:10:05.560 --> 00:10:08.560]  一個剛剛信耶穌的人說粗口
[00:10:08.560 --> 00:10:11.560]  和一個教會的執事人說粗口
[00:10:11.560 --> 00:10:14.560]  同一句的粗口,執事當然比較嚴重
[00:10:14.560 --> 00:10:18.560]  如果我去說粗口和執事人說一樣的時候
[00:10:18.560 --> 00:10:20.560]  我的問題就比較嚴重
[00:10:20.560 --> 00:10:22.560]  都是同一句,對不對?
[00:10:22.560 --> 00:10:24.560]  就是說作為領袖,你記住
[00:10:24.560 --> 00:10:26.560]  他要承擔的責任是比較重的
[00:10:26.560 --> 00:10:29.560]  所以摩西是沒有機會進入加南地
[00:10:29.560 --> 00:10:32.560]  大家可以看到,原來神也有去憐憫的
[00:10:32.560 --> 00:10:34.560]  好了,剛才我想說
[00:10:34.560 --> 00:10:40.560]  就是他們和尼塞亞是有很密切的關係
[00:10:40.560 --> 00:10:44.560]  但是你有沒有留意到神的祝福?
[00:10:44.560 --> 00:10:51.560]  這次摩西是在加南地裡面出現的
[00:10:51.560 --> 00:10:54.560]  因為現在他們是在流淚與密之地
[00:10:54.560 --> 00:10:56.560]  在加南地裡面
[00:10:56.560 --> 00:10:58.560]  但是摩西竟然在這個時候
[00:10:58.560 --> 00:11:01.560]  就是站在耶穌的旁邊
[00:11:01.560 --> 00:11:04.560]  和尼亞和耶穌對話
[00:11:04.560 --> 00:11:07.560]  所以呢,其實神一樣憐憫
[00:11:07.560 --> 00:11:11.560]  就是說摩西都曾經至少有機會
[00:11:11.560 --> 00:11:14.560]  踏足去流淚與密之地
[00:11:14.560 --> 00:11:16.560]  所以很寶貴,對不對?
[00:11:16.560 --> 00:11:18.560]  好了,剛才我說
[00:11:18.560 --> 00:11:20.560]  這兩個人
[00:11:20.560 --> 00:11:22.560]  他們離開世界的時候
[00:11:22.560 --> 00:11:24.560]  都未完成到那個使命
[00:11:24.560 --> 00:11:27.560]  摩西沒有帶以色列人進去加南地
[00:11:27.560 --> 00:11:28.560]  是由約書亞
[00:11:28.560 --> 00:11:30.560]  而以利亞做了這麼多事情
[00:11:30.560 --> 00:11:32.560]  但是子民都沒有真正地
[00:11:32.560 --> 00:11:36.560]  去回歸回神的身邊
[00:11:36.560 --> 00:11:42.560]  所以直到主耶穌來到這個世界
[00:11:42.560 --> 00:11:44.560]  才完成這個救恩
[00:11:44.560 --> 00:11:47.560]  神的救贖適得以完全
[00:11:47.560 --> 00:11:49.560]  人是沒有辦法
[00:11:49.560 --> 00:11:53.560]  人沒有能力完全遵守所有的律法
[00:11:53.560 --> 00:11:55.560]  所以我們每一個人都是罪人
[00:11:55.560 --> 00:11:56.560]  但是主耶穌來了
[00:11:56.560 --> 00:11:57.560]  祂很清楚地說
[00:11:57.560 --> 00:12:00.560]  我不是要去廢掉律法
[00:12:00.560 --> 00:12:02.560]  我來了要做什麼?
[00:12:02.560 --> 00:12:04.560]  要成全律法
[00:12:04.560 --> 00:12:06.560]  很熟悉的一段經文
[00:12:06.560 --> 00:12:08.560]  剛才我們未看
[00:12:08.560 --> 00:12:10.560]  看過司祥堯第三宗二十六節那裡
[00:12:10.560 --> 00:12:12.560]  好,我們看看
[00:12:12.560 --> 00:12:15.560]  《華大法經》第五章的第十七節
[00:12:15.560 --> 00:12:17.560]  我們一起讀出來
[00:12:17.560 --> 00:12:19.560]  莫想我來要廢掉律法
[00:12:19.560 --> 00:12:22.560]  和先知,我來不是要廢掉
[00:12:22.560 --> 00:12:24.560]  乃是要成全
[00:12:24.560 --> 00:12:28.560]  沒錯,耶穌就是要去成全這個律法
[00:12:28.560 --> 00:12:30.560]  好了,現在我們解釋了
[00:12:30.560 --> 00:12:32.560]  為什麼摩西和以利亞
[00:12:32.560 --> 00:12:36.560]  出現在這個特別的情況當中
[00:12:36.560 --> 00:12:38.560]  我們來探討
[00:12:38.560 --> 00:12:44.560]  究竟耶穌祂登山變象有什麼意思呢?
[00:12:44.560 --> 00:12:48.560]  我們先看不同的經文
[00:12:48.560 --> 00:12:54.560]  如何描繪耶穌在那一刻裡面的那個變臉
[00:12:54.560 --> 00:12:56.560]  好,我們先看看
[00:12:56.560 --> 00:13:00.560]  《華大福音》第十七章的第二節
[00:13:00.560 --> 00:13:03.560]  就在他們面前變了形象
[00:13:03.560 --> 00:13:09.560]  臉面明亮如日頭,衣裳潔白如光
[00:13:09.560 --> 00:13:14.560]  沒錯,祂的臉好像日頭,衣裳潔白如光
[00:13:14.560 --> 00:13:16.560]  這個是馬太第十七章第二節
[00:13:16.560 --> 00:13:19.560]  我們來看第五節
[00:13:19.560 --> 00:13:23.560]  說話之間忽然有一光明的雲彩
[00:13:23.560 --> 00:13:27.560]  遮蓋他們,且有聲音從雲彩裡出來
[00:13:27.560 --> 00:13:32.560]  說:「寫善我的愛子,我所喜遇的,你們要聽它」
[00:13:32.560 --> 00:13:36.560]  好了,不單單變了那個形象
[00:13:36.560 --> 00:13:38.560]  還有聲音又發出來
[00:13:38.560 --> 00:13:42.560]  這個愛子提醒那些門徒,你要來聽它
[00:13:42.560 --> 00:13:45.560]  好了,我們來看另外一段經文的記載
[00:13:45.560 --> 00:13:49.560]  就是《馬可福音》第九章的第二到第三節
[00:13:49.560 --> 00:13:54.560]  耶穌帶著彼得、瑪閣、約翰暗暗地上了高山
[00:13:54.560 --> 00:13:56.560]  就在他們面前變了形象
[00:13:56.560 --> 00:13:59.560]  衣服放光,極其潔白
[00:13:59.560 --> 00:14:03.560]  地上飄泊的,沒有一個能挑得那樣白
[00:14:03.560 --> 00:14:07.560]  他說衣服放光,極其潔白
[00:14:07.560 --> 00:14:10.560]  地上飄泊沒有一個白得那麼重要
[00:14:10.560 --> 00:14:12.560]  我讀這兩段經文都想起一些事情
[00:14:12.560 --> 00:14:14.560]  不知道大家有沒有印象呢
[00:14:14.560 --> 00:14:18.560]  剛才我不是說,伊利亞是被旋風帶走的
[00:14:18.560 --> 00:14:19.560]  不知道大家記不記得
[00:14:19.560 --> 00:14:23.560]  香港曾經有一隻朱古力叫旋風朱古力
[00:14:23.560 --> 00:14:26.560]  哇,就像「翻塔餅」那樣
[00:14:26.560 --> 00:14:29.560]  還有這裡說衣服這麼潔白
[00:14:29.560 --> 00:14:33.560]  我記得有一個廣告,就是洗衣粉廣告
[00:14:33.560 --> 00:14:38.560]  就是很潔白,那些布就很光亮
[00:14:38.560 --> 00:14:40.560]  有些顏色出來
[00:14:40.560 --> 00:14:43.560]  它帶著耶穌那件衣服白得不得了
[00:14:43.560 --> 00:14:46.560]  臉又白,衣服又白
[00:14:46.560 --> 00:14:50.560]  好了,我們來看《路加福音》第九章的第29節
[00:14:50.560 --> 00:14:54.560]  正禱告的時候,他的面貌就改變了
[00:14:54.560 --> 00:14:56.560]  衣服潔白放光
[00:14:56.560 --> 00:14:59.560]  哇,樣子就變了
[00:14:59.560 --> 00:15:02.560]  衣服是潔白發光的
[00:15:02.560 --> 00:15:05.560]  好了,我們來看三段經文的描繪
[00:15:05.560 --> 00:15:07.560]  有一個總結
[00:15:07.560 --> 00:15:13.560]  耶穌的臉呢,光到好像白天一樣
[00:15:13.560 --> 00:15:19.560]  祂穿的衣服,本來可能是晚上黑了
[00:15:19.560 --> 00:15:21.560]  好了,還是什麼呢
[00:15:21.560 --> 00:15:24.560]  還是突然之間變得很白
[00:15:24.560 --> 00:15:26.560]  白到發光的
[00:15:26.560 --> 00:15:30.560]  他說到地上沒有一塊布像這樣那麼潔白
[00:15:30.560 --> 00:15:32.560]  白到會發光
[00:15:32.560 --> 00:15:37.560]  這些變化是門徒之前從來沒有見過的
[00:15:37.560 --> 00:15:39.560]  但是你有沒有留意到
[00:15:39.560 --> 00:15:42.560]  這個變化和啟示錄第一章
[00:15:42.560 --> 00:15:46.560]  第一章描繪耶穌是很相似的
[00:15:46.560 --> 00:15:50.560]  啟示錄第一章是第3到第14節
[00:15:50.560 --> 00:15:59.560]  「登臺中間有一位好盡人子,身穿長衣,直垂到腳,空間束著金帶,
[00:15:59.560 --> 00:16:06.560]  膝蓋與髮皆白,如白楊毛,如雪,眼目如同火焰。」
[00:16:06.560 --> 00:16:08.560]  如果我們照字面解釋
[00:16:08.560 --> 00:16:11.560]  你會看到耶穌的形象很恐怖
[00:16:11.560 --> 00:16:16.560]  可以想像白頭髮,但是臉是白色的
[00:16:16.560 --> 00:16:20.560]  就像人家說的白色,整塊臉是白茫茫的
[00:16:20.560 --> 00:16:22.560]  他的眼睛是怎樣的?如同火焰
[00:16:22.560 --> 00:16:24.560]  他的眼睛是紅色的
[00:16:24.560 --> 00:16:26.560]  是不是很恐怖呢?
[00:16:26.560 --> 00:16:30.560]  當然我們絕對不是照字面解釋
[00:16:30.560 --> 00:16:34.560]  在背後的屬靈的意義,衣裳潔白
[00:16:34.560 --> 00:16:37.560]  是代表了主的聖潔
[00:16:37.560 --> 00:16:40.560]  完全沒有罪,榮耀
[00:16:40.560 --> 00:16:45.560]  他的臉像白天一樣發光的時候
[00:16:45.560 --> 00:16:48.560]  這是代表了什麼呢?
[00:16:48.560 --> 00:16:51.560]  就是很有榮耀的意思
[00:16:51.560 --> 00:16:53.560]  大家有沒有可以
[00:16:53.560 --> 00:16:57.560]  當白天很光亮的時候
[00:16:57.560 --> 00:17:01.560]  直接用眼睛看著白天
[00:17:01.560 --> 00:17:04.560]  如果你直接用眼睛看著白天的時候
[00:17:04.560 --> 00:17:08.560]  這麼殘的太陽會傷害你的眼睛
[00:17:08.560 --> 00:17:13.560]  英國一到夏天的時候,陽光很猛烈
[00:17:13.560 --> 00:17:15.560]  開車一定要戴太陽眼鏡
[00:17:15.560 --> 00:17:18.560]  這樣才能看得清楚
[00:17:18.560 --> 00:17:20.560]  不然眼睛就會灼傷
[00:17:20.560 --> 00:17:25.560]  這代表了主耶穌基督的聖潔和榮耀
[00:17:25.560 --> 00:17:27.560]  有之樂於形於外
[00:17:27.560 --> 00:17:32.560]  榮耀和聖潔是主本身的屬性
[00:17:32.560 --> 00:17:37.560]  聖經裡面很少提到主那種榮耀和威嚴
[00:17:37.560 --> 00:17:41.560]  因為當時耶穌基督成為人
[00:17:41.560 --> 00:17:46.560]  他被人性、人的形象遮蓋著
[00:17:46.560 --> 00:17:55.560]  人看到的就是他幾受滄桑的面容
[00:17:55.560 --> 00:17:58.560]  當然我們也看到
[00:17:58.560 --> 00:18:02.560]  他為了那些流失、失敗的人
[00:18:02.560 --> 00:18:06.560]  離開神的人而難過、哀嘆、哀哭
[00:18:06.560 --> 00:18:12.560]  耶穌曾經為耶路撒冷、為了不信的人流淚
[00:18:12.560 --> 00:18:16.560]  他更加有震怒的一面
[00:18:16.560 --> 00:18:24.560]  就是當他看到聖殿變成一個跑馬牛羊的地方
[00:18:24.560 --> 00:18:26.560]  他很生氣
[00:18:26.560 --> 00:18:29.560]  所以我們看到這些形象
[00:18:29.560 --> 00:18:36.560]  雲彩遮蓋著
[00:18:36.560 --> 00:18:42.560]  但是之前你見到耶穌就有這個特別的形象
[00:18:42.560 --> 00:18:45.560]  好,我們再看回
[00:18:45.560 --> 00:18:47.560]  啟示錄第一章第34節
[00:18:47.560 --> 00:18:49.560]  我們再讀一次
[00:18:49.560 --> 00:18:54.560]  在台中間有一位好象人子身穿長衣
[00:18:54.560 --> 00:18:57.560]  直垂到腳,空間縮著這麼大
[00:18:57.560 --> 00:19:01.560]  差跡頭如髮齋白,如白霧羊毛
[00:19:01.560 --> 00:19:04.560]  如雪,眼眸如同火焰
[00:19:04.560 --> 00:19:08.560]  身穿長衣,遮蓋著身體
[00:19:08.560 --> 00:19:14.560]  就代表了你見到不可以露出他的腳
[00:19:14.560 --> 00:19:16.560]  就代表了尊貴
[00:19:16.560 --> 00:19:21.560]  腰束這麼大,就代表了榮耀
[00:19:21.560 --> 00:19:23.560]  你留意到的時候
[00:19:23.560 --> 00:19:26.560]  後來就有雲彩遮蓋著
[00:19:26.560 --> 00:19:29.560]  雲彩是以色列人歷史的一部份
[00:19:29.560 --> 00:19:32.560]  是發光的雲彩出現
[00:19:32.560 --> 00:19:35.560]  就代表了神的榮耀的彰顯
[00:19:35.560 --> 00:19:38.560]  神用雲柱、火柱
[00:19:38.560 --> 00:19:41.560]  來引導以色列人走抗日的路
[00:19:41.560 --> 00:19:45.560]  當神的會幕被支搭完成的時候
[00:19:45.560 --> 00:19:47.560]  有什麼情形出現呢?
[00:19:47.560 --> 00:19:51.560]  我們看看出拉及記第40章的第34節
[00:19:51.560 --> 00:19:54.560]  當時雲彩遮蓋會幕
[00:19:54.560 --> 00:19:57.560]  或者會幕就充滿了障礙
[00:19:57.560 --> 00:20:00.560]  原來當會幕一做好的時候
[00:20:00.560 --> 00:20:03.560]  那個榮光就會出現
[00:20:03.560 --> 00:20:05.560]  但有雲彩遮蓋著
[00:20:05.560 --> 00:20:09.560]  近期我們去以色列的時候
[00:20:09.560 --> 00:20:13.560]  很好啊,有一個地方就出現了
[00:20:13.560 --> 00:20:16.560]  就照當日的比例
[00:20:16.560 --> 00:20:19.560]  是一比一做了一個會幕
[00:20:19.560 --> 00:20:25.560]  和做了會幕裡面的用品
[00:20:25.560 --> 00:20:27.560]  讓我們去參觀
[00:20:27.560 --> 00:20:29.560]  前幾年是沒有的
[00:20:29.560 --> 00:20:30.560]  但是現在有
[00:20:30.560 --> 00:20:32.560]  但是我參觀完之後
[00:20:32.560 --> 00:20:35.560]  我就指出當中有一樣東西做錯了
[00:20:35.560 --> 00:20:37.560]  就是那個藥櫃做錯了
[00:20:37.560 --> 00:20:39.560]  大家有沒有印象呢?
[00:20:39.560 --> 00:20:42.560]  我會叫人去買的時候
[00:20:42.560 --> 00:20:44.560]  小心點去挑選
[00:20:44.560 --> 00:20:49.560]  知不知道駝藥櫃那條棒的棍
[00:20:49.560 --> 00:20:53.560]  是安在藥櫃的哪一部份的?
[00:20:53.560 --> 00:20:55.560]  那時候我們看到
[00:20:55.560 --> 00:20:57.560]  是安在藥櫃的中間
[00:20:57.560 --> 00:20:58.560]  但其實是錯的
[00:20:58.560 --> 00:21:01.560]  原來是安在最底部的
[00:21:01.560 --> 00:21:05.560]  譬如一個鏡子店
[00:21:05.560 --> 00:21:08.560]  現在我這一本的藥櫃
[00:21:08.560 --> 00:21:10.560]  就不是在中間的
[00:21:10.560 --> 00:21:12.560]  那個棍是在這裡
[00:21:12.560 --> 00:21:14.560]  最底部的部分
[00:21:14.560 --> 00:21:15.560]  就是你抬的時候
[00:21:15.560 --> 00:21:17.560]  就會一抬就抬高一點
[00:21:17.560 --> 00:21:20.560]  但是有一些模型
[00:21:20.560 --> 00:21:22.560]  如果你去買紀念品
[00:21:22.560 --> 00:21:23.560]  有些是對的
[00:21:23.560 --> 00:21:24.560]  有些是錯的
[00:21:24.560 --> 00:21:26.560]  但是想不到在會幕裡面
[00:21:26.560 --> 00:21:29.560]  藥櫃那條棒都是做錯了的
[00:21:29.560 --> 00:21:31.560]  如果你留意到
[00:21:31.560 --> 00:21:34.560]  當藥櫃這個會幕做錯的時候
[00:21:34.560 --> 00:21:37.560]  有雲彩充滿了的帳幕
[00:21:37.560 --> 00:21:39.560]  還有所羅門
[00:21:39.560 --> 00:21:41.560]  當它建聖殿的時候
[00:21:41.560 --> 00:21:43.560]  當聖殿一做好了
[00:21:43.560 --> 00:21:44.560]  舉行奉獻禮的時候
[00:21:44.560 --> 00:21:46.560]  又是有雲彩
[00:21:46.560 --> 00:21:50.560]  去遮蓋著整個的聖殿
[00:21:50.560 --> 00:21:52.560]  這就是《遼王記》上的第八章
