
[00:00:00.000 --> 00:00:08.000]  幾年之前,我有一次重遇一位移居了海外幾年的朋友
[00:12:07.000 --> 00:12:10.000]  我們就發現整個比喻
[00:12:10.000 --> 00:12:12.000]  說這羣小孩的表現
[00:12:12.000 --> 00:12:15.000]  就和今天我們的教會
[00:12:15.000 --> 00:12:17.000]  一個屬靈的羣體
[00:12:17.000 --> 00:12:20.000]  商議天國的工作的時候的情景
[00:12:20.000 --> 00:12:26.000]  其實都有幾多相近的地方
[00:12:26.000 --> 00:12:29.000]  今日教會都想發展
[00:12:29.000 --> 00:12:31.000]  我相信我們每一間教會都盼望
[00:12:31.000 --> 00:12:32.000]  在上帝的角度裏面
[00:12:32.000 --> 00:12:35.000]  可以爲上帝走得更加遠
[00:12:35.000 --> 00:12:38.000]  可以爲上帝做得更加好
[00:12:38.000 --> 00:12:40.000]  但是當我們侍奉的時候
[00:12:40.000 --> 00:12:43.000]  或者當我們帶領教會發展的時候
[00:12:43.000 --> 00:12:47.000]  我們面對最大的壓力是什麼呢
[00:12:47.000 --> 00:12:50.000]  有的時候我自己會這樣思想
[00:12:50.000 --> 00:12:53.000]  帶領教會我們面對最大的壓力
[00:12:53.000 --> 00:12:59.000]  可能不一定是沒有足夠的人手去侍奉
[00:12:59.000 --> 00:13:01.000]  因爲只要我們鼓勵
[00:13:01.000 --> 00:13:02.000]  我們提醒
[00:13:02.000 --> 00:13:03.000]  我們幫助
[00:13:03.000 --> 00:13:04.000]  我們推動
[00:13:04.000 --> 00:13:07.000]  我們都不難找到一些弟兄姊妹
[00:13:07.000 --> 00:13:10.000]  願意很熱心來參與侍奉
[00:13:10.000 --> 00:13:13.000]  或者我們面對更大的壓力
[00:13:13.000 --> 00:13:15.000]  可能是當一羣的基督徒
[00:13:15.000 --> 00:13:18.000]  甚至信徒的領袖我們聚在一起
[00:13:18.000 --> 00:13:19.000]  沒錯
[00:13:19.000 --> 00:13:22.000]  我們大家都很想做好天國的工作
[00:13:22.000 --> 00:13:25.000]  大家都盼望可以好好的來發揮
[00:13:25.000 --> 00:13:28.000]  以致福音會的工作可以廣傳
[00:13:28.000 --> 00:13:31.000]  我們都很想教會來發展
[00:13:31.000 --> 00:13:34.000]  我們都盼望我們的宗派可以興旺
[00:13:34.000 --> 00:13:39.000]  我們都想爲上帝的國度同心努力
[00:13:39.000 --> 00:13:44.000]  但是當我們一起都要同心努力的時候
[00:13:44.000 --> 00:13:49.000]  我們又面對很多人與人之間的張力
[00:13:49.000 --> 00:13:51.000]  人際的矛盾
[00:13:51.000 --> 00:13:53.000]  在議事的時候
[00:13:53.000 --> 00:13:55.000]  在拓展神國工作的時候
[00:13:55.000 --> 00:14:01.000]  出現張力矛盾甚至是衝突
[00:14:01.000 --> 00:14:03.000]  這個往往是今天
[00:14:03.000 --> 00:14:05.000]  我們侍奉神的時候
[00:14:05.000 --> 00:14:08.000]  面對一個很大的張力
[00:14:08.000 --> 00:14:10.000]  你覺不覺得有些時候
[00:14:10.000 --> 00:14:14.000]  我們真的好像這些街上的孩童一樣
[00:14:14.000 --> 00:14:17.000]  那些玩結婚遊戲的
[00:14:17.000 --> 00:14:21.000]  他們提出我們要這樣纔開心
[00:14:21.000 --> 00:14:23.000]  但是那些玩出殯遊戲的
[00:14:23.000 --> 00:14:28.000]  他們認爲這樣才讓他們玩得盡興
[00:14:28.000 --> 00:14:31.000]  其實大家都有同一個目標
[00:14:31.000 --> 00:14:33.000]  大家都想玩
[00:14:33.000 --> 00:14:35.000]  這個目標主要是同一個
[00:14:35.000 --> 00:14:37.000]  他們要達到的目的
[00:14:37.000 --> 00:14:39.000]  就是我們都要玩得開心
[00:14:39.000 --> 00:14:41.000]  但是出來的結果
[00:14:41.000 --> 00:14:43.000]  是很大的張力
[00:14:43.000 --> 00:14:45.000]  很大的矛盾
[00:14:45.000 --> 00:14:47.000]  意思就是大家都做不到
[00:14:47.000 --> 00:14:50.000]  大家想做的事情
[00:14:50.000 --> 00:14:55.000]  大家都見不到大家想見到的果效
[00:14:55.000 --> 00:14:57.000]  爲什麼會這樣呢
[00:14:57.000 --> 00:14:59.000]  問題爲什麼會出現呢
[00:14:59.000 --> 00:15:01.000]  這個是不是今天我們
[00:15:01.000 --> 00:15:04.000]  很努力侍奉上帝的羣體和教會
[00:15:04.000 --> 00:15:06.000]  我們都在承受的壓力
[00:15:06.000 --> 00:15:09.000]  我們怎麼去思想這個問題呢
[00:15:09.000 --> 00:15:11.000]  所以當我們看這段經文的時候
[00:15:11.000 --> 00:15:13.000]  我們發覺可能有兩個原因
[00:15:13.000 --> 00:15:15.000]  是影響着教會
[00:15:15.000 --> 00:15:18.000]  影響着我們去思想這個問題
[00:15:18.000 --> 00:15:19.000]  第一個原因
[00:15:19.000 --> 00:15:21.000]  是因爲我們都活在一個
[00:15:21.000 --> 00:15:25.000]  很強調自我體驗的一個世代
[00:15:25.000 --> 00:15:27.000]  每一個人的意見
[00:15:27.000 --> 00:15:29.000]  都同樣是那麼重要的
[00:15:29.000 --> 00:15:31.000]  我們都很強調每一個人的意見
[00:15:31.000 --> 00:15:33.000]  都需要被尊重
[00:15:33.000 --> 00:15:35.000]  各位這是非常重要的事情
[00:15:35.000 --> 00:15:37.000]  每一個獨立的個體
[00:15:37.000 --> 00:15:39.000]  我們都有獨立的思想
[00:15:39.000 --> 00:15:42.000]  我們都需要被尊重
[00:15:42.000 --> 00:15:46.000]  但是如果我們的自我體驗
[00:15:46.000 --> 00:15:48.000]  過分膨脹的時候
[00:15:48.000 --> 00:15:49.000]  我們就發現
[00:15:49.000 --> 00:15:51.000]  當我們要投入去完成
[00:15:51.000 --> 00:15:54.000]  一項羣體的工作的時候
[00:15:54.000 --> 00:15:57.000]  或者我們往往盼望想做的
[00:15:57.000 --> 00:15:59.000]  就是做好一件事
[00:15:59.000 --> 00:16:02.000]  而忘記了順服
[00:16:02.000 --> 00:16:04.000]  纔是完成照命
[00:16:04.000 --> 00:16:07.000]  一個很基本的態度
[00:16:07.000 --> 00:16:10.000]  玩遊戲的小朋友
[00:16:10.000 --> 00:16:14.000]  認爲其他人應該跟他們
[00:16:14.000 --> 00:16:17.000]  一起去吹笛和跳舞
[00:16:17.000 --> 00:16:19.000]  玩出笨遊戲的小朋友
[00:16:19.000 --> 00:16:22.000]  認爲其他人一定要跟着他們
[00:16:22.000 --> 00:16:24.000]  去舉哀和除兇
[00:16:24.000 --> 00:16:26.000]  才叫做玩得盡興
[00:16:26.000 --> 00:16:28.000]  彼此都覺得
[00:16:28.000 --> 00:16:31.000]  我們認爲好的
[00:16:31.000 --> 00:16:33.000]  纔是最好的
[00:16:33.000 --> 00:16:36.000]  大家都認爲是別人跟着我
[00:16:36.000 --> 00:16:39.000]  而不是我跟着別人
[00:16:39.000 --> 00:16:42.000]  非我族類就不能相恰
[00:16:42.000 --> 00:16:44.000]  我相信這是今天
[00:16:44.000 --> 00:16:47.000]  我們面對整個教會羣體
[00:16:47.000 --> 00:16:51.000]  是一個我們很需要反省的地方
[00:16:51.000 --> 00:16:52.000]  在今天
[00:16:52.000 --> 00:16:55.000]  作爲熟人的羣體
[00:16:55.000 --> 00:16:58.000]  我們如何去看待這個問題
[00:16:58.000 --> 00:17:00.000]  當我們提到這一點的時候
[00:17:00.000 --> 00:17:01.000]  或者
[00:17:01.000 --> 00:17:03.000]  我們一定要問一個問題
[00:17:03.000 --> 00:17:04.000]  就是順服
[00:17:04.000 --> 00:17:07.000]  對於二十一世紀的順途
[00:17:07.000 --> 00:17:10.000]  究竟有什麼意義
[00:17:10.000 --> 00:17:12.000]  我們有多久沒有聽過
[00:17:12.000 --> 00:17:14.000]  關於順服的信息
[00:17:14.000 --> 00:17:16.000]  各位訂閱者
[00:17:16.000 --> 00:17:19.000]  加拿大方派靈脩中心的創辦人
[00:17:19.000 --> 00:17:20.000]  Gary Thomas
[00:17:20.000 --> 00:17:22.000]  他的作品
[00:17:22.000 --> 00:17:25.000]  這個作品叫做與神相遇
[00:17:25.000 --> 00:17:26.000]  認識神
[00:17:26.000 --> 00:17:28.000]  認識親近神的心路歷程
[00:17:28.000 --> 00:17:30.000]  這本書裏面
[00:17:30.000 --> 00:17:31.000]  他有一章
[00:17:31.000 --> 00:17:32.000]  其中有一個章節
[00:17:32.000 --> 00:17:33.000]  有一章
[00:17:33.000 --> 00:17:35.000]  是特別說到隱修者
[00:17:35.000 --> 00:17:37.000]  我們一聽到隱修
[00:17:37.000 --> 00:17:39.000]  我們就覺得不關我們的事
[00:17:39.000 --> 00:17:42.000]  但是當他寫到這一段的時候
[00:17:42.000 --> 00:17:43.000]  Gary Thomas
[00:17:43.000 --> 00:17:45.000]  他對順服
[00:17:45.000 --> 00:17:46.000]  我覺得有一個很值得
[00:17:46.000 --> 00:17:49.000]  我們去反思的一個論說
[00:17:49.000 --> 00:17:51.000]  因爲我們已經對順服很陌生
[00:17:51.000 --> 00:17:53.000]  他說順服
[00:17:53.000 --> 00:17:56.000]  是修道生活一個最重要的部分
[00:17:56.000 --> 00:17:57.000]  爲什麼呢
[00:17:57.000 --> 00:17:59.000]  後面那句才重要
[00:17:59.000 --> 00:18:01.000]  因爲順服
[00:18:01.000 --> 00:18:05.000]  是攻擊我們人類的驕傲
[00:18:05.000 --> 00:18:07.000]  順服是邀請我們
[00:18:07.000 --> 00:18:10.000]  學習過謙卑的生活
[00:18:10.000 --> 00:18:13.000]  然後他很直率地提出
[00:18:13.000 --> 00:18:16.000]  他說今天有很多的領袖
[00:18:16.000 --> 00:18:18.000]  老闆
[00:18:18.000 --> 00:18:19.000]  牧師
