
[00:00:00.000 --> 00:00:01.760]  各位聽衆姐妹們晚安
[00:03:12.680 --> 00:03:14.600]  如何能重生呢
[00:03:14.600 --> 00:03:17.840]  豈能再進母胎生出來嗎
[00:03:17.840 --> 00:03:18.960]  耶穌回答
[00:03:18.960 --> 00:03:21.280]  我實實在在地告訴你
[00:03:21.280 --> 00:03:24.160]  人若不是從水和聖靈生的
[00:03:24.160 --> 00:03:26.320]  就不能進上帝的國
[00:03:26.320 --> 00:03:28.960]  從肉生生的就是肉生
[00:03:28.960 --> 00:03:31.120]  從靈生的就是靈
[00:03:31.120 --> 00:03:31.840]  我說
[00:03:31.840 --> 00:03:33.640]  你們必須重生
[00:03:33.640 --> 00:03:35.080]  你不要驚訝
[00:03:35.080 --> 00:03:37.040]  風隨着意思吹
[00:03:37.040 --> 00:03:38.920]  你聽見風的聲音
[00:03:38.920 --> 00:03:41.520]  卻不知道是從哪裏來的
[00:03:41.520 --> 00:03:42.840]  往哪裏去
[00:03:42.840 --> 00:03:44.320]  凡從聖靈生的
[00:03:44.320 --> 00:03:46.200]  也是如此
[00:03:46.200 --> 00:03:47.680]  尼哥德姆問他
[00:03:47.680 --> 00:03:49.800]  怎麼能有這些事呢
[00:03:49.800 --> 00:03:50.760]  耶穌回答
[00:03:50.760 --> 00:03:51.920]  對他說
[00:03:51.920 --> 00:03:53.800]  你是以色列人的老師
[00:03:53.800 --> 00:03:55.960]  還不明白這些事嗎
[00:03:55.960 --> 00:03:58.320]  我實實在在地告訴你
[00:03:58.320 --> 00:04:01.040]  我們所說的是我們知道的
[00:04:01.040 --> 00:04:04.200]  我們所見證的是我們見過的
[00:04:04.200 --> 00:04:06.960]  你們卻不領受我們的見證
[00:04:06.960 --> 00:04:09.040]  我對你們說地上的事
[00:04:09.040 --> 00:04:10.800]  你們尚且不信
[00:04:10.800 --> 00:04:12.920]  若對你們說天上的事
[00:04:12.920 --> 00:04:14.520]  而何能信呢
[00:04:14.520 --> 00:04:16.880]  除了從天降下的人子
[00:04:16.880 --> 00:04:18.640]  沒有人升過天
[00:04:18.640 --> 00:04:20.880]  莫須在曠野怎樣舉蛇
[00:04:20.880 --> 00:04:23.720]  人子也必照樣被舉起來
[00:04:23.720 --> 00:04:27.000]  要使一切信他的人都得永生
[00:04:27.000 --> 00:04:28.440]  上帝愛世人
[00:04:28.440 --> 00:04:31.600]  甚至將他獨一的兒子賜給他們
[00:04:31.600 --> 00:04:34.320]  叫一切信他的人不致滅亡
[00:04:34.320 --> 00:04:35.600]  反得永生
[00:04:35.600 --> 00:04:38.800]  因爲上帝差他的兒子到世上來
[00:04:38.800 --> 00:04:40.800]  不是要定世人的罪
[00:04:40.800 --> 00:04:43.320]  而是要使世人因他得救
[00:04:43.320 --> 00:04:44.440]  好 謝謝
[00:04:44.440 --> 00:04:47.040]  這聖經裏面一開始說有一個人
[00:04:47.040 --> 00:04:48.480]  這個人呢
[00:04:48.480 --> 00:04:50.160]  叫做尼哥德姆
[00:04:50.160 --> 00:04:53.520]  在我小時候讀過和合本的聖經叫做尼哥底姆
[00:04:53.520 --> 00:04:54.400]  這個是男人來的
[00:04:54.400 --> 00:04:56.120]  所以後期就改過翻譯好些
[00:04:56.120 --> 00:04:57.320]  怕別人誤會
[00:04:57.320 --> 00:04:58.960]  尼哥底姆以爲是女士
[00:04:58.960 --> 00:04:59.720]  這個是男人來的
[00:04:59.720 --> 00:05:01.000]  是一個猶太人
[00:05:01.000 --> 00:05:02.360]  是一個法利猜人
[00:05:02.360 --> 00:05:04.720]  還有一個猶太人的官
[00:05:04.720 --> 00:05:07.800]  聖經裏面一開始說這個猶太人的官
[00:05:07.800 --> 00:05:10.040]  他去到耶穌面前
[00:05:10.040 --> 00:05:12.480]  首先你留意這個是什麼時間
[00:05:12.480 --> 00:05:13.960]  這個是什麼時間
[00:05:13.960 --> 00:05:16.120]  夜晚
[00:05:16.120 --> 00:05:20.880]  在你記憶裏面有什麼人是夜晚去找耶穌的
[00:05:20.880 --> 00:05:24.480]  有沒有印象有人夜晚去找耶穌
[00:05:24.480 --> 00:05:25.960]  有沒有
[00:05:25.960 --> 00:05:27.840]  除了這個尼哥德姆之外
[00:05:27.840 --> 00:05:30.040]  有沒有人夜晚去找耶穌的
[00:05:30.040 --> 00:05:31.400]  有
[00:05:31.400 --> 00:05:33.120]  什麼時候
[00:05:33.120 --> 00:05:34.640]  喫完乳醉晚餐
[00:05:34.640 --> 00:05:36.560]  在黑西瑪利園祈禱的時候
[00:05:36.560 --> 00:05:38.080]  那些人就夜晚去找耶穌
[00:05:38.080 --> 00:05:39.360]  找耶穌做什麼
[00:05:39.360 --> 00:05:40.280]  抓他
[00:05:40.280 --> 00:05:41.840]  拉他
[00:05:41.840 --> 00:05:43.480]  聖經裏面很少說有人夜晚去找耶穌
[00:05:43.480 --> 00:05:44.920]  一般都是白天
[00:05:44.920 --> 00:05:47.880]  夜晚只是說耶穌退到旁邊去休息祈禱
[00:05:47.880 --> 00:05:49.800]  或者跟門徒一起
[00:05:49.800 --> 00:05:52.320]  夜晚找耶穌當然有很多原因
[00:05:52.320 --> 00:05:55.640]  一個很簡單的原因可能就是他不想被人知道
[00:05:55.640 --> 00:05:59.480]  他想偷偷地或者想暗地裏去找耶穌
[00:05:59.480 --> 00:06:02.200]  又或者這個猶太人的官太出名了
[00:06:02.200 --> 00:06:04.040]  太有身份地位了
[00:06:04.040 --> 00:06:07.480]  如果白天見耶穌太轟動了
[00:06:07.480 --> 00:06:08.360]  身邊的人接受不了
[00:06:08.360 --> 00:06:10.160]  他自己都覺得比較難接受
[00:06:10.160 --> 00:06:11.560]  所以他去找耶穌
[00:06:11.560 --> 00:06:13.080]  又或者他覺得
[00:06:13.080 --> 00:06:15.800]  我有些很重要的事情要去找耶穌
[00:06:15.800 --> 00:06:17.920]  重要到夜晚都要去
[00:06:17.920 --> 00:06:21.120]  重要到要特意去找耶穌
[00:06:21.120 --> 00:06:23.800]  當聖經裏面說這個人夜晚去見耶穌的時候
[00:06:23.800 --> 00:06:25.080]  跟耶穌說
[00:06:25.080 --> 00:06:25.720]  拉彼
[00:06:25.720 --> 00:06:27.400]  拉彼就是老師的意思
[00:06:27.400 --> 00:06:28.520]  老師
[00:06:28.520 --> 00:06:31.400]  我們知道你是從上帝那裏來做老師的
[00:06:31.400 --> 00:06:33.240]  因爲你所行的神蹟
[00:06:33.240 --> 00:06:34.440]  沒有上帝同行
[00:06:34.440 --> 00:06:36.480]  沒有人能行
[00:06:36.480 --> 00:06:38.520]  我經常看聖經都不太明白
[00:06:38.520 --> 00:06:39.560]  這段經文如果我們熟悉
[00:06:39.560 --> 00:06:44.400]  經常都說尼哥德姆和耶穌討論關於重生
[00:06:44.400 --> 00:06:46.680]  誰提重生這件事的
[00:06:46.680 --> 00:06:48.120]  不是尼哥德姆
[00:06:48.120 --> 00:06:50.560]  不是耶穌說我怎麼能得到重生
[00:06:50.560 --> 00:06:51.800]  不是
[00:06:51.800 --> 00:06:53.600]  甚至連那句我們經常聽的
[00:06:53.600 --> 00:06:56.400]  我怎麼做什麼才能承受永生這類的說話
[00:06:56.400 --> 00:06:58.080]  都沒有問
[00:06:58.080 --> 00:07:02.320]  到底尼哥德姆來找耶穌做什麼
[00:07:02.320 --> 00:07:04.280]  看不看得明白他在做什麼
[00:07:04.280 --> 00:07:06.120]  我看的時候不太看得明白
[00:07:06.120 --> 00:07:08.240]  他又沒有問耶穌
[00:07:08.240 --> 00:07:10.280]  他走來跟耶穌說一個陳述
[00:07:10.280 --> 00:07:12.760]  耶穌我知道禰很厲害
[00:07:12.760 --> 00:07:14.320]  我知道禰是老師
[00:07:14.320 --> 00:07:16.520]  禰還要是從上帝那裏來的老師
[00:07:16.520 --> 00:07:17.400]  禰很厲害
[00:07:17.400 --> 00:07:20.000]  禰的神蹟沒有上帝一起是不行的
[00:07:20.000 --> 00:07:21.080]  所以禰是從上帝那裏來的
[00:07:21.080 --> 00:07:22.880]  禰很厲害
[00:07:22.880 --> 00:07:24.200]  一開始說這些話
[00:07:24.200 --> 00:07:26.520]  其實祂想說什麼呢
[00:07:26.520 --> 00:07:27.920]  可能我們還不知道祂想說什麼
[00:07:27.920 --> 00:07:31.040]  不過耶穌知道祂想說什麼
[00:07:31.040 --> 00:07:32.400]  有沒有人跟你聊天說話的時候
[00:07:32.400 --> 00:07:33.880]  第一句是說這些話的
[00:07:33.880 --> 00:07:34.440]  一見到你
[00:07:34.440 --> 00:07:35.600]  啊真是好了
[00:07:35.600 --> 00:07:36.560]  你很久沒見了
[00:07:36.560 --> 00:07:37.240]  久仰大名了
[00:07:37.240 --> 00:07:39.240]  你真是又高大威猛又帥
[00:07:39.240 --> 00:07:40.200]  真是很好了
[00:07:40.200 --> 00:07:42.240]  說了一大堆這些話
[00:07:42.240 --> 00:07:43.200]  通常你會在想
[00:07:43.200 --> 00:07:44.640]  他在想什麼呢
[00:07:44.640 --> 00:07:45.840]  一定有些事情想問
[00:07:45.840 --> 00:07:46.880]  有些事情想求
[00:07:46.880 --> 00:07:48.480]  有些事情想說
[00:07:48.480 --> 00:07:50.320]  如果不是爲什麼說這些話
[00:07:50.320 --> 00:07:52.000]  這麼寒暄
[00:07:52.000 --> 00:07:54.880]  或者這麼笠高帽的說話呢
[00:07:54.880 --> 00:07:56.200]  他沒有開始問任何問題
[00:07:56.200 --> 00:07:57.000]  你留意
[00:07:57.000 --> 00:07:58.320]  他只是跟耶穌說了
[00:07:58.320 --> 00:07:59.800]  說出耶穌的身份
[00:07:59.800 --> 00:08:01.480]  耶穌又沒有說對不對
[00:08:01.480 --> 00:08:03.520]  其實後面有一點點呼應
[00:08:03.520 --> 00:08:04.960]  不過耶穌沒有直接說
[00:08:04.960 --> 00:08:06.400]  對不對
[00:08:06.400 --> 00:08:07.800]  不過耶穌就回答了
[00:08:07.800 --> 00:08:09.320]  耶穌的答案是很妙的
[00:08:09.320 --> 00:08:10.200]  他其實也不是回答
[00:08:10.200 --> 00:08:11.520]  雖然說是回答
[00:08:11.520 --> 00:08:12.360]  其實他也沒有問什麼
[00:08:12.360 --> 00:08:13.320]  爲什麼是回答呢
[00:08:13.320 --> 00:08:14.840]  耶穌回應他
[00:08:14.840 --> 00:08:15.400]  耶穌就說
[00:08:15.400 --> 00:08:16.760]  我實實在在告訴你
[00:08:16.760 --> 00:08:18.120]  人若不重生
[00:08:18.120 --> 00:08:21.920]  就不能見上帝的國
[00:08:21.920 --> 00:08:24.160]  耶穌很清楚他在想什麼
[00:08:24.160 --> 00:08:24.880]  可能他在想
[00:08:24.880 --> 00:08:26.600]  怎麼可以見到上帝呢
[00:08:26.600 --> 00:08:28.200]  你這麼厲害
[00:08:28.200 --> 00:08:29.960]  你是老師
[00:08:29.960 --> 00:08:30.960]  後面耶穌也說的
[00:08:30.960 --> 00:08:32.160]  後面耶穌說尼哥德姆
[00:08:32.160 --> 00:08:33.800]  你也是老師
[00:08:33.800 --> 00:08:34.480]  不過有點不同
[00:08:34.480 --> 00:08:35.600]  一會兒我會再說
[00:08:35.600 --> 00:08:40.040]  尼哥德姆來找另一個老師
[00:08:40.040 --> 00:08:40.720]  就是因爲他覺得
[00:08:40.720 --> 00:08:42.480]  這個老師跟他有點不同
[00:08:42.480 --> 00:08:44.440]  這個老師有一點特別
[00:08:44.440 --> 00:08:46.960]  這個老師能夠跟上帝
[00:08:46.960 --> 00:08:48.880]  好像有點特別的聯繫
[00:08:48.880 --> 00:08:50.880]  以致他要行那些神蹟
[00:08:50.880 --> 00:08:51.920]  尼哥德姆應該也是一個
[00:08:51.920 --> 00:08:52.640]  很好的老師
[00:08:52.640 --> 00:08:53.760]  或者他應該是一個
[00:08:53.760 --> 00:08:55.280]  猶太人當中有名有望
[00:08:55.280 --> 00:08:56.400]  他做到官的老師
[00:08:56.400 --> 00:08:57.720]  他也教導很多東西
[00:08:57.720 --> 00:08:59.320]  他很熟聖經
[00:08:59.320 --> 00:09:00.440]  不過可能他發現自己
[00:09:00.440 --> 00:09:02.240]  沒有那種能力
[00:09:02.240 --> 00:09:04.720]  所以他很羨慕耶穌那種能力
[00:09:04.720 --> 00:09:05.120]  他就覺得
[00:09:05.120 --> 00:09:06.880]  哇耶穌你真的厲害
[00:09:06.880 --> 00:09:07.560]  你做老師
[00:09:07.560 --> 00:09:08.080]  我做老師
[00:09:08.080 --> 00:09:10.360]  爲什麼你這麼厲害
[00:09:10.360 --> 00:09:11.360]  一定是你跟上帝
[00:09:11.360 --> 00:09:12.280]  有點特別的聯繫
[00:09:12.280 --> 00:09:13.560]  以致我沒有
[00:09:13.560 --> 00:09:16.160]  所以我有就可以像你那樣厲害
[00:09:16.160 --> 00:09:17.280]  相信他裏面在想的
[00:09:17.280 --> 00:09:18.880]  很有可能就是這類的題目
[00:09:18.880 --> 00:09:19.760]  甚至他在想
[00:09:19.760 --> 00:09:20.960]  怎麼可以親近上帝
[00:09:20.960 --> 00:09:21.600]  知道上帝的東西
[00:09:21.600 --> 00:09:23.520]  甚至見到上帝的國
[00:09:23.520 --> 00:09:24.600]  耶穌的答案就是
[00:09:24.600 --> 00:09:26.440]  人若不重生
[00:09:26.440 --> 00:09:28.640]  就不能見上帝的國
[00:09:28.640 --> 00:09:30.600]  當耶穌提到重生這個字的時候
[00:09:30.600 --> 00:09:33.200]  就開始後面的討論
[00:09:33.200 --> 00:09:34.400]  尼哥德姆第一個反應
[00:09:34.400 --> 00:09:37.320]  就說老了
[00:09:37.320 --> 00:09:39.000]  怎麼重生
[00:09:39.000 --> 00:09:40.280]  老了怎麼再一次
[00:09:40.280 --> 00:09:42.840]  難道回到剛剛的肚子裏出來嗎
[00:09:42.840 --> 00:09:44.760]  這個答案或者這個回應
[00:09:44.760 --> 00:09:46.360]  我不知道你覺得有沒有趣
[00:09:46.360 --> 00:09:48.800]  當耶穌說重生的時候
[00:09:48.800 --> 00:09:50.920]  這個字在中文叫做重生
[00:09:50.920 --> 00:09:51.800]  你翻開聖經
[00:09:51.800 --> 00:09:53.240]  《黃河本相令版》很好
[00:09:53.240 --> 00:09:54.480]  它有寫的重生
[00:09:54.480 --> 00:09:55.440]  或者是什麼呢
[00:09:55.440 --> 00:09:59.720]  從上面而生
[00:09:59.720 --> 00:10:01.600]  就跟重生出來
[00:10:01.600 --> 00:10:02.960]  就有點不同的理解
[00:10:02.960 --> 00:10:04.600]  從上面而生
[00:10:04.600 --> 00:10:05.920]  或者從頭來過
[00:10:05.920 --> 00:10:07.840]  或者再一次來過
[00:10:07.840 --> 00:10:09.880]  是這個意思
[00:10:09.880 --> 00:10:11.440]  電視節目有沒有想過
[00:10:11.440 --> 00:10:13.520]  尼哥德姆這個回應是什麼意思
[00:10:13.520 --> 00:10:14.520]  當他回應就想
[00:10:14.520 --> 00:10:16.120]  我都老了
[00:10:16.120 --> 00:10:16.800]  出世了
[00:10:16.800 --> 00:10:19.960]  難道回到剛剛的肚子裏再生嗎
[00:10:19.960 --> 00:10:20.920]  如果我告訴你
[00:10:20.920 --> 00:10:23.560]  人生有些東西可以從頭來過
[00:10:23.560 --> 00:10:24.720]  你的反應是什麼呢
[00:10:24.720 --> 00:10:25.680]  可能你說好啊
[00:10:25.680 --> 00:10:27.440]  從頭來過不就好了
[00:10:27.440 --> 00:10:28.240]  有些東西說
[00:10:28.240 --> 00:10:28.800]  沒有啊
[00:10:28.800 --> 00:10:30.480]  生命沒有第二次
[00:10:30.480 --> 00:10:31.920]  生了就沒有從頭來過
[00:10:31.920 --> 00:10:34.480]  我們有沒有辦法由嬰兒再由頭來過
[00:10:34.480 --> 00:10:36.400]  不行的
[00:10:36.400 --> 00:10:39.280]  正正可能尼哥德姆在想這個問題
[00:10:39.280 --> 00:10:41.560]  怎麼可以從頭來過
[00:10:41.560 --> 00:10:43.000]  從頭來過才見到上帝
[00:10:43.000 --> 00:10:44.240]  那怎麼從頭來過
[00:10:44.240 --> 00:10:45.440]  我回到剛剛的肚子裏嗎
[00:10:45.440 --> 00:10:47.280]  沒可能的
[00:10:47.280 --> 00:10:48.520]  耶穌怎麼回答呢
[00:10:48.520 --> 00:10:50.000]  耶穌第五節
[00:10:50.000 --> 00:10:50.720]  祂說
[00:10:50.720 --> 00:10:52.720]  我實實在在地告訴你
[00:10:52.720 --> 00:10:55.960]  人若不從水和聖靈生
[00:10:55.960 --> 00:10:58.800]  就不能進上帝的國
[00:10:58.800 --> 00:10:59.560]  咦 什麼來的呢
[00:10:59.560 --> 00:11:01.000]  一會兒再解釋一下
[00:11:01.000 --> 00:11:02.200]  但耶穌繼續說
[00:11:02.200 --> 00:11:04.200]  從肉生生的就是肉生
[00:11:04.200 --> 00:11:06.920]  從靈生的就是靈
[00:11:06.920 --> 00:11:09.480]  耶穌說你們必須重生
[00:11:09.480 --> 00:11:09.960]  不用怕
[00:11:09.960 --> 00:11:11.760]  因爲風隨着耳識吹
[00:11:11.760 --> 00:11:13.120]  聽見風的聲音
[00:11:13.120 --> 00:11:14.280]  就不知道去哪裏
[00:11:14.280 --> 00:11:15.040]  去哪裏
[00:11:15.040 --> 00:11:17.400]  凡是靈所生的都是這樣
[00:11:17.400 --> 00:11:18.800]  首先耶穌說一件事
[00:11:18.800 --> 00:11:20.840]  就是說你們聽到要重生這件事
[00:11:20.840 --> 00:11:22.280]  不用怕
[00:11:22.280 --> 00:11:23.240]  有些東西你不明白
[00:11:23.240 --> 00:11:24.120]  不用怕
[00:11:24.120 --> 00:11:25.080]  有些東西你不明白
[00:11:25.080 --> 00:11:26.800]  不過有些東西你明白的
[00:11:26.800 --> 00:11:27.560]  是不是 耶穌說的
[00:11:27.560 --> 00:11:28.440]  有些東西你不明白
[00:11:28.440 --> 00:11:29.880]  風隨着耳識吹
[00:11:29.880 --> 00:11:31.000]  聖經裏面很特別的
[00:11:31.000 --> 00:11:33.120]  整段經文有說到風
[00:11:33.120 --> 00:11:34.480]  有說到靈
[00:11:34.480 --> 00:11:36.280]  其實是同一個字
[00:11:36.280 --> 00:11:37.040]  風就靈
[00:11:37.040 --> 00:11:38.120]  也是在說上帝的靈
[00:11:38.120 --> 00:11:39.120]  聖靈一樣
[00:11:39.120 --> 00:11:41.200]  意思就是說上帝的心意
[00:11:41.200 --> 00:11:41.840]  好像風一樣
[00:11:41.840 --> 00:11:43.960]  你不知道風從哪裏來
[00:11:43.960 --> 00:11:46.400]  不過你聽到風吹樹葉的聲音
[00:11:46.400 --> 00:11:48.720]  沙沙聲你就知道有風
[00:11:48.720 --> 00:11:50.560]  正如你不知道上帝在哪個位置
[00:11:50.560 --> 00:11:52.240]  或者聖靈怎麼來到我們當中
[00:11:52.240 --> 00:11:54.640]  不過只要你見到一些東西
[00:11:54.640 --> 00:11:55.920]  你就明白了
[00:11:55.920 --> 00:11:56.880]  所以第一件事就是
[00:11:56.880 --> 00:11:58.160]  有些東西你可能都明白不了
[00:11:58.160 --> 00:11:58.720]  不過不要緊
[00:11:58.720 --> 00:12:00.440]  有些東西你會見到
[00:12:00.440 --> 00:12:00.960]  更重要的
[00:12:00.960 --> 00:12:02.680]  耶穌說了一個很重要的原則
[00:12:02.680 --> 00:12:03.800]  祂說什麼呢
[00:12:03.800 --> 00:12:06.360]  肉身生的是肉生
[00:12:06.360 --> 00:12:09.160]  聖靈在靈裏面生的就是靈
[00:12:09.160 --> 00:12:11.640]  當尼哥德姆去回應耶穌說重生
[00:12:11.640 --> 00:12:12.280]  他在想
[00:12:12.280 --> 00:12:13.760]  是不是要回到媽媽的肚子裏
[00:12:13.760 --> 00:12:16.360]  再出來呀
[00:12:16.360 --> 00:12:17.880]  他在想這個是肉身的事
[00:12:17.880 --> 00:12:18.920]  身體的事
[00:12:18.920 --> 00:12:19.600]  在說重生
[00:12:19.600 --> 00:12:20.840]  是不是身體再來過
[00:12:20.840 --> 00:12:22.400]  是不是我由零歲一歲
[00:12:22.400 --> 00:12:24.640]  再由醜那樣長大過
[00:12:24.640 --> 00:12:25.480]  耶穌說
[00:12:25.480 --> 00:12:26.760]  那樣東西是一樣東西
[00:12:26.760 --> 00:12:28.520]  肉體是另一樣東西
[00:12:28.520 --> 00:12:30.200]  靈裏面生的是靈
[00:12:30.200 --> 00:12:33.240]  所以耶穌說重生是要在靈裏面
[00:12:33.240 --> 00:12:35.360]  和水裏面重生
[00:12:35.360 --> 00:12:36.800]  這個很重要
[00:12:36.800 --> 00:12:40.440]  這個重生是一個本質上的概念不同
[00:12:40.440 --> 00:12:44.080]  尼哥德姆誤會了重生是在說身體
[00:12:44.080 --> 00:12:45.440]  耶穌說不是
[00:12:45.440 --> 00:12:46.480]  不是身體
[00:12:46.480 --> 00:12:47.560]  這個是本質上不同
[00:12:47.560 --> 00:12:49.160]  在說的是靈
[00:12:49.160 --> 00:12:52.760]  什麼叫做水和聖靈呢
[00:12:52.760 --> 00:12:54.080]  水的重生
[00:12:54.080 --> 00:12:58.000]  或者從水裏面再一次出來
[00:12:58.000 --> 00:12:59.800]  是什麼意思
[00:12:59.800 --> 00:13:01.640]  記不記得聖經裏面
[00:13:01.640 --> 00:13:04.560]  什麼時候他們要從水裏面出來
[00:13:04.560 --> 00:13:06.360]  當他們悔罪的時候
[00:13:06.360 --> 00:13:08.160]  當他們認罪悔改的時候
[00:13:08.160 --> 00:13:11.360]  悔罪的時候在水裏面行這個潔淨禮
[00:13:11.360 --> 00:13:13.880]  從水裏面出來
[00:13:13.880 --> 00:13:16.560]  今天我們在教會里面就是行水禮
[00:13:16.560 --> 00:13:18.520]  今天在教會里面我們加入教會
[00:13:18.520 --> 00:13:19.880]  我們行水禮洗禮
[00:13:19.880 --> 00:13:23.440]  從水裏面我們再一次得着重生
[00:13:23.440 --> 00:13:25.680]  這個重生不是肉體的重生
[00:13:25.680 --> 00:13:28.200]  不過是一個代表我們要悔罪
[00:13:28.200 --> 00:13:30.000]  我們要再一次悔罪
[00:13:30.000 --> 00:13:32.240]  以至我們能夠得到新的生命
[00:13:32.240 --> 00:13:35.400]  耶穌在這裏說水的重生
[00:13:35.400 --> 00:13:37.360]  不是有些東西從頭來過
[00:13:37.360 --> 00:13:38.200]  應該這麼說
[00:13:38.200 --> 00:13:39.800]  生命肉體的東西肉身的東西
[00:13:39.800 --> 00:13:41.400]  沒有辦法從頭來過
[00:13:41.400 --> 00:13:44.160]  不過當你認罪悔改的時候
[00:13:44.160 --> 00:13:46.080]  有些東西可以重新開始
